meankl,entropy,DiscEpRewMean,TimeElapsed,ev_tdlam_before,TimestepsSoFar,EpLenMean,surrgain,Var_J,optimgain,EpThisIter,EpRewMean,entloss,J_hat,EpisodesSoFar
0.00758115,4.14478,334.280301359,1796.172507762909,0.381185412407,885000,500.0,0.056406,4.0254457286701875e+17,0.056406,10,958.652962723,,212502480.0,1770
0.00785276,4.13796,328.277852003,1806.2966907024384,0.350443005562,890000,500.0,0.0563025,48295055360.0,0.0563025,10,962.389602768,,99763.8828125,1780
0.00782673,4.13078,271.133134364,1817.0926859378815,0.917367212474,895000,500.0,0.0522332,10374394937344.0,0.0522332,10,782.362397842,,1559001.5,1790
0.00794366,4.11135,331.580865151,1827.2378652095795,0.26442939043,900000,500.0,0.067603,1100983435264.0,0.067603,10,961.064631816,,502100.09375,1800
0.00755322,4.10661,313.678658461,1836.9831058979034,0.883813634515,905000,500.0,0.0677556,1112141056.0,0.0677556,10,859.342969672,,13617.078125,1810
0.00806174,4.08335,344.264889732,1846.369520187378,0.384090900421,910000,500.0,0.056135,504301617152.0,0.056135,10,975.421668279,,318962.28125,1820
0.00745583,4.07398,319.509584031,1854.3631882667542,0.914522759616,915000,500.0,0.0506731,6633687089152.0,0.0506731,10,889.712603451,,874469.625,1830
0.00748827,4.06235,336.34814064,1865.9569997787476,0.295047521591,920000,500.0,0.0605699,39535039741952.0,0.0605699,10,949.736096868,,2322246.5,1840
0.00774175,4.03694,310.636688628,1877.4628989696503,0.480548322201,925000,500.0,0.0580138,425947594752.0,0.0580138,10,920.831141979,,248449.71875,1850
0.00760806,4.01742,326.17033581,1888.7114810943604,0.404978096485,930000,500.0,0.0611493,42219448827904.0,0.0611493,10,954.882886067,,2342312.75,1860
0.00763319,4.02451,325.441268992,1898.2499811649323,0.917648345232,935000,500.0,0.0580698,10061898317824.0,0.0580698,10,907.012872939,,1076492.0,1870
0.00745785,4.01905,351.277315496,1909.8064382076263,0.321311354637,940000,500.0,0.0598494,6.127373517554975e+17,0.0598494,10,1005.91599303,,263204768.0,1880
0.00790062,4.01326,340.225700109,1916.9661355018616,0.399158358574,945000,500.0,0.059543,8606425022464.0,0.059543,10,979.19285273,,1027613.5,1890
0.00798659,4.00188,346.708483162,1928.158800125122,0.416174471378,950000,500.0,0.0604478,1487448702976.0,0.0604478,10,988.626457384,,587922.5625,1900
0.00765522,3.99282,338.18392691,1936.5699937343597,0.416433751583,955000,500.0,0.0600612,3.809047581032448e+16,0.0600612,10,984.576682847,,91848168.0,1910
0.00789586,3.97412,331.168823297,1947.564486503601,0.435031294823,960000,500.0,0.0594162,1.0536672705535541e+19,0.0594162,10,981.669694429,,1452457856.0,1920
0.00809067,3.95532,356.547855633,1957.7719686031342,0.373798727989,965000,500.0,0.0593748,153066745626624.0,0.0593748,10,1022.29891742,,4156485.25,1930
0.00742567,3.94583,343.36567873,1968.6830048561096,0.902447290719,970000,500.0,0.0569163,296104460288.0,0.0569163,10,930.925617049,,188801.21875,1940
0.00799523,3.9419,351.666118183,1979.1223645210266,0.474138021469,975000,500.0,0.0827031,928593408.0,0.0827031,10,1007.11979685,,16999.62109375,1950
0.00786255,3.93156,321.4043903,1989.3464584350586,0.441551983356,980000,500.0,0.0650506,46539183489024.0,0.0650506,10,944.131691251,,2290429.5,1960
0.00758845,3.9165,323.599556376,1999.668090581894,0.821732014418,985000,500.0,0.0560225,50968888606720.0,0.0560225,10,934.921418189,,3222136.5,1970
0.00785042,3.90183,344.984084521,2009.5207123756409,0.285779476166,990000,500.0,0.057476,200045543424.0,0.057476,10,1013.86766348,,228112.578125,1980
0.00782066,3.89396,346.307975923,2019.8758540153503,0.792645454407,995000,500.0,0.0617531,96954480.0,0.0617531,10,995.573257036,,6802.5986328125,1990
0.00804267,3.90047,360.682869695,2030.4219064712524,0.287185370922,1000000,500.0,0.0608491,3.608396501488763e+17,0.0608491,10,1047.18749726,,200297760.0,2000
0.00811394,3.8938,327.240316905,2040.5071771144867,0.896550364792,1005000,500.0,0.0533669,874585456640.0,0.0533669,10,926.227265437,,430796.90625,2010
0.00794067,3.87485,327.655436744,2050.418756723404,0.253131091595,1010000,500.0,0.0672901,8081391616.0,0.0672901,10,966.981880571,,45261.4765625,2020
0.00785316,3.86621,362.199246674,2059.874934196472,0.436009943485,1015000,500.0,0.0599848,1629755136802816.0,0.0599848,10,1060.34918581,,13702826.0,2030
0.00816254,3.84776,362.91453109,2070.5217578411102,0.337952554226,1020000,500.0,0.0600934,1.7481808606134272e+16,0.0600934,10,1032.10270716,,44675968.0,2040
0.00825054,3.8303,352.936042162,2080.9885470867157,0.43179243803,1025000,500.0,0.0591462,6.45266265824297e+17,0.0591462,10,1039.85564856,,267767984.0,2050
0.00814148,3.81518,360.546281382,2090.655793428421,0.444400787354,1030000,500.0,0.0593591,1.253504141121028e+18,0.0593591,10,1074.84254456,,373310560.0,2060
0.00768809,3.80911,350.486475514,2101.7684400081635,0.361571907997,1035000,500.0,0.0578871,9044996040687616.0,0.0578871,10,1035.4220358,,37295260.0,2070
0.00782587,3.79802,355.206569319,2112.125431060791,0.434522509575,1040000,500.0,0.0596514,3590029481869312.0,0.0596514,10,1043.28530455,,20444360.0,2080
0.00792947,3.79283,363.328920287,2123.165005683899,0.386154294014,1045000,500.0,0.058311,5535207260160.0,0.058311,10,1049.88973582,,876221.3125,2090
0.00776021,3.78955,390.864050967,2134.2311499118805,0.813783168793,1050000,500.0,0.0573224,36066754560.0,0.0573224,10,1089.81382658,,104731.2890625,2100
0.00777947,3.78727,356.935913019,2145.5537011623383,0.230240881443,1055000,500.0,0.133444,11880447868928.0,0.133444,10,1050.48796092,,1240908.75,2110
0.00807364,3.77613,350.286376751,2155.2203917503357,0.44659870863,1060000,500.0,0.0606795,282266659979264.0,0.0606795,10,1031.75335162,,6320134.0,2120
0.00845094,3.76858,362.036360307,2165.7519919872284,0.764248281717,1065000,500.0,0.0638623,38395654144.0,0.0638623,10,1010.22748294,,84636.9765625,2130
0.00758408,3.76218,372.840028299,2176.1788289546967,0.333656132221,1070000,500.0,0.0556552,1864208351232.0,0.0556552,10,1109.47739505,,467376.5625,2140
0.00880728,3.75247,356.626617664,2187.226881980896,0.439580202103,1075000,500.0,0.0608959,1413362221056.0,0.0608959,10,1051.79896709,,509816.15625,2150
0.00826898,3.74251,350.35930952,2198.8375136852264,0.83558896184,1080000,500.0,0.0568218,454780846080.0,0.0568218,10,984.875049041,,433391.84375,2160
0.00828485,3.73281,367.639143691,2206.8458325862885,0.280692338943,1085000,500.0,0.0606911,93358047232.0,0.0606911,10,1071.1576493,,118126.953125,2170
0.00799166,3.73161,388.725729011,2217.5647892951965,0.429467439651,1090000,500.0,0.0603755,597032330854400.0,0.0603755,10,1139.86187213,,8484910.0,2180
0.00822889,3.71339,380.029073678,2228.219806909561,0.410195767879,1095000,500.0,0.0604301,157324722176.0,0.0604301,10,1105.08881183,,203239.21875,2190
0.00825054,3.7046,377.786431309,2238.379649877548,0.395954668522,1100000,500.0,0.0591267,1.7995074377875456e+16,0.0591267,10,1120.02086182,,45027144.0,2200
0.00848575,3.69778,380.006678155,2249.2937335968018,0.438834249973,1105000,500.0,0.0582606,1.4514741045100544e+16,0.0582606,10,1134.36050735,,42721688.0,2210
0.00869135,3.68826,389.012434876,2260.095312356949,0.30906021595,1110000,500.0,0.0651707,18789043273728.0,0.0651707,10,1140.06846716,,1454997.25,2220
0.00840879,3.68002,390.772019659,2270.655555009842,0.413473904133,1115000,500.0,0.0607665,8705222788513792.0,0.0607665,10,1137.50020818,,31111018.0,2230
0.00831942,3.67546,389.751276691,2281.6715314388275,0.444139838219,1120000,500.0,0.0579539,557882802176.0,0.0579539,10,1163.91177705,,278570.5,2240
0.00829389,3.66397,366.093025815,2291.27320933342,0.441126346588,1125000,500.0,0.0598622,1386709385216.0,0.0598622,10,1097.29746089,,398060.9375,2250
0.0084768,3.6581,395.352548657,2302.5697915554047,0.390538454056,1130000,500.0,0.058817,1.9246783214764016e+21,0.058817,10,1171.12026898,,14623727616.0,2260
0.00823783,3.65567,384.1107689,2312.33727145195,0.31624352932,1135000,500.0,0.0595286,10689116635136.0,0.0595286,10,1106.7141642,,1631999.5,2270
0.00831328,3.65297,364.550435901,2322.334272146225,0.897333778441,1140000,500.0,0.0549551,668580224.0,0.0549551,10,1022.01650855,,13427.1845703125,2280
0.00845502,3.64125,404.457463887,2333.242225408554,0.367774009705,1145000,500.0,0.0617018,7.91994202765394e+16,0.0617018,10,1168.41715174,,116617408.0,2290
0.00817852,3.63574,376.654864561,2344.827208518982,0.344903767109,1150000,500.0,0.142068,73773211648.0,0.142068,10,1095.76908201,,105528.1640625,2300
0.00854445,3.63162,396.987986488,2355.9901900291443,0.447868943214,1155000,500.0,0.0630635,5400266014720.0,0.0630635,10,1166.88650627,,1216688.875,2310
0.00826722,3.62719,372.568864545,2366.7975935935974,0.791719004512,1160000,500.0,0.05984,172952911872.0,0.05984,10,1039.01517807,,285677.5625,2320
0.00859546,3.61033,413.969168734,2375.9947707653046,0.418803632259,1165000,500.0,0.0638044,2446326759424.0,0.0638044,10,1170.44540151,,753255.125,2330
0.0080439,3.60411,380.504585962,2386.3339302539825,0.826244771481,1170000,500.0,0.0579846,5.385027418744422e+16,0.0579846,10,1079.4366632,,77366440.0,2340
0.0083786,3.59877,338.759559862,2392.98033618927,0.892155013978,1175000,500.0,0.0534356,2183301169152.0,0.0534356,10,901.288897439,,755189.9375,2350
0.00809603,3.59402,391.3466494,2400.9448857307434,0.235766589642,1180000,500.0,0.0695397,19127173382144.0,0.0695397,10,1142.95663702,,1629344.25,2360
0.00877366,3.58396,388.586748902,2412.2275376319885,0.338808059692,1185000,500.0,0.0601851,20794445824.0,0.0601851,10,1147.15535292,,76668.3125,2370
0.00800653,3.57715,389.640823175,2423.7867221832275,0.382993280888,1190000,500.0,0.0598527,2.203380413974446e+17,0.0598527,10,1131.82228415,,157180624.0,2380
0.00848001,3.57577,373.603500255,2434.4037346839905,0.908909454942,1195000,500.0,0.0529786,52422180864.0,0.0529786,10,1055.9248301,,107390.890625,2390
0.00839572,3.57165,394.219189461,2440.2174649238586,0.450981497765,1200000,500.0,0.0644234,1155721986048.0,0.0644234,10,1177.13892127,,442190.65625,2400
0.0084129,3.55762,393.228054175,2450.5253541469574,0.540727227926,1205000,500.0,0.0600312,11819521409024.0,0.0600312,10,1147.81523326,,1283901.75,2410
0.00864993,3.55673,389.84294139,2459.0343794822693,0.871240615845,1210000,500.0,0.0632031,597075427328.0,0.0632031,10,1098.62796691,,343956.4375,2420
0.00803194,3.55271,357.490327508,2469.8153352737427,0.917627975345,1215000,500.0,0.0501296,30081195966464.0,0.0501296,10,1060.17140949,,1871551.625,2430
0.00840045,3.54614,399.048502628,2481.1070086956024,0.168210268021,1220000,500.0,0.0704949,48118164.0,0.0704949,10,1161.30112596,,4021.14404296875,2440
0.00821143,3.55018,388.561084042,2490.9256176948547,0.869340732694,1225000,500.0,0.0678454,3699891456.0,0.0678454,10,1099.58952993,,36327.98046875,2450
0.00784735,3.54284,403.477887249,2500.9409029483795,0.147311627865,1230000,500.0,0.0735941,1329066496.0,0.0735941,10,1171.64992232,,25509.775390625,2460
0.00851857,3.53427,396.142260747,2510.9676735401154,0.387767612934,1235000,500.0,0.0615614,40631263232.0,0.0615614,10,1191.8387271,,76239.921875,2470
0.00871896,3.52512,400.637607738,2521.105972766876,0.863559156656,1240000,500.0,0.054343,437055232.0,0.054343,10,1121.41080633,,14241.78125,2480
0.00838134,3.51138,392.379742747,2531.6675634384155,0.404671430588,1245000,500.0,0.0614611,3900615478476800.0,0.0614611,10,1168.84309787,,20821760.0,2490
0.00838226,3.49704,419.406376649,2541.9829375743866,0.29811757803,1250000,500.0,0.0612972,49550737408.0,0.0612972,10,1210.61076056,,111932.765625,2500
0.00869149,3.4895,410.23223975,2551.3394224643707,0.452826917171,1255000,500.0,0.0616776,24085901869056.0,0.0616776,10,1214.81822837,,2350518.5,2510
0.00829693,3.47703,408.805770864,2562.0259549617767,0.408793330193,1260000,500.0,0.0604256,2442869342208.0,0.0604256,10,1214.25031247,,902687.0,2520
0.00856294,3.4733,432.593912688,2570.6892671585083,0.398661732674,1265000,500.0,0.0599199,1.7169719102537728e+16,0.0599199,10,1263.72382522,,46813292.0,2530
0.00845506,3.46634,408.843488545,2580.5310351848602,0.46720212698,1270000,500.0,0.0617373,698136599199744.0,0.0617373,10,1222.21654091,,13028386.0,2540
0.00836441,3.45774,405.885974696,2591.4328548908234,0.414112567902,1275000,500.0,0.06053,2135017914368.0,0.06053,10,1191.31727209,,511110.5,2550
0.00828919,3.44993,425.291889653,2600.7008187770844,0.441234767437,1280000,500.0,0.0617036,5.332955750643794e+18,0.0617036,10,1235.38668403,,816495744.0,2560
0.00877162,3.44571,414.804256043,2610.320789575577,0.367275834084,1285000,500.0,0.0606365,565473443840.0,0.0606365,10,1225.7332423,,345413.625,2570
0.00790194,3.44592,407.784406892,2620.8284091949463,0.889970719814,1290000,500.0,0.0618587,1068552224768.0,0.0618587,10,1150.98316908,,480838.6875,2580
0.00831762,3.43564,409.103581947,2631.9932672977448,0.386897623539,1295000,500.0,0.0599627,478161088.0,0.0599627,10,1212.31439024,,14097.2890625,2590
0.00926299,3.43497,427.020492413,2641.687156200409,0.376789569855,1300000,500.0,0.0602565,27933362094080.0,0.0602565,10,1252.62383875,,2158344.75,2600
0.00872048,3.42703,418.340222321,2651.608674764633,0.405440926552,1305000,500.0,0.0607295,1765912176754688.0,0.0607295,10,1252.90468634,,14512650.0,2610
0.00898324,3.41763,415.292266503,2661.5376636981964,0.407750248909,1310000,500.0,0.0594919,19330295136256.0,0.0594919,10,1222.92324628,,1486419.5,2620
0.00858851,3.4039,425.782891096,2672.022876739502,0.310395300388,1315000,500.0,0.0644337,101835341824.0,0.0644337,10,1225.84511307,,147583.421875,2630
0.00876067,3.39526,428.061100516,2682.6373858451843,0.369493663311,1320000,500.0,0.0621159,502633758720.0,0.0621159,10,1241.67546965,,337198.15625,2640
0.00919068,3.38294,431.254046458,2691.746653318405,0.37199062109,1325000,500.0,0.0623917,1.1945262549437514e+19,0.0623917,10,1253.58387517,,1152068736.0,2650
0.00833595,3.38064,436.09090367,2701.6138274669647,0.415955960751,1330000,500.0,0.0598873,1422708965376.0,0.0598873,10,1296.58150687,,439258.59375,2660
0.00899501,3.37597,437.238109097,2712.6301579475403,0.396400988102,1335000,500.0,0.0595234,117851595735040.0,0.0595234,10,1281.46710864,,3711155.25,2670
0.00873104,3.37145,431.198761115,2722.6709768772125,0.406549155712,1340000,500.0,0.0608327,2142919424.0,0.0608327,10,1273.19427188,,26528.896484375,2680
0.00918907,3.36191,439.40431711,2733.4745469093323,0.404104650021,1345000,500.0,0.0598231,1335350563700736.0,0.0598231,10,1307.14149747,,16736632.0,2690
0.0083081,3.3497,427.769735481,2741.6489765644073,0.418495297432,1350000,500.0,0.0581112,1.7773341322510336e+16,0.0581112,10,1269.41868888,,45167320.0,2700
0.00872982,3.34106,423.873205892,2753.470296859741,0.89626724273,1355000,500.0,0.0549509,645338368.0,0.0549509,10,1191.62969382,,11041.1650390625,2710
0.00858101,3.3396,440.00924392,2765.4432289600372,0.247986078262,1360000,500.0,0.0704813,5783128064.0,0.0704813,10,1268.67136133,,43930.8515625,2720
0.00851908,3.33933,440.278214708,2775.225406885147,0.403994858265,1365000,500.0,0.060479,3924035935141888.0,0.060479,10,1283.80134612,,25512898.0,2730
0.00874305,3.33213,429.96407398,2785.4860684871674,0.420025408268,1370000,500.0,0.0606346,2681628786688.0,0.0606346,10,1239.82125187,,759207.625,2740
0.00836368,3.32873,433.568907077,2796.603348970413,0.408778965473,1375000,500.0,0.0613394,7.209011759187755e+18,0.0613394,10,1263.49684096,,912706368.0,2750
0.00831615,3.3213,441.182982408,2806.5646510124207,0.415923774242,1380000,500.0,0.0597684,27529324544.0,0.0597684,10,1298.57140286,,71960.265625,2760
0.00865554,3.31296,448.616250432,2817.007689476013,0.39382314682,1385000,500.0,0.0627467,499639987994624.0,0.0627467,10,1315.63149062,,8323404.0,2770
0.0101205,3.31067,444.192771066,2827.344530582428,0.532602161169,1390000,500.0,0.0681777,140104160.0,0.0681777,10,1305.52703312,,8200.884765625,2780
0.00869724,3.30225,433.407402048,2836.419173002243,0.428193032742,1395000,500.0,0.0623844,4.620324661384498e+19,0.0623844,10,1291.71127472,,2267375104.0,2790
0.00877799,3.29037,445.825238994,2845.8554422855377,0.402535617352,1400000,500.0,0.0639652,6.371837558485156e+18,0.0639652,10,1298.17321372,,965799552.0,2800
0.00885627,3.28675,457.972667771,2854.554623365402,0.42135477066,1405000,500.0,0.060131,39918634008576.0,0.060131,10,1343.73846551,,2948715.25,2810
0.00897579,3.28625,406.267982951,2863.3462233543396,0.881649158895,1410000,500.0,0.0563655,1133062782976.0,0.0563655,10,1115.63006689,,455152.8125,2820
0.0085486,3.27978,456.106480236,2872.6514761447906,0.260682165623,1415000,500.0,0.0654438,300496346677248.0,0.0654438,10,1339.46435586,,9190358.0,2830
0.00870766,3.27133,432.751134547,2882.1607270240784,0.37089318037,1420000,500.0,0.0605355,2.4001378909159424e+16,0.0605355,10,1272.59791538,,51708348.0,2840
0.0086467,3.26072,449.66544628,2893.106455564499,0.343689978123,1425000,500.0,0.0619623,4.704691655772067e+22,0.0619623,10,1300.16557514,,72301346816.0,2850
0.00903095,3.25257,406.319091315,2905.1589081287384,0.912529893219,1430000,500.0,0.0537619,276508115468288.0,0.0537619,10,1172.55539841,,7388497.5,2860
0.00888898,3.24181,458.861718612,2914.4090292453766,0.345715880394,1435000,500.0,0.0647105,61020185821184.0,0.0647105,10,1337.65992026,,2676847.5,2870
0.00904232,3.23447,436.697095905,2925.7968916893005,0.909835472703,1440000,500.0,0.0565953,16075298816.0,0.0565953,10,1209.188668,,114297.796875,2880
0.00879172,3.22207,440.856235514,2936.1905801296234,0.229798793793,1445000,500.0,0.0621923,966209306624.0,0.0621923,10,1315.91052447,,363987.0625,2890
0.00912918,3.20849,453.894453761,2947.8777792453766,0.376106202602,1450000,500.0,0.0618583,8103465058304.0,0.0618583,10,1328.2661012,,1418117.0,2900
0.00890653,3.19995,446.175603097,2957.017927646637,0.412650585175,1455000,500.0,0.0630624,8409083543552.0,0.0630624,10,1296.10214272,,1460091.875,2910
0.00911616,3.19517,467.946124141,2967.4581553936005,0.371140480042,1460000,500.0,0.0624508,551862696673280.0,0.0624508,10,1362.03615194,,8165550.5,2920
0.00910736,3.19238,461.845106664,2977.9107728004456,0.392861783504,1465000,500.0,0.0607328,6.364799309677855e+17,0.0607328,10,1365.23530516,,266305584.0,2930
0.00873863,3.19107,461.074050952,2988.453488111496,0.345308244228,1470000,500.0,0.0619563,3.6633425335025664e+17,0.0619563,10,1339.49683449,,204869680.0,2940
0.00900607,3.17968,465.664605824,2998.6635496616364,0.450068354607,1475000,500.0,0.0605313,5182464196608.0,0.0605313,10,1354.53451236,,1124824.625,2950
0.00898916,3.17605,476.140246391,3009.003066778183,0.467391371727,1480000,500.0,0.0608717,1.5002526098724487e+19,0.0608717,10,1382.21374955,,1298607872.0,2960
0.00931608,3.17429,467.59461382,3019.3699662685394,0.374292075634,1485000,500.0,0.063106,707142877184000.0,0.063106,10,1399.53115687,,8999999.0,2970
0.00900971,3.16138,466.238329693,3029.667666196823,0.366720080376,1490000,500.0,0.062654,20892786622464.0,0.062654,10,1352.36706222,,1699733.75,2980
0.0091689,3.15713,470.718907732,3041.4611546993256,0.325785398483,1495000,500.0,0.0624144,2473334931456.0,0.0624144,10,1374.7501976,,851788.5,2990
0.00968288,3.15259,467.783540509,3051.458202123642,0.429415941238,1500000,500.0,0.0632362,5986575599009792.0,0.0632362,10,1353.09801248,,38775920.0,3000
0.00944247,3.14028,460.179399694,3058.217018842697,0.410413086414,1505000,500.0,0.0610158,306310610944.0,0.0610158,10,1363.52489591,,285776.90625,3010
0.00898665,3.13514,466.332241228,3068.7514622211456,0.421702265739,1510000,500.0,0.061854,1023126037069824.0,0.061854,10,1382.00086307,,13045312.0,3020
0.00892241,3.12338,478.123820881,3079.091591835022,0.360244333744,1515000,500.0,0.0656011,305440055361536.0,0.0656011,10,1393.00229433,,6847905.5,3030
0.00917275,3.11328,464.415148243,3088.367854833603,0.394940137863,1520000,500.0,0.06101,3983903555584.0,0.06101,10,1353.52834785,,705883.875,3040
0.00910447,3.10731,475.01171478,3098.7207884788513,0.434834420681,1525000,500.0,0.0607972,9.800766274530181e+17,0.0607972,10,1375.55333427,,330463392.0,3050
0.0090747,3.09695,482.515122065,3108.088704109192,0.340671062469,1530000,500.0,0.0621113,1905862478135296.0,0.0621113,10,1405.09731042,,22661100.0,3060
0.00866913,3.08572,480.726159534,3119.289304256439,0.411520659924,1535000,500.0,0.0620031,1.854052341330739e+16,0.0620031,10,1419.28516863,,53202032.0,3070
0.00908686,3.06858,471.710283645,3129.2387912273407,0.437153935432,1540000,500.0,0.0597694,3461001148104704.0,0.0597694,10,1410.68281251,,20459982.0,3080
0.00938462,3.05289,461.730231247,3139.5057220458984,0.376750648022,1545000,500.0,0.0605453,1.6556961487126528e+16,0.0605453,10,1375.84011083,,42892724.0,3090
0.00884358,3.04663,474.170767388,3149.6035413742065,0.369913041592,1550000,500.0,0.0606789,413206970368.0,0.0606789,10,1387.43485989,,274664.3125,3100
0.00898953,3.04751,481.961496308,3158.0504019260406,0.420617461205,1555000,500.0,0.0607093,220253159424.0,0.0607093,10,1435.55070039,,228410.28125,3110
0.00912431,3.02896,498.690904308,3168.7695746421814,0.393135905266,1560000,500.0,0.063139,172240402382848.0,0.063139,10,1447.62284508,,5050853.0,3120
0.00874891,3.02225,448.76217517,3180.3753929138184,0.912530422211,1565000,500.0,0.0522909,166130064.0,0.0522909,10,1288.59934882,,6467.64794921875,3130
0.00945292,3.02014,469.576376853,3190.261361837387,0.384850144386,1570000,500.0,0.068149,4695031688462336.0,0.068149,10,1382.43461722,,25556502.0,3140
0.00933282,3.00659,481.246731327,3197.8995480537415,0.407534241676,1575000,500.0,0.0592576,28136578220032.0,0.0592576,10,1434.25907185,,2683136.75,3150
0.0090864,3.0029,468.03280256,3208.921543598175,0.786972671747,1580000,500.0,0.0650765,5577180160.0,0.0650765,10,1342.74691954,,25627.0234375,3160
0.0087205,3.00046,494.666967325,3219.0968203544617,0.328063488007,1585000,500.0,0.0661259,54053670912.0,0.0661259,10,1425.94238755,,139252.8125,3170
0.00906598,3.0028,487.441045282,3229.781947851181,0.427873373032,1590000,500.0,0.0674822,43505867030528.0,0.0674822,10,1427.31638198,,2360633.0,3180
0.00926549,2.99146,484.809217801,3239.6127297878265,0.374877631664,1595000,500.0,0.0579164,10886011944960.0,0.0579164,10,1449.9396,,1185927.5,3190
0.00940628,2.97901,483.98505081,3249.4646232128143,0.396811306477,1600000,500.0,0.0624959,358727714603008.0,0.0624959,10,1430.64052197,,8950442.0,3200
0.00938274,2.97055,487.434257262,3259.0632135868073,0.312050580978,1605000,500.0,0.0759013,48490930176.0,0.0759013,10,1424.37141699,,93099.21875,3210
0.00899866,2.96241,485.066793959,3270.2924058437347,0.419107496738,1610000,500.0,0.0626534,131542877732864.0,0.0626534,10,1432.7825046,,5667163.0,3220
0.00953714,2.95578,495.993878799,3279.5427248477936,0.378319621086,1615000,500.0,0.0648813,136967194935296.0,0.0648813,10,1459.94877899,,4180771.5,3230
0.00918154,2.94459,503.089774746,3290.674975633621,0.38792514801,1620000,500.0,0.0613392,11266418540544.0,0.0613392,10,1485.30287818,,1133327.5,3240
0.00911336,2.93689,486.010719722,3300.3320710659027,0.802041500807,1625000,500.0,0.0553924,76942671872.0,0.0553924,10,1403.85068455,,100065.7734375,3250
0.00920197,2.93332,495.31706991,3310.609084367752,0.276477277279,1630000,500.0,0.073558,1.4132639279611904e+16,0.073558,10,1448.32148156,,40658388.0,3260
0.00943324,2.92444,489.209289903,3321.7137501239777,0.391089677811,1635000,500.0,0.0603529,382030965637120.0,0.0603529,10,1443.983511,,9995630.0,3270
0.00930697,2.92161,491.644116825,3331.6766295433044,0.472682535648,1640000,500.0,0.0611345,65968235610112.0,0.0611345,10,1465.78257893,,2743738.0,3280
0.00904178,2.91751,478.95722085,3341.9457943439484,0.47286593914,1645000,500.0,0.0615382,10433190690816.0,0.0615382,10,1398.47079588,,1210984.75,3290
0.009325,2.90441,484.598199481,3352.615594625473,0.387317299843,1650000,500.0,0.0619762,33796990697472.0,0.0619762,10,1437.10108037,,2330736.25,3300
0.00950465,2.89676,505.372701513,3361.6217515468597,0.344366967678,1655000,500.0,0.0606762,2687095013376.0,0.0606762,10,1476.42427021,,871791.375,3310
0.00980473,2.8999,507.953399099,3370.375327348709,0.420458734035,1660000,500.0,0.0596731,9.378567037963469e+16,0.0596731,10,1487.88828182,,116874344.0,3320
0.00902141,2.88671,506.264970397,3382.0621993541718,0.428079605103,1665000,500.0,0.0624562,2407100730834944.0,0.0624562,10,1480.60447164,,17115430.0,3330
0.00861647,2.88571,464.526820851,3391.5017828941345,0.91405685246,1670000,500.0,0.0509868,410746945536.0,0.0509868,10,1321.79189263,,223739.15625,3340
0.00954118,2.87279,500.720544495,3402.9986205101013,0.194926559925,1675000,500.0,0.077913,1.5961062262597222e+17,0.077913,10,1464.50260318,,133186000.0,3350
0.00929133,2.85952,479.161908715,3411.797798395157,0.919852927327,1680000,500.0,0.0516891,1799207936.0,0.0516891,10,1357.27692852,,22759.9375,3360
0.0096364,2.85818,497.610886255,3423.657325029373,0.368958234787,1685000,500.0,0.0618898,799032999936.0,0.0618898,10,1478.26411728,,422586.5,3370
0.00962825,2.84264,495.399075875,3433.4930567741394,0.417949795723,1690000,500.0,0.0623655,110670921728.0,0.0623655,10,1467.57700589,,125990.5390625,3380
0.00981988,2.83789,505.270376394,3443.977902650833,0.413914501667,1695000,500.0,0.061262,205999505408.0,0.061262,10,1501.52438993,,179500.625,3390
0.00978401,2.81942,496.757635601,3453.871045589447,0.374257266521,1700000,500.0,0.0613372,187165704192.0,0.0613372,10,1473.93188315,,226183.703125,3400
0.00942161,2.81246,514.248708563,3462.8560752868652,0.337951958179,1705000,500.0,0.0604754,6917937692672.0,0.0604754,10,1494.49761574,,1155443.0,3410
0.00959169,2.80444,507.932932275,3472.47199010849,0.427905917168,1710000,500.0,0.0601046,4899474432.0,0.0601046,10,1496.14365329,,36031.453125,3420
0.00986927,2.79284,504.535886729,3481.520094871521,0.423305809498,1715000,500.0,0.0618509,255577833865216.0,0.0618509,10,1490.99028472,,5419995.0,3430
0.00927154,2.77926,510.152189236,3493.09650182724,0.394431948662,1720000,500.0,0.0608006,28882107367424.0,0.0608006,10,1485.64455647,,2607407.0,3440
0.00953025,2.77173,516.792633876,3504.2825977802277,0.432207167149,1725000,500.0,0.0592564,9.093234665224929e+17,0.0592564,10,1513.31439083,,317967072.0,3450
0.00925929,2.75586,519.607999093,3514.6072928905487,0.416099846363,1730000,500.0,0.0575945,2413684915699712.0,0.0575945,10,1530.35345555,,16458944.0,3460
0.00978667,2.74462,513.789469927,3519.9884827136993,0.413046061993,1735000,500.0,0.0620682,2.538351656488141e+16,0.0620682,10,1512.77037313,,54590840.0,3470
0.00959923,2.71268,510.71131125,3530.1113889217377,0.473318636417,1740000,500.0,0.0602935,4883943677493248.0,0.0602935,10,1510.37191546,,24007638.0,3480
0.00941043,2.69565,508.313061353,3539.470227956772,0.396919429302,1745000,500.0,0.0597956,45460676935680.0,0.0597956,10,1506.3711618,,3358440.75,3490
0.0101289,2.68027,522.620062322,3550.249386072159,0.418251812458,1750000,500.0,0.0607463,68529160.0,0.0607463,10,1515.61480079,,5290.5224609375,3500
