eRenyi2,Delta,MaxVanillaIw,ESSClassic,MinVanillaIw,AvgDiscRet,AvgVanillaIw,VarNormIw,AvgEpLen,J,AvgRet,ESSRenyi,MaxNormIw,BatchSize,IterType,VanillaAvgRet,AvgNormIw,VarRet,VarVanillaIw,Bound,EpsThisIter,MinNormIw,VarJ,VarDiscRet
1.02941,0.2,1.47045,193.931053557,0.245521,-79.5790098475,0.998878,7.86289e-07,110.02,-71.6173,-79.5790098475,194.285933981,0.00736053,200,1,-79.5790098475,0.005,6145.43843536,0.031381,-131.471,100,0.00122898,52.4153,6145.43843536
1.0,0.2,1.0,100.0,1.0,-73.8604559666,1.0,3.50449e-18,104.0,-73.8605,-73.8604559666,200.0,0.01,200,2,-73.8604559666,0.01,3806.72266013,,-157.287,100,0.01,61.3894,3806.72266013
1.01633,0.2,1.10481,197.161464257,0.479328,-65.9158851153,0.99799,3.61726e-07,94.08,-68.933,-65.9158851153,196.787122403,0.00553518,200,1,-65.9158851153,0.005,1393.4453298,0.0144109,-128.405,100,0.00240146,45.4554,1393.4453298
1.0,0.2,1.0,100.0,1.0,-73.1108325991,1.0,3.50449e-18,102.55,-73.1108,-73.1108325991,200.0,0.01,200,2,-73.1108325991,0.01,3810.18710271,,-156.538,100,0.01,61.4173,3810.18710271
1.00433,0.2,1.14883,198.972005792,0.743407,-73.2052373981,0.997554,1.29817e-07,102.99,-72.8781,-73.2052373981,199.137607692,0.00575822,200,1,-73.2052373981,0.005,3794.76230072,0.00516729,-131.998,100,0.00372615,60.317,3794.76230072
1.0,0.2,1.0,100.0,1.0,-88.3614828292,1.0,3.50449e-18,120.98,-88.3615,-88.3614828292,200.0,0.01,200,2,-88.3614828292,0.01,8354.45579517,,-171.79,100,0.01,90.9445,8354.45579517
1.05809,0.2,1.34775,189.4915227,0.300169,-79.8135397452,1.0062,1.39338e-06,110.74,-80.993,-79.8135397452,189.01926773,0.00669722,200,1,-79.8135397452,0.005,6137.2795035,0.056429,-141.675,100,0.00149159,76.3739,6137.2795035
1.0,0.2,1.0,100.0,1.0,-84.95251057,1.0,3.50449e-18,116.52,-84.9525,-84.95251057,200.0,0.01,200,2,-84.95251057,0.01,7247.86588401,,-168.38,100,0.01,84.7077,7247.86588401
1.03348,0.2,1.6826,193.173198226,0.687611,-74.1520933487,0.992183,8.87938e-07,104.75,-77.5823,-74.1520933487,193.520754335,0.00847928,200,1,-74.1520933487,0.005,3777.70746669,0.0349644,-137.555,100,0.00346514,67.7753,3777.70746669
1.0,0.2,1.0,100.0,1.0,-79.1762987964,1.0,3.50449e-18,109.87,-79.1763,-79.1762987964,200.0,0.01,200,2,-79.1762987964,0.01,6161.76921273,,-162.603,100,0.01,78.1035,6161.76921273
1.01268,0.2,1.87549,196.280953661,0.89984,-67.1014521235,1.01269,4.76069e-07,96.31,-72.3704,-67.1014521235,197.494999416,0.00926,200,1,-67.1014521235,0.005,1379.5739816,0.019529,-131.736,100,0.00444284,57.4787,1379.5739816
1.0,0.2,1.0,100.0,1.0,-94.4643314768,1.0,3.50449e-18,127.69,-94.4643,-94.4643314768,200.0,0.01,200,2,-94.4643314768,0.01,10503.7669585,,-177.893,100,0.01,101.974,10503.7669585
1.0505,0.2,1.58919,191.630329565,0.46644,-85.0915214139,0.993516,1.09739e-06,116.79,-86.8387,-85.0915214139,190.384811353,0.00799782,200,1,-85.0915214139,0.005,7223.70048257,0.0433282,-147.303,100,0.00234742,86.0559,7223.70048257
1.0,0.2,1.0,100.0,1.0,-78.5508383034,1.0,3.50449e-18,109.5,-78.5508,-78.5508383034,200.0,0.01,200,2,-78.5508383034,0.01,4957.08692172,,-161.978,100,0.01,70.0537,4957.08692172
1.01253,0.2,1.731,196.706742704,0.811888,-63.0683368209,1.0173,4.20654e-07,91.24,-70.0277,-63.0683368209,197.525529231,0.00850783,200,1,-63.0683368209,0.005,137.639932107,0.0174133,-129.388,100,0.00399041,46.4169,137.639932107
1.0,0.2,1.0,100.0,1.0,-77.7416153473,1.0,3.50449e-18,108.27,-77.7416,-77.7416153473,200.0,0.01,200,2,-77.7416153473,0.01,4976.51621568,,-161.17,100,0.01,70.1908,4976.51621568
1.00484,0.2,1.31714,198.934491329,0.617817,-66.9944099347,0.998157,1.34574e-07,96.22,-72.0608,-66.9944099347,199.035974545,0.00659785,200,1,-66.9944099347,0.005,1360.71209729,0.00536314,-131.196,100,0.00309479,55.511,1360.71209729
1.0,0.2,1.0,100.0,1.0,-77.4110479112,1.0,3.50449e-18,108.16,-77.411,-77.4110479112,200.0,0.01,200,2,-77.4110479112,0.01,4962.52575103,,-160.839,100,0.01,70.0921,4962.52575103
1.0038,0.2,1.31434,199.218528926,0.802819,-65.4773037893,1.00438,9.85585e-08,93.69,-71.221,-65.4773037893,199.242018398,0.00654307,200,1,-65.4773037893,0.005,1350.46271468,0.00397694,-130.326,100,0.0039966,55.4543,1350.46271468
1.0,0.2,1.0,100.0,1.0,-90.2432761472,1.0,3.50449e-18,122.27,-90.2433,-90.2432761472,200.0,0.01,200,2,-90.2432761472,0.01,9491.83989344,,-173.672,100,0.01,96.9377,9491.83989344
1.01882,0.2,1.71292,196.425488776,0.870102,-81.6355599929,1.00544,4.5723e-07,112.85,-84.8014,-81.6355599929,196.306003151,0.00851822,200,1,-81.6355599929,0.005,6085.72786557,0.0184888,-144.347,100,0.00432697,85.0807,6085.72786557
1.0,0.2,1.0,100.0,1.0,-69.7224354674,1.0,3.50449e-18,98.83,-69.7224,-69.7224354674,200.0,0.01,200,2,-69.7224354674,0.01,2604.30111673,,-153.15,100,0.01,50.7766,2604.30111673
1.00552,0.2,1.27017,199.159764768,0.937418,-77.3836951029,0.992193,1.05992e-07,108.03,-73.2134,-77.3836951029,198.902393496,0.0064008,200,1,-77.3836951029,0.005,4955.03698728,0.00417375,-132.368,100,0.00472397,60.1137,4955.03698728
1.0,0.2,1.0,100.0,1.0,-85.3372678772,1.0,3.50449e-18,117.08,-85.3373,-85.3372678772,200.0,0.01,200,2,-85.3372678772,0.01,7221.55414047,,-168.766,100,0.01,84.5538,7221.55414047
1.01432,0.2,1.12459,197.949516173,0.628505,-75.4794825205,1.00533,2.60264e-07,104.69,-79.6508,-75.4794825205,197.175503448,0.00559313,200,1,-75.4794825205,0.005,5040.02952435,0.0105219,-139.065,100,0.00312586,75.3433,5040.02952435
1.0,0.2,1.0,100.0,1.0,-74.0483974326,1.0,3.50449e-18,104.22,-74.0484,-74.0483974326,200.0,0.01,200,2,-74.0483974326,0.01,3775.8634726,,-157.476,100,0.01,61.14,3775.8634726
1.00026,0.2,1.06379,199.962683585,0.958092,-73.7514338218,0.999658,4.69361e-09,103.9,-73.8847,-73.7514338218,199.947942936,0.00532077,200,1,-73.7514338218,0.005,3810.06297705,0.000187616,-132.884,100,0.0047921,61.1609,3810.06297705
1.0,0.2,1.0,100.0,1.0,-70.801182583,1.0,3.50449e-18,99.84,-70.8012,-70.801182583,200.0,0.01,200,2,-70.801182583,0.01,3819.06629736,,-154.229,100,0.01,61.4888,3819.06629736
1.0124,0.2,1.41056,197.964931165,0.859745,-72.0092585497,0.995298,2.58293e-07,101.26,-70.643,-72.0092585497,197.550764724,0.00708612,200,1,-72.0092585497,0.005,3812.21067135,0.0102348,-130.0,100,0.00431903,57.8829,3812.21067135
1.0,0.2,1.0,100.0,1.0,-74.0520820102,1.0,3.50449e-18,103.25,-74.0521,-74.0520820102,200.0,0.01,200,2,-74.0520820102,0.01,3812.74988497,,-157.481,100,0.01,61.438,3812.74988497
1.00306,0.2,1.18336,199.458226725,0.838691,-67.4596091148,0.996498,6.82378e-08,96.54,-70.5811,-67.4596091148,199.389894032,0.00593762,200,1,-67.4596091148,0.005,1372.5727096,0.00271043,-129.664,100,0.0042082,49.6939,1372.5727096
1.0,0.2,1.0,100.0,1.0,-68.8851371123,1.0,3.50449e-18,97.42,-68.8851,-68.8851371123,200.0,0.01,200,2,-68.8851371123,0.01,2603.44258103,,-152.31,100,0.01,50.7682,2603.44258103
1.00222,0.2,1.27835,199.432438716,0.805582,-68.5298538366,1.00154,7.15117e-08,97.12,-68.5763,-68.5298538366,199.556620563,0.0063819,200,1,-68.5298538366,0.005,2622.66498787,0.00286931,-127.634,100,0.0040217,50.4337,2622.66498787
1.0,0.2,1.0,100.0,1.0,-72.8271570119,1.0,3.50449e-18,102.64,-72.8272,-72.8271570119,200.0,0.01,200,2,-72.8271570119,0.01,3785.38521106,,-156.256,100,0.01,61.2171,3785.38521106
1.02827,0.2,2.0525,193.57646367,0.642093,-81.4940856542,1.02499,8.33762e-07,112.43,-75.5436,-81.4940856542,194.501510651,0.0100123,200,1,-81.4940856542,0.005,6113.52810539,0.0350381,-135.365,100,0.00313219,63.8463,6113.52810539
1.0,0.2,1.0,100.0,1.0,-73.9891336372,1.0,3.50449e-18,103.78,-73.9891,-73.9891336372,200.0,0.01,200,2,-73.9891336372,0.01,3770.04375013,,-157.418,100,0.01,61.0929,3770.04375013
1.02124,0.2,1.76856,195.687714232,0.583454,-76.8492391598,0.999994,5.53677e-07,107.66,-74.094,-76.8492391598,195.840191698,0.00884284,200,1,-76.8492391598,0.005,4972.99049945,0.0221468,-133.71,100,0.00291728,59.8383,4972.99049945
1.0,0.2,1.0,100.0,1.0,-74.8486543617,1.0,3.50449e-18,105.34,-74.8487,-74.8486543617,200.0,0.01,200,2,-74.8486543617,0.01,3776.17060599,,-158.277,100,0.01,61.1425,3776.17060599
1.02036,0.2,1.41058,196.19728436,0.603118,-71.9791683841,1.00251,4.86981e-07,101.86,-72.1152,-71.9791683841,196.009161386,0.00703523,200,1,-71.9791683841,0.005,2613.19680087,0.0195772,-131.706,100,0.00300803,49.5839,2613.19680087
1.0,0.2,1.0,100.0,1.0,-64.8983650896,1.0,3.50449e-18,92.94,-64.8984,-64.8983650896,200.0,0.01,200,2,-64.8983650896,0.01,1362.85589465,,-148.326,100,0.01,36.7318,1362.85589465
1.00521,0.2,1.12349,198.470254221,0.695731,-65.7024176575,0.990776,1.93661e-07,94.39,-64.9824,-65.7024176575,198.962731702,0.00566976,200,1,-65.7024176575,0.005,1361.03443329,0.00760421,-124.128,100,0.00351104,33.8522,1361.03443329
1.0,0.2,1.0,100.0,1.0,-73.4763932322,1.0,3.50449e-18,104.11,-73.4764,-73.4763932322,200.0,0.01,200,2,-73.4763932322,0.01,3787.14184108,,-156.903,100,0.01,61.2313,3787.14184108
1.00581,0.2,1.42732,199.165786134,0.92968,-85.2140692791,0.995303,1.05239e-07,116.78,-79.0074,-85.2140692791,198.84524985,0.0071703,200,1,-85.2140692791,0.005,7227.30211826,0.00417011,-138.171,100,0.00467034,72.7331,7227.30211826
1.0,0.2,1.0,100.0,1.0,-73.0578453234,1.0,3.50449e-18,103.25,-73.0578,-73.0578453234,200.0,0.01,200,2,-73.0578453234,0.01,3798.21873083,,-156.486,100,0.01,61.3208,3798.21873083
1.01108,0.2,1.11484,197.708505398,0.511166,-70.4104215685,1.00084,2.91219e-07,100.53,-71.1329,-70.4104215685,197.807672627,0.00556956,200,1,-70.4104215685,0.005,2584.46934504,0.0116682,-130.452,100,0.00255369,52.8336,2584.46934504
1.0,0.2,1.0,100.0,1.0,-84.5889210315,1.0,3.50449e-18,115.94,-84.5889,-84.5889210315,200.0,0.01,200,2,-84.5889210315,0.01,7244.6400276,,-168.017,100,0.01,84.6888,7244.6400276
1.02262,0.2,1.39115,195.24264631,0.173279,-78.2472517206,1.0008,6.12225e-07,109.77,-80.2774,-78.2472517206,195.575187299,0.00695022,200,1,-78.2472517206,0.005,4925.33943332,0.0245279,-139.933,100,0.000865707,73.9344,4925.33943332
1.0,0.2,1.0,100.0,1.0,-69.9506128706,1.0,3.50449e-18,99.01,-69.9506,-69.9506128706,200.0,0.01,200,2,-69.9506128706,0.01,2601.95248166,,-153.379,100,0.01,50.7536,2601.95248166
1.00437,0.2,1.27332,199.229847795,0.929528,-73.7099864168,0.998124,9.71304e-08,103.59,-71.563,-73.7099864168,199.130115143,0.00637857,200,1,-73.7099864168,0.005,3798.48622534,0.00387065,-130.685,100,0.00465638,54.8211,3798.48622534
1.0,0.2,1.0,100.0,1.0,-75.2291448271,1.0,3.50449e-18,105.46,-75.2291,-75.2291448271,200.0,0.01,200,2,-75.2291448271,0.01,3776.57950052,,-158.657,100,0.01,61.1458,3776.57950052
1.00906,0.2,1.53938,198.312236903,0.664375,-73.5701422797,0.992479,2.13842e-07,103.53,-73.8542,-73.5701422797,198.204100458,0.00775521,200,1,-73.5701422797,0.005,3802.91836014,0.00842549,-133.114,100,0.00334705,58.9028,3802.91836014
1.0,0.2,1.0,100.0,1.0,-97.2985648023,1.0,3.50449e-18,130.71,-97.2986,-97.2985648023,200.0,0.01,200,2,-97.2985648023,0.01,11586.2369152,,-180.727,100,0.01,107.1,11586.2369152
1.02192,0.2,1.54811,195.603146452,0.530473,-72.7507140467,1.00248,5.64791e-07,102.41,-83.5921,-72.7507140467,195.710658984,0.00772142,200,1,-72.7507140467,0.005,3824.72320033,0.0227038,-143.228,100,0.00264581,84.773,3824.72320033
1.0,0.2,1.0,100.0,1.0,-73.4181227052,1.0,3.50449e-18,103.22,-73.4181,-73.4181227052,200.0,0.01,200,2,-73.4181227052,0.01,3808.46571291,,-156.831,100,0.01,61.4034,3808.46571291
1.06924,0.2,1.35455,183.872894195,0.208214,-84.5267249976,0.975601,2.20372e-06,116.39,-74.9125,-84.5267249976,187.04829066,0.00694215,200,1,-84.5267249976,0.005,7249.84226307,0.0838998,-135.913,100,0.00106711,58.2481,7249.84226307
1.0,0.2,1.0,100.0,1.0,-84.2296617815,1.0,3.50449e-18,115.88,-84.2297,-84.2296617815,200.0,0.01,200,2,-84.2296617815,0.01,7251.26370189,,-167.657,100,0.01,84.7275,7251.26370189
1.02948,0.2,1.69665,195.632101929,0.678173,-81.009277273,0.971484,5.6098e-07,112.22,-80.7454,-81.009277273,194.272368044,0.00873226,200,1,-81.009277273,0.005,6118.55919635,0.0211777,-140.606,100,0.0034904,74.4402,6118.55919635
1.0,0.2,1.0,100.0,1.0,-72.5122540632,1.0,3.50449e-18,102.6,-72.5123,-72.5122540632,200.0,0.01,200,2,-72.5122540632,0.01,2590.45101678,,-155.94,100,0.01,50.6414,2590.45101678
1.00888,0.2,1.23207,198.004693727,0.739457,-65.0971435943,0.996619,2.53194e-07,92.91,-68.2796,-65.0971435943,198.238691341,0.00618125,200,1,-65.0971435943,0.005,1367.44503053,0.0100594,-127.533,100,0.00370983,39.9134,1367.44503053
1.0,0.2,1.0,100.0,1.0,-68.3264857759,1.0,3.50449e-18,97.21,-68.3265,-68.3264857759,200.0,0.01,200,2,-68.3264857759,0.01,2590.37151781,,-151.755,100,0.01,50.6406,2590.37151781
1.00578,0.2,1.76946,198.303532073,0.906406,-73.5472571112,1.00486,2.14941e-07,103.58,-70.5614,-73.5472571112,198.850788329,0.00880445,200,1,-73.5472571112,0.005,3797.59275332,0.00868149,-129.724,100,0.00451009,54.0754,3797.59275332
1.0,0.2,1.0,100.0,1.0,-71.3285223877,1.0,3.50449e-18,101.36,-71.3285,-71.3285223877,200.0,0.01,200,2,-71.3285223877,0.01,2573.75552172,,-154.735,100,0.01,50.4779,2573.75552172
1.02843,0.2,2.39933,192.007380166,0.561999,-77.4028704478,1.01658,1.04589e-06,107.88,-72.6675,-77.4028704478,194.471141976,0.011801,200,1,-77.4028704478,0.005,4951.65481779,0.0432343,-132.491,100,0.00276417,52.1251,4951.65481779
1.0,0.2,1.0,100.0,1.0,-76.4709664537,1.0,3.50449e-18,106.81,-76.471,-76.4709664537,200.0,0.01,200,2,-76.4709664537,0.01,4964.76155807,,-159.9,100,0.01,70.1079,4964.76155807
1.05394,0.2,1.54256,190.647275918,0.436471,-76.0866179618,1.0059,1.23261e-06,105.63,-73.5341,-76.0866179618,189.763597664,0.00766752,200,1,-76.0866179618,0.005,5009.88402083,0.0498882,-134.097,100,0.00216954,58.449,5009.88402083
1.0,0.2,1.0,100.0,1.0,-68.7377729516,1.0,3.50449e-18,97.91,-68.7378,-68.7377729516,200.0,0.01,200,2,-68.7377729516,0.01,2592.06672736,,-152.166,100,0.01,50.6571,2592.06672736
1.01008,0.2,1.24456,198.08328343,0.727647,-77.1328160824,0.998507,2.4313e-07,107.73,-72.347,-77.1328160824,198.003678428,0.0062321,200,1,-77.1328160824,0.005,4983.5730054,0.00969617,-131.637,100,0.00364367,58.0196,4983.5730054
1.0,0.2,1.0,100.0,1.0,-84.7385408854,1.0,3.50449e-18,116.61,-84.7385,-84.7385408854,200.0,0.01,200,2,-84.7385408854,0.01,7228.89143352,,-168.166,100,0.01,84.5967,7228.89143352
1.06438,0.2,1.37932,186.628224137,0.21514,-72.3432799703,0.991664,1.80023e-06,102.24,-74.2678,-72.3432799703,187.902239678,0.00695459,200,1,-72.3432799703,0.005,3799.29143872,0.0708137,-135.13,100,0.00108474,60.1219,3799.29143872
1.0,0.2,1.0,100.0,1.0,-72.1590049142,1.0,3.50449e-18,101.43,-72.159,-72.1590049142,200.0,0.01,200,2,-72.1590049142,0.01,3812.01489562,,-155.587,100,0.01,61.432,3812.01489562
1.02196,0.2,1.52485,195.690466953,0.375183,-69.7453525276,1.0019,5.53316e-07,98.44,-69.3699,-69.7453525276,195.702326328,0.00760978,200,1,-69.7453525276,0.005,2591.5862454,0.0222169,-129.007,100,0.00187236,49.0902,2591.5862454
1.0,0.2,1.0,100.0,1.0,-64.6916084602,1.0,3.50449e-18,93.12,-64.6916,-64.6916084602,200.0,0.01,200,2,-64.6916084602,0.01,1367.97110115,,-148.12,100,0.01,36.8007,1367.97110115
1.00488,0.2,1.27512,199.247939927,0.789465,-76.9739244813,0.997337,9.48311e-08,107.16,-70.5413,-76.9739244813,199.028772971,0.00639262,200,1,-76.9739244813,0.005,4970.06677197,0.00377307,-129.678,100,0.00395787,54.6833,4970.06677197
1.0,0.2,1.0,100.0,1.0,-88.5037893353,1.0,3.50449e-18,120.74,-88.5038,-88.5037893353,200.0,0.01,200,2,-88.5037893353,0.01,8319.24239846,,-171.931,100,0.01,90.7527,8319.24239846
1.02304,0.2,2.04544,195.22942127,0.865685,-90.5802132672,0.993262,6.13965e-07,123.16,-88.0894,-90.5802132672,195.495789326,0.0102966,200,1,-90.5802132672,0.005,9491.08514539,0.0242288,-147.762,100,0.00435778,88.9289,9491.08514539
1.0,0.2,1.0,100.0,1.0,-77.8958039266,1.0,3.50449e-18,108.41,-77.8958,-77.8958039266,200.0,0.01,200,2,-77.8958039266,0.01,4936.9399971,,-161.323,100,0.01,69.9112,4936.9399971
1.00649,0.2,1.18953,198.660473507,0.793583,-72.1736816368,0.997321,1.69418e-07,102.66,-74.6599,-72.1736816368,198.709759334,0.00596363,200,1,-72.1736816368,0.005,2568.14201131,0.00674046,-133.843,100,0.00397857,59.1956,2568.14201131
1.0,0.2,1.0,100.0,1.0,-80.7668439569,1.0,3.50449e-18,111.65,-80.7668,-80.7668439569,200.0,0.01,200,2,-80.7668439569,0.01,6132.92576544,,-164.195,100,0.01,77.9204,6132.92576544
1.0163,0.2,1.22144,196.843280314,0.565127,-82.5073186408,0.993796,4.02935e-07,114.23,-80.6655,-82.5073186408,196.792846906,0.00614534,200,1,-82.5073186408,0.005,6053.50162985,0.015918,-140.137,100,0.00284327,74.2004,6053.50162985
1.0,0.2,1.0,100.0,1.0,-80.3027928737,1.0,3.50449e-18,111.39,-80.3028,-80.3027928737,200.0,0.01,200,2,-80.3027928737,0.01,4918.18089766,,-163.731,100,0.01,69.7782,4918.18089766
1.07901,0.2,1.8269,183.590746628,0.211282,-96.7160189685,0.984729,2.24572e-06,131.09,-84.0642,-96.7160189685,185.354723739,0.00927615,200,1,-96.7160189685,0.005,10352.0811713,0.0871063,-145.343,100,0.00107279,75.0635,10352.0811713
1.0,0.2,1.0,100.0,1.0,-77.212581359,1.0,3.50449e-18,107.5,-77.2126,-77.212581359,200.0,0.01,200,2,-77.212581359,0.01,5028.56168922,,-160.64,100,0.01,70.5569,5028.56168922
1.01647,0.2,1.13329,196.178497443,0.449609,-73.3381267712,0.996911,4.8944e-07,102.87,-74.3974,-73.3381267712,196.759912487,0.00568399,200,1,-73.3381267712,0.005,3785.89487976,0.0194568,-133.874,100,0.00225501,62.1602,3785.89487976
1.0,0.2,1.0,100.0,1.0,-87.3261010492,1.0,3.50449e-18,118.74,-87.3261,-87.3261010492,200.0,0.01,200,2,-87.3261010492,0.01,8394.54331244,,-170.755,100,0.01,91.1625,8394.54331244
1.00942,0.2,1.93732,197.740299647,0.787961,-66.3369550477,0.992647,2.87127e-07,95.32,-76.2613,-66.3369550477,198.132802183,0.00975834,200,1,-66.3369550477,0.005,1366.70745521,0.0113168,-135.532,100,0.00396899,68.0556,1366.70745521
1.0,0.2,1.0,100.0,1.0,-69.8902088022,1.0,3.50449e-18,98.93,-69.8902,-69.8902088022,200.0,0.01,200,2,-69.8902088022,0.01,2616.35932264,,-153.317,100,0.01,50.894,2616.35932264
1.01409,0.2,1.22632,196.779120177,0.532449,-74.4910467716,1.00642,4.11257e-07,104.46,-71.2337,-74.4910467716,197.221605721,0.0060925,200,1,-74.4910467716,0.005,3753.21514627,0.0166621,-130.64,100,0.00264527,50.422,3753.21514627
1.0,0.2,1.0,100.0,1.0,-79.6368545172,1.0,3.50449e-18,110.99,-79.6369,-79.6368545172,200.0,0.01,200,2,-79.6368545172,0.01,4880.08524027,,-163.065,100,0.01,69.5074,4880.08524027
1.0428,0.2,2.11329,191.066596689,0.820065,-90.6942875801,1.00531,1.17475e-06,123.09,-82.3888,-90.6942875801,191.791033344,0.0105106,200,1,-90.6942875801,0.005,9461.50334239,0.0474908,-142.631,100,0.00407865,75.3343,9461.50334239
1.0,0.2,1.0,100.0,1.0,-69.8547460999,1.0,3.50449e-18,99.08,-69.8547,-69.8547460999,200.0,0.01,200,2,-69.8547460999,0.01,2614.06858143,,-153.283,100,0.01,50.8717,2614.06858143
1.01747,0.2,1.20009,195.904751782,0.523016,-67.2550847778,1.00045,5.25234e-07,96.65,-67.4742,-67.2550847778,196.566521393,0.00599776,200,1,-67.2550847778,0.005,1345.12649396,0.0210281,-126.98,100,0.00261391,36.8284,1345.12649396
1.0,0.2,1.0,100.0,1.0,-72.5311310211,1.0,3.50449e-18,101.85,-72.5311,-72.5311310211,200.0,0.01,200,2,-72.5311310211,0.01,3819.50678412,,-155.96,100,0.01,61.4924,3819.50678412
1.02822,0.2,1.3209,193.814273327,0.495862,-77.8382773374,1.00046,8.01895e-07,108.01,-73.5687,-77.8382773374,194.510981666,0.00660149,200,1,-77.8382773374,0.005,4989.0849702,0.0321051,-133.388,100,0.00247817,59.5828,4989.0849702
1.0,0.2,1.0,100.0,1.0,-88.8766159552,1.0,3.50449e-18,121.26,-88.8766,-88.8766159552,200.0,0.01,200,2,-88.8766159552,0.01,8292.56281621,,-172.305,100,0.01,90.607,8292.56281621
1.02153,0.2,2.00262,194.323099371,0.843632,-91.0335854441,1.00281,7.34003e-07,123.27,-88.7044,-91.0335854441,195.784519604,0.00998509,200,1,-91.0335854441,0.005,9449.0493018,0.0295252,-148.329,100,0.00420635,90.397,9449.0493018
1.0,0.2,1.0,100.0,1.0,-62.9996010058,1.0,3.50449e-18,91.38,-62.9996,-62.9996010058,200.0,0.01,200,2,-62.9996010058,0.01,118.380992817,,-83.3418,100,0.01,10.8258,118.380992817
1.0147,0.2,1.31654,197.24241393,0.561715,-72.0641366985,0.99618,3.51265e-07,101.49,-66.5633,-72.0641366985,197.103021158,0.00660794,200,1,-72.0641366985,0.005,3796.18847367,0.0139435,-125.987,100,0.00281934,37.5416,3796.18847367
1.0,0.2,1.0,100.0,1.0,-80.1948612972,1.0,3.50449e-18,110.67,-80.1949,-80.1948612972,200.0,0.01,200,2,-80.1948612972,0.01,6129.45642793,,-163.623,100,0.01,77.8984,6129.45642793
1.01681,0.2,1.92905,196.328335603,0.780806,-69.9518680164,1.00274,4.69883e-07,99.48,-74.0282,-69.9518680164,196.693338786,0.0096189,200,1,-69.9518680164,0.005,2593.69581926,0.0188985,-133.515,100,0.00389336,61.7131,2593.69581926
1.0,0.2,1.0,100.0,1.0,-77.3744175214,1.0,3.50449e-18,108.37,-77.3744,-77.3744175214,200.0,0.01,200,2,-77.3744175214,0.01,4992.53006739,,-160.803,100,0.01,70.3037,4992.53006739
1.00635,0.2,1.14185,198.880061261,0.745432,-85.4182972084,0.997215,1.41495e-07,117.59,-81.0212,-85.4182972084,198.738853141,0.00572521,200,1,-85.4182972084,0.005,7199.21147637,0.00562831,-140.201,100,0.00373757,76.8868,7199.21147637
1.0,0.2,1.0,100.0,1.0,-79.677571865,1.0,3.50449e-18,110.46,-79.6776,-79.677571865,200.0,0.01,200,2,-79.677571865,0.01,6139.79903024,,-163.106,100,0.01,77.9641,6139.79903024
1.03234,0.2,1.3617,192.267553918,0.459019,-84.9825763315,0.993547,1.01048e-06,116.64,-80.3745,-84.9825763315,193.734903809,0.00685271,200,1,-84.9825763315,0.005,7227.51830313,0.0398993,-140.314,100,0.00231,75.3487,7227.51830313
1.0,0.2,1.0,100.0,1.0,-81.7534715581,1.0,3.50449e-18,113.45,-81.7535,-81.7534715581,200.0,0.01,200,2,-81.7534715581,0.01,6068.49548927,,-165.182,100,0.01,77.5101,6068.49548927
1.01667,0.2,1.55701,197.002851319,0.792501,-83.3247355764,1.00034,3.82259e-07,114.65,-81.5687,-83.3247355764,196.720945487,0.00778236,200,1,-83.3247355764,0.005,7277.46826898,0.0153008,-141.051,100,0.00396115,78.6873,7277.46826898
1.0,0.2,1.0,100.0,1.0,-89.3738219704,1.0,3.50449e-18,121.38,-89.3738,-89.3738219704,200.0,0.01,200,2,-89.3738219704,0.01,9516.99982719,,-172.802,100,0.01,97.0661,9516.99982719
1.04034,0.2,1.56857,192.139779392,0.494893,-71.8933709916,0.978653,1.02786e-06,101.29,-78.2689,-71.8933709916,192.244434328,0.0080139,200,1,-71.8933709916,0.005,3803.16995294,0.0393777,-138.44,100,0.00252844,73.4435,3803.16995294
1.0,0.2,1.0,100.0,1.0,-77.2295585084,1.0,3.50449e-18,107.67,-77.2296,-77.2295585084,200.0,0.01,200,2,-77.2295585084,0.01,4962.3011394,,-160.656,100,0.01,70.0905,4962.3011394
1.01858,0.2,1.32282,196.382386328,0.592539,-79.9220309518,1.00753,4.62849e-07,110.73,-77.5141,-79.9220309518,196.351768612,0.00656465,200,1,-79.9220309518,0.005,6141.69218676,0.018794,-137.052,100,0.00294054,70.4875,6141.69218676
1.0,0.2,1.0,100.0,1.0,-86.8988709249,1.0,3.50449e-18,118.65,-86.8989,-86.8988709249,200.0,0.01,200,2,-86.8988709249,0.01,8379.48736298,,-170.327,100,0.01,91.0807,8379.48736298
1.02976,0.2,1.21317,194.323590468,0.382756,-67.1797046515,1.00709,7.33947e-07,96.45,-75.1499,-67.1797046515,194.219719559,0.00602316,200,1,-67.1797046515,0.005,1360.39332524,0.0297755,-135.014,100,0.00190031,63.3877,1360.39332524
1.0,0.2,1.0,100.0,1.0,-74.1339182407,1.0,3.50449e-18,104.34,-74.1339,-74.1339182407,200.0,0.01,200,2,-74.1339182407,0.01,3804.9285428,,-157.562,100,0.01,61.3749,3804.9285428
1.01237,0.2,1.85211,196.560530154,0.88277,-81.6310217699,1.01653,4.39649e-07,113.25,-77.1484,-81.6310217699,197.556882685,0.00910992,200,1,-81.6310217699,0.005,6106.54891543,0.0181722,-136.505,100,0.00434207,67.664,6106.54891543
1.0,0.2,1.0,100.0,1.0,-73.5685237592,1.0,3.50449e-18,103.41,-73.5685,-73.5685237592,200.0,0.01,200,2,-73.5685237592,0.01,3794.05091237,,-156.997,100,0.01,61.2871,3794.05091237
