MaxVanillaIw,BatchSize,VarJ,MinVanillaIw,AvgRet,AvgDiscRet,VanillaAvgRet,EpsThisIter,ESSClassic,Delta,Bound,AvgVanillaIw,VarRet,VarVanillaIw,MaxNormIw,MinNormIw,J,IterType,eRenyi2,VarNormIw,VarDiscRet,AvgNormIw,ESSRenyi,AvgEpLen
1.0,500,26.2079,1.0,53.1784962249,53.1784962249,53.1784962249,100,400.0,0.8,51.2552,1.0,496.271421583,,0.0025,0.0025,54.2726,2,1.0,5.4346e-20,496.271421583,0.0025,500.0,500.0
36.939,500,81.2831,7.63459e-14,54.3220924357,54.3220924357,54.3220924357,100,58.1663726596,0.8,56.4862,1.01619,792.299497985,7.85968,0.0727011,1.50259e-16,63.6745,1,7.09388,3.0445e-05,792.299497985,0.002,70.4832454278,500.0
1.0,500,35.7385,1.0,48.3796008638,48.3796008638,48.3796008638,100,100.0,0.8,40.8134,1.0,1290.14398339,,0.01,0.01,48.3796,2,1.0,3.50449e-18,1290.14398339,0.01,500.0,500.0
1.0,500,33.9193,1.0,51.8482526788,51.8482526788,51.8482526788,100,200.000000102,0.8,44.7638,1.0,1028.05503753,,0.005,0.005,50.1139,2,1.0,2.1793e-19,1028.05503753,0.005,500.0,500.0
1.0,500,32.7098,1.0,53.4210193227,53.4210193227,53.4210193227,100,299.999969474,0.8,46.8479,1.0,910.570052205,,0.00333333,0.00333333,51.2163,2,1.0,5.43914e-20,910.570052205,0.00333333,500.0,500.0
1.0,500,31.3676,1.0,50.5959558975,50.5959558975,50.5959558975,100,400.0,0.8,47.2781,1.0,732.950097091,,0.0025,0.0025,51.0612,2,1.0,5.4346e-20,732.950097091,0.0025,500.0,500.0
87.2097,500,91.026,8.40638e-13,49.6017921172,49.6017921172,49.6017921172,100,29.8503726272,0.8,52.0741,1.07384,1006.79031035,18.1985,0.162426,1.56567e-15,60.7535,1,6.57942,6.31271e-05,1006.79031035,0.002,75.994583577,500.0
1.0,500,28.7941,1.0,52.5106163947,52.5106163947,52.5106163947,100,100.0,0.8,46.4042,1.0,837.475333422,,0.01,0.01,52.5106,2,1.0,3.50449e-18,837.475333422,0.01,500.0,500.0
1.0,500,29.4457,1.0,47.4880719396,47.4880719396,47.4880719396,100,200.000000102,0.8,45.6815,1.0,901.393710919,,0.005,0.005,49.9993,2,1.0,2.1793e-19,901.393710919,0.005,500.0,500.0
1.0,500,30.0941,1.0,48.8122500256,48.8122500256,48.8122500256,100,299.999969474,0.8,46.0781,1.0,991.855027438,,0.00333333,0.00333333,49.6037,2,1.0,5.43914e-20,991.855027438,0.00333333,500.0,500.0
1.0,500,30.5184,1.0,53.0184081653,53.0184081653,53.0184081653,100,400.0,0.8,47.4042,1.0,1009.87775749,,0.0025,0.0025,50.4573,2,1.0,5.4346e-20,1009.87775749,0.0025,500.0,500.0
9.87901,500,38.6275,0.000262346,50.6313411233,50.6313411233,50.6313411233,100,270.268672348,0.8,49.2437,0.977927,1136.34154113,0.814529,0.020204,5.36534e-07,52.8914,1,1.78413,3.40686e-06,1136.34154113,0.002,280.2491832,500.0
1.0,500,32.7716,1.0,47.8434729249,47.8434729249,47.8434729249,100,100.0,0.8,42.4956,1.0,1084.82382472,,0.01,0.01,47.8435,2,1.0,3.50449e-18,1084.82382472,0.01,500.0,500.0
1.0,500,33.0599,1.0,48.6794456689,48.6794456689,48.6794456689,100,200.000000102,0.8,43.9119,1.0,1122.81683175,,0.005,0.005,48.2615,2,1.0,2.1793e-19,1122.81683175,0.005,500.0,500.0
1.0,500,30.5529,1.0,51.5351594904,51.5351594904,51.5351594904,100,299.999969474,0.8,45.2491,1.0,613.519452492,,0.00333333,0.00333333,49.3527,2,1.0,5.43914e-20,613.519452492,0.00333333,500.0,500.0
1.0,500,31.7614,1.0,46.8947911893,46.8947911893,46.8947911893,100,400.0,0.8,45.1844,1.0,1242.59754949,,0.0025,0.0025,48.7382,2,1.0,5.4346e-20,1242.59754949,0.0025,500.0,500.0
34.0215,500,60.785,1.96858e-08,51.6734062258,51.6734062258,51.6734062258,100,50.2773607629,0.8,49.6776,0.861753,663.810926957,6.6559,0.0789589,4.56879e-11,58.7358,1,8.1209,3.5851e-05,663.810926957,0.002,61.5695365327,500.0
1.0,500,27.5779,1.0,54.2099323804,54.2099323804,54.2099323804,100,100.0,0.8,48.3548,1.0,768.225713783,,0.01,0.01,54.2099,2,1.0,3.50449e-18,768.225713783,0.01,500.0,500.0
1.0,500,30.7756,1.0,49.793938089,49.793938089,49.793938089,100,200.000000102,0.8,46.9893,1.0,1135.33121646,,0.005,0.005,52.0019,2,1.0,2.1793e-19,1135.33121646,0.005,500.0,500.0
1.0,500,29.8295,1.0,55.8804975757,55.8804975757,55.8804975757,100,299.999969474,0.8,49.202,1.0,772.820875054,,0.00333333,0.00333333,53.2948,2,1.0,5.43914e-20,772.820875054,0.00333333,500.0,500.0
1.0,500,29.0365,1.0,53.88964191,53.88964191,53.88964191,100,400.0,0.8,49.8991,1.0,709.909516822,,0.0025,0.0025,53.4435,2,1.0,5.4346e-20,709.909516822,0.0025,500.0,500.0
41.2535,500,79.414,7.62297e-08,51.4527836349,51.4527836349,51.4527836349,100,42.1907044044,0.8,53.2533,0.969816,1286.87707776,10.2262,0.0850749,1.57204e-10,64.1229,1,11.7557,4.34908e-05,1286.87707776,0.002,42.5325548202,500.0
1.0,500,28.01,1.0,51.7174356015,51.7174356015,51.7174356015,100,100.0,0.8,45.7713,1.0,792.48430942,,0.01,0.01,51.7174,2,1.0,3.50449e-18,792.48430942,0.01,500.0,500.0
1.0,500,28.9023,1.0,46.4503383584,46.4503383584,46.4503383584,100,200.000000102,0.8,44.8598,1.0,881.065437886,,0.005,0.005,49.0839,2,1.0,2.1793e-19,881.065437886,0.005,500.0,500.0
1.0,500,29.06,1.0,46.5819108051,46.5819108051,46.5819108051,100,299.999969474,0.8,44.8009,1.0,867.265508601,,0.00333333,0.00333333,48.2499,2,1.0,5.43914e-20,867.265508601,0.00333333,500.0,500.0
1.0,500,29.0837,1.0,50.1275741726,50.1275741726,50.1275741726,100,400.0,0.8,45.7324,1.0,855.920867148,,0.0025,0.0025,48.7193,2,1.0,5.4346e-20,855.920867148,0.0025,500.0,500.0
188.489,500,109.128,0.00367389,52.3090190679,52.3090190679,52.3090190679,100,13.8373937968,0.8,50.877,1.468,713.079037463,75.8665,0.256797,5.00529e-06,59.5878,1,10.6313,0.000140818,713.079037463,0.002,47.0311522358,500.0
1.0,500,25.1311,1.0,53.7676098429,53.7676098429,53.7676098429,100,100.0,0.8,48.4949,1.0,637.950514833,,0.01,0.01,53.7676,2,1.0,3.50449e-18,637.950514833,0.01,500.0,500.0
1.0,500,26.2742,1.0,53.792940064,53.792940064,53.792940064,100,200.000000102,0.8,49.9261,1.0,756.661016265,,0.005,0.005,53.7803,2,1.0,2.1793e-19,756.661016265,0.005,500.0,500.0
1.0,500,26.6132,1.0,53.2339829774,53.2339829774,53.2339829774,100,299.999969474,0.8,50.358,1.0,751.439295934,,0.00333333,0.00333333,53.5982,2,1.0,5.43914e-20,751.439295934,0.00333333,500.0,500.0
1.0,500,27.6902,1.0,46.442020906,46.442020906,46.442020906,100,400.0,0.8,48.8856,1.0,912.920781576,,0.0025,0.0025,51.8091,2,1.0,5.4346e-20,912.920781576,0.0025,500.0,500.0
45.0582,500,75.9325,0.046682,55.1382440698,55.1382440698,55.1382440698,100,95.5923211161,0.8,51.4406,1.0707,694.25149614,4.85964,0.0841656,8.71987e-05,55.8317,1,2.75468,1.69561e-05,694.25149614,0.002,181.509479916,500.0
1.0,500,26.3864,1.0,56.9799247287,56.9799247287,56.9799247287,100,100.0,0.8,51.3654,1.0,703.277080811,,0.01,0.01,56.9799,2,1.0,3.50449e-18,703.277080811,0.01,500.0,500.0
1.0,500,25.9656,1.0,51.9071303424,51.9071303424,51.9071303424,100,200.000000102,0.8,50.223,1.0,645.77558277,,0.005,0.005,54.4435,2,1.0,2.1793e-19,645.77558277,0.005,500.0,500.0
1.0,500,26.4457,1.0,54.2537311568,54.2537311568,54.2537311568,100,299.999969474,0.8,50.9342,1.0,757.252322794,,0.00333333,0.00333333,54.3803,2,1.0,5.43914e-20,757.252322794,0.00333333,500.0,500.0
1.0,500,26.1952,1.0,52.0234452605,52.0234452605,52.0234452605,100,400.0,0.8,50.8067,1.0,648.945504377,,0.0025,0.0025,53.7911,2,1.0,5.4346e-20,648.945504377,0.0025,500.0,500.0
44.2247,500,74.0733,,52.0071753654,52.0071753654,52.0071753654,100,30.8868865096,0.8,58.8535,0.843393,930.231946116,10.8251,0.104873,,68.4084,1,12.8135,6.08741e-05,930.231946116,0.002,39.021247604,500.0
1.0,500,31.9861,1.0,49.8231775403,49.8231775403,49.8231775403,100,100.0,0.8,43.5813,1.0,1033.44649571,,0.01,0.01,49.8232,2,1.0,3.50449e-18,1033.44649571,0.01,500.0,500.0
1.0,500,30.0211,1.0,53.6588747864,53.6588747864,53.6588747864,100,200.000000102,0.8,47.3273,1.0,779.867296315,,0.005,0.005,51.741,2,1.0,2.1793e-19,779.867296315,0.005,500.0,500.0
1.0,500,28.3453,1.0,47.9579916995,47.9579916995,47.9579916995,100,299.999969474,0.8,46.8763,1.0,604.332179053,,0.00333333,0.00333333,50.48,2,1.0,5.43914e-20,604.332179053,0.00333333,500.0,500.0
1.0,500,28.2878,1.0,50.1017478572,50.1017478572,50.1017478572,100,400.0,0.8,47.2645,1.0,798.306643969,,0.0025,0.0025,50.3854,2,1.0,5.4346e-20,798.306643969,0.0025,500.0,500.0
41.5648,500,105.298,1.79473e-06,50.255739362,50.255739362,50.255739362,100,63.4902484524,0.8,55.2602,1.11593,1102.10183473,8.5788,0.0744939,3.21658e-09,62.9634,1,7.61525,2.7556e-05,1102.10183473,0.002,65.6577417641,500.0
1.0,500,27.1752,1.0,52.1659970257,52.1659970257,52.1659970257,100,100.0,0.8,46.3586,1.0,745.953483101,,0.01,0.01,52.166,2,1.0,3.50449e-18,745.953483101,0.01,500.0,500.0
1.0,500,31.9978,1.0,49.1879929305,49.1879929305,49.1879929305,100,200.000000102,0.8,46.5705,1.0,1317.97255609,,0.005,0.005,50.677,2,1.0,2.1793e-19,1317.97255609,0.005,500.0,500.0
1.0,500,29.5694,1.0,54.6303645128,54.6303645128,54.6303645128,100,299.999969474,0.8,48.6419,1.0,570.618301202,,0.00333333,0.00333333,51.9948,2,1.0,5.43914e-20,570.618301202,0.00333333,500.0,500.0
1.0,500,29.2304,1.0,54.8284039139,54.8284039139,54.8284039139,100,400.0,0.8,49.7286,1.0,796.560522921,,0.0025,0.0025,52.7032,2,1.0,5.4346e-20,796.560522921,0.0025,500.0,500.0
224.161,500,210.879,3.1645e-31,52.6773480373,52.6773480373,52.6773480373,100,8.27613898103,0.8,63.8546,1.43823,839.658814547,123.146,0.311718,4.40055e-34,77.3653,1,25.3856,0.000238135,839.658814547,0.002,19.6961960339,500.0
1.0,500,30.2491,1.0,52.0426784066,52.0426784066,52.0426784066,100,100.0,0.8,46.8199,1.0,924.24874699,,0.01,0.01,52.0427,2,1.0,3.50449e-18,924.24874699,0.01,500.0,500.0
1.0,500,29.1587,1.0,49.1603514114,49.1603514114,49.1603514114,100,200.000000102,0.8,46.9085,1.0,789.187534208,,0.005,0.005,50.6015,2,1.0,2.1793e-19,789.187534208,0.005,500.0,500.0
1.0,500,28.2488,1.0,55.9444598453,55.9444598453,55.9444598453,100,299.999969474,0.8,49.3671,1.0,681.307633375,,0.00333333,0.00333333,52.3825,2,1.0,5.43914e-20,681.307633375,0.00333333,500.0,500.0
1.0,500,28.4254,1.0,52.6708935833,52.6708935833,52.6708935833,100,400.0,0.8,49.4687,1.0,846.435051613,,0.0025,0.0025,52.4546,2,1.0,5.4346e-20,846.435051613,0.0025,500.0,500.0
1.0,500,28.4545,1.0,49.2990290534,49.2990290534,49.2990290534,100,500.000006643,0.8,49.1528,1.0,816.475896006,,0.002,0.002,51.8235,1,1.0,5.43187e-20,816.475896006,0.002,500.0,500.0
1.0,500,26.1542,1.0,51.8478731766,51.8478731766,51.8478731766,100,100.0,0.8,46.3682,1.0,690.950740151,,0.01,0.01,51.8479,2,1.0,3.50449e-18,690.950740151,0.01,500.0,500.0
1.0,500,27.3922,1.0,49.8363319538,49.8363319538,49.8363319538,100,200.000000102,0.8,46.9674,1.0,822.83223671,,0.005,0.005,50.8421,2,1.0,2.1793e-19,822.83223671,0.005,500.0,500.0
1.0,500,27.8442,1.0,52.6133493359,52.6133493359,52.6133493359,100,299.999969474,0.8,48.0185,1.0,831.457915599,,0.00333333,0.00333333,51.4325,2,1.0,5.43914e-20,831.457915599,0.00333333,500.0,500.0
1.0,500,27.7959,1.0,50.3934397805,50.3934397805,50.3934397805,100,400.0,0.8,48.2161,1.0,771.455536607,,0.0025,0.0025,51.1728,2,1.0,5.4346e-20,771.455536607,0.0025,500.0,500.0
1.0,500,28.1537,1.0,49.6933104284,49.6933104284,49.6933104284,100,500.000006643,0.8,48.2324,1.0,879.753075,,0.002,0.002,50.8769,1,1.0,5.43187e-20,879.753075,0.002,500.0,500.0
1.0,500,27.6661,1.0,54.3104876707,54.3104876707,54.3104876707,100,100.0,0.8,49.2696,1.0,773.145057974,,0.01,0.01,54.3105,2,1.0,3.50449e-18,773.145057974,0.01,500.0,500.0
1.0,500,29.0831,1.0,50.8519648554,50.8519648554,50.8519648554,100,200.000000102,0.8,48.4876,1.0,929.555548147,,0.005,0.005,52.5812,2,1.0,2.1793e-19,929.555548147,0.005,500.0,500.0
1.0,500,27.2981,1.0,53.784029111,53.784029111,53.784029111,100,299.999969474,0.8,49.6397,1.0,548.419450733,,0.00333333,0.00333333,52.9822,2,1.0,5.43914e-20,548.419450733,0.00333333,500.0,500.0
1.0,500,27.4395,1.0,55.002174606,55.002174606,55.002174606,100,400.0,0.8,50.413,1.0,780.890055594,,0.0025,0.0025,53.4872,2,1.0,5.4346e-20,780.890055594,0.0025,500.0,500.0
1.0,500,27.794,1.0,50.9348101593,50.9348101593,50.9348101593,100,500.000006643,0.8,50.2271,1.0,854.165193384,,0.002,0.002,52.9767,1,1.0,5.43187e-20,854.165193384,0.002,500.0,500.0
1.0,500,23.3761,1.0,53.8135416413,53.8135416413,53.8135416413,100,100.0,0.8,49.1779,1.0,551.960487697,,0.01,0.01,53.8135,2,1.0,3.50449e-18,551.960487697,0.01,500.0,500.0
1.0,500,25.5628,1.0,53.8040815147,53.8040815147,53.8040815147,100,200.000000102,0.8,49.8162,1.0,768.158755091,,0.005,0.005,53.8088,2,1.0,2.1793e-19,768.158755091,0.005,500.0,500.0
1.0,500,26.0713,1.0,48.5982371561,48.5982371561,48.5982371561,100,299.999969474,0.8,48.5481,1.0,721.327655675,,0.00333333,0.00333333,52.0719,2,1.0,5.43914e-20,721.327655675,0.00333333,500.0,500.0
1.0,500,25.5392,1.0,53.1431790244,53.1431790244,53.1431790244,100,400.0,0.8,49.288,1.0,574.756124187,,0.0025,0.0025,52.3398,2,1.0,5.4346e-20,574.756124187,0.0025,500.0,500.0
1.00002,500,26.512,0.999991,55.2748016888,55.2748016888,55.2748016888,100,500.000006643,0.8,50.1972,1.0,907.608779405,4.34152e-12,0.00200004,0.00199998,52.9268,1,1.0,1.7549e-17,907.608779405,0.002,500.0,500.0
1.0,500,29.4355,1.0,52.3388802975,52.3388802975,52.3388802975,100,100.0,0.8,47.4583,1.0,875.201219156,,0.01,0.01,52.3389,2,1.0,3.50449e-18,875.201219156,0.01,500.0,500.0
1.0,500,27.172,1.0,51.5070658224,51.5070658224,51.5070658224,100,200.000000102,0.8,47.698,1.0,615.999438423,,0.005,0.005,51.923,2,1.0,2.1793e-19,615.999438423,0.005,500.0,500.0
1.0,500,26.8854,1.0,54.178667518,54.178667518,54.178667518,100,299.999969474,0.8,49.2252,1.0,695.39924348,,0.00333333,0.00333333,52.6749,2,1.0,5.43914e-20,695.39924348,0.00333333,500.0,500.0
1.0,500,27.5508,1.0,53.7605963493,53.7605963493,53.7605963493,100,400.0,0.8,49.9588,1.0,875.576903642,,0.0025,0.0025,52.9463,2,1.0,5.4346e-20,875.576903642,0.0025,500.0,500.0
1.00001,500,27.1603,0.999978,52.2247840783,52.2247840783,52.2247840783,100,500.000238276,0.8,50.1299,1.0,658.407089803,1.13276e-11,0.00200002,0.00199996,52.802,1,1.0,4.52212e-17,658.407089803,0.002,500.0,500.0
1.0,500,25.5144,1.0,53.8650723963,53.8650723963,53.8650723963,100,100.0,0.8,48.3018,1.0,657.561784337,,0.01,0.01,53.8651,2,1.0,3.50449e-18,657.561784337,0.01,500.0,500.0
1.0,500,26.9995,1.0,51.0605183531,51.0605183531,51.0605183531,100,200.000000102,0.8,48.5289,1.0,811.140620584,,0.005,0.005,52.4628,2,1.0,2.1793e-19,811.140620584,0.005,500.0,500.0
1.0,500,26.8786,1.0,47.4724663398,47.4724663398,47.4724663398,100,299.999969474,0.8,47.5874,1.0,699.822011175,,0.00333333,0.00333333,50.7994,2,1.0,5.43914e-20,699.822011175,0.00333333,500.0,500.0
1.0,500,27.4133,1.0,53.4728144838,53.4728144838,53.4728144838,100,400.0,0.8,48.3766,1.0,841.6334927,,0.0025,0.0025,51.4677,2,1.0,5.4346e-20,841.6334927,0.0025,500.0,500.0
1.0,500,28.0322,1.0,48.7957705029,48.7957705029,48.7957705029,100,500.000006643,0.8,48.1685,1.0,926.619503002,,0.002,0.002,50.9333,1,1.0,5.43187e-20,926.619503002,0.002,500.0,500.0
1.0,500,26.0166,1.0,49.8473517407,49.8473517407,49.8473517407,100,100.0,0.8,45.0629,1.0,683.702434998,,0.01,0.01,49.8474,2,1.0,3.50449e-18,683.702434998,0.01,500.0,500.0
1.0,500,26.6852,1.0,49.1116913851,49.1116913851,49.1116913851,100,200.000000102,0.8,45.8072,1.0,754.614147248,,0.005,0.005,49.4795,2,1.0,2.1793e-19,754.614147248,0.005,500.0,500.0
1.0,500,28.5485,1.0,49.5168204307,49.5168204307,49.5168204307,100,299.999969474,0.8,46.1654,1.0,1031.1602925,,0.00333333,0.00333333,49.492,2,1.0,5.43914e-20,1031.1602925,0.00333333,500.0,500.0
1.0,500,29.0342,1.0,51.8235352586,51.8235352586,51.8235352586,100,400.0,0.8,45.9818,1.0,932.137737267,,0.0025,0.0025,50.0749,2,1.0,5.4346e-20,932.137737267,0.0025,500.0,500.0
1.0,500,29.1543,1.0,53.8570278527,53.8570278527,53.8570278527,100,500.000006643,0.8,47.1703,1.0,875.213717388,,0.002,0.002,50.8313,1,1.0,5.43187e-20,875.213717388,0.002,500.0,500.0
1.0,500,34.6537,1.0,50.9634216376,50.9634216376,50.9634216376,100,100.0,0.8,43.9244,1.0,1213.00579451,,0.01,0.01,50.9634,2,1.0,3.50449e-18,1213.00579451,0.01,500.0,500.0
1.0,500,31.7526,1.0,50.8254710035,50.8254710035,50.8254710035,100,200.000000102,0.8,45.9171,1.0,823.808290689,,0.005,0.005,50.8944,2,1.0,2.1793e-19,823.808290689,0.005,500.0,500.0
1.0,500,32.1554,1.0,54.3724824809,54.3724824809,54.3724824809,100,299.999969474,0.8,47.9898,1.0,1088.27462883,,0.00333333,0.00333333,52.0538,2,1.0,5.43914e-20,1088.27462883,0.00333333,500.0,500.0
1.0,500,31.5366,1.0,53.0009691581,53.0009691581,53.0009691581,100,400.0,0.8,48.6978,1.0,884.490581622,,0.0025,0.0025,52.2906,2,1.0,5.4346e-20,884.490581622,0.0025,500.0,500.0
1.0,500,32.2063,1.0,45.0160536469,45.0160536469,45.0160536469,100,500.000006643,0.8,47.6222,1.0,1177.44297611,,0.002,0.002,50.8357,1,1.0,5.43187e-20,1177.44297611,0.002,500.0,500.0
1.0,500,31.5124,1.0,53.774466063,53.774466063,53.774466063,100,100.0,0.8,46.6288,1.0,1003.05976867,,0.01,0.01,53.7745,2,1.0,3.50449e-18,1003.05976867,0.01,500.0,500.0
1.0,500,29.111,1.0,51.8135757234,51.8135757234,51.8135757234,100,200.000000102,0.8,47.7413,1.0,707.017661221,,0.005,0.005,52.794,2,1.0,2.1793e-19,707.017661221,0.005,500.0,500.0
1.0,500,28.0794,1.0,56.7771091466,56.7771091466,56.7771091466,100,299.999969474,0.8,49.9962,1.0,666.553030787,,0.00333333,0.00333333,54.1217,2,1.0,5.43914e-20,666.553030787,0.00333333,500.0,500.0
1.0,500,29.0086,1.0,54.4450686945,54.4450686945,54.4450686945,100,400.0,0.8,50.6297,1.0,1010.64912295,,0.0025,0.0025,54.2025,2,1.0,5.4346e-20,1010.64912295,0.0025,500.0,500.0
1.0,500,29.9626,1.0,46.2960058815,46.2960058815,46.2960058815,100,500.000006643,0.8,49.4256,1.0,1083.6271305,,0.002,0.002,52.6213,1,1.0,5.43187e-20,1083.6271305,0.002,500.0,500.0
1.0,500,32.4374,1.0,50.9191436147,50.9191436147,50.9191436147,100,100.0,0.8,44.4236,1.0,1062.81516196,,0.01,0.01,50.9191,2,1.0,3.50449e-18,1062.81516196,0.01,500.0,500.0
1.0,500,31.1942,1.0,50.0277606821,50.0277606821,50.0277606821,100,200.000000102,0.8,45.8804,1.0,902.60414822,,0.005,0.005,50.4734,2,1.0,2.1793e-19,902.60414822,0.005,500.0,500.0
1.0,500,29.6678,1.0,53.7790725851,53.7790725851,53.7790725851,100,299.999969474,0.8,47.8251,1.0,694.020205294,,0.00333333,0.00333333,51.5753,2,1.0,5.43914e-20,694.020205294,0.00333333,500.0,500.0
1.0,500,28.5003,1.0,50.2688544089,50.2688544089,50.2688544089,100,400.0,0.8,48.0009,1.0,613.388539431,,0.0025,0.0025,51.2487,2,1.0,5.4346e-20,613.388539431,0.0025,500.0,500.0
1.0,500,27.4828,1.0,53.4205870696,53.4205870696,53.4205870696,100,500.000006643,0.8,48.7782,1.0,528.973329965,,0.002,0.002,51.6831,1,1.0,5.43187e-20,528.973329965,0.002,500.0,500.0
1.0,500,27.114,1.0,52.2500196079,52.2500196079,52.2500196079,100,100.0,0.8,45.2444,1.0,742.596579777,,0.01,0.01,52.25,2,1.0,3.50449e-18,742.596579777,0.01,500.0,500.0
1.0,500,28.4864,1.0,55.5629146915,55.5629146915,55.5629146915,100,200.000000102,0.8,48.9527,1.0,891.203514,,0.005,0.005,53.9065,2,1.0,2.1793e-19,891.203514,0.005,500.0,500.0
1.0,500,28.8899,1.0,49.9332670522,49.9332670522,49.9332670522,100,299.999969474,0.8,48.5374,1.0,879.194962789,,0.00333333,0.00333333,52.5821,2,1.0,5.43914e-20,879.194962789,0.00333333,500.0,500.0
1.0,500,28.889,1.0,48.9838844959,48.9838844959,48.9838844959,100,400.0,0.8,48.1797,1.0,833.044018223,,0.0025,0.0025,51.6825,2,1.0,5.4346e-20,833.044018223,0.0025,500.0,500.0
1.0,500,27.9902,1.0,50.893179229,50.893179229,50.893179229,100,500.000006643,0.8,48.3916,1.0,584.298600707,,0.002,0.002,51.5247,1,1.0,5.43187e-20,584.298600707,0.002,500.0,500.0
1.0,500,22.9885,1.0,52.0821908777,52.0821908777,52.0821908777,100,100.0,0.8,46.2455,1.0,533.808739567,,0.01,0.01,52.0822,2,1.0,3.50449e-18,533.808739567,0.01,500.0,500.0
1.0,500,29.2267,1.0,44.4476909925,44.4476909925,44.4476909925,100,200.000000102,0.8,44.0869,1.0,1162.41117821,,0.005,0.005,48.2649,2,1.0,2.1793e-19,1162.41117821,0.005,500.0,500.0
1.0,500,29.0984,1.0,52.3702962917,52.3702962917,52.3702962917,100,299.999969474,0.8,46.222,1.0,828.810624471,,0.00333333,0.00333333,49.6334,2,1.0,5.43914e-20,828.810624471,0.00333333,500.0,500.0
1.0,500,29.2978,1.0,49.7554590251,49.7554590251,49.7554590251,100,400.0,0.8,46.7096,1.0,902.300594352,,0.0025,0.0025,49.6639,2,1.0,5.4346e-20,902.300594352,0.0025,500.0,500.0
1.0,500,29.6084,1.0,48.4009313577,48.4009313577,48.4009313577,100,500.000006643,0.8,46.6522,1.0,958.128921488,,0.002,0.002,49.4113,1,1.0,5.43187e-20,958.128921488,0.002,500.0,500.0
1.0,500,26.9127,1.0,52.7797063218,52.7797063218,52.7797063218,100,100.0,0.8,47.0284,1.0,731.611917413,,0.01,0.01,52.7797,2,1.0,3.50449e-18,731.611917413,0.01,500.0,500.0
1.0,500,26.6017,1.0,54.5084918054,54.5084918054,54.5084918054,100,200.000000102,0.8,49.5773,1.0,696.478547843,,0.005,0.005,53.6441,2,1.0,2.1793e-19,696.478547843,0.005,500.0,500.0
1.0,500,27.2512,1.0,48.1276231999,48.1276231999,48.1276231999,100,299.999969474,0.8,48.384,1.0,800.29243538,,0.00333333,0.00333333,51.8053,2,1.0,5.43914e-20,800.29243538,0.00333333,500.0,500.0
1.0,500,28.266,1.0,48.8017271353,48.8017271353,48.8017271353,100,400.0,0.8,48.0915,1.0,970.919980681,,0.0025,0.0025,51.0544,2,1.0,5.4346e-20,970.919980681,0.0025,500.0,500.0
1.00001,500,28.3428,0.999992,47.3867231489,47.3867231489,47.3867231489,100,499.999921343,0.8,47.6708,1.0,818.137896282,3.48351e-12,0.00200002,0.00199998,50.3209,1,1.0,1.40312e-17,818.137896282,0.002,500.0,500.0
1.0,500,28.1095,1.0,49.0912993246,49.0912993246,49.0912993246,100,100.0,0.8,43.1834,1.0,798.124421231,,0.01,0.01,49.0913,2,1.0,3.50449e-18,798.124421231,0.01,500.0,500.0
1.0,500,26.4935,1.0,53.1772904102,53.1772904102,53.1772904102,100,200.000000102,0.8,46.9568,1.0,611.431431473,,0.005,0.005,51.1343,2,1.0,2.1793e-19,611.431431473,0.005,500.0,500.0
1.0,500,28.8236,1.0,47.797407095,47.797407095,47.797407095,100,299.999969474,0.8,46.6111,1.0,1092.0930546,,0.00333333,0.00333333,50.022,2,1.0,5.43914e-20,1092.0930546,0.00333333,500.0,500.0
1.0,500,28.2264,1.0,52.1029324443,52.1029324443,52.1029324443,100,400.0,0.8,47.5883,1.0,698.254478166,,0.0025,0.0025,50.5422,2,1.0,5.4346e-20,698.254478166,0.0025,500.0,500.0
1.0,500,27.4696,1.0,51.8550383153,51.8550383153,51.8550383153,100,500.000006643,0.8,48.1627,1.0,590.508540069,,0.002,0.002,50.8048,1,1.0,5.43187e-20,590.508540069,0.002,500.0,500.0
1.0,500,25.9343,1.0,53.5182534741,53.5182534741,53.5182534741,100,100.0,0.8,47.6798,1.0,679.379812491,,0.01,0.01,53.5183,2,1.0,3.50449e-18,679.379812491,0.01,500.0,500.0
1.0,500,30.8598,1.0,41.8216845603,41.8216845603,41.8216845603,100,200.000000102,0.8,43.5415,1.0,1175.41721657,,0.005,0.005,47.67,2,1.0,2.1793e-19,1175.41721657,0.005,500.0,500.0
1.0,500,29.9095,1.0,51.4702137568,51.4702137568,51.4702137568,100,299.999969474,0.8,45.2948,1.0,777.227639496,,0.00333333,0.00333333,48.9367,2,1.0,5.43914e-20,777.227639496,0.00333333,500.0,500.0
1.0,500,29.3686,1.0,51.344009773,51.344009773,51.344009773,100,400.0,0.8,46.3845,1.0,769.68108604,,0.0025,0.0025,49.5385,2,1.0,5.4346e-20,769.68108604,0.0025,500.0,500.0
1.0,500,28.8088,1.0,56.7580174569,56.7580174569,56.7580174569,100,500.000006643,0.8,48.1614,1.0,664.605064088,,0.002,0.002,50.9824,1,1.0,5.43187e-20,664.605064088,0.002,500.0,500.0
1.0,500,33.1476,1.0,54.800928007,54.800928007,54.800928007,100,100.0,0.8,48.5976,1.0,1109.8626959,,0.01,0.01,54.8009,2,1.0,3.50449e-18,1109.8626959,0.01,500.0,500.0
1.0,500,33.1878,1.0,51.4197734752,51.4197734752,51.4197734752,100,200.000000102,0.8,48.7239,1.0,1109.47647908,,0.005,0.005,53.1103,2,1.0,2.1793e-19,1109.47647908,0.005,500.0,500.0
