MaxVanillaIw,VarJ,ESSClassic,AvgEpLen,Bound,MinVanillaIw,J,VarVanillaIw,VanillaAvgRet,EpsThisIter,AvgDiscRet,eRenyi2,MaxNormIw,Delta,BatchSize,ESSRenyi,VarDiscRet,VarRet,AvgNormIw,VarNormIw,AvgRet,AvgVanillaIw,MinNormIw,IterType
1.0,156.354,200.000000102,499.68,4294.76,1.0,4625.04,,4639.50249257,100,4639.50249257,1.0,0.005,0.5,500,500.0,1470.5817559,1470.5817559,0.005,2.1793e-19,4639.50249257,1.0,0.005,2
1.0,128.827,299.999969474,500.0,4360.76,1.0,4630.5,,4641.42094259,100,4641.42094259,1.0,0.00333333,0.5,500,500.0,724.637438839,724.637438839,0.00333333,5.43914e-20,4641.42094259,1.0,0.00333333,2
1.0,119.563,400.0,498.78,4398.29,1.0,4631.89,,4636.05238712,100,4636.05238712,1.0,0.0025,0.5,500,500.0,7442.93452627,7442.93452627,0.0025,5.4346e-20,4636.05238712,1.0,0.0025,2
1.40665,66.901,491.27781,500.0,4427.71,0.441957,4638.3,0.0180242,4644.44889061,100,4644.44889061,1.01589,0.00279498,0.5,500,492.177479901,468.266690888,468.266690888,0.002,7.11605e-08,4644.44889061,1.00656,0.000878157,1
1.0,74.375,100.0,499.29,4169.63,1.0,4636.6,,4636.59593834,100,4636.59593834,1.0,0.01,0.5,500,500.0,5587.50942862,5587.50942862,0.01,3.50449e-18,4636.59593834,1.0,0.01,2
1.0,55.4211,200.000000102,500.0,4308.67,1.0,4638.93,,4641.27310658,100,4641.27310658,1.0,0.005,0.5,500,500.0,606.495627552,606.495627552,0.005,2.1793e-19,4641.27310658,1.0,0.005,2
1.0,103.914,299.999969474,498.14,4364.53,1.0,4634.19,,4624.69481766,100,4624.69481766,1.0,0.00333333,0.5,500,500.0,26379.7809243,26379.7809243,0.00333333,5.43914e-20,4624.69481766,1.0,0.00333333,2
1.0,92.1274,400.0,499.64,4402.8,1.0,4636.34,,4642.81519014,100,4642.81519014,1.0,0.0025,0.5,500,500.0,1514.96586876,1514.96586876,0.0025,5.4346e-20,4642.81519014,1.0,0.0025,2
1.14169,71.8688,498.680512639,500.0,4429.98,0.840099,4639.23,0.00265788,4647.0124158,100,4647.0124158,1.00337,0.0022805,0.5,500,498.320873046,474.099827429,474.099827429,0.002,1.06047e-08,4647.0124158,1.00126,0.00167808,1
1.0,54.2634,100.0,499.58,4171.3,1.0,4638.26,,4638.25512797,100,4638.25512797,1.0,0.01,0.5,500,500.0,2974.25966572,2974.25966572,0.01,3.50449e-18,4638.25512797,1.0,0.01,2
1.0,41.2652,200.000000102,500.0,4311.49,1.0,4641.93,,4645.60321917,100,4645.60321917,1.0,0.005,0.5,500,500.0,438.496799724,438.496799724,0.005,2.1793e-19,4645.60321917,1.0,0.005,2
1.0,59.7131,299.999969474,499.17,4369.34,1.0,4639.13,,4633.54455854,100,4633.54455854,1.0,0.00333333,0.5,500,500.0,7317.63671156,7317.63671156,0.00333333,5.43914e-20,4633.54455854,1.0,0.00333333,2
1.0,53.0126,400.0,500.0,4406.27,1.0,4639.92,,4642.2873745,100,4642.2873745,1.0,0.0025,0.5,500,500.0,542.348812278,542.348812278,0.0025,5.4346e-20,4642.2873745,1.0,0.0025,2
1.15554,43.8087,497.15273677,499.48,4430.82,0.634666,4640.32,0.00567632,4636.29564945,100,4636.29564945,1.00496,0.00232378,0.5,500,497.532682468,3222.94570824,3222.94570824,0.002,2.29555e-08,4636.29564945,0.994536,0.00127631,1
1.0,23.0749,100.0,500.0,4179.96,1.0,4646.98,,4646.97770886,100,4646.97770886,1.0,0.01,0.5,500,500.0,537.83009938,537.83009938,0.01,3.50449e-18,4646.97770886,1.0,0.01,2
1.0,24.4297,200.000000102,500.0,4314.52,1.0,4644.86,,4642.74269728,100,4642.74269728,1.0,0.005,0.5,500,500.0,658.790859922,658.790859922,0.005,2.1793e-19,4642.74269728,1.0,0.005,2
1.0,23.6816,299.999969474,500.0,4375.8,1.0,4645.52,,4646.846724,100,4646.846724,1.0,0.00333333,0.5,500,500.0,491.115410788,491.115410788,0.00333333,5.43914e-20,4646.846724,1.0,0.00333333,2
1.0,49.346,400.0,499.11,4410.15,1.0,4643.74,,4638.37427829,100,4638.37427829,1.0,0.0025,0.5,500,500.0,8100.32515487,8100.32515487,0.0025,5.4346e-20,4638.37427829,1.0,0.0025,2
1.15114,39.0404,498.507012475,500.0,4435.04,0.751506,4644.25,0.00301281,4643.31368474,100,4643.31368474,1.00277,0.00229772,0.5,500,498.620096975,686.283396814,686.283396814,0.002,1.20034e-08,4643.31368474,1.00199,0.00150003,1
1.0,26.9491,100.0,500.0,4175.33,1.0,4642.41,,4642.40942231,100,4642.40942231,1.0,0.01,0.5,500,500.0,733.591109472,733.591109472,0.01,3.50449e-18,4642.40942231,1.0,0.01,2
1.0,26.6586,200.000000102,500.0,4312.35,1.0,4642.65,,4642.88778468,100,4642.88778468,1.0,0.005,0.5,500,500.0,702.006875467,702.006875467,0.005,2.1793e-19,4642.88778468,1.0,0.005,2
1.0,25.4136,299.999969474,500.0,4372.99,1.0,4642.7,,4642.8099717,100,4642.8099717,1.0,0.00333333,0.5,500,500.0,521.398894596,521.398894596,0.00333333,5.43914e-20,4642.8099717,1.0,0.00333333,2
1.0,86.9537,400.0,498.21,4405.17,1.0,4638.75,,4626.89355076,100,4626.89355076,1.0,0.0025,0.5,500,500.0,28402.8024322,28402.8024322,0.0025,5.4346e-20,4626.89355076,1.0,0.0025,2
1.16815,58.9053,496.926471043,500.0,4431.59,0.588844,4641.18,0.00622397,4643.77167789,100,4643.77167789,1.00635,0.00233124,0.5,500,496.846779721,589.026222012,589.026222012,0.002,2.47883e-08,4643.77167789,1.00217,0.00117514,1
1.0,26.7776,100.0,500.0,4172.09,1.0,4639.16,,4639.16509954,100,4639.16509954,1.0,0.01,0.5,500,500.0,724.282629009,724.282629009,0.01,3.50449e-18,4639.16509954,1.0,0.01,2
1.0,25.4553,200.000000102,500.0,4311.67,1.0,4641.95,,4644.72996323,100,4644.72996323,1.0,0.005,0.5,500,500.0,569.109191796,569.109191796,0.005,2.1793e-19,4644.72996323,1.0,0.005,2
1.0,24.297,299.999969474,500.0,4373.56,1.0,4643.23,,4645.79528901,100,4645.79528901,1.0,0.00333333,0.5,500,500.0,469.919220129,469.919220129,0.00333333,5.43914e-20,4645.79528901,1.0,0.00333333,2
1.0,80.644,400.0,498.39,4405.21,1.0,4638.75,,4625.3039669,100,4625.3039669,1.0,0.0025,0.5,500,500.0,24244.2193936,24244.2193936,0.0025,5.4346e-20,4625.3039669,1.0,0.0025,2
1.25988,38.0904,496.10679372,500.0,4432.43,0.434506,4642.07,0.00784537,4644.89322545,100,4644.89322545,1.0073,0.00252262,0.5,500,496.374445125,633.521351744,633.521351744,0.002,3.14531e-08,4644.89322545,0.998862,0.000870002,1
1.0,21.8186,100.0,500.0,4179.36,1.0,4646.36,,4646.35566038,100,4646.35566038,1.0,0.01,0.5,500,500.0,480.860574586,480.860574586,0.01,3.50449e-18,4646.35566038,1.0,0.01,2
1.0,22.5746,200.000000102,500.0,4315.08,1.0,4645.36,,4644.35848447,100,4644.35848447,1.0,0.005,0.5,500,500.0,546.649221447,546.649221447,0.005,2.1793e-19,4644.35848447,1.0,0.005,2
1.0,40.4486,299.999969474,499.38,4374.57,1.0,4644.26,,4642.06040828,100,4642.06040828,1.0,0.00333333,0.5,500,500.0,3921.00873165,3921.00873165,0.00333333,5.43914e-20,4642.06040828,1.0,0.00333333,2
1.0,37.2905,400.0,500.0,4410.48,1.0,4644.04,,4643.36531344,100,4643.36531344,1.0,0.0025,0.5,500,500.0,660.063857992,660.063857992,0.0025,5.4346e-20,4643.36531344,1.0,0.0025,2
1.09237,32.2038,499.135428645,499.96,4436.04,0.807208,4645.12,0.00173678,4647.60734128,100,4647.60734128,1.00169,0.00218392,0.5,500,499.15652945,382.652938438,382.652938438,0.002,6.9419e-09,4647.60734128,1.00038,0.00161381,1
1.0,27.7612,100.0,499.85,4176.28,1.0,4643.34,,4643.33786671,100,4643.33786671,1.0,0.01,0.5,500,500.0,778.467021273,778.467021273,0.01,3.50449e-18,4643.33786671,1.0,0.01,2
1.0,26.174,200.000000102,500.0,4314.29,1.0,4644.55,,4645.76765924,100,4645.76765924,1.0,0.005,0.5,500,500.0,602.552422609,602.552422609,0.005,2.1793e-19,4645.76765924,1.0,0.005,2
1.0,25.8043,299.999969474,500.0,4375.36,1.0,4645.01,,4645.93756114,100,4645.93756114,1.0,0.00333333,0.5,500,500.0,632.463917227,632.463917227,0.00333333,5.43914e-20,4645.93756114,1.0,0.00333333,2
1.0,89.3822,400.0,498.16,4407.1,1.0,4640.64,,4627.52351458,100,4627.52351458,1.0,0.0025,0.5,500,500.0,30030.019539,30030.019539,0.0025,5.4346e-20,4627.52351458,1.0,0.0025,2
1.23202,66.6953,495.497689002,498.82,4432.23,0.53454,4642.05,0.00910194,4636.89769118,100,4636.89769118,1.00897,0.00246435,0.5,500,495.553983645,13444.3866716,13444.3866716,0.002,3.64173e-08,4636.89769118,0.999869,0.00106922,1
1.0,22.405,100.0,500.0,4180.04,1.0,4647.22,,4647.22012313,100,4647.22012313,1.0,0.01,0.5,500,500.0,507.05261895,507.05261895,0.01,3.50449e-18,4647.22012313,1.0,0.01,2
1.0,22.469,200.000000102,500.0,4316.8,1.0,4647.14,,4647.06077192,100,4647.06077192,1.0,0.005,0.5,500,500.0,512.850661172,512.850661172,0.005,2.1793e-19,4647.06077192,1.0,0.005,2
1.0,22.3979,299.999969474,500.0,4377.04,1.0,4646.77,,4646.02546173,100,4646.02546173,1.0,0.00333333,0.5,500,500.0,499.440975317,499.440975317,0.00333333,5.43914e-20,4646.02546173,1.0,0.00333333,2
1.0,85.8166,400.0,498.24,4409.13,1.0,4642.72,,4630.58568806,100,4630.58568806,1.0,0.0025,0.5,500,500.0,28036.9122916,28036.9122916,0.0025,5.4346e-20,4630.58568806,1.0,0.0025,2
1.26882,44.1084,496.366303116,500.0,4435.1,0.517323,4644.77,0.00747457,4643.45632052,100,4643.45632052,1.00701,0.00251382,0.5,500,496.517232599,605.973265119,605.973265119,0.002,2.93397e-08,4643.45632052,1.00947,0.00102494,1
1.0,87.667,100.0,499.08,4167.42,1.0,4634.6,,4634.60402305,100,4634.60402305,1.0,0.01,0.5,500,500.0,7763.13210047,7763.13210047,0.01,3.50449e-18,4634.60402305,1.0,0.01,2
1.0,64.7964,200.000000102,500.0,4309.49,1.0,4639.84,,4645.07026754,100,4645.07026754,1.0,0.005,0.5,500,500.0,663.49965946,663.49965946,0.005,2.1793e-19,4645.07026754,1.0,0.005,2
1.0,54.6998,299.999969474,500.0,4372.49,1.0,4642.22,,4646.98402594,100,4646.98402594,1.0,0.00333333,0.5,500,500.0,550.510609588,550.510609588,0.00333333,5.43914e-20,4646.98402594,1.0,0.00333333,2
1.0,49.2911,400.0,500.0,4408.81,1.0,4642.4,,4642.95328961,100,4642.95328961,1.0,0.0025,0.5,500,500.0,749.345299762,749.345299762,0.0025,5.4346e-20,4642.95328961,1.0,0.0025,2
1.14202,37.3824,498.110488338,499.8,4434.08,0.737014,4643.39,0.00379159,4643.42986929,100,4643.42986929,1.00359,0.00228687,0.5,500,498.211012825,717.944952159,717.944952159,0.002,1.52039e-08,4643.42986929,0.998764,0.00147585,1
1.0,23.3798,100.0,500.0,4180.19,1.0,4647.17,,4647.17025152,100,4647.17025152,1.0,0.01,0.5,500,500.0,552.136195448,552.136195448,0.01,3.50449e-18,4647.17025152,1.0,0.01,2
1.0,23.7488,200.000000102,500.0,4316.07,1.0,4646.29,,4645.40919431,100,4645.40919431,1.0,0.005,0.5,500,500.0,585.702748054,585.702748054,0.005,2.1793e-19,4645.40919431,1.0,0.005,2
1.0,91.3104,299.999969474,498.4,4371.87,1.0,4641.54,,4632.04122772,100,4632.04122772,1.0,0.00333333,0.5,500,500.0,23989.2967484,23989.2967484,0.00333333,5.43914e-20,4632.04122772,1.0,0.00333333,2
1.0,79.9886,400.0,500.0,4409.6,1.0,4643.2,,4648.184131,100,4648.184131,1.0,0.0025,0.5,500,500.0,552.33482379,552.33482379,0.0025,5.4346e-20,4648.184131,1.0,0.0025,2
1.24026,33.8407,496.044555782,500.0,4436.43,0.364533,4646.12,0.00798689,4647.12250181,100,4647.12250181,1.00716,0.002481,0.5,500,496.444535872,441.047614476,441.047614476,0.002,3.19598e-08,4647.12250181,0.999809,0.000729206,1
1.0,26.4155,100.0,500.0,4178.46,1.0,4645.49,,4645.49019924,100,4645.49019924,1.0,0.01,0.5,500,500.0,704.828768749,704.828768749,0.01,3.50449e-18,4645.49019924,1.0,0.01,2
1.0,25.7974,200.000000102,500.0,4315.49,1.0,4645.76,,4646.03805342,100,4646.03805342,1.0,0.005,0.5,500,500.0,639.482374806,639.482374806,0.005,2.1793e-19,4646.03805342,1.0,0.005,2
1.0,25.6091,299.999969474,500.0,4375.56,1.0,4645.32,,4644.44221077,100,4644.44221077,1.0,0.00333333,0.5,500,500.0,641.71456608,641.71456608,0.00333333,5.43914e-20,4644.44221077,1.0,0.00333333,2
1.0,25.0399,400.0,500.0,4411.71,1.0,4645.33,,4645.34342762,100,4645.34342762,1.0,0.0025,0.5,500,500.0,545.96534871,545.96534871,0.0025,5.4346e-20,4645.34342762,1.0,0.0025,2
1.07795,23.8912,499.380913443,500.0,4436.09,0.880158,4645.18,0.00123951,4643.25865716,100,4643.25865716,1.00123,0.00215787,0.5,500,499.38331702,531.869270361,531.869270361,0.002,4.96708e-09,4643.25865716,0.999089,0.00176192,1
1.0,18.8326,100.0,500.0,4179.87,1.0,4646.82,,4646.81622532,100,4646.81622532,1.0,0.01,0.5,500,500.0,358.248744387,358.248744387,0.01,3.50449e-18,4646.81622532,1.0,0.01,2
1.0,22.9666,200.000000102,500.0,4314.92,1.0,4645.2,,4643.59362058,100,4643.59362058,1.0,0.005,0.5,500,500.0,702.09462161,702.09462161,0.005,2.1793e-19,4643.59362058,1.0,0.005,2
1.0,22.0431,299.999969474,500.0,4376.66,1.0,4646.38,,4648.73160984,100,4648.73160984,1.0,0.00333333,0.5,500,500.0,398.462101861,398.462101861,0.00333333,5.43914e-20,4648.73160984,1.0,0.00333333,2
1.0,21.185,400.0,500.0,4413.08,1.0,4646.66,,4647.51619357,100,4647.51619357,1.0,0.0025,0.5,500,500.0,339.943219016,339.943219016,0.0025,5.4346e-20,4647.51619357,1.0,0.0025,2
1.07223,21.3673,499.643776364,500.0,4436.88,0.892158,4645.88,0.000714037,4641.9171416,100,4641.9171416,1.00075,0.00214563,0.5,500,499.627688803,563.205283922,563.205283922,0.002,2.85926e-09,4641.9171416,0.999456,0.00178529,1
1.0,246.84,100.0,496.89,4150.96,1.0,4617.78,,4617.77802014,100,4617.77802014,1.0,0.01,0.5,500,500.0,61545.5098465,61545.5098465,0.01,3.50449e-18,4617.77802014,1.0,0.01,2
1.0,176.142,200.000000102,500.0,4299.51,1.0,4629.87,,4641.96797569,100,4641.96797569,1.0,0.005,0.5,500,500.0,837.558135487,837.558135487,0.005,2.1793e-19,4641.96797569,1.0,0.005,2
1.0,144.835,299.999969474,500.0,4364.97,1.0,4634.71,,4644.39146332,100,4644.39146332,1.0,0.00333333,0.5,500,500.0,746.95447214,746.95447214,0.00333333,5.43914e-20,4644.39146332,1.0,0.00333333,2
1.0,125.909,400.0,500.0,4404.7,1.0,4638.3,,4649.08353939,100,4649.08353939,1.0,0.0025,0.5,500,500.0,328.759729287,328.759729287,0.0025,5.4346e-20,4649.08353939,1.0,0.0025,2
1.28112,86.2389,495.863248216,500.0,4431.93,0.713242,4641.75,0.00854752,4646.0604538,100,4646.0604538,1.00839,0.0025339,0.5,500,495.842272585,578.460688679,578.460688679,0.002,3.34378e-08,4646.0604538,1.01119,0.0014107,1
1.0,23.1901,100.0,500.0,4174.8,1.0,4641.89,,4641.89260639,100,4641.89260639,1.0,0.01,0.5,500,500.0,543.214997804,543.214997804,0.01,3.50449e-18,4641.89260639,1.0,0.01,2
1.0,126.806,200.000000102,498.1,4303.77,1.0,4634.05,,4626.20288536,100,4626.20288536,1.0,0.005,0.5,500,500.0,31816.6673321,31816.6673321,0.005,2.1793e-19,4626.20288536,1.0,0.005,2
1.0,104.501,299.999969474,500.0,4368.0,1.0,4637.67,,4644.91714136,100,4644.91714136,1.0,0.00333333,0.5,500,500.0,528.329392964,528.329392964,0.00333333,5.43914e-20,4644.91714136,1.0,0.00333333,2
1.0,91.2446,400.0,500.0,4406.39,1.0,4639.94,,4646.74034074,100,4646.74034074,1.0,0.0025,0.5,500,500.0,484.307882558,484.307882558,0.0025,5.4346e-20,4646.74034074,1.0,0.0025,2
1.17516,68.6466,498.19490599,500.0,4431.96,0.756134,4641.23,0.00361581,4642.3954197,100,4642.3954197,1.00364,0.00235516,0.5,500,498.186099762,660.132375157,660.132375157,0.002,1.45228e-08,4642.3954197,0.997949,0.00151538,1
1.0,23.1379,100.0,500.0,4178.87,1.0,4646.02,,4646.01786785,100,4646.01786785,1.0,0.01,0.5,500,500.0,540.771613512,540.771613512,0.01,3.50449e-18,4646.01786785,1.0,0.01,2
1.0,23.4896,200.000000102,500.0,4314.48,1.0,4644.82,,4643.62624945,100,4643.62624945,1.0,0.005,0.5,500,500.0,571.007767091,571.007767091,0.005,2.1793e-19,4643.62624945,1.0,0.005,2
1.0,23.7668,299.999969474,500.0,4374.4,1.0,4644.15,,4642.8075991,100,4642.8075991,1.0,0.00333333,0.5,500,500.0,594.29537273,594.29537273,0.00333333,5.43914e-20,4642.8075991,1.0,0.00333333,2
1.0,22.5447,400.0,500.0,4411.14,1.0,4644.75,,4646.55379902,100,4646.55379902,1.0,0.0025,0.5,500,500.0,337.512186307,337.512186307,0.0025,5.4346e-20,4646.55379902,1.0,0.0025,2
1.08391,21.8926,499.610431287,500.0,4436.11,0.891791,4645.13,0.000777397,4645.8577313,100,4645.8577313,1.00074,0.00217302,0.5,500,499.632033503,442.228530501,442.228530501,0.002,3.12451e-09,4645.8577313,0.997609,0.00178785,1
1.0,22.6916,100.0,500.0,4176.72,1.0,4643.72,,4643.71647639,100,4643.71647639,1.0,0.01,0.5,500,500.0,520.110679275,520.110679275,0.01,3.50449e-18,4643.71647639,1.0,0.01,2
1.0,24.3104,200.000000102,500.0,4314.13,1.0,4644.38,,4645.04610185,100,4645.04610185,1.0,0.005,0.5,500,500.0,672.928957808,672.928957808,0.005,2.1793e-19,4645.04610185,1.0,0.005,2
1.0,26.9689,299.999969474,499.73,4375.51,1.0,4645.16,,4646.71786517,100,4646.71786517,1.0,0.00333333,0.5,500,500.0,1006.38903505,1006.38903505,0.00333333,5.43914e-20,4646.71786517,1.0,0.00333333,2
1.0,29.1227,400.0,499.71,4411.11,1.0,4644.64,,4643.06519647,100,4643.06519647,1.0,0.0025,0.5,500,500.0,1219.46592476,1219.46592476,0.0025,5.4346e-20,4643.06519647,1.0,0.0025,2
1.19558,57.7114,496.438759166,498.13,4433.56,0.560002,4643.17,0.00716088,4629.01243194,100,4629.01243194,1.00701,0.00239567,0.5,500,496.517820371,30813.0445464,30813.0445464,0.002,2.87515e-08,4629.01243194,0.998121,0.00112211,1
1.0,231.691,100.0,496.46,4144.16,1.0,4611.27,,4611.26923624,100,4611.26923624,1.0,0.01,0.5,500,500.0,54223.044192,54223.044192,0.01,3.50449e-18,4611.26923624,1.0,0.01,2
1.0,165.46,200.000000102,500.0,4297.04,1.0,4627.34,,4643.41711609,100,4643.41711609,1.0,0.005,0.5,500,500.0,561.955134179,561.955134179,0.005,2.1793e-19,4643.41711609,1.0,0.005,2
1.0,135.933,299.999969474,500.0,4363.92,1.0,4633.61,,4646.12802064,100,4646.12802064,1.0,0.00333333,0.5,500,500.0,448.432951821,448.432951821,0.00333333,5.43914e-20,4646.12802064,1.0,0.00333333,2
1.0,118.339,400.0,500.0,4404.22,1.0,4637.8,,4650.37117703,100,4650.37117703,1.0,0.0025,0.5,500,500.0,376.534866779,376.534866779,0.0025,5.4346e-20,4650.37117703,1.0,0.0025,2
1.24549,69.0241,495.040514259,500.0,4431.69,0.510912,4641.67,0.0100895,4644.46417486,100,4644.46417486,1.01023,0.00248473,0.5,500,494.936180989,422.63181599,422.63181599,0.002,4.01558e-08,4644.46417486,1.00252,0.00101926,1
1.0,22.5869,100.0,500.0,4179.18,1.0,4646.19,,4646.1927996,100,4646.1927996,1.0,0.01,0.5,500,500.0,515.319546893,515.319546893,0.01,3.50449e-18,4646.1927996,1.0,0.01,2
1.0,21.5234,200.000000102,500.0,4315.14,1.0,4645.38,,4644.57659359,100,4644.57659359,1.0,0.005,0.5,500,500.0,419.236287144,419.236287144,0.005,2.1793e-19,4644.57659359,1.0,0.005,2
1.0,20.7886,299.999969474,500.0,4376.95,1.0,4646.59,,4649.00815822,100,4649.00815822,1.0,0.00333333,0.5,500,500.0,364.875364966,364.875364966,0.00333333,5.43914e-20,4649.00815822,1.0,0.00333333,2
1.0,20.2616,400.0,500.0,4413.35,1.0,4646.89,,4647.78252639,100,4647.78252639,1.0,0.0025,0.5,500,500.0,348.051643167,348.051643167,0.0025,5.4346e-20,4647.78252639,1.0,0.0025,2
1.16748,29.7408,498.405717546,499.21,4436.24,0.655769,4645.43,0.00320135,4636.07119776,100,4636.07119776,1.00293,0.00233621,0.5,500,498.537124239,5985.38146645,5985.38146645,0.002,1.28191e-08,4636.07119776,0.999468,0.00131224,1
1.0,22.4941,100.0,500.0,4181.87,1.0,4648.97,,4648.96966045,100,4648.96966045,1.0,0.01,0.5,500,500.0,511.093279605,511.093279605,0.01,3.50449e-18,4648.96966045,1.0,0.01,2
1.0,20.7209,200.000000102,500.0,4318.03,1.0,4648.32,,4647.66347025,100,4647.66347025,1.0,0.005,0.5,500,500.0,355.428700551,355.428700551,0.005,2.1793e-19,4647.66347025,1.0,0.005,2
1.0,22.7042,299.999969474,500.0,4376.03,1.0,4645.71,,4640.50338736,100,4640.50338736,1.0,0.00333333,0.5,500,500.0,653.57371138,653.57371138,0.00333333,5.43914e-20,4640.50338736,1.0,0.00333333,2
1.0,21.7836,400.0,500.0,4412.87,1.0,4646.41,,4648.52013709,100,4648.52013709,1.0,0.0025,0.5,500,500.0,349.230755714,349.230755714,0.0025,5.4346e-20,4648.52013709,1.0,0.0025,2
1.13487,21.2887,499.515568864,500.0,4437.76,0.876792,4646.75,0.000976368,4647.13773264,100,4647.13773264,1.00087,0.00226477,0.5,500,499.567287456,453.905908236,453.905908236,0.002,3.8884e-09,4647.13773264,1.00219,0.00174975,1
1.0,19.7536,100.0,500.0,4181.4,1.0,4648.54,,4648.54189431,100,4648.54189431,1.0,0.01,0.5,500,500.0,394.144994496,394.144994496,0.01,3.50449e-18,4648.54189431,1.0,0.01,2
1.0,114.852,200.000000102,498.33,4309.33,1.0,4639.67,,4630.80250449,100,4630.80250449,1.0,0.005,0.5,500,500.0,26095.3301166,26095.3301166,0.005,2.1793e-19,4630.80250449,1.0,0.005,2
1.0,94.947,299.999969474,500.0,4371.35,1.0,4641.08,,4643.88307534,100,4643.88307534,1.0,0.00333333,0.5,500,500.0,657.631588084,657.631588084,0.00333333,5.43914e-20,4643.88307534,1.0,0.00333333,2
1.0,83.1573,400.0,500.0,4408.58,1.0,4642.17,,4645.4426551,100,4645.4426551,1.0,0.0025,0.5,500,500.0,607.548763854,607.548763854,0.0025,5.4346e-20,4645.4426551,1.0,0.0025,2
1.14157,73.2388,497.749833336,498.6,4432.01,0.618689,4641.43,0.00453085,4633.07310829,100,4633.07310829,1.00472,0.00228279,0.5,500,497.649151928,10371.404371,10371.404371,0.002,1.8118e-08,4633.07310829,1.00015,0.00123719,1
1.0,20.5962,100.0,500.0,4177.21,1.0,4644.29,,4644.29485474,100,4644.29485474,1.0,0.01,0.5,500,500.0,428.488263319,428.488263319,0.01,3.50449e-18,4644.29485474,1.0,0.01,2
1.0,107.124,200.000000102,498.44,4307.4,1.0,4637.68,,4631.05628082,100,4631.05628082,1.0,0.005,0.5,500,500.0,22666.0127141,22666.0127141,0.005,2.1793e-19,4631.05628082,1.0,0.005,2
1.0,88.2785,299.999969474,500.0,4372.4,1.0,4642.08,,4650.87508474,100,4650.87508474,1.0,0.00333333,0.5,500,500.0,315.08376012,315.08376012,0.00333333,5.43914e-20,4650.87508474,1.0,0.00333333,2
1.0,77.482,400.0,500.0,4409.09,1.0,4642.63,,4644.29511148,100,4644.29511148,1.0,0.0025,0.5,500,500.0,637.249895681,637.249895681,0.0025,5.4346e-20,4644.29511148,1.0,0.0025,2
1.30608,51.7171,497.092422752,500.0,4435.02,0.70877,4644.44,0.00581658,4645.804455,100,4645.804455,1.00511,0.00262207,0.5,500,497.4585081,358.324009762,358.324009762,0.002,2.34433e-08,4645.804455,0.996219,0.00142292,1
1.0,21.2921,100.0,500.0,4179.04,1.0,4646.06,,4646.05987257,100,4646.05987257,1.0,0.01,0.5,500,500.0,457.930696486,457.930696486,0.01,3.50449e-18,4646.05987257,1.0,0.01,2
1.0,20.069,200.000000102,500.0,4317.79,1.0,4648.04,,4650.03026863,100,4650.03026863,1.0,0.005,0.5,500,500.0,347.770311294,347.770311294,0.005,2.1793e-19,4650.03026863,1.0,0.005,2
1.0,19.6724,299.999969474,500.0,4378.73,1.0,4648.38,,4649.04638536,100,4649.04638536,1.0,0.00333333,0.5,500,500.0,358.397760683,358.397760683,0.00333333,5.43914e-20,4649.04638536,1.0,0.00333333,2
1.0,19.1739,400.0,500.0,4414.94,1.0,4648.48,,4648.77950268,100,4648.77950268,1.0,0.0025,0.5,500,500.0,312.543109408,312.543109408,0.0025,5.4346e-20,4648.77950268,1.0,0.0025,2
1.11263,19.8107,499.296762016,500.0,4438.5,0.832091,4647.51,0.00140569,4642.36785212,100,4642.36785212,1.0012,0.00222948,0.5,500,499.400798198,573.668002858,573.668002858,0.002,5.64416e-09,4642.36785212,0.998102,0.00166735,1
1.0,21.2431,100.0,499.9,4178.58,1.0,4645.55,,4645.55020843,100,4645.55020843,1.0,0.01,0.5,500,500.0,455.825494539,455.825494539,0.01,3.50449e-18,4645.55020843,1.0,0.01,2
1.0,20.8943,200.000000102,500.0,4315.72,1.0,4646.07,,4646.58877821,100,4646.58877821,1.0,0.005,0.5,500,500.0,425.594713679,425.594713679,0.005,2.1793e-19,4646.58877821,1.0,0.005,2
1.0,20.2333,299.999969474,500.0,4376.67,1.0,4646.39,,4647.03772273,100,4647.03772273,1.0,0.00333333,0.5,500,500.0,357.97013076,357.97013076,0.00333333,5.43914e-20,4647.03772273,1.0,0.00333333,2
1.0,38.4821,400.0,499.39,4410.78,1.0,4644.37,,4638.31403478,100,4638.31403478,1.0,0.0025,0.5,500,500.0,4693.32645186,4693.32645186,0.0025,5.4346e-20,4638.31403478,1.0,0.0025,2
1.12337,32.2364,499.337508385,500.0,4435.89,0.724257,4644.96,0.0013281,4645.96199212,100,4645.96199212,1.00128,0.00224761,0.5,500,499.358405483,438.134898861,438.134898861,0.002,5.31649e-09,4645.96199212,0.999615,0.00144907,1
1.0,18.703,100.0,500.0,4180.63,1.0,4647.64,,4647.64462284,100,4647.64462284,1.0,0.01,0.5,500,500.0,353.334574688,353.334574688,0.01,3.50449e-18,4647.64462284,1.0,0.01,2
1.0,52.3268,200.000000102,499.33,4312.97,1.0,4643.35,,4639.05177462,100,4639.05177462,1.0,0.005,0.5,500,500.0,5140.87532739,5140.87532739,0.005,2.1793e-19,4639.05177462,1.0,0.005,2
1.0,44.7191,299.999969474,500.0,4374.83,1.0,4644.58,,4647.05855231,100,4647.05855231,1.0,0.00333333,0.5,500,500.0,519.232065481,519.232065481,0.00333333,5.43914e-20,4647.05855231,1.0,0.00333333,2
