IterType,eRenyi2,VarRet,VanillaAvgRet,AvgRet,VarVanillaIw,MaxVanillaIw,VarNormIw,MinNormIw,VarDiscRet,VarJ,AvgEpLen,Bound,MinVanillaIw,ESSRenyi,MaxNormIw,AvgDiscRet,EpsThisIter,AvgVanillaIw,J,AvgNormIw,BatchSize,Delta,ESSClassic
1,1.00304,18385.903128,4641.20423234,4641.20423234,0.0052799,1.10471,5.32862e-07,0.00530131,18385.903128,99.2,498.01,3242.19,0.527701,99.6965228663,0.011098,4641.20423234,100,0.995418,4646.69,0.01,100,0.1,99.4752233272
1,1.00375,25523.4940099,4632.35739793,4632.35739793,0.00454185,1.1247,4.52694e-07,0.00761379,25523.4940099,124.5,497.06,3233.11,0.762632,99.6261203415,0.0112285,4632.35739793,100,1.00164,4638.08,0.01,100,0.1,99.5537833109
1,1.00303,24056.9210728,4643.58846862,4643.58846862,0.00346805,1.10892,3.51414e-07,0.00729048,24056.9210728,115.322,498.03,3243.75,0.724251,99.6978854836,0.0111626,4643.58846862,100,0.993421,4648.19,0.01,100,0.1,99.6533030581
1,1.01429,73732.6005132,4606.09831472,4606.09831472,0.0184553,1.15927,1.92701e-06,0.00372811,73732.6005132,141.919,494.35,3219.01,0.364844,98.5907990941,0.0118458,4606.09831472,100,0.978632,4631.39,0.01,100,0.1,98.1279812823
1,1.00903,61897.035893,4612.95230342,4612.95230342,0.0122877,1.18082,1.23071e-06,0.00552677,61897.035893,168.902,494.91,3219.25,0.552242,99.1048953065,0.0118175,4612.95230342,100,0.999212,4628.07,0.01,100,0.1,98.7962635436
1,1.0092,111154.483274,4593.75230257,4593.75230257,0.00929455,1.23358,9.11364e-07,0.00665202,111154.483274,263.472,492.71,3198.76,0.671772,99.0887519502,0.0122152,4593.75230257,100,1.00988,4607.79,0.01,100,0.1,99.1058406498
1,1.00211,19712.384324,4640.40485934,4640.40485934,0.00246231,1.07169,2.49184e-07,0.0082032,19712.384324,116.448,497.96,3239.63,0.815445,99.7893726073,0.0107809,4640.40485934,100,0.994058,4643.48,0.01,100,0.1,99.7539073028
1,1.00821,70865.2408668,4630.26390674,4630.26390674,0.0116619,1.12108,1.15793e-06,0.00360768,70865.2408668,102.503,496.64,3239.65,0.362052,99.1856206881,0.011171,4630.26390674,100,1.00356,4647.81,0.01,100,0.1,98.8665981657
1,1.02383,195334.752242,4573.40952444,4573.40952444,0.0348679,1.32328,3.56168e-06,0.00358902,195334.752242,197.386,490.8,3202.11,0.355108,97.6724029326,0.0133742,4573.40952444,100,0.98943,4620.68,0.01,100,0.1,96.5940387116
1,1.00011,364.218149213,4660.62765049,4660.62765049,0.000165836,1.01952,1.66143e-08,0.00936491,364.218149213,18.3213,499.87,3258.22,0.935625,99.989176968,0.0102046,4660.62765049,100,0.999076,4660.77,0.01,100,0.1,99.9836027342
1,1.02117,203013.266108,4586.28863147,4586.28863147,0.0342494,1.31763,3.51798e-06,0.00280268,203013.266108,167.374,491.82,3214.38,0.276537,97.9266114957,0.0133541,4586.28863147,100,0.986688,4632.85,0.01,100,0.1,96.6343946918
1,1.00131,13602.8936917,4646.82572635,4646.82572635,0.00188797,1.075,1.9022e-07,0.00824471,13602.8936917,101.607,498.64,3245.14,0.821382,99.8688869414,0.0107904,4646.82572635,100,0.996254,4648.71,0.01,100,0.1,99.8120488486
1,1.00474,27039.7242083,4641.39744305,4641.39744305,0.00803281,1.12375,8.18417e-07,0.00587808,27039.7242083,112.228,497.59,3243.37,0.582347,99.5279173489,0.0113429,4641.39744305,100,0.990709,4649.08,0.01,100,0.1,99.1962748255
1,1.00103,9093.18600328,4649.07405446,4649.07405446,0.00120629,1.06773,1.1978e-07,0.00874783,9093.18600328,84.3286,498.66,3246.88,0.87788,99.8969069096,0.0106396,4649.07405446,100,1.00354,4650.64,0.01,100,0.1,99.8815294564
1,1.01323,97640.2541012,4599.74211779,4599.74211779,0.0162405,1.2421,1.62305e-06,0.00357941,97640.2541012,163.901,493.67,3213.01,0.358051,98.6941270897,0.0124172,4599.74211779,100,1.00031,4624.73,0.01,100,0.1,98.4185954847
1,1.00112,15604.0016736,4651.43725097,4651.43725097,0.00126114,1.07534,1.25516e-07,0.00862462,15604.0016736,107.431,498.69,3249.85,0.864516,99.8877237621,0.0107279,4651.43725097,100,1.00238,4653.13,0.01,100,0.1,99.8759338787
1,1.00243,13725.2573839,4647.62056761,4647.62056761,0.00325303,1.07998,3.27141e-07,0.00716748,13725.2573839,87.0692,498.37,3247.56,0.714732,99.7578300891,0.0108302,4647.62056761,100,0.997187,4651.5,0.01,100,0.1,99.6771958502
1,1.00001,88.1942470563,4663.94176083,4663.94176083,2.07205e-05,1.00995,2.07127e-09,0.00987776,88.1942470563,9.31533,500.0,3261.77,0.987963,99.9987244769,0.0100976,4663.94176083,100,1.00019,4663.96,0.01,100,0.1,99.9979328568
1,1.00331,37959.0894331,4629.94649186,4629.94649186,0.00378301,1.12367,3.7947e-07,0.00831076,37959.0894331,167.315,496.48,3230.15,0.829795,99.669728346,0.0112541,4629.94649186,100,0.998458,4634.84,0.01,100,0.1,99.6257270287
1,1.00118,7135.33903989,4654.8275745,4654.8275745,0.0010546,1.06068,1.04537e-07,0.00802772,7135.33903989,68.0539,499.12,3253.07,0.806309,99.8825143851,0.0105603,4654.8275745,100,1.00441,4656.58,0.01,100,0.1,99.8965895167
1,1.00069,7121.23278811,4654.4207248,4654.4207248,0.000830579,1.06807,8.3033e-08,0.00886388,7121.23278811,74.6224,499.14,3252.43,0.886521,99.9306682957,0.0106791,4654.4207248,100,1.00015,4655.44,0.01,100,0.1,99.9178676788
1,1.00026,2835.65278522,4657.87348272,4657.87348272,0.000251729,1.03501,2.50997e-08,0.00930495,2835.65278522,49.4285,499.47,3255.55,0.931849,99.9736736006,0.010335,4657.87348272,100,1.00146,4658.25,0.01,100,0.1,99.9751651463
1,1.00053,2033.77564904,4658.85326887,4658.85326887,0.000740991,1.03591,7.4004e-08,0.00835922,2033.77564904,37.8723,499.56,3256.34,0.836459,99.9473610591,0.0103524,4658.85326887,100,1.00064,4659.64,0.01,100,0.1,99.9268107164
1,1.00594,56610.694066,4635.62092983,4635.62092983,0.00774591,1.16618,7.8072e-07,0.00557801,56610.694066,136.984,497.1,3239.69,0.555607,99.4099237521,0.0117078,4635.62092983,100,0.996067,4646.18,0.01,100,0.1,99.2329967567
1,1.00013,469.061544157,4660.72531786,4660.72531786,0.000212344,1.05014,2.1189e-08,0.00954115,469.061544157,20.7997,499.84,3258.51,0.955136,99.986912533,0.0104902,4660.72531786,100,1.00107,4660.89,0.01,100,0.1,99.9790067987
1,1.00107,12688.1308092,4652.02941855,4652.02941855,0.00108257,1.05726,1.08902e-07,0.00856405,12688.1308092,96.2167,498.83,3250.04,0.853864,99.8931002187,0.010604,4652.02941855,100,0.997033,4653.64,0.01,100,0.1,99.892314872
1,1.00518,32018.364348,4637.86931518,4637.86931518,0.0081089,1.12096,8.22108e-07,0.00643838,32018.364348,117.027,497.34,3240.59,0.63943,99.4845277075,0.0112869,4637.86931518,100,0.993153,4646.57,0.01,100,0.1,99.1926815373
1,1.00003,61.7825121563,4663.20652328,4663.20652328,5.63438e-05,1.01251,5.64327e-09,0.00978131,61.7825121563,7.79325,500.0,3260.91,0.977361,99.9970556172,0.010133,4663.20652328,100,0.999212,4663.24,0.01,100,0.1,99.9943882104
1,1.00409,41487.6389686,4629.26725231,4629.26725231,0.00413118,1.13326,4.18654e-07,0.00758719,41487.6389686,167.979,496.32,3229.93,0.753686,99.592186023,0.0114083,4629.26725231,100,0.993366,4635.38,0.01,100,0.1,99.5872463872
1,1.00002,98.0055337425,4661.26327884,4661.26327884,3.8038e-05,1.01185,3.8067e-09,0.00978884,98.0055337425,9.82825,500.0,3259.25,0.978512,99.9978781197,0.0101224,4661.26327884,100,0.999619,4661.3,0.01,100,0.1,99.9962221184
1,1.00004,210.371048733,4661.18984805,4661.18984805,6.39743e-05,1.01455,6.40389e-09,0.00964443,210.371048733,14.0936,499.92,3258.69,0.963957,99.9955417713,0.0101506,4661.18984805,100,0.999496,4661.26,0.01,100,0.1,99.9936914262
1,1.0054,56272.0368619,4638.88782419,4638.88782419,0.00742827,1.12447,7.49659e-07,0.00619535,56272.0368619,147.058,497.47,3241.65,0.616705,99.4631772814,0.0112963,4638.88782419,100,0.995433,4647.94,0.01,100,0.1,99.2633272223
1,1.00352,20983.630327,4639.75385792,4639.75385792,0.00443957,1.13197,4.38611e-07,0.00679231,20983.630327,110.71,497.52,3240.51,0.683357,99.6488428778,0.0112513,4639.75385792,100,1.00608,4645.23,0.01,100,0.1,99.5676372301
1,1.00002,92.7858567101,4663.20937182,4663.20937182,2.5141e-05,1.01239,2.51161e-09,0.00990164,92.7858567101,9.54657,500.0,3260.85,0.990654,99.9978781197,0.0101189,4663.20937182,100,1.00049,4663.23,0.01,100,0.1,99.9975179066
