AvgVanillaIw,eRenyi2,EpsThisIter,AvgRet,VarJ,ESSClassic,VanillaAvgRet,AvgNormIw,Bound,VarNormIw,AvgEpLen,IterType,MaxNormIw,MaxVanillaIw,MinVanillaIw,VarVanillaIw,Delta,ESSRenyi,BatchSize,VarDiscRet,J,VarRet,AvgDiscRet,MinNormIw
1.00176,1.12839,100,-70.5579040405,46.1366,176.378180705,-70.5579040405,0.005,-108.68,3.36501e-06,100.05,1,0.00944622,1.89258,0.162022,0.135076,0.4,177.243091417,200,2590.69961408,-70.3055,2590.69961408,-70.5579040405,0.000808683
1.0,1.0,100,-73.91867973,61.1911,100.0,-73.91867973,0.01,-125.007,3.50449e-18,104.24,2,0.01,1.0,1.0,,0.4,200.0,200,3782.17755655,-73.9187,3782.17755655,-73.91867973,0.01
0.991512,1.03403,100,-75.2043343607,55.8316,193.454187433,-75.2043343607,0.005,-110.122,8.5016e-07,106.03,1,0.00735449,1.45841,0.462013,0.0334316,0.4,193.418193988,200,3795.75977347,-73.3871,3795.75977347,-75.2043343607,0.00232984
1.0,1.0,100,-92.2380472681,96.3166,100.0,-92.2380472681,0.01,-143.327,3.50449e-18,125.21,2,0.01,1.0,1.0,,0.4,200.0,200,9370.59216531,-92.2381,9370.59216531,-92.2380472681,0.01
1.02751,1.05005,100,-75.3317023601,74.5685,186.42289483,-75.3317023601,0.005,-118.906,1.82988e-06,105.61,1,0.0118376,2.43266,0.59459,0.0772782,0.4,190.467549411,200,3773.85468531,-81.8879,3773.85468531,-75.3317023601,0.00289335
1.0,1.0,100,-77.5846587725,70.08,100.0,-77.5846587725,0.01,-128.673,3.50449e-18,108.08,2,0.01,1.0,1.0,,0.4,200.0,200,4960.80924996,-77.5847,4960.80924996,-77.5846587725,0.01
0.990812,1.08763,100,-87.2994146957,74.4769,183.164882432,-87.2994146957,0.005,-117.027,2.30935e-06,119.3,1,0.0071924,1.42526,0.108287,0.0906842,0.4,183.886300389,200,8384.37398489,-79.3517,8384.37398489,-87.2994146957,0.000546454
1.0,1.0,100,-74.3025047116,61.1144,100.0,-74.3025047116,0.01,-125.389,3.50449e-18,105.2,2,0.01,1.0,1.0,,0.4,200.0,200,3772.69511268,-74.3025,3772.69511268,-74.3025047116,0.01
1.01104,1.04964,100,-81.7795718421,60.2761,190.294948481,-81.7795718421,0.005,-112.929,1.28142e-06,113.44,1,0.0117726,2.38051,0.78231,0.0523943,0.4,190.542005925,200,6089.95597213,-75.9175,6089.95597213,-81.7795718421,0.00386885
1.0,1.0,100,-86.1751893577,84.3267,100.0,-86.1751893577,0.01,-137.264,3.50449e-18,118.54,2,0.01,1.0,1.0,,0.4,200.0,200,7182.82063033,-86.1752,7182.82063033,-86.1751893577,0.01
1.01526,1.04468,100,-75.7947046478,68.1414,191.474993041,-75.7947046478,0.005,-116.446,1.11867e-06,107.42,1,0.00620801,1.26055,0.241537,0.0461227,0.4,191.445638446,200,3757.5947792,-79.5223,3757.5947792,-75.7947046478,0.00118953
1.0,1.0,100,-84.3225893351,84.6509,100.0,-84.3225893351,0.01,-135.416,3.50449e-18,116.49,2,0.01,1.0,1.0,,0.4,200.0,200,7238.15375315,-84.3226,7238.15375315,-84.3225893351,0.01
1.00253,1.07665,100,-70.7082551187,58.6255,187.020217196,-70.7082551187,0.005,-112.251,1.74379e-06,100.56,1,0.00921458,1.84758,0.416231,0.0701052,0.4,185.760727275,200,2596.67821675,-74.763,2596.67821675,-70.7082551187,0.0020759
1.0,1.0,100,-73.4142237918,61.1811,100.0,-73.4142237918,0.01,-124.502,3.50449e-18,103.47,2,0.01,1.0,1.0,,0.4,200.0,200,3780.94267386,-73.4142,3780.94267386,-73.4142237918,0.01
0.99814,1.0027,100,-66.8553706399,50.2033,199.458470967,-66.8553706399,0.005,-106.222,6.82226e-08,96.59,1,0.00522818,1.04369,0.781222,0.00271876,0.4,199.460606116,200,1371.01056983,-70.048,1371.01056983,-66.8553706399,0.00391339
1.0,1.0,100,-81.5015073282,77.706,100.0,-81.5015073282,0.01,-132.591,3.50449e-18,113.49,2,0.01,1.0,1.0,,0.4,200.0,200,6099.21103325,-81.5015,6099.21103325,-81.5015073282,0.01
0.989804,1.02978,100,-70.8493096706,60.6496,195.222239143,-70.8493096706,0.005,-111.656,6.14908e-07,100.28,1,0.00804507,1.59261,0.409122,0.0240973,0.4,194.216976593,200,2593.26517908,-74.9967,2593.26517908,-70.8493096706,0.00206668
1.0,1.0,100,-83.3342059384,84.8487,100.0,-83.3342059384,0.01,-134.42,3.50449e-18,114.43,2,0.01,1.0,1.0,,0.4,200.0,200,7272.03010569,-83.3342,7272.03010569,-83.3342059384,0.01
1.00186,1.04805,100,-76.1648693766,69.3455,191.873753185,-76.1648693766,0.005,-114.666,1.06412e-06,107.12,1,0.00965513,1.93463,0.823762,0.0427238,0.4,190.83075542,200,4972.69460836,-77.6859,4972.69460836,-76.1648693766,0.00411114
1.0,1.0,100,-70.6290863518,50.6454,100.0,-70.6290863518,0.01,-121.715,3.50449e-18,100.79,2,0.01,1.0,1.0,,0.4,200.0,200,2590.86722571,-70.6291,2590.86722571,-70.6290863518,0.01
1.01,1.03876,100,-83.2608664618,63.5816,192.14828239,-83.2608664618,0.005,-112.294,1.02671e-06,114.3,1,0.00912534,1.84331,0.752894,0.0418934,0.4,192.536779709,200,7301.9104482,-75.4749,7301.9104482,-83.2608664618,0.00372721
1.0,1.0,100,-83.1572000931,77.4492,100.0,-83.1572000931,0.01,-134.247,3.50449e-18,115.49,2,0.01,1.0,1.0,,0.4,200.0,200,6058.96650803,-83.1572,6058.96650803,-83.1572000931,0.01
0.96811,1.03916,100,-67.9048960167,54.4799,193.475976939,-67.9048960167,0.005,-110.909,8.4724e-07,97.24,1,0.00747557,1.44743,0.542807,0.0317625,0.4,192.462566817,200,1369.51009286,-74.0824,1369.51009286,-67.9048960167,0.00280344
1.0,1.0,100,-85.0014814991,84.4405,100.0,-85.0014814991,0.01,-136.091,3.50449e-18,117.16,2,0.01,1.0,1.0,,0.4,200.0,200,7202.21985098,-85.0015,7202.21985098,-85.0014814991,0.01
0.989205,1.06348,100,-71.3231971863,62.7188,188.479081748,-71.3231971863,0.005,-113.35,1.53582e-06,101.6,1,0.0073845,1.46096,0.287553,0.0601138,0.4,188.062484769,200,2591.24778301,-76.0956,2591.24778301,-71.3231971863,0.00145346
1.0,1.0,100,-79.271347537,69.751,100.0,-79.271347537,0.01,-130.361,3.50449e-18,110.68,2,0.01,1.0,1.0,,0.4,200.0,200,4914.33915,-79.2713,4914.33915,-79.271347537,0.01
1.00565,1.14127,100,-85.2332624593,65.7633,172.556935814,-85.2332624593,0.005,-117.163,3.99592e-06,117.84,1,0.00788363,1.58563,0.0580951,0.161647,0.4,175.243600824,200,7204.01381954,-78.5695,7204.01381954,-85.2332624593,0.000288845
1.0,1.0,100,-66.4123351945,36.8179,100.0,-66.4123351945,0.01,-117.487,3.50449e-18,94.67,2,0.01,1.0,1.0,,0.4,200.0,200,1369.2484883,-66.4123,1369.2484883,-66.4123351945,0.01
1.00674,1.06197,100,-75.4691357635,38.8882,187.751331524,-75.4691357635,0.005,-106.097,1.63916e-06,106.97,1,0.00716952,1.44357,0.123259,0.0664532,0.4,188.328582617,200,3758.72102573,-68.8685,3758.72102573,-75.4691357635,0.000612172
1.0,1.0,100,-84.9593569341,84.5576,100.0,-84.9593569341,0.01,-136.049,3.50449e-18,116.84,2,0.01,1.0,1.0,,0.4,200.0,200,7222.20360069,-84.9594,7222.20360069,-84.9593569341,0.01
1.03292,1.04142,100,-74.5191641676,66.712,187.704888108,-74.5191641676,0.005,-114.993,1.6458e-06,105.49,1,0.0118269,2.44324,0.853491,0.0702375,0.4,192.045281673,200,3776.58425442,-78.1271,3776.58425442,-74.5191641676,0.00413145
1.0,1.0,100,-76.8265323819,70.3127,100.0,-76.8265323819,0.01,-127.916,3.50449e-18,107.5,2,0.01,1.0,1.0,,0.4,200.0,200,4993.80748858,-76.8265,4993.80748858,-76.8265323819,0.01
0.999701,1.02974,100,-78.438381269,66.0938,193.503279095,-78.438381269,0.005,-113.128,8.43577e-07,109.92,1,0.00920427,1.8403,0.606494,0.0337229,0.4,194.223069681,200,4941.92949412,-76.4688,4941.92949412,-78.438381269,0.00303338
1.0,1.0,100,-83.0051357831,77.3751,100.0,-83.0051357831,0.01,-134.094,3.50449e-18,115.11,2,0.01,1.0,1.0,,0.4,200.0,200,6047.38461471,-83.0051,6047.38461471,-83.0051357831,0.01
1.02008,1.05992,100,-73.5761037822,62.9623,185.938774995,-73.5761037822,0.005,-113.281,1.90007e-06,103.23,1,0.0112574,2.2967,0.308666,0.0790861,0.4,188.69370683,200,3821.02285526,-76.0889,3821.02285526,-73.5761037822,0.00151295
1.0,1.0,100,-78.4273568274,70.22,100.0,-78.4273568274,0.01,-129.516,3.50449e-18,109.21,2,0.01,1.0,1.0,,0.4,200.0,200,4980.65333798,-78.4274,4980.65333798,-78.4273568274,0.01
0.997773,1.02,100,-73.8148185748,62.6371,196.134757576,-73.8148185748,0.005,-111.805,4.95148e-07,104.15,1,0.00875459,1.74702,0.732124,0.0197178,0.4,196.077885055,200,3785.2110907,-75.32,3785.2110907,-73.8148185748,0.00366879
1.0,1.0,100,-83.641496193,84.734,100.0,-83.641496193,0.01,-134.735,3.50449e-18,115.72,2,0.01,1.0,1.0,,0.4,200.0,200,7252.36800224,-83.6415,7252.36800224,-83.641496193,0.01
1.00793,1.06158,100,-83.4711020227,72.2691,179.748686627,-83.4711020227,0.005,-118.412,2.83076e-06,115.59,1,0.0182694,3.68288,0.807834,0.115034,0.4,188.398329377,200,6056.00495329,-81.1871,6056.00495329,-83.4711020227,0.00400738
1.0,1.0,100,-78.3419085017,69.8447,100.0,-78.3419085017,0.01,-129.43,3.50449e-18,109.8,2,0.01,1.0,1.0,,0.4,200.0,200,4927.55872686,-78.3419,4927.55872686,-78.3419085017,0.01
1.0437,1.15199,100,-88.9697647579,67.3744,174.603887447,-88.9697647579,0.005,-118.196,3.65452e-06,121.71,1,0.0124563,2.60014,0.000934279,0.159238,0.4,173.613346314,200,8326.70728865,-79.4224,8326.70728865,-88.9697647579,4.47578e-06
1.0,1.0,100,-79.6947796196,69.8379,100.0,-79.6947796196,0.01,-130.78,3.50449e-18,111.32,2,0.01,1.0,1.0,,0.4,200.0,200,4926.59295088,-79.6948,4926.59295088,-79.6947796196,0.01
1.0263,1.08013,100,-80.9644180842,64.3024,183.081021865,-80.9644180842,0.005,-115.037,2.32192e-06,112.45,1,0.00988392,2.02878,0.539281,0.0978265,0.4,185.16243029,200,6126.28793974,-77.4922,6126.28793974,-80.9644180842,0.00262731
1.0,1.0,100,-77.1316918978,70.1235,100.0,-77.1316918978,0.01,-128.221,3.50449e-18,107.65,2,0.01,1.0,1.0,,0.4,200.0,200,4966.97865673,-77.1317,4966.97865673,-77.1316918978,0.01
0.98411,1.04596,100,-69.1325226387,53.9764,190.908012341,-69.1325226387,0.005,-108.411,1.1966e-06,98.6,1,0.0082097,1.61585,0.463567,0.0463551,0.4,191.212520458,200,2594.59353529,-71.4642,2594.59353529,-69.1325226387,0.00235526
1.0,1.0,100,-81.9127781737,77.6674,100.0,-81.9127781737,0.01,-133.002,3.50449e-18,114.19,2,0.01,1.0,1.0,,0.4,200.0,200,6093.16365604,-81.9128,6093.16365604,-81.9127781737,0.01
0.941214,1.07742,100,-73.9606921422,63.7597,182.194173607,-73.9606921422,0.005,-112.779,2.45552e-06,104.51,1,0.0092242,1.73639,0.252269,0.0870123,0.4,185.629248163,200,3774.48871901,-75.281,3774.48871901,-73.9606921422,0.00134013
1.0,1.0,100,-76.6912908088,61.1745,100.0,-76.6912908088,0.01,-127.78,3.50449e-18,108.2,2,0.01,1.0,1.0,,0.4,200.0,200,3780.12109148,-76.6913,3780.12109148,-76.6912908088,0.01
1.03062,1.05062,100,-72.4235440014,46.3195,190.933695035,-72.4235440014,0.005,-109.712,1.19307e-06,103.67,1,0.00903438,1.86219,0.351716,0.0506896,0.4,190.364202868,200,2590.98644216,-72.6838,2590.98644216,-72.4235440014,0.00170634
1.0,1.0,100,-79.1244278651,69.8704,100.0,-79.1244278651,0.01,-130.214,3.50449e-18,111.17,2,0.01,1.0,1.0,,0.4,200.0,200,4931.18363686,-79.1244,4931.18363686,-79.1244278651,0.01
0.958678,1.06441,100,-72.829961053,55.1491,185.338699693,-72.829961053,0.005,-110.836,1.98758e-06,102.37,1,0.008869,1.7005,0.186382,0.0730684,0.4,187.897399507,200,3811.69188541,-73.5651,3811.69188541,-72.829961053,0.000972077
1.0,1.0,100,-85.9381956977,84.3944,100.0,-85.9381956977,0.01,-137.027,3.50449e-18,118.5,2,0.01,1.0,1.0,,0.4,200.0,200,7194.36568935,-85.9382,7194.36568935,-85.9381956977,0.01
0.989034,1.00734,100,-83.6493920512,80.5612,198.765597898,-83.6493920512,0.005,-120.78,1.56033e-07,116.45,1,0.00751611,1.48674,0.852953,0.00610517,0.4,198.543175514,200,6024.90092298,-84.5225,6024.90092298,-83.6493920512,0.00431205
1.0,1.0,100,-73.9785540104,61.2068,100.0,-73.9785540104,0.01,-125.067,3.50449e-18,104.28,2,0.01,1.0,1.0,,0.4,200.0,200,3784.11564641,-73.9786,3784.11564641,-73.9785540104,0.01
1.02415,1.03814,100,-77.355404796,58.4497,191.356453217,-77.355404796,0.005,-111.077,1.13492e-06,108.23,1,0.00870626,1.7833,0.627365,0.0476157,0.4,192.652675021,200,4969.18343795,-74.2693,4969.18343795,-77.355404796,0.00306287
1.0,1.0,100,-74.5249034548,61.35,100.0,-74.5249034548,0.01,-125.614,3.50449e-18,104.7,2,0.01,1.0,1.0,,0.4,200.0,200,3801.83751629,-74.5249,3801.83751629,-74.5249034548,0.01
1.00923,1.02996,100,-84.3244752505,64.395,192.351465308,-84.3244752505,0.005,-114.921,9.99082e-07,117.06,1,0.0129533,2.61456,0.856167,0.0407041,0.4,194.182696053,200,6014.05683904,-78.2583,6014.05683904,-84.3244752505,0.0042417
1.0,1.0,100,-74.0605070531,61.1496,100.0,-74.0605070531,0.01,-125.149,3.50449e-18,104.71,2,0.01,1.0,1.0,,0.4,200.0,200,3777.04943295,-74.0605,3777.04943295,-74.0605070531,0.01
1.0041,1.05562,100,-92.3886790109,71.7831,188.740397795,-92.3886790109,0.005,-117.92,1.49891e-06,126.16,1,0.0128389,2.57831,0.835506,0.0604487,0.4,189.461354876,200,9355.81018529,-80.8036,9355.81018529,-92.3886790109,0.00416048
1.0,1.0,100,-70.0870862928,50.6319,100.0,-70.0870862928,0.01,-121.173,3.50449e-18,99.82,2,0.01,1.0,1.0,,0.4,200.0,200,2589.4797973,-70.0871,2589.4797973,-70.0870862928,0.01
1.00488,1.32904,100,-91.0499747153,49.2405,147.436596546,-91.0499747153,0.005,-114.005,8.95767e-06,123.72,1,0.0106367,2.13773,0.00021698,0.361816,0.4,150.484892012,200,9455.93576666,-72.3576,9455.93576666,-91.0499747153,1.07962e-06
1.0,1.0,100,-92.1519801255,96.3176,100.0,-92.1519801255,0.01,-143.241,3.50449e-18,125.46,2,0.01,1.0,1.0,,0.4,200.0,200,9370.78394227,-92.152,9370.78394227,-92.1519801255,0.01
1.00128,1.04365,100,-76.3233912601,75.0937,192.732064361,-76.3233912601,0.005,-119.398,9.47491e-07,107.94,1,0.00947883,1.8982,0.526094,0.037997,0.4,191.634486225,200,3784.95689123,-82.4922,3784.95689123,-76.3233912601,0.0026271
1.0,1.0,100,-78.3127664581,70.1479,100.0,-78.3127664581,0.01,-129.401,3.50449e-18,109.07,2,0.01,1.0,1.0,,0.4,200.0,200,4970.42940275,-78.3128,4970.42940275,-78.3127664581,0.01
1.01157,1.0188,100,-82.5597280906,71.4464,195.500465438,-82.5597280906,0.005,-116.219,5.78274e-07,114.68,1,0.00945941,1.91377,0.908439,0.0236692,0.4,196.309218902,200,6089.4023894,-79.7562,6089.4023894,-82.5597280906,0.00449026
1.0,1.0,100,-78.2458793217,70.2211,100.0,-78.2458793217,0.01,-129.335,3.50449e-18,109.13,2,0.01,1.0,1.0,,0.4,200.0,200,4980.812322,-78.2459,4980.812322,-78.2458793217,0.01
1.04616,1.15957,100,-85.0811415559,58.8472,173.819273701,-85.0811415559,0.005,-115.195,3.78443e-06,117.83,1,0.0112447,2.35276,0.0338438,0.165676,0.4,172.478086611,200,7202.40727709,-76.2941,7202.40727709,-85.0811415559,0.000161752
1.0,1.0,100,-86.2551315074,84.2193,100.0,-86.2551315074,0.01,-137.344,3.50449e-18,119.28,2,0.01,1.0,1.0,,0.4,200.0,200,7164.54003985,-86.2551,7164.54003985,-86.2551315074,0.01
1.02556,1.05521,100,-77.6227523151,71.1626,184.784628215,-77.6227523151,0.005,-117.175,2.06886e-06,108.47,1,0.0151079,3.09879,0.628802,0.0870383,0.4,189.536140078,200,4946.29446121,-80.0659,4946.29446121,-77.6227523151,0.00306566
1.0,1.0,100,-79.7448318283,69.7123,100.0,-79.7448318283,0.01,-130.834,3.50449e-18,111.98,2,0.01,1.0,1.0,,0.4,200.0,200,4908.89038394,-79.7448,4908.89038394,-79.7448318283,0.01
0.985707,1.03222,100,-84.6833392067,72.5191,194.822203067,-84.6833392067,0.005,-117.661,6.67771e-07,117.13,1,0.0104486,2.05985,0.843722,0.0259527,0.4,193.756785644,200,7234.39008514,-80.9586,7234.39008514,-84.6833392067,0.00427978
1.0,1.0,100,-82.4544559708,77.3911,100.0,-82.4544559708,0.01,-133.544,3.50449e-18,115.14,2,0.01,1.0,1.0,,0.4,200.0,200,6049.88100705,-82.4545,6049.88100705,-82.4544559708,0.01
0.985809,1.02626,100,-84.2159453565,77.4152,196.647277003,-84.2159453565,0.005,-118.905,4.28385e-07,116.25,1,0.00814907,1.60669,0.844978,0.0166525,0.4,194.883290492,200,7260.8236651,-82.3078,7260.8236651,-84.2159453565,0.00428571
1.0,1.0,100,-80.0391787881,77.9175,100.0,-80.0391787881,0.01,-131.128,3.50449e-18,111.04,2,0.01,1.0,1.0,,0.4,200.0,200,6132.46518364,-80.0392,6132.46518364,-80.0391787881,0.01
0.997109,1.05426,100,-83.0755254598,69.8521,190.699842116,-83.0755254598,0.005,-116.495,1.22534e-06,115.62,1,0.0109517,2.18401,0.800736,0.0487306,0.4,189.707036042,200,6047.12267769,-79.4018,6047.12267769,-83.0755254598,0.00401529
1.0,1.0,100,-84.2045669784,84.6204,100.0,-84.2045669784,0.01,-135.294,3.50449e-18,116.22,2,0.01,1.0,1.0,,0.4,200.0,200,7232.94035959,-84.2046,7232.94035959,-84.2045669784,0.01
0.974125,1.04428,100,-71.9191424233,62.7618,190.818153314,-71.9191424233,0.005,-113.307,1.209e-06,102.52,1,0.00785314,1.52999,0.500937,0.04589,0.4,191.519134601,200,2556.43496894,-76.3902,2556.43496894,-71.9191424233,0.00257121
1.0,1.0,100,-78.7310479429,69.9964,100.0,-78.7310479429,0.01,-129.82,3.50449e-18,110.21,2,0.01,1.0,1.0,,0.4,200.0,200,4948.98265055,-78.731,4948.98265055,-78.7310479429,0.01
0.981652,1.03707,100,-88.093097046,76.6543,192.084782259,-88.093097046,0.005,-118.855,1.03535e-06,120.4,1,0.0101914,2.00088,0.771521,0.0399084,0.4,192.851205779,200,8328.32920495,-82.0655,8328.32920495,-88.093097046,0.00392971
1.0,1.0,100,-83.5300770274,84.7154,100.0,-83.5300770274,0.01,-134.619,3.50449e-18,115.33,2,0.01,1.0,1.0,,0.4,200.0,200,7249.19292325,-83.5301,7249.19292325,-83.5300770274,0.01
1.00265,1.04867,100,-84.5755517863,77.111,192.054029312,-84.5755517863,0.005,-118.885,1.03953e-06,116.25,1,0.0111863,2.2432,0.828717,0.0418024,0.4,190.717561466,200,7252.37651326,-81.8907,7252.37651326,-84.5755517863,0.00413261
1.0,1.0,100,-77.0826750769,70.2649,100.0,-77.0826750769,0.01,-128.172,3.50449e-18,107.81,2,0.01,1.0,1.0,,0.4,200.0,200,4987.02860952,-77.0827,4987.02860952,-77.0826750769,0.01
0.990661,1.02378,100,-77.2086603321,66.1755,196.586370836,-77.2086603321,0.005,-112.755,4.36302e-07,108.07,1,0.00865434,1.7147,0.865092,0.0171276,0.4,195.354927866,200,4965.8831372,-76.2025,4965.8831372,-77.2086603321,0.00436624
1.0,1.0,100,-90.8530860309,96.6939,100.0,-90.8530860309,0.01,-141.942,3.50449e-18,123.17,2,0.01,1.0,1.0,,0.4,200.0,200,9444.15783059,-90.8531,9444.15783059,-90.8530860309,0.01
0.983092,1.16422,100,-76.9852326784,72.3557,166.985584699,-76.9852326784,0.005,-117.175,4.96755e-06,107.28,1,0.00982978,1.93272,0.0490673,0.192039,0.4,171.789174995,200,5002.29031298,-78.1955,5002.29031298,-76.9852326784,0.000249556
1.0,1.0,100,-78.2664501624,70.0456,100.0,-78.2664501624,0.01,-129.356,3.50449e-18,109.29,2,0.01,1.0,1.0,,0.4,200.0,200,4955.94362439,-78.2664,4955.94362439,-78.2664501624,0.01
0.991419,1.03685,100,-81.7475741446,69.3609,193.256834476,-81.7475741446,0.005,-115.475,8.76688e-07,113.23,1,0.00930497,1.84503,0.407812,0.0344683,0.4,192.892136433,200,6128.99247548,-78.6901,6128.99247548,-81.7475741446,0.00205671
1.0,1.0,100,-95.3135294697,101.665,100.0,-95.3135294697,0.01,-146.402,3.50449e-18,129.24,2,0.01,1.0,1.0,,0.4,200.0,200,10440.2264397,-95.3135,10440.2264397,-95.3135294697,0.01
1.00695,1.06461,100,-66.9186053951,71.1507,188.20072089,-66.9186053951,0.005,-115.91,1.57526e-06,96.61,1,0.00686512,1.38257,0.316008,0.0638895,0.4,187.862157958,200,1390.46275403,-78.6358,1390.46275403,-66.9186053951,0.00156913
1.0,1.0,100,-66.6571018144,37.0867,100.0,-66.6571018144,0.01,-117.746,3.50449e-18,95.61,2,0.01,1.0,1.0,,0.4,200.0,200,1389.31985124,-66.6571,1389.31985124,-66.6571018144,0.01
1.00454,1.08857,100,-72.890216985,31.3155,182.699834847,-72.890216985,0.005,-104.255,2.37918e-06,103.32,1,0.00667896,1.34186,0.150428,0.096033,0.4,183.726531009,200,3807.83571309,-66.5636,3807.83571309,-72.890216985,0.000748743
1.0,1.0,100,-88.6044876081,90.6565,100.0,-88.6044876081,0.01,-139.694,3.50449e-18,121.44,2,0.01,1.0,1.0,,0.4,200.0,200,8301.61956973,-88.6045,8301.61956973,-88.6044876081,0.01
0.997077,1.10158,100,-72.5630303839,68.7747,181.608832204,-72.5630303839,0.005,-115.559,2.54442e-06,102.38,1,0.0123998,2.47272,0.18196,0.101183,0.4,181.557002505,200,3782.42100427,-77.6429,3782.42100427,-72.5630303839,0.000912469
1.0,1.0,100,-78.5272456709,69.9551,100.0,-78.5272456709,0.01,-129.612,3.50449e-18,109.71,2,0.01,1.0,1.0,,0.4,200.0,200,4943.1466812,-78.5272,4943.1466812,-78.5272456709,0.01
0.982699,1.02096,100,-79.1426071608,66.2383,195.783829152,-79.1426071608,0.005,-114.558,5.41075e-07,110.65,1,0.00724651,1.42423,0.633991,0.0209006,0.4,195.894911912,200,4922.41715824,-78.0581,4922.41715824,-79.1426071608,0.00322576
1.0,1.0,100,-79.8052746958,77.9106,100.0,-79.8052746958,0.01,-130.893,3.50449e-18,110.99,2,0.01,1.0,1.0,,0.4,200.0,200,6131.37635628,-79.8053,6131.37635628,-79.8052746958,0.01
1.08285,1.09853,100,-94.0008782399,78.2222,159.651166532,-94.0008782399,0.005,-121.06,6.35003e-06,128.62,1,0.0277584,6.01164,0.732374,0.297832,0.4,182.06115709,200,9269.60625965,-83.1962,9269.60625965,-94.0008782399,0.0033817
1.0,1.0,100,-77.9098011461,69.8644,100.0,-77.9098011461,0.01,-128.998,3.50449e-18,109.12,2,0.01,1.0,1.0,,0.4,200.0,200,4930.33548411,-77.9098,4930.33548411,-77.9098011461,0.01
0.988665,1.01238,100,-70.8031957789,58.6014,198.483713683,-70.8031957789,0.005,-110.226,1.91929e-07,100.61,1,0.00768844,1.52026,0.90291,0.0075041,0.4,197.553765502,200,2603.50289757,-73.8776,2603.50289757,-70.8031957789,0.00456631
1.0,1.0,100,-66.7024699195,36.8139,100.0,-66.7024699195,0.01,-117.718,3.50449e-18,96.5,2,0.01,1.0,1.0,,0.4,200.0,200,1368.94951913,-66.7025,1368.94951913,-66.7024699195,0.01
1.01135,1.01384,100,-71.9230531111,41.0345,197.266118437,-71.9230531111,0.005,-105.154,3.48212e-07,102.65,1,0.00773257,1.56407,0.78986,0.0142465,0.4,197.2699099,200,2586.43788004,-68.7826,2586.43788004,-71.9230531111,0.00390497
1.0,1.0,100,-80.3593028997,69.7033,100.0,-80.3593028997,0.01,-131.445,3.50449e-18,112.61,2,0.01,1.0,1.0,,0.4,200.0,200,4907.62251153,-80.3593,4907.62251153,-80.3593028997,0.01
1.02313,1.0675,100,-93.3178437409,76.8371,181.902771645,-93.3178437409,0.005,-121.636,2.49971e-06,126.94,1,0.0137988,2.8236,0.565075,0.104668,0.4,187.353986489,200,9347.38644768,-84.3114,9347.38644768,-93.3178437409,0.00276149
1.0,1.0,100,-76.0384237108,61.0376,100.0,-76.0384237108,0.01,-127.127,3.50449e-18,107.06,2,0.01,1.0,1.0,,0.4,200.0,200,3763.21641816,-76.0384,3763.21641816,-76.0384237108,0.01
0.977836,1.02254,100,-78.2386868444,61.8626,197.149770004,-78.2386868444,0.005,-112.818,3.63243e-07,109.25,1,0.00790778,1.5465,0.872114,0.0138928,0.4,195.591489636,200,4929.42589278,-76.2879,4929.42589278,-78.2386868444,0.00445941
1.0,1.0,100,-84.3370598844,84.7467,100.0,-84.3370598844,0.01,-135.426,3.50449e-18,116.42,2,0.01,1.0,1.0,,0.4,200.0,200,7254.54436953,-84.3371,7254.54436953,-84.3370598844,0.01
1.00366,1.02188,100,-69.2758911793,66.387,195.516447355,-69.2758911793,0.005,-112.466,5.76174e-07,98.77,1,0.00819752,1.64551,0.852975,0.0232161,0.4,195.718581372,200,2593.5324412,-75.9473,2593.5324412,-69.2758911793,0.0042493
1.0,1.0,100,-88.384914531,90.5832,100.0,-88.384914531,0.01,-139.474,3.50449e-18,120.44,2,0.01,1.0,1.0,,0.4,200.0,200,8288.2047888,-88.3849,8288.2047888,-88.384914531,0.01
0.977206,1.0641,100,-76.2730574207,76.191,187.841402999,-76.2730574207,0.005,-117.479,1.62633e-06,106.81,1,0.00672526,1.31439,0.314998,0.0621214,0.4,187.952655406,200,4985.45180212,-80.2133,4985.45180212,-76.2730574207,0.00161173
1.0,1.0,100,-82.9047694093,84.9884,100.0,-82.9047694093,0.01,-133.994,3.50449e-18,113.9,2,0.01,1.0,1.0,,0.4,200.0,200,7295.99586489,-82.9048,7295.99586489,-82.9047694093,0.01
0.983682,1.0217,100,-71.8096507391,66.6091,196.704973417,-71.8096507391,0.005,-113.079,4.20882e-07,102.32,1,0.00783518,1.54147,0.805192,0.0162903,0.4,195.752675507,200,2580.60140104,-76.5634,2580.60140104,-71.8096507391,0.00409274
1.0,1.0,100,-71.4518642576,50.7178,100.0,-71.4518642576,0.01,-122.54,3.50449e-18,101.91,2,0.01,1.0,1.0,,0.4,200.0,200,2598.27740735,-71.4519,2598.27740735,-71.4518642576,0.01
0.989113,1.12928,100,-76.0308412308,37.5893,175.812183607,-76.0308412308,0.005,-108.124,3.45672e-06,106.51,1,0.00778589,1.54023,0.0576845,0.135274,0.4,177.104373906,200,3784.906055,-69.7342,3784.906055,-76.0308412308,0.000291597
1.0,1.0,100,-76.7060148448,70.3091,100.0,-76.7060148448,0.01,-127.791,3.50449e-18,107.11,2,0.01,1.0,1.0,,0.4,200.0,200,4993.30773688,-76.706,4993.30773688,-76.7060148448,0.01
