ESSClassic,AvgDiscRet,AvgNormIw,BatchSize,MaxNormIw,VarDiscRet,MinVanillaIw,VarNormIw,AvgVanillaIw,MaxVanillaIw,EpsThisIter,MinNormIw,AvgEpLen,VanillaAvgRet,VarVanillaIw,VarRet,J,VarJ,Bound,eRenyi2,ESSRenyi,IterType,Delta,AvgRet
80.6796563711,-486.358798541,0.01,100,0.0220878,2253.07513305,0.014294,2.41889e-05,0.936655,2.06886,100,0.000152607,500.0,-486.358798541,0.212215,2253.07513305,-478.676,51.0824,-523.448,1.23016,81.2899867259,1,0.7,-486.358798541
77.0247788105,-488.521821358,0.01,100,0.0248947,2011.88483835,0.0852316,3.01297e-05,1.013,2.52184,100,0.000841375,500.0,-488.521821358,0.309183,2011.88483835,-479.893,52.3522,-525.053,1.24476,80.3369463504,1,0.7,-488.521821358
87.5418952307,-494.054554067,0.01,100,0.0210741,2963.05115149,0.281874,1.43747e-05,0.934463,1.9693,100,0.00301643,500.0,-494.054554067,0.125523,2963.05115149,-488.332,48.6433,-543.504,1.10663,90.3644813613,1,0.7,-494.054554067
81.2108598204,-487.384929994,0.01,100,0.0248787,1104.50623888,0.0795715,2.337e-05,1.01718,2.53061,100,0.000782278,500.0,-487.384929994,0.241797,1104.50623888,-482.663,41.0201,-522.828,1.17122,85.3811031156,1,0.7,-487.384929994
16.5927330265,-495.424900267,0.01,100,0.223791,2510.77104142,0.024361,0.000507751,1.2453,27.8687,100,0.000195624,500.0,-495.424900267,7.87405,2510.77104142,-467.55,109.156,-527.564,1.8761,53.3019458375,1,0.7,-495.424900267
36.2856508805,-480.008848949,0.01,100,0.119323,1976.48770619,0.27006,0.000177365,1.28403,15.3215,100,0.00210321,500.0,-480.008848949,2.92429,1976.48770619,-468.784,64.0491,-515.088,1.38029,72.4484979729,1,0.7,-480.008848949
73.1281028379,-483.633905957,0.01,100,0.0266065,2327.70677817,0.0873997,3.71175e-05,0.943891,2.51137,100,0.000925951,500.0,-483.633905957,0.330691,2327.70677817,-475.152,46.6465,-520.322,1.26143,79.275084356,1,0.7,-483.633905957
53.4485812902,-491.542603243,0.01,100,0.0857002,2031.94231068,0.417936,8.79755e-05,1.12668,9.65567,100,0.00370945,500.0,-491.542603243,1.11677,2031.94231068,-482.064,61.6153,-524.882,1.24253,80.4811170906,1,0.7,-491.542603243
85.5258146437,-491.991317256,0.01,100,0.020019,2353.50457487,0.195218,1.70947e-05,0.986399,1.97468,100,0.0019791,500.0,-491.991317256,0.166328,2353.50457487,-486.401,44.2865,-533.907,1.14794,87.1128895197,1,0.7,-491.991317256
79.2353486811,-487.283729223,0.01,100,0.0251698,2354.99240634,0.113836,2.6471e-05,0.933179,2.34879,100,0.00121987,500.0,-487.283729223,0.230515,2354.99240634,-479.469,50.9647,-525.176,1.22152,81.8651567407,1,0.7,-487.283729223
89.4502628518,-486.163740307,0.01,100,0.0177826,2362.80931198,0.0759904,1.19131e-05,1.04412,1.85671,100,0.000727794,500.0,-486.163740307,0.129875,2362.80931198,-480.998,45.9753,-527.579,1.12969,88.5194911321,1,0.7,-486.163740307
85.5475589147,-488.487049036,0.01,100,0.0266553,2750.54535372,0.202502,1.70647e-05,1.01909,2.71643,100,0.00198708,500.0,-488.487049036,0.177226,2750.54535372,-482.811,54.8579,-532.159,1.14611,87.2519550437,1,0.7,-488.487049036
64.4685969635,-487.76836713,0.01,100,0.039242,2500.08020193,0.051573,5.5671e-05,1.04601,4.10474,100,0.000493047,500.0,-487.76836713,0.609113,2500.08020193,-474.896,58.7294,-524.101,1.41772,70.5360112876,1,0.7,-487.76836713
16.3768730039,-480.761403635,0.01,100,0.223868,2303.17321009,0.000256106,0.000515775,1.09327,24.4749,100,2.34257e-06,500.0,-480.761403635,6.16475,2303.17321009,-454.222,141.893,-511.805,2.07781,48.1276057907,1,0.7,-480.761403635
73.0499329924,-482.551193839,0.01,100,0.0316211,1947.11983866,0.0192349,3.72654e-05,0.926767,2.93054,100,0.000207548,500.0,-482.551193839,0.320071,1947.11983866,-473.631,47.8051,-518.822,1.28162,78.0259779398,1,0.7,-482.551193839
76.8397317229,-481.94082401,0.01,100,0.0370596,2344.24069331,0.101412,3.04455e-05,1.04818,3.88453,100,0.000967506,500.0,-481.94082401,0.334502,2344.24069331,-473.702,45.5644,-520.034,1.21038,82.6189693903,1,0.7,-481.94082401
4.93576147638,-480.945833243,0.01,100,0.442131,1899.23862973,0.0396275,0.00194548,1.96211,86.7508,100,0.000201964,500.0,-480.945833243,74.8985,1899.23862973,-454.654,130.735,-507.579,1.88489,53.0534949556,1,0.7,-480.945833243
85.6249806955,-487.279995517,0.01,100,0.0277275,1954.83717257,0.181824,1.6958e-05,0.968852,2.68638,100,0.00187669,500.0,-487.279995517,0.15918,1954.83717257,-481.833,43.666,-529.266,1.14422,87.3954895819,1,0.7,-487.279995517
92.4239025087,-475.649399527,0.01,100,0.0169873,1535.00274898,0.408103,8.27996e-06,0.999028,1.69708,100,0.004085,500.0,-475.649399527,0.0826387,1535.00274898,-472.962,40.7609,-512.533,1.07881,92.694392451,1,0.7,-475.649399527
2.85210139846,-482.575054706,0.01,100,0.590303,1875.99862014,0.257342,0.00344059,1.99474,117.75,100,0.00129011,500.0,-482.575054706,136.9,1875.99862014,-460.134,99.8715,-511.824,1.78378,56.0606282358,1,0.7,-482.575054706
90.2641344861,-481.447049439,0.01,100,0.0220511,1890.20573355,0.189292,1.08949e-05,0.997727,2.20009,100,0.00189723,500.0,-481.447049439,0.108455,1890.20573355,-476.343,45.5444,-518.161,1.12832,88.6276129807,1,0.7,-481.447049439
89.5994059907,-481.339404227,0.01,100,0.023989,2096.0426481,0.640788,1.17252e-05,1.00651,2.41452,100,0.00636644,500.0,-481.339404227,0.118783,2096.0426481,-475.863,45.1876,-524.218,1.11339,89.8159538105,1,0.7,-481.339404227
39.9303856166,-486.208280192,0.01,100,0.124115,2058.68019108,0.229431,0.000151955,1.05884,13.1418,100,0.00216681,500.0,-486.208280192,1.70364,2058.68019108,-473.722,91.4703,-522.86,1.41196,70.8237749696,1,0.7,-486.208280192
84.26663089,-491.346449318,0.01,100,0.0197441,2438.90893287,0.170398,1.88595e-05,1.00469,1.98367,100,0.00169603,500.0,-491.346449318,0.190368,2438.90893287,-484.779,49.6504,-530.232,1.17867,84.8412053213,1,0.7,-491.346449318
67.3404162737,-480.562273691,0.01,100,0.055877,2243.01465509,0.101286,4.8989e-05,1.04551,5.84198,100,0.000968772,500.0,-480.562273691,0.535493,2243.01465509,-471.783,54.3013,-520.282,1.27025,78.7248992243,1,0.7,-480.562273691
88.0940759534,-477.279670837,0.01,100,0.0243266,3065.48932103,0.180183,1.36515e-05,0.995372,2.4214,100,0.0018102,500.0,-477.279670837,0.135254,3065.48932103,-471.901,53.0528,-523.25,1.11542,89.652463709,1,0.7,-477.279670837
71.5070060725,-480.926556128,0.01,100,0.0271397,2098.09032097,0.0427837,4.02489e-05,0.966129,2.62204,100,0.000442837,500.0,-480.926556128,0.375685,2098.09032097,-472.095,57.5447,-518.586,1.29047,77.4908886909,1,0.7,-480.926556128
69.4591898475,-479.198671689,0.01,100,0.0468821,2540.48811029,0.281107,4.44136e-05,1.00743,4.72304,100,0.00279034,500.0,-479.198671689,0.45076,2540.48811029,-470.075,58.0148,-518.554,1.25191,79.8779787575,1,0.7,-479.198671689
25.7655087712,-479.249775099,0.01,100,0.173033,1860.35696861,0.0650842,0.000291026,1.07166,18.5433,100,0.000607319,500.0,-479.249775099,3.34233,1860.35696861,-466.182,90.7205,-513.221,1.4831,67.4263775087,1,0.7,-479.249775099
77.2880416122,-478.26549945,0.01,100,0.0286573,2129.7360916,0.200552,2.96829e-05,0.984439,2.82113,100,0.00203722,500.0,-478.26549945,0.287663,2129.7360916,-469.917,46.3035,-514.747,1.24093,80.5844852871,1,0.7,-478.26549945
89.9486145102,-482.947819552,0.01,100,0.0222177,1991.32152237,0.296976,1.12875e-05,0.984397,2.1871,100,0.00301684,500.0,-482.947819552,0.10938,1991.32152237,-480.273,47.0024,-525.64,1.07617,92.9220630039,1,0.7,-482.947819552
72.6760155518,-486.056234853,0.01,100,0.0495692,2168.28941092,0.139993,3.79768e-05,1.09088,5.40738,100,0.00128331,500.0,-486.056234853,0.451927,2168.28941092,-476.319,44.6219,-525.669,1.23476,80.9873640678,1,0.7,-486.056234853
76.1508462744,-487.191358107,0.01,100,0.0238804,2203.47387203,0.111891,3.16346e-05,0.960206,2.29301,100,0.00116528,500.0,-487.191358107,0.29167,2203.47387203,-478.094,48.2477,-526.576,1.25091,79.9417614826,1,0.7,-487.191358107
86.5479475643,-484.234363681,0.01,100,0.0217973,2516.66723264,0.252142,1.56999e-05,1.04068,2.26841,100,0.00242285,500.0,-484.234363681,0.170032,2516.66723264,-477.723,48.227,-525.789,1.16161,86.087297769,1,0.7,-484.234363681
81.7239513022,-483.622378147,0.01,100,0.024455,2474.59169096,0.0964561,2.2589e-05,1.00431,2.45605,100,0.000960419,500.0,-483.622378147,0.227843,2474.59169096,-473.992,47.2437,-522.674,1.19928,83.3832788287,1,0.7,-483.622378147
65.2320549529,-486.968785334,0.01,100,0.0331832,2163.25221345,0.027822,5.38373e-05,0.866265,2.87454,100,0.000321172,500.0,-486.968785334,0.404003,2163.25221345,-472.627,47.2971,-523.43,1.45939,68.5220126531,1,0.7,-486.968785334
53.9424271978,-482.302059885,0.01,100,0.0536011,2212.80393534,0.0727108,8.62453e-05,1.00358,5.37928,100,0.000724516,500.0,-482.302059885,0.868636,2212.80393534,-467.147,63.0777,-516.983,1.50528,66.4326908144,1,0.7,-482.302059885
81.7570526867,-484.780245945,0.01,100,0.0404039,1770.68852121,0.313156,2.2539e-05,1.01524,4.10198,100,0.00308454,500.0,-484.780245945,0.232314,1770.68852121,-480.548,44.2622,-524.811,1.11905,89.3616431976,1,0.7,-484.780245945
88.1413566241,-481.937472479,0.01,100,0.0197891,1973.30500834,0.380412,1.359e-05,0.978404,1.93617,100,0.00388809,500.0,-481.937472479,0.130094,1973.30500834,-475.354,47.0581,-518.102,1.16473,85.8568817931,1,0.7,-481.937472479
4.01774876402,-484.17361763,0.01,100,0.356167,1603.22206645,8.52543e-17,0.00241309,1.39239,49.5925,100,6.12286e-19,500.0,-484.17361763,46.784,1603.22206645,-466.435,81.6438,-508.163,1.21442,82.3435789081,1,0.7,-484.17361763
84.4263245292,-490.680553017,0.01,100,0.0250945,2599.55415749,0.103701,1.86328e-05,0.965611,2.42315,100,0.00107394,500.0,-490.680553017,0.173733,2599.55415749,-483.943,47.8499,-531.728,1.15427,86.6350535672,1,0.7,-490.680553017
34.6592027781,-485.052598765,0.01,100,0.101245,2040.62211556,0.112797,0.000190428,1.21935,12.3453,100,0.000925062,500.0,-485.052598765,2.8313,2040.62211556,-471.047,60.0271,-521.604,1.42012,70.4166908703,1,0.7,-485.052598765
1.25316991405,-481.511660919,0.01,100,0.892353,2134.70756389,,0.00795936,0.368376,32.8722,100,,500.0,-481.511660919,10.8009,2134.70756389,-460.344,18.1351,-506.275,1.00001,99.9990463348,1,0.7,-481.511660919
85.1689993701,-487.684082466,0.01,100,0.021367,2493.36491614,0.238656,1.75895e-05,0.968134,2.06861,100,0.00246511,500.0,-487.684082466,0.164864,2493.36491614,-482.022,53.7105,-525.84,1.16089,86.1406920166,1,0.7,-487.684082466
76.6254851787,-479.262518567,0.01,100,0.0255974,1737.34259123,0.0320808,3.0813e-05,0.933895,2.39053,100,0.000343516,500.0,-479.262518567,0.268739,1737.34259123,-470.7,43.4983,-513.635,1.23654,80.8707883935,1,0.7,-479.262518567
21.3745457314,-480.052786445,0.01,100,0.184082,1955.81923185,0.00529853,0.000371562,1.25701,23.1394,100,4.21518e-05,500.0,-480.052786445,5.87097,1955.81923185,-461.96,121.203,-513.858,1.73255,57.7185301309,1,0.7,-480.052786445
11.9837582078,-478.123017017,0.01,100,0.27536,1734.8224857,0.0748883,0.000741882,1.25507,34.5597,100,0.000596684,500.0,-478.123017017,11.6862,1734.8224857,-457.331,147.354,-508.43,1.83261,54.5668910829,1,0.7,-478.123017017
91.6950717993,-487.75222408,0.01,100,0.023175,1693.38379641,0.359704,9.14861e-06,1.04355,2.41842,100,0.00344693,500.0,-487.75222408,0.0996276,1693.38379641,-484.13,41.449,-526.05,1.09126,91.6374239428,1,0.7,-487.75222408
39.7274845809,-492.158890133,0.01,100,0.105381,2203.56999455,0.0495957,0.000153247,1.00062,10.5447,100,0.000495647,500.0,-492.158890133,1.53439,2203.56999455,-474.803,71.6315,-528.848,1.59328,62.7637121252,1,0.7,-492.158890133
85.7469317078,-484.202273339,0.01,100,0.0289879,2043.21147196,0.28121,1.67902e-05,0.9887,2.86604,100,0.00284424,500.0,-484.202273339,0.164129,2043.21147196,-479.002,43.6887,-522.407,1.12871,88.5964989176,1,0.7,-484.202273339
92.1151621358,-490.183230534,0.01,100,0.0194395,1697.15756007,0.236124,8.64621e-06,0.985066,1.91492,100,0.00239704,500.0,-490.183230534,0.0838989,1697.15756007,-485.917,39.7383,-526.487,1.10459,90.5313528967,1,0.7,-490.183230534
100.0,-482.051798851,0.01,100,0.01,2102.15765764,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-482.051798851,,2102.15765764,-482.052,45.6195,-524.387,1.0,100.0,1,0.7,-482.051798851
100.0,-485.966784169,0.01,100,0.01,2103.84070433,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-485.966784169,,2103.84070433,-485.967,45.6377,-528.206,1.0,100.0,1,0.7,-485.966784169
100.0,-486.002159022,0.01,100,0.01,2428.90416823,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-486.002159022,,2428.90416823,-486.002,49.0369,-530.875,1.0,100.0,1,0.7,-486.002159022
100.0,-488.076291866,0.01,100,0.01,1831.53225418,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-488.076291866,,1831.53225418,-488.076,42.5819,-528.825,1.0,100.0,1,0.7,-488.076291866
100.0,-486.659252662,0.01,100,0.01,1841.01117761,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-486.659252662,,1841.01117761,-486.659,42.6919,-525.905,1.0,100.0,1,0.7,-486.659252662
100.0,-485.633368086,0.01,100,0.01,2518.44269433,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-485.633368086,,2518.44269433,-485.633,49.9325,-527.469,1.0,100.0,1,0.7,-485.633368086
100.0,-487.297082357,0.01,100,0.01,2021.73560822,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-487.297082357,,2021.73560822,-487.297,44.7383,-527.964,1.0,100.0,1,0.7,-487.297082357
100.0,-481.338417753,0.01,100,0.01,1803.5962841,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-481.338417753,,1803.5962841,-481.338,42.2559,-521.233,1.0,100.0,1,0.7,-481.338417753
100.0,-490.456339468,0.01,100,0.01,1791.94492592,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-490.456339468,,1791.94492592,-490.456,42.1192,-530.817,1.0,100.0,1,0.7,-490.456339468
100.0,-478.555594714,0.01,100,0.01,1814.08978864,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-478.555594714,,1814.08978864,-478.556,42.3786,-515.396,1.0,100.0,1,0.7,-478.555594714
100.0,-477.450540875,0.01,100,0.01,1677.79781373,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-477.450540875,,1677.79781373,-477.451,40.7556,-515.201,1.0,100.0,1,0.7,-477.450540875
100.0,-489.069441385,0.01,100,0.01,2175.36540774,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-489.069441385,,2175.36540774,-489.069,46.407,-533.331,1.0,100.0,1,0.7,-489.069441385
100.0,-482.565629557,0.01,100,0.01,2065.69559331,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-482.565629557,,2065.69559331,-482.566,45.2221,-526.443,1.0,100.0,1,0.7,-482.565629557
100.0,-491.000131238,0.01,100,0.01,1891.05505205,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-491.000131238,,1891.05505205,-491.0,43.2683,-529.67,1.0,100.0,1,0.7,-491.000131238
100.0,-490.631164826,0.01,100,0.01,2302.64610785,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-490.631164826,,2302.64610785,-490.631,47.7454,-532.58,1.0,100.0,1,0.7,-490.631164826
100.0,-486.749941884,0.01,100,0.01,1640.98007913,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-486.749941884,,1640.98007913,-486.75,40.306,-526.696,1.0,100.0,1,0.7,-486.749941884
100.0,-482.400772851,0.01,100,0.01,2322.6316038,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-482.400772851,,2322.6316038,-482.401,47.9521,-521.06,1.0,100.0,1,0.7,-482.400772851
100.0,-486.988213138,0.01,100,0.01,2134.0064962,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-486.988213138,,2134.0064962,-486.988,45.9637,-526.565,1.0,100.0,1,0.7,-486.988213138
100.0,-483.983325391,0.01,100,0.01,2471.23549943,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-483.983325391,,2471.23549943,-483.983,49.4623,-524.314,1.0,100.0,1,0.7,-483.983325391
100.0,-480.943050633,0.01,100,0.01,2037.71462176,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-480.943050633,,2037.71462176,-480.943,44.9148,-520.219,1.0,100.0,1,0.7,-480.943050633
100.0,-486.71931877,0.01,100,0.01,2080.72481067,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-486.71931877,,2080.72481067,-486.719,45.3863,-527.859,1.0,100.0,1,0.7,-486.71931877
100.0,-476.698753636,0.01,100,0.01,1899.90910552,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-476.698753636,,1899.90910552,-476.699,43.3695,-517.455,1.0,100.0,1,0.7,-476.698753636
100.0,-481.824647538,0.01,100,0.01,1923.91358047,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-481.824647538,,1923.91358047,-481.825,43.6426,-520.003,1.0,100.0,1,0.7,-481.824647538
100.0,-484.82644508,0.01,100,0.01,1902.42388862,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-484.82644508,,1902.42388862,-484.826,43.3982,-524.337,1.0,100.0,1,0.7,-484.82644508
100.0,-486.700919571,0.01,100,0.01,2151.80868277,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-486.700919571,,2151.80868277,-486.701,46.1551,-528.682,1.0,100.0,1,0.7,-486.700919571
100.0,-485.957660513,0.01,100,0.01,2613.31399039,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-485.957660513,,2613.31399039,-485.958,50.8643,-527.346,1.0,100.0,1,0.7,-485.957660513
100.0,-483.354015763,0.01,100,0.01,2487.60150616,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-483.354015763,,2487.60150616,-483.354,49.6259,-526.853,1.0,100.0,1,0.7,-483.354015763
100.0,-482.415195661,0.01,100,0.01,2064.35189866,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-482.415195661,,2064.35189866,-482.415,45.2074,-522.39,1.0,100.0,1,0.7,-482.415195661
100.0,-486.677254948,0.01,100,0.01,1855.06774606,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-486.677254948,,1855.06774606,-486.677,42.8546,-526.395,1.0,100.0,1,0.7,-486.677254948
100.0,-485.371575131,0.01,100,0.01,2719.10478888,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-485.371575131,,2719.10478888,-485.372,51.8837,-528.014,1.0,100.0,1,0.7,-485.371575131
100.0,-484.158063262,0.01,100,0.01,2497.68686803,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-484.158063262,,2497.68686803,-484.158,49.7263,-528.438,1.0,100.0,1,0.7,-484.158063262
100.0,-487.32036674,0.01,100,0.01,1730.5206159,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-487.32036674,,1730.5206159,-487.32,41.391,-526.012,1.0,100.0,1,0.7,-487.32036674
100.0,-477.903557039,0.01,100,0.01,1770.62566416,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-477.903557039,,1770.62566416,-477.904,41.8679,-517.622,1.0,100.0,1,0.7,-477.903557039
100.0,-482.210371682,0.01,100,0.01,2487.81742613,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-482.210371682,,2487.81742613,-482.21,49.628,-527.796,1.0,100.0,1,0.7,-482.210371682
100.0,-477.116760808,0.01,100,0.01,2111.2759661,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-477.116760808,,2111.2759661,-477.117,45.7183,-518.917,1.0,100.0,1,0.7,-477.116760808
100.0,-487.331619634,0.01,100,0.01,2601.99031389,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-487.331619634,,2601.99031389,-487.332,50.754,-531.654,1.0,100.0,1,0.7,-487.331619634
100.0,-486.866722816,0.01,100,0.01,2108.08649061,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-486.866722816,,2108.08649061,-486.867,45.6838,-528.843,1.0,100.0,1,0.7,-486.866722816
100.0,-491.378377414,0.01,100,0.01,1554.78803067,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-491.378377414,,1554.78803067,-491.378,39.2331,-530.567,1.0,100.0,1,0.7,-491.378377414
100.0,-488.862373089,0.01,100,0.01,2243.61495983,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-488.862373089,,2243.61495983,-488.862,47.1294,-528.471,1.0,100.0,1,0.7,-488.862373089
100.0,-479.110862239,0.01,100,0.01,2453.21479837,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-479.110862239,,2453.21479837,-479.111,49.2817,-522.296,1.0,100.0,1,0.7,-479.110862239
100.0,-473.564727566,0.01,100,0.01,1910.15599921,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-473.564727566,,1910.15599921,-473.565,43.4863,-512.141,1.0,100.0,1,0.7,-473.564727566
100.0,-486.431850522,0.01,100,0.01,1943.23436567,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-486.431850522,,1943.23436567,-486.432,43.8612,-526.855,1.0,100.0,1,0.7,-486.431850522
100.0,-469.435655457,0.01,100,0.01,1800.44950883,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-469.435655457,,1800.44950883,-469.436,42.219,-507.237,1.0,100.0,1,0.7,-469.435655457
100.0,-486.532132206,0.01,100,0.01,1659.35286755,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-486.532132206,,1659.35286755,-486.532,40.531,-524.81,1.0,100.0,1,0.7,-486.532132206
100.0,-486.568482526,0.01,100,0.01,1636.74609567,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-486.568482526,,1636.74609567,-486.568,40.2539,-524.28,1.0,100.0,1,0.7,-486.568482526
100.0,-481.065902842,0.01,100,0.01,1845.02122475,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-481.065902842,,1845.02122475,-481.066,42.7384,-520.055,1.0,100.0,1,0.7,-481.065902842
100.0,-486.430569079,0.01,100,0.01,2110.31254317,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-486.430569079,,2110.31254317,-486.431,45.7079,-531.557,1.0,100.0,1,0.7,-486.430569079
100.0,-492.196990723,0.01,100,0.01,3097.08919312,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-492.196990723,,3097.08919312,-492.197,55.3725,-543.405,1.0,100.0,1,0.7,-492.196990723
100.0,-485.749334241,0.01,100,0.01,1574.31423529,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-485.749334241,,1574.31423529,-485.749,39.4787,-523.025,1.0,100.0,1,0.7,-485.749334241
100.0,-487.179602358,0.01,100,0.01,1915.79944104,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-487.179602358,,1915.79944104,-487.18,43.5504,-525.427,1.0,100.0,1,0.7,-487.179602358
100.0,-480.407783104,0.01,100,0.01,2202.23420245,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-480.407783104,,2202.23420245,-480.408,46.6927,-520.207,1.0,100.0,1,0.7,-480.407783104
100.0,-485.536614061,0.01,100,0.01,2017.94418697,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-485.536614061,,2017.94418697,-485.537,44.6964,-524.039,1.0,100.0,1,0.7,-485.536614061
100.0,-490.949179976,0.01,100,0.01,3241.21617615,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-490.949179976,,3241.21617615,-490.949,56.6463,-540.437,1.0,100.0,1,0.7,-490.949179976
76.1142957645,-479.522625296,0.01,100,0.0299217,1708.87819482,0.232327,3.16984e-05,1.06606,3.18984,100,0.0021793,500.0,-479.522625296,0.360247,1708.87819482,-470.25,47.212,-511.363,1.25512,79.6735785547,1,0.7,-479.522625296
100.0,-485.142614431,0.01,100,0.01,1822.36709201,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-485.142614431,,1822.36709201,-485.143,42.4752,-526.996,1.0,100.0,1,0.7,-485.142614431
100.0,-489.414695415,0.01,100,0.01,1864.04194487,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-489.414695415,,1864.04194487,-489.415,42.9581,-527.835,1.0,100.0,1,0.7,-489.414695415
100.0,-481.827498785,0.01,100,0.01,1893.00324775,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-481.827498785,,1893.00324775,-481.827,43.2906,-524.154,1.0,100.0,1,0.7,-481.827498785
100.0,-484.44218319,0.01,100,0.01,2458.83166231,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-484.44218319,,2458.83166231,-484.442,49.3381,-523.757,1.0,100.0,1,0.7,-484.44218319
100.0,-478.931109864,0.01,100,0.01,1599.30013961,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-478.931109864,,1599.30013961,-478.931,39.7908,-516.009,1.0,100.0,1,0.7,-478.931109864
100.0,-480.52415031,0.01,100,0.01,1952.1092031,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-480.52415031,,1952.1092031,-480.524,43.9612,-522.773,1.0,100.0,1,0.7,-480.52415031
100.0,-488.356967111,0.01,100,0.01,1920.39242184,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-488.356967111,,1920.39242184,-488.357,43.6026,-530.064,1.0,100.0,1,0.7,-488.356967111
100.0,-485.998433539,0.01,100,0.01,2590.13080824,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-485.998433539,,2590.13080824,-485.998,50.6382,-528.91,1.0,100.0,1,0.7,-485.998433539
100.0,-487.295565609,0.01,100,0.01,2324.50151199,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-487.295565609,,2324.50151199,-487.296,47.9714,-531.843,1.0,100.0,1,0.7,-487.295565609
100.0,-477.999035261,0.01,100,0.01,1934.46220671,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-477.999035261,,1934.46220671,-477.999,43.7621,-517.751,1.0,100.0,1,0.7,-477.999035261
100.0,-482.783873773,0.01,100,0.01,1790.24075764,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-482.783873773,,1790.24075764,-482.784,42.0991,-522.012,1.0,100.0,1,0.7,-482.783873773
100.0,-484.71583967,0.01,100,0.01,2340.41916377,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-484.71583967,,2340.41916377,-484.716,48.1354,-528.391,1.0,100.0,1,0.7,-484.71583967
100.0,-488.780430756,0.01,100,0.01,2879.29140772,1.0,3.50449e-18,1.0,1.0,100,0.01,500.0,-488.780430756,,2879.29140772,-488.78,53.3901,-533.374,1.0,100.0,1,0.7,-488.780430756
