VarJ,MaxVanillaIw,ESSRenyi,ESSClassic,BatchSize,AvgEpLen,MaxNormIw,VarNormIw,VarRet,AvgNormIw,AvgDiscRet,MinVanillaIw,Bound,J,VarVanillaIw,MinNormIw,VarDiscRet,eRenyi2,AvgVanillaIw,AvgRet
1538.2666,1.0,100.0,100.0,100,237.87,0.01,3.5044917e-18,2390165.737456965,0.009999998,-3.433342499192804e-13,1.0,-221.42894,1.335144e-05,,0.01,2390165.737456965,1.0,1.0,2369.0156576397926
1548.8258,1.0,100.0,100.0,100,246.35,0.01,3.5044917e-18,2423092.1322454824,0.009999998,-5.2295945351943376e-14,1.0,-214.26778,7.6293945e-06,,0.01,2423092.1322454824,1.0,1.0,2454.1066014061466
1375.8774,1.0,100.0,100.0,100,260.31,0.01,3.5044917e-18,1912160.5187250907,0.009999998,-3.637978807091713e-14,1.0,-202.5472,,,0.01,1912160.5187250907,1.0,1.0,2593.328637734448
1512.836,1.0,100.0,100.0,100,247.74,0.01,3.5044917e-18,2311791.1639271914,0.009999998,-1.6370904631912708e-13,1.0,-213.09068,1.5258789e-05,,0.01,2311791.163927191,1.0,1.0,2468.086733088094
1552.6512,1.0,100.0,100.0,100,261.74,0.01,3.5044917e-18,2435076.8261697902,0.009999998,3.637978807091713e-14,1.0,-201.30023,-1.1444092e-05,,0.01,2435076.8261697902,1.0,1.0,2608.184052668194
1536.9731,1.0,100.0,100.0,100,250.07,0.01,3.5044917e-18,2386148.0584767754,0.009999998,4.2064129956997933e-13,1.0,-211.12073,-9.536743e-06,,0.01,2386148.0584767754,1.0,1.0,2491.481969889253
1601.1294,1.0,100.0,100.0,100,273.33,0.01,3.5044917e-18,2589510.74607848,0.009999998,6.752998160663993e-13,1.0,-191.50066,4.7683716e-06,,0.01,2589510.7460784796,1.0,1.0,2724.6215337157005
1512.9889,1.0,100.0,100.0,100,267.74,0.01,3.5044917e-18,2312257.8877505693,0.009999998,-2.7966962079517543e-13,1.0,-196.24039,,,0.01,2312257.8877505697,1.0,1.0,2668.2808953755093
1390.0302,1.0,100.0,100.0,100,272.39,0.01,3.5044917e-18,1951700.7414916947,0.009999998,-8.185452315956354e-14,1.0,-192.35919,,,0.01,1951700.7414916947,1.0,1.0,2714.400108554427
1486.0104,1.0,100.0,100.0,100,249.43,0.01,3.5044917e-18,2230532.2808277947,0.009999998,-9.094947017729283e-15,1.0,-211.67044,3.8146973e-06,,0.01,2230532.2808277947,1.0,1.0,2484.967552685461
1582.6406,1.0,100.0,100.0,100,281.05,0.01,3.5044917e-18,2530052.0444295486,0.009999998,3.433342499192804e-13,1.0,-208.03914,-3.8146973e-06,,0.01,2530052.0444295486,1.0,1.0,2801.5976540941524
1522.9352,1.0,100.0,100.0,100,241.27,0.01,3.5044917e-18,2342759.644065518,0.009999998,3.0013325158506633e-13,1.0,-218.56691,5.722046e-06,,0.01,2342759.6440655175,1.0,1.0,2402.99187236373
1601.0607,1.0,100.0,100.0,100,284.91,0.01,3.5044917e-18,2589288.2204592153,0.009999998,3.319655661471188e-13,1.0,-211.29448,-3.8146973e-06,,0.01,2589288.2204592153,1.0,1.0,2840.2520253179264
1542.7408,1.0,100.0,100.0,100,253.7,0.01,3.5044917e-18,2404090.5279387743,0.009999998,2.1145751816220583e-13,1.0,-208.06311,-1.335144e-05,,0.01,2404090.5279387743,1.0,1.0,2527.791422273256
1520.0613,1.0,100.0,100.0,100,257.71,0.01,3.5044917e-18,2333925.6962526436,0.009999998,9.094947017729283e-14,1.0,-204.68098,-6.67572e-06,,0.01,2333925.6962526436,1.0,1.0,2568.004207387238
1418.541,1.0,100.0,100.0,100,246.4,0.01,3.5044917e-18,2032584.5481867772,0.009999998,6.821210263296962e-14,1.0,-214.2448,2.8133392e-05,,0.01,2032584.5481867772,1.0,1.0,2454.3794012326684
1583.6201,1.0,100.0,100.0,100,269.32,0.01,3.5044917e-18,2533184.686720143,0.009999998,1.4097167877480388e-13,1.0,-198.14296,,,0.01,2533184.686720143,1.0,1.0,2684.0051508696697
1627.0016,1.0,100.0,100.0,100,272.31,0.01,3.5044917e-18,2673872.800841786,0.009999998,-3.9335645851679146e-13,1.0,-199.81802,7.6293945e-06,,0.01,2673872.8008417855,1.0,1.0,2713.895799073464
1493.2888,1.0,100.0,100.0,100,256.91,0.01,3.5044917e-18,2252435.8789272076,0.009999998,-2.2737367544323206e-13,1.0,-205.38776,,,0.01,2252435.8789272076,1.0,1.0,2559.577329009041
1566.5359,1.0,100.0,100.0,100,269.71,0.01,3.5044917e-18,2478822.618244457,0.009999998,-8.117240213323384e-13,1.0,-198.49695,3.8146973e-05,,0.01,2478822.6182444566,1.0,1.0,2688.192152781975
1568.655,1.0,100.0,100.0,100,264.71,0.01,3.5044917e-18,2485533.6888194666,0.009999998,7.275957614183426e-14,1.0,-198.76299,,,0.01,2485533.6888194666,1.0,1.0,2638.327658736505
1656.1143,1.0,100.0,100.0,100,278.94,0.01,3.5044917e-18,2770418.697930507,0.009999998,2.5465851649641993e-13,1.0,-205.46817,5.722046e-06,,0.01,2770418.697930507,1.0,1.0,2781.0271037172415
1430.2229,1.0,100.0,100.0,100,256.42,0.01,3.5044917e-18,2066199.792778597,0.009999998,-1.1823431123048067e-13,1.0,-205.82364,-8.34465e-06,,0.01,2066199.792778597,1.0,1.0,2554.419811555025
1579.0001,1.0,100.0,100.0,100,286.58,0.01,3.5044917e-18,2518425.607230331,0.009999998,-3.501554601825774e-13,1.0,-211.07278,-2.670288e-05,,0.01,2518425.607230331,1.0,1.0,2857.615556998165
1541.5061,1.0,100.0,100.0,100,238.91,0.01,3.5044917e-18,2400243.4877916356,0.009999998,8.185452315956354e-14,1.0,-220.51883,7.6293945e-06,,0.01,2400243.4877916356,1.0,1.0,2379.8249359911715
1536.1846,1.0,100.0,100.0,100,229.37,0.01,3.5044917e-18,2383699.973543486,0.009999998,-9.322320693172514e-14,1.0,-228.55476,-3.8146973e-06,,0.01,2383699.973543486,1.0,1.0,2284.344146602594
1618.6658,1.0,100.0,100.0,100,286.07,0.01,3.5044917e-18,2646544.522030788,0.009999998,-4.547473508864641e-15,1.0,-211.49182,-1.9073486e-06,,0.01,2646544.522030788,1.0,1.0,2852.598541734385
1498.6438,1.0,100.0,100.0,100,297.33,0.01,3.5044917e-18,2268619.406492306,0.009999998,-2.2737367544323207e-14,1.0,-221.72627,7.6293945e-06,,0.01,2268619.406492306,1.0,1.0,2964.2116551872577
1493.7019,1.0,100.0,100.0,100,244.71,0.01,3.5044917e-18,2253682.7869279515,0.009999998,3.6834535421803596e-13,1.0,-215.64879,-1.1444092e-05,,0.01,2253682.7869279515,1.0,1.0,2437.6888709822606
1377.4772,1.0,100.0,100.0,100,234.43,0.01,3.5044917e-18,1916609.690241151,0.009999998,-2.5920599000528453e-13,1.0,-224.34427,-1.3232231e-05,,0.01,1916609.6902411515,1.0,1.0,2334.2289643639274
1567.2506,1.0,100.0,100.0,100,265.04,0.01,3.5044917e-18,2481085.506662548,0.009999998,3.04680725093931e-13,1.0,-198.52785,1.9073486e-06,,0.01,2481085.5066625476,1.0,1.0,2641.090918231282
1554.354,1.0,100.0,100.0,100,276.07,0.01,3.5044917e-18,2440420.2095418903,0.009999998,-2.955857780762017e-13,1.0,-203.0334,-4.7683716e-06,,0.01,2440420.2095418903,1.0,1.0,2752.106844273209
1585.3855,1.0,100.0,100.0,100,266.83,0.01,3.5044917e-18,2538835.645944446,0.009999998,2.7966962079517543e-13,1.0,-196.99608,-5.722046e-06,,0.01,2538835.645944446,1.0,1.0,2659.3054458546226
1636.4032,1.0,100.0,100.0,100,256.31,0.01,3.5044917e-18,2704864.1008095276,0.009999998,-1.1141310096718371e-13,1.0,-205.8298,1.9073486e-06,,0.01,2704864.1008095276,1.0,1.0,2554.362379227328
1594.9011,1.0,100.0,100.0,100,255.93,0.01,3.5044917e-18,2569403.7258830327,0.009999998,3.319655661471188e-13,1.0,-206.14676,-1.7166138e-05,,0.01,2569403.725883032,1.0,1.0,2550.598977139742
1538.4363,1.0,100.0,100.0,100,281.05,0.01,3.5044917e-18,2390693.220678364,0.009999998,2.5465851649641993e-13,1.0,-208.89772,1.9073486e-06,,0.01,2390693.220678363,1.0,1.0,2801.7902150287428
1627.342,1.0,100.0,100.0,100,264.13,0.01,3.5044917e-18,2674992.0961975707,0.009999998,-2.523847797419876e-13,1.0,-199.23204,-1.1444092e-05,,0.01,2674992.0961975707,1.0,1.0,2632.7385424895624
1552.0796,1.0,100.0,100.0,100,243.39,0.01,3.5044917e-18,2433283.6807035794,0.009999998,-9.322320693172514e-14,1.0,-216.74649,-1.7166138e-05,,0.01,2433283.6807035794,1.0,1.0,2424.6291700340353
1595.8927,1.0,100.0,100.0,100,276.91,0.01,3.5044917e-18,2572599.6827717135,0.009999998,1.6825651982799172e-13,1.0,-204.53137,-3.8146973e-06,,0.01,2572599.6827717135,1.0,1.0,2759.899008333286
1534.2407,1.0,100.0,100.0,100,278.54,0.01,3.5044917e-18,2377671.6912471424,0.009999998,1.2323653209023177e-12,1.0,-205.92691,9.536743e-06,,0.01,2377671.6912471424,1.0,1.0,2776.4964646790704
1526.9579,1.0,100.0,100.0,100,274.69,0.01,3.5044917e-18,2355152.011153764,0.009999998,1.1232259566895665e-12,1.0,-202.668,1.9073486e-06,,0.01,2355152.0111537646,1.0,1.0,2737.774952522525
1573.5903,1.0,100.0,100.0,100,271.88,0.01,3.5044917e-18,2501198.431059458,0.009999998,3.8198777474462985e-13,1.0,-200.32431,1.4305115e-06,,0.01,2501198.431059458,1.0,1.0,2709.9122205373988
