AvgRet,MinVanillaIw,ESSClassic,MaxVanillaIw,VarRet,Bound,VarDiscRet,BatchSize,MaxNormIw,VarJ,VarNormIw,AvgVanillaIw,MinNormIw,J,AvgDiscRet,VarVanillaIw,AvgNormIw,AvgEpLen,ESSRenyi,eRenyi2
-7.526310002002041,0.63375497,84.58122320775955,4.106022,39.00996739500143,-9.032795,39.00996739500143,100,0.03942389,6.5438995,1.841369e-05,1.0415059,0.0060849865,-7.0661645,-7.526310002002041,0.1997397,0.01,200.0,89.35819728536093,1.1190915
-9.409831509046558,0.71467113,87.07985638888938,3.267131,55.48815827501942,-11.26429,55.48815827501942,100,0.03246896,7.857715,1.4986983e-05,1.0062321,0.007102448,-9.128651,-9.409831509046558,0.15174367,0.01,200.0,89.4051302120969,1.118504
-8.758262013484902,0.0017476246,84.9284766890484,1.5165501,59.318056085240464,-10.594524,59.318056085240464,100,0.014844002,8.435994,1.7925384e-05,1.0216584,1.7105762e-05,-8.43196,-8.758262013484902,0.18710266,0.01,200.0,82.49516207039588,1.2121923
-7.536646728071699,0.0044014873,75.14729858089225,1.7620649,50.036914172106314,-9.19687,50.036914172106314,100,0.017782861,7.474933,3.3406028e-05,0.99087816,4.4420067e-05,-6.8902254,-7.536646728071699,0.3279936,0.01,200.0,73.47740974289938,1.3609625
-7.576393660722257,0.76947355,86.7710421712087,2.77835,43.742505873614384,-9.420454,43.742505873614384,100,0.028913246,7.0351944,1.539981e-05,0.96092635,0.008007622,-7.313169,-7.576393660722257,0.1421987,0.01,200.0,72.48236437824308,1.379646
-7.485381865101245,7.0603106e-05,56.145598255436575,2.2936642,47.33642739536762,-8.939182,47.33642739536762,100,0.024581406,6.909771,7.8897305e-05,0.9330891,7.5665986e-07,-6.3000584,-7.485381865101245,0.6869235,0.010000002,200.0,56.92962019131255,1.7565548
-8.435385899798796,0.51141876,98.5794860426999,1.0824113,51.725744612187015,-10.397169,51.725744612187015,100,0.010981664,7.170451,1.4555434e-06,0.9856532,0.0051886276,-8.408612,-8.435385899798796,0.014140784,0.009999999,200.0,98.92134259598289,1.0109042
-8.302893479584894,0.7766987,76.6583968194218,5.9183183,49.0176951815216,-9.970654,49.0176951815216,100,0.05554918,8.159419,3.075643e-05,1.0654197,0.007290073,-7.7198324,-8.302893479584894,0.34912202,0.01,200.0,75.33178651542012,1.3274609
-7.67871193025593,0.484817,45.595053660816745,7.544233,49.59318960638464,-9.395653,49.59318960638464,100,0.07586728,9.181952,0.00012052729,0.9943987,0.004875479,-6.5331883,-7.67871193025593,1.1918089,0.01,200.0,5.289631348749654,18.90491
-8.442148907938185,0.30359972,68.54838905191517,4.8210897,46.75967201226032,-10.141602,46.75967201226032,100,0.048548292,8.257294,4.6345805e-05,0.99305034,0.003057244,-7.7654076,-8.442148907938185,0.45703864,0.01,200.0,60.84612341525398,1.6434901
-8.484603390538304,0.34208348,98.35158517354132,1.1333278,49.692261912686284,-10.401132,49.692261912686284,100,0.01110535,7.0844955,1.6929657e-06,1.0205241,0.0033520372,-8.431464,-8.484603390538304,0.017631724,0.01,200.0,97.51707529497708,1.0254614
-8.700773811448116,0.8191331,92.16897416070256,2.5588014,52.7265284171334,-10.566095,52.7265284171334,100,0.02635268,7.2237396,8.582185e-06,0.97098345,0.008436118,-8.544594,-8.700773811448116,0.08091357,0.010000002,200.0,87.15204175846941,1.14742
-6.5387202275106935,0.8911114,99.8715987217703,1.0308858,41.55548494558054,-8.506998,41.55548494558054,100,0.010311329,6.429972,1.2985474e-07,0.9997604,0.00891325,-6.536005,-6.5387202275106935,0.0012979257,0.009999999,200.0,99.82543714791265,1.0017487
-8.525034550071574,0.44404957,98.94934573518512,1.0767918,50.223411590802094,-10.506137,50.223411590802094,100,0.010819409,7.111121,1.072568e-06,0.99524087,0.0044617294,-8.506552,-8.525034550071574,0.010623833,0.009999999,200.0,99.04934633114185,1.0095978
-8.060065884829616,0.9359648,99.99132561602714,1.0055524,50.25303162875923,-9.930841,50.25303162875923,100,0.010051482,7.058238,8.764831e-09,1.0004021,0.009355887,-8.059825,-8.060065884829616,8.7718894e-05,0.01,200.0,99.99389685688129,1.000061
-8.250213095555479,0.3979197,63.69316082347788,2.9309704,50.78618515194348,-9.8851,50.78618515194348,100,0.041211277,9.32152,5.757851e-05,0.7112059,0.005595,-7.4891396,-8.250213095555479,0.29124007,0.01,200.0,nan,nan
-7.144928391603296,0.033685945,62.63205168731549,3.229,49.625084744704246,-8.592365,49.625084744704246,100,0.03296692,8.052971,6.026532e-05,0.9794667,0.00034392127,-6.138415,-7.144928391603296,0.57815826,0.01,200.0,62.453342068821755,1.6011953
-6.472374306436631,5.3098296e-22,37.87134731500738,4.3340735,38.833417132595365,-7.968796,38.833417132595365,100,0.033200946,8.706454,0.00016570893,1.3054067,4.0675676e-24,-4.9020476,-6.472374306436631,2.8238235,0.01,200.0,32.001604084311175,3.1248434
-8.617939569951039,0.6409742,93.50624963865899,1.1935674,54.169924861807786,-10.528184,54.169924861807786,100,0.011933768,7.5957627,7.0148517e-06,1.0001597,0.006408719,-8.4826975,-8.617939569951039,0.070170924,0.01,200.0,95.45488786229093,1.0476153
-7.371989916818502,0.95629287,98.48135790555021,1.9517585,48.86219979549551,-9.289231,48.86219979549551,100,0.018988494,6.9923034,1.55763e-06,1.0278637,0.009303693,-7.3048725,-7.371989916818502,0.016456427,0.01,200.0,99.56189059406535,1.0044004
-7.13611632273914,1.5191973e-23,73.99999757851707,5.424934,41.846672417370705,-8.832393,41.846672417370705,100,0.013513514,6.8039083,3.5490033e-05,4.014451,3.7843214e-26,-6.5109544,-7.13611632273914,5.7195096,0.01,200.0,25.84635437528454,3.8690176
-8.477931255526615,1.0,100.0,1.0,52.733684567166826,-10.4719305,52.733684567166826,100,0.01,7.225396,3.5044917e-18,1.0,0.01,-8.477931,-8.477931255526615,,0.009999998,200.0,100.0,1.0
-7.633607998009237,1.0,100.0,1.0,47.47203349803676,-9.621749,47.47203349803676,100,0.01,6.8554583,3.5044917e-18,1.0,0.01,-7.6336083,-7.633607998009237,,0.009999998,200.0,100.0,1.0
-6.916039849082499,1.0,100.0,1.0,54.79592363142226,-8.91372,54.79592363142226,100,0.01,7.3653216,3.5044917e-18,1.0,0.01,-6.91604,-6.916039849082499,,0.009999998,200.0,100.0,1.0
-7.272585544931729,1.0,100.0,1.0,49.79743848846411,-9.270142,49.79743848846411,100,0.01,7.021358,3.5044917e-18,1.0,0.01,-7.2725854,-7.272585544931729,,0.009999998,200.0,100.0,1.0
-7.502585258640998,1.0,100.0,1.0,49.911008746295764,-9.502291,49.911008746295764,100,0.01,7.0293593,3.5044917e-18,1.0,0.01,-7.5025854,-7.502585258640998,,0.009999998,200.0,100.0,1.0
-7.882861263379081,1.0,100.0,1.0,51.41936407897524,-9.7444315,51.41936407897524,100,0.01,7.1347857,3.5044917e-18,1.0,0.01,-7.882861,-7.882861263379081,,0.009999998,200.0,100.0,1.0
-7.628499816575619,1.0,100.0,1.0,46.18120291331287,-9.615583,46.18120291331287,100,0.01,6.7616115,3.5044917e-18,1.0,0.01,-7.6284995,-7.628499816575619,,0.009999998,200.0,100.0,1.0
-7.547942115145608,1.0,100.0,1.0,50.227536760120536,-9.511521,50.227536760120536,100,0.01,7.0516143,3.5044917e-18,1.0,0.01,-7.5479417,-7.547942115145608,,0.009999998,200.0,100.0,1.0
-8.020586435935394,1.0,100.0,1.0,46.15024751840185,-9.985224,46.15024751840185,100,0.01,6.759345,3.5044917e-18,1.0,0.01,-8.020586,-8.020586435935394,,0.009999998,200.0,100.0,1.0
-8.522446203743169,1.0,100.0,1.0,44.33566329614924,-10.443674,44.33566329614924,100,0.01,6.625127,3.5044917e-18,1.0,0.01,-8.522446,-8.522446203743169,,0.009999998,200.0,100.0,1.0
-7.15628049245953,1.0,100.0,1.0,44.14232632995945,-9.073605,44.14232632995945,100,0.01,6.6106653,3.5044917e-18,1.0,0.01,-7.15628,-7.15628049245953,,0.009999998,200.0,100.0,1.0
-8.236300684459737,1.0,100.0,1.0,53.13737272849821,-10.195341,53.13737272849821,100,0.01,7.253,3.5044917e-18,1.0,0.01,-8.2363,-8.236300684459737,,0.009999998,200.0,100.0,1.0
-9.047722689616489,1.0,100.0,1.0,51.80927711532092,-10.997447,51.80927711532092,100,0.01,7.1617866,3.5044917e-18,1.0,0.01,-9.047723,-9.047722689616489,,0.009999998,200.0,100.0,1.0
-8.253149772053876,1.0,100.0,1.0,55.912719189663065,-10.218189,55.912719189663065,100,0.01,7.439999,3.5044917e-18,1.0,0.01,-8.253149,-8.253149772053876,,0.009999998,200.0,100.0,1.0
-7.96574409787349,1.0,100.0,1.0,45.74322704081665,-9.822755,45.74322704081665,100,0.01,6.7294717,3.5044917e-18,1.0,0.01,-7.9657435,-7.96574409787349,,0.009999998,200.0,100.0,1.0
-8.212092901172372,1.0,100.0,1.0,47.75131610967281,-10.196668,47.75131610967281,100,0.01,6.8755946,3.5044917e-18,1.0,0.01,-8.212092,-8.212092901172372,,0.009999998,200.0,100.0,1.0
-6.7146193506880305,1.0,100.0,1.0,44.97015525607939,-8.65782,44.97015525607939,100,0.01,6.672365,3.5044917e-18,1.0,0.01,-6.7146196,-6.7146193506880305,,0.009999998,200.0,100.0,1.0
-7.84038886347566,1.0,100.0,1.0,46.2274961623083,-9.832467,46.2274961623083,100,0.01,6.7649994,3.5044917e-18,1.0,0.01,-7.8403893,-7.84038886347566,,0.009999998,200.0,100.0,1.0
-6.391022923580469,1.0,100.0,1.0,40.70483916577771,-8.368495,40.70483916577771,100,0.01,6.348054,3.5044917e-18,1.0,0.01,-6.3910227,-6.391022923580469,,0.009999998,200.0,100.0,1.0
-7.836135464315629,1.0,100.0,1.0,49.15565911768155,-9.761221,49.15565911768155,100,0.01,6.975966,3.5044917e-18,1.0,0.01,-7.836136,-7.836135464315629,,0.009999998,200.0,100.0,1.0
-7.947403538379239,1.0,100.0,1.0,45.97713839639502,-9.850607,45.97713839639502,100,0.01,6.7466555,3.5044917e-18,1.0,0.01,-7.9474025,-7.947403538379239,,0.009999998,200.0,100.0,1.0
-7.413520103785036,1.0,100.0,1.0,50.45569458611095,-9.405043,50.45569458611095,100,0.01,7.0676117,3.5044917e-18,1.0,0.01,-7.4135203,-7.413520103785036,,0.009999998,200.0,100.0,1.0
-8.050398713780297,1.0,100.0,1.0,51.619897923548265,-10.021963,51.619897923548265,100,0.01,7.148685,3.5044917e-18,1.0,0.01,-8.050399,-8.050398713780297,,0.009999998,200.0,100.0,1.0
-7.557635813445912,1.0,100.0,1.0,48.136209825450784,-9.542188,48.136209825450784,100,0.01,6.903249,3.5044917e-18,1.0,0.01,-7.557636,-7.557635813445912,,0.009999998,200.0,100.0,1.0
-8.712100407855708,1.0,100.0,1.0,56.29764642636411,-10.666502,56.29764642636411,100,0.01,7.465565,3.5044917e-18,1.0,0.01,-8.712101,-8.712100407855708,,0.009999998,200.0,100.0,1.0
-7.917940526136017,1.0,100.0,1.0,58.522501792725556,-9.880915,58.522501792725556,100,0.01,7.611654,3.5044917e-18,1.0,0.01,-7.91794,-7.917940526136017,,0.009999998,200.0,100.0,1.0
-7.995912101847742,1.0,100.0,1.0,47.18178721811007,-9.955275,47.18178721811007,100,0.01,6.8344693,3.5044917e-18,1.0,0.01,-7.995912,-7.995912101847742,,0.009999998,200.0,100.0,1.0
