VarVanillaIw,VarNormIw,MinNormIw,EpsThisIter,MaxVanillaIw,ESSClassic,AvgDiscRet,Bound,BatchSize,VanillaAvgRet,AvgEpLen,MinVanillaIw,AvgRet,MaxNormIw,ESSRenyi,AvgNormIw,VarRet,VarJ,J,AvgVanillaIw,eRenyi2,VarDiscRet,IterType
,3.5044917e-18,0.01,100,1.0,100.0,92.93917390344512,84.488655,500,92.93917390344512,500.0,1.0,92.93917390344512,0.01,500.0,0.009999998,11.908346949388996,3.4335496,92.93917,1.0,1.0,11.908346949388996,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,92.12765301188378,86.53437,500,92.12765301188378,500.0,1.0,92.12765301188378,0.005,500.0,0.0049999994,13.266530564377916,3.5533369,92.53342,1.0,1.0,13.266530564377916,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,92.6484024383064,87.66585,500,92.6484024383064,500.0,1.0,92.6484024383064,0.0033333334,500.0,0.0033333336,11.12374118869153,3.4772465,92.57175,1.0,1.0,11.12374118869153,2
,5.434597e-20,0.0025,100,1.0,400.0,92.98912027148418,88.42745,500,92.98912027148418,500.0,1.0,92.98912027148418,0.0025,500.0,0.0024999997,10.312702238604372,3.4137206,92.67609,1.0,1.0,10.312702238604372,2
0.17362787,6.673029e-07,0.0004569916,100,5.2031536,428.63553703506267,92.82336496660331,89.1289,500,92.82336496660331,500.0,0.23310761,92.82336496660331,0.010200429,443.3251372395614,0.0020000003,14.203056340537628,3.494063,93.16459,1.0201833,1.1278404,14.203056340537628,1
,3.5044917e-18,0.01,100,1.0,100.0,92.5717008043969,83.848854,500,92.5717008043969,500.0,1.0,92.5717008043969,0.01,500.0,0.009999998,12.627102741451655,3.5356512,92.57171,1.0,1.0,12.627102741451655,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,92.59207860417501,86.413895,500,92.59207860417501,500.0,1.0,92.59207860417501,0.005,500.0,0.0049999994,11.72175610311347,3.4717128,92.58189,1.0,1.0,11.72175610311347,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,92.84501653915123,87.63346,500,92.84501653915123,500.0,1.0,92.84501653915123,0.0033333334,500.0,0.0033333336,8.814858680679203,3.3105109,92.6696,1.0,1.0,8.814858680679203,2
,5.434597e-20,0.0025,100,1.0,400.0,92.7471888440228,88.32757,500,92.7471888440228,500.0,1.0,92.7471888440228,0.0025,500.0,0.0024999997,11.027592557018743,3.309089,92.688995,1.0,1.0,11.027592557018743,2
0.15664081,6.5444704e-07,0.00035279273,100,3.726709,429.817453191089,92.7877471614139,89.05034,500,92.7877471614139,500.0,0.17259762,92.7877471614139,0.007617462,439.1111877923793,0.0019999999,10.784682823505825,3.6001701,93.213005,0.9784647,1.1386638,10.784682823505825,1
,3.5044917e-18,0.01,100,1.0,100.0,92.77515900937222,84.343,500,92.77515900937222,500.0,1.0,92.77515900937222,0.01,500.0,0.009999998,10.828869987970085,3.2742298,92.77516,1.0,1.0,10.828869987970085,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,93.06150265530705,86.91066,500,93.06150265530705,500.0,1.0,93.06150265530705,0.005,500.0,0.0049999994,10.902704281923647,3.28293,92.918335,1.0,1.0,10.902704281923647,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,93.3889768996456,88.16997,500,93.3889768996456,500.0,1.0,93.3889768996456,0.0033333334,500.0,0.0033333336,10.67408443332872,3.2797494,93.07521,1.0,1.0,10.67408443332872,2
,5.434597e-20,0.0025,100,1.0,400.0,92.39134276949581,88.65618,500,92.39134276949581,500.0,1.0,92.39134276949581,0.0025,500.0,0.0024999997,9.838193515627088,3.2542605,92.90425,1.0,1.0,9.838193515627088,2
0.0013449183,5.392666e-09,0.00165475,100,1.0929815,499.32823192180365,93.35747835273897,89.233696,500,93.35747835273897,500.0,0.82637763,93.35747835273897,0.002188601,499.4434359979976,0.002,10.56937618304044,3.2141483,93.04054,0.99879456,1.0011144,10.56937618304044,1
,3.5044917e-18,0.01,100,1.0,100.0,92.42870872928371,84.171455,500,92.42870872928371,500.0,1.0,92.42870872928371,0.01,500.0,0.009999998,9.795224549239036,3.1140444,92.42871,1.0,1.0,9.795224549239036,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,92.68036582273824,86.60462,500,92.68036582273824,500.0,1.0,92.68036582273824,0.005,500.0,0.0049999994,10.618888526135462,3.1813233,92.554535,1.0,1.0,10.618888526135462,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,92.96913240620712,87.834656,500,92.96913240620712,500.0,1.0,92.96913240620712,0.0033333334,500.0,0.0033333336,8.688647911966997,3.106874,92.69273,1.0,1.0,8.688647911966997,2
,5.434597e-20,0.0025,100,1.0,400.0,93.4712484064048,88.680145,500,93.4712484064048,500.0,1.0,93.4712484064048,0.0025,500.0,0.0024999997,8.085704405413006,3.0584881,92.88737,1.0,1.0,8.085704405413006,2
,5.431875e-20,0.002,100,1.0,500.00000664260017,92.56634584893382,89.02986,500,92.56634584893382,500.0,1.0,92.56634584893382,0.002,500.0,0.0020000003,11.797108954247317,3.1362076,92.82316,1.0,1.0,11.797108954247317,1
,3.5044917e-18,0.01,100,1.0,100.0,92.47397469009637,84.23885,500,92.47397469009637,500.0,1.0,92.47397469009637,0.01,500.0,0.009999998,8.257523634829026,2.8591866,92.47397,1.0,1.0,8.257523634829026,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,92.86515813798874,86.736374,500,92.86515813798874,500.0,1.0,92.86515813798874,0.005,500.0,0.0049999994,12.176585832811655,3.1863992,92.66956,1.0,1.0,12.176585832811655,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,93.3385506263896,88.013916,500,93.3385506263896,500.0,1.0,93.3385506263896,0.0033333334,500.0,0.0033333336,10.423678980181405,3.2106116,92.89256,1.0,1.0,10.423678980181405,2
,5.434597e-20,0.0025,100,1.0,400.0,93.25542914218768,88.75824,500,93.25542914218768,500.0,1.0,93.25542914218768,0.0025,500.0,0.0024999997,9.37224028162925,3.1741672,92.98328,1.0,1.0,9.37224028162925,2
,5.431875e-20,0.002,100,1.0,500.00000664260017,93.57758616964949,89.323166,500,93.57758616964949,500.0,1.0,93.57758616964949,0.002,500.0,0.0020000003,10.645661652807421,3.1975968,93.10215,1.0,1.0,10.645661652807421,1
,3.5044917e-18,0.01,100,1.0,100.0,93.03978717781307,84.63647,500,93.03978717781307,500.0,1.0,93.03978717781307,0.01,500.0,0.009999998,9.511693234281676,3.0686438,93.03979,1.0,1.0,9.511693234281676,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,92.06728729875321,86.60827,500,92.06728729875321,500.0,1.0,92.06728729875321,0.005,500.0,0.0049999994,9.505418493036446,3.10643,92.55353,1.0,1.0,9.505418493036446,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,92.84567600496881,87.78823,500,92.84567600496881,500.0,1.0,92.84567600496881,0.0033333334,500.0,0.0033333336,10.95812814262346,3.1730776,92.650925,1.0,1.0,10.95812814262346,2
,5.434597e-20,0.0025,100,1.0,400.0,92.87182318180048,88.49288,500,92.87182318180048,500.0,1.0,92.87182318180048,0.0025,500.0,0.0024999997,9.257495643333574,3.1387413,92.70614,1.0,1.0,9.257495643333574,2
,5.431875e-20,0.002,100,1.0,500.00000664260017,93.20672075696876,88.9936,500,93.20672075696876,500.0,1.0,93.20672075696876,0.002,500.0,0.0020000003,10.802854200944052,3.1718159,92.80627,1.0,1.0,10.802854200944052,1
,3.5044917e-18,0.01,100,1.0,100.0,92.58666670406217,84.24361,500,92.58666670406217,500.0,1.0,92.58666670406217,0.01,500.0,0.009999998,9.287272362546869,3.032227,92.58666,1.0,1.0,9.287272362546869,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,93.4049183065283,86.995186,500,93.4049183065283,500.0,1.0,93.4049183065283,0.005,500.0,0.0049999994,10.265435479748701,3.1378295,92.99579,1.0,1.0,10.265435479748701,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,92.93688116852404,88.03723,500,92.93688116852404,500.0,1.0,92.93688116852404,0.0033333334,500.0,0.0033333336,7.6901497547339455,3.0170357,92.97616,1.0,1.0,7.6901497547339455,2
,5.434597e-20,0.0025,100,1.0,400.0,93.08683054815153,88.72659,500,93.08683054815153,500.0,1.0,93.08683054815153,0.0025,500.0,0.0024999997,7.243434662968622,2.9363112,93.00383,1.0,1.0,7.243434662968622,2
3.3837427e-12,1.3586531e-17,0.001999984,100,1.0000039,499.9999088363511,93.20831090737076,89.21906,500,93.20831090737076,500.0,0.9999918,93.20831090737076,0.0020000082,500.0,0.0020000003,7.570708158017585,2.898833,93.04474,0.9999998,1.0,7.570708158017585,1
,3.5044917e-18,0.01,100,1.0,100.0,92.82739592800097,84.45662,500,92.82739592800097,500.0,1.0,92.82739592800097,0.01,500.0,0.009999998,9.262616896011028,3.0281994,92.82739,1.0,1.0,9.262616896011028,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,93.19106809223518,87.05999,500,93.19106809223518,500.0,1.0,93.19106809223518,0.005,500.0,0.0049999994,10.691936981062634,3.1481054,93.009224,1.0,1.0,10.691936981062634,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,92.5933442339081,88.013084,500,92.5933442339081,500.0,1.0,92.5933442339081,0.0033333334,500.0,0.0033333336,12.175918571995071,3.265507,92.87061,1.0,1.0,12.175918571995071,2
,5.434597e-20,0.0025,100,1.0,400.0,92.61210392788193,88.59922,500,92.61210392788193,500.0,1.0,92.61210392788193,0.0025,500.0,0.0024999997,8.419103910715394,3.1770911,92.80597,1.0,1.0,8.419103910715394,2
,5.431875e-20,0.002,100,1.0,500.00000664260017,92.74350108229306,89.02589,500,92.74350108229306,500.0,1.0,92.74350108229306,0.002,500.0,0.0020000003,9.96900790251464,3.170113,92.79349,1.0,1.0,9.96900790251464,1
,3.5044917e-18,0.01,100,1.0,100.0,93.27877356851843,84.830894,500,93.27877356851843,500.0,1.0,93.27877356851843,0.01,500.0,0.009999998,8.652599873625162,2.9267857,93.27877,1.0,1.0,8.652599873625162,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,92.34257072732078,86.83712,500,92.34257072732078,500.0,1.0,92.34257072732078,0.005,500.0,0.0049999994,10.96144812193807,3.1508844,92.81067,1.0,1.0,10.96144812193807,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,92.87360150004089,87.95427,500,92.87360150004089,500.0,1.0,92.87360150004089,0.0033333334,500.0,0.0033333336,13.786735441504051,3.342038,92.83165,1.0,1.0,13.786735441504051,2
,5.434597e-20,0.0025,100,1.0,400.0,92.8814254936828,88.62015,500,92.8814254936828,500.0,1.0,92.8814254936828,0.0025,500.0,0.0024999997,9.208788761526392,3.2644377,92.844086,1.0,1.0,9.208788761526392,2
,5.431875e-20,0.002,100,1.0,500.00000664260017,92.57765173642743,89.012794,500,92.57765173642743,500.0,1.0,92.57765173642743,0.002,500.0,0.0020000003,7.998850898334452,3.1812537,92.7908,1.0,1.0,7.998850898334452,1
,3.5044917e-18,0.01,100,1.0,100.0,93.26539159040067,84.874504,500,93.26539159040067,500.0,1.0,93.26539159040067,0.01,500.0,0.009999998,9.45230422023299,3.059049,93.26539,1.0,1.0,9.45230422023299,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,93.01246358056588,87.1315,500,93.01246358056588,500.0,1.0,93.01246358056588,0.005,500.0,0.0049999994,9.651199814282181,3.0776985,93.13892,1.0,1.0,9.651199814282181,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,92.9778819144978,88.18022,500,92.9778819144978,500.0,1.0,92.9778819144978,0.0033333334,500.0,0.0033333336,9.752319658308522,3.0885026,93.08526,1.0,1.0,9.752319658308522,2
,5.434597e-20,0.0025,100,1.0,400.0,93.3621471656609,88.90659,500,93.3621471656609,500.0,1.0,93.3621471656609,0.0025,500.0,0.0024999997,8.619624394725399,3.0498965,93.15448,1.0,1.0,8.619624394725399,2
,5.431875e-20,0.002,100,1.0,500.00000664260017,92.80138309675094,89.284424,500,92.80138309675094,500.0,1.0,92.80138309675094,0.002,500.0,0.0020000003,8.945241452706515,3.0385199,93.083855,1.0,1.0,8.945241452706515,1
,3.5044917e-18,0.01,100,1.0,100.0,92.85908919232843,84.527,500,92.85908919232843,500.0,1.0,92.85908919232843,0.01,500.0,0.009999998,6.901284419462782,2.613861,92.859085,1.0,1.0,6.901284419462782,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,93.10334986965645,87.05607,500,93.10334986965645,500.0,1.0,93.10334986965645,0.005,500.0,0.0049999994,12.236500911235781,3.0802789,92.98122,1.0,1.0,12.236500911235781,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,92.54523032642105,87.99803,500,92.54523032642105,500.0,1.0,92.54523032642105,0.0033333334,500.0,0.0033333336,11.388059571847648,3.1820927,92.83589,1.0,1.0,11.388059571847648,2
,5.434597e-20,0.0025,100,1.0,400.0,92.88075897265664,88.61962,500,92.88075897265664,500.0,1.0,92.88075897265664,0.0025,500.0,0.0024999997,9.358901320963719,3.1481726,92.8471,1.0,1.0,9.358901320963719,2
,5.431875e-20,0.002,100,1.0,500.00000664260017,93.19261340213139,88.99858,500,93.19261340213139,500.0,1.0,93.19261340213139,0.002,500.0,0.0020000003,12.995033542836776,3.2435951,92.916214,1.0,1.0,12.995033542836776,1
,3.5044917e-18,0.01,100,1.0,100.0,92.86372641136508,84.49525,500,92.86372641136508,500.0,1.0,92.86372641136508,0.01,500.0,0.009999998,10.475283716965928,3.2203307,92.86373,1.0,1.0,10.475283716965928,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,93.02508006437057,87.026985,500,93.02508006437057,500.0,1.0,93.02508006437057,0.005,500.0,0.0049999994,11.602224124312892,3.3067923,92.9444,1.0,1.0,11.602224124312892,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,92.78583031721755,88.060005,500,92.78583031721755,500.0,1.0,92.78583031721755,0.0033333334,500.0,0.0033333336,8.6328248522554,3.1850176,92.89155,1.0,1.0,8.6328248522554,2
,5.434597e-20,0.0025,100,1.0,400.0,92.91585860364404,88.65638,500,92.91585860364404,500.0,1.0,92.91585860364404,0.0025,500.0,0.0024999997,7.737290685402036,3.0859914,92.89763,1.0,1.0,7.737290685402036,2
,5.431875e-20,0.002,100,1.0,500.00000664260017,92.59561650702054,89.04374,500,92.59561650702054,500.0,1.0,92.59561650702054,0.002,500.0,0.0020000003,10.005113715088092,3.1006906,92.83723,1.0,1.0,10.005113715088092,1
,3.5044917e-18,0.01,100,1.0,100.0,92.92653269509265,84.58499,500,92.92653269509265,500.0,1.0,92.92653269509265,0.01,500.0,0.009999998,9.979904271742715,3.1432633,92.92652,1.0,1.0,9.979904271742715,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,92.80701922098089,86.936615,500,92.80701922098089,500.0,1.0,92.80701922098089,0.005,500.0,0.0049999994,10.211860777366427,3.1620395,92.866776,1.0,1.0,10.211860777366427,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,93.01862475747025,88.07544,500,93.01862475747025,500.0,1.0,93.01862475747025,0.0033333334,500.0,0.0033333336,8.84940145551513,3.0969486,92.9174,1.0,1.0,8.84940145551513,2
,5.434597e-20,0.0025,100,1.0,400.0,94.06919516382966,89.00234,500,94.06919516382966,500.0,1.0,94.06919516382966,0.0025,500.0,0.0024999997,7.6371753088186285,3.0548754,93.205345,1.0,1.0,7.6371753088186285,2
,5.431875e-20,0.002,100,1.0,500.00000664260017,93.60527127635207,89.469864,500,93.60527127635207,500.0,1.0,93.60527127635207,0.002,500.0,0.0020000003,9.802149850770993,3.0711937,93.28535,1.0,1.0,9.802149850770993,1
,3.5044917e-18,0.01,100,1.0,100.0,93.40339208722244,84.994,500,93.40339208722244,500.0,1.0,93.40339208722244,0.01,500.0,0.009999998,13.184878471978514,3.6128976,93.4034,1.0,1.0,13.184878471978514,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,92.97759919965033,87.24119,500,92.97759919965033,500.0,1.0,92.97759919965033,0.005,500.0,0.0049999994,9.9865062089331,3.3933995,93.19049,1.0,1.0,9.9865062089331,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,92.33860298143478,88.0407,500,92.33860298143478,500.0,1.0,92.33860298143478,0.0033333334,500.0,0.0033333336,11.35646232293817,3.4037738,92.90653,1.0,1.0,11.35646232293817,2
,5.434597e-20,0.0025,100,1.0,400.0,93.25798677491632,88.780464,500,93.25798677491632,500.0,1.0,93.25798677491632,0.0025,500.0,0.0024999997,11.66139830230995,3.405674,92.9944,1.0,1.0,11.66139830230995,2
,5.431875e-20,0.002,100,1.0,500.00000664260017,92.77640077209699,89.18174,500,92.77640077209699,500.0,1.0,92.77640077209699,0.002,500.0,0.0020000003,10.85252764458925,3.3816113,92.9508,1.0,1.0,10.85252764458925,1
,3.5044917e-18,0.01,100,1.0,100.0,93.25661117847723,84.826965,500,93.25661117847723,500.0,1.0,93.25661117847723,0.01,500.0,0.009999998,9.34651799776249,3.0418832,93.256615,1.0,1.0,9.34651799776249,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,92.90379572398122,87.11954,500,92.90379572398122,500.0,1.0,92.90379572398122,0.005,500.0,0.0049999994,12.728468151264195,3.310323,93.0802,1.0,1.0,12.728468151264195,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,92.85354881676801,88.137794,500,92.85354881676801,500.0,1.0,92.85354881676801,0.0033333334,500.0,0.0033333336,9.93376279528327,3.255004,93.004654,1.0,1.0,9.93376279528327,2
,5.434597e-20,0.0025,100,1.0,400.0,93.07684177376454,88.80788,500,93.07684177376454,500.0,1.0,93.07684177376454,0.0025,500.0,0.0024999997,9.164917217940078,3.1961825,93.0227,1.0,1.0,9.164917217940078,2
,5.431875e-20,0.002,100,1.0,500.00000664260017,92.65197865880127,89.17872,500,92.65197865880127,500.0,1.0,92.65197865880127,0.002,500.0,0.0020000003,9.020272709720995,3.159188,92.94857,1.0,1.0,9.020272709720995,1
,3.5044917e-18,0.01,100,1.0,100.0,92.57925954640604,84.142845,500,92.57925954640604,500.0,1.0,92.57925954640604,0.01,500.0,0.009999998,14.321626196485232,3.7654226,92.57926,1.0,1.0,14.321626196485232,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,93.5035266493981,87.075935,500,93.5035266493981,500.0,1.0,93.5035266493981,0.005,500.0,0.0049999994,10.857332318659735,3.5604987,93.04138,1.0,1.0,10.857332318659735,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,92.97197350112005,88.147484,500,92.97197350112005,500.0,1.0,92.97197350112005,0.0033333334,500.0,0.0033333336,10.897762240859132,3.4711332,93.01825,1.0,1.0,10.897762240859132,2
,5.434597e-20,0.0025,100,1.0,400.0,92.38345816822765,88.64134,500,92.38345816822765,500.0,1.0,92.38345816822765,0.0025,500.0,0.0024999997,11.302729817822167,3.4510224,92.85955,1.0,1.0,11.302729817822167,2
,5.431875e-20,0.002,100,1.0,500.00000664260017,92.71673145794507,89.05812,500,92.71673145794507,500.0,1.0,92.71673145794507,0.002,500.0,0.0020000003,10.681811580303743,3.4126103,92.831,1.0,1.0,10.681811580303743,1
,3.5044917e-18,0.01,100,1.0,100.0,92.88712906227113,84.49385,500,92.88712906227113,500.0,1.0,92.88712906227113,0.01,500.0,0.009999998,8.631429629992196,2.923203,92.88713,1.0,1.0,8.631429629992196,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,92.51941153681253,86.768326,500,92.51941153681253,500.0,1.0,92.51941153681253,0.005,500.0,0.0049999994,11.443580861700413,3.1576786,92.70327,1.0,1.0,11.443580861700413,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,92.82605202021257,87.821815,500,92.82605202021257,500.0,1.0,92.82605202021257,0.0033333334,500.0,0.0033333336,12.973690560779305,3.306351,92.74421,1.0,1.0,12.973690560779305,2
,5.434597e-20,0.0025,100,1.0,400.0,92.40167256580486,88.39565,500,92.40167256580486,500.0,1.0,92.40167256580486,0.0025,500.0,0.0024999997,12.006741506784781,3.3455396,92.65857,1.0,1.0,12.006741506784781,2
,5.431875e-20,0.002,100,1.0,500.00000664260017,92.84371566931812,88.88272,500,92.84371566931812,500.0,1.0,92.84371566931812,0.002,500.0,0.0020000003,11.742822308469767,3.3592668,92.695595,1.0,1.0,11.742822308469767,1
,3.5044917e-18,0.01,100,1.0,100.0,93.20863646747316,84.665955,500,93.20863646747316,500.0,1.0,93.20863646747316,0.01,500.0,0.009999998,11.297829056767545,3.344376,93.20863,1.0,1.0,11.297829056767545,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,93.44017943921308,87.28381,500,93.44017943921308,500.0,1.0,93.44017943921308,0.005,500.0,0.0049999994,9.867748523342765,3.2388833,93.3244,1.0,1.0,9.867748523342765,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,93.20522558112668,88.35257,500,93.20522558112668,500.0,1.0,93.20522558112668,0.0033333334,500.0,0.0033333336,9.828098506688217,3.200001,93.28469,1.0,1.0,9.828098506688217,2
,5.434597e-20,0.0025,100,1.0,400.0,92.87372474968507,88.866646,500,92.87372474968507,500.0,1.0,92.87372474968507,0.0025,500.0,0.0024999997,12.690563211635686,3.2943263,93.18194,1.0,1.0,12.690563211635686,2
,5.431875e-20,0.002,100,1.0,500.00000664260017,93.3371726338883,89.35328,500,93.3371726338883,500.0,1.0,93.3371726338883,0.002,500.0,0.0020000003,10.152199454056293,3.2704833,93.213,1.0,1.0,10.152199454056293,1
,3.5044917e-18,0.01,100,1.0,100.0,93.10601589891601,84.72173,500,93.10601589891601,500.0,1.0,93.10601589891601,0.01,500.0,0.009999998,10.976523455308804,3.2964766,93.106,1.0,1.0,10.976523455308804,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,92.96495387638461,87.072685,500,92.96495387638461,500.0,1.0,92.96495387638461,0.005,500.0,0.0049999994,10.969950691043291,3.2967377,93.03548,1.0,1.0,10.969950691043291,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,93.44722341187982,88.26179,500,93.44722341187982,500.0,1.0,93.44722341187982,0.0033333334,500.0,0.0033333336,11.581895958223114,3.3324695,93.17273,1.0,1.0,11.581895958223114,2
,5.434597e-20,0.0025,100,1.0,400.0,92.74150884952707,88.81193,500,92.74150884952707,500.0,1.0,92.74150884952707,0.0025,500.0,0.0024999997,9.481859750212019,3.2727115,93.064926,1.0,1.0,9.481859750212019,2
,5.431875e-20,0.002,100,1.0,500.00000664260017,93.10006512525347,89.26795,500,93.10006512525347,500.0,1.0,93.10006512525347,0.002,500.0,0.0020000003,8.977304250872496,3.2165537,93.07195,1.0,1.0,8.977304250872496,1
,3.5044917e-18,0.01,100,1.0,100.0,92.87229983632058,84.493835,500,92.87229983632058,500.0,1.0,92.87229983632058,0.01,500.0,0.009999998,9.340672163337148,3.0409317,92.8723,1.0,1.0,9.340672163337148,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,92.51866948660289,86.74863,500,92.51866948660289,500.0,1.0,92.51866948660289,0.005,500.0,0.0049999994,11.337228692005967,3.2041886,92.69548,1.0,1.0,11.337228692005967,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,93.10812878529786,87.902855,500,93.10812878529786,500.0,1.0,93.10812878529786,0.0033333334,500.0,0.0033333336,11.450225304363743,3.265113,92.833046,1.0,1.0,11.450225304363743,2
,5.434597e-20,0.0025,100,1.0,400.0,93.22777309408858,88.66205,500,93.22777309408858,500.0,1.0,93.22777309408858,0.0025,500.0,0.0024999997,10.597938029832505,3.2631164,92.93172,1.0,1.0,10.597938029832505,2
,5.431875e-20,0.002,100,1.0,500.00000664260017,92.93615373593155,89.1137,500,92.93615373593155,500.0,1.0,92.93615373593155,0.002,500.0,0.0020000003,10.996147761119424,3.2704103,92.93261,1.0,1.0,10.996147761119424,1
,3.5044917e-18,0.01,100,1.0,100.0,92.7106024220565,84.29863,500,92.7106024220565,500.0,1.0,92.7106024220565,0.01,500.0,0.009999998,11.506286565971902,3.375089,92.7106,1.0,1.0,11.506286565971902,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,93.13739020176138,86.97583,500,93.13739020176138,500.0,1.0,93.13739020176138,0.005,500.0,0.0049999994,9.628736963229466,3.241508,92.923996,1.0,1.0,9.628736963229466,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,92.97995022386172,88.086,500,92.97995022386172,500.0,1.0,92.97995022386172,0.0033333334,500.0,0.0033333336,12.031337773646829,3.3129973,92.94265,1.0,1.0,12.031337773646829,2
,5.434597e-20,0.0025,100,1.0,400.0,93.49936486674478,88.789474,500,93.49936486674478,500.0,1.0,93.49936486674478,0.0025,500.0,0.0024999997,11.287511935793457,3.3292248,93.081825,1.0,1.0,11.287511935793457,2
,5.431875e-20,0.002,100,1.0,500.00000664260017,92.92098453308203,89.21047,500,92.92098453308203,500.0,1.0,92.92098453308203,0.002,500.0,0.0020000003,10.934975251755722,3.322086,93.04967,1.0,1.0,10.934975251755722,1
,3.5044917e-18,0.01,100,1.0,100.0,92.92509181985731,84.502625,500,92.92509181985731,500.0,1.0,92.92509181985731,0.01,500.0,0.009999998,10.865725010672445,3.279797,92.92509,1.0,1.0,10.865725010672445,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,93.24335571610624,87.12864,500,93.24335571610624,500.0,1.0,93.24335571610624,0.005,500.0,0.0049999994,8.625331998692008,3.1102085,93.08422,1.0,1.0,8.625331998692008,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,92.9361805972392,88.172165,500,92.9361805972392,500.0,1.0,92.9361805972392,0.0033333334,500.0,0.0033333336,10.88081082662954,3.169301,93.034874,1.0,1.0,10.88081082662954,2
,5.434597e-20,0.0025,100,1.0,400.0,92.8174785645172,88.664856,500,92.8174785645172,500.0,1.0,92.8174785645172,0.0025,500.0,0.0024999997,10.848280364150252,3.1979933,92.98053,1.0,1.0,10.848280364150252,2
,5.431875e-20,0.002,100,1.0,500.00000664260017,92.73621203789891,89.0716,500,92.73621203789891,500.0,1.0,92.73621203789891,0.002,500.0,0.0020000003,8.047968290059789,3.1280632,92.93166,1.0,1.0,8.047968290059789,1
,3.5044917e-18,0.01,100,1.0,100.0,92.50679922908819,84.11463,500,92.50679922908819,500.0,1.0,92.50679922908819,0.01,500.0,0.009999998,11.798008649710553,3.4176059,92.5068,1.0,1.0,11.798008649710553,2
,2.179301e-19,0.005,100,1.0,200.00000010221265,92.83553290677509,86.73701,500,92.83553290677509,500.0,1.0,92.83553290677509,0.005,500.0,0.0049999994,9.9893203451311,3.2881217,92.671165,1.0,1.0,9.9893203451311,2
,5.4391416e-20,0.0033333334,100,1.0,299.999969473632,93.03141829582398,87.90038,500,93.03141829582398,500.0,1.0,93.03141829582398,0.0033333334,500.0,0.0033333336,9.32260384519347,3.2114062,92.79125,1.0,1.0,9.32260384519347,2
,5.434597e-20,0.0025,100,1.0,400.0,92.50696885808598,88.48456,500,92.50696885808598,500.0,1.0,92.50696885808598,0.0025,500.0,0.0024999997,9.071718282155983,3.1615267,92.72018,1.0,1.0,9.071718282155983,2
,5.431875e-20,0.002,100,1.0,500.00000664260017,92.75346346318291,88.931206,500,92.75346346318291,500.0,1.0,92.75346346318291,0.002,500.0,0.0020000003,10.898170573342902,3.1865683,92.72683,1.0,1.0,10.898170573342902,1
,3.5044917e-18,0.01,100,1.0,100.0,93.19416716981641,84.710884,500,93.19416716981641,500.0,1.0,93.19416716981641,0.01,500.0,0.009999998,12.572946660800099,3.5280612,93.19416,1.0,1.0,12.572946660800099,2
