BatchSize,VarVanillaIw,VanillaAvgRet,eRenyi2,J,MaxVanillaIw,AvgVanillaIw,AvgDiscRet,MinNormIw,IterType,VarDiscRet,VarNormIw,EpsThisIter,AvgEpLen,VarRet,MinVanillaIw,VarJ,Bound,ESSClassic,AvgRet,AvgNormIw,ESSRenyi,MaxNormIw
100,0.09807051,-74.89833819180727,1.0978205,-72.00305,1.5728331,1.026355,-74.89833819180727,0.0031265162,1,3750.7713361887613,9.309862e-06,100,106.41,3750.7713361887613,0.32089156,46.153824,-108.78751,91.56104386919363,-74.89833819180727,0.01,91.08957078291176,0.015324455
100,0.089331366,-78.8248643681407,1.0585693,-76.38349,3.1920629,1.0189676,-78.8248643681407,0.007997637,1,4932.252020961406,8.60366e-06,100,110.84,4932.252020961406,0.8149333,58.376213,-112.50453,92.15091150996147,-78.8248643681407,0.01,94.4671254469211,0.03132644
100,0.10855143,-77.43001703217625,1.0619159,-75.10751,2.782241,1.0457889,-77.43001703217625,0.004342065,1,4971.501206217203,9.925388e-06,100,108.1,4971.501206217203,0.45408833,60.357258,-111.28573,91.05302175176689,-77.43001703217625,0.01,94.16941812726454,0.026604233
100,0.013286326,-72.24871162265539,1.0151225,-71.65956,1.6112196,0.99556214,-72.24871162265539,0.009039261,1,2585.019643096339,1.3405042e-06,100,102.83,2585.019643096339,0.8999146,46.96295,-107.030754,98.69027705236445,-72.24871162265539,0.01,98.51027512883911,0.016184019
100,0.06011044,-78.17923434987664,1.0644537,-75.87182,1.7056913,1.0450138,-78.17923434987664,0.002124442,1,4936.950285808546,5.5043474e-06,100,109.86,4936.950285808546,0.22200711,63.169205,-112.092445,94.83229846757146,-78.17923434987664,0.01,93.94490152347025,0.01632219
100,0.2377578,-73.76126945450902,1.0945871,-70.412735,5.2101345,1.0541768,-73.76126945450902,0.003528734,1,3797.419038386394,2.1394779e-05,100,104.17,3797.419038386394,0.37199098,47.504444,-107.14123,82.52131022296737,-73.76126945450902,0.01,91.35865124848863,0.049423724
100,0.2573263,-83.99121181219816,1.2786585,-74.6089,1.668989,1.0334677,-83.99121181219816,6.51043e-05,1,7259.200748122697,2.4092975e-05,100,115.4,7259.200748122697,0.0067283185,61.316853,-114.30772,80.74152653239769,-83.99121181219816,0.009999998,78.20696399878241,0.016149407
100,0.061746452,-71.30835053265095,1.0580075,-69.341934,2.0000546,0.9913665,-71.30835053265095,0.003466151,1,2580.8966729344834,6.28266e-06,100,101.81,2580.8966729344834,0.3436226,39.80876,-105.45322,94.14439108405108,-71.30835053265095,0.01,94.51729029510288,0.020174725
100,0.08479387,-88.24735391706228,1.1001993,-84.8859,1.594525,1.0073969,-88.24735391706228,0.0008739663,1,8325.147024778833,8.355321e-06,100,120.92,8325.147024778833,0.0880431,83.10649,-121.71011,92.3602136327067,-88.24735391706228,0.009999999,90.89261936728457,0.01582817
100,0.017597603,-84.54469995498657,1.028194,-83.4426,1.4194057,0.99489915,-84.54469995498657,0.008204472,1,7224.295485579449,1.7778508e-06,100,116.44,7224.295485579449,0.81626225,81.28732,-119.04174,98.2703690224373,-84.54469995498657,0.01,97.25791513992391,0.01426683
100,0.097774215,-80.60832533627749,1.105985,-77.059814,1.4688079,1.0044491,-80.60832533627749,0.0022064312,1,6145.460275284216,9.690999e-06,100,111.61,6145.460275284216,0.22162479,69.93191,-113.98094,91.24579272928491,-80.60832533627749,0.01,90.41713575868954,0.014623021
100,0.048017435,-69.54611526325345,1.0478274,-66.702065,1.4613336,1.0084739,-69.54611526325345,0.002393873,1,2606.39118667605,4.7213866e-06,100,98.63,2606.39118667605,0.24141584,38.115646,-102.63939,95.53454588416584,-69.54611526325345,0.01,95.43556842449321,0.014490545
100,0.07113003,-78.49215863615274,1.0535215,-76.33239,2.2269776,1.0375276,-78.49215863615274,0.0077563715,1,4956.852604896171,6.6077505e-06,100,109.74,4956.852604896171,0.80474496,61.02218,-112.36696,93.85996943600641,-78.49215863615274,0.01,94.91975121240783,0.021464273
100,0.045915805,-71.3441835975647,1.0397906,-69.51887,1.4349688,0.9821564,-71.3441835975647,0.0036301035,1,2603.5848296461704,4.7599333e-06,100,101.36,2603.5848296461704,0.35653293,42.119892,-105.31749,95.49975727541008,-71.3441835975647,0.009999998,96.17320745354832,0.014610391
100,0.03272112,-67.45545940324664,1.0373962,-66.27464,1.2530061,0.97917837,-67.45545940324664,0.004951385,1,1362.7331842222616,3.4127506e-06,100,97.28,1362.7331842222616,0.48482892,28.230448,-102.02957,96.73180951374633,-67.45545940324664,0.01,96.39518702505427,0.012796504
100,0.014044672,-65.63451743319631,1.0148789,-65.10048,1.2614665,1.0082375,-65.63451743319631,0.0057982933,1,1360.338476787883,1.3816115e-06,100,94.33,1360.338476787883,0.58460563,32.624855,-100.46613,98.6506614221322,-65.63451743319631,0.01,98.53392660835168,0.012511602
100,0.03702375,-81.73458594083786,1.0468216,-79.86853,1.6095465,1.0182495,-81.73458594083786,0.0053583123,1,6111.102225294858,3.5708526e-06,100,113.28,6111.102225294858,0.5456099,69.69376,-115.788574,96.58553816815906,-81.73458594083786,0.010000002,95.52726133125378,0.015806995
100,0.2526771,-77.76394426330924,1.1752219,-71.90555,2.3102705,1.008059,-77.76394426330924,0.00033698961,1,4924.924913732348,2.4865314e-05,100,109.44,4924.924913732348,0.033970542,48.611942,-109.96442,80.24608254967158,-77.76394426330924,0.01,85.09031213343725,0.022918008
100,0.25062853,-85.0278674852848,1.2095335,-74.25661,1.683991,0.97377867,-85.0278674852848,0.00027171147,1,7202.706697588924,2.6430782e-05,100,117.76,7202.706697588924,0.026458682,59.08342,-112.86636,79.26035209999557,-85.0278674852848,0.010000002,82.67650617929567,0.017293364
100,0.04273615,-77.65982495293021,1.0573745,-75.068794,1.4479301,0.9841417,-77.65982495293021,0.0044812206,1,4979.319944966565,4.4124536e-06,100,108.66,4979.319944966565,0.4410156,62.087124,-111.16701,95.814502131984,-77.65982495293021,0.01,94.57387343713008,0.014712618
100,0.5228702,-84.75357560113072,1.4786717,-69.84212,2.2802782,1.0091311,-84.75357560113072,2.726259e-05,1,7225.717200044324,5.134507e-05,100,116.63,7225.717200044324,0.0027511527,31.12668,-112.53333,66.29910626374031,-84.75357560113072,0.009999998,67.62826530835181,0.022596452
100,0.14374462,-77.66465790227056,1.0639098,-75.305466,3.716241,1.0290126,-77.66465790227056,0.006016662,1,4962.552916921011,1.3575326e-05,100,108.55,4962.552916921011,0.619122,59.136414,-111.51742,88.15265648161464,-77.66465790227056,0.01,93.9929333373073,0.036114633
100,0.2915177,-84.177955198884,1.324438,-74.81653,2.1798162,1.0174868,-84.177955198884,0.00054026535,1,7303.300749589365,2.8158356e-05,100,115.53,7303.300749589365,0.05497129,57.693413,-115.219795,78.2002889929468,-84.177955198884,0.01,75.50372446342281,0.021423534
100,0.06162605,-81.74587804853917,1.04913,-80.43018,2.0851035,1.0013754,-81.74587804853917,0.004322252,1,6093.984339047736,6.145687e-06,100,113.76,6093.984339047736,0.4328197,71.401436,-116.389114,94.26471359527116,-81.74587804853917,0.01,95.31707560955101,0.020822395
100,0.08338546,-78.80888636946678,1.094173,-74.99111,1.9467146,1.0023639,-78.80888636946678,0.003266208,1,4946.849044192645,8.299261e-06,100,109.73,4946.849044192645,0.3273929,57.145348,-111.71457,92.40754858492252,-78.80888636946678,0.01,91.39322954685404,0.019421237
100,0.22002341,-77.93130254283547,1.2467049,-71.71953,1.7292285,0.97259194,-77.93130254283547,2.109533e-05,1,4952.533088108685,2.3259887e-05,100,108.77,4952.533088108685,0.0020517148,46.041847,-110.919136,81.28278258940928,-77.93130254283547,0.01,80.21144146476054,0.017779589
100,0.10023518,-80.70724269658326,1.1263133,-77.03373,1.5539346,1.0325217,-80.70724269658326,0.002944235,1,6159.445038247784,9.402034e-06,100,112.11,6159.445038247784,0.30399865,66.86357,-114.29216,91.48459804132716,-80.70724269658326,0.01,88.78524070349476,0.015049898
100,0.27869746,-84.869232776165,1.2709608,-75.340195,2.5517874,0.9069328,-84.869232776165,0.00054107286,1,7211.671399081311,3.388308e-05,100,116.39,7211.671399081311,0.04907167,57.029034,-114.91948,74.88155403473415,-84.869232776165,0.01,78.68063231082188,0.028136456
100,0.019553091,-74.47979624927044,1.0200257,-73.7113,1.5273485,1.0003823,-74.47979624927044,0.008748369,1,3778.4604926403945,1.953815e-06,100,105.17,3778.4604926403945,0.87517136,57.583786,-109.171295,98.10243651560059,-74.47979624927044,0.01,98.03674264859531,0.015267648
100,0.13575178,-84.09533287614585,1.1327971,-78.47492,1.5155739,0.9746374,-84.09533287614585,0.0012300288,1,7243.212193773554,1.4290892e-05,100,115.58,7243.212193773554,0.11988321,72.24166,-115.84085,87.60557653860226,-84.09533287614585,0.01,88.27706043541177,0.015550131
100,0.14039819,-86.12371570602059,1.1506094,-81.29922,2.1845613,1.0009464,-86.12371570602059,0.003639198,1,7161.027435641005,1.4013281e-05,100,119.28,7161.027435641005,0.36426422,66.67344,-118.95741,87.81700539879228,-86.12371570602059,0.010000002,86.91046870957773,0.021824956
100,0.16420189,-88.66255279824138,1.16903,-82.45354,2.463296,1.028857,-88.66255279824138,0.0023566405,1,8285.350647432095,1.5512007e-05,100,121.5,8285.350647432095,0.24246463,75.34337,-120.410095,86.68750150831161,-88.66255279824138,0.01,85.54100765877118,0.023942063
100,0.032765143,-73.24856032252312,1.0347077,-72.02221,1.5810559,1.0065707,-73.24856032252312,0.0072265165,1,3805.473207370563,3.2338774e-06,100,103.18,3805.473207370563,0.72739995,55.18915,-107.733826,96.89778123385199,-73.24856032252312,0.01,96.64565494172244,0.015707351
100,0.109964505,-70.64202729418874,1.1008161,-64.729774,1.556027,0.9695329,-70.64202729418874,0.00037836953,1,2585.324919594266,1.1698426e-05,100,100.63,2585.324919594266,0.03668417,14.979062,-101.55058,89.62065371468839,-70.64202729418874,0.01,90.84169210168811,0.016049244
100,0.100548804,-86.11706411093473,1.108933,-82.0966,2.080158,0.9884429,-86.11706411093473,0.004323699,1,7150.8790572127855,1.0291383e-05,100,119.16,7150.8790572127855,0.427373,73.19375,-119.06702,90.75360893514409,-86.11706411093473,0.009999998,90.17677580977993,0.021044796
100,0.11239995,-85.22453467234969,1.112173,-81.42854,2.3308854,1.0224009,-85.22453467234969,0.0023688406,1,7227.567808574488,1.075285e-05,100,117.28,7227.567808574488,0.24219048,72.794304,-118.452835,90.37886677322894,-85.22453467234969,0.01,89.91407225810629,0.022798155
100,0.23982935,-96.00644576057792,1.2485827,-83.92827,3.0370026,1.0359706,-96.00644576057792,8.9310735e-05,1,10408.28624269736,2.2346394e-05,100,129.84,10408.28624269736,0.009252329,79.46411,-123.15727,81.8847039544676,-96.00644576057792,0.010000002,80.09080883276107,0.029315528
100,0.27210587,-92.07623096987605,1.3162844,-81.40284,1.8697574,0.94264954,-92.07623096987605,0.00014990177,1,9400.692379500162,3.0622272e-05,100,125.64,9400.692379500162,0.014130483,79.90676,-121.68164,76.73652535536667,-92.07623096987605,0.009999999,75.97142275974358,0.019835128
100,0.03187654,-81.43935287028552,1.0457498,-79.456985,1.9701476,0.99218506,-81.43935287028552,0.008335306,1,6105.570012182662,3.2380667e-06,100,113.24,6105.570012182662,0.82701665,69.409004,-115.35855,96.89388234686321,-81.43935287028552,0.010000002,95.6251692099697,0.019856654
100,0.14046054,-79.39866592541337,1.1274203,-75.261765,1.7880954,1.0120255,-79.39866592541337,0.001505279,1,4907.150279185986,1.3714227e-05,100,110.87,4907.150279185986,0.15233807,57.46338,-112.536766,88.0459361421305,-79.39866592541337,0.01,88.69806535287863,0.01766848
100,0.030745775,-70.3197340580821,1.0164483,-69.72089,2.44141,1.0092298,-70.3197340580821,0.008817162,1,2613.1795384451966,3.0185984e-06,100,100.24,2613.1795384451966,0.8898543,47.40654,-105.11587,97.09827634462584,-70.3197340580821,0.01,98.3817907894203,0.024190824
100,0.12364016,-84.18763938382268,1.1174544,-77.2363,1.6511054,0.9368859,-84.18763938382268,0.0009445895,1,7305.431268043374,1.408595e-05,100,115.97,7305.431268043374,0.08849726,68.52135,-114.34792,87.76157654101588,-84.18763938382268,0.009999999,89.48910948041085,0.017623335
100,0.13168475,-74.67844994261861,1.1267235,-69.06858,1.5193962,0.9643492,-74.67844994261861,0.0020289284,1,3759.808873125938,1.4160118e-05,100,105.74,3759.808873125938,0.19565955,41.82118,-106.33404,87.70505712904291,-74.67844994261861,0.01,88.7529172179818,0.015755665
100,0.19841167,-75.74369548484682,1.1527144,-71.46144,2.9606016,0.89591897,-75.74369548484682,0.0008706905,1,5000.495569525668,2.4718936e-05,100,105.81,5000.495569525668,0.07800681,55.20766,-109.152054,80.33949645149086,-75.74369548484682,0.010000003,86.75175954833614,0.03304542
100,0.40686443,-97.3128179012239,1.1720767,-91.83212,5.052815,1.0456985,-97.3128179012239,0.0061196047,1,11573.419583740017,3.7208043e-05,100,130.73,11573.419583740017,0.63992614,96.64753,-129.84052,73.08019409407375,-97.3128179012239,0.010000002,85.31864836089817,0.04832
100,0.13294584,-87.2204150249064,1.1249354,-81.08941,2.129367,0.99497396,-87.2204150249064,0.0014187607,1,8356.95473505413,1.3429235e-05,100,119.73,8356.95473505413,0.141163,76.15517,-118.325485,88.26520095444164,-87.2204150249064,0.009999999,88.89399428313588,0.021401234
100,0.017670736,-70.21313124984503,1.0220202,-69.39389,1.4194417,0.99492025,-70.21313124984503,0.0078057167,1,2612.532664210225,1.7851637e-06,100,100.0,2612.532664210225,0.77660656,46.608517,-104.88373,98.26339481704515,-70.21313124984503,0.01,97.84542220307239,0.014266889
100,0.007925618,-69.1355461923778,1.0077798,-68.861115,1.1904489,0.99450403,-69.1355461923778,0.007209859,1,1361.1470655240641,8.013461e-07,100,99.27,1361.1470655240641,0.7170234,35.39728,-104.0533,99.21290333808516,-69.1355461923778,0.01,99.22802219575176,0.011970277
100,0.42716637,-83.84456335663795,1.4688064,-73.69769,2.0746825,1.0235308,-83.84456335663795,5.2281512e-09,1,7253.339607253194,4.077512e-05,100,115.71,7253.339607253194,5.351174e-07,53.88061,-116.24606,71.24163735791429,-83.84456335663795,0.009999999,68.08249266449702,0.020269858
100,0.2930411,-84.08052391514182,1.3149207,-74.31992,1.7804861,0.9472626,-84.08052391514182,5.9702947e-05,1,7242.256856397329,3.2657867e-05,100,116.02,7242.256856397329,0.005655437,59.010765,-114.57773,75.567920718477,-84.08052391514182,0.01,76.05021561411357,0.01879612
100,0.042975523,-82.27353684186936,1.0380268,-80.80281,2.052136,0.9913089,-82.27353684186936,0.006936762,1,6056.0602773440605,4.373238e-06,100,113.62,6056.0602773440605,0.6876474,71.75349,-116.569466,95.85016152163965,-82.27353684186936,0.01,96.33662547659516,0.020701276
100,0.07990655,-81.60605415210128,1.0908836,-78.290085,2.3427176,0.9747712,-81.60605415210128,0.0063399165,1,6081.612300587698,8.409633e-06,100,113.62,6081.612300587698,0.6179968,64.21466,-114.95825,92.31433455097194,-81.60605415210128,0.01,91.66880759961076,0.024033513
100,0.017237319,-67.0786111755669,1.0203091,-66.36603,1.4470932,1.0049546,-67.0786111755669,0.008729192,1,1364.5531093399284,1.7067777e-06,100,96.88,1364.5531093399284,0.8772441,32.57299,-101.82766,98.33835661229548,-67.0786111755669,0.01,98.0095158613072,0.014399589
100,0.20316724,-89.22160536304116,1.1969413,-82.68839,2.4493947,0.9615486,-89.22160536304116,0.0023351957,1,8280.890750466146,2.1974109e-05,100,122.13,8280.890750466146,0.22454041,79.59793,-121.097145,82.13258667284428,-89.22160536304116,0.009999999,83.54628888846173,0.025473436
