VarDiscRet,BatchSize,EpsThisIter,Bound,ESSClassic,MaxVanillaIw,J,AvgDiscRet,AvgEpLen,VanillaAvgRet,ESSRenyi,MinVanillaIw,IterType,AvgNormIw,AvgRet,VarJ,VarRet,eRenyi2,VarNormIw,Delta,MinNormIw,AvgVanillaIw,VarVanillaIw,MaxNormIw
0.03159582100325403,500,100,4881.9385,200.00000010221265,1.0,4999.7896,4999.785962301744,500.0,4999.785962301744,500.0,1.0,2,0.0049999994,4999.785962301744,0.19434531,0.03159582100325403,1.0,2.179301e-19,0.9,0.005,1.0,,0.005
0.031032104937780428,500,100,4903.571,299.999969473632,1.0,4999.796,4999.8078680878725,500.0,4999.8078680878725,500.0,1.0,2,0.0033333336,4999.8078680878725,0.18839271,0.031032104937780428,1.0,5.4391416e-20,0.9,0.0033333334,1.0,,0.0033333334
0.03268903912951431,500,100,4916.4614,400.0,1.0,4999.795,4999.792950632207,500.0,4999.792950632207,500.0,1.0,2,0.0024999997,4999.792950632207,0.18631025,0.03268903912951431,1.0,5.434597e-20,0.9,0.0025,1.0,,0.0025
0.038384962057651364,500,100,4925.2593,500.00000664260017,1.0,4999.795,4999.790535887552,500.0,4999.790535887552,500.0,1.0,1,0.0020000003,4999.790535887552,0.18808256,0.038384962057651364,1.0,5.431875e-20,0.9,0.002,1.0,,0.002
0.0430015185128649,500,100,4833.118,100.0,1.0,4999.7847,4999.784683881898,500.0,4999.784683881898,500.0,1.0,2,0.009999998,4999.784683881898,0.20632446,0.0430015185128649,1.0,3.5044917e-18,0.9,0.01,1.0,,0.01
0.04180166207398232,500,100,4881.9272,200.00000010221265,1.0,4999.7783,4999.772606425852,500.0,4999.772606425852,500.0,1.0,2,0.0049999994,4999.772606425852,0.20497541,0.04180166207398232,1.0,2.179301e-19,0.9,0.005,1.0,,0.005
0.04275672179716501,500,100,4903.5513,299.999969473632,1.0,4999.7764,4999.771944810884,500.0,4999.771944810884,500.0,1.0,2,0.0033333336,4999.771944810884,0.20524794,0.04275672179716501,1.0,5.4391416e-20,0.9,0.0033333334,1.0,,0.0033333334
0.04028909655785949,500,100,4916.442,400.0,1.0,4999.7754,4999.7716402095675,500.0,4999.7716402095675,500.0,1.0,2,0.0024999997,4999.7716402095675,0.20388372,0.04028909655785949,1.0,5.434597e-20,0.9,0.0025,1.0,,0.0025
0.03241283762853765,500,100,4925.249,500.00000664260017,1.0,4999.7847,4999.820450961919,500.0,4999.820450961919,500.0,1.0,1,0.0020000003,4999.820450961919,0.19999516,0.03241283762853765,1.0,5.431875e-20,0.9,0.002,1.0,,0.002
249975.35373547804,500,100,4783.0884,100.0,1.0,4949.755,4949.755403958274,495.01,4949.755403958274,500.0,1.0,2,0.009999998,4949.755403958274,497.46918,249975.35373547804,1.0,3.5044917e-18,0.9,0.01,1.0,,0.01
0.05114367023628646,500,100,4856.9204,200.00000010221265,1.0,4974.7715,4999.788563475699,500.0,4999.788563475699,500.0,1.0,2,0.0049999994,4999.788563475699,352.65237,0.05114367023628646,1.0,2.179301e-19,0.9,0.005,1.0,,0.005
0.029364415172628878,500,100,4886.8843,299.999969473632,1.0,4983.1094,4999.78398498576,500.0,4999.78398498576,500.0,1.0,2,0.0033333336,4999.78398498576,288.18073,0.029364415172628878,1.0,5.4391416e-20,0.9,0.0033333334,1.0,,0.0033333334
249979.16986189067,500,100,4891.4463,400.0,1.0,4974.78,4949.793275626799,495.01,4949.793275626799,500.0,1.0,2,0.0024999997,4949.793275626799,352.65286,249979.16986189067,1.0,5.434597e-20,0.9,0.0025,1.0,,0.0025
0.04585226302770733,500,100,4911.9443,452.61415074543294,2.2267597,4990.5796,4999.793544040465,500.0,4999.793544040465,449.2226195149197,0.12880383,1,0.002,4999.793544040465,165.19862,0.04585226302770733,1.1130339,4.196145e-07,0.9,0.00025579816,1.0070739,0.10639304,0.0044222367
0.06885621733573541,500,100,4833.0757,100.0,1.0,4999.742,4999.742028916964,500.0,4999.742028916964,500.0,1.0,2,0.009999998,4999.742028916964,0.261087,0.06885621733573541,1.0,3.5044917e-18,0.9,0.01,1.0,,0.01
248983.04526781634,500,100,4856.971,200.00000010221265,1.0,4974.8223,4949.901992646367,495.02,4949.901992646367,500.0,1.0,2,0.0049999994,4949.901992646367,351.94836,248983.04526781634,1.0,2.179301e-19,0.9,0.005,1.0,,0.005
0.03969449047934137,500,100,4886.922,299.999969473632,1.0,4983.147,4999.796576341836,500.0,4999.796576341836,500.0,1.0,2,0.0033333336,4999.796576341836,287.60568,0.03969449047934137,1.0,5.4391416e-20,0.9,0.0033333334,1.0,,0.0033333334
0.043580467056487486,500,100,4903.97,400.0,1.0,4987.3037,4999.776034344161,500.0,4999.776034344161,500.0,1.0,2,0.0024999997,4999.776034344161,249.17795,0.043580467056487486,1.0,5.434597e-20,0.9,0.0025,1.0,,0.0025
0.044739572835297614,500,100,4916.4106,489.5346379869269,1.6041591,4991.8154,4999.783390084401,500.0,4999.783390084401,488.53653030954945,0.6937066,1,0.0019999999,4999.783390084401,177.89716,0.044739572835297614,1.0234649,8.568455e-08,0.9,0.0013858796,1.0011066,0.021468572,0.003204772
0.061781743188023874,500,100,4833.0713,100.0,1.0,4999.738,4999.738099154615,500.0,4999.738099154615,500.0,1.0,2,0.009999998,4999.738099154615,0.24731918,0.061781743188023874,1.0,3.5044917e-18,0.9,0.01,1.0,,0.01
0.044558140874171835,500,100,4881.917,200.00000010221265,1.0,4999.768,4999.798428784489,500.0,4999.798428784489,500.0,1.0,2,0.0049999994,4999.798428784489,0.23141183,0.044558140874171835,1.0,2.179301e-19,0.9,0.005,1.0,,0.005
494908.5946814312,500,100,4870.2197,299.999969473632,1.0,4966.445,4899.797326857975,490.02,4899.797326857975,500.0,1.0,2,0.0033333336,4899.797326857975,406.86707,494908.5946814312,1.0,5.4391416e-20,0.9,0.0033333334,1.0,,0.0033333334
0.04726010914290971,500,100,4891.439,400.0,1.0,4974.7725,4999.7565997840275,500.0,4999.7565997840275,500.0,1.0,2,0.0024999997,4999.7565997840275,352.65237,0.04726010914290971,1.0,5.434597e-20,0.9,0.0025,1.0,,0.0025
0.04049213109432806,500,100,4924.0503,53.25732205042188,25.21698,4998.5864,4999.795620504418,500.0,4999.795620504418,499.99368198748937,0.0012496095,1,0.002,4999.795620504418,17.623798,0.04049213109432806,1.0000126,3.3620767e-05,0.9,3.7042694e-06,0.6746861,3.8260539,0.07475174
1807292.9201385113,500,100,4320.6753,100.0,1.0,4487.342,4487.342172481831,448.92,4487.342172481831,500.0,1.0,2,0.009999998,4487.342172481831,1337.6172,1807292.9201385113,1.0,3.5044917e-18,0.9,0.01,1.0,,0.01
2001730.6570247554,500,100,4364.5586,200.00000010221265,1.0,4482.4097,4477.476983366514,447.94,4477.476983366514,500.0,1.0,2,0.0049999994,4477.476983366514,1373.1318,2001730.6570247554,1.0,2.179301e-19,0.9,0.005,1.0,,0.005
2011670.6868748458,500,100,4373.795,299.999969473632,1.0,4470.02,4445.240190835317,444.71,4445.240190835317,500.0,1.0,2,0.0033333336,4445.240190835317,1386.0564,2011670.6868748458,1.0,5.4391416e-20,0.9,0.0033333334,1.0,,0.0033333334
2378846.6762494175,500,100,4360.0127,400.0,1.0,4443.346,4363.32335527496,436.53,4363.32335527496,500.0,1.0,2,0.0024999997,4363.32335527496,1425.3994,2378846.6762494175,1.0,5.434597e-20,0.9,0.0025,1.0,,0.0025
2048344.0656176242,500,100,4874.9224,215.34685783319136,4.0563064,4985.954,4434.907779918742,443.69,4434.907779918742,225.3213147754514,6.152208e-14,1,0.002,4434.907779918742,153.67854,2048344.0656176242,2.2190533,5.2979376e-06,0.9,1.3333728e-16,0.92280394,1.1278876,0.008791263
221833.01102307424,500,100,4785.9683,100.0,1.0,4952.635,4952.635012273867,495.3,4952.635012273867,500.0,1.0,2,0.009999998,4952.635012273867,468.63068,221833.01102307424,1.0,3.5044917e-18,0.9,0.01,1.0,,0.01
0.12330047563892552,500,100,4858.322,200.00000010221265,1.0,4976.173,4999.711581549026,500.0,4999.711581549026,500.0,1.0,2,0.0049999994,4999.711581549026,332.2069,0.12330047563892552,1.0,2.179301e-19,0.9,0.005,1.0,,0.005
123964.84342865992,500,100,4875.993,299.999969473632,1.0,4972.2183,4964.307439814402,496.49,4964.307439814402,500.0,1.0,2,0.0033333336,4964.307439814402,338.39917,123964.84342865992,1.0,5.4391416e-20,0.9,0.0033333334,1.0,,0.0033333334
0.10340215353566756,500,100,4895.7495,400.0,1.0,4979.083,4999.678881375392,500.0,4999.678881375392,500.0,1.0,2,0.0024999997,4999.678881375392,293.3034,0.10340215353566756,1.0,5.434597e-20,0.9,0.0025,1.0,,0.0025
259970.75851712914,500,100,4911.664,451.3412209487972,1.7741145,4990.0205,4939.15186303794,493.97,4939.15186303794,452.4247898302624,0.047335256,1,0.002,4939.15186303794,172.04782,259970.75851712914,1.1051561,4.321008e-07,0.9,9.483884e-05,0.9982251,0.10764207,0.003554538
0.11263971453419253,500,100,4833.009,100.0,1.0,4999.6753,4999.675449400066,500.0,4999.675449400066,500.0,1.0,2,0.009999998,4999.675449400066,0.3339454,0.11263971453419253,1.0,3.5044917e-18,0.9,0.01,1.0,,0.01
249971.52302926173,500,100,4856.845,200.00000010221265,1.0,4974.6963,4949.717239749621,495.01,4949.717239749621,500.0,1.0,2,0.0049999994,4949.717239749621,352.647,249971.52302926173,1.0,2.179301e-19,0.9,0.005,1.0,,0.005
0.06385655215978384,500,100,4886.811,299.999969473632,1.0,4983.036,4999.714639174403,500.0,4999.714639174403,500.0,1.0,2,0.0033333336,4999.714639174403,288.17664,0.06385655215978384,1.0,5.4391416e-20,0.9,0.0033333334,1.0,,0.0033333334
0.08314464047035759,500,100,4903.856,400.0,1.0,4987.1895,4999.652398822427,500.0,4999.652398822427,500.0,1.0,2,0.0024999997,4999.652398822427,249.67194,0.08314464047035759,1.0,5.434597e-20,0.9,0.0025,1.0,,0.0025
0.07490857401545482,500,100,4920.1836,466.7277316281908,1.486273,4997.185,4999.778419367779,500.0,4999.778419367779,468.4873501387545,0.031106208,1,0.002,4999.778419367779,56.367573,0.07490857401545482,1.0672647,2.8572506e-07,0.9,6.234557e-05,0.99786425,0.071126476,0.0029789084
0.1449248518497212,500,100,4832.9893,100.0,1.0,4999.656,4999.65603942853,500.0,4999.65603942853,500.0,1.0,2,0.009999998,4999.65603942853,0.37877083,0.1449248518497212,1.0,3.5044917e-18,0.9,0.01,1.0,,0.01
0.09324710529161245,500,100,4881.8315,200.00000010221265,1.0,4999.6826,4999.709627125153,500.0,4999.709627125153,500.0,1.0,2,0.0049999994,4999.709627125153,0.34439647,0.09324710529161245,1.0,2.179301e-19,0.9,0.005,1.0,,0.005
0.11176372765629214,500,100,4903.446,299.999969473632,1.0,4999.671,4999.64568099224,500.0,4999.64568099224,500.0,1.0,2,0.0033333336,4999.64568099224,0.34097412,0.11176372765629214,1.0,5.4391416e-20,0.9,0.0033333334,1.0,,0.0033333334
0.12674318663871223,500,100,4916.354,400.0,1.0,4999.6875,4999.738714760511,500.0,4999.738714760511,500.0,1.0,2,0.0024999997,4999.738714760511,0.3455974,0.12674318663871223,1.0,5.434597e-20,0.9,0.0025,1.0,,0.0025
0.1324421541146409,500,100,4925.145,500.00004467137836,1.0001981,4999.6807,4999.649572340109,500.0,4999.649572340109,500.0,0.9995245,1,0.002,4999.649572340109,0.3492481,0.1324421541146409,1.0,5.0808092e-14,0.9,0.001999061,0.9999939,1.270172e-08,0.0020004085
0.27151270329695126,500,100,4833.009,100.0,1.0,4999.6753,4999.675282843392,500.0,4999.675282843392,500.0,1.0,2,0.009999998,4999.675282843392,0.51848507,0.27151270329695126,1.0,3.5044917e-18,0.9,0.01,1.0,,0.01
0.1237515849535709,500,100,4881.8345,200.00000010221265,1.0,4999.6855,4999.696682431574,500.0,4999.696682431574,500.0,1.0,2,0.0049999994,4999.696682431574,0.4424622,0.1237515849535709,1.0,2.179301e-19,0.9,0.005,1.0,,0.005
0.13135447505469294,500,100,4903.451,299.999969473632,1.0,4999.6763,4999.656813068458,500.0,4999.656813068458,500.0,1.0,2,0.0033333336,4999.656813068458,0.41719198,0.13135447505469294,1.0,5.4391416e-20,0.9,0.0033333334,1.0,,0.0033333334
0.17875220639148412,500,100,4916.339,400.0,1.0,4999.6724,4999.660793094122,500.0,4999.660793094122,500.0,1.0,2,0.0024999997,4999.660793094122,0.41811606,0.17875220639148412,1.0,5.434597e-20,0.9,0.0025,1.0,,0.0025
29654.634170673373,500,100,4923.0347,490.64835738319454,1.2357038,4998.339,4982.4956636960305,498.29,4982.4956636960305,489.8462375026146,0.3930707,1,0.002,4982.4956636960305,30.134953,29654.634170673373,1.0207285,7.6391885e-08,0.9,0.00077650684,1.0124075,0.019574832,0.0024411192
249962.55232364484,500,100,4782.9614,100.0,1.0,4949.628,4949.62783814101,495.01,4949.62783814101,500.0,1.0,2,0.009999998,4949.62783814101,497.45642,249962.55232364484,1.0,3.5044917e-18,0.9,0.01,1.0,,0.01
494880.01836082153,500,100,4806.7905,200.00000010221265,1.0,4924.6416,4899.655548811616,490.02,4899.655548811616,500.0,1.0,2,0.0049999994,4899.655548811616,607.71814,494880.01836082153,1.0,2.179301e-19,0.9,0.005,1.0,,0.005
0.11425032435775447,500,100,4853.416,299.999969473632,1.0,4949.641,4999.639276142331,500.0,4999.639276142331,500.0,1.0,2,0.0033333336,4999.639276142331,497.45776,0.11425032435775447,1.0,5.4391416e-20,0.9,0.0033333334,1.0,,0.0033333334
249971.52298688225,500,100,4866.3267,400.0,1.0,4949.66,4949.717170138491,495.01,4949.717170138491,500.0,1.0,2,0.0024999997,4949.717170138491,497.45966,249971.52298688225,1.0,5.434597e-20,0.9,0.0025,1.0,,0.0025
0.13366679340593107,500,100,4905.55,394.06322613593017,2.25655,4988.949,4999.710062752314,500.0,4999.710062752314,399.3654795751836,0.014463668,1,0.002,4999.710062752314,137.85136,0.13366679340593107,1.251986,1.0774824e-06,0.9,2.89897e-05,0.99784875,0.26821288,0.00452283
0.10397802108463587,500,100,4833.0293,100.0,1.0,4999.696,4999.6959291947305,500.0,4999.6959291947305,500.0,1.0,2,0.009999998,4999.6959291947305,0.32085192,0.10397802108463587,1.0,3.5044917e-18,0.9,0.01,1.0,,0.01
0.09260583867528566,500,100,4881.8647,200.00000010221265,1.0,4999.716,4999.735330517312,500.0,4999.735330517312,500.0,1.0,2,0.0049999994,4999.735330517312,0.3125753,0.09260583867528566,1.0,2.179301e-19,0.9,0.005,1.0,,0.005
0.11155500325982022,500,100,4903.47,299.999969473632,1.0,4999.6953,4999.654827366448,500.0,4999.654827366448,500.0,1.0,2,0.0033333336,4999.654827366448,0.32056576,0.11155500325982022,1.0,5.4391416e-20,0.9,0.0033333334,1.0,,0.0033333334
0.12872398032179855,500,100,4916.351,400.0,1.0,4999.6846,4999.653129294321,500.0,4999.653129294321,500.0,1.0,2,0.0024999997,4999.653129294321,0.33054873,0.12872398032179855,1.0,5.434597e-20,0.9,0.0025,1.0,,0.0025
0.09897493558381108,500,100,4925.1562,500.00000664260017,1.0,4999.692,4999.718272878665,500.0,4999.718272878665,500.0,1.0,1,0.0020000003,4999.718272878665,0.32738987,0.09897493558381108,1.0,5.431875e-20,0.9,0.002,1.0,,0.002
0.17245043449975297,500,100,4833.0103,100.0,1.0,4999.677,4999.676720842793,500.0,4999.676720842793,500.0,1.0,2,0.009999998,4999.676720842793,0.41316906,0.17245043449975297,1.0,3.5044917e-18,0.9,0.01,1.0,,0.01
248974.3099750889,500,100,4856.895,200.00000010221265,1.0,4974.746,4949.815493627989,495.02,4949.815493627989,500.0,1.0,2,0.0049999994,4949.815493627989,351.94302,248974.3099750889,1.0,2.179301e-19,0.9,0.005,1.0,,0.005
0.11275313742360601,500,100,4886.835,299.999969473632,1.0,4983.06,4999.686537760692,500.0,4999.686537760692,500.0,1.0,2,0.0033333336,4999.686537760692,287.60077,0.11275313742360601,1.0,5.4391416e-20,0.9,0.0033333334,1.0,,0.0033333334
0.12790561177826187,500,100,4903.879,400.0,1.0,4987.2124,4999.669986731199,500.0,4999.669986731199,500.0,1.0,2,0.0024999997,4999.669986731199,249.17351,0.12790561177826187,1.0,5.434597e-20,0.9,0.0025,1.0,,0.0025
0.12865546714556625,500,100,4920.5493,470.94992222993756,1.381205,4997.3945,4999.675714007966,500.0,4999.675714007966,470.3940694717422,0.11647387,1,0.002,4999.675714007966,51.22691,0.12865546714556625,1.0629386,2.472305e-07,0.9,0.00023375831,0.9965324,0.061379716,0.0027720223
0.23862772626463644,500,100,4832.9155,100.0,1.0,4999.582,4999.58247077009,500.0,4999.58247077009,500.0,1.0,2,0.009999998,4999.58247077009,0.48604074,0.23862772626463644,1.0,3.5044917e-18,0.9,0.01,1.0,,0.01
0.10135801813420484,500,100,4881.766,200.00000010221265,1.0,4999.617,4999.651392769436,500.0,4999.651392769436,500.0,1.0,2,0.0049999994,4999.651392769436,0.41167164,0.10135801813420484,1.0,2.179301e-19,0.9,0.005,1.0,,0.005
0.10770395813833553,500,100,4903.4155,299.999969473632,1.0,4999.6406,4999.68848660979,500.0,4999.68848660979,500.0,1.0,2,0.0033333336,4999.68848660979,0.38686422,0.10770395813833553,1.0,5.4391416e-20,0.9,0.0033333334,1.0,,0.0033333334
0.29463312999969943,500,100,4916.3047,400.0,1.0,4999.638,4999.630308299759,500.0,4999.630308299759,500.0,1.0,2,0.0024999997,4999.630308299759,0.43034652,0.29463312999969943,1.0,5.434597e-20,0.9,0.0025,1.0,,0.0025
0.1982275907073188,500,100,4925.1035,499.99749143658124,1.0033104,4999.639,4999.636349450503,500.0,4999.636349450503,499.99743701341254,0.9880815,1,0.0020000003,4999.636349450503,0.43139392,0.1982275907073188,1.0000051,1.9184904e-11,0.9,0.0019761822,0.9999902,4.796131e-06,0.0020066404
0.10859898137181027,500,100,4832.961,100.0,1.0,4999.6274,4999.627236440816,500.0,4999.627236440816,500.0,1.0,2,0.009999998,4999.627236440816,0.32789335,0.10859898137181027,1.0,3.5044917e-18,0.9,0.01,1.0,,0.01
0.13558966116052382,500,100,4881.8003,200.00000010221265,1.0,4999.6514,4999.676256904533,500.0,4999.676256904533,500.0,1.0,2,0.0049999994,4999.676256904533,0.34853828,0.13558966116052382,1.0,2.179301e-19,0.9,0.005,1.0,,0.005
0.090924333658617,500,100,4903.4365,299.999969473632,1.0,4999.6616,4999.6795419311975,500.0,4999.6795419311975,500.0,1.0,2,0.0033333336,4999.6795419311975,0.33340293,0.090924333658617,1.0,5.4391416e-20,0.9,0.0033333334,1.0,,0.0033333334
0.1092783288265094,500,100,4916.3394,400.0,1.0,4999.673,4999.70700067963,500.0,4999.70700067963,500.0,1.0,2,0.0024999997,4999.70700067963,0.3328816,0.1092783288265094,1.0,5.434597e-20,0.9,0.0025,1.0,,0.0025
0.139129374974793,500,100,4925.124,500.00000664260017,1.0,4999.6597,4999.6036313321565,500.0,4999.6036313321565,500.0,1.0,1,0.0020000003,4999.6036313321565,0.34198672,0.139129374974793,1.0,5.431875e-20,0.9,0.002,1.0,,0.002
0.10975709876897595,500,100,4832.993,100.0,1.0,4999.6597,4999.659461638953,500.0,4999.659461638953,500.0,1.0,2,0.009999998,4999.659461638953,0.32961768,0.10975709876897595,1.0,3.5044917e-18,0.9,0.01,1.0,,0.01
0.13969931349218112,500,100,4881.801,200.00000010221265,1.0,4999.652,4999.644138813288,500.0,4999.644138813288,500.0,1.0,2,0.0049999994,4999.644138813288,0.3514824,0.13969931349218112,1.0,2.179301e-19,0.9,0.005,1.0,,0.005
249972.472121873,500,100,4886.7847,299.999969473632,1.0,4983.01,4949.726605535891,495.01,4949.726605535891,500.0,1.0,2,0.0033333336,4949.726605535891,288.1751,249972.472121873,1.0,5.4391416e-20,0.9,0.0033333334,1.0,,0.0033333334
0.1052082157307404,500,100,4903.8394,400.0,1.0,4987.173,4999.660848099316,500.0,4999.660848099316,500.0,1.0,2,0.0024999997,4999.660848099316,249.67114,0.1052082157307404,1.0,5.434597e-20,0.9,0.0025,1.0,,0.0025
0.12488242614045034,500,100,4916.2373,488.77532171411997,2.2599316,4991.589,4999.652365486246,500.0,4999.652365486246,489.228195231059,0.785346,1,0.002,4999.652365486246,180.4069,0.12488242614045034,1.022018,9.204349e-08,0.9,0.0015730484,0.99850196,0.02294198,0.0045266445
0.13373302528915654,500,100,4832.951,100.0,1.0,4999.6177,4999.61751849611,500.0,4999.61751849611,500.0,1.0,2,0.009999998,4999.61751849611,0.36384335,0.13373302528915654,1.0,3.5044917e-18,0.9,0.01,1.0,,0.01
0.14261423223171127,500,100,4881.776,200.00000010221265,1.0,4999.627,4999.636168937021,500.0,4999.636168937021,500.0,1.0,2,0.0049999994,4999.636168937021,0.3699743,0.14261423223171127,1.0,2.179301e-19,0.9,0.005,1.0,,0.005
249964.32112812664,500,100,4886.741,299.999969473632,1.0,4982.9663,4949.6453993750265,495.01,4949.6453993750265,500.0,1.0,2,0.0033333336,4949.6453993750265,288.1726,249964.32112812664,1.0,5.4391416e-20,0.9,0.0033333334,1.0,,0.0033333334
0.210219973938088,500,100,4903.797,400.0,1.0,4987.1304,4999.621806149967,500.0,4999.621806149967,500.0,1.0,2,0.0024999997,4999.621806149967,249.66913,0.210219973938088,1.0,5.434597e-20,0.9,0.0025,1.0,,0.0025
0.11423206006131345,500,100,4917.2666,473.6523638933476,1.8981322,4993.6924,4999.687090820129,500.0,4999.687090820129,475.5735722715122,0.16335168,1,0.002,4999.687090820129,133.24982,0.11423206006131345,1.051362,2.2295266e-07,0.9,0.0003265911,1.0003438,0.055776484,0.00379496
0.10053230546470465,500,100,4833.028,100.0,1.0,4999.6943,4999.69404400064,500.0,4999.69404400064,500.0,1.0,2,0.009999998,4999.69404400064,0.31548902,0.10053230546470465,1.0,3.5044917e-18,0.9,0.01,1.0,,0.01
0.10261490438185149,500,100,4881.837,200.00000010221265,1.0,4999.688,4999.6822312167415,500.0,4999.6822312167415,500.0,1.0,2,0.0049999994,4999.6822312167415,0.31716582,0.10261490438185149,1.0,2.179301e-19,0.9,0.005,1.0,,0.005
249961.19807253047,500,100,4886.772,299.999969473632,1.0,4982.997,4949.614538050975,495.01,4949.614538050975,500.0,1.0,2,0.0033333336,4949.614538050975,288.17438,249961.19807253047,1.0,5.4391416e-20,0.9,0.0033333334,1.0,,0.0033333334
0.1068668409721873,500,100,4903.8413,400.0,1.0,4987.175,4999.709348593692,500.0,4999.709348593692,500.0,1.0,2,0.0024999997,4999.709348593692,249.67123,0.1068668409721873,1.0,5.434597e-20,0.9,0.0025,1.0,,0.0025
0.09704787013900106,500,100,4920.1143,464.9252102936001,1.4170561,4997.1523,4999.7223213225325,500.0,4999.7223213225325,468.0409453697211,0.07757673,1,0.002,4999.7223213225325,56.835995,0.09704787013900106,1.0682826,3.0237206e-07,0.9,0.00015631951,0.9925406,0.07446946,0.002855412
0.1601819384557192,500,100,4832.975,100.0,1.0,4999.6416,4999.641668768181,500.0,4999.641668768181,500.0,1.0,2,0.009999998,4999.641668768181,0.398218,0.1601819384557192,1.0,3.5044917e-18,0.9,0.01,1.0,,0.01
0.1041651353799319,500,100,4881.8257,200.00000010221265,1.0,4999.677,4999.712403632905,500.0,4999.712403632905,500.0,1.0,2,0.0049999994,4999.712403632905,0.36345184,0.1041651353799319,1.0,2.179301e-19,0.9,0.005,1.0,,0.005
0.16010293052902275,500,100,4903.4624,299.999969473632,1.0,4999.6875,4999.707783724908,500.0,4999.707783724908,500.0,1.0,2,0.0033333336,4999.707783724908,0.37565154,0.16010293052902275,1.0,5.4391416e-20,0.9,0.0033333334,1.0,,0.0033333334
0.16417340675549533,500,100,4916.338,400.0,1.0,4999.6714,4999.624433059591,500.0,4999.624433059591,500.0,1.0,2,0.0024999997,4999.624433059591,0.38368785,0.16417340675549533,1.0,5.434597e-20,0.9,0.0025,1.0,,0.0025
0.12982604934444797,500,100,4925.1274,500.00000664260017,1.0,4999.663,4999.627067489424,500.0,4999.627067489424,500.0,1.0,1,0.0020000003,4999.627067489424,0.3792039,0.12982604934444797,1.0,5.431875e-20,0.9,0.002,1.0,,0.002
0.1717094457452977,500,100,4832.99,100.0,1.0,4999.6567,4999.656829490518,500.0,4999.656829490518,500.0,1.0,2,0.009999998,4999.656829490518,0.41229653,0.1717094457452977,1.0,3.5044917e-18,0.9,0.01,1.0,,0.01
0.12265954644126674,500,100,4881.8022,200.00000010221265,1.0,4999.6533,4999.6498146039985,500.0,4999.6498146039985,500.0,1.0,2,0.0049999994,4999.6498146039985,0.38172495,0.12265954644126674,1.0,2.179301e-19,0.9,0.005,1.0,,0.005
248966.5975822656,500,100,4886.7896,299.999969473632,1.0,4983.0146,4949.737308192858,495.02,4949.737308192858,500.0,1.0,2,0.0033333336,4949.737308192858,287.59827,248966.5975822656,1.0,5.4391416e-20,0.9,0.0033333334,1.0,,0.0033333334
0.08279296854281788,500,100,4903.845,400.0,1.0,4987.1787,4999.669162568642,500.0,4999.669162568642,500.0,1.0,2,0.0024999997,4999.669162568642,249.17183,0.08279296854281788,1.0,5.434597e-20,0.9,0.0025,1.0,,0.0025
249969.82337589288,500,100,4912.052,433.2174472918927,2.0007486,4991.9473,4949.70041874463,495.01,4949.70041874463,435.1620747115185,0.005673685,1,0.002,4949.70041874463,135.75339,249969.82337589288,1.1489972,6.178545e-07,0.9,1.1403412e-05,0.9950856,0.15294915,0.0040212595
0.08368750485096291,500,100,4833.038,100.0,1.0,4999.7046,4999.704401053727,500.0,4999.704401053727,500.0,1.0,2,0.009999998,4999.704401053727,0.28782684,0.08368750485096291,1.0,3.5044917e-18,0.9,0.01,1.0,,0.01
249965.339722458,500,100,4856.8296,200.00000010221265,1.0,4974.6807,4949.655759013496,495.01,4949.655759013496,500.0,1.0,2,0.0049999994,4949.655759013496,352.64587,249965.339722458,1.0,2.179301e-19,0.9,0.005,1.0,,0.005
0.0949998232176215,500,100,4886.802,299.999969473632,1.0,4983.027,4999.720663071614,500.0,4999.720663071614,500.0,1.0,2,0.0033333336,4999.720663071614,288.17603,0.0949998232176215,1.0,5.4391416e-20,0.9,0.0033333334,1.0,,0.0033333334
0.1087671803341031,500,100,4903.854,400.0,1.0,4987.1875,4999.669044137054,500.0,4999.669044137054,500.0,1.0,2,0.0024999997,4999.669044137054,249.67184,0.1087671803341031,1.0,5.434597e-20,0.9,0.0025,1.0,,0.0025
0.14121675986918722,500,100,4918.642,472.1298528947012,1.6094466,4995.4575,4999.6541846777,500.0,4999.6541846777,470.7584666687543,0.23817931,1,0.002,4999.6541846777,94.51759,0.14121675986918722,1.0621158,2.3659624e-07,0.9,0.00047634967,1.0000188,0.059151284,0.003218833
0.19177295988902712,500,100,4832.9546,100.0,1.0,4999.621,4999.621401717971,500.0,4999.621401717971,500.0,1.0,2,0.009999998,4999.621401717971,0.4357201,0.19177295988902712,1.0,3.5044917e-18,0.9,0.01,1.0,,0.01
0.07724442004612568,500,100,4881.8335,200.00000010221265,1.0,4999.6846,4999.74850744712,500.0,4999.74850744712,500.0,1.0,2,0.0049999994,4999.74850744712,0.37041304,0.07724442004612568,1.0,2.179301e-19,0.9,0.005,1.0,,0.005
0.09623526139532919,500,100,4903.472,299.999969473632,1.0,4999.6973,4999.721435654834,500.0,4999.721435654834,500.0,1.0,2,0.0033333336,4999.721435654834,0.35146287,0.09623526139532919,1.0,5.4391416e-20,0.9,0.0033333334,1.0,,0.0033333334
0.10945158012607467,500,100,4916.357,400.0,1.0,4999.6904,4999.671071421096,500.0,4999.671071421096,500.0,1.0,2,0.0024999997,4999.671071421096,0.3462131,0.10945158012607467,1.0,5.434597e-20,0.9,0.0025,1.0,,0.0025
