J,AvgDiscRet,eRenyi2,Delta,VarDiscRet,VarNormIw,VarJ,AvgEpLen,EpsThisIter,Bound,VarVanillaIw,MinVanillaIw,AvgNormIw,AvgRet,MaxVanillaIw,ESSRenyi,ESSClassic,AvgVanillaIw,BatchSize,IterType,VarRet,MinNormIw,VanillaAvgRet,MaxNormIw
-477.234,-481.459652976,1.06256,0.4,2019.5757694,7.7678e-06,46.3708,500.0,100,-549.04,0.0837318,0.373137,0.01,-481.459652976,2.04536,94.1119345994,92.8590364001,1.03824,100,1,2019.5757694,0.00359395,-481.459652976,0.0197003
-475.065,-476.677721906,1.02236,0.4,2105.686442,2.24038e-06,47.0896,500.0,100,-551.849,0.0216641,0.734446,0.01,-476.677721906,1.48305,97.8125644589,97.830172623,0.983354,100,1,2105.686442,0.00746879,-476.677721906,0.0150815
-472.227,-478.451122116,1.10261,0.4,2325.96904013,1.2395e-05,50.7485,500.0,100,-545.861,0.118811,0.1165,0.01,-478.451122116,1.75667,90.6941742298,89.0701197209,0.979048,100,1,2325.96904013,0.00118993,-478.451122116,0.0179427
-480.935,-484.071153852,1.04261,0.4,1946.12690483,4.58727e-06,43.9578,500.0,100,-556.231,0.0459543,0.569007,0.01,-484.071153852,1.69074,95.9126869064,95.6558843802,1.00089,100,1,1946.12690483,0.00568502,-484.071153852,0.0168924
-483.481,-485.188728785,1.02578,0.4,2553.17244238,2.36276e-06,50.8386,500.0,100,-556.528,0.0236834,0.507903,0.01,-485.188728785,1.29652,97.4871226497,97.7143561605,1.00118,100,1,2553.17244238,0.00507304,-485.188728785,0.0129499
-469.611,-475.213963471,1.08412,0.4,2177.13608693,1.10364e-05,51.8831,500.0,100,-540.925,0.116053,0.562001,0.01,-475.213963471,2.90927,92.2410836508,90.1501666811,1.02545,100,1,2177.13608693,0.00548052,-475.213963471,0.0283706
-483.002,-485.98588184,1.04849,0.4,2190.25222796,5.10538e-06,47.0636,500.0,100,-556.51,0.0496481,0.537146,0.01,-485.98588184,1.73035,95.3750544319,95.1888462894,0.986137,100,1,2190.25222796,0.00544697,-485.98588184,0.0175468
-483.296,-485.813133781,1.03416,0.4,2228.30486797,3.10047e-06,47.0948,500.0,100,-558.447,0.0284243,0.520518,0.01,-485.813133781,1.35781,96.6967675212,97.0219322624,0.957483,100,1,2228.30486797,0.00543632,-485.813133781,0.014181
-475.395,-479.524638872,1.05603,0.4,1974.95174152,5.14578e-06,44.4336,500.0,100,-550.617,0.0525522,0.437471,0.01,-479.524638872,1.86922,94.6942229309,95.1526186655,1.01058,100,1,1974.95174152,0.00432892,-479.524638872,0.0184965
-475.199,-478.055809133,1.03647,0.4,2113.65162458,4.79637e-06,45.4702,500.0,100,-560.192,0.0442979,0.404195,0.01,-478.055809133,1.3357,96.4810767373,95.4668156009,0.961026,100,1,2113.65162458,0.00420587,-478.055809133,0.0138987
-481.063,-483.525297656,1.03383,0.4,2035.10621441,2.87007e-06,45.8381,500.0,100,-557.208,0.0270634,0.558348,0.01,-483.525297656,1.42937,96.7273963375,97.2371118674,0.971056,100,1,2035.10621441,0.00574991,-483.525297656,0.0147197
-472.336,-477.260196913,1.07164,0.4,1623.42339555,1.03152e-05,40.969,500.0,100,-543.988,0.105629,0.343946,0.01,-477.260196913,2.38115,93.3149490548,90.7342011722,1.01194,100,1,1623.42339555,0.00339889,-477.260196913,0.0235306
-487.915,-490.505340126,1.03449,0.4,2191.15117642,4.36195e-06,48.3297,500.0,100,-562.633,0.0413523,0.344384,0.01,-490.505340126,1.36571,96.6656791073,95.8604117072,0.973666,100,1,2191.15117642,0.00353698,-490.505340126,0.0140265
-479.487,-483.193381459,1.05515,0.4,2055.07962947,1.01305e-05,48.6184,500.0,100,-556.702,0.101853,0.446475,0.01,-483.193381459,2.98745,94.77365899,90.8849952458,1.0027,100,1,2055.07962947,0.00445272,-483.193381459,0.029794
-480.635,-482.421056648,1.02547,0.4,2092.16921513,3.06406e-06,45.8557,500.0,100,-554.407,0.0302116,0.57853,0.01,-482.421056648,1.36815,97.5163611131,97.0558762169,0.992975,100,1,2092.16921513,0.00582623,-482.421056648,0.0137783
-480.673,-484.696553644,1.05859,0.4,1689.08085991,7.45298e-06,43.9966,500.0,100,-555.054,0.0778515,0.534727,0.01,-484.696553644,2.58965,94.4654339904,93.1285307703,1.02204,100,1,1689.08085991,0.00523195,-484.696553644,0.025338
-476.64,-479.189392217,1.03835,0.4,1853.94567985,3.88354e-06,43.315,500.0,100,-546.554,0.0398049,0.376346,0.01,-479.189392217,1.42793,96.3061993713,96.2976318222,1.01241,100,1,1853.94567985,0.00371734,-479.189392217,0.0141043
-480.016,-485.622193191,1.08665,0.4,2058.97826153,1.45166e-05,49.7966,500.0,100,-555.322,0.145799,0.461756,0.01,-485.622193191,2.69492,92.0262429115,87.4343929355,1.00218,100,1,2058.97826153,0.00460753,-485.622193191,0.0268907
-487.576,-491.985272805,1.06134,0.4,2250.7426773,8.24863e-06,49.7162,500.0,100,-568.819,0.0828881,0.502208,0.01,-491.985272805,2.1312,94.2208651967,92.4503505085,1.00243,100,1,2250.7426773,0.00500989,-491.985272805,0.0212603
-475.894,-480.636983761,1.06393,0.4,1838.35505998,6.58285e-06,44.681,500.0,100,-553.379,0.0717132,0.346983,0.01,-480.636983761,1.82587,93.9914378527,93.881710036,1.04374,100,1,1838.35505998,0.00332441,-480.636983761,0.0174935
-468.52,-473.508583584,1.06591,0.4,2304.50580389,7.10268e-06,48.3757,500.0,100,-550.028,0.0744406,0.493142,0.01,-473.508583584,2.30097,93.8165317397,93.4302995544,1.02375,100,1,2304.50580389,0.00481702,-473.508583584,0.0224759
-485.101,-488.375048139,1.04254,0.4,1912.15666842,3.62408e-06,43.9107,500.0,100,-566.106,0.0350435,0.539074,0.01,-488.375048139,1.37607,95.919234266,96.5364583309,0.983343,100,1,1912.15666842,0.00548205,-488.375048139,0.0139938
-470.276,-476.246694321,1.08842,0.4,2818.32572468,1.07144e-05,55.2729,500.0,100,-549.252,0.0961191,0.196847,0.01,-476.246694321,1.55882,91.876023235,90.4100119004,0.947157,100,1,2818.32572468,0.0020783,-476.246694321,0.0164579
-479.719,-484.008852546,1.06048,0.4,1840.49925821,6.32306e-06,46.3588,500.0,100,-558.347,0.0622234,0.399563,0.01,-484.008852546,2.07061,94.2966996749,94.1089244905,0.992004,100,1,1840.49925821,0.00402783,-484.008852546,0.020873
-475.878,-479.423774955,1.04826,0.4,2108.79387949,5.88214e-06,46.8958,500.0,100,-554.734,0.0612166,0.665949,0.01,-479.423774955,2.33154,95.3958572905,94.4971291712,1.02016,100,1,2108.79387949,0.00652791,-479.423774955,0.0228547
-484.17,-485.491640657,1.01959,0.4,1323.12541969,1.70931e-06,35.9861,500.0,100,-556.702,0.0166863,0.548726,0.01,-485.491640657,1.35159,98.0788668573,98.335935763,0.988028,100,1,1323.12541969,0.00555375,-485.491640657,0.0136796
-481.702,-484.725839067,1.04044,0.4,2049.53657914,4.64249e-06,43.7898,500.0,100,-558.966,0.0432721,0.246955,0.01,-484.725839067,1.43339,96.113505627,95.605870078,0.965447,100,1,2049.53657914,0.00255793,-484.725839067,0.0148469
-468.406,-473.0351899,1.06305,0.4,2145.20895938,1.08674e-05,46.8899,500.0,100,-543.598,0.111692,0.580602,0.01,-473.0351899,2.81449,94.0692662053,90.2863535077,1.01379,100,1,2145.20895938,0.00572705,-473.0351899,0.0277621
-479.759,-483.088658755,1.04482,0.4,2338.18387858,5.33502e-06,49.1686,500.0,100,-553.085,0.0524719,0.709419,0.01,-483.088658755,1.90831,95.7100192045,94.9833011226,0.991734,100,1,2338.18387858,0.00715331,-483.088658755,0.0192421
-474.041,-475.003380367,1.01338,0.4,1546.72306506,1.70081e-06,38.829,500.0,100,-545.155,0.0173298,0.732793,0.01,-475.003380367,1.40062,98.6797075679,98.3440664431,1.00941,100,1,1546.72306506,0.00725959,-475.003380367,0.0138756
-478.545,-482.106127253,1.05612,0.4,1841.11874337,7.94236e-06,45.6758,500.0,100,-551.2,0.0737669,0.350024,0.01,-482.106127253,1.6884,94.6859499869,92.7102483527,0.963731,100,1,1841.11874337,0.00363197,-482.106127253,0.0175194
-472.36,-474.719492679,1.03187,0.4,1680.73896016,2.86389e-06,41.3222,500.0,100,-545.515,0.0273243,0.622052,0.01,-474.719492679,1.60664,96.911812599,97.242932843,0.976779,100,1,1680.73896016,0.0063684,-474.719492679,0.0164484
-477.539,-478.695032448,1.01563,0.4,2019.22642781,1.34231e-06,45.2052,500.0,100,-554.484,0.0128544,0.712219,0.01,-478.695032448,1.33125,98.4610992993,98.6885449061,0.978586,100,1,2019.22642781,0.00727804,-478.695032448,0.0136039
-481.653,-487.20677115,1.07586,0.4,2106.99991884,9.74961e-06,47.4196,500.0,100,-562.734,0.0959633,0.467966,0.01,-487.20677115,2.41385,92.9493066316,91.1975172526,0.992108,100,1,2106.99991884,0.00471689,-487.20677115,0.0243305
-482.263,-486.89770905,1.07352,0.4,1693.41450083,1.2717e-05,45.4789,500.0,100,-555.242,0.138829,0.314413,0.01,-486.89770905,3.33375,93.1512994819,88.8180108052,1.04484,100,1,1693.41450083,0.00300921,-486.89770905,0.0319069
-479.146,-482.857717705,1.05246,0.4,2499.75834105,5.11231e-06,52.1791,500.0,100,-554.492,0.0509578,0.488944,0.01,-482.857717705,1.54031,95.0152332768,95.1826104913,0.998383,100,1,2499.75834105,0.00489736,-482.857717705,0.015428
-471.119,-475.077961504,1.0615,0.4,2045.45549069,6.45194e-06,45.3172,500.0,100,-544.287,0.066588,0.481991,0.01,-475.077961504,2.13673,94.2063582886,93.9961101024,1.0159,100,1,2045.45549069,0.00474445,-475.077961504,0.0210328
-472.419,-474.373480257,1.02677,0.4,1980.10817936,6.86686e-06,44.2934,500.0,100,-544.934,0.0716302,0.703057,0.01,-474.373480257,2.93779,97.3928405196,93.6345448877,1.02134,100,1,1980.10817936,0.0068837,-474.373480257,0.0287642
-476.905,-481.420519217,1.06913,0.4,1805.09369386,1.26685e-05,45.6739,500.0,100,-553.871,0.13376,0.498966,0.01,-481.420519217,2.73922,93.5342084266,88.8558634567,1.02754,100,1,1805.09369386,0.00485591,-481.420519217,0.0266579
-475.689,-477.997140142,1.03183,0.4,1801.2093514,3.46024e-06,41.2484,500.0,100,-547.913,0.0352759,0.401481,0.01,-477.997140142,1.38642,96.9152722916,96.6878379425,1.00969,100,1,1801.2093514,0.0039763,-477.997140142,0.0137312
-483.018,-486.746111214,1.04732,0.4,2284.52277774,5.89339e-06,47.6417,500.0,100,-561.32,0.0576975,0.454729,0.01,-486.746111214,1.63698,95.4816265257,94.4871856081,0.989455,100,1,2284.52277774,0.00459575,-486.746111214,0.0165443
-482.189,-485.883512047,1.05325,0.4,2379.89010991,6.70582e-06,49.5892,500.0,100,-560.131,0.0659439,0.335763,0.01,-485.883512047,1.72752,94.9441275971,93.7745276974,0.991657,100,1,2379.89010991,0.00338588,-485.883512047,0.0174205
-480.062,-483.418678634,1.04761,0.4,2132.67407803,3.94201e-06,46.622,500.0,100,-554.552,0.037924,0.426723,0.01,-483.418678634,1.59439,95.4549204481,96.2440097735,0.98084,100,1,2132.67407803,0.00435058,-483.418678634,0.0162553
-473.243,-475.689658832,1.03384,0.4,2223.0444641,3.34685e-06,47.0906,500.0,100,-547.161,0.0360725,0.662814,0.01,-475.689658832,1.71899,96.7266713689,96.7929075103,1.03817,100,1,2223.0444641,0.00638443,-475.689658832,0.0165578
-477.04,-479.21725973,1.03125,0.4,2168.11743912,3.78478e-06,46.0567,500.0,100,-551.24,0.0374679,0.679641,0.01,-479.21725973,1.87714,96.9696072946,96.3883959183,0.994969,100,1,2168.11743912,0.00683078,-479.21725973,0.0188664
-476.659,-478.078971326,1.02029,0.4,1728.51056653,1.58004e-06,41.3098,500.0,100,-546.671,0.0155702,0.739633,0.01,-478.078971326,1.37404,98.0115541966,98.4598627795,0.992687,100,1,1728.51056653,0.00745082,-478.078971326,0.0138417
-473.106,-476.008182511,1.04488,0.4,1661.73346963,6.28984e-06,42.3023,500.0,100,-546.562,0.0621518,0.338846,0.01,-476.008182511,1.9305,95.7048324585,94.1381055595,0.994048,100,1,1661.73346963,0.00340875,-476.008182511,0.0194206
-467.451,-474.72359435,1.11051,0.4,1988.00710725,1.37364e-05,46.7058,500.0,100,-542.609,0.13435,0.169849,0.01,-474.72359435,2.62661,90.0485527043,88.0289016916,0.988968,100,1,1988.00710725,0.00171744,-474.72359435,0.0265591
-478.878,-481.480887317,1.03652,0.4,1554.29574914,4.18001e-06,39.2865,500.0,100,-553.008,0.0434905,0.553396,0.01,-481.480887317,1.85248,96.4768490746,96.0262692062,1.02002,100,1,1554.29574914,0.00542535,-481.480887317,0.0181612
-472.695,-476.889690676,1.06501,0.4,1989.67147635,7.94695e-06,46.9869,500.0,100,-546.189,0.076923,0.275587,0.01,-476.889690676,1.77364,93.8955524627,92.7063340781,0.983848,100,1,1989.67147635,0.00280111,-476.889690676,0.0180276
-478.657,-482.404392704,1.05524,0.4,2545.47414237,6.0991e-06,50.0262,500.0,100,-553.513,0.0596394,0.397985,0.01,-482.404392704,1.47588,94.7654685111,94.3057182625,0.988857,100,1,2545.47414237,0.0040247,-482.404392704,0.0149251
-484.526,-485.783634625,1.01647,0.4,2020.1606993,1.69958e-06,45.1157,500.0,100,-560.151,0.0173759,0.767574,0.01,-485.783634625,1.51707,98.3796677992,98.3452776794,1.01112,100,1,2020.1606993,0.00759133,-485.783634625,0.0150038
-470.09,-476.156974999,1.09026,0.4,1712.14341513,1.12849e-05,46.7943,500.0,100,-547.016,0.114585,0.454355,0.01,-476.156974999,2.66617,91.7212684652,89.9506817381,1.00766,100,1,1712.14341513,0.004509,-476.156974999,0.0264589
-473.847,-475.388110334,1.02119,0.4,2271.05815196,2.02018e-06,47.388,500.0,100,-548.396,0.0195146,0.600306,0.01,-475.388110334,1.29619,97.9250453752,98.0392710655,0.982845,100,1,2271.05815196,0.00610784,-475.388110334,0.0131881
-476.227,-478.729409543,1.03729,0.4,1713.81030797,4.85238e-06,42.7602,500.0,100,-548.681,0.0469753,0.387307,0.01,-478.729409543,1.61802,96.4052016421,95.4163230272,0.983915,100,1,1713.81030797,0.00393639,-478.729409543,0.0164448
-470.78,-476.142331552,1.07804,0.4,2380.00953033,9.0467e-06,47.1139,500.0,100,-545.879,0.0931484,0.451308,0.01,-476.142331552,2.57389,92.7605771793,91.7799702345,1.01471,100,1,2380.00953033,0.00444765,-476.142331552,0.0253657
-475.93,-478.966592863,1.0453,0.4,1937.56431341,5.26447e-06,44.5396,500.0,100,-549.074,0.0517488,0.518659,0.01,-478.966592863,1.90181,95.6664789133,95.0463747606,0.991454,100,1,1937.56431341,0.0052313,-478.966592863,0.019182
-471.188,-472.970747035,1.02321,0.4,1856.8139984,2.11093e-06,43.5031,500.0,100,-545.075,0.0207955,0.810611,0.01,-472.970747035,1.60577,97.7318601296,97.952978473,0.992538,100,1,1856.8139984,0.00816705,-472.970747035,0.0161784
-469.558,-472.692226853,1.04472,0.4,2050.14304359,4.72638e-06,46.933,500.0,100,-544.316,0.0481672,0.524537,0.01,-472.692226853,2.10092,95.7192912311,95.5300185441,1.00951,100,1,2050.14304359,0.00519594,-472.692226853,0.0208112
-484.437,-486.621220891,1.0315,0.4,1542.18870245,2.62397e-06,39.1432,500.0,100,-557.906,0.0266613,0.534493,0.01,-486.621220891,1.38445,96.9462189728,97.4680270993,1.008,100,1,1542.18870245,0.0053025,-486.621220891,0.0137346
-475.61,-479.031048405,1.05128,0.4,2014.36882898,7.1878e-06,50.1754,500.0,100,-556.186,0.074123,0.741726,0.01,-479.031048405,2.78729,95.1225555315,93.3567931975,1.0155,100,1,2014.36882898,0.00730407,-479.031048405,0.0274475
-475.071,-477.150846105,1.02834,0.4,1734.35513437,4.93975e-06,41.2349,500.0,100,-551.28,0.0517993,0.670473,0.01,-477.150846105,2.14651,97.2444082142,95.3376368854,1.02402,100,1,1734.35513437,0.00654744,-477.150846105,0.0209615
-469.048,-471.689491548,1.03841,0.4,2000.1384568,3.7761e-06,45.0218,500.0,100,-543.059,0.0391711,0.436215,0.01,-471.689491548,1.56049,96.3014231901,96.3963830608,1.0185,100,1,2000.1384568,0.00428291,-471.689491548,0.0153214
-476.043,-481.348305889,1.07439,0.4,2275.41769381,9.35347e-06,49.3862,500.0,100,-558.496,0.0863846,0.274339,0.01,-481.348305889,1.65804,93.0758495441,91.5248736067,0.961019,100,1,2275.41769381,0.00285467,-481.348305889,0.0172529
-464.89,-479.133721783,1.28887,0.4,2133.84296067,0.0003425,120.457,500.0,100,-547.331,5.23089,0.181941,0.01,-479.133721783,23.1705,77.5875677986,22.7751717849,1.23583,100,1,2133.84296067,0.00147222,-479.133721783,0.187489
-469.311,-479.72593113,1.21606,0.4,2086.6993145,0.000197331,91.6634,500.0,100,-550.865,2.88843,0.547246,0.01,-479.72593113,16.7947,82.2330557826,33.857235791,1.20986,100,1,2086.6993145,0.00452324,-479.72593113,0.138816
-477.857,-478.694666748,1.01114,0.4,1748.62881731,2.04231e-06,43.1707,500.0,100,-550.203,0.0206907,0.789182,0.01,-478.694666748,1.77201,98.8979828302,98.0182332192,1.00653,100,1,1748.62881731,0.00784063,-478.694666748,0.0176052
-470.138,-475.45292303,1.09152,0.4,2486.27366052,1.34149e-05,58.736,500.0,100,-544.382,0.14518,0.523648,0.01,-475.45292303,3.41743,91.6153961249,88.2762772998,1.0403,100,1,2486.27366052,0.0050336,-475.45292303,0.0328503
-474.109,-477.194833827,1.04771,0.4,1798.8281603,9.40525e-06,42.6751,500.0,100,-546.458,0.0904725,0.651453,0.01,-477.194833827,2.92845,95.4464706196,91.4819568223,0.980783,100,1,1798.8281603,0.00664217,-477.194833827,0.0298582
-476.951,-480.598660604,1.05343,0.4,1852.31539752,5.38403e-06,46.4205,500.0,100,-550.182,0.0516695,0.60646,0.01,-480.598660604,2.00181,94.9281295184,94.9395721296,0.979633,100,1,1852.31539752,0.00619069,-480.598660604,0.0204343
-482.51,-483.80785837,1.01707,0.4,1969.95011193,1.72479e-06,43.9447,500.0,100,-562.261,0.0177174,0.691131,0.01,-483.80785837,1.47292,98.3220013758,98.3211112757,1.01352,100,1,1969.95011193,0.00681914,-483.80785837,0.0145328
-478.834,-482.357730691,1.05097,0.4,2255.92139906,4.77173e-06,50.8006,500.0,100,-554.083,0.0508264,0.643876,0.01,-482.357730691,1.69631,95.1502739059,95.4890995637,1.03206,100,1,2255.92139906,0.00623872,-482.357730691,0.016436
-446.421,-475.58040876,1.62115,0.4,1930.87947607,0.000908347,173.23,500.0,100,-535.871,17.9801,0.164757,0.01,-475.58040876,42.7787,61.6847647248,10.0073665838,1.40692,100,1,1930.87947607,0.00117104,-475.58040876,0.304059
-469.296,-472.700186103,1.04746,0.4,1811.66438794,4.16395e-06,42.639,500.0,100,-542.183,0.0405277,0.399245,0.01,-472.700186103,1.52818,95.468977847,96.0408971993,0.98656,100,1,1811.66438794,0.00404684,-472.700186103,0.01549
-481.218,-482.622031755,1.01773,0.4,2037.8142646,1.41293e-06,44.2221,500.0,100,-560.515,0.0141889,0.799168,0.01,-482.622031755,1.42172,98.2580375,98.6204789452,1.00211,100,1,2037.8142646,0.00797488,-482.622031755,0.0141873
-478.893,-480.210289872,1.01832,0.4,2095.64464074,1.18298e-06,45.7504,500.0,100,-553.134,0.0118599,0.714655,0.01,-480.210289872,1.34373,98.2009848653,98.8424076804,1.00127,100,1,2095.64464074,0.00713748,-480.210289872,0.0134202
-473.093,-477.860141893,1.06951,0.4,2258.3453175,7.69533e-06,47.7736,500.0,100,-548.336,0.0741985,0.304548,0.01,-477.860141893,2.03251,93.5003987523,92.9209438723,0.981938,100,1,2258.3453175,0.0031015,-477.860141893,0.020699
-471.873,-476.332777269,1.06637,0.4,2195.26657432,7.35277e-06,47.7079,500.0,100,-548.655,0.0759596,0.429531,0.01,-476.332777269,2.14169,93.7763321579,93.2147004851,1.0164,100,1,2195.26657432,0.00422599,-476.332777269,0.0210713
-464.894,-467.12665073,1.02991,0.4,2005.24982492,3.25765e-06,43.1538,500.0,100,-539.351,0.0322553,0.619727,0.01,-467.12665073,1.80623,97.0955510473,96.8756948875,0.995059,100,1,2005.24982492,0.00622804,-467.12665073,0.018152
-468.138,-471.722136663,1.05264,0.4,1795.56564293,5.33696e-06,43.2957,500.0,100,-541.612,0.0517598,0.325044,0.01,-471.722136663,1.45047,94.998920751,94.9815708085,0.984802,100,1,1795.56564293,0.0033006,-471.722136663,0.0147286
-482.842,-486.741723101,1.06012,0.4,1880.56277365,7.91445e-06,45.5972,500.0,100,-557.255,0.0740337,0.311819,0.01,-486.741723101,1.79342,94.3291041993,92.7340203949,0.967173,100,1,1880.56277365,0.00322402,-486.741723101,0.0185429
-480.423,-481.215695711,1.01116,0.4,1823.22463303,1.17435e-06,42.8382,500.0,100,-551.43,0.0114986,0.66953,0.01,-481.215695711,1.27042,98.8963738267,98.8507232487,0.989516,100,1,1823.22463303,0.00676624,-481.215695711,0.0128388
-472.732,-476.096725079,1.04668,0.4,2384.67803132,3.54231e-06,47.4442,500.0,100,-549.652,0.036771,0.446676,0.01,-476.096725079,1.48015,95.5399689848,96.6119319805,1.01885,100,1,2384.67803132,0.00438413,-476.096725079,0.0145277
-479.172,-481.470052797,1.03046,0.4,2066.11019964,2.83192e-06,45.0615,500.0,100,-554.615,0.0267574,0.577743,0.01,-481.470052797,1.53549,97.0439824482,97.2728651421,0.972034,100,1,2066.11019964,0.00594365,-481.470052797,0.0157966
-478.922,-482.802292051,1.05833,0.4,1587.23835907,8.02804e-06,41.9378,500.0,100,-551.185,0.0831194,0.515656,0.01,-482.802292051,2.36406,94.4884174472,92.6373990246,1.01753,100,1,1587.23835907,0.00506773,-482.802292051,0.0232334
-476.809,-477.549516859,1.00997,0.4,1884.17353652,1.0023e-06,42.3966,500.0,100,-549.463,0.00997394,0.790162,0.01,-477.549516859,1.20885,99.0127183407,99.0174832397,0.997551,100,1,1884.17353652,0.00792102,-477.549516859,0.0121182
-471.886,-473.71682368,1.02702,0.4,1598.88532055,2.59314e-06,41.2665,500.0,100,-542.991,0.0252354,0.636495,0.01,-473.71682368,1.51176,97.3693945416,97.4970188594,0.986488,100,1,1598.88532055,0.00645212,-473.71682368,0.0153247
-477.357,-483.10463858,1.07891,0.4,2317.36236689,1.07797e-05,50.5437,500.0,100,-555.352,0.109109,0.0711375,0.01,-483.10463858,2.15302,92.6858814984,90.3572075133,1.00607,100,1,2317.36236689,0.000707085,-483.10463858,0.0214003
-484.365,-486.522143637,1.02744,0.4,2565.45927786,1.90855e-06,50.8579,500.0,100,-563.196,0.0179736,0.669843,0.01,-486.522143637,1.37281,97.3296955303,98.1455716468,0.970434,100,1,2565.45927786,0.00690251,-486.522143637,0.0141463
-468.312,-474.36433583,1.09014,0.4,2118.94748729,1.04474e-05,48.8085,500.0,100,-541.331,0.103634,0.0950867,0.01,-474.36433583,2.47237,91.7312482353,90.6265456452,0.995974,100,1,2118.94748729,0.000954711,-474.36433583,0.0248237
-483.47,-488.186207192,1.0647,0.4,2036.57359556,8.05257e-06,45.4178,500.0,100,-562.297,0.0810842,0.440867,0.01,-488.186207192,1.75151,93.9231912223,92.6166118691,1.00346,100,1,2036.57359556,0.00439346,-488.186207192,0.0174547
-484.205,-489.440471786,1.07726,0.4,2420.7125052,7.71053e-06,52.1611,500.0,100,-561.491,0.0807002,0.318482,0.01,-489.440471786,2.09294,92.8282637814,92.9079393489,1.02305,100,1,2420.7125052,0.00311307,-489.440471786,0.0204579
-482.053,-488.431486996,1.10281,0.4,1803.80973372,1.49862e-05,46.8568,500.0,100,-558.312,0.137727,0.238358,0.01,-488.431486996,2.38111,90.6777236179,87.0804815387,0.958661,100,1,1803.80973372,0.00248637,-488.431486996,0.0248379
-480.59,-484.158894227,1.05208,0.4,2091.51034992,5.66244e-06,47.4983,500.0,100,-554.838,0.0564566,0.41108,0.01,-484.158894227,1.67172,95.0495767496,94.6917504586,0.998517,100,1,2091.51034992,0.0041169,-484.158894227,0.016742
-478.296,-482.834031449,1.06424,0.4,2301.99962018,7.82703e-06,48.4534,500.0,100,-554.027,0.0794013,0.420474,0.01,-482.834031449,1.76985,93.96355894,92.8084968073,1.0072,100,1,2301.99962018,0.00417468,-482.834031449,0.017572
-481.05,-484.177858141,1.04655,0.4,2318.29268792,6.00453e-06,50.686,500.0,100,-554.314,0.065294,0.627904,0.01,-484.177858141,2.52881,95.5517113372,94.3890763044,1.04279,100,1,2318.29268792,0.00602138,-484.177858141,0.0242505
-471.055,-475.863944811,1.06647,0.4,2298.61130388,7.41049e-06,46.8201,500.0,100,-548.046,0.0751711,0.424713,0.01,-475.863944811,1.85022,93.7676947428,93.165046239,1.00717,100,1,2298.61130388,0.0042169,-475.863944811,0.0183706
-472.667,-475.094174553,1.03681,0.4,1745.8363621,4.06315e-06,40.6854,500.0,100,-545.493,0.0404812,0.384706,0.01,-475.094174553,1.58656,96.4499937625,96.1330494671,0.998149,100,1,1745.8363621,0.00385419,-475.094174553,0.015895
-475.838,-479.177514053,1.04921,0.4,1924.78738227,4.44943e-06,43.9736,500.0,100,-552.223,0.0450495,0.309159,0.01,-479.177514053,1.42523,95.3094948099,95.7809173457,1.00622,100,1,1924.78738227,0.00307248,-479.177514053,0.0141642
-477.277,-480.656427168,1.05163,0.4,1803.01556801,5.53094e-06,42.5367,500.0,100,-550.631,0.0537381,0.406984,0.01,-480.656427168,1.46922,95.0909294952,94.8086301323,0.985693,100,1,1803.01556801,0.00412891,-480.656427168,0.0149055
-474.403,-478.188193215,1.05436,0.4,1745.2485354,2.02096e-05,41.635,500.0,100,-552.428,0.20682,0.423796,0.01,-478.188193215,4.73484,94.8445952562,83.3281250526,1.01162,100,1,1745.2485354,0.00418928,-478.188193215,0.0468046
-467.376,-472.040265948,1.06085,0.4,2252.82490225,7.5876e-06,46.8031,500.0,100,-548.289,0.0695969,0.402825,0.01,-472.040265948,1.66463,94.2636394814,93.0130899653,0.95773,100,1,2252.82490225,0.00420605,-472.040265948,0.017381
-473.272,-476.56257281,1.04662,0.4,2539.15816829,6.43886e-06,49.4223,500.0,100,-550.401,0.0682321,0.556875,0.01,-476.56257281,2.24903,95.545692885,94.0075196687,1.02941,100,1,2539.15816829,0.00540964,-476.56257281,0.0218477
-473.921,-476.5873454,1.03704,0.4,1819.18402474,5.41708e-06,41.7963,500.0,100,-547.668,0.0520978,0.496418,0.01,-476.5873454,1.9207,96.4285069735,94.9100610733,0.98068,100,1,1819.18402474,0.00506198,-476.5873454,0.0195854
-470.717,-474.96541978,1.06812,0.4,1964.41283062,1.28734e-05,47.907,500.0,100,-542.658,0.143553,0.413326,0.01,-474.96541978,2.54046,93.6223346968,88.6959828132,1.05599,100,1,1964.41283062,0.00391412,-474.96541978,0.0240577
-474.568,-478.561549675,1.05526,0.4,2636.76784098,6.65801e-06,52.9653,500.0,100,-550.716,0.0693408,0.525141,0.01,-478.561549675,2.05336,94.7636593021,93.8161663548,1.02052,100,1,2636.76784098,0.00514582,-478.561549675,0.0201207
-473.156,-477.600128095,1.07392,0.4,2137.79846186,2.26382e-05,46.5474,500.0,100,-547.059,0.242283,0.415262,0.01,-477.600128095,4.86531,93.1170114492,81.69148367,1.03453,100,1,2137.79846186,0.00401404,-477.600128095,0.0470294
-472.526,-476.656798789,1.06166,0.4,1990.63788259,7.56448e-06,46.6327,500.0,100,-542.541,0.0776962,0.550287,0.01,-476.656798789,2.45052,94.1925115868,93.0329122491,1.01347,100,1,1990.63788259,0.00542973,-476.656798789,0.0241795
