Bound,MaxVanillaIw,MinVanillaIw,VarRet,AvgNormIw,BatchSize,VarJ,VarVanillaIw,renyi2,delta,MaxNormIw,AvgEpLen,J,VarNormIw,EpsThisIter,AvgRet,VarDiscRet,AvgDiscRet,ESSRenyi,SamplesThisIter,IterType,AvgVanillaIw,MinNormIw,VanillaAvgRet,ESSClassic
-47.7205,3.21919e+23,,93.120915107,9.57854e-06,100,137.068,inf,nan,0.4,0.0999927,86.2068965517,-7224.1,9.57632e-07,580,-58.674509398,93.120915107,-58.674509398,nan,50000,1,3.08374e+19,,-58.674509398,10.0000012707
-76.1863,2.77002,0.000393351,1865.89562622,1.03842e-05,100,406.692,0.0874804,nan,0.4,2.92195e-05,93.4579439252,-10836.9,9.73395e-12,535,-64.1690833547,1865.89562622,-64.1690833547,nan,50000,1,0.984429,4.14925e-09,-64.1690833547,10.0224740487
-55.1129,165.518,,47.4679318562,9.27472e-06,100,282.4,11.1042,nan,0.4,0.00101335,83.4724540902,-9481.41,4.16218e-10,599,-57.1746393562,47.4679318562,-57.1746393562,nan,50000,1,1.5149,,-57.1746393562,18.4659180191
-77.6116,3.03087,0.00322803,769.235278667,1.00827e-05,100,283.727,0.0950554,nan,0.4,3.04034e-05,90.7441016334,-10530.7,9.56503e-12,551,-61.8421076182,769.235278667,-61.8421076182,nan,50000,1,1.00513,3.23811e-08,-61.8421076182,4.73987154174
-53.0848,131.037,4.25768e-21,76.8410456069,9.4162e-06,100,194.872,84.9425,nan,0.4,0.00049851,84.7457627119,-8993.03,1.22938e-09,590,-57.4835768152,76.8410456069,-57.4835768152,nan,50000,1,2.47512,1.61977e-26,-57.4835768152,1.99464946888
-69.0405,6.36311,0.0082868,115.617040805,9.83284e-06,100,135.935,0.187213,nan,0.4,6.20451e-05,88.4955752212,-10467.2,1.77997e-11,565,-60.3312775966,115.617040805,-60.3312775966,nan,50000,1,1.00842,8.08026e-08,-60.3312775966,4.68100221819
-55.7164,123.745,2.22553e-34,54.5530116479,9.43218e-06,100,242.284,21.8696,nan,0.4,0.000657193,84.8896434635,-9497.49,6.16839e-10,589,-58.2989515378,54.5530116479,-58.2989515378,nan,50000,1,1.77601,1.18195e-39,-58.2989515378,3.28744146448
-31.5149,1.86914e+12,,89.6358118502,9.13743e-06,100,162.098,1.04263e+21,nan,0.4,0.0190739,82.2368421053,-5824.26,1.08573e-07,608,-56.1999317774,89.6358118502,-56.1999317774,nan,50000,1,8.95421e+08,,-56.1999317774,3.05949529492
-60.2386,14.917,,68.8048378845,9.78091e-06,100,97.5489,1.79597,nan,0.4,0.000115602,88.0281690141,-10176.3,1.07863e-10,568,-59.7663610598,68.8048378845,-59.7663610598,nan,50000,1,1.2621,,-59.7663610598,20.8613773431
-44.5021,6.75545e+13,,91.7790486515,9.64506e-06,100,118.883,4.40245e+23,nan,0.4,0.0983447,86.8055555556,-6597.92,9.33012e-07,576,-59.107812985,91.7790486515,-59.107812985,nan,50000,1,6.62535e+09,,-59.107812985,9.99724019256
-83.2742,3.53331,0.000452606,4041.40143207,1.18963e-05,100,603.221,0.113526,nan,0.4,4.29754e-05,107.066381156,-11978.4,1.67947e-11,467,-74.3898736099,4041.40143207,-74.3898736099,nan,50000,1,0.978077,5.50501e-09,-74.3898736099,3.92002845496
-59.0158,7.85769,6.29958e-06,71.86668029,9.59509e-06,100,89.658,1.24933,nan,0.4,6.24082e-05,86.3557858377,-10101.7,7.88079e-11,579,-59.0639700265,71.86668029,-59.0639700265,nan,50000,1,1.2081,5.00333e-11,-59.0639700265,6.50791876553
-72.7375,3.56357,8.52807e-13,1412.56285633,9.95619e-06,100,364.508,0.146352,nan,0.4,3.48075e-05,89.605734767,-10491.0,1.39628e-11,558,-62.29193082,1412.56285633,-62.29193082,nan,50000,1,1.01931,8.32986e-18,-62.29193082,13.842795636
-76.9495,2.32539,4.6319e-15,218.766691141,9.71251e-06,100,155.351,0.0477639,nan,0.4,2.2443e-05,87.4125874126,-10535.9,4.44909e-12,572,-59.6019891961,218.766691141,-59.6019891961,nan,50000,1,1.00634,4.47038e-20,-59.6019891961,7.06018630904
-59.0612,30.4109,,237.671662665,9.61169e-06,100,400.833,3.20684,nan,0.4,0.000227879,86.5051903114,-9540.05,1.80064e-10,578,-59.2350809932,237.671662665,-59.2350809932,nan,50000,1,1.2827,,-59.2350809932,28.5376384078
-36.6854,3.00272e+11,,114.850808515,9.43218e-06,100,119.591,8.52748e+18,nan,0.4,0.0851128,84.8896434635,-5945.24,6.85141e-07,589,-57.8072814839,114.850808515,-57.8072814839,nan,50000,1,3.32761e+07,,-57.8072814839,9.97170947647
-76.6409,3.85607,0.00157883,301.464434197,9.52925e-06,100,228.557,0.105213,nan,0.4,3.61753e-05,85.7632933105,-10188.4,9.25993e-12,583,-58.6556385031,301.464434197,-58.6556385031,nan,50000,1,1.01576,1.48116e-08,-58.6556385031,3.89504965269
-44.3866,4.49163e+13,1.8473e-21,98.9439716767,9.13743e-06,100,211.399,1.8433e+23,nan,0.4,0.0998306,82.2368421053,-6628.31,9.10577e-07,608,-56.3758772861,98.9439716767,-56.3758772861,nan,50000,1,4.11116e+09,4.10579e-36,-56.3758772861,9.9999763702
-56.3371,23.7362,,42.2163263916,9.25926e-06,100,125.415,3.13451,nan,0.4,0.000161957,83.3333333333,-9716.98,1.4593e-10,600,-57.0819542783,42.2163263916,-57.0819542783,nan,50000,1,1.35703,,-57.0819542783,26.8925982592
-58.8476,43.4753,,67.3319129004,9.78091e-06,100,311.714,4.21722,nan,0.4,0.000316567,88.0281690141,-9894.65,2.23599e-10,568,-59.5088619277,67.3319129004,-59.5088619277,nan,50000,1,1.34325,,-59.5088619277,12.7267166304
-64.0765,9.24987,6.48689e-13,707.390947815,9.59509e-06,100,364.884,0.351977,nan,0.4,8.34773e-05,86.3557858377,-9796.22,2.86669e-11,579,-58.4211553,707.390947815,-58.4211553,nan,50000,1,1.0632,5.85422e-18,-58.4211553,5.86546723157
-78.697,2.73661,0.0182417,275.39024018,9.67867e-06,100,178.033,0.0568702,nan,0.4,2.65597e-05,87.1080139373,-10497.7,5.3568e-12,574,-59.7227484801,275.39024018,-59.7227484801,nan,50000,1,0.997253,1.77042e-07,-59.7227484801,3.86835396719
-55.8276,300.731,7.09452e-17,63.6852935666,9.44822e-06,100,245.305,14.2619,nan,0.4,0.00193291,85.0340136054,-9629.62,5.89178e-10,588,-58.0021479732,63.6852935666,-58.0021479732,nan,50000,1,1.47,4.55992e-22,-58.0021479732,9.8199771202
-65.4638,8.79295,0.00507107,227.199943384,9.81547e-06,100,256.484,0.489997,nan,0.4,8.10739e-05,88.3392226148,-10232.1,4.16568e-11,566,-60.7170536726,227.199943384,-60.7170536726,nan,50000,1,1.06455,4.6757e-08,-60.7170536726,4.51742193416
-52.6957,81125.2,,75.9037989663,9.4162e-06,100,327.044,1.19627e+06,nan,0.4,0.0171091,84.7457627119,-7660.66,5.32075e-08,590,-57.5477221689,75.9037989663,-57.5477221689,nan,50000,1,44.6482,,-57.5477221689,5.18253598312
-77.2229,3.88301,0.000173683,2264.6960988,1.01379e-05,100,449.972,0.103952,nan,0.4,3.8965e-05,91.2408759124,-10645.2,1.04676e-11,548,-63.6673495477,2264.6960988,-63.6673495477,nan,50000,1,1.01028,1.74287e-09,-63.6673495477,4.85200502705
-55.3106,43.332,7.23571e-05,76.0264437313,9.56206e-06,100,144.38,15.4873,nan,0.4,0.000237173,86.0585197935,-9535.87,4.63969e-10,581,-58.470436289,76.0264437313,-58.470436289,nan,50000,1,1.74701,3.96038e-10,-58.470436289,3.90782760085
-58.6946,16.3195,1.1292e-24,75.2417269188,9.61169e-06,100,120.304,2.1714,nan,0.4,0.000121866,86.5051903114,-9976.73,1.21085e-10,578,-58.9223522582,75.2417269188,-58.9223522582,nan,50000,1,1.28714,8.43229e-30,-58.9223522582,5.47460612178
-49.3904,391909.0,,70.338234229,9.27472e-06,100,231.775,5.67876e+07,nan,0.4,0.0115006,83.4724540902,-7157.24,4.89014e-08,599,-57.2696361276,70.338234229,-57.2696361276,nan,50000,1,316.058,,-57.2696361276,2.50617986702
-66.1293,7.04386,1.56677e-09,270.642561469,9.64506e-06,100,242.484,0.43177,nan,0.4,6.30125e-05,86.8055555556,-9968.25,3.45529e-11,576,-59.1748677954,270.642561469,-59.1748677954,nan,50000,1,1.07817,1.40159e-14,-59.1748677954,11.0464972682
-50.104,2.22811e+08,2.06648e-21,90.1023061778,9.4162e-06,100,252.656,4.67454e+12,nan,0.4,0.0985998,84.7457627119,-7595.89,9.15419e-07,590,-57.8793100192,90.1023061778,-57.8793100192,nan,50000,1,21278.2,9.14474e-31,-57.8793100192,9.99930059054
-53.8735,5903.43,,66.3306878535,9.29023e-06,100,353.714,28589.1,nan,0.4,0.00547122,83.6120401338,-8395.46,2.45561e-08,598,-57.1731584025,66.3306878535,-57.1731584025,nan,50000,1,10.0241,,-57.1731584025,1.16797114115
-55.927,70.3932,0.000708897,64.582050925,9.59509e-06,100,172.046,12.5071,nan,0.4,0.000411429,86.3557858377,-9642.71,4.27253e-10,579,-58.7469837536,64.582050925,-58.7469837536,nan,50000,1,1.64167,4.14331e-09,-58.7469837536,5.71991184412
-56.9712,12.4238,2.27894e-05,44.3086399748,9.10747e-06,100,100.175,1.1476,nan,0.4,9.65246e-05,81.9672131148,-9687.04,6.92717e-11,610,-56.3441077684,44.3086399748,-56.3441077684,nan,50000,1,1.17223,1.77058e-10,-56.3441077684,5.56593456958
-57.261,38.7312,4.71017e-10,41.3045068677,9.46432e-06,100,124.245,5.45018,nan,0.4,0.000243173,85.1788756388,-9853.82,2.14842e-10,587,-58.0982790419,41.3045068677,-58.0982790419,nan,50000,1,1.50742,2.95727e-15,-58.0982790419,7.80238661778
-69.8802,6.39552,0.019504,195.263161437,9.36856e-06,100,206.782,0.200921,nan,0.4,5.77249e-05,84.3170320405,-9934.92,1.63681e-11,593,-57.6660553155,195.263161437,-57.6660553155,nan,50000,1,1.03797,1.7604e-07,-57.6660553155,4.33734428543
-55.2605,125.182,,59.7404679002,9.4162e-06,100,190.083,6.26219,nan,0.4,0.000807934,84.7457627119,-9651.7,2.60854e-10,590,-57.812239317,59.7404679002,-57.812239317,nan,50000,1,1.45895,,-57.812239317,9.12650162404
-51.3626,9494.09,1.19767e-05,77.941921665,9.27472e-06,100,341.537,37646.4,nan,0.4,0.0070789,83.4724540902,-7703.0,2.0929e-08,599,-56.7046218344,77.941921665,-56.7046218344,nan,50000,1,12.4391,8.92994e-12,-56.7046218344,2.26751658593
-54.3214,830.946,5.40167e-05,46.7142550684,9.12242e-06,100,357.222,696.679,nan,0.4,0.00244908,82.1018062397,-8518.03,6.05191e-09,609,-56.475465052,46.7142550684,-56.475465052,nan,50000,1,3.09514,1.59205e-10,-56.475465052,1.05798900489
-57.0249,19.8319,,44.3801952793,9.29023e-06,100,80.3594,2.13029,nan,0.4,0.00013877,83.6120401338,-9831.56,1.04305e-10,598,-57.3448514311,44.3801952793,-57.3448514311,nan,50000,1,1.32768,,-57.3448514311,20.6852992697
-79.9108,2.31956,9.44016e-06,2331.69709072,1.05219e-05,100,456.715,0.0733868,nan,0.4,2.47675e-05,94.696969697,-11055.6,8.36702e-12,528,-65.5690376057,2331.69709072,-65.5690376057,nan,50000,1,0.98541,1.00799e-10,-65.5690376057,5.26209966105
-55.3688,189.033,,46.1235987839,9.27472e-06,100,192.976,6.49726,nan,0.4,0.00118564,83.4724540902,-9615.41,2.55602e-10,599,-57.2007426656,46.1235987839,-57.2007426656,nan,50000,1,1.47871,,-57.2007426656,4.62938206434
-67.4045,5.96297,0.0248245,128.518269022,9.3214e-06,100,149.634,0.177849,nan,0.4,5.40622e-05,83.8926174497,-10006.6,1.46189e-11,596,-57.6254276029,128.518269022,-57.6254276029,nan,50000,1,1.02813,2.25067e-07,-57.6254276029,4.90238858923
-54.3893,30.8529,4.76546e-05,52.8387560043,9.12242e-06,100,148.992,7.93297,nan,0.4,0.000185107,82.1018062397,-9391.62,2.85554e-10,609,-56.3724522394,52.8387560043,-56.3724522394,nan,50000,1,1.52049,2.85912e-10,-56.3724522394,3.93885712179
-56.3491,37.4892,1.99358e-07,60.58584089,9.4162e-06,100,254.351,4.74005,nan,0.4,0.000259678,84.7457627119,-9660.77,2.27425e-10,590,-57.8990079628,60.58584089,-57.8990079628,nan,50000,1,1.3594,1.3809e-12,-57.8990079628,5.30258406637
-56.5827,25.0297,0.000149802,42.1183958291,9.29023e-06,100,108.835,3.0672,nan,0.4,0.000168097,83.6120401338,-9770.06,1.38342e-10,598,-57.2342658699,42.1183958291,-57.2342658699,nan,50000,1,1.38331,1.00606e-09,-57.2342658699,7.94135171303
-37.0127,5.47847e+10,,101.445298169,9.4162e-06,100,126.875,2.9258e+17,nan,0.4,0.0599429,84.7457627119,-6254.28,3.50269e-07,590,-57.7171339733,101.445298169,-57.7171339733,nan,50000,1,8.60591e+06,,-57.7171339733,9.65702785484
-55.9099,42.8075,0.000382795,43.1443043597,9.25926e-06,100,159.714,4.01202,nan,0.4,0.000295605,83.3333333333,-9592.46,1.91313e-10,600,-56.9268706358,43.1443043597,-56.9268706358,nan,50000,1,1.34086,2.64337e-09,-56.9268706358,4.63211764763
-52.5999,19983.7,1.22178e-10,72.0407283736,9.13743e-06,100,340.319,109925.0,nan,0.4,0.0108786,82.2368421053,-7796.94,3.25753e-08,608,-56.4129129018,72.0407283736,-56.4129129018,nan,50000,1,16.7852,6.65105e-17,-56.4129129018,3.3544763967
-78.8916,3.65809,5.11422e-07,2302.91641085,1.03072e-05,100,458.655,0.0610439,nan,0.4,3.82651e-05,92.7643784787,-10909.2,6.6794e-12,539,-64.4867607471,2302.91641085,-64.4867607471,nan,50000,1,0.985351,5.34967e-12,-64.4867607471,8.22233241341
-54.6613,88.2202,7.51992e-08,72.6094041237,9.4162e-06,100,311.775,6.55297,nan,0.4,0.000588794,84.7457627119,-9618.62,2.91897e-10,590,-58.126819679,72.6094041237,-58.126819679,nan,50000,1,1.41085,5.0189e-13,-58.126819679,4.15569408148
-49.4388,9258.25,3.44696e-13,93.6027858048,9.57854e-06,100,335.462,33752.8,nan,0.4,0.00650878,86.2068965517,-8104.15,1.66821e-08,580,-58.8361440977,93.6027858048,-58.8361440977,nan,50000,1,13.6248,2.4233e-19,-58.8361440977,2.56614742152
-57.6348,70.1113,4.68934e-38,54.7022443327,9.74659e-06,100,394.975,3.84431,nan,0.4,0.000536092,87.7192982456,-9987.49,2.24762e-10,570,-59.541403989,54.7022443327,-59.541403989,nan,50000,1,1.27468,3.58732e-43,-59.541403989,4.04120008258
-56.4018,26.1061,1.00867e-10,60.2416108334,9.44822e-06,100,126.664,4.20655,nan,0.4,0.000169992,85.0340136054,-9809.72,1.78362e-10,588,-58.1043892463,60.2416108334,-58.1043892463,nan,50000,1,1.45098,6.56803e-16,-58.1043892463,6.72544589402
-54.2695,238.281,1.88246e-06,75.1168809919,9.27472e-06,100,256.794,39.208,nan,0.4,0.00117157,83.4724540902,-9095.16,9.47828e-10,599,-57.2655338531,75.1168809919,-57.2655338531,nan,50000,1,1.88635,9.25557e-12,-57.2655338531,10.0492085874
-55.4477,44.9143,2.99601e-11,40.959518681,8.96057e-06,100,269.377,1.06065,nan,0.4,0.000353406,80.6451612903,-9621.88,6.56674e-11,620,-55.7245897624,40.959518681,-55.7245897624,nan,50000,1,1.1388,2.3574e-16,-55.7245897624,9.06024779707
-45.5942,3.11549e+08,,71.3156925515,9.10747e-06,100,215.26,8.90461e+12,nan,0.4,0.0797408,81.9672131148,-7235.6,5.83342e-07,610,-56.371982442,71.3156925515,-56.371982442,nan,50000,1,35583.1,,-56.371982442,9.92645828319
-55.9613,37.3573,0.0012957,49.1645109896,9.27472e-06,100,183.17,4.2637,nan,0.4,0.000251935,83.4724540902,-9684.43,1.93916e-10,599,-57.2036450727,49.1645109896,-57.2036450727,nan,50000,1,1.37527,8.73811e-09,-57.2036450727,7.65377203459
-58.575,20.681,,82.3089681634,9.46432e-06,100,180.169,2.52355,nan,0.4,0.000147638,85.1788756388,-9828.58,1.28609e-10,587,-58.2832264419,82.3089681634,-58.2832264419,nan,50000,1,1.32575,,-58.2832264419,73.4782942249
-46.3829,3.13219e+16,,95.4664760391,9.24385e-06,100,234.126,9.06802e+28,nan,0.4,0.0999923,83.1946755408,-7191.87,9.24167e-07,601,-56.9327661653,95.4664760391,-56.9327661653,nan,50000,1,2.89557e+12,,-56.9327661653,9.99999958711
-55.6719,56.1781,7.68284e-12,62.1281493512,9.40026e-06,100,229.145,3.81473,nan,0.4,0.000395099,84.6023688663,-9713.45,1.88687e-10,591,-57.9412040849,62.1281493512,-57.9412040849,nan,50000,1,1.3366,5.40333e-17,-57.9412040849,5.58289556076
-61.8391,12.4094,2.4159e-06,608.036751482,9.44822e-06,100,419.468,0.626884,nan,0.4,0.000107726,85.0340136054,-9625.12,4.72418e-11,588,-58.1903346727,608.036751482,-58.1903346727,nan,50000,1,1.08838,2.09724e-11,-58.1903346727,4.41186604096
-53.3034,22649.0,,66.0969869295,9.40026e-06,100,390.936,64689.2,nan,0.4,0.0231552,84.6023688663,-8589.52,6.76132e-08,591,-57.7584418616,66.0969869295,-57.7584418616,nan,50000,1,9.19475,,-57.7584418616,7.52354296995
-48.1318,3.24245e+19,,71.1591014999,9.43218e-06,100,175.176,inf,nan,0.4,0.0999997,84.8896434635,-7525.05,9.43132e-07,589,-57.9232228792,71.1591014999,-57.9232228792,nan,50000,1,3.05835e+15,,-57.9232228792,10.0000013941
-56.0714,13.0777,2.03909e-33,36.4881975198,9.10747e-06,100,71.6487,1.12455,nan,0.4,9.99544e-05,81.9672131148,-9705.29,6.5693e-11,610,-56.1920749107,36.4881975198,-56.1920749107,nan,50000,1,1.19159,1.5585e-38,-56.1920749107,6.91887966291
-34.8424,2.12493e+18,,115.768137282,9.24385e-06,100,123.239,4.18549e+32,nan,0.4,0.094894,83.1946755408,-6159.17,8.34706e-07,601,-56.7802105654,115.768137282,-56.7802105654,nan,50000,1,2.06995e+14,,-56.7802105654,9.97141355401
-68.2451,7.09098,1.9197e-13,155.80088081,9.66184e-06,100,238.711,0.3082,nan,0.4,6.51975e-05,86.9565217391,-10148.6,2.60544e-11,575,-59.1474796959,155.80088081,-59.1474796959,nan,50000,1,1.05084,1.76505e-18,-59.1474796959,8.24296354065
-57.6763,26.2972,1.12231e-09,83.4561465003,9.57854e-06,100,140.909,2.14074,nan,0.4,0.000199402,86.2068965517,-9913.69,1.23085e-10,580,-58.7374898112,83.4561465003,-58.7374898112,nan,50000,1,1.26322,8.5101e-15,-58.7374898112,5.38028842196
-48.9128,4.66136e+23,,74.7943972757,9.43218e-06,100,89.3102,inf,nan,0.4,0.0846756,84.8896434635,-7173.05,6.93232e-07,589,-58.1644667979,74.7943972757,-58.1644667979,nan,50000,1,5.19238e+19,,-58.1644667979,9.75435798184
-55.3289,33.4841,1.58266e-05,48.2498277252,9.10747e-06,100,165.026,1.80727,nan,0.4,0.000248655,81.9672131148,-9615.29,9.96644e-11,610,-56.2624338812,48.2498277252,-56.2624338812,nan,50000,1,1.22642,1.1753e-10,-56.2624338812,6.90973923405
-49.8118,973.923,,75.6609756467,8.96057e-06,100,336.646,528.999,nan,0.4,0.00241629,80.6451612903,-8351.62,3.25616e-09,620,-55.4105865567,75.6609756467,-55.4105865567,nan,50000,1,3.61169,,-55.4105865567,2.26270286799
-50.7639,515.631,,74.9171858237,9.25926e-06,100,359.12,152.738,nan,0.4,0.00180219,83.3333333333,-8905.14,1.86582e-09,600,-57.0945006894,74.9171858237,-57.0945006894,nan,50000,1,2.6492,,-57.0945006894,20.3315068457
-42.388,3.65404e+20,,94.9727504041,8.94615e-06,100,136.854,inf,nan,0.4,0.0825805,80.5152979066,-5975.79,6.37156e-07,621,-55.2225050698,94.9727504041,-55.2225050698,nan,50000,1,3.95851e+16,,-55.2225050698,9.57401747468
-44.7346,9.77953e+20,,92.2917904884,9.30579e-06,100,126.413,inf,nan,0.4,0.0681129,83.7520938023,-7055.24,5.26042e-07,597,-57.5886970407,92.2917904884,-57.5886970407,nan,50000,1,1.33611e+17,,-57.5886970407,8.20586077019
-57.6672,33.9701,0.000479828,32.8227233295,9.4162e-06,100,128.676,2.13819,nan,0.4,0.000252727,84.7457627119,-9937.83,1.18346e-10,590,-57.8267764293,32.8227233295,-57.8267764293,nan,50000,1,1.26567,3.56977e-09,-57.8267764293,6.29100662282
-56.2049,34.5264,6.94667e-16,71.1819316889,9.61169e-06,100,151.247,7.0129,nan,0.4,0.000218174,86.5051903114,-9733.24,2.80027e-10,578,-58.6565113399,71.1819316889,-58.6565113399,nan,50000,1,1.52107,4.38962e-21,-58.6565113399,5.82446061595
-52.6826,11699.4,5.0315e-08,48.605397878,9.27472e-06,100,269.357,79521.7,nan,0.4,0.00558888,83.4724540902,-8224.35,1.81471e-08,599,-57.1440329288,48.605397878,-57.1440329288,nan,50000,1,19.4151,2.40358e-14,-57.1440329288,1.61309263881
-54.4969,39.6966,2.27017e-05,70.8218482899,9.24385e-06,100,179.313,9.00568,nan,0.4,0.000244974,83.1946755408,-9385.89,3.42963e-10,601,-56.8833345015,70.8218482899,-56.8833345015,nan,50000,1,1.49792,1.40096e-10,-56.8833345015,3.86717235789
-55.0417,25.327,0.000658585,52.707926928,9.13743e-06,100,184.28,4.79227,nan,0.4,0.00016418,82.2368421053,-9459.77,2.01378e-10,608,-56.4397396465,52.707926928,-56.4397396465,nan,50000,1,1.40958,4.2692e-09,-56.4397396465,3.78598615968
-55.7713,32.7162,,52.8875482934,9.27472e-06,100,137.541,4.17916,nan,0.4,0.000213387,83.4724540902,-9674.81,1.77787e-10,599,-57.2103662163,52.8875482934,-57.2103662163,nan,50000,1,1.42199,,-57.2103662163,19.0991569137
-54.917,97.7388,,58.2296189728,9.4162e-06,100,146.041,9.2744,nan,0.4,0.000583179,84.7457627119,-9557.19,3.30184e-10,590,-57.4971490205,58.2296189728,-57.4971490205,nan,50000,1,1.57812,,-57.4971490205,12.3948296981
-54.2738,685.879,,54.977914999,9.40026e-06,100,264.554,239.988,nan,0.4,0.00259544,84.6023688663,-9209.38,3.4365e-09,591,-57.6392479888,54.977914999,-57.6392479888,nan,50000,1,2.48414,,-57.6392479888,5.23998840964
-52.5228,237.29,6.32947e-05,70.1131239908,9.24385e-06,100,395.265,27.5664,nan,0.4,0.00122722,83.1946755408,-9168.12,7.37332e-10,601,-56.7546747764,70.1131239908,-56.7546747764,nan,50000,1,1.78736,3.27347e-10,-56.7546747764,3.16155508995
nan,2.56326e+13,,100.213775684,9.43218e-06,100,nan,6.1967e+22,nan,0.4,0.0997924,84.8896434635,nan,9.39227e-07,589,-58.0024389239,100.213775684,-58.0024389239,nan,50000,1,2.42274e+09,,-58.0024389239,9.99998978873
-75.8577,3.8331,0.0304043,304.022210442,9.35279e-06,100,235.264,0.0874396,nan,0.4,3.53641e-05,84.1750841751,-10044.5,7.44277e-12,594,-57.5687649044,304.022210442,-57.5687649044,nan,50000,1,1.01374,2.8051e-07,-57.5687649044,4.01228071701
-56.4248,33.0261,,54.8831159858,9.4162e-06,100,152.238,4.79614,nan,0.4,0.000214693,84.7457627119,-9797.9,2.0268e-10,590,-58.0277780714,54.8831159858,-58.0277780714,nan,50000,1,1.44849,,-58.0277780714,8.04303329383
-57.0854,16.3702,7.26419e-05,103.504872779,9.12242e-06,100,235.005,1.8636,nan,0.4,0.000123893,82.1018062397,-9421.95,1.06742e-10,609,-56.5725851009,103.504872779,-56.5725851009,nan,50000,1,1.20536,5.49768e-10,-56.5725851009,4.19849199667
-52.8911,181.035,8.41339e-18,58.0025939405,9.24385e-06,100,324.168,23.6064,nan,0.4,0.000943418,83.1946755408,-9227.44,6.4108e-10,601,-56.6952335935,58.0025939405,-56.6952335935,nan,50000,1,1.77383,4.38442e-23,-56.6952335935,3.11722705114
-55.3644,51.3321,2.30365e-05,63.0805071231,9.43218e-06,100,174.179,12.5527,nan,0.4,0.00029804,84.8896434635,-9514.24,4.23162e-10,589,-57.9872813377,63.0805071231,-57.9872813377,nan,50000,1,1.62453,1.33752e-10,-57.9872813377,4.08077409964
-56.0147,62.5661,,52.1318591475,9.40026e-06,100,253.212,2.94455,nan,0.4,0.000452271,84.6023688663,-9780.59,1.53865e-10,591,-57.8076499243,52.1318591475,-57.8076499243,nan,50000,1,1.30041,,-57.8076499243,7.42803239358
-54.9329,47.5157,,59.6966008329,9.25926e-06,100,176.68,13.6261,nan,0.4,0.00026048,83.3333333333,-9417.71,4.0949e-10,600,-57.3657093555,59.6966008329,-57.3657093555,nan,50000,1,1.68904,,-57.3657093555,36.2301864275
-53.6947,11955.0,6.64823e-10,102.03266811,9.56206e-06,100,447.22,22130.9,nan,0.4,0.0156775,86.0585197935,-7891.25,3.80585e-08,581,-58.6287338418,102.03266811,-58.6287338418,nan,50000,1,7.29164,8.7183e-16,-58.6287338418,6.21355887434
-48.6972,4277.52,1.19822e-28,71.0208083015,9.12242e-06,100,284.575,5174.01,nan,0.4,0.00633734,82.1018062397,-8426.48,1.13568e-08,609,-56.2033280338,71.0208083015,-56.2033280338,nan,50000,1,6.15738,1.77522e-34,-56.2033280338,4.1155868786
-40.5659,2.79748e+23,,90.3403112756,8.96057e-06,100,99.4627,inf,nan,0.4,0.0999986,80.6451612903,-6476.82,8.9596e-07,620,-54.8193220427,90.3403112756,-54.8193220427,nan,50000,1,2.50673e+19,,-54.8193220427,9.9999982574
-53.0317,18132.4,7.7063e-07,60.0999564292,9.24385e-06,100,317.292,51911.1,nan,0.4,0.0155815,83.1946755408,-8393.62,3.83322e-08,601,-56.6208561405,60.0999564292,-56.6208561405,nan,50000,1,10.7573,6.62213e-13,-56.6208561405,5.91156218408
-56.0548,32.5508,1.17063e-06,55.6955579136,9.57854e-06,100,123.586,7.13297,nan,0.4,0.000197734,86.2068965517,-9796.31,2.63214e-10,580,-58.4593245609,55.6955579136,-58.4593245609,nan,50000,1,1.57681,7.11112e-12,-58.4593245609,5.59424560443
-52.6782,688.705,2.52021e-05,55.1765101301,9.13743e-06,100,207.391,487.889,nan,0.4,0.00166801,82.2368421053,-8844.43,2.86189e-09,608,-56.4105175541,55.1765101301,-56.4105175541,nan,50000,1,3.77275,6.10382e-11,-56.4105175541,7.60183936947
-54.9995,255.065,,59.1168912642,9.40026e-06,100,254.66,6.17638,nan,0.4,0.00169121,84.6023688663,-9587.21,2.71537e-10,591,-57.6511101075,59.1168912642,-57.6511101075,nan,50000,1,1.41773,,-57.6511101075,9.3995214109
-56.2025,41.3962,0.00112313,34.5194864513,9.25926e-06,100,169.657,2.93499,nan,0.4,0.000297288,83.3333333333,-9694.3,1.5137e-10,600,-56.8710676747,34.5194864513,-56.8710676747,nan,50000,1,1.28932,8.0658e-09,-56.8710676747,5.59930666009
-53.4073,698.383,1.40914e-07,66.7193850297,9.56206e-06,100,303.206,166.015,nan,0.4,0.00280824,86.0585197935,-9264.0,2.6843e-09,581,-58.4646281121,66.7193850297,-58.4646281121,nan,50000,1,2.37799,5.66625e-13,-58.4646281121,11.2127166917
-55.6284,40.9733,3.93661e-10,32.4255536289,9.25926e-06,100,123.152,4.90562,nan,0.4,0.000263197,83.3333333333,-9619.84,2.02419e-10,600,-56.6224943503,32.4255536289,-56.6224943503,nan,50000,1,1.44144,2.52872e-15,-56.6224943503,6.19793284376
-47.1579,3.65712e+16,,74.6131467893,9.13743e-06,100,202.793,1.22199e+29,nan,0.4,0.1,82.2368421053,-7286.26,9.13668e-07,608,-56.1310023247,74.6131467893,-56.1310023247,nan,50000,1,3.34167e+12,,-56.1310023247,9.99999645517
