optimgain,entloss,meankl,Var_J,DiscEpRewMean,EpisodesSoFar,TimestepsSoFar,J_hat,TimeElapsed,EpThisIter,EpRewMean,SampleRenyi2,ev_tdlam_before,Step_size,entropy,EpLenMean,surrgain
0.00780602,,0.0101745,829.452392578125,-411.383031969,14500,2900000,-167.15261840820312,5574.533000469208,100,-563.708364203,24.1155,3.1590461731e-06,1.0,-4.63895,200.0,0.00780602
0.00237982,,0.010175,10436.1767578125,-408.284807045,14600,2920000,-498.6717834472656,5688.603977441788,100,-549.159976296,24.3992,2.38418579102e-06,1.0,-4.73658,200.0,0.00237982
inf,,-5.96046e-08,1092.549560546875,-412.432190121,14700,2940000,-412.4322204589844,5802.5223300457,100,-548.860923716,1.0,1.12652778625e-05,0.0009765625,-4.73634,200.0,inf
inf,,-5.96046e-08,894.0831298828125,-363.785060124,14800,2960000,-363.7850646972656,5914.902136802673,100,-478.57612658,1.0,1.13248825073e-06,0.0009765625,-4.73634,200.0,inf
inf,,-5.96046e-08,876.2582397460938,-329.973968094,14900,2980000,-329.9740295410156,6031.2544298172,100,-437.471116769,1.0,9.71555709839e-06,0.0009765625,-4.73634,200.0,inf
inf,,-5.96046e-08,1174.94580078125,-462.430642402,15000,3000000,-462.4306945800781,6141.922558784485,100,-629.477596786,1.0,1.78813934326e-06,0.0009765625,-4.73634,200.0,inf
0.0126922,,0.0101729,232.17630004882812,-334.976839688,15100,3020000,-49.92414093017578,6253.58301615715,100,-440.612973216,23.6919,3.75509262085e-06,1.0,-4.83365,200.0,0.0126922
0.000619918,,0.0101751,4828.1357421875,-374.13253643,15200,3040000,-316.2459716796875,6366.988421201706,100,-503.06963622,24.3985,1.30534172058e-05,1.0,-4.93098,200.0,0.000619918
inf,,,1094.4185791015625,-339.958189759,15300,3060000,-339.95819091796875,6485.1701328754425,100,-457.604564931,1.0,-7.15255737305e-07,0.0009765625,-4.93091,200.0,inf
0.0753374,,0.0101751,20.191579818725586,-500.771319206,15400,3080000,-18.812623977661133,6599.6953999996185,100,-687.667586963,24.3973,3.03983688354e-06,1.0,-5.02862,200.0,0.0753374
inf,,,872.5177001953125,-302.261045004,15500,3100000,-302.2610778808594,6713.893194198608,100,-394.195497128,1.0,9.53674316406e-07,0.0009765625,-5.0284,200.0,inf
0.00112211,,0.0101751,3120.158935546875,-365.298657801,15600,3120000,-240.3906707763672,6830.796183109283,100,-492.978796428,24.3978,3.99351119995e-06,1.0,-5.12623,200.0,0.00112211
inf,,,1170.7401123046875,-448.380564037,15700,3140000,-448.3805847167969,6958.757980585098,100,-609.165265803,1.0,3.93390655518e-06,0.0009765625,-5.12604,200.0,inf
0.000561125,,0.0101749,6445.6708984375,-395.556131522,15800,3160000,-444.232177734375,7075.586424827576,100,-523.028448631,24.3967,5.66244125366e-06,1.0,-5.22386,200.0,0.000561125
inf,,5.96046e-08,959.9503784179688,-361.544452976,15900,3180000,-361.5444641113281,7196.9511115550995,100,-476.343278678,1.0,-6.91413879395e-06,0.0009765625,-5.22364,200.0,inf
inf,,5.96046e-08,1003.1206665039062,-394.330695623,16000,3200000,-394.33074951171875,7317.053077697754,100,-524.474131183,1.0,1.04904174805e-05,0.0009765625,-5.22364,200.0,inf
0.00443801,,0.0101751,409.8605041503906,-363.890138594,16100,3220000,-222.65985107421875,7438.972080945969,100,-483.079409269,24.3986,3.27825546265e-06,1.0,-5.32136,200.0,0.00443801
0.00210255,,0.010175,6013.77880859375,-402.004434424,16200,3240000,-241.16970825195312,7561.634834766388,100,-538.727591282,24.3997,-3.57627868652e-06,1.0,-5.41896,200.0,0.00210255
0.0113504,,0.0101751,79.44960021972656,-350.812143252,16300,3260000,-106.68876647949219,7685.654668807983,100,-466.333312227,24.398,7.68899917603e-06,1.0,-5.5166,200.0,0.0113504
inf,,,1024.1986083984375,-396.037393937,16400,3280000,-396.03741455078125,7811.279900550842,100,-533.801873733,1.00001,5.48362731934e-06,0.0009765625,-5.51654,200.0,inf
inf,,,948.7747192382812,-349.477694064,16500,3300000,-349.4776916503906,7934.282963275909,100,-468.394239868,1.00001,1.05500221252e-05,0.0009765625,-5.51654,200.0,inf
0.000738425,,0.0101751,7285.21337890625,-385.560238791,16600,3320000,-443.7679443359375,8056.96449637413,100,-522.863408378,24.3975,9.29832458496e-06,1.0,-5.61425,200.0,0.000738425
inf,,,1113.81201171875,-355.366450592,16700,3340000,-355.366455078125,8179.6954889297485,100,-480.626049716,1.0,8.16583633423e-06,0.0009765625,-5.61419,200.0,inf
inf,,,1146.839599609375,-427.184548011,16800,3360000,-427.1845703125,8307.240036964417,100,-584.103401425,1.0,4.23192977905e-06,0.0009765625,-5.61419,200.0,inf
inf,,,1177.0367431640625,-401.033494383,16900,3380000,-401.0335693359375,8436.827631235123,100,-538.257453897,1.0,-5.96046447754e-07,0.0009765625,-5.61419,200.0,inf
inf,,,1042.02001953125,-409.360200622,17000,3400000,-409.3602294921875,8560.01134467125,100,-545.658009172,1.0,-7.9870223999e-06,0.0009765625,-5.61419,200.0,inf
0.0619473,,0.0101751,13.719396591186523,-310.527373483,17100,3420000,-17.861068725585938,8689.145120859146,100,-410.074744763,24.3978,-2.74181365967e-06,1.0,-5.7119,200.0,0.0619473
4.45607e-05,,3.74317e-05,1196.38427734375,-381.748194616,17200,3440000,-380.2255554199219,8818.127725839615,100,-519.155885152,1.01481,3.45706939697e-06,0.0625,-5.71783,200.0,4.45607e-05
inf,,,1161.5401611328125,-377.604683356,17300,3460000,-377.604736328125,8944.142715454102,100,-512.045950229,1.0,1.08480453491e-05,0.0009765625,-5.71777,200.0,inf
inf,,,930.7075805664062,-414.772825582,17400,3480000,-414.7728271484375,9075.18810391426,100,-563.199041966,1.0,7.7486038208e-07,0.0009765625,-5.71777,200.0,inf
inf,,,1034.763916015625,-336.590401859,17500,3500000,-336.5904235839844,9203.242025852203,100,-450.515504457,1.0,3.45706939697e-06,0.0009765625,-5.71777,200.0,inf
0.0100633,,0.0101751,1353.72705078125,-402.115907692,17600,3520000,-122.80514526367188,9340.129748344421,100,-547.867456968,24.3987,1.96695327759e-06,1.0,-5.81544,200.0,0.0100633
0.0214655,,0.0101747,91.50807189941406,-413.689888527,17700,3540000,-37.90898132324219,9488.738632440567,100,-559.46202219,24.3857,-5.96046447754e-07,1.0,-5.91309,200.0,0.0214655
0.0259649,,0.0101751,98.61021423339844,-349.072997886,17800,3560000,-30.408491134643555,9618.86793422699,100,-465.209016435,24.3981,-2.02655792236e-06,1.0,-6.01073,200.0,0.0259649
inf,,,975.3885498046875,-333.048567114,17900,3580000,-333.048583984375,9752.493442773819,100,-449.532150531,0.999988,1.60932540894e-06,0.0009765625,-6.01054,200.0,inf
inf,,,1455.090087890625,-441.674167873,18000,3600000,-441.6742248535156,9883.829617977142,100,-607.594682253,0.999988,-3.93390655518e-06,0.0009765625,-6.01054,200.0,inf
inf,,,1199.56005859375,-399.141215598,18100,3620000,-399.1412353515625,10020.862794399261,100,-535.116391819,0.999988,2.74181365967e-06,0.0009765625,-6.01054,200.0,inf
inf,,,919.5139770507812,-344.459599684,18200,3640000,-344.4595947265625,10154.917940616608,100,-459.199415988,0.999988,5.96046447754e-07,0.0009765625,-6.01054,200.0,inf
inf,,,995.0071411132812,-333.464242685,18300,3660000,-333.4642639160156,10290.9228682518,100,-449.847829833,0.999988,3.99351119995e-06,0.0009765625,-6.01054,200.0,inf
0.0112097,,0.0101751,349.3130798339844,-393.470548896,18400,3680000,-102.45835876464844,10425.109701156616,100,-540.600311701,24.3981,-1.43051147461e-06,1.0,-6.10835,200.0,0.0112097
inf,,,1114.377197265625,-368.332275244,18500,3700000,-368.3323059082031,10559.660088539124,100,-501.935173375,1.0,3.27825546265e-06,0.0009765625,-6.10819,200.0,inf
0.00252051,,0.0101751,8343.4287109375,-368.46568327,18600,3720000,-292.5503845214844,10693.7323615551,100,-503.595119108,24.3977,6.55651092529e-07,1.0,-6.20599,200.0,0.00252051
inf,,,1268.427734375,-378.686470111,18700,3740000,-378.6864929199219,10834.010908842087,100,-518.55016771,1.0,3.6358833313e-06,0.0009765625,-6.20581,200.0,inf
inf,,,1144.095703125,-416.753802149,18800,3760000,-416.7538146972656,10973.831877470016,100,-571.061921737,1.0,2.92062759399e-06,0.0009765625,-6.20581,200.0,inf
inf,,,1021.0596923828125,-361.770179596,18900,3780000,-361.7702331542969,11118.534076452255,100,-487.40838347,1.0,-6.55651092529e-06,0.0009765625,-6.20581,200.0,inf
inf,,,1219.473388671875,-370.319194587,19000,3800000,-370.3192138671875,11259.615727901459,100,-502.509974092,1.0,2.26497650146e-06,0.0009765625,-6.20581,200.0,inf
0.0180082,,0.0101751,99.03878021240234,-396.998591652,19100,3820000,-73.93522644042969,11399.609038114548,100,-540.67373999,24.3981,3.57627868652e-07,1.0,-6.30352,200.0,0.0180082
0.129749,,0.0101751,25.18584442138672,-439.916125416,19200,3840000,-25.745420455932617,11544.130447149277,100,-595.562888891,24.3979,4.70876693726e-06,1.0,-6.40117,200.0,0.129749
inf,,1.19209e-07,929.532958984375,-349.067254733,19300,3860000,-349.0672607421875,11688.953303098679,100,-462.381894696,1.0,1.31130218506e-06,0.0009765625,-6.40064,200.0,inf
0.0027754,,0.0101751,49713.75390625,-374.411924914,19400,3880000,-463.5831604003906,11827.059914112091,100,-502.153244959,24.3977,-3.57627868652e-07,1.0,-6.49879,200.0,0.0027754
0.00361465,,0.0101751,11339.8251953125,-375.835260933,19500,3900000,-260.34832763671875,11969.313188314438,100,-505.616096737,24.3977,-4.76837158203e-07,1.0,-6.59643,200.0,0.00361465
0.0629049,,0.0101751,84.37060546875,-412.212197218,19600,3920000,-19.049036026000977,12125.393117904663,100,-556.59078434,24.3984,-4.76837158203e-07,1.0,-6.6936,200.0,0.0629049
inf,,-2.98023e-08,881.2518310546875,-338.409338939,19700,3940000,-338.40936279296875,12268.379779577255,100,-451.433230598,1.0,1.84774398804e-06,0.0009765625,-6.69354,200.0,inf
0.0291544,,0.0101751,57.345062255859375,-396.803080769,19800,3960000,-54.633445739746094,12414.70768070221,100,-537.89988544,24.3971,-2.38418579102e-07,1.0,-6.79124,200.0,0.0291544
inf,,-2.98023e-08,1043.0819091796875,-401.4772425,19900,3980000,-401.477294921875,12557.56771492958,100,-541.045732527,1.00001,3.51667404175e-06,0.0009765625,-6.79107,200.0,inf
0.080117,,0.0101751,1.6317554712295532,-413.012537329,20000,4000000,-30.12725830078125,12695.7097864151,100,-553.339867244,24.3982,5.60283660889e-06,1.0,-6.88886,200.0,0.080117
