AvgNormIw,VarDiscRet,MaxNormIw,AvgDiscRet,ESSRenyi,VarVanillaIw,BatchSize,AvgVanillaIw,VarNormIw,Bound,AvgEpLen,MinVanillaIw,VanillaAvgRet,ESSClassic,AvgRet,eRenyi2,MaxVanillaIw,VarRet,VarJ,MinNormIw,J
0.009999998,29184.43232687662,0.01,-2.955857780762017e-14,nan,,100,1.0,3.5044917e-18,-14.367696,24.71,1.0,236.9156143239441,100.0,-2.955857780762017e-14,nan,1.0,29184.43232687662,169.9782,0.01,2.3841858e-07
0.009999998,27278.110644430257,0.01,-1.7905676941154525e-14,nan,,100,1.0,3.5044917e-18,-13.890524,21.59,1.0,205.72799959057943,100.0,-1.7905676941154525e-14,nan,1.0,27278.110644430257,164.33298,0.01,-9.536743e-07
0.009999998,26418.47636532133,0.01,2.6432189770275728e-14,nan,,100,1.0,3.5044917e-18,-13.669902,23.3,1.0,222.81942519800205,100.0,2.6432189770275728e-14,nan,1.0,26418.47636532133,161.72289,0.01,1.3113022e-06
0.009999998,29050.968160111184,0.01,1.9326762412674726e-14,nan,,100,1.0,3.5044917e-18,-14.334808,25.27,1.0,242.51656961804758,100.0,1.9326762412674726e-14,nan,1.0,29050.968160111184,169.5891,0.01,1.66893e-06
0.009999998,30053.7554196735,0.01,4.064304448547773e-14,nan,,100,1.0,3.5044917e-18,-14.580114,27.23,1.0,262.10332297935076,100.0,4.064304448547773e-14,nan,1.0,30053.7554196735,172.49121,0.01,-5.9604645e-07
0.009999998,21490.404070081866,0.01,3.865352482534945e-14,nan,,100,1.0,3.5044917e-18,-12.329169,22.14,1.0,211.220418324774,100.0,3.865352482534945e-14,nan,1.0,21490.404070081866,145.86122,0.01,4.7683716e-07
0.009999998,28956.92155104131,0.01,-1.1368683772161603e-15,nan,,100,1.0,3.5044917e-18,-14.311581,24.87,1.0,238.51664062860112,100.0,-1.1368683772161603e-15,nan,1.0,28956.92155104131,169.31436,0.01,1.9073486e-06
0.009999998,27798.935327912783,0.01,-2.0747847884194925e-14,nan,,100,1.0,3.5044917e-18,-14.022505,25.06,1.0,240.41122118572068,100.0,-2.0747847884194925e-14,nan,1.0,27798.935327912783,165.89438,0.01,4.7683716e-07
0.009999998,22512.384229013798,0.01,1.5063505998114125e-14,nan,,100,1.0,3.5044917e-18,-12.618923,23.43,1.0,224.11113786618253,100.0,1.5063505998114125e-14,nan,1.0,22512.384229013798,149.28918,0.01,8.34465e-07
0.009999998,28315.115486048242,0.01,8.526512829121202e-16,nan,,100,1.0,3.5044917e-18,-14.152094,25.72,1.0,247.00943625409255,100.0,8.526512829121202e-16,nan,1.0,28315.115486048242,167.42749,0.01,-7.1525574e-07
0.009999998,26409.076232765707,0.01,-2.984279490192421e-14,nan,,100,1.0,3.5044917e-18,-13.667469,23.93,1.0,229.11565434211158,100.0,-2.984279490192421e-14,nan,1.0,26409.076232765707,161.6941,0.01,4.7683716e-07
0.009999998,30920.478081614667,0.01,-1.9895196601282804e-14,nan,,100,1.0,3.5044917e-18,-14.788857,24.52,1.0,235.0133986335635,100.0,-1.9895196601282804e-14,nan,1.0,30920.478081614667,174.96077,0.01,-1.1920929e-06
0.009999998,29265.122535125243,0.01,-7.958078640513123e-15,nan,,100,1.0,3.5044917e-18,-14.387546,23.28,1.0,222.61414364333805,100.0,-7.958078640513123e-15,nan,1.0,29265.122535125243,170.21301,0.01,-1.5497208e-06
0.009999998,28802.857717811432,0.01,-7.105427357601002e-15,nan,,100,1.0,3.5044917e-18,-14.27346,26.13,1.0,251.10506050853004,100.0,-7.105427357601002e-15,nan,1.0,28802.857717811432,168.86334,0.01,-5.9604645e-07
0.009999998,31979.465954382442,0.01,1.2505552149377763e-14,nan,,100,1.0,3.5044917e-18,-15.039975,26.72,1.0,257.0002503396681,100.0,1.2505552149377763e-14,nan,1.0,31979.465954382442,177.93164,0.01,2.3841858e-07
0.009999998,26303.02079609672,0.01,-1.1937117960769683e-14,nan,,100,1.0,3.5044917e-18,-13.639999,23.49,1.0,224.71957115447955,100.0,-1.1937117960769683e-14,nan,1.0,26303.02079609672,161.36911,0.01,4.7683716e-07
0.009999998,25121.902113992346,0.01,-1.9895196601282807e-15,nan,,100,1.0,3.5044917e-18,-13.330234,26.45,1.0,254.30280839882627,100.0,-1.9895196601282807e-15,nan,1.0,25121.902113992346,157.7044,0.01,-1.1920929e-07
0.009999998,25454.79528047356,0.01,-1.9610979506978764e-14,nan,,100,1.0,3.5044917e-18,-13.4182625,25.38,1.0,243.6069631758234,100.0,-1.9610979506978764e-14,nan,1.0,25454.79528047356,158.74586,0.01,1.4305115e-06
0.009999998,28834.581302766186,0.01,1.1368683772161604e-14,nan,,100,1.0,3.5044917e-18,-14.28132,23.29,1.0,222.72499703433786,100.0,1.1368683772161604e-14,nan,1.0,28834.581302766186,168.95631,0.01,1.0728836e-06
0.009999998,18361.150080453375,0.01,9.805489753489382e-15,nan,,100,1.0,3.5044917e-18,-11.396234,20.14,1.0,191.22846996578804,100.0,9.805489753489382e-15,nan,1.0,18361.150080453375,134.8241,0.01,3.0994415e-06
0.009999998,39107.7473221476,0.01,,nan,,100,1.0,3.5044917e-18,-16.63194,30.23,1.0,292.103278138348,100.0,,nan,1.0,39107.7473221476,196.76552,0.01,-3.5762787e-07
0.009999998,25365.355667381275,0.01,2.7284841053187846e-14,nan,,100,1.0,3.5044917e-18,-13.394669,24.46,1.0,234.4127820311674,100.0,2.7284841053187846e-14,nan,1.0,25365.355667381275,158.46672,0.01,4.7683716e-07
0.009999998,31496.904209836513,0.01,8.526512829121202e-15,nan,,100,1.0,3.5044917e-18,-14.926066,26.36,1.0,253.41779292345552,100.0,8.526512829121202e-15,nan,1.0,31496.904209836513,176.58408,0.01,3.0994415e-06
0.009999998,22365.81865541412,0.01,5.115907697472721e-15,nan,,100,1.0,3.5044917e-18,-12.577777,27.85,1.0,268.29380833237303,100.0,5.115907697472721e-15,nan,1.0,22365.81865541412,148.80241,0.01,-1.3113022e-06
0.009999998,32732.64423935177,0.01,2.0747847884194925e-14,nan,,100,1.0,3.5044917e-18,-15.216055,24.06,1.0,230.41980200888392,100.0,2.0747847884194925e-14,nan,1.0,32732.64423935177,180.01477,0.01,-2.3841858e-06
0.009999998,36663.457993074655,0.01,-3.524291969370097e-14,nan,,100,1.0,3.5044917e-18,-16.103796,27.79,1.0,267.69891868910076,100.0,-3.524291969370097e-14,nan,1.0,36663.457993074655,190.51726,0.01,1.66893e-06
0.009999998,28549.23599756928,0.01,4.376943252282217e-14,nan,,100,1.0,3.5044917e-18,-14.21048,24.63,1.0,236.11968281638718,100.0,4.376943252282217e-14,nan,1.0,28549.23599756928,168.11824,0.01,
0.009999998,29721.82399773951,0.01,3.637978807091713e-14,nan,,100,1.0,3.5044917e-18,-14.4993725,25.79,1.0,247.71745977916768,100.0,3.637978807091713e-14,nan,1.0,29721.82399773951,171.53601,0.01,-1.66893e-06
0.009999998,25824.919100721403,0.01,-2.0463630789890885e-14,nan,,100,1.0,3.5044917e-18,-13.515467,24.92,1.0,239.0149312403134,100.0,-2.0463630789890885e-14,nan,1.0,25824.919100721403,159.89581,0.01,-9.536743e-07
0.009999998,26871.227444781987,0.01,-3.069544618483633e-14,nan,,100,1.0,3.5044917e-18,-13.78654,26.33,1.0,253.10072540380813,100.0,-3.069544618483633e-14,nan,1.0,26871.227444781987,163.10278,0.01,
0.009999998,36559.734774243545,0.01,-5.684341886080802e-15,nan,,100,1.0,3.5044917e-18,-16.080997,27.12,1.0,261.00638992180325,100.0,-5.684341886080802e-15,nan,1.0,36559.734774243545,190.24756,0.01,-4.4107437e-06
0.009999998,29917.48890783823,0.01,7.958078640513123e-15,nan,,100,1.0,3.5044917e-18,-14.54702,25.59,1.0,245.71049717731995,100.0,7.958078640513123e-15,nan,1.0,29917.48890783823,172.09972,0.01,-9.536743e-07
0.009999998,31628.82495968548,0.01,5.684341886080802e-15,nan,,100,1.0,3.5044917e-18,-14.957294,27.08,1.0,260.606253205828,100.0,5.684341886080802e-15,nan,1.0,31628.82495968548,176.95349,0.01,1.1920929e-07
0.009999998,26095.122877551068,0.01,-2.2168933355715127e-14,nan,,100,1.0,3.5044917e-18,-13.585986,22.4,1.0,213.82499426642096,100.0,-2.2168933355715127e-14,nan,1.0,26095.122877551068,160.73012,0.01,-2.861023e-06
0.009999998,22264.3595579936,0.01,2.6716406864579765e-14,nan,,100,1.0,3.5044917e-18,-12.549217,21.08,1.0,200.62893797312375,100.0,2.6716406864579765e-14,nan,1.0,22264.3595579936,148.46452,0.01,1.4305115e-06
0.009999998,27645.335668645945,0.01,-2.2737367544323207e-14,nan,,100,1.0,3.5044917e-18,-13.983711,26.69,1.0,256.6939833128216,100.0,-2.2737367544323207e-14,nan,1.0,27645.335668645945,165.43544,0.01,9.536743e-07
0.009999998,26207.328394294625,0.01,5.684341886080802e-15,nan,,100,1.0,3.5044917e-18,-13.615163,21.8,1.0,207.82998192972173,100.0,5.684341886080802e-15,nan,1.0,26207.328394294625,161.0753,0.01,3.5762787e-06
0.009999998,33688.66858070221,0.01,-4.320099833421409e-14,nan,,100,1.0,3.5044917e-18,-15.436664,25.87,1.0,248.514331961819,100.0,-4.320099833421409e-14,nan,1.0,33688.66858070221,182.6247,0.01,-1.4305115e-06
0.009999998,26695.295000608854,0.01,-4.590106073010247e-14,nan,,100,1.0,3.5044917e-18,-13.741335,25.52,1.0,245.00663805743633,100.0,-4.590106073010247e-14,nan,1.0,26695.295000608854,162.56796,0.01,1.1920929e-06
0.009999998,30460.06839213468,0.01,5.0590642786119134e-14,nan,,100,1.0,3.5044917e-18,-14.678342,25.49,1.0,244.71247684603432,100.0,5.0590642786119134e-14,nan,1.0,30460.06839213468,173.65329,0.01,-1.66893e-06
0.009999998,31853.334748169895,0.01,1.0800249583553523e-14,nan,,100,1.0,3.5044917e-18,-15.010286,25.11,1.0,240.9233965694827,100.0,1.0800249583553523e-14,nan,1.0,31853.334748169895,177.58041,0.01,-9.536743e-07
0.009999998,26902.686529545284,0.01,1.0516032489249483e-14,nan,,100,1.0,3.5044917e-18,-13.79461,25.03,1.0,240.10376216547286,100.0,1.0516032489249483e-14,nan,1.0,26902.686529545284,163.19821,0.01,1.9073486e-06
0.009999998,25743.19393745577,0.01,8.526512829121202e-15,nan,,100,1.0,3.5044917e-18,-13.494063,22.25,1.0,212.32796128278287,100.0,8.526512829121202e-15,nan,1.0,25743.19393745577,159.64261,0.01,-1.0728836e-06
0.009999998,30698.399516900005,0.01,-4.263256414560601e-14,nan,,100,1.0,3.5044917e-18,-14.735654,23.95,1.0,229.32314043355782,100.0,-4.263256414560601e-14,nan,1.0,30698.399516900005,174.33134,0.01,2.3841858e-06
0.009999998,28127.458527193146,0.01,8.526512829121202e-15,nan,,100,1.0,3.5044917e-18,-14.105122,23.53,1.0,225.12308645861643,100.0,8.526512829121202e-15,nan,1.0,28127.458527193146,166.87175,0.01,-9.536743e-07
0.009999998,31893.519629762963,0.01,-3.581135388230905e-14,nan,,100,1.0,3.5044917e-18,-15.019753,22.89,1.0,218.72441985965594,100.0,-3.581135388230905e-14,nan,1.0,31893.519629762963,177.6924,0.01,-1.4305115e-06
0.009999998,30282.936771527395,0.01,5.0022208597511053e-14,nan,,100,1.0,3.5044917e-18,-14.635599,25.62,1.0,246.01667061284937,100.0,5.0022208597511053e-14,nan,1.0,30282.936771527395,173.14764,0.01,-2.3841858e-07
0.009999998,27987.305186631,0.01,-1.8758328224066646e-14,nan,,100,1.0,3.5044917e-18,-14.069933,23.09,1.0,220.73115466370083,100.0,-1.8758328224066646e-14,nan,1.0,27987.305186631,166.45549,0.01,-4.7683716e-07
0.009999998,28902.55764703862,0.01,-6.593836587853729e-14,nan,,100,1.0,3.5044917e-18,-14.298144,25.95,1.0,249.30488686952268,100.0,-6.593836587853729e-14,nan,1.0,28902.55764703862,169.15535,0.01,-3.0994415e-06
0.009999998,25936.245050729063,0.01,-1.4210854715202004e-14,nan,,100,1.0,3.5044917e-18,-13.544564,22.63,1.0,216.11664197994233,100.0,-1.4210854715202004e-14,nan,1.0,25936.245050729063,160.24008,0.01,4.7683716e-07
0.009999998,27718.38158799477,0.01,-2.4158453015843406e-14,nan,,100,1.0,3.5044917e-18,-14.002175,25.37,1.0,243.50663691845367,100.0,-2.4158453015843406e-14,nan,1.0,27718.38158799477,165.65385,0.01,2.3841858e-07
0.009999998,27333.018374893272,0.01,-2.842170943040401e-14,nan,,100,1.0,3.5044917e-18,-13.904496,26.5,1.0,254.80730902825562,100.0,-2.842170943040401e-14,nan,1.0,27333.018374893272,164.49829,0.01,-3.5762787e-07
0.009999998,44350.539633605746,0.01,-6.764366844436153e-14,nan,,100,1.0,3.5044917e-18,-17.711727,29.48,1.0,284.5930282448311,100.0,-6.764366844436153e-14,nan,1.0,44350.539633605746,209.54005,0.01,-1.4305115e-06
0.009999998,21365.975065383405,0.01,-1.0373923942097462e-14,nan,,100,1.0,3.5044917e-18,-12.293424,22.11,1.0,210.91915003427619,100.0,-1.0373923942097462e-14,nan,1.0,21365.975065383405,145.43835,0.01,7.1525574e-07
0.009999998,36519.666295307004,0.01,3.637978807091713e-14,nan,,100,1.0,3.5044917e-18,-16.072184,22.5,1.0,214.8255816307693,100.0,3.637978807091713e-14,nan,1.0,36519.666295307004,190.14328,0.01,1.9073486e-06
0.009999998,24473.247336061828,0.01,-1.1084466677857563e-14,nan,,100,1.0,3.5044917e-18,-13.157012,22.43,1.0,214.11654062146457,100.0,-1.1084466677857563e-14,nan,1.0,24473.247336061828,155.65512,0.01,-2.3841858e-06
0.009999998,35515.42713212229,0.01,-4.831690603168682e-15,nan,,100,1.0,3.5044917e-18,-15.849667,23.5,1.0,224.8210915543112,100.0,-4.831690603168682e-15,nan,1.0,35515.42713212229,187.51073,0.01,1.1920929e-06
0.009999998,21443.69741099023,0.01,9.094947017729283e-15,nan,,100,1.0,3.5044917e-18,-12.315763,22.89,1.0,218.71534403352092,100.0,9.094947017729283e-15,nan,1.0,21443.69741099023,145.70264,0.01,4.7683716e-07
0.009999998,30046.49575276262,0.01,-7.958078640513123e-15,nan,,100,1.0,3.5044917e-18,-14.578351,25.54,1.0,245.20990611352101,100.0,-7.958078640513123e-15,nan,1.0,30046.49575276262,172.47037,0.01,9.536743e-07
0.009999998,26933.559865116687,0.01,-7.389644451905042e-15,nan,,100,1.0,3.5044917e-18,-13.802522,27.0,1.0,259.8022616299892,100.0,-7.389644451905042e-15,nan,1.0,26933.559865116687,163.29184,0.01,1.0728836e-06
0.009999998,29427.849405394463,0.01,9.094947017729283e-15,nan,,100,1.0,3.5044917e-18,-14.427486,25.16,1.0,241.4177230083829,100.0,9.094947017729283e-15,nan,1.0,29427.849405394463,170.6856,0.01,1.9073486e-06
0.009999998,30999.1902517665,0.01,3.808509063674137e-14,nan,,100,1.0,3.5044917e-18,-14.807671,26.91,1.0,258.90093426395606,100.0,3.808509063674137e-14,nan,1.0,30999.1902517665,175.18332,0.01,
0.009999998,23031.49222344623,0.01,-6.536993168992922e-15,nan,,100,1.0,3.5044917e-18,-12.763583,24.1,1.0,230.8154114796631,100.0,-6.536993168992922e-15,nan,1.0,23031.49222344623,151.00058,0.01,
0.009999998,34380.18884806772,0.01,6.30961949354969e-14,nan,,100,1.0,3.5044917e-18,-15.594292,26.81,1.0,257.9074957608477,100.0,6.30961949354969e-14,nan,1.0,34380.18884806772,184.48953,0.01,1.0728836e-06
0.009999998,31387.04393957944,0.01,1.3642420526593923e-14,nan,,100,1.0,3.5044917e-18,-14.900011,23.35,1.0,223.33053442096445,100.0,1.3642420526593923e-14,nan,1.0,31387.04393957944,176.27583,0.01,1.66893e-06
0.009999998,30765.57241788667,0.01,-1.1084466677857563e-14,nan,,100,1.0,3.5044917e-18,-14.751764,25.34,1.0,243.2107910594334,100.0,-1.1084466677857563e-14,nan,1.0,30765.57241788667,174.52196,0.01,9.536743e-07
0.009999998,32336.61616200252,0.01,2.899014361901209e-14,nan,,100,1.0,3.5044917e-18,-15.123728,24.99,1.0,239.7179950882236,100.0,2.899014361901209e-14,nan,1.0,32336.61616200252,178.92247,0.01,9.536743e-07
0.009999998,34151.627516168046,0.01,3.751665644813329e-14,nan,,100,1.0,3.5044917e-18,-15.542373,25.41,1.0,243.91161430286036,100.0,3.751665644813329e-14,nan,1.0,34151.627516168046,183.87526,0.01,
0.009999998,25408.34221452128,0.01,-2.3305801732931285e-14,nan,,100,1.0,3.5044917e-18,-13.406014,23.41,1.0,223.92591324037892,100.0,-2.3305801732931285e-14,nan,1.0,25408.34221452128,158.60094,0.01,-1.9073486e-06
0.009999998,33687.82489470404,0.01,-3.069544618483633e-14,nan,,100,1.0,3.5044917e-18,-15.436469,27.07,1.0,260.50232006454246,100.0,-3.069544618483633e-14,nan,1.0,33687.82489470404,182.62242,0.01,9.536743e-07
0.009999998,28561.997260615048,0.01,-2.5437429940211587e-14,nan,,100,1.0,3.5044917e-18,-14.2136545,25.78,1.0,247.59961224693984,100.0,-2.5437429940211587e-14,nan,1.0,28561.997260615048,168.1558,0.01,-8.34465e-07
0.009999998,22669.265706935992,0.01,-2.3021584638627248e-14,nan,,100,1.0,3.5044917e-18,-12.662814,22.63,1.0,216.115961890161,100.0,-2.3021584638627248e-14,nan,1.0,22669.265706935992,149.80846,0.01,9.536743e-07
0.009999998,29191.989758483985,0.01,-3.9790393202565614e-15,nan,,100,1.0,3.5044917e-18,-14.369557,23.22,1.0,222.0218729007642,100.0,-3.9790393202565614e-15,nan,1.0,29191.989758483985,170.00021,0.01,2.3841858e-07
0.009999998,28836.790739100335,0.01,-1.3642420526593923e-14,nan,,100,1.0,3.5044917e-18,-14.281865,24.92,1.0,239.0146501625537,100.0,-1.3642420526593923e-14,nan,1.0,28836.790739100335,168.96278,0.01,3.0994415e-06
0.009999998,39987.719956336485,0.01,-8.526512829121202e-15,nan,,100,1.0,3.5044917e-18,-16.818018,28.05,1.0,270.2982047179441,100.0,-8.526512829121202e-15,nan,1.0,39987.719956336485,198.96693,0.01,-4.7683716e-07
0.009999998,31234.378900195443,0.01,4.263256414560601e-14,nan,,100,1.0,3.5044917e-18,-14.863737,25.22,1.0,242.0168605744436,100.0,4.263256414560601e-14,nan,1.0,31234.378900195443,175.84662,0.01,
0.009999998,33702.39097315898,0.01,3.865352482534945e-14,nan,,100,1.0,3.5044917e-18,-15.439808,24.8,1.0,237.81631969217324,100.0,3.865352482534945e-14,nan,1.0,33702.39097315898,182.6619,0.01,-2.503395e-06
0.009999998,28615.1464158797,0.01,2.6147972675971688e-14,nan,,100,1.0,3.5044917e-18,-14.226875,26.93,1.0,259.1043921697412,100.0,2.6147972675971688e-14,nan,1.0,28615.1464158797,168.3122,0.01,4.7683716e-07
0.009999998,19713.101916818283,0.01,-7.389644451905042e-15,nan,,100,1.0,3.5044917e-18,-11.808345,20.8,1.0,197.8303580992446,100.0,-7.389644451905042e-15,nan,1.0,19713.101916818283,139.69957,0.01,-2.3841858e-07
0.009999998,29320.2904032045,0.01,2.5295321393059567e-14,nan,,100,1.0,3.5044917e-18,-14.4011,24.95,1.0,239.3141730181832,100.0,2.5295321393059567e-14,nan,1.0,29320.2904032045,170.37338,0.01,8.34465e-07
0.009999998,28477.91921063015,0.01,2.0321522242738864e-14,nan,,100,1.0,3.5044917e-18,-14.192721,24.03,1.0,230.1171721855645,100.0,2.0321522242738864e-14,nan,1.0,28477.91921063015,167.90813,0.01,1.1920929e-06
0.009999998,21763.781504460247,0.01,1.4210854715202004e-14,nan,,100,1.0,3.5044917e-18,-12.407339,25.56,1.0,245.40409192178743,100.0,1.4210854715202004e-14,nan,1.0,21763.781504460247,146.78604,0.01,-2.3841858e-06
0.009999998,27482.836730965977,0.01,-2.0463630789890885e-14,nan,,100,1.0,3.5044917e-18,-13.942553,25.61,1.0,245.90274791834233,100.0,-2.0463630789890885e-14,nan,1.0,27482.836730965977,164.9485,0.01,
0.009999998,24036.017792982027,0.01,-1.1368683772161603e-15,nan,,100,1.0,3.5044917e-18,-13.038952,26.61,1.0,255.89679969430952,100.0,-1.1368683772161603e-15,nan,1.0,24036.017792982027,154.2584,0.01,1.1920929e-07
0.009999998,27604.299724611417,0.01,-1.5916157281026246e-14,nan,,100,1.0,3.5044917e-18,-13.97333,25.93,1.0,249.10121742349187,100.0,-1.5916157281026246e-14,nan,1.0,27604.299724611417,165.3126,0.01,2.1457672e-06
0.009999998,29217.53032613361,0.01,-6.792788553866558e-14,nan,,100,1.0,3.5044917e-18,-14.375839,24.41,1.0,233.9210229314775,100.0,-6.792788553866558e-14,nan,1.0,29217.53032613361,170.07455,0.01,-3.33786e-06
0.009999998,32933.62440010838,0.01,4.547473508864641e-15,nan,,100,1.0,3.5044917e-18,-15.262697,25.31,1.0,242.91551912926997,100.0,4.547473508864641e-15,nan,1.0,32933.62440010838,180.56657,0.01,4.7683716e-07
0.009999998,28224.744789499535,0.01,-1.1368683772161604e-14,nan,,100,1.0,3.5044917e-18,-14.129492,26.21,1.0,251.90712135075347,100.0,-1.1368683772161604e-14,nan,1.0,28224.744789499535,167.1601,0.01,
0.009999998,25310.527339716395,0.01,-3.4106051316484808e-15,nan,,100,1.0,3.5044917e-18,-13.380184,22.6,1.0,215.82701776791382,100.0,-3.4106051316484808e-15,nan,1.0,25310.527339716395,158.29536,0.01,-8.34465e-07
0.009999998,34328.3428101384,0.01,-1.5063505998114125e-14,nan,,100,1.0,3.5044917e-18,-15.582528,27.22,1.0,262.0004109260054,100.0,-1.5063505998114125e-14,nan,1.0,34328.3428101384,184.35037,0.01,5.9604645e-07
0.009999998,28733.486744339556,0.01,-3.126388037344441e-14,nan,,100,1.0,3.5044917e-18,-14.256262,24.77,1.0,237.52378156172833,100.0,-3.126388037344441e-14,nan,1.0,28733.486744339556,168.65987,0.01,2.3841858e-07
0.009999998,34673.195308696464,0.01,1.1368683772161603e-15,nan,,100,1.0,3.5044917e-18,-15.6606045,25.75,1.0,247.30996464614492,100.0,1.1368683772161603e-15,nan,1.0,34673.195308696464,185.27402,0.01,-4.7683716e-07
0.009999998,34295.68907425311,0.01,1.9326762412674726e-14,nan,,100,1.0,3.5044917e-18,-15.575114,24.87,1.0,238.51737206995924,100.0,1.9326762412674726e-14,nan,1.0,34295.68907425311,184.26266,0.01,
0.009999998,24919.946302290722,0.01,-4.547473508864641e-15,nan,,100,1.0,3.5044917e-18,-13.276547,23.67,1.0,226.5216504143374,100.0,-4.547473508864641e-15,nan,1.0,24919.946302290722,157.06924,0.01,-4.7683716e-07
0.009999998,41173.05739398627,0.01,-4.888534022029489e-14,nan,,100,1.0,3.5044917e-18,-17.065462,24.87,1.0,238.5214306713599,100.0,-4.888534022029489e-14,nan,1.0,41173.05739398627,201.89435,0.01,2.6226044e-06
0.009999998,40591.41031902705,0.01,-1.5916157281026246e-14,nan,,100,1.0,3.5044917e-18,-16.944494,29.03,1.0,280.10240621039475,100.0,-1.5916157281026246e-14,nan,1.0,40591.41031902705,200.46321,0.01,-1.4305115e-06
0.009999998,28269.803098039767,0.01,-1.0800249583553523e-14,nan,,100,1.0,3.5044917e-18,-14.140764,26.16,1.0,251.40499743595763,100.0,-1.0800249583553523e-14,nan,1.0,28269.803098039767,167.29347,0.01,-2.4437904e-06
0.009999998,28545.488619030035,0.01,8.526512829121202e-16,nan,,100,1.0,3.5044917e-18,-14.209548,22.57,1.0,215.53169478883484,100.0,8.526512829121202e-16,nan,1.0,28545.488619030035,168.10721,0.01,1.9073486e-06
0.009999998,37540.45688531701,0.01,1.7053025658242404e-14,nan,,100,1.0,3.5044917e-18,-16.295261,27.26,1.0,262.4017917459325,100.0,1.7053025658242404e-14,nan,1.0,37540.45688531701,192.7824,0.01,1.9073486e-06
0.009999998,27382.84898207732,0.01,-1.7621459846850484e-14,nan,,100,1.0,3.5044917e-18,-13.917169,24.42,1.0,234.00912517786708,100.0,-1.7621459846850484e-14,nan,1.0,27382.84898207732,164.64816,0.01,1.4305115e-06
0.009999998,27209.792690456634,0.01,2.2453150450019167e-14,nan,,100,1.0,3.5044917e-18,-13.873122,25.47,1.0,244.51348784249578,100.0,2.2453150450019167e-14,nan,1.0,27209.792690456634,164.12706,0.01,-8.34465e-07
0.009999998,34743.27006862624,0.01,-3.097966327914037e-14,nan,,100,1.0,3.5044917e-18,-15.676416,28.45,1.0,274.30519300442734,100.0,-3.097966327914037e-14,nan,1.0,34743.27006862624,185.46115,0.01,-4.053116e-06
0.009999998,19297.918819728107,0.01,-4.831690603168682e-15,nan,,100,1.0,3.5044917e-18,-11.683331,21.95,1.0,209.31946367149584,100.0,-4.831690603168682e-15,nan,1.0,19297.918819728107,138.22061,0.01,-5.9604645e-07
0.009999998,30874.382380695017,0.01,-2.1032064978498965e-14,nan,,100,1.0,3.5044917e-18,-14.777829,25.73,1.0,247.1098863659845,100.0,-2.1032064978498965e-14,nan,1.0,30874.382380695017,174.8303,0.01,7.1525574e-07
0.009999998,20719.333187511464,0.01,-2.4442670110147446e-14,nan,,100,1.0,3.5044917e-18,-12.105966,23.81,1.0,227.91386564944813,100.0,-2.4442670110147446e-14,nan,1.0,20719.333187511464,143.2206,0.01,-1.1920929e-07
0.009999998,30639.264823864974,0.01,5.0022208597511053e-14,nan,,100,1.0,3.5044917e-18,-14.721455,23.45,1.0,224.3245615998112,100.0,5.0022208597511053e-14,nan,1.0,30639.264823864974,174.16335,0.01,-4.7683716e-07
0.009999998,34761.714943113744,0.01,-6.02540239924565e-14,nan,,100,1.0,3.5044917e-18,-15.68058,29.26,1.0,282.39735390736826,100.0,-6.02540239924565e-14,nan,1.0,34761.714943113744,185.51038,0.01,-7.1525574e-07
0.009999998,30568.608178308008,0.01,-2.1032064978498965e-14,nan,,100,1.0,3.5044917e-18,-14.704468,25.21,1.0,241.91523995328527,100.0,-2.1032064978498965e-14,nan,1.0,30568.608178308008,173.96242,0.01,-4.7683716e-07
0.009999998,28734.603726442834,0.01,-1.8758328224066646e-14,nan,,100,1.0,3.5044917e-18,-14.2565365,25.85,1.0,248.3039814578651,100.0,-1.8758328224066646e-14,nan,1.0,28734.603726442834,168.66316,0.01,
0.009999998,24007.514406831466,0.01,3.097966327914037e-14,nan,,100,1.0,3.5044917e-18,-13.031221,23.72,1.0,227.01769614105743,100.0,3.097966327914037e-14,nan,1.0,24007.514406831466,154.16692,0.01,2.3841858e-07
0.009999998,33157.59872698224,0.01,1.4779288903810084e-14,nan,,100,1.0,3.5044917e-18,-15.314508,25.3,1.0,242.81361222708605,100.0,1.4779288903810084e-14,nan,1.0,33157.59872698224,181.17953,0.01,-2.6226044e-06
0.009999998,22243.391607748214,0.01,-2.9984903449076226e-14,nan,,100,1.0,3.5044917e-18,-12.543306,23.61,1.0,225.91297427725576,100.0,-2.9984903449076226e-14,nan,1.0,22243.391607748214,148.39459,0.01,-2.9802322e-07
0.009999998,27036.90854095011,0.01,-2.3590018827235325e-14,nan,,100,1.0,3.5044917e-18,-13.828975,24.38,1.0,233.60799577904993,100.0,-2.3590018827235325e-14,nan,1.0,27036.90854095011,163.60481,0.01,-9.536743e-07
0.009999998,30039.493707520585,0.01,-3.4106051316484808e-15,nan,,100,1.0,3.5044917e-18,-14.576653,25.25,1.0,242.31862595177205,100.0,-3.4106051316484808e-15,nan,1.0,30039.493707520585,172.45029,0.01,1.1920929e-06
0.009999998,27865.993666302144,0.01,-1.7621459846850484e-14,nan,,100,1.0,3.5044917e-18,-14.039406,23.68,1.0,226.62104653810013,100.0,-1.7621459846850484e-14,nan,1.0,27865.993666302144,166.09435,0.01,1.4305115e-06
