Delta,VarVanillaIw,eRenyi2,ESSRenyi,IterType,MinVanillaIw,AvgDiscRet,VanillaAvgRet,VarRet,BatchSize,VarNormIw,VarDiscRet,Bound,J,AvgEpLen,MaxVanillaIw,MinNormIw,EpsThisIter,AvgRet,VarJ,AvgNormIw,AvgVanillaIw,MaxNormIw,ESSClassic
0.4,0.0525358,1.05827,94.493739286,1,0.505431,-88.1816833395,-88.1816833395,8339.83860354,100,5.45559e-06,8339.83860354,-137.932,-85.3753,120.44,1.49025,0.00515057,100,-88.1816833395,81.5087,0.01,0.981311,0.0151863,94.8757246353
0.4,0.0785161,1.07136,93.3391727286,1,0.0523389,-78.358776181,-78.358776181,4931.23827629,100,8.3778e-06,4931.23827629,-127.747,-74.8673,109.19,1.34412,0.000540642,100,-78.358776181,58.3782,0.01,0.968087,0.0138843,92.3412210168
0.4,0.0267327,1.03293,96.8118793461,1,0.6794,-85.8541988598,-85.8541988598,7185.33690244,100,2.6557e-06,7185.33690244,-136.005,-84.0825,118.28,1.94809,0.00677163,100,-85.8541988598,79.0844,0.01,1.0033,0.0194168,97.4382171929
0.4,0.0678818,1.0576,94.5534807823,1,0.306517,-78.7919265649,-78.7919265649,3752.72851236,100,6.92759e-06,3752.72851236,-128.509,-75.9699,110.64,1.3315,0.00309648,100,-78.7919265649,42.9614,0.01,0.989886,0.013451,93.5818916214
0.4,0.0853682,1.07184,93.2978868582,1,0.104759,-83.4312510628,-83.4312510628,6037.51346116,100,8.94308e-06,6037.51346116,-130.855,-77.9626,115.63,1.5577,0.00107223,100,-83.4312510628,65.3805,0.01,0.977022,0.0159433,91.8664681034
0.4,0.260795,1.07518,93.0079871528,1,0.784375,-86.568671231,-86.568671231,7241.65922083,100,2.32441e-05,7241.65922083,-136.441,-83.4672,118.56,4.1676,0.00740509,100,-86.568671231,78.9385,0.01,1.05924,0.0393453,81.2930677464
0.4,0.149441,1.13393,88.1890624683,1,0.0844854,-79.872593489,-79.872593489,4939.79471332,100,1.57199e-05,4939.79471332,-127.29,-72.8872,111.93,1.66195,0.000866506,100,-79.872593489,42.4495,0.01,0.975012,0.0170454,86.533111942
0.4,0.0221461,1.02066,97.975643815,1,0.874286,-88.8732610027,-88.8732610027,7138.96231022,100,2.20948e-06,7138.96231022,-139.35,-87.7356,122.32,1.80479,0.00873273,100,-88.8732610027,79.1896,0.01,1.00116,0.018027,97.8594252921
0.4,0.0397839,1.0266,97.4086961268,1,0.662779,-97.8796837686,-97.8796837686,10288.7226166,100,3.96576e-06,10288.7226166,-148.426,-96.6612,132.66,1.85394,0.00661727,100,-97.8796837686,99.6372,0.01,1.00159,0.01851,96.2222447801
0.4,0.0626043,1.03349,96.7596070608,1,0.527118,-86.3847156696,-86.3847156696,8400.87789894,100,5.95382e-06,8400.87789894,-136.428,-84.4876,118.15,2.25037,0.00514048,100,-86.3847156696,85.5523,0.01,1.02543,0.0219457,94.4338251073
0.4,0.20289,1.19282,83.8346642004,1,0.0554072,-88.9381688114,-88.9381688114,8287.9495179,100,1.77783e-05,8287.9495179,-133.785,-77.9875,121.63,1.66998,0.000518658,100,-88.9381688114,63.9169,0.01,1.06828,0.0156324,85.0337039678
0.4,0.0292596,1.03285,96.8193210951,1,0.433552,-87.8468439093,-87.8468439093,7152.95351101,100,2.96136e-06,7152.95351101,-137.946,-86.0249,120.22,1.25411,0.00436167,100,-87.8468439093,80.0083,0.01,0.994005,0.0126167,97.151766853
0.4,0.056131,1.03589,96.535103583,1,0.745852,-75.7741381215,-75.7741381215,3770.34264597,100,5.33573e-06,3770.34264597,-125.818,-73.8207,106.77,2.5883,0.00727191,100,-75.7741381215,52.1735,0.01,1.02566,0.0252354,94.9826568787
0.4,0.264943,1.24538,80.2967202488,1,0.000997837,-85.6334962937,-85.6334962937,7223.85488532,100,3.12522e-05,7223.85488532,-131.902,-74.8877,117.97,2.37538,1.08374e-05,100,-85.6334962937,56.8029,0.01,0.920736,0.0257987,76.3710048903
0.4,0.00590114,1.00774,99.2316609807,1,0.70357,-81.5053308152,-81.5053308152,4874.14250911,100,5.88439e-07,4874.14250911,-132.399,-81.1125,113.23,1.19965,0.00702572,100,-81.5053308152,67.9702,0.01,1.00142,0.0119794,99.4208428444
0.4,0.0351568,1.03281,96.82346707,1,0.472789,-70.3232049511,-70.3232049511,2564.65072083,100,3.55181e-06,2564.65072083,-120.537,-68.6223,99.91,1.38975,0.00475212,100,-70.3232049511,39.8494,0.01,0.994901,0.0139687,96.6031352308
0.4,0.0473878,1.04947,95.2858829339,1,0.4222,-75.0339786841,-75.0339786841,3801.8746412,100,4.77484e-06,3801.8746412,-124.5,-72.1628,105.3,1.55293,0.00423804,100,-75.0339786841,51.098,0.01,0.996217,0.0155883,95.4863026442
0.4,0.00828942,1.01014,98.9960208561,1,0.903585,-78.745658014,-78.745658014,4954.40975511,100,8.31624e-07,4954.40975511,-129.541,-78.1937,109.62,1.29888,0.00905045,100,-78.745658014,67.451,0.01,0.998387,0.0130098,99.1834390334
0.4,0.16589,1.14148,87.6057958083,1,0.151413,-79.5956463024,-79.5956463024,4945.06099848,100,1.64856e-05,4945.06099848,-125.865,-71.2813,111.27,2.41287,0.0015094,100,-79.5956463024,36.8939,0.01,1.00313,0.0240534,85.9691890138
0.4,0.0520884,1.05266,94.9970918592,1,0.272099,-78.9322887795,-78.9322887795,4951.83297497,100,5.20641e-06,4951.83297497,-128.62,-76.2028,109.86,1.57808,0.00272036,100,-78.9322887795,59.0046,0.01,1.00023,0.0157771,95.0983219325
0.4,0.026545,1.02953,97.1313251641,1,0.560356,-75.5067722878,-75.5067722878,3784.20339682,100,2.62201e-06,3784.20339682,-125.983,-74.1447,106.48,1.32961,0.00556916,100,-75.5067722878,53.7675,0.01,1.00618,0.0132145,97.4698755599
0.4,0.0128809,1.01608,98.4176300739,1,0.883494,-72.423672944,-72.423672944,2616.97294038,100,1.31742e-06,2616.97294038,-123.001,-71.5031,102.19,1.58618,0.00893493,100,-72.423672944,46.1226,0.01,0.988809,0.0160414,98.7125636292
0.4,0.0252457,1.02809,97.2677714749,1,0.702899,-73.7829975353,-73.7829975353,3777.20850687,100,2.61716e-06,3777.20850687,-124.084,-72.2818,103.8,1.4203,0.00715673,100,-73.7829975353,53.7682,0.01,0.982151,0.0144611,97.4744519812
0.4,0.220117,1.21501,82.3040157485,1,0.0419587,-86.5351327625,-86.5351327625,7157.62338448,100,2.03537e-05,7157.62338448,-128.966,-72.6516,119.3,1.72267,0.000403475,100,-86.5351327625,39.8203,0.01,1.03993,0.0165652,83.2291744137
0.4,0.184589,1.15149,86.8440221314,1,0.0761245,-81.1672919241,-81.1672919241,6104.39261448,100,1.75265e-05,6104.39261448,-128.406,-73.5845,112.5,1.83556,0.00074177,100,-81.1672919241,52.7311,0.01,1.02626,0.017886,85.2142404762
0.4,0.354006,1.31439,76.0810333065,1,0.00358874,-91.2787160636,-91.2787160636,8233.56427871,100,3.22873e-05,8233.56427871,-132.293,-73.7149,124.69,1.89715,3.4273e-05,100,-91.2787160636,41.2748,0.01,1.0471,0.0181181,75.7779995802
0.4,0.0105059,1.00774,99.2318018423,1,0.843851,-74.3328389178,-74.3328389178,3814.93984644,100,1.04362e-06,3814.93984644,-125.217,-73.9335,104.49,1.63447,0.00841049,100,-74.3328389178,58.9455,0.01,1.00333,0.0162905,98.9773591553
0.4,0.252038,1.2867,77.7182580105,1,0.0118041,-89.7268442962,-89.7268442962,8305.04576126,100,2.93064e-05,8305.04576126,-137.55,-79.5983,122.1,1.82294,0.000127286,100,-89.7268442962,61.1238,0.01,0.927367,0.0196571,77.5113720415
0.4,0.0755966,1.08479,92.1833361575,1,0.145814,-75.2660776968,-75.2660776968,3765.8611188,100,7.44716e-06,3765.8611188,-123.862,-70.6509,106.51,1.85551,0.00144725,100,-75.2660776968,38.2766,0.01,1.00752,0.0184165,93.1335276854
0.4,0.00104134,1.00125,99.874915378,1,0.891811,-79.0959337544,-79.0959337544,4907.99903109,100,1.04433e-07,4907.99903109,-130.153,-79.0324,110.34,1.12175,0.00893088,100,-79.0959337544,69.3609,0.01,0.998571,0.0112336,99.8967066237
0.4,0.00702975,1.01181,98.832405914,1,0.918756,-75.4886091694,-75.4886091694,3771.47410736,100,7.11346e-07,3771.47410736,-126.216,-74.826,106.48,1.29978,0.0092421,100,-75.4886091694,58.0364,0.01,0.994098,0.013075,99.3006955863
0.4,0.0109351,1.01505,98.5173786365,1,0.685047,-73.109431769,-73.109431769,3789.86504869,100,1.10424e-06,3789.86504869,-123.766,-72.2954,103.01,1.30001,0.006884,100,-73.109431769,57.4052,0.01,0.995128,0.0130638,98.9186424028
0.4,0.0904927,1.11483,89.69989817,1,0.17674,-88.3736124471,-88.3736124471,8331.98997153,100,9.33893e-06,8331.98997153,-137.208,-83.265,120.43,1.46523,0.00179546,100,-88.3736124471,82.3512,0.01,0.984369,0.014885,91.5368968697
0.4,0.066417,1.05006,95.2324232681,1,0.453856,-88.8055787008,-88.8055787008,8309.18683588,100,6.17681e-06,8309.18683588,-138.515,-86.1629,121.76,2.29513,0.00437684,100,-88.8055787008,83.7406,0.01,1.03695,0.0221335,94.2373614436
0.4,0.0122471,1.01481,98.5405242028,1,0.893403,-77.6437965666,-77.6437965666,3759.17870676,100,1.23304e-06,3759.17870676,-128.239,-76.7728,108.65,1.51103,0.00896435,100,-77.6437965666,55.5476,0.01,0.996617,0.0151616,98.7939853088
0.4,0.0979193,1.08233,92.3936198393,1,0.180504,-78.6387737325,-78.6387737325,4914.33140688,100,1.16132e-05,4914.33140688,-127.454,-74.3044,109.89,1.3955,0.00196575,100,-78.6387737325,53.4219,0.01,0.918244,0.0151975,89.6884448381
0.4,0.134097,1.05215,95.0439121354,1,0.535929,-89.4592918842,-89.4592918842,8299.62764122,100,1.24432e-05,8299.62764122,-139.291,-86.8877,122.07,3.61428,0.00516256,100,-89.4592918842,85.057,0.01,1.03811,0.0348161,89.0322689769
0.4,0.143751,1.09034,91.714228768,1,0.274027,-93.4977113537,-93.4977113537,9305.72922204,100,1.44401e-05,9305.72922204,-141.793,-88.4462,127.59,3.79215,0.00274646,100,-93.4977113537,85.2171,0.01,0.997748,0.0380071,87.4923888027
0.4,0.0606223,1.06242,94.12511337,1,0.505024,-90.1350753573,-90.1350753573,8235.95061937,100,5.76263e-06,8235.95061937,-139.282,-86.6226,123.28,1.91771,0.00492387,100,-90.1350753573,81.1781,0.01,1.02567,0.0186972,94.6028950472
0.4,0.028866,1.03361,96.7481350404,1,0.537571,-79.8058334589,-79.8058334589,4899.37814244,100,2.96995e-06,4899.37814244,-130.168,-78.2281,111.16,1.38928,0.00545277,100,-79.8058334589,63.7351,0.01,0.985868,0.0140919,97.1437104678
0.4,0.00520966,1.00592,99.4114670424,1,0.931668,-68.6493751305,-68.6493751305,1369.91235194,100,5.21299e-07,1369.91235194,-119.545,-68.3294,98.23,1.30943,0.00931966,100,-68.6493751305,34.7975,0.01,0.999681,0.0130985,99.486554664
0.4,0.0286256,1.03312,96.794586727,1,0.73044,-64.3188649727,-64.3188649727,140.45816332,100,2.81907e-06,140.45816332,-77.0204,-63.8452,93.18,1.58936,0.00724871,100,-64.3188649727,11.6414,0.01,1.00768,0.0157724,97.2848757552
0.4,0.0225214,1.02423,195.268753828,,0.629186,-77.9020345603,-64.3188649727,140.45816332,200,2.17877e-06,4923.61594253,-130.852,-79.1476,93.18,1.36904,0.00618852,100,-64.3188649727,75.7677,0.01,1.0167,0.0134655,97.8885831508
0.4,0.0110146,1.01144,197.737801189,1,0.874689,-74.4328865333,-74.4328865333,3805.1304458,200,2.76457e-07,3805.1304458,-105.276,-68.9447,104.46,1.45376,0.0043821,100,-74.4328865333,41.9718,0.005,0.998024,0.00728319,197.823311112
0.4,,1.0,200.0,2,1.0,-85.5223538366,-85.5223538366,7184.30718928,200,3.50449e-18,7184.30718928,-136.611,-85.5223,117.87,1.0,0.01,100,-85.5223538366,84.3354,0.01,1.0,0.01,100.0
0.4,0.0332406,1.04385,191.598135365,1,0.822962,-82.3588664609,-82.3588664609,6066.74582657,200,8.41021e-07,6066.74582657,-119.141,-82.2321,113.66,1.90533,0.0041395,100,-82.3588664609,75.7087,0.005,0.994034,0.00958382,193.522304378
0.4,,1.0,200.0,2,1.0,-78.3472451366,-78.3472451366,4925.30989233,200,3.50449e-18,4925.30989233,-129.437,-78.3472,109.39,1.0,0.01,100,-78.3472451366,69.8288,0.01,1.0,0.01,100.0
0.4,0.0239372,1.02672,194.795270218,1,0.439705,-82.3602689962,-82.3602689962,6090.50671153,200,5.92487e-07,6090.50671153,-116.056,-79.4513,113.75,1.30897,0.00218758,100,-82.3602689962,69.783,0.005,1.005,0.00651228,195.392496462
0.4,,1.0,200.0,2,1.0,-67.526236604,-67.526236604,1379.97000356,200,3.50449e-18,1379.97000356,-118.614,-67.5262,96.53,1.0,0.01,100,-67.526236604,36.9617,0.01,1.0,0.01,100.0
0.4,0.0269787,1.02799,194.554199235,1,0.69401,-77.5613523768,-77.5613523768,4938.18192474,200,6.73787e-07,4938.18192474,-108.178,-71.551,108.07,1.41755,0.0034683,100,-77.5613523768,50.5053,0.005,1.00051,0.00708415,194.776715395
0.4,,1.0,200.0,2,1.0,-70.9519293118,-70.9519293118,2572.53793155,200,3.50449e-18,2572.53793155,-122.041,-70.9519,100.47,1.0,0.01,100,-70.9519293118,50.466,0.01,1.0,0.01,100.0
0.4,0.0862724,1.08144,184.939053682,1,0.108432,-91.1395013009,-91.1395013009,8191.83260283,200,2.1584e-06,8191.83260283,-114.514,-76.9464,124.7,1.67191,0.000542358,100,-91.1395013009,61.3629,0.005,0.999632,0.00836261,184.178190252
0.4,,1.0,200.0,2,1.0,-90.9031294642,-90.9031294642,8235.93368293,200,3.50449e-18,8235.93368293,-141.992,-90.9031,124.14,1.0,0.01,100,-90.9031294642,90.2971,0.01,1.0,0.01,100.0
0.4,0.295198,1.31517,152.071906597,1,0.017402,-75.6059249963,-75.6059249963,3774.56619881,200,8.2825e-06,3774.56619881,-115.605,-74.1763,106.31,1.92492,9.21774e-05,100,-75.6059249963,46.3697,0.005,0.943943,0.0101962,150.416223777
0.4,,1.0,200.0,2,1.0,-75.86882075,-75.86882075,3795.44165479,200,3.50449e-18,3795.44165479,-126.958,-75.8688,106.76,1.0,0.01,100,-75.86882075,61.2983,0.01,1.0,0.01,100.0
0.4,0.0188212,1.01965,196.146450546,1,0.51444,-71.9961153682,-71.9961153682,2570.87327958,200,4.7636e-07,2570.87327958,-109.743,-73.2646,101.99,1.28954,0.00258809,100,-71.9961153682,53.2216,0.005,0.993861,0.00648754,196.278764293
0.4,,1.0,200.0,2,1.0,-88.734952336,-88.734952336,8294.36384113,200,3.50449e-18,8294.36384113,-139.824,-88.735,121.0,1.0,0.01,100,-88.734952336,90.6169,0.01,1.0,0.01,100.0
0.4,0.067555,1.07267,186.450676946,1,0.173621,-83.8335390343,-83.8335390343,6038.98111813,200,1.62081e-06,6038.98111813,-121.059,-83.6437,116.32,1.81202,0.000850431,100,-83.8335390343,78.0198,0.005,1.02078,0.00887564,187.88020383
0.4,,1.0,200.0,2,1.0,-75.9491045894,-75.9491045894,3765.72567333,200,3.50449e-18,3765.72567333,-127.037,-75.9491,106.91,1.0,0.01,100,-75.9491045894,61.0579,0.01,1.0,0.01,100.0
0.4,0.18106,1.1518,173.640874269,1,0.0253442,-89.0059350729,-89.0059350729,8309.53910649,200,4.9925e-06,8309.53910649,-116.501,-77.73,121.73,1.89992,0.000133084,100,-89.0059350729,65.909,0.005,0.952186,0.00997664,166.847223414
0.4,,1.0,200.0,2,1.0,-74.1925726371,-74.1925726371,3790.91223215,200,3.50449e-18,3790.91223215,-125.282,-74.1926,104.58,1.0,0.01,100,-74.1925726371,61.2618,0.01,1.0,0.01,100.0
0.4,0.0297598,1.03595,193.059542976,1,0.362209,-71.4550116554,-71.4550116554,2577.52149952,200,7.40933e-07,2577.52149952,-108.178,-71.4085,101.63,1.47559,0.00180732,100,-71.4550116554,48.0002,0.005,1.00206,0.00736275,194.271119567
0.4,,1.0,200.0,2,1.0,-73.8851826562,-73.8851826562,3783.01308749,200,3.50449e-18,3783.01308749,-124.973,-73.8852,103.73,1.0,0.01,100,-73.8851826562,61.1979,0.01,1.0,0.01,100.0
0.4,0.0539008,1.06429,187.918592881,1,0.320024,-77.7593619452,-77.7593619452,4972.6651058,200,1.32734e-06,4972.6651058,-111.251,-73.9823,108.69,1.30595,0.00158809,100,-77.7593619452,57.0077,0.005,1.00757,0.00648064,189.964552651
0.4,,1.0,200.0,2,1.0,-67.1403749241,-67.1403749241,1389.09815034,200,3.50449e-18,1389.09815034,-118.229,-67.1404,96.03,1.0,0.01,100,-67.1403749241,37.0838,0.01,1.0,0.01,100.0
0.4,0.0401359,1.03678,192.904756156,1,0.424898,-76.5214533162,-76.5214533162,3778.23926179,200,1.00841e-06,3778.23926179,-107.247,-70.4625,108.31,1.24732,0.0021298,100,-76.5214533162,43.0486,0.005,0.99751,0.00625218,192.282699255
0.4,,1.0,200.0,2,1.0,-80.2110221477,-80.2110221477,4901.71145028,200,3.50449e-18,4901.71145028,-131.3,-80.211,111.95,1.0,0.01,100,-80.2110221477,69.6613,0.01,1.0,0.01,100.0
0.4,0.0342111,1.02973,194.225947729,1,0.810487,-75.9025391868,-75.9025391868,3754.01311561,200,8.32901e-07,3754.01311561,-113.49,-76.8317,106.87,1.98224,0.00399907,100,-75.9025391868,58.0588,0.005,1.01334,0.00978067,193.582846652
0.4,,1.0,200.0,2,1.0,-72.0918863453,-72.0918863453,2564.36612093,200,3.50449e-18,2564.36612093,-123.18,-72.0919,102.66,1.0,0.01,100,-72.0918863453,50.3857,0.01,1.0,0.01,100.0
0.4,0.178094,1.16401,171.820262568,1,0.0721717,-85.3845161742,-85.3845161742,7236.42470298,200,5.23404e-06,7236.42470298,-111.856,-72.8777,117.46,1.93038,0.000391256,100,-85.3845161742,47.9701,0.005,0.922308,0.010465,165.519837427
0.4,,1.0,200.0,2,1.0,-71.4838181953,-71.4838181953,2569.06173366,200,3.50449e-18,2569.06173366,-122.566,-71.4838,102.03,1.0,0.01,100,-71.4838181953,50.4318,0.01,1.0,0.01,100.0
0.4,0.125718,1.11168,179.908422355,1,0.0209113,-74.6824279837,-74.6824279837,3777.69509484,200,3.1834e-06,3777.69509484,-107.785,-69.698,104.99,1.53914,0.000105227,100,-74.6824279837,39.0541,0.005,0.993627,0.00774507,177.509656263
0.4,,1.0,200.0,2,1.0,-82.9703202741,-82.9703202741,6074.5383486,200,3.50449e-18,6074.5383486,-134.058,-82.9703,114.99,1.0,0.01,100,-82.9703202741,77.5487,0.01,1.0,0.01,100.0
0.4,0.113754,1.09981,181.849591502,1,0.099374,-74.6467644364,-74.6467644364,3767.68855167,200,2.84093e-06,3767.68855167,-111.478,-73.5928,104.93,1.44012,0.000496615,100,-74.6467644364,53.566,0.005,1.00051,0.00719692,179.683353589
0.4,,1.0,200.0,2,1.0,-83.0323659563,-83.0323659563,6048.00441202,200,3.50449e-18,6048.00441202,-134.121,-83.0324,115.35,1.0,0.01,100,-83.0323659563,77.3791,0.01,1.0,0.01,100.0
0.4,0.165139,1.15423,173.275636811,1,0.0315062,-113.923368876,-113.923368876,13992.1706577,200,4.18402e-06,13992.1706577,-131.512,-92.7008,151.41,1.5636,0.000158587,100,-113.923368876,93.3856,0.005,0.99334,0.00787043,171.449536928
0.4,,1.0,200.0,2,1.0,-87.5425889185,-87.5425889185,7313.50252718,200,3.50449e-18,7313.50252718,-138.632,-87.5426,120.1,1.0,0.01,100,-87.5425889185,85.0903,0.01,1.0,0.01,100.0
0.4,0.15468,1.14947,173.992730709,1,0.17215,-75.5559849897,-75.5559849897,3795.05257913,200,3.91734e-06,3795.05257913,-115.807,-77.075,105.82,2.11466,0.000866333,100,-75.5559849897,58.9642,0.005,0.993554,0.0106419,173.023810445
0.4,,1.0,200.0,2,1.0,-78.0690026364,-78.0690026364,4944.34343076,200,3.50449e-18,4944.34343076,-129.158,-78.069,109.21,1.0,0.01,100,-78.0690026364,69.9636,0.01,1.0,0.01,100.0
0.4,0.0420248,1.03757,192.758964894,1,0.764652,-82.9954444252,-82.9954444252,6059.2087197,200,1.06804e-06,6059.2087197,-115.815,-79.0169,115.03,3.03908,0.00385483,100,-82.9954444252,66.8946,0.005,0.99181,0.0153209,191.844987143
0.4,,1.0,200.0,2,1.0,-66.1515717205,-66.1515717205,135.648120442,200,3.50449e-18,135.648120442,-78.6858,-66.1516,96.07,1.0,0.01,100,-66.1515717205,11.5884,0.01,1.0,0.01,100.0
0.4,0.0649606,1.05981,188.713254706,1,0.204956,-79.6263466699,-79.6263466699,4925.80803921,200,1.59729e-06,4925.80803921,-107.329,-70.1393,111.11,1.53445,0.00101632,100,-79.6263466699,37.0458,0.005,1.00833,0.00760888,188.045515629
0.4,,1.0,200.0,2,1.0,-79.1322609562,-79.1322609562,4950.45356525,200,3.50449e-18,4950.45356525,-130.22,-79.1323,110.63,1.0,0.01,100,-79.1322609562,70.0068,0.01,1.0,0.01,100.0
0.4,0.157757,1.14322,174.94506512,1,0.0329573,-85.9372481184,-85.9372481184,7231.91107409,200,4.05343e-06,7231.91107409,-116.155,-77.5293,117.97,1.65051,0.000167058,100,-85.9372481184,64.2505,0.005,0.986401,0.00836631,172.216881324
0.4,,1.0,200.0,2,1.0,-72.6348495117,-72.6348495117,2596.17543987,200,3.50449e-18,2596.17543987,-123.723,-72.6348,103.39,1.0,0.01,100,-72.6348495117,50.6973,0.01,1.0,0.01,100.0
0.4,0.0131343,1.01174,197.680113462,1,0.485615,-81.5510731718,-81.5510731718,6117.46821866,200,3.40371e-07,6117.46821866,-112.993,-76.6558,113.08,1.33594,0.0024721,100,-81.5510731718,63.5391,0.005,0.982193,0.0068008,197.3268116
0.4,,1.0,200.0,2,1.0,-82.3982511564,-82.3982511564,4897.9502184,200,3.50449e-18,4897.9502184,-133.484,-82.3983,114.96,1.0,0.01,100,-82.3982511564,69.6345,0.01,1.0,0.01,100.0
0.4,0.0559075,1.02895,194.372233385,1,0.749711,-69.5579910317,-69.5579910317,2578.16443431,200,1.35578e-06,2578.16443431,-111.683,-75.0382,98.97,3.37129,0.00369192,100,-69.5579910317,56.625,0.005,1.01534,0.0166018,189.760463613
0.4,,1.0,200.0,2,1.0,-91.8803999473,-91.8803999473,9382.50240136,200,3.50449e-18,9382.50240136,-142.97,-91.8804,125.43,1.0,0.01,100,-91.8803999473,96.3778,0.01,1.0,0.01,100.0
0.4,0.0232776,1.02395,195.322859512,1,0.481508,-85.9635044035,-85.9635044035,7217.73056353,200,5.56596e-07,7217.73056353,-124.553,-87.9974,118.62,1.36029,0.00235453,100,-85.9635044035,89.0035,0.005,1.02251,0.00665171,195.665538284
0.4,,1.0,200.0,2,1.0,-102.543289804,-102.543289804,12476.5631965,200,3.50449e-18,12476.5631965,-153.633,-102.543,136.97,1.0,0.01,100,-102.543289804,111.139,0.01,1.0,0.01,100.0
0.4,0.139237,1.13314,176.500572197,1,0.339974,-70.9956474714,-70.9956474714,2599.67610926,200,3.28276e-06,2599.67610926,-120.049,-81.5939,100.59,2.32406,0.00165078,100,-70.9956474714,72.6274,0.005,1.02974,0.0112847,176.88887372
0.4,,1.0,200.0,2,1.0,-78.9834930947,-78.9834930947,3712.61454612,200,3.50449e-18,3712.61454612,-130.072,-78.9835,110.99,1.0,0.01,100,-78.9834930947,60.6258,0.01,1.0,0.01,100.0
0.4,0.0131041,1.01877,196.315719635,1,0.885541,-70.9732531497,-70.9732531497,2588.12065543,200,3.40396e-07,2588.12065543,-110.685,-74.2229,100.55,1.64916,0.00451333,100,-70.9732531497,51.9757,0.005,0.981028,0.00840527,197.326566323
0.4,,1.0,200.0,2,1.0,-77.0025881626,-77.0025881626,3787.0474833,200,3.50449e-18,3787.0474833,-128.097,-77.0026,108.36,1.0,0.01,100,-77.0025881626,61.2305,0.01,1.0,0.01,100.0
0.4,0.0151307,1.0146,197.121130944,1,0.794021,-73.7756787603,-73.7756787603,3778.6573964,200,3.78803e-07,3778.6573964,-111.273,-74.8815,103.41,1.55873,0.00397291,100,-73.7756787603,59.3567,0.005,0.999295,0.00779914,197.029536577
0.4,,1.0,200.0,2,1.0,-94.527479426,-94.527479426,9264.75646945,200,3.50449e-18,9264.75646945,-145.616,-94.5275,128.24,1.0,0.01,100,-94.527479426,95.7711,0.01,1.0,0.01,100.0
0.4,0.137376,1.14529,174.628148421,1,0.351428,-81.8338883857,-81.8338883857,6133.54049371,200,3.38671e-06,6133.54049371,-121.484,-82.8235,112.92,2.96784,0.00174489,100,-81.8338883857,71.5269,0.005,1.00702,0.0147358,176.243940829
0.4,,1.0,200.0,2,1.0,-85.3938254502,-85.3938254502,7206.54706795,200,3.50449e-18,7206.54706795,-136.483,-85.3938,117.4,1.0,0.01,100,-85.3938254502,84.4659,0.01,1.0,0.01,100.0
0.4,0.0415853,1.04386,191.596012954,1,0.36393,-73.3958965755,-73.3958965755,2583.57183564,200,1.03573e-06,2583.57183564,-114.754,-77.8444,103.78,1.63452,0.00181623,100,-73.3958965755,64.4469,0.005,1.00188,0.00815723,192.082005988
0.4,,1.0,200.0,2,1.0,-81.2447823641,-81.2447823641,6090.07763589,200,3.50449e-18,6090.07763589,-132.334,-81.2448,112.14,1.0,0.01,100,-81.2447823641,77.6478,0.01,1.0,0.01,100.0
0.4,0.022216,1.02364,195.382000841,1,0.553045,-75.7902075174,-75.7902075174,3779.99431303,200,5.82256e-07,3779.99431303,-114.152,-77.6021,106.5,1.40609,0.00283129,100,-75.7902075174,66.826,0.005,0.976666,0.00719843,195.470225442
0.4,,1.0,200.0,2,1.0,-74.7847526731,-74.7847526731,3810.97795832,200,3.50449e-18,3810.97795832,-125.874,-74.7848,104.92,1.0,0.01,100,-74.7847526731,61.4237,0.01,1.0,0.01,100.0
0.4,0.0748615,1.07019,186.882045163,1,0.763536,-99.934506195,-99.934506195,11416.8421589,200,1.86818e-06,11416.8421589,-122.15,-84.7786,134.35,2.6195,0.00381426,100,-99.934506195,80.999,0.005,1.0009,0.0130858,186.158427225
0.4,,1.0,200.0,2,1.0,-90.6186013664,-90.6186013664,8249.69860076,200,3.50449e-18,8249.69860076,-141.708,-90.6186,123.64,1.0,0.01,100,-90.6186013664,90.3726,0.01,1.0,0.01,100.0
0.4,0.00460998,1.00455,199.094385568,1,0.670866,-79.5674641253,-79.5674641253,4905.86848019,200,1.14265e-07,4905.86848019,-121.151,-84.9438,111.3,1.22096,0.00333997,100,-79.5674641253,80.3475,0.005,1.0043,0.00607867,199.094598667
0.4,,1.0,200.0,2,1.0,-85.4718002123,-85.4718002123,7223.16301065,200,3.50449e-18,7223.16301065,-136.561,-85.4718,117.28,1.0,0.01,100,-85.4718002123,84.5632,0.01,1.0,0.01,100.0
0.4,0.0350008,1.04063,192.1912719,1,0.227002,-75.4618875535,-75.4618875535,3776.59842606,200,9.19663e-07,3776.59842606,-115.781,-78.9293,106.25,1.60447,0.00116361,100,-75.4618875535,69.1388,0.005,0.975426,0.00822444,192.938009394
0.4,,1.0,200.0,2,1.0,-78.7575095592,-78.7575095592,4961.81869913,200,3.50449e-18,4961.81869913,-129.846,-78.7575,109.84,1.0,0.01,100,-78.7575095592,70.0871,0.01,1.0,0.01,100.0
0.4,0.370419,1.0944,182.748092019,1,0.797661,-85.3373205449,-85.3373205449,7190.81056204,200,7.72232e-06,7190.81056204,-116.198,-78.4022,117.76,6.00687,0.00364205,100,-85.3373205449,65.7471,0.005,1.09507,0.0274268,152.981398609
