MaxVanillaIw,VanillaAvgRet,EpsThisIter,Delta,VarJ,J,VarRet,VarNormIw,AvgNormIw,ESSRenyi,BatchSize,MaxNormIw,ESSClassic,VarVanillaIw,AvgVanillaIw,MinVanillaIw,VarDiscRet,AvgRet,AvgDiscRet,AvgEpLen,IterType,Bound,eRenyi2,MinNormIw
1.0,87.4449264205,100,0.3,8.61048,88.1938,43.420558936,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,43.420558936,87.4449264205,87.4449264205,500.0,2,79.4947,1.0,0.00333333
1.0,88.459881168,100,0.3,7.84559,88.2603,23.9788810331,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,23.9788810331,88.459881168,88.459881168,500.0,2,80.7266,1.0,0.0025
1.0,88.3511587994,100,0.3,7.31984,88.2785,21.8996202211,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,21.8996202211,88.3511587994,88.3511587994,500.0,1,81.5402,1.0,0.002
1.0,88.6442500146,100,0.3,4.76118,88.6442,22.8978400363,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,22.8978400363,88.6442500146,88.6442500146,500.0,2,74.2221,1.0,0.01
1.0,86.5191579433,100,0.3,5.22201,87.5817,29.9110117654,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,29.9110117654,86.5191579433,86.5191579433,500.0,2,77.3837,1.0,0.005
1.0,86.8906820297,100,0.3,7.43291,87.3514,112.007315401,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,112.007315401,86.8906820297,86.8906820297,500.0,2,78.7877,1.0,0.00333333
1.0,87.2331176628,100,0.3,7.03308,87.3218,32.4261695212,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,32.4261695212,87.2331176628,87.2331176628,500.0,2,79.9055,1.0,0.0025
1.0,90.4331106334,100,0.3,6.5786,87.9441,10.8980158797,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,10.8980158797,90.4331106334,90.4331106334,500.0,1,81.3107,1.0,0.002
1.0,86.4921334039,100,0.3,5.25258,86.4921,27.8683198469,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,27.8683198469,86.4921334039,86.4921334039,500.0,2,71.9876,1.0,0.01
1.0,88.4382434815,100,0.3,5.85745,87.4652,39.5315650764,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,39.5315650764,88.4382434815,88.4382434815,500.0,2,77.1131,1.0,0.005
1.0,91.9118624141,100,0.3,5.93579,88.9474,24.1407508607,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,24.1407508607,91.9118624141,91.9118624141,500.0,2,80.3769,1.0,0.00333333
1.0,90.1402468582,100,0.3,5.57345,89.2456,17.6621609765,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,17.6621609765,90.1402468582,90.1402468582,500.0,2,81.8233,1.0,0.0025
1.0,89.4099299135,100,0.3,5.17688,89.2785,9.82349002004,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,9.82349002004,89.4099299135,89.4099299135,500.0,1,82.6398,1.0,0.002
1.0,88.638598361,100,0.3,5.22937,88.6386,27.6225466852,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,27.6225466852,88.638598361,88.638598361,500.0,2,73.9639,1.0,0.01
1.0,88.3403103193,100,0.3,5.06652,88.4894,24.1902954998,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,24.1902954998,88.3403103193,88.3403103193,500.0,2,78.1128,1.0,0.005
1.0,86.7701711471,100,0.3,6.61263,87.9164,78.6572139831,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,78.6572139831,86.7701711471,86.7701711471,500.0,2,79.4439,1.0,0.00333333
1.0,90.5075636055,100,0.3,5.94471,88.5642,5.19413535541,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,5.19413535541,90.5075636055,90.5075636055,500.0,2,81.2268,1.0,0.0025
1.0,92.5415840617,100,0.3,5.73368,89.3596,10.4658658,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,10.4658658,92.5415840617,92.5415840617,500.0,1,82.6086,1.0,0.002
1.0,89.48715608,100,0.3,4.81142,89.4872,23.383550762,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,23.383550762,89.48715608,89.48715608,500.0,2,74.6644,1.0,0.01
1.0,86.9106939741,100,0.3,4.27247,88.1989,10.1405991587,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,10.1405991587,86.9106939741,86.9106939741,500.0,2,77.7176,1.0,0.005
1.0,87.532979876,100,0.3,4.7903,87.977,32.3607810624,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,32.3607810624,87.532979876,87.532979876,500.0,2,79.419,1.0,0.00333333
1.0,88.0514088134,100,0.3,4.98869,87.9955,31.0134198683,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,31.0134198683,88.0514088134,88.0514088134,500.0,2,80.5842,1.0,0.0025
1.0,85.2125507846,100,0.3,6.42697,87.439,101.803596394,7.12879e-19,0.002,500.0,500,0.002,500.000043414,1.6005e-13,1.0,0.999999,101.803596394,85.2125507846,85.2125507846,500.0,1,80.81,1.0,0.002
1.0,89.2197413874,100,0.3,3.68539,89.2197,13.7192849492,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,13.7192849492,89.2197413874,89.2197413874,500.0,2,74.6918,1.0,0.01
1.0,90.6860564586,100,0.3,4.22574,89.9529,21.2693546435,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,21.2693546435,90.6860564586,90.6860564586,500.0,2,79.3276,1.0,0.005
1.0,89.0544885514,100,0.3,4.62339,89.6534,28.1568462656,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,28.1568462656,89.0544885514,89.0544885514,500.0,2,80.9779,1.0,0.00333333
1.0,89.7325871347,100,0.3,5.50867,89.6732,57.8280705479,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,57.8280705479,89.7325871347,89.7325871347,500.0,2,82.16,1.0,0.0025
1.0,86.304891787,100,0.3,6.28722,88.9996,67.8662699132,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,67.8662699132,86.304891787,86.304891787,500.0,1,82.2795,1.0,0.002
1.0,88.2839623366,100,0.3,5.82839,88.284,34.3132896328,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,34.3132896328,88.2839623366,88.2839623366,500.0,2,74.0877,1.0,0.01
1.0,84.3897549631,100,0.3,8.02769,86.3369,88.2172906302,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,88.2172906302,84.3897549631,84.3897549631,500.0,2,76.0132,1.0,0.005
1.0,85.4432845669,100,0.3,8.2524,86.039,75.6425393558,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,75.6425393558,85.4432845669,85.4432845669,500.0,2,77.6097,1.0,0.00333333
1.0,89.6946729132,100,0.3,7.63618,86.9529,19.1072462041,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,19.1072462041,89.6946729132,89.6946729132,500.0,2,79.653,1.0,0.0025
1.0,90.8727628294,100,0.3,7.34817,87.7369,24.6877070919,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,24.6877070919,90.8727628294,90.8727628294,500.0,1,81.0944,1.0,0.002
1.0,90.377598207,100,0.3,4.16066,90.3776,17.4859480128,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,17.4859480128,90.377598207,90.377598207,500.0,2,75.8064,1.0,0.01
1.0,87.5000326599,100,0.3,6.9043,88.9388,74.6338218928,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,74.6338218928,87.5000326599,87.5000326599,500.0,2,78.2286,1.0,0.005
1.0,89.5501395252,100,0.3,6.25619,89.1426,22.0522927485,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,22.0522927485,89.5501395252,89.5501395252,500.0,2,80.3977,1.0,0.00333333
1.0,91.4975249124,100,0.3,6.05705,89.7313,25.4269677641,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,25.4269677641,91.4975249124,91.4975249124,500.0,2,82.0172,1.0,0.0025
1.0,89.4712255753,100,0.3,5.84222,89.6793,24.0926685591,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,24.0926685591,89.4712255753,89.4712255753,500.0,1,82.7796,1.0,0.002
1.0,87.1748021669,100,0.3,10.0169,87.1748,101.351533776,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,101.351533776,87.1748021669,87.1748021669,500.0,2,72.67,1.0,0.01
1.0,88.6624509367,100,0.3,7.49077,87.9186,10.8876911065,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,10.8876911065,88.6624509367,88.6624509367,500.0,2,77.5272,1.0,0.005
1.0,89.5667400191,100,0.3,8.04819,88.468,81.0967982725,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,81.0967982725,89.5667400191,89.5667400191,500.0,2,79.7984,1.0,0.00333333
1.0,89.2558926734,100,0.3,7.47706,88.665,29.1313556616,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,29.1313556616,89.2558926734,89.2558926734,500.0,2,81.1569,1.0,0.0025
1.0,88.6520221763,100,0.3,7.28109,88.6624,41.8645297776,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,41.8645297776,88.6520221763,88.6520221763,500.0,1,81.9469,1.0,0.002
1.0,90.2959332197,100,0.3,3.45583,90.2959,12.0634066007,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,12.0634066007,90.2959332197,90.2959332197,500.0,2,75.724,1.0,0.01
1.0,88.145124914,100,0.3,5.63861,89.2205,49.8303960215,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,49.8303960215,88.145124914,88.145124914,500.0,2,78.8466,1.0,0.005
1.0,87.3041473453,100,0.3,5.59025,88.5817,27.9965059242,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,27.9965059242,87.3041473453,87.3041473453,500.0,2,79.9651,1.0,0.00333333
1.0,90.4933935298,100,0.3,5.25615,89.0596,14.1565642473,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,14.1565642473,90.4933935298,90.4933935298,500.0,2,81.5974,1.0,0.0025
1.0,88.7618396812,100,0.3,4.91276,89.0001,10.1985839053,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,10.1985839053,88.7618396812,88.7618396812,500.0,1,82.3257,1.0,0.002
1.0,86.5860608353,100,0.3,6.94971,86.5861,48.7863154791,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,48.7863154791,86.5860608353,86.5860608353,500.0,2,72.4627,1.0,0.01
1.0,90.3478331177,100,0.3,7.47426,88.4669,56.9243940623,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,56.9243940623,90.3478331177,90.3478331177,500.0,2,78.177,1.0,0.005
1.0,84.4111317501,100,0.3,8.45231,87.115,92.5545879084,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,92.5545879084,84.4111317501,84.4111317501,500.0,2,78.7133,1.0,0.00333333
1.0,88.3090363297,100,0.3,7.89629,87.4135,34.3553648074,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,34.3553648074,88.3090363297,88.3090363297,500.0,2,80.0907,1.0,0.0025
1.0,89.5300431449,100,0.3,7.27545,87.8368,11.7896299825,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,11.7896299825,89.5300431449,89.5300431449,500.0,1,81.2871,1.0,0.002
1.0,86.6652877555,100,0.3,5.59743,86.6653,31.6477011179,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,31.6477011179,86.6652877555,86.6652877555,500.0,2,72.2242,1.0,0.01
1.0,90.9481726421,100,0.3,5.32239,88.8067,16.3160405335,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,16.3160405335,90.9481726421,90.9481726421,500.0,2,78.1029,1.0,0.005
1.0,86.8248276648,100,0.3,5.84382,88.1461,43.6124791489,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,43.6124791489,86.8248276648,86.8248276648,500.0,2,79.4064,1.0,0.00333333
1.0,87.1630917616,100,0.3,5.764,87.9003,30.0195030771,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,30.0195030771,87.1630917616,87.1630917616,500.0,2,80.3316,1.0,0.0025
1.0,89.1112938351,100,0.3,5.68163,88.1425,27.6130972952,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,27.6130972952,89.1112938351,89.1112938351,500.0,1,81.3728,1.0,0.002
1.0,88.9817403068,100,0.3,5.96408,88.9817,35.9295711772,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,35.9295711772,88.9817403068,88.9817403068,500.0,2,74.5241,1.0,0.01
1.0,89.5173384538,100,0.3,4.89724,89.2495,12.375889414,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,12.375889414,89.5173384538,89.5173384538,500.0,2,79.0265,1.0,0.005
1.0,88.5170542074,100,0.3,4.96925,89.0054,26.0169275956,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,26.0169275956,88.5170542074,88.5170542074,500.0,2,80.5424,1.0,0.00333333
1.0,90.1831118808,100,0.3,4.59785,89.2998,9.53550349368,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,9.53550349368,90.1831118808,90.1831118808,500.0,2,81.9706,1.0,0.0025
1.0,89.500245691,100,0.3,4.7731,89.3399,29.6157791769,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,29.6157791769,89.500245691,89.500245691,500.0,1,82.7845,1.0,0.002
1.0,87.553660697,100,0.3,6.22232,87.5537,39.1083348264,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,39.1083348264,87.553660697,87.553660697,500.0,2,73.007,1.0,0.01
1.0,87.493954936,100,0.3,5.79003,87.5238,28.6160070304,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,28.6160070304,87.493954936,87.493954936,500.0,2,77.0528,1.0,0.005
1.0,88.4515668823,100,0.3,5.66609,87.8331,28.9809340631,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,28.9809340631,88.4515668823,88.4515668823,500.0,2,79.2836,1.0,0.00333333
1.0,91.7361049455,100,0.3,5.4089,88.8088,9.37930961971,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,9.37930961971,91.7361049455,91.7361049455,500.0,2,81.4047,1.0,0.0025
1.0,90.0273982259,100,0.3,5.342,89.0526,24.7192154618,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,24.7192154618,90.0273982259,90.0273982259,500.0,1,82.4301,1.0,0.002
1.0,87.1922916967,100,0.3,6.82883,87.1923,47.1039952902,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,47.1039952902,87.1922916967,87.1922916967,500.0,2,72.8683,1.0,0.01
1.0,91.3377349631,100,0.3,5.70064,89.265,9.86792298227,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,9.86792298227,91.3377349631,91.3377349631,500.0,2,78.8614,1.0,0.005
1.0,84.1231600667,100,0.3,6.25215,87.5511,34.998019056,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,34.998019056,84.1231600667,84.1231600667,500.0,2,79.0565,1.0,0.00333333
1.0,82.861633033,100,0.3,6.79552,86.3787,51.469888945,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,51.469888945,82.861633033,82.861633033,500.0,2,79.0222,1.0,0.0025
1.0,84.9258326174,100,0.3,7.23266,86.0881,75.9106073371,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,75.9106073371,84.9258326174,84.9258326174,500.0,1,79.2838,1.0,0.002
1.0,87.1503846342,100,0.3,5.47438,87.1504,30.2715310841,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,30.2715310841,87.1503846342,87.1503846342,500.0,2,72.4464,1.0,0.01
1.0,85.5303500189,100,0.3,5.55089,86.3404,30.6500992607,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,30.6500992607,85.5303500189,85.5303500189,500.0,2,75.9431,1.0,0.005
1.0,88.395518619,100,0.3,6.86322,87.0254,77.6473989207,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,77.6473989207,88.395518619,88.395518619,500.0,2,78.5361,1.0,0.00333333
1.0,88.0963850554,100,0.3,6.52962,87.2932,28.6588243577,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,28.6588243577,88.0963850554,88.0963850554,500.0,2,79.9412,1.0,0.0025
1.0,83.35402376,100,0.3,8.48608,86.5053,178.899194046,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,178.899194046,83.35402376,83.35402376,500.0,1,79.9295,1.0,0.002
1.0,87.7158645661,100,0.3,3.89186,87.7159,15.2995660667,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,15.2995660667,87.7158645661,87.7158645661,500.0,2,73.4484,1.0,0.01
1.0,86.8265466625,100,0.3,4.66996,87.2712,28.3585568563,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,28.3585568563,86.8265466625,86.8265466625,500.0,2,77.0488,1.0,0.005
1.0,90.9191945286,100,0.3,6.27847,88.4872,66.4328350174,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,66.4328350174,90.9191945286,90.9191945286,500.0,2,79.8396,1.0,0.00333333
1.0,83.0091363549,100,0.3,7.41103,87.1177,79.7263758073,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,79.7263758073,83.0091363549,83.0091363549,500.0,2,79.6286,1.0,0.0025
1.0,86.2785843736,100,0.3,6.80313,86.9499,11.2685912295,1.21239e-19,0.002,500.0,500,0.002,500.000006643,2.49473e-14,1.0,1.0,11.2685912295,86.2785843736,86.2785843736,500.0,1,80.2515,1.0,0.002
1.0,82.2364970711,100,0.3,8.35603,82.2365,70.5285223744,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,70.5285223744,82.2364970711,82.2364970711,500.0,2,68.2275,1.0,0.01
1.0,87.6076714213,100,0.3,7.4945,84.9221,28.3706674306,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,28.3706674306,87.6076714213,87.6076714213,500.0,2,74.7648,1.0,0.005
1.0,89.6332450953,100,0.3,7.00452,86.4925,20.2607606385,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,20.2607606385,89.6332450953,89.6332450953,500.0,2,77.9461,1.0,0.00333333
1.0,89.5444279331,100,0.3,6.32715,87.2555,6.01567921507,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,6.01567921507,89.5444279331,89.5444279331,500.0,2,79.8541,1.0,0.0025
1.0,90.4351477402,100,0.3,6.22659,87.8914,25.8917558319,2.56167e-19,0.002,500.0,500,0.002,500.000006643,5.96486e-14,1.0,0.999999,25.8917558319,90.4351477402,90.4351477402,500.0,1,81.1888,1.0,0.002
1.0,90.6439127059,100,0.3,3.71025,90.6439,13.9050033472,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,13.9050033472,90.6439127059,90.6439127059,500.0,2,76.3057,1.0,0.01
1.0,88.0870873313,100,0.3,5.68755,89.3655,48.1432287269,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,48.1432287269,88.0870873313,88.0870873313,500.0,2,79.106,1.0,0.005
1.0,89.1646156171,100,0.3,5.64962,89.2985,31.3448313899,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,31.3448313899,89.1646156171,89.1646156171,500.0,2,80.6433,1.0,0.00333333
1.0,84.9919428104,100,0.3,6.85182,88.2219,78.914082931,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,78.914082931,84.9919428104,84.9919428104,500.0,2,80.7262,1.0,0.0025
1.0,90.3998940979,100,0.3,6.46436,88.6575,17.5302284264,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,17.5302284264,90.3998940979,90.3998940979,500.0,1,81.8276,1.0,0.002
1.0,88.4116286211,100,0.3,4.68665,88.4116,22.1865951394,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,22.1865951394,88.4116286211,88.4116286211,500.0,2,74.0846,1.0,0.01
1.0,87.6751223516,100,0.3,6.13165,88.0434,53.4931978796,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,53.4931978796,87.6751223516,87.6751223516,500.0,2,77.8003,1.0,0.005
1.0,86.8162045462,100,0.3,6.67654,87.6343,58.1115459648,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,58.1115459648,86.8162045462,86.8162045462,500.0,2,79.0615,1.0,0.00333333
1.0,87.5963562049,100,0.3,6.79122,87.6248,51.2653775447,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,51.2653775447,87.5963562049,87.5963562049,500.0,2,80.2006,1.0,0.0025
1.0,91.3302458424,100,0.3,6.51291,88.3659,16.7918056632,8.55846e-19,0.002,500.0,500,0.002,499.999823537,2.282e-13,1.0,0.999997,16.7918056632,91.3302458424,91.3302458424,500.0,1,81.7255,1.0,0.002
1.0,88.6684989199,100,0.3,6.98831,88.6685,49.3298254308,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,49.3298254308,88.6684989199,88.6684989199,500.0,2,73.8867,1.0,0.01
1.0,89.757341635,100,0.3,5.58634,89.2129,13.1161437197,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,13.1161437197,89.757341635,89.757341635,500.0,2,78.7606,1.0,0.005
1.0,88.2779714869,100,0.3,5.43485,88.9013,25.8744212385,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,25.8744212385,88.2779714869,88.2779714869,500.0,2,80.3245,1.0,0.00333333
1.0,90.0501886376,100,0.3,4.9518,89.1885,8.56402879942,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,8.56402879942,90.0501886376,90.0501886376,500.0,2,81.7608,1.0,0.0025
1.0,84.6715574963,100,0.3,6.35753,88.2851,88.5733637152,4.68879e-19,0.002,500.0,500,0.002,500.000006643,1.01939e-13,1.0,0.999999,88.5733637152,84.6715574963,84.6715574963,500.0,1,81.6416,1.0,0.002
1.0,87.7553522361,100,0.3,5.22284,87.7554,27.5536291669,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,27.5536291669,87.7553522361,87.7553522361,500.0,2,73.0344,1.0,0.01
1.0,88.2049846422,100,0.3,5.24096,87.9802,27.8345869286,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,27.8345869286,88.2049846422,88.2049846422,500.0,2,77.5708,1.0,0.005
1.0,89.5229587133,100,0.3,4.91372,88.4944,16.0724766399,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,16.0724766399,89.5229587133,89.5229587133,500.0,2,79.9952,1.0,0.00333333
1.0,89.6278554502,100,0.3,4.65941,88.7778,13.578606434,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,13.578606434,89.6278554502,89.6278554502,500.0,2,81.4173,1.0,0.0025
1.0,87.9753672483,100,0.3,4.74769,88.6173,25.6036377527,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,25.6036377527,87.9753672483,87.9753672483,500.0,1,82.0339,1.0,0.002
1.0,87.9139006253,100,0.3,5.97468,87.9139,36.0573877443,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,36.0573877443,87.9139006253,87.9139006253,500.0,2,73.6305,1.0,0.01
1.0,85.8018407583,100,0.3,6.94133,86.8579,59.0271210695,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,59.0271210695,85.8018407583,85.8018407583,500.0,2,76.4548,1.0,0.005
1.0,89.8086685359,100,0.3,6.61478,87.8415,29.39097762,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,29.39097762,89.8086685359,89.8086685359,500.0,2,79.3474,1.0,0.00333333
1.0,87.7541502955,100,0.3,6.07448,87.8196,16.4903579999,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,16.4903579999,87.7541502955,87.7541502955,500.0,2,80.4636,1.0,0.0025
1.0,84.7509160337,100,0.3,7.21754,87.2059,106.397506313,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,106.397506313,84.7509160337,84.7509160337,500.0,1,80.3436,1.0,0.002
1.0,90.9469360983,100,0.3,4.59028,90.9469,21.2835083395,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,21.2835083395,90.9469360983,90.9469360983,500.0,2,76.2993,1.0,0.01
1.0,91.1071784381,100,0.3,4.354,91.0271,17.001048681,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,17.001048681,91.1071784381,91.1071784381,500.0,2,80.4455,1.0,0.005
1.0,90.1824560487,100,0.3,5.3463,90.7455,47.8370435226,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,47.8370435226,90.1824560487,90.1824560487,500.0,2,81.8832,1.0,0.00333333
1.0,90.9900189712,100,0.3,4.92563,90.8066,11.3674037198,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,11.3674037198,90.9900189712,90.9900189712,500.0,2,83.1317,1.0,0.0025
1.0,88.6140782276,100,0.3,5.29285,90.3681,39.5738880347,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,39.5738880347,88.6140782276,88.6140782276,500.0,1,83.5034,1.0,0.002
1.0,90.3762031134,100,0.3,6.40178,90.3762,41.396789597,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,41.396789597,90.3762031134,90.3762031134,500.0,2,75.4127,1.0,0.01
1.0,90.1723841914,100,0.3,5.47918,90.2743,19.2314694362,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,19.2314694362,90.1723841914,90.1723841914,500.0,2,79.6935,1.0,0.005
1.0,91.7952247595,100,0.3,5.2142,90.7813,20.1804127746,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,20.1804127746,91.7952247595,91.7952247595,500.0,2,82.1421,1.0,0.00333333
1.0,83.6304935664,100,0.3,7.48608,88.9936,105.304664471,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,105.304664471,83.6304935664,83.6304935664,500.0,2,81.5118,1.0,0.0025
1.0,89.8635317596,100,0.3,7.17303,89.1676,32.8189108119,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,32.8189108119,89.8635317596,89.8635317596,500.0,1,82.4757,1.0,0.002
1.0,83.2305578362,100,0.3,11.3134,83.2305,129.286557232,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,129.286557232,83.2305578362,83.2305578362,500.0,2,68.9556,1.0,0.01
