VarVanillaIw,AvgVanillaIw,eRenyi2,VanillaAvgRet,AvgNormIw,BatchSize,VarJ,EpsThisIter,VarDiscRet,MaxNormIw,MaxVanillaIw,ESSClassic,VarNormIw,MinNormIw,MinVanillaIw,AvgEpLen,AvgRet,Bound,VarRet,AvgDiscRet,J,IterType,ESSRenyi
,1.0,1.0,93.58783354226618,0.0033333336,500,3.309987,100,12.814920598025607,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.58783354226618,88.755325,12.814920598025607,93.58783354226618,93.64182,2,500.0
,1.0,1.0,94.22639012881406,0.0024999997,500,3.1773093,100,7.330151927749738,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,94.22639012881406,89.55614,7.330151927749738,94.22639012881406,93.787964,2,500.0
,1.0,1.0,93.55155459639366,0.0020000003,500,3.1637335,100,9.717324607905082,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.55155459639366,89.95562,9.717324607905082,93.55155459639366,93.740685,1,500.0
,1.0,1.0,93.95923456705812,0.009999998,500,2.9901807,100,9.031492777165312,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.95923456705812,85.508125,9.031492777165312,93.95923456705812,93.95923,2,500.0
,1.0,1.0,93.48238945012639,0.0049999994,500,3.1146288,100,10.451468402055518,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.48238945012639,87.72968,10.451468402055518,93.48238945012639,93.72081,2,500.0
,1.0,1.0,93.54008916561914,0.0033333336,500,3.091564,100,9.343137785357253,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.54008916561914,88.76883,9.343137785357253,93.54008916561914,93.66057,2,500.0
,1.0,1.0,93.89233009712929,0.0024999997,500,3.0361621,100,8.24195723636662,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.89233009712929,89.480545,8.24195723636662,93.89233009712929,93.718506,2,500.0
,1.0,1.0,93.64137372067601,0.0020000003,500,3.0068407,100,8.41168387482252,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.64137372067601,89.91254,8.41168387482252,93.64137372067601,93.70309,1,500.0
,1.0,1.0,93.63089198498481,0.009999998,500,2.9796555,100,8.968028214067624,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.63089198498481,85.161064,8.968028214067624,93.63089198498481,93.63089,2,500.0
,1.0,1.0,93.34555204306143,0.0049999994,500,2.8962064,100,7.936332789322485,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.34555204306143,87.49915,7.936332789322485,93.34555204306143,93.48822,2,500.0
,1.0,1.0,93.2663950472052,0.0033333336,500,2.8781424,100,8.123518814751478,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.2663950472052,88.52423,8.123518814751478,93.2663950472052,93.41428,2,500.0
,1.0,1.0,94.15747148795948,0.0024999997,500,2.856561,100,7.448893866502682,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,94.15747148795948,89.36517,7.448893866502682,94.15747148795948,93.60008,2,500.0
,1.0,1.0,93.93530346767965,0.0020000003,500,2.866395,100,8.43578556282331,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.93530346767965,89.8793,8.43578556282331,93.93530346767965,93.66712,1,500.0
,1.0,1.0,93.23397572426285,0.009999998,500,3.2517042,100,10.680383269367457,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.23397572426285,84.806305,10.680383269367457,93.23397572426285,93.23397,2,500.0
,1.0,1.0,93.18685278504663,0.0049999994,500,3.3140123,100,11.505721779142048,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.18685278504663,87.23881,11.505721779142048,93.18685278504663,93.21041,2,500.0
,1.0,1.0,94.1572758694645,0.0033333336,500,3.3655472,100,11.53299942270225,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.1572758694645,88.650246,11.53299942270225,94.1572758694645,93.52604,2,500.0
,1.0,1.0,93.86923828898266,0.0024999997,500,3.241074,100,8.029474518900043,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.86923828898266,89.38928,8.029474518900043,93.86923828898266,93.61185,2,500.0
,1.0,1.0,93.84875095247281,0.0020000003,500,3.1249344,100,6.8312376505353045,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.84875095247281,89.88246,6.8312376505353045,93.84875095247281,93.65923,1,500.0
,1.0,1.0,93.68818050689809,0.009999998,500,2.940745,100,8.73533647194353,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.68818050689809,85.28112,8.73533647194353,93.68818050689809,93.68817,2,500.0
,1.0,1.0,93.58410166352002,0.0049999994,500,2.9680583,100,9.055903408402635,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.58410166352002,87.69145,9.055903408402635,93.58410166352002,93.63614,2,500.0
,1.0,1.0,93.63529894615903,0.0033333336,500,2.9383597,100,8.3668029225032,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.63529894615903,88.69884,8.3668029225032,93.63529894615903,93.635864,2,500.0
,1.0,1.0,93.66101809186932,0.0024999997,500,2.984133,100,9.81600830937947,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.66101809186932,89.366554,9.81600830937947,93.66101809186932,93.64214,2,500.0
,1.0,1.0,93.93180866499816,0.0020000003,500,2.9336884,100,7.419511850573944,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.93180866499816,89.875885,7.419511850573944,93.93180866499816,93.70009,1,500.0
,1.0,1.0,93.65415715255743,0.009999998,500,3.3157504,100,11.10525208508023,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.65415715255743,85.13522,11.10525208508023,93.65415715255743,93.65415,2,500.0
,1.0,1.0,94.05197678029911,0.0049999994,500,3.0935876,100,8.148725755290522,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,94.05197678029911,87.829285,8.148725755290522,94.05197678029911,93.85307,2,500.0
,1.0,1.0,93.72874364003738,0.0033333336,500,3.1114132,100,9.9917200486445,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.72874364003738,88.89322,9.9917200486445,93.72874364003738,93.81162,2,500.0
,1.0,1.0,94.5496727627814,0.0024999997,500,3.0767307,100,8.498871910008583,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,94.5496727627814,89.73668,8.498871910008583,94.5496727627814,93.99614,2,500.0
,1.0,1.0,93.25581378062812,0.0020000003,500,3.1598802,100,11.738031798321055,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.25581378062812,90.0383,11.738031798321055,93.25581378062812,93.84808,1,500.0
,1.0,1.0,93.34488531151615,0.009999998,500,3.303697,100,11.024661709280078,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.34488531151615,84.80431,11.024661709280078,93.34488531151615,93.34488,2,500.0
,1.0,1.0,93.69046813273958,0.0049999994,500,3.1363666,100,8.787337542825645,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.69046813273958,87.47858,8.787337542825645,93.69046813273958,93.51767,2,500.0
,1.0,1.0,93.9050480781935,0.0033333336,500,2.9956114,100,7.219630155627761,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.9050480781935,88.7159,7.219630155627761,93.9050480781935,93.6468,2,500.0
,1.0,1.0,94.06748130740992,0.0024999997,500,3.067509,100,10.69156245921187,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,94.06748130740992,89.48168,10.69156245921187,94.06748130740992,93.75197,2,500.0
,1.0,1.0,93.91153863156275,0.0020000003,500,3.0147831,100,7.8644144918684225,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.91153863156275,89.96443,7.8644144918684225,93.91153863156275,93.78389,1,500.0
,1.0,1.0,93.75679893310664,0.009999998,500,2.5969043,100,6.812034653230932,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.75679893310664,85.378494,6.812034653230932,93.75679893310664,93.75679,2,500.0
,1.0,1.0,93.69279259989484,0.0049999994,500,2.7242668,100,8.179090726613447,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.69279259989484,87.77402,8.179090726613447,93.69279259989484,93.72479,2,500.0
,1.0,1.0,93.43999699470736,0.0033333336,500,2.9447496,100,11.229610305084769,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.43999699470736,88.77108,11.229610305084769,93.43999699470736,93.62987,2,500.0
,1.0,1.0,94.17554814121517,0.0024999997,500,3.0148494,100,10.221509837958068,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,94.17554814121517,89.48385,10.221509837958068,94.17554814121517,93.76628,2,500.0
,1.0,1.0,94.01160080650192,0.0020000003,500,3.015316,100,9.14670155456163,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,94.01160080650192,89.98502,9.14670155456163,94.01160080650192,93.815346,1,500.0
,1.0,1.0,93.86603898540722,0.009999998,500,2.7775953,100,7.792964346698475,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.86603898540722,85.40796,7.792964346698475,93.86603898540722,93.866035,2,500.0
,1.0,1.0,94.05570799542161,0.0049999994,500,2.920988,100,9.425578077737132,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,94.05570799542161,87.966995,9.425578077737132,94.05570799542161,93.96088,2,500.0
,1.0,1.0,93.55496216317404,0.0033333336,500,2.93937,100,8.833839131513477,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.55496216317404,88.93159,8.833839131513477,93.55496216317404,93.82557,2,500.0
,1.0,1.0,93.74253884428684,0.0024999997,500,2.992284,100,9.990098066714493,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.74253884428684,89.566505,9.990098066714493,93.74253884428684,93.80482,2,500.0
,1.0,1.0,93.92674096021646,0.0020000003,500,3.0399854,100,10.485455402028263,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.92674096021646,90.03834,10.485455402028263,93.92674096021646,93.8292,1,500.0
,1.0,1.0,93.81688218706822,0.009999998,500,2.6072376,100,6.866351804618547,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.81688218706822,85.40056,6.866351804618547,93.81688218706822,93.81688,2,500.0
,1.0,1.0,93.5789944226992,0.0049999994,500,2.8726783,100,9.776341354864444,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.5789944226992,87.681755,9.776341354864444,93.5789944226992,93.69794,2,500.0
,1.0,1.0,93.27131389083155,0.0033333336,500,2.80407,100,7.032852844909786,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.27131389083155,88.64355,7.032852844909786,93.27131389083155,93.55574,2,500.0
,1.0,1.0,93.85478670910544,0.0024999997,500,2.875863,100,9.522074689241045,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.85478670910544,89.373146,9.522074689241045,93.85478670910544,93.63049,2,500.0
,1.0,1.0,94.0861293491067,0.0020000003,500,2.8687093,100,7.978812562017641,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,94.0861293491067,89.91374,7.978812562017641,94.0861293491067,93.72163,1,500.0
,1.0,1.0,93.4786961468303,0.009999998,500,2.7951872,100,7.891991276492956,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.4786961468303,84.94221,7.891991276492956,93.4786961468303,93.47869,2,500.0
,1.0,1.0,93.71404707438361,0.0049999994,500,2.8083384,100,8.012891482967516,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.71404707438361,87.56016,8.012891482967516,93.71404707438361,93.59637,2,500.0
,1.0,1.0,93.3983654295908,0.0033333336,500,2.8524492,100,8.69669725325937,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.3983654295908,88.60183,8.69669725325937,93.3983654295908,93.53037,2,500.0
,1.0,1.0,94.0419917730669,0.0024999997,500,2.9050581,100,9.244180857243334,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,94.0419917730669,89.388725,9.244180857243334,94.0419917730669,93.658264,2,500.0
,1.0,1.0,93.59194606051305,0.0020000003,500,2.9320364,100,9.316369639862668,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.59194606051305,89.82621,9.316369639862668,93.59194606051305,93.645004,1,500.0
,1.0,1.0,94.25966474266383,0.009999998,500,3.0782628,100,9.571415650827403,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,94.25966474266383,85.84199,9.571415650827403,94.25966474266383,94.25966,2,500.0
,1.0,1.0,93.7135735051726,0.0049999994,500,2.9365487,100,7.698815460187167,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.7135735051726,87.98951,7.698815460187167,93.7135735051726,93.98662,2,500.0
,1.0,1.0,94.15517265934655,0.0033333336,500,2.9483826,100,8.902321440053521,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.15517265934655,89.11026,8.902321440053521,94.15517265934655,94.0428,2,500.0
,1.0,1.0,93.52516604557879,0.0024999997,500,2.9092627,100,7.651912511327769,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.52516604557879,89.64168,7.651912511327769,93.52516604557879,93.91339,2,500.0
,1.0,1.0,93.52625344258216,0.0020000003,500,2.940731,100,9.357931598221212,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.52625344258216,90.015236,9.357931598221212,93.52625344258216,93.83597,1,500.0
,1.0,1.0,93.20071844237,0.009999998,500,2.9552772,100,8.821884088741562,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.20071844237,84.74745,8.821884088741562,93.20071844237,93.20072,2,500.0
,1.0,1.0,94.60667712017545,0.0049999994,500,3.0445108,100,8.905121441699876,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,94.60667712017545,87.844185,8.905121441699876,94.60667712017545,93.903694,2,500.0
,1.0,1.0,93.60534046011115,0.0033333336,500,2.9545853,100,7.66796700419219,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.60534046011115,88.856674,7.66796700419219,93.60534046011115,93.804245,2,500.0
,1.0,1.0,94.21110989889087,0.0024999997,500,2.8621967,100,6.521017332814231,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,94.21110989889087,89.62124,6.521017332814231,94.21110989889087,93.90596,2,500.0
,1.0,1.0,94.06999127148373,0.0020000003,500,2.868295,100,8.429659932657549,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,94.06999127148373,90.1064,8.429659932657549,94.06999127148373,93.938774,1,500.0
,1.0,1.0,94.13618636466522,0.009999998,500,2.456985,100,6.097751831335741,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,94.13618636466522,85.75527,6.097751831335741,94.13618636466522,94.136185,2,500.0
,1.0,1.0,94.09058559244048,0.0049999994,500,2.7405329,100,9.073966712224404,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,94.09058559244048,88.1406,9.073966712224404,94.09058559244048,94.11339,2,500.0
,1.0,1.0,94.14703026863579,0.0033333336,500,2.8353765,100,9.18816462915342,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.14703026863579,89.235245,9.18816462915342,94.14703026863579,94.1246,2,500.0
,1.0,1.0,93.61186759410587,0.0024999997,500,2.9294791,100,10.113273396487681,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.61186759410587,89.76211,10.113273396487681,93.61186759410587,93.996414,2,500.0
,1.0,1.0,93.43784540737268,0.0020000003,500,2.9765623,100,9.820822862944272,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.43784540737268,90.05822,9.820822862944272,93.43784540737268,93.88471,1,500.0
,1.0,1.0,93.79454689960278,0.009999998,500,2.846263,100,8.183042776393064,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.79454689960278,85.29958,8.183042776393064,93.79454689960278,93.79455,2,500.0
,1.0,1.0,93.43920181209236,0.0049999994,500,2.889016,100,8.6146272719359,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.43920181209236,87.61002,8.6146272719359,93.43920181209236,93.61687,2,500.0
,1.0,1.0,93.51416708510607,0.0033333336,500,2.8422933,100,7.612152735628106,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.51416708510607,88.67806,7.612152735628106,93.51416708510607,93.582634,2,500.0
,1.0,1.0,93.60710049014995,0.0024999997,500,2.8340173,100,7.9699791028599964,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.60710049014995,89.34126,7.9699791028599964,93.60710049014995,93.588745,2,500.0
,1.0,1.0,94.0480646578442,0.0020000003,500,2.8470476,100,8.316169536897242,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,94.0480646578442,89.88156,8.316169536897242,94.0480646578442,93.680626,1,500.0
,1.0,1.0,93.9211642821504,0.009999998,500,3.1100867,100,9.770342251322324,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.9211642821504,85.531395,9.770342251322324,93.9211642821504,93.921165,2,500.0
,1.0,1.0,94.47984984368779,0.0049999994,500,2.982126,100,8.037827653356107,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,94.47984984368779,88.23518,8.037827653356107,94.47984984368779,94.2005,2,500.0
,1.0,1.0,93.78340062499042,0.0033333336,500,2.9402452,100,8.114126513528989,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.78340062499042,89.19081,8.114126513528989,93.78340062499042,94.06147,2,500.0
,1.0,1.0,93.724812439706,0.0024999997,500,2.95571,100,9.014911545788713,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.724812439706,89.70684,9.014911545788713,93.724812439706,93.9773,2,500.0
,1.0,1.0,93.68875278337464,0.0020000003,500,2.9340525,100,8.112934020108051,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.68875278337464,90.09999,8.112934020108051,93.68875278337464,93.91961,1,500.0
,1.0,1.0,93.91038096158452,0.009999998,500,2.94941,100,8.786885238246603,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.91038096158452,85.457886,8.786885238246603,93.91038096158452,93.91038,2,500.0
,1.0,1.0,93.99387675136059,0.0049999994,500,2.9321249,100,8.577987110418979,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.99387675136059,87.95962,8.577987110418979,93.99387675136059,93.952126,2,500.0
,1.0,1.0,94.15757502162225,0.0033333336,500,2.860731,100,7.402512697839271,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.15757502162225,89.120476,7.402512697839271,94.15757502162225,94.02061,2,500.0
,1.0,1.0,93.48248699266887,0.0024999997,500,3.005191,100,11.470881986541151,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.48248699266887,89.642426,11.470881986541151,93.48248699266887,93.88607,2,500.0
,1.0,1.0,93.87302812886765,0.0020000003,500,2.9606872,100,7.781311196905046,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.87302812886765,90.085884,7.781311196905046,93.87302812886765,93.88348,1,500.0
,1.0,1.0,93.54927206904532,0.009999998,500,3.5889585,100,13.010734419653662,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.54927206904532,85.10098,13.010734419653662,93.54927206904532,93.54927,2,500.0
,1.0,1.0,93.64016354884983,0.0049999994,500,3.2631822,100,8.496931489590304,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.64016354884983,87.56929,8.496931489590304,93.64016354884983,93.59471,2,500.0
,1.0,1.0,93.95581386323201,0.0033333336,500,3.1419964,100,8.315941155443571,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.95581386323201,88.79497,8.315941155443571,93.95581386323201,93.715096,2,500.0
,1.0,1.0,93.64148107946654,0.0024999997,500,3.0807,100,8.426628882547458,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.64148107946654,89.43573,8.426628882547458,93.64148107946654,93.696686,2,500.0
,1.0,1.0,93.68912183111324,0.0020000003,500,3.1090481,100,10.472724902997195,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.68912183111324,89.88406,10.472724902997195,93.68912183111324,93.695175,1,500.0
,1.0,1.0,93.89099216861634,0.009999998,500,2.8537512,100,8.226157333992049,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.89099216861634,85.4157,8.226157333992049,93.89099216861634,93.89099,2,500.0
,1.0,1.0,93.96234647590721,0.0049999994,500,2.900222,100,8.763773502666456,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.96234647590721,87.93373,8.763773502666456,93.96234647590721,93.92667,2,500.0
,1.0,1.0,93.31520742660754,0.0033333336,500,2.93318,100,8.827070925853462,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.31520742660754,88.829636,8.827070925853462,93.31520742660754,93.72285,2,500.0
,1.0,1.0,94.06163917130203,0.0024999997,500,2.88535,100,7.4790454885821545,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,94.06163917130203,89.5699,7.4790454885821545,94.06163917130203,93.80754,2,500.0
,1.0,1.0,93.38871657752115,0.0020000003,500,2.9371061,100,9.789546224178569,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.38871657752115,89.91374,9.789546224178569,93.38871657752115,93.72379,1,500.0
,1.0,1.0,93.37997328369633,0.009999998,500,3.1956956,100,10.315625712178344,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.37997328369633,85.04243,10.315625712178344,93.37997328369633,93.379974,2,500.0
,1.0,1.0,93.53093560879775,0.0049999994,500,3.179678,100,10.097814495067187,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.53093560879775,87.421684,10.097814495067187,93.53093560879775,93.45545,2,500.0
,1.0,1.0,93.84370070159717,0.0033333336,500,3.2401228,100,11.286863967813735,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.84370070159717,88.65832,11.286863967813735,93.84370070159717,93.58487,2,500.0
,1.0,1.0,93.89095711749853,0.0024999997,500,3.1596694,100,8.453121428620648,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.89095711749853,89.394875,8.453121428620648,93.89095711749853,93.66139,2,500.0
,1.0,1.0,93.84073619113457,0.0020000003,500,3.0463324,100,6.505984525004979,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.84073619113457,89.88117,6.505984525004979,93.84073619113457,93.697266,1,500.0
,1.0,1.0,93.85989816405268,0.009999998,500,3.429323,100,11.87904874021563,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.85989816405268,85.41871,11.87904874021563,93.85989816405268,93.85989,2,500.0
,1.0,1.0,93.8391644062866,0.0049999994,500,3.191894,100,8.702934129167605,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.8391644062866,87.829636,8.702934129167605,93.8391644062866,93.84953,2,500.0
,1.0,1.0,93.87569673210385,0.0033333336,500,3.221923,100,10.874279053172678,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.87569673210385,88.94303,10.874279053172678,93.87569673210385,93.85826,2,500.0
,1.0,1.0,94.01825810742615,0.0024999997,500,3.192092,100,9.693170282786143,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,94.01825810742615,89.64153,9.693170282786143,94.01825810742615,93.89825,2,500.0
,1.0,1.0,93.70218486059632,0.0020000003,500,3.1557384,100,9.095819720666412,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.70218486059632,89.984535,9.095819720666412,93.70218486059632,93.85905,1,500.0
,1.0,1.0,93.56741100207141,0.009999998,500,2.574467,100,6.694829797763579,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.56741100207141,85.229645,6.694829797763579,93.56741100207141,93.56741,2,500.0
,1.0,1.0,93.59164554267507,0.0049999994,500,2.6508923,100,7.5012996554680305,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.59164554267507,87.601524,7.5012996554680305,93.59164554267507,93.57953,2,500.0
,1.0,1.0,93.12670331462608,0.0033333336,500,2.8039553,100,9.490235364271287,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.12670331462608,88.54082,9.490235364271287,93.12670331462608,93.42859,2,500.0
,1.0,1.0,94.22719336759423,0.0024999997,500,2.7956886,100,7.271390921677302,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,94.22719336759423,89.3953,7.271390921677302,94.22719336759423,93.628235,2,500.0
,1.0,1.0,94.01697843245108,0.0020000003,500,2.7922366,100,7.675276277472473,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,94.01697843245108,89.91993,7.675276277472473,94.01697843245108,93.705986,1,500.0
,1.0,1.0,93.60522150378918,0.009999998,500,2.9453518,100,8.762724807739367,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.60522150378918,85.06076,8.762724807739367,93.60522150378918,93.60522,2,500.0
,1.0,1.0,93.4519084465716,0.0049999994,500,3.0796888,100,10.385974203449168,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.4519084465716,87.48672,10.385974203449168,93.4519084465716,93.528564,2,500.0
,1.0,1.0,93.7458541014845,0.0033333336,500,3.0538182,100,9.06764951724619,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.7458541014845,88.667854,9.06764951724619,93.7458541014845,93.601,2,500.0
,1.0,1.0,93.90129706082371,0.0024999997,500,3.0247838,100,8.63860471439094,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.90129706082371,89.403824,8.63860471439094,93.90129706082371,93.676056,2,500.0
,1.0,1.0,93.87765985311586,0.0020000003,500,3.1550066,100,13.27327997241907,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.87765985311586,89.895195,13.27327997241907,93.87765985311586,93.71639,1,500.0
,1.0,1.0,93.50359590633198,0.009999998,500,3.41335,100,11.768646074526652,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.50359590633198,85.00853,11.768646074526652,93.50359590633198,93.50359,2,500.0
,1.0,1.0,94.11104674634323,0.0049999994,500,3.141238,100,7.979086305260354,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,94.11104674634323,87.80039,7.979086305260354,94.11104674634323,93.80731,2,500.0
,1.0,1.0,94.06710058060078,0.0033333336,500,3.1532466,100,10.150662579148186,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.06710058060078,88.98929,10.150662579148186,94.06710058060078,93.89391,2,500.0
,1.0,1.0,93.2726131116023,0.0024999997,500,3.1911788,100,10.723310611453373,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.2726131116023,89.477104,10.723310611453373,93.2726131116023,93.73858,2,500.0
