MinVanillaIw,AvgEpLen,AvgRet,EpsThisIter,AvgVanillaIw,MaxVanillaIw,VarNormIw,AvgDiscRet,AvgNormIw,J,Bound,ESSClassic,VarJ,VanillaAvgRet,VarRet,ESSRenyi,eRenyi2,IterType,MaxNormIw,BatchSize,VarDiscRet,MinNormIw,Delta,VarVanillaIw
1.0,45.26,-8.49189627297,100,1.0,1.0,2.1793e-19,-8.49189627297,0.005,2.18597,-13.7711,200.000000102,38.8746,-8.49189627297,224.309417925,500.0,1.0,2,0.005,500,224.309417925,0.005,0.2,
1.0,32.84,13.771893047,100,1.0,1.0,5.43914e-20,13.771893047,0.00333333,6.04794,-6.98098,299.999969474,36.9464,13.771893047,993.074983067,500.0,1.0,2,0.00333333,500,993.074983067,0.00333333,0.2,
1.0,49.92,6.99209381371,100,1.0,1.0,5.4346e-20,6.99209381371,0.0025,6.28398,-4.9994,400.0,33.1527,6.99209381371,303.651980561,500.0,1.0,2,0.0025,500,303.651980561,0.0025,0.2,
0.460424,89.14,3.9906834054,100,2052.36,85485.3,0.000162877,3.9906834054,0.002,112.796,102.333,12.0083377906,0.249816,3.9906834054,756.738301191,465.255611919,1.07468,1,0.0833044,500,756.738301191,4.48678e-07,0.2,1.71517e+08
1.0,40.86,5.56795061797,100,1.0,1.0,3.50449e-18,5.56795061797,0.01,5.56795,1.08564,100.0,11.4827,5.56795061797,133.184279431,500.0,1.0,2,0.01,500,133.184279431,0.01,0.2,
1.0,36.54,-1.0008546254,100,1.0,1.0,2.1793e-19,-1.0008546254,0.005,2.28355,-8.47324,200.000000102,21.3231,-1.0008546254,763.559332509,500.0,1.0,2,0.005,500,763.559332509,0.005,0.2,
1.0,51.3,14.4573212176,100,1.0,1.0,5.43914e-20,14.4573212176,0.00333333,6.34147,-2.44141,299.999969474,24.4443,14.4573212176,792.345909924,500.0,1.0,2,0.00333333,500,792.345909924,0.00333333,0.2,
1.0,32.88,-0.8788803051,100,1.0,1.0,5.4346e-20,-0.8788803051,0.0025,4.53638,-3.06981,400.0,24.549,-0.8788803051,584.792821201,500.0,1.0,2,0.0025,500,584.792821201,0.0025,0.2,
0.204642,46.92,4.59136599379,100,1933.98,96658.0,0.000196223,4.59136599379,0.002,76.8065,69.6762,10.0084714039,0.197216,4.59136599379,1549.77206563,464.465072798,1.07651,1,0.0999577,500,1549.77206563,2.11628e-07,0.2,1.83482e+08
1.0,42.26,11.4646691973,100,1.0,1.0,3.50449e-18,11.4646691973,0.01,11.4647,-14.3918,100.0,46.9909,11.4646691973,2230.45162867,500.0,1.0,2,0.01,500,2230.45162867,0.01,0.2,
1.0,37.94,1.43092097192,100,1.0,1.0,2.1793e-19,1.43092097192,0.005,6.44779,-11.8355,200.000000102,40.5402,1.43092097192,1038.91646533,500.0,1.0,2,0.005,500,1038.91646533,0.005,0.2,
1.0,43.06,-9.27111621141,100,1.0,1.0,5.43914e-20,-9.27111621141,0.00333333,1.20816,-13.7201,299.999969474,35.8659,-9.27111621141,411.464386439,500.0,1.0,2,0.00333333,500,411.464386439,0.00333333,0.2,
1.0,80.6,-5.14532556712,100,1.0,1.0,5.4346e-20,-5.14532556712,0.0025,-0.380213,-13.3085,400.0,36.5968,-5.14532556712,1482.77351622,500.0,1.0,2,0.0025,500,1482.77351622,0.0025,0.2,
0.272174,47.58,-0.789175275556,100,1199.89,49962.2,0.000162771,-0.789175275556,0.002,129.199,117.262,12.0159179003,0.544374,-0.789175275556,589.452453281,469.181044222,1.06569,1,0.0832781,500,589.452453281,4.53666e-07,0.2,5.85867e+07
1.0,102.18,-16.1554527209,100,1.0,1.0,3.50449e-18,-16.1554527209,0.01,-16.1555,-27.5701,100.0,26.8009,-16.1554527209,725.544088675,500.0,1.0,2,0.01,500,725.544088675,0.01,0.2,
1.0,47.38,0.974587310768,100,1.0,1.0,2.1793e-19,0.974587310768,0.005,-7.59043,-15.6618,200.000000102,25.4989,0.974587310768,439.779533263,500.0,1.0,2,0.005,500,439.779533263,0.005,0.2,
1.0,83.26,3.97285894442,100,1.0,1.0,5.43914e-20,3.97285894442,0.00333333,-3.736,-15.0685,299.999969474,29.2514,3.97285894442,1189.29958969,500.0,1.0,2,0.00333333,500,1189.29958969,0.00333333,0.2,
1.0,32.5,-0.307459290001,100,1.0,1.0,5.4346e-20,-0.307459290001,0.0025,-2.87887,-12.6931,400.0,26.3813,-0.307459290001,210.246444275,500.0,1.0,2,0.0025,500,210.246444275,0.0025,0.2,
0.0684425,52.06,-3.80777689768,100,1614.16,67221.5,0.000162818,-3.80777689768,0.002,97.7056,78.0451,12.0125736497,0.308852,-3.80777689768,5759.71901245,465.964038493,1.07304,1,0.0832897,500,5759.71901245,8.48026e-08,0.2,1.06056e+08
1.0,39.9,1.76368273185,100,1.0,1.0,3.50449e-18,1.76368273185,0.01,1.76368,-4.71047,100.0,20.4196,1.76368273185,421.173458132,500.0,1.0,2,0.01,500,421.173458132,0.01,0.2,
1.0,53.78,-16.235558519,100,1.0,1.0,2.1793e-19,-16.235558519,0.005,-7.23594,-15.8177,200.000000102,27.8311,-16.235558519,979.991528769,500.0,1.0,2,0.005,500,979.991528769,0.005,0.2,
1.0,34.42,13.6717118473,100,1.0,1.0,5.43914e-20,13.6717118473,0.00333333,-0.26672,-7.27369,299.999969474,26.3783,13.6717118473,249.377951565,500.0,1.0,2,0.00333333,500,249.377951565,0.00333333,0.2,
1.0,45.6,-2.50129715222,100,1.0,1.0,5.4346e-20,-2.50129715222,0.0025,-0.825365,-6.89358,400.0,28.2586,-2.50129715222,1114.14604571,500.0,1.0,2,0.0025,500,1114.14604571,0.0025,0.2,
0.435436,44.16,-2.37420484533,100,1432.57,59659.5,0.00016282,-2.37420484533,0.002,134.175,121.764,12.0124564754,0.463864,-2.37420484533,4155.7383284,467.994832123,1.06839,1,0.0832901,500,4155.7383284,6.07908e-07,0.2,8.35371e+07
1.0,40.06,3.47569355189,100,1.0,1.0,3.50449e-18,3.47569355189,0.01,3.47569,-3.53101,100.0,14.2751,3.47569355189,205.836309565,500.0,1.0,2,0.01,500,205.836309565,0.01,0.2,
1.0,49.66,-1.74629527527,100,1.0,1.0,2.1793e-19,-1.74629527527,0.005,0.864699,-7.92393,200.000000102,27.3855,-1.74629527527,1295.47820362,500.0,1.0,2,0.005,500,1295.47820362,0.005,0.2,
1.0,44.2,-5.50902424111,100,1.0,1.0,5.43914e-20,-5.50902424111,0.00333333,-1.25987,-10.5011,299.999969474,27.8871,-5.50902424111,814.198254816,500.0,1.0,2,0.00333333,500,814.198254816,0.00333333,0.2,
1.0,35.84,-8.30279255112,100,1.0,1.0,5.4346e-20,-8.30279255112,0.0025,-3.0206,-11.0237,400.0,27.215,-8.30279255112,598.338536745,500.0,1.0,2,0.0025,500,598.338536745,0.0025,0.2,
0.231556,42.56,4.56547435182,100,1787.8,74460.9,0.000162854,4.56547435182,0.002,73.6089,66.1927,12.0099587559,0.185447,4.56547435182,1258.92286655,465.822346191,1.07337,1,0.0832988,500,1258.92286655,2.5904e-07,0.2,1.3013e+08
1.0,37.62,0.0362956884723,100,1.0,1.0,3.50449e-18,0.0362956884723,0.01,0.0362963,-16.4859,100.0,34.151,0.0362956884723,1178.07396592,500.0,1.0,2,0.01,500,1178.07396592,0.01,0.2,
1.0,40.66,-4.90282558892,100,1.0,1.0,2.1793e-19,-4.90282558892,0.005,-2.43326,-14.1162,200.000000102,30.0332,-4.90282558892,631.817320526,500.0,1.0,2,0.005,500,631.817320526,0.005,0.2,
1.0,40.84,-0.744405951095,100,1.0,1.0,5.43914e-20,-0.744405951095,0.00333333,-1.87031,-11.4094,299.999969474,25.0182,-0.744405951095,72.5639948462,500.0,1.0,2,0.00333333,500,72.5639948462,0.00333333,0.2,
1.0,38.02,0.46324946201,100,1.0,1.0,5.4346e-20,0.46324946201,0.0025,-1.28692,-9.54802,400.0,23.4944,0.46324946201,329.425910337,500.0,1.0,2,0.0025,500,329.425910337,0.0025,0.2,
0.187973,45.0,7.64928848137,100,2764.57,115161.0,0.000162907,7.64928848137,0.002,87.9268,79.7484,12.0061420404,0.134666,7.64928848137,1070.15131509,462.566176136,1.08093,1,0.083312,500,1070.15131509,1.35987e-07,0.2,3.11269e+08
1.0,47.72,-11.3745475802,100,1.0,1.0,3.50449e-18,-11.3745475802,0.01,-11.3745,-25.2321,100.0,30.259,-11.3745475802,924.856120246,500.0,1.0,2,0.01,500,924.856120246,0.01,0.2,
1.0,48.28,25.3482690991,100,1.0,1.0,2.1793e-19,25.3482690991,0.005,6.98686,-9.71671,200.000000102,44.0135,25.3482690991,2307.55508544,500.0,1.0,2,0.005,500,2307.55508544,0.005,0.2,
1.0,95.5,-4.47877046961,100,1.0,1.0,5.43914e-20,-4.47877046961,0.00333333,3.16498,-10.4734,299.999969474,37.4379,-4.47877046961,245.23604902,500.0,1.0,2,0.00333333,500,245.23604902,0.00333333,0.2,
1.0,51.38,10.1906436145,100,1.0,1.0,5.4346e-20,10.1906436145,0.0025,4.9214,-6.88981,400.0,37.7394,10.1906436145,1469.93676691,500.0,1.0,2,0.0025,500,1469.93676691,0.0025,0.2,
0.17163,46.68,12.0812561408,100,2075.44,86443.3,0.000162864,12.0812561408,0.002,118.075,107.076,12.0092659623,0.243693,12.0812561408,630.127917599,461.26734851,1.08397,1,0.0833012,500,630.127917599,1.65391e-07,0.2,1.75382e+08
1.0,42.38,-2.52573751095,100,1.0,1.0,3.50449e-18,-2.52573751095,0.01,-2.52574,-15.7645,100.0,32.8531,-2.52573751095,1090.22733448,500.0,1.0,2,0.01,500,1090.22733448,0.01,0.2,
1.0,46.9,11.272843945,100,1.0,1.0,2.1793e-19,11.272843945,0.005,4.37355,-4.98764,200.000000102,29.7074,11.272843945,596.50393796,500.0,1.0,2,0.005,500,596.50393796,0.005,0.2,
1.0,94.58,-13.0428595556,100,1.0,1.0,5.43914e-20,-13.0428595556,0.00333333,-1.43192,-9.0753,299.999969474,28.3703,-13.0428595556,451.85292951,500.0,1.0,2,0.00333333,500,451.85292951,0.00333333,0.2,
1.0,33.38,-6.54328982561,100,1.0,1.0,5.4346e-20,-6.54328982561,0.0025,-2.70976,-9.32912,400.0,27.6038,-6.54328982561,619.858814245,500.0,1.0,2,0.0025,500,619.858814245,0.0025,0.2,
0.403971,92.36,32.3261630879,100,1511.9,62965.9,0.000162835,32.3261630879,0.002,113.394,102.91,12.0113446094,0.33514,32.3261630879,1510.09394405,468.334078661,1.06761,1,0.083294,500,1510.09394405,5.3439e-07,0.2,9.30533e+07
1.0,35.38,-4.4441154844,100,1.0,1.0,3.50449e-18,-4.4441154844,0.01,-4.44412,-13.0189,100.0,25.093,-4.4441154844,636.021101761,500.0,1.0,2,0.01,500,636.021101761,0.01,0.2,
1.0,46.34,1.50283996025,100,1.0,1.0,2.1793e-19,1.50283996025,0.005,-1.47064,-10.6338,200.000000102,25.8206,1.50283996025,692.993152791,500.0,1.0,2,0.005,500,692.993152791,0.005,0.2,
1.0,33.64,2.27032152329,100,1.0,1.0,5.43914e-20,2.27032152329,0.00333333,-0.223651,-7.70533,299.999969474,27.8104,2.27032152329,987.400106186,500.0,1.0,2,0.00333333,500,987.400106186,0.00333333,0.2,
1.0,40.86,-11.0227573131,100,1.0,1.0,5.4346e-20,-11.0227573131,0.0025,-2.92343,-9.40275,400.0,25.7261,-11.0227573131,242.020616128,500.0,1.0,2,0.0025,500,242.020616128,0.0025,0.2,
0.226514,93.7,16.0661070109,100,1166.15,48554.5,0.000162752,16.0661070109,0.002,95.6338,86.8203,12.0172893097,0.416579,16.0661070109,1487.18167103,471.590210839,1.06024,1,0.0832734,500,1487.18167103,3.88482e-07,0.2,5.53316e+07
1.0,32.52,-4.72316096367,100,1.0,1.0,3.50449e-18,-4.72316096367,0.01,-4.72316,-20.8334,100.0,33.1544,-4.72316096367,1110.3204246,500.0,1.0,2,0.01,500,1110.3204246,0.01,0.2,
1.0,101.6,-1.95968514137,100,1.0,1.0,2.1793e-19,-1.95968514137,0.005,-3.34142,-35.9851,200.000000102,68.5927,-1.95968514137,8390.78699677,500.0,1.0,2,0.005,500,8390.78699677,0.005,0.2,
1.0,60.58,-13.3324864759,100,1.0,1.0,5.43914e-20,-13.3324864759,0.00333333,-6.67178,-33.3253,299.999969474,66.7435,-13.3324864759,3926.90231285,500.0,1.0,2,0.00333333,500,3926.90231285,0.00333333,0.2,
1.0,35.92,11.6920911852,100,1.0,1.0,5.4346e-20,11.6920911852,0.0025,-2.08081,-25.1634,400.0,58.9368,11.6920911852,279.960721304,500.0,1.0,2,0.0025,500,279.960721304,0.0025,0.2,
0.298427,53.14,1.50429560587,100,1074.56,44742.6,0.000162763,1.50429560587,0.002,138.079,116.782,12.0165528638,0.624079,1.50429560587,568.647712606,469.92159578,1.06401,1,0.0832759,500,568.647712606,5.55439e-07,0.2,4.69849e+07
1.0,36.88,5.50568870068,100,1.0,1.0,3.50449e-18,5.50568870068,0.01,5.50569,-7.42314,100.0,22.7887,5.50568870068,524.571914735,500.0,1.0,2,0.01,500,524.571914735,0.01,0.2,
1.0,31.96,4.97640400564,100,1.0,1.0,2.1793e-19,4.97640400564,0.005,5.24105,-3.90102,200.000000102,17.8896,4.97640400564,121.831013904,500.0,1.0,2,0.005,500,121.831013904,0.005,0.2,
1.0,51.62,-4.21996444156,100,1.0,1.0,5.43914e-20,-4.21996444156,0.00333333,2.08738,-5.37709,299.999969474,22.8773,-4.21996444156,879.148121423,500.0,1.0,2,0.00333333,500,879.148121423,0.00333333,0.2,
1.0,52.52,14.7418697505,100,1.0,1.0,5.4346e-20,14.7418697505,0.0025,5.251,-1.90018,400.0,26.5152,14.7418697505,1133.3350423,500.0,1.0,2,0.0025,500,1133.3350423,0.0025,0.2,
0.125104,41.84,-3.84825170584,100,1267.96,52797.8,0.000162778,-3.84825170584,0.002,71.4736,61.9563,12.0154678468,0.250011,-3.84825170584,1576.6916922,467.659361719,1.06915,1,0.0832797,500,1576.6916922,1.97331e-07,0.2,6.54258e+07
1.0,47.6,-9.38081008993,100,1.0,1.0,3.50449e-18,-9.38081008993,0.01,-9.38081,-25.8348,100.0,39.0673,-9.38081008993,1541.66969576,500.0,1.0,2,0.01,500,1541.66969576,0.01,0.2,
1.0,46.76,-8.57084450685,100,1.0,1.0,2.1793e-19,-8.57084450685,0.005,-8.97583,-20.6105,200.000000102,40.3432,-8.57084450685,1746.03021777,500.0,1.0,2,0.005,500,1746.03021777,0.005,0.2,
1.0,49.2,-16.6325255963,100,1.0,1.0,5.43914e-20,-16.6325255963,0.00333333,-11.5281,-21.7916,299.999969474,37.4623,-16.6325255963,925.289862884,500.0,1.0,2,0.00333333,500,925.289862884,0.00333333,0.2,
1.0,29.7,5.49370715904,100,1.0,1.0,5.4346e-20,5.49370715904,0.0025,-7.27262,-16.1611,400.0,35.4567,5.49370715904,607.205343299,500.0,1.0,2,0.0025,500,607.205343299,0.0025,0.2,
0.198849,41.46,-15.2670660703,100,1840.19,91971.5,0.000196227,-15.2670660703,0.002,72.9847,64.7377,10.0082828316,0.205153,-15.2670660703,1809.26058135,464.643770126,1.07609,1,0.0999586,500,1809.26058135,2.16118e-07,0.2,1.66121e+08
1.0,37.78,-15.6725826565,100,1.0,1.0,3.50449e-18,-15.6725826565,0.01,-15.6726,-35.1223,100.0,44.0432,-15.6725826565,1959.39772507,500.0,1.0,2,0.01,500,1959.39772507,0.01,0.2,
1.0,45.26,22.9853889042,100,1.0,1.0,2.1793e-19,22.9853889042,0.005,3.6564,-10.0966,200.000000102,40.1868,22.9853889042,548.423523534,500.0,1.0,2,0.005,500,548.423523534,0.005,0.2,
1.0,36.94,4.8201092951,100,1.0,1.0,5.43914e-20,4.8201092951,0.00333333,4.0443,-7.185,299.999969474,33.3051,4.8201092951,97.8017528593,500.0,1.0,2,0.00333333,500,97.8017528593,0.00333333,0.2,
1.0,46.96,2.59411430416,100,1.0,1.0,5.4346e-20,2.59411430416,0.0025,3.68176,-6.04311,400.0,31.2926,2.59411430416,593.566735752,500.0,1.0,2,0.0025,500,593.566735752,0.0025,0.2,
0.165059,59.88,8.1755252398,100,2027.87,84463.5,0.00016287,8.1755252398,0.002,119.675,108.557,12.0088503319,0.261593,8.1755252398,1848.99504787,463.710536467,1.07826,1,0.0833026,500,1848.99504787,1.62791e-07,0.2,1.6744e+08
1.0,60.44,6.95152866544,100,1.0,1.0,3.50449e-18,6.95152866544,0.01,6.95153,-13.442,100.0,45.8968,6.95152866544,2127.7934089,500.0,1.0,2,0.01,500,2127.7934089,0.01,0.2,
1.0,41.94,-4.43036944995,100,1.0,1.0,2.1793e-19,-4.43036944995,0.005,1.26058,-13.1598,200.000000102,37.3058,-4.43036944995,618.336088129,500.0,1.0,2,0.005,500,618.336088129,0.005,0.2,
1.0,104.34,-11.9759847589,100,1.0,1.0,5.43914e-20,-11.9759847589,0.00333333,-3.15161,-16.5703,299.999969474,40.4892,-11.9759847589,2038.25650102,500.0,1.0,2,0.00333333,500,2038.25650102,0.00333333,0.2,
1.0,49.0,22.3816608641,100,1.0,1.0,5.4346e-20,22.3816608641,0.0025,3.23171,-13.992,400.0,47.1822,22.3816608641,3532.86867674,500.0,1.0,2,0.0025,500,3532.86867674,0.0025,0.2,
0.140147,48.42,0.533709349861,100,1521.48,76037.5,0.000196201,0.533709349861,0.002,172.16,156.23,10.0095714389,0.55564,0.533709349861,707.068268408,467.647160481,1.06918,1,0.0999522,500,707.068268408,1.84225e-07,0.2,1.13546e+08
1.0,48.66,19.8658794027,100,1.0,1.0,3.50449e-18,19.8658794027,0.01,19.8659,3.07438,100.0,29.025,19.8658794027,850.960706428,500.0,1.0,2,0.01,500,850.960706428,0.01,0.2,
1.0,33.4,-3.64138560979,100,1.0,1.0,2.1793e-19,-3.64138560979,0.005,8.11225,-3.76114,200.000000102,32.3404,-3.64138560979,982.885155933,500.0,1.0,2,0.005,500,982.885155933,0.005,0.2,
1.0,123.52,-37.8479408575,100,1.0,1.0,5.43914e-20,-37.8479408575,0.00333333,-7.20782,-33.1021,299.999969474,56.3086,-37.8479408575,6072.6581869,500.0,1.0,2,0.00333333,500,6072.6581869,0.00333333,0.2,
1.0,58.48,34.0305434242,100,1.0,1.0,5.4346e-20,34.0305434242,0.0025,3.10177,-19.3233,400.0,60.5178,34.0305434242,3901.23270348,500.0,1.0,2,0.0025,500,3901.23270348,0.0025,0.2,
0.258331,53.9,22.2258259147,100,1567.53,65284.7,0.000162844,22.2258259147,0.002,188.345,167.59,12.0107192369,0.517585,22.2258259147,4404.94419557,466.960434818,1.07075,1,0.0832961,500,4404.94419557,3.29602e-07,0.2,1.00033e+08
1.0,37.92,0.510612444902,100,1.0,1.0,3.50449e-18,0.510612444902,0.01,0.510613,-8.08409,100.0,20.0672,0.510612444902,406.760278778,500.0,1.0,2,0.01,500,406.760278778,0.01,0.2,
1.0,40.58,25.1934725618,100,1.0,1.0,2.1793e-19,25.1934725618,0.005,12.852,-9.56718,200.000000102,40.9945,25.1934725618,2680.59471339,500.0,1.0,2,0.005,500,2680.59471339,0.005,0.2,
1.0,41.18,13.323713991,100,1.0,1.0,5.43914e-20,13.323713991,0.00333333,13.0093,-5.29595,299.999969474,34.8708,13.323713991,289.561288489,500.0,1.0,2,0.00333333,500,289.561288489,0.00333333,0.2,
1.0,51.5,0.342909952169,100,1.0,1.0,5.4346e-20,0.342909952169,0.0025,9.84268,-6.0101,400.0,32.1683,0.342909952169,374.71217439,500.0,1.0,2,0.0025,500,374.71217439,0.0025,0.2,
0.248279,39.88,-2.22101286737,100,1435.93,71761.3,0.000196196,-2.22101286737,0.002,158.452,143.713,10.0098144944,0.540102,-2.22101286737,527.357240157,462.700228278,1.08061,1,0.099951,500,527.357240157,3.45809e-07,0.2,1.01134e+08
1.0,42.32,4.56863213101,100,1.0,1.0,3.50449e-18,4.56863213101,0.01,4.56863,-0.0425339,100.0,13.0476,4.56863213101,171.95939236,500.0,1.0,2,0.01,500,171.95939236,0.01,0.2,
1.0,88.32,-19.4155307027,100,1.0,1.0,2.1793e-19,-19.4155307027,0.005,-7.42345,-34.6554,200.000000102,48.7692,-19.4155307027,4342.43643628,500.0,1.0,2,0.005,500,4342.43643628,0.005,0.2,
1.0,34.74,-5.56764956065,100,1.0,1.0,5.43914e-20,-5.56764956065,0.00333333,-6.80485,-29.0397,299.999969474,41.9135,-5.56764956065,516.219832678,500.0,1.0,2,0.00333333,500,516.219832678,0.00333333,0.2,
1.0,38.5,8.11725420187,100,1.0,1.0,5.4346e-20,8.11725420187,0.0025,-3.07432,-22.3302,400.0,37.8828,8.11725420187,306.273477337,500.0,1.0,2,0.0025,500,306.273477337,0.0025,0.2,
0.0365526,54.62,-3.59848718681,100,526.639,26292.5,0.000195792,-3.59848718681,0.002,50.3809,32.5739,10.030068753,0.507366,-3.59848718681,212.139885126,467.74739635,1.06895,1,0.09985,500,212.139885126,1.38814e-07,0.2,1.35757e+07
1.0,31.92,0.438089565665,100,1.0,1.0,3.50449e-18,0.438089565665,0.01,0.43809,-6.75574,100.0,16.5025,0.438089565665,275.083415644,500.0,1.0,2,0.01,500,275.083415644,0.01,0.2,
1.0,40.64,-5.18718956564,100,1.0,1.0,2.1793e-19,-5.18718956564,0.005,-2.37455,-7.79995,200.000000102,17.6036,-5.18718956564,334.967635885,500.0,1.0,2,0.005,500,334.967635885,0.005,0.2,
1.0,50.86,-14.3983256506,100,1.0,1.0,5.43914e-20,-14.3983256506,0.00333333,-6.38247,-13.7301,299.999969474,23.2221,-14.3983256506,910.747089662,500.0,1.0,2,0.00333333,500,910.747089662,0.00333333,0.2,
1.0,40.54,-1.39168543613,100,1.0,1.0,5.4346e-20,-1.39168543613,0.0025,-5.13478,-16.1032,400.0,29.0805,-1.39168543613,1763.86523664,500.0,1.0,2,0.0025,500,1763.86523664,0.0025,0.2,
0.128392,45.22,7.24680541712,100,1975.7,98744.6,0.000196228,7.24680541712,0.002,56.0354,45.8918,10.0082364589,0.146451,7.24680541712,487.38819905,467.693048783,1.06908,1,0.0999588,500,487.38819905,1.2997e-07,0.2,1.91489e+08
1.0,25.72,3.33820935133,100,1.0,1.0,3.50449e-18,3.33820935133,0.01,3.33821,-3.79874,100.0,16.8768,3.33820935133,287.704997296,500.0,1.0,2,0.01,500,287.704997296,0.01,0.2,
1.0,47.74,3.79545310009,100,1.0,1.0,2.1793e-19,3.79545310009,0.005,3.56683,-1.75878,200.000000102,16.3807,3.79545310009,254.261716431,500.0,1.0,2,0.005,500,254.261716431,0.005,0.2,
1.0,51.96,9.29226076913,100,1.0,1.0,5.43914e-20,9.29226076913,0.00333333,5.47531,-2.35869,299.999969474,22.9238,9.29226076913,1028.28425842,500.0,1.0,2,0.00333333,500,1028.28425842,0.00333333,0.2,
1.0,36.78,9.63122346176,100,1.0,1.0,5.4346e-20,9.63122346176,0.0025,6.51429,-2.49895,400.0,25.0404,9.63122346176,927.910794947,500.0,1.0,2,0.0025,500,927.910794947,0.0025,0.2,
0.292835,45.68,14.2966019406,100,2300.9,95834.8,0.000162867,14.2966019406,0.002,90.1033,81.7547,12.0090387696,0.190184,14.2966019406,902.006023053,466.225500064,1.07244,1,0.083302,500,902.006023053,2.5454e-07,0.2,2.1556e+08
1.0,41.12,1.73606231048,100,1.0,1.0,3.50449e-18,1.73606231048,0.01,1.73606,-4.75216,100.0,17.5277,1.73606231048,310.323392531,500.0,1.0,2,0.01,500,310.323392531,0.01,0.2,
1.0,28.4,-4.3114590618,100,1.0,1.0,2.1793e-19,-4.3114590618,0.005,-1.2877,-6.46119,200.000000102,17.6248,-4.3114590618,298.749338046,500.0,1.0,2,0.005,500,298.749338046,0.005,0.2,
1.0,40.48,11.8082437561,100,1.0,1.0,5.43914e-20,11.8082437561,0.00333333,3.07762,-4.84903,299.999969474,24.9893,11.8082437561,1149.28133834,500.0,1.0,2,0.00333333,500,1149.28133834,0.00333333,0.2,
1.0,37.66,2.06293257109,100,1.0,1.0,5.4346e-20,2.06293257109,0.0025,2.82395,-4.04073,400.0,26.4015,2.06293257109,923.230204757,500.0,1.0,2,0.0025,500,923.230204757,0.0025,0.2,
0.439737,39.08,-25.5210568807,100,1139.68,56947.5,0.000196135,-25.5210568807,0.002,68.6031,59.409,10.0128676315,0.312484,-25.5210568807,1417.94426249,468.411957331,1.06744,1,0.0999357,500,1417.94426249,7.71683e-07,0.2,6.36889e+07
1.0,41.42,-0.932241832213,100,1.0,1.0,3.50449e-18,-0.932241832213,0.01,-0.932241,-9.04477,100.0,21.1634,-0.932241832213,452.414066881,500.0,1.0,2,0.01,500,452.414066881,0.01,0.2,
1.0,48.18,22.7606800385,100,1.0,1.0,2.1793e-19,22.7606800385,0.005,10.9142,0.62107,200.000000102,26.8312,22.7606800385,718.448070246,500.0,1.0,2,0.005,500,718.448070246,0.005,0.2,
1.0,38.82,-2.41684780209,100,1.0,1.0,5.43914e-20,-2.41684780209,0.00333333,6.47053,-1.93379,299.999969474,25.7741,-2.41684780209,438.990322542,500.0,1.0,2,0.00333333,500,438.990322542,0.00333333,0.2,
1.0,86.76,-4.91522760184,100,1.0,1.0,5.4346e-20,-4.91522760184,0.0025,3.62409,-3.65426,400.0,30.435,-4.91522760184,1631.33505833,500.0,1.0,2,0.0025,500,1631.33505833,0.0025,0.2,
0.10633,97.7,-13.2737275777,100,2230.92,92921.0,0.00016287,-13.2737275777,0.002,72.7613,65.9976,12.0088279434,0.145584,-13.2737275777,681.301452686,463.188871728,1.07947,1,0.0833027,500,681.301452686,9.53241e-08,0.2,2.02652e+08
1.0,52.66,-2.21670861714,100,1.0,1.0,3.50449e-18,-2.21670861714,0.01,-2.21671,-14.0669,100.0,28.7291,-2.21670861714,833.698791706,500.0,1.0,2,0.01,500,833.698791706,0.01,0.2,
1.0,95.68,-16.3817132112,100,1.0,1.0,2.1793e-19,-16.3817132112,0.005,-9.29921,-20.0892,200.000000102,31.4087,-16.3817132112,1057.90309665,500.0,1.0,2,0.005,500,1057.90309665,0.005,0.2,
1.0,42.38,-7.70405184349,100,1.0,1.0,5.43914e-20,-7.70405184349,0.00333333,-8.76749,-17.5775,299.999969474,30.6166,-7.70405184349,845.886941859,500.0,1.0,2,0.00333333,500,845.886941859,0.00333333,0.2,
1.0,29.3,2.6257004222,100,1.0,1.0,5.4346e-20,2.6257004222,0.0025,-5.91919,-13.5488,400.0,28.3827,2.6257004222,315.992848786,500.0,1.0,2,0.0025,500,315.992848786,0.0025,0.2,
0.171948,47.3,8.34943411039,100,2233.51,93032.6,0.000162884,8.34943411039,0.002,86.5357,78.4752,12.0078474671,0.176231,8.34943411039,1030.67875431,461.319553263,1.08385,1,0.0833061,500,1030.67875431,1.53971e-07,0.2,2.03139e+08
1.0,74.26,23.1086347674,100,1.0,1.0,3.50449e-18,23.1086347674,0.01,23.1086,6.77019,100.0,29.1972,23.1086347674,861.087503553,500.0,1.0,2,0.01,500,861.087503553,0.01,0.2,
1.0,45.36,6.28519643569,100,1.0,1.0,2.1793e-19,6.28519643569,0.005,14.6969,3.14389,200.000000102,26.202,6.28519643569,382.927390172,500.0,1.0,2,0.005,500,382.927390172,0.005,0.2,
1.0,51.04,-5.75764594538,100,1.0,1.0,5.43914e-20,-5.75764594538,0.00333333,7.87873,-3.00945,299.999969474,33.3335,-5.75764594538,1698.33257245,500.0,1.0,2,0.00333333,500,1698.33257245,0.00333333,0.2,
1.0,33.96,0.0321208292361,100,1.0,1.0,5.4346e-20,0.0321208292361,0.0025,5.91708,-3.51237,400.0,30.6925,0.0321208292361,392.506267057,500.0,1.0,2,0.0025,500,392.506267057,0.0025,0.2,
