EmpiricalD2,ReturnMeanIW,MaxIW,StdIW,Iteration,MeanEntropy,TimestepsSoFar,J_sample_variance,EpThisIter,MaxIWNorm,Weights,MinIWNorm,InitialReturnMean,ESSRenyi,MeanIWNorm,MeanIW,InitialBound,MinIW,ReturnStepMax,InitialReturnMax,ESSClassic,EpLenMean,EpRewMean,EntropyCoefficient,EpisodesSoFar,Bound,TimeElapsed,StdIWNorm,InitialReturnMin,InitialReturnStd,ReturnStepMaxmin
2.027333,1.3757269,8.164105,0.97284466,146,0.7373263,5210888,204.87769,100,0.081641056,[-0.475 -0.196 -0.011 -0.206 -0.693],0.0007875118,9.155273e-07,49.325886,0.009471739,0.94717383,-1.151321,0.078751184,100.0,24.105053,48.66323,470.94,-8.210402689020935,,14600,-0.2635765,10369.611662626266,0.009728447,-34.539658,9.326328,98.96513
1.5491372,0.8590297,3.1517866,0.5842185,147,0.73624146,5258594,125.39688,100,0.031517863,[-0.473 -0.204 -0.009 -0.208 -0.682],0.0016769144,-1.5258789e-07,64.55206,0.0093413275,0.9341327,-0.9544357,0.16769144,100.0,19.617067,71.88343,477.06,-3.629603350151648,,14700,-0.3289023,10433.79569530487,0.005842185,-28.633068,9.500981,98.98479
27.1455,9.591325,71.518326,7.220965,148,0.73532474,5305752,10032.492,100,0.71518326,[-0.477 -0.198 -0.011 -0.208 -0.683],1.5461772e-05,-6.8664554e-07,3.6838517,0.015578547,1.5578548,-1.090673,0.0015461773,100.0,20.366325,4.4473977,471.58,-5.948316355764181,,14800,3.9087753,10496.139302968979,0.07220965,-32.72017,10.703137,98.97478
3.6769683,2.3591511,12.067999,2.0457253,149,0.7342664,5352321,239.0165,100,0.12067999,[-0.501 -0.196 -0.008 -0.21  -0.684],0.00042973005,-9.918213e-07,27.196318,0.013358776,1.3358779,-1.3872153,0.042973004,100.0,24.863487,29.894484,465.69,-7.812912363931431,,14900,-0.30089068,10557.205580711365,0.020457253,-41.616425,10.956395,98.966446
13.324627,10.02776,93.500854,9.43587,150,0.71643436,5399309,4732.6675,100,0.9350085,[-0.502 -0.199 -0.008 -0.205 -0.685],1.3392973e-05,-1.5258789e-07,7.5049005,0.018598504,1.8598504,-1.1284832,0.0013392974,100.0,15.303371,3.739721,469.88,-11.432841176773302,,15000,5.908468,10619.951032876968,0.0943587,-33.854492,10.348854,98.95134
5.4954743,2.49459,10.703202,1.7075661,151,0.71645623,5448533,216.23611,100,0.10703202,[-0.501 -0.217 -0.01  -0.212 -0.702],0.00028631603,8.010864e-07,18.19679,0.009549706,0.9549707,-0.6535083,0.028631605,100.0,11.697651,23.82519,492.24,-4.544280598206249,,15100,0.9626057,10684.80599808693,0.017075662,-19.605276,7.679386,98.98154
1.3476803,0.5629769,3.5188177,0.5631424,152,0.7152895,5497498,110.16291,100,0.035188176,[-0.491 -0.219 -0.008 -0.221 -0.702],0.0021738557,-2.9563904e-07,74.20158,0.009874043,0.9874044,-0.93866605,0.21738556,100.0,28.15997,75.45623,489.65,0.8673224076471766,,15200,-0.52671665,10749.06210398674,0.005631424,-23.558334,9.112315,99.00354
13.56328,9.980186,49.22473,5.4290667,153,0.7080064,5545444,3322.2834,100,0.4922473,[-0.484 -0.223 -0.007 -0.224 -0.704],4.8734037e-05,-1.14440915e-07,7.372848,0.0173729,1.7372899,-1.6998993,0.004873404,100.0,16.448841,9.288715,479.46,-6.140840808974568,,15300,3.7197366,10814.363263607025,0.054290663,-50.996975,9.914577,98.97438
1267.1931,145.7059,862.7086,86.35423,154,0.6724943,5594621,2128367.8,100,8.627086,[-0.497 -0.231 -0.001 -0.229 -0.711],8.468467e-08,6.294251e-07,0.07891457,0.10307374,10.307377,-0.8198285,8.468467e-06,100.0,20.02103,1.4047054,491.77,1.8090614150474966,,15400,116.52191,10880.969937562943,0.86354226,-24.594868,8.251072,99.007355
9.591399,7.2840633,32.015766,4.623936,155,0.6622001,5639918,3689.7122,100,0.32015765,[-0.467 -0.22  -0.006 -0.223 -0.746],5.9979426e-05,-5.340576e-07,10.426007,0.017889801,1.7889801,-1.0167148,0.0059979428,100.0,17.557558,13.019887,452.97,-19.251683811479744,,15500,4.1353006,10941.664197206497,0.04623936,-30.501432,10.760957,98.91499
10.93124,5.8255157,15.4247055,2.2693539,156,0.6549011,5683210,1786.3755,100,0.15424705,[-0.457 -0.22  -0.001 -0.23  -0.757],0.00013953923,3.8146973e-07,9.148093,0.010384372,1.0384372,-1.0876656,0.013953923,100.0,27.309898,17.313692,432.92,-21.795233105657697,,15600,2.2294288,10998.52084159851,0.022693537,-32.629974,10.775376,98.89931
4.3990464,2.1112063,9.511536,1.5837659,157,0.65139204,5730976,240.03535,100,0.095115356,[-0.451 -0.231  0.003 -0.23  -0.764],0.00030165247,3.0517577e-07,22.732199,0.0114635825,1.1463581,-0.86999655,0.030165248,100.0,17.525608,34.37943,477.66,1.6147746856203815,,15700,0.2864834,11062.525720357895,0.015837658,-26.099903,9.89434,99.00676
1.5327393,0.8472618,6.4540615,0.6969955,158,0.65184927,5777717,57.488605,100,0.06454062,[-0.445 -0.231  0.009 -0.23  -0.767],0.0018895599,6.8664554e-07,65.24267,0.00916743,0.91674304,-1.153433,0.18895599,100.0,15.921229,63.36938,467.41,-5.99654066274432,,15800,-0.5807334,11125.215366840363,0.0069699553,-34.60301,8.738347,98.974335
1.4328429,0.6410011,3.5127878,0.5992609,159,0.65273386,5824015,129.76991,100,0.03512788,[-0.446 -0.233  0.006 -0.229 -0.767],0.0015080331,-3.0517577e-07,69.79132,0.010839998,1.0839996,-1.003486,0.15080331,100.0,24.939888,76.59228,462.98,-8.797541545534731,,15900,-0.56018555,11184.687629699707,0.0059926095,-30.104572,10.149874,98.96199
2.1050272,2.1030354,4.734826,0.8681076,160,0.6509711,5871580,171.67065,100,0.04734826,[-0.442 -0.231  0.004 -0.229 -0.766],0.0010179055,-3.0517577e-07,47.505325,0.009442242,0.9442241,-1.3292922,0.101790555,100.0,16.86264,54.192528,475.65,-0.4500607726573541,,16000,0.17440426,11247.59283876419,0.008681076,-39.878754,10.032661,98.99811
2.9230182,2.70579,8.523528,1.3470083,161,0.6445372,5916140,247.08109,100,0.08523528,[-4.429e-01 -2.335e-01  7.365e-04 -2.327e-01 -7.679e-01],0.00020525878,-1.1062622e-06,34.211212,0.010322896,1.0322896,-1.5883522,0.020525878,100.0,31.119354,37.000084,445.6,-10.27884829067418,,16100,-0.0097875595,11305.596165657043,0.013470083,-47.650524,11.640109,98.95387
67233.68,1367.4025,6288.5312,625.6487,162,0.6503613,5963407,186023600.0,100,62.88531,[-0.442 -0.233  0.003 -0.227 -0.774],1.344327e-08,9.155273e-07,0.0014873497,0.63454026,63.454025,-1.6821826,1.344327e-06,100.0,21.689276,1.0181524,472.67,-2.117414689501157,,16200,931.2214,11367.567501783371,6.256487,-50.465504,11.106964,98.99104
1.287376,0.64222103,3.1829815,0.52361935,163,0.6509096,6010489,185.20059,100,0.031829815,[-4.767e-01 -2.534e-01  7.114e-04 -2.477e-01 -7.687e-01],0.0024362162,3.4332277e-07,77.67738,0.010411012,1.0411013,-1.8472371,0.24362163,100.0,18.029242,79.81124,470.82,-8.35350700014298,,16300,-1.4537024,11431.017865419388,0.0052361935,-55.41712,11.298829,98.96451
8956.662,276.31424,2078.8135,206.76028,164,0.6552719,6057464,7632307.0,100,20.788134,[-0.477 -0.254  0.003 -0.248 -0.768],2.954169e-08,6.4849854e-07,0.011164874,0.21880832,21.880835,-1.1730475,2.954169e-06,100.0,17.12243,1.1075333,469.75,-10.209151420855425,,16400,165.2974,11493.330268859863,2.0676026,-35.19144,10.2403755,98.95653
2.781844,2.7230575,9.680718,1.2948247,165,0.6557849,6098912,204.05322,100,0.09680718,[-0.47  -0.242  0.015 -0.25  -0.764],0.0008786465,-4.5776366e-07,35.94738,0.011252945,1.1252944,-1.1193289,0.08786465,100.0,16.027847,43.02917,414.48,-32.61679055018503,,16500,0.8561454,11549.641608715057,0.012948247,-33.57985,11.157545,98.84262
3.734928,3.09797,14.369891,2.0745687,166,0.65222156,6142869,196.31976,100,0.14369892,[-0.471 -0.249  0.012 -0.249 -0.763],0.00037583237,-1.9836425e-06,26.774279,0.011055272,1.1055273,-1.47604,0.03758324,100.0,14.772043,22.116991,439.57,-24.910435932539897,,16600,0.2453847,11607.713062047958,0.020745687,-44.28114,9.992007,98.88666
270.43417,39.29941,619.2105,61.565434,167,0.6620848,6188471,143899.77,100,6.192105,[-0.483 -0.257  0.009 -0.254 -0.767],1.908061e-06,4.196167e-07,0.36977574,0.06766241,6.7662416,-1.1682241,0.0001908061,100.0,18.86839,1.1934568,456.02,-17.956022541681804,,16700,20.088095,11667.217663764954,0.61565435,-35.046734,10.981728,98.92125
5.615411,2.6966972,13.380991,2.00046,168,0.6591779,6238222,320.71567,100,0.13380991,[-0.496 -0.265  0.003 -0.248 -0.757],0.00017483489,4.5776366e-07,17.808136,0.010427101,1.0427102,-0.7115495,0.01748349,100.0,13.699769,21.36424,497.51,0.9855949980277876,,16800,1.0105475,11733.422025442123,0.020004602,-21.346497,7.3100605,99.00397
2.4232635,1.8317206,6.5738506,1.0472729,169,0.6612307,6285938,134.37566,100,0.06573851,[-4.919e-01 -2.611e-01  1.394e-04 -2.518e-01 -7.598e-01],0.0007138827,4.5776366e-07,41.266663,0.009963303,0.99633044,-1.2239578,0.07138827,100.0,19.018162,47.508778,477.16,-7.894686307819477,,16900,-0.073595285,11798.723940610886,0.010472729,-36.71875,10.060023,98.9669
4.4421234,3.406687,11.910752,1.9431548,170,0.6636708,6334515,635.0245,100,0.11910752,[-0.488 -0.267  0.003 -0.252 -0.758],0.0003100506,-2.2888183e-07,22.511757,0.012402184,1.2402184,-1.1886086,0.031005058,100.0,16.539944,28.94513,485.77,-4.249185801638653,,17000,0.90153456,11862.527621746063,0.019431548,-35.658253,8.554639,98.9825
52.0855,15.286269,75.24574,7.764705,171,0.6573478,6383265,17226.957,100,0.75245744,[-0.494 -0.261  0.003 -0.255 -0.755],1.04480505e-05,-3.8146973e-07,1.9199202,0.017239,1.7239002,-0.9743516,0.001044805,100.0,19.64177,4.6976213,487.5,-3.6810523601676444,,17100,8.25435,11927.749382734299,0.07764705,-29.230534,8.828852,98.98489
1.1533234,0.2007612,2.3678744,0.3905114,172,0.65722805,6432233,77.179565,100,0.023678744,[-0.514 -0.263  0.005 -0.25  -0.761],0.004097327,-3.6239624e-07,86.70595,0.010111685,1.0111685,-1.3074669,0.4097327,100.0,22.504017,87.02092,489.68,-5.347129970316226,,17200,-1.2033647,11992.626213312149,0.003905114,-39.22399,9.095482,98.978165
81.28596,10.4118595,172.41711,17.342527,173,0.65528065,6482094,7487.0703,100,1.7241712,[-0.514 -0.265  0.005 -0.249 -0.762],3.5649957e-06,-3.8146972e-08,1.2302248,0.023593659,2.359366,-0.56689537,0.00035649957,100.0,15.48047,1.8171939,498.61,-6.585534899859627,,17300,5.3008027,12058.73763513565,0.17342526,-17.006863,7.539654,98.97359
1.4863935,1.0736624,3.1426053,0.579599,174,0.6527343,6529003,106.78773,100,0.031426053,[-0.509 -0.251  0.006 -0.252 -0.764],0.0012870879,-1.335144e-07,67.27694,0.010795588,1.0795587,-1.4229501,0.1287088,100.0,18.383034,77.62494,469.09,-9.33716262202761,,17400,-0.66116595,12121.005409002304,0.00579599,-42.688496,9.8678,98.96019
1247.9749,82.72632,1107.5671,110.42701,175,0.664061,6577487,750301.06,100,11.075671,[-0.509 -0.259  0.007 -0.256 -0.766],1.6185504e-06,6.1035155e-07,0.08012982,0.12874453,12.874455,-0.7422076,0.00016185505,100.0,17.540585,1.3410456,484.84,-6.506644321794358,,17500,56.50656,12185.699993133545,1.1042701,-22.266247,7.496673,98.97316
2.13774,2.147563,4.2473693,0.9657026,176,0.66443086,6619584,192.10466,100,0.042473692,[-0.509 -0.238  0.009 -0.254 -0.755],0.0006209422,-1.4305115e-06,46.778378,0.011221478,1.1221478,-1.607617,0.062094223,100.0,20.273592,57.451286,420.97,-35.9681529136168,,17600,-0.20293355,12241.41252040863,0.009657025,-48.228466,13.282884,98.82912
1.271672,0.5139231,2.9481306,0.5189504,177,0.66492015,6664344,100.56564,100,0.029481305,[-0.51  -0.243  0.008 -0.253 -0.755],0.003030175,8.010864e-07,78.63663,0.010048173,1.0048174,-0.8201983,0.30301753,100.0,15.128925,78.943214,447.6,-22.347427178832273,,17700,-0.41100258,12300.025359153748,0.005189504,-24.605972,8.886969,98.90015
1.4201512,1.1184776,3.6975625,0.569877,178,0.66598564,6707860,170.80489,100,0.036975622,[-0.516 -0.242  0.008 -0.254 -0.754],0.0018622625,7.6293944e-08,70.41504,0.00933972,0.933972,-1.7927109,0.18622625,100.0,22.674286,72.87028,435.16,-24.814509226421873,,17800,-1.0178976,12359.054731607437,0.0056987708,-53.781322,12.181744,98.885956
1.958357,1.8529948,3.2474108,0.69432014,179,0.6660141,6751542,93.24872,100,0.032474108,[-0.514 -0.248  0.009 -0.256 -0.753],0.00090259284,-3.4332277e-07,51.063213,0.009424825,0.94248253,-1.1327051,0.090259284,100.0,16.273075,64.820724,436.82,-29.621586886976075,,17900,0.26787293,12418.755951404572,0.006943201,-33.98114,10.854869,98.86438
2.48387,0.91046005,6.1198554,1.1984286,180,0.6659184,6799809,71.11814,100,0.06119855,[-0.514 -0.25   0.009 -0.253 -0.753],0.0004424846,7.1525574e-07,40.259754,0.010592973,1.0592973,-0.63889384,0.04424846,100.0,19.166836,43.860855,482.67,-9.053438487073718,,18000,-0.096456826,12482.01960682869,0.011984286,-17.406044,7.223957,98.96248
173.40509,35.886913,222.64246,23.603699,181,0.6562733,6847520,121058.54,100,2.2264245,[-0.512 -0.252  0.005 -0.252 -0.753],1.140477e-06,-1.5258789e-07,0.57668436,0.03776072,3.7760718,-1.0194292,0.00011404771,100.0,17.96207,2.4954298,477.11,-7.384433016395725,,18100,22.46273,12544.87654542923,0.23603697,-30.582867,9.398082,98.96904
403.58188,75.80764,908.02826,90.44041,182,0.6629671,6888706,478940.7,100,9.080282,[-0.5   -0.25   0.014 -0.259 -0.763],4.0566756e-06,8.6784365e-07,0.24778119,0.10228068,10.228067,-1.6376038,0.00040566755,100.0,22.081806,1.2628238,411.86,-35.532403587826636,,18200,42.909225,12600.19271183014,0.90440404,-49.128143,13.0578375,98.82745
3.1707575,1.8312409,7.0203943,1.1553384,183,0.65927225,6936311,108.41776,100,0.070203945,[-0.511 -0.263  0.017 -0.255 -0.756],0.00013903539,1.2207031e-06,31.538204,0.009330761,0.9330761,-0.6714523,0.013903539,100.0,12.1467085,39.476555,476.05,-14.71639379036038,,18300,0.63560903,12664.701534748077,0.011553384,-20.143604,7.137553,98.93817
181.42473,50.9171,554.02625,56.974808,184,0.63122237,6983772,165930.12,100,5.540262,[-0.505 -0.266  0.013 -0.255 -0.76 ],1.637058e-06,-1.1444092e-06,0.55119276,0.079811744,7.9811773,-1.6660542,0.0001637058,100.0,34.873398,1.9245471,474.61,-12.828751601086239,,18400,28.476366,12729.05409193039,0.56974804,-49.981586,11.593118,98.94594
1064.8746,204.39891,1057.2158,105.25392,185,0.63479525,7030008,4392966.0,100,10.572158,[-0.52  -0.255  0.019 -0.254 -0.788],6.1627475e-07,1.5258789e-07,0.093907766,0.118863955,11.886399,-0.7794522,6.162748e-05,100.0,21.253788,1.2592744,462.36,-17.879868457868575,,18500,178.9635,12790.20315861702,1.0525391,-23.383564,8.965931,98.92265
6.8487372,4.7156515,16.87037,2.215086,186,0.6313495,7075241,1215.0361,100,0.1687037,[-0.519 -0.227  0.019 -0.233 -0.784],0.00010778726,-1.5258789e-07,14.601232,0.011508598,1.1508598,-1.2599834,0.010778726,100.0,24.121124,21.25599,452.33,-24.53791341374476,,18600,1.4182642,12851.933779478073,0.02215086,-37.79949,10.492936,98.89151
1.5678265,0.7569903,5.1955,0.7880613,187,0.62743986,7122974,151.75894,100,0.051955,[-0.531 -0.236  0.018 -0.234 -0.788],0.0011596873,-7.6293946e-07,63.782566,0.010307867,1.0307866,-0.9568056,0.115968734,100.0,14.861689,63.111504,477.33,-12.155756767561032,,18700,-0.44105232,12915.126119852066,0.007880613,-28.70414,9.663658,98.949066
1.0554214,0.14093003,1.6358852,0.21757376,188,0.62732035,7171786,87.25769,100,0.016358852,[-0.529 -0.236  0.021 -0.234 -0.792],0.005092769,1.1825562e-06,94.748886,0.0099326065,0.99326074,-0.8131132,0.5092769,100.0,19.022305,95.42141,488.12,-15.861174672340466,,18800,-0.69441247,12979.286885499954,0.0021757374,-24.393429,9.010211,98.93501
1.9218656,1.2705897,5.363947,0.9385588,189,0.626585,7220748,90.028496,100,0.053639468,[-0.529 -0.235  0.02  -0.233 -0.792],0.0003895798,1.5258789e-06,52.032776,0.009491771,0.94917715,-0.8257942,0.03895798,100.0,21.201452,50.56247,489.62,-14.351561725017447,,18900,0.12577796,13045.342280626297,0.009385589,-24.773869,8.961393,98.941376
1.2772831,0.47532767,2.2457197,0.40203786,190,0.62645847,7270054,70.57436,100,0.022457195,[-0.523 -0.242  0.022 -0.235 -0.792],0.003367607,3.0517577e-07,78.29118,0.00922708,0.92270815,-0.8380997,0.3367607,100.0,22.666779,84.044395,493.06,-12.36744919379099,,19000,-0.47186756,13111.481569290161,0.0040203785,-25.143005,8.538167,98.94983
75.50569,11.054178,70.24435,9.30533,191,0.6303409,7319111,8672.098,100,0.7024434,[-0.518 -0.244  0.022 -0.237 -0.793],2.9082832e-06,8.773804e-07,1.3244035,0.020762168,2.0762167,-0.6914252,0.00029082832,100.0,20.74278,4.742224,490.57,-8.255317489818587,,19100,5.0461006,13176.935513019562,0.09305331,-20.139704,8.486213,98.96634
6.109874,4.8263807,37.765152,3.9881477,192,0.62880474,7368168,390.94797,100,0.3776515,[-0.509 -0.26   0.016 -0.248 -0.789],5.817249e-05,-6.1035155e-07,16.366951,0.013479855,1.3479855,-1.045171,0.005817249,100.0,21.943043,10.252936,490.57,-4.097609997918848,,19200,2.2429118,13244.413089513779,0.039881475,-31.355114,8.396784,98.98329
298.79102,51.262405,358.05234,37.57831,193,0.6177791,7417378,139724.69,100,3.5805233,[-0.497 -0.257  0.013 -0.241 -0.79 ],3.7625841e-06,-3.2424927e-07,0.33468208,0.05544409,5.5444093,-1.0109227,0.00037625842,100.0,20.510597,2.130509,492.1,-4.563301109838294,,19300,33.788033,13309.29296040535,0.3757831,-30.327667,8.619184,98.98146
32.154686,12.331705,64.10442,8.728628,194,0.6152406,7465980,6285.86,100,0.6410442,[-0.501 -0.262  0.005 -0.251 -0.801],2.9486158e-05,-1.0681152e-06,3.1099665,0.019204209,1.9204209,-1.083606,0.002948616,100.0,20.074114,4.6171207,486.02,-5.697992290658587,,19400,6.187112,13374.093670368195,0.08728627,-32.50815,9.37595,98.97655
2.9718652,2.1194546,6.3577557,1.1045641,195,0.6162368,7515755,145.5714,100,0.063577555,[-0.517 -0.28   0.007 -0.263 -0.804],0.00030647565,-7.6293944e-08,33.648903,0.009835259,0.98352593,-0.9614028,0.030647565,100.0,20.068474,44.222813,497.75,-6.6609840660907595,,19500,0.46208322,13440.140799999237,0.011045641,-28.84208,9.000739,98.973236
3.8028605,1.9696276,10.519583,1.3422799,196,0.61325014,7564681,331.52185,100,0.10519583,[-0.516 -0.276  0.005 -0.266 -0.803],0.00037071804,,26.295996,0.01053246,1.053246,-0.9218522,0.037071805,100.0,20.054958,38.107563,489.26,-11.408490970051194,,19600,0.17193079,13503.704577207565,0.013422798,-27.655563,8.448793,98.95337
1.4890054,1.4171576,3.5334678,0.6948806,197,0.6078776,7610560,122.27259,100,0.035334677,[-0.516 -0.27   0.007 -0.268 -0.806],0.0011503345,5.1498415e-07,67.15892,0.010373006,1.0373006,-1.2443179,0.11503345,100.0,19.733402,69.02471,458.79,-15.342837778075612,,19700,-0.10121918,13565.69373011589,0.0069488054,-37.329544,9.803343,98.93312
1.6693896,1.2604283,5.077391,0.7965606,198,0.6059566,7657432,131.84811,100,0.05077391,[-0.519 -0.273  0.005 -0.27  -0.811],0.00086617365,-3.8146972e-08,59.902134,0.0101004075,1.0100408,-1.3561565,0.086617365,100.0,19.49989,61.653954,468.72,-17.460443659429007,,19800,-0.49179184,13628.049639940262,0.007965606,-40.684692,9.42354,98.92549
1.591379,0.80526114,3.6312425,0.73248166,199,0.61142826,7706090,110.423454,100,0.036312424,[-0.524 -0.271  0.006 -0.267 -0.813],0.001084114,5.245209e-07,62.83858,0.010166734,1.0166736,-0.9859778,0.1084114,100.0,21.310364,65.82952,486.58,-9.860841189734513,,19900,-0.43854928,13693.169266700745,0.0073248167,-29.57935,9.090957,98.95947
6.7989364,4.578634,15.977399,2.467425,200,0.61081326,7753367,666.35455,100,0.15977399,[-0.528 -0.267  0.008 -0.266 -0.807],2.771193e-05,1.5258789e-07,14.708183,0.012465687,1.2465688,-1.3342899,0.0027711932,100.0,18.99812,20.333807,472.77,-12.983526163343276,,20000,1.099503,13756.350223064423,0.024674252,-40.0287,9.6067505,98.94507
4.1112046,2.8891375,17.828514,2.2763796,201,0.60791683,7801201,189.07047,100,0.17828514,[-0.536 -0.27   0.013 -0.271 -0.808],0.00020764019,-4.959106e-07,24.32377,0.011323514,1.1323515,-0.97358096,0.02076402,100.0,16.429533,19.835941,478.34,-14.513158481588789,,20100,0.9150953,13819.613290071487,0.022763794,-29.207417,8.378786,98.939316
1.235521,0.7177414,3.1488888,0.5617499,202,0.59706694,7850196,126.87057,100,0.031488888,[-0.538 -0.27   0.008 -0.269 -0.811],0.0029282586,-8.201599e-07,80.937515,0.010058637,1.0058638,-0.8556837,0.29282588,100.0,25.670483,76.22566,489.95,-10.916858055717109,,20200,-0.23338419,13884.503778457642,0.0056174984,-18.870773,8.119193,98.955444
527.9077,39.342144,646.38544,64.53516,203,0.5986249,7898084,134717.62,100,6.4638543,[-0.535 -0.271  0.008 -0.269 -0.822],3.304092e-06,-8.010864e-07,0.18942705,0.07713094,7.7130933,-0.955215,0.0003304092,100.0,21.295475,1.4083307,478.88,-10.619273040206576,,20300,17.394909,13949.229492902756,0.6453516,-28.656427,8.421712,98.95564
48031.92,642.56793,7738.2573,769.92896,204,0.5950867,7947294,41305824.0,100,77.38257,[-0.53  -0.282  0.016 -0.269 -0.82 ],3.038599e-08,3.4332277e-07,0.0020819488,0.7756306,77.56305,-0.748017,3.038599e-06,100.0,22.440517,1.0046693,492.1,-7.694562984719774,,20400,478.63107,14015.273089408875,7.6992893,-16.154865,8.104209,98.968735
25.946495,13.262399,80.20117,9.381648,205,0.59385896,7992602,7016.491,100,0.8020117,[-0.515 -0.255  0.013 -0.263 -0.824],2.6288284e-05,2.2888183e-07,3.8540852,0.02120111,2.1201105,-1.201663,0.0026288284,100.0,19.458483,4.858784,453.08,-18.3737281245081,,20500,7.141403,14076.061509370804,0.09381647,-36.049892,9.795469,98.9189
5.7224913,3.4173033,34.36976,3.8782775,206,0.5921755,8039293,460.22736,100,0.34369758,[-0.504 -0.249  0.008 -0.253 -0.825],0.00014954557,-4.5776366e-07,17.474907,0.014131285,1.4131285,-1.1294932,0.014954557,100.0,19.46878,11.720484,466.91,-16.75456842102941,,20600,0.7153616,14137.156081438065,0.038782775,-33.88478,9.748389,98.92824
2.2580197,1.7819775,6.4913354,1.0166,207,0.5913407,8084539,193.38542,100,0.064913355,[-0.508 -0.254  0.006 -0.263 -0.827],0.0011653525,-6.8664554e-07,44.286594,0.009685535,0.96855354,-1.0780354,0.11653526,100.0,28.965725,47.581135,452.46,-23.62883579292479,,20700,0.1620462,14197.553512334824,0.010166,-32.34104,10.17674,98.89555
22.792665,6.7635984,87.32735,9.376075,208,0.58983684,8128897,2447.9548,100,0.87327343,[-0.501 -0.253  0.003 -0.26  -0.828],1.1359978e-05,-5.340576e-07,4.3873763,0.017844964,1.7844963,-1.1655345,0.0011359978,100.0,23.307198,3.4957132,443.58,-24.571212627631233,,20800,1.1991458,14256.230063199997,0.09376075,-34.966015,10.597053,98.88922
1.4378613,1.0027709,3.4108243,0.65025854,209,0.58692056,8176717,259.89752,100,0.034108244,[-0.503 -0.258  0.002 -0.253 -0.829],0.0024876127,1.1444092e-06,69.54774,0.010295391,1.0295392,-1.720707,0.24876128,100.0,32.600613,71.4837,478.2,-11.129446055095066,,20900,-1.060545,14319.297749519348,0.006502585,-51.621243,10.613072,98.953445
10.951995,4.585129,16.088873,2.7028017,210,0.58801985,8225575,579.6391,100,0.16088873,[-0.496 -0.259  0.001 -0.253 -0.832],9.957802e-05,-4.959106e-07,9.130756,0.012261372,1.2261373,-0.6142456,0.0099578025,100.0,18.427353,17.067654,488.58,-10.273767484732332,,21000,2.5523584,14384.26537656784,0.027028017,-18.28245,7.7304587,98.95795
248.6834,29.820353,546.68097,54.348515,211,0.5922515,8273478,76778.29,100,5.4668097,[-0.497 -0.276  0.003 -0.266 -0.831],2.3598557e-06,3.0517577e-07,0.40211773,0.063260354,6.326036,-0.99995446,0.00023598557,100.0,16.521595,1.3367287,479.03,-9.082080618808195,,21100,14.051367,14447.409200429916,0.54348516,-29.998642,9.383077,98.96208
77.72991,21.604424,125.47459,13.463001,212,0.58287215,8321651,48175.656,100,1.2547458,[-0.497 -0.272  0.013 -0.262 -0.827],4.800576e-06,-4.2438506e-07,1.286506,0.025485616,2.5485616,-1.2902151,0.0004800576,100.0,20.508757,3.4595206,481.73,-10.482012532691131,,21200,10.229302,14511.225601196289,0.13463001,-38.706436,8.921728,98.95648
1.8625705,1.9249363,5.0627503,0.9548477,213,0.58289635,8364626,176.99014,100,0.050627504,[-0.506 -0.272  0.017 -0.272 -0.836],0.001446807,6.67572e-07,53.689243,0.010676609,1.0676609,-1.137368,0.1446807,100.0,19.05353,55.56059,429.75,-30.822950230317485,,21300,0.3727008,14568.84349322319,0.009548477,-34.12106,11.338669,98.85655
3.3465497,1.9112129,10.907567,1.6505443,214,0.58108693,8410467,200.63754,100,0.109075665,[-0.508 -0.271  0.017 -0.268 -0.836],0.0003692064,-7.6293944e-08,29.881521,0.011603482,1.160348,-0.9005133,0.03692064,100.0,21.834873,33.07555,458.41,-16.325070847209723,,21400,0.263852,14629.15029335022,0.01650544,-27.015396,9.435284,98.92877
165.07156,22.826897,170.13916,16.973902,215,0.58021593,8456766,52908.918,100,1.7013916,[-0.5   -0.268  0.014 -0.268 -0.838],1.4847852e-06,5.340576e-07,0.6057979,0.022429414,2.2429414,-0.73777527,0.00014847853,100.0,17.413694,1.716148,462.99,-15.623721844979578,,21500,13.34794,14691.1360476017,0.16973902,-22.133274,8.105323,98.93251
1.2613585,0.71880597,2.4739704,0.4177176,216,0.57850945,8501665,127.52906,100,0.024739703,[-0.488 -0.26   0.005 -0.26  -0.839],0.0028961326,9.155273e-07,79.2796,0.009848695,0.9848696,-1.6148832,0.28961328,100.0,25.564564,84.75364,448.99,-21.665924233157074,,21600,-1.0948739,14751.033936738968,0.004177176,-48.446526,11.060009,98.90349
3.1944475,2.434144,16.722706,1.8648273,217,0.5781319,8547646,178.93813,100,0.16722706,[-0.492 -0.257  0.004 -0.258 -0.84 ],0.00037435142,8.773804e-07,31.304317,0.011599076,1.1599076,-1.1032596,0.037435144,100.0,18.78464,27.8954,459.81,-8.21534171536269,,21700,0.46228516,14813.55903506279,0.018648272,-33.097805,9.837372,98.964264
3.2905328,3.1395564,21.302395,2.6306863,218,0.5825534,8593139,608.1791,100,0.21302395,[-0.491 -0.255  0.009 -0.256 -0.841],0.00047912335,-2.2888183e-07,30.390215,0.0140374685,1.403747,-1.7662556,0.047912337,100.0,16.550009,22.162884,454.93,-14.182500918683617,,21800,-0.064400196,14874.875690937042,0.026306862,-52.98766,11.761585,98.93765
