EntropyCoefficient,InitialBound,StdIWNorm,EmpiricalD2,MinIWNorm,ReturnMeanIW,EpRewMean,InitialReturnMin,TimeElapsed,Bound,InitialReturnMean,ESSClassic,ReturnStepMaxmin,J_sample_variance,Iteration,InitialReturnMax,MeanEntropy,MaxIW,TimestepsSoFar,InitialReturnStd,Weights,MeanIW,StdIW,MeanIWNorm,ReturnStepMax,EpisodesSoFar,MaxIWNorm,MinIW,EpLenMean,ESSRenyi,EpThisIter
,-0.28336257,0.03432058,10.483799,0.00017614212,2.3609512,-107.92700710291389,-4.3157043,704.7616877555847,1.443475,-4.577637e-06,13.040027,86.22383,339.6444,73,8.50074,0.8779072,24.837797,122872,2.6614842,[ 0.693  0.384  0.932  0.198 -0.548],1.3290281,3.4320586,0.013290281,100.0,7300,0.24837796,0.017614212,16.44,9.5385275,100
,-0.27632105,2.4294095,9911.249,3.0822083e-08,115.95205,-107.58340929969613,-4.409027,713.1022882461548,88.44298,-1.4495849e-06,1.2075938,86.110725,1433895.2,74,8.289589,0.78720474,2435.7056,124495,2.5193665,[ 0.663  0.325  0.976  0.209 -0.541],26.859587,242.94095,0.26859587,100.0,7400,24.357056,3.0822084e-06,16.23,0.0100895455,100
,-0.2914118,0.33729693,156.11464,2.4918792e-05,11.084562,-107.79773566337298,-4.0071793,726.4338736534119,7.443562,-5.4931643e-06,2.0601208,86.01492,10530.858,75,8.7421875,0.83405775,338.2847,126110,2.6634467,[ 0.739  0.417  0.854  0.182 -0.632],4.891916,33.729694,0.048919152,100.0,7500,3.3828468,0.0024918793,16.15,0.6405549,100
,-0.2303477,0.011802191,2.1351268,0.0018792866,0.7352882,-107.66583927029697,-3.6585083,734.7945017814636,0.3987095,-4.8065185e-06,46.67019,85.99249,33.698753,76,6.910286,0.84375477,9.278393,127722,2.4603574,[ 0.734  0.409  0.946  0.282 -0.585],1.1040719,1.180219,0.011040716,100.0,7600,0.09278393,0.18792866,16.12,46.835625,100
,-0.2628899,0.0075164377,2.9995008,0.000295534,0.6926613,-107.64186708857831,-4.461128,746.300137758255,0.23736408,-2.0599366e-06,55.66353,86.19426,16.152452,77,7.886635,0.84951985,4.7687373,129357,2.8650239,[ 0.728  0.395  0.991  0.265 -0.575],0.8422034,0.7516438,0.008422034,100.0,7700,0.04768737,0.029553402,16.35,33.338882,100
,-0.25969714,0.0031561186,1.1330194,0.0027647892,0.12934405,-108.31326649514483,-4.1855774,755.0273020267487,-0.14708701,6.1035155e-07,91.146095,86.38303,9.535609,78,7.7909317,0.8541354,2.0398085,131024,2.557864,[ 0.739  0.4    1.047  0.303 -0.57 ],1.0126387,0.31561187,0.010126388,100.0,7800,0.020398084,0.27647892,16.67,88.259735,100
,-0.22737576,0.013889127,3.0389347,0.00025435622,0.8424324,-108.04984875337588,-4.0371475,762.4064457416534,0.44605547,1.8310546e-06,37.92951,85.944725,41.09927,79,6.821327,0.8306878,7.845139,132630,2.469154,[ 0.732  0.393  1.059  0.288 -0.565],1.0857278,1.3889128,0.010857277,100.0,7900,0.07845139,0.025435623,16.06,32.90627,100
,-0.32221654,0.002237265,1.0681663,0.005247216,0.042744722,-108.25456633618238,-4.0216827,770.3046023845673,-0.29027346,5.340576e-07,95.12238,86.190636,9.923941,80,9.666512,0.8294632,1.506221,134275,2.9909933,[ 0.759  0.44   1.012  0.296 -0.588],0.9879959,0.2237265,0.009879959,100.0,8000,0.01506221,0.5247216,16.45,93.618385,100
,-0.28071398,0.12069046,88.93923,4.762986e-06,7.9108524,-107.60625314349528,-4.7498703,777.0221045017242,5.2634706,3.7384034e-06,4.738565,86.29634,7296.346,81,8.421532,0.8193312,101.147804,135923,2.5831492,[ 0.757  0.434  1.007  0.297 -0.589],2.691769,12.069044,0.026917687,100.0,8100,1.0114781,0.00047629862,16.48,1.1243632,100
,-0.29430676,0.03268397,12.371937,0.00017707437,2.0226417,-107.92177694211676,-4.1705933,788.2403900623322,0.98747206,-5.1116945e-06,11.129985,86.217354,565.47565,82,8.829048,0.8447444,31.546457,137566,2.816567,[ 0.763  0.484  1.032  0.279 -0.6  ],1.1566569,3.2683973,0.011566567,100.0,8200,0.31546456,0.017707437,16.43,8.0828085,100
,-0.23177543,1.8446768e-07,1.0,0.0099995965,-6.791204e-06,-107.49965601970877,-4.405693,798.1411936283112,-0.23177102,-1.121521e-05,99.99998,85.67041,5.991794,83,6.9529266,0.8447444,1.0000355,139135,2.4355457,[ 0.782  0.551  0.998  0.297 -0.574],1.0000004,1.845089e-05,0.010000004,100.0,8300,0.010000355,0.99995965,15.69,100.0,100
,-0.28441572,1.8626451e-09,1.0,0.01,-2.2947788e-06,-108.01656553223822,-4.5223846,804.8689737319946,-0.28441572,-2.2125244e-06,100.0,86.250404,8.889166,84,8.532402,0.8447444,1.0,140781,2.9665256,[ 0.782  0.551  0.998  0.297 -0.574],1.0,,0.010000002,100.0,8400,0.01,1.0,16.46,100.0,100
,-0.24880257,0.060319833,25.227146,1.4032524e-05,3.3104613,-107.64887666724835,-4.0752716,812.6649458408356,2.0607848,4.9591063e-06,5.1133537,86.04292,1131.1582,85,7.464226,0.82316923,60.454155,142397,2.604905,[ 0.782  0.551  0.998  0.297 -0.574],1.4002659,6.031984,0.014002659,100.0,8500,0.60454154,0.0014032524,16.16,3.9639838,100
,-0.26395997,0.009318943,1.8581903,0.0014215943,0.3738534,-108.15134474483992,-3.5875092,822.7691135406494,0.014040291,-3.7384034e-06,52.592617,85.75443,13.614297,86,7.918686,0.82520026,7.066051,143987,2.7094395,[ 0.737  0.532  1.015  0.218 -0.596],0.9815357,0.9318943,0.009815356,100.0,8600,0.07066051,0.14215943,15.9,53.8158,100
,-0.30438325,1.8626451e-09,1.0,0.01,1.6316772e-06,-108.18751715740017,-4.4525146,831.3724474906921,-0.30438325,1.6021728e-06,100.0,86.23164,8.25496,87,9.131546,0.82520026,1.0,145635,2.858743,[ 0.731  0.515  1.003  0.227 -0.594],1.0,,0.010000002,100.0,8700,0.01,1.0,16.48,100.0,100
,-0.26298785,0.0030308766,1.071727,0.0041756546,0.105509594,-108.01823137066008,-3.9763641,836.9238376617432,-0.16674732,6.8664554e-07,91.72478,85.95707,7.2723365,88,7.889656,0.81796956,2.1668062,147245,2.5351098,[ 0.731  0.515  1.003  0.227 -0.594],1.0090703,0.30308768,0.010090703,100.0,8800,0.021668062,0.41756546,16.1,93.30734,100
,-0.28958482,1.6768912e-06,1.0,0.009995299,3.5963953e-05,-107.81517475065974,-4.601631,846.2888758182526,-0.289541,-7.858276e-06,99.99999,86.193596,8.22923,89,8.687309,0.81796956,1.0003649,148882,2.8542533,[ 0.729  0.511  0.992  0.218 -0.601],0.9999848,0.00016769055,0.009999847,100.0,8900,0.010003649,0.99952996,16.37,100.0,100
,-0.25240818,3.091486e-08,1.0,0.009999939,8.314848e-06,-107.79362187395255,-3.7208786,853.8895664215088,-0.25240692,7.095337e-06,100.00001,85.87617,6.1489196,90,7.5724564,0.81796956,1.0000075,150481,2.467272,[ 0.729  0.511  0.992  0.218 -0.601],1.0000002,3.0882454e-06,0.010000003,100.0,9000,0.010000075,0.999994,15.99,100.0,100
,-0.22144417,1.0382751,2599.1687,5.7526535e-08,47.485085,-108.186925450378,-3.6661453,859.5528264045715,36.195538,-2.5177003e-06,1.048247,86.16075,226877.95,91,6.6432495,0.7776573,1043.7501,152119,2.7157426,[ 0.729  0.511  0.992  0.218 -0.601],10.686427,103.827515,0.10686426,100.0,9100,10.437501,5.7526536e-06,16.38,0.03847384,100
,-0.29874966,0.016316937,4.2238865,0.0003960076,0.9790232,-107.43393081088416,-4.276596,870.7782263755798,0.3650282,9.155273e-07,32.867973,85.985756,34.020294,92,8.962517,0.77774906,9.339047,153727,2.6787026,[ 0.787  0.567  0.987  0.338 -0.641],1.1417217,1.6316937,0.011417218,100.0,9200,0.09339047,0.039600763,16.08,23.67488,100
,-0.23895812,0.024579633,5.4116364,7.552726e-05,1.9224865,-108.00354779879054,-3.945076,880.4339127540588,1.3665998,1.5258789e-07,23.62883,85.98472,261.86353,93,7.168747,0.7825584,21.426146,155334,2.7644835,[ 0.767  0.535  0.971  0.331 -0.641],1.367199,2.4579632,0.01367199,100.0,9300,0.21426146,0.0075527267,16.07,18.478699,100
,-0.30240524,0.0032583643,1.0800389,0.0020792072,0.09611978,-108.13714325254014,-3.94458,888.38525390625,-0.21815418,-4.5776366e-07,91.554115,86.00826,9.241254,94,9.072144,0.7759805,2.7674212,156954,2.8582585,[ 0.793  0.547  0.944  0.377 -0.636],1.0727935,0.32583642,0.010727935,100.0,9400,0.027674211,0.20792073,16.2,92.58926,100
,-0.2538036,1.8626451e-09,1.0,0.01,7.003546e-07,-108.22536333756501,-3.494606,896.3737318515778,-0.2538036,6.8664554e-07,100.0,85.79496,5.358841,95,7.614128,0.7759805,1.0,158550,2.3033135,[ 0.795  0.557  0.947  0.387 -0.643],1.0,,0.010000002,100.0,9500,0.01,1.0,15.96,100.0,100
,-0.2345604,0.009343348,2.381021,0.00034048117,0.38313606,-108.71740803717493,-3.7540665,904.3824954032898,0.021203756,-4.7302246e-06,45.43412,86.29776,12.403784,96,7.036667,0.7562029,7.388651,160209,2.4360142,[ 0.795  0.557  0.947  0.387 -0.643],0.8525759,0.9343349,0.008525758,100.0,9600,0.073886506,0.034048118,16.59,41.99879,100
,-0.25223634,2.6792257,9650.568,5.1217448e-08,167.23553,-107.83061069392319,-4.352356,912.2027523517609,142.45534,1.2054444e-05,1.0451056,86.25458,2785738.0,97,7.5674515,0.7593495,2693.292,161850,2.4911819,[ 0.815  0.59   0.936  0.39  -0.663],27.534092,267.92258,0.2753409,100.0,9700,26.932919,5.121745e-06,16.41,0.010362084,100
,-0.26598763,0.019088473,6.8368416,8.8434186e-05,1.6219221,-107.90787837340179,-4.2985916,922.5714147090912,0.92643213,9.918213e-07,24.6051,86.13442,101.34299,98,7.97966,0.77407974,14.028592,163478,2.6663654,[ 0.857  0.648  0.875  0.477 -0.66 ],1.0904678,1.9088476,0.010904677,100.0,9800,0.14028592,0.008843419,16.28,14.626637,100
,-0.22905499,2.7956003e-07,1.0,0.009999,-1.6987324e-06,-108.1809971808582,-4.2452927,931.7023184299469,-0.22904935,-7.3242186e-06,99.99999,86.26618,6.1417956,99,6.8714294,0.77407974,1.000065,165123,2.4658434,[ 0.875  0.678  0.896  0.523 -0.645],0.9999971,2.7955159e-05,0.009999972,100.0,9900,0.01000065,0.9999,16.45,100.0,100
,-0.25504532,0.030990206,5.005315,7.4375654e-05,1.9869795,-108.0726298872687,-4.0298767,938.2102315425873,1.4163926,-6.5612794e-06,16.335335,86.17694,300.13422,100,7.651161,0.7167899,21.26702,166758,2.8411343,[ 0.875  0.678  0.896  0.523 -0.645],1.3693595,3.0990207,0.013693595,100.0,10000,0.21267019,0.0074375654,16.35,19.978764,100
,-0.2566451,0.004126487,1.1951103,0.0022405358,0.2031166,-108.01873108429372,-3.8696442,948.301940202713,-0.077447176,-3.2043456e-06,86.63513,86.26091,13.069668,101,7.699257,0.7178793,3.1285875,168405,2.827128,[ 0.911  0.687  0.836  0.537 -0.702],1.0506191,0.41264865,0.010506191,100.0,10100,0.031285875,0.22405359,16.47,83.674286,100
,-0.27984142,0.011219099,3.2446287,0.000497308,0.70430475,-108.15683074945667,-4.479721,955.7846074104309,0.20022285,4.272461e-06,39.07681,86.43285,57.67964,102,8.3953705,0.7216533,8.450095,170077,2.817748,[ 0.908  0.691  0.842  0.525 -0.701],0.89851683,1.1219101,0.008985168,100.0,10200,0.08450095,0.0497308,16.72,30.820168,100
,-0.22933722,0.016625531,5.829603,1.465889e-05,1.1303694,-108.3364961159781,-4.5186005,963.739618062973,0.5766412,1.3732911e-06,26.316385,86.39817,76.33755,103,6.8801575,0.64890075,10.302492,171748,2.8487163,[ 0.909  0.7    0.868  0.51  -0.697],0.9935807,1.6625531,0.009935806,100.0,10300,0.10302492,0.001465889,16.71,17.153826,100
,-0.23137999,0.005326888,1.3721588,0.0025930332,0.13371797,-108.39317791880259,-3.85038,974.506196975708,-0.13731684,-1.5258789e-06,78.79504,86.25405,7.859148,104,6.941353,0.6499081,2.6653237,173400,2.3936388,[ 0.871  0.673  0.849  0.494 -0.77 ],1.0268433,0.53268886,0.010268433,100.0,10400,0.026653238,0.25930333,16.52,72.87786,100
,-0.28411445,1.8626451e-09,1.0,0.01,-1.1060387e-05,-108.13092523158348,-3.9192963,982.0582227706909,-0.28411445,-1.1062622e-05,100.0,85.84791,6.00709,105,8.523102,0.6499081,1.0,174996,2.438651,[ 0.875  0.685  0.854  0.49  -0.769],1.0,,0.010000002,100.0,10500,0.01,1.0,15.96,100.0,100
,-0.32574722,0.021360997,6.447084,3.3775323e-05,1.6115303,-108.0042639448612,-4.348503,987.9105100631714,0.78441757,1.7547608e-06,27.162039,86.12145,114.80108,106,9.772469,0.6352464,15.281561,176630,2.8542116,[ 0.875  0.685  0.854  0.49  -0.769],1.3044391,2.1360998,0.013044388,100.0,10600,0.15281561,0.0033775324,16.34,15.510888,100
,-0.34659714,0.2214185,219.19731,2.0679909e-06,13.421152,-107.67488641599644,-4.20417,998.9369361400604,8.289606,4.5013426e-06,1.633704,85.88158,17504.629,107,10.398048,0.63781446,222.90675,178229,2.8254063,[ 0.871  0.702  0.85   0.453 -0.784],2.853497,22.14185,0.028534971,100.0,10700,2.2290676,0.0002067991,15.99,0.45621,100
,-0.31699,1.1704375,2592.247,8.6293556e-07,65.82373,-108.51041547344944,-3.8072052,1009.0609202384949,49.684303,3.2043456e-06,1.1249042,86.42714,424718.25,108,9.509796,0.7393457,1176.9398,179906,2.6723342,[ 0.856  0.718  0.743  0.399 -0.781],12.484253,117.043755,0.12484253,100.0,10800,11.769398,8.6293556e-05,16.77,0.03857657,100
,-0.2536782,0.059486795,9.243752,8.646239e-06,3.4658785,-107.72566798129748,-3.959877,1021.2822742462158,2.6946087,-5.340576e-07,5.7859664,85.90441,1200.0472,109,7.6103287,0.57604164,55.30507,181503,2.677645,[ 0.874  0.737  0.811  0.445 -0.679],1.4741806,5.9486785,0.014741804,100.0,10900,0.5530507,0.0008646239,15.97,10.818118,100
,-0.31060278,0.012886477,1.9690812,0.0012588176,0.45116645,-108.23008890197544,-3.8231506,1029.5603213310242,0.015311629,3.3569336e-06,46.54923,86.00278,12.923027,110,9.318184,0.5738419,8.333284,183121,2.5391896,[ 0.941  0.772  0.769  0.441 -0.843],1.2025788,1.2886478,0.012025787,100.0,11000,0.083332844,0.12588176,16.18,50.785107,100
,-0.26225013,0.021992784,6.1939507,0.00021793034,1.776006,-107.88070783421776,-4.151779,1038.830156803131,1.1233444,-6.942749e-06,17.874268,86.02284,248.01634,111,7.8672943,0.55015624,19.467361,184739,2.5179348,[ 0.938  0.76   0.757  0.45  -0.845],1.0260173,2.1992784,0.010260172,100.0,11100,0.19467361,0.021793034,16.18,16.144785,100
,-0.19958392,0.021706145,10.971949,7.8875455e-05,1.3023715,-107.94123388936812,-4.23687,1049.5552079677582,0.6412466,7.400513e-06,22.949497,86.168495,118.848236,112,5.9877396,0.58555377,15.932725,186373,2.5142763,[ 0.9    0.726  0.799  0.436 -0.869],1.184627,2.170615,0.01184627,100.0,11200,0.15932724,0.007887546,16.34,9.114151,100
,-0.28018856,1.8626451e-09,1.0,0.01,-2.0824373e-06,-108.10351482011289,-3.7419891,1059.672369003296,-0.28018856,-2.0599366e-06,100.0,86.07978,6.3959527,113,8.405594,0.58555377,1.0,187998,2.5163453,[ 0.873  0.688  0.804  0.407 -0.833],1.0,,0.010000002,100.0,11300,0.01,1.0,16.25,100.0,100
,-0.30883798,1.8626451e-09,1.0,0.01,5.7742e-06,-108.27779223143051,-4.4576035,1066.5944254398346,-0.30883798,5.7983398e-06,100.0,86.28693,6.503281,114,9.265312,0.58555377,1.0,189652,2.5373702,[ 0.873  0.688  0.804  0.407 -0.833],1.0,,0.010000002,100.0,11400,0.01,1.0,16.54,100.0,100
,-0.26728302,0.028497154,6.6785216,0.000145644,1.1523107,-108.11779456550066,-4.385643,1074.3351333141327,0.46156746,3.1280517e-06,14.514909,86.39414,79.196075,115,8.018585,0.6004797,23.716732,191318,2.7100422,[ 0.873  0.688  0.804  0.407 -0.833],1.1742578,2.8497157,0.011742579,100.0,11500,0.23716731,0.0145644,16.66,14.973373,100
,-0.22894752,0.042111896,11.915567,5.8371992e-05,2.2572455,-108.33316619028925,-3.6440125,1082.8338911533356,1.4669232,5.7983398e-06,12.4150715,86.04932,196.5453,116,6.868599,0.59469295,32.636806,192945,2.2236626,[ 0.886  0.722  0.763  0.384 -0.819],1.5854944,4.2111897,0.015854944,100.0,11600,0.32636806,0.0058371993,16.27,8.392383,100
,-0.33215702,0.0817485,39.317997,4.312485e-05,5.4136324,-107.74981991476982,-4.3432083,1093.6693933010101,3.3308945,-3.4332274e-06,4.3868375,86.36472,3323.9592,117,9.964607,0.60745287,80.25221,194604,3.0032806,[ 0.87   0.717  0.754  0.321 -0.824],1.7510428,8.1748495,0.017510425,100.0,11700,0.8025221,0.0043124855,16.59,2.5433645,100
,-0.23737057,1.1248268e-06,0.99999803,0.009996541,4.6923757e-05,-108.12531269013209,-4.2995987,1104.5485887527466,-0.23733485,1.1444092e-05,100.00001,86.46831,7.5789537,118,7.12146,0.60745287,1.0003167,196278,2.7391703,[ 0.892  0.704  0.728  0.354 -0.811],1.0000029,0.0001124816,0.010000028,100.0,11800,0.010003167,0.9996541,16.74,100.0002,100
,-0.2739352,0.007905388,1.8765181,0.0013110255,0.32630843,-107.97488059413224,-4.549713,1110.014327764511,-0.048941493,-2.2888185e-06,57.41163,86.379906,26.290922,119,8.217987,0.6079415,6.674899,197940,2.8324006,[ 0.892  0.704  0.728  0.354 -0.811],0.9178625,0.7905389,0.009178624,100.0,11900,0.06674899,0.13110255,16.62,53.290184,100
,-0.36084437,0.006832541,1.4407942,0.001631566,0.3514726,-107.66712456827787,-6.6739044,1116.840812444687,-0.08167201,9.994506e-06,64.90532,86.58116,16.237593,120,10.82563,0.60012275,4.7963467,199623,2.9783251,[ 0.889  0.693  0.713  0.359 -0.811],0.92918414,0.68325406,0.009291841,100.0,12000,0.047963466,0.1631566,16.83,69.406166,100
,-0.32208896,0.007840177,1.8279169,0.0007699157,0.33620164,-108.44364933973834,-4.387886,1125.696260213852,-0.099253744,-7.705688e-06,56.36663,86.28973,11.553585,121,9.662437,0.59911287,4.9145765,201279,2.8928945,[ 0.889  0.682  0.743  0.373 -0.819],0.8911024,0.7840178,0.008911023,100.0,12100,0.049145766,0.07699157,16.56,54.707085,100
,-0.26685238,0.0067986525,1.3820295,0.00227571,0.13902724,-108.34038080195232,-4.397003,1134.5655088424683,-0.17468488,9.155273e-07,70.91808,86.237595,7.375421,122,8.0056,0.6015374,4.5887837,202927,2.5313087,[ 0.895  0.697  0.745  0.364 -0.82 ],1.0616707,0.6798653,0.010616707,100.0,12200,0.045887835,0.227571,16.48,72.35735,100
,-0.25391856,2.000637e-06,1.0,0.009995716,5.9338287e-05,-108.05223439204536,-3.798973,1139.354080915451,-0.25386652,7.3242186e-06,100.00001,86.01464,6.0896564,123,7.617775,0.6015374,1.0008441,204544,2.4553778,[ 0.897  0.707  0.749  0.356 -0.817],0.9999731,0.0002000673,0.009999732,100.0,12300,0.010008441,0.99957156,16.17,100.0,100
,-0.2713388,0.019112334,3.4806118,0.0004456455,0.7584597,-108.06033275287176,-4.2884293,1150.2009098529816,0.2522514,-6.4849855e-06,28.883661,86.06886,75.56295,124,8.139969,0.60313463,11.923225,206168,2.842327,[ 0.897  0.707  0.749  0.356 -0.817],1.2180221,1.9112335,0.012180221,100.0,12400,0.11923225,0.044564553,16.24,28.730581,100
,-0.24580742,1.8626451e-09,1.0,0.01,-3.8295984e-06,-107.78193991518162,-4.454071,1156.05397939682,-0.24580742,-3.8146973e-06,100.0,86.44523,8.393931,125,7.3741074,0.60313463,1.0,207837,2.8827057,[ 0.901  0.726  0.76   0.345 -0.816],1.0,,0.010000002,100.0,12500,0.01,1.0,16.69,100.0,100
,-0.21057709,0.10193622,20.286104,1.500698e-05,4.940259,-107.95585648853864,-4.023094,1162.8850286006927,3.99183,-2.7465821e-06,3.7058108,86.069305,3210.1868,126,6.31723,0.5640795,102.38843,209459,2.482324,[ 0.901  0.726  0.76   0.345 -0.816],1.9997247,10.193623,0.019997247,100.0,12600,1.0238843,0.001500698,16.22,4.929483,100
,-0.31125915,0.0049915467,1.5606046,0.0014192123,0.30453163,-107.69986638779112,-4.4607773,1171.8822357654572,-0.084308565,1.8310546e-06,71.27577,86.20085,8.897754,127,9.33783,0.5673915,2.6260755,211094,2.8868985,[ 0.875  0.697  0.836  0.385 -0.855],0.7862886,0.4991547,0.007862886,100.0,12700,0.026260754,0.14192124,16.35,64.07773,100
,-0.27600414,1.1284765e-06,1.0,0.009997148,3.784895e-05,-107.75645837391065,-4.2513504,1179.6545312404633,-0.27597052,4.196167e-06,100.000015,86.209816,9.091948,128,8.280251,0.5673915,1.0002624,212730,3.0001423,[ 0.883  0.71   0.847  0.393 -0.851],0.99999464,0.00011284768,0.009999946,100.0,12800,0.010002623,0.99971485,16.36,100.0,100
,-0.33478996,1.8626451e-09,1.0,0.01,5.9381127e-06,-107.77100612220734,-4.647331,1189.069941520691,-0.33478996,5.9509275e-06,100.0,86.37167,10.631891,129,10.043877,0.5673915,1.0,214390,3.244314,[ 0.883  0.71   0.847  0.393 -0.851],1.0,,0.010000002,100.0,12900,0.01,1.0,16.6,100.0,100
,-0.21797973,4.6552384e-07,1.0,0.009998189,1.40964985e-05,-107.82452618306422,-3.9258575,1194.416732788086,-0.21796738,1.6784668e-06,100.00002,86.07586,6.9137173,130,6.539444,0.5673915,1.0000927,216010,2.6161797,[ 0.883  0.71   0.847  0.393 -0.851],1.0000043,4.6556983e-05,0.010000042,100.0,13000,0.010000927,0.9998189,16.2,100.0,100
,-0.19843036,0.0029911513,1.1803039,0.0022090366,0.08032955,-108.10077283014313,-4.3466415,1201.6935362815857,-0.13524187,-6.3323973e-06,90.36915,86.23918,7.872376,131,5.9527206,0.567374,1.9514148,217656,2.6540847,[ 0.883  0.71   0.847  0.393 -0.852],0.91625535,0.29911515,0.0091625545,100.0,13100,0.019514147,0.22090366,16.46,84.72394,100
,-0.21918353,0.00492867,1.3157572,0.0036762778,0.2455635,-108.18454362249336,-4.043953,1208.9058430194855,-0.0058612525,6.1798096e-06,80.43639,86.2268,10.061413,132,6.575691,0.5653151,3.2278295,219302,2.8651888,[ 0.885  0.716  0.85   0.387 -0.852],0.9993815,0.49286693,0.009993815,100.0,13200,0.032278296,0.3676278,16.46,76.00187,100
,-0.24709655,0.006611569,1.5298796,0.001864164,0.29242408,-107.75434298090165,-4.701439,1217.6856026649475,-0.013209164,2.9754638e-06,70.88853,86.50136,12.932477,133,7.4129868,0.5709321,3.5101347,220977,2.754022,[ 0.886  0.711  0.836  0.388 -0.854],1.0317168,0.66115695,0.010317168,100.0,13300,0.035101347,0.1864164,16.75,65.364624,100
,-0.26635596,0.15330794,39.433556,1.631816e-05,3.8953078,-107.72963893970585,-3.9794846,1223.173849105835,2.2226923,4.5776366e-07,2.376634,86.21952,1729.5452,134,7.990692,0.55942744,154.46028,222617,2.6323032,[ 0.902  0.728  0.827  0.406 -0.848],2.3920426,15.330795,0.023920424,100.0,13400,1.5446028,0.001631816,16.4,2.5359113,100
,-0.30302235,0.02697683,7.8787885,0.00010248044,3.025388,-108.34645618711069,-4.2124176,1233.7195882797241,2.1748295,-7.6293944e-08,20.759459,86.289,323.1933,135,9.090668,0.57094073,21.209154,224274,2.8833635,[ 0.919  0.714  0.845  0.465 -0.86 ],1.3807825,2.697683,0.013807826,100.0,13500,0.21209154,0.010248044,16.57,12.6923065,100
,-0.34651604,0.006165315,1.9224744,0.0005869046,0.49528152,-107.85410075719648,-3.9780502,1243.1765089035034,0.014830291,-3.4332274e-06,68.0298,85.876144,15.234931,136,10.395378,0.5743514,3.2015047,225873,2.9239755,[ 0.92   0.691  0.914  0.488 -0.848],0.899357,0.6165315,0.008993569,100.0,13600,0.032015048,0.058690462,15.99,52.016296,100
,-0.27062,0.004479432,1.268517,0.0018702777,0.09338926,-108.52590098697226,-4.1393127,1251.0847165584564,-0.21141042,4.043579e-06,81.43248,86.40501,5.686505,137,8.118721,0.5746792,2.3894014,227547,2.614916,[ 0.904  0.674  0.906  0.478 -0.845],0.9380907,0.4479432,0.009380906,100.0,13700,0.023894014,0.18702777,16.74,78.83221,100
,-0.29114705,1.0098896e-06,0.99999815,0.009997007,3.5211444e-05,-107.87589344887304,-4.0385437,1259.9776191711426,-0.29111952,7.93457e-06,99.99999,85.837364,7.5304484,138,8.73465,0.5746792,1.0002962,229142,2.7303336,[ 0.908  0.683  0.912  0.477 -0.844],1.00001,0.00010098707,0.010000101,100.0,13800,0.010002962,0.9997008,15.95,100.00018,100
,-0.2445938,1.8626451e-09,1.0,0.01,-4.0456653e-06,-108.36576181756747,-4.39283,1266.5420212745667,-0.2445938,-4.043579e-06,100.0,86.550316,8.8498,139,7.3376923,0.5746792,1.0,230834,2.9599497,[ 0.908  0.683  0.912  0.477 -0.844],1.0,,0.010000002,100.0,13900,0.01,1.0,16.92,100.0,100
,-0.25522482,0.009098266,2.5436761,0.0005477907,0.38662624,-108.5045922569694,-3.8585587,1273.8814795017242,-0.02043724,4.8828124e-06,47.5499,86.13276,11.620984,140,7.656891,0.58792424,6.503191,232476,2.4649966,[ 0.908  0.683  0.912  0.477 -0.844],0.866284,0.9098266,0.00866284,100.0,14000,0.06503191,0.05477907,16.42,39.31318,100
,-0.2717877,0.006738938,1.4694017,0.0010997645,0.29654247,-107.62256597816464,-4.6018143,1280.5415041446686,-0.03292826,1.0528564e-05,71.77114,86.36451,11.114107,141,8.153946,0.587788,3.6621082,234131,2.7458231,[ 0.911  0.69   0.865  0.475 -0.831],1.074533,0.6738938,0.010745329,100.0,14100,0.036621083,0.109976456,16.55,68.05491,100
,-0.2750491,0.01058421,2.5899982,0.00050881325,0.59865,-107.89487294321349,-4.351738,1289.3056881427765,0.15600505,-2.822876e-06,47.67506,86.164604,37.18041,142,8.251389,0.58789915,5.858099,235766,2.9634519,[ 0.914  0.702  0.87   0.469 -0.831],1.0102986,1.0584211,0.010102986,100.0,14200,0.058580987,0.050881326,16.35,38.610065,100
,-0.28076056,0.013085482,1.852527,0.0011064542,0.4404459,-107.89671610540233,-4.641556,1296.816602230072,0.058320373,-8.010864e-06,44.15167,86.33238,33.472443,143,8.422577,0.58886886,9.749155,237423,3.0589306,[ 0.918  0.72   0.876  0.459 -0.831],1.1634779,1.3085482,0.011634779,100.0,14300,0.09749155,0.11064542,16.57,53.98032,100
,-0.2232276,0.061020665,19.781832,9.154466e-05,3.7017438,-108.08138252830588,-3.9755707,1303.596050977707,2.7089114,-2.670288e-06,4.6983128,86.170525,1705.1073,144,6.696747,0.6041033,61.485336,239063,2.5612743,[ 0.915  0.706  0.87   0.469 -0.83 ],1.3548702,6.1020675,0.013548702,100.0,14400,0.6148533,0.009154466,16.4,5.0551434,100
,-0.2683181,0.013297549,2.2554047,0.00043750947,0.55921257,-107.88908977067902,-3.5705185,1313.45814204216,0.15624073,7.705688e-06,39.614834,85.59646,39.1475,145,8.049774,0.58948904,9.007696,240629,2.5574076,[ 0.904  0.678  0.954  0.508 -0.815],1.0770488,1.3297551,0.010770488,100.0,14500,0.09007696,0.04375095,15.66,44.33794,100
