J_sample_variance,MaxIWNorm,InitialReturnMean,MeanEntropy,ReturnMeanIW,MeanIWNorm,StdIW,TimeElapsed,MaxIW,ReturnStepMax,Bound,EpisodesSoFar,Iteration,InitialBound,EpRewMean,ReturnStepMaxmin,StdIWNorm,EmpiricalD2,TimestepsSoFar,InitialReturnStd,MeanIW,MinIW,MinIWNorm,InitialReturnMin,InitialReturnMax,ESSRenyi,EpLenMean,ESSClassic,EpThisIter,EntropyCoefficient,Weights
2130.817,0.16222568,4.5776366e-07,1.438577,5.688552,0.01033562,1.864579,5528.629725933075,16.222569,100.0,2.4190824,7100,71,0.51223576,-93.37318370581156,98.34947,0.018645788,4.263242,1782496,15.784854,1.0335617,0.011387698,0.00011387698,-47.503826,31.082268,23.45633,287.07,23.504341,100,1.4499989,[-0.075 -0.672 -0.004 -0.452  0.026]
518380.12,4.015966,9.536743e-07,1.4616464,73.67972,0.050486967,39.992558,5577.515060424805,401.59662,100.0,53.104652,7200,72,0.690228,-97.09263434262134,98.30492,0.39992553,241.57422,1810433,14.826736,5.0486965,8.332537e-05,8.332537e-07,-39.713406,31.378206,0.41395146,279.37,1.568677,100,1.3999996,[-0.075 -0.667  0.015 -0.455  0.02 ]
42460.07,1.4159042,1.2207031e-06,1.4845798,18.964983,0.025844088,14.140877,5624.649477720261,141.59042,100.0,11.099717,7300,73,0.60286355,-100.63991443719635,98.26706,0.14140876,32.942665,1837895,14.218972,2.5844088,0.007297401,7.2974006e-05,-41.11074,29.838112,3.035577,274.62,3.2322178,100,1.3499985,[-0.06  -0.641 -0.006 -0.428  0.043]
345287.9,2.7613177,1.9073486e-06,1.4826249,60.875603,0.035773955,27.441404,5672.451233386993,276.13177,100.0,29.943998,7400,74,0.22880697,-107.14427395116628,98.244,0.27441403,330.61386,1866240,14.888072,3.5773954,0.0011870996,1.1870996e-05,-51.034416,28.727444,0.30246764,283.45,1.6710998,100,1.2999992,[-0.025 -0.637 -0.019 -0.416  0.066]
34567.14,2.1201682,2.5939942e-06,1.4845469,17.789103,0.025938332,21.056057,5733.463531494141,212.01682,100.0,8.1928,7500,75,0.42335367,-93.17762818469005,98.47833,0.21056053,45.0379,1901963,13.864841,2.5938332,0.0016230579,1.6230579e-05,-42.897907,24.14721,2.2203522,357.23,1.4948211,100,1.25,[-0.097 -0.663 -0.01  -0.416  0.064]
1875.6207,0.13506539,1.3732911e-06,1.4687395,4.322051,0.013556864,2.4596035,5787.0197076797485,13.506539,100.0,1.6465015,7600,76,0.76325667,-105.69681083161245,98.32594,0.024596034,6.9049463,1933324,12.497591,1.3556863,0.00820098,8.20098e-05,-30.545979,29.11685,14.482371,313.61,23.301138,100,1.1999989,[-0.085 -0.683  0.017 -0.428  0.066]
1372.7372,0.13808043,1.7166137e-06,1.4420747,7.869729,0.0141114425,2.5951154,5841.804931163788,13.8080435,100.0,4.736577,7700,77,0.62792623,-109.2630948216167,98.318596,0.025951155,8.718252,1965394,13.228281,1.4111444,0.0069339285,6.933929e-05,-31.83376,29.740108,11.470189,320.7,22.820755,100,1.1499996,[-0.092 -0.685  0.035 -0.438  0.05 ]
206.3398,0.04787027,-4.959106e-07,1.4307592,2.2032146,0.01045178,0.8470303,5890.671249628067,4.7870274,100.0,0.78171456,7800,78,0.47000003,-103.65170361136376,98.28514,0.008470302,1.6216075,1994393,14.163936,1.0451779,0.047022317,0.00047022317,-33.48847,23.457592,61.667202,289.99,60.35818,100,1.1000004,[-0.107 -0.697  0.042 -0.46   0.023]
18138.248,0.6766371,3.8146973e-07,1.4374557,10.16842,0.016233716,6.922124,5951.079972743988,67.66371,100.0,3.0402303,7900,79,0.11088908,-99.68932073203698,98.434006,0.06922124,26.245203,2029619,13.184462,1.6233716,0.003338202,3.3382017e-05,-41.742218,26.48484,3.81022,352.26,5.2132072,100,1.0499992,[-0.121 -0.72   0.039 -0.467  0.012]
3083.163,0.24351624,9.918213e-07,1.4382205,7.5308323,0.013135863,2.6501863,5997.492134809494,24.351624,100.0,4.301326,8000,80,0.059610248,-103.85284460666942,98.23149,0.026501866,5.4937744,2056646,14.173996,1.3135862,0.007274561,7.2745606e-05,-41.335384,31.814795,18.202421,270.27,19.722366,100,1.0,[-0.134 -0.702  0.052 -0.48   0.018]
3581.32,0.19120532,-3.2806397e-06,1.4162282,7.848757,0.011980807,2.2286608,6047.141722202301,19.120533,100.0,4.26406,8100,81,-0.02888751,-96.14680444427545,98.32408,0.022286609,6.6013904,2085095,16.025711,1.1980807,0.0057863304,5.7863304e-05,-41.855835,40.22938,15.148324,284.49,22.41993,100,0.95000076,[-0.142 -0.728  0.039 -0.503  0.019]
344.29086,0.03573719,-1.0681152e-06,1.42405,2.447936,0.010559243,0.71506906,6086.63919043541,3.573719,100.0,0.70783603,8200,82,-0.016494513,-101.27826660379074,98.14888,0.0071506915,1.8164773,2108894,16.269287,1.0559243,0.08840236,0.0008840236,-38.73294,29.852737,55.05161,237.99,68.55906,100,0.8999996,[-0.122 -0.709  0.032 -0.509 -0.003]
2481.654,0.458814,-4.5776366e-07,1.4433066,6.4288387,0.014492227,4.583569,6135.631385087967,45.8814,100.0,3.235222,8300,83,0.016658306,-91.426741368312,98.33592,0.04583569,7.156719,2136429,16.583971,1.4492227,0.034344412,0.00034344412,-35.813522,29.463911,13.972883,275.35,9.088299,100,0.8500004,[-0.137 -0.714  0.02  -0.506  0.005]
85023.97,1.5979116,-7.6293946e-07,1.4121519,32.078823,0.029998854,16.405935,6187.223319768906,159.79117,100.0,23.29649,8400,84,-0.093664646,-94.69708013758498,98.3875,0.16405934,49.496513,2167350,15.588104,2.9998856,0.0003606759,3.606759e-06,-37.449318,26.353838,2.0203443,309.21,3.2353706,100,0.80000114,[-0.174 -0.737  0.013 -0.504  0.024]
1366.0701,0.1554254,3.3569336e-06,1.426005,2.888112,0.010551634,1.7573669,6238.4184675216675,15.542541,100.0,0.59783506,8500,85,-0.05695057,-92.01421870864083,98.374756,0.017573668,4.2110915,2196783,15.997063,1.0551634,0.034801055,0.00034801054,-33.48204,30.05382,23.746813,294.33,26.498026,100,0.75,[-0.173 -0.691 -0.002 -0.473 -0.007]
53969.04,1.3259362,6.8664554e-07,1.3603122,22.736032,0.02039062,13.170495,6283.789915561676,132.59363,100.0,17.114943,8600,86,-0.17974532,-101.56159108724782,98.22011,0.13170494,22.771252,2222828,14.660343,2.0390623,0.0010271859,1.02718595e-05,-35.33852,34.336388,4.391502,260.45,2.3408294,100,0.70000076,[-0.192 -0.691  0.007 -0.483  0.007]
15514.639,0.573872,-2.7465821e-06,1.3689507,16.155544,0.018542634,7.0755835,6332.038643121719,57.387207,100.0,9.236785,8700,87,-0.40725547,-91.26015834132919,98.36769,0.07075583,28.70103,2251694,15.27945,1.8542634,0.005234343,5.234343e-05,-38.743668,37.04457,3.4841955,288.66,6.426455,100,0.6499996,[-0.18  -0.714 -0.003 -0.494 -0.059]
204449.73,3.9677026,-5.0354006e-06,1.3924022,44.07099,0.04731107,39.42736,6380.715069293976,396.77026,100.0,22.262438,8800,88,-0.29350436,-92.80627043180843,98.33934,0.3942736,382.65335,2279789,15.155152,4.731107,0.00017735914,1.7735913e-06,-33.44609,30.98929,0.26133314,280.95,1.419454,100,0.6000004,[-0.167 -0.739  0.017 -0.519 -0.05 ]
5862.738,0.37545475,-2.0217894e-06,1.3556904,9.404856,0.01772906,5.2067466,6436.591966152191,37.545475,100.0,4.7638693,8900,89,-0.5111798,-92.45728805587106,98.429886,0.052067466,13.208044,2312224,13.838249,1.7729058,0.0023277206,2.3277205e-05,-38.310013,33.676147,7.5711436,324.35,10.389558,100,0.55000114,[-1.839e-01 -7.270e-01 -4.826e-04 -4.858e-01 -2.666e-02]
207905.88,2.5819588,6.67572e-07,1.324415,46.93565,0.035165384,25.921144,6485.409106492996,258.1959,100.0,29.861181,9000,90,-0.67512816,-94.93085767374534,98.362045,0.25921145,159.26323,2341985,13.738152,3.516539,8.716591e-05,8.7165904e-07,-40.58922,27.24175,0.6278913,297.61,1.8071833,100,0.5,[-0.162 -0.711  0.005 -0.496 -0.063]
56621.53,0.98480916,-1.6784668e-06,1.3205057,36.697273,0.024888791,11.039196,6526.753158092499,98.48092,100.0,26.30093,9100,91,-0.68990046,-91.49344315822033,98.22926,0.11039195,65.366585,2365727,16.850473,2.4888787,0.002272157,2.272157e-05,-37.78926,38.5766,1.5298337,237.42,4.8372626,100,0.45000076,[-1.181e-01 -6.679e-01 -3.008e-04 -4.877e-01 -9.436e-02]
11338.674,0.33876613,-3.0517577e-07,1.274664,15.386046,0.014961576,4.6294837,6572.541477203369,33.876614,100.0,8.280621,9200,92,-0.7735503,-93.59439133927262,98.31705,0.04629484,29.793648,2393136,16.478546,1.4961575,0.0030666764,3.0666764e-05,-39.05256,37.275566,3.3564203,274.09,9.456821,100,0.39999962,[-0.11  -0.665  0.022 -0.469 -0.098]
429.23248,0.06349349,7.6293944e-08,1.260536,2.24337,0.009227548,0.94010574,6616.478317499161,6.349349,100.0,0.121891975,9300,93,-1.016524,-94.18474873384488,98.21277,0.009401057,2.1037414,2417064,15.528439,0.9227548,0.053892884,0.00053892884,-43.879696,27.904922,47.53436,239.28,49.068672,100,0.35000038,[-0.121 -0.664  0.004 -0.473 -0.144]
603.3409,0.04797767,-1.8310546e-06,1.2637321,3.0392816,0.011218193,0.9515634,6665.939543962479,4.797767,100.0,1.32506,9400,94,-0.7769152,-90.79361483968594,98.38855,0.009515633,2.2024856,2446762,15.720031,1.1218191,0.11358671,0.0011358671,-34.652267,27.118454,45.403248,296.98,58.156506,100,0.30000114,[-0.125 -0.671 -0.009 -0.474 -0.159]
834052.5,3.4943933,-1.0681152e-06,1.2087328,97.939186,0.046103846,35.003765,6711.866815328598,349.43933,100.0,57.621017,9500,95,-0.90259576,-91.54437370619536,98.34311,0.35003766,1094.7903,2474634,14.960436,4.610385,2.5804518e-06,2.5804518e-08,-36.555824,26.079058,0.0913417,278.72,1.7052008,100,0.25,[-0.141 -0.688 -0.013 -0.472 -0.155]
7677.4805,0.32224268,2.2888185e-06,1.2216763,7.040385,0.01294635,3.4714096,6760.189015626907,32.22427,100.0,3.1924207,9600,96,-0.92846745,-96.77680222448113,98.29671,0.03471409,10.812616,2502155,14.707817,1.294635,0.004676364,4.676364e-05,-35.106445,27.425331,9.248455,275.21,12.210308,100,0.19999886,[-0.122 -0.711 -0.037 -0.496 -0.21 ]
236636.36,2.823524,-5.722046e-07,1.2080234,46.461117,0.036628105,28.095808,6797.241567850113,282.35242,100.0,34.154533,9700,97,-0.96511614,-100.14726111627789,98.07979,0.28095812,114.84545,2523921,14.52661,3.662811,0.0037702818,3.7702815e-05,-34.450996,27.966925,0.8707354,217.66,1.6711931,100,0.14999962,[-0.107 -0.699 -0.048 -0.496 -0.197]
11309.59,1.5964068,1.9836425e-06,1.1992689,12.846601,0.024617098,15.982677,6843.301162481308,159.64069,100.0,5.7967734,9800,98,-1.2463331,-100.54544945031859,98.25514,0.15982677,26.590864,2550918,15.202275,2.4617093,0.00417137,4.1713698e-05,-41.01413,31.657284,3.7606902,269.97,2.3173513,100,0.10000038,[-0.111 -0.691 -0.025 -0.477 -0.211]
1219.1106,0.11761674,3.6239624e-07,1.1906322,4.9912224,0.012106695,1.8865778,6905.174600839615,11.761675,100.0,2.1534896,9900,99,-1.339561,-85.41681581075501,98.52522,0.018865779,4.111331,2586900,14.689553,1.2106695,0.037098084,0.00037098082,-41.98571,25.369179,24.323023,359.82,29.169174,100,0.049999237,[-0.116 -0.696 -0.008 -0.469 -0.22 ]
44179980.0,116.252556,8.392334e-07,1.1775297,668.1715,1.1693828,1156.6365,6959.01331949234,11625.256,100.0,497.87045,10000,100,-1.2062352,-94.06837583298231,98.42909,11.566364,19932.885,2619854,14.534437,116.93829,1.6682201e-05,1.66822e-07,-36.187077,30.080683,0.0050168354,329.54,1.0118195,100,,[-0.11  -0.722 -0.022 -0.481 -0.228]
3049770.0,15.340062,6.1035155e-07,1.1525685,177.22734,0.16449198,152.6447,7028.342963218689,1534.0062,100.0,109.94327,10100,101,-1.1504335,-85.4487196795109,98.58661,1.526447,3420.5916,2661195,10.716409,16.449196,1.2878472e-05,1.2878472e-07,-34.513016,18.694546,0.02923471,413.41,1.1479204,100,,[-0.079 -0.708  0.006 -0.454 -0.241]
7871.724,0.4630133,1.3732911e-06,1.1320623,10.291524,0.016471123,6.342276,7094.726569652557,46.30133,100.0,4.925848,10200,102,-1.4779158,-90.83110163976313,98.53223,0.06342276,13.181004,2700031,11.584564,1.6471127,0.002683495,2.6834949e-05,-44.337524,17.821064,7.5866756,388.36,6.318448,100,,[-0.105 -0.71   0.021 -0.476 -0.266]
376.98438,0.073792964,-5.340576e-07,1.1140423,3.3671741,0.0110934945,1.3850234,7156.235872507095,7.379297,100.0,1.055598,10300,103,-1.3289213,-85.48136498920779,98.52753,0.013850232,3.0256457,2736216,10.889697,1.1093495,0.050977517,0.0005097752,-39.86763,23.151539,33.050797,361.85,39.08154,100,,[-0.103 -0.716  0.008 -0.489 -0.287]
756.77136,0.17025164,1.1062622e-06,1.1231139,4.118021,0.011820491,2.183072,7212.489429235458,17.025164,100.0,1.4615188,10400,104,-1.1696436,-85.55731202861574,98.49481,0.02183072,5.1583705,2770087,13.256849,1.1820493,0.031295884,0.00031295884,-35.08934,21.131552,19.385967,338.71,22.671274,100,,[-9.015e-02 -7.172e-01 -5.924e-05 -4.928e-01 -3.049e-01]
181195.19,2.3375692,2.2888183e-07,1.1328828,41.732716,0.033812545,23.379362,7278.475210905075,233.75693,100.0,27.026928,10500,105,-1.271838,-82.62605141183076,98.58498,0.23379362,133.6943,2809905,13.643978,3.3812537,0.0017927377,1.7927377e-05,-38.15514,20.276934,0.747975,398.18,2.048802,100,,[-0.102 -0.727 -0.006 -0.485 -0.296]
99955.49,2.4601254,-2.670288e-07,1.1243069,38.420883,0.037417118,25.178625,7335.368790626526,246.01254,100.0,19.880573,10600,106,-1.1783049,-83.16466230137766,98.59462,0.25178623,247.58183,2850936,9.9039755,3.7417116,0.00028973454,2.8973454e-06,-35.34914,16.296103,0.40390685,410.31,2.1606781,100,,[-0.063 -0.727  0.007 -0.473 -0.286]
215.9012,0.043310396,2.5749207e-06,1.1051835,1.3589416,0.0096802255,0.6063851,7380.204683542252,4.33104,100.0,-0.5051882,10700,107,-1.5582237,-90.01354793662026,98.4684,0.006063851,1.43117,2884801,13.913982,0.9680227,0.21196717,0.0021196716,-46.746788,21.779638,69.8729,338.65,71.81858,100,,[-0.065 -0.705  0.008 -0.484 -0.294]
1021.9691,0.20001583,3.8146972e-08,1.1006441,3.6647878,0.0111787105,2.249517,7432.308016300201,20.001583,100.0,0.6649103,10800,108,-1.3454955,-79.52893500335166,98.59206,0.02249517,4.970987,2923791,11.296578,1.117871,0.009035272,9.035271e-05,-40.36486,21.244743,20.11673,389.9,19.80417,100,,[-0.053 -0.711  0.006 -0.488 -0.314]
1782.4132,0.60870075,-1.5258789e-07,1.0723356,6.1174927,0.018667562,6.608385,7473.187837123871,60.87008,100.0,2.7308867,10900,109,-1.1891829,-87.06421929126321,98.42418,0.06608384,8.11021,2954031,15.04162,1.8667564,0.0022254277,2.2254277e-05,-35.675484,29.015955,12.330136,302.4,7.3899684,100,,[-0.047 -0.715  0.007 -0.503 -0.318]
964.4552,0.16741918,2.2888183e-07,1.0784205,3.130322,0.01287308,2.230543,7515.477696418762,16.741919,100.0,0.89036655,11000,110,-1.3025026,-88.84911673150589,98.43768,0.022305429,2.9574769,2985632,13.740252,1.2873081,0.07032528,0.00070325274,-39.07509,21.738882,33.812607,316.01,24.985544,100,,[-0.024 -0.697  0.003 -0.498 -0.346]
278.80502,0.08458355,-6.294251e-07,1.0632464,2.0209394,0.011052187,1.5687222,7561.389324188232,8.458355,100.0,-0.23623896,11100,111,-1.2979145,-85.89444227083453,98.49954,0.015687222,3.024405,3019958,12.699971,1.1052186,0.0061342744,6.134274e-05,-38.937416,19.991121,33.064354,343.26,33.17155,100,,[-0.02  -0.711 -0.008 -0.502 -0.34 ]
1648535.9,6.4990253,-2.7465821e-06,1.0217962,126.15151,0.07021163,64.62878,7604.617180347443,649.9025,100.0,83.31416,11200,112,-1.2725632,-87.87367675950263,98.45717,0.64628786,1133.1527,3052334,15.050204,7.0211635,9.681855e-05,9.681854e-07,-38.176804,28.19967,0.088249356,323.76,1.1664622,100,,[-0.016 -0.706  0.002 -0.496 -0.356]
2683.356,0.21695328,1.9836425e-06,1.0339438,3.9197693,0.012264352,2.6658323,7650.559993505478,21.695328,100.0,1.063329,11300,113,-1.3796134,-91.31862763208511,98.428345,0.026658323,4.286811,3084283,14.284182,1.2264352,0.024754744,0.00024754743,-41.38846,27.359068,23.327364,319.49,17.468086,100,,[-0.001 -0.68  -0.009 -0.47  -0.397]
219.62946,0.043516617,9.155273e-07,1.0263661,2.718051,0.009355252,0.74060404,7695.29838514328,4.3516617,100.0,0.6555946,11400,114,-1.4495486,-93.25850883060338,98.43118,0.00740604,2.0244336,3117073,13.923021,0.93552506,0.043745965,0.00043745965,-43.48648,34.989643,49.396534,327.9,61.474064,100,,[ 0.004 -0.669  0.004 -0.465 -0.385]
898.8285,0.2269085,-3.7384034e-06,1.0021975,4.790772,0.0126771545,2.8587599,7736.403260946274,22.690851,100.0,1.5167754,11500,115,-1.241378,-89.74655239844061,98.432236,0.028587598,6.955862,3148687,13.59394,1.2677153,0.015294973,0.00015294972,-37.241226,23.529642,14.376364,316.14,16.433193,100,,[-0.01  -0.662 -0.003 -0.464 -0.393]
2102.1428,0.14566922,2.5939942e-06,0.99123013,7.5705595,0.013816664,2.4321012,7780.634379148483,14.566922,100.0,3.7960196,11600,116,-1.5695379,-87.50067053503717,98.44481,0.024321012,5.7834015,3180208,17.544481,1.3816665,0.0046239635,4.6239635e-05,-47.086197,34.220207,17.290863,315.21,24.398947,100,,[-0.004 -0.66   0.006 -0.473 -0.417]
1933.8551,0.24207641,2.0980835e-07,0.97648156,5.892422,0.013759864,3.2942278,7825.800085544586,24.207642,100.0,2.923019,11700,117,-1.2866102,-86.06817987673438,98.473206,0.032942273,5.326529,3212884,12.562912,1.3759863,0.010491084,0.00010491084,-38.598312,20.452675,18.773952,326.76,14.855219,100,,[-0.03  -0.67   0.008 -0.482 -0.428]
180413.61,1.4692048,1.5258789e-07,1.0143921,43.412777,0.0231429,14.86546,7877.54399895668,146.92049,100.0,25.627094,11800,118,-1.4277802,-77.95792113069656,98.58179,0.14865458,155.17377,3250166,12.823823,2.3142898,0.0018520716,1.8520715e-05,-42.833412,28.778896,0.6444388,372.82,2.366347,100,,[-4.098e-02 -6.785e-01 -4.986e-04 -4.767e-01 -4.426e-01]
877.78046,0.13982928,1.9836425e-06,1.0147263,3.5292568,0.013505347,2.155393,7924.549181461334,13.982928,100.0,1.0374341,11900,119,-1.1888934,-79.33282444024101,98.55162,0.02155393,4.3928556,3285553,12.350053,1.3505347,0.025252752,0.0002525275,-35.666862,19.914688,22.764235,353.87,28.192259,100,,[-0.06  -0.711 -0.001 -0.485 -0.405]
236.9353,0.050057743,2.2888185e-06,1.0100783,2.087401,0.009479257,0.96564335,7971.483127832413,5.0057745,100.0,0.2669114,12000,120,-1.1405208,-78.61422447763118,98.55626,0.009656432,2.5478158,3320985,12.213825,0.9479258,0.03744584,0.00037445838,-34.2157,25.173292,39.249306,354.32,49.074184,100,,[-0.065 -0.715 -0.004 -0.499 -0.404]
47965.777,1.0867016,1.3732911e-06,0.99340945,28.54284,0.021809058,11.230679,8017.035085439682,108.670166,100.0,21.544298,12100,121,-1.3131403,-79.64099667610785,98.52255,0.11230677,28.404818,3354346,14.437347,2.1809058,0.0039443355,3.9443355e-05,-39.39424,30.340899,3.5205295,333.61,3.6340053,100,,[-0.067 -0.714 -0.011 -0.503 -0.409]
4057.864,0.29821265,-2.0599366e-06,0.9739408,6.774282,0.013507046,3.1388826,8059.835074901581,29.821264,100.0,3.043344,12200,122,-1.5371974,-75.4966571800143,98.51723,0.031388827,5.890848,3385622,15.424811,1.3507047,0.009918896,9.9188954e-05,-46.115864,25.663916,16.975485,312.76,15.6239195,100,,[-0.044 -0.692 -0.006 -0.507 -0.425]
185.87575,0.02300965,-9.536743e-07,0.96062493,1.2224561,0.0100927,0.40671015,8105.222733974457,2.300965,100.0,-0.44962204,12300,123,-1.5362644,-81.9130944058546,98.53421,0.0040671015,1.1846277,3420794,14.379527,1.0092701,0.25377664,0.0025377662,-46.0879,29.794159,84.41471,351.72,86.02975,100,,[-0.04  -0.716 -0.012 -0.51  -0.445]
788.9861,0.11813549,1.2207031e-06,0.9391925,2.643527,0.01136001,1.4671742,8154.728117227554,11.813549,100.0,0.76883507,12400,124,-1.329839,-79.85982722613288,98.5331,0.014671741,1.9872885,3455002,12.98144,1.136001,0.072622746,0.0007262275,-39.895206,23.288239,50.31982,342.08,37.480724,100,,[-0.039 -0.718 -0.012 -0.51  -0.458]
214.50348,0.037459448,-1.0681152e-06,0.93626195,0.9095962,0.010443615,0.6765426,8202.789981603622,3.745945,100.0,-0.9788536,12500,125,-1.5576789,-78.31958489820988,98.55089,0.006765425,1.4697907,3489880,14.401061,1.0443616,0.20951965,0.0020951964,-46.73034,37.249886,68.036896,348.78,70.43984,100,,[-0.05  -0.713 -0.011 -0.511 -0.48 ]
288.23285,0.041009773,-1.5258789e-06,0.9218916,1.0669988,0.01012123,0.6838793,8251.190258979797,4.1009774,100.0,-0.6929631,12600,126,-1.4315115,-77.53665204540998,98.573044,0.006838793,1.5115335,3526201,13.892295,1.012123,0.15170774,0.0015170773,-42.945297,24.111,66.157974,363.21,68.65518,100,,[-0.049 -0.715 -0.012 -0.507 -0.483]
37800.5,1.2970992,-3.0517577e-07,0.913087,26.62597,0.027391415,15.122315,8292.566184997559,129.70993,100.0,18.662298,12700,127,-1.1609294,-83.16524180986129,98.458206,0.15122314,47.056026,3556901,15.130169,2.7391422,0.0006226785,6.2267845e-06,-33.991993,34.82788,2.1251264,307.0,3.1766737,100,,[-0.041 -0.708 -0.01  -0.507 -0.497]
22193.334,0.61658823,4.196167e-07,0.94051445,13.677128,0.015815888,6.2996445,8339.375659227371,61.658825,100.0,7.650013,12800,128,-1.3142934,-78.9452460713894,98.533066,0.06299644,21.029749,3590715,14.156779,1.5815889,0.0024242154,2.4242154e-05,-39.42881,28.220444,4.7551684,338.14,5.929378,100,,[-0.035 -0.681  0.002 -0.48  -0.506]
1156657.9,17.051609,-4.5776366e-07,0.8993261,103.334206,0.18058251,169.60593,8382.50357079506,1705.161,100.0,60.861534,12900,129,-1.3737525,-81.4168790278178,98.486496,1.6960593,955.8781,3622425,15.276527,18.058252,2.934953e-06,2.9349529e-08,-41.212555,26.00778,0.10461585,317.1,1.120918,100,,[-0.022 -0.665 -0.006 -0.474 -0.478]
325.34473,0.06488628,-5.1498415e-07,0.88448864,1.7521753,0.010049768,0.84669983,8423.745068073273,6.4886284,100.0,0.31578505,13000,130,-1.1569529,-91.3759054088204,98.3943,0.008466998,1.5413953,3652597,14.537383,1.0049767,0.15133087,0.0015133087,-34.708565,22.504887,64.87628,301.72,58.485764,100,,[-0.022 -0.652  0.016 -0.47  -0.52 ]
88329.62,10.393617,-1.0681152e-06,0.9081367,28.567432,0.1096003,103.36385,8470.197598934174,1039.3617,100.0,17.083002,13100,131,-1.2600626,-81.95556171296911,98.519356,1.0336386,83.06836,3686699,13.12769,10.960028,0.0015764339,1.5764339e-05,-37.801834,24.471104,1.2038277,341.02,1.1118097,100,,[-0.022 -0.668  0.014 -0.477 -0.534]
350.55713,0.042495232,8.010864e-07,0.89907515,2.196102,0.011042779,0.74990857,8512.718975543976,4.249523,100.0,0.5304345,13200,132,-1.3505304,-81.73273748067076,98.476944,0.0074990857,1.5211338,3717951,16.515835,1.1042781,0.10585934,0.0010585934,-40.515934,32.38849,65.74044,312.52,68.43837,100,,[-1.165e-02 -6.615e-01  1.487e-04 -4.758e-01 -5.109e-01]
225.04454,0.031120874,1.7738342e-06,0.9068747,0.38997963,0.010701472,0.37681332,8562.901408672333,3.1120875,100.0,-1.0677508,13300,133,-1.3787391,-76.96806542285228,98.58276,0.0037681328,1.1178641,3754845,13.962664,1.0701473,0.24253073,0.0024253072,-41.36223,20.482063,89.45631,368.94,88.96925,100,,[-0.004 -0.669 -0.002 -0.475 -0.52 ]
8659.038,0.6911219,-3.0899048e-06,0.90303266,10.210166,0.018843675,7.2685733,8610.99639081955,69.11219,100.0,4.58972,13400,134,-1.336783,-81.41012786206974,98.539276,0.07268573,17.67754,3790185,13.2106285,1.8843675,0.0077854195,7.7854194e-05,-40.103394,18.93493,5.6568956,353.4,6.297717,100,,[-0.006 -0.672 -0.004 -0.478 -0.512]
42800.14,1.5092956,6.1035155e-07,0.8961953,24.008484,0.021555103,15.014511,8654.006914377213,150.92957,100.0,15.236908,13500,135,-1.1954979,-95.42499057178573,98.377426,0.1501451,53.83405,3820840,12.9841385,2.1555107,0.0031051626,3.1051626e-05,-35.86496,28.66121,1.8575604,306.55,2.0193806,100,,[ 0.001 -0.659  0.011 -0.474 -0.516]
177.75714,0.064493895,-9.918213e-07,0.8795245,1.3828434,0.010184562,0.74175304,8705.847217559814,6.44939,100.0,-0.00729692,13600,136,-1.1856244,-88.21824989865729,98.545166,0.007417529,1.3747506,3859632,10.880626,1.0184562,0.273578,0.0027357799,-35.568695,17.695606,72.74046,387.92,65.34081,100,,[-0.014 -0.683  0.005 -0.473 -0.523]
112.06735,0.034931734,1.5258789e-06,0.8805825,0.93912464,0.009099111,0.50285655,8757.091265678406,3.4931734,100.0,-0.42704815,13700,137,-1.1994855,-82.76676919970616,98.568726,0.0050285654,1.2972394,3898014,11.843754,0.9099112,0.15401554,0.0015401554,-35.98461,21.27098,77.08677,383.82,76.60399,100,,[-0.016 -0.691  0.005 -0.478 -0.539]
798.87524,0.14369647,-1.9073487e-07,0.8854498,2.7906044,0.011196115,1.6784439,8811.498713493347,14.369648,100.0,0.509181,13800,138,-1.1612835,-70.98773905466177,98.655075,0.016784439,3.8595383,3939176,10.662268,1.1196115,0.03323398,0.0003323398,-34.8385,18.58451,25.909834,411.62,30.79393,100,,[-0.026 -0.688  0.002 -0.474 -0.538]
199149.94,2.9376757,-8.010864e-07,0.8893785,48.7697,0.05220201,31.36253,8863.619065761566,293.76758,100.0,27.796583,13900,139,-1.3455889,-75.60326215382966,98.61084,0.31362528,242.94147,3978031,11.284201,5.2202015,8.580004e-05,8.580004e-07,-40.36764,16.419758,0.41162178,388.55,2.6957774,100,,[-0.031 -0.688 -0.001 -0.482 -0.534]
8459.734,0.8101731,2.2506713e-06,0.89656913,12.842422,0.022050148,9.24461,8907.768809556961,81.01731,100.0,6.23232,14000,140,-1.2629385,-85.98584447083154,98.46416,0.092446096,27.393667,4010125,13.744718,2.2050147,0.003586093,3.586093e-05,-37.88823,20.246355,3.6504788,320.94,5.3828893,100,,[-0.036 -0.688 -0.018 -0.489 -0.53 ]
211.44621,0.10084282,2.07901e-06,0.90199435,1.2334334,0.010801873,1.1397135,8958.686716556549,10.084282,100.0,-0.3130089,14100,141,-1.1826124,-75.39251828829956,98.614624,0.011397135,1.7099417,4049251,11.466114,1.0801873,0.22697161,0.002269716,-35.478424,21.523485,58.481525,391.26,47.320442,100,,[-0.035 -0.694 -0.008 -0.482 -0.522]
178768.98,2.99868,1.8310546e-06,0.9356281,41.882732,0.040910892,29.815296,9006.266690015793,299.868,100.0,25.5916,14200,142,-1.3307585,-79.80550935568482,98.54363,0.29815295,149.86598,4084225,12.353371,4.0910897,0.0006176475,6.176475e-06,-39.9228,17.82223,0.66726285,349.74,1.8479878,100,,[-0.021 -0.692 -0.003 -0.484 -0.517]
