EmpiricalD2,InitialReturnMax,ESSRenyi,J_sample_variance,MaxIWNorm,EpThisIter,InitialBound,InitialReturnMean,MinIW,EpLenMean,MeanIW,InitialReturnStd,Iteration,Weights,ReturnStepMaxmin,TimeElapsed,EpisodesSoFar,EpRewMean,MeanIWNorm,TimestepsSoFar,ReturnStepMax,MinIWNorm,Bound,InitialReturnMin,ESSClassic,StdIWNorm,StdIW,ReturnMeanIW,MaxIW,EntropyCoefficient,MeanEntropy
10.690412,36.999058,9.3541765,20485.395,0.69525033,100,-1.2332892,1.2817382e-05,0.01824277,25.73,1.5430542,11.996596,73,[-1.511  0.287  0.687 -0.708 -0.78 ],90.66709,878.3694331645966,7300,-107.2029197932695,0.015430541,152037,100.0,0.0001824277,9.232899,-11.651619,4.721344,0.069318034,6.931803,13.265327,69.52503,,0.6449948
13.715593,27.061672,7.2909713,5441.9556,0.3798508,100,-0.90206516,-9.3460085e-06,0.0021692635,24.81,1.5445958,9.594966,74,[-1.48   0.281  0.675 -0.679 -0.774],90.2782,890.6094586849213,7400,-108.19480760114824,0.015445957,154518,100.0,2.1692635e-05,4.828146,-10.683861,12.149313,0.041534748,4.153475,8.168871,37.98508,,0.639619
38.00415,31.732666,2.6312916,33516.03,1.048147,100,-1.0577574,-1.6021728e-06,0.009548907,23.04,1.9480585,8.484364,75,[-1.485  0.265  0.685 -0.657 -0.779],89.6311,902.1389493942261,7500,-107.93102974520487,0.019480584,156822,100.0,9.548907e-05,11.2952,-8.44696,3.4090064,0.10369466,10.369465,17.816,104.8147,,0.63367033
1.5561056,43.260544,64.26299,553.45966,0.05663326,100,-1.4420283,-9.994506e-06,0.11218512,25.66,0.9694072,11.875095,76,[-1.5    0.237  0.688 -0.691 -0.785],90.59887,916.0428340435028,7600,-107.78659663909131,0.009694071,159388,100.0,0.0011218511,-0.23459601,-10.743599,64.8784,0.007132524,0.7132524,1.5642346,5.6633263,,0.6372072
3.3884094,28.609509,29.512373,1907.8528,0.14913854,100,-0.9536425,7.972717e-06,0.0035670092,22.42,1.0439605,8.418389,77,[-1.519  0.231  0.683 -0.698 -0.782],89.42739,927.5671122074127,7700,-107.31006032735591,0.010439605,161630,100.0,3.567009e-05,1.6509329,-8.959877,32.747017,0.014960771,1.4960772,3.4063773,14.913854,,0.61826867
16.31437,44.370724,6.1295657,121047.15,0.78118896,100,-1.4790282,-4.0817263e-06,0.0057291146,24.49,1.8848103,9.785365,78,[-1.509  0.218  0.709 -0.697 -0.801],90.19343,939.9708564281464,7800,-107.83648864065563,0.018848104,164079,100.0,5.7291145e-05,27.926834,-9.357277,5.1190763,0.08114492,8.114491,33.90077,78.1189,,0.59671277
1.12094,53.672447,89.210846,239.8618,0.022626651,100,-1.7890813,5.340576e-07,0.4180115,24.55,0.99819094,11.121374,79,[-1.453  0.238  0.689 -0.677 -0.822],90.262276,951.533326625824,7900,-107.25553373879788,0.00998191,166534,100.0,0.0041801147,-1.3811834,-10.528687,90.599396,0.0032153532,0.32153535,0.5129971,2.2626653,,0.5986595
21.30082,50.393154,4.694655,63680.082,1.0669602,100,-1.6797712,7.6293946e-07,0.0049370397,26.31,2.0822601,11.658925,80,[-1.449  0.226  0.694 -0.683 -0.82 ],90.786575,965.1477499008179,8000,-108.04785943261179,0.020822601,169165,100.0,4.9370396e-05,18.229221,-11.503853,3.7441406,0.10557778,10.557778,25.981842,106.69602,,0.59388304
1.3620774,60.970882,73.41727,1065.7231,0.038964454,100,-2.0323522,1.0681152e-05,0.04567628,28.15,1.0069472,16.760925,81,[-1.424  0.199  0.683 -0.696 -0.825],91.44949,978.053249835968,8100,-106.27346302674445,0.010069472,171980,100.0,0.0004567628,-0.7447965,-12.989769,75.91554,0.0056716534,0.5671653,1.627135,3.8964455,,0.59131664
1.1852531,42.75434,84.37016,196.82199,0.027774109,100,-1.4251425,2.2888185e-06,0.24414094,24.85,1.0407394,9.987911,82,[-1.433  0.214  0.679 -0.698 -0.828],90.27039,990.832526922226,8200,-108.46589629412087,0.010407393,174465,100.0,0.0024414093,-0.68599594,-9.713699,86.89175,0.00404227,0.40422705,0.86554956,2.777411,,0.58841246
57.5707,43.313145,1.7369946,70668.805,0.5864435,100,-1.4437722,-6.8664554e-07,0.00040399603,25.6,1.6449875,11.758872,83,[-1.423  0.2    0.678 -0.704 -0.83 ],90.66007,1003.9879143238068,8300,-106.75122607931844,0.016449874,177025,100.0,4.0399605e-06,20.405945,-10.771111,5.7490864,0.066604875,6.6604877,31.360613,58.644352,,0.5770163
1.3193054,43.43769,75.79746,172.61333,0.03632925,100,-1.447922,1.1062622e-06,0.18793476,25.83,0.9366742,11.233416,84,[-1.418  0.183  0.702 -0.745 -0.842],90.66692,1018.0600256919861,8400,-107.62177738839242,0.009366741,179608,100.0,0.0018793475,-1.2035487,-11.11969,77.47839,0.005050077,0.50500774,0.45955053,3.632925,,0.57227385
2.727853,53.646725,36.658867,3516.4976,0.09752647,100,-1.7882199,4.653931e-06,0.06861926,30.23,1.0885756,14.890491,85,[-1.424  0.183  0.692 -0.737 -0.847],91.84699,1032.912913799286,8500,-108.11780225467679,0.010885755,182631,100.0,0.0006861926,3.107282,-13.598053,47.61639,0.011417685,1.1417686,6.060751,9.752647,,0.57801944
3.3496637,58.644176,29.853743,12387.835,0.1833249,100,-1.9548068,-8.773804e-07,0.11379051,23.5,1.2249902,10.803113,86,[-1.41   0.182  0.679 -0.742 -0.841],89.821365,1045.922763824463,8600,-107.84983101384853,0.012249904,184981,100.0,0.001137905,10.468169,-8.763565,28.047422,0.019620465,1.9620464,14.045872,18.33249,,0.5737026
21.53473,26.936687,4.6436615,12502.288,0.65646905,100,-0.8978856,3.967285e-06,0.00068656926,25.39,2.06918,9.130482,87,[-1.397  0.149  0.691 -0.758 -0.845],90.4661,1058.1756088733673,8700,-108.33786323810047,0.020691797,187520,100.0,6.8656923e-06,7.6984644,-9.820282,7.7348022,0.071464874,7.146487,11.865169,65.646904,,0.53860384
9.041848,59.41415,11.059686,20442.156,0.33464867,100,-1.9804705,1.1062622e-06,0.01820511,30.18,1.5044808,14.511518,88,[-1.392  0.104  0.701 -0.773 -0.88 ],91.92587,1072.0134403705597,8800,-106.74867173622111,0.015044806,190538,100.0,0.0001820511,7.721148,-13.8078,14.971744,0.035853554,3.5853553,13.67636,33.464867,,0.53366274
82.033356,65.54166,1.2190163,845061.5,2.4722295,100,-2.1847162,5.645752e-06,0.00207639,30.64,3.5446534,16.793348,89,[-1.398  0.08   0.696 -0.764 -0.885],92.0325,1086.964308977127,8900,-106.74231155816375,0.03544653,193602,100.0,2.0763899e-05,70.00356,-14.42038,2.0311413,0.24617717,24.617718,89.791084,247.22296,,0.5112286
8.283453,59.751457,12.07226,37464.09,0.33601773,100,-1.991713,2.5177003e-06,0.012515416,29.72,1.1887999,15.245553,90,[-1.395  0.069  0.686 -0.734 -0.908],91.77098,1101.6408252716064,9000,-107.42885097621586,0.011887998,196574,100.0,0.00012515415,15.259443,-13.233658,9.542475,0.036601648,3.6601644,20.991796,33.601772,,0.505978
25.330654,49.67445,3.9477859,38555.816,1.1574726,100,-1.6558094,5.645752e-06,0.006569236,29.86,2.1754234,14.440295,91,[-1.394  0.046  0.676 -0.727 -0.913],91.86139,1113.9046058654785,9100,-106.57949825316442,0.021754237,199560,100.0,6.569236e-05,10.215301,-13.874527,3.472478,0.11469636,11.469634,18.548946,115.74726,,0.50826335
1.4009213,63.869476,71.38159,615.1005,0.038242772,100,-2.1289868,-4.4250487e-06,0.09612967,29.68,1.0488228,13.947108,92,[-1.385  0.066  0.685 -0.714 -0.911],91.770966,1125.9008812904358,9200,-107.27893150138614,0.010488229,202528,100.0,0.00096129667,-0.88167715,-13.303627,75.58323,0.0059611974,0.5961197,1.6381979,3.8242774,,0.51364255
7.0640454,52.16222,14.156195,5816.2305,0.19871399,100,-1.7387428,-2.2125244e-06,0.013302539,28.53,1.2522295,15.216416,93,[-1.373  0.071  0.675 -0.714 -0.905],91.50958,1138.3883934020996,9300,-106.85089764586337,0.012522294,205381,100.0,0.00013302539,2.3065424,-14.265579,22.497765,0.023241889,2.3241887,6.927815,19.871399,,0.51623863
19.872387,61.515682,5.0321083,102930.73,0.52046627,100,-2.0505228,-7.6293944e-08,0.0039396775,31.53,1.3832729,16.37019,94,[-1.374  0.06   0.657 -0.707 -0.903],92.25934,1154.8679580688477,9400,-106.2665202242358,0.013832729,208534,100.0,3.9396775e-05,19.978848,-14.784973,6.7247767,0.05151718,5.151718,29.119762,52.04663,,0.50451404
1.1831897,52.755035,84.517296,346.8785,0.038382404,100,-1.758505,-3.4332274e-06,0.32214996,28.42,1.0357925,13.065197,95,[-1.396  0.039  0.653 -0.722 -0.914],91.43976,1168.4555172920227,9500,-107.43126301520398,0.010357925,211376,100.0,0.0032214995,-0.7637607,-12.2006,84.067894,0.0045091454,0.45091456,1.1490407,3.8382406,,0.50500906
11.186851,60.36297,8.939067,19009.87,0.5833252,100,-2.012104,-4.997253e-06,0.0006451336,29.71,1.4952104,14.517606,96,[-1.407  0.05   0.657 -0.719 -0.914],91.74074,1180.1929411888123,9600,-107.83670635775921,0.014952103,214347,100.0,6.451336e-06,9.27215,-13.189278,6.1201015,0.058561105,5.856111,16.001966,58.33252,,0.5014725
1.6435885,52.322655,60.84248,633.2747,0.07461707,100,-1.7440896,-9.536743e-07,0.17130446,29.14,1.1672535,14.0116205,97,[-1.434  0.042  0.642 -0.711 -0.917],91.64665,1194.7921304702759,9700,-107.138342924567,0.011672535,217261,100.0,0.0017130446,-0.19038033,-13.460136,52.98576,0.01099513,1.0995129,2.045585,7.461707,,0.50503176
3.4384005,53.252758,29.08329,1388.5516,0.122847736,100,-1.7750958,-4.119873e-06,0.006332375,32.65,1.2379227,14.426985,98,[-1.451  0.048  0.652 -0.72  -0.914],92.38087,1210.0813872814178,9800,-108.05801787544164,0.012379225,220526,100.0,6.332375e-05,1.7576194,-13.504776,29.659649,0.019063944,1.9063945,5.049159,12.284774,,0.50003046
1.8394661,59.599216,54.3636,1027.1395,0.047977354,100,-1.9866467,-5.7983398e-06,0.09034555,30.15,1.135123,15.784273,99,[-1.465  0.073  0.648 -0.722 -0.919],91.90251,1222.0099182128906,9900,-106.99472100831247,0.011351229,223541,100.0,0.0009034554,0.6859305,-14.317978,58.452858,0.009569974,0.9569974,3.38035,4.7977357,,0.48775437
9.529893,54.509235,10.493298,9919.315,0.50326437,100,-1.8169816,-7.019043e-06,0.014761694,30.39,1.5495075,14.314474,100,[-1.464  0.065  0.657 -0.739 -0.931],91.90243,1237.5830099582672,10000,-107.84767244491944,0.015495073,226580,100.0,0.00014761693,7.022622,-13.149574,7.9649777,0.05267178,5.2671776,12.631718,50.326435,,0.4848613
4.8317757,65.10005,20.696325,3296.8306,0.31513575,100,-2.1700058,-4.119873e-06,0.0048980634,29.86,1.5357898,13.230652,101,[-1.505  0.063  0.656 -0.724 -0.934],91.745834,1250.9422540664673,10100,-108.30463618346599,0.015357895,229566,100.0,4.8980633e-05,2.4847841,-12.45887,12.4862385,0.04065876,4.065876,7.2547297,31.513577,,0.47985333
2626.3787,66.78134,0.038075242,283143460.0,40.30998,100,-2.2260442,9.918213e-07,0.0016544788,30.67,41.331966,15.470149,102,[-1.484  0.066  0.636 -0.705 -0.939],92.03629,1264.8638031482697,10200,-106.78841344270484,0.41331962,232633,100.0,1.6544787e-05,1563.3302,-14.34433,1.0513111,4.0098257,400.98257,1677.411,4030.998,,0.41473404
1.4116367,65.58077,70.83975,619.6011,0.032087844,100,-2.186028,-1.9836425e-06,0.16681477,29.32,1.0837249,14.06305,103,[-1.45   0.095  0.608 -0.694 -1.004],91.72956,1279.1934790611267,10300,-106.58473818395564,0.010837248,235565,100.0,0.0016681477,-0.90997434,-13.2957,75.06272,0.006246422,0.6246422,1.6872938,3.2087846,,0.4078736
2.5226212,62.989353,39.641308,5719.243,0.11390442,100,-2.0996485,-3.6621093e-06,0.088289,31.03,1.1249493,15.952417,104,[-1.462  0.09   0.608 -0.69  -1.011],92.091255,1293.7683634757996,10400,-107.1893507311018,0.011249492,238668,100.0,0.00088288996,4.961318,-14.150078,40.346664,0.013678755,1.3678753,8.296134,11.390442,,0.48033586
7.819296,67.7975,12.788876,17735.217,0.29694352,100,-2.2599163,3.8146973e-07,0.0211427,32.23,1.141664,15.598921,105,[-1.456  0.077  0.605 -0.691 -0.939],92.3208,1308.0773220062256,10500,-107.63526410741576,0.01141664,241891,100.0,0.000211427,6.392243,-14.437126,12.68875,0.029947732,2.9947736,12.711649,29.694353,,0.4837548
2.5704546,69.49895,38.903625,2880.4214,0.0942464,100,-2.31663,1.9836425e-06,0.059640136,33.23,1.1678758,16.276638,106,[-1.433  0.063  0.618 -0.713 -0.935],92.61674,1322.52894282341,10600,-106.05797318989775,0.011678758,245214,100.0,0.00059640134,0.72218275,-15.211067,47.64993,0.012241205,1.2241206,4.436354,9.424641,,0.47997785
1.4847091,62.302162,67.35326,1087.5808,0.056622718,100,-2.0767374,1.4495849e-06,0.16651514,33.86,1.128092,17.862404,107,[-1.424  0.044  0.627 -0.714 -0.939],92.76998,1336.264533996582,10700,-105.47449361606544,0.01128092,248600,100.0,0.0016651513,0.6150129,-17.686295,73.66121,0.006745637,0.6745637,3.1454911,5.662272,,0.5011337
1.4345593,64.43405,69.70782,1816.6981,0.051605735,100,-2.1478028,-1.0299683e-06,0.17859557,30.46,1.106473,15.587549,108,[-1.42   0.05   0.616 -0.711 -0.918],91.91571,1352.116319179535,10800,-107.89383017147618,0.011064729,251646,100.0,0.0017859557,2.190056,-12.86483,74.30605,0.0065064495,0.65064496,4.7625446,5.1605735,,0.5154717
25161.535,40.19931,0.0039743204,169378540.0,81.07413,100,-1.3399856,-8.735657e-06,1.3258601e-06,27.77,82.43638,10.214991,109,[-1.425  0.05   0.622 -0.703 -0.904],91.16673,1364.5222334861755,10900,-108.78014747200962,0.82436365,254423,100.0,1.3258601e-08,1089.8083,-10.770271,1.0338445,8.065561,806.5561,1302.3607,8107.4126,,0.52843434
1.3676089,36.59885,73.12032,170.7009,0.04556135,100,-1.2199643,-2.5177003e-06,0.045804486,32.71,0.95637846,12.954957,110,[-1.51   0.039  0.641 -0.688 -0.89 ],92.43138,1378.0328800678253,11000,-107.42979702256339,0.009563785,257694,100.0,0.00045804484,-0.657861,-14.04084,69.38075,0.0063534197,0.63534194,0.7688209,4.556135,,0.52039194
2.5276957,66.483185,39.561726,11079.044,0.15690576,100,-2.216111,-4.9591063e-06,0.1767102,37.7,1.1003357,18.93201,111,[-1.496  0.037  0.636 -0.678 -0.899],93.30168,1396.313137292862,11100,-107.41336491145108,0.011003356,261464,100.0,0.001767102,4.90584,-17.270378,29.868986,0.016860483,1.6860485,8.429167,15.690577,,0.5342148
5.859808,44.112858,17.065405,36369.047,0.51184803,100,-1.4704255,3.4332274e-06,0.002249235,31.73,1.6928407,14.497361,112,[-1.495  0.047  0.623 -0.677 -0.885],92.25514,1407.6389269828796,11200,-107.00726519961577,0.016928406,264637,100.0,2.249235e-05,15.945646,-14.5998535,9.764915,0.051459976,5.1459975,19.50512,51.184803,,0.49693948
4.194587,56.003674,23.840248,8766.606,0.22006924,100,-1.8667979,-8.659363e-06,0.04012743,32.53,1.23226,14.718304,113,[-1.514  0.057  0.631 -0.659 -0.922],92.39424,1422.0986485481262,11300,-107.44259348627193,0.012322599,267890,100.0,0.0004012743,3.2660224,-15.260643,20.44618,0.024306742,2.4306746,7.0893354,22.006926,,0.49657395
9.691324,70.997345,10.318507,130865.96,0.58250546,100,-2.3665783,1.14440915e-07,0.016617512,33.27,1.6271933,16.271921,114,[-1.511  0.055  0.629 -0.64  -0.922],92.573524,1438.174239873886,11400,-106.90458074872829,0.016271932,271217,100.0,0.00016617512,28.685526,-15.487274,7.045276,0.05910522,5.9105225,36.052895,58.25055,,0.4897442
1.7611818,64.49022,56.780056,2795.9956,0.07380003,100,-2.1496713,2.822876e-06,0.050504323,35.77,1.0460858,17.176592,115,[-1.526  0.047  0.651 -0.656 -0.929],93.03099,1453.8533432483673,11500,-106.7558284350772,0.010460858,274794,100.0,0.0005050432,1.1324732,-17.2108,54.520676,0.009554184,0.95541847,3.9852953,7.380003,,0.4742818
2.36249,63.000343,42.328224,2798.1907,0.10771595,100,-2.100016,-4.6920777e-06,0.0033094832,34.5,1.1519477,16.020811,116,[-1.518  0.055  0.658 -0.654 -0.945],92.81439,1469.7642862796783,11600,-106.70165057149156,0.011519478,278244,100.0,3.309483e-05,1.1493762,-15.624123,38.33797,0.01460922,1.4609221,4.3771763,10.771595,,0.47464165
5.2170515,70.44905,19.167915,21815.965,0.18960156,100,-2.3483007,1.3732911e-06,0.005230356,36.52,0.9997545,18.34505,117,[-1.504  0.036  0.668 -0.664 -0.944],93.195076,1485.3268489837646,11700,-105.99800238648824,0.009997545,281896,100.0,5.230356e-05,12.327211,-18.360626,16.732159,0.022302628,2.2302625,17.690935,18.960155,,0.45561016
2.170004,59.91596,46.082867,3022.1868,0.11279726,100,-1.9971935,5.2261353e-06,0.03464484,31.94,1.0050043,15.943817,118,[-1.535  0.026  0.679 -0.686 -0.963],92.26808,1499.158836364746,11800,-107.50882373398598,0.010050042,285090,100.0,0.0003464484,2.486362,-14.0438,40.175426,0.012263869,1.2263869,5.428422,11.279726,,0.45396098
46.881413,65.78682,2.1330416,206568.69,1.3508927,100,-2.192892,1.9073486e-06,0.0018173009,35.46,2.3158019,16.208553,119,[-1.547  0.025  0.671 -0.691 -0.965],92.93782,1513.9483933448792,11900,-107.48231165415461,0.023158016,288636,100.0,1.8173008e-05,29.091276,-17.472687,2.904919,0.13388534,13.388535,44.10602,135.08926,,0.44434497
13.502721,65.8159,7.405915,45791.73,0.77032167,100,-2.1938581,5.1879883e-06,0.023272103,39.83,1.5991771,20.834595,120,[-1.589  0.027  0.692 -0.699 -0.975],93.73989,1530.8973214626312,12000,-104.75535672516986,0.01599177,292619,100.0,0.00023272102,14.585378,-20.297691,4.159084,0.07676676,7.6766753,22.64696,77.032166,,0.5037499
2.3858333,72.08995,41.914078,5888.2007,0.14387415,100,-2.4029987,-1.0681152e-06,0.101754114,33.38,1.0609485,17.417395,121,[-1.553  0.042  0.678 -0.683 -0.915],92.59338,1546.2881779670715,12100,-106.92639708118031,0.010609485,295957,100.0,0.0010175412,3.3270097,-15.29261,36.034416,0.014135419,1.4135423,7.0387154,14.387416,,0.50745
12.0479,52.964375,8.300201,17808.39,0.26446167,100,-1.7654773,2.2888185e-06,0.023795953,40.79,1.2747087,19.22811,122,[-1.555  0.037  0.687 -0.678 -0.911],93.77019,1563.638701915741,12200,-106.66194605293138,0.012747087,300036,100.0,0.00023795952,10.739423,-19.229248,11.870925,0.03473188,3.473188,16.867416,26.446167,,0.5014667
8.782536,64.841934,11.386233,42888.07,0.37987533,100,-2.161407,-9.155274e-06,0.02073358,35.87,1.3537952,17.118326,123,[-1.558  0.014  0.682 -0.69  -0.917],93.03978,1579.1787848472595,12300,-106.89643897590803,0.013537949,303623,100.0,0.00020733579,11.801931,-16.731934,9.073278,0.042856496,4.2856493,18.207308,37.987534,,0.5094264
1.63405,65.07519,61.197636,727.2244,0.055504672,100,-2.1691785,-5.607605e-06,0.13940051,38.71,1.0613071,18.2104,124,[-1.589 -0.008  0.684 -0.7   -0.909],93.4917,1595.20001745224,12400,-106.61334431445572,0.010613071,307494,100.0,0.0013940051,-0.6464877,-17.752129,62.50528,0.008219923,0.8219922,2.1263654,5.5504675,,0.5062216
19.151928,67.23115,5.2214065,63033.07,0.5659343,100,-2.241035,4.119873e-06,0.016323749,36.05,1.3614163,16.325417,125,[-1.594 -0.024  0.687 -0.704 -0.913],93.00885,1610.8485398292542,12500,-107.99046987756678,0.013614161,311099,100.0,0.00016323749,13.516736,-15.953926,5.5476084,0.056175184,5.617519,23.324173,56.593433,,0.5162658
2.3689556,59.716267,42.212696,6187.847,0.17750984,100,-1.9905405,1.6021728e-06,0.04744872,39.68,1.1754011,19.028208,126,[-1.623 -0.041  0.707 -0.717 -0.903],93.67676,1627.356713294983,12600,-105.61303678162689,0.01175401,315067,100.0,0.0004744872,5.0712004,-20.762009,29.682762,0.018091094,1.8091092,8.134926,17.750984,,0.50731677
1.3509752,70.679245,74.02061,1133.6079,0.05076142,100,-2.3559701,4.272461e-06,0.14948171,37.3,1.1036627,17.218689,127,[-1.582 -0.06   0.705 -0.721 -0.912],93.2758,1642.461272239685,12700,-106.75620038143069,0.011036627,318797,100.0,0.0014948171,1.2187092,-17.419968,70.605804,0.0071210964,0.7121097,3.9570932,5.0761423,,0.477179
493563.03,67.027435,0.00020260837,3877556000.0,158.02281,100,-2.2342534,-5.1879883e-06,6.129952e-05,42.53,159.44995,19.251234,128,[-1.585 -0.051  0.698 -0.711 -0.942],93.95653,1659.9391648769379,12800,-107.24931685908795,1.5945,323050,100.0,6.129952e-07,4653.413,-20.989067,1.0181367,15.721688,1572.1686,6223.0625,15802.281,,0.47708234
16.19882,59.9547,6.1732893,11087.94,0.93988216,100,-1.9984843,5.0354006e-06,0.003178513,35.05,2.1398635,15.051785,129,[-1.577 -0.045  0.726 -0.72  -0.942],92.88652,1678.3956439495087,12900,-107.13885886412774,0.02139864,326555,100.0,3.178513e-05,4.3225374,-16.586884,4.318108,0.10072893,10.072893,12.366012,93.98822,,0.47513774
70.52009,61.30571,1.4180356,487844.66,1.2706108,100,-2.0435266,-3.2806397e-06,0.0013730999,36.7,2.0734768,17.540926,130,[-1.57  -0.046  0.748 -0.727 -0.944],93.22559,1696.393886089325,13000,-105.96034111154746,0.020734765,330225,100.0,1.3730998e-05,49.667694,-18.183174,2.6389842,0.12594278,12.594279,66.82844,127.06108,,0.48196536
4.284351,68.06091,23.34076,11556.889,0.18321939,100,-2.2687023,-4.653931e-06,0.0033167251,35.5,1.4496884,18.136292,131,[-1.557 -0.022  0.737 -0.697 -0.937],92.918,1712.2247116565704,13100,-107.95563459537884,0.014496884,333775,100.0,3.316725e-05,8.634705,-17.440277,22.659288,0.026782777,2.678278,13.330606,18.32194,,0.45946193
1.8313745,67.8954,54.603794,882.74274,0.03843703,100,-2.2631855,-5.455017e-06,0.062491924,38.5,0.96259415,20.011158,132,[-1.534 -0.048  0.736 -0.697 -0.96 ],93.4839,1726.2967228889465,13200,-106.18476625673526,0.0096259415,337625,100.0,0.0006249192,-0.18525529,-19.60286,62.299232,0.0074881916,0.7488192,2.8774674,3.843703,,0.4661773
5.0307407,56.070824,19.877789,19438.445,0.24576122,100,-1.869028,-3.0517577e-07,0.052230168,36.31,1.1573628,16.07365,133,[-1.54  -0.059  0.736 -0.693 -0.953],93.10654,1741.7381370067596,13300,-106.9957783902142,0.0115736285,341256,100.0,0.00052230165,8.331308,-18.624275,17.988863,0.024711784,2.4711783,12.523408,24.576122,,0.47168827
1.5231268,86.12267,65.65441,2254.0798,0.04942443,100,-2.8707566,-8.392334e-07,0.13537152,41.05,1.0870893,20.148941,134,[-1.522 -0.081  0.736 -0.69  -0.947],93.876114,1756.6007878780365,13400,-105.16786833758141,0.010870894,345361,100.0,0.0013537152,0.67004323,-20.174744,68.8417,0.007313516,0.73135155,4.2129874,4.942443,,0.4697286
25.313164,53.893887,3.9505136,44843.426,0.5101343,100,-1.796464,-8.392334e-07,0.003623615,41.98,1.2689726,18.319975,135,[-1.509 -0.088  0.727 -0.686 -0.949],93.89101,1773.1717643737793,13500,-107.23793129905499,0.012689726,349559,100.0,3.623615e-05,8.704724,-20.435783,5.905382,0.05065364,5.0653634,17.743122,51.013428,,0.45085058
3.9897494,50.371902,25.06423,8687.545,0.19537312,100,-1.6790648,-1.2969971e-06,0.055735853,38.26,1.3878878,17.043749,136,[-1.543 -0.085  0.751 -0.691 -0.968],93.429016,1788.3880410194397,13600,-106.57298120135266,0.013878879,353385,100.0,0.0005573585,4.6657906,-20.055779,28.950594,0.021742322,2.174232,8.019612,19.537312,,0.46062234
38.674595,63.254807,2.5856767,248154.64,1.0473995,100,-2.1084936,7.6293944e-08,6.3485284e-05,34.81,1.886152,15.999289,137,[-1.538 -0.066  0.735 -0.684 -0.958],92.871735,1802.1485576629639,13700,-106.66253694986013,0.01886152,356866,100.0,6.348528e-07,34.156258,-16.544197,3.204896,0.10365648,10.365647,47.26875,104.73996,,0.4575525
1.9255844,75.033325,51.932285,2980.1392,0.08333838,100,-2.5011084,2.5177003e-06,0.08727114,41.2,0.94637954,20.67364,138,[-1.541 -0.09   0.73  -0.696 -0.961],93.8914,1818.1605627536774,13800,-105.23700360637075,0.009463796,360986,100.0,0.00087271136,1.8990316,-21.007439,50.3958,0.009389175,0.93891746,5.369709,8.333838,,0.46236736
1.3285948,50.98986,75.267494,902.9677,0.055558242,100,-1.699661,1.1062622e-06,0.2321375,40.01,1.0800481,18.07888,139,[-1.531 -0.091  0.719 -0.684 -0.957],93.72191,1836.651953458786,13900,-105.58818540741593,0.01080048,364987,100.0,0.002321375,0.17080319,-19.288918,71.93473,0.006746187,0.6746187,2.1299133,5.5558243,,0.45364636
1.4006876,62.756817,71.39351,838.2347,0.040285606,100,-2.0918884,5.455017e-06,0.16206267,41.81,1.0385879,18.682861,140,[-1.547 -0.076  0.719 -0.676 -0.965],93.88606,1852.4268279075623,14000,-106.90683129543511,0.010385878,369168,100.0,0.0016206267,0.11862707,-20.810257,74.14124,0.0061336244,0.61336243,2.594397,4.0285606,,0.44774276
2.9846144,69.60215,33.505165,14928.182,0.14314562,100,-2.3200743,-2.9754638e-06,0.036066156,35.26,1.2311444,16.744724,141,[-1.538 -0.08   0.718 -0.686 -0.971],92.93679,1866.088492155075,14100,-106.89520023143027,0.012311445,372694,100.0,0.00036066156,13.6131315,-14.935623,24.810696,0.021432241,2.143224,17.621296,14.314562,,0.43296632
6.2097497,74.41139,16.103708,50518.67,0.30060393,100,-2.4803865,-6.866455e-06,0.012125969,43.77,1.1977835,20.117542,142,[-1.524 -0.092  0.706 -0.681 -0.986],94.18768,1883.3784129619598,14200,-105.31741690034514,0.011977835,377071,100.0,0.00012125968,12.626127,-21.869698,13.555694,0.030247232,3.0247233,18.807077,30.060394,,0.43536368
10.226025,66.58769,9.778971,18012.19,0.32160848,100,-2.2195911,-1.2207031e-06,0.010950836,41.53,1.4465222,20.05126,143,[-1.526 -0.101  0.724 -0.691 -0.984],93.92389,1901.1463949680328,14300,-105.40535865556991,0.01446522,381224,100.0,0.000109508364,9.293619,-20.391182,16.335682,0.032736074,3.273608,16.391459,32.16085,,0.43439546
34.384308,78.05394,2.9083035,124131.24,2.7437825,100,-2.6018012,-3.2424928e-06,0.0041203075,40.11,3.5512033,19.40881,144,[-1.524 -0.109  0.719 -0.702 -0.985],93.7279,1916.9851186275482,14400,-105.73199585098597,0.035512038,385235,100.0,4.1203075e-05,21.623669,-19.127686,1.6714736,0.27237394,27.23739,36.880127,274.37827,,0.41683626
3.1156974,67.539444,32.095543,10812.867,0.14728944,100,-2.2513103,4.8065185e-06,0.012661599,43.87,1.0595827,20.093992,145,[-1.563 -0.109  0.724 -0.687 -1.002],94.18198,1934.7005534172058,14500,-105.68332009121568,0.010595827,389622,100.0,0.00012661598,5.1847916,-22.109932,29.088726,0.016543603,1.6543604,9.158664,14.728945,,0.4118153
2.2354505,68.19448,44.73371,3650.8838,0.086789995,100,-2.2731466,2.861023e-06,0.09942886,46.55,1.0644908,21.031483,146,[-1.565 -0.116  0.738 -0.69  -1.007],94.49803,1952.6903896331787,14600,-104.78323764140696,0.010644905,394277,100.0,0.0009942886,2.5709674,-24.063332,48.94665,0.010871576,1.0871576,5.9696493,8.679,,0.41570848
