StdIWNorm,EpRewMean,EpLenMean,MaxIWNorm,ReturnStepMax,MaxIW,EmpiricalD2,Bound,EpThisIter,ReturnStepMaxmin,TimeElapsed,InitialReturnStd,ESSRenyi,EpisodesSoFar,Weights,MeanIWNorm,Iteration,InitialBound,MeanEntropy,InitialReturnMean,MinIWNorm,InitialReturnMax,ESSClassic,J_sample_variance,MeanIW,MinIW,StdIW,TimestepsSoFar,ReturnMeanIW,InitialReturnMin
0.01376451,-107.69716447802097,19.01,0.09779958,100.0,9.779958,2.1858888,2.155207,100,87.669464,1128.5927736759186,6.9470205,45.747982,7400,[-0.032  0.21   0.785 -1.061 -0.882],0.011912116,74,-0.4942776,0.531729,4.119873e-06,0.0004984898,30.938366,42.823044,1170.3757,1.1912117,0.049848985,1.376451,134915,3.679927,-6.166176
0.006109768,-106.71923930879647,18.63,0.033379115,100.0,3.3379116,1.467932,-0.49333024,100,87.54329,1145.0708558559418,6.269392,68.12305,7500,[-0.052  0.236  0.796 -1.05  -0.887],0.009302657,75,-0.43792224,0.53270733,-5.340576e-07,0.0018661477,29.08952,69.863846,79.70058,0.9302658,0.18661478,0.6109768,136778,0.6814815,-6.065323
0.013260862,-107.18141264964794,19.78,0.12533061,100.0,12.533062,2.4864104,3.6501167,100,88.16265,1159.5441937446594,9.01805,40.218624,7600,[-0.048  0.246  0.8   -1.057 -0.886],0.010745232,76,-1.0041487,0.5379372,2.5558472e-06,0.002006463,46.105755,39.634705,3475.9001,1.0745233,0.20064631,1.3260862,138756,6.0734897,-6.98011
0.008068276,-106.9191186453742,19.0,0.072801225,100.0,7.2801228,1.5033041,0.38209844,100,87.7458,1174.0506393909454,8.169957,66.52014,7700,[-0.068  0.23   0.804 -1.071 -0.881],0.010606322,77,-1.0213497,0.5000099,1.6403199e-06,0.00013345844,46.778656,63.34442,614.34143,1.0606323,0.013345844,0.8068276,140656,2.2939312,-6.4551163
0.021609228,-107.09658374702254,19.55,0.21882457,100.0,21.882458,3.6986167,5.0363054,100,88.04382,1186.7109594345093,9.01928,27.037134,7800,[-0.052  0.218  0.82  -1.069 -0.919],0.011623377,78,-1.0368198,0.49026754,-9.918213e-07,0.00015846948,46.104862,22.440042,8688.542,1.1623378,0.01584695,2.1609228,142611,7.9919024,-6.6187057
0.02161304,-106.63541815828484,19.61,0.22469799,100.0,22.469799,1.592956,8.339263,100,88.12443,1198.131757736206,9.811768,62.776375,7900,[-0.041  0.217  0.818 -1.093 -0.929],0.011875518,79,-1.1478298,0.50044876,-1.5029907e-05,0.0009372249,49.142464,23.1896,12301.388,1.1875516,0.09372249,2.1613038,144572,10.406725,-7.0618515
0.014441783,-106.92045003996198,22.99,0.11137203,100.0,11.137203,4.2638707,4.202101,100,89.69853,1212.435691833496,13.4121,23.45287,8000,[ 0.012  0.196  0.817 -1.107 -0.919],0.009697508,80,-1.4313219,0.5045159,5.9509275e-06,0.00016913757,57.953312,31.077204,4562.103,0.969751,0.016913757,1.4441781,146871,8.191055,-9.321571
0.015902618,-105.92124030931399,21.56,0.12565504,100.0,12.565504,2.5827734,6.4979134,100,89.17429,1229.0210790634155,12.812528,38.718067,8100,[ 0.038  0.178  0.801 -1.098 -0.914],0.012678388,81,-1.6455557,0.5043951,2.8991699e-06,0.00032455742,64.50224,38.860718,8091.363,1.2678385,0.032455742,1.5902618,149027,9.9533,-8.689987
0.0036412068,-106.99707942215841,18.46,0.022130761,100.0,2.213076,1.13905,-0.8445929,100,87.40769,1245.3450858592987,7.8219953,87.79246,8200,[ 0.049  0.173  0.784 -1.097 -0.915],0.010361523,82,-1.0113772,0.5047564,-2.7465821e-06,0.004062316,45.47308,89.00808,160.84328,1.0361522,0.40623158,0.3641207,150873,0.7731315,-6.9551926
0.0019346057,-107.32882491984401,18.25,0.017003842,100.0,1.7003841,1.0634946,-0.73793656,100,87.238235,1261.123267173767,5.6478176,94.02963,8300,[ 0.044  0.186  0.781 -1.094 -0.914],0.010174964,83,-0.3827293,0.5043945,9.155273e-07,0.005450102,26.624596,96.511024,37.383556,1.0174962,0.5450102,0.19346057,152698,0.17729169,-5.5949326
0.015522997,-106.49307313312873,20.34,0.13649641,100.0,13.649642,2.6449947,3.0053415,100,88.52872,1274.9730877876282,10.348225,37.80726,8400,[ 0.043  0.183  0.787 -1.09  -0.915],0.010076641,84,-0.98363596,0.5239253,-4.5776366e-07,0.00067794306,44.6409,29.646154,3874.6602,1.0076642,0.06779431,1.5522997,154732,5.4253902,-7.9806824
0.022856578,-106.54036076320992,20.35,0.15146463,100.0,15.146462,4.7698636,1.678766,100,88.529205,1290.9426174163818,10.633518,20.96496,8500,[ 0.034  0.187  0.766 -1.073 -0.895],0.013453391,85,-1.1333883,0.5234685,1.0299683e-06,0.00048256776,49.719437,25.730644,2102.7642,1.3453391,0.048256777,2.285658,156767,5.2983437,-7.880287
0.0020332376,-107.0535354154776,19.52,0.022948163,100.0,2.2948163,1.0330676,-1.1292431,100,88.0314,1303.8561203479767,8.97625,96.79909,8600,[ 0.018  0.17   0.757 -1.061 -0.895],0.010232832,86,-1.0377082,0.5312572,2.5177003e-06,0.0064009717,46.835373,96.201866,164.80347,1.0232832,0.6400972,0.20332378,158719,0.45753825,-6.88208
0.008582638,-107.33677653826264,18.61,0.06754465,100.0,6.7544646,1.6278781,0.2998823,100,87.46462,1320.534407377243,7.500875,61.42966,8700,[-0.004  0.18   0.758 -1.055 -0.888],0.010508404,87,-0.9534518,0.51366407,5.340576e-06,0.0004448107,44.541428,59.98568,934.51404,1.0508405,0.04448107,0.8582638,160580,2.1942043,-5.9385986
0.0108043235,-106.02321026396523,21.65,0.08921173,100.0,8.921173,2.6462116,0.12329221,100,89.205734,1338.039832353592,12.358197,37.78987,8800,[-0.021  0.185  0.769 -1.067 -0.905],0.009756736,88,-1.0673981,0.52102727,1.8692017e-06,0.0011732278,47.43191,44.918194,1227.9226,0.9756737,0.11732278,1.0804324,162745,2.6952372,-8.791481
0.010359373,-107.2013554671795,18.66,0.07743993,100.0,7.743993,1.9704512,0.78984666,100,87.51004,1354.8993360996246,7.17812,50.749798,8900,[-0.031  0.168  0.773 -1.062 -0.898],0.0093959095,89,-1.0035925,0.5188984,-3.2043456e-06,0.0014191052,45.738495,45.13457,1285.4048,0.93959093,0.14191052,1.0359373,164611,2.929993,-6.275589
0.014029103,-107.54185731418937,17.37,0.12674801,100.0,12.674801,2.0781045,0.66358304,100,86.61848,1370.1084382534027,4.2788835,48.120777,9000,[-0.043  0.157  0.775 -1.051 -0.9  ],0.011517026,90,-0.25701034,0.52050966,-1.3046265e-05,0.000409638,23.27687,40.26069,329.9507,1.1517028,0.040963802,1.4029102,166348,1.7820857,-4.8929214
0.0015549958,-106.20663995192393,19.27,0.016005239,100.0,1.600524,1.0280905,-1.3815506,100,87.97701,1384.4113743305206,9.415184,97.2677,9100,[-0.042  0.167  0.749 -1.055 -0.898],0.01006591,91,-0.97064716,0.5162677,1.2283325e-05,0.0072661936,44.73507,97.66918,100.7973,1.0065911,0.72661936,0.15549959,168275,0.13041724,-7.1398544
0.008689054,-106.18165323406822,21.02,0.051698525,100.0,5.1698527,1.4466445,-0.63396263,100,88.89712,1399.8064274787903,11.459947,69.12548,9200,[-0.043  0.168  0.749 -1.05  -0.903],0.01102956,92,-1.1307056,0.5166397,-1.8692017e-06,0.0019844533,49.40914,61.70462,389.512,1.102956,0.19844534,0.8689054,170377,1.3469577,-8.09697
0.0018534696,-106.76394885876567,19.07,0.013775148,100.0,1.3775148,1.0437977,-1.4225242,100,87.80306,1415.3091559410095,8.077352,95.804,9300,[-0.055  0.172  0.764 -1.055 -0.902],0.009906907,93,-1.0063602,0.5174531,2.1743774e-06,0.0051557194,45.69006,96.61816,75.998795,0.9906906,0.51557195,0.18534696,172284,0.13347241,-6.3534775
0.007096379,-106.05345258877685,19.72,0.05420822,100.0,5.420822,1.553316,0.5012016,100,88.24408,1429.9643914699554,10.815081,64.3784,9400,[-0.057  0.169  0.763 -1.052 -0.902],0.010620823,94,-0.9704162,0.52699965,7.93457e-06,0.0010786271,44.63632,69.13554,716.93787,1.0620823,0.10786271,0.70963794,174256,2.3555744,-8.572258
0.13943134,-107.10970774625036,21.16,1.4093804,100.0,140.93805,13.15635,56.683296,100,88.87622,1447.7476434707642,11.605267,7.600892,9500,[-0.038  0.15   0.778 -1.063 -0.892],0.023742963,95,-1.0627894,0.5232852,-8.888244e-06,0.00010823663,47.693405,2.8179617,391430.25,2.3742967,0.010823663,13.943134,176372,62.449696,-7.4984818
3.394434,-107.20088952519438,18.81,34.119568,100.0,3411.9568,6160.1436,1321.0957,100,87.60174,1465.5317299365997,8.082333,0.016233388,9600,[-0.069  0.188  0.771 -1.045 -0.896],0.34546685,96,-1.0817318,0.51661116,-7.6293944e-08,3.4793916e-06,48.150505,1.0251862,209440580.0,34.54668,0.00034793917,339.44333,178253,1447.068,-5.7588654
0.013559695,-106.17055525073448,20.52,0.13269483,100.0,13.269483,2.161683,2.2546375,100,88.65199,1485.3199527263641,12.247237,46.26025,9700,[-0.105  0.142  0.76  -1.061 -0.902],0.0111760795,97,-1.2326343,0.5169351,9.155273e-07,0.0009744762,52.477383,40.452347,4755.4688,1.117608,0.09744763,1.3559694,180305,4.826495,-7.527397
0.0067095975,-106.73048470497257,18.32,0.04432396,100.0,4.432396,1.4139727,-0.10387933,100,87.34821,1500.7408907413483,7.179309,70.722725,9800,[-0.123  0.148  0.76  -1.074 -0.902],0.010571577,98,-0.9307202,0.5170879,-5.0354006e-06,0.003291633,43.429512,71.28485,251.7777,1.0571576,0.3291633,0.6709598,182137,1.6175302,-5.8137894
0.070833504,-106.1851390505992,21.41,0.7180995,100.0,71.80995,36.409374,18.57771,100,89.080795,1518.6033539772034,12.654424,2.7465453,9900,[-0.131  0.146  0.745 -1.073 -0.902],0.016041636,99,-1.188823,0.5172426,-4.310608e-06,4.9892536e-05,51.177193,4.878632,95910.65,1.6041638,0.004989254,7.083351,184278,28.871181,-8.467056
0.027298382,-106.79276569776849,19.37,0.28059098,100.0,28.059097,2.7076416,6.581851,100,87.97339,1536.7037782669067,8.825201,36.93251,10000,[-0.142  0.127  0.762 -1.075 -0.902],0.0120356735,100,-0.91417056,0.5317029,1.5258789e-07,8.7937704e-05,42.942398,16.27504,10545.157,1.2035674,0.00879377,2.729838,186215,8.937229,-6.704506
0.005631714,-106.73332152431867,19.22,0.04035153,100.0,4.035153,1.2885398,-0.6947957,100,87.893555,1553.070852279663,8.784877,77.60723,10100,[-0.183  0.15   0.769 -1.05  -0.887],0.009774426,101,-0.946432,0.5291746,5.7983398e-06,0.0013535699,44.344208,75.076775,155.62111,0.9774426,0.13535699,0.5631714,188137,0.9830985,-6.44001
0.0068366635,-107.25783357006537,19.29,0.054016896,100.0,5.4016895,1.4261966,0.07610166,100,87.87984,1568.8876087665558,8.107643,70.11656,10200,[-0.188  0.15   0.782 -1.058 -0.89 ],0.010576744,102,-0.98211235,0.51964897,1.0566711e-05,0.0022045316,45.338924,70.531044,686.99524,1.0576744,0.22045316,0.6836663,190066,1.8809457,-6.861725
0.009574127,-106.09260926416195,20.26,0.07107694,100.0,7.1076937,1.591861,1.0048754,100,88.527054,1585.806437253952,9.643993,62.819553,10300,[-0.187  0.139  0.773 -1.07  -0.899],0.010709883,103,-1.1144114,0.5141676,-1.0528564e-05,0.0015786382,49.021496,55.58178,1351.0819,1.0709884,0.15786383,0.95741266,192092,3.0665395,-7.946541
0.011307171,-107.01707165216777,18.94,0.09702373,100.0,9.7023735,1.6676836,0.48518932,100,87.69946,1602.5219552516937,8.522768,59.963413,10400,[-0.205  0.154  0.757 -1.051 -0.905],0.01085471,104,-1.0266619,0.54087,3.1280517e-06,0.0008577367,46.224976,47.959232,1058.4331,1.085471,0.08577367,1.1307172,193986,2.4750023,-6.4565887
0.010455459,-106.10923617664011,20.06,0.077447206,100.0,7.7447205,3.7954583,1.2694485,100,88.42084,1619.1636691093445,10.652307,26.347279,10500,[-0.164  0.15   0.751 -1.062 -0.878],0.008310978,105,-0.8985025,0.52005756,-1.1062622e-06,9.7492244e-05,43.18114,38.72009,1343.7135,0.83109784,0.009749224,1.0455459,195992,4.0736227,-7.932152
0.030048717,-105.76539600325,20.53,0.29699528,100.0,29.699528,8.322291,8.662325,100,88.69651,1635.5846741199493,10.589579,12.015922,10600,[-0.17   0.125  0.741 -1.064 -0.899],0.010786626,106,-1.079097,0.515771,1.8310546e-06,9.163506e-05,47.97469,11.415084,20379.887,1.0786625,0.009163506,3.0048716,198045,13.275633,-8.373489
0.049694665,-106.27405100090556,20.72,0.5042378,100.0,50.42378,5.3611584,17.857681,100,88.74213,1653.4042041301727,10.118228,18.652685,10700,[-0.177  0.15   0.762 -1.062 -0.903],0.012258673,107,-1.0213134,0.50195366,3.4332277e-07,0.00049222086,46.112537,5.7360497,54180.055,1.2258673,0.049222086,4.969467,200117,21.416674,-8.09713
0.005228747,-106.47235656069638,20.26,0.032286845,100.0,3.2286844,1.345945,-0.8395858,100,88.48948,1670.5725948810577,12.01761,74.29724,10800,[-0.183  0.174  0.746 -1.038 -0.917],0.009200544,108,-1.0592976,0.50257057,-6.2942504e-06,0.0020396914,46.83734,75.58723,385.97253,0.9200543,0.20396915,0.5228747,202143,0.9716903,-7.479904
0.04784804,-105.93810002479852,20.12,0.48212898,100.0,48.2129,13.482011,15.388945,100,88.469376,1688.291333913803,11.000819,7.417291,10900,[-0.174  0.17   0.759 -1.05  -0.916],0.014172262,109,-1.0966263,0.50581986,9.384155e-06,7.5569376e-05,47.976185,8.065451,45946.637,1.4172261,0.007556938,4.784804,204155,21.260887,-7.916153
0.16153672,-106.56128739066385,18.88,1.5554419,100.0,155.54419,123.00528,25.869026,100,87.71225,1704.9906935691833,8.494801,0.81297326,11000,[-0.191  0.186  0.758 -1.068 -0.913],0.029691549,110,-0.7472145,0.51578003,-5.9509275e-06,2.270385e-07,37.590855,3.2680829,178838.25,2.969155,2.270385e-05,16.153671,206043,39.766083,-6.608513
0.0189109,-105.78804397321677,21.32,0.18474133,100.0,18.474134,6.072714,3.5679507,100,89.07618,1723.9691927433014,13.214364,16.467102,11100,[-0.188  0.209  0.735 -1.071 -0.903],0.010936155,111,-1.0901895,0.54457986,-1.2207031e-06,8.91643e-05,48.179043,25.061625,8136.3774,1.0936157,0.00891643,1.8910899,208175,7.5255184,-9.030182
0.008008788,-106.35596635309048,18.43,0.040312104,100.0,4.0312104,1.8954859,-0.37112057,100,87.4584,1739.4423205852509,8.3751335,52.75692,11200,[-0.154  0.216  0.745 -1.069 -0.874],0.009913172,112,-1.0859102,0.53354365,7.3242186e-06,0.00077576353,48.914917,60.50734,559.88354,0.9913172,0.077576354,0.8008789,210018,1.8736933,-6.5041656
0.008156506,-106.48325500906138,18.82,0.045017824,100.0,4.5017824,1.7583028,-0.8343643,100,87.68489,1754.9967103004456,8.054396,56.873024,11300,[-0.154  0.237  0.753 -1.063 -0.885],0.01078294,113,-1.0388706,0.5345486,-6.4849854e-07,0.00079233065,47.1724,63.60588,215.47867,1.078294,0.079233065,0.81565064,211900,1.2506717,-6.8757935
0.013200897,-106.30746193019657,18.82,0.10195917,100.0,10.195917,3.4620605,0.99832463,100,87.70277,1768.7037773132324,9.191836,28.884533,11400,[-0.153  0.245  0.767 -1.07  -0.884],0.00970255,114,-1.0085704,0.5419921,-7.6293944e-08,0.00028759323,46.293564,35.073925,941.45905,0.97025514,0.028759323,1.3200897,213782,3.8695462,-6.8148956
0.008805702,-107.05751296550936,16.84,0.08660109,100.0,8.6601095,1.5843987,1.2143204,100,86.285614,1784.0481700897217,4.554874,63.115425,11500,[-0.132  0.26   0.781 -1.075 -0.877],0.009858954,115,-0.56212026,0.5410439,2.3269654e-06,0.0007150488,33.12344,55.62511,832.12024,0.9858954,0.07150488,0.88057023,215466,2.6041017,-5.206421
0.011959866,-106.8850825598488,18.15,0.123011984,100.0,12.301199,1.7855585,2.7422261,100,87.2227,1800.7490158081055,7.1259384,56.004887,11600,[-0.159  0.266  0.764 -1.084 -0.878],0.010238366,116,-1.1293498,0.53260213,-5.340576e-06,0.0011858386,50.11165,42.291245,3827.1377,1.0238366,0.11858386,1.1959866,217281,4.974279,-5.780777
0.27064845,-106.33868547261065,18.93,2.7270412,100.0,272.70413,179.21127,45.524933,100,87.76506,1816.3405137062073,10.293159,0.5580006,11700,[-0.171  0.285  0.747 -1.083 -0.886],0.03872177,117,-1.1254325,0.5576239,4.8828124e-06,7.336288e-06,49.74118,2.0058548,502895.44,3.8721771,0.0007336288,27.064846,219174,67.72108,-6.642082
0.037605673,-105.70025144312643,22.11,0.37207493,100.0,37.207493,12.946482,8.519424,100,89.43869,1833.774479150772,13.722161,7.7241063,11800,[-0.212  0.259  0.769 -1.106 -0.861],0.013565808,118,-1.298681,0.56888115,1.0299683e-06,5.197846e-05,55.689175,11.514774,31640.965,1.3565809,0.005197846,3.7605667,221385,15.198639,-9.04911
0.027856497,-106.40487461887689,18.44,0.27504644,100.0,27.504644,6.986877,7.8863235,100,87.459335,1850.010128736496,7.6659327,14.312547,11900,[-0.215  0.229  0.769 -1.125 -0.85 ],0.010646211,119,-1.0456719,0.57422745,2.5939942e-06,9.6556214e-05,48.43667,12.74468,17790.223,1.0646211,0.009655622,2.78565,223229,12.15403,-7.1165466
0.012493531,-106.90651746733346,18.59,0.08394637,100.0,8.394637,2.2093225,1.5156446,100,87.49849,1865.5593712329865,7.6325707,45.262745,12000,[-0.189  0.241  0.739 -1.109 -0.845],0.011749417,120,-1.1242111,0.5780125,-4.4631956e-06,0.00038092735,50.95302,46.93348,1878.5233,1.1749417,0.038092736,1.249353,225088,4.040161,-6.199501
0.020742198,-106.10233262800875,20.53,0.20476376,100.0,20.476376,4.911224,5.319748,100,88.66368,1882.988380432129,11.481389,20.361523,12100,[-0.205  0.223  0.745 -1.108 -0.841],0.010973743,121,-1.1875472,0.5970658,-2.861023e-06,9.962599e-05,52.966705,21.868786,11843.479,1.0973743,0.0099626,2.0742197,227141,9.232449,-8.070091
2.1331925,-105.81925605652395,21.55,21.097515,100.0,2109.7515,11907.19,771.42944,100,89.1792,1900.6769127845764,12.007545,0.008398287,12200,[-0.216  0.196  0.762 -1.13  -0.822],0.2559136,122,-1.1015662,0.61766815,4.577637e-06,1.1892054e-06,50.959095,1.4187983,96630616.0,25.591354,0.00011892054,213.31921,229296,956.7848,-8.795723
0.0057374514,-107.03833424175149,18.59,0.042286314,100.0,4.2286315,1.5989642,0.11655176,100,87.4844,1919.744436264038,7.079885,62.540485,12300,[-0.186  0.211  0.811 -1.161 -0.801],0.008443987,123,-0.45125532,0.59469306,-1.0147095e-05,0.0006413487,32.067394,68.41433,217.04297,0.8443988,0.06413487,0.5737452,231155,1.4681941,-5.992508
0.008390771,-106.19587329815705,19.35,0.0741816,100.0,7.41816,1.6495954,0.51175046,100,88.02368,1937.3601081371307,9.924557,60.620926,12400,[-0.137  0.195  0.827 -1.177 -0.824],0.010250807,124,-1.0336968,0.6190372,-5.1116945e-06,0.0027967526,48.851543,59.879536,508.94223,1.0250807,0.27967528,0.8390771,233090,2.6031923,-7.74691
1.0780226,-105.8211586627534,19.79,10.837495,100.0,1083.7495,2350.1782,424.61804,100,88.3056,1955.1922850608826,10.588329,0.042549964,12500,[-0.165  0.187  0.831 -1.175 -0.8  ],0.11186893,125,-0.9201234,0.5770374,-5.340576e-07,4.167878e-08,46.1748,1.065397,25043158.0,11.186893,4.167878e-06,107.80227,235069,499.23444,-8.064064
0.0027999186,-105.57820731253958,22.78,0.019190727,100.0,1.9190727,1.0741632,-1.3528259,100,89.73062,1976.9443655014038,13.885609,93.095726,12600,[-0.188  0.142  0.818 -1.145 -0.842],0.010202923,126,-1.0420287,0.57864743,-7.476807e-06,0.004144028,48.57176,92.9966,223.7846,1.0202924,0.41440278,0.27999187,237347,0.32519627,-10.029877
0.003773277,-106.3147458188868,20.29,0.026059689,100.0,2.605969,1.1789362,-1.2403355,100,88.52051,1990.0446124076843,10.521074,84.82223,12700,[-0.189  0.146  0.818 -1.15  -0.84 ],0.009811644,127,-0.9261195,0.5826225,8.392334e-07,0.0037194449,45.14303,87.11599,150.28358,0.9811646,0.3719445,0.3773277,239376,0.39352357,-8.440369
0.0069492394,-105.71765353892184,20.84,0.044747733,100.0,4.4747734,1.8030642,-0.3171047,100,88.85438,2004.7608647346497,12.27972,55.46114,12800,[-0.189  0.143  0.81  -1.143 -0.836],0.009479354,128,-1.043504,0.578099,5.1879883e-06,0.0005319899,48.783947,65.04385,356.34845,0.9479354,0.053198993,0.694924,241460,1.8664361,-8.149071
0.47005707,-105.81184322568559,21.11,4.7317657,100.0,473.17657,466.4862,162.79736,100,88.97519,2021.8845527172089,11.04964,0.21436861,12900,[-0.18   0.14   0.825 -1.162 -0.841],0.05527546,129,-0.86305034,0.5834957,6.1798096e-06,1.6343905e-06,43.234665,1.363952,3843342.5,5.527545,0.00016343905,47.005703,243571,193.92386,-8.873062
0.017185435,-106.22638009344894,19.97,0.17250708,100.0,17.250708,2.764226,0.8061061,100,88.361404,2041.7291297912598,10.331577,36.17649,13000,[-0.194  0.121  0.859 -1.173 -0.835],0.011795686,130,-0.8378125,0.59421104,6.2561035e-06,0.00031019966,42.639427,32.02427,1212.8817,1.1795686,0.031019965,1.7185435,245568,3.1691778,-7.1861877
0.008987154,-106.61705382223313,19.91,0.064127155,100.0,6.4127154,1.9378667,0.27789378,100,88.29019,2058.8580870628357,8.748913,51.603138,13100,[-0.195  0.104  0.855 -1.196 -0.825],0.010092597,131,-0.84357077,0.589876,-3.0517579e-06,0.0012200351,43.133358,55.774418,387.2571,1.0092597,0.12200352,0.8987154,247559,2.2793863,-7.809181
0.010817182,-106.59188825589139,21.36,0.09640709,100.0,9.64071,2.1300309,0.8700514,100,89.01954,2076.266857147217,11.325688,46.947678,13200,[-0.203  0.08   0.868 -1.216 -0.829],0.010266075,132,-1.0632818,0.5790675,8.888244e-06,0.0002960362,49.594994,47.387817,2383.323,1.0266076,0.029603621,1.0817183,249695,3.2827857,-8.006554
0.0013426632,-106.52446122578282,19.14,0.014621558,100.0,1.4621558,1.0209519,-1.4029137,100,87.86893,2093.7076377868652,8.508328,97.94781,13300,[-0.19   0.059  0.867 -1.242 -0.84 ],0.0101751555,133,-0.88869756,0.57898927,-1.9836425e-06,0.006047222,44.03289,98.28855,72.5932,1.0175154,0.6047222,0.13426633,251609,0.08014584,-7.1365585
0.0018611985,-106.67215025990558,19.44,0.01667297,100.0,1.6672971,1.0379854,-1.2076359,100,88.02566,2106.2552847862244,8.555528,96.34046,13400,[-0.192  0.057  0.87  -1.243 -0.84 ],0.009913319,134,-0.7148204,0.57909465,-5.340576e-07,0.004854959,38.81427,96.595116,82.691216,0.9913319,0.48549592,0.18611984,253553,0.110517114,-6.873581
0.12532869,-105.38446240722112,21.76,1.267339,100.0,126.7339,51.64387,38.578125,100,89.31398,2117.5165479183197,11.902769,1.9363382,13500,[-0.194  0.053  0.87  -1.24  -0.84 ],0.022458578,135,-0.8186945,0.5765544,6.1035155e-07,1.1290563e-05,41.93369,3.1112635,245130.42,2.2458575,0.0011290563,12.532867,255729,48.623154,-9.671875
0.0052713812,-106.53942836162851,19.84,0.047384072,100.0,4.738407,1.2763083,-0.25691557,100,88.26015,2134.7970056533813,9.791511,78.350975,13600,[-0.186  0.036  0.889 -1.234 -0.842],0.010265505,136,-0.9870722,0.57813364,-1.3732911e-06,0.0013125078,46.908752,79.13351,561.27515,1.0265505,0.13125078,0.5271381,257713,1.5095713,-7.461891
0.025688384,-107.28198146506334,18.89,0.25376868,100.0,25.37687,9.540489,5.570232,100,87.64183,2150.6598629951477,8.063565,10.481643,13700,[-0.185  0.036  0.885 -1.246 -0.841],0.011776677,137,-0.9201121,0.5336842,3.0517577e-07,3.4605244e-05,44.94738,17.367027,13053.824,1.1776679,0.0034605246,2.5688388,259602,10.197967,-5.8845444
0.03958983,-106.16287698517007,22.05,0.40040445,100.0,40.040447,12.192926,8.043076,100,89.37073,2167.531175851822,12.630469,8.201476,13800,[-0.23   0.076  0.892 -1.216 -0.885],0.012202981,138,-1.0632186,0.49935165,-3.1661987e-06,8.378676e-05,47.90699,8.676543,26252.475,1.2202979,0.008378676,3.9589827,261807,13.61919,-9.433266
0.019303638,-106.5037810925515,19.84,0.18655105,100.0,18.655106,4.0505395,3.0790248,100,88.26373,2184.4629497528076,9.412203,24.68807,13900,[-0.212  0.101  0.876 -1.198 -0.92 ],0.010383026,139,-0.84990454,0.49752086,-1.6021728e-06,8.846641e-05,40.477634,22.439377,5171.7173,1.0383025,0.0088466415,1.9303638,263791,5.794528,-7.9472504
0.07027018,-105.83836799609877,19.82,0.6748096,100.0,67.48096,45.742264,20.450321,100,88.320045,2199.8248250484467,10.592924,2.186162,14000,[-0.204  0.109  0.874 -1.218 -0.921],0.016978491,140,-0.9511996,0.5112299,-2.3269654e-06,4.7128142e-05,43.461536,5.5158806,83749.03,1.6978492,0.0047128145,7.027019,265773,30.24844,-7.5509033
0.005103414,-105.12192155536404,23.98,0.031207964,100.0,3.1207964,1.2591594,-0.10182333,100,90.23257,2219.1174998283386,15.065582,79.41806,14100,[-0.223  0.094  0.906 -1.264 -0.908],0.010244698,141,-1.0564766,0.51950055,4.234314e-06,0.002434879,47.031322,80.11826,602.27026,1.02447,0.24348791,0.51034135,268171,1.6573406,-10.612907
0.00568753,-106.25532418891218,21.07,0.05398526,100.0,5.398526,1.3109467,0.37984037,100,88.91406,2236.167079925537,11.473121,76.280754,14200,[-0.218  0.084  0.907 -1.278 -0.899],0.010807755,142,-0.92408675,0.52149385,-2.3651123e-06,0.004212964,43.307545,78.312584,694.7167,1.0807756,0.4212964,0.56875306,270278,2.0326955,-9.38559
0.20424432,-106.13446997540261,20.22,2.057114,100.0,205.7114,91.476715,90.25762,100,88.50203,2254.07483959198,11.173803,1.0931743,14300,[-0.202  0.07   0.915 -1.28  -0.897],0.027581241,143,-1.1985276,0.5120821,8.888244e-06,0.00017673922,51.600903,1.7909329,1126844.2,2.758124,0.017673923,20.42443,272300,106.70859,-8.226997
0.016660493,-105.957283979653,22.42,0.15331224,100.0,15.331224,2.5968783,8.4490185,100,89.54801,2271.152738571167,13.8886595,38.507774,14400,[-0.197  0.03   0.912 -1.282 -0.907],0.011868887,144,-1.4976931,0.5159588,-2.4032593e-06,0.00012588472,60.29318,33.665432,9907.992,1.1868887,0.012588472,1.6660495,274542,11.687734,-9.531319
0.06777776,-106.45039520487043,21.51,0.67158186,100.0,67.15819,15.337223,22.7466,100,89.10224,2289.2086844444275,12.322547,6.5200853,14500,[-0.236  0.056  0.912 -1.274 -0.903],0.018031603,145,-0.9895905,0.495148,-2.9754638e-06,4.280913e-05,45.166386,6.6099014,92248.49,1.8031601,0.004280913,6.777776,276693,28.642735,-8.51709
0.15480606,-106.01832963617352,21.16,1.5598091,100.0,155.98091,76.07874,49.24295,100,88.97937,2306.429686307907,11.25221,1.3144276,14600,[-0.283  0.085  0.885 -1.233 -0.924],0.023528902,146,-0.95304865,0.48291212,2.0217894e-06,1.7983364e-05,43.44595,2.2579217,414902.5,2.3528903,0.0017983364,15.480607,278809,61.87459,-8.507248
0.023127882,-107.13816414988263,18.88,0.23764822,100.0,23.764822,3.4345202,6.2987895,100,87.650764,2323.140965938568,8.307774,29.116148,14700,[-0.314  0.064  0.919 -1.252 -0.936],0.012181951,147,-0.9532636,0.48734555,9.613037e-06,7.206594e-05,43.085556,21.718155,10539.09,1.2181951,0.007206594,2.3127882,280697,8.960394,-7.2466507
