InitialReturnMin,StdIWNorm,ReturnStepMaxmin,ESSClassic,InitialReturnStd,ReturnStepMax,ESSRenyi,TimeElapsed,InitialReturnMax,MinIWNorm,StdIW,Bound,EpLenMean,MeanIW,TimestepsSoFar,EpRewMean,MeanIWNorm,J_sample_variance,EpisodesSoFar,InitialBound,Iteration,MeanEntropy,InitialReturnMean,MaxIWNorm,EmpiricalD2,ReturnMeanIW,Weights,EpThisIter,MinIW,MaxIW
-39.826447,0.5169814,97.73427,1.4282668,20.178408,100.0,0.12512931,3284.2681708335876,41.60314,2.672175e-06,51.698147,45.75177,151.7,6.2230515,501688,-96.00595856389268,0.06223052,688948.9,14700,-0.8989347,147,0.46776327,3.2043456e-06,5.191293,799.1733,84.955315,[ 0.03  -0.708 -0.035 -0.59  -0.931],100,0.00026721752,519.1293
-46.79529,0.07378053,97.8869,7.463235,21.559795,100.0,4.4639316,3373.847898006439,41.002556,9.985104e-05,7.3780527,22.213436,166.02,2.0953093,518290,-92.39880086532185,0.020953095,37950.938,14800,-1.0920807,148,0.46452558,-5.722046e-07,0.6043352,22.401777,29.596254,[ 0.031 -0.715 -0.021 -0.587 -0.951],100,0.009985104,60.433517
-46.144394,0.019219384,98.228714,23.825695,20.033258,100.0,41.82166,3486.021099805832,43.155777,0.00021123317,1.9219383,3.928909,222.9,1.074875,540580,-85.9595982488992,0.010748751,2424.4016,14900,-1.0736213,149,0.47083315,-3.0517577e-07,0.14571175,2.3911054,6.307376,[ 0.024 -0.721 -0.014 -0.584 -0.954],100,0.021123318,14.571175
-46.569965,0.02755974,98.269714,17.35223,19.862062,100.0,14.726365,3597.4149997234344,29.607195,2.9861943e-05,2.7559738,2.2550693,229.36,1.2628076,563516,-83.7485179506737,0.012628076,3791.221,15000,-1.0814995,150,0.46809933,-1.5258789e-07,0.2591984,6.790542,6.30024,[ 0.031 -0.718 -0.008 -0.58  -0.948],100,0.0029861943,25.91984
-35.08484,0.009377556,98.27852,53.722908,18.784912,100.0,61.04198,3709.80926322937,34.144547,0.00094436825,0.9377556,-0.010745406,228.71,1.0103837,586387,-82.50579443808324,0.010103836,473.65854,15100,-0.7013974,151,0.45804325,-1.6403199e-06,0.08604829,1.6382169,1.486124,[ 0.024 -0.722 -0.013 -0.575 -0.951],100,0.094436824,8.604829
-51.423637,0.71045464,98.27304,1.5678769,18.873344,100.0,0.11982402,3825.3215205669403,27.140549,7.5201933e-06,71.04547,113.35077,245.78,8.966519,610965,-89.33659168352753,0.089665204,2051006.0,15200,-1.2560804,152,0.4536135,-2.1362305e-06,7.097574,834.5572,162.8695,[ 0.026 -0.723 -0.008 -0.577 -0.961],100,0.00075201935,709.75745
-44.66032,0.064698175,98.22293,5.4567795,18.629318,100.0,8.431029,3934.1403193473816,29.732391,5.6038367e-05,6.469817,2.7326627,220.85,1.5543364,633050,-85.80792476385645,0.015543362,9148.358,15300,-1.0350642,153,0.45102778,-7.6293944e-08,0.6444564,11.860948,7.859627,[ 0.033 -0.712 -0.014 -0.58  -0.965],100,0.005603837,64.44564
-35.766647,0.012081064,98.09117,47.50863,18.08745,100.0,45.44238,4016.315579175949,33.296326,0.00025680236,1.2081064,1.0107605,200.59,1.1493372,653109,-91.15107237391886,0.011493372,873.72546,15400,-0.7411951,154,0.4496653,-1.4877319e-06,0.08659449,2.200589,2.7793477,[ 0.031 -0.717 -0.009 -0.575 -0.968],100,0.025680237,8.65945
-43.769493,0.0075008324,98.31644,64.583206,17.708933,100.0,58.267284,4116.994330406189,32.742798,0.0011998949,0.75008327,0.37362158,254.27,1.0128953,678536,-86.90492129722514,0.010128953,382.16458,15500,-1.0093181,155,0.4468137,-2.2888183e-07,0.038939252,1.716229,2.2849612,[ 0.023 -0.729 -0.012 -0.579 -0.969],100,0.11998949,3.8939252
-44.393814,0.05728012,98.36456,7.396581,17.103796,100.0,11.775704,4217.268232822418,42.25363,3.4680605e-05,5.728012,4.3428726,259.41,1.6188474,704477,-82.41938421931154,0.01618847,5294.58,15600,-1.0329764,156,0.44481352,4.196167e-06,0.5599905,8.492061,8.655161,[ 0.023 -0.729 -0.009 -0.576 -0.972],100,0.0034680604,55.999054
-38.99843,0.21698248,98.29074,1.8145671,17.198551,100.0,1.6632166,4318.950840950012,31.916742,5.201111e-06,21.69825,12.632392,258.98,2.9497669,730375,-91.84151081993772,0.029497674,43066.01,15700,-0.8551359,157,0.4101586,-1.7547608e-06,2.1752996,60.12446,22.712181,[ 0.016 -0.738 -0.017 -0.575 -0.974],100,0.0005201111,217.52997
-37.37191,0.041379523,98.46393,11.840004,13.048476,100.0,22.8378,4437.779008388519,25.90084,0.0002745274,4.1379523,0.7037964,311.22,1.5164413,761497,-83.41904596154434,0.015164416,539.6573,15800,-0.8355706,158,0.4080461,1.2207031e-06,0.3701953,4.3787055,3.3105316,[ 0.009 -0.739 -0.012 -0.568 -1.009],100,0.02745274,37.01953
-40.095043,0.0059531685,98.52751,74.61434,13.381336,100.0,68.778625,4557.418743133545,21.43994,0.001351804,0.5953168,-0.50897217,346.18,1.0206221,796115,-81.78191705674043,0.01020622,250.63725,15900,-0.9284558,159,0.40605605,-4.386902e-07,0.029875122,1.4539402,1.1025739,[ 0.005 -0.739 -0.009 -0.562 -1.011],100,0.1351804,2.9875124
-39.00644,0.00309479,98.55031,91.171486,12.228641,100.0,89.20169,4671.873437643051,18.446318,0.0045148223,0.30947903,-1.1605786,355.29,0.99452776,831644,-79.88621047764914,0.009945277,138.42168,16000,-0.8941574,160,0.40580857,1.411438e-06,0.021561751,1.121055,0.21608719,[ 0.003 -0.742 -0.007 -0.564 -1.013],100,0.45148224,2.1561751
-40.511204,0.012227187,98.5437,46.810013,14.947037,100.0,38.321163,4774.160153865814,26.084408,0.00067609985,1.2227188,1.021965,348.68,1.1470463,866512,-79.55244609748308,0.011470463,387.30338,16100,-0.94456553,161,0.39643407,-7.6293946e-07,0.0675926,2.6095243,3.2033613,[ 0.003 -0.742 -0.007 -0.563 -1.013],100,0.06760999,6.75926
-40.934242,0.019988135,98.60365,21.52742,12.238899,100.0,29.15012,4880.147139072418,24.647816,0.0007480778,1.9988135,-0.595515,384.79,1.0469098,904991,-76.25557584975952,0.010469098,476.77542,16200,-0.96804,162,0.40043122,6.8664554e-07,0.18936807,3.4305177,1.9317183,[-0.003 -0.741 -0.004 -0.558 -1.023],100,0.074807785,18.936808
-41.002052,0.02714383,98.65221,18.152802,13.260446,100.0,22.364828,4986.7913472652435,19.083954,0.00022080183,2.7143831,0.37410784,401.25,1.2783242,945116,-69.77644434562913,0.012783241,600.996,16300,-0.96630543,163,0.40219155,-1.5258789e-06,0.21590999,4.4713063,3.2641327,[-0.004 -0.74  -0.007 -0.553 -1.018],100,0.022080183,21.591
-43.975574,0.008116549,98.65091,63.759678,13.088655,100.0,61.37813,5091.287441253662,19.766413,0.0016714403,0.8116549,-0.36771417,401.81,1.076585,985297,-70.13282453725202,0.010765851,345.94623,16400,-1.0636617,164,0.40459976,-5.340576e-07,0.054465093,1.6292448,1.5033275,[-1.794e-03 -7.433e-01 -9.407e-04 -5.538e-01 -1.017e+00],100,0.16714403,5.4465094
-46.1184,0.02591678,98.670746,18.234907,11.796674,100.0,12.918637,5197.659080505371,20.98649,8.978079e-05,2.5916781,2.0571485,423.86,1.2239082,1027683,-69.77756032178058,0.012239081,1373.466,16500,-1.132679,165,0.40317085,1.2969971e-06,0.16837542,7.7407546,6.3342013,[-1.125e-02 -7.442e-01 -3.920e-04 -5.531e-01 -1.014e+00],100,0.008978079,16.837542
-40.197258,37.03145,98.66312,1.0031544,10.758814,100.0,0.00011588874,5292.0825781822205,22.735226,1.4225841e-08,3703.1448,3047.189,393.96,372.77255,1067079,-66.36029688838286,3.7277255,1846891600.0,16600,-0.9367398,166,0.4064443,-1.7356873e-06,372.18594,862896.6,4291.86,[-0.004 -0.74  -0.004 -0.555 -1.016],100,1.4225841e-06,37218.594
-37.10765,0.7552084,98.55197,1.476225,12.650616,100.0,0.07826195,5381.083501577377,23.36224,6.7470256e-07,75.520836,143.73251,363.87,9.244268,1103466,-81.51133654932802,0.09244269,3135590.8,16700,-0.8304784,167,0.4320855,-9.155273e-07,7.5779514,1277.7601,187.94724,[-0.013 -0.737  0.008 -0.565 -1.012],100,6.747026e-05,757.79517
-45.27903,0.002605741,98.69774,93.9788,13.450227,100.0,93.767006,5470.018718004227,25.454948,0.005954396,0.26057407,-1.4181564,399.72,1.0294474,1143438,-60.411250127920376,0.010294475,181.36983,16800,-1.077215,168,0.43168476,7.2479247e-07,0.019947363,1.0664732,0.14050165,[-0.022 -0.727 -0.002 -0.553 -0.987],100,0.5954396,1.9947364
-42.55036,0.022257738,98.640686,23.95048,13.952916,100.0,23.89434,5556.438372373581,23.907806,0.00023443955,2.2257738,0.45760942,385.13,1.249079,1181951,-69.19170139569414,0.0124907885,826.71204,16900,-0.9866607,169,0.43021297,-1.14440915e-07,0.18527263,4.1850915,3.359189,[-0.022 -0.727 -0.001 -0.552 -0.987],100,0.023443956,18.527264
-42.00024,0.00828265,98.65393,57.347553,13.257637,100.0,58.44017,5639.9748821258545,26.412788,0.0007715596,0.8282651,-0.051823497,381.25,0.9604061,1220076,-65.97063088396345,0.009604061,266.95108,17000,-0.96979666,170,0.4290237,-1.3732911e-06,0.046798546,1.7111517,1.779541,[-0.018 -0.725 -0.006 -0.548 -0.989],100,0.07715596,4.679855
-41.620613,0.009100399,98.63927,60.02132,13.334144,100.0,63.99477,5720.903435945511,19.260735,0.001261127,0.91003996,-0.38632357,377.07,1.1150619,1257783,-68.0095324493094,0.011150617,169.26677,17100,-0.9583299,171,0.426573,2.2888183e-07,0.0656563,1.5626277,1.3479395,[-0.03  -0.725 -0.007 -0.548 -0.99 ],100,0.1261127,6.56563
-48.30684,0.06401629,98.72545,5.539511,11.730518,100.0,7.5396104,5798.403980016708,19.11263,6.718092e-05,6.4016285,5.245337,412.73,1.5502478,1299056,-56.656963916340736,0.01550248,8749.702,17200,-1.1836566,172,0.42609072,-1.4495849e-06,0.6185849,13.263285,11.109593,[-0.035 -0.729 -0.007 -0.547 -0.992],100,0.0067180917,61.858486
-41.345776,0.0067463447,98.70322,67.920135,9.469918,100.0,67.421165,5881.88932800293,16.390013,0.0018740474,0.67463446,-1.0843995,429.23,0.9816382,1341979,-63.69361427870909,0.009816379,146.65144,17300,-0.9521017,173,0.42593145,2.2888183e-07,0.029786302,1.4832138,0.5940635,[-2.659e-02 -7.281e-01 -1.490e-04 -5.434e-01 -9.929e-01],100,0.18740475,2.9786303
-42.14734,0.022648452,98.65857,20.534523,13.284731,100.0,27.502676,5955.707910776138,22.165531,0.00020291723,2.2648451,-0.08026624,391.13,1.1513082,1381092,-66.77235513258212,0.01151308,526.1019,17400,-0.978981,174,0.42240992,-1.9836425e-06,0.21221505,3.63601,2.5986643,[-0.026 -0.727 -0.002 -0.545 -0.993],100,0.020291723,21.221506
-32.78052,0.029737476,98.70853,13.390817,9.680927,100.0,16.303663,6038.734799146652,21.265072,0.00017588884,2.9737473,4.465828,437.02,1.1692991,1424794,-63.68826310281613,0.0116929915,2338.6187,17500,-0.6702732,175,0.418313,1.0681152e-06,0.21839218,6.133591,7.171979,[-3.502e-02 -7.324e-01  4.305e-04 -5.456e-01 -9.965e-01],100,0.017588884,21.839218
-40.150204,0.023889234,98.66571,21.32524,13.274156,100.0,29.851246,6115.016963005066,20.87772,0.00020273158,2.3889236,0.9096103,394.14,1.2437454,1464208,-65.87960065446104,0.0124374535,536.36255,17600,-0.9200274,176,0.41060722,1.5258789e-07,0.14261018,3.3499439,3.3591545,[-0.049 -0.739  0.002 -0.547 -1.001],100,0.020273158,14.261019
-43.678356,0.006287805,98.72348,71.357414,8.571399,100.0,79.58565,6202.219650506973,16.81074,0.0028812943,0.6287805,-0.71381664,466.94,0.99245864,1510902,-64.55865496158437,0.009924587,99.85813,17700,-1.0453378,177,0.41059887,2.0980835e-07,0.046759214,1.256508,0.91821146,[-0.043 -0.738  0.001 -0.542 -1.008],100,0.28812945,4.6759214
-37.899635,0.009211977,98.72305,53.864975,8.870527,100.0,44.226868,6291.239942073822,18.097158,0.00057595887,0.9211978,-0.11962628,462.01,0.9953842,1557103,-63.974862633624404,0.009953842,229.13611,17800,-0.8527235,178,0.41142723,-1.0681152e-06,0.053714234,2.261069,1.780011,[-0.042 -0.73   0.002 -0.537 -1.008],100,0.05759589,5.3714237
-35.164276,34.549324,98.66087,1.0029472,11.372294,100.0,0.00073682336,6365.075385570526,19.903215,5.748913e-08,3454.9326,832.8249,399.68,347.75024,1597071,-67.77235146265689,3.4775028,160230980.0,17900,-0.7607155,179,0.40771562,-3.4332277e-07,347.23883,135717.73,1264.6409,[-4.341e-02 -7.285e-01  8.422e-04 -5.406e-01 -1.008e+00],100,5.7489133e-06,34723.883
-41.186234,0.018096957,98.60718,27.930235,12.737672,100.0,26.701792,6442.63613820076,22.217617,1.8047302e-05,1.8096957,0.36478066,390.92,1.1265911,1636163,-76.78045550374168,0.011265909,1070.2426,18000,-0.96515673,180,0.40268067,2.2506713e-06,0.16161908,3.7450671,3.0215914,[-0.036 -0.729 -0.015 -0.54  -1.011],100,0.0018047302,16.16191
-46.552246,0.042524934,98.63089,8.503271,11.897066,100.0,9.9475,6523.604904413223,26.493488,5.093646e-05,4.2524934,0.41282654,409.07,1.2963846,1677070,-75.49637660302308,0.012963845,3606.5115,18100,-1.1490619,181,0.39701298,-9.918213e-07,0.4027928,10.052777,5.3327956,[-0.034 -0.723 -0.016 -0.532 -1.016],100,0.0050936462,40.27928
-46.15806,0.009120861,98.645004,62.12037,13.988461,100.0,59.088463,6592.495589017868,23.448101,0.0019193895,0.9120861,0.1223228,402.76,1.168019,1717346,-71.48948905192019,0.011680189,256.02744,18200,-1.1415877,182,0.4018057,1.1444092e-06,0.06623816,1.6923778,2.1239119,[-0.041 -0.716 -0.013 -0.534 -1.022],100,0.19193895,6.6238155
-39.29231,0.024145454,98.66655,22.659843,11.622206,100.0,14.284557,6657.501596212387,18.244429,0.00020812283,2.414545,1.2382665,401.8,1.3069569,1757526,-66.99017253379623,0.013069571,1704.7557,18300,-0.9079389,183,0.4080553,-8.9645386e-07,0.21574235,7.000567,4.703663,[-0.032 -0.713 -0.01  -0.531 -1.017],100,0.020812284,21.574236
-40.82965,1.3567717,98.65881,1.1969614,11.899734,100.0,0.015242895,6716.790342330933,16.155434,3.949601e-07,135.67717,107.22573,398.63,14.933503,1797389,-68.00402460201578,0.14933504,4852391.0,18400,-0.952932,184,0.4153733,1.335144e-06,13.631937,6560.4336,217.46103,[-0.044 -0.71  -0.016 -0.531 -1.011],100,3.949601e-05,1363.1937
-38.135593,0.0054719206,98.70003,79.189964,9.782218,100.0,80.22816,6781.684337615967,14.480387,0.0024091674,0.54719204,-0.5485525,437.27,1.0674274,1841116,-65.58592594853452,0.010674274,125.610054,18500,-0.8558136,185,0.41069266,-7.2479247e-07,0.03534547,1.2464452,0.8706548,[-0.044 -0.697 -0.017 -0.51  -1.004],100,0.24091674,3.534547
-45.557148,0.004712991,98.734146,82.36643,12.951085,100.0,78.445946,6845.932854413986,22.217657,0.003035454,0.47129905,-1.2275016,437.48,1.0185952,1884864,-58.154027224965105,0.010185951,179.93533,18600,-1.1078781,186,0.41094038,1.1062622e-06,0.02555403,1.2747631,0.48704776,[-0.053 -0.688 -0.018 -0.505 -1.008],100,0.30354542,2.555403
-41.426258,0.008317748,98.69029,60.72228,11.308352,100.0,52.48008,6908.188304424286,18.505342,0.0010079377,0.83177483,-0.37012994,416.42,1.0342053,1926506,-64.48495041574365,0.010342054,200.31816,18700,-0.9699352,187,0.4109478,-3.8146973e-07,0.039017174,1.9054849,1.5360206,[-0.052 -0.687 -0.02  -0.506 -1.008],100,0.10079378,3.9017174
-36.929214,0.0012010845,98.679405,98.59399,9.461692,100.0,98.3785,6969.77468419075,18.15677,0.0075443075,0.120108455,-1.2028264,421.66,1.0057706,1968672,-67.5909757397703,0.0100577045,85.602394,18800,-0.8200244,188,0.41109386,1.5640259e-06,0.014028636,1.0164822,0.0382507,[-0.049 -0.686 -0.019 -0.509 -1.008],100,0.7544308,1.4028636
-36.71615,0.022191115,98.684906,26.9171,13.207095,100.0,33.129852,7029.191193819046,20.43925,0.0004650474,2.2191114,-0.6443064,406.38,1.346745,2009310,-64.02344198218638,0.01346745,602.2632,18900,-0.8127773,189,0.41356438,4.5776366e-07,0.19735481,3.018426,1.4820013,[-0.049 -0.686 -0.019 -0.509 -1.008],100,0.04650474,19.735481
-40.82637,0.021608794,98.63635,20.626259,12.848103,100.0,30.886616,7087.975574493408,22.41246,0.00027423375,2.1608796,-0.41509604,386.63,1.1015452,2047973,-70.29957736509374,0.011015453,431.58633,19000,-0.94731253,190,0.4111813,2.1362305e-06,0.18315628,3.2376482,2.0335972,[-0.049 -0.688 -0.018 -0.515 -1.005],100,0.027423376,18.315628
-43.84458,0.009397849,98.7464,54.64581,11.218611,100.0,49.49229,7148.937186956406,20.859406,0.0005712055,0.939785,-0.30632174,424.34,1.0315689,2090407,-53.80740062462834,0.010315687,225.48116,19100,-1.0503038,191,0.41341773,8.773804e-07,0.054502055,2.0205166,1.7711059,[-0.045 -0.691 -0.012 -0.516 -1.008],100,0.057120554,5.450206
-54.346817,0.0012101831,98.65875,98.58994,12.709859,100.0,98.615845,7208.3106281757355,24.261967,0.007934061,0.12101832,-1.7546098,393.51,1.0119319,2129758,-67.14293400515044,0.010119319,173.85916,19200,-1.3981442,192,0.4135736,-1.1444092e-06,0.013540177,1.0140358,0.069619775,[-0.039 -0.688 -0.008 -0.518 -1.006],100,0.79340607,1.3540177
-42.358437,6.6475067,98.74403,1.0154349,11.245482,100.0,0.00087179866,7267.331031322479,24.270992,8.148181e-09,664.7507,1142.4006,417.88,67.328835,2171546,-53.48080348431898,0.6732883,262983600.0,19300,-0.9983746,193,0.41507763,-2.2888183e-07,66.81491,114705.38,1620.6018,[-0.038 -0.688 -0.008 -0.518 -1.005],100,8.148181e-07,6681.491
-40.245064,0.028218042,98.60289,16.449852,16.845198,100.0,19.51688,7314.667344093323,24.173944,0.00022343709,2.8218043,1.154218,330.63,1.2520863,2204609,-65.64866627422049,0.012520864,906.3252,19400,-0.9264237,194,0.41143864,5.722046e-07,0.19753519,5.1237698,4.1908083,[-0.047 -0.689 -0.008 -0.534 -1.004],100,0.02234371,19.75352
-41.338905,0.0073620374,98.706955,57.38297,11.573108,100.0,63.125393,7372.70355796814,31.576262,0.0009304261,0.73620373,-0.5892037,408.26,0.8542753,2245435,-59.82011573481674,0.008542752,257.6402,19500,-0.96652514,195,0.4071803,-2.2888183e-07,0.052632798,1.5841485,1.1451421,[-0.044 -0.692 -0.004 -0.531 -1.008],100,0.09304261,5.26328
-40.51219,0.006453657,98.60007,67.8217,16.90147,100.0,59.3469,7423.774617910385,20.403786,0.00022609711,0.64536566,-0.61648166,339.49,0.93693334,2279384,-67.88533438801751,0.009369334,311.57135,19600,-0.9432267,196,0.40580103,-3.0517577e-07,0.0357758,1.6850079,1.1364521,[-0.042 -0.685 -0.005 -0.529 -1.012],100,0.02260971,3.57758
-40.585556,1.2314184,98.59688,1.1195408,16.948828,100.0,0.03982166,7473.175413370132,22.902407,6.22411e-07,123.14183,101.701645,344.79,13.102989,2313863,-69.49562975196287,0.13102989,2993968.2,19700,-0.94705343,197,0.40474573,-2.8991699e-06,12.381654,2511.1963,169.49554,[-0.048 -0.69  -0.009 -0.531 -1.013],100,6.22411e-05,1238.1654
-40.654785,0.04307015,98.54341,12.268393,13.937848,100.0,13.025297,7525.660124778748,25.273996,9.949895e-05,4.307015,2.3192601,341.73,1.6106166,2348036,-78.0151369945715,0.016106164,2441.0063,19800,-0.95041454,198,0.39790836,-6.1035155e-07,0.34929168,7.677368,6.074145,[-0.042 -0.692 -0.022 -0.529 -1.014],100,0.009949896,34.92917
-39.759,0.014916397,98.57181,42.029476,15.045901,100.0,48.743748,7576.103329896927,30.222105,0.00086915103,1.4916397,0.27594995,329.08,1.2700981,2380944,-70.45399306642625,0.0127009805,369.70715,19900,-0.92739105,199,0.39798924,1.5258789e-07,0.10253639,2.0515451,2.1742058,[-0.036 -0.687 -0.016 -0.533 -1.021],100,0.086915106,10.253639
-40.951416,0.00808258,98.51419,59.508858,15.288484,100.0,55.795444,7624.162511587143,23.865967,0.0010486572,0.808258,-0.24100721,320.02,0.97985286,2412946,-77.73489943074576,0.009798528,272.29395,20000,-0.96705866,200,0.38994175,-7.6293946e-07,0.045238994,1.792261,1.5864546,[-0.037 -0.697 -0.014 -0.538 -1.021],100,0.10486573,4.5238996
-43.59854,0.056165304,98.64186,8.231631,12.260328,100.0,15.597221,7678.125063419342,20.394428,0.00025501475,5.616531,-0.47576213,367.31,1.6821496,2449677,-65.77490762834128,0.016821496,858.4405,20100,-1.0633414,201,0.38692543,1.9836425e-06,0.5424734,6.4113984,3.2040625,[-0.036 -0.695 -0.012 -0.533 -1.029],100,0.025501475,54.247337
-40.740654,0.01202607,98.677246,43.60353,14.519573,100.0,28.14094,7732.690460205078,35.501434,0.000121021345,1.202607,1.6056452,371.7,1.057447,2486847,-59.982841603771604,0.0105744675,810.5464,20200,-0.97109604,202,0.3861892,2.2888183e-07,0.0631003,3.5535417,4.1656303,[-0.038 -0.695 -0.005 -0.535 -1.032],100,0.0121021345,6.31003
-44.658104,0.00833339,98.62541,60.010197,12.593969,100.0,59.713337,7787.6675679683685,20.51769,0.0010440365,0.83333904,-0.6884372,369.02,1.0208446,2523749,-69.11582196860428,0.010208445,225.41583,20300,-1.1024146,203,0.39481944,-4.196167e-07,0.042091385,1.6746677,1.2379491,[-0.04  -0.701 -0.012 -0.537 -1.033],100,0.104403645,4.2091384
-40.635227,0.040212866,98.59398,11.19625,15.337032,100.0,11.636462,7839.556115865707,32.739685,5.470569e-05,4.0212865,1.2016807,351.17,1.4278601,2558866,-71.29068353417524,0.0142786,3894.5881,20400,-0.9596867,204,0.39859042,1.2207031e-06,0.39129522,8.5936775,5.172416,[-0.042 -0.705 -0.01  -0.54  -1.024],100,0.0054705692,39.129524
-44.95353,2.7234457,98.65463,1.0542461,17.457361,100.0,0.008473362,7888.843375444412,24.704956,1.4998724e-08,272.34457,512.1477,352.83,28.111963,2594149,-60.92682138305633,0.28111964,45752588.0,20500,-1.0998615,205,0.39448297,-9.536743e-07,27.3784,11801.691,674.9328,[-0.045 -0.693 -0.004 -0.537 -1.02 ],100,1.4998725e-06,2737.84
-39.856853,0.0065426636,98.48334,72.38061,17.152058,100.0,78.09275,7931.551930904388,28.303282,0.001577298,0.65426636,0.70429444,295.49,1.059153,2623698,-76.33474380296587,0.010591528,338.9448,20600,-0.9340786,206,0.38541934,3.8146973e-07,0.053432122,1.2805285,2.207701,[-0.06  -0.708  0.001 -0.553 -1.025],100,0.1577298,5.343212
-38.8013,0.004285203,98.49211,84.459435,15.184432,100.0,81.12184,7974.706632137299,26.285732,0.0030593963,0.42852023,-0.94302505,309.41,0.998992,2654639,-78.57305486135704,0.00998992,224.03116,20700,-0.90795827,207,0.38574466,-7.6293946e-07,0.025498793,1.2327136,0.49298054,[-0.052 -0.717  0.002 -0.559 -1.034],100,0.30593964,2.5498793
-41.22591,0.01642925,98.55553,32.03325,15.701251,100.0,39.238396,8019.842942714691,21.788893,0.0006155732,1.6429249,1.0439563,325.31,1.1278985,2687170,-72.29688707161638,0.011278984,587.3468,20800,-0.988451,208,0.38427812,1.4877319e-06,0.14174251,2.5485241,3.237738,[-0.052 -0.718  0.001 -0.557 -1.033],100,0.061557323,14.174252
-43.580868,0.034942087,98.61957,11.494451,13.983494,100.0,17.63901,8072.2255046367645,24.482635,8.558642e-05,3.4942088,0.42040062,364.48,1.2592376,2723618,-69.3302753341061,0.012592375,1109.0133,20900,-1.0684171,209,0.38788864,7.4386594e-07,0.31205407,5.669253,3.8792968,[-0.056 -0.726 -0.002 -0.558 -1.035],100,0.008558642,31.205406
-40.285255,0.19497237,98.60776,1.5991838,13.861527,100.0,1.467534,8123.4067261219025,22.407976,6.2697325e-07,19.497238,11.266129,361.02,2.4855523,2759720,-70.80320551431416,0.024855517,51544.188,21000,-0.9549537,210,0.38493136,-5.340576e-07,1.959392,68.141525,22.351004,[-0.054 -0.72  -0.003 -0.548 -1.031],100,6.269733e-05,195.9392
-45.635956,0.004097189,98.690475,85.11878,13.407282,100.0,80.99848,8179.391556978226,20.43732,0.0019022078,0.4097189,-0.99164647,405.23,0.9798952,2800243,-62.7156836194213,0.009798953,175.22388,21100,-1.1362666,211,0.38301077,7.2479247e-07,0.021288885,1.234591,0.6985901,[-0.062 -0.727  0.001 -0.545 -1.034],100,0.19022079,2.1288886
-39.816242,0.0013448364,98.70511,98.2771,11.0319605,100.0,98.025536,8237.877082824707,15.495356,0.0069811842,0.13448365,-1.304794,429.45,1.0157031,2843188,-63.320864834477206,0.010157031,124.15161,21200,-0.9441979,212,0.38280255,-7.6293946e-07,0.01328359,1.0201423,0.03571403,[-0.058 -0.723  0.002 -0.542 -1.036],100,0.69811845,1.328359
-48.39772,0.011595066,98.66934,46.05419,13.652328,100.0,52.433403,8290.834866285324,20.119684,0.0011287581,1.1595067,-0.8163488,397.63,1.071344,2882951,-65.73858194375289,0.010713441,196.97719,21300,-1.2304559,213,0.3808464,-9.155273e-07,0.0776694,1.9071811,1.4115715,[-0.058 -0.723  0.002 -0.542 -1.036],100,0.11287581,7.7669396
-42.60887,0.37878126,98.700165,1.443634,12.589991,100.0,0.3439129,8343.2352039814,38.821342,4.4363088e-07,37.878124,30.211521,427.64,4.584317,2925715,-64.11205774042548,0.045843177,271558.03,21400,-1.03945,214,0.3780892,-5.1498415e-07,3.8078067,290.7713,54.430428,[-0.061 -0.728 -0.001 -0.543 -1.038],100,4.436309e-05,380.78067
-38.244896,0.019621108,98.698135,24.915512,10.637174,100.0,21.70646,8396.062540054321,29.688417,0.00031529873,1.9621109,0.12936306,430.25,1.130273,2968740,-64.93757590660728,0.011302728,571.0386,21500,-0.89673984,215,0.37745398,1.039505e-06,0.13713765,4.606923,2.8656254,[-0.067 -0.728  0.009 -0.542 -1.041],100,0.031529874,13.713765
-41.992992,0.004772183,98.57582,83.13681,13.260267,100.0,86.042076,8440.75854563713,28.082644,0.003496083,0.4772183,-1.1476375,367.1,1.0596046,3005450,-77.85939186577151,0.010596044,184.53062,21600,-1.0223117,216,0.37740102,3.4332277e-07,0.027454654,1.162222,0.36140037,[-0.067 -0.726  0.01  -0.547 -1.041],100,0.3496083,2.7454655
-36.517075,0.02177947,98.66109,25.496033,12.60801,100.0,19.144579,8487.827052354813,20.355028,0.00019878183,2.1779468,1.0928409,391.68,1.2740719,3044618,-66.37319748661197,0.012740719,612.6476,21700,-0.83983505,217,0.377399,-2.670288e-07,0.14358754,5.2234106,3.8748071,[-0.067 -0.727  0.009 -0.545 -1.042],100,0.019878183,14.358754
-41.225075,0.15594453,98.69675,2.4203944,9.540955,100.0,1.097736,8540.116017341614,19.518606,2.2445081e-05,15.594454,11.3157835,423.68,2.4560301,3086986,-64.2396266589778,0.024560299,55950.312,21800,-0.9967698,218,0.3844756,3.4332277e-07,1.552164,91.09658,24.431477,[-0.067 -0.722  0.003 -0.541 -1.042],100,0.0022445081,155.2164
-40.599197,0.020895047,98.69809,23.975052,11.576559,100.0,16.86119,8590.854258298874,21.317997,2.1394453e-05,2.0895047,1.5859034,417.7,1.1733972,3128756,-63.054315979203835,0.011733971,1584.8951,21900,-0.96883273,219,0.38282293,-1.5449524e-06,0.16969714,5.9307795,4.881637,[-0.056 -0.715  0.007 -0.528 -1.034],100,0.0021394454,16.969713
