InitialReturnMin,InitialReturnMean,MaxIW,ReturnStepMaxmin,Iteration,EmpiricalD2,J_sample_variance,StdIWNorm,InitialReturnStd,ReturnMeanIW,MinIW,MaxIWNorm,TimeElapsed,EpRewMean,TimestepsSoFar,Weights,EpThisIter,MeanEntropy,EntropyCoefficient,MeanIWNorm,MeanIW,ReturnStepMax,MinIWNorm,InitialBound,StdIW,ESSClassic,EpLenMean,InitialReturnMax,EpisodesSoFar,ESSRenyi,Bound
-4.0331955,1.6784668e-06,13.709408,86.624725,73,3.8049335,227.47597,0.014553773,2.891765,1.3643398,0.018093366,0.13709408,703.9906451702118,-108.36247106834634,126582,[ 0.729 -0.598 -0.85   0.083 -1.068],100,0.36284807,,0.008803685,0.8803685,100.0,0.00018093365,-0.36154976,1.4553772,26.788897,16.81,10.846542,7300,26.281668,0.65908897
-4.660301,5.264282e-06,8.8130665,87.024925,74,3.254763,90.47851,0.015669396,3.3241253,1.2965267,0.07345116,0.08813066,712.7285084724426,-108.68718401016343,128328,[ 0.731 -0.59  -0.862  0.119 -1.056],100,0.36615637,,0.014172491,1.4172492,100.0,0.0007345116,-0.32458052,1.5669396,44.996468,17.46,9.737572,7400,30.724205,0.7109428
-4.4164658,-3.2806397e-06,1960.4443,86.81796,75,13374.138,1771491.2,1.9499841,3.074759,133.20212,2.7437833e-05,19.604443,723.6002686023712,-108.56465330016212,130035,[ 0.739 -0.583 -0.87   0.151 -1.053],100,0.39042327,,0.20308448,20.308449,100.0,2.7437832e-07,-0.32472304,194.99844,1.0730157,17.07,9.741592,7500,0.0074771177,95.64938
-4.3454666,-4.5013426e-06,832.38745,86.95752,76,359.23563,20124.617,0.8277154,2.997484,13.962927,0.00016384074,8.323874,733.3498659133911,-108.57391310416179,131763,[ 0.786 -0.531 -0.849  0.199 -1.029],100,0.38589844,,0.08870062,8.870062,100.0,1.6384074e-06,-0.34069335,82.77154,1.1353563,17.28,10.220665,7600,0.27836883,7.505677
-3.9498215,-9.384155e-06,9.710899,86.50072,77,2.878296,28.17769,0.010912427,2.4591844,0.4404958,0.04438217,0.09710899,745.4147095680237,-108.44602254586843,133425,[ 0.769 -0.53  -0.883  0.17  -1.033],100,0.38688597,,0.0076786317,0.76786315,100.0,0.0004438217,-0.23091581,1.0912428,33.116474,16.62,6.9271927,7700,34.74278,0.04875052
-3.432518,-4.348755e-06,1.0,86.580124,78,1.0,6.5965414,1.8626451e-09,2.5554993,-4.3660402e-06,1.0,0.01,752.4026317596436,-108.86746304141599,135106,[ 0.77  -0.538 -0.873  0.181 -1.032],100,0.38688597,,0.010000002,1.0,100.0,0.01,-0.2682544,,100.0,16.81,8.047501,7800,100.0,-0.2682544
-4.388138,-5.4931643e-06,2.8085883,86.816505,79,1.3087143,11.643436,0.0051235277,2.8503854,0.25063628,0.35834754,0.028085882,760.6902549266815,-108.71125242052494,136819,[ 0.77  -0.538 -0.873  0.181 -1.032],100,0.3861813,,0.010326173,1.0326174,100.0,0.0035834752,-0.24827711,0.5123528,80.245,17.13,7.4481506,7900,76.41087,-0.033384174
-3.945984,2.5177003e-06,3.7193217,86.72375,80,1.3332999,9.910004,0.005545291,2.6015573,0.138816,0.19246991,0.037193216,768.901246547699,-108.92723550581813,138519,[ 0.77  -0.534 -0.872  0.168 -1.033],100,0.3855761,,0.010158262,1.0158262,100.0,0.001924699,-0.27417785,0.55452913,77.04187,17.0,8.22541,8000,75.001884,-0.17777622
-5.050049,-1.4495849e-06,1.0,87.149605,81,1.0,8.920512,1.8626451e-09,2.9717517,-1.437962e-06,1.0,0.01,775.6092534065247,-108.4060464013187,140278,[ 0.772 -0.528 -0.878  0.167 -1.033],100,0.3855761,,0.010000002,1.0,100.0,0.01,-0.2541536,,100.0,17.59,7.624565,8100,100.0,-0.2541536
-3.6574478,-4.8065185e-06,28.143772,86.525894,82,5.0834174,306.8881,0.030210529,2.9402819,1.4423215,0.020052012,0.28143772,785.2390105724335,-108.65323330799669,141959,[ 0.772 -0.528 -0.878  0.167 -1.033],100,0.38374,,0.01220804,1.220804,100.0,0.00020052011,-0.3106389,3.0210528,14.037347,16.81,9.319023,8200,19.671806,0.7419524
-4.8063965,-3.3569336e-06,88.43851,87.14742,83,31.530455,4450.887,0.093802504,3.3665712,4.990195,0.0006806169,0.88438505,793.6091794967651,-108.5767558765298,143707,[ 0.795 -0.512 -0.855  0.193 -1.035],100,0.3410741,,0.02022852,2.0228517,100.0,6.8061686e-06,-0.30853555,9.380251,4.443835,17.48,9.255966,8300,3.171537,3.2577252
-4.272644,6.1035155e-07,12.506554,86.88704,84,4.2144046,140.40468,0.016444076,3.0021944,1.3858021,0.066642806,0.12506554,801.7220904827118,-108.68188762193455,145424,[ 0.795 -0.554 -0.851  0.192 -1.078],100,0.33885312,,0.01125279,1.1252788,100.0,0.00066642807,-0.31218225,1.6444076,31.892889,17.17,9.365486,8400,23.728144,0.74492145
-4.1842117,5.264282e-06,5.962456,86.787865,85,1.6283063,27.386423,0.0077936314,3.005395,0.4249301,0.0897939,0.05962456,811.0304141044617,-108.61092752456072,147130,[ 0.794 -0.546 -0.861  0.177 -1.08 ],100,0.33744982,,0.010609117,1.060912,100.0,0.00089793897,-0.32140917,0.77936316,64.94937,17.06,9.642433,8500,61.41351,0.014788836
-4.262268,-2.9754638e-06,20.51181,86.99614,86,6.380541,338.29913,0.02296081,3.5340157,1.88661,0.01196401,0.2051181,819.8726058006287,-108.50223083667763,148867,[ 0.791 -0.554 -0.854  0.157 -1.081],100,0.32471862,,0.010958624,1.0958626,100.0,0.0001196401,-0.3502741,2.296081,18.552956,17.37,10.508133,8600,15.672652,1.0018346
-4.9253845,-8.392334e-06,1.8618739,87.0106,87,1.08522,15.179242,0.0028415162,3.3876715,0.17648584,0.46822232,0.018618738,831.0447719097137,-108.03627983262238,150601,[ 0.784 -0.56  -0.858  0.122 -1.094],100,0.3135394,,0.009977197,0.9977199,100.0,0.0046822233,-0.33729175,0.28415164,92.497375,17.34,10.1185,8700,92.14722,-0.17487532
-4.5174026,-2.3651123e-06,45.55311,86.76573,88,23.34319,1365.3212,0.04754274,2.9011204,3.147802,0.009759736,0.45553106,837.4945545196533,-108.17514383222421,152306,[ 0.792 -0.55  -0.849  0.118 -1.105],100,0.31463388,,0.013565868,1.356587,100.0,9.759736e-05,-0.32490548,4.7542744,7.528922,17.05,9.747093,8800,4.2839046,1.5780395
-4.7469177,4.8828124e-06,191.66037,86.990585,89,158.66705,32706.826,0.19030271,3.1249256,17.145641,0.0039711166,1.9166037,847.4525339603424,-108.52713110113348,154041,[ 0.803 -0.561 -0.832  0.134 -1.104],100,0.3018083,,0.027550068,2.7550068,100.0,3.9711165e-05,-0.3143168,19.030272,2.0528033,17.35,9.429649,8900,0.6302506,13.186348
-4.692322,-7.095337e-06,50.107826,86.48121,90,12.253919,636.8243,0.05083362,2.9218998,2.3234138,0.005369368,0.50107825,857.1257090568542,-107.7068989703572,155700,[ 0.775 -0.575 -0.849  0.089 -1.117],100,0.3054698,,0.015964147,1.5964144,100.0,5.369368e-05,-0.3075071,5.0833626,8.977173,16.59,9.224998,9000,8.160655,1.2469919
-4.14032,-3.2806397e-06,150.5161,86.577255,91,21.381826,4352.649,0.1494068,2.8246763,7.229259,2.1654985e-06,1.5051609,866.1578414440155,-108.29890410017742,157374,[ 0.791 -0.563 -0.834  0.122 -1.113],100,0.20620297,,0.022613034,2.2613037,100.0,2.1654984e-08,-0.30728477,14.9406805,2.239446,16.74,9.218445,9100,4.676869,5.8083744
-5.3936005,-7.781982e-06,25.165676,87.14519,92,15.935267,351.0402,0.03139589,3.3901877,1.8801941,0.0041799936,0.25165674,876.314760684967,-107.69943336480992,159121,[ 0.706 -0.583 -0.896  0.142 -1.213],100,0.20881326,,0.0123683335,1.2368335,100.0,4.1799936e-05,-0.28264377,3.1395888,13.4345045,17.47,8.47908,9200,6.2753887,0.7519393
-4.448799,5.722046e-06,27.583923,86.71401,93,15.756695,650.9071,0.031799592,2.9851966,2.3032982,0.0012146749,0.27583924,885.8547592163086,-108.37530712105146,160816,[ 0.698 -0.604 -0.884  0.124 -1.21 ],100,0.19481818,,0.013900479,1.390048,100.0,1.2146749e-05,-0.29933918,3.179959,16.042627,16.95,8.980347,9300,6.3465085,1.1150576
-4.093178,-7.6293946e-07,1.9346781,86.19087,94,1.0770028,8.946393,0.0028691278,2.7773857,0.05832682,0.5223397,0.019346781,894.817791223526,-108.17587344334657,162440,[ 0.7   -0.587 -0.893  0.114 -1.224],100,0.19474207,,0.01023179,1.0231792,100.0,0.0052233967,-0.28654784,0.2869128,92.71009,16.24,8.596413,9400,92.85027,-0.23904814
-3.914978,-1.1138916e-05,1.9661599,86.45745,95,1.1111938,9.720947,0.003312946,2.9835665,0.05681905,0.4272417,0.0196616,902.9056596755981,-108.47967791012063,164105,[ 0.7   -0.589 -0.891  0.116 -1.224],100,0.19321229,,0.009793421,0.9793422,100.0,0.004272417,-0.29432973,0.33129463,89.73156,16.65,8.829559,9500,89.9933,-0.2534316
-3.6643448,1.9836425e-06,3.4608989,86.25035,96,1.3160416,11.9572935,0.0053270333,2.7713547,0.14476216,0.24708538,0.034608986,911.1018524169922,-108.40716248404105,165739,[ 0.697 -0.597 -0.894  0.116 -1.226],100,0.19295043,,0.01041289,1.0412892,100.0,0.0024708537,-0.28229678,0.53270334,79.257225,16.34,8.468964,9600,75.98544,-0.17908779
-4.456032,-2.9754638e-06,46.2735,86.65054,97,13.825366,767.61475,0.05503069,2.8828316,2.7893019,0.015214247,0.46273497,918.8058214187622,-108.11903196967165,167422,[ 0.696 -0.601 -0.889  0.12  -1.226],100,0.23517244,,0.016014932,1.6014932,100.0,0.00015214246,-0.29465148,5.503069,7.807894,16.83,8.839455,9700,7.2330813,1.6937258
-4.5320816,2.8991699e-06,2.9164193,86.62251,98,1.2810364,16.102495,0.006089588,3.257953,0.12689495,0.2141808,0.029164191,927.7027108669281,-108.24616013246519,169110,[ 0.729 -0.575 -0.883  0.125 -1.184],100,0.2250757,,0.010653131,1.0653131,100.0,0.002141808,-0.31907058,0.6089589,75.3719,16.88,9.572205,9800,78.0618,-0.23424163
-4.6078796,7.781982e-06,7.040564,86.83853,99,2.4208548,36.187023,0.009940336,3.2856169,0.6933784,0.042737257,0.07040564,935.0897941589355,-108.12521556508521,170821,[ 0.753 -0.566 -0.871  0.114 -1.194],100,0.22696713,,0.009935922,0.9935923,100.0,0.00042737255,-0.2865517,0.9940337,49.977795,17.11,8.5967865,9900,41.307724,0.24751762
-4.25412,3.6621093e-06,9018.1,86.776924,100,205843.84,29385012.0,8.972189,3.1468751,542.1026,4.452249e-07,90.18099,944.12065076828,-108.43171269548971,172529,[ 0.756 -0.557 -0.882  0.133 -1.192],100,0.22606975,,0.90932167,90.93219,100.0,4.4522492e-09,-0.3232925,897.2189,1.0167173,17.08,9.698883,10000,0.00048580515,395.4231
-4.1853943,5.264282e-06,10.723404,86.78671,101,2.7659826,50.76229,0.016320359,3.2210474,1.1607119,0.03146896,0.10723404,953.2900972366333,-108.50971503975063,174238,[ 0.737 -0.583 -0.85   0.079 -1.193],100,0.2260026,,0.012586742,1.258674,100.0,0.00031468962,-0.30140063,1.632036,37.296005,17.09,9.042175,10100,36.15352,0.65943646
-4.3263702,3.3569336e-06,16.855318,86.58376,102,3.6937804,82.18985,0.017478818,3.0621312,0.75761557,0.050494246,0.16855317,961.9300651550293,-108.38813106434034,175910,[ 0.744 -0.579 -0.857  0.107 -1.193],100,0.22307721,,0.0102978535,1.0297855,100.0,0.00050494244,-0.25328797,1.747882,25.76711,16.72,7.5987396,10200,27.072535,0.27080965
-4.6370697,2.0599366e-06,2.0082767,86.533585,103,1.3411098,8.70328,0.0041190805,2.6785445,0.14556275,0.22076856,0.020082766,970.321252822876,-107.93662572856219,177580,[ 0.739 -0.582 -0.867  0.086 -1.196],100,0.22297291,,0.009423136,0.94231355,100.0,0.0022076855,-0.2240196,0.41190806,83.957596,16.7,6.7206497,10300,74.56511,-0.11386843
-3.9798813,2.9754638e-06,2.6193156,86.291016,104,1.2506636,8.321173,0.0042801434,2.6469164,0.14875403,0.26632005,0.026193155,976.4290361404419,-108.47044752382875,179224,[ 0.741 -0.577 -0.872  0.083 -1.196],100,0.22516869,,0.009875258,0.98752576,100.0,0.0026632005,-0.3615762,0.42801437,84.18545,16.44,10.847374,10400,79.95755,-0.25561103
-4.6550064,1.2435913e-05,1.000005,86.727394,105,1.0,7.439059,1.6044988e-08,2.7137914,1.2867153e-05,0.9999961,0.01000005,984.2701714038849,-107.78139568859798,180919,[ 0.743 -0.574 -0.878  0.089 -1.194],100,0.22516869,,0.0100000035,1.0000004,100.0,0.009999961,-0.23801121,1.6024007e-06,99.999985,16.95,7.140709,10500,100.0,-0.23801076
-4.0816574,1.0681152e-06,172.86858,86.638466,106,130.58693,15928.6,0.17331527,2.9704504,14.258968,0.0014249419,1.7286857,992.5145227909088,-108.65395696267412,182615,[ 0.743 -0.574 -0.878  0.089 -1.194],100,0.23395084,,0.027944447,2.7944446,100.0,1.4249419e-05,-0.32590503,17.331526,2.5337946,16.96,9.777184,10600,0.7657734,10.534688
-4.5812607,-1.0375977e-05,5.8626776,86.39967,107,3.6110141,22.322916,0.010935697,2.6421838,0.61826926,0.0454695,0.058626775,1001.786721944809,-107.72710829177089,184265,[ 0.727 -0.538 -0.877  0.07  -1.185],100,0.22802846,,0.009582466,0.9582467,100.0,0.000454695,-0.21687871,1.0935699,43.433277,16.5,6.50605,10700,27.693052,0.20616156
-4.071762,2.2888185e-06,698.8703,86.45298,108,1348.567,243407.19,0.69482994,3.0693746,49.31394,2.5164256e-05,6.988703,1010.0217490196228,-108.27409019482386,185937,[ 0.708 -0.544 -0.868  0.041 -1.191],100,0.20622152,,0.08372287,8.372287,100.0,2.5164255e-07,-0.3787247,69.482994,1.4311033,16.72,11.361809,10800,0.07415278,35.406006
-3.9253159,-3.6621093e-06,2091.9602,85.99109,109,6489.9785,1286911.8,2.080938,2.5256433,114.5128,3.5052784e-05,20.919601,1021.2118058204651,-108.37826652953076,187549,[ 0.669 -0.579 -0.948  0.059 -1.213],100,0.20253836,,0.21758457,21.758451,100.0,3.5052784e-07,-0.2440258,208.09383,1.0814717,16.12,7.3206635,10900,0.015408372,94.85428
-4.1280212,8.087158e-06,16.979057,86.03223,110,4.1003656,66.83815,0.019554496,2.8657305,0.8808364,0.016613202,0.16979057,1029.7541954517365,-107.84099083050573,189167,[ 0.658 -0.566 -0.986  0.049 -1.216],100,0.20289938,,0.011276335,1.1276336,100.0,0.00016613201,-0.31402084,1.9554496,24.955297,16.18,9.420868,11000,24.38807,0.24494797
-3.5904617,-2.8991699e-06,50.8095,85.98172,111,40.559742,685.1159,0.052276924,2.5436106,2.4634624,0.0001713235,0.508095,1038.839872121811,-108.00270852590653,190775,[ 0.661 -0.555 -0.993  0.041 -1.216],100,0.19042967,,0.011039162,1.1039163,100.0,1.713235e-06,-0.22555223,5.2276926,4.268799,16.08,6.7664795,11100,2.465499,1.027017
-4.649254,-3.8146973e-07,1.0000652,86.25687,112,1.0,8.574164,2.3820863e-07,2.9134853,4.120171e-06,0.99993867,0.010000652,1049.2096118927002,-107.64094058339639,192411,[ 0.635 -0.584 -0.99   0.035 -1.229],100,0.19042967,,0.010000007,1.0000007,100.0,0.009999386,-0.2674488,2.3822677e-05,99.999985,16.36,8.023453,11200,100.0,-0.2674443
-4.056946,1.121521e-05,1.000031,86.308044,113,1.0,7.713713,1.299784e-07,2.7634418,1.38655305e-05,0.99996775,0.01000031,1057.0753138065338,-108.39306709885024,194065,[ 0.635 -0.584 -0.99   0.035 -1.229],100,0.19042967,,0.009999994,0.99999964,100.0,0.009999678,-0.21317747,1.3002211e-05,100.0,16.54,6.3956604,11300,100.0,-0.21317482
-4.1434555,-8.392334e-07,9.186218,86.47741,114,1.8259311,17.303684,0.011484585,2.8372574,0.2798832,0.18140638,0.09186218,1062.8342456817627,-107.8002867242415,195736,[ 0.635 -0.584 -0.99   0.035 -1.229],100,0.19027086,,0.0117508285,1.1750828,100.0,0.0018140638,-0.24794549,1.1484584,51.14569,16.71,7.438339,11400,54.76658,-0.055157006
-4.155815,7.095337e-06,56.288563,86.309074,115,13.596871,743.4234,0.056923334,2.6732972,3.019936,0.0016657537,0.56288564,1070.7384436130524,-107.7954887074789,197383,[ 0.633 -0.59  -0.984  0.04  -1.229],100,0.19019204,,0.014640969,1.4640968,100.0,1.6657536e-05,-0.2580211,5.6923337,6.204958,16.47,7.7408447,11500,7.354633,2.0684848
-3.571968,3.2806397e-06,3.0313673,85.78014,116,1.3431107,9.56449,0.0055124154,2.4666274,0.19521691,0.24709207,0.030313672,1079.1250562667847,-108.01486735364162,198969,[ 0.613 -0.605 -1.011  0.016 -1.229],100,0.19018391,,0.009758362,0.9758363,100.0,0.0024709206,-0.25122178,0.5512415,75.809135,15.86,7.536751,11600,74.454025,-0.095934466
-4.1819077,8.239746e-06,6.50473,86.06848,117,2.9166586,14.69219,0.013518043,2.5945463,0.44022024,0.027774591,0.0650473,1087.5699396133423,-107.64077060758538,200581,[ 0.612 -0.609 -1.006  0.019 -1.229],100,0.18937224,,0.011111479,1.1111479,100.0,0.00027774592,-0.22640164,1.3518044,40.32135,16.12,6.7922974,11700,34.28581,0.05355221
-3.923317,1.5258789e-07,18.856865,86.36175,118,5.4178443,174.95857,0.024430389,3.0495713,1.928957,0.007039912,0.18856865,1094.5144453048706,-108.60374054081741,202251,[ 0.62  -0.6   -1.017  0.026 -1.23 ],100,0.17952824,,0.012984743,1.2984741,100.0,7.039912e-05,-0.3171594,2.4430387,22.026794,16.7,9.514786,11800,18.457525,1.1907282
-4.642334,-6.1035155e-07,2.7497425,86.47167,119,1.2899599,13.551713,0.005108651,2.9710937,0.19531661,0.29524294,0.027497424,1104.6581461429596,-107.90881200201042,203921,[ 0.651 -0.573 -0.99   0.05  -1.239],100,0.17911536,,0.010492194,1.0492195,100.0,0.0029524292,-0.30651003,0.51086503,80.836044,16.7,9.195282,11900,77.52179,-0.15280575
-3.9430466,4.8828124e-06,1.8688196,86.141396,120,1.2833264,7.716006,0.003403468,2.6640096,0.14423776,0.30065095,0.018688196,1110.3863167762756,-108.25999537931055,205558,[ 0.65  -0.577 -0.986  0.052 -1.24 ],100,0.1790664,,0.008880167,0.8880168,100.0,0.0030065095,-0.25892586,0.34034678,87.19211,16.37,7.7679214,12000,77.9225,-0.1490893
-3.8003998,1.04522705e-05,2.9413762,86.32145,121,1.3307769,11.454818,0.005398945,2.6426196,0.31908113,0.14069211,0.029413762,1116.433254480362,-108.12675247598521,207208,[ 0.652 -0.573 -0.99   0.05  -1.24 ],100,0.17397898,,0.010019912,1.0019913,100.0,0.0014069211,-0.21443605,0.5398945,77.49966,16.5,6.4333954,12100,75.14407,0.071697116
-4.5511703,1.9836425e-06,3.5679443,86.433266,122,1.4383652,7.855464,0.0067510125,2.6303065,0.14239977,0.26175025,0.03567944,1124.666157245636,-108.23749698171646,208876,[ 0.667 -0.556 -0.97   0.052 -1.245],100,0.17347015,,0.010430106,1.0430106,100.0,0.0026175024,-0.24046686,0.6751013,70.474724,16.68,7.2140656,12200,69.52337,-0.14599903
-4.2921677,3.890991e-06,1.0006748,86.0913,123,1.0000001,6.5050716,2.8164798e-06,2.5375197,8.1885606e-05,0.99932826,0.010006748,1132.8124265670776,-107.88567513625742,210495,[ 0.666 -0.559 -0.963  0.051 -1.245],100,0.17347015,,0.010000114,1.0000116,100.0,0.009993282,-0.27404654,0.00028164708,100.000015,16.19,8.221512,12300,99.999985,-0.27396855
-3.75885,4.5013426e-06,1.0,86.152115,124,1.0,6.950316,1.8626451e-09,2.6231303,4.5076013e-06,1.0,0.01,1137.6447734832764,-108.61130337942575,212136,[ 0.666 -0.559 -0.963  0.051 -1.245],100,0.17347015,,0.010000002,1.0,100.0,0.01,-0.36924678,,100.0,16.41,11.077538,12400,100.0,-0.36924678
-4.278328,-2.9754638e-06,15.992643,86.37167,125,12.121709,124.52946,0.023438692,2.8763173,1.4715674,0.0018490537,0.15992643,1147.0570816993713,-108.42661151856211,213804,[ 0.666 -0.559 -0.963  0.051 -1.245],100,0.16895124,,0.013670346,1.3670346,100.0,1.8490537e-05,-0.24036354,2.3438694,25.382437,16.68,7.2108154,12500,8.249661,0.6347223
-4.2890396,-1.0681152e-06,3.1727257,86.02802,126,1.2499973,8.157068,0.0051216227,2.43218,0.12691478,0.24612041,0.031727254,1155.0330781936646,-108.0489946212101,215416,[ 0.684 -0.546 -0.976  0.069 -1.25 ],100,0.16915989,,0.010052495,1.0052495,100.0,0.002461204,-0.25350705,0.51216227,79.391685,16.12,7.605179,12600,80.000175,-0.1565132
-3.789154,-3.3569336e-06,1.0,86.05305,127,1.0,7.1645746,1.8626451e-09,2.6632552,-3.3676624e-06,1.0,0.01,1162.232318162918,-108.13612625543772,217032,[ 0.684 -0.548 -0.972  0.073 -1.25 ],100,0.16915989,,0.010000002,1.0,100.0,0.01,-0.27232802,,100.0,16.16,8.169739,12700,100.0,-0.27232802
-4.682663,-6.3323973e-06,1.0,86.13456,128,1.0,7.7112274,1.8626451e-09,2.7629902,-6.3106418e-06,1.0,0.01,1169.3411877155304,-107.89851678575968,218651,[ 0.684 -0.548 -0.972  0.073 -1.25 ],100,0.16915989,,0.010000002,1.0,100.0,0.01,-0.252316,,100.0,16.19,7.56929,12800,100.0,-0.252316
-4.287735,-5.264282e-06,58.47112,86.234604,129,29.09218,1032.4542,0.06324041,2.7118983,3.6350422,0.0061515886,0.5847112,1175.5704309940338,-108.03995430878047,220288,[ 0.684 -0.548 -0.972  0.073 -1.25 ],100,0.17043224,,0.017472852,1.7472855,100.0,6.1515886e-05,-0.30504018,6.3240404,7.0923448,16.37,9.151047,12900,3.4373498,1.9897704
-4.3870773,-7.6293944e-08,19.515514,86.17809,130,11.890586,189.40163,0.028326742,2.9733646,1.6965992,0.004400367,0.19515514,1184.6982307434082,-108.05176773837925,221917,[ 0.688 -0.552 -0.955  0.093 -1.248],100,0.16323242,,0.011562085,1.1562085,100.0,4.4003667e-05,-0.2831615,2.832674,14.280933,16.29,8.494843,13000,8.410014,0.72018135
-4.0683975,-4.043579e-06,10.336346,86.39318,131,2.7309618,27.767588,0.015291599,2.8061316,0.5561044,0.045060948,0.103363454,1194.0818378925323,-108.59237906705046,223580,[ 0.692 -0.558 -0.932  0.095 -1.256],100,0.16360298,,0.011676368,1.167637,100.0,0.00045060946,-0.29837444,1.52916,36.831017,16.63,8.951111,13100,36.617138,0.06302881
-4.181221,8.392334e-07,2.2796335,86.57931,132,1.1145053,10.679335,0.0033486837,2.8806558,0.1441181,0.38109735,0.022796335,1201.1410677433014,-108.60824954400107,225271,[ 0.694 -0.552 -0.942  0.091 -1.255],100,0.16539799,,0.0094109895,0.941099,100.0,0.0038109734,-0.3128799,0.3348684,88.76163,16.91,9.386421,13200,89.72591,-0.18619049
-4.651581,6.8664554e-07,23.156044,86.21625,133,7.6165075,193.89326,0.02388103,3.025211,1.6273491,0.0030981153,0.23156044,1208.938285112381,-107.9040756079262,226906,[ 0.695 -0.552 -0.948  0.094 -1.254],100,0.16433562,,0.01025746,1.025746,100.0,3.098115e-05,-0.27791858,2.388103,15.5755005,16.35,8.337578,13300,13.129377,0.86034703
-4.4007416,3.7384034e-06,1.4968123,86.42222,134,1.0414227,9.701624,0.0019395974,3.0103931,0.03460585,0.59981245,0.014968123,1218.2534713745117,-107.94887064703177,228570,[ 0.692 -0.551 -0.93   0.056 -1.255],100,0.16433702,,0.009856398,0.9856398,100.0,0.0059981244,-0.29341644,0.19395974,96.27193,16.64,8.802605,13400,96.022484,-0.26482975
-4.5460663,-1.8310546e-06,1.0,86.37003,135,1.0,7.9016604,1.8626451e-09,2.796899,-1.8402934e-06,1.0,0.01,1224.649442434311,-108.11178111524083,230232,[ 0.692 -0.549 -0.931  0.056 -1.255],100,0.16433702,,0.010000002,1.0,100.0,0.01,-0.23537019,,100.0,16.62,7.0610504,13500,100.0,-0.23537019
-3.5764618,8.087158e-06,1.0009543,85.912415,136,1.0000001,7.0208516,4.190134e-06,2.6363556,0.00010203011,0.99852633,0.010009542,1232.5345470905304,-108.23222016409078,231835,[ 0.692 -0.549 -0.931  0.056 -1.255],100,0.16433702,,0.010000319,1.0000321,100.0,0.009985263,-0.29678836,0.00041901652,99.99998,16.03,8.9038925,13600,99.999985,-0.29669443
-4.3709564,-1.5258789e-07,1.0000039,86.3441,137,1.0,9.934369,1.6608382e-08,3.1360838,1.4901161e-08,0.99999404,0.010000039,1239.6980214118958,-108.22077500820846,233492,[ 0.692 -0.549 -0.931  0.056 -1.255],100,0.16433702,,0.009999999,1.0,100.0,0.00999994,-0.30562916,1.6660964e-06,100.00004,16.57,9.168869,13700,100.0,-0.30562896
-4.129318,-5.4931643e-06,973.6919,86.27361,138,1222.287,143232.55,0.9682678,2.736054,37.34878,0.00016548063,9.736918,1246.1598455905914,-108.17877618606737,235141,[ 0.692 -0.549 -0.931  0.056 -1.255],100,0.16213262,,0.10318552,10.31855,100.0,1.6548062e-06,-0.2679509,96.82678,1.1229025,16.49,8.038361,13800,0.08181385,27.981085
-3.7173004,-4.043579e-06,18.273537,86.37558,139,11.356515,127.67229,0.025532208,2.6273808,1.817431,0.0030678129,0.18273537,1255.6684505939484,-108.40447776674955,236800,[ 0.699 -0.546 -0.914  0.095 -1.257],100,0.13207284,,0.009819699,0.9819701,100.0,3.067813e-05,-0.30945402,2.5532207,12.885731,16.59,9.283501,13900,8.805518,0.77460206
-4.4395447,-1.0681152e-06,105.528625,86.74815,140,44.96907,2541.4783,0.1056335,3.3976028,5.115159,0.0006951633,1.0552863,1265.7118515968323,-108.55881062308092,238513,[ 0.673 -0.558 -0.904  0.092 -1.287],100,0.13121828,,0.019597147,1.9597144,100.0,6.951633e-06,-0.2888708,10.56335,3.3272567,17.13,8.666092,14000,2.2237506,3.178028
-4.587509,7.781982e-06,11.042746,86.639755,141,3.737725,85.95906,0.020632403,3.241351,1.2375505,0.013634113,0.110427454,1275.4418966770172,-108.11697474474359,240203,[ 0.707 -0.532 -0.894  0.124 -1.288],100,0.13064575,,0.013059081,1.3059082,100.0,0.00013634113,-0.3562145,2.0632403,28.602726,16.9,10.686668,14100,26.754242,0.54885894
-4.465233,3.890991e-06,70.57966,86.62341,142,35.46768,731.12976,0.07122128,2.782242,2.6578774,0.0029013285,0.70579654,1281.1651759147644,-108.24254839888835,241890,[ 0.69  -0.544 -0.9    0.099 -1.288],100,0.1255729,,0.016536465,1.6536466,100.0,2.9013285e-05,-0.2375246,7.122127,5.115198,16.87,7.1258545,14200,2.8194683,1.2432826
-4.3102493,2.0599366e-06,8.706675,86.55859,143,2.832972,41.831375,0.015001167,3.088112,0.5632646,0.050719667,0.08706675,1291.572143793106,-108.3473320389804,243573,[ 0.693 -0.536 -0.925  0.103 -1.293],100,0.121062286,,0.011880252,1.1880252,100.0,0.00050719664,-0.28291547,1.5001167,38.54448,16.83,8.487526,14300,35.29862,0.08707377
-3.9852676,2.2888185e-06,38.377594,86.09932,144,34.174362,958.9442,0.03976709,2.9537785,4.14994,0.00035321238,0.38377592,1300.1396403312683,-107.28526663503071,245182,[ 0.705 -0.525 -0.931  0.109 -1.298],100,0.12390089,,0.010088902,1.0088903,100.0,3.5321236e-06,-0.2646258,3.976709,6.047142,16.09,7.938843,14400,2.92617,2.6029549
