InitialReturnMean,EpisodesSoFar,J_sample_variance,StdIWNorm,ReturnStepMaxmin,TimestepsSoFar,ESSClassic,EpRewMean,ReturnStepMax,EpThisIter,MeanIW,StdIW,MinIWNorm,InitialReturnStd,MaxIWNorm,Iteration,InitialBound,InitialReturnMin,TimeElapsed,EpLenMean,Weights,ESSRenyi,Bound,MeanIWNorm,EntropyCoefficient,EmpiricalD2,ReturnMeanIW,InitialReturnMax,MeanEntropy,MinIW,MaxIW
1.5258789e-07,7200,13357.917,0.051602274,88.688705,130138,9.079523,-106.98372905727645,100.0,100,1.6306827,5.1602273,0.00020261301,9.8281765,0.47519433,72,-1.3320961,-7.4079285,793.2194554805756,20.75,[-0.414  0.471  0.531 -1.104 -0.963],12.251523,4.3883653,0.016306827,1.3999996,8.1622505,10.01964,59.132057,0.47692493,0.0202613,47.519436
-3.8146972e-08,7300,232.4545,0.0040998324,87.08853,131921,84.902885,-106.19076741659048,100.0,100,0.972255,0.40998325,0.0022312887,8.3045025,0.027378967,73,-1.3202314,-6.01857,802.8028042316437,17.83,[-0.378  0.484  0.54  -1.109 -0.942],87.00936,-1.2494652,0.0097225495,1.3499985,1.1493016,0.8561356,58.92238,0.45553294,0.22312889,2.7378967
1.0681152e-06,7400,103.72993,0.002325012,87.855286,133837,94.54781,-106.77034759126937,100.0,100,0.96820235,0.23250122,0.005104495,8.57594,0.016859518,74,-1.0965762,-6.321251,814.87477684021,19.16,[-0.386  0.479  0.54  -1.106 -0.963],93.8963,-1.5190337,0.009682025,1.2999992,1.0650047,0.22376096,50.663094,0.45493573,0.5104495,1.685952
-7.5531007e-06,7500,5028.3516,0.06085664,87.70922,135675,6.602048,-106.86984398236899,100.0,100,1.6180005,6.0856643,4.1555253e-05,5.577377,0.6107525,75,-0.1541897,-6.082611,823.9548950195312,18.38,[-0.389  0.474  0.539 -1.106 -0.964],11.67702,4.616084,0.016180005,1.25,8.563828,6.731439,21.685555,0.4231602,0.0041555255,61.075256
8.659363e-06,7600,16195.16,0.057710476,87.13179,137474,7.023504,-106.80658075748423,100.0,100,1.5861523,5.7710466,8.58102e-05,6.3867927,0.5420452,76,-0.9871278,-5.5793304,833.8565275669098,17.99,[-0.35   0.453  0.538 -1.147 -0.996],5.5670104,7.134368,0.015861522,1.1999989,17.962963,13.470283,44.847843,0.42449325,0.00858102,54.204517
-3.6621093e-06,7700,68.20293,0.0037502595,87.174095,139282,87.295296,-106.91872634159714,100.0,100,0.98304725,0.37502596,0.0033495568,6.4523106,0.02288377,77,-0.66138875,-5.3541336,843.5665955543518,18.08,[-0.362  0.433  0.514 -1.142 -0.994],87.634705,-0.9587017,0.009830472,1.1499996,1.1411004,0.26927626,34.48656,0.4238281,0.3349557,2.288377
4.8828124e-06,7800,3049.2039,0.0124892285,88.552376,141317,45.901714,-106.31033770067472,100.0,100,1.1504253,1.248923,0.0025643676,10.184558,0.13217364,78,-1.620641,-7.465973,852.6605257987976,20.35,[-0.358  0.439  0.513 -1.145 -0.995],73.875435,2.7894108,0.011504253,1.1000004,1.35363,5.2173767,62.6057,0.40283188,0.25643677,13.217365
4.8828124e-06,7900,46051.246,0.053778954,87.2513,143131,8.01142,-106.72880208386647,100.0,100,1.5870847,5.3778944,0.00042080015,6.4242973,0.54555863,79,-0.8873453,-6.3377533,861.2672603130341,18.14,[-0.376  0.452  0.516 -1.134 -1.016],33.3304,18.301132,0.015870845,1.0499992,3.0002642,20.570778,39.3097,0.40677762,0.042080015,54.555862
-3.4332277e-07,8000,244.81393,0.004854971,87.41762,144972,81.21192,-106.61595127755912,100.0,100,1.0093819,0.48549715,0.0013721002,7.8807445,0.026254449,80,-1.391752,-5.551758,872.8301961421967,18.41,[-0.408  0.478  0.526 -1.115 -1.012],78.39529,-0.81310785,0.01009382,1.0,1.2755868,1.2181851,53.955875,0.38773718,0.13721003,2.625445
-7.705688e-06,8100,28461.602,0.08085641,87.53267,146797,3.507303,-106.69237320361013,100.0,100,1.5415368,8.085642,2.7576882e-05,6.652089,0.80394727,81,-0.91251147,-5.971649,883.3312859535217,18.25,[-0.404  0.472  0.52  -1.109 -1.031],2.9027662,9.740227,0.0154153695,0.95000076,34.449898,17.258078,38.42563,0.41357708,0.0027576883,80.39473
-6.027222e-06,8200,659.46893,0.0055172397,88.80776,148892,79.350105,-106.76619553769639,100.0,100,1.0815253,0.551724,0.0023453387,10.912928,0.042910565,82,-1.4557503,-8.607185,893.762656211853,20.95,[-0.394  0.442  0.52  -1.093 -1.005],78.26323,-0.7088375,0.0108152535,0.8999996,1.2777393,1.35744,54.838905,0.42006484,0.23453388,4.2910566
1.0375977e-05,8300,52746.43,0.040897194,89.01233,151019,11.391672,-106.21898056660683,100.0,100,1.4663916,4.089719,1.7733646e-05,13.1419,0.37599283,83,-1.6742488,-7.9804153,906.2173442840576,21.27,[-0.38   0.43   0.518 -1.091 -0.999],3.801563,10.646767,0.014663917,0.8500004,26.30497,21.065046,60.93943,0.41294056,0.0017733647,37.599285
-1.3427734e-05,8400,152.47655,0.004175079,88.1212,152942,85.12676,-106.99547314896466,100.0,100,0.9988374,0.41750792,0.0022230907,7.1242704,0.034309592,84,-1.1547426,-7.023842,916.6542887687683,19.23,[-0.414  0.418  0.504 -1.078 -1.006],82.64247,-0.6077558,0.009988373,0.80000114,1.2100316,1.0258558,44.55246,0.4107997,0.22230907,3.4309595
1.0681152e-06,8500,25791.75,0.05446463,88.18232,154915,6.8123007,-106.71779809327134,100.0,100,1.472591,5.446463,0.00020151181,7.870872,0.5522604,85,-1.0246866,-6.3442764,925.1625263690948,19.73,[-0.419  0.419  0.494 -1.083 -1.008],10.602637,10.961603,0.01472591,0.75,9.431616,15.054718,39.98362,0.4415761,0.020151181,55.22604
7.781982e-06,8600,85658.11,0.07166235,86.88022,156669,4.7257013,-106.29414572757196,100.0,100,1.5960126,7.166235,8.4977175e-05,6.142329,0.7257986,86,-1.0344869,-5.4426956,935.3790059089661,17.54,[-0.445  0.448  0.48  -1.074 -0.977],7.037788,23.343004,0.015960125,0.70000076,14.20901,28.407677,40.307945,0.4561883,0.008497718,72.579865
3.929138e-06,8700,10710.381,0.029061511,87.741356,158528,12.837333,-107.00571612925668,100.0,100,1.1152965,2.906151,0.000116135736,6.6448603,0.284071,87,-0.9159235,-6.045204,946.4374496936798,18.59,[-0.45   0.443  0.469 -1.096 -0.963],11.179497,5.9494033,0.011152964,0.6499996,8.944946,9.57561,36.37349,0.4693741,0.011613574,28.4071
-9.307862e-06,8800,10642.71,0.027138999,89.285515,160714,15.419667,-106.19911352666045,100.0,100,1.1587682,2.7138999,0.00027282714,11.271181,0.26632014,88,-1.6240041,-8.787865,957.0637829303741,21.86,[-0.452  0.443  0.48  -1.125 -0.95 ],15.573884,6.7134347,0.011587683,0.6000004,6.4210057,11.542218,57.168587,0.47034255,0.027282715,26.632015
-9.536743e-07,8900,10443.1455,0.022605702,89.03174,162850,24.466084,-106.4638666876341,100.0,100,1.2865577,2.2605705,0.00047618191,10.463399,0.20338681,89,-1.4612159,-7.8717422,968.9032435417175,21.36,[-0.438  0.458  0.495 -1.128 -0.949],28.110846,6.0952635,0.012865574,0.55000114,3.5573459,9.339161,51.597107,0.4498848,0.04761819,20.338682
-1.4648437e-05,9000,43407.47,0.048646268,88.64573,164906,6.001916,-106.44706487573694,100.0,100,1.2292352,4.8646264,2.3686978e-05,10.0766535,0.48530135,90,-1.2049487,-7.70356,977.8193030357361,20.56,[-0.451  0.471  0.515 -1.136 -0.969],4.753588,13.05109,0.012292352,0.5,21.036741,19.609337,42.896294,0.45001766,0.002368698,48.530136
5.645752e-06,9100,2591.3716,0.011343625,87.62122,166779,46.203506,-106.56288796235908,100.0,100,1.0512654,1.1343625,0.00038921146,8.053552,0.111144654,91,-1.2879404,-5.8781815,987.4064700603485,18.73,[-0.444  0.437  0.505 -1.129 -0.969],47.92385,2.5978625,0.010512653,0.45000076,2.0866437,4.7508564,44.713627,0.45201308,0.038921148,11.114466
5.1879883e-06,9200,965.525,0.010806236,87.44439,168624,50.646477,-106.60674883479959,100.0,100,1.0946872,1.0806237,0.00017313732,7.0518656,0.062470853,92,-1.442871,-5.8972855,998.8325138092041,18.45,[-0.438  0.421  0.502 -1.149 -0.967],50.361603,-0.26391244,0.010946873,0.39999962,1.9856397,2.024061,48.710434,0.44381103,0.017313732,6.2470856
3.8146972e-08,9300,138.31743,0.0054206825,87.28381,170404,76.085785,-106.7964515039945,100.0,100,0.96689165,0.5420682,0.0011460038,5.297938,0.032141324,93,-0.88564014,-5.338173,1009.3225517272949,17.8,[-0.443  0.422  0.487 -1.134 -0.975],65.66135,-0.32864964,0.009668916,0.35000038,1.522966,0.9560009,31.229221,0.4410646,0.11460038,3.2141323
9.117127e-06,9400,331.88654,0.003611057,88.49613,172432,88.15657,-106.52396845864192,100.0,100,0.985197,0.36110568,0.004147662,10.1457815,0.024414787,94,-2.046608,-6.81234,1021.1355335712433,20.28,[-0.452  0.423  0.475 -1.122 -0.978],88.167435,-1.2012506,0.009851971,0.30000114,1.1342056,1.1192973,65.3681,0.44956258,0.4147662,2.4414787
-1.0871887e-05,9500,1023202.8,0.2514699,87.48143,174289,1.9088091,-106.9618697959143,100.0,100,3.5079408,25.14699,1.0015876e-05,7.1743374,2.535615,95,-1.2172619,-5.7762375,1030.454615354538,18.57,[-0.436  0.424  0.476 -1.121 -0.969],1.5650728,89.61593,0.035079405,0.25,63.89479,100.244316,39.889248,0.44761986,0.0010015876,253.5615
7.6293946e-07,9600,792.0739,0.013257643,87.31145,176080,30.917822,-107.21890671949296,100.0,100,0.8869267,1.3257642,0.0001777781,5.156495,0.1274933,96,-0.69359994,-4.923027,1042.5631303787231,17.91,[-0.488  0.437  0.462 -1.138 -0.971],28.902275,0.7013874,0.008869267,0.19999886,3.4599352,2.1580687,23.493721,0.43618354,0.01777781,12.749331
-4.8828124e-06,9700,438.6773,0.0042781606,87.94922,178020,83.17795,-107.19325825242834,100.0,100,0.95130926,0.42781606,0.002831205,8.962094,0.03423666,97,-1.8212621,-7.2627945,1054.2396790981293,19.4,[-0.487  0.462  0.477 -1.118 -0.983],82.48258,-0.7154659,0.009513092,0.14999962,1.2123772,1.3619245,56.600533,0.4410547,0.2831205,3.423666
7.6293944e-08,9800,125217.555,0.15947004,88.22649,180008,2.2870994,-107.08933803255819,100.0,100,2.4397519,15.947004,2.4629915e-05,8.622661,1.6058364,98,-1.4127371,-7.0190353,1063.7150461673737,19.88,[-0.507  0.46   0.48  -1.122 -0.978],0.72281283,16.408815,0.024397517,0.10000038,138.3484,33.544434,43.705284,0.44350585,0.0024629915,160.58365
6.904602e-06,9900,1670.3599,0.010874011,88.73623,182031,42.800842,-106.31713891963616,100.0,100,0.9406349,1.0874012,9.746673e-05,8.543137,0.08896305,99,-1.3788772,-7.3377533,1074.6314387321472,20.23,[-0.519  0.489  0.473 -1.137 -0.975],37.43346,2.9586942,0.009406348,0.049999237,2.6714067,5.2486463,42.031765,0.43452495,0.009746673,8.896305
-6.4849855e-06,10000,16405.86,0.03163318,88.185684,183995,10.670288,-106.20088131872366,100.0,100,1.0932839,3.1633177,9.598008e-05,9.583332,0.3130276,100,-1.4681398,-6.903923,1085.567221403122,19.64,[-0.564  0.492  0.467 -1.125 -0.984],9.259599,7.0119863,0.01093284,,10.799604,11.836677,44.044,0.41631177,0.009598008,31.30276
-7.2479247e-06,10100,186243.61,0.081999764,88.88233,186089,6.786157,-105.93467212529944,100.0,100,2.2125056,8.199977,4.0029325e-05,11.390248,0.77531195,101,-2.0211291,-7.7997284,1096.9904384613037,20.94,[-0.544  0.48   0.464 -1.102 -1.003],3.1932998,28.081799,0.02212505,,31.315569,39.39206,60.633656,0.3861793,0.0040029325,77.5312
-7.019043e-06,10200,3512293.8,0.28659597,88.93201,188204,1.8545734,-106.473047453993,100.0,100,3.939645,28.659597,0.00014748733,11.644197,2.8895493,102,-2.1618402,-7.7775803,1106.9908845424652,21.15,[-0.496  0.481  0.462 -1.128 -1.033],1.1463917,168.2459,0.039396454,,87.23022,188.4368,64.854996,0.40575874,0.0147487335,288.95493
-5.1879883e-06,10300,1356732.1,0.1789154,89.43989,190420,2.9913435,-105.92770669674225,100.0,100,3.141779,17.891537,0.00010821836,12.605633,1.7385602,103,-2.202571,-8.364616,1118.159704208374,22.16,[-0.493  0.476  0.469 -1.109 -1.013],1.3187186,112.88412,0.03141779,,75.83119,132.0643,66.076965,0.39485568,0.010821836,173.85602
-7.019043e-06,10400,786.38684,0.008401329,88.71025,192484,60.563305,-106.19061522680151,100.0,100,1.041124,0.84013283,0.0014237226,11.233306,0.041738562,104,-2.0154672,-7.75972,1129.7620437145233,20.64,[-0.487  0.492  0.452 -1.104 -1.024],60.461388,-0.09154701,0.010411241,,1.6539482,2.5004537,60.463795,0.4062616,0.14237227,4.1738563
6.67572e-06,10500,32821248.0,1.0460097,88.83757,194575,1.2051126,-106.24824556468852,100.0,100,11.552668,104.60096,1.1904826e-05,10.024897,10.519644,105,-1.815276,-7.8385773,1138.887297153473,20.91,[-0.517  0.495  0.452 -1.091 -1.013],0.61996156,548.7022,0.11552668,,161.30032,571.757,54.458477,0.37626296,0.0011904826,1051.9644
6.790161e-06,10600,5858.6567,0.01657866,88.59767,196615,31.529606,-106.1051637189888,100.0,100,1.1250123,1.657866,0.000414238,10.100104,0.16942923,106,-1.5017747,-7.521904,1153.7950203418732,20.4,[-0.532  0.507  0.425 -1.079 -1.043],32.927708,4.672713,0.0112501215,,3.036956,7.289847,45.05344,0.376475,0.0414238,16.942923
2.5939942e-06,10700,7435.909,0.030733665,87.74037,198470,16.147675,-106.82682903726592,100.0,100,1.348689,3.0733669,7.540696e-05,6.1064615,0.31106552,107,-0.97342515,-5.7947235,1163.0507185459137,18.55,[-0.555  0.524  0.414 -1.075 -1.042],31.653547,5.73509,0.013486888,,3.1592035,7.4652743,29.202827,0.3564418,0.0075406968,31.106552
5.645752e-06,10800,517.6824,0.003016982,88.92229,200588,91.5752,-106.74549895988763,100.0,100,0.99467653,0.30169818,0.0028546178,11.592591,0.027965209,108,-2.4278865,-7.1192474,1172.7736268043518,21.18,[-0.576  0.542  0.414 -1.05  -1.063],90.1669,-1.3856738,0.009946766,,1.1090544,1.1711795,72.83676,0.3493393,0.28546178,2.796521
3.2806397e-06,10900,120529.78,0.11341195,88.66186,202640,3.6653295,-106.06940734828568,100.0,100,2.2121983,11.341195,4.7997864e-06,9.97965,1.1376833,109,-1.391736,-8.0653,1185.0148310661316,20.52,[-0.575  0.538  0.409 -1.053 -1.07 ],2.3174553,22.70111,0.022121983,,43.15078,31.84334,41.752174,0.38232157,0.00047997865,113.76833
5.722046e-06,11000,4556351.0,0.5056469,88.319824,204595,1.3970026,-106.8426586101207,100.0,100,6.0186753,50.564693,1.4885233e-05,8.867129,5.088646,110,-1.3981583,-6.820465,1195.296667098999,19.55,[-0.558  0.562  0.398 -1.049 -1.037],0.1674656,178.13257,0.060186744,,597.1376,212.29866,41.944916,0.3657771,0.0014885233,508.86462
-3.6621093e-06,11100,5079.939,0.0194944,87.838875,206463,23.827467,-106.41191236737957,100.0,100,1.090309,1.9494398,0.00067411346,8.403599,0.16458985,111,-1.5933801,-6.3045044,1205.1027209758759,18.68,[-0.534  0.561  0.373 -1.026 -1.053],39.91029,3.4317377,0.01090309,,2.5056195,5.953917,47.801292,0.38155708,0.06741135,16.458986
-1.7547608e-06,11200,161.778,0.010908687,86.818,208162,43.079563,-106.49341228697818,100.0,100,0.94901705,1.0908688,0.0009823843,3.6322966,0.09028416,112,-0.45582348,-5.052376,1215.7075245380402,16.99,[-0.55   0.586  0.371 -1.021 -1.037],45.117123,0.36393154,0.00949017,,2.2164533,1.042548,13.674652,0.4072732,0.09823843,9.028417
-8.850097e-06,11300,3343.3186,0.015740974,87.98884,210100,32.393124,-106.71729397031294,100.0,100,1.0895888,1.5740975,0.0003566475,8.234598,0.15099435,113,-1.2779009,-6.602371,1224.4473550319672,19.38,[-0.56   0.585  0.373 -1.042 -1.012],41.37787,3.486518,0.010895889,,2.416751,5.473117,38.33677,0.40135476,0.035664752,15.099435
-7.705688e-06,11400,2179.303,0.023861898,87.348816,211893,17.811039,-107.08800753908095,100.0,100,1.1108179,2.38619,0.00029049598,4.5861735,0.21907738,114,-0.68344104,-5.742325,1234.6831665039062,17.93,[-0.552  0.588  0.359 -1.048 -1.018],19.967857,3.7115173,0.011108179,,5.0080485,5.24095,20.502998,0.35595724,0.029049598,21.907738
1.3771057e-05,11500,7100.089,0.020165123,88.20959,213860,23.304071,-106.14147591454838,100.0,100,1.1115539,2.0165124,3.8278e-05,8.934459,0.1950211,115,-1.480212,-7.0354156,1244.5233817100525,19.67,[-0.519  0.548  0.364 -1.054 -1.063],16.821953,3.0317366,0.011115539,,5.944613,6.64076,44.406765,0.36252254,0.0038278003,19.50211
1.8692017e-06,11600,2862.798,0.02104336,88.13895,215779,24.674,-106.54615375926747,100.0,100,1.2043768,2.1043355,8.813e-05,8.146379,0.16082913,116,-1.3235695,-7.3057632,1254.8192343711853,19.19,[-0.508  0.559  0.349 -1.063 -1.056],28.015118,3.330012,0.0120437695,,3.5695014,5.8306518,39.707138,0.34271595,0.008813,16.082912
1.8234254e-05,11700,550008.44,0.23496872,89.01222,217906,2.3534696,-106.2229176243763,100.0,100,3.6478417,23.496872,7.015673e-05,12.143537,2.3620718,117,-2.2906144,-8.011238,1265.218923330307,21.27,[-0.552  0.564  0.343 -1.049 -1.076],1.3766981,54.274155,0.03647842,,72.637566,73.796684,68.71898,0.34796125,0.0070156734,236.20718
-5.41687e-06,11800,1199.127,0.012844053,88.27562,219853,39.240326,-106.76166902214847,100.0,100,1.0321926,1.2844054,0.000694122,8.289688,0.11089656,118,-1.4643612,-6.8088074,1276.6188745498657,19.47,[-0.598  0.548  0.35  -1.044 -1.071],32.158356,1.8536434,0.010321926,,3.1096117,4.4359016,43.93067,0.36668637,0.0694122,11.089656
-8.773804e-07,11900,10852.913,0.03233823,88.11951,221807,14.241582,-106.31340919212334,100.0,100,1.3178227,3.233823,0.0005581022,10.662802,0.32980266,119,-2.0327516,-7.85289,1285.394299030304,19.54,[-0.603  0.562  0.342 -1.052 -1.052],28.939312,5.572875,0.013178227,,3.4555073,9.351554,60.982513,0.35773188,0.055810224,32.980267
-4.997253e-06,12000,16493.6,0.024907956,87.64279,223682,21.147991,-106.48774142863618,100.0,100,1.2899305,2.4907959,0.00080213783,7.945632,0.24727218,120,-1.7284585,-6.2038193,1295.5911860466003,18.75,[-0.565  0.553  0.332 -1.058 -1.061],22.18359,8.142071,0.012899304,,4.507837,11.811866,51.853603,0.35102057,0.080213785,24.727219
-4.043579e-06,12100,10290.068,0.022685206,88.614204,225691,26.71352,-106.68215805822614,100.0,100,1.3696082,2.2685206,0.0002987011,9.37277,0.20825885,121,-1.592162,-7.108078,1305.8759036064148,20.09,[-0.562  0.563  0.314 -1.045 -1.068],24.891176,6.8486147,0.013696082,,4.017488,10.039884,47.764736,0.34814364,0.029870111,20.825886
4.234314e-06,12200,168.28362,0.004250303,87.65794,227525,85.300064,-106.26574634120777,100.0,100,1.0238512,0.42503026,0.0018084672,7.593794,0.035717417,122,-1.4468412,-5.768837,1315.5825355052948,18.34,[-0.57   0.56   0.294 -1.044 -1.071],83.56435,-0.82172406,0.0102385115,,1.1966826,0.7610234,43.40536,0.34955567,0.18084672,3.5717416
-7.972717e-06,12300,18848.842,0.049991667,87.894226,229444,8.072072,-106.57222947608506,100.0,100,1.4813797,4.9991665,0.00017468355,7.6492395,0.5043913,123,-1.4402902,-6.0820923,1325.3264780044556,19.19,[-0.57   0.555  0.301 -1.04  -1.069],10.833207,7.6744947,0.014813798,,9.230877,12.050412,43.20847,0.34662282,0.017468356,50.439133
7.705688e-06,12400,201.86952,0.0056224638,87.905136,231332,74.10787,-106.94386004881665,100.0,100,0.9512067,0.5622463,0.0023042331,7.3261986,0.02770544,124,-1.3979708,-5.782303,1332.9519679546356,18.88,[-0.6    0.57   0.288 -1.054 -1.072],73.43455,-0.85164684,0.009512067,,1.3617569,0.77971476,41.93935,0.3466362,0.23042333,2.770544
4.959106e-07,12500,29153.139,0.04062524,87.747444,233190,12.289481,-106.76195940521566,100.0,100,1.5206766,4.0625243,0.00024511525,7.3463273,0.36231643,125,-1.5693758,-6.2991867,1342.5570843219757,18.58,[-0.598  0.582  0.287 -1.051 -1.072],16.298141,12.30136,0.0152067635,,6.1356688,16.18875,47.081284,0.34423807,0.024511527,36.231644
-4.5013426e-06,12600,2175.0107,0.010181382,88.19993,235162,52.71429,-106.5058942009129,100.0,100,1.0749938,1.0181383,0.001337989,9.969234,0.088874884,126,-1.7286847,-6.4411545,1354.5239567756653,19.72,[-0.578  0.576  0.286 -1.075 -1.075],47.997765,0.9926398,0.01074994,,2.0834303,3.4878325,51.8604,0.33857083,0.1337989,8.887488
-6.5612794e-06,12700,37517.34,0.04497345,88.46011,237142,9.109834,-106.6994891357072,100.0,100,1.4238135,4.4973454,0.00045218904,9.276706,0.44580877,127,-1.4667299,-6.853142,1363.4996151924133,19.8,[-0.539  0.569  0.295 -1.074 -1.08 ],17.957134,15.578239,0.014238133,,5.568817,19.039463,44.001694,0.3574778,0.045218904,44.58088
-5.340576e-07,12800,812.6688,0.0054690223,88.2221,239116,77.29131,-106.38806852364365,100.0,100,1.0089718,0.5469023,0.0026815971,9.631327,0.045884557,128,-1.8853769,-6.9270782,1373.4384064674377,19.74,[-0.587  0.567  0.3   -1.064 -1.061],76.39509,0.13761902,0.01008972,,1.3089846,2.2946944,56.56129,0.35594568,0.26815972,4.5884557
-2.4032593e-06,12900,176.62343,0.0025738846,89.02778,241247,93.673096,-106.25529139280269,100.0,100,0.9903779,0.25738844,0.004457617,11.020852,0.021605492,129,-1.4969232,-7.5397186,1383.1799914836884,21.31,[-0.596  0.568  0.295 -1.072 -1.063],91.38081,-0.8289566,0.009903779,,1.0943216,0.7369697,44.907623,0.3562734,0.44576174,2.1605492
-5.1879883e-06,13000,43623.89,0.04580589,88.200905,243221,7.402492,-106.6009997951139,100.0,100,1.295122,4.5805893,2.997553e-06,9.805366,0.46429816,130,-1.6136388,-6.877754,1392.9497334957123,19.74,[-0.593  0.57   0.291 -1.067 -1.063],6.442931,13.901148,0.012951218,,15.520886,20.258308,48.409004,0.34588817,0.0002997553,46.429817
-2.670288e-07,13100,1740.6326,0.0090502715,89.150154,245336,57.197975,-106.6827857447325,100.0,100,1.0462124,0.9050273,0.0015920982,10.283598,0.094710834,131,-1.4853069,-7.5383377,1402.4309270381927,21.15,[-0.577  0.566  0.287 -1.044 -1.073],58.772778,1.1819445,0.010462124,,1.701468,3.1193833,44.5592,0.34082383,0.15920982,9.471084
-1.0261536e-05,13200,495.52002,0.0062131397,88.7537,247373,74.21673,-106.73593280144745,100.0,100,1.054127,0.6213139,0.0018150846,9.350465,0.057890438,132,-1.4859501,-7.424797,1412.1460409164429,20.37,[-0.556  0.551  0.291 -1.056 -1.078],70.20462,0.7913586,0.01054127,,1.4244076,2.5648065,44.578197,0.3398998,0.18150847,5.789044
-2.632141e-06,13300,845.41565,0.010821726,87.57486,249202,42.793037,-106.7951032821594,100.0,100,0.935963,1.0821726,0.00072152936,6.620243,0.07329572,133,-1.5557308,-5.550789,1420.151652097702,18.29,[-0.562  0.545  0.287 -1.067 -1.079],44.48795,0.45674777,0.009359629,,2.2477996,2.7891989,46.67185,0.35333237,0.072152935,7.329572
-3.4713746e-06,13400,36183.914,0.043551765,88.696754,251227,9.684984,-106.81935658857918,100.0,100,1.4261829,4.3551764,4.6988793e-05,9.800382,0.43734205,134,-1.4476845,-6.7266846,1431.9734735488892,20.25,[-0.596  0.542  0.291 -1.059 -1.066],14.514987,13.143076,0.014261828,,6.889431,16.94291,43.430428,0.34206226,0.0046988796,43.734207
-3.8146973e-07,13500,1008.7737,0.013441895,88.370995,253228,42.076416,-106.48236017393207,100.0,100,1.1456504,1.3441894,0.0008665225,9.320496,0.109812126,135,-1.4147558,-7.0680923,1443.4323496818542,20.01,[-0.57   0.554  0.284 -1.047 -1.077],41.95371,0.1764698,0.0114565035,,2.3835795,2.3606884,42.442657,0.3291623,0.08665225,10.981213
7.400513e-06,13600,1588.9844,0.03774599,86.86388,254932,9.831185,-106.60442945308911,100.0,100,1.2463658,3.7745993,4.1205076e-05,3.129078,0.37806115,136,-0.34954196,-4.885399,1451.8479568958282,17.04,[-0.571  0.571  0.288 -1.052 -1.09 ],12.663614,2.900363,0.012463658,,7.89664,3.8826303,10.486481,0.31957692,0.0041205077,37.806114
-7.05719e-06,13700,5775.821,0.022326216,88.79834,256976,25.586857,-106.74776891554528,100.0,100,1.3091784,2.232622,0.00032833897,8.91747,0.17577346,137,-1.4334667,-6.903122,1461.846712589264,20.44,[-0.585  0.56   0.296 -1.084 -1.099],25.365202,3.3465886,0.013091784,,3.942409,6.192794,43.003784,0.32886973,0.032833897,17.577347
7.133484e-06,13800,20546.033,0.069550775,88.66934,259040,4.8557673,-106.61249529901188,100.0,100,1.5712297,6.9550776,7.2277624e-05,10.142949,0.69369054,138,-1.5458194,-7.157135,1473.230622768402,20.64,[-0.579  0.56   0.303 -1.102 -1.09 ],5.8728895,6.821735,0.015712295,,17.027393,13.200474,46.374794,0.31767732,0.0072277626,69.36906
4.272461e-06,13900,947.38007,0.014400377,88.91699,261113,43.39756,-107.02660733566645,100.0,100,1.2609242,1.4400377,0.0005372654,9.724229,0.10245232,139,-1.4722924,-7.1146927,1484.271686077118,20.73,[-0.558  0.584  0.302 -1.098 -1.101],49.307835,0.26696634,0.012609241,,2.0280752,2.3636718,44.168903,0.29303592,0.05372654,10.245233
-3.5095215e-06,14000,3188.3801,0.014436128,87.55094,262939,36.336876,-106.67450976950732,100.0,100,1.0906378,1.4436128,0.0005743142,7.2595253,0.1478587,140,-1.3593438,-5.7623215,1492.558204650879,18.26,[-0.559  0.59   0.304 -1.111 -1.126],52.526455,2.4261408,0.010906377,,1.9038025,4.301736,40.7802,0.28516042,0.057431422,14.78587
-2.1362305e-06,14100,36577.23,0.054100465,88.34752,264891,7.0860868,-106.44924101287235,100.0,100,1.4940457,5.4100466,0.00050784415,7.891825,0.54764706,141,-1.3163683,-7.3629456,1502.8995506763458,19.52,[-0.522  0.577  0.304 -1.107 -1.134],8.546516,14.616806,0.014940457,,11.700674,19.1196,39.490982,0.24440493,0.050784416,54.76471
-8.7738035e-06,14200,270.47815,0.0034834747,89.58694,267100,90.07758,-106.60644181514557,100.0,100,1.0495727,0.34834743,0.0021773889,10.835542,0.025852442,142,-1.4586458,-7.9939346,1513.5638694763184,22.09,[-0.519  0.559  0.287 -1.122 -1.174],90.81127,-0.7039153,0.010495728,,1.1011848,0.82673985,43.75911,0.25286943,0.2177389,2.5852442
4.5013426e-06,14300,3906.3936,0.02201926,88.10608,269022,24.029764,-107.23723352752003,100.0,100,1.2383851,2.201926,0.0014005306,7.278481,0.21674313,143,-0.9439294,-6.1523895,1522.5146565437317,19.22,[-0.535  0.561  0.285 -1.122 -1.166],33.478794,4.539014,0.012383849,,2.9869654,6.1703997,28.318016,0.2526902,0.14005306,21.674313
1.9073486e-06,14400,11131.189,0.018142596,89.090904,271177,32.155403,-106.78176735852556,100.0,100,1.2490184,1.8142598,0.0023841707,12.14422,0.17544505,144,-1.9826198,-8.029739,1533.6974630355835,21.55,[-0.552  0.573  0.302 -1.116 -1.166],45.295197,7.5455103,0.012490184,,2.2077396,10.491382,59.478645,0.25275972,0.23841707,17.544506
