MaxIW,StdIW,EpRewMean,InitialBound,InitialReturnMin,ReturnStepMax,EpLenMean,StdIWNorm,EmpiricalD2,InitialReturnStd,ReturnMeanIW,ESSRenyi,Iteration,MinIW,ESSClassic,MaxIWNorm,MeanIW,InitialReturnMax,J_sample_variance,TimestepsSoFar,Weights,Bound,EpisodesSoFar,EpThisIter,MeanEntropy,ReturnStepMaxmin,InitialReturnMean,MinIWNorm,MeanIWNorm,TimeElapsed
9.998108,1.3522682,-138.37884665071388,1026.5509,-8.238419,100.0,51.82,0.013522682,9.736013,6.4145346,-1.3157717,10.271145,75,0.012200915,34.283054,0.09998108,0.97670615,22.293633,63.292896,357904,[ 0.75   0.642 -0.159  0.033  8.853],-3.634502,7500,100,10.382412,94.08104,-4.9591063e-06,0.00012200915,0.00976706,2062.336641550064
9.316017,1.2338549,-135.44397878789562,1037.4896,-8.361183,100.0,49.05,0.012338548,10.541339,6.7378855,1.2824749,9.486461,76,0.0037912088,37.477486,0.09316017,0.9552809,22.54631,106.85602,362809,[ 0.75   0.642 -0.159  0.033  8.962],-1.1575943,7600,100,10.490603,93.76769,-3.0517579e-06,3.7912087e-05,0.00955281,2090.922429084778
10.846521,1.6831088,-135.00342114181424,1048.3,-7.917389,100.0,47.5,0.016831089,11.251394,6.007827,-2.0567937,8.887788,77,0.024804655,29.495134,0.10846521,1.0886238,22.80893,163.01338,367559,[ 0.75   0.642 -0.159  0.033  9.07 ],-4.6070676,7700,100,10.607806,93.649895,4.5013426e-06,0.00024804656,0.010886238,2114.5828034877777
15.9557495,1.7307191,-140.9039480549587,1059.6967,-8.124451,100.0,55.8,0.01730719,3.669134,7.739945,-0.35510144,27.254389,78,0.0331311,27.954897,0.15955749,1.0780857,32.52073,88.35292,373139,[ 0.75   0.642 -0.159  0.033  9.188],-2.431548,7800,100,10.685673,94.230156,-3.890991e-06,0.000331311,0.010780857,2146.646588563919
7.925554,1.177045,-138.75989216758038,1067.5712,-8.440102,100.0,52.66,0.01177045,10.039029,7.692922,0.6098628,9.9611225,79,0.018354965,36.51628,0.079255536,0.8926993,29.881065,141.39171,378405,[ 0.75   0.642 -0.159  0.033  9.265],-2.5460186,7900,100,10.795006,94.16744,-5.264282e-06,0.00018354965,0.008926993,2176.782868862152
4.4923186,0.8240949,-135.28562438454537,1078.6666,-9.257912,100.0,49.89,0.008240948,8.120308,7.536858,-0.31873575,12.314804,80,0.040334642,49.34311,0.044923186,0.81333816,25.01802,71.28401,383394,[ 0.75   0.642 -0.159  0.033  9.375],-2.6951272,8000,100,10.904459,93.57666,-6.4849855e-06,0.0004033464,0.008133381,2204.8011722564697
18.92015,2.2769115,-143.3912117446317,1089.3528,-8.805946,100.0,58.73,0.022769114,7.5991044,7.3931913,1.8454297,13.159446,81,0.007816804,18.99468,0.1892015,1.102568,32.79538,461.68265,389267,[ 0.75   0.642 -0.159  0.033  9.484],-1.1680803,8100,100,10.999622,94.364555,-5.340576e-07,7.8168036e-05,0.011025679,2238.147629737854
12.776194,1.8972493,-143.0112940090895,1098.9349,-9.161102,100.0,58.62,0.018972492,10.421597,7.5056734,1.5592352,9.595459,82,0.01810386,27.003826,0.12776193,1.15395,30.82026,863.42395,395129,[ 0.75   0.642 -0.159  0.033  9.58 ],-1.7572812,8200,100,11.101996,94.49236,1.4076233e-05,0.0001810386,0.011539498,2270.417984008789
8.025244,1.11214,-140.84636508033432,1108.9424,-8.53714,100.0,56.52,0.011121401,6.32266,8.008961,-1.5986102,15.816128,83,0.021291075,36.363056,0.08025244,0.84068835,37.714348,88.68318,400781,[ 0.75   0.642 -0.159  0.033  9.683],-4.7596884,8300,100,11.201303,94.151505,-1.0681152e-06,0.00021291075,0.008406883,2303.865758895874
6.5007324,0.98599994,-138.85575470550168,1118.3354,-9.036812,100.0,55.23,0.00986,3.4562922,9.002981,0.65647733,28.93274,84,0.13836984,53.68225,0.06500732,1.0614964,53.8426,100.02353,406304,[ 0.75   0.642 -0.159  0.033  9.78 ],-2.6801677,8400,100,11.275687,93.97296,-1.335144e-06,0.0013836984,0.010614962,2334.131635427475
18.295172,1.8664175,-141.12149802420518,1126.7769,-8.347061,100.0,56.55,0.018664176,6.3475823,7.001298,1.2347174,15.754029,85,0.011625631,25.981096,0.18295172,1.1057736,23.757362,279.11487,411959,[ 0.75   0.642 -0.159  0.033  9.857],-0.76045835,8500,100,11.352586,94.285805,7.6293944e-08,0.000116256306,0.0110577345,2367.1228260993958
48.8633,4.8472853,-139.52521551088626,1134.4556,-8.676765,100.0,53.2,0.04847285,6.351451,6.888301,-0.37019452,15.744434,86,0.020011112,7.006638,0.488633,1.3305385,24.088821,41.143116,417279,[ 0.75   0.642 -0.159  0.033  9.934],-2.393823,8600,100,11.451672,94.11383,-1.9073486e-06,0.00020011111,0.013305385,2399.164912700653
11.432264,1.2779537,-142.1858010346283,1144.2559,-8.689835,100.0,57.03,0.012779537,4.0226727,7.4593754,-0.9861647,24.859095,87,0.030082896,40.725918,0.11432264,1.0592979,27.33657,80.62696,422982,[ 0.75   0.642 -0.159  0.033 10.031],-2.8137603,8700,100,11.532604,94.07694,7.5531007e-06,0.00030082895,0.010592978,2433.377303123474
5.3121934,0.89520264,-137.9128201100396,1152.4098,-9.28772,100.0,53.7,0.008952025,6.70057,7.7467604,0.39072865,14.924103,88,0.06654156,55.15453,0.05312193,0.9927791,25.517883,249.13348,428352,[ 0.75   0.642 -0.159  0.033 10.115],-1.8110785,8800,100,11.631629,94.22578,-6.4849855e-06,0.0006654156,0.009927791,2462.232562303543
2.5840673,0.564429,-142.66192662239044,1162.2142,-8.605843,100.0,58.2,0.00564429,4.62046,6.879076,-1.0738707,21.642866,89,0.040979236,68.69388,0.025840674,0.8360913,28.459316,24.130657,434172,[ 0.75   0.642 -0.159  0.033 10.212],-3.113005,8900,100,11.717008,94.55625,1.7929077e-06,0.00040979235,0.008360913,2495.7643525600433
7.12659,1.1806674,-143.03290264567215,1170.7742,-8.252159,100.0,57.7,0.011806673,4.8900642,6.591932,0.8616948,20.449629,90,0.13965565,46.78491,0.0712659,1.1070391,27.80056,442.97882,439942,[ 0.75   0.642 -0.159  0.033 10.296],-1.1875298,9000,100,11.802086,94.31962,1.0604858e-05,0.0013965565,0.011070391,2528.6899309158325
4.1855927,0.6702566,-136.52666544583874,1179.3796,-8.19165,100.0,50.38,0.0067025656,16.076624,6.728784,-0.17367002,6.2202115,91,0.021442026,53.923794,0.041855924,0.7250917,24.86834,38.02318,444980,[ 0.75   0.642 -0.159  0.033 10.382],-3.497379,9100,100,11.9202385,93.85706,5.645752e-06,0.00021442026,0.007250917,2558.1897871494293
7.355933,1.1643146,-132.84322712648702,1191.3202,-6.795212,100.0,44.7,0.011643146,13.849329,6.06595,-0.1542176,7.2205663,92,0.031646103,36.100025,0.07355933,0.87513244,21.107414,144.02365,449450,[ 0.75   0.642 -0.159  0.033 10.5  ],-2.7725701,9200,100,12.040417,93.6537,-3.2043456e-06,0.00031646102,0.008751324,2584.8256011009216
6.1392527,0.94231147,-138.69754403304142,1203.0164,-7.883171,100.0,52.68,0.009423115,8.200068,7.6309924,-1.4662242,12.19502,93,0.011262478,41.199238,0.061392527,0.78876495,30.75959,32.18459,454718,[ 0.75   0.642 -0.159  0.033 10.622],-4.4023056,9300,100,12.145767,94.20055,1.6784668e-06,0.00011262478,0.007887649,2615.4061257839203
8.01125,1.0365313,-139.80848579987597,1213.5299,-8.387505,100.0,54.32,0.010365312,5.642108,7.202032,-0.40153727,17.723871,94,0.015473096,46.452267,0.080112495,0.9654178,31.403091,97.19383,460150,[ 0.75   0.642 -0.159  0.033 10.726],-2.887942,9400,100,12.239786,94.19983,1.0681152e-06,0.00015473095,0.009654178,2646.7851395606995
5.378509,0.8570522,-141.99203529623819,1223.0918,-7.7868805,100.0,57.05,0.008570522,5.5482163,7.107901,-0.6444786,18.023811,95,0.036448836,52.287594,0.05378509,0.8972034,26.6044,53.308735,465855,[ 0.75   0.642 -0.159  0.033 10.821],-2.7333367,9500,100,12.327709,94.34245,4.577637e-06,0.00036448837,0.008972033,2678.7882630825043
2.2647684,0.54205906,-139.41889751535228,1232.1384,-8.775543,100.0,53.24,0.0054205908,9.132196,6.4741244,-0.5174907,10.950268,96,0.009209726,63.01836,0.022647683,0.70759887,18.974907,22.041046,471179,[ 0.75   0.642 -0.159  0.033 10.907],-2.4288661,9600,100,12.428059,93.882675,1.5258789e-06,9.209726e-05,0.007075989,2709.3668789863586
6.846898,1.2012055,-148.203472338437,1242.1339,-8.844559,100.0,62.84,0.012012054,11.261113,6.203335,-1.4405122,8.880116,97,0.027466988,37.284958,0.06846898,0.9261862,20.159073,71.11427,477463,[ 0.75   0.642 -0.159  0.033 11.009],-3.695478,9700,100,12.531249,94.65784,-8.163453e-06,0.00027466987,0.009261861,2742.206447124481
5.3668675,0.8994301,-133.35900459350802,1251.931,-7.262718,100.0,45.06,0.0089943,6.784038,6.889667,-0.6512854,14.740483,98,0.029395109,50.130085,0.053668674,0.9017732,35.815365,41.173603,481969,[ 0.75   0.642 -0.159  0.033 11.112],-3.7607977,9800,100,12.6402235,93.23528,-3.013611e-06,0.00029395107,0.009017733,2768.9742007255554
6.1376076,0.99948364,-137.42727406385802,1263.2148,-8.430252,100.0,51.12,0.0099948365,8.988858,6.0708394,0.1003288,11.124884,99,0.026769683,45.794807,0.061376076,0.9186781,24.225769,43.09202,487081,[ 0.75   0.642 -0.159  0.033 11.22 ],-2.3207483,9900,100,12.748412,94.107376,-7.3242186e-06,0.00026769683,0.009186782,2798.463394165039
8.990418,1.4079129,-142.23976288197454,1273.9835,-7.8896103,100.0,56.34,0.014079128,8.136248,7.389791,1.1202353,12.290678,100,0.0027155336,44.1914,0.08990418,1.2528358,25.729118,142.83473,492715,[ 0.75   0.642 -0.159  0.033 11.327],-1.3260986,10000,100,12.848848,94.345474,2.5939942e-06,2.7155336e-05,0.01252836,2829.3628067970276
3.5909119,0.6973709,-137.56611336709923,1283.6217,-8.632652,100.0,52.0,0.006973708,3.7154937,7.6346946,-0.94618803,26.914324,101,0.018760266,66.31315,0.035909116,0.97843814,37.89502,57.985874,497915,[ 0.75   0.642 -0.159  0.033 11.43 ],-3.3810208,10100,100,12.931189,93.79112,-9.002685e-06,0.00018760265,0.00978438,2857.7924461364746
7.343548,0.9730755,-138.35077626086104,1291.8019,-7.933235,100.0,51.13,0.009730755,5.4784155,6.9703407,-1.1574768,18.253452,102,0.04397399,46.31032,0.07343548,0.9037329,39.511044,67.54018,503028,[ 0.75   0.642 -0.159  0.033 11.511],-4.240131,10200,100,13.029678,94.140854,-2.5177003e-06,0.0004397399,0.009037328,2886.700669527054
8.450856,1.2131073,-135.8580810455032,1302.1367,-8.705925,100.0,50.35,0.012131072,13.968941,7.2788005,1.5810494,7.158739,103,0.008563549,40.06707,0.08450856,0.9918825,24.931473,215.67116,508063,[ 0.75   0.642 -0.159  0.033 11.608],-1.5250003,10300,100,13.139067,93.89669,-1.5716552e-05,8.563549e-05,0.009918825,2916.4601974487305
13.464861,1.6872162,-139.80710485827376,1312.769,-7.3266296,100.0,53.35,0.016872162,4.957792,7.055001,-1.792262,20.17027,104,0.10414556,34.708378,0.1346486,1.2301528,34.127556,99.81785,513398,[ 0.75   0.642 -0.159  0.033 11.718],-4.3252206,10400,100,13.23285,93.91075,7.6293944e-08,0.0010414555,0.012301529,2943.00692987442
6.240703,0.9465231,-136.45019747323806,1322.1475,-7.9524384,100.0,50.19,0.009465232,7.8634977,6.7476974,-0.09497851,12.716988,105,0.014827846,42.815895,0.062407028,0.81902295,34.12738,98.42964,518417,[ 0.75   0.642 -0.159  0.033 11.812],-3.2849703,10500,100,13.34231,93.849686,-6.027222e-06,0.00014827846,0.0081902305,2970.558584213257
17.822535,1.8702471,-140.35651688942679,1333.5427,-8.830376,100.0,54.42,0.018702473,10.563343,6.718019,0.3041594,9.4667,106,0.013845795,23.155489,0.17822534,1.0266434,20.647911,155.96457,523859,[ 0.75   0.642 -0.159  0.033 11.922],-1.932787,10600,100,13.451626,94.31817,3.0517579e-06,0.00013845795,0.010266435,2997.490489244461
10.134695,1.2685483,-138.34148904385495,1344.2076,-8.331406,100.0,54.03,0.012685481,4.545933,7.5774145,0.26329303,21.997686,107,0.080531575,41.971806,0.10134695,1.078863,28.649536,173.77853,529262,[ 0.75   0.642 -0.159  0.033 12.031],-1.7728481,10700,100,13.535864,93.99163,4.7302246e-06,0.00080531574,0.010788631,3027.1108305454254
16.33871,2.018829,-138.8030343279118,1352.1853,-8.854263,100.0,54.68,0.02018829,5.0811744,8.411064,1.5577621,19.68049,108,0.039806753,23.715605,0.1633871,1.125638,42.035145,284.1853,534730,[ 0.75   0.642 -0.159  0.033 12.117],-1.6006832,10800,100,13.624911,94.218575,-6.1798096e-06,0.00039806752,0.01125638,3057.6377363204956
5.507553,0.9339227,-139.2062439155125,1361.708,-8.161484,100.0,52.6,0.009339226,8.269871,6.031043,-1.1609563,12.092088,109,0.01723931,44.76798,0.05507553,0.8408125,23.494064,48.134357,539990,[ 0.75   0.642 -0.159  0.033 12.205],-3.4130492,10900,100,13.729548,94.0864,-2.0599366e-06,0.00017239309,0.008408125,3087.2827010154724
7.776345,1.0778642,-138.2596801837333,1372.0325,-8.605972,100.0,52.34,0.010778641,6.5749865,7.9298587,-2.372248,15.209157,110,0.037760016,41.79744,0.077763446,0.9134143,27.67088,43.067284,545224,[ 0.75   0.642 -0.159  0.033 12.31 ],-4.7373457,11000,100,13.826662,94.064514,8.659363e-06,0.00037760014,0.009134143,3115.72225189209
5.9689813,1.0193149,-142.95477087399433,1381.6797,-8.6035,100.0,58.02,0.010193149,6.5145264,7.904764,-1.043753,15.35031,111,0.011986411,49.908653,0.059689812,1.0174543,29.596218,122.91615,551026,[ 0.75   0.642 -0.159  0.033 12.406],-3.561757,11100,100,13.91746,94.53742,-3.1280517e-06,0.00011986411,0.010174542,3148.944965839386
6.3788342,1.067603,-146.07364326875512,1391.0475,-7.911812,100.0,60.02,0.01067603,7.3272576,6.6936874,-0.9052329,13.647671,112,0.032165952,42.042767,0.06378834,0.90928835,20.957558,58.15949,557028,[ 0.75   0.642 -0.159  0.033 12.499],-2.796227,11200,100,14.010947,94.4431,7.705688e-06,0.00032165952,0.009092883,3181.6903550624847
4.4017963,0.8064786,-141.21728952278968,1399.9496,-8.969269,100.0,56.73,0.008064786,4.2429905,8.41866,-1.215172,23.568283,113,0.0070612472,56.63812,0.044017963,0.9217075,34.352722,72.80968,562701,[ 0.75   0.642 -0.159  0.033 12.592],-3.5738895,11300,100,14.093459,94.25207,,7.061247e-05,0.009217075,3213.6174054145813
5.8026247,0.9888391,-143.056509735783,1408.1777,-8.684769,100.0,59.66,0.00988839,3.722292,8.542625,-0.44938087,26.865168,114,0.013499272,54.1783,0.058026247,1.0752331,35.046417,139.53737,568667,[ 0.75   0.642 -0.159  0.033 12.673],-2.7032444,11400,100,14.170451,94.42463,4.7302246e-06,0.00013499272,0.010752331,3246.4468371868134
10.458619,1.6169664,-142.95609227754727,1416.2421,-8.781395,100.0,58.14,0.016169664,5.41374,7.2088246,-0.49617264,18.471518,115,0.026703896,35.004173,0.10458619,1.1866378,24.092583,235.03712,574481,[ 0.75   0.642 -0.159  0.033 12.749],-2.364749,11500,100,14.26421,94.43467,3.890991e-06,0.00026703897,0.011866377,3276.6908276081085
4.6493745,0.8887117,-136.00615404974766,1425.664,-8.242332,100.0,50.11,0.008887117,10.59906,6.852557,-0.5275509,9.434799,116,0.0025888388,48.47327,0.046493743,0.8619774,22.713226,93.00805,579492,[ 0.75   0.642 -0.159  0.033 12.843],-2.9924054,11600,100,14.373591,93.82071,1.6021728e-06,2.5888388e-05,0.008619774,3304.570578813553
4.4661584,0.7835256,-138.4482656158148,1436.3558,-8.862488,100.0,54.02,0.007835255,4.957431,7.964053,-1.1258585,20.17174,117,0.013916804,55.35704,0.04466158,0.8724954,30.09729,53.16127,584894,[ 0.75   0.642 -0.159  0.033 12.952],-3.359608,11700,100,14.463106,94.45851,-8.468628e-06,0.00013916804,0.008724954,3335.8242135047913
9.38034,1.3083547,-141.80162673114555,1445.3672,-8.006805,100.0,56.6,0.0130835455,13.699191,7.082815,1.4999527,7.299701,118,0.03172276,38.073917,0.09380339,1.0258938,28.306126,759.08936,590554,[ 0.75   0.642 -0.159  0.033 13.042],-1.992308,11800,100,14.561378,94.46552,-4.310608e-06,0.00031722762,0.010258938,3367.061956167221
12.351055,1.3696955,-142.33766042819676,1455.0105,-9.483871,100.0,59.62,0.013696955,4.749666,9.042237,-1.072273,21.054111,119,0.060351845,29.45806,0.12351055,0.8851206,33.816208,56.16276,596516,[ 0.75   0.642 -0.159  0.033 13.141],-3.5288773,11900,100,14.645872,94.52895,-1.8310546e-06,0.00060351845,0.008851204,3399.088127374649
8.003133,1.4516189,-136.31009303422425,1463.7816,-7.9864807,100.0,49.41,0.014516189,12.692588,7.0308805,0.12241578,7.878614,120,0.0136315385,37.770454,0.08003133,1.1309162,24.166603,180.40439,601457,[ 0.75   0.642 -0.159  0.033 13.228],-2.7475019,12000,100,14.764237,93.79773,5.9509275e-06,0.00013631539,0.011309161,3423.496630191803
7.3724375,0.9704145,-142.00356595649453,1475.6459,-8.998558,100.0,58.06,0.009704146,7.8850513,7.6094346,-0.1647071,12.682226,121,0.014294343,43.97188,0.073724374,0.8596899,23.333595,47.666473,607263,[ 0.75   0.642 -0.159  0.033 13.343],-2.3487577,12100,100,14.859098,94.64052,2.2888183e-07,0.00014294343,0.0085969,3455.9568116664886
6.6286573,1.13201,-138.71071621427078,1485.0317,-7.979599,100.0,51.42,0.0113201,8.758573,6.7986145,0.38530695,11.417385,122,0.023661252,41.05436,0.06628657,0.94472206,26.342766,124.666016,612405,[ 0.75   0.642 -0.159  0.033 13.439],-2.213397,12200,100,14.967657,93.89117,-3.7384034e-06,0.00023661251,0.009447222,3483.8063111305237
9.594165,1.4825559,-138.69223027605065,1495.3981,-8.374603,100.0,53.57,0.014825558,4.9158826,8.300463,0.44266325,20.342228,123,0.033801537,37.531597,0.09594165,1.149157,41.030773,356.4574,617762,[ 0.75   0.642 -0.159  0.033 13.547],-2.5897558,12300,100,15.06218,93.82263,-2.1362305e-06,0.00033801535,0.011491571,3510.710170030594
18.626963,2.013234,-140.24432079800113,1505.3142,-9.187309,100.0,55.73,0.02013234,6.1560082,7.756074,0.09025642,16.244293,124,0.03907761,22.088264,0.18626963,1.0719477,27.113358,102.08345,623335,[ 0.75   0.642 -0.159  0.033 13.642],-2.152136,12400,100,15.156266,94.21829,-2.5939942e-06,0.00039077608,0.010719477,3540.0886418819427
6.497621,0.96391207,-141.13655663307011,1514.7992,-7.4418488,100.0,53.83,0.00963912,9.078896,6.486073,-0.27987733,11.014556,125,0.01775304,41.00098,0.06497621,0.8035486,24.820381,98.184425,628718,[ 0.75   0.642 -0.159  0.033 13.738],-2.7727706,12500,100,15.26529,94.02532,-4.577637e-06,0.0001775304,0.008035486,3568.9868898391724
7.0545807,1.0747833,-144.20487652697628,1525.6633,-10.488358,100.0,63.0,0.010747832,6.331711,7.977696,1.3205519,15.79352,126,0.025474427,48.12825,0.07054581,1.0352745,25.971428,201.96101,635018,[ 0.75   0.642 -0.159  0.033 13.845],-0.85783553,12600,100,15.355103,94.778625,1.6021728e-06,0.00025474426,0.010352745,3602.1881132125854
15.14266,1.6487135,-133.5454494501826,1534.7062,-7.838394,100.0,46.23,0.016487135,10.029691,6.818499,-1.1101184,9.970397,127,0.017737757,22.843891,0.1514266,0.89710885,24.122574,33.623085,639641,[ 0.75   0.642 -0.159  0.033 13.935],-3.6566331,12700,100,15.470008,93.452385,-2.670288e-06,0.00017737757,0.008971089,3625.1806168556213
3.353779,0.63052243,-135.16135191084723,1545.7192,-8.652336,100.0,50.61,0.0063052243,4.2807117,8.33994,-0.9438773,23.360601,128,0.0099055,61.54352,0.03353779,0.7976399,38.44526,35.654133,644702,[ 0.75   0.642 -0.159  0.033 14.053],-3.5953033,12800,100,15.557235,93.82187,2.1362305e-06,9.9055e-05,0.007976398,3651.8944578170776
7.1289215,0.91700953,-138.05416213673706,1554.5878,-9.261551,100.0,54.57,0.009170095,3.915341,8.551861,-0.826311,25.54056,129,0.16089222,53.800735,0.07128921,0.98957884,34.072124,77.31795,650159,[ 0.75   0.642 -0.159  0.033 14.136],-3.0736198,12900,100,15.635405,93.94029,-7.858276e-06,0.0016089221,0.0098957885,3681.978508234024
9.342842,1.2054127,-139.96517710356935,1562.6857,-7.718399,100.0,53.5,0.012054127,9.6311,6.1886935,-0.75097406,10.38303,130,0.06677277,41.89578,0.09342842,1.0235689,25.643387,36.211563,655509,[ 0.75   0.642 -0.159  0.033 14.214],-3.403698,13000,100,15.729487,94.18053,-4.196167e-06,0.00066772767,0.010235689,3711.1928029060364
10.10179,1.5553977,-136.66916671167306,1572.2916,-8.349609,100.0,50.77,0.0155539755,18.231874,7.284351,-0.35705417,5.4848995,131,0.0039282576,31.202566,0.1010179,1.0474914,19.714401,252.01617,660586,[ 0.75   0.642 -0.159  0.033 14.309],-3.1629918,13100,100,15.855178,94.083435,,3.9282575e-05,0.010474913,3735.4975094795227
11.142628,1.681565,-138.37757669999309,1584.5035,-8.593674,100.0,53.52,0.01681565,3.3594067,7.3141007,2.5162196,29.76716,132,0.16417916,34.69677,0.11142627,1.2257187,30.429756,911.73645,665938,[ 0.75   0.642 -0.159  0.033 14.435],0.65709484,13200,100,15.932374,94.46314,5.340576e-06,0.0016417915,0.012257188,3762.685110092163
6.408865,0.9998413,-139.81488841149218,1592.1952,-8.297447,100.0,54.62,0.009998413,4.881383,7.2991896,-0.07367724,20.485998,133,0.014241344,49.99633,0.06408865,0.9997679,31.266056,136.29425,671400,[ 0.75   0.642 -0.159  0.033 14.511],-2.3763027,13300,100,16.0197,94.29585,8.773804e-07,0.00014241344,0.00999768,3793.5265984535217
25.123665,2.5782392,-138.45225638430168,1601.294,-7.142456,100.0,51.42,0.025782391,8.200325,6.191523,-2.0621746,12.194638,134,0.02856902,15.501173,0.25123665,1.1042825,20.278992,138.2386,676542,[ 0.75   0.642 -0.159  0.033 14.602],-3.9978862,13400,100,16.124762,94.011154,1.9073486e-06,0.00028569018,0.011042824,3819.734057664871
8.914331,1.3336368,-140.66262315120528,1611.7975,-7.6733627,100.0,53.7,0.013336369,12.893952,5.9710083,-0.516416,7.7555737,135,0.016218666,37.54122,0.08914331,1.0339391,20.360992,76.324715,681912,[ 0.75   0.642 -0.159  0.033 14.705],-2.9535015,13500,100,16.229328,94.22901,-4.5776366e-07,0.00016218665,0.0103393905,3848.3405957221985
4.1372313,0.7400993,-142.72758726440625,1621.9576,-9.036613,100.0,58.65,0.0074009933,4.4687743,8.278595,-0.16439644,22.3775,136,0.01067416,62.732834,0.041372314,0.9602279,29.25666,112.58446,687777,[ 0.75   0.642 -0.159  0.033 14.808],-2.2259648,13600,100,16.3122,94.33252,-1.0681152e-06,0.000106741594,0.009602279,3880.166133403778
18.000267,1.8793194,-144.31473127810546,1630.5511,-7.4033356,100.0,57.44,0.01879319,6.417372,5.446751,-1.132404,15.582702,137,0.047283687,23.653168,0.18000266,1.0460433,20.06913,100.43882,693521,[ 0.75   0.642 -0.159  0.033 14.892],-2.827077,13700,100,16.406,94.46257,2.4414062e-06,0.00047283687,0.010460433,3909.2022211551666
5.504429,0.88364667,-136.24381350513465,1640.0085,-6.958893,100.0,48.45,0.008836467,15.781672,6.1495094,-0.52675235,6.3364644,138,0.017655265,47.015793,0.055044286,0.8323909,17.74292,56.68039,698366,[ 0.75   0.642 -0.159  0.033 14.986],-2.8762789,13800,100,16.526297,93.850845,6.1035155e-07,0.00017655264,0.008323909,3936.854382276535
14.292279,1.5383534,-138.30484971023202,1651.5142,-6.7059326,100.0,50.38,0.015383532,5.827986,6.0664725,-0.55693734,17.158587,139,0.056665905,28.481262,0.14292279,0.97079116,33.463387,76.95894,703404,[ 0.75   0.642 -0.159  0.033 15.105],-3.2497606,13900,100,16.624706,94.10553,-7.93457e-06,0.00056665903,0.009707911,3960.4019300937653
10.635249,1.2349449,-139.19769591170595,1661.2456,-8.121407,100.0,53.89,0.012349448,3.6193006,7.169739,-1.2430959,27.629648,140,0.074191995,38.174385,0.106352486,0.9703969,36.75061,100.77454,708793,[ 0.75   0.642 -0.159  0.033 15.204],-3.5736308,14000,100,16.706875,94.13441,1.8310546e-06,0.0007419199,0.009703968,3986.752661705017
7.9578104,1.032365,-136.56912027943116,1669.6907,-8.775154,100.0,51.86,0.010323649,7.3091063,7.8696604,-1.1336299,13.681563,141,0.084860116,44.85663,0.0795781,0.93110776,29.90607,70.19886,713979,[ 0.75   0.642 -0.159  0.033 15.289],-3.828701,14100,100,16.811281,94.0467,-1.2969971e-06,0.00084860116,0.009311079,4006.9856131076813
7.224197,1.1589013,-140.21636715858816,1680.4977,-8.471542,100.0,55.03,0.011589014,10.098387,6.3954425,-0.68644917,9.902572,142,0.010740564,44.32705,0.07224197,1.034091,18.913269,67.96221,719482,[ 0.75   0.642 -0.159  0.033 15.39 ],-2.689866,14200,100,16.910847,94.22425,2.2125244e-06,0.00010740564,0.01034091,4030.2896118164062
7.534088,1.0603093,-140.86246155548045,1690.3513,-8.873016,100.0,56.48,0.010603094,10.90646,7.398476,-1.4806333,9.168878,143,0.010614563,41.353043,0.07534088,0.8903558,22.00061,29.225248,725130,[ 0.75   0.642 -0.159  0.033 15.494],-3.9025288,14300,100,17.014421,94.33256,2.8991699e-06,0.00010614563,0.008903558,4053.558516025543
5.5772543,0.8942703,-137.93827103930423,1700.6093,-8.098389,100.0,52.21,0.008942704,9.896097,6.290151,0.6466806,10.104994,144,0.027420454,47.544544,0.055772543,0.85138077,24.985023,172.27267,730351,[ 0.75   0.642 -0.159  0.033 15.593],-1.9732544,14400,100,17.120275,94.336945,-5.0354006e-06,0.00027420453,0.008513807,4077.0413241386414
4.7022467,0.8590356,-137.09936683682074,1711.0143,-9.015251,100.0,51.87,0.008590356,5.8534613,8.035032,-0.339095,17.08391,145,0.025057679,50.52785,0.047022466,0.8681529,30.398987,52.17293,735538,[ 0.75   0.642 -0.159  0.033 15.699],-2.7906647,14500,100,17.217562,93.84467,4.5776366e-07,0.0002505768,0.008681528,4099.032249689102
14.32828,1.623555,-139.06806661815807,1720.7002,-8.63887,100.0,53.42,0.01623555,5.0019593,7.306658,-1.0540041,19.992167,146,0.11890836,24.794958,0.1432828,0.9322345,31.680183,94.57633,740880,[ 0.75   0.642 -0.159  0.033 15.796],-3.4157681,14600,100,17.312204,94.04576,1.2969971e-06,0.0011890836,0.009322344,4123.65967965126
7.0116477,1.1731637,-139.78441101180712,1730.6147,-8.853973,100.0,54.61,0.011731636,12.501074,7.0493774,0.6476747,7.999313,147,0.02128663,39.43437,0.070116475,0.9466359,18.172432,186.6197,746341,[ 0.75   0.642 -0.159  0.033 15.892],-1.494059,14700,100,17.421595,94.29597,-1.7929076e-05,0.00021286629,0.009466359,4145.886151313782
4.6955338,0.7459718,-142.00698479075209,1741.0044,-8.498329,100.0,56.52,0.007459718,2.9896667,7.372133,-1.4843119,33.448544,148,0.071602225,63.134655,0.046955336,0.9762187,34.649193,49.415462,751993,[ 0.75   0.642 -0.159  0.033 16.001],-3.4813359,14800,100,17.495373,94.52037,3.1280517e-06,0.0007160222,0.009762187,4169.046950101852
4.0984554,0.6066169,-137.5887376151819,1748.8354,-7.1037216,100.0,49.91,0.0060661687,10.308445,6.309764,-1.1370376,9.700784,149,0.0013715052,59.484173,0.040984552,0.7350262,21.053848,22.90004,756984,[ 0.75   0.642 -0.159  0.033 16.074],-3.3902745,14900,100,17.605595,94.01494,1.2969971e-06,1.3715052e-05,0.007350262,4190.597262382507
