Bound,MaxIWNorm,MaxIW,InitialReturnMin,EpisodesSoFar,InitialReturnStd,ESSRenyi,ReturnStepMaxmin,EmpiricalD2,ESSClassic,InitialReturnMean,EntropyCoefficient,Iteration,TimestepsSoFar,MeanEntropy,ReturnStepMax,EpThisIter,MeanIWNorm,EpLenMean,TimeElapsed,InitialBound,StdIWNorm,MeanIW,MinIWNorm,InitialReturnMax,Weights,ReturnMeanIW,J_sample_variance,StdIW,MinIW,EpRewMean
1.332041,0.121225126,12.122513,-42.833633,14500,13.5076885,19.956728,98.506165,5.0108414,22.314798,-1.3732911e-06,,145,4757244,1.4337639,100.0,100,0.010266714,354.69,9711.244226455688,-1.4277892,0.01915597,1.0266713,0.00032285287,30.121132,[-0.276 -0.912 -0.06  -0.582  0.013],4.528131,1221.6665,1.915597,0.032285288,-87.57803185336344
1.1904039,0.12761194,12.761194,-35.481403,14600,13.876984,34.21014,98.456696,2.9231098,33.831795,7.6293946e-07,,146,4794231,1.4531279,100.0,100,0.010081805,369.87,9759.675243139267,-1.1827128,0.014099395,1.0081805,0.0005315971,31.163965,[-0.263 -0.923 -0.046 -0.576  0.015],3.2125015,579.6327,1.4099395,0.053159714,-100.4760147792867
12.422346,0.4362384,43.62384,-36.78043,14700,14.43224,2.718451,98.4232,36.785656,8.109914,-4.959106e-07,,147,4828295,1.5135025,100.0,100,0.018799813,340.64,9804.373814344406,-1.2260146,0.06328193,1.8799814,4.3456806e-05,29.718843,[-0.269 -0.899 -0.035 -0.57   0.034],19.858267,14802.674,6.3281927,0.0043456806,-98.23957141780062
1.2483964,0.123224914,12.322492,-36.741753,14800,13.708826,30.371044,98.50929,3.29261,27.944416,-1.5640259e-06,,148,4864311,1.548208,100.0,100,0.011474596,360.16,9852.359183549881,-1.2247267,0.018425686,1.1474596,0.0003640238,25.124376,[-0.281 -0.891 -0.034 -0.569  0.094],3.4707274,825.851,1.8425685,0.036402382,-88.36718071445101
138.37657,14.022694,1402.2694,-31.826021,14900,14.130383,0.03870987,98.34776,2583.3203,1.1649795,3.2424927e-07,,149,4894789,1.5876921,100.0,100,0.15144509,304.78,9893.210515975952,-1.2303911,1.3949269,15.144506,1.5085801e-06,36.911743,[-0.29  -0.903 -0.039 -0.578  0.129],200.9129,3968192.0,139.49269,0.00015085802,-99.39522807329143
4.4594474,0.3688509,36.88509,-33.231808,15000,10.818287,5.6446753,98.468216,17.71581,11.407831,4.959106e-07,,150,4933184,1.5677365,100.0,100,0.015102957,383.95,9942.996752262115,-1.1077266,0.042087983,1.5102959,3.1170883e-05,21.923697,[-0.316 -0.945 -0.046 -0.561  0.169],9.121887,7141.7773,4.208798,0.0031170885,-102.09062530830411
8.410415,1.2181019,121.81019,-26.594305,15100,9.884491,1.181649,98.49007,84.6275,2.3631332,2.1362305e-06,,151,4971561,1.5779318,100.0,100,0.018900739,383.77,9995.009766101837,-0.8864749,0.121490315,1.8900741,1.1287667e-05,21.855843,[-0.304 -0.952 -0.066 -0.58   0.149],16.5654,26658.775,12.149032,0.0011287667,-97.84922070327016
396.19366,21.018843,2101.8843,-36.010036,15200,14.079048,0.0042452565,98.31528,23555.703,1.2177889,-1.4495849e-06,,152,4999991,1.6170297,100.0,100,0.23290902,284.3,10033.120491981506,-1.2003361,2.0976822,23.290903,9.984942e-07,27.381714,[-0.314 -0.941 -0.072 -0.606  0.159],580.41943,31627450.0,209.7682,9.984942e-05,-97.3323675190197
154.0095,7.027078,702.7078,-34.8722,15300,15.979734,0.06365338,98.17743,1571.0085,1.5094292,,,153,5024369,1.6384887,100.0,100,0.087216645,243.78,10066.256572246552,-1.1624069,0.7045152,8.721665,6.124845e-07,32.10955,[-0.301 -0.912 -0.11  -0.597  0.198],200.0826,3679421.5,70.45152,6.124845e-05,-100.26297202778939
30.30344,3.0065017,300.65018,-31.152775,15400,16.941658,0.5249067,98.051056,190.51004,1.8963023,5.340576e-07,,154,5046319,1.7037346,100.0,100,0.04160791,219.5,10097.381508111954,-1.0944095,0.29927108,4.160791,6.5032555e-06,32.832302,[-0.455 -0.931 -0.159 -0.622  0.219],45.409077,180625.19,29.92711,0.00065032556,-104.14585360691262
72.015724,3.670792,367.07922,-45.536983,15500,18.02738,0.4270069,98.21356,234.18825,1.6821301,-2.670288e-07,,155,5071431,1.6970794,100.0,100,0.047728702,251.12,10129.664874076843,-1.5178999,0.36489344,4.7728705,2.5912988e-05,35.85395,[-0.435 -0.94  -0.143 -0.608  0.285],95.24446,845940.44,36.48935,0.002591299,-98.74521610886026
3.4695375,0.20343794,20.343794,-31.792852,15600,14.15345,14.965075,98.30452,6.682225,16.27236,5.340576e-07,,156,5099192,1.6452992,100.0,100,0.0124927135,277.61,10168.167189836502,-1.1382539,0.028337788,1.2492714,3.5980946e-05,34.147633,[-0.424 -0.856 -0.136 -0.534  0.278],6.4119253,1444.3293,2.8337789,0.0035980947,-96.53712790070367
3.830028,3.2234008,322.3401,-33.7861,15700,16.065008,3.6285439,98.29738,27.559265,1.464172,3.0517577e-07,,157,5127032,1.6556338,100.0,100,0.039028086,278.4,10205.205134391785,-1.1262031,0.32016823,3.902808,2.4732397e-05,32.777824,[-0.434 -0.874 -0.143 -0.549  0.226],9.742249,9033.1045,32.016823,0.0024732398,-97.80496693440746
4.1303244,0.2902344,29.02344,-39.16983,15800,14.610024,15.904407,98.51427,6.2875657,16.714844,-1.9073486e-06,,158,5163113,1.6257844,100.0,100,0.0168338,360.81,10252.096800327301,-1.305663,0.03757637,1.6833801,2.0827343e-05,32.23987,[-0.467 -0.891 -0.145 -0.525  0.237],7.4042716,3625.8516,3.7576375,0.0020827344,-87.62783681651042
-0.4765911,0.030331641,3.0331643,-37.927513,15900,15.522609,70.00691,98.40335,1.4284303,74.831024,-2.5177003e-06,,159,5194432,1.6212819,100.0,100,0.010318252,313.19,10294.475157499313,-1.2642529,0.0059840917,1.0318253,0.0015386435,33.467674,[-0.479 -0.836 -0.144 -0.51   0.207],1.0344026,477.39386,0.5984092,0.15386435,-93.43161364311028
23.315842,1.5809258,158.09259,-36.99479,16000,14.667922,2.4754462,98.41609,40.39676,2.4786706,2.7465821e-06,,160,5224094,1.6262028,100.0,100,0.025229175,296.62,10334.36351275444,-1.2331568,0.15824991,2.5229177,1.4468288e-05,26.500732,[-0.49  -0.826 -0.152 -0.514  0.203],31.153612,82020.875,15.82499,0.0014468288,-86.60047359781713
1.0818503,0.10646244,10.646244,-45.284912,16100,15.07141,29.639385,98.361145,3.3738892,30.596056,-7.4386594e-07,,161,5254864,1.6204989,100.0,100,0.010769247,307.7,10375.503934144974,-1.509498,0.016219767,1.0769246,0.00023604659,37.610474,[-0.473 -0.785 -0.132 -0.468  0.207],3.854517,861.64233,1.6219769,0.02360466,-98.28871739644288
1290.1185,78.50663,7850.663,-46.6081,16200,13.417937,0.0010066822,98.507614,99336.22,1.0129384,-3.7574769e-06,,162,5292148,1.6093259,100.0,100,0.7901303,372.84,10425.448558330536,-1.5536072,7.810817,79.01304,8.641205e-09,24.755142,[-0.477 -0.785 -0.112 -0.468  0.202],1779.7778,317366800.0,781.08167,8.641205e-07,-91.79106510103337
2.282322,0.2621316,26.21316,-36.07473,16300,14.171764,9.652635,98.38675,10.359866,10.768673,-2.2888183e-07,,163,5323058,1.5820339,100.0,100,0.012749709,309.1,10466.88142824173,-1.2024914,0.036700994,1.2749709,7.5353586e-05,28.6523,[-0.454 -0.665 -0.131 -0.414  0.19 ],6.152749,2692.9077,3.6700997,0.007535359,-94.77804036464514
8.664482,0.86682796,86.6828,-41.762665,16400,13.547835,2.7312818,98.49786,36.612846,3.1313982,2.3269654e-06,,164,5358506,1.573041,100.0,100,0.015515945,354.48,10514.673390388489,-1.3920867,0.08629797,1.5515944,1.6999153e-05,24.997646,[-0.458 -0.662 -0.109 -0.404  0.163],17.08781,28284.998,8.629797,0.0016999154,-88.99781037336366
-1.2875242,0.031836137,3.1836138,-44.751022,16500,14.147917,79.18809,98.486435,1.2628162,78.120255,-1.7547608e-06,,165,5394160,1.5761212,100.0,100,0.009818419,356.54,10560.760261297226,-1.4917027,0.0051961383,0.98184186,0.0024783844,25.056767,[-0.434 -0.627 -0.116 -0.369  0.154],0.3887759,212.81796,0.51961386,0.24783845,-91.55241115651923
-0.1876136,0.03511499,3.511499,-31.276659,16600,14.483244,69.176414,98.4485,1.4455794,74.91068,9.918213e-07,,166,5428000,1.5930977,100.0,100,0.010526402,338.4,10606.05813574791,-1.0425544,0.0060918974,1.0526402,0.0023379326,28.050835,[-0.431 -0.629 -0.123 -0.367  0.157],1.0658741,315.92157,0.60918975,0.23379327,-93.31418703090029
16.621792,1.8201934,182.01935,-46.354744,16700,14.405194,1.2661989,98.51323,78.97653,2.8078346,-9.536743e-07,,167,5464159,1.5345206,100.0,100,0.034884255,361.59,10654.475128650665,-1.5451591,0.20523873,3.4884255,1.4391335e-06,26.141287,[-0.441 -0.617 -0.127 -0.356  0.174],30.353418,49678.055,20.523874,0.00014391335,-88.00481586935322
2.9019475,0.47321266,47.321266,-40.50142,16800,14.377693,5.2914343,98.571,18.898468,4.925233,4.5776366e-07,,168,5502371,1.4924017,100.0,100,0.010751787,382.12,10704.036971330643,-1.3500468,0.04723892,1.0751787,9.9114395e-06,33.03245,[-0.454 -0.656 -0.12  -0.379  0.116],8.770923,7775.235,4.7238913,0.000991144,-81.96609409892316
7.014309,0.7104441,71.04441,-36.519234,16900,11.188937,2.9391599,98.55005,34.023327,4.9402027,2.3651123e-06,,169,5543709,1.4785284,100.0,100,0.016778694,413.38,10759.545490503311,-1.2173054,0.07360109,1.6778696,7.464307e-06,27.695866,[-0.469 -0.663 -0.119 -0.363  0.074],14.114807,21787.467,7.3601093,0.0007464307,-93.00053198711925
11.016137,1.7757791,177.57791,-37.78412,17000,13.338166,2.3229105,98.5356,43.049442,3.3508801,-6.8664554e-07,,170,5581616,1.4225948,100.0,100,0.03393876,379.07,10809.72512102127,-1.2594713,0.18227012,3.3938763,1.6549056e-06,33.756752,[-0.466 -0.627 -0.138 -0.348  0.06 ],19.279785,21122.998,18.227015,0.00016549056,-88.02141769335537
3.8687525,0.22925073,22.925074,-37.224792,17100,13.680088,13.42149,98.59575,7.450738,18.660458,-1.7929077e-06,,171,5619046,1.4101427,100.0,100,0.014256005,374.3,10865.052102327347,-1.2408283,0.029763743,1.4256005,0.00014538677,29.77442,[-0.46  -0.615 -0.146 -0.356  0.004],7.2557173,5285.9297,2.9763744,0.014538678,-75.65540765817475
0.088932514,0.13518192,13.518192,-43.640503,17200,14.926703,35.253727,98.556946,2.8365796,30.07835,-1.5258789e-06,,172,5654895,1.3905816,100.0,100,0.01021985,358.49,10912.071646928787,-1.4546849,0.0155820055,1.021985,0.00042029878,29.143,[-0.473 -0.585 -0.13  -0.348 -0.009],2.5389318,611.5071,1.5582006,0.04202988,-79.41457805703779
13.039806,0.91243404,91.24341,-35.408234,17300,13.954935,10.18101,98.5408,9.822208,4.1509013,-9.918213e-07,,173,5691957,1.3378942,100.0,100,0.019019844,370.62,10960.7064473629,-1.1802756,0.09139655,1.9019846,5.597585e-05,25.010025,[-0.486 -0.608 -0.127 -0.358 -0.028],16.738834,26783.666,9.139655,0.005597585,-85.09406533405222
8.323267,1.0696871,106.96871,-38.875824,17400,12.795796,4.3936563,98.54979,22.760088,3.2441025,-4.119873e-06,,174,5730177,1.3673776,100.0,100,0.019755213,382.2,11012.80886721611,-1.295865,0.107888,1.9755212,2.578162e-05,32.760483,[-0.479 -0.599 -0.119 -0.353 -0.081],14.5055,13756.401,10.7888,0.002578162,-86.03548806415996
1.388235,0.1324831,13.248309,-31.425434,17500,12.292652,29.725628,98.61217,3.3641005,29.078245,-1.6403199e-06,,175,5772175,1.393321,100.0,100,0.010236506,419.98,11068.418465852737,-1.0475165,0.01598665,1.0236506,0.00054334133,25.928293,[-0.472 -0.584 -0.105 -0.334 -0.051],3.309532,407.3008,1.5986649,0.054334134,-81.44064662864848
1.001943,0.10100859,10.100859,-36.267647,17600,12.961062,44.62935,98.50494,2.240678,38.893208,-3.5095215e-06,,176,5810109,1.3759159,100.0,100,0.009638264,379.34,11119.755075454712,-1.2089255,0.012081105,0.9638264,0.00032315715,23.09951,[-0.476 -0.561 -0.103 -0.318 -0.026],2.811565,392.47278,1.2081107,0.032315716,-93.89905963564505
22.236324,0.87677246,87.677246,-34.722977,17700,11.54261,1.9375724,98.64555,51.610977,3.5799813,-1.9836425e-06,,177,5854758,1.3876269,100.0,100,0.019426586,446.49,11177.013283967972,-1.1574347,0.10081838,1.9426587,3.6807014e-05,25.50996,[-0.497 -0.562 -0.098 -0.317 -0.043],30.55141,58618.562,10.081838,0.0036807014,-79.12831217105754
4.317617,0.5177273,51.772736,-38.343586,17800,13.055141,4.7943664,98.690704,20.857813,8.110881,-2.1743774e-06,,178,5896478,1.3874656,100.0,100,0.016160129,417.2,11232.024362564087,-1.2781221,0.054392975,1.6160129,1.9786059e-05,30.132479,[-0.501 -0.505 -0.093 -0.31  -0.031],10.154835,6455.6943,5.439297,0.001978606,-64.51785805644897
-0.21682441,0.048432343,4.8432345,-39.0774,17900,13.386331,58.1195,98.578125,1.720593,59.032883,5.340576e-07,,179,5932703,1.3664382,100.0,100,0.009754506,362.25,11280.555274248123,-1.3025799,0.008125985,0.97545075,0.0007562053,25.619698,[-0.507 -0.504 -0.086 -0.331 -0.032],1.4917877,182.66493,0.8125985,0.07562053,-76.41333935788171
121.63297,6.18666,618.666,-38.67164,18000,15.421645,0.20983447,98.56221,476.56613,2.129982,1.7547608e-06,,180,5968784,1.4231403,100.0,100,0.10805784,360.81,11327.729696035385,-1.289053,0.7324756,10.805785,1.0187943e-05,31.072578,[-0.517 -0.518 -0.087 -0.336 -0.052],149.77354,1261687.9,73.24757,0.0010187944,-78.97901927429398
0.3325467,0.06042968,6.0429683,-44.86355,18100,15.253018,49.058884,98.58998,2.0383668,52.58936,-1.6021728e-06,,181,6004499,1.406079,100.0,100,0.0094694095,357.15,11375.629393100739,-1.4954534,0.008991078,0.9469409,0.001023786,30.028498,[-0.57  -0.468 -0.096 -0.32   0.004],2.4676237,276.85654,0.89910775,0.10237861,-73.22009828916553
-0.40527725,0.057140406,5.7140408,-44.237152,18200,14.783278,51.916817,98.63611,1.9261582,55.984196,2.8991699e-06,,182,6042292,1.3996933,100.0,100,0.009654814,377.93,11425.5589325428,-1.4745691,0.008560825,0.96548164,0.00039708125,23.58926,[-0.582 -0.468 -0.09  -0.321 -0.013],1.6412234,340.82648,0.85608256,0.039708126,-68.76248444635445
0.8684454,0.13189739,13.189739,-45.70965,18300,13.767725,23.706783,98.65796,4.218202,20.305958,5.340576e-07,,183,6082594,1.4130145,100.0,100,0.009561776,403.02,11479.441301822662,-1.5236546,0.018942608,0.95617765,0.0001558097,26.606064,[-0.575 -0.462 -0.095 -0.31  -0.019],3.997768,956.7342,1.8942609,0.01558097,-68.9245508138758
0.98534393,0.096654415,9.6654415,-49.53282,18400,14.7498665,32.259792,98.73813,3.099834,34.28783,-1.7356873e-06,,184,6125929,1.4160147,100.0,100,0.01152157,433.35,11540.475867271423,-1.6510961,0.01595014,1.152157,0.0001951266,28.558098,[-0.572 -0.464 -0.083 -0.305 -0.006],3.8923173,641.0245,1.5950142,0.01951266,-56.740648778262255
7.192459,1.5847661,158.47662,-40.09546,18500,11.731701,1.7081069,98.76448,58.544346,2.5886178,6.4849854e-07,,185,6170125,1.3907984,100.0,100,0.026035411,441.96,11597.413306713104,-1.3365147,0.15971118,2.6035414,7.4597847e-06,28.592176,[-0.574 -0.461 -0.071 -0.309 -0.003],17.418709,22702.889,15.971119,0.0007459785,-52.04506189923541
0.64263105,0.17700331,17.70033,-39.59374,18600,11.3986025,38.70723,98.82103,2.5834968,20.07375,-6.1035155e-07,,186,6216488,1.3879774,100.0,100,0.0097494,463.63,11659.053668737411,-1.3197922,0.019453976,0.97494006,0.00046381875,24.515018,[-0.571 -0.466 -0.051 -0.322 -0.028],2.7639658,720.634,1.9453976,0.046381876,-41.48898674555702
-0.44182575,0.115129404,11.51294,-43.16712,18700,12.277411,50.417793,98.81752,1.9834268,41.631447,-5.340576e-07,,187,6260906,1.3918775,100.0,100,0.010538036,444.18,11718.144768238068,-1.4389048,0.012477816,1.0538039,0.0011628387,24.189919,[-0.585 -0.44  -0.052 -0.318 -0.031],1.5846432,206.01543,1.2477815,0.116283864,-40.528523666598694
0.9531729,0.11429898,11.429898,-42.060356,18800,11.969995,30.43648,98.82886,3.285531,35.73993,1.8119812e-07,,188,6305519,1.4014437,100.0,100,0.012105426,446.13,11778.072284698486,-1.4020119,0.016232066,1.2105427,0.000204975,24.859327,[-0.593 -0.439 -0.047 -0.326 -0.027],3.4944644,516.99243,1.6232069,0.0204975,-38.17569117121604
0.5793662,0.114386104,11.438611,-36.009155,18900,11.754682,27.49701,98.85184,3.636759,29.805834,7.6293946e-07,,189,6351737,1.3710934,100.0,100,0.010617459,462.18,11839.396793365479,-1.2003043,0.016293727,1.0617459,0.00011468347,31.931675,[-0.612 -0.436 -0.06  -0.321 -0.017],2.868383,717.57404,1.6293726,0.011468347,-34.23993957320543
16.518082,1.4296799,142.96799,-47.42278,19000,14.067432,1.1996646,98.82126,83.35663,2.7702749,1.3160706e-06,,190,6394590,1.4064322,100.0,100,0.02510263,428.53,11895.372291088104,-1.580758,0.14871587,2.510263,5.7824138e-05,26.724648,[-0.61  -0.434 -0.056 -0.328 -0.048],30.950392,50510.4,14.871588,0.0057824138,-38.296868273213036
65.42427,7.644549,764.4549,-47.409904,19100,12.586612,0.10799109,98.87738,926.0023,1.6605345,-6.4849854e-07,,191,6440011,1.367892,100.0,100,0.10017334,454.21,11955.221375465393,-1.5803308,0.7708896,10.017334,9.510908e-08,20.038788,[-0.607 -0.411 -0.042 -0.311 -0.012],113.51417,1530059.8,77.08897,9.510908e-06,-27.84885207719096
12.083382,1.5283908,152.83908,-47.841896,19200,16.534925,1.3238897,98.76453,75.53499,2.7395601,-1.5258789e-06,,192,6478965,1.3860259,100.0,100,0.026503837,389.54,12007.778692245483,-1.5947312,0.15791976,2.650384,2.5100644e-05,30.159807,[-0.613 -0.374 -0.052 -0.316 -0.051],25.943317,46688.05,15.791977,0.0025100645,-45.86427141015665
0.0780108,0.050751533,5.0751534,-47.852177,19300,13.099277,51.912933,98.8315,1.9263023,57.47217,-1.3732911e-06,,193,6523289,1.3808597,100.0,100,0.009803397,443.24,12067.2290661335,-1.5950742,0.008433043,0.98033965,0.0009185801,34.552006,[-0.606 -0.394 -0.057 -0.303 -0.033],2.2918327,192.133,0.8433044,0.091858014,-37.34379626899179
0.5293832,0.20555528,20.555529,-31.736927,19400,10.231927,17.452106,98.85747,5.729967,13.628493,-8.773804e-07,,194,6570770,1.3762445,100.0,100,0.010124891,474.81,12130.600713253021,-1.0578984,0.025488934,1.0124891,0.00013922858,21.168102,[-0.616 -0.407 -0.053 -0.304 -0.038],3.0617096,555.01984,2.5488935,0.013922858,-33.83795838745446
0.30186558,0.06355024,6.3550243,-44.73094,19500,12.126593,46.46826,98.88747,2.1520064,53.95044,4.5776366e-07,,195,6618044,1.3865428,100.0,100,0.0117609855,472.74,12193.600909471512,-1.4910307,0.010865727,1.1760985,0.0008341193,41.207092,[-0.626 -0.42  -0.043 -0.317 -0.043],2.4891667,434.7492,1.0865726,0.08341193,-26.598352474916428
-0.13061655,0.037381314,3.7381315,-44.49121,19600,12.321185,63.482155,98.868,1.5752459,66.049095,-1.2969971e-06,,196,6663749,1.3789059,100.0,100,0.010283912,457.05,12253.164283275604,-1.4830418,0.007373108,1.0283912,0.0008687317,21.987032,[-0.625 -0.431 -0.04  -0.331 -0.032],1.7307296,200.44246,0.7373108,0.08687317,-30.16478103694473
11.195079,1.1991409,119.91409,-40.460392,19700,12.439703,1.9157754,98.84445,52.198185,2.8089662,-8.773804e-07,,197,6708392,1.4042506,100.0,100,0.02031414,446.43,12312.332787752151,-1.3486804,0.119491845,2.0314138,3.428346e-05,29.05502,[-0.649 -0.422 -0.045 -0.328 -0.04 ],20.939062,50260.117,11.949185,0.0034283462,-34.72030323507726
2.4351258,0.4028704,40.28704,-40.61955,19800,14.163218,9.025728,98.789,11.079438,9.14985,-7.6293946e-07,,198,6750168,1.3887181,100.0,100,0.01302585,417.76,12368.379213571548,-1.3539858,0.04104515,1.3025849,2.618114e-05,28.102592,[-0.651 -0.404 -0.062 -0.321 -0.015],6.941972,2906.8242,4.104515,0.002618114,-44.073974256319595
3.2543263,0.3620694,36.20694,-42.862698,19900,11.358683,10.341388,98.8609,9.669882,10.807597,7.2479247e-07,,199,6796633,1.3760365,100.0,100,0.013334607,464.65,12429.143117904663,-1.4287559,0.038307123,1.3334607,0.00010797564,24.105003,[-0.665 -0.428 -0.054 -0.324 -0.03 ],7.69725,2691.7983,3.830712,0.010797564,-32.31659726226303
17.619444,3.2122827,321.22827,-52.56913,20000,13.301532,1.6787859,98.86134,59.566856,1.999933,-8.869171e-07,,200,6841494,1.3439432,100.0,100,0.046704873,448.61,12488.221518039703,-1.7523054,0.32693973,4.670488,5.7671417e-07,23.929293,[-0.647 -0.395 -0.061 -0.306 -0.043],31.143654,100987.85,32.693966,5.767142e-05,-31.102439603446314
689.10736,76.70982,7670.9824,-38.401695,20100,11.168368,0.0030169315,98.89125,33146.26,1.0073673,-1.5258789e-07,,201,6889333,1.2761761,100.0,100,0.7699196,478.39,12552.315203905106,-1.2800567,7.632255,76.99195,5.935596e-10,23.458387,[-0.621 -0.387 -0.045 -0.289 -0.075],922.15594,84792540.0,763.22546,5.9355962e-08,-26.0125488446469
37.773945,2.8763576,287.63577,-30.02412,20200,9.328361,0.3259646,98.90074,306.78177,2.1090405,-1.9073487e-07,,202,6938362,1.3142581,100.0,100,0.044438504,490.29,12616.631385326385,-1.0008042,0.30275288,4.4438505,9.330732e-06,20.858551,[-0.68  -0.394 -0.035 -0.308 -0.143],55.303215,195449.66,30.275288,0.00093307317,-24.331926014816563
-1.3882147,0.025338847,2.5338848,-51.066555,20300,11.503144,86.24811,98.9122,1.1594458,86.74107,5.1498415e-07,,203,6985787,1.3115706,100.0,100,0.010159777,474.25,12680.185594081879,-1.702218,0.0039721513,1.0159776,0.0042868042,24.314892,[-0.702 -0.373 -0.035 -0.315 -0.105],0.4446926,110.99044,0.39721516,0.42868045,-20.82084635088377
4.185138,0.4062032,40.620323,-33.288387,20400,10.5074415,3.490191,98.93402,28.651728,7.592769,-4.386902e-07,,204,7034414,1.3171948,100.0,100,0.016914757,486.27,12744.76708817482,-1.1096132,0.05900905,1.6914755,3.8751026e-05,21.30699,[-0.7   -0.371 -0.032 -0.313 -0.107],10.124598,6080.3037,5.900905,0.0038751028,-16.043315947714202
31.084951,5.517274,551.7274,-26.0372,20500,10.315876,0.14727886,98.92035,678.9841,1.40325,-4.959106e-07,,205,7081014,1.3025349,100.0,100,0.06557436,466.0,12806.161266326904,-0.8679073,0.5496649,6.557438,6.148559e-07,20.867815,[-0.698 -0.38  -0.023 -0.337 -0.102],53.700275,357242.25,54.966484,6.148559e-05,-18.557162264359224
67.27518,15.256027,1525.6028,-25.132286,20600,9.899956,0.05244734,98.92639,1906.6743,1.401786,2.002716e-07,,206,7130540,1.3391119,100.0,100,0.18236442,495.26,12871.557181358337,-0.83774257,1.5294449,18.236444,2.1502556e-06,24.106768,[-0.704 -0.388 -0.029 -0.312 -0.117],103.85562,828658.75,152.9445,0.00021502556,-18.228347369814827
35.230537,5.6155534,561.55536,-57.84932,20700,13.083495,0.5632379,98.90231,177.54488,1.3472795,-3.8146973e-07,,207,7176496,1.3438087,100.0,100,0.06529002,459.56,12932.557116985321,-1.9283112,0.55869204,6.529002,1.2028207e-06,27.97509,[-0.711 -0.413 -0.032 -0.348 -0.08 ],60.9245,347051.06,55.86921,0.00012028207,-22.44822048607591
-0.8777244,0.035739493,3.5739493,-50.287827,20800,13.326619,64.97805,98.87277,1.5389813,71.23637,-1.2683869e-06,,208,7221826,1.3405719,100.0,100,0.009587866,453.3,12990.915063381195,-1.6762623,0.0060924646,0.9587867,0.0011329771,27.613005,[-0.748 -0.435 -0.052 -0.36  -0.075],1.2017725,194.85713,0.60924643,0.113297716,-28.836650744404093
1.1562179,0.04119155,4.1191554,-27.375221,20900,9.544844,38.374115,98.91525,2.6059232,50.312557,-7.8201293e-07,,209,7270124,1.3556488,100.0,100,0.00874962,482.98,13057.937216043472,-0.91250813,0.008695094,0.8749619,0.00088346546,18.484394,[-0.76  -0.425 -0.05  -0.355 -0.079],2.629267,159.98543,0.8695094,0.08834655,-20.46459645954193
7.6245527,0.540205,54.020504,-20.876171,21000,7.8635144,2.4865167,98.93024,40.216904,8.53653,2.670288e-07,,210,7317909,1.3340331,100.0,100,0.01832186,477.85,13121.032610654831,-0.6958722,0.05997257,1.8321859,4.3175964e-06,18.569016,[-0.761 -0.421 -0.046 -0.362 -0.063],12.037553,9717.812,5.997257,0.00043175963,-16.667182774108937
11.165173,1.224728,122.4728,-53.886005,21100,13.258692,2.7386994,98.84412,36.513683,2.7624505,-1.6403199e-06,,211,7362990,1.3249549,100.0,100,0.020587685,450.81,13182.720017910004,-1.7962017,0.122145444,2.0587685,1.1879954e-05,20.073837,[-0.77  -0.432 -0.034 -0.384 -0.085],22.018991,61194.656,12.214544,0.0011879954,-35.13747675078353
465.03607,29.427326,2942.7327,-44.787884,21200,13.283683,0.00601238,98.817184,16632.348,1.0988296,2.670288e-07,,212,7404512,1.3913722,100.0,100,0.3086346,415.22,13236.362971544266,-1.4929292,2.9280608,30.863457,2.0883797e-07,24.72115,[-0.773 -0.399 -0.036 -0.382 -0.094],657.5739,42854784.0,292.8061,2.0883797e-05,-37.95559106425506
6.9325447,4.441379,444.1379,-50.726524,21300,17.06661,2.6261818,98.78212,38.078094,1.4060473,8.392334e-07,,213,7443443,1.3718401,100.0,100,0.05272041,389.31,13291.369637012482,-1.6908833,0.4414727,5.27204,2.944787e-05,38.718735,[-0.804 -0.409 -0.055 -0.382 -0.028],17.36656,21411.973,44.147266,0.002944787,-42.411274067757056
-1.5439988,0.030636119,3.063612,-54.474724,21400,10.904559,79.89677,98.88388,1.251615,79.29016,-2.670288e-07,,214,7488648,1.3729995,100.0,100,0.010505479,452.05,13350.617267847061,-1.8158245,0.0053690155,1.0505478,0.0030985617,22.987007,[-0.802 -0.404 -0.035 -0.383 -0.047],0.4874655,100.40865,0.5369016,0.30985618,-26.24504692944093
0.26462054,0.18005306,18.005306,-47.62668,21500,11.179127,16.19796,98.87756,6.173617,14.81683,-6.1035155e-07,,215,7533226,1.3770003,100.0,100,0.010623999,445.78,13409.46379685402,-1.5875566,0.025473421,1.0623999,0.000107135726,24.22234,[-0.798 -0.41  -0.034 -0.381 -0.046],4.2091837,1423.6488,2.547342,0.010713573,-27.289439353692877
3.9130654,0.31088468,31.088469,-44.057243,21600,9.972942,15.381256,98.935,6.5014195,12.695331,1.0871887e-06,,216,7581083,1.37379,100.0,100,0.01328981,478.57,13472.219196796417,-1.4685736,0.034851026,1.328981,3.5935424e-05,23.053638,[-0.793 -0.406 -0.022 -0.373 -0.042],7.65762,5541.6313,3.4851024,0.0035935424,-15.553578913702129
224.33424,12.413192,1241.3192,-36.90424,21700,10.225614,0.042588405,98.94974,2348.057,1.0325835,1.2588501e-06,,217,7630279,1.3359939,100.0,100,0.1261396,491.96,13536.605942249298,-1.2301401,1.2349095,12.613964,9.782757e-08,26.966915,[-0.825 -0.39  -0.023 -0.358 -0.045],283.9429,8111987.0,123.490944,9.782757e-06,-12.362627794567935
