EmpiricalD2,EpRewMean,ReturnStepMax,InitialReturnMin,EpLenMean,ReturnMeanIW,Bound,MeanIWNorm,EpisodesSoFar,MinIWNorm,ESSRenyi,ESSClassic,EpThisIter,MinIW,MaxIW,Weights,TimeElapsed,StdIWNorm,MeanEntropy,InitialBound,ReturnStepMaxmin,InitialReturnMean,MaxIWNorm,EntropyCoefficient,MeanIW,InitialReturnMax,TimestepsSoFar,J_sample_variance,Iteration,InitialReturnStd,StdIW
11.0244875,-106.79337264347402,100.0,-6.791313,19.42,4.565039,0.6090617,0.015489294,14600,0.00021193376,9.070717,6.7456408,100,0.021193376,55.80013,[ 1.486 -0.622 -0.576 -1.355 -1.222],1779.2746753692627,0.057591002,0.19029023,-1.1914576,88.0472,-1.0871887e-05,0.5580013,,1.5489297,35.7434,335534,2876.6516,146,7.6487145,5.7591004
1.8429937,-106.67295804917181,100.0,-8.411285,21.54,2.5386152,0.8670856,0.011487178,14700,0.0015007766,54.259544,59.67151,100,0.15007767,6.0817566,[ 1.488 -0.616 -0.597 -1.352 -1.229],1787.352297782898,0.009443561,0.1706309,-1.2312648,89.09636,2.0980835e-06,0.060817566,,1.1487178,36.938004,337688,417.71292,147,10.045539,0.9443561
1.4311699,-106.68734882832838,100.0,-8.502304,21.58,1.4275525,-0.64283276,0.009894842,14800,0.00095275807,69.87291,73.68667,100,0.09527581,4.387805,[ 1.5   -0.616 -0.582 -1.361 -1.248],1797.816253900528,0.0059129247,0.1683076,-1.7306347,89.112724,5.340576e-07,0.04387805,,0.98948425,51.91906,339846,637.0152,148,10.578021,0.59129244
3.853147,-105.77052905560284,100.0,-10.340828,23.43,8.927794,4.767239,0.009359975,14900,0.00014175003,25.952812,29.205559,100,0.014175003,9.913689,[ 1.515 -0.611 -0.58  -1.355 -1.251],1807.9536850452423,0.014572749,0.18272525,-2.1195529,89.97137,-3.2806397e-06,0.09913688,,0.9359975,63.58648,342189,4850.8057,149,13.858485,1.4572749
7.3950667,-105.58193134417238,100.0,-9.988808,22.68,11.232308,5.910204,0.011802666,15000,2.202688e-05,13.522529,15.004607,100,0.002202688,27.723103,[ 1.539 -0.6   -0.576 -1.358 -1.236],1818.1891956329346,0.028090894,0.16945615,-1.9570931,89.68943,4.005432e-06,0.277231,,1.1802669,58.71291,344457,18441.38,150,13.031261,2.8090897
6.134209,-106.66870840245718,100.0,-8.177177,20.76,12.920403,9.65927,0.013026365,15100,0.00013603883,16.30202,13.371011,100,0.013603883,33.105064,[ 1.544 -0.599 -0.566 -1.378 -1.249],1829.892201423645,0.03315681,0.16185762,-1.3167084,88.72375,-1.5640259e-06,0.33105063,,1.3026364,39.501205,346533,17565.238,151,9.607061,3.315681
13.47409,-106.95234186321505,100.0,-8.153091,20.89,9.372699,5.29841,0.017656624,15200,2.2031292e-05,7.421652,9.816617,100,0.0022031292,50.45496,[ 1.571 -0.593 -0.564 -1.364 -1.257],1840.6996314525604,0.05351679,0.14380588,-1.1099441,88.7605,2.670288e-06,0.50454956,,1.7656626,33.2984,348622,6131.177,152,9.511479,5.35168
1.4899429,-106.2776702599315,100.0,-9.672379,22.02,3.3850064,0.9707899,0.011066689,15300,0.00078047026,67.11667,74.4094,100,0.07804703,4.594426,[ 1.578 -0.599 -0.542 -1.375 -1.275],1848.8390107154846,0.0064899884,0.14319062,-1.9778409,89.34717,1.5258789e-07,0.045944262,,1.1066688,59.33523,350824,720.226,153,11.800985,0.64899886
2.0596366,-106.25068217320455,100.0,-8.915108,21.02,2.5199368,0.42722535,0.009738474,15400,0.00049663795,48.552254,57.17526,100,0.049663797,4.6067843,[ 1.577 -0.59  -0.544 -1.364 -1.276],1859.0648937225342,0.00842819,0.12011769,-1.4581842,88.89052,5.1498414e-06,0.04606784,,0.97384745,43.74569,352926,471.87485,154,11.66965,0.84281904
2.3086703,-106.61905887293246,100.0,-7.8550644,21.27,6.0402327,3.0487447,0.009639475,15500,0.00018079429,43.314976,48.215305,100,0.01807943,6.316195,[ 1.588 -0.598 -0.532 -1.366 -1.299],1869.0831203460693,0.00998991,0.109542005,-1.9688144,88.9747,7.171631e-06,0.06316195,,0.96394736,59.064636,355053,2018.0292,155,11.424675,0.9989911
2.160081,-106.75022042557335,100.0,-8.772224,20.73,2.9800515,0.5594468,0.008891305,15600,0.00016529711,46.294563,55.407818,100,0.016529711,7.002985,[ 1.584 -0.598 -0.518 -1.369 -1.309],1877.517612695694,0.007976444,0.10107499,-1.6469846,88.702194,-2.2888185e-06,0.07002985,,0.88913053,49.409462,357126,1150.903,156,11.273945,0.79764444
17.078762,-106.50371523494933,100.0,-7.9221725,21.25,45.384678,37.75557,0.016215289,15700,0.0001351147,5.855225,3.7469156,100,0.01351147,82.75212,[ 1.584 -0.584 -0.507 -1.373 -1.318],1888.2015488147736,0.08218547,0.10850956,-1.846057,88.976135,2.1362305e-06,0.8275212,,1.621529,55.381767,359251,210201.64,157,10.794679,8.218547
4.264788,-105.71103159834162,100.0,-10.000793,23.52,11.3495,7.4500313,0.014504973,15800,0.00042003492,23.447824,13.754369,100,0.042003494,29.513988,[ 1.584 -0.612 -0.507 -1.385 -1.31 ],1901.3487584590912,0.03632161,0.11280184,-1.8882372,90.01097,3.8146973e-07,0.29513988,,1.4504972,56.64713,361603,14732.332,158,14.443381,3.6321614
2.6000292,-105.72295512893731,100.0,-10.955795,24.74,11.749179,8.118731,0.010318648,15900,0.0002936571,38.461105,32.43113,100,0.029365709,13.666647,[ 1.594 -0.619 -0.522 -1.398 -1.306],1912.7175974845886,0.014894124,0.10530814,-2.2514966,90.453285,-2.2888183e-07,0.13666646,,1.0318646,67.54488,364077,10374.957,159,14.991209,1.4894127
121.40068,-106.03491620100536,100.0,-9.549469,22.27,70.12922,51.733063,0.025090382,16000,4.1447616e-05,0.8237186,2.7891269,100,0.0041447617,148.48607,[ 1.578 -0.611 -0.514 -1.404 -1.314],1922.1342871189117,0.14812575,0.09989121,-1.669624,89.477356,-8.125306e-06,1.4848607,,2.5090382,50.088474,366304,553981.8,160,12.331512,14.812576
1.2713016,-106.16898366347374,100.0,-10.281044,23.63,1.858202,-0.37086892,0.010687713,16100,0.00088676444,78.65954,68.66262,100,0.088676445,6.0506353,[ 1.578 -0.641 -0.524 -1.429 -1.319],1933.4129765033722,0.007220309,0.10160189,-1.9769661,90.01405,1.7547608e-06,0.06050635,,1.0687712,59.30903,368667,775.7303,161,13.116893,0.722031
4.550191,-106.36256964234124,100.0,-9.096466,21.49,7.6872096,5.0688686,0.011537348,16200,0.00049682905,21.9771,18.80824,100,0.049682908,23.226364,[ 1.584 -0.642 -0.521 -1.439 -1.317],1943.9594070911407,0.023971094,0.08722317,-1.2274655,89.10133,6.065369e-06,0.23226364,,1.1537348,36.824142,370816,6760.188,162,10.548649,2.3971093
68.31624,-106.2433542669417,100.0,-8.46151,21.28,76.35788,59.942627,0.022387791,16300,8.258469e-06,1.4637809,2.8854978,100,0.000825847,130.1387,[ 1.565 -0.653 -0.518 -1.442 -1.332],1953.4883742332458,0.12988017,0.09859403,-1.9860291,89.01473,1.5258789e-07,1.301387,,2.238779,59.58087,372944,601531.5,163,11.453358,12.988017
20.916574,-106.10993394438682,100.0,-10.301331,23.74,27.673563,19.82592,0.01637215,16400,0.00013692358,4.7808976,8.702084,100,0.0136923585,42.215363,[ 1.572 -0.647 -0.536 -1.433 -1.32 ],1966.583816766739,0.053030342,0.09915966,-1.7158995,90.06076,8.239746e-06,0.42215362,,1.6372148,51.47723,375318,57162.43,164,13.004265,5.3030343
30.057467,-106.09827417605662,100.0,-8.67054,22.46,32.977272,23.008339,0.018724307,16500,2.0884318e-05,3.3269603,3.479124,100,0.0020884317,99.818405,[ 1.582 -0.667 -0.527 -1.444 -1.32 ],1978.5136880874634,0.09862373,0.094849266,-1.8183135,89.552246,1.5716552e-05,0.998184,,1.8724307,54.549873,377564,119868.875,165,13.278004,9.862372
2.9252284,-106.15358096551822,100.0,-8.463524,21.24,10.21522,7.1538334,0.012102136,16600,8.3018334e-05,34.185364,24.488523,100,0.008301834,19.736938,[ 1.561 -0.667 -0.526 -1.458 -1.324],1989.7322325706482,0.021251382,0.08110416,-1.7899368,89.004395,2.7465821e-06,0.19736938,,1.2102137,53.698185,379688,11667.862,166,10.442658,2.1251385
1.3480207,-105.94235517806486,100.0,-9.436714,22.75,1.6668624,-0.4744581,0.00971458,16700,0.002427134,74.18284,75.37505,100,0.24271339,3.2730577,[ 1.572 -0.673 -0.529 -1.447 -1.338],1999.4968614578247,0.0055526183,0.0759269,-1.8443191,89.686386,-1.15966795e-05,0.032730576,,0.97145814,55.329227,381963,437.1564,167,13.291586,0.55526185
1.259048,-104.8418312836085,100.0,-12.187119,24.7,1.3363979,-0.9157808,0.010544908,16800,0.0015109968,79.42509,81.82463,100,0.15109968,3.136422,[ 1.578 -0.669 -0.533 -1.444 -1.343],2011.006564617157,0.004969841,0.0665884,-2.0071552,90.51079,3.8146973e-06,0.031364217,,1.0544908,60.21476,384433,653.3763,168,16.29392,0.4969841
1.5454062,-106.11887511601972,100.0,-10.022598,22.55,1.6361778,-0.084228754,0.01104506,16900,0.0017181138,64.70791,69.18613,100,0.17181139,4.3628955,[ 1.578 -0.666 -0.535 -1.435 -1.352],2021.0897800922394,0.00737109,0.07598884,-1.3839228,89.58812,-6.5612794e-06,0.043628953,,1.1045061,41.517483,386688,374.28088,169,11.004909,0.737109
1.4076953,-106.7804502241176,100.0,-8.947731,22.42,1.569108,-0.033587098,0.009729991,17000,0.0011155418,71.0381,76.16014,100,0.111554176,4.584364,[ 1.593 -0.683 -0.538 -1.439 -1.343],2032.0330829620361,0.005443777,0.080701016,-1.3508191,89.47462,-1.9073486e-06,0.04584364,,0.97299904,40.524513,388930,528.15063,170,11.37826,0.5443777
1.1906396,-105.64382398610306,100.0,-10.1059265,23.5,1.6944779,-0.31362832,0.010179159,17100,0.002058548,83.98847,84.38478,100,0.2058548,2.995655,[ 1.591 -0.679 -0.528 -1.445 -1.338],2045.0128419399261,0.004378788,0.05667969,-1.8403281,90.00923,5.7983398e-06,0.02995655,,1.017916,55.210007,391280,506.6955,171,13.857121,0.43787885
3.51204,-106.65727959338437,100.0,-10.275177,23.85,12.03479,8.278709,0.011864193,17200,0.00046222145,28.47348,20.075865,100,0.046222147,23.939594,[ 1.58  -0.676 -0.526 -1.448 -1.362],2055.385497570038,0.023672285,0.06494238,-2.0042708,90.056915,-5.569458e-06,0.23939593,,1.1864195,60.127953,393665,20847.834,172,11.744303,2.3672285
1.3203573,-105.81050827159203,100.0,-10.650223,23.34,1.9337176,0.17520058,0.010157101,17300,0.001301888,75.737076,74.0587,100,0.13018881,5.8954782,[ 1.567 -0.668 -0.534 -1.434 -1.354],2065.856607198715,0.006011429,0.062744446,-1.5303828,89.93339,2.5939942e-06,0.058954783,,1.0157101,45.911564,395999,677.973,173,13.11995,0.6011429
38.680157,-106.255143340737,100.0,-10.374977,24.71,36.35426,25.697163,0.018497247,17400,9.657537e-06,2.585305,3.1340673,100,0.00096575374,103.88166,[ 1.555 -0.661 -0.532 -1.437 -1.356],2079.0559372901917,0.102834396,0.066082396,-1.7135355,90.399826,6.3323973e-06,1.0388166,,1.8497244,51.406258,398470,147571.94,174,14.402819,10.283438
7.1530104,-106.6153594244526,100.0,-9.475151,22.95,7.607398,3.030418,0.01451411,17500,0.00011817438,13.980128,21.75588,100,0.0118174385,17.11468,[ 1.567 -0.652 -0.527 -1.419 -1.353],2087.4228386878967,0.02752504,0.06660454,-1.7113335,89.70891,-3.0517577e-07,0.1711468,,1.451411,51.339996,400765,3071.789,175,12.016004,2.7525039
3.2218466,-105.74329322879653,100.0,-9.447441,22.15,10.298545,6.7122126,0.012327344,17600,0.00084601925,31.038101,31.042439,100,0.084601924,16.710192,[ 1.546 -0.667 -0.529 -1.416 -1.352],2099.086250066757,0.018373106,0.07489015,-1.9980102,89.45212,1.8310546e-06,0.16710192,,1.2327343,59.94036,402980,10422.975,176,13.10441,1.8373104
1.2570326,-104.94652678208469,100.0,-12.637085,26.35,0.48262182,-1.4196055,0.010472288,17700,0.0022366156,79.55243,79.48499,100,0.22366156,4.4259195,[ 1.552 -0.682 -0.546 -1.419 -1.344],2112.4554119110107,0.0053202854,0.07635505,-1.6966376,91.034424,-3.8146972e-08,0.044259194,,1.0472289,50.899128,405615,435.6273,177,16.054163,0.5320285
1.419389,-105.66674007276846,100.0,-10.172142,23.16,2.3088746,0.11276746,0.012099994,17800,0.0013483502,70.45285,72.60111,100,0.13483502,4.8148026,[ 1.552 -0.677 -0.539 -1.414 -1.343],2123.2853498458862,0.0074332696,0.07678629,-1.8433392,89.87507,-1.0299683e-05,0.048148025,,1.2099994,55.299866,407931,580.1769,178,13.924715,0.7433269
5.1043706,-105.27271789780966,100.0,-10.246681,22.99,8.422129,4.660264,0.012193081,17900,9.338659e-05,19.591055,19.98692,100,0.009338659,24.447407,[ 1.552 -0.671 -0.528 -1.411 -1.342],2134.19509267807,0.024396136,0.080762036,-1.6650748,89.84187,-6.4468386e-06,0.24447407,,1.2193081,49.95205,410230,11732.634,179,13.592413,2.4396136
1.4455018,-105.65868373120678,100.0,-11.3908,24.47,1.9401217,-0.06959748,0.009522573,18000,0.0007974535,69.18013,71.22998,100,0.07974535,3.4152746,[ 1.554 -0.688 -0.534 -1.431 -1.338],2144.386969804764,0.0060519194,0.080566466,-1.6715729,90.36425,2.8991699e-06,0.034152746,,0.9522574,50.14727,412677,386.10587,180,13.777656,0.6051919
8.226332,-105.39888225052078,100.0,-10.392807,23.36,12.46208,6.8646936,0.015242297,18100,0.00018012353,12.156087,11.344102,100,0.018012354,40.01509,[ 1.553 -0.693 -0.536 -1.424 -1.338],2154.344875097275,0.04261075,0.068661064,-1.9515676,89.97613,-6.1035157e-06,0.4001509,,1.5242299,58.546837,415013,8963.576,181,13.649393,4.2610755
4.5460253,-106.61560796459733,100.0,-8.473656,21.82,10.547712,6.840024,0.012978763,18200,0.00041796805,21.997238,31.864302,100,0.041796807,10.9909935,[ 1.563 -0.702 -0.545 -1.444 -1.35 ],2165.9777479171753,0.018978788,0.07562585,-1.738948,89.22784,2.8991699e-06,0.10990993,,1.2978765,52.168526,417195,3737.8252,182,11.463782,1.8978788
2.5341744,-106.87455819219389,100.0,-8.447121,21.73,4.348154,1.3092988,0.010521369,18300,0.00016807199,39.460583,49.08278,100,0.016807199,9.732455,[ 1.553 -0.709 -0.551 -1.431 -1.343],2175.4167444705963,0.010716178,0.068952724,-1.9089376,89.16345,4.196167e-07,0.09732455,,1.0521369,57.268135,419368,2716.0374,183,11.972054,1.071618
94.48932,-107.48472095323807,100.0,-9.255867,22.77,49.042046,31.341051,0.01741693,18400,4.807639e-05,1.0583206,3.3990426,100,0.004807639,93.38634,[ 1.546 -0.72  -0.565 -1.435 -1.35 ],2186.1572530269623,0.09285045,0.05639655,-1.8209827,89.5591,1.9073486e-06,0.93386334,,1.7416931,54.629536,421645,260498.97,184,11.497138,9.285047
18.888704,-105.31344256007321,100.0,-10.031502,22.82,29.358566,22.112446,0.01631522,18500,3.6726247e-05,5.2941694,5.354445,100,0.0036726247,69.146736,[ 1.528 -0.726 -0.579 -1.448 -1.363],2196.7184116840363,0.068593964,0.051690802,-1.667263,89.77013,1.4495849e-06,0.69146734,,1.6315222,50.017933,423927,90295.29,185,13.211641,6.8593965
1.3687644,-105.59641431755188,100.0,-11.378693,25.03,2.0477538,-0.082212925,0.0103708515,18600,0.0010413359,73.05859,79.25233,100,0.10413359,3.1098082,[ 1.537 -0.706 -0.571 -1.451 -1.367],2207.278889656067,0.005306317,0.049901783,-1.8205773,90.562454,-2.7465821e-06,0.03109808,,1.0370853,54.617233,426430,401.20312,186,13.251096,0.5306317
183.1109,-106.08283676215531,100.0,-8.264351,21.64,163.1395,137.96907,0.041148372,18700,1.5720958e-05,0.5461171,1.8802433,100,0.0015720958,299.20544,[ 1.539 -0.702 -0.568 -1.458 -1.369],2214.9936504364014,0.29725137,0.047018565,-1.8600848,89.19569,3.013611e-06,2.9920545,,4.1148376,55.80263,428594,2789163.2,187,11.8968115,29.72514
1.4882988,-106.36020138961626,100.0,-9.01297,21.83,1.207076,-0.80781996,0.010610819,18800,0.0017692902,67.19081,56.761696,100,0.17692903,6.6314454,[ 1.533 -0.716 -0.576 -1.483 -1.372],2227.4482247829437,0.0092609525,0.040075794,-1.6516101,89.2556,1.5258789e-07,0.06631445,,1.061082,49.548306,430777,296.78418,188,11.814695,0.92609537
5.027591,-105.78049662832464,100.0,-10.824135,24.06,9.626711,5.6302524,0.012508539,18900,6.138145e-06,19.890242,18.40948,100,0.0006138145,23.709745,[ 1.532 -0.726 -0.577 -1.482 -1.379],2237.7471575737,0.026333323,0.0344853,-1.7823542,90.20698,5.645752e-06,0.23709744,,1.2508539,53.470787,433183,10497.817,189,14.243087,2.6333323
5.938367,-106.52001785126393,100.0,-9.23951,22.42,5.818331,3.1285949,0.01185036,19000,0.00024659422,16.839647,17.876553,100,0.024659423,21.752249,[ 1.538 -0.718 -0.581 -1.468 -1.384],2249.3032371997833,0.025399383,0.031888917,-1.1037731,89.49779,-9.269715e-06,0.21752249,,1.185036,33.11291,435425,4435.1753,190,9.579128,2.5399384
13.498743,-106.5906283845678,100.0,-9.550407,23.43,31.51574,24.507544,0.014682911,19100,3.4225246e-05,7.4080973,5.5760407,100,0.0034225248,58.97739,[ 1.544 -0.732 -0.571 -1.48  -1.387],2260.3689093589783,0.060421325,0.022535622,-1.9074804,89.90185,-1.8692017e-06,0.5897739,,1.468291,57.22435,437768,114362.07,191,11.896225,6.0421324
18.917645,-105.70797752825892,100.0,-11.69278,24.61,21.394743,13.451506,0.014267091,19200,6.675025e-05,5.2860703,6.4193726,100,0.0066750254,54.78179,[ 1.544 -0.746 -0.567 -1.474 -1.396],2272.55748128891,0.054473095,0.018142698,-1.8262601,90.40937,5.9509275e-06,0.5478179,,1.4267089,54.78798,440229,58114.0,192,14.646037,5.44731
9.948175,-106.05779851864133,100.0,-9.885246,22.76,8.67061,2.348659,0.014920733,19300,2.9629611e-05,10.052094,3.9034564,100,0.002962961,74.76741,[ 1.547 -0.764 -0.573 -1.497 -1.401],2283.228765487671,0.07403199,0.013502854,-2.0043807,89.68033,-3.5858154e-06,0.7476741,,1.4920734,60.131313,442505,9042.922,193,13.0809555,7.403199
13.640402,-105.55385744864067,100.0,-12.06543,26.28,21.89952,15.221615,0.014050322,19400,1.6573853e-05,7.3311625,8.186072,100,0.0016573854,47.243797,[ 1.558 -0.777 -0.562 -1.515 -1.405],2294.3280956745148,0.04705467,0.018737776,-1.8081186,90.96698,-9.155273e-07,0.47243795,,1.4050322,54.243526,445133,66026.13,194,15.957716,4.7054677
38.98712,-106.51524817564918,100.0,-7.9970856,20.47,33.677418,22.913544,0.016975993,19500,0.00010982809,2.5649495,3.7421396,100,0.01098281,86.444466,[ 1.556 -0.799 -0.566 -1.524 -1.4  ],2303.8396229743958,0.086098075,0.030364346,-1.723885,88.59315,-1.3732911e-06,0.8644446,,1.6975998,51.71651,447180,110923.625,195,9.736847,8.609807
4.911032,-105.07760838753575,100.0,-12.858902,26.3,4.7585278,1.1724944,0.012170633,19600,0.00015716243,20.362318,26.459457,100,0.015716244,14.661242,[ 1.577 -0.818 -0.55  -1.534 -1.389],2315.5077800750732,0.020290187,0.03418839,-1.6181818,91.00934,2.5177003e-06,0.1466124,,1.2170633,48.545525,449810,1824.524,196,14.986892,2.0290189
2.240422,-104.96417454356813,100.0,-12.285645,26.01,3.622839,1.0874436,0.011466408,19700,0.0007096961,44.63445,48.836903,100,0.07096961,6.746892,[ 1.589 -0.812 -0.551 -1.545 -1.385],2328.1992576122284,0.011736317,0.047064718,-1.6938715,90.92894,1.2969971e-06,0.06746892,,1.1466409,50.81618,452411,1841.3289,197,14.8408985,1.1736318
1.2913629,-105.45245945033444,100.0,-11.6261215,25.28,0.97962564,-0.8655569,0.010443454,19800,0.0023139182,77.43757,78.405785,100,0.23139182,4.229291,[ 1.585 -0.799 -0.554 -1.542 -1.372],2339.2292969226837,0.005480737,0.046874996,-1.6237404,90.65726,-5.1498414e-06,0.042292908,,1.0443455,48.71205,454939,292.51514,198,14.586255,0.5480737
33.07903,-105.88888914330724,100.0,-11.050568,23.94,20.476032,11.547326,0.02144619,19900,7.815976e-05,3.0230634,4.5794106,100,0.007815977,91.66069,[ 1.585 -0.801 -0.549 -1.54  -1.372],2347.8216013908386,0.09789632,0.045071654,-1.5524323,90.15381,-1.7547608e-06,0.9166069,,2.144619,46.572914,457333,61447.434,199,13.556511,9.789632
3.1531413,-105.2737780427309,100.0,-11.79155,24.86,5.02042,2.0162518,0.012833711,20000,0.00033459638,31.714405,37.07496,100,0.033459637,12.803867,[ 1.578 -0.824 -0.551 -1.544 -1.374],2359.548142671585,0.016719518,0.050598126,-1.6918086,90.53067,5.1879883e-06,0.12803867,,1.2833713,50.75441,459819,2280.8435,200,14.623751,1.6719518
7.916562,-105.84298608854215,100.0,-9.904831,23.08,11.163079,6.8979464,0.013071687,20100,0.00020337685,12.631746,7.5858817,100,0.020337686,45.70661,[ 1.573 -0.82  -0.548 -1.556 -1.368],2370.6345176696777,0.045624457,0.059282247,-1.5158904,89.82817,-1.2054444e-05,0.45706612,,1.3071686,45.47634,462127,10256.256,201,12.963165,4.5624456
1.1643591,-106.00411283736813,100.0,-11.080574,24.68,1.0853206,-0.818076,0.010141773,20200,0.0030984853,85.884155,86.7418,100,0.30984855,3.0014555,[ 1.568 -0.815 -0.564 -1.549 -1.36 ],2381.833535194397,0.003964992,0.054321285,-1.7639511,90.40971,-2.9754638e-06,0.030014554,,1.0141774,52.91844,464595,387.433,202,12.187743,0.3964992
2.937958,-104.77533354912777,100.0,-13.125153,26.82,4.067014,-0.29957008,0.010860541,20300,0.000308684,34.037247,25.784842,100,0.030868398,17.542957,[ 1.55  -0.812 -0.564 -1.544 -1.365],2393.798814535141,0.01842534,0.05027395,-2.5475187,91.18677,1.0223389e-05,0.17542957,,1.0860541,76.42586,467277,3430.2012,203,16.211857,1.842534
1.4904789,-106.19287538525572,100.0,-10.681709,24.41,1.3645332,-0.6906769,0.01064478,20400,0.0014423488,67.09253,64.44535,100,0.14423488,4.9965525,[ 1.551 -0.808 -0.549 -1.544 -1.369],2405.3167984485626,0.007906588,0.042265907,-1.6834357,90.29924,-1.2550354e-05,0.049965523,,1.0644779,50.502693,469718,451.37173,204,13.477032,0.7906588
4.318382,-105.65319712542185,100.0,-10.843933,24.63,11.464764,7.9908237,0.01173455,20500,0.00010034505,23.156822,17.768114,100,0.010034505,25.223679,[ 1.554 -0.813 -0.544 -1.542 -1.377],2417.2895538806915,0.025244448,0.022169182,-1.6717129,90.42078,3.4332277e-07,0.25223678,,1.173455,50.151394,472181,16202.01,205,12.921441,2.5244446
5.2207446,-105.666412426716,100.0,-10.734474,24.01,8.267253,4.8861337,0.010955198,20600,0.00039009328,19.154356,22.47912,100,0.03900933,16.974419,[ 1.54  -0.813 -0.557 -1.529 -1.397],2427.8154373168945,0.020344164,0.017288202,-1.4797671,90.198425,3.0517579e-06,0.16974418,,1.0955198,44.393105,474582,2895.647,206,12.521181,2.0344167
28.446384,-105.973033092435,100.0,-10.40358,23.05,18.691212,10.300935,0.010797983,20700,1.881642e-05,3.5153852,3.6858704,100,0.001881642,55.52121,[ 1.545 -0.815 -0.542 -1.529 -1.402],2438.3637573719025,0.055197265,0.017899396,-1.5731201,89.804955,3.0517579e-06,0.5552121,,1.0797982,47.193695,476887,41077.402,207,12.098881,5.5197268
27.35214,-105.58015547519985,100.0,-11.875381,25.58,33.283474,25.320168,0.020071158,20800,0.00019178468,3.656021,3.5409093,100,0.019178469,104.23594,[ 1.545 -0.797 -0.543 -1.535 -1.401],2450.827556371689,0.10475786,0.0025693243,-1.5226427,90.74515,-7.6293946e-07,1.0423594,,2.0071158,45.679253,479445,125570.414,208,14.404477,10.475785
18.659256,-106.26336714361382,100.0,-10.235802,23.44,24.0582,16.132454,0.014530521,20900,4.749766e-05,5.3592706,4.0561233,100,0.004749766,69.624725,[ 1.569 -0.78  -0.54  -1.535 -1.416],2463.427569627762,0.07066986,0.0047922744,-1.834828,89.93329,-9.765625e-06,0.6962472,,1.4530522,55.04454,481789,53226.066,209,13.7874975,7.066987
1.4651932,-105.24617948022751,100.0,-10.779274,23.17,2.2216702,0.26195157,0.011002829,21000,0.0016389013,68.25039,71.85921,100,0.16389014,4.71681,[ 1.572 -0.785 -0.557 -1.548 -1.414],2473.981122493744,0.006885436,-0.0016176085,-1.6190088,89.91532,-1.0719299e-05,0.047168102,,1.100283,48.569935,484106,687.61835,210,12.733509,0.68854356
1.2982124,-105.87092155149443,100.0,-9.289146,21.98,1.2224818,-0.52218854,0.010066496,21100,0.0017120644,77.029,67.009094,100,0.17120644,6.404118,[ 1.569 -0.776 -0.556 -1.536 -1.421],2482.5177121162415,0.007063317,-0.009923996,-1.5312283,89.36661,1.9836425e-06,0.06404118,,1.0066496,45.93691,486304,415.43283,211,11.439767,0.7063317
4.4855437,-105.96105669423092,100.0,-10.427155,23.57,8.994068,5.754567,0.01099242,21200,2.9782692e-05,22.29384,20.755201,100,0.0029782692,21.016605,[ 1.574 -0.79  -0.56  -1.544 -1.429],2495.065625667572,0.021479055,-0.014827509,-1.5295773,90.0089,-3.0517579e-06,0.21016605,,1.099242,45.887226,488661,9535.047,212,12.680617,2.1479056
2.523137,-106.28046892733535,100.0,-8.95369,22.24,2.2393703,-0.35749674,0.01000202,21300,0.00101209,39.6332,39.73102,100,0.101209,10.300141,[ 1.564 -0.768 -0.544 -1.532 -1.434],2503.9486804008484,0.012318839,-0.016902186,-1.6348555,89.44243,-3.8146973e-07,0.10300141,,1.0002021,49.045654,490885,973.1635,213,12.53017,1.2318839
23.078403,-105.85700106436592,100.0,-10.63662,22.41,21.884418,14.666573,0.016045598,21400,3.0385963e-06,4.3330555,4.260454,100,0.00030385965,76.918015,[ 1.57  -0.763 -0.552 -1.527 -1.436],2514.5881838798523,0.07606304,-0.02646165,-1.502466,89.552704,5.340576e-07,0.7691801,,1.6045598,45.073986,493126,45177.344,214,11.9065485,7.606303
1.9643555,-106.18620773207404,100.0,-9.646164,22.3,3.6695192,1.4553456,0.011514746,21500,0.0013706164,50.907284,53.24211,100,0.13706164,9.2511015,[ 1.589 -0.759 -0.54  -1.517 -1.445],2525.697303056717,0.010790814,-0.022938801,-1.5797993,89.47663,-7.6293946e-07,0.09251101,,1.1514746,47.393948,495356,2095.228,215,12.542108,1.0790814
1.4700618,-106.35900546626401,100.0,-8.974922,22.54,0.961471,-1.1900859,0.009301866,21600,0.002117769,68.02435,71.502686,100,0.21177691,3.9294128,[ 1.597 -0.769 -0.539 -1.514 -1.442],2537.0649919509888,0.005872336,-0.02159474,-1.7745364,89.562706,7.6293946e-07,0.039294127,,0.9301866,53.23611,497610,432.17645,216,12.76252,0.5872336
98.98876,-105.6377106778087,100.0,-9.369377,21.36,60.878483,43.508553,0.020327272,21700,2.9775621e-05,1.0102156,2.7880201,100,0.0029775621,121.317474,[ 1.596 -0.762 -0.539 -1.518 -1.441],2546.52166891098,0.1200303,-0.02187837,-1.745846,89.10886,-3.1661987e-06,1.2131747,,2.0327268,52.375282,499746,404121.25,217,12.7019205,12.003031
1.0215979,-104.51004110862712,100.0,-13.167374,27.19,0.100298285,-1.6579846,0.009975943,21800,0.006270782,97.88587,97.703186,100,0.62707824,1.4958252,[ 1.594 -0.741 -0.519 -1.52  -1.441],2559.8156373500824,0.0015295517,-0.021701377,-1.7396011,91.31261,-4.119873e-06,0.014958251,,0.9975943,52.18792,502465,303.8849,218,16.669922,0.15295516
