EntropyCoefficient,EmpiricalD2,EpLenMean,MaxIW,MinIW,MeanIWNorm,EpRewMean,EpThisIter,Weights,ReturnStepMaxmin,ESSClassic,InitialReturnMin,InitialReturnMax,ReturnStepMax,TimestepsSoFar,InitialReturnMean,MaxIWNorm,StdIWNorm,StdIW,EpisodesSoFar,Iteration,MinIWNorm,MeanEntropy,J_sample_variance,InitialReturnStd,Bound,MeanIW,TimeElapsed,ESSRenyi,InitialBound,ReturnMeanIW
,3.6518104,443.46,19.037386,0.04059948,0.012909978,-42.387504993080526,100,[-2.312 -0.987 -0.151 -0.907  0.972],98.80884,18.010054,-53.61199,23.750544,100.0,5253273,-7.6293944e-08,0.19037385,0.027545348,2.7545347,14500,145,0.0004059948,2.402336,594.9133,13.03681,-0.14671278,1.2909977,10411.02678513527,27.383678,-1.7870665,3.2683194
,1.38815,461.07,2.711726,0.24494794,0.00988207,-37.08539892760508,100,[-2.343 -0.995 -0.176 -0.885  0.983],98.83913,75.62159,-56.73054,28.877598,100.0,5299380,4.5776366e-07,0.02711726,0.0056108367,0.5610837,14600,146,0.0024494794,2.3891065,133.21321,10.709766,-1.4046445,0.9882071,10473.427426815033,72.03832,-1.8910177,0.823349
,17.989649,454.28,35.067318,0.0033839177,0.01646991,-40.91062736679978,100,[-2.332 -0.986 -0.187 -0.879  0.97 ],98.819885,9.595747,-49.76883,23.238922,100.0,5344808,-2.2888183e-07,0.35067317,0.050552916,5.055292,14700,147,3.3839176e-05,2.3687036,6464.603,11.425412,4.302941,1.646991,10533.869840860367,5.558752,-1.6589613,11.339293
,549.15765,396.79,665.8004,0.00031987912,0.082018435,-49.70065156297383,100,[-2.354 -0.928 -0.167 -0.889  0.95 ],98.74948,1.4963253,-47.52251,29.917622,100.0,5384487,-1.5258789e-07,6.658004,0.665464,66.5464,14800,148,3.198791e-06,2.3793113,2418471.2,14.80596,127.38611,8.201842,10586.456079006195,0.18209708,-1.584084,164.5077
,140.02617,392.83,240.28755,8.295391e-05,0.034668393,-50.8724312530795,100,[-2.16  -0.941 -0.177 -0.878  0.96 ],98.741,2.0486894,-47.47917,24.612375,100.0,5423770,-1.2969971e-06,2.4028754,0.23971808,23.971807,14900,149,8.295391e-07,2.3285632,197253.36,16.84478,25.850096,3.4668396,10639.299938678741,0.7141522,-1.5826402,44.577885
,104.65052,455.38,228.08122,0.00029029712,0.029131243,-35.82710476356796,100,[-2.147 -1.001 -0.132 -0.917  0.91 ],98.84265,1.6212542,-57.85788,19.80108,100.0,5469308,-7.6293944e-08,2.2808123,0.22692594,22.69259,15000,150,2.9029711e-06,2.3125002,143975.69,10.957122,18.222805,2.913124,10700.040713071823,0.9555614,-1.9285964,37.952118
,8244.565,390.48,4556.1597,8.786334e-06,0.4645286,-56.24848342144728,100,[-2.123 -1.03  -0.18  -0.93   0.894],98.7119,1.039378,-58.354176,22.409079,100.0,5508356,5.1498415e-07,45.561596,4.5326996,453.26996,15100,151,8.7863334e-08,2.2462363,33623864.0,15.667866,412.82745,46.45286,10753.407135486603,0.0121292025,-1.9451387,589.4453
,64.120735,404.16,118.904686,0.0020291815,0.021151992,-46.12404832367215,100,[-1.964 -0.981 -0.121 -0.904  0.828],98.77176,3.0262604,-52.40703,33.18647,100.0,5548772,1.2207031e-06,1.1890469,0.11973613,11.973613,15200,152,2.0291815e-05,2.2963262,70323.3,15.448326,10.694586,2.1151993,10808.219255685806,1.5595579,-1.7468997,24.68297
,24.405901,388.47,108.24005,0.0014782296,0.01744354,-57.79737876151154,100,[-1.914 -1.022 -0.097 -0.94   0.877],98.70244,2.511629,-50.766235,22.290812,100.0,5587619,-8.392334e-07,1.0824004,0.1086759,10.867589,15300,153,1.4782297e-05,2.2498648,10411.772,14.502486,1.722969,1.7443539,10862.622436761856,4.0973697,-1.6922085,10.08287
,2.9142969,457.16,6.6140933,0.108160175,0.011125364,-39.720526758993735,100,[-1.939 -1.039 -0.084 -0.919  0.831],98.82623,49.793137,-33.478123,23.703693,100.0,5633335,1.6784668e-06,0.066140935,0.011171487,1.1171488,15400,154,0.0010816017,2.2557523,210.21216,9.299761,0.34142327,1.1125364,10924.474115848541,34.313595,-1.1159358,2.246475
,2.0755591,456.74,7.9931097,0.04626116,0.0095179025,-31.992478288338834,100,[-1.946 -1.046 -0.066 -0.907  0.837],98.85991,44.423733,-50.43792,27.58561,100.0,5679009,1.3732911e-06,0.079931095,0.010645803,1.0645803,15500,155,0.0004626116,2.2377365,188.83522,12.223073,-0.5183064,0.95179033,10985.067374944687,48.179787,-1.6812627,1.9038574
,17.388178,474.65,52.04218,0.007018561,0.013636558,-28.55199536735101,100,[-1.993 -1.042 -0.065 -0.899  0.819],98.8797,5.172626,-46.544544,21.254467,100.0,5726474,5.4359435e-07,0.5204218,0.05838699,5.838699,15600,156,7.018561e-05,2.2793052,4879.989,9.37284,2.892949,1.3636558,11049.34773349762,5.751034,-1.5514842,9.362506
,2.56245,466.12,10.726435,0.05716974,0.012547807,-34.631830761547405,100,[-2.    -1.083 -0.071 -0.903  0.86 ],98.85141,34.875774,-53.026516,28.388147,100.0,5773086,,0.10726435,0.017146567,1.7146567,15700,157,0.00057169737,2.258246,260.44186,11.118501,-0.1191504,1.2547807,11111.589359283447,39.025154,-1.7675506,2.7102833
,1.2438983,481.42,2.026724,0.25029376,0.009584245,-26.521535557708326,100,[-1.999 -1.104 -0.056 -0.929  0.839],98.88982,83.67285,-51.36652,22.521568,100.0,5821228,-5.340576e-07,0.02026724,0.004233705,0.42337048,15800,158,0.0025029376,2.264098,98.68111,10.733104,-1.416594,0.95842445,11174.78737282753,80.392426,-1.7122179,0.4930451
,1.8314303,491.77,4.9298463,0.0374382,0.009686963,-31.07569117577214,100,[-1.997 -1.109 -0.052 -0.921  0.845],98.87361,59.230755,-21.415026,18.903723,100.0,5870405,-2.3651123e-06,0.04929846,0.008036746,0.80367464,15900,159,0.00037438198,2.2495463,82.49184,8.345786,0.024377286,0.9686963,11240.43511223793,54.60213,-0.7138367,0.99041164
,1.5272934,477.47,3.777385,0.20805019,0.009200606,-28.604211792955663,100,[-1.994 -1.139 -0.055 -0.948  0.83 ],98.88019,70.70796,-32.572556,27.000622,100.0,5918152,-3.8146973e-07,0.037773848,0.0059218444,0.5921845,16000,160,0.0020805018,2.2618318,79.623505,9.696672,-0.5338983,0.9200605,11302.94454908371,65.4753,-1.0857522,0.8079142
,104.69928,487.36,199.39772,0.00012110043,0.026101325,-33.704067762137704,100,[-1.991 -1.149 -0.056 -0.939  0.843],98.861694,1.6970793,-41.14653,32.68868,100.0,5966888,-4.196167e-07,1.9939772,0.19865282,19.865282,16100,161,1.2110042e-06,2.2421587,42995.797,9.588617,7.6559,2.6101325,11367.640095233917,0.9551164,-1.3715515,21.689976
,1.4836656,465.69,4.061111,0.18122081,0.010188647,-35.175667559264596,100,[-1.945 -1.148 -0.097 -0.953  0.823],98.84894,66.51898,-50.536182,18.915398,100.0,6013457,-1.4877319e-06,0.04061111,0.0072284136,0.7228414,16200,162,0.0018122081,2.2422144,97.32499,9.514463,-0.90443456,1.0188646,11430.719955921173,67.400635,-1.6845412,1.1474324
,15.143308,484.37,70.04202,0.00944838,0.014887661,-27.73699116512068,100,[-1.943 -1.151 -0.089 -0.939  0.823],98.88547,4.345807,-50.71928,17.30685,100.0,6061894,-1.0299683e-06,0.7004202,0.069846295,6.9846287,16300,163,9.44838e-05,2.2733033,7494.2314,9.9563875,2.6946244,1.4887664,11497.536472320557,6.603577,-1.6906438,9.27366
,4.150154,450.01,18.52426,0.034055945,0.013368439,-38.08946286949177,100,[-1.92  -1.191 -0.1   -0.981  0.854],98.83072,24.341787,-48.960938,29.585056,100.0,6106895,-1.1634827e-06,0.1852426,0.023568526,2.3568528,16400,164,0.00034055943,2.267437,1140.5585,12.303079,0.85110116,1.3368438,11558.003453493118,24.095491,-1.6320328,4.1758633
,1.3279938,459.83,3.7731454,0.3401016,0.009769726,-40.416233949599956,100,[-1.959 -1.148 -0.087 -0.976  0.848],98.82422,77.17238,-44.194168,24.454111,100.0,6152878,-4.959106e-07,0.037731454,0.0053135124,0.5313512,16500,165,0.003401016,2.258266,121.32349,11.454075,-1.0562855,0.9769725,11618.189969539642,75.30156,-1.4731394,0.6413394
,1.6509802,470.06,4.64583,0.22454433,0.010987609,-32.36915034583707,100,[-1.962 -1.154 -0.082 -0.968  0.84 ],98.862274,63.912243,-53.10149,28.93676,100.0,6199884,-3.4332277e-07,0.0464583,0.008256406,0.82564056,16600,166,0.0022454432,2.2738943,184.32982,13.217423,-0.70994306,1.0987608,11681.916266441345,60.570076,-1.7700505,1.5644023
,266.62714,472.04,289.57135,7.403293e-05,0.03944937,-32.00661219997008,100,[-1.968 -1.164 -0.07  -0.977  0.855],98.864395,1.7640193,-53.421997,27.15101,100.0,6247088,-6.8664554e-07,2.8957133,0.2943905,29.439053,16700,167,7.4032926e-07,2.304139,274851.53,11.1207695,17.792387,3.944938,11745.462769985199,0.3750556,-1.7807343,46.869484
,1.5313989,433.46,4.6437345,0.110005505,0.009942941,-44.81763941793056,100,[-2.018 -1.151 -0.085 -1.028  0.885],98.79321,67.95816,-52.283283,17.893944,100.0,6290434,-3.8146972e-08,0.04643734,0.006827359,0.6827359,16800,168,0.0011000551,2.31823,130.66304,12.248474,-0.9863374,0.9942941,11804.903806209564,65.299774,-1.742776,1.1703429
,1.5040547,431.47,3.502173,0.2767263,0.011212058,-35.06612902358883,100,[-2.019 -1.151 -0.074 -1.023  0.899],98.83746,75.780464,-53.110477,23.221355,100.0,6333581,1.14440915e-07,0.03502173,0.006338546,0.6338546,16900,169,0.002767263,2.3002574,160.10596,12.671965,-1.1557751,1.1212059,11861.050645828247,66.486946,-1.770349,1.0153797
,8.329673,446.63,36.691437,0.0030334152,0.019560473,-33.08437227196731,100,[-2.023 -1.148 -0.065 -1.019  0.881],98.85185,11.916194,-53.139973,18.855936,100.0,6378244,2.2888183e-07,0.36691436,0.053181253,5.3181257,17000,170,3.0334151e-05,2.2865565,2001.5144,12.119533,4.068261,1.9560474,11921.423171520233,12.005274,-1.7713323,9.180534
,2.0981638,423.43,5.353271,0.056318935,0.010553674,-42.5446757447709,100,[-1.978 -1.211 -0.078 -1.036  0.867],98.79904,55.78327,-45.403866,24.45119,100.0,6420587,9.918213e-07,0.05353271,0.009396043,0.9396042,17100,171,0.00056318933,2.3009183,331.25906,13.139079,-0.61499166,1.0553675,11979.090514421463,47.66072,-1.5134615,1.5772643
,52.8745,435.13,105.71472,0.0032222262,0.017919086,-42.31949128625122,100,[-1.99  -1.185 -0.065 -1.02   0.882],98.80548,2.7854075,-47.551727,21.71699,100.0,6464100,3.4332277e-07,1.0571471,0.105861284,10.586128,17200,172,3.2222262e-05,2.3165379,53171.6,13.058964,8.946221,1.7919083,12038.248322248459,1.8912709,-1.5850574,20.471945
,2.5977142,444.88,10.71694,0.027301338,0.010971206,-41.20706304868503,100,[-1.932 -1.176 -0.098 -0.979  0.898],98.81474,40.481956,-48.860962,19.843657,100.0,6508588,-5.531311e-07,0.1071694,0.013302951,1.3302952,17300,173,0.00027301337,2.3145573,356.6251,12.660903,-0.029978752,1.0971206,12098.69908118248,38.49538,-1.6286994,2.5950646
,3.393813,455.0,8.010264,0.04908047,0.0096507855,-33.512536445585646,100,[-1.972 -1.182 -0.115 -0.957  0.896],98.85269,35.10016,-43.90056,19.326458,100.0,6554088,1.6021728e-06,0.080102645,0.0131229,1.3122902,17400,174,0.00049080467,2.2953682,309.9116,11.39547,-0.5635519,0.96507853,12159.274402856827,29.465384,-1.4633503,2.1322796
,3.6148667,475.03,15.531443,0.029540032,0.011654287,-36.854379814280925,100,[-1.988 -1.188 -0.129 -0.933  0.877],98.84483,27.079342,-52.741146,21.923813,100.0,6601591,-1.7166138e-07,0.15531442,0.019124582,1.9124583,17500,175,0.00029540033,2.28363,490.41232,10.923393,0.8135884,1.1654288,12224.602486610413,27.663538,-1.7580386,4.1561117
,1733.6793,469.21,2803.2231,0.00023502027,0.284984,-34.03555237658481,100,[-1.967 -1.129 -0.144 -0.911  0.865],98.85492,1.0335095,-59.44175,25.164677,100.0,6648512,1.1444092e-06,28.03223,2.788735,278.8735,17600,176,2.3502027e-06,2.3399723,2606359.2,12.089102,80.723274,28.498394,12287.00629734993,0.057680793,-1.9813908,163.22342
,13.856245,481.6,69.77987,0.0010143986,0.01754801,-32.53810388882116,100,[-2.084 -1.164 -0.129 -0.946  0.921],98.86487,5.481337,-49.720116,24.977282,100.0,6696672,9.536743e-08,0.69779867,0.0728691,7.2869105,17700,177,1.0143986e-05,2.333854,3949.1677,10.943723,2.3617034,1.7548012,12352.659598112106,7.2169623,-1.6573371,8.530972
,1.1046367,452.38,2.3538089,0.52508014,0.010162566,-37.72018402587906,100,[-2.08  -1.118 -0.105 -0.963  0.915],98.83324,87.96182,-50.410034,23.862343,100.0,6741910,6.8664554e-07,0.023538088,0.0037595578,0.3759558,17800,178,0.0052508013,2.3364773,141.46825,12.519193,-1.4510977,1.0162567,12414.276307582855,90.527504,-1.680334,0.31496245
,23403.4,437.52,6310.604,3.919665e-05,0.646026,-45.270650309880686,100,[-2.064 -1.115 -0.103 -0.953  0.918],98.79306,1.0477301,-45.43004,21.25935,100.0,6785662,5.531311e-07,63.106037,6.278244,627.82446,17900,179,3.919665e-07,2.389182,54727756.0,12.481951,517.7537,64.6026,12472.735703229904,0.0042728833,-1.514334,749.4192
,4.3426423,393.86,15.472171,0.011241586,0.010708616,-53.07239427804802,100,[-2.1   -1.152 -0.075 -1.044  0.971],98.7305,24.133354,-48.109703,34.063026,100.0,6825048,-1.1825562e-06,0.1547217,0.01898672,1.8986722,18000,180,0.00011241586,2.3595085,906.6092,15.927075,1.4989345,1.0708617,12526.520379066467,23.027454,-1.6036581,4.840796
,1.3636671,434.54,2.7739508,0.19923843,0.009835871,-35.61280252168003,100,[-2.071 -1.17  -0.053 -1.036  0.941],98.83609,77.166306,-53.9456,21.144283,100.0,6868502,-4.196167e-07,0.027739508,0.005350411,0.5350411,18100,181,0.0019923842,2.364828,152.90337,14.611066,-0.9405713,0.9835872,12585.497474193573,73.33168,-1.7981871,1.159282
,9.974583,462.03,17.951504,0.0028980875,0.009351578,-39.476314363466344,100,[-2.075 -1.175 -0.057 -1.021  0.946],98.82912,15.46745,-26.990223,26.211452,100.0,6914705,-3.8146973e-07,0.17951503,0.021861881,2.1861882,18200,182,2.8980874e-05,2.3334637,2224.1912,10.390573,1.8868389,0.9351578,12648.012186527252,10.025482,-0.89967465,4.7282405
,72.56771,428.4,188.00433,9.2373804e-05,0.046416268,-42.13740276087911,100,[-2.062 -1.186 -0.075 -1.054  0.914],98.80328,3.4906201,-53.205704,25.774628,100.0,6957545,-1.6784668e-06,1.8800433,0.24406399,24.406397,18300,183,9.23738e-07,2.2992537,44946.53,14.756143,17.215523,4.6416273,12707.491665363312,1.3780234,-1.773525,32.32358
,2.0231042,432.94,5.9156046,0.07964149,0.009304407,-42.13777200971388,100,[-2.107 -1.251 -0.035 -1.094  0.88 ],98.80534,49.202587,-50.894936,19.968676,100.0,7000839,-1.7929077e-06,0.059156045,0.009453998,0.9453998,18400,184,0.0007964149,2.277372,209.05733,13.8732815,-0.2548282,0.93044066,12766.372292518616,49.428993,-1.6964998,2.1582003
,1022.20087,464.8,745.9844,0.00019556504,0.080645435,-31.06771683755366,100,[-2.118 -1.251 -0.039 -1.077  0.859],98.86632,1.167827,-47.651283,25.078518,100.0,7047319,-1.335144e-07,7.4598436,0.7418903,74.189026,18500,185,1.9556503e-06,2.31588,1371273.2,11.543719,68.97926,8.064544,12828.627805233002,0.09782813,-1.5883763,119.76263
,2.0516818,470.4,8.0392885,0.05241169,0.011776511,-31.313603519322424,100,[-2.212 -1.241 -0.005 -1.099  0.897],98.86687,46.641705,-49.748833,17.809446,100.0,7094359,-1.1825562e-06,0.08039288,0.012595935,1.2595934,18600,186,0.0005241169,2.3188772,162.65105,9.293459,-0.4909594,1.1776512,12892.54779291153,48.7405,-1.6582959,1.8843307
,8.387341,453.55,36.01342,0.008219603,0.013808043,-34.07487685431301,100,[-2.199 -1.239  0.016 -1.092  0.9  ],98.84975,11.078172,-44.740845,19.856525,100.0,7139714,-1.5258789e-07,0.36013418,0.039120313,3.912031,18700,187,8.2196035e-05,2.3104348,2008.0474,11.758073,0.2212801,1.3808043,12953.184238433838,11.92273,-1.4913619,4.540398
,12.961431,486.65,42.162247,0.007176715,0.015478354,-32.441816819936705,100,[-2.162 -1.292  0.043 -1.097  0.891],98.86667,9.625955,-26.660042,24.821342,100.0,7188379,-1.1825562e-06,0.42162246,0.0474269,4.7426896,18800,188,7.176715e-05,2.3052359,1348.8431,9.198228,2.0364037,1.5478354,13018.27228140831,7.7151976,-0.88866913,5.2357855
,6.6136184,482.67,8.832012,0.01866445,0.010737803,-26.52099151576099,100,[-2.133 -1.288  0.005 -1.082  0.887],98.89011,29.40172,-19.130665,38.21942,100.0,7236646,1.2207031e-06,0.08832012,0.016638959,1.6638958,18900,189,0.0001866445,2.2792993,1369.7983,9.002834,0.8837285,1.0737804,13085.405616521835,15.1203165,-1.2739794,4.160019
,243.70262,476.61,259.8087,0.00033753942,0.031336285,-30.692166065551092,100,[-2.125 -1.274 -0.01  -1.101  0.86 ],98.8712,1.4503156,-22.798664,27.207695,100.0,7284307,-1.2207031e-06,2.5980868,0.25831157,25.83115,19000,190,3.375394e-06,2.2773354,205029.5,8.850604,30.623825,3.133628,13149.523087739944,0.41033617,-0.90692455,44.781784
,1140.5024,487.86,516.594,5.802709e-07,0.054626975,-32.42129227227556,100,[-2.188 -1.357  0.024 -1.12   0.858],98.86708,1.1175487,-25.8142,24.606287,100.0,7333093,2.2888183e-07,5.16594,0.5138466,51.384663,19100,191,5.802709e-09,2.2187495,376928.4,9.232277,32.50209,5.462697,13216.291043281555,0.08768065,-0.86047316,61.561413
,12.082081,500.0,55.502922,0.005242094,0.016448734,-37.47733652263192,100,[-2.209 -1.4   -0.007 -1.094  0.8  ],0.14990932,6.802301,-24.458591,17.099916,1.0,7383093,-7.6293944e-08,0.5550292,0.060884543,6.0884547,19200,192,5.242094e-05,2.1996624,509.53687,8.68127,2.163933,1.644873,13284.426282644272,8.27672,-0.8152865,4.9978104
,1387.2957,497.59,379.00995,4.9581824e-05,0.042445403,-31.27861644951491,100,[-2.235 -1.365  0.008 -1.109  0.781],98.87428,1.2521497,-20.05811,30.46849,100.0,7432852,-3.0517577e-07,3.7900994,0.37693486,37.693485,19300,193,4.9581826e-07,2.2638044,1333525.8,7.9497137,77.78395,4.24454,13351.812822341919,0.07208269,-1.0156167,115.61202
,524305.2,495.78,28943.691,7.366929e-09,2.9158208,-30.566475835333794,100,[-2.301 -1.312  0.003 -1.108  0.845],98.87669,1.0148563,-24.039478,22.858341,100.0,7482430,1.335144e-07,289.43692,28.796753,2879.6753,19400,194,7.3669286e-11,2.304653,1978339300.0,7.938731,3862.0894,291.58206,13418.910511016846,0.0001907286,-0.8013158,4442.3135
,2.1791286,494.38,5.1242986,0.10742224,0.010707541,-33.94065502241764,100,[-2.414 -1.336 -0.063 -1.095  0.886],98.8627,56.164955,-18.935028,27.54275,100.0,7531868,2.0599366e-06,0.051242985,0.009459491,0.94594926,19500,195,0.0010742224,2.322257,93.74107,7.3693075,-0.15772331,1.0707542,13485.168663024902,45.8899,-0.9180896,1.1975517
,7.866759,494.42,36.122948,0.01613334,0.012923255,-34.65755560804261,100,[-2.408 -1.338 -0.047 -1.096  0.903],98.8598,9.02931,-22.09515,26.060722,100.0,7581310,-7.2479247e-07,0.36122948,0.041019984,4.1019983,19600,196,0.0001613334,2.3140054,2878.3438,9.396703,1.9487329,1.2923256,13551.788006305695,12.711716,-0.86869144,4.3852143
,5.394331,493.14,12.700444,0.028387634,0.010073499,-30.802976844699714,100,[-2.434 -1.318 -0.066 -1.121  0.895],98.87508,24.381695,-20.646242,17.95138,100.0,7630624,-1.4305115e-07,0.12700444,0.017740337,1.7740335,19700,197,0.00028387635,2.308176,219.59415,7.382474,0.7728021,1.0073498,13618.521592855453,18.53798,-0.68820816,2.3712134
,3.206665,464.72,15.337669,0.041099057,0.010682369,-38.35123613673887,100,[-2.408 -1.304 -0.068 -1.15   0.889],98.834946,24.936552,-33.059505,23.479683,100.0,7677096,-3.8146973e-07,0.15337668,0.018533766,1.8533766,19800,198,0.00041099056,2.289169,1369.2996,8.703325,0.66610205,1.068237,13681.370752096176,31.185047,-1.1019839,2.639442
,2.076482,456.63,5.5505433,0.17919368,0.012389992,-37.32425094484118,100,[-2.413 -1.242 -0.067 -1.117  0.87 ],98.83652,56.67985,-52.488495,18.97104,100.0,7722759,-3.8146973e-07,0.055505432,0.010831826,1.0831827,19900,199,0.0017919367,2.3003616,269.3883,10.363833,0.31400776,1.2389994,13743.947852134705,48.158375,-1.7496166,2.8352058
,1.1218802,467.13,2.009706,0.26098374,0.010417261,-28.88238411713163,100,[-2.352 -1.239 -0.068 -1.109  0.881],98.87634,91.4962,-51.948944,24.393602,100.0,7769472,6.8664554e-07,0.02009706,0.003175841,0.3175841,20000,200,0.0026098373,2.2929354,158.08751,11.200357,-1.4779109,1.0417262,13806.354038000107,89.13608,-1.7316308,0.3562132
,2.025518,464.04,7.553572,0.047584586,0.011465931,-35.24721549548336,100,[-2.344 -1.25  -0.066 -1.119  0.874],98.84808,45.825806,-57.10693,22.650421,100.0,7815876,-1.0299683e-06,0.07553572,0.01246667,1.246667,20100,201,0.00047584585,2.287144,353.38834,11.52841,-0.2721994,1.146593,13867.355740070343,49.370087,-1.9035656,2.4369667
,10.849888,469.85,33.27176,0.009960599,0.0107883215,-38.21880021750205,100,[-2.342 -1.199 -0.071 -1.08   0.868],98.83731,8.6433,-37.18831,17.752525,100.0,7862861,-3.8146973e-07,0.3327176,0.03507392,3.5073922,20200,202,9.960599e-05,2.2675517,2673.976,8.915783,1.0906382,1.0788323,13930.386240243912,9.216685,-1.2396106,5.1738114
,1020.9163,444.97,1421.1194,0.0006545497,0.1491922,-44.544983709476334,100,[-2.276 -1.176 -0.053 -1.097  0.849],98.79979,1.1019137,-43.31521,27.151102,100.0,7907358,-3.7193297e-07,14.211193,1.4134039,141.3404,20300,203,6.545497e-06,2.2974315,14890314.0,10.350325,337.3045,14.919219,13991.671795368195,0.09795122,-1.4438409,383.43777
,1.7359015,447.65,4.6794643,0.1843448,0.0101435,-37.74420500161025,100,[-2.137 -1.13  -0.019 -1.039  0.879],98.83136,60.450447,-36.36093,27.47321,100.0,7952123,1.0204316e-06,0.04679464,0.008204627,0.8204627,20400,204,0.0018434479,2.312083,125.58284,10.921118,-0.36568546,1.0143499,14053.918441057205,57.606956,-1.2120302,1.2312093
,1.5393502,451.02,7.292922,0.15074083,0.010836551,-36.012488440938355,100,[-2.147 -1.132 -0.015 -1.025  0.893],98.8403,60.362103,-41.707634,23.595022,100.0,7997225,1.14440915e-07,0.07292922,0.008781411,0.878141,20500,205,0.0015074083,2.322264,133.35225,11.067171,-0.8068976,1.0836551,14114.01999258995,64.96248,-1.3902545,0.91799885
,4.9569,475.7,16.423256,0.017891254,0.0119059635,-33.480625224475695,100,[-2.164 -1.121 -0.018 -1.004  0.903],98.85924,17.288176,-37.26758,26.931206,100.0,8044795,-3.7193297e-07,0.16423255,0.026041962,2.6041963,20600,206,0.00017891254,2.3228102,564.0812,10.010463,-0.09992933,1.1905961,14177.899650335312,20.173899,-1.2422531,2.6658342
,36.71652,452.77,70.1345,0.0020165262,0.01798739,-44.99054425672321,100,[-2.146 -1.141 -0.047 -1.011  0.904],98.80127,4.420437,-30.940006,17.103273,100.0,8090072,1.335144e-07,0.70134497,0.08364077,8.364078,20700,207,2.0165262e-05,2.2656534,6146.1396,9.45749,4.330524,1.7987388,14238.463172674179,2.7235699,-1.0313334,10.5798025
,2.9710944,461.43,10.001243,0.018717626,0.010365916,-37.18616722389429,100,[-2.159 -1.197 -0.054 -1.051  0.847],98.83882,39.58976,-45.244263,17.533602,100.0,8136215,-7.2479247e-07,0.10001242,0.012804763,1.2804763,20800,208,0.00018717625,2.2480824,291.53433,10.38622,-0.26148772,1.0365916,14300.56731081009,33.65763,-1.508143,2.338076
,52.21132,478.88,196.52504,0.00016303026,0.024940962,-34.44527229685763,100,[-2.175 -1.244 -0.061 -1.061  0.829],98.85614,1.6029499,-32.88378,25.918167,100.0,8184103,-1.2969971e-06,1.9652504,0.1954089,19.54089,20900,209,1.6303026e-06,2.204967,11999.826,9.320884,3.122962,2.4940963,14364.455650091171,1.9152935,-1.0961274,11.043284
,1.2227108,468.85,2.3885922,0.21527539,0.009523948,-36.12321194694648,100,[-2.171 -1.261 -0.091 -1.085  0.786],98.8459,83.770905,-53.637245,19.51857,100.0,8230988,-3.4332277e-07,0.023885923,0.0041919635,0.41919637,21000,210,0.0021527538,2.199691,107.81102,11.7242565,-1.3964176,0.9523948,14428.196483135223,81.785484,-1.7879086,0.5805843
,1.0610561,491.46,1.6918652,0.57622993,0.010013017,-29.91213434460318,100,[-2.19  -1.284 -0.089 -1.098  0.781],98.878265,96.07736,-18.648624,26.383343,100.0,8280134,6.8664554e-07,0.016918652,0.0020232217,0.20232216,21100,211,0.005762299,2.20367,74.32179,8.379087,-0.7813909,1.0013016,14494.17510676384,94.24572,-0.8794441,0.12450394
,14.735957,466.92,32.532715,0.0053252797,0.013027685,-32.7128417894231,100,[-2.188 -1.281 -0.085 -1.099  0.785],98.85988,9.640292,-36.147263,19.806002,100.0,8326826,-3.0517577e-07,0.32532713,0.039885,3.9885,21200,212,5.3252796e-05,2.158057,3741.2283,10.253128,3.56248,1.3027686,14555.770323038101,6.786122,-1.2049092,8.187817
,37.203766,484.94,71.70392,0.00023384919,0.020642228,-31.609857482696416,100,[-2.15  -1.279 -0.07  -1.08   0.739],98.86963,5.4004574,-31.947414,21.846655,100.0,8375320,-2.2888183e-07,0.71703917,0.08639447,8.639446,21300,213,2.3384919e-06,2.1039808,14418.367,9.654119,8.788759,2.064223,14621.60980629921,2.6878998,-1.0649139,15.284189
,1.2889888,476.82,3.0587788,0.29301256,0.010363358,-34.810818013302,100,[-2.075 -1.258 -0.061 -1.073  0.685],98.85399,76.685165,-44.04632,27.937004,100.0,8423002,-1.04904174e-07,0.030587787,0.005714276,0.5714275,21400,214,0.0029301255,2.1074524,78.079346,8.8871355,-1.191236,1.0363358,14686.232688188553,77.58019,-1.4682108,0.47567704
,4.3140764,491.26,8.5158825,0.031444684,0.008881158,-32.28772209458439,100,[-2.084 -1.251 -0.058 -1.061  0.689],98.868546,29.584806,-28.194101,23.796314,100.0,8472128,-1.2588501e-06,0.085158825,0.013701511,1.370151,21500,215,0.00031444684,2.1010978,331.24072,7.8711147,0.8992201,0.8881158,14752.739793777466,23.179932,-0.9398046,2.8512251
,5.8980064,475.02,47.79937,0.010401627,0.015098951,-28.915045913974524,100,[-2.101 -1.23  -0.08  -1.061  0.682],98.87825,8.649583,-39.893913,15.637185,100.0,8519630,-7.6293944e-08,0.4779937,0.04906869,4.906869,21600,216,0.00010401627,2.0619955,1898.3588,10.328289,2.3914258,1.5098952,14817.918019533157,16.954882,-1.3297974,5.620946
,2.1849048,488.71,7.1817074,0.054823678,0.010088597,-37.179145783494434,100,[-2.094 -1.207 -0.08  -1.035  0.643],98.847855,46.356384,-31.287323,23.563274,100.0,8568501,5.912781e-07,0.07181707,0.010852629,1.0852629,21700,217,0.00054823677,2.0532093,99.39892,8.200094,-0.120434165,1.0088598,14884.844719409943,45.768585,-1.0429103,1.4211364
