ReturnMeanIW,EntropyCoefficient,StdIW,TimeElapsed,ReturnStepMax,InitialReturnMax,MaxIWNorm,Weights,InitialReturnStd,EmpiricalD2,MaxIW,MeanIWNorm,ReturnStepMaxmin,MinIW,MeanEntropy,EpRewMean,InitialBound,MeanIW,Iteration,J_sample_variance,ESSRenyi,InitialReturnMean,TimestepsSoFar,EpisodesSoFar,EpThisIter,ESSClassic,MinIWNorm,StdIWNorm,Bound,EpLenMean,InitialReturnMin
37.263092,,18.853735,2104.958571910858,100.0,61.580273,1.8053415,[ 0.53  -1.01  -0.151 -1.186 -1.054],17.03532,80.22183,180.53415,0.029131288,94.180084,0.0011357822,0.35622138,-100.71212114040682,-2.0526757,2.9131293,140,87362.99,1.2465434,3.0517577e-07,451585,14000,100,2.3317297,1.1357822e-05,0.18853734,18.877964,41.79,-25.393654
6.9116893,,5.286881,2121.296281337738,100.0,38.226227,0.41455153,[ 0.518 -1.021 -0.134 -1.178 -1.063],14.99312,10.672683,41.455154,0.016773714,93.89812,0.004598951,0.34814364,-100.88980872007257,-1.274204,1.6773714,141,3397.5508,9.369716,3.3569336e-06,455540,14100,100,9.145469,4.598951e-05,0.05286881,2.7489715,39.55,-23.611687
12.229946,,13.548908,2136.8786470890045,100.0,54.9837,1.3489274,[ 0.541 -1.008 -0.117 -1.183 -1.071],17.463375,15.388811,134.89275,0.021806488,93.95963,0.009827038,0.34277067,-100.27819078111229,-1.8327903,2.1806493,142,9201.942,6.4982276,-1.14440915e-07,459519,14200,100,2.5249708,9.827038e-05,0.13548908,5.040172,39.79,-23.207169
2.3627467,,0.8854277,2152.91060256958,100.0,33.772774,0.056162156,[ 0.532 -1.007 -0.116 -1.157 -1.076],14.210559,2.2448313,5.6162157,0.009659762,94.1199,0.09938657,0.35573298,-101.11559250183518,-1.1257523,0.9659761,143,343.67984,44.546776,6.713867e-06,463663,14300,100,54.342445,0.0009938657,0.008854277,0.67604864,41.44,-24.382767
5.5803204,,2.267507,2170.2258780002594,100.0,33.55433,0.18465784,[ 0.526 -0.999 -0.106 -1.144 -1.063],15.125337,6.40547,18.465784,0.011085902,94.0865,0.033486724,0.36186063,-101.51281032121487,-1.1184776,1.1085902,144,1893.655,15.611657,4.5776366e-07,467795,14400,100,19.291433,0.00033486722,0.022675073,2.749562,41.32,-23.862106
6.486205,,1.3743151,2187.7667167186737,100.0,32.49624,0.10810421,[ 0.498 -1.002 -0.117 -1.13  -1.057],15.977577,4.250157,10.810421,0.009804251,94.4373,0.030890064,0.3590566,-100.0827508425975,-1.0832105,0.98042494,145,1718.7358,23.528543,-2.5939942e-06,472182,14500,100,33.727768,0.00030890063,0.01374315,4.253073,43.87,-27.17643
0.829639,,0.31311238,2203.6693346500397,100.0,53.612087,0.021325609,[ 0.484 -1.004 -0.105 -1.125 -1.06 ],16.853853,1.1001292,2.132561,0.010717478,94.38823,0.52847767,0.3469403,-98.87652541096759,-1.7870699,1.0717478,146,334.2733,90.89841,-4.959106e-07,476470,14600,100,92.13597,0.0052847764,0.0031311235,-1.0447655,42.88,-27.351593
336.21332,,99.29928,2220.7105276584625,100.0,39.795906,9.983945,[ 0.469 -0.998 -0.105 -1.121 -1.072],15.7043705,4281.1133,998.3945,0.109389246,94.62602,0.00028486992,0.3407762,-99.5953329879004,-1.3265259,10.938926,147,11267534.0,0.02335841,4.4250487e-06,481024,14700,100,1.1989986,2.848699e-06,0.99299276,249.41815,45.54,-27.147957
27.799425,,20.993673,2236.017743587494,100.0,32.991257,2.1102898,[ 0.461 -0.996 -0.072 -1.118 -1.078],14.649633,113.609695,211.02898,0.029112559,94.032166,7.416295e-05,0.3366801,-100.89685797547476,-1.0997055,2.9112558,148,80733.59,0.8802066,3.2424928e-06,485086,14800,100,1.8867385,7.416295e-07,0.2099367,16.07787,40.62,-24.552124
6.8260517,,2.1703339,2254.5349695682526,100.0,59.06606,0.16561773,[ 0.502 -0.975 -0.067 -1.097 -1.082],16.896046,3.8268561,16.561773,0.011382413,94.12254,0.02475236,0.34224114,-99.6464669958902,-1.9688625,1.1382413,149,2791.6875,26.131111,5.989075e-06,489172,14900,100,21.571857,0.0002475236,0.021703338,2.9744816,40.86,-25.048576
3.84746,,1.2361081,2270.894557952881,100.0,26.868332,0.076713935,[ 0.506 -1.009 -0.079 -1.116 -1.077],14.237686,5.208091,7.6713934,0.008716426,94.27986,0.019520292,0.33941352,-99.87815860454906,-0.89561003,0.8716426,150,775.818,19.200893,9.918213e-07,493404,15000,100,33.21033,0.00019520291,0.01236108,1.8035643,42.32,-25.037071
36.372913,,6.498481,2288.3784420490265,100.0,60.117558,0.63464504,[ 0.491 -1.027 -0.081 -1.115 -1.079],16.802706,10.139468,63.464504,0.01679018,94.37085,0.009053606,0.3298356,-100.24423168112833,-2.0039177,1.6790181,151,146303.89,9.862451,9.918213e-07,497735,15100,100,6.2578063,9.053606e-05,0.064984806,29.991928,43.31,-25.404404
11.926462,,3.4640155,2306.1873166561127,100.0,32.774952,0.2931088,[ 0.461 -1.024 -0.086 -1.127 -1.089],15.691326,14.636258,29.31088,0.012509122,94.69028,0.0025807275,0.3366634,-99.05883749904518,-1.0924964,1.2509121,152,10085.344,6.8323474,2.1743774e-06,502332,15200,100,11.536123,2.5807274e-05,0.034640152,7.7468514,45.97,-26.30523
5.9691277,,1.8461224,2324.6290261745453,100.0,41.371685,0.15192817,[ 0.464 -1.032 -0.093 -1.154 -1.082],16.066793,8.488515,15.192818,0.008766279,94.421875,0.0038816552,0.32469168,-99.45967561226158,-1.3790586,0.87662786,153,3953.2793,11.780623,-2.4414062e-06,506677,15300,100,18.399378,3.881655e-05,0.018461222,1.9512396,43.45,-26.136978
16.427326,,4.8001747,2340.242353916168,100.0,41.298767,0.46610826,[ 0.462 -1.026 -0.102 -1.166 -1.094],15.571559,19.08626,46.61083,0.013054698,94.13252,0.0062836804,0.31982106,-99.92937450541066,-1.376632,1.3054696,154,24266.477,5.2393713,-6.2179565e-06,510783,15400,100,6.8869963,6.28368e-05,0.048001744,10.413149,41.06,-25.395668
21.073692,,8.605935,2356.380131006241,100.0,52.775303,0.8661421,[ 0.453 -1.012 -0.118 -1.166 -1.099],16.18318,42.17906,86.61421,0.01641557,94.23483,0.00014572297,0.29173437,-99.7111696657006,-1.7591751,1.641557,155,48413.555,2.3708446,1.7929077e-06,514968,15500,100,3.51071,1.4572296e-06,0.08605934,9.648646,41.85,-26.1557
3.2806668,,3.3563192,2373.203913450241,100.0,39.687122,0.33306864,[ 0.448 -1.024 -0.101 -1.194 -1.127],15.440419,4.153348,33.306866,0.013291863,94.27052,0.0022341644,0.28709295,-99.98105591075547,-1.3229023,1.3291861,156,1361.2172,24.076962,1.9454956e-06,519196,15600,100,13.557302,2.2341643e-05,0.033563193,0.5846193,42.28,-26.363678
8.012615,,4.0095086,2388.349002122879,100.0,40.427086,0.35678652,[ 0.45  -1.019 -0.084 -1.194 -1.132],16.574633,7.4146132,35.678654,0.013234305,94.23706,0.015975436,0.27728626,-100.06922985785576,-1.3475691,1.3234308,157,5370.5273,13.48688,4.5776366e-07,523398,15700,100,9.824468,0.00015975436,0.040095083,4.343212,42.02,-26.775566
5.591158,,2.5959485,2404.776566505432,100.0,36.23757,0.20655742,[ 0.419 -1.022 -0.091 -1.204 -1.142],14.938656,7.249553,20.655743,0.01410248,94.158646,0.001090691,0.27563363,-100.11932672435853,-1.2079223,1.4102483,158,1981.618,13.793954,-3.2043456e-06,527534,15800,100,22.78709,1.090691e-05,0.025959486,2.3388364,41.36,-22.937683
6.541137,,4.6280746,2420.985997200012,100.0,40.3795,0.4507013,[ 0.45  -1.036 -0.104 -1.211 -1.143],14.88493,7.1704173,45.07013,0.014275406,93.79259,0.003225459,0.27612668,-101.02388867574655,-1.345984,1.4275405,159,3384.8792,13.94619,-5.340576e-07,531414,15900,100,8.687711,3.225459e-05,0.04628075,2.936912,38.8,-23.77462
0.7469406,,0.5858401,2437.171097278595,100.0,38.600388,0.029561726,[ 0.463 -1.037 -0.092 -1.228 -1.143],16.304861,1.390027,2.9561727,0.009687121,94.504196,0.1264284,0.27321053,-98.90765016678161,-1.2866818,0.96871215,160,382.30325,71.94105,-1.9836425e-06,535814,16000,100,73.22056,0.0012642839,0.005858401,-0.77004707,44.0,-27.553772
9.419696,,5.6170874,2456.341893196106,100.0,46.938503,0.54586565,[ 0.461 -1.039 -0.101 -1.226 -1.146],17.50824,14.629277,54.586567,0.01548651,94.45703,0.0004725411,0.27362597,-99.51381296983655,-1.5646152,1.548651,161,12323.974,6.8356075,1.5258789e-06,540195,16100,100,7.064272,4.725411e-06,0.056170873,3.4353123,43.81,-27.632088
22.237617,,10.548371,2471.4254038333893,100.0,54.261883,1.0526242,[ 0.447 -1.037 -0.119 -1.231 -1.145],16.304197,28.42127,105.26242,0.021590652,93.79957,0.0057012606,0.29205978,-98.96433293509031,-1.8087283,2.1590655,162,59171.188,3.5184915,1.2207031e-06,544001,16200,100,4.0210276,5.7012607e-05,0.105483696,12.594991,38.06,-24.90432
6.6064663,,2.5923848,2488.2982063293457,100.0,40.835037,0.16793628,[ 0.423 -1.032 -0.115 -1.249 -1.127],15.5496,7.8835716,16.793629,0.014036608,94.41752,0.005341798,0.29375243,-99.9441523629487,-1.3611759,1.4036608,163,2083.985,12.684606,-7.781982e-06,548363,16300,100,22.67088,5.3417978e-05,0.02592385,2.78462,43.62,-25.890419
4.2880063,,1.308254,2504.3273890018463,100.0,40.476753,0.0981534,[ 0.455 -1.032 -0.114 -1.237 -1.125],15.354188,2.5540025,9.81534,0.011243341,94.28366,0.045989085,0.2920059,-100.64670131422046,-1.3492241,1.1243342,164,720.84973,39.15423,1.1444092e-06,552631,16400,100,42.48232,0.00045989084,0.013082539,2.1317763,42.68,-25.590408
12.030476,,14.189894,2519.184732913971,100.0,38.870686,1.4275742,[ 0.451 -1.051 -0.128 -1.249 -1.127],15.144875,38.71068,142.75742,0.020788688,93.98634,0.0010974548,0.26896954,-100.62408381249945,-1.2956926,2.0788686,165,19717.566,2.5832665,-2.9373168e-06,556645,16500,100,2.1012273,1.0974548e-05,0.14189893,3.9689665,40.14,-21.976303
11.353009,,6.633305,2537.486886739731,100.0,67.08269,0.53937376,[ 0.459 -1.047 -0.12  -1.273 -1.15 ],16.192205,12.936629,53.937378,0.018438527,94.09036,0.004895462,0.27165833,-100.4510880202645,-2.2360828,1.8438531,166,12623.945,7.729989,6.866455e-06,560737,16600,100,7.1724834,4.8954622e-05,0.06633305,3.3103485,40.92,-24.073784
4.4655385,,1.5680169,2553.302061319351,100.0,42.081238,0.0868086,[ 0.473 -1.028 -0.124 -1.27  -1.147],17.11303,4.5362926,8.6808605,0.010187514,94.205666,0.020636603,0.26457292,-99.57836721962165,-1.4027038,1.0187515,167,1500.9993,22.044434,4.234314e-06,564891,16700,100,29.682407,0.00020636602,0.015680168,1.4779706,41.54,-24.044525
19.915459,,6.92746,2569.9470710754395,100.0,30.876186,0.60901,[ 0.463 -1.042 -0.126 -1.266 -1.154],14.747271,21.749712,60.901,0.019854633,94.461395,0.0007571784,0.25604486,-100.00801810148174,-1.0292101,1.9854633,168,24182.82,4.597762,-3.967285e-06,569298,16800,100,7.5908523,7.571784e-06,0.069274604,15.115592,44.07,-24.903328
16.475317,,12.76905,2587.425488948822,100.0,32.90611,1.2756221,[ 0.443 -1.062 -0.131 -1.295 -1.163],17.303082,30.454521,127.56222,0.022619024,94.20352,0.006675608,0.26263797,-99.88716209178466,-1.0968674,2.261902,169,16679.73,3.2835846,2.7465821e-06,573463,16900,100,3.0423725,6.675608e-05,0.1276905,10.422171,41.65,-25.197678
7.979836,,2.2276075,2602.20303106308,100.0,42.192226,0.14201918,[ 0.426 -1.066 -0.113 -1.297 -1.156],15.8590975,4.994925,14.201919,0.013575368,94.050415,0.025847549,0.26812327,-100.4517632625818,-1.4064068,1.3575369,170,1922.4767,20.02032,1.0299683e-06,577522,17000,100,27.081089,0.00025847548,0.022276076,4.8366094,40.59,-24.132042
5.7298656,,5.1860743,2620.5674357414246,100.0,37.025078,0.513551,[ 0.413 -1.083 -0.125 -1.297 -1.151],15.72958,10.4495535,51.355103,0.013039028,94.08748,0.014462054,0.2587118,-100.80488782886803,-1.2341713,1.3039029,171,4203.1235,9.569787,-1.6784668e-06,581626,17100,100,5.9455543,0.00014462053,0.05186074,1.7403185,41.04,-24.473663
2.4074194,,0.7816008,2638.1856541633606,100.0,41.55378,0.05224996,[ 0.412 -1.092 -0.118 -1.287 -1.16 ],15.061941,1.9611038,5.224996,0.009092213,94.52446,0.06270711,0.2531581,-99.49134732192715,-1.3851304,0.90922135,172,398.01743,50.99169,-3.967285e-06,586072,17200,100,57.50509,0.0006270711,0.007816007,0.46769702,44.46,-24.641876
1.8182564,,1.4698322,2652.21417427063,100.0,33.89625,0.12842841,[ 0.403 -1.108 -0.122 -1.303 -1.166],14.657638,1.8736805,12.842842,0.0114812255,93.77658,0.059191532,0.24151817,-101.49105835944106,-1.1298716,1.1481225,173,463.53748,53.37089,3.5095215e-06,589958,17300,100,37.894215,0.00059191533,0.014698323,0.27165568,38.86,-22.849289
18.765524,,7.6527185,2666.7386944293976,100.0,27.485107,0.7635022,[ 0.398 -1.119 -0.13  -1.319 -1.177],14.022159,47.157555,76.35022,0.014643562,93.62517,0.001136428,0.24210906,-100.85902491719169,-0.91616714,1.4643564,174,25513.535,2.120551,3.1280517e-06,593711,17400,100,3.5321937,1.1364279e-05,0.076527186,12.474058,37.53,-21.729927
4.6751933,,1.8696318,2684.906088113785,100.0,59.320015,0.12764321,[ 0.389 -1.136 -0.123 -1.313 -1.177],17.807758,2.7690737,12.764322,0.012991833,94.75023,0.08661214,0.27441835,-98.70094375080726,-1.9773338,1.2991834,175,2787.0088,36.11316,,598356,17500,100,32.563133,0.0008661214,0.018696317,1.3848042,46.45,-30.148956
1.7893213,,0.984879,2702.3767745494843,100.0,33.569115,0.080471426,[ 0.389 -1.147 -0.131 -1.328 -1.145],14.383947,1.359216,8.047143,0.011153724,94.01424,0.17515498,0.2719552,-101.18615562469579,-1.1189672,1.1153724,176,432.3204,73.57182,3.5858154e-06,602415,17600,100,56.18934,0.0017515498,0.00984879,0.4847648,40.59,-22.96531
7.338662,,2.4694307,2719.3426864147186,100.0,30.900665,0.18397842,[ 0.409 -1.167 -0.137 -1.34  -1.147],14.853068,8.152047,18.397842,0.011105032,94.41731,0.012494136,0.2775881,-99.28390629637715,-1.0300299,1.1105032,177,2222.9016,12.266857,-7.781982e-06,606748,17700,100,16.821253,0.00012494135,0.024694309,4.397764,43.33,-26.688812
34.639725,,16.58345,2735.78209400177,100.0,35.668354,1.6461957,[ 0.381 -1.182 -0.138 -1.355 -1.141],15.016927,107.49428,164.61957,0.027115697,94.190605,0.00032250237,0.28351697,-99.8190208844259,-1.1889498,2.7115698,178,124328.37,0.93028206,-5.0354006e-06,610899,17800,100,2.6039531,3.2250236e-06,0.1658345,22.312807,41.51,-25.112427
43.59029,,14.023304,2751.4753682613373,100.0,51.920788,1.4114181,[ 0.362 -1.177 -0.127 -1.376 -1.135],16.42572,64.94615,141.14182,0.022155548,94.18652,0.000953302,0.30986595,-99.42223436330883,-1.7306948,2.2155542,179,208085.22,1.5397371,-1.7929077e-06,615030,17900,100,2.435324,9.53302e-06,0.14023304,29.642778,41.31,-23.945847
20.038712,,16.326138,2766.898560523987,100.0,31.699284,1.6411616,[ 0.378 -1.153 -0.135 -1.37  -1.109],14.39098,57.313755,164.11617,0.024353012,93.77911,0.002378302,0.31549287,-100.6063458946348,-1.0566438,2.4353013,180,33188.023,1.7447819,-8.392334e-07,618884,18000,100,2.1766133,2.3783019e-05,0.16326135,12.039308,38.54,-23.18943
0.64398384,,0.46897614,2783.1583676338196,100.0,39.124958,0.030228605,[ 0.383 -1.174 -0.161 -1.371 -1.103],16.31455,1.1208367,3.0228605,0.011106031,94.23372,0.24957854,0.3187974,-98.94789651333448,-1.3041732,1.1106031,181,332.62982,89.21906,-7.93457e-06,623036,18100,100,84.867065,0.0024957852,0.004689761,-0.73673034,41.52,-26.797302
9.23896,,2.090012,2799.4594020843506,100.0,51.895245,0.1372257,[ 0.37  -1.164 -0.159 -1.367 -1.1  ],17.108585,4.5705376,13.72257,0.013951012,94.20949,0.006458942,0.3040046,-100.04989874923967,-1.7298406,1.3951011,182,1678.3593,21.879265,4.5776366e-07,627213,18200,100,30.823027,6.458942e-05,0.020900121,5.540764,41.77,-26.54744
9.424122,,2.8188531,2814.0861089229584,100.0,32.593044,0.23211305,[ 0.338 -1.17  -0.175 -1.367 -1.115],15.397477,6.085047,23.211306,0.014657846,94.320404,0.0120870825,0.30590412,-99.60533930294076,-1.0864341,1.4657845,183,4580.667,16.433727,6.4849854e-07,631470,18300,100,21.2842,0.00012087082,0.028188532,6.744117,42.57,-26.837196
34.336327,,17.886377,2831.078442811966,100.0,52.11637,1.7977912,[ 0.33  -1.203 -0.191 -1.385 -1.113],16.04987,73.50366,179.77913,0.026833108,94.2388,0.0018205864,0.29180267,-100.43767747027688,-1.7372197,2.6833115,184,107682.48,1.3604764,-7.6293945e-06,635689,18400,100,2.2010586,1.8205863e-05,0.17886376,19.442461,42.19,-25.57753
4.1439486,,1.4565783,2849.2529060840607,100.0,37.432636,0.13959941,[ 0.337 -1.184 -0.173 -1.392 -1.127],14.05423,2.054073,13.959941,0.0103279045,94.201904,0.056714576,0.2829049,-101.79167227390727,-1.2477592,1.0327904,185,1789.7666,48.683758,-4.4250487e-06,639932,18500,100,33.455574,0.00056714576,0.014565783,2.3556619,42.43,-23.12777
1.5604863,,0.61773825,2865.258937358856,100.0,58.169075,0.041313794,[ 0.321 -1.165 -0.178 -1.369 -1.136],15.752823,1.4194678,4.1313796,0.010538299,94.38364,0.16964224,0.28301203,-99.62125050048854,-1.9389693,1.05383,186,636.08813,70.44894,1.5258789e-07,644248,18600,100,74.426254,0.0016964223,0.006177383,-0.749629,43.16,-25.241432
64.36296,,14.256723,2880.720754623413,100.0,43.416527,1.4249579,[ 0.337 -1.177 -0.171 -1.379 -1.136],15.830978,101.21573,142.49579,0.023677798,94.09038,0.0017325145,0.28571117,-100.05813081096531,-1.4472194,2.3677797,187,385856.12,0.9879887,-1.9836425e-06,648324,18700,100,2.6842704,1.7325145e-05,0.14256723,49.803078,40.76,-23.718498
8.839619,,3.1311314,2899.0774369239807,100.0,50.96808,0.2554492,[ 0.33  -1.17  -0.149 -1.392 -1.133],14.960747,6.8423533,25.54492,0.014046077,94.46797,0.02226504,0.266353,-99.61403709936116,-1.6989403,1.4046075,188,5594.8296,14.614855,-4.348755e-06,652720,18800,100,16.752466,0.00022265039,0.031311315,4.3955603,43.96,-26.920189
13.452254,,7.757622,2914.7893674373627,100.0,32.701485,0.75605506,[ 0.361 -1.173 -0.158 -1.399 -1.153],14.781686,37.278534,75.60551,0.018282961,93.92789,0.00036424925,0.20915559,-100.14879323724513,-1.0900548,1.8282961,189,20536.72,2.682509,-5.340576e-06,656669,18900,100,5.2621055,3.6424924e-06,0.07757622,6.7968316,39.49,-23.092186
1.1259375,,0.60442233,2930.4152607917786,100.0,65.03815,0.04018002,[ 0.38  -1.21  -0.157 -1.407 -1.21 ],16.931362,1.4209383,4.018002,0.009655814,94.352036,0.116567746,0.21208188,-99.48969931958091,-2.1679392,0.96558136,190,943.49414,70.37604,-5.340576e-07,660950,19000,100,71.8476,0.0011656774,0.0060442234,-1.4583125,42.81,-27.475136
1.1552795,,0.92273957,2948.010810613632,100.0,35.298477,0.075565964,[ 0.366 -1.205 -0.156 -1.41  -1.207],14.766507,1.8636873,7.5565963,0.010597992,94.55203,0.19172443,0.21459404,-99.52335581099491,-1.1766207,1.0597992,191,374.69962,53.65707,-5.0354006e-06,665425,19100,100,56.88046,0.0019172443,0.009227396,-0.45100033,44.75,-27.049408
3.1162336,,0.6736588,2963.377219438553,100.0,62.897705,0.036862712,[ 0.355 -1.205 -0.161 -1.4   -1.204],16.363695,1.7180498,3.6862714,0.009676146,93.98656,0.1900782,0.21973218,-100.01819845771413,-2.0965848,0.96761453,192,407.02536,58.205532,5.41687e-06,669415,19200,100,67.35356,0.001900782,0.0067365873,0.36814046,39.9,-23.85508
5.824672,,1.8811209,2980.303077697754,100.0,36.932255,0.13473502,[ 0.346 -1.204 -0.16  -1.391 -1.199],15.205638,4.200823,13.473502,0.011602338,94.14717,0.017294532,0.23020397,-100.5263676783678,-1.2310731,1.160234,193,928.18317,23.804861,1.9073486e-06,673558,19300,100,27.55802,0.0001729453,0.01881121,3.3014717,41.43,-25.085373
16.72524,,3.807577,2999.219447374344,100.0,48.78005,0.2768107,[ 0.35  -1.214 -0.146 -1.401 -1.189],16.174738,20.141224,27.68107,0.014785304,94.606735,0.006083676,0.2298067,-99.11196291502823,-1.6260027,1.4785305,194,17142.758,4.9649415,-1.0681152e-06,678070,19400,100,13.102928,6.083676e-05,0.03807577,9.427912,45.12,-27.105545
4.1439133,,1.3491297,3014.505832672119,100.0,51.197205,0.07343736,[ 0.349 -1.227 -0.161 -1.391 -1.189],15.8401785,2.0853958,7.343736,0.013076533,94.109436,0.10195229,0.23406142,-100.20756446460786,-1.7065723,1.3076533,195,751.61774,47.952526,1.3732911e-06,682168,19500,100,48.43923,0.0010195229,0.013491296,1.6794674,40.98,-24.088478
3.8043656,,1.3679332,3032.7154548168182,100.0,48.73681,0.08738465,[ 0.342 -1.24  -0.165 -1.408 -1.185],16.167303,2.9561346,8.738465,0.0132243205,94.59091,0.014855687,0.22468032,-98.69761678467754,-1.6245589,1.3224323,196,2202.5776,33.82796,1.1444092e-06,686645,19600,100,48.30924,0.00014855686,0.01367933,1.0111918,44.77,-27.543999
10.530823,,3.7215376,3047.976579427719,100.0,43.84149,0.28881654,[ 0.325 -1.258 -0.172 -1.418 -1.194],15.359949,12.065312,28.881655,0.014423532,94.39662,0.0037089805,0.24095091,-99.59403648606468,-1.4613818,1.4423532,197,5714.73,8.288223,1.335144e-06,690972,19700,100,13.059344,3.7089805e-05,0.037215374,5.4546857,43.27,-27.414352
3.126749,,2.0575633,3063.801100254059,100.0,53.611755,0.17362346,[ 0.315 -1.251 -0.168 -1.433 -1.178],15.301939,3.0560434,17.362347,0.0117325485,94.3674,0.030651117,0.23926277,-99.27661209051539,-1.7870626,1.173255,198,1372.3954,32.72205,-4.5013426e-06,695258,19800,100,24.536606,0.00030651115,0.020575635,0.0026950836,42.86,-23.786453
106.91824,,34.967354,3079.940346956253,100.0,39.81772,3.4929156,[ 0.292 -1.245 -0.17  -1.44  -1.18 ],15.435296,384.7143,349.29156,0.046132393,94.07245,4.5286935e-05,0.23264459,-99.758196859573,-1.3272592,4.6132393,199,1081021.9,0.25993314,-2.0599366e-06,699307,19900,100,1.7107731,4.5286933e-07,0.34967357,80.88524,40.49,-25.696945
19.429367,,10.045571,3097.7993099689484,100.0,42.65464,1.0079834,[ 0.247 -1.272 -0.178 -1.452 -1.186],14.531725,29.525698,100.79835,0.019484641,94.77249,0.0011047929,0.2256742,-99.21952885669661,-1.421828,1.9484644,200,43131.895,3.3868802,-6.713867e-06,704001,20000,100,3.6257415,1.1047929e-05,0.1004557,11.703537,46.94,-29.283363
5.993427,,1.8647945,3114.706969022751,100.0,36.215782,0.16601634,[ 0.272 -1.26  -0.184 -1.436 -1.193],14.8817,5.963472,16.601635,0.010292521,94.433014,0.021921666,0.22069885,-99.69736339808222,-1.2071879,1.0292522,201,1964.1709,16.768755,5.1116945e-06,708367,20100,100,23.350285,0.00021921666,0.018647943,3.0454354,43.66,-27.395233
2.9011557,,1.0927263,3131.6070749759674,100.0,40.55693,0.08920929,[ 0.282 -1.266 -0.18  -1.424 -1.198],15.073872,2.7155547,8.920929,0.010341333,94.50764,0.0104478765,0.22818927,-99.12420105841073,-1.3519006,1.0341334,202,987.3725,36.82489,-2.7465821e-06,712780,20200,100,47.247185,0.000104478764,0.010927265,0.67337155,44.13,-27.226578
58.5587,,19.899332,3150.2299263477325,100.0,31.74261,1.9421905,[ 0.277 -1.261 -0.191 -1.414 -1.191],14.53022,115.01193,194.21906,0.033172823,94.4588,5.879122e-05,0.21711469,-99.3614075758072,-1.0580852,3.3172824,203,305288.62,0.869475,1.9073486e-06,717156,20300,100,2.7038558,5.879122e-07,0.19899331,47.211395,43.76,-26.720787
12.833675,,5.242853,3166.669394493103,100.0,55.763985,0.46137732,[ 0.24  -1.282 -0.199 -1.413 -1.202],16.980135,8.780217,46.137733,0.017817419,94.48157,0.016380567,0.20800637,-98.9310671403615,-1.8588052,1.7817421,204,6586.22,11.38924,-5.4931643e-06,721535,20400,100,10.35351,0.00016380567,0.052428525,7.3257866,43.79,-27.593002
4.6673603,,1.4486939,3184.4653799533844,100.0,70.618965,0.08665672,[ 0.236 -1.302 -0.213 -1.413 -1.211],15.755052,2.6106327,8.665672,0.012126191,94.65195,0.014219956,0.2106934,-98.74424084361168,-2.3539634,1.2126191,205,1173.4792,38.30489,2.1362305e-06,726077,20500,100,41.19864,0.00014219955,0.014486939,0.8639517,45.42,-27.230148
3.7623653,,1.3383019,3202.503318786621,100.0,47.231014,0.08507286,[ 0.221 -1.311 -0.225 -1.417 -1.208],15.618615,2.2089002,8.507286,0.011445079,94.45055,0.08266448,0.20661558,-99.29189460695922,-1.574363,1.144508,206,1881.7744,45.271397,4.310608e-06,730442,20600,100,42.241844,0.0008266448,0.01338302,1.4224827,43.65,-26.985611
0.44125244,,0.43605104,3223.1420714855194,100.0,36.99971,0.035523422,[ 0.206 -1.294 -0.219 -1.414 -1.212],14.719327,1.1738416,3.5523424,0.009890148,94.68956,0.40228057,0.20727529,-98.75199430431172,-1.2333248,0.9890148,207,229.63983,85.19037,-1.1444092e-06,735024,20700,100,83.724884,0.0040228055,0.0043605105,-0.8949795,45.82,-27.050186
29.802235,,32.853233,3241.3349993228912,100.0,39.594505,3.3069737,[ 0.198 -1.297 -0.218 -1.418 -1.212],15.046636,138.34012,330.6974,0.04030077,94.80415,6.2770676e-05,0.1838587,-98.1199982263941,-1.3198106,4.030077,208,82530.336,0.7228561,6.1798096e-06,739701,20800,100,1.4824634,6.2770675e-07,0.3285323,14.278802,46.77,-27.78093
1.8465128,,0.50156635,3257.3021302223206,100.0,46.442924,0.038836364,[ 0.209 -1.266 -0.227 -1.404 -1.235],15.723665,1.199925,3.8836365,0.009999779,94.01544,0.2537117,0.17575414,-100.63838516065285,-1.5480989,0.9999779,209,611.0934,83.33855,-9.155273e-07,743739,20900,100,79.89902,0.0025371169,0.0050156633,0.15070987,40.38,-23.06208
17.92991,,6.3462644,3273.265952348709,100.0,41.816143,0.6415754,[ 0.196 -1.257 -0.23  -1.393 -1.243],15.902799,5.586106,64.15754,0.015647583,94.48915,0.0053146733,0.20102574,-98.42681967618756,-1.3938677,1.564758,210,31153.926,17.901558,3.7765503e-06,748103,21000,100,5.7309575,5.314673e-05,0.06346264,14.635504,43.64,-26.987785
4.0199723,,2.5994353,3291.674637079239,100.0,35.61377,0.23927577,[ 0.155 -1.222 -0.227 -1.373 -1.218],13.6006,3.938952,23.927578,0.011325099,94.53758,0.027262999,0.1888201,-99.57895734270777,-1.1871243,1.13251,211,1842.7119,25.387465,1.4495849e-06,752566,21100,100,15.953183,0.00027263,0.025994353,1.6639085,44.63,-26.525978
2.930355,,1.1982986,3310.022356748581,100.0,45.218388,0.09233499,[ 0.135 -1.211 -0.235 -1.351 -1.23 ],16.09507,2.3139083,9.2335,0.0104333805,94.462234,0.042752065,0.18321428,-100.14841262709152,-1.5072764,1.0433381,212,2053.0576,43.216923,3.0517579e-06,756980,21200,100,43.120052,0.00042752063,0.011982985,0.6375513,44.14,-25.556526
