InitialReturnMin,StdIW,ReturnStepMax,InitialReturnStd,InitialReturnMean,StdIWNorm,J_sample_variance,ReturnMeanIW,EpThisIter,EpLenMean,EpRewMean,ESSRenyi,EmpiricalD2,Iteration,Bound,MeanIW,ESSClassic,InitialReturnMax,Weights,InitialBound,EpisodesSoFar,TimeElapsed,MaxIWNorm,MeanIWNorm,MinIW,ReturnStepMaxmin,MinIWNorm,MeanEntropy,MaxIW,TimestepsSoFar
-3.7528305,0.4660751,100.0,2.3714545,-8.239746e-06,0.004660751,6.2005367,0.17104873,100,16.45,-108.65154292688418,72.21998,1.3846585,149,-0.16023847,0.9004723,78.87064,8.446068,[ 0.817  0.439  1.084  0.692 -1.154],-0.0170649,14900,1958.97549366951,0.026911952,0.009004723,0.11877567,86.21598,0.0011877567,0.26458812,2.6911952,245453
-3.8222885,3.7006364,100.0,2.4285989,6.8664554e-07,0.037006367,728.80493,1.8696042,100,16.25,-108.32227081572307,10.827188,9.236009,150,0.988922,1.4133987,12.730335,8.693573,[ 0.814  0.432  1.081  0.697 -1.154],-0.02519697,15000,1971.255559682846,0.30211753,0.014133989,0.00087951496,86.090706,8.795149e-06,0.26954982,30.211754,247078
-4.0825577,3.322446,100.0,2.503413,-5.569458e-06,0.033224463,55.241753,1.0816479,100,16.51,-108.2865113859144,16.153244,6.1907067,151,0.30878162,1.0599674,9.237907,9.318703,[ 0.818  0.419  1.047  0.665 -1.149],-0.041079223,15100,1985.4277231693268,0.31835872,0.010599674,0.010442597,86.2833,0.00010442597,0.2622797,31.835873,248729
-3.541809,0.6726023,100.0,2.5532975,-6.1035155e-07,0.0067260223,13.923006,0.24378619,100,16.64,-108.73294166527094,62.664917,1.5957892,152,-0.14591533,0.95525587,66.85534,9.254768,[ 0.831  0.447  1.038  0.663 -1.157],-0.04621327,15200,1999.2150793075562,0.05137204,0.00955256,0.22861414,86.34247,0.0022861413,0.26226872,5.137204,250393
-4.430954,0.00010829236,100.0,2.7539792,2.5177003e-06,1.0829643e-06,7.661558,3.714487e-05,100,16.14,-107.48580075703202,100.0,1.0,153,-0.2944008,1.0000204,99.99999,8.8331375,[ 0.833  0.455  1.045  0.658 -1.157],-0.03216678,15300,2010.3034615516663,0.010003292,0.010000204,0.9997786,86.06931,0.009997786,0.26226872,1.0003293,252007
-3.7422028,1.1155776,100.0,2.3239038,3.3569336e-06,0.011155776,38.14103,0.8708403,100,16.43,-108.18541684887718,24.47184,4.0863295,154,0.40015015,0.79914546,33.9131,6.9853745,[ 0.833  0.455  1.045  0.658 -1.157],0.029426262,15400,2021.3654668331146,0.07095389,0.007991454,0.015007297,86.21306,0.00015007296,0.26856887,7.095389,253650
-3.8143234,0.48699605,100.0,2.6337,-2.4414062e-06,0.0048699602,7.4752,0.10767681,100,16.32,-108.37428999387065,77.103355,1.2969605,155,-0.2357172,0.94982773,79.18395,9.045876,[ 0.829  0.446  1.028  0.666 -1.15 ],-0.03296274,15500,2033.9441754817963,0.025537943,0.009498277,0.18907796,86.08391,0.0018907796,0.27032372,2.5537944,255282
-3.693451,,100.0,2.4889662,-1.0681152e-06,1.8626451e-09,6.257529,-1.0877848e-06,100,16.18,-107.93332643964617,100.0,1.0,156,-0.25202644,1.0,100.0,7.5607605,[ 0.834  0.453  1.032  0.666 -1.149],0.018297285,15600,2045.8436994552612,0.01,0.010000002,1.0,86.06573,0.01,0.27032372,1.0,256900
-4.185974,0.6996217,100.0,2.697837,-5.0354006e-06,0.0069962167,18.559153,0.20361409,100,16.31,-108.04589521941885,66.33583,1.507481,157,-0.081205636,1.0928543,70.93063,6.959297,[ 0.834  0.453  1.032  0.666 -1.149],0.03834209,15700,2057.164919614792,0.042865455,0.010928542,0.19537622,86.12229,0.001953762,0.2717329,4.2865458,258531
-4.270424,18.941381,100.0,2.5826545,6.5612794e-06,0.18941379,2820.9636,6.410374,100,16.37,-108.10336432420995,2.1965613,45.525703,158,4.4484453,2.676519,1.9576322,8.723206,[ 0.834  0.458  1.036  0.656 -1.147],-0.019034088,15800,2068.982888698578,1.9038479,0.026765192,0.0016612553,86.18219,1.6612552e-05,0.28687832,190.3848,260168
-4.405365,0.7451096,100.0,2.5947263,4.653931e-06,0.007451096,12.642137,0.36719686,100,16.43,-108.0909601084955,57.67619,1.7338177,159,0.07755855,1.0409677,66.12231,6.598961,[ 0.826  0.424  1.095  0.683 -1.132],0.06691758,15900,2082.300041437149,0.048372276,0.010409677,0.095055774,86.23574,0.0009505577,0.27580753,4.837228,261811
-3.9698257,0.6772142,100.0,2.6264536,-2.9754638e-06,0.006772141,16.243128,0.24955826,100,16.76,-108.31095207054845,72.256424,1.38396,160,-0.056205317,1.0339563,69.97946,7.7973175,[ 0.839  0.431  1.109  0.696 -1.143],0.015893966,16000,2097.6519215106964,0.047373764,0.010339564,0.13903628,86.42531,0.0013903627,0.27195433,4.7373767,263487
-3.9591904,3.3561156,100.0,2.7712255,-2.670288e-06,0.033561155,197.86043,1.4412804,100,16.64,-108.53504265595336,11.852384,8.437121,161,0.63139135,1.317156,13.3470125,8.364685,[ 0.839  0.431  1.093  0.699 -1.147],-0.0068711936,16100,2108.494827270508,0.20000291,0.013171559,0.011819253,86.34292,0.000118192525,0.2691129,20.000292,265151
-4.304489,0.4434569,100.0,2.4084857,1.5258789e-07,0.004434569,6.8454933,0.14292859,100,16.71,-108.38605337918256,78.59192,1.2723955,162,-0.11537577,0.9588667,82.37993,6.869766,[ 0.829  0.41   1.082  0.7   -1.15 ],0.04012081,16200,2117.8247435092926,0.028229408,0.009588667,0.36826798,86.36505,0.0036826797,0.269716,2.8229408,266822
-4.402771,0.20065045,100.0,2.5042448,-9.002685e-06,0.0020065045,7.162007,0.09570343,100,16.58,-108.36804298946657,95.52542,1.0468417,163,-0.12827078,0.9917834,96.0679,6.567177,[ 0.828  0.405  1.078  0.706 -1.149],0.0508011,16300,2129.5839569568634,0.017849691,0.009917834,0.43813926,86.327095,0.0043813926,0.26787937,1.7849691,268480
-3.7117386,2.1434846,100.0,2.6095097,-1.1291504e-05,0.021434845,95.992325,1.1948566,100,16.51,-108.79448659478449,18.111889,5.5212355,164,0.523189,1.2314351,24.81497,8.575462,[ 0.825  0.404  1.086  0.711 -1.151],-0.017980695,16400,2143.2032833099365,0.14724675,0.012314349,0.022274422,86.22693,0.00022274422,0.26836994,14.724675,270131
-4.3093033,,100.0,2.5825655,3.4332274e-06,1.8626451e-09,6.7370143,3.3974648e-06,100,16.24,-107.87927417392925,100.0,1.0,165,-0.23868859,1.0,100.0,7.160759,[ 0.831  0.422  1.093  0.703 -1.151],0.029681355,16500,2156.0636942386627,0.01,0.010000002,1.0,86.12582,0.01,0.26836994,1.0,271755
-4.3702164,17.258507,100.0,2.7182107,-6.027222e-06,0.17258507,6383.5103,8.516566,100,16.47,-107.83379705319437,0.8974052,111.43238,166,5.2204742,3.1467724,3.2175176,9.36731,[ 0.831  0.422  1.093  0.703 -1.151],-0.043879777,16600,2166.467287302017,1.619797,0.031467717,0.00023742716,86.28079,2.3742716e-06,0.26123056,161.9797,273402
-4.336426,,100.0,2.8184414,-9.155273e-07,1.8626451e-09,8.02385,-9.164214e-07,100,16.72,-107.75474340305944,100.0,1.0,167,-0.24122483,1.0,100.0,7.236717,[ 0.812  0.377  1.1    0.683 -1.158],0.020005733,16700,2182.1519696712494,0.01,0.010000002,1.0,86.497635,0.01,0.26123056,1.0,275074
-4.5147934,2.2086584e-05,100.0,2.4119346,3.2806397e-06,2.2083734e-07,5.8762527,8.5588545e-06,100,16.58,-108.17467065074223,100.0,1.0,168,-0.26371726,1.0000037,100.00001,7.9117737,[ 0.812  0.377  1.1    0.683 -1.158],-0.0024919212,16800,2193.5190830230713,0.01000056,0.010000036,0.99994403,86.34056,0.00999944,0.26123056,1.000056,276732
-4.4352036,5.1276584,100.0,2.718173,1.0681152e-06,0.051276587,729.9173,2.6580129,100,16.48,-107.86313548507106,7.312395,13.67541,169,1.5092407,1.391157,6.855974,9.319336,[ 0.812  0.377  1.1    0.683 -1.158],-0.049412936,16900,2204.056785583496,0.5049323,0.013911571,0.015118799,86.2775,0.00015118798,0.2604249,50.49323,278380
-4.452194,0.48378643,100.0,2.7648432,-6.713867e-06,0.004837864,8.842357,0.15572813,100,16.88,-108.3932803109377,78.84495,1.2683121,170,-0.17472494,1.0513121,82.52458,8.802742,[ 0.805  0.34   1.111  0.655 -1.159],-0.03300658,17000,2219.4144995212555,0.027405683,0.010513121,0.31582785,86.54808,0.0031582783,0.26026928,2.7405684,280068
-3.9950867,0.41353136,100.0,2.5059917,-4.348755e-06,0.0041353134,7.52255,0.10175227,100,16.46,-108.27270439386675,80.37693,1.2441381,171,-0.18655656,1.0133133,85.7233,7.754341,[ 0.804  0.335  1.107  0.661 -1.159],0.0017868876,17100,2230.3841621875763,0.024325721,0.010133133,0.2518317,86.23457,0.002518317,0.26238945,2.4325721,281714
-3.7059937,5.5464106,100.0,2.3964434,1.6021728e-06,0.055464104,77.974266,1.5103029,100,15.9,-107.72080947699297,8.355101,11.968737,172,0.6226639,1.8640115,10.148432,7.697212,[ 0.803  0.332  1.103  0.669 -1.157],0.005817294,17200,2242.864643573761,0.42772108,0.018640116,0.0036631643,85.78863,3.663164e-05,0.25422904,42.77211,283304
-3.9911346,,100.0,2.2321243,5.0354006e-06,1.8626451e-09,5.032706,5.0514936e-06,100,16.63,-108.53277939334467,100.0,1.0,173,-0.2125354,1.0,100.0,6.376213,[ 0.796  0.315  1.078  0.668 -1.165],0.041693643,17300,2256.2411589622498,0.01,0.010000002,1.0,86.35904,0.01,0.25422904,1.0,284967
-3.6071854,16.094177,100.0,2.4922483,-7.019043e-06,0.16094178,2674.9688,5.186672,100,16.65,-108.31854927093964,1.1745862,85.13637,174,2.643588,2.7083178,2.753812,8.2684555,[ 0.796  0.315  1.078  0.668 -1.165],-0.02139318,17400,2266.957813024521,1.5944897,0.027083183,7.467202e-05,86.36186,7.4672016e-07,0.24656676,159.44897,286632
-3.3432922,0.42139727,100.0,2.2913914,1.6021728e-06,0.004213972,6.434756,0.093476325,100,16.08,-108.34952690554032,82.80738,1.2076218,175,-0.20974967,0.99319285,84.74446,8.277939,[ 0.796  0.335  1.111  0.664 -1.172],-0.029362932,17500,2283.0374183654785,0.02822544,0.009931928,0.2442679,85.935646,0.002442679,0.2481123,2.822544,288240
-4.129509,0.41631556,100.0,2.49763,4.348755e-06,0.0041631553,9.5498705,0.18046033,100,16.44,-108.25546066115095,79.34197,1.2603669,176,-0.10626218,0.9548446,84.02663,7.661865,[ 0.798  0.341  1.113  0.66  -1.171],-0.0072788745,17600,2294.776496887207,0.02185563,0.009548446,0.2593956,86.19876,0.002593956,0.24967672,2.185563,289884
-3.962059,2.4583435,100.0,2.703424,7.93457e-06,0.024583435,154.60094,1.1991061,100,16.74,-108.5076167566397,12.917503,7.741434,177,0.5750205,1.1454486,17.837696,6.729065,[ 0.798  0.337  1.109  0.666 -1.169],0.025382474,17700,2306.5003695487976,0.19421571,0.011454485,0.00036427914,86.43057,3.6427914e-06,0.24900435,19.421572,291558
-4.5367813,,100.0,2.4854536,4.5776366e-07,1.8626451e-09,6.239878,4.4703484e-07,100,16.37,-108.00777264897812,100.0,1.0,178,-0.2826483,1.0,100.0,8.479462,[ 0.814  0.366  1.102  0.675 -1.17 ],-0.033643946,17800,2320.883261680603,0.01,0.010000002,1.0,86.17783,0.01,0.24900435,1.0,293195
-4.551323,4.2969007,100.0,2.6442761,,0.042969003,510.1774,2.8272588,100,16.41,-108.07326967501616,4.5937715,21.768606,179,1.890102,1.458999,10.337388,6.0258484,[ 0.814  0.366  1.102  0.675 -1.17 ],0.04814276,17900,2332.295592546463,0.38100305,0.014589987,0.00019168848,86.22422,1.9168847e-06,0.24998125,38.100307,294836
-4.6691437,2.4699028,100.0,2.9919925,3.4332274e-06,0.024699029,239.87299,2.321941,100,16.95,-108.25519201559084,19.381355,5.159598,180,1.6950272,1.2866461,21.34456,8.279823,[ 0.828  0.397  1.088  0.661 -1.169],-0.02600944,18000,2345.97802400589,0.17505388,0.01286646,0.029384809,86.60218,0.00029384808,0.2922321,17.505388,296531
-3.5318985,299.74744,100.0,2.4035566,2.9754638e-06,2.9974742,220401.16,47.9514,100,16.3,-108.91694158814894,0.028972853,3451.5068,181,34.029015,30.970139,1.0562428,7.1093597,[ 0.854  0.394  1.098  0.691 -1.127],0.055256397,18100,2361.20512676239,30.132504,0.3097014,8.2964194e-05,86.02451,8.296419e-07,0.29640278,3013.2505,298161
-4.0622635,0.42442822,100.0,2.4363568,-7.93457e-06,0.004244282,8.5403,0.11339728,100,16.7,-108.36562771984308,80.96234,1.2351421,182,-0.23722526,1.033881,85.577866,9.464607,[ 0.856  0.353  1.059  0.683 -1.123],-0.019092083,18200,2376.9749920368195,0.023522837,0.010338809,0.3216545,86.42591,0.0032165449,0.29638776,2.3522837,299831
-3.7465134,6.8203845,100.0,2.4472961,9.155273e-07,0.068203844,618.90924,2.889959,100,16.61,-108.37599770701691,3.5066426,28.517305,183,1.6418874,1.5712576,5.0398602,7.011429,[ 0.857  0.356  1.064  0.677 -1.123],0.06267434,18300,2389.765116453171,0.62416404,0.015712578,0.0020727564,86.308105,2.0727564e-05,0.30859682,62.416405,301492
-3.8148193,,100.0,2.4347684,6.866455e-06,1.8626451e-09,5.9879775,6.8433583e-06,100,16.97,-108.99374254974765,100.0,1.0,184,-0.25474322,1.0,100.0,7.642502,[ 0.852  0.35   1.032  0.693 -1.11 ],0.0538536,18400,2405.9185557365417,0.01,0.010000002,1.0,86.574196,0.01,0.30859682,1.0,303189
-3.9228287,3.6619804,100.0,2.4384465,-3.5858154e-06,0.0366198,307.65472,1.7783958,100,17.08,-108.99000626267194,7.530158,13.279934,185,0.86913496,1.336027,11.7470255,7.485344,[ 0.852  0.35   1.032  0.693 -1.11 ],0.059081793,18500,2418.0502514839172,0.3403188,0.013360273,0.0064924452,86.59372,6.4924454e-05,0.3134285,34.03188,304897
-3.378006,0.49285647,100.0,2.3872685,-3.8146973e-06,0.0049285647,7.919774,0.34667543,100,16.7,-108.92713318018828,64.82466,1.5426228,186,0.01691261,0.8927757,76.64252,7.9651337,[ 0.846  0.364  1.066  0.691 -1.106],0.047920197,18600,2433.9135932922363,0.025200238,0.008927757,0.10012212,86.370255,0.0010012211,0.3164181,2.5200238,306567
-4.0466537,4.1529096e-05,100.0,2.6271124,-3.3569336e-06,4.152812e-07,6.9712973,8.635223e-06,100,17.1,-109.06391852525503,100.00041,0.9999959,187,-0.23605451,0.9999998,100.00001,7.081909,[ 0.844  0.355  1.056  0.675 -1.103],0.080351144,18700,2446.563446521759,0.010001225,0.009999998,0.999881,86.62651,0.0099988105,0.3164181,1.0001225,308277
-3.8248672,,100.0,2.400582,2.0599366e-06,1.8626451e-09,5.8210044,2.0563602e-06,100,16.54,-108.37091786322961,100.0,1.0,188,-0.26134083,1.0,100.0,7.8402863,[ 0.844  0.355  1.056  0.675 -1.103],0.055077285,18800,2458.176432132721,0.01,0.010000002,1.0,86.3123,0.01,0.3164181,1.0,309931
-4.32975,5.150738e-06,100.0,2.7041595,2.2888183e-07,5.1525205e-08,7.386374,1.6316772e-06,100,17.08,-108.62771004946924,100.0,1.0,189,-0.25886753,1.0000012,100.000015,7.766075,[ 0.844  0.355  1.056  0.675 -1.103],0.05754915,18900,2469.0817856788635,0.010000186,0.010000012,0.99999046,86.642395,0.009999905,0.3164181,1.0000186,311639
-4.008171,8.897943e-05,100.0,2.3675466,3.5858154e-06,8.897686e-07,5.6623487,2.4601817e-05,100,16.5,-108.13160273325127,100.0,1.0,190,-0.23456353,0.99999464,100.0,7.0376434,[ 0.844  0.355  1.056  0.675 -1.103],0.08183357,19000,2480.3168790340424,0.010002291,0.009999945,0.9997548,86.24814,0.009997548,0.31641814,1.0002291,313289
-3.9150925,2.1649065,100.0,2.4923937,-3.8146973e-06,0.021649064,101.687645,1.1660277,100,16.31,-108.27774561192564,17.927835,5.577918,191,0.45999354,1.1027101,20.599916,8.968315,[ 0.844  0.355  1.056  0.675 -1.102],0.017470479,19100,2492.2235913276672,0.17242414,0.0110271005,0.03376632,86.101295,0.00033766322,0.3833499,17.242414,314920
-3.5531235,0.6990178,100.0,2.3997996,3.2043456e-06,0.006990178,8.266725,0.34174213,100,16.51,-108.56030890920226,64.834564,1.5423871,192,0.04870212,0.949112,64.83286,7.0786667,[ 0.844  0.357  1.014  0.65  -1.036],0.1473975,19200,2507.8123276233673,0.0553387,0.00949112,0.11394909,86.225845,0.0011394909,0.38231438,5.53387,316571
-3.859604,0.850381,100.0,2.541288,7.705688e-06,0.0085038105,14.226427,0.60365695,100,16.43,-108.38661233644476,50.355427,1.9858832,193,0.26281634,0.98299056,57.195454,7.255974,[ 0.838  0.359  0.992  0.625 -1.037],0.14045629,19300,2519.9562468528748,0.056331106,0.009829905,0.079908095,86.16432,0.00079908094,0.37764016,5.6331105,318214
-4.6803436,,100.0,2.8119404,4.8065185e-06,1.8626451e-09,7.986878,4.798174e-06,100,17.02,-108.3753309363585,100.0,1.0,194,-0.23157938,1.0,100.0,6.947525,[ 0.854  0.377  0.957  0.62  -1.041],0.14606078,19400,2533.155562400818,0.01,0.010000002,1.0,86.66695,0.01,0.37764016,1.0,319916
-3.9880753,,100.0,2.5310252,3.7384034e-06,1.8626451e-09,6.470797,3.7550926e-06,100,16.58,-108.17541347928636,100.0,1.0,195,-0.2315372,1.0,100.0,6.946228,[ 0.854  0.377  0.957  0.62  -1.041],0.14610296,19500,2545.188360452652,0.01,0.010000002,1.0,86.33928,0.01,0.37764016,1.0,321574
-4.02903,6.6240796e-06,100.0,2.4844341,-3.8146973e-06,6.6264434e-08,6.2347536,-2.3841858e-06,100,16.69,-108.34925150569603,100.0,1.0,196,-0.2520987,0.9999988,100.0,7.562889,[ 0.854  0.377  0.957  0.62  -1.041],0.12553999,19600,2556.769791126251,0.010000152,0.009999987,0.99998295,86.38735,0.009999829,0.37764016,1.0000151,323243
-4.367218,0.31844082,100.0,2.6320097,-5.340576e-07,0.0031844082,7.904631,0.15920407,100,16.95,-108.43580677110236,91.31657,1.0950916,197,-0.13600263,1.0086932,90.93683,8.462959,[ 0.854  0.377  0.957  0.62  -1.041],0.09554094,19700,2568.3925321102142,0.021171981,0.010086932,0.42413825,86.59114,0.0042413822,0.37749192,2.1171982,324938
-4.126091,1.3016899,100.0,2.822651,4.4250487e-06,0.013016898,45.5451,1.0696918,100,16.7,-108.43349570230853,31.760586,3.1485565,198,0.6453246,1.1446252,43.605892,7.174759,[ 0.857  0.383  0.946  0.615 -1.041],0.1383377,19800,2581.021828651428,0.078571655,0.0114462515,0.057525996,86.38587,0.00057525997,0.3769539,7.8571653,326608
-4.265663,1.0319386,100.0,2.3979728,-1.1444092e-06,0.010319385,9.287186,0.19733731,100,16.35,-108.02374601519551,63.04094,1.5862708,199,-0.08029269,1.063045,51.484478,6.6130066,[ 0.841  0.378  0.936  0.577 -1.042],0.15651919,19900,2596.7559354305267,0.095667414,0.01063045,0.19517486,86.180435,0.0019517485,0.37824675,9.566742,328243
-3.7798004,0.40775263,100.0,2.2544808,1.2207031e-06,0.0040775263,6.787331,0.07443413,100,16.05,-108.0275730612362,83.68202,1.1949998,200,-0.2027998,0.9550746,84.58294,7.6082306,[ 0.844  0.377  0.924  0.59  -1.041],0.124640286,20000,2608.924603700638,0.02089906,0.009550745,0.29556566,85.93959,0.0029556565,0.37787697,2.089906,329848
-3.9557571,6.543383,100.0,2.464421,-4.4250487e-06,0.06543383,595.3291,3.5068884,100,16.1,-107.69501884035571,1.6050553,62.303146,201,1.8398337,1.7225213,6.480754,6.336014,[ 0.849  0.384  0.928  0.59  -1.041],0.16667205,20100,2620.73184299469,0.60567,0.017225213,0.00067120686,86.008286,6.7120686e-06,0.3942332,60.567,331458
-4.313492,20.607733,100.0,2.4215074,-2.2888183e-07,0.2060773,1407.8646,4.692489,100,16.37,-108.18961969268668,0.91219264,109.62597,202,2.6465826,2.866446,1.898038,5.8620605,[ 0.818  0.353  0.909  0.574 -1.025],0.19883095,20200,2636.698033809662,2.0689244,0.028664459,0.0002809023,86.185135,2.809023e-06,0.388515,206.89246,333095
-3.8174973,3.8187836e-06,100.0,2.5160093,5.340576e-07,3.821613e-08,6.3942475,1.4305115e-06,100,16.51,-108.32962921877301,100.0,1.0,203,-0.27812842,1.0000001,99.99997,8.343895,[ 0.797  0.305  0.983  0.596 -1.03 ],0.110385686,20300,2651.3557312488556,0.010000088,0.010000003,0.9999918,86.309814,0.009999918,0.388515,1.0000088,334746
-4.1722565,0.00016706172,100.0,2.55296,-8.392334e-06,1.6705951e-06,6.584279,5.481206e-05,100,16.69,-108.6640597230168,100.0,1.0,204,-0.27429926,0.99998826,100.000015,8.230621,[ 0.797  0.305  0.983  0.596 -1.03 ],0.11415252,20400,2663.28453040123,0.010004339,0.009999882,0.99943775,86.38401,0.009994377,0.3885166,1.0004339,336415
-4.1284637,1.4162902,100.0,2.4885807,6.3323973e-06,0.014162903,28.72919,0.59099174,100,16.55,-108.4198375054637,37.104553,2.695087,205,0.22903991,1.1985655,41.73088,6.6143265,[ 0.797  0.305  0.983  0.596 -1.03 ],0.1680454,20500,2673.9771027565002,0.108064756,0.011985655,0.055899113,86.29039,0.0005589911,0.3925272,10.806476,338070
-4.2490997,11.015977,100.0,2.7681975,2.0599366e-06,0.11015977,867.86316,3.2271638,100,17.58,-108.93499040273238,3.7265062,26.834787,206,1.5237252,1.9008137,2.8912876,9.865036,[ 0.79   0.29   1.     0.569 -1.026],0.063694686,20600,2687.344518184662,1.1040937,0.019008141,0.000741018,86.97509,7.4101795e-06,0.43780622,110.40937,339828
-3.879509,1.4691265,100.0,2.6919398,2.1362305e-06,0.0146912625,77.671844,0.6790584,100,16.58,-108.08808605277754,40.536503,2.4669123,207,0.21462259,1.0326447,33.06848,8.870949,[ 0.779  0.255  1.06   0.577 -0.981],0.14211011,20700,2702.1878111362457,0.13973239,0.010326448,0.10002186,86.331184,0.0010002186,0.43651414,13.97324,341486
-4.500351,0.6451967,100.0,2.8924258,-1.6784668e-06,0.0064519667,10.935126,0.25095645,100,17.0,-108.54475044435797,64.85917,1.541802,208,-0.12193677,0.9460599,68.2547,9.009308,[ 0.781  0.266  1.063  0.613 -0.982],0.13620222,20800,2716.780572414398,0.0326402,0.009460598,0.18655212,86.620445,0.0018655212,0.44060907,3.26402,343186
-4.0535583,0.43878126,100.0,2.6050503,-6.4849855e-06,0.004387812,7.8163595,0.20090699,100,16.13,-108.01241373559625,78.37104,1.2759815,209,-0.12094569,0.9732925,83.10893,8.547836,[ 0.777  0.252  1.066  0.619 -0.978],0.15567464,20900,2726.8101994991302,0.028579453,0.009732925,0.22068283,86.0007,0.0022068282,0.44137228,2.8579454,344799
-3.6410217,0.6696447,100.0,2.3691232,-7.5531007e-06,0.0066964477,10.825577,0.3644068,100,16.56,-108.94462514880837,62.992382,1.5874935,210,-0.0029062629,0.914847,65.113205,8.745842,[ 0.775  0.258  1.046  0.603 -0.978],0.14983654,21000,2737.744350194931,0.037702147,0.009148471,0.14144813,86.26545,0.0014144812,0.44158512,3.7702148,346455
-3.527069,0.50944024,100.0,2.4429972,-1.9836425e-06,0.005094402,9.476271,0.28653687,100,16.31,-108.3906556673919,74.59779,1.3405223,211,0.017772079,0.962555,78.11801,6.9639664,[ 0.777  0.269  1.053  0.597 -0.977],0.20945089,21100,2749.4803318977356,0.028458688,0.00962555,0.31207448,86.08379,0.0031207448,0.4394965,2.8458688,348086
-3.9816055,37.614174,100.0,2.352811,9.155273e-07,0.37614173,9125.276,8.909436,100,16.41,-108.20188465721677,0.24946831,400.8525,212,5.014891,4.9133143,1.6776384,5.835602,[ 0.775  0.277  1.031  0.579 -0.979],0.24497733,21200,2762.3553552627563,3.783009,0.049133144,0.0012322611,86.20797,1.232261e-05,0.4767218,378.3009,349727
-3.6759949,0.400923,100.0,2.6656444,-4.9591063e-06,0.0040092296,9.908319,0.14187571,100,17.23,-109.2165199611518,82.63531,1.2101365,213,-0.14045471,1.0058125,86.289696,7.699486,[ 0.787  0.283  1.018  0.638 -0.942],0.22006726,21300,2777.500977039337,0.026456842,0.010058126,0.38391727,86.777916,0.0038391727,0.47558805,2.6456842,351450
-4.0278473,,100.0,2.3354957,-3.967285e-06,1.8626451e-09,5.509636,-3.9562583e-06,100,16.77,-108.53097789658612,100.0,1.0,214,-0.23093125,1.0,100.0,6.9278183,[ 0.78   0.274  1.017  0.625 -0.943],0.2446568,21400,2789.931525707245,0.01,0.010000002,1.0,86.50437,0.01,0.47558805,1.0,353127
-4.7513046,0.92858446,100.0,2.7305002,-3.0517579e-06,0.009285844,36.646687,0.74829364,100,17.66,-108.9866403888557,45.386475,2.2032995,215,0.35019708,1.0836253,57.65953,8.045868,[ 0.78   0.274  1.017  0.625 -0.943],0.20738944,21500,2801.4885551929474,0.060622115,0.010836252,0.06428223,87.11907,0.0006428223,0.47818476,6.0622115,354893
-3.9232788,4.361151,100.0,2.5933325,3.0517577e-07,0.043611508,1338.7462,3.6665416,100,16.94,-109.00333246483902,6.0718417,16.469467,216,2.457757,1.3670702,8.946928,8.935738,[ 0.768  0.266  1.026  0.599 -0.941],0.18032712,21600,2813.425019979477,0.40615353,0.0136707,0.022980321,86.52401,0.0002298032,0.5284693,40.615353,356587
-3.452942,,100.0,2.1996324,6.8664554e-07,1.8626451e-09,4.887255,7.003546e-07,100,15.97,-108.12656155533176,100.0,1.0,217,-0.22929186,1.0,100.0,6.8787766,[ 0.778  0.241  1.002  0.607 -0.89 ],0.29917747,21700,2828.700118780136,0.01,0.010000002,1.0,85.83651,0.01,0.5284693,1.0,358184
-3.5248337,11.386724,100.0,2.2538714,3.7384034e-06,0.11386724,4250.889,6.463132,100,16.42,-108.58726063775731,0.7048897,141.86617,218,3.7524874,1.7802026,2.3859081,6.827385,[ 0.778  0.241  1.002  0.607 -0.89 ],0.30089357,21800,2838.508969068527,1.1459215,0.017802028,0.0013503308,86.16273,1.3503308e-05,0.5576244,114.59215,359826
-3.6823883,,100.0,2.3980618,-7.781982e-06,1.8626451e-09,5.808788,-7.763505e-06,100,16.84,-109.14880926991722,100.0,1.0,219,-0.24279927,1.0,100.0,7.283745,[ 0.78   0.209  0.99   0.633 -0.861],0.31482512,21900,2852.2928624153137,0.01,0.010000002,1.0,86.564125,0.01,0.5576244,1.0,361510
-3.9217148,8.541265,100.0,2.4743598,-1.6784668e-06,0.085412644,1353.952,4.818618,100,16.97,-109.14859494682607,2.4718385,40.45572,220,3.393323,2.3580985,7.0823545,6.72258,[ 0.78   0.209  0.99   0.633 -0.861],0.3335367,22000,2863.2888793945312,0.5933328,0.023580983,0.0013020361,86.589455,1.3020361e-05,0.5463794,59.333282,363207
-3.9233627,,100.0,2.4749267,7.476807e-06,1.8626451e-09,6.187134,7.480383e-06,100,17.25,-109.04845803991013,100.0,1.0,221,-0.23080766,1.0,100.0,6.9244537,[ 0.769  0.194  1.068  0.628 -0.873],0.31557173,22100,2879.0448021888733,0.01,0.010000002,1.0,86.834694,0.01,0.5463794,1.0,364932
-3.4429703,12.92655,100.0,2.4210167,-2.5939942e-06,0.12926549,1984.7372,4.2893367,100,16.67,-109.04040006843091,3.729434,26.81372,222,2.8102105,2.285422,3.0310981,8.569351,[ 0.769  0.194  1.068  0.628 -0.873],0.26073176,22200,2891.3896057605743,1.293219,0.022854216,0.028869158,86.37075,0.00028869158,0.61471975,129.3219,366599
