InitialReturnMax,ReturnStepMax,ESSClassic,Iteration,EmpiricalD2,ReturnMeanIW,TimeElapsed,EpLenMean,EpRewMean,TimestepsSoFar,EpisodesSoFar,EpThisIter,MinIWNorm,InitialBound,MeanEntropy,InitialReturnMin,MaxIWNorm,Weights,StdIW,Bound,J_sample_variance,InitialReturnMean,ReturnStepMaxmin,MeanIWNorm,InitialReturnStd,StdIWNorm,MinIW,MaxIW,ESSRenyi,MeanIW
21.072504,100.0,56.180122,146,1.7927421,1.3691547,8690.123660087585,347.5,-75.09971892773821,3273424,14600,100,0.0004914483,-0.5197577,0.71546376,-37.14456,0.054718792,[-0.038 -0.641  0.009 -0.473 -0.701],0.93582094,-0.28864825,262.96902,4.959106e-07,98.567764,0.01059616,13.00182,0.009358209,0.049144834,5.4718795,55.78047,1.059616
22.309252,100.0,2.759664,147,94.06644,44.89361,8737.819022417068,378.63,-73.0446997375297,3311287,14700,100,6.41608e-06,-0.9807044,0.6995636,-50.885094,2.2380543,[-0.036 -0.647  0.003 -0.477 -0.703],24.32304,28.442822,193501.5,1.6784668e-06,98.61417,0.04097535,12.608243,0.24323037,0.000641608,223.80544,1.0630784,4.0975356
20.255562,100.0,1.6740732,148,122.18523,23.960426,8784.259651899338,365.71,-77.83304211902316,3347858,14800,100,1.776298e-06,-0.72643495,0.6837052,-42.77997,2.3022342,[-0.039 -0.651  0.016 -0.48  -0.719],22.87394,8.197801,63661.78,6.294251e-07,98.57434,0.02984655,12.991366,0.22873937,0.0001776298,230.22342,0.8184295,2.9846551
26.011255,100.0,35.438282,149,2.7411556,2.0953267,8830.216102361679,357.02,-63.781858660649895,3383560,14900,100,0.00019155732,-0.70077085,0.6826448,-41.53428,0.0817628,[-0.049 -0.657  0.004 -0.491 -0.735],1.3505727,-0.196872,561.90375,1.5258789e-07,98.6427,0.010006144,14.653029,0.013505726,0.019155733,8.17628,36.480965,1.0006145
25.87122,100.0,49.521847,150,2.0899415,1.3692963,8876.057010412216,360.19,-66.07133145124148,3419579,15000,100,0.0004075947,-0.61236626,0.67575306,-38.850227,0.0708962,[-0.039 -0.646  0.006 -0.489 -0.736],1.1110541,-0.50284827,417.17014,-3.1280517e-06,98.63313,0.011004792,13.857146,0.011110541,0.04075947,7.08962,47.84823,1.1004791
30.218275,100.0,22.902662,151,4.4706025,5.689145,8913.08474445343,290.9,-75.92593555663329,3448669,15100,100,0.00034523054,-0.557437,0.66806453,-36.99576,0.15461874,[-0.043 -0.648  0.006 -0.495 -0.743],2.1596088,3.0817084,1255.9713,1.9454956e-06,98.478,0.011770592,17.607962,0.021596089,0.034523055,15.461875,22.36835,1.1770593
23.070438,100.0,44.156967,152,2.407244,1.9895034,8959.035970449448,359.17,-65.94198901386339,3484586,15200,100,0.00053046574,-0.715982,0.65683264,-41.521374,0.0949144,[-0.043 -0.648  0.003 -0.487 -0.751],1.270683,-0.1578846,447.4753,-1.2969971e-06,98.63281,0.0112993205,12.81023,0.012706832,0.053046577,9.49144,41.541283,1.129932
25.738808,100.0,48.186077,153,1.6044103,0.8424046,9004.132682323456,353.61,-65.95971613646967,3519947,15300,100,0.001515992,-0.8773082,0.6610405,-46.0242,0.07454484,[-0.059 -0.65   0.002 -0.49  -0.762],1.1488141,-1.1008188,291.5081,-1.0681152e-06,98.62694,0.01107866,13.746792,0.01148814,0.1515992,7.4544845,62.328197,1.107866
30.897713,100.0,22.227858,154,5.346161,6.2348027,9051.143721580505,369.04,-60.81205127066478,3556851,15400,100,6.853407e-05,-0.7081254,0.6318062,-41.07499,0.16788979,[-0.055 -0.651 -0.002 -0.49  -0.758],2.5413883,3.0690482,1649.2766,4.5776366e-07,98.670425,0.013586504,15.020728,0.025413884,0.0068534072,16.788979,18.705011,1.3586506
24.760399,100.0,19.46094,155,3.7222304,2.4958787,9093.656648635864,336.88,-69.00291903898992,3590539,15500,100,0.00034944594,-0.6984306,0.6274114,-39.907097,0.20560533,[-0.056 -0.658 -0.01  -0.493 -0.787],2.266903,-0.070557594,408.53003,-9.536743e-08,98.59035,0.011143241,14.474184,0.02266903,0.034944594,20.560534,26.865612,1.1143242
34.556328,100.0,15.222493,156,6.875789,6.942999,9139.776249170303,357.51,-66.30661174617137,3626290,15600,100,9.1933594e-05,-0.92140144,0.6202216,-46.46439,0.29383522,[-0.057 -0.659 -0.006 -0.487 -0.792],3.738716,2.881744,2661.76,3.6239624e-07,98.62906,0.015842546,14.6422,0.037387162,0.00919336,29.383522,14.543785,1.5842547
20.42827,100.0,82.41681,157,1.2235657,0.40113726,9186.239930152893,367.69,-68.09053574401806,3663059,15700,100,0.003150412,-0.8155117,0.62070256,-43.07202,0.027844967,[-0.049 -0.66  -0.013 -0.491 -0.799],0.45247895,-1.1869986,173.65688,9.918213e-07,98.62962,0.009796196,13.208264,0.0045247893,0.3150412,2.7844968,81.72835,0.9796196
21.458397,100.0,58.150818,158,1.9341174,1.5495327,9232.760251283646,375.17,-63.446266417791485,3700576,15800,100,0.0012382169,-0.8963489,0.6181641,-45.51155,0.058803365,[-0.048 -0.66  -0.01  -0.491 -0.798],1.0318903,-0.5602701,352.52963,,98.66177,0.012163766,14.145776,0.010318902,0.12382169,5.8803368,51.703167,1.2163765
22.102255,100.0,92.90448,159,1.0614678,0.3543345,9279.758532762527,359.06,-69.35389792657826,3736482,15900,100,0.00524337,-0.913542,0.6167251,-45.951195,0.020271072,[-0.038 -0.653 -0.008 -0.492 -0.801],0.27053905,-1.2237453,173.47786,6.294251e-07,98.61369,0.009789412,13.271143,0.0027053906,0.524337,2.0271072,94.209175,0.9789412
27.377445,100.0,1.3863964,160,351.11633,64.31175,9325.746018648148,351.19,-61.227332517828785,3771601,16000,100,2.8975803e-06,-0.78076315,0.6348857,-41.924683,4.7112827,[-0.04  -0.647 -0.008 -0.488 -0.802],46.811565,38.125458,434726.1,1.3542175e-06,98.65132,0.055504512,15.44811,0.4681157,0.00028975803,471.12827,0.2848059,5.5504527
27.307018,100.0,64.63072,161,1.4547868,2.4396794,9363.504158496857,288.45,-71.629993674472,3800446,16100,100,0.0010118824,-0.83091813,0.62350464,-43.97416,0.04831153,[-0.063 -0.65  -0.009 -0.499 -0.784],0.75971526,0.6717049,450.09634,1.7547608e-06,98.50334,0.010269686,17.608171,0.007597152,0.10118824,4.8311534,68.738594,1.0269687
28.364244,100.0,3.9865534,162,22.718061,13.201203,9404.275673151016,318.76,-67.34804353261043,3832322,16200,100,3.9694336e-05,-0.6986128,0.616333,-39.663574,0.9717647,[-0.053 -0.652 -0.009 -0.498 -0.796],9.914234,6.899525,15706.241,1.4877319e-06,98.57744,0.02020189,17.083826,0.099142365,0.0039694337,97.17647,4.401784,2.020189
28.4342,100.0,6.164508,163,25.246006,12.713719,9451.463977098465,369.76,-62.52800924731219,3869298,16300,100,9.111243e-06,-0.81086516,0.6118168,-42.81598,0.5218632,[-0.064 -0.658 -0.004 -0.494 -0.803],5.2598534,5.5426984,22730.035,1.2969971e-06,98.66179,0.013481532,13.83333,0.05259853,0.0009111244,52.18632,3.9610226,1.3481532
30.87977,100.0,3.0529656,164,37.050526,21.986813,9488.02359199524,283.15,-77.27580420360827,3897613,16400,100,1.1759124e-05,-0.83709675,0.61217445,-43.467392,1.1166003,[-0.063 -0.65  -0.002 -0.5   -0.807],11.119871,13.167403,41688.926,-4.5776366e-07,98.45417,0.019733015,17.564524,0.11119869,0.0011759124,111.660034,2.699017,1.9733015
28.250853,100.0,26.251863,165,4.628147,5.053113,9535.759975194931,378.34,-54.80247239086481,3935447,16500,100,0.00022870582,-0.7667354,0.60934216,-41.367264,0.13826941,[-0.067 -0.665 -0.008 -0.498 -0.807],1.8023429,2.0866487,1966.2991,-6.8664554e-07,98.7103,0.010753305,14.276397,0.01802343,0.022870582,13.826941,21.606918,1.0753305
25.892426,100.0,66.02308,166,1.723999,2.3575559,9579.790440559387,351.72,-62.50564313604221,3970619,16600,100,0.0020540531,-0.7307741,0.6001993,-40.203453,0.039125975,[-0.053 -0.664 -0.008 -0.504 -0.81 ],0.79233325,0.5979693,480.13965,-1.1444092e-06,98.64458,0.011044948,15.687626,0.007923332,0.20540531,3.9125977,58.004673,1.1044949
20.909159,100.0,4.430225,167,23.46037,9.731019,9624.114966392517,345.27,-69.95859472202659,4005146,16700,100,3.2997716e-06,-0.7147792,0.5990145,-39.44928,1.0459632,[-0.046 -0.661 -0.011 -0.503 -0.819],10.5217285,3.3618135,10396.994,-2.3651123e-06,98.59476,0.022653723,12.194441,0.1052173,0.00032997716,104.59631,4.2625074,2.2653725
26.367054,100.0,40.953083,168,2.4996362,3.47369,9664.063757658005,313.59,-73.81498200313723,4036505,16800,100,0.0005248459,-0.9123393,0.5955705,-45.340656,0.08472063,[-0.058 -0.673 -0.011 -0.517 -0.82 ],1.3444453,1.0842013,420.77017,1.411438e-06,98.52922,0.011196644,16.463669,0.0134444535,0.052484594,8.472063,40.00582,1.1196644
30.186758,100.0,83.30867,169,1.1808865,1.0381994,9709.455368041992,353.62,-68.28694087906483,4071867,16900,100,0.0018470704,-0.74977213,0.5909476,-40.36027,0.0247193,[-0.059 -0.676 -0.012 -0.512 -0.823],0.45957696,-0.4237653,206.44473,-2.2888183e-07,98.613785,0.010267334,13.934108,0.0045957696,0.18470705,2.47193,84.682144,1.0267335
20.641106,100.0,29.701145,170,3.331475,4.453446,9751.421790361404,334.16,-74.23854735320805,4105283,17000,100,0.00045532113,-0.8005847,0.59120655,-41.745945,0.13954297,[-0.056 -0.682 -0.01  -0.515 -0.828],2.0892866,1.9135768,554.5763,-8.392334e-07,98.555664,0.013580333,13.396424,0.020892864,0.045532115,13.954297,30.016735,1.3580334
24.077604,100.0,81.11013,171,1.2798626,0.7007247,9794.129581212997,332.42,-66.03703282255994,4138525,17100,100,0.0030788144,-0.78442,0.5860478,-41.268806,0.03141271,[-0.049 -0.688 -0.016 -0.517 -0.828],0.50594646,-0.855536,397.494,8.201599e-07,98.60269,0.010484014,16.453417,0.0050594644,0.30788144,3.141271,78.133385,1.0484014
22.410873,100.0,74.49099,172,1.369977,1.1390828,9841.25071978569,367.89,-65.99560680450631,4175314,17200,100,0.0022573315,-0.81580025,0.58151674,-42.05544,0.03996653,[-0.052 -0.687 -0.02  -0.516 -0.833],0.63663423,-0.50172436,195.28246,1.5258789e-07,98.64122,0.010879154,13.891583,0.0063663423,0.22573316,3.996653,72.99393,1.0879153
21.315304,100.0,68.27617,173,1.6332926,1.4543228,9884.84887290001,347.51,-75.98103162173584,4210065,17300,100,0.0015260853,-0.8479086,0.58007646,-42.882717,0.038243808,[-0.057 -0.691 -0.02  -0.516 -0.837],0.7554503,-0.37248588,254.52127,-1.3160706e-06,98.56271,0.011082755,14.143276,0.007554502,0.15260853,3.8243809,61.226017,1.1082754
22.853085,100.0,96.253525,174,1.0405874,0.5159925,9929.206535100937,345.32,-73.7486443044591,4244597,17400,100,0.00657234,-1.103744,0.5789963,-50.514572,0.018797813,[-0.051 -0.692 -0.02  -0.521 -0.839],0.20681728,-1.2016577,245.80511,-1.1444092e-06,98.57286,0.010482949,14.673591,0.0020681727,0.657234,1.8797814,96.09956,1.0482948
26.475117,100.0,1.0169075,175,48156.54,800.4978,9971.495819807053,327.95,-74.7469588591072,4277392,17500,100,6.163253e-09,-0.718186,0.5863997,-38.915497,57.518845,[-0.056 -0.687 -0.021 -0.518 -0.84 ],572.25757,515.8362,64261650.0,1.0490418e-06,98.54416,0.58003163,16.00677,5.722575,6.1632534e-07,5751.885,0.002076561,58.003162
24.7864,100.0,67.051605,176,1.6464782,1.7059112,10012.066020965576,309.85,-102.54991379126224,4308377,17600,100,0.0019820011,-0.697711,0.58639365,-38.52323,0.03848777,[-0.057 -0.705 -0.037 -0.516 -0.833],0.7307048,0.0582062,258.06482,-2.861023e-06,98.33807,0.01042388,12.684079,0.0073070475,0.19820012,3.848777,60.7357,1.042388
23.416897,100.0,38.79002,177,2.621578,2.2571144,10055.688887834549,339.32,-96.36144741077834,4342309,17700,100,0.00022527325,-1.0297322,0.588733,-48.483788,0.103973776,[-0.051 -0.702 -0.032 -0.512 -0.833],1.5149709,-0.3596022,650.09204,3.4332277e-07,98.43204,0.012060161,12.475741,0.015149708,0.022527326,10.397378,38.144966,1.2060162
23.766254,100.0,70.803665,178,1.4414309,0.8057246,10099.737707614899,345.27,-88.30507103270084,4376836,17800,100,0.0026514828,-1.0167475,0.5902235,-48.164368,0.03465534,[-0.05  -0.699 -0.028 -0.516 -0.83 ],0.6080502,-1.1218071,146.4384,-1.4495849e-06,98.48849,0.00946898,11.82532,0.006080502,0.26514828,3.4655342,69.3755,0.94689804
22.5494,100.0,75.40405,179,1.3535022,0.7165073,10149.14752626419,379.8,-72.67260055048756,4414816,17900,100,0.0020918492,-0.82787937,0.59019846,-42.543064,0.038026717,[-0.052 -0.699 -0.026 -0.513 -0.829],0.6200628,-0.9333143,194.74905,-6.1035155e-07,98.61732,0.010856785,11.819233,0.0062006284,0.20918493,3.802672,73.88241,1.0856786
20.476423,100.0,1.0329009,180,3302.1921,264.70642,10196.728178024292,367.05,-81.490887276069,4451521,18000,100,4.2558923e-07,-1.391356,0.5923172,-59.446682,20.003397,[-0.065 -0.691 -0.027 -0.51  -0.829],198.99985,150.83688,7170841.0,1.4495849e-06,98.55597,0.20329967,12.236634,1.9899985,4.2558924e-05,2000.3397,0.030282915,20.329966
24.258818,100.0,55.458965,181,2.213135,3.550927,10240.482968091965,336.39,-69.43588900764685,4485160,18100,100,0.0006392646,-0.7683476,0.5887649,-40.82,0.04989491,[-0.066 -0.683 -0.02  -0.521 -0.827],0.92899275,1.5267162,430.79282,1.9073486e-06,98.58717,0.010366164,16.690222,0.009289928,0.06392646,4.989491,45.184772,1.0366164
26.815514,100.0,25.052309,182,3.0677233,3.6774077,10280.399561882019,308.16,-77.98370966118775,4515976,18200,100,0.00043833526,-0.76288843,0.6007112,-40.54962,0.16967565,[-0.069 -0.684 -0.018 -0.515 -0.83 ],2.1184738,1.3099968,593.64404,5.340576e-07,98.49388,0.012248073,15.491281,0.021184737,0.043833528,16.967566,32.597466,1.2248074
24.77153,100.0,15.241172,183,3.3757958,4.404148,10322.47761631012,326.25,-78.77908715543593,4548601,18300,100,0.0002031989,-0.8146118,0.59374326,-42.459717,0.25499016,[-0.059 -0.678 -0.021 -0.51  -0.818],2.812298,1.8037255,1272.926,7.6293946e-07,98.51706,0.011925541,15.038025,0.02812298,0.02031989,25.499016,29.622644,1.1925541
25.572565,100.0,47.93271,184,2.17892,2.573086,10365.196089029312,335.03,-74.4833183571661,4582104,18400,100,0.00077340676,-1.1216702,0.5892457,-51.462307,0.055002183,[-0.034 -0.674 -0.015 -0.51  -0.825],1.1039805,0.040940523,287.12332,-3.2806397e-06,98.55536,0.010592414,14.243549,0.011039805,0.07734068,5.5002184,45.894295,1.0592413
26.019487,100.0,67.491905,185,1.6027356,1.3720417,10410.197072029114,351.16,-72.3985811030698,4617220,18500,100,0.0013844802,-0.83903086,0.58786505,-42.848316,0.04383719,[-0.037 -0.676 -0.013 -0.506 -0.83 ],0.7665418,-0.43614566,368.48184,8.392334e-07,98.58766,0.011045006,14.460594,0.0076654176,0.13844801,4.383719,62.393322,1.1045007
27.12776,100.0,57.86637,186,1.7163467,1.8364093,10454.925881385803,347.68,-73.16580536445032,4651988,18600,100,0.00081210345,-0.9939701,0.5834896,-47.45504,0.04784573,[-0.037 -0.681 -0.01  -0.512 -0.831],0.8006243,-0.23594308,218.8172,-1.5258789e-07,98.57912,0.009382691,15.318387,0.008006243,0.081210345,4.784573,58.263287,0.9382692
30.19215,100.0,1.4788892,187,120.516136,119.85318,10503.300248146057,371.92,-66.02994178752418,4689180,18700,100,3.1843122e-08,-0.8453296,0.5429669,-42.864513,4.694943,[-0.041 -0.682 -0.01  -0.508 -0.835],46.76377,104.16765,1488822.1,-1.9073486e-06,98.64493,0.057294477,14.273482,0.46763772,3.1843122e-06,469.4943,0.8297644,5.729447
22.043482,100.0,15.488368,188,5.460024,4.8002563,10546.55775141716,336.47,-71.85277792613623,4722827,18800,100,5.424796e-05,-0.8115805,0.54285115,-40.636375,0.30508038,[-0.05  -0.678 -0.019 -0.512 -0.876],3.5727563,1.6351304,852.8196,-1.3732911e-06,98.57291,0.015294948,14.607059,0.035727564,0.005424796,30.50804,18.314938,1.5294946
23.128437,100.0,20.166769,189,5.3351374,4.429388,10591.104216575623,338.04,-72.13561960564641,4756631,18900,100,6.99883e-05,-0.99638456,0.5507727,-46.177147,0.24061832,[-0.052 -0.68  -0.012 -0.515 -0.876],2.6374323,0.8740685,3460.0198,2.7656556e-06,98.57321,0.013255853,14.927588,0.026374321,0.00699883,24.061832,18.74366,1.3255854
33.928177,100.0,20.055769,190,4.717119,5.3294964,10630.031663417816,295.24,-73.56550111425322,4786155,19000,100,0.00032728433,-0.7716895,0.554084,-39.67392,0.14208879,[-0.054 -0.676 -0.009 -0.52  -0.868],1.9981072,2.457246,1428.0995,1.926422e-06,98.50166,0.010007944,17.289888,0.01998107,0.032728434,14.2088785,21.199379,1.0007944
18.801306,100.0,94.96181,191,1.0573051,0.13729644,10680.07166337967,389.16,-57.5891423709965,4825071,19100,100,0.005390924,-0.84195715,0.5561518,-41.881233,0.019385353,[-0.05  -0.679 -0.006 -0.515 -0.865],0.23237897,-1.2981876,165.19069,2.2888183e-07,98.70404,0.010088666,12.73309,0.0023237898,0.5390924,1.9385353,94.58008,1.0088668
21.987152,100.0,63.62921,192,1.5228415,1.9085777,10724.336868524551,349.41,-62.045518623879325,4860012,19200,100,0.0024774938,-0.7679139,0.5499156,-39.72198,0.050879665,[-0.049 -0.681 -0.007 -0.515 -0.863],0.825646,0.27463436,229.05457,4.5776366e-07,98.64485,0.010920581,13.821837,0.00825646,0.24774939,5.0879664,65.66672,1.0920583
27.93142,100.0,93.33486,193,1.094768,0.1483772,10773.984980344772,384.08,-63.858715943778385,4898420,19300,100,0.0052386136,-0.8711638,0.55018204,-42.63236,0.017919164,[-0.044 -0.676 -0.008 -0.51  -0.869],0.27013093,-1.3385139,185.50769,-5.722046e-07,98.66747,0.0101086255,13.116821,0.002701309,0.52386135,1.7919165,91.34355,1.0108626
28.507387,100.0,11.096882,194,12.680246,8.080515,10823.10968708992,397.62,-56.50193631943704,4938182,19400,100,0.00017871098,-0.8682634,0.55115217,-42.553368,0.29619247,[-0.044 -0.677 -0.007 -0.509 -0.869],4.1114845,3.0295243,3384.6584,1.9073487e-07,98.715805,0.014525819,13.273917,0.041114848,0.017871099,29.619247,7.886282,1.4525818
20.312832,100.0,84.45773,195,1.1516068,0.4222938,10871.320666074753,400.08,-59.79742644737504,4978190,19500,100,0.0027615312,-0.77481586,0.5452914,-39.77906,0.02781771,[-0.041 -0.674 -0.012 -0.5   -0.868],0.43182385,-1.0006423,179.20937,8.201599e-07,98.70108,0.010066285,13.525916,0.0043182387,0.27615312,2.781771,86.8352,1.0066285
34.346558,100.0,3.0711854,196,45.886124,17.309685,10914.921218633652,360.97,-70.85977111115233,5014287,19600,100,7.9399905e-07,-0.7294227,0.5413648,-38.241375,1.3505893,[-0.039 -0.676 -0.013 -0.5   -0.874],14.158094,8.674871,20000.873,-1.3732911e-06,98.60739,0.025201786,13.444411,0.14158094,7.9399906e-05,135.05893,2.1793082,2.5201788
19.135572,100.0,88.62083,197,1.1295978,0.20506871,10967.818929195404,438.49,-65.27239813008593,5058136,19700,100,0.0035451525,-0.4750111,0.5411565,-30.491297,0.026474953,[-0.038 -0.68  -0.006 -0.494 -0.878],0.34730622,-0.875162,45.281345,6.198883e-07,98.702286,0.009692262,7.4054384,0.0034730618,0.35451525,2.6474953,88.527084,0.9692261
22.777252,100.0,3.250986,198,47.333046,13.862226,11020.269363641739,443.39,-62.73273035675843,5102475,19800,100,8.458935e-06,-0.696477,0.54295963,-37.128998,0.6629925,[-0.038 -0.681 -0.007 -0.492 -0.878],6.6498466,5.34743,19679.158,-2.2888183e-07,98.717026,0.012189781,10.40815,0.066498466,0.0008458935,66.29925,2.1126888,1.2189782
19.419994,100.0,3.2073321,199,15.680929,6.617366,11078.558760881424,484.07,-65.89069619648521,5150882,19900,100,0.000114460905,-0.49629658,0.5455477,-31.177685,0.96218693,[-0.039 -0.682 -0.004 -0.482 -0.876],9.590406,2.5019994,4481.121,3.8146972e-08,98.72777,0.017457731,7.222964,0.09590407,0.01144609,96.2187,6.377173,1.7457728
16.544817,100.0,27.61726,200,4.011458,3.3936913,11132.54374241829,443.33,-62.88202926043954,5195215,20000,100,2.437964e-05,-0.6546111,0.5488624,-36.00479,0.14801416,[-0.024 -0.67   0.001 -0.482 -0.873],1.9467986,0.98993635,349.98184,7.2479247e-07,98.716324,0.012025242,9.342899,0.019467985,0.002437964,14.801416,24.928593,1.2025241
19.688274,100.0,3.3633106,201,72.39112,22.735638,11182.685781478882,422.83,-67.5327232765362,5237498,20100,100,8.759976e-06,-0.85732263,0.5478516,-42.185493,1.7629373,[-0.038 -0.68  -0.003 -0.487 -0.87 ],20.780972,10.771413,27042.768,-1.926422e-06,98.68057,0.038768444,10.935707,0.20780975,0.00087599753,176.29373,1.3813848,3.8768442
18.271141,100.0,2.4414418,202,52.78221,17.790632,11235.454837560654,427.34,-60.3799706623388,5280232,20200,100,1.6469696e-05,-0.9652111,0.55189425,-45.391853,1.8892599,[-2.797e-02 -6.765e-01  6.321e-04 -4.969e-01 -8.711e-01],18.868765,6.798032,28411.389,-8.392334e-07,98.71742,0.02984928,12.013348,0.18868762,0.0016469697,188.926,1.8945777,2.984928
22.422058,100.0,29.562103,203,3.005928,2.2563267,11285.543848276138,416.32,-62.88701323552937,5321864,20300,100,0.00083737116,-0.891862,0.5541903,-43.312748,0.12668133,[-0.038 -0.678  0.003 -0.507 -0.867],1.8431381,-0.24680543,234.19478,1.8692017e-06,98.69789,0.011940493,10.961935,0.01843138,0.08373712,12.668134,33.267597,1.1940495
18.602165,100.0,2.2610943,204,115.75889,27.534306,11347.788366556168,392.76,-68.24155375262653,5361140,20400,100,3.1701893e-06,-0.82578945,0.5536007,-41.39937,1.8202542,[-0.034 -0.684  0.005 -0.505 -0.865],18.16735,12.686932,92736.7,-6.1035155e-07,98.6525,0.027632307,11.964551,0.18167351,0.00031701894,182.02542,0.86386454,2.7632313
27.453295,100.0,16.045698,205,7.4865785,5.0643234,11392.95686841011,329.52,-71.46612298472836,5394092,20500,100,9.339626e-05,-0.7782816,0.55371994,-39.956482,0.19277526,[-0.034 -0.675  0.002 -0.511 -0.865],2.5901558,1.4200776,2521.4805,5.340576e-07,98.56624,0.0113235805,14.825906,0.025901558,0.009339626,19.277527,13.357237,1.132358
24.491703,100.0,88.61279,206,1.1506709,0.41889668,11440.678661584854,408.19,-62.96799707422104,5434911,20600,100,0.0034041947,-0.85649675,0.5572387,-42.306473,0.023509588,[-0.037 -0.679  0.004 -0.505 -0.865],0.38208535,-1.0938323,136.60829,-8.392334e-07,98.69148,0.010658599,11.493964,0.003820853,0.34041947,2.3509588,86.90582,1.0658599
21.204098,100.0,1.4863415,207,49.743534,24.948526,11502.840985774994,407.85,-65.43057559766703,5475696,20700,100,1.0226111e-05,-0.8675457,0.55905354,-42.74355,2.920439,[-0.037 -0.682  0.005 -0.506 -0.862],29.022621,14.899647,61726.746,7.6293946e-07,98.67914,0.035649028,14.4187155,0.2902262,0.0010226112,292.0439,2.0103116,3.564903
18.70736,100.0,3.6440315,208,10.115801,4.288295,11567.762527704239,427.33,-59.75995694693181,5518429,20800,100,0.00014234222,-0.78792274,0.5619044,-40.409267,1.0234821,[-0.041 -0.667 -0.001 -0.489 -0.86 ],10.190425,0.0041918755,1605.8033,-7.6293946e-07,98.72031,0.019817285,11.077003,0.101904266,0.0142342225,102.348206,9.885525,1.9817281
24.04696,100.0,37.079666,209,2.9590924,2.679101,11628.536613225937,382.43,-70.43582353426278,5556672,20900,100,0.0003822365,-0.9277075,0.56312865,-44.688385,0.13185295,[-0.035 -0.666 -0.008 -0.494 -0.857],1.5405705,0.11666727,502.5121,1.1825562e-06,98.63164,0.011826439,12.648021,0.015405704,0.03822365,13.185296,33.794147,1.1826439
22.614397,100.0,6.2483172,210,10.761897,7.916216,11691.357856750488,397.64,-64.17022402512156,5596436,21000,100,3.277379e-05,-0.8471212,0.54845095,-42.307487,0.63280743,[-0.038 -0.674 -0.012 -0.493 -0.856],6.3718657,3.2898455,6715.899,-1.5258789e-07,98.677246,0.016449725,13.826721,0.06371865,0.003277379,63.280746,9.292042,1.6449723
31.562046,100.0,32.38334,211,2.4458344,2.786409,11752.462926864624,388.76,-66.65503713203469,5635312,21100,100,0.0002422663,-1.0086147,0.53748554,-46.711975,0.13571265,[-0.059 -0.67  -0.018 -0.495 -0.87 ],1.6080703,0.35128808,703.31824,5.722046e-07,98.65709,0.011128559,14.016099,0.0160807,0.02422663,13.571266,40.88584,1.1128559
20.536839,100.0,15.027216,212,4.0705543,3.4891763,11819.854093551636,372.45,-64.44235351639665,5672557,21200,100,0.00039310043,-0.78131515,0.5372508,-39.564034,0.24741004,[-0.071 -0.668 -0.017 -0.493 -0.881],2.8544388,0.82841396,477.02908,5.340576e-07,98.65396,0.012003836,12.281273,0.02854439,0.039310046,24.741005,24.566679,1.2003838
24.48409,100.0,79.281906,213,1.3675241,0.9115087,11911.832540512085,421.45,-62.24131625978429,5714702,21300,100,0.0021767817,-0.7871272,0.542103,-39.731365,0.03423972,[-0.07  -0.666 -0.014 -0.486 -0.882],0.5132792,-0.63723564,157.99524,9.155273e-07,98.704636,0.010040742,11.13129,0.0051327916,0.21767817,3.4239721,73.124855,1.0040742
30.761667,100.0,41.619884,214,2.4370415,2.134047,11999.779527902603,395.37,-64.53379330514343,5754239,21400,100,0.0002913476,-0.88607055,0.5401593,-42.8452,0.104270704,[-0.062 -0.665 -0.015 -0.486 -0.877],1.4872571,-0.09547806,432.91653,-3.6239624e-07,98.67355,0.012557519,14.642693,0.014872569,0.02913476,10.427071,41.03336,1.255752
17.726892,100.0,34.92328,215,2.3576517,1.8459707,12092.477853536606,415.5,-62.10804916479138,5795789,21500,100,0.00084201095,-0.9748077,0.53747904,-45.449028,0.10228992,[-0.054 -0.663 -0.012 -0.481 -0.879],1.3442516,-0.48020852,572.16876,7.2479247e-07,98.70105,0.009847481,11.696426,0.013442514,0.0842011,10.228992,42.415085,0.98474824
21.078693,100.0,1.228323,216,743.22107,106.54389,12187.749309539795,426.03,-66.04937015075915,5838392,21600,100,1.3229469e-07,-0.8718462,0.5431073,-42.2798,9.13864,[-0.046 -0.66  -0.013 -0.478 -0.881],90.92666,68.12271,1031349.06,1.4495849e-06,98.689926,0.101398446,11.421059,0.90926653,1.3229469e-05,913.864,0.13454947,10.139843
29.823679,100.0,69.36248,217,1.4649512,1.6555057,12271.504622220993,366.57,-69.8624733075549,5875049,21700,100,0.0014852242,-0.88227856,0.5449217,-42.76158,0.04282713,[-0.053 -0.652 -0.019 -0.485 -0.876],0.666247,-0.06971288,212.9117,7.6293944e-08,98.618835,0.0100246845,14.644968,0.0066624703,0.14852242,4.282713,68.26166,1.0024685
26.339272,100.0,97.81241,218,1.030539,0.088223815,12356.626442193985,384.03,-62.41871919876067,5913452,21800,100,0.005580873,-0.73081106,0.5448856,-38.272003,0.01410097,[-0.064 -0.648 -0.018 -0.482 -0.874],0.1537082,-1.206843,159.74033,6.1035155e-07,98.67493,0.010278049,12.382829,0.0015370819,0.55808735,1.410097,97.0366,1.0278049
