EntropyCoefficient,InitialReturnMean,J_sample_variance,ReturnStepMax,MinIWNorm,InitialReturnMin,ESSRenyi,MaxIWNorm,StdIW,MeanIW,MaxIW,InitialReturnStd,ESSClassic,Bound,MeanIWNorm,TimestepsSoFar,Iteration,EpThisIter,TimeElapsed,InitialBound,EpRewMean,EpLenMean,MeanEntropy,StdIWNorm,ReturnMeanIW,EpisodesSoFar,EmpiricalD2,InitialReturnMax,ReturnStepMaxmin,MinIW,Weights
,-3.6621093e-06,1226.2222,100.0,0.0011248176,-9.287056,55.710293,0.2786747,2.7457619,1.2704158,27.86747,11.304929,17.632767,0.82148623,0.012704159,311987,140,100,1674.965298652649,-2.1303918,-107.03914368096495,23.86,0.3740209,0.02745762,3.6757298,14000,1.7950004,63.911648,90.027756,0.112481765,[ 0.489 -0.344 -0.343 -1.228 -1.044]
,-5.340576e-06,207.4073,100.0,0.0039480375,-9.489258,86.16695,0.02506397,0.3118297,0.9932463,2.506397,10.136135,91.02788,-0.5036637,0.009932462,314244,141,100,1686.9951412677765,-1.2000525,-106.30596465268732,22.57,0.38801685,0.0031182966,0.78912634,14100,1.1605378,36.001415,89.79031,0.39480376,[ 0.463 -0.334 -0.332 -1.23  -1.045]
,2.8991699e-06,369.92108,100.0,0.0013316263,-9.782616,81.51194,0.030781832,0.47694948,1.0303376,3.0781832,11.481904,82.35319,-0.2957921,0.010303374,316547,142,100,1699.8339343070984,-1.5933337,-105.78958508653722,23.03,0.4151836,0.0047694948,1.4690136,14200,1.2268142,47.800095,89.84778,0.13316263,[ 0.465 -0.347 -0.339 -1.236 -1.031]
,-2.5177003e-06,42256.41,100.0,4.7042217e-06,-7.368759,2.0161026,2.0377657,21.573963,3.8023572,203.77658,7.7389154,3.0127332,17.396708,0.038023572,318606,143,100,1708.5897088050842,-1.2840809,-106.80847725740713,20.59,0.41943133,0.21573961,26.44018,14300,49.60065,38.52235,88.84888,0.00047042218,[ 0.46  -0.348 -0.34  -1.245 -1.004]
,-2.1362305e-06,923.14636,100.0,0.000628073,-10.788979,62.127827,0.07129589,0.9069938,1.0928681,7.1295886,12.516246,59.21477,-0.35068035,0.010928679,321032,144,100,1720.4144203662872,-2.0094368,-106.04503304019693,24.26,0.43411726,0.009069939,2.1986775,14400,1.6095847,60.283035,90.31432,0.0628073,[ 0.478 -0.395 -0.37  -1.26  -1.   ]
,-1.0681152e-06,38696.445,100.0,5.8260266e-05,-11.045464,15.158552,0.40930223,4.252376,1.4557405,40.930225,13.155147,10.490016,11.804789,0.0145574035,323622,145,100,1730.7530145645142,-1.6225562,-106.0218509668388,25.9,0.43359593,0.042523757,15.97224,14500,6.596936,48.67665,90.84094,0.0058260267,[ 0.467 -0.405 -0.383 -1.255 -0.985]
,1.5258789e-07,1444.0887,100.0,0.00039216244,-10.993301,25.30787,0.10211877,1.4819121,1.0196723,10.211877,13.185138,32.13218,1.3058271,0.010196721,326094,146,100,1741.162621974945,-2.1173291,-106.11304037152576,24.72,0.43389997,0.014819121,5.5146494,14600,3.95134,63.519875,90.43062,0.039216246,[ 0.469 -0.41  -0.388 -1.281 -0.985]
,2.822876e-06,11585.366,100.0,0.000112615766,-12.489853,34.662525,0.25520015,2.6454453,1.3023605,25.520016,15.087216,19.508177,5.0509667,0.013023606,328802,147,100,1753.4150686264038,-2.3639839,-105.14881038146777,27.08,0.38917226,0.02645445,9.066238,14700,2.88496,70.9196,91.234245,0.011261577,[ 0.511 -0.418 -0.398 -1.301 -0.985]
,3.1661987e-06,196651.8,100.0,3.1286378e-05,-11.921761,1.8099872,1.6655155,16.552206,2.3629196,166.55156,14.977864,1.9972142,25.410147,0.023629198,331356,148,100,1764.0918946266174,-2.400387,-105.10668826337165,25.54,0.3928635,0.16552205,43.25217,14800,55.24901,72.0117,90.76929,0.0031286378,[ 0.531 -0.445 -0.416 -1.325 -1.03 ]
,3.0899048e-06,2302.8052,100.0,0.0015443946,-10.698242,62.112926,0.08255546,0.9367964,1.0996127,8.255546,12.22324,57.944473,0.17017365,0.010996126,333891,149,100,1774.1223657131195,-1.86368,-106.42135149903383,25.35,0.37467188,0.009367965,2.5349007,14900,1.6099708,55.91049,90.69344,0.15443946,[ 0.517 -0.471 -0.405 -1.337 -1.026]
,3.1661987e-06,633.9735,100.0,0.0019804514,-10.129791,75.232956,0.0298288,0.60764134,1.0089699,2.98288,13.870787,73.38414,-1.3031774,0.010089699,336247,150,100,1784.8299736976624,-2.872881,-105.60007402541031,23.56,0.37353832,0.006076413,2.0090036,15000,1.3292047,86.18652,90.035645,0.19804513,[ 0.522 -0.484 -0.413 -1.355 -1.044]
,1.2207031e-06,8151.3447,100.0,2.4544282e-05,-11.660576,14.971458,0.48415273,4.7902617,1.5094451,48.415276,14.44623,9.032393,3.6889563,0.01509445,338827,151,100,1796.2853848934174,-2.1031575,-105.75361781041366,25.8,0.377933,0.047902614,9.124462,15100,6.679376,63.094753,90.80209,0.0024544282,[ 0.504 -0.487 -0.412 -1.352 -1.045]
,5.340576e-07,355842.6,100.0,7.872351e-05,-12.078384,1.3141828,1.9593817,21.871506,3.9344366,195.93817,15.67477,3.1345618,31.264877,0.039344363,341443,152,100,1807.594494342804,-1.9709502,-104.93212827377073,26.16,0.32690352,0.21871504,48.45773,15200,76.09292,59.128525,90.995,0.007872351,[ 0.486 -0.498 -0.427 -1.339 -1.041]
,7.3242186e-06,3224.0127,100.0,0.00016543557,-11.14492,26.227362,0.1445086,1.7621316,1.1799661,14.45086,11.97029,30.95814,3.7296622,0.01179966,343927,153,100,1818.3699462413788,-1.83889,-106.24970119470606,24.84,0.3250098,0.017621316,7.3203707,15300,3.812812,55.166916,90.44528,0.016543558,[ 0.519 -0.474 -0.409 -1.328 -1.092]
,-1.0681152e-06,20521.834,100.0,1.3470734e-05,-11.3795395,23.005499,0.2920976,2.886774,1.2444428,29.20976,14.236928,15.671141,8.869131,0.012444427,346546,154,100,1832.25390625,-2.0767841,-105.82683888942518,26.19,0.32281566,0.02886774,13.199006,15400,4.346787,62.30349,90.91859,0.0013470735,[ 0.521 -0.452 -0.393 -1.327 -1.094]
,1.0299683e-06,4987.763,100.0,0.00034610182,-11.515221,20.402454,0.31515455,3.3938868,1.3787383,31.515455,11.229238,14.16547,4.488455,0.013787381,349143,155,100,1843.850581407547,-1.1660994,-106.53192473054831,25.97,0.34033555,0.03393887,7.0700893,15500,4.901371,34.983017,90.96644,0.034610182,[ 0.539 -0.448 -0.394 -1.311 -1.096]
,-4.959106e-07,856.524,100.0,0.0005439247,-11.262299,63.592392,0.08549058,0.92866427,0.9874229,8.549058,12.472524,53.063717,0.6456928,0.009874228,351659,156,100,1854.659363746643,-1.8826785,-105.76408880470281,25.16,0.3227657,0.009286643,3.0065703,15600,1.5725151,56.48034,90.628845,0.054392472,[ 0.564 -0.461 -0.391 -1.3   -1.079]
,1.0910034e-05,695.11316,100.0,0.00088842947,-11.463333,55.142673,0.08126505,1.082502,1.0983034,8.126505,13.7201185,50.724533,-0.5909231,0.010983033,354268,157,100,1864.7697350978851,-2.1381135,-105.89479070651194,26.09,0.34015265,0.010825019,2.2883906,15700,1.8134775,64.14372,90.88236,0.08884295,[ 0.546 -0.436 -0.384 -1.283 -1.096]
,-1.9073487e-07,248.56061,100.0,0.0040540234,-9.176323,89.91016,0.023031177,0.36772072,1.041568,2.3031178,11.325929,88.91726,-0.79852176,0.010415679,356507,158,100,1874.3971841335297,-1.9376063,-106.58641003207823,22.39,0.32006446,0.003677207,1.2449145,15800,1.1122214,58.12818,89.47914,0.40540233,[ 0.545 -0.452 -0.391 -1.282 -1.079]
,2.632141e-06,2608.931,100.0,0.000223507,-10.456306,33.50623,0.07742883,0.9837973,1.0967598,7.742883,13.639956,55.413483,1.9707112,0.0109675955,358980,159,100,1886.1439020633698,-1.9854789,-106.39788172670846,24.73,0.3327681,0.009837973,5.4007816,15900,2.9845197,59.564438,90.39523,0.0223507,[ 0.546 -0.458 -0.396 -1.289 -1.099]
,-4.959106e-07,1047.4642,100.0,0.00064414367,-11.724571,57.755856,0.05978834,0.8162837,1.031555,5.978834,12.456595,61.493896,0.37851334,0.01031555,361629,160,100,1898.6614708900452,-1.8029839,-106.89836026155888,26.49,0.33978853,0.008162838,2.7509449,16000,1.7314261,54.0895,90.97603,0.06441437,[ 0.536 -0.473 -0.412 -1.29  -1.086]
,-4.4250487e-06,186096.98,100.0,3.0460499e-06,-11.146774,7.6623464,0.6681058,6.680675,1.6677349,66.81058,14.738363,5.8662295,32.40599,0.016677346,364121,161,100,1910.5367419719696,-2.7515259,-105.69736863198621,24.92,0.35041463,0.06680673,42.34612,16100,13.050833,82.54564,90.51706,0.000304605,[ 0.521 -0.469 -0.42  -1.275 -1.079]
,-1.5640259e-06,23842.473,100.0,0.00030986412,-11.873802,15.35776,0.25794762,3.3378282,1.3958464,25.794762,15.345712,14.885132,10.55372,0.013958463,366757,162,100,1922.6126806735992,-2.167976,-104.96949622253024,26.36,0.33691403,0.033378284,16.085823,16200,6.511366,65.03923,91.035706,0.030986413,[ 0.539 -0.461 -0.402 -1.293 -1.068]
,1.1291504e-05,579.55164,100.0,0.00025622503,-12.116631,44.3834,0.057257805,1.020104,1.1272064,5.7257805,12.380185,54.975376,0.54938006,0.011272065,369402,163,100,1934.3494999408722,-1.1212395,-106.2696473559387,26.45,0.3250011,0.01020104,2.2324123,16300,2.2530947,33.637524,91.08684,0.025622504,[ 0.519 -0.447 -0.379 -1.299 -1.082]
,8.850097e-06,262650.3,100.0,1.2137937e-05,-11.679855,4.4788804,0.9846993,9.750716,1.7801523,98.46993,14.333025,3.2255385,39.036247,0.017801521,372006,164,100,1946.8414540290833,-2.1675267,-105.36202481167149,26.04,0.36063102,0.09750716,49.27817,16400,22.327007,65.02607,90.909164,0.0012137938,[ 0.497 -0.448 -0.374 -1.309 -1.094]
,-4.272461e-06,1709884.9,100.0,9.018148e-06,-10.504021,0.17692563,3.5485926,40.050034,6.800375,354.85925,11.613105,2.8023086,140.04298,0.068003744,374470,165,100,1958.9667541980743,-1.777166,-106.33354199471573,24.64,0.36886644,0.40050036,182.29346,16500,565.2092,53.314854,90.46671,0.0009018149,[ 0.514 -0.422 -0.36  -1.299 -1.058]
,9.07898e-06,9783.582,100.0,8.3734034e-05,-10.746323,13.5449705,0.4150669,4.162312,1.3378204,41.50669,13.867319,9.363329,4.5883627,0.013378203,376910,166,100,1969.629733800888,-1.8349102,-105.44923816840382,24.4,0.3812952,0.04162312,9.574082,16600,7.382814,55.04757,90.41781,0.008373404,[ 0.482 -0.395 -0.317 -1.278 -1.05 ]
,-5.569458e-06,5608978.0,100.0,2.1924001e-05,-11.286644,0.28990912,4.590149,45.614594,5.392676,459.0149,13.509942,1.3783932,198.29594,0.05392675,379465,167,100,1983.5271389484406,-1.8725116,-106.23895971486441,25.55,0.35931948,0.45614594,233.07295,16700,344.93567,56.175175,90.77733,0.0021924002,[ 0.449 -0.388 -0.309 -1.252 -1.038]
,-7.400513e-06,4976.8926,100.0,0.0003162226,-10.624016,16.817293,0.28784445,3.0466037,1.2503307,28.784445,12.361083,14.415026,2.2491632,0.012503307,381965,168,100,1995.9417009353638,-1.5259683,-106.43525636054648,25.0,0.36957797,0.030466035,5.9702115,16800,5.94626,45.778824,90.55562,0.03162226,[ 0.439 -0.388 -0.311 -1.281 -1.06 ]
,3.8146973e-07,557.8477,100.0,0.0018830755,-13.153992,68.92628,0.04659973,0.57246804,1.0101492,4.659973,14.252324,75.69063,-0.49390078,0.0101014925,384742,169,100,2008.5212416648865,-1.5464802,-105.77979469730926,27.77,0.36378005,0.00572468,1.3688384,16900,1.4508255,46.394417,91.52252,0.18830755,[ 0.405 -0.369 -0.287 -1.273 -1.049]
,-7.6293946e-07,4971.856,100.0,0.00069930573,-13.527679,42.0362,0.13913396,1.5450451,1.1222659,13.913396,15.655475,34.53806,1.6916952,0.011222661,387601,170,100,2019.6888608932495,-2.0546412,-105.69976214908841,28.59,0.34283173,0.015450451,4.860708,17000,2.378902,61.639202,91.67199,0.069930576,[ 0.409 -0.385 -0.298 -1.278 -1.055]
,-4.196167e-07,411.26605,100.0,0.0010705948,-12.670013,73.61395,0.044620384,0.6115918,1.1324695,4.4620385,13.090222,77.42001,-0.43415642,0.011324694,390290,171,100,2031.0784223079681,-1.3262373,-106.10953945353374,26.89,0.33746135,0.006115919,1.1116,17100,1.3584381,39.78711,91.21252,0.10705948,[ 0.418 -0.395 -0.286 -1.284 -1.076]
,-9.9182125e-06,71839.86,100.0,4.2988853e-05,-10.68882,1.6056206,1.109808,11.375053,2.3126256,110.980804,11.871117,3.9692998,16.386265,0.023126254,392780,172,100,2044.0620365142822,-1.4491782,-105.77260476022457,24.9,0.32270736,0.11375053,27.822876,17200,62.28121,43.475048,90.62873,0.0042988854,[ 0.406 -0.397 -0.296 -1.286 -1.081]
,8.69751e-06,65861.66,100.0,4.1127794e-05,-12.6644745,12.564132,0.4637776,5.01751,1.6156402,46.37776,15.713534,9.39438,19.790045,0.0161564,395481,173,100,2056.1221504211426,-1.8241837,-104.65347586620615,27.01,0.30931005,0.05017509,24.936455,17300,7.959165,54.725765,91.31601,0.0041127796,[ 0.442 -0.391 -0.315 -1.278 -1.096]
,-6.980896e-06,387330.3,100.0,9.773511e-07,-9.714256,1.3594058,1.6937057,16.83203,2.4909391,169.37057,11.432453,2.1431112,45.466675,0.024909388,397783,174,100,2066.720713853836,-1.6534336,-105.80713966218892,23.02,0.28369036,0.1683203,59.64779,17400,73.561554,49.6028,89.92113,9.7735116e-05,[ 0.453 -0.411 -0.305 -1.293 -1.11 ]
,5.340576e-06,37327.34,100.0,0.00036317596,-11.972443,13.474413,0.23369178,2.6081963,1.1803234,23.369179,14.370629,16.998394,11.199051,0.011803231,400421,175,100,2080.262898683548,-2.7423675,-105.18217074210017,26.38,0.31474867,0.026081966,18.669928,17500,7.4214735,82.27118,91.02568,0.036317598,[ 0.46  -0.431 -0.302 -1.277 -1.135]
,5.9127806e-06,497.0727,100.0,0.001464402,-10.50589,64.81682,0.053874534,0.8651341,1.0714834,5.3874536,12.9513645,60.535526,-0.8839419,0.010714834,402962,176,100,2090.5494990348816,-1.8071786,-105.99488579603772,25.41,0.30830094,0.008651341,1.3607597,17600,1.5428095,54.21553,90.79101,0.1464402,[ 0.476 -0.418 -0.297 -1.288 -1.104]
,2.0217894e-06,5018.5913,100.0,0.00022415038,-14.573288,28.38731,0.1565385,1.7039402,1.22363,15.653851,15.895974,34.023586,4.9623766,0.012236298,406037,177,100,2103.7047867774963,-1.6563895,-105.75464260251763,30.75,0.3035172,0.017039403,8.071235,17700,3.5227008,49.691746,92.19687,0.022415038,[ 0.464 -0.409 -0.29  -1.274 -1.111]
,8.087158e-06,316265.62,100.0,8.657336e-05,-12.716049,2.3068776,1.1202033,11.173275,1.9450696,112.02033,15.144493,2.941329,45.175194,0.01945069,408740,178,100,2115.9793186187744,-2.107112,-104.84837081142086,27.03,0.2907717,0.11173274,59.048405,17800,43.348637,63.21359,91.24882,0.008657336,[ 0.484 -0.421 -0.279 -1.282 -1.115]
,7.6293945e-06,36750.395,100.0,0.00024464796,-12.142036,15.621402,0.35000628,3.463187,1.3654175,35.00063,14.829483,13.453323,10.983307,0.013654175,411355,179,100,2129.0430166721344,-2.2361412,-105.59099498648631,26.15,0.26926947,0.034631863,16.641016,17900,6.401474,67.08446,90.924255,0.024464797,[ 0.519 -0.411 -0.269 -1.298 -1.128]
,-1.083374e-05,257.21057,100.0,0.0028216224,-9.607468,76.05422,0.037313126,0.5382356,1.0238878,3.7313125,12.185112,78.34917,-0.811741,0.0102388775,413677,180,100,2138.537567615509,-1.8358877,-105.91128471224471,23.22,0.26829627,0.005382356,1.2934035,18000,1.3148514,55.07631,89.899315,0.28216225,[ 0.562 -0.436 -0.271 -1.304 -1.15 ]
,-6.1035155e-07,553.9076,100.0,0.0023354203,-10.863899,72.871574,0.03309575,0.5775047,1.0004004,3.3095753,14.275092,75.005,-0.021865606,0.010004004,416183,181,100,2149.149911880493,-1.7480373,-105.29010067748382,25.06,0.2559228,0.0057750465,2.0258586,18100,1.3722773,52.441097,90.63006,0.23354204,[ 0.554 -0.442 -0.268 -1.306 -1.151]
,-1.9073486e-06,11572.947,100.0,0.00025680807,-11.099106,24.403116,0.16440885,2.1925766,1.2807988,16.440886,13.329737,25.441792,8.940547,0.012807988,418656,182,100,2159.840630054474,-1.8032243,-105.58842189782354,24.73,0.25506437,0.021925768,12.590831,18200,4.0978374,54.096664,90.4867,0.025680806,[ 0.55  -0.452 -0.266 -1.312 -1.163]
,-5.9509275e-06,75719.79,100.0,4.131216e-05,-11.292816,17.777205,0.43879402,4.4390035,1.5099258,43.879402,12.855074,10.370317,20.731483,0.01509926,421139,183,100,2171.1321914196014,-2.086509,-105.84220647490606,24.83,0.23248748,0.044390038,25.680138,18300,5.6251817,62.595078,90.474686,0.004131216,[ 0.513 -0.449 -0.268 -1.316 -1.164]
,1.4495849e-06,1747.485,100.0,0.0035146116,-13.187386,82.65441,0.063094236,0.6453191,1.0484436,6.3094234,16.424213,72.52459,1.9982152,0.0104844365,423852,184,100,2182.623114824295,-1.9911294,-104.17529355522517,27.13,0.26343247,0.006453192,4.188329,18400,1.2098567,59.733917,91.320305,0.35146117,[ 0.532 -0.479 -0.268 -1.338 -1.186]
,9.765625e-06,42231.633,100.0,0.00021089023,-13.252464,17.700344,0.31999183,3.1614525,1.0700657,31.999184,15.890857,10.278803,12.084318,0.010700657,426697,185,100,2195.072592973709,-2.134261,-104.92354359799967,28.45,0.26537615,0.03161453,17.157246,18500,5.6496077,64.028114,91.62405,0.021089023,[ 0.514 -0.472 -0.266 -1.335 -1.155]
,-2.1362305e-06,1368.9108,100.0,0.0006394338,-12.217384,53.598545,0.078960896,1.0161223,1.0928892,7.8960896,14.288577,53.635128,1.1378632,0.010928892,429315,186,100,2205.639274120331,-2.3893523,-105.38704522585894,26.18,0.2700927,0.010161224,4.401511,18600,1.8657223,71.680504,90.95067,0.06394338,[ 0.505 -0.461 -0.273 -1.312 -1.154]
,-7.705688e-06,5991.654,100.0,0.00038382897,-14.826912,36.089085,0.1321022,1.82785,1.2245826,13.21022,16.695337,30.979435,3.3398936,0.012245826,432344,187,100,2216.9432694911957,-1.8199124,-104.8306139861537,30.29,0.26667187,0.0182785,6.369322,18700,2.770921,54.597137,92.07879,0.0383829,[ 0.507 -0.453 -0.261 -1.301 -1.149]
,-4.9591063e-06,1866.5876,100.0,0.0011146963,-9.846222,50.376076,0.11503176,1.3767374,1.1479349,11.503176,12.681776,41.011173,-0.11763501,0.011479349,434723,188,100,2229.021145582199,-1.8842355,-105.73214216684565,23.79,0.27472672,0.013767374,2.5371044,18800,1.9850693,56.526917,90.144104,0.11146963,[ 0.488 -0.464 -0.266 -1.307 -1.152]
,2.2888183e-07,23625.963,100.0,8.8959816e-05,-13.270294,17.280441,0.25214636,2.7081115,1.1526096,25.214636,14.364594,15.336541,7.9559174,0.011526096,437500,189,100,2240.6382422447205,-2.0242045,-106.11635204716478,27.77,0.27758896,0.027081113,12.825335,18900,5.786889,60.726135,91.378426,0.008895982,[ 0.481 -0.457 -0.259 -1.316 -1.144]
,-7.6293944e-08,773027.7,100.0,1.2380949e-05,-10.662811,1.0513846,3.1549587,31.34683,4.249243,315.49588,12.817644,1.8043799,61.706757,0.042492427,439867,190,100,2251.507045030594,-2.4131536,-105.86392201901957,23.67,0.26017794,0.31346822,85.24121,19000,95.11268,72.39461,90.05501,0.0012380949,[ 0.478 -0.438 -0.267 -1.304 -1.141]
,-8.850097e-06,1190.4506,100.0,0.00079250865,-11.564987,56.20888,0.09008701,0.9847018,1.0238534,9.008701,13.991524,51.948505,-0.24720931,0.010238533,442457,191,100,2262.6295981407166,-1.933623,-106.02024722421179,25.9,0.27099696,0.009847017,2.3318858,19100,1.7790782,58.00843,90.88962,0.079250865,[ 0.482 -0.417 -0.257 -1.269 -1.159]
,-7.6293946e-07,231.7052,100.0,0.0028246203,-11.307495,77.76367,0.024853105,0.47083956,1.0161059,2.4853106,12.492655,82.32366,-1.5082781,0.010161059,444988,192,100,2275.638858795166,-2.244473,-105.88296995219615,25.31,0.2705773,0.0047083953,1.0369451,19200,1.2859476,67.33417,90.63312,0.28246203,[ 0.472 -0.414 -0.269 -1.268 -1.148]
,6.5612794e-06,19879.627,100.0,6.534265e-05,-12.486481,25.7796,0.22262341,2.2609246,1.1854701,22.26234,15.22594,21.563812,7.3410754,0.0118547,447701,193,100,2286.856914281845,-2.2860742,-105.15978639048326,27.13,0.288264,0.022609245,11.843573,19300,3.8790362,68.58242,91.24771,0.006534265,[ 0.474 -0.413 -0.277 -1.266 -1.148]
,-3.967285e-06,388.70444,100.0,0.0022888966,-10.869263,75.99438,0.032392763,0.49270484,1.0419755,3.2392764,12.348536,81.72649,-0.54664755,0.010419755,450215,194,100,2296.8667056560516,-1.6526029,-106.25388803886723,25.14,0.29083616,0.0049270485,1.3490834,19400,1.3158869,49.577965,90.66336,0.22888966,[ 0.492 -0.42  -0.274 -1.256 -1.131]
,4.196167e-06,557593.6,100.0,2.3430583e-05,-9.92144,5.026905,1.3649921,13.539347,2.4259222,136.49922,10.981373,3.1105335,66.36528,0.02425922,452498,195,100,2308.0041677951813,-1.8224996,-106.47850250102896,22.83,0.2737367,0.13539347,74.49393,19500,19.892956,54.67511,89.71457,0.0023430584,[ 0.48  -0.415 -0.283 -1.25  -1.128]
,6.8664554e-07,739.8133,100.0,0.0012406317,-11.322372,68.98244,0.060372744,0.73944044,1.0745764,6.0372744,13.33696,67.86503,-0.86045575,0.010745765,455115,196,100,2321.0361630916595,-2.0792565,-106.07295873427627,26.17,0.2756903,0.0073944046,1.6429944,19600,1.4496443,62.377716,90.92593,0.12406317,[ 0.528 -0.414 -0.288 -1.237 -1.145]
,1.1825562e-06,577.8312,100.0,0.0016247121,-11.493233,63.008293,0.040391613,0.7221521,1.111498,4.039161,13.43177,70.31735,0.0057377815,0.011114981,457706,197,100,2332.8499047756195,-1.7859666,-106.26020032714945,25.91,0.27417448,0.0072215213,2.2556977,19700,1.5870926,53.579033,90.79787,0.16247122,[ 0.512 -0.413 -0.289 -1.244 -1.143]
,5.569458e-06,2750.6663,100.0,8.965746e-05,-10.03228,30.613655,0.101087645,1.2203702,0.98817545,10.108765,11.695498,39.601475,1.5654886,0.009881753,460086,198,100,2342.274246931076,-1.6665006,-106.91026145882134,23.8,0.26853606,0.012203702,4.5774493,19800,3.2665162,49.995182,90.091125,0.008965746,[ 0.513 -0.406 -0.289 -1.252 -1.145]
,-4.272461e-06,1576.6879,100.0,0.0008682998,-11.119881,43.10635,0.057422798,1.0353701,1.0427066,5.74228,13.104854,50.35304,1.07777,0.010427067,462597,199,100,2353.255214691162,-2.026084,-105.77015876493911,25.11,0.26008546,0.010353701,4.163698,19900,2.3198438,60.78238,90.57549,0.08682998,[ 0.501 -0.407 -0.304 -1.261 -1.15 ]
,-3.890991e-06,520.744,100.0,0.0020902907,-11.881462,86.446434,0.024985053,0.3710894,1.0252867,2.4985054,14.78416,88.41745,-1.0708473,0.010252866,465196,200,100,2364.862619638443,-1.9641767,-106.02812349187481,25.99,0.26391712,0.0037108941,1.0416985,20000,1.1567857,58.92518,90.84092,0.20902908,[ 0.493 -0.422 -0.306 -1.262 -1.159]
,7.2479247e-07,1519.3131,100.0,0.0012941565,-12.047714,60.35869,0.06192782,0.92296237,1.1044937,6.1927824,13.329335,58.88245,1.1549451,0.011044937,467775,201,100,2377.1492171287537,-1.8137707,-105.80429229997362,25.79,0.25634736,0.009229623,3.4895458,20100,1.6567624,54.413136,90.88865,0.12941566,[ 0.5   -0.433 -0.308 -1.264 -1.155]
,2.670288e-06,65093.0,100.0,5.5332683e-05,-9.81411,5.4052258,0.5405748,5.3938737,1.2530283,54.05748,11.272962,5.120278,20.080204,0.012530284,470169,202,100,2386.3289334774017,-1.5698707,-106.42593737379771,23.94,0.24853517,0.053938743,26.832598,20200,18.500614,47.0962,90.17196,0.005533268,[ 0.497 -0.421 -0.303 -1.248 -1.163]
,1.0681152e-06,3110.1792,100.0,0.0001942697,-11.340324,40.058517,0.14604667,1.5229956,1.0858605,14.604668,12.428714,33.701767,2.4890652,0.010858605,472778,203,100,2397.598352432251,-1.9203179,-106.72396320714044,26.09,0.23404649,0.015229953,5.5231376,20300,2.496348,57.60957,90.891685,0.01942697,[ 0.515 -0.445 -0.332 -1.259 -1.17 ]
,-2.7465821e-06,238.39998,100.0,0.0031014958,-10.485168,77.83571,0.026061364,0.43200853,0.97484607,2.6061363,11.737325,83.58499,-0.7374732,0.009748462,475215,204,100,2408.983026742935,-1.3065683,-106.2895739652632,24.37,0.22893426,0.004320085,0.74348134,20400,1.2847574,39.196964,90.40808,0.31014958,[ 0.538 -0.438 -0.322 -1.259 -1.185]
,2.4414062e-06,3387.2065,100.0,0.00020032431,-13.631081,23.009476,0.07195116,1.458224,1.0391363,7.195116,17.133312,33.678402,4.015894,0.010391363,478151,205,100,2422.4245343208313,-2.227078,-104.92265193958228,29.36,0.206537,0.014582242,8.658721,20500,4.3460355,66.81241,91.852684,0.020032432,[ 0.534 -0.439 -0.314 -1.258 -1.19 ]
,-7.019043e-06,10083.23,100.0,8.8640125e-05,-12.514198,21.961014,0.21725261,2.938774,1.7733178,21.725262,14.781297,26.6925,3.2962873,0.01773318,480855,206,100,2433.4061727523804,-1.618637,-105.43297757183436,27.04,0.19912417,0.029387739,6.7502794,20600,4.553524,48.55889,91.20188,0.008864013,[ 0.553 -0.45  -0.333 -1.269 -1.212]
,-3.6621093e-06,187.29874,100.0,0.0026328214,-11.185608,87.699905,0.034229755,0.4070558,1.0125254,3.4229755,10.606139,86.086624,-1.0031383,0.010125255,483235,207,100,2444.0751435756683,-1.4119931,-106.10303190785237,23.8,0.19506347,0.0040705586,0.5046206,20700,1.1402521,42.359684,90.14538,0.26328215,[ 0.558 -0.464 -0.327 -1.265 -1.22 ]
,2.4414062e-06,171111.45,100.0,9.550938e-05,-10.354675,3.599515,0.6738892,6.7529473,1.6646869,67.38892,11.744137,5.7287235,28.258831,0.01664687,485648,208,100,2457.082883119583,-2.0425186,-106.14593378186919,24.13,0.20825653,0.06752948,39.024586,20800,27.78152,61.275627,90.21389,0.009550938,[ 0.572 -0.469 -0.324 -1.273 -1.224]
,6.027222e-06,375.3513,100.0,0.0014849114,-10.230438,62.4811,0.04240357,0.74116665,1.0693775,4.2403574,10.7610445,67.551,0.08134377,0.010693776,488028,209,100,2466.7064430713654,-1.1297355,-106.24130485711378,23.8,0.20890799,0.0074116667,1.5105826,20900,1.600484,33.892246,90.23209,0.14849114,[ 0.59  -0.488 -0.321 -1.305 -1.211]
,7.095337e-06,17714.12,100.0,0.000111644156,-11.548294,12.136899,0.22361448,2.3033593,1.0557029,22.361448,12.907759,17.360023,5.7033696,0.010557029,490439,210,100,2478.3319721221924,-1.9720333,-105.73959048873492,24.11,0.20803146,0.023033597,11.363962,21000,8.239337,59.161205,90.22858,0.011164416,[ 0.597 -0.499 -0.318 -1.321 -1.21 ]
,3.2806397e-06,4790.6973,100.0,9.037538e-05,-12.2280655,15.10068,0.23687442,2.6941533,1.1585332,23.687443,13.119277,15.605767,3.5712852,0.011585332,493059,211,100,2490.5729570388794,-2.0867903,-105.79860711888634,26.2,0.19056919,0.026941534,8.941372,21100,6.622218,62.603817,90.93383,0.009037538,[ 0.602 -0.513 -0.321 -1.309 -1.211]
