ReturnStepMaxmin,InitialReturnMax,EpisodesSoFar,InitialReturnMin,InitialBound,Bound,MaxIWNorm,EmpiricalD2,InitialReturnMean,Iteration,TimestepsSoFar,Weights,EntropyCoefficient,InitialReturnStd,MinIWNorm,MeanIW,MinIW,EpLenMean,StdIW,EpThisIter,MaxIW,ReturnMeanIW,MeanEntropy,ReturnStepMax,MeanIWNorm,StdIWNorm,ESSClassic,J_sample_variance,EpRewMean,ESSRenyi,TimeElapsed
98.86348,15.6417265,7200,-29.416939,5.2097507,29.05025,3.463888,472.73016,8.392334e-07,72,2181660,[-2.025 -0.812  0.017 -0.732  0.792],2.7999992,8.268515,5.021307e-06,3.7709994,0.0005021307,484.3,34.444126,100,346.3888,50.370037,2.1952846,100.0,0.037709996,0.34444126,1.1844262,259535.52,-33.05874315381965,0.21153717,5993.590393781662
98.80777,23.529821,7300,-26.554817,5.042102,15.263889,3.744663,135.03026,4.5776366e-07,73,2226200,[-1.98  -0.774  0.046 -0.769  0.776],2.699997,10.707533,1.0943282e-05,5.783655,0.0010943282,445.4,38.712307,100,374.4663,25.549679,2.2270002,100.0,0.057836555,0.38712308,2.1833308,29841.95,-42.81112101391003,0.7405748,6068.98691368103
98.83354,22.794498,7400,-45.275986,4.2809973,3.3252125,0.7958634,24.478754,-4.5776366e-07,74,2272129,[-1.985 -0.873  0.062 -0.816  0.808],2.5999985,10.926271,5.395917e-05,1.4971075,0.005395917,459.29,7.9346237,100,79.58634,10.7921295,2.2641296,100.0,0.01497108,0.07934624,3.4376454,7727.2627,-38.22674424067102,4.085175,6146.62294459343
98.8235,33.63345,7500,-45.269054,4.151355,0.31413937,0.1919675,5.5223823,-1.1444092e-06,75,2318528,[-1.97  -0.881  0.049 -0.786  0.845],2.5,12.367096,0.0002987013,1.1354283,0.029870132,463.99,2.46448,100,19.19675,3.8601775,2.2808223,100.0,0.011354284,0.024644801,17.509466,1282.3082,-40.94771484435248,18.108128,6223.822801589966
98.85884,22.0635,7600,-40.550163,4.122296,0.9619949,0.13869052,2.8042803,-1.2397766e-07,76,2366270,[-2.001 -0.91   0.074 -0.81   0.862],2.3999977,10.185171,0.000314147,1.1043389,0.031414703,477.42,1.8556321,100,13.869052,3.225503,2.2807941,100.0,0.011043388,0.018556321,26.154438,197.51799,-33.6964528084769,35.659775,6306.942448377609
98.84396,21.095203,7700,-35.655403,4.057311,36.18444,3.0319738,252.35782,-3.8146972e-08,77,2414694,[-1.963 -0.964  0.07  -0.831  0.862],2.2999992,9.823652,5.551196e-07,3.6332314,5.5511962e-05,484.24,30.211052,100,303.1974,55.064896,2.2797263,100.0,0.036332313,0.3021105,1.4256675,276200.8,-37.78057731442147,0.39626274,6388.317216873169
98.84033,32.4165,7800,-43.382717,3.56931,7.855915,0.6637533,32.852608,1.2397766e-06,78,2461029,[-2.011 -0.888  0.025 -0.817  0.861],2.2000008,10.360707,2.6630943e-05,1.3835605,0.0026630943,463.35,6.908438,100,66.37533,16.1445,2.3145833,100.0,0.013835604,0.06908438,3.8561852,20113.76,-36.99123612421221,3.0438983,6462.178351640701
98.875656,26.286587,7900,-35.113594,3.6901686,2.6033976,0.19299509,7.648695,1.5258789e-07,79,2508093,[-2.007 -0.902 -0.005 -0.838  0.896],2.0999985,9.886748,0.00019302701,1.3462784,0.019302702,470.64,2.882973,100,19.29951,5.840435,2.2798297,100.0,0.013462782,0.028829725,17.902666,839.5266,-29.25958181812206,13.074125,6542.731647491455
98.74881,24.471981,8000,-49.66012,2.9043224,12.299841,4.8902884,206.80711,4.196167e-07,80,2549585,[-2.051e+00 -8.749e-01 -1.229e-03 -8.488e-01  8.612e-01],2.0,13.084416,7.342759e-06,6.1668825,0.0007342759,414.92,48.676506,100,489.02884,36.1049,2.3067772,100.0,0.061668806,0.48676494,1.5797096,126427.45,-52.11290969684162,0.48354235,6612.931720733643
98.65935,33.60575,8100,-44.91688,2.885651,3.2017834,0.13824458,5.9817567,1.5258789e-07,81,2585648,[-2.047 -0.873 -0.033 -0.89   0.888],1.9000015,16.11549,0.00042111165,1.1437411,0.042111166,360.63,2.0400124,100,13.824458,6.8636518,2.3240817,100.0,0.011437411,0.020400124,23.91578,2320.0273,-61.42586313631156,16.717497,6675.1428434848785
98.83798,29.752747,8200,-50.414307,2.50287,0.18401217,0.088058345,2.651361,1.4877319e-06,82,2630034,[-2.039 -0.88  -0.035 -0.853  0.905],1.7999992,12.795775,0.00043891516,1.0544053,0.043891516,443.86,1.2977387,100,8.805835,2.9203327,2.302769,100.0,0.010544052,0.012977386,39.76437,277.19006,-35.955876179329536,37.71648,6746.674765825272
98.79208,23.484562,8300,-49.846195,2.253169,23.268053,2.3230994,107.442024,1.5258789e-07,83,2672585,[-2.085 -0.902 -0.027 -0.878  0.884],1.7000008,13.274757,5.598089e-06,2.9560294,0.0005598089,425.51,23.105028,100,232.30994,40.49062,2.3124998,100.0,0.0295603,0.23105027,1.6104724,174969.94,-44.23391067205024,0.9307345,6816.51407957077
98.85167,24.442356,8400,-68.93021,1.4023304,0.82682276,0.30640963,6.0763717,-6.8664554e-07,84,2718344,[-2.013 -0.912 -0.058 -0.835  0.894],1.6000023,12.634699,0.00011964517,1.2053449,0.011964518,457.59,3.270446,100,30.640963,6.490657,2.3009121,100.0,0.012053449,0.032704458,11.958969,3585.2756,-33.93831781519869,16.45719,6891.575643062592
98.84306,25.523674,8500,-53.39553,1.6715177,0.22582078,0.092902124,3.528971,5.340576e-07,85,2763657,[-1.98  -0.923 -0.023 -0.849  0.882],1.5,11.423269,0.00022500384,1.0033517,0.022500385,453.13,1.44383,100,9.290213,3.5693698,2.2851584,100.0,0.010033518,0.014438299,32.56543,602.0194,-35.556604523802,28.336872,6966.827713012695
98.84073,18.550377,8600,-45.878426,1.6699449,11.213295,1.7909155,124.574486,6.1035155e-07,86,2809365,[-2.001 -0.924 -0.042 -0.826  0.866],1.4000015,11.487064,1.9533986e-06,3.4183993,0.00019533988,457.08,18.382416,100,179.09155,28.282047,2.2661893,100.0,0.034183994,0.18382414,3.3425343,71539.695,-36.39941311689745,0.8027326,7041.970405817032
98.860886,25.008236,8700,-23.186459,2.1124353,-0.6054299,0.029095272,1.2275962,-1.3923645e-06,87,2857668,[-2.036 -0.942  0.004 -0.819  0.848],1.2999992,8.829405,0.0018309787,1.0533931,0.18309787,483.03,0.50123405,100,2.9095273,0.3181822,2.2699547,100.0,0.010533932,0.0050123413,81.53863,96.76629,-33.59984133778498,81.460014,7123.350238800049
98.875916,19.228039,8800,-32.350273,1.6456047,-0.08250606,0.069795996,2.9608703,-1.14440915e-07,88,2905988,[-2.038 -0.934 -0.003 -0.824  0.851],1.2000008,8.391303,0.00048137637,0.9856968,0.04813764,483.2,1.1995659,100,6.9796,1.7730172,2.2596245,100.0,0.009856968,0.011995659,40.30596,190.7752,-29.97721307449503,33.773853,7201.150123357773
98.87746,25.059017,8900,-19.2942,1.6502912,11.148714,0.5628601,68.932655,-2.3841858e-07,89,2955284,[-2.04  -0.991  0.01  -0.853  0.84 ],1.1000023,8.565009,3.5951807e-06,1.5109885,0.00035951808,492.96,6.2660513,100,56.28601,18.083855,2.2615793,100.0,0.015109884,0.06266051,5.4952564,18795.707,-30.20442700519621,1.4506912,7282.825786352158
98.84018,22.066502,9000,-29.300457,1.2848985,2.3355048,0.17854269,7.4021935,1.0299683e-06,90,3000873,[-1.93  -0.998  0.012 -0.895  0.842],1.0,9.828261,4.943296e-05,1.3489709,0.0049432963,455.89,2.4546864,100,17.854269,4.9927607,2.2187502,100.0,0.013489711,0.024546864,23.195337,692.44257,-36.43029843138285,13.509509,7344.464490890503
98.81673,19.35442,9100,-38.53332,0.71243453,29.378048,4.4761643,770.2455,1.335144e-07,91,3045670,[-1.939 -0.997  0.018 -0.915  0.8  ],0.9000015,10.019237,2.1129063e-07,5.0539017,2.1129063e-05,447.97,44.525562,100,447.61642,65.025604,2.167496,100.0,0.050539013,0.4452556,1.2719651,488822.75,-41.04919789855024,0.12982874,7404.05819439888
98.772995,39.608665,9200,-50.61193,0.04693103,-0.010666132,0.08629962,3.4461083,3.4332277e-07,92,3086995,[-1.935 -0.951  0.059 -0.917  0.748],0.79999924,13.444382,0.00036125863,1.1496297,0.036125865,413.25,1.4810367,100,8.629962,3.121149,2.186923,100.0,0.011496296,0.014810366,37.598984,1277.8845,-46.906037408844895,29.01824,7460.442246675491
98.67171,26.270655,9300,-49.628777,-0.12344432,1.2361126,0.08688846,3.0252688,4.196167e-07,93,3125210,[-1.917 -0.97   0.08  -0.931  0.768],0.70000076,13.678285,0.00042376152,1.0264331,0.042376153,382.15,1.3892409,100,8.688847,4.1134734,2.193394,100.0,0.01026433,0.0138924075,35.3124,517.75867,-62.72881801955625,33.054913,7511.132006406784
98.80838,24.57895,9400,-38.478157,0.03343582,3.9889479,0.44520146,25.192202,-4.5776366e-07,94,3168375,[-1.907 -1.009  0.071 -0.932  0.775],0.6000023,11.443615,2.3243345e-05,1.0031646,0.0023243346,431.65,4.590986,100,44.520145,10.4265785,2.1778536,100.0,0.010031646,0.04590986,4.556975,9730.764,-41.354842536094694,3.9694824,7569.881811380386
98.84331,28.565983,9500,-23.060282,0.13672745,8.165938,1.50569,87.47745,9.536743e-08,95,3216335,[-1.908 -1.003  0.071 -0.88   0.759],0.5,9.136272,8.559519e-06,2.464872,0.0008559519,479.6,15.088783,100,150.569,17.0718,2.1927843,100.0,0.024648719,0.15088786,2.5992172,15173.671,-37.57448630271917,1.1431518,7636.925764322281
98.868225,18.856737,9600,-37.63161,-0.37727797,0.45891428,0.15986475,4.304961,2.2888183e-07,96,3262544,[-1.907 -1.025  0.037 -0.914  0.774],0.3999977,9.343212,0.000259387,1.0475882,0.025938699,462.09,2.1002162,100,15.986475,3.0615666,2.1932137,100.0,0.010475881,0.021002162,19.923227,739.9489,-30.447314090784186,23.229013,7700.418923377991
98.821304,31.859745,9700,-35.524242,-0.5261767,14.515919,1.1846778,93.77041,2.1362305e-06,97,3307841,[-1.883 -1.004  0.063 -0.907  0.774],0.29999924,11.578744,2.723853e-06,2.564431,0.0002723853,452.97,12.631015,100,118.46778,25.982567,2.1811917,100.0,0.025644308,0.12631014,3.9587955,42618.34,-40.47335643106923,1.0664345,7761.551687479019
98.81775,17.233858,9800,-27.29255,-0.47351167,1.8166068,0.14949375,5.8214073,5.7220458e-08,98,3353487,[-1.896 -1.087  0.031 -0.945  0.762],0.20000076,9.395013,0.00016345644,1.5491177,0.016345644,456.46,2.762103,100,14.949375,4.0116186,2.173239,100.0,0.015491178,0.02762103,23.928314,572.03723,-41.59639009043946,17.177977,7822.282704591751
98.85635,24.206043,9900,-32.754566,-0.8744985,295.24948,22.627748,14697.6,-2.2888183e-07,99,3401346,[-1.95  -1.142  0.016 -0.982  0.754],0.099998474,9.343057,1.0798422e-07,24.195915,1.0798422e-05,478.59,225.23627,100,2262.775,427.6147,2.171845,100.0,0.24195914,2.2523625,1.1408392,18652270.0,-34.3740556108568,0.006803832,7888.582851886749
98.792465,30.258575,10000,-45.71881,-1.5239608,0.644372,0.20531997,7.722368,-1.9073487e-07,100,3444707,[-2.038 -1.079  0.043 -1.01   0.753],,12.687811,0.00019117056,1.1298227,0.019117057,433.61,2.3853033,100,20.531998,4.8793283,2.1597111,100.0,0.011298227,0.023853034,18.324263,2074.6257,-44.993128338702405,12.949396,7947.884243488312
98.85126,32.328735,10100,-50.76843,-1.6922793,-1.2833409,0.027013788,1.3346323,1.9836425e-06,101,3490364,[-2.035 -1.075  0.066 -0.987  0.741],,12.426507,0.0029041006,1.0838983,0.29041007,456.57,0.58077085,100,2.7013788,0.67168844,2.1558042,100.0,0.010838982,0.005807708,77.69408,168.44539,-33.95470664648979,74.927,8009.299630641937
98.81375,21.195656,10200,-46.435177,-1.5478402,2.834025,0.7932953,20.048023,-1.1444092e-06,102,3535181,[-2.032 -1.078  0.079 -0.99   0.737],,11.718609,4.5788398e-05,1.4376606,0.00457884,448.17,7.8725696,100,79.32954,9.764478,2.185556,100.0,0.014376603,0.07872568,3.2272508,10449.373,-41.73517050341388,4.988023,8070.46128988266
98.833725,22.857965,10300,-36.9915,-1.233051,1.6416907,1.1940945,26.505451,-8.392334e-07,103,3581978,[-2.001 -1.074  0.082 -0.95   0.767],,9.573461,6.3888605e-05,1.9506665,0.0063888608,467.97,11.860167,100,119.40946,7.989857,2.2211707,100.0,0.019506667,0.118601665,2.6338587,6216.9463,-38.904984958020925,3.7728088,8135.50314617157
98.818344,31.71075,10400,-41.674625,-1.389154,28.02231,4.153874,337.38757,2.3841858e-07,104,3625908,[-1.981 -1.076  0.077 -0.985  0.802],,11.66919,4.8216175e-06,4.833116,0.00048216176,439.3,41.30191,100,415.3874,53.538452,2.2826512,100.0,0.048331156,0.4130191,1.3508508,316771.53,-39.89906012503956,0.29639503,8195.291018724442
98.70592,21.275192,10500,-59.134438,-1.9711478,0.71836066,0.04041042,1.979429,2.2888183e-07,105,3663528,[-1.991 -1.057  0.064 -1.004  0.863],,17.309847,0.0005089671,0.92621315,0.050896708,376.2,0.74688107,100,4.0410423,3.4916117,2.2856877,100.0,0.009262132,0.0074688103,60.59684,269.41562,-55.31799027859038,50.51962,8245.038276910782
98.77687,26.184132,10600,-42.879974,-1.4293315,-0.4472301,0.031146731,1.6775366,7.6293946e-07,106,3704987,[-2.014 -1.085  0.056 -1.     0.867],,13.869517,0.0010884803,0.84032255,0.108848035,414.59,0.6104687,100,3.1146731,1.404038,2.2909827,100.0,0.008403226,0.0061046868,65.45538,170.37828,-46.25434663647857,59.611217,8303.243596553802
98.84865,34.278408,10700,-43.117657,-1.437255,1.3743286,0.077939555,3.3301053,3.8146973e-07,107,3749578,[-2.001 -1.094  0.052 -0.983  0.872],,13.167194,0.0006665868,0.92903036,0.06665868,445.91,1.2226893,100,7.793956,3.997115,2.3109963,100.0,0.009290304,0.012226892,36.601913,837.8968,-33.74396314510309,30.029081,8364.196052312851
98.809204,17.986164,10800,-47.39375,-1.5797927,-1.2037414,0.059339274,1.6443624,-1.0681152e-06,108,3794289,[-2.052 -1.126  0.042 -0.992  0.892],,11.772045,0.0016177176,1.0967126,0.16177176,447.11,0.9050016,100,5.9339275,0.8220681,2.3257568,100.0,0.010967126,0.009050016,59.490288,171.57402,-42.65336709161092,60.813843,8426.051447153091
98.83519,23.705307,10900,-39.040665,-1.3013569,7.352518,1.6850741,62.631767,-1.2969971e-06,109,3841532,[-2.051 -1.134  0.047 -0.98   0.907],,10.631727,1.2617269e-05,2.318434,0.001261727,472.43,16.803303,100,168.50742,17.651476,2.2885363,100.0,0.023184337,0.16803303,1.8681431,29619.195,-38.9307626201377,1.5966339,8489.242011785507
98.85353,22.334667,11000,-35.6563,-1.1885442,1.7785463,0.13893154,5.905724,-6.4849854e-07,110,3888909,[-1.995 -1.175  0.018 -0.973  0.869],,10.680065,0.00027336887,1.1466362,0.027336888,473.77,1.8840809,100,13.893155,4.6669083,2.314315,100.0,0.0114663625,0.018840807,27.027758,1108.0251,-34.69655622365467,16.932724,8553.635702848434
98.877,24.92685,11100,-49.522873,-1.6507636,3447.1646,213.67787,341516.72,-1.1444092e-06,111,3936399,[-2.014 -1.132  0.004 -0.969  0.895],,11.225962,3.0402106e-10,213.80447,3.0402106e-08,474.9,2126.0557,100,21367.787,4411.861,2.2422147,100.0,2.1380446,21.260551,1.0011852,1945768800.0,-29.207423677745563,0.00029281143,8618.676068782806
98.86276,21.52075,11200,-19.047398,-0.7173588,0.47775304,0.15321179,3.1289673,-4.7683716e-07,112,3986381,[-2.123 -1.239  0.04  -0.983  0.823],,7.6561685,0.00025970722,1.0083333,0.025970722,499.82,1.7641062,100,15.321179,1.7466801,2.2348332,100.0,0.010083332,0.017641058,24.62543,94.49752,-34.29844021803629,31.959427,8686.740090370178
0.14202815,22.483578,11300,-14.853931,-0.7494533,23.516026,3.4207306,369.58142,-6.294251e-07,113,4036381,[-2.169 -1.227  0.034 -1.002  0.816],,7.6202292,1.9908662e-06,4.164321,0.00019908663,500.0,34.145073,100,342.07306,37.923878,2.2202685,1.0,0.041643217,0.34145072,1.4656157,119211.87,-35.5070507773363,0.27057636,8752.414869785309
98.87465,24.108822,11400,-46.50931,-1.5503093,454.7013,37.569912,21424.053,1.335144e-06,114,4084873,[-2.150e+00 -1.157e+00  1.774e-03 -1.008e+00  8.012e-01],,8.838535,1.00758e-07,38.839985,1.0075801e-05,484.92,373.72034,100,3756.9915,681.61957,2.2769215,100.0,0.38839984,3.737203,1.0685604,47266760.0,-30.394328942493033,0.004667651,8819.071348190308
98.830536,22.488976,11500,-39.149216,-1.3049741,-0.332662,0.029848289,1.6154242,-1.9073487e-07,115,4129946,[-2.177 -1.099  0.023 -1.032  0.858],,11.663997,0.0017300732,1.0372068,0.17300732,450.73,0.6510856,100,2.984829,1.3259511,2.291546,100.0,0.010372067,0.006510856,71.73371,131.10037,-38.19017501823336,61.903248,8880.657908201218
98.81683,25.849985,11600,-31.601355,-1.0533788,0.8920872,0.2436357,5.850676,-2.2888183e-07,116,4175083,[-2.175 -1.104  0.019 -1.019  0.873],,10.208985,3.4396853e-05,1.0993179,0.0034396856,451.37,2.5923326,100,24.363571,3.4400172,2.2642086,100.0,0.01099318,0.025923327,15.242119,557.9297,-41.338479948394095,17.092041,8939.651992082596
98.829056,20.81134,11700,-51.92379,-1.7307932,0.67839503,0.19578527,4.995954,-3.8146973e-07,117,4221893,[-2.151 -1.122  0.004 -1.002  0.846],,10.925635,0.00021879585,1.0225371,0.021879585,468.1,2.194136,100,19.578527,4.5469995,2.2748613,100.0,0.010225371,0.02194136,17.843258,745.7949,-40.008671183545395,20.016197,9001.40582728386
98.894196,24.845718,11800,-49.60849,-1.6536162,-0.7154598,0.055473905,1.796516,1.9073487e-07,118,4270957,[-2.153 -1.13  -0.021 -0.984  0.856],,10.092726,0.0013270449,0.9073103,0.1327045,490.64,0.79996943,100,5.5473905,1.5009513,2.2891936,100.0,0.009073103,0.007999694,56.262486,242.5251,-25.95760848269122,55.663296,9067.054410934448
98.84949,25.092442,11900,-52.68239,-1.7560797,16.442379,9.894451,273.69272,1.335144e-07,119,4316481,[-2.164 -1.095 -0.028 -0.969  0.87 ],,14.022639,1.3160919e-06,10.739444,0.0001316092,455.24,98.464005,100,989.4451,45.494366,2.2749665,100.0,0.10739443,0.98464006,1.1756351,147148.11,-34.25818281193917,0.36537325,9127.439487457275
98.86406,29.281986,12000,-57.987137,-1.9329047,13.792164,6.1847014,232.42586,-7.6293944e-08,120,4364755,[-2.163 -1.108 -0.084 -0.953  0.856],,11.135578,1.5706091e-06,7.3224697,0.00015706092,482.74,61.501682,100,618.47015,43.2603,2.2543604,100.0,0.07322469,0.61501694,1.3977448,194631.98,-32.81174179418331,0.4302447,9192.24539732933
98.828,35.557793,12100,-49.479958,-1.6493335,-0.8133626,0.054194797,1.6319693,-1.3732911e-06,121,4408791,[-2.18  -1.044 -0.073 -0.98   0.836],,10.681884,0.001607156,0.99907273,0.16071561,440.36,0.7954749,100,5.41948,1.2936351,2.2537909,100.0,0.0099907275,0.007954748,61.201187,219.52533,-37.86936414498391,61.27566,9251.770053863525
98.802216,29.606653,12200,-50.824196,-1.6941392,0.8495095,0.11785711,2.7585087,6.294251e-07,122,4450647,[-2.15  -1.018 -0.083 -0.958  0.835],,14.134206,0.0008244188,1.1337917,0.08244188,418.56,1.5836643,100,11.785711,3.6632655,2.2719347,100.0,0.011337917,0.015836643,33.88669,362.01352,-41.39375334041971,36.251472,9307.194673776627
98.78853,25.289627,12300,-52.662804,-1.7554262,33.388916,3.4772232,204.48257,1.1444092e-06,123,4492675,[-2.138 -1.052 -0.066 -0.969  0.853],,15.241922,9.94755e-07,5.160137,9.947551e-05,420.28,34.80814,100,347.72232,58.491066,2.2368987,100.0,0.051601376,0.34808138,2.1504035,352661.06,-44.43963666120374,0.4890392,9363.146269083023
98.74362,29.071993,12400,-53.46439,-1.7821459,-1.4981112,0.023526635,1.1487797,9.536743e-07,124,4533831,[-2.217 -1.043 -0.074 -1.024  0.818],,14.4921875,0.004524849,0.97640014,0.45248488,411.56,0.38372675,100,2.3526635,0.41201353,2.2328787,100.0,0.009764002,0.0038372672,86.62132,195.00647,-52.75741985218855,87.04889,9419.086079120636
98.73079,20.083841,12500,-46.931694,-1.5643898,-0.36398125,0.16840026,2.6627822,3.0517577e-07,125,4574970,[-2.228 -1.05  -0.067 -1.032  0.814],,11.143352,0.00032406542,1.3829248,0.032406542,411.39,2.1281943,100,16.840027,2.1887953,2.2211437,100.0,0.013829247,0.021281945,29.689108,324.90036,-55.37469230400104,37.554707,9474.412855386734
98.7567,22.50944,12600,-48.08779,-1.6029243,1.4655771,0.18791819,6.2389793,2.1362305e-06,126,4615629,[-2.207 -1.081 -0.045 -1.054  0.802],,14.221075,0.00029318425,1.0242513,0.029318426,406.59,2.1768508,100,18.791819,5.4693584,2.199655,100.0,0.010242514,0.021768507,18.12599,1608.1089,-49.462195159289834,16.028263,9529.305828094482
98.79567,26.763885,12700,-54.05598,-1.8018651,1.9582281,0.76692593,24.336716,1.0490418e-06,127,4660647,[-2.199 -1.08  -0.068 -1.027  0.781],,11.038526,1.28743095e-05,1.4548568,0.001287431,450.18,7.6723204,100,76.6926,10.8472395,2.171403,100.0,0.014548567,0.0767232,3.4709237,14116.031,-45.991244848604346,4.109018,9588.472077846527
98.75778,25.300266,12800,-52.962593,-1.7654206,5.8923073,0.49638397,19.428577,-3.0517577e-07,128,4702588,[-2.233 -1.082 -0.035 -1.042  0.752],,15.182679,1.8531042e-05,1.6850095,0.0018531042,419.41,5.889945,100,49.638397,13.6739,2.1908584,100.0,0.016850095,0.058899455,7.565156,14981.486,-50.79453998136477,5.147057,9645.884098768234
98.81256,23.14225,12900,-45.021698,-1.5007235,3.085847,0.6510343,27.4255,-3.8146973e-07,129,4748294,[-2.307 -1.059 -0.037 -1.008  0.772],,13.814295,0.00015383006,1.3368585,0.015383006,457.06,6.5507746,100,65.10343,10.94504,2.2105012,100.0,0.013368585,0.06550773,3.9982033,11952.57,-42.83635632775835,3.6462414,9706.819667816162
98.85272,22.886566,13000,-20.271395,-0.762886,10.484768,0.80689526,80.61758,-3.4332277e-07,130,4796699,[-2.283 -1.097 -0.041 -0.986  0.791],,8.57109,5.2561027e-06,1.5242649,0.0005256103,484.05,8.189317,100,80.68953,17.33451,2.1699128,100.0,0.01524265,0.08189317,3.3483806,24427.02,-35.64561451418957,1.2404243,9771.222573280334
98.815674,23.146027,13100,-40.319984,-1.3439987,0.63442516,0.28739488,5.6445704,7.2479247e-07,131,4841650,[-2.287 -1.119 -0.023 -1.044  0.751],,11.225929,0.00015418799,1.3030396,0.0154188,449.51,3.097582,100,28.739489,3.82754,2.160741,100.0,0.013030396,0.03097582,15.035178,753.02563,-41.42844322588863,17.71614,9831.189635515213
98.850845,29.692295,13200,-41.116913,-1.3705641,-1.1362112,0.021701919,1.2637235,-4.7683716e-07,132,4889702,[-2.238 -1.137 -0.042 -1.052  0.742],,9.208931,0.0031619903,0.9095923,0.31619903,480.52,0.37846962,100,2.170192,0.40451446,2.1661284,100.0,0.009095923,0.003784696,85.24215,96.28106,-35.83601356464893,79.13123,9895.450511693954
98.850464,31.936369,13300,-43.979855,-1.4659946,26.7296,3.5008976,242.69672,5.531311e-07,133,4936921,[-2.235 -1.14  -0.045 -1.043  0.747],,10.768078,1.2884781e-06,4.415996,0.00012884781,472.19,34.856705,100,350.08978,49.56794,2.174306,100.0,0.044159956,0.348567,1.5796818,276681.4,-35.30493538203004,0.4120369,9957.518793582916
98.83354,25.284035,13400,-22.701357,-0.8428023,0.63532424,0.15178856,3.2851028,-1.1444092e-06,134,4984279,[-2.266 -1.112 -0.094 -1.01   0.756],,8.569302,0.0004957119,1.0235431,0.049571194,473.58,1.6976206,100,15.178857,2.162889,2.1772912,100.0,0.01023543,0.016976206,26.660528,167.26514,-39.41457069658182,30.440447,10020.800797462463
98.86148,18.651266,13500,-34.501534,-1.1500518,18.326962,3.3035347,199.26898,-3.0517577e-07,135,5032778,[-2.267 -1.119 -0.116 -1.003  0.758],,8.475465,1.1204451e-05,3.6434107,0.0011204451,484.99,32.842102,100,330.3535,34.56139,2.1919882,100.0,0.03643411,0.32842103,1.2157438,117784.18,-33.58968913920169,0.5018343,10086.047927856445
98.8367,23.354845,13600,-56.821,-1.894034,-0.43820906,0.09349356,2.7110388,-6.1035155e-07,136,5080687,[-2.245 -1.11  -0.101 -0.944  0.773],,11.95424,0.00035173405,1.0970948,0.035173405,479.09,1.4167292,100,9.349356,2.6803608,2.1622221,100.0,0.010970949,0.014167294,37.487225,325.259,-39.11673572103298,36.88623,10149.60771393776
98.8768,18.220743,13700,-16.396969,-0.60735804,1.7233367,0.3519651,18.305166,1.6212464e-07,137,5130608,[-2.247 -1.087 -0.1   -0.927  0.743],,7.3838196,3.355364e-05,1.1902213,0.0033553638,499.21,4.0220227,100,35.19651,4.3218904,2.1450086,100.0,0.011902213,0.040220227,8.052084,1658.0944,-30.752018414195913,5.462939,10216.999150753021
98.85742,25.001049,13800,-27.860657,-0.9286884,2.051616,0.36109823,16.576344,1.14440915e-07,138,5179244,[-2.197 -1.036 -0.1   -0.931  0.726],,8.543828,9.78734e-06,1.621358,0.000978734,486.36,4.767763,100,36.109825,5.832684,2.152818,100.0,0.016213581,0.047677632,10.365788,2345.9177,-34.670972557633746,6.0326934,10280.487323760986
98.84935,21.321293,13900,-21.458508,-0.71528316,18.167385,1.1953337,375.5812,4.5776366e-07,139,5227379,[-2.211 -1.052 -0.13  -0.914  0.734],,8.371078,1.089553e-06,2.4560087,0.00010895531,481.35,14.675963,100,119.53337,32.029522,2.1798048,100.0,0.024560085,0.14675964,2.7242754,67987.15,-36.25693527777394,0.266254,10345.29427266121
0.10107118,15.615645,14000,-23.570518,-0.7856838,3.2816248,0.42024314,27.95288,3.0517577e-07,140,5277379,[-2.102 -1.046 -0.095 -0.877  0.761],,7.692782,7.934264e-06,1.2010789,0.0007934265,500.0,4.5144296,100,42.024315,7.435574,2.182088,0.99999994,0.012010787,0.045144297,6.610512,3989.3186,-25.26779737037745,3.5774488,10414.022833108902
98.86029,25.858429,14100,-50.454243,-1.681809,1118.7966,49.57631,9351.129,-5.4359435e-07,141,5325486,[-2.172 -1.037 -0.123 -0.905  0.763],,9.914962,5.571065e-08,49.878098,5.5710652e-06,481.07,493.2487,100,4957.631,1281.4296,2.2010264,100.0,0.49878097,4.9324875,1.0122073,164344980.0,-33.605417296982914,0.010693896,10478.472131729126
98.881516,25.627106,14200,-24.44543,-0.85423607,0.4719274,0.09990096,4.0091844,9.155273e-07,142,5375106,[-2.341 -0.984 -0.115 -0.887  0.782],,8.217948,0.0003105863,0.97339,0.031058632,496.2,1.2477612,100,9.990096,2.1823614,2.2031324,100.0,0.0097338995,0.012477612,37.832993,329.43735,-29.39457455798281,24.94273,10544.589381933212
98.85249,22.179323,14300,-19.087124,-0.7393098,1.6042122,0.11039642,5.033038,1.1444092e-06,143,5424370,[-2.361 -0.973 -0.099 -0.865  0.784],,7.976091,0.00033421296,1.0617969,0.033421297,492.64,1.5777669,100,11.039642,3.262814,2.2212791,100.0,0.010617969,0.015777668,31.171885,224.09572,-36.3321957136594,19.868715,10610.098294496536
98.85205,22.10295,14400,-32.501297,-1.0833762,4.7613072,0.99038863,46.21127,4.5776366e-07,144,5472980,[-2.325 -0.973 -0.077 -0.883  0.803],,9.153433,8.974967e-05,2.6916108,0.0089749675,486.1,12.765697,100,99.038864,12.125979,2.2615843,100.0,0.026916109,0.12765695,4.256426,11284.976,-35.96067047409894,2.1639743,10674.766710281372
