TimestepsSoFar,MeanIWNorm,EpThisIter,EpisodesSoFar,InitialReturnMax,InitialReturnStd,ESSRenyi,MaxIWNorm,ESSClassic,MeanEntropy,EntropyCoefficient,MaxIW,MeanIW,ReturnMeanIW,ReturnStepMaxmin,EmpiricalD2,MinIWNorm,Iteration,Bound,MinIW,StdIW,InitialReturnMean,TimeElapsed,StdIWNorm,EpRewMean,EpLenMean,ReturnStepMax,InitialBound,Weights,InitialReturnMin,J_sample_variance
4854395,0.010471049,100,14500,31.03743,14.814689,34.002964,0.12682292,30.519196,1.2560991,,12.682292,1.0471048,3.5525439,98.821304,2.94092,0.0004959916,145,0.8769853,0.049599163,1.5799233,1.0681152e-06,9919.61277270317,0.015799232,-36.752596117624634,411.35,100.0,-1.5601722,[-0.778 -0.377 -0.034 -0.367 -0.164],-46.8052,949.715
4898983,0.010704571,100,14600,20.47144,14.354919,52.137104,0.107177936,42.163868,1.2648411,,10.717793,1.070457,2.2357953,98.877594,1.9180198,0.0013537449,146,-0.58280087,0.13537449,1.2537144,3.0517577e-07,9979.122234582901,0.012537145,-27.290702770456193,445.88,100.0,-2.0351963,[-0.784 -0.394 -0.036 -0.369 -0.163],-61.055893,194.95728
4945497,0.010495293,100,14700,29.727846,12.291233,91.207726,0.018946972,92.15799,1.2560514,,1.8946973,1.0495294,0.4034727,98.89592,1.0963984,0.0044441437,147,-1.3620341,0.44441438,0.30615494,-1.5258789e-07,10041.539781808853,0.003061549,-24.205371266849028,465.14,100.0,-1.6861073,[-0.791 -0.404 -0.035 -0.369 -0.154],-50.583214,177.93304
4992970,0.025824327,100,14800,21.61644,8.911867,0.649263,1.9698129,1.7006032,1.2246133,,196.9813,2.5824327,22.744074,98.91411,154.02078,2.2218235e-06,148,11.417663,0.00022218235,19.633736,5.722046e-07,10105.987444400787,0.19633737,-20.388650863017848,474.73,100.0,-0.9126462,[-0.792 -0.407 -0.035 -0.37  -0.163],-27.379398,44974.402
5039799,0.011082923,100,14900,25.356884,9.928469,65.85199,0.09761485,49.638535,1.2277353,,9.761485,1.1082925,0.9541045,98.903275,1.5185571,0.0012371478,149,-1.2639487,0.12371478,1.1163338,-4.386902e-07,10167.570508003235,0.011163337,-22.64732481529235,468.29,100.0,-1.7999336,[-0.813 -0.403 -0.029 -0.388 -0.194],-53.997993,130.10966
5085534,0.010942597,100,15000,19.077776,8.875327,46.887096,0.07614273,48.386906,1.2228533,,7.614273,1.0942597,2.0717669,98.87027,2.132783,0.0010674903,150,-0.08936405,0.106749035,1.130151,-9.155273e-07,10228.649955272675,0.011301508,-29.666350450968352,457.35,100.0,-1.4798168,[-0.816 -0.408 -0.024 -0.391 -0.191],-44.394478,240.08363
5131692,0.011418373,100,15100,23.473766,10.3761425,65.02472,0.056864154,62.79434,1.2295533,,5.6864157,1.1418374,0.83723235,98.880585,1.5378766,0.0024567177,151,-1.3327398,0.24567178,0.87891835,7.2479247e-07,10289.840720176697,0.008789184,-27.5597347174853,461.58,100.0,-1.7498193,[-0.797 -0.397 -0.024 -0.381 -0.196],-52.494606,192.15536
5176643,0.012212837,100,15200,23.495289,10.644546,28.738548,0.20667419,16.570923,1.2209498,,20.66742,1.2212837,3.2149508,98.87428,3.479647,0.00028089227,152,0.5824444,0.028089229,2.7403243,-1.4305115e-06,10349.861398220062,0.02740324,-28.256345184783118,449.51,100.0,-1.4112448,[-0.802 -0.397 -0.021 -0.386 -0.189],-42.337296,446.93146
5221291,0.011139445,100,15300,29.202343,10.972334,52.832573,0.06657319,55.70637,1.2048788,,6.6573186,1.1139445,1.9403341,98.8656,1.8927717,0.0006458733,153,-0.48469043,0.06458733,0.9933028,-1.1444092e-06,10410.232013225555,0.009933027,-30.003610655168696,446.48,100.0,-1.7626548,[-0.812 -0.401 -0.013 -0.392 -0.198],-52.879612,443.03986
5265495,0.013988029,100,15400,19.858156,11.353691,19.852278,0.1637367,24.507109,1.1974827,,16.37367,1.398803,5.0330486,98.85791,5.037205,0.00022049337,154,1.9369879,0.022049338,2.4550679,-7.6293944e-08,10469.75706744194,0.024550678,-31.40474709929609,442.04,100.0,-1.3794779,[-0.807 -0.411 -0.011 -0.402 -0.214],-41.384327,645.85754
5311926,0.08914034,100,15500,20.75025,11.459117,0.40147024,7.591043,1.367643,1.2053435,,759.1043,8.914035,66.22188,98.88524,249.08446,6.5058947e-07,155,41.30699,6.505895e-05,75.700294,-5.865097e-07,10531.499359846115,0.757003,-26.643535341495486,464.31,100.0,-1.57865,[-0.811 -0.417 -0.011 -0.394 -0.221],-47.359474,411661.56
5356215,0.10793534,100,15600,27.985886,10.981835,0.16569425,9.962335,1.1714243,1.193092,,996.2335,10.793535,65.05139,98.84358,603.52124,7.486204e-07,156,35.930885,7.486204e-05,99.13977,3.4332277e-07,10591.107278585434,0.9913976,-34.63942695813852,442.89,100.0,-1.1853659,[-0.844 -0.433 -0.021 -0.418 -0.213],-35.56099,300339.56
5403207,0.009122433,100,15700,32.393253,10.464609,87.28473,0.020981817,89.17549,1.1892481,,2.0981817,0.91224337,0.24362582,98.917404,1.1456758,0.002446891,157,-1.5268538,0.2446891,0.31782764,-6.8664554e-07,10652.983700037003,0.0031782764,-19.40657283259055,469.92,100.0,-1.6540945,[-0.797 -0.449 -0.014 -0.409 -0.226],-49.622807,113.75203
5451502,0.014475277,100,15800,36.00422,9.5322485,15.2469015,0.21627548,21.0956,1.1874455,,21.627548,1.4475278,5.1603675,98.91235,6.5587096,0.00018004849,158,2.0868096,0.01800485,2.7995074,-3.4332277e-07,10716.719765901566,0.027995069,-21.165019622229416,482.95,100.0,-1.2001408,[-0.796 -0.451 -0.016 -0.408 -0.23 ],-31.892183,1295.7711
5499905,0.010234403,100,15900,18.065142,8.958121,85.92294,0.029317392,83.82406,1.1914605,,2.9317393,1.0234405,0.44232494,98.89465,1.1638335,0.0040620966,159,-1.3141766,0.40620968,0.44958618,-6.4849854e-07,10781.969619512558,0.004495862,-25.49385673455989,484.03,100.0,-1.6281831,[-0.823 -0.461 -0.023 -0.409 -0.232],-48.845474,69.10383
5548756,0.012672619,100,16000,23.661465,8.744787,17.546741,0.4305004,7.9174433,1.1875128,,43.05004,1.267262,3.7555022,98.9131,5.699064,0.00035088582,160,1.0009673,0.035088584,4.3217793,-6.9618227e-07,10848.720047950745,0.043217793,-21.22451500039848,488.51,100.0,-1.1538432,[-0.824 -0.465 -0.025 -0.408 -0.227],-34.615273,1650.9845
5597492,0.015887303,100,16100,20.441822,8.531535,7.282573,0.45661223,7.936481,1.1884762,,45.661224,1.5887303,6.6843853,98.9124,13.73141,4.826069e-05,161,4.159417,0.004826069,5.4110303,-2.002716e-07,10914.662761688232,0.05411031,-21.34559052252366,487.36,100.0,-0.6813943,[-0.817 -0.474 -0.016 -0.422 -0.231],-20.277464,1375.9775
5641713,0.009907215,100,16200,20.117739,9.606105,73.1474,0.06290099,59.917377,1.1877525,,6.290099,0.9907215,0.49079815,98.84682,1.3671026,0.0031014204,162,-0.8009739,0.31014204,0.81031376,-5.722046e-07,10973.82801413536,0.008103138,-33.86966266730726,442.21,100.0,-1.1048048,[-0.808 -0.452 -0.02  -0.42  -0.23 ],-33.144123,85.60411
5689180,0.010361757,100,16300,23.740086,11.346032,79.52076,0.040233,78.95727,1.1923796,,4.0233,1.0361757,0.8427229,98.909164,1.2575333,0.0034910433,163,-1.0853009,0.34910434,0.53491926,,11036.0555164814,0.005349193,-21.55962076435004,474.67,100.0,-1.719304,[-0.81  -0.455 -0.02  -0.416 -0.231],-51.579117,159.9526
5737399,0.009395541,100,16400,15.27393,10.471588,60.884842,0.071926616,54.10665,1.1787149,,7.192662,0.93955415,1.3280358,98.925,1.642445,0.00090283214,164,-0.70278573,0.090283215,0.8653094,-4.386902e-07,11100.408316373825,0.008653094,-18.082210340382332,482.19,100.0,-1.584625,[-0.799 -0.456 -0.017 -0.415 -0.227],-47.53873,194.76071
5783409,0.012568041,100,16500,24.444864,10.053125,17.325108,0.21787749,13.117187,1.15892,,21.78775,1.2568041,6.8498874,98.88681,5.77197,6.7436944e-05,165,2.767984,0.006743694,3.2345521,-4.196167e-07,11160.819602251053,0.03234552,-26.04047304646035,460.1,100.0,-1.699029,[-0.801 -0.461 -0.016 -0.423 -0.24 ],-50.970856,4216.355
5828716,0.0138482405,100,16600,22.076996,9.581271,25.635801,0.37735543,10.984232,1.1515799,,37.735542,1.384824,3.0548036,98.85448,3.9007947,0.00033927654,166,0.83462405,0.033927653,3.9422412,1.0681152e-06,11220.470542907715,0.039422415,-32.96564900181551,453.07,100.0,-1.1241161,[-0.801 -0.448 -0.012 -0.425 -0.26 ],-33.72351,295.42776
5873786,0.010983372,100,16700,32.535942,9.629864,79.55389,0.029363275,82.675316,1.1455743,,2.9363275,1.0983373,0.6830062,98.871994,1.2570096,0.002727548,167,-0.53293186,0.2727548,0.5027832,-1.9073487e-07,11279.951679229736,0.0050278315,-28.847829051087057,450.7,100.0,-1.0845317,[-0.799 -0.423 -0.011 -0.41  -0.267],-30.608555,105.40047
5921023,0.11102522,100,16800,22.76326,9.60295,0.18691644,8.862915,1.5320667,1.1531078,,886.29156,11.102522,112.71957,98.90814,534.9984,1.317947e-06,168,77.537636,0.0001317947,89.00824,-1.6975403e-06,11342.9975502491,0.89008236,-21.69533861037783,472.37,100.0,-1.5210516,[-0.806 -0.417 -0.013 -0.406 -0.273],-45.631493,1028664.8
5964337,0.12010166,100,16900,23.513573,12.673494,0.08546498,11.664228,1.0601,1.1289728,,1166.4229,12.010165,197.39502,98.8224,1170.07,7.622718e-07,169,134.9104,7.622718e-05,116.027596,-6.1035155e-07,11400.599655866623,1.160276,-38.461664632743215,433.14,100.0,-1.8267006,[-0.763 -0.409  0.002 -0.398 -0.266],-54.80099,3887992.5
6008392,0.011647093,100,17000,26.348312,13.013063,64.09281,0.04878244,67.04245,1.1139705,,4.8782444,1.1647094,1.2718368,98.856186,1.5602374,0.0006158502,170,-0.8702357,0.06158502,0.81662023,4.386902e-07,11457.338696718216,0.008166202,-31.678511212181228,440.55,100.0,-1.7148995,[-0.725 -0.397 -0.012 -0.385 -0.29 ],-51.447,235.92842
6050543,0.0103944,100,17100,21.18593,12.963117,15.416277,0.24622238,14.30956,1.1231147,,24.622238,1.0394402,5.3541675,98.819626,6.4866505,0.00017109881,171,2.2587342,0.017109882,2.5436223,1.0681152e-06,11517.23546051979,0.025436219,-38.01496993820036,421.51,100.0,-1.2153766,[-0.735 -0.399 -0.014 -0.385 -0.305],-36.461323,1755.756
6094808,0.015537851,100,17200,21.428875,9.741742,6.7028356,0.776894,3.855247,1.1174736,,77.6894,1.5537851,6.9894767,98.85625,14.919059,5.437924e-05,172,2.536643,0.005437924,7.759391,7.6293944e-08,11575.78375530243,0.0775939,-31.81501757196087,442.65,100.0,-1.1528316,[-0.736 -0.416 -0.006 -0.388 -0.296],-34.584938,2964.4495
6143546,0.0117563065,100,17300,33.51784,9.797418,10.860723,0.33396384,7.7546663,1.0964605,,33.396385,1.1756308,4.5411158,98.94188,9.207491,0.00011288501,173,1.1509147,0.011288501,4.054727,5.340576e-07,11639.231399059296,0.040547267,-14.1617438308388,487.38,100.0,-1.117261,[-0.743 -0.41  -0.016 -0.373 -0.301],-30.30162,954.28375
6192036,0.010132913,100,17400,18.615753,8.352561,81.970604,0.021805381,83.441,1.0973817,,2.1805382,1.0132912,0.33399445,98.92235,1.2199495,0.0022658065,174,-0.8770202,0.22658065,0.4514002,6.4849854e-07,11703.690766572952,0.004514002,-18.827491770362403,484.9,100.0,-1.0964231,[-0.744 -0.403 -0.006 -0.368 -0.323],-32.892715,98.34809
6240907,0.0097256955,100,17500,17.467209,8.52817,67.149826,0.044013873,64.15571,1.106445,,4.401387,0.9725695,0.95391023,98.931915,1.4892071,0.0019826666,175,-0.7117549,0.19826666,0.7269639,-1.0108947e-06,11770.700291872025,0.0072696386,-16.63844408280673,488.71,100.0,-1.3649305,[-0.747 -0.403 -0.003 -0.37  -0.322],-40.947876,71.53604
6289348,0.010199051,100,17600,19.233883,9.615863,68.03629,0.04297308,59.465565,1.0947412,,4.297308,1.019905,1.1176853,98.91344,1.4698038,0.0019303146,176,-0.5976428,0.19303146,0.8420521,1.3732911e-06,11835.226261138916,0.00842052,-20.964510133940525,484.41,100.0,-1.414872,[-7.509e-01 -4.055e-01 -5.923e-04 -3.683e-01 -3.125e-01],-42.446194,96.58533
6338489,0.009203676,100,17700,22.274109,7.5963144,24.226963,0.10530916,32.506725,1.0891057,,10.530916,0.9203676,2.3596563,98.9104,4.1276326,0.000296611,177,0.85121095,0.0296611,1.3261874,-1.0299683e-06,11900.913698673248,0.013261873,-22.01652571935831,491.41,100.0,-0.74247134,[-0.744 -0.411 -0.001 -0.369 -0.324],-21.995562,634.6355
6388226,0.030729769,100,17800,19.499985,7.5839815,0.66518676,1.9813961,2.333365,1.0720382,,198.13962,3.072977,19.662058,98.92926,150.33372,3.7445907e-06,178,11.265917,0.00037445908,19.88113,1.3542175e-06,11966.39069366455,0.1988113,-17.59203304769142,497.37,100.0,-0.6847793,[-0.763 -0.402 -0.002 -0.359 -0.33 ],-20.54342,32493.725
6436649,0.01135227,100,17900,18.278957,10.163876,62.826458,0.049170535,60.809105,1.079383,,4.9170537,1.1352268,1.4462992,98.93645,1.5916861,0.0021928684,179,-0.31275332,0.21928684,0.91136205,-1.5258789e-07,12030.811044931412,0.00911362,-15.385549774426863,484.23,100.0,-1.3942803,[-0.742 -0.374 -0.013 -0.348 -0.347],-41.828407,109.42343
6486121,0.009512644,100,18000,27.22274,9.217759,32.00146,0.08318087,37.58023,1.0712284,,8.318087,0.95126456,2.3657975,98.94949,3.1248572,0.00036412824,180,0.76171875,0.036412824,1.2259781,9.250641e-07,12096.489491701126,0.012259781,-12.49233947953645,494.72,100.0,-0.90742373,[-0.744 -0.38  -0.008 -0.351 -0.339],-24.731615,288.5536
6535258,0.009949538,100,18100,17.817352,8.761653,24.921438,0.111089125,28.550358,1.0637764,,11.108912,0.99495375,1.7551765,98.93425,4.0126095,0.00016361856,181,0.005661845,0.016361857,1.5739728,3.4332277e-07,12164.562057495117,0.015739728,-16.15489369872804,491.37,100.0,-0.8733816,[-0.748 -0.383 -0.007 -0.362 -0.348],-26.201454,253.91
6583798,0.01616385,100,18200,19.775461,8.990536,1.5017698,0.9896555,2.60984,1.0576181,,98.96555,1.6163849,17.466564,98.92227,66.588104,1.2710032e-05,182,7.424508,0.0012710033,9.874053,-1.9073487e-07,12228.762567281723,0.09874052,-18.865750445481034,485.4,100.0,-1.2306211,[-0.745 -0.393 -0.013 -0.366 -0.355],-36.91863,38925.133
6628416,0.010829229,100,18300,24.753738,9.911588,40.781635,0.055202313,51.881546,1.0556026,,5.5202312,1.0829232,1.8879218,98.866745,2.452084,0.000568053,183,0.089664936,0.056805298,1.0429105,-1.6212464e-07,12286.735714197159,0.010429105,-29.72954774018925,446.18,100.0,-1.148376,[-0.738 -0.398 -0.004 -0.385 -0.361],-34.451275,177.96599
6673443,0.010419954,100,18400,20.543179,11.163091,19.54503,0.17936465,17.190151,1.0554321,,17.936466,1.0419955,3.1320617,98.8568,5.11639,0.00029280633,184,0.0071411133,0.029280633,2.2870042,7.6293946e-07,12347.31426692009,0.022870043,-32.23997698535214,450.27,100.0,-1.3815192,[-0.726 -0.404 -0.008 -0.386 -0.363],-41.4456,653.8233
6719796,0.009598651,100,18500,27.011003,10.389364,55.745995,0.03847465,64.72371,1.0479126,,3.847465,0.9598651,1.9065534,98.88779,1.7938509,0.0008924359,185,-0.42582715,0.08924359,0.7086309,1.0299683e-06,12410.175488710403,0.007086308,-26.00633158146634,463.53,100.0,-1.7414298,[-0.721 -0.409 -0.014 -0.38  -0.364],-52.242924,92.38932
6767507,0.015994048,100,18600,21.42278,8.30035,4.795674,0.5424419,6.657329,1.0192797,,54.244194,1.5994048,6.91822,98.91861,20.852127,1.5863325e-05,186,3.373135,0.0015863325,5.9889197,-6.008148e-07,12475.013401985168,0.05988919,-19.416795842726756,477.11,100.0,-0.7763398,[-0.723 -0.408 -0.009 -0.378 -0.371],-23.290173,2002.1351
6815522,0.01952402,100,18700,17.017544,7.6764402,2.3548496,1.0684005,3.1884625,1.019292,,106.84005,1.952402,7.250786,98.92241,42.465557,2.1497144e-05,187,3.24889,0.0021497144,10.758263,-1.2969971e-06,12538.173913955688,0.10758263,-18.628595155375145,480.15,100.0,-0.61411303,[-7.237e-01 -3.917e-01 -4.317e-04 -3.734e-01 -3.997e-01],-18.423351,4488.773
6864234,0.0147538,100,18800,21.726124,8.251436,0.9705473,0.7126424,4.0672064,1.011782,,71.26424,1.47538,15.568482,98.915054,103.034645,8.427391e-07,188,7.668569,8.427391e-05,7.165382,3.4332277e-07,12604.36317372322,0.07165382,-20.6909170030331,487.12,100.0,-0.7782705,[-0.736 -0.38   0.002 -0.355 -0.4  ],-23.348122,24011.88
6911544,0.0115762595,100,18900,20.733587,8.265,43.132362,0.0795874,43.82253,1.0149627,,7.95874,1.1576259,1.6412904,98.913635,2.3184447,0.00050028093,189,-0.16149247,0.050028093,1.3106918,1.3160706e-06,12668.238971710205,0.013106918,-20.42807991386992,473.1,100.0,-1.1839806,[-0.746 -0.386 -0.005 -0.373 -0.407],-35.519455,142.08095
6957658,0.009985534,100,19000,19.759472,9.831524,12.20116,0.1898587,12.503021,1.014944,,18.98587,0.99855345,4.957118,98.91257,8.195942,8.312787e-05,190,0.8003402,0.008312787,2.6415594,1.5258789e-07,12730.947733402252,0.026415592,-20.158042823046646,461.14,100.0,-1.4519691,[-0.737 -0.389 -0.009 -0.372 -0.404],-43.559074,1066.357
7007285,0.012038264,100,19100,25.17006,8.121464,1.6412226,0.57599425,4.08301,1.0178875,,57.599426,1.2038262,13.613467,98.95285,60.930187,1.3539917e-05,191,7.0644026,0.0013539917,5.834738,-1.5258789e-07,12797.196179151535,0.05834737,-11.701185343922209,496.27,100.0,-0.83900213,[-0.729 -0.394 -0.006 -0.363 -0.404],-23.61687,20618.86
7056499,0.009539237,100,19200,17.724554,7.3638654,28.592466,0.0744926,36.605694,1.0146496,,7.4492607,0.9539238,1.6430684,98.934296,3.4974248,0.00027816612,192,0.48364592,0.027816612,1.2553489,-4.7683716e-07,12862.39965224266,0.01255349,-16.168073629358343,492.14,100.0,-0.61996603,[-0.71  -0.39  -0.017 -0.358 -0.401],-18.598965,221.96103
7105305,0.011504254,100,19300,23.773445,7.5584016,19.586649,0.13138846,27.004168,1.0178179,,13.138846,1.1504256,2.4059038,98.920685,5.1055183,0.00011352251,193,0.6153358,0.011352251,1.8914385,-1.9454956e-06,12927.226216077805,0.018914383,-19.354929066147644,488.06,100.0,-0.7924502,[-0.709 -0.386 -0.011 -0.352 -0.404],-22.660782,224.66109
7155131,0.010620249,100,19400,22.357466,8.145605,59.129017,0.10244036,41.202927,1.0156888,,10.244036,1.062025,1.002746,98.94107,1.6912171,0.0012456819,194,-0.20162463,0.124568194,1.2686695,3.2424927e-07,12992.95578455925,0.012686694,-14.682908134815914,498.26,100.0,-0.92610514,[-0.698 -0.398 -0.01  -0.35  -0.401],-27.783165,91.21147
7204555,0.009106773,100,19500,20.968794,7.596386,61.512527,0.048492003,62.171604,1.0158763,,4.8492002,0.91067725,0.5459996,98.93135,1.6256851,0.0023194477,195,-0.34519064,0.23194478,0.7103582,3.0517577e-07,13061.938269853592,0.0071035814,-16.965084937218403,494.24,100.0,-0.6989594,[-0.702 -0.385 -0.011 -0.344 -0.403],-18.289959,67.945335
7254262,0.009661972,100,19600,16.4381,7.7255,17.25902,0.17237888,19.99076,1.024165,,17.237888,0.9661972,3.6523461,98.93599,5.7940717,0.00014123309,196,2.2132928,0.014123309,1.9329522,2.2888183e-07,13128.383596658707,0.019329524,-15.908155117685261,497.07,100.0,-0.5978397,[-0.696 -0.387 -0.012 -0.341 -0.403],-17.935198,335.0291
7302683,0.010086907,100,19700,22.053396,9.890222,67.81201,0.05709408,65.01613,1.0339329,,5.709408,1.0086908,0.8657704,98.922745,1.4746649,0.0024722302,197,-0.5821727,0.24722303,0.73991424,1.5258789e-06,13194.461602926254,0.0073991427,-18.705112489415296,484.21,100.0,-1.1923511,[-0.69  -0.399 -0.014 -0.355 -0.395],-35.770584,115.64653
7351928,0.01295122,100,19800,23.59315,7.42268,8.454889,0.5596758,4.9165306,1.0243984,,55.967583,1.295122,3.3250551,98.9341,11.8274765,1.8335544e-05,198,0.62040734,0.0018335545,5.695526,-1.9073486e-06,13260.11852645874,0.05695526,-16.225383448857816,492.45,100.0,-0.7864404,[-0.685 -0.394 -0.017 -0.35  -0.385],-18.642338,859.4701
7399056,0.041260723,100,19900,18.159554,8.831449,0.27475813,3.5677562,1.3313049,1.0029485,,356.77563,4.126072,43.360737,98.91347,363.95648,5.277794e-08,199,29.202744,5.277794e-06,35.52121,-6.294251e-07,13323.23710680008,0.3552121,-20.39051378918344,471.28,100.0,-0.7421254,[-0.685 -0.378 -0.022 -0.351 -0.395],-22.263744,211340.9
7447065,0.009435511,100,20000,27.680088,8.872716,38.390842,0.06494479,41.7694,1.0026706,,6.4944787,0.9435511,2.0502172,98.92737,2.6047878,0.0006491252,200,0.56108785,0.06491252,1.1140684,-4.959106e-07,13387.450424909592,0.011140684,-17.435746293198022,480.09,100.0,-0.92267025,[-0.694 -0.391 -0.034 -0.344 -0.416],-26.322746,268.18506
7494496,0.010389037,100,20100,21.474854,9.743289,67.87686,0.040253818,67.95633,0.9912725,,4.025382,1.0389037,1.2749065,98.9227,1.4732561,0.0010339703,201,-0.2832632,0.10339703,0.71339744,-3.8146973e-07,13451.767666339874,0.0071339738,-18.33078471430865,474.31,100.0,-1.2837362,[-0.707 -0.377 -0.038 -0.339 -0.416],-38.51207,131.57953
7541958,0.013885599,100,20200,17.183006,10.582745,33.665657,0.1517217,29.796513,0.9963995,,15.172171,1.3885598,2.656088,98.919846,2.9703863,0.00022428471,202,0.16609621,0.022428472,2.1313818,1.1825562e-06,13513.475276231766,0.021313816,-19.02297933487646,474.62,100.0,-1.444745,[-0.703 -0.384 -0.039 -0.344 -0.428],-43.34238,536.3814
7589110,0.009457819,100,20300,18.804659,10.781017,66.87211,0.040955495,67.411736,0.994386,,4.0955496,0.9457819,1.01964,98.92314,1.4953918,0.0017294189,203,-1.2039819,0.1729419,0.6575879,1.2302398e-06,13577.44578075409,0.006575879,-18.121722898352356,471.52,100.0,-1.8183736,[-0.695 -0.383 -0.034 -0.35  -0.422],-54.551247,110.55514
7636228,0.015217002,100,20400,19.135178,10.182998,5.5815167,0.5759827,6.3446484,0.9980456,,57.59827,1.5217003,8.726645,98.91896,17.916277,8.3691324e-05,204,3.3501515,0.008369133,5.8464413,1.1062622e-06,13640.38331079483,0.058464415,-19.091704295467178,471.18,100.0,-1.2702082,[-0.692 -0.374 -0.031 -0.345 -0.425],-38.106277,9478.024
7680382,0.011338528,100,20500,28.813728,13.454754,23.523455,0.22656713,18.670774,0.9912109,,22.656713,1.1338528,4.4904304,98.83133,4.251076,0.00035578888,205,-0.049384594,0.035578888,2.3664584,-1.6021728e-06,13700.051726341248,0.02366458,-37.23612295438182,441.54,100.0,-2.2018569,[-0.694 -0.353 -0.036 -0.342 -0.421],-66.05565,2103.2551
7723381,0.025029438,100,20600,34.68961,11.973571,1.167576,1.782471,1.9193581,0.9909044,,178.2471,2.5029442,24.63927,98.831345,85.64753,1.0745476e-05,206,8.957074,0.0010745476,17.892244,1.2207031e-06,13757.757613182068,0.17892243,-36.259031646068,429.99,100.0,-1.6945295,[-0.695 -0.354 -0.044 -0.34  -0.428],-50.835922,55439.652
7768977,0.0140670035,100,20700,38.090755,12.22421,15.303639,0.49025664,7.469013,0.9787812,,49.025665,1.4067001,8.644414,98.88089,6.5343933,9.327641e-05,207,3.8290648,0.009327641,4.951235,-1.1444092e-06,13817.767337799072,0.049512345,-27.15445496003768,455.96,100.0,-1.8837593,[-0.695 -0.365 -0.049 -0.33  -0.428],-56.512745,4138.1235
7817149,0.009098029,100,20800,18.378782,9.064189,54.407375,0.037711896,57.241417,0.9795124,,3.7711897,0.90980285,0.99731964,98.91258,1.8379861,0.000806384,208,-0.5998556,0.0806384,0.7863279,1.14440915e-07,13881.782276153564,0.007863279,-21.055921382150682,481.72,100.0,-1.178098,[-0.704 -0.355 -0.043 -0.326 -0.44 ],-35.34294,98.697205
7864347,0.0095762685,100,20900,19.028624,8.845964,52.237328,0.03789651,57.05208,0.9856721,,3.7896512,0.9576268,1.5343832,98.903625,1.9143399,0.0011648064,209,0.13401473,0.11648065,0.83086705,-5.722046e-07,13945.639070272446,0.008308671,-22.74455114572382,471.98,100.0,-1.0121223,[-0.695 -0.351 -0.04  -0.328 -0.439],-30.363651,87.615845
7913100,0.009780949,100,21000,20.296143,8.205719,29.433876,0.066853195,40.01372,0.98561126,,6.68532,0.97809494,2.7214355,98.91702,3.397446,0.00042158924,210,1.1901315,0.042158924,1.1975744,3.8146973e-07,14011.112057209015,0.011975743,-20.22754071145965,487.53,100.0,-0.8307779,[-0.69  -0.347 -0.039 -0.32  -0.433],-24.923347,125.25805
7959498,0.009120253,100,21100,25.997692,12.147796,43.745598,0.06414347,53.774036,0.9844409,,6.4143476,0.91202545,1.7686486,98.90637,2.2859442,0.00033391634,211,-0.1501826,0.033391636,0.84559745,-4.5776366e-07,14073.44200372696,0.008455975,-21.72114123611321,463.98,100.0,-1.2691243,[-0.691 -0.34  -0.035 -0.323 -0.433],-38.073708,204.17995
8008014,0.009954229,100,21200,21.455738,8.8896265,9.50221,0.19932352,15.610574,0.9954185,,19.932352,0.99542296,5.286216,98.919525,10.523868,5.3810403e-05,212,2.4359674,0.0053810403,2.3144205,1.0871887e-06,14136.78514122963,0.023144204,-19.522386020647744,485.16,100.0,-0.8786067,[-0.694 -0.344 -0.036 -0.319 -0.434],-26.358232,1838.3057
8057192,0.0090830065,100,21300,19.66463,8.641441,53.089462,0.054490354,52.891453,0.9930838,,5.4490356,0.90830076,1.4512535,98.936295,1.883613,0.0010850807,213,-0.42606497,0.108508065,0.8572093,-6.1035155e-07,14203.435847759247,0.008572092,-15.664081557349668,491.78,100.0,-1.3678622,[-0.703 -0.347 -0.029 -0.316 -0.423],-41.035843,68.32582
8107038,0.012267904,100,21400,24.969833,8.232058,54.4682,0.053381585,56.246574,0.9872248,,5.3381586,1.2267904,1.4974931,98.94139,1.8359336,0.0006785783,214,0.2749567,0.06785783,1.0820029,1.5258789e-06,14268.79940533638,0.010820028,-14.608652568263025,498.46,100.0,-0.902262,[-0.702 -0.352 -0.025 -0.316 -0.426],-27.067902,335.12613
8155990,0.010581133,100,21500,16.18247,8.476918,48.579338,0.055331867,53.19972,0.99810714,,5.533187,1.0581135,1.3219607,98.94168,2.0584884,0.0008200022,215,-0.2094028,0.082000226,0.9924344,6.1035155e-07,14333.950000286102,0.009924344,-14.275226840336693,489.52,100.0,-1.0673426,[-0.705 -0.362 -0.024 -0.326 -0.432],-32.020294,159.68425
8204880,0.0095096305,100,21600,34.17506,9.229023,89.45796,0.019387823,90.39874,0.99512225,,1.9387822,0.9509631,0.23984373,98.93149,1.1178435,0.0034234594,216,-0.9645779,0.34234595,0.30991796,6.4849854e-07,14399.076171159744,0.0030991796,-16.74933518603703,488.9,100.0,-1.139168,[-0.714 -0.359 -0.029 -0.324 -0.421],-30.258099,73.66436
8253805,0.0138992155,100,21700,21.105354,8.6489935,10.105056,0.18995641,19.716822,0.9882612,,18.995642,1.3899215,4.173104,98.936844,9.896036,5.163868e-05,217,1.4917438,0.005163868,2.804685,-4.386902e-07,14464.058940649033,0.028046848,-15.448027727206508,489.25,100.0,-0.8523633,[-0.713 -0.362 -0.031 -0.327 -0.424],-25.570885,395.06036
