InitialReturnMax,EmpiricalD2,MaxIW,ReturnStepMax,MeanIWNorm,StdIWNorm,MaxIWNorm,InitialReturnMean,InitialBound,MeanIW,MeanEntropy,ReturnMeanIW,ESSRenyi,ESSClassic,TimeElapsed,Bound,InitialReturnStd,TimestepsSoFar,EpRewMean,EpThisIter,Iteration,InitialReturnMin,StdIW,J_sample_variance,MinIW,EpLenMean,EpisodesSoFar,ReturnStepMaxmin,MinIWNorm,Weights
38.301716,2.9496708,28.010212,100.0,0.01226454,0.029416056,0.2801021,-2.5177003e-06,866.64417,1.226454,8.757345,-1.0307558,33.90209,14.809044,8090.831545352936,-3.2234786,9.561534,2817790,-142.9354811836246,100,148,-9.771431,2.941606,257.37772,0.027098695,61.14,14800,94.68357,0.00027098693,[-5.274 -4.605  0.362 -4.432  7.259]
32.48908,5.3640676,8.346174,100.0,0.009091926,0.010641933,0.08346174,-3.0517577e-07,874.65155,0.90919274,8.849363,0.6695678,18.642569,42.19361,8101.017574310303,-1.8386385,9.065113,2823964,-144.00201177535791,100,149,-10.126465,1.0641935,211.61987,0.03784676,61.74,14900,94.61099,0.00037846758,[-5.274 -4.605  0.362 -4.433  7.338]
27.41883,6.0872827,4.954924,100.0,0.008802668,0.009698619,0.04954924,-3.3187866e-06,884.0224,0.8802667,8.937473,-1.4353093,16.42769,45.168682,8110.707859754562,-3.6902723,8.094271,2830522,-146.39508204256938,100,150,-10.889664,0.96986187,78.04404,0.023463286,65.58,15000,94.81061,0.00023463285,[-5.274 -4.605  0.362 -4.433  7.429]
19.879684,26.416542,35.235786,100.0,0.010767734,0.035784908,0.35235786,-3.8146973e-07,893.08466,1.0767734,9.077562,1.6585593,3.7855067,8.302453,8117.543503522873,-1.7472961,5.5841694,2835037,-133.0810699916489,100,151,-7.7375336,3.578491,375.26428,0.021631911,45.15,15100,93.67021,0.00021631911,[-5.274 -4.605  0.362 -4.433  7.518]
38.301746,3.7529187,3.697265,100.0,0.009623196,0.0073395763,0.03697265,9.536743e-06,906.4795,0.96231955,9.150116,-0.15179718,26.645927,63.222885,8127.742404222488,-2.6251264,8.756186,2841308,-145.41254203381402,100,152,-8.921921,0.7339576,136.69553,0.019984603,62.71,15200,94.36429,0.00019984602,[-5.274 -4.605  0.362 -4.433  7.657]
30.052734,6.905753,4.156011,100.0,0.009733261,0.008960568,0.04156011,4.8065185e-06,914.0098,0.9733261,9.25573,-1.3904018,14.4806795,54.126366,8135.573848962784,-4.022901,7.1490083,2846246,-136.48167563150488,100,153,-7.68322,0.8960568,62.278202,0.028506534,49.38,15300,93.71836,0.00028506533,[-5.274 -4.605  0.362 -4.433  7.731]
29.657814,5.553654,6.1232896,100.0,0.010439157,0.009609841,0.061232895,1.7929076e-05,924.5844,1.0439157,9.341686,-0.43726248,18.006163,54.12939,8143.961427688599,-2.7670016,7.0431833,2851861,-141.57764397712964,100,154,-7.508354,0.9609841,208.06706,0.019062005,56.15,15400,94.258995,0.00019062005,[-5.274 -4.605  0.362 -4.433  7.836]
37.806984,5.0327144,8.546021,100.0,0.009222987,0.011267915,0.085460216,2.5558472e-06,932.9084,0.9222987,9.42917,0.7104818,19.869993,40.118725,8152.493487596512,-2.116688,9.217817,2857675,-140.29694870626227,100,155,-9.343452,1.1267915,430.88702,0.10989614,58.14,15500,94.17484,0.0010989613,[-5.274 -4.605  0.362 -4.433  7.922]
33.062412,6.9372325,7.2657146,100.0,0.009538158,0.01208569,0.072657146,-4.310608e-06,941.8149,0.95381576,9.529226,2.3321009,14.41497,38.38015,8160.538947582245,-0.5706277,8.392029,2862903,-137.24896549309514,100,156,-9.309319,1.2085693,405.64355,0.0707119,52.28,15600,94.15866,0.000707119,[-5.274 -4.605  0.362 -4.433  8.009]
35.916794,5.8107686,15.224618,100.0,0.011370236,0.016189154,0.15224618,6.4849855e-06,951.7254,1.1370236,9.617619,1.8994534,17.209427,33.03318,8169.307172298431,-0.9865253,7.769908,2868810,-144.55977976017593,100,157,-8.189285,1.6189156,559.9113,0.12295794,59.07,15700,94.541405,0.0012295793,[-5.274 -4.606  0.362 -4.433  8.109]
26.021736,7.844264,6.2304688,100.0,0.008706566,0.01084453,0.062304687,-1.6784668e-06,960.8945,0.8706566,9.717069,0.72977406,12.748169,39.193954,8177.557195186615,-1.6995816,7.137814,2874395,-140.80204074237764,100,158,-8.727821,1.084453,196.0013,0.025070993,55.85,15800,94.33413,0.0002507099,[-5.274 -4.606  0.362 -4.433  8.2  ]
20.805695,9.684353,5.6617346,100.0,0.00989936,0.010373879,0.056617346,8.392334e-07,971.0133,0.98993605,9.827611,-1.0921612,10.325935,47.660667,8185.847327232361,-3.2503839,6.759079,2879446,-137.2928728517858,100,159,-7.663704,1.037388,47.903755,0.042619266,50.51,15900,93.76961,0.00042619265,[-5.274 -4.606  0.362 -4.433  8.297]
24.109818,6.3023133,3.817238,100.0,0.008580394,0.0071984706,0.03817238,2.5177003e-06,981.95746,0.8580394,9.921383,-0.21162698,15.867189,58.691395,8192.797808885574,-2.2291696,7.366473,2884321,-135.5051940708742,100,160,-7.6108017,0.7198471,82.85375,0.0823015,48.75,16000,93.70053,0.00082301494,[-5.274 -4.606  0.362 -4.433  8.407]
25.29834,8.475861,10.900932,100.0,0.011920322,0.014754824,0.10900932,-6.8664554e-07,991.29504,1.1920323,10.023023,1.4887271,11.798212,39.49265,8201.625703811646,-0.966336,7.0716352,2889868,-142.30810007190175,100,161,-7.643379,1.4754825,208.11502,0.005700915,55.47,16100,94.201035,5.700915e-05,[-5.274 -4.606  0.362 -4.433  8.501]
18.351974,11.494911,12.88098,100.0,0.009885945,0.01442691,0.1288098,-4.7302246e-06,1001.6905,0.9885946,10.131201,-0.85697836,8.699502,31.952354,8209.714233160019,-2.9310052,5.5895576,2895364,-141.85729679263224,100,162,-8.170845,1.4426908,43.13468,0.02499069,54.96,16200,94.38694,0.0002499069,[-5.274 -4.606  0.362 -4.433  8.603]
32.116188,6.5123353,10.167988,100.0,0.013101128,0.017633913,0.10167988,9.689331e-06,1012.0495,1.310113,10.228095,0.5804888,15.355474,35.56601,8218.288399457932,-2.151451,7.8366284,2900902,-141.16200355401762,100,163,-8.029549,1.7633914,160.91785,0.02811623,55.38,16300,94.30033,0.0002811623,[-5.274 -4.606  0.362 -4.433  8.711]
25.613258,9.890325,4.1823964,100.0,0.007959217,0.0066540493,0.041823965,2.1362305e-06,1021.95575,0.7959217,10.3339615,-0.54338753,10.110891,58.8607,8226.229624986649,-3.228416,6.499395,2906328,-140.92922805420682,100,164,-7.63591,0.665405,34.992207,0.03130048,54.26,16400,94.1676,0.0003130048,[-5.274 -4.606  0.362 -4.433  8.81 ]
27.661621,5.433352,6.6735463,100.0,0.009727205,0.011160083,0.06673546,-6.027222e-06,1032.474,0.97272056,10.429198,-0.7741927,18.404844,43.172085,8234.46003317833,-2.9234595,7.541895,2911824,-139.00771566229366,100,165,-9.149712,1.1160083,114.80439,0.008313179,54.96,16500,94.02567,8.313179e-05,[-5.274 -4.606  0.362 -4.433  8.913]
22.45604,9.822088,14.979122,100.0,0.011302129,0.0182386,0.14979121,-1.8310546e-06,1042.1713,1.130213,10.5307865,-0.25326633,10.181134,27.745958,8242.882470846176,-2.5991898,7.2841196,2917750,-143.75801183407233,100,166,-8.702835,1.8238602,136.29161,0.018324515,59.26,16600,94.65457,0.00018324514,[-5.274 -4.606  0.362 -4.433  9.009]
31.245422,7.602957,32.641556,100.0,0.011885438,0.03357308,0.32641554,-5.7983398e-06,1052.0371,1.1885437,10.63123,2.0761838,13.152778,11.137016,8250.988900899887,-0.79563093,7.2420306,2923292,-142.50805052834565,100,167,-7.0497665,3.3573081,657.2583,0.08868152,55.42,16700,94.14842,0.0008868152,[-5.274 -4.606  0.362 -4.433  9.111]
35.060196,6.114665,15.193202,100.0,0.010803634,0.019250063,0.15193202,-5.722046e-06,1061.9543,1.0803634,10.73249,-0.35467565,16.354126,23.9529,8259.577086925507,-3.244553,9.023163,2928585,-136.2040460042834,100,168,-10.5195465,1.9250063,247.01077,0.008403756,52.93,16800,94.08233,8.403756e-05,[-5.274 -4.606  0.362 -4.433  9.211]
19.812668,13.679208,8.240408,100.0,0.007827884,0.009493425,0.08240408,7.6293945e-06,1072.5885,0.78278846,10.8418665,-0.27203703,7.3103647,40.472538,8267.265743970871,-2.714636,5.6742115,2933723,-137.82993951501726,100,169,-7.785759,0.9493425,41.87183,0.0047425963,51.38,16900,94.10724,4.742596e-05,[-5.274 -4.606  0.362 -4.433  9.312]
19.52797,10.421491,9.462958,100.0,0.010543108,0.015030088,0.09462958,-4.5776366e-07,1083.5358,1.0543109,10.943141,1.1905043,9.595556,32.97838,8275.969180345535,-0.9108572,6.9899344,2939272,-140.22065087258693,100,170,-8.739487,1.5030088,384.50217,0.021600492,55.49,17000,94.338615,0.00021600492,[-5.274 -4.606  0.362 -4.433  9.421]
32.809723,9.039288,12.12668,100.0,0.010364791,0.016924001,0.121266805,-2.2888183e-07,1093.2205,1.0364791,11.04502,2.5090628,11.062819,27.276546,8284.176990747452,-0.779063,9.218212,2945107,-140.89055476891258,100,171,-9.929733,1.6924003,461.9557,0.014821766,58.35,17100,94.30904,0.00014821766,[-5.274 -4.606  0.362 -4.433  9.523]
42.693977,4.175289,5.7725544,100.0,0.010685904,0.009979227,0.05772554,-8.926391e-06,1103.0789,1.0685905,11.130608,-0.9474939,23.950438,53.41567,8292.003825187683,-3.8554554,8.35954,2950387,-137.0904676737192,100,172,-8.841614,0.99792266,84.200676,0.03623707,52.8,17200,93.94147,0.0003623707,[-5.274 -4.606  0.362 -4.433  9.624]
30.308537,4.915576,5.914425,100.0,0.00881235,0.009426556,0.059144247,8.277893e-06,1112.0505,0.8812351,11.216925,0.21594322,20.343496,46.636272,8300.926989793777,-2.0239687,8.127452,2956907,-148.30101456458019,100,173,-9.231804,0.9426555,200.47832,0.047348484,65.2,17300,94.5901,0.00047348483,[-5.274 -4.606  0.362 -4.433  9.711]
30.229126,5.2443056,6.375319,100.0,0.008436194,0.008915112,0.06375319,-3.3569336e-06,1120.6848,0.8436194,11.302396,-1.2809849,19.068302,47.241962,8309.240072727203,-3.58852,8.105939,2962959,-144.50398832395445,100,174,-9.154213,0.8915113,45.894897,0.049948335,60.52,17400,94.58588,0.0004994833,[-5.274 -4.606  0.362 -4.433  9.796]
26.580849,5.2815833,5.1843586,100.0,0.009306461,0.0077079805,0.051843584,-6.942749e-06,1129.3536,0.9306461,11.389248,-0.9673905,18.933716,59.312656,8316.671133041382,-3.003634,6.820722,2968448,-140.88433671794976,100,175,-7.869919,0.7707981,49.01711,0.031872537,54.89,17500,94.40108,0.00031872536,[-5.274 -4.606  0.362 -4.433  9.882]
21.84494,10.035883,16.539663,100.0,0.009568898,0.018141663,0.16539663,-6.790161e-06,1138.1967,0.9568899,11.499915,-0.22499587,9.964246,21.76548,8322.977671861649,-2.5317824,6.4268084,2973300,-136.73307090775953,100,176,-7.437065,1.8141661,53.234226,0.021365684,48.52,17600,93.552505,0.00021365684,[-5.274 -4.606  0.362 -4.433  9.969]
22.985191,8.695564,5.042398,100.0,0.010264044,0.009363204,0.05042398,3.0517577e-07,1149.2253,1.0264044,11.599403,-0.18379924,11.500116,54.580093,8330.044570207596,-2.443109,7.400853,2978675,-137.46943059568108,100,177,-10.081116,0.93632036,121.983475,0.041249078,53.75,17700,94.18522,0.00041249077,[-5.274 -4.606  0.362 -4.433 10.081]
31.198944,8.758779,7.1747622,100.0,0.010620896,0.011989859,0.07174762,4.196167e-06,1158.9004,1.0620896,11.701483,-0.85175395,11.417117,43.967625,8338.182364225388,-3.9295542,7.1699305,2984537,-141.86347422614918,100,178,-9.780304,1.1989859,80.5418,0.083817974,58.62,17800,94.242645,0.0008381797,[-5.274 -4.606  0.362 -4.433 10.18 ]
31.647774,4.4862933,13.291033,100.0,0.010774067,0.014304073,0.13291033,-2.5177003e-06,1169.0934,1.0774066,11.786891,-0.71245366,22.290117,36.19745,8345.91748213768,-2.9468782,6.7861605,2990113,-141.2732236617151,100,179,-8.654251,1.4304073,148.68683,0.082582735,55.76,17900,94.420105,0.0008258273,[-5.274 -4.606  0.362 -4.433 10.281]
30.990688,4.970746,5.4115505,100.0,0.009643534,0.00899157,0.054115504,2.708435e-06,1177.656,0.9643535,11.875008,0.6561171,20.117704,53.494305,8353.631000041962,-1.647025,7.7353954,2995708,-140.99745620452475,100,180,-7.979065,0.89915705,174.23593,0.023876049,55.95,18000,93.96271,0.00023876048,[-5.274 -4.606  0.362 -4.433 10.368]
28.039074,7.5973496,21.430344,100.0,0.012585945,0.02341861,0.21430343,-6.942749e-06,1186.566,1.2585946,11.975163,1.3229191,13.162485,22.410536,8361.012247800827,-1.2532446,7.543608,3001422,-141.330541216011,100,181,-9.181885,2.3418608,548.51526,0.050642915,57.14,18100,94.5808,0.0005064291,[-5.274 -4.606  0.362 -4.433 10.456]
27.141037,9.280677,6.7718487,100.0,0.011449949,0.014394189,0.06771848,2.2888185e-06,1196.6117,1.1449949,12.084506,0.83629686,10.775076,38.75366,8368.135494232178,-1.9198036,7.1074443,3006591,-138.41950667342678,100,182,-8.016731,1.4394188,166.66617,0.014907559,51.69,18200,94.00125,0.0001490756,[-5.274 -4.606  0.362 -4.433 10.556]
27.22142,6.6512976,9.663513,100.0,0.011417067,0.015190795,0.09663513,3.967285e-06,1207.5432,1.1417068,12.180854,-2.4265747,15.03466,36.09691,8375.8013753891,-4.76672,7.6813965,3012460,-142.29640476077756,100,183,-9.424561,1.5190796,65.9777,0.009773511,58.69,18300,94.467735,9.7735116e-05,[-5.274 -4.606  0.362 -4.433 10.666]
42.765343,3.9022655,7.639877,100.0,0.009083661,0.011261706,0.07639877,-4.348755e-06,1216.6598,0.90836614,12.260509,-0.5381751,25.626139,39.415943,8383.47684621811,-3.3541524,9.094843,3018474,-143.89317821221204,100,184,-9.397331,1.1261705,190.71869,0.044382665,60.14,18400,94.38974,0.00044382663,[-5.274 -4.606  0.362 -4.433 10.761]
24.354813,10.6346655,21.178896,100.0,0.011979435,0.023892533,0.21178895,2.822876e-06,1225.2391,1.1979436,12.368376,-0.9838178,9.403211,20.088873,8391.443963766098,-3.6312537,6.4125147,3024038,-141.94699932658568,100,185,-7.8225784,2.3892531,72.377174,0.015418681,55.64,18500,94.35925,0.00015418681,[-5.274 -4.606  0.362 -4.433 10.842]
33.81502,5.8492823,10.54307,100.0,0.011165726,0.01300257,0.10543069,6.2179565e-06,1235.7103,1.1165729,12.458062,0.7703475,17.096115,42.443443,8400.128024816513,-1.9557394,9.102255,3029921,-141.31467152633567,100,186,-10.0180435,1.3002571,493.7464,0.04743413,58.83,18600,94.58341,0.00047434127,[-5.274 -4.606  0.362 -4.433 10.948]
24.378143,5.8197618,5.8033657,100.0,0.008660271,0.008085085,0.058033656,2.8991699e-06,1244.9937,0.86602706,12.541955,-1.8851879,17.182835,53.430847,8409.252341985703,-3.8455305,8.6189,3036730,-148.66730728823882,100,187,-10.513733,0.80850863,65.21575,0.0410147,68.09,18700,94.87261,0.000410147,[-5.274 -4.606  0.362 -4.433 11.038]
19.049522,41.291073,114.832985,100.0,0.020993788,0.11448229,1.1483299,7.6293944e-08,1253.5605,2.0993793,12.670263,7.539052,2.421831,3.2534251,8415.956839561462,3.4587626,6.9069753,3042005,-138.2310057872932,100,188,-8.706894,11.44823,4788.387,0.040676817,52.75,18800,94.28993,0.00040676817,[-5.274 -4.606  0.362 -4.433 11.124]
18.304108,11.401416,5.2330136,100.0,0.008137416,0.009887044,0.052330136,-4.7302246e-06,1266.4163,0.8137416,12.780924,-0.35877746,8.770841,40.383644,8422.462861299515,-2.4189649,7.1178317,3047067,-135.08224073897702,100,189,-9.872597,0.9887044,95.88417,0.00901588,50.62,18900,93.84427,9.015879e-05,[-5.274 -4.606  0.362 -4.433 11.249]
42.346516,7.3168974,43.47725,100.0,0.013295418,0.043397095,0.4347725,1.9454956e-06,1276.6809,1.3295418,12.875375,2.1271036,13.666995,8.58066,8430.330469608307,-1.6911075,8.443785,3052645,-140.93840185116866,100,190,-8.588615,4.3397098,643.79126,0.020245781,55.78,19000,93.94709,0.00020245781,[-5.274 -4.606  0.362 -4.433 11.361]
22.845009,6.403197,5.4008164,100.0,0.007882251,0.00840782,0.054008164,-5.1879883e-06,1286.776,0.7882252,12.973564,-0.4299451,15.617199,46.777042,8437.360118865967,-2.3568864,6.3647137,3057976,-139.77883211874834,100,191,-7.6956787,0.84078217,50.97001,0.012817863,53.31,19100,94.18494,0.00012817862,[-5.274 -4.606  0.362 -4.433 11.458]
25.03495,9.075584,7.4057827,100.0,0.0091711255,0.010933943,0.074057825,-1.0681152e-06,1296.522,0.9171125,13.077811,-1.4879961,11.018574,41.298862,8445.02918457985,-4.0019817,7.625824,3063667,-141.6248320489869,100,192,-8.665527,1.0933943,86.391075,0.042151187,56.91,19200,94.02623,0.00042151185,[-5.274 -4.606  0.362 -4.433 11.554]
21.346558,8.005558,9.512243,100.0,0.010389422,0.013309515,0.095122434,-2.7465821e-06,1307.0696,1.038942,13.17219,-1.706506,12.491322,37.862644,8453.342504501343,-3.7197778,7.8777256,3069843,-143.92210257325746,100,193,-9.788017,1.3309515,154.54161,0.060933992,61.76,19300,94.85846,0.0006093399,[-5.274 -4.606  0.362 -4.433 11.658]
30.547287,5.2726593,21.310305,100.0,0.010449059,0.021633476,0.21310304,3.6621093e-06,1316.2008,1.0449059,13.265717,-2.0967374,18.965761,18.916258,8461.169746875763,-4.4348545,7.1428094,3075777,-144.01984495940735,100,194,-9.449265,2.1633477,119.75784,0.018645525,59.34,19400,94.52932,0.00018645525,[-5.274 -4.606  0.362 -4.433 11.754]
30.07064,6.591926,5.213477,100.0,0.010139613,0.01080739,0.05213477,-4.7302246e-06,1325.5693,1.0139613,13.368895,-0.5030778,15.170073,46.8153,8467.700889587402,-3.0765982,6.418477,3080810,-136.70957230007298,100,195,-7.8891068,1.0807391,80.05257,0.0544222,50.33,19500,93.95266,0.000544222,[-5.274 -4.606  0.362 -4.433 11.847]
23.398232,8.18411,17.819202,100.0,0.010556533,0.018608062,0.17819202,-7.019043e-06,1336.1095,1.0556533,13.467534,-0.9471133,12.2188,24.347893,8475.272778511047,-3.1783597,7.6494823,3086721,-143.2336482900094,100,196,-9.036163,1.8608062,54.48453,0.035808098,59.11,19600,94.63365,0.00035808096,[-5.274 -4.606  0.362 -4.433 11.949]
25.880138,6.99687,7.4742455,100.0,0.008953635,0.009684948,0.07474245,-7.476807e-06,1345.8907,0.8953636,13.562407,-1.5845876,14.292105,46.082386,8483.422489881516,-3.866491,8.01039,3092940,-145.3927368404012,100,197,-9.735146,0.96849483,122.10255,0.019208029,62.19,19700,94.50237,0.00019208029,[-5.274 -4.606  0.362 -4.433 12.047]
24.945435,6.9801903,3.769015,100.0,0.008238436,0.006853171,0.03769015,-4.348755e-06,1355.409,0.8238437,13.661871,-0.1553461,14.326257,59.102352,8490.865853071213,-2.3522115,7.0363703,3098294,-139.26570969773755,100,198,-8.266754,0.6853171,55.595715,0.034673348,53.54,19800,94.14675,0.00034673346,[-5.274 -4.606  0.362 -4.433 12.143]
31.512947,6.115276,8.423652,100.0,0.009206243,0.010791324,0.08423652,4.196167e-06,1365.1367,0.92062426,13.759675,-0.8078342,16.352491,42.123116,8499.23380446434,-3.405455,7.128876,3103762,-140.15792930422975,100,199,-8.053383,1.0791324,37.579468,0.02092334,54.68,19900,94.366486,0.0002092334,[-5.274 -4.606  0.362 -4.433 12.243]
30.753922,3.9093814,8.091195,100.0,0.009605698,0.009496194,0.08091195,3.3569336e-06,1374.9424,0.9605699,13.837833,-0.2498458,25.579494,50.573246,8506.34772014618,-2.2767503,7.670201,3109294,-140.8629504974638,100,200,-8.025948,0.94961953,55.83523,0.022721345,55.32,20000,94.30375,0.00022721344,[-5.274 -4.606  0.362 -4.433 12.339]
33.97657,4.0151906,4.398989,100.0,0.008756938,0.006497515,0.04398989,7.171631e-06,1382.6508,0.8756938,13.920405,-0.47884732,24.905418,64.4936,8514.018910169601,-2.748249,8.960273,3115269,-140.8807163496519,100,201,-9.952866,0.64975154,68.3363,0.033330154,59.75,20100,94.385124,0.00033330152,[-5.274 -4.606  0.362 -4.433 12.417]
45.498817,4.369416,5.980919,100.0,0.009316518,0.00935891,0.05980919,-2.9754638e-06,1390.5239,0.9316518,14.009793,-1.1142691,22.886353,49.773006,8521.113592386246,-4.2844973,7.127705,3120652,-140.53108927721908,100,202,-8.032829,0.93589103,62.007713,0.08675991,53.83,20200,93.91398,0.0008675991,[-5.274 -4.606  0.362 -4.433 12.499]
26.996544,15.227578,3.2006805,100.0,0.007940344,0.007193076,0.032006804,-3.967285e-06,1400.0795,0.7940344,14.119216,-1.1356505,6.5670323,54.925858,8528.507193803787,-4.6472287,6.946257,3126092,-139.93848448861428,100,203,-8.106377,0.7193076,42.493534,0.020876741,54.4,20300,94.12058,0.00020876741,[-5.274 -4.606  0.362 -4.433 12.589]
34.68032,14.193333,19.00056,100.0,0.010623816,0.02001359,0.1900056,-5.9127806e-06,1410.7656,1.0623816,14.228686,4.2346854,7.045562,21.983532,8536.43275642395,-0.12047386,8.90788,3132009,-142.74309738752237,100,204,-9.218285,2.001359,3330.9236,0.025413303,59.17,20400,94.22739,0.00025413302,[-5.274 -4.606  0.362 -4.433 12.699]
26.136501,6.9131336,4.0152345,100.0,0.0078072315,0.0071417037,0.040152345,8.010864e-07,1421.9974,0.7807232,14.327784,-1.5994793,14.46522,54.443203,8543.962194919586,-3.8901553,8.19694,3137261,-137.02169975195278,100,205,-9.377304,0.7141704,38.40831,0.026137047,52.52,20500,94.14668,0.00026137047,[-5.274 -4.606  0.362 -4.433 12.808]
30.046486,5.012432,9.347789,100.0,0.009161952,0.01136439,0.09347788,-1.04522705e-05,1431.7767,0.9161952,14.410534,-0.4589089,19.950396,39.392315,8553.661375522614,-2.7012243,8.31761,3143897,-148.60612088493855,100,206,-10.628387,1.1364391,92.79509,0.016095182,66.36,20600,94.62013,0.00016095182,[-5.274 -4.606  0.362 -4.433 12.908]
29.601608,8.838361,6.9002895,100.0,0.00941188,0.010856269,0.0690029,3.0517577e-07,1440.0667,0.941188,14.514215,-0.32094973,11.314315,42.909607,8561.012449026108,-3.2544081,7.643445,3149528,-140.3217460112759,100,207,-9.790436,1.085627,72.732086,0.02510626,56.31,20700,94.42168,0.0002510626,[-5.274 -4.606  0.362 -4.433 12.992]
33.064682,3.7065792,5.546987,100.0,0.011195805,0.009761881,0.05546987,-4.653931e-06,1450.3193,1.1195805,14.593399,-0.8702963,26.979053,56.810116,8568.164796590805,-2.99222,8.192687,3155025,-138.78105485514936,100,208,-8.940346,0.97618806,138.44759,0.030075267,54.97,20800,94.18672,0.00030075267,[-5.274 -4.606  0.362 -4.433 13.093]
23.434814,6.305869,8.8162,100.0,0.010228403,0.011871262,0.088162,8.69751e-06,1458.5587,1.0228403,14.687477,-1.5759709,15.858242,42.606987,8575.80372929573,-3.5375814,7.759795,3160520,-139.11880878107297,100,209,-9.098328,1.1871264,86.32193,0.010191574,54.95,20900,94.1101,0.000101915735,[-5.274 -4.606  0.362 -4.433 13.173]
28.57386,6.640763,4.765254,100.0,0.009240504,0.008222682,0.04765254,-5.455017e-06,1467.7952,0.92405045,14.775705,-1.1690551,15.058511,55.80866,8583.576931715012,-3.623519,8.440367,3166528,-142.79526679318786,100,210,-9.806732,0.8222683,78.3622,0.0075102453,60.08,21000,94.37613,7.510245e-05,[-5.274 -4.606  0.362 -4.433 13.268]
23.34465,6.6023827,9.934313,100.0,0.0105323605,0.0119531555,0.09934313,1.1672973e-05,1476.7924,1.0532361,14.869512,-0.55959255,15.146048,43.706417,8590.67550611496,-2.5590699,6.93178,3171937,-139.43361029980403,100,211,-8.602783,1.1953156,74.62353,0.028277602,54.09,21100,94.300804,0.00028277602,[-5.274 -4.606  0.362 -4.433 13.355]
52.408333,3.3153417,3.8067536,100.0,0.008780193,0.0070962594,0.038067535,1.0147095e-05,1485.2042,0.8780193,14.952787,-1.0050627,30.162804,60.48848,8598.767323732376,-4.185913,8.272104,3177145,-137.24897330062547,100,212,-8.39019,0.70962596,49.58254,0.06497658,52.08,21200,93.7447,0.0006497658,[-5.274 -4.606  0.362 -4.433 13.449]
22.38533,11.684868,10.895039,100.0,0.00880444,0.012330094,0.108950384,3.8146973e-07,1494.5325,0.88044405,15.051981,0.34208176,8.558077,33.769703,8606.987430095673,-2.2085876,7.0454683,3183113,-143.09686400807092,100,213,-8.670898,1.2330096,184.96915,0.009026297,59.68,21300,94.71234,9.026297e-05,[-5.274 -4.606  0.362 -4.433 13.532]
19.69262,10.938905,14.707918,100.0,0.0106946565,0.017296143,0.14707918,5.340576e-07,1504.5417,1.0694655,15.16133,0.24200428,9.141683,27.658222,8613.929586648941,-1.9290425,6.1839857,3188311,-138.3824513038447,100,214,-7.781746,1.7296141,228.13176,0.010300779,51.98,21400,94.07646,0.000103007784,[-5.274 -4.606  0.362 -4.433 13.634]
34.677925,7.6676807,9.064206,100.0,0.009400377,0.013178818,0.09064206,-2.5177003e-06,1514.9772,0.94003767,15.275907,1.7071812,13.041753,33.721672,8620.177688837051,-1.4936581,7.0663424,3192987,-133.4676579059719,100,215,-8.081078,1.317882,363.98627,0.052847955,46.76,21500,93.43036,0.0005284795,[-5.274 -4.606  0.362 -4.433 13.743]
45.390892,2.7013311,17.721266,100.0,0.011043973,0.018216724,0.17721266,3.0517579e-06,1526.0776,1.1043973,15.359306,-1.2062389,37.018787,26.87625,8626.671701192856,-3.6930132,8.120019,3197627,-133.07938938471543,100,216,-8.305901,1.8216722,237.20422,0.18812214,46.4,21600,93.76413,0.0018812213,[-5.274 -4.606  0.362 -4.433 13.855]
20.07341,11.369685,9.3907585,100.0,0.009775618,0.012222648,0.09390758,1.2130738e-05,1535.2616,0.97756195,15.464694,-0.4811796,8.795319,39.01223,8633.286465168,-2.7373614,6.492842,3202701,-137.17447202118043,100,217,-8.022629,1.2222648,46.921017,0.015806725,50.74,21700,94.13866,0.00015806725,[-5.274 -4.606  0.362 -4.433 13.94 ]
31.771938,5.289032,5.028122,100.0,0.009569906,0.008584111,0.05028122,4.8065185e-06,1545.4103,0.95699066,15.550893,2.0385487,18.907051,55.414207,8640.888768911362,-0.39707685,7.4264674,3208493,-141.72861279573888,100,218,-9.135262,0.85841113,322.74823,0.06351269,57.92,21800,94.456116,0.0006351269,[-5.274 -4.606  0.362 -4.433 14.045]
30.143257,6.4736648,9.140927,100.0,0.009289839,0.012392707,0.09140927,3.0517577e-07,1554.0845,0.928984,15.651341,-0.9238293,15.447201,35.976746,8648.948536872864,-3.480319,6.3824377,3213678,-138.6867966644188,100,219,-7.846977,1.2392707,49.82201,0.030576019,51.85,21900,94.16088,0.0003057602,[-5.274 -4.606  0.362 -4.433 14.133]
29.427574,6.39526,5.627498,100.0,0.009175964,0.009023503,0.05627498,-4.653931e-06,1564.1532,0.91759646,15.748704,-0.9346507,15.636581,50.83767,8656.218604564667,-3.4152825,8.213987,3219175,-140.06618755939044,100,220,-8.85733,0.90235037,53.44402,0.062152993,54.97,22000,94.2003,0.00062152994,[-5.274 -4.606  0.362 -4.433 14.231]
25.272682,6.113819,24.597559,100.0,0.011932293,0.026218366,0.24597558,-5.569458e-06,1574.028,1.1932293,15.848597,-1.5453254,16.356388,17.15867,8663.302733421326,-3.6283116,6.412552,3224012,-135.2167874028587,100,221,-8.119247,2.6218367,207.6407,0.045466986,48.37,22100,93.6545,0.00045466985,[-5.274 -4.606  0.362 -4.433 14.327]
