AvgDiscRet,VarJ,J,MinNormIw,ESSRenyi,MinVanillaIw,MaxNormIw,VarRet,AvgRet,AvgEpLen,VanillaAvgRet,Bound,eRenyi2,Delta,VarDiscRet,MaxVanillaIw,ESSClassic,IterType,EpsThisIter,VarVanillaIw,VarNormIw,AvgNormIw,BatchSize,AvgVanillaIw
1222.06654871,320.243,1233.96,0.00131265,493.012576316,0.655511,0.00285369,87173.6351655,1222.06654871,132.56,1222.06654871,800.173,1.01417,0.1,87173.6351655,1.42507,493.161345521,1,100,0.0138609,5.55818e-08,0.002,500,0.998756
1257.70668976,368.766,1257.71,0.01,500.0,1.0,0.01,137362.283759,1257.70668976,136.28,1257.70668976,456.992,1.0,0.1,137362.283759,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1216.26313995,351.316,1236.98,0.005,500.0,1.0,0.005,111109.714314,1216.26313995,132.04,1216.26313995,670.794,1.0,0.1,111109.714314,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1190.01063705,327.31,1221.33,0.00333333,500.0,1.0,0.00333333,73817.0734937,1190.01063705,129.28,1190.01063705,759.034,1.0,0.1,73817.0734937,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1222.33266393,328.61,1221.58,0.0025,500.0,1.0,0.0025,111657.952033,1222.33266393,132.49,1222.33266393,821.221,1.0,0.1,111657.952033,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1233.93770245,357.774,1238.62,0.000954248,481.804635374,0.474954,0.00390466,152751.512714,1233.93770245,133.9,1233.93770245,839.02,1.03777,0.1,152751.512714,1.94345,481.374351599,1,100,0.0384181,1.5508e-07,0.002,500,0.995451
1242.89656523,439.935,1242.9,0.01,500.0,1.0,0.01,195497.847602,1242.89656523,134.96,1242.89656523,246.809,1.0,0.1,195497.847602,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1226.74948505,366.375,1234.82,0.005,500.0,1.0,0.005,75543.4548221,1226.74948505,132.98,1226.74948505,530.483,1.0,0.1,75543.4548221,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1196.46502653,343.845,1222.04,0.00333333,500.0,1.0,0.00333333,86107.3325904,1196.46502653,129.69,1196.46502653,646.946,1.0,0.1,86107.3325904,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1244.32623037,333.051,1227.61,0.0025,500.0,1.0,0.0025,89524.9941321,1244.32623037,135.09,1244.32623037,729.566,1.0,0.1,89524.9941321,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1189.24877779,338.038,1233.62,0.00111451,484.073698514,0.562622,0.00415568,85992.1841046,1189.24877779,129.03,1189.24877779,780.889,1.0329,0.1,85992.1841046,2.09785,481.370166534,1,100,0.0395292,1.55115e-07,0.002,500,1.00963
1297.25899542,360.71,1297.26,0.01,500.0,1.0,0.01,131426.168603,1297.25899542,140.42,1297.25899542,479.726,1.0,0.1,131426.168603,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1240.85938945,369.985,1269.06,0.005,500.0,1.0,0.005,143510.225404,1240.85938945,134.7,1240.85938945,690.976,1.0,0.1,143510.225404,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1246.17235269,361.575,1261.43,0.00333333,500.0,1.0,0.00333333,119275.302649,1246.17235269,135.07,1246.17235269,789.427,1.0,0.1,119275.302649,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1163.87733239,330.33,1237.04,0.0025,500.0,1.0,0.0025,37499.02209,1163.87733239,126.61,1163.87733239,828.276,1.0,0.1,37499.02209,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1224.00597049,8084.92,2054.02,5.29577e-06,116.631075541,0.0051232,0.552916,119338.780918,1224.00597049,132.95,1224.00597049,1297.01,4.28702,0.1,119338.780918,534.898,3.26194112345,1,100,571.221,0.000610352,0.002,500,1.93483
1233.78707032,375.857,1233.79,0.01,500.0,1.0,0.01,142695.174537,1233.78707032,133.84,1233.78707032,364.78,1.0,0.1,142695.174537,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1196.95822086,359.28,1215.37,0.005,500.0,1.0,0.005,117391.119345,1196.95822086,129.91,1196.95822086,600.892,1.0,0.1,117391.119345,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1223.16370679,363.456,1217.97,0.00333333,500.0,1.0,0.00333333,139490.968736,1223.16370679,132.77,1223.16370679,716.248,1.0,0.1,139490.968736,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1202.26171208,341.296,1214.04,0.0025,500.0,1.0,0.0025,70148.6681446,1202.26171208,130.44,1202.26171208,779.539,1.0,0.1,70148.6681446,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1212.79263281,356.795,1221.54,0.00121417,490.14309996,0.603881,0.00373343,135936.022001,1212.79263281,131.59,1212.79263281,829.017,1.02011,0.1,135936.022001,1.85686,489.002973484,1,100,0.0222969,9.0137e-08,0.002,500,0.99472
1241.86367639,367.335,1241.86,0.01,500.0,1.0,0.01,136297.767139,1241.86367639,134.76,1241.86367639,405.565,1.0,0.1,136297.767139,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1286.10034526,363.92,1263.98,0.005,500.0,1.0,0.005,130264.536086,1286.10034526,139.44,1286.10034526,610.943,1.0,0.1,130264.536086,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1223.45013532,343.358,1250.47,0.00333333,500.0,1.0,0.00333333,88599.7950397,1223.45013532,132.86,1223.45013532,717.268,1.0,0.1,88599.7950397,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1219.98623922,382.232,1242.85,0.0025,500.0,1.0,0.0025,232347.000807,1219.98623922,132.32,1219.98623922,658.608,1.0,0.1,232347.000807,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1269.47489213,456.299,1266.71,0.0010204,480.053527697,0.505567,0.00464309,123417.159289,1269.47489213,137.79,1269.47489213,733.407,1.04155,0.1,123417.159289,2.30046,475.873239551,1,100,0.0498829,2.03206e-07,0.002,500,0.990917
1274.19636663,354.699,1274.2,0.01,500.0,1.0,0.01,127082.310545,1274.19636663,138.03,1274.19636663,521.816,1.0,0.1,127082.310545,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1247.58783452,375.447,1260.89,0.005,500.0,1.0,0.005,157329.243724,1247.58783452,135.34,1247.58783452,630.868,1.0,0.1,157329.243724,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1237.76287869,367.355,1253.18,0.00333333,500.0,1.0,0.00333333,123808.386453,1237.76287869,134.38,1237.76287869,738.77,1.0,0.1,123808.386453,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1196.59946328,355.684,1239.04,0.0025,500.0,1.0,0.0025,99792.6482533,1196.59946328,129.77,1196.59946328,793.542,1.0,0.1,99792.6482533,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1255.17788578,368.792,1256.07,0.00116143,482.786912796,0.579688,0.00490188,90998.9654916,1255.17788578,136.14,1255.17788578,850.565,1.03565,0.1,90998.9654916,2.44661,481.861968308,1,100,0.0375838,1.50868e-07,0.002,500,0.998231
1186.86693312,356.308,1186.87,0.01,500.0,1.0,0.01,128237.729332,1186.86693312,128.9,1186.86693312,449.399,1.0,0.1,128237.729332,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1214.86087467,332.841,1200.86,0.005,500.0,1.0,0.005,95170.9361672,1214.86087467,131.9,1214.86087467,679.396,1.0,0.1,95170.9361672,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1186.07881497,322.839,1195.94,0.00333333,500.0,1.0,0.00333333,91881.4496827,1186.07881497,128.65,1186.07881497,770.158,1.0,0.1,91881.4496827,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1221.23846577,313.861,1202.26,0.0025,500.0,1.0,0.0025,81696.2352931,1221.23846577,132.23,1221.23846577,833.527,1.0,0.1,81696.2352931,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1220.81295458,345.477,1215.95,0.00109895,484.660744158,0.545793,0.00451071,146866.249633,1220.81295458,132.54,1220.81295458,862.501,1.03165,0.1,146866.249633,2.24023,483.908293567,1,100,0.0328749,1.33281e-07,0.002,500,0.993295
1249.94978192,341.969,1249.95,0.01,500.0,1.0,0.01,118123.733715,1249.94978192,135.76,1249.94978192,460.013,1.0,0.1,118123.733715,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1230.43793602,351.193,1240.19,0.005,500.0,1.0,0.005,130848.312815,1230.43793602,133.38,1230.43793602,675.828,1.0,0.1,130848.312815,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1148.62317359,337.201,1209.67,0.00333333,500.0,1.0,0.00333333,89747.71204,1148.62317359,124.69,1148.62317359,748.867,1.0,0.1,89747.71204,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1258.58256435,346.872,1221.9,0.0025,500.0,1.0,0.0025,139771.416407,1258.58256435,136.27,1258.58256435,741.303,1.0,0.1,139771.416407,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1176.99821759,392.382,1236.36,0.000318707,473.394590262,0.15857,0.0035141,157797.180074,1176.99821759,127.73,1176.99821759,794.585,1.0562,0.1,157797.180074,1.74841,473.556634364,1,100,0.0554027,2.23806e-07,0.002,500,0.995084
1194.07897675,334.199,1194.08,0.01,500.0,1.0,0.01,112817.385355,1194.07897675,129.79,1194.07897675,298.944,1.0,0.1,112817.385355,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1226.82838785,321.456,1210.45,0.005,500.0,1.0,0.005,95396.4630057,1226.82838785,133.43,1226.82838785,577.498,1.0,0.1,95396.4630057,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1203.2159675,318.411,1208.04,0.00333333,500.0,1.0,0.00333333,98437.7292426,1203.2159675,130.85,1203.2159675,691.235,1.0,0.1,98437.7292426,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1174.06854145,314.464,1199.55,0.0025,500.0,1.0,0.0025,91443.6802742,1174.06854145,127.59,1174.06854145,751.98,1.0,0.1,91443.6802742,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1220.69811006,8654.88,1864.64,1.12717e-15,499.98259605,9.49966e-13,0.374672,149671.656691,1220.69811006,132.64,1220.69811006,1464.32,1.00003,0.1,149671.656691,315.77,6.51288630712,1,100,215.71,0.000303691,0.002,500,1.68558
1308.90679861,444.85,1308.91,0.01,500.0,1.0,0.01,199890.704859,1308.90679861,141.78,1308.90679861,254.856,1.0,0.1,199890.704859,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1204.16520161,391.272,1256.54,0.005,500.0,1.0,0.005,103848.944062,1204.16520161,131.01,1204.16520161,511.209,1.0,0.1,103848.944062,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1204.63352159,359.581,1239.24,0.00333333,500.0,1.0,0.00333333,80720.1696718,1204.63352159,130.79,1204.63352159,630.678,1.0,0.1,80720.1696718,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1278.83048849,352.408,1249.13,0.0025,500.0,1.0,0.0025,108780.293735,1278.83048849,138.53,1278.83048849,722.109,1.0,0.1,108780.293735,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1230.58319158,363.449,1251.61,0.00123462,492.976302064,0.611679,0.00302172,69479.6411487,1230.58319158,133.54,1230.58319158,776.875,1.01425,0.1,69479.6411487,1.49708,492.978155294,1,100,0.0140125,5.70865e-08,0.002,500,0.99088
1171.54905662,333.708,1171.55,0.01,500.0,1.0,0.01,112485.815492,1171.54905662,127.46,1171.54905662,337.578,1.0,0.1,112485.815492,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1198.86775931,289.701,1185.21,0.005,500.0,1.0,0.005,56685.669173,1198.86775931,130.09,1198.86775931,595.502,1.0,0.1,56685.669173,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1203.73816796,296.589,1191.38,0.00333333,500.0,1.0,0.00333333,96781.1805117,1203.73816796,130.71,1203.73816796,709.891,1.0,0.1,96781.1805117,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1217.32842699,319.453,1197.87,0.0025,500.0,1.0,0.0025,145254.723632,1217.32842699,132.07,1217.32842699,780.885,1.0,0.1,145254.723632,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1250.24081325,370.283,1228.39,0.000564713,472.041980555,0.285692,0.00387759,131956.773535,1250.24081325,135.74,1250.24081325,844.54,1.05923,0.1,131956.773535,1.9617,470.94577446,1,100,0.063286,2.47267e-07,0.002,500,1.01181
1246.81302755,263.08,1246.81,0.01,500.0,1.0,0.01,69910.1872422,1246.81302755,135.37,1246.81302755,572.319,1.0,0.1,69910.1872422,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1218.69915718,297.479,1232.76,0.005,500.0,1.0,0.005,108465.593056,1218.69915718,132.21,1218.69915718,668.34,1.0,0.1,108465.593056,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1267.72239056,325.96,1244.41,0.00333333,500.0,1.0,0.00333333,142371.222989,1267.72239056,137.46,1267.72239056,757.056,1.0,0.1,142371.222989,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1259.20413585,319.709,1248.11,0.0025,500.0,1.0,0.0025,90849.4259843,1259.20413585,136.52,1259.20413585,826.047,1.0,0.1,90849.4259843,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1262.11797245,3425.58,1744.05,1.76046e-05,189.567989864,0.0262909,0.653772,114632.019888,1262.11797245,136.8,1262.11797245,1130.96,2.63758,0.1,114632.019888,976.35,2.33692645182,1,100,1903.61,0.000853532,0.002,500,2.98682
1228.22791704,330.366,1228.23,0.01,500.0,1.0,0.01,110244.431799,1228.22791704,133.42,1228.22791704,365.595,1.0,0.1,110244.431799,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1237.52600009,308.766,1232.88,0.005,500.0,1.0,0.005,82310.4417441,1237.52600009,134.3,1237.52600009,622.903,1.0,0.1,82310.4417441,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1190.15981893,320.418,1218.64,0.00333333,500.0,1.0,0.00333333,117287.215304,1190.15981893,129.29,1190.15981893,653.893,1.0,0.1,117287.215304,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1267.06902722,317.578,1230.75,0.0025,500.0,1.0,0.0025,94607.6047384,1267.06902722,137.34,1267.06902722,741.662,1.0,0.1,94607.6047384,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1244.94474373,365.621,1254.61,0.000560945,475.935996354,0.279721,0.00359533,149434.52601,1244.94474373,135.06,1244.94474373,806.233,1.05056,0.1,149434.52601,1.79285,476.628592594,1,100,0.0488703,1.96533e-07,0.002,500,0.997321
1250.31762673,340.303,1250.32,0.01,500.0,1.0,0.01,116975.702574,1250.31762673,135.66,1250.31762673,449.548,1.0,0.1,116975.702574,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1161.49590855,298.125,1205.91,0.005,500.0,1.0,0.005,58592.0901067,1161.49590855,126.43,1161.49590855,639.677,1.0,0.1,58592.0901067,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1196.93573643,316.903,1202.92,0.00333333,500.0,1.0,0.00333333,124719.864187,1196.93573643,130.39,1196.93573643,720.947,1.0,0.1,124719.864187,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1248.26653765,345.569,1214.25,0.0025,500.0,1.0,0.0025,176612.261431,1248.26653765,135.62,1248.26653765,796.856,1.0,0.1,176612.261431,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1234.94373377,391.769,1238.45,0.000697282,471.88334863,0.340085,0.00474237,129090.978331,1234.94373377,134.02,1234.94373377,854.152,1.05958,0.1,129090.978331,2.31299,471.563115378,1,100,0.0574948,2.41697e-07,0.002,500,0.975459
1153.32952717,275.215,1153.33,0.01,500.0,1.0,0.01,76508.1109502,1153.32952717,125.16,1153.32952717,627.222,1.0,0.1,76508.1109502,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1183.94504258,277.269,1168.64,0.005,500.0,1.0,0.005,78327.6736568,1183.94504258,128.76,1183.94504258,753.256,1.0,0.1,78327.6736568,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1250.0743764,304.943,1195.78,0.00333333,500.0,1.0,0.00333333,122014.170624,1250.0743764,135.46,1250.0743764,747.921,1.0,0.1,122014.170624,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1227.58357463,304.508,1203.73,0.0025,500.0,1.0,0.0025,92092.1458671,1227.58357463,133.38,1227.58357463,796.428,1.0,0.1,92092.1458671,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1221.80414215,341.227,1217.99,0.00100712,486.794311117,0.500784,0.00303823,134764.652767,1221.80414215,132.66,1221.80414215,797.857,1.02713,0.1,134764.652767,1.51074,486.71866915,1,100,0.0270417,1.0937e-07,0.002,500,0.994485
1215.28334324,320.417,1215.28,0.01,500.0,1.0,0.01,103704.205505,1215.28334324,131.83,1215.28334324,402.213,1.0,0.1,103704.205505,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1229.65620912,350.674,1222.47,0.005,500.0,1.0,0.005,144620.365507,1229.65620912,133.71,1229.65620912,632.48,1.0,0.1,144620.365507,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1266.23894279,346.182,1237.06,0.00333333,500.0,1.0,0.00333333,113439.18914,1266.23894279,137.45,1266.23894279,752.575,1.0,0.1,113439.18914,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1275.79085966,348.015,1246.74,0.0025,500.0,1.0,0.0025,125055.379509,1275.79085966,138.28,1275.79085966,807.435,1.0,0.1,125055.379509,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1266.46532685,417.1,1271.45,0.00083342,475.987847188,0.414506,0.00421398,190242.041827,1266.46532685,137.3,1266.46532685,812.823,1.05045,0.1,190242.041827,2.09585,473.71481957,1,100,0.0550118,2.22394e-07,0.002,500,0.994711
1243.86109139,371.507,1243.86,0.01,500.0,1.0,0.01,139411.738825,1243.86109139,135.02,1243.86109139,445.209,1.0,0.1,139411.738825,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1268.67050578,345.622,1256.27,0.005,500.0,1.0,0.005,101599.68525,1268.67050578,137.58,1268.67050578,691.533,1.0,0.1,101599.68525,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1227.15822131,352.802,1246.56,0.00333333,500.0,1.0,0.00333333,135286.801467,1227.15822131,133.17,1227.15822131,785.461,1.0,0.1,135286.801467,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1255.07376892,358.399,1248.69,0.0025,500.0,1.0,0.0025,141755.224069,1255.07376892,136.19,1255.07376892,800.746,1.0,0.1,141755.224069,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1228.42706278,387.398,1260.34,0.000246602,480.68191833,0.123221,0.00320616,104830.400973,1228.42706278,133.39,1228.42706278,851.71,1.04019,0.1,104830.400973,1.60204,480.861811187,1,100,0.0398272,1.59517e-07,0.002,500,0.999349
1241.2395481,295.227,1241.24,0.01,500.0,1.0,0.01,88039.2824677,1241.2395481,134.68,1241.2395481,540.161,1.0,0.1,88039.2824677,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1289.71753985,361.033,1265.48,0.005,500.0,1.0,0.005,174096.784721,1289.71753985,140.09,1289.71753985,621.689,1.0,0.1,174096.784721,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1249.51696192,373.416,1260.16,0.00333333,500.0,1.0,0.00333333,159050.117512,1249.51696192,135.68,1249.51696192,734.506,1.0,0.1,159050.117512,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1267.76983879,375.143,1262.06,0.0025,500.0,1.0,0.0025,146025.588061,1267.76983879,137.41,1267.76983879,806.833,1.0,0.1,146025.588061,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1235.73639316,389.058,1273.26,0.000782633,480.564114339,0.397645,0.00422981,102443.161912,1235.73639316,134.14,1235.73639316,857.943,1.04044,0.1,102443.161912,2.14911,480.369389525,1,100,0.0422832,1.63792e-07,0.002,500,1.01617
1214.25595037,265.525,1214.26,0.01,500.0,1.0,0.01,71215.7190037,1214.25595037,131.81,1214.25595037,581.766,1.0,0.1,71215.7190037,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1239.68958932,301.868,1226.97,0.005,500.0,1.0,0.005,112547.298785,1239.68958932,134.77,1239.68958932,643.315,1.0,0.1,112547.298785,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1265.61840163,319.066,1239.85,0.00333333,500.0,1.0,0.00333333,123399.210314,1265.61840163,137.2,1265.61840163,668.973,1.0,0.1,123399.210314,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1214.93357382,330.41,1233.62,0.0025,500.0,1.0,0.0025,132129.596037,1214.93357382,131.77,1214.93357382,739.226,1.0,0.1,132129.596037,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1185.24452912,342.501,1233.73,0.00137009,489.200235415,0.684016,0.00321111,107472.023743,1185.24452912,128.79,1185.24452912,786.669,1.02208,0.1,107472.023743,1.60315,490.120396062,1,100,0.0201374,8.07919e-08,0.002,500,0.9985
1207.19356391,333.29,1207.19,0.01,500.0,1.0,0.01,112204.259264,1207.19356391,131.34,1207.19356391,446.144,1.0,0.1,112204.259264,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1225.17661228,335.952,1216.19,0.005,500.0,1.0,0.005,115640.151057,1225.17661228,132.88,1225.17661228,642.426,1.0,0.1,115640.151057,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1200.05228966,341.435,1210.81,0.00333333,500.0,1.0,0.00333333,125083.411613,1200.05228966,130.55,1200.05228966,717.257,1.0,0.1,125083.411613,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1268.31166144,366.582,1225.18,0.0025,500.0,1.0,0.0025,187186.905948,1268.31166144,137.47,1268.31166144,761.846,1.0,0.1,187186.905948,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1232.73379084,395.305,1236.09,0.0011306,490.067963083,0.55773,0.00362073,160408.886109,1232.73379084,133.91,1232.73379084,747.722,1.02027,0.1,160408.886109,1.78612,490.161286865,1,100,0.0195773,8.04498e-08,0.002,500,0.986605
1275.27117423,362.819,1275.27,0.01,500.0,1.0,0.01,132967.183101,1275.27117423,138.38,1275.27117423,446.109,1.0,0.1,132967.183101,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1349.48183495,400.831,1312.38,0.005,500.0,1.0,0.005,188828.188454,1349.48183495,146.19,1349.48183495,600.897,1.0,0.1,188828.188454,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1286.06687553,380.155,1303.61,0.00333333,500.0,1.0,0.00333333,112890.618346,1286.06687553,139.36,1286.06687553,722.686,1.0,0.1,112890.618346,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1240.64111024,363.027,1287.87,0.0025,500.0,1.0,0.0025,91543.6523208,1240.64111024,134.68,1240.64111024,784.773,1.0,0.1,91543.6523208,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1229.84495855,384.707,1285.08,0.00108637,490.271664924,0.543559,0.00284566,132349.726029,1229.84495855,133.66,1229.84495855,830.657,1.01984,0.1,132349.726029,1.42381,489.826064842,1,100,0.0208412,8.32502e-08,0.002,500,1.00069
1284.44938148,363.755,1284.45,0.01,500.0,1.0,0.01,133653.932393,1284.44938148,139.09,1284.44938148,437.521,1.0,0.1,133653.932393,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1201.94433697,356.61,1243.2,0.005,500.0,1.0,0.005,119818.888048,1201.94433697,130.85,1201.94433697,644.328,1.0,0.1,119818.888048,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1254.92172212,373.916,1247.11,0.00333333,500.0,1.0,0.00333333,166673.370525,1254.92172212,136.19,1254.92172212,704.756,1.0,0.1,166673.370525,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1203.47404014,353.007,1236.2,0.0025,500.0,1.0,0.0025,78372.8640993,1203.47404014,130.76,1203.47404014,766.509,1.0,0.1,78372.8640993,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1242.54392251,353.835,1247.43,0.00110083,487.807612573,0.551585,0.00341517,80046.5214027,1242.54392251,134.95,1242.54392251,822.106,1.02499,0.1,80046.5214027,1.71122,488.180947606,1,100,0.0243622,9.70357e-08,0.002,500,1.00213
1296.57765552,434.108,1296.58,0.01,500.0,1.0,0.01,190353.326905,1296.57765552,140.77,1296.57765552,405.663,1.0,0.1,190353.326905,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1277.07423821,407.074,1286.83,0.005,500.0,1.0,0.005,144220.105792,1277.07423821,138.72,1277.07423821,656.854,1.0,0.1,144220.105792,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1236.47377219,372.156,1270.04,0.00333333,500.0,1.0,0.00333333,83224.3358648,1236.47377219,134.43,1236.47377219,755.672,1.0,0.1,83224.3358648,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1267.85009984,375.3,1269.49,0.0025,500.0,1.0,0.0025,149390.774818,1267.85009984,137.48,1267.85009984,824.036,1.0,0.1,149390.774818,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1264.25650175,473.671,1307.88,0.000501455,451.938567101,0.250762,0.00774571,155956.322241,1264.25650175,137.27,1264.25650175,888.797,1.10635,0.1,155956.322241,3.87339,441.104625167,1,100,0.133823,5.35144e-07,0.002,500,1.00014
1274.14359089,392.09,1274.14,0.01,500.0,1.0,0.01,155287.083109,1274.14359089,138.27,1274.14359089,346.214,1.0,0.1,155287.083109,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1218.28936394,337.537,1246.22,0.005,500.0,1.0,0.005,73301.8585859,1218.28936394,132.29,1218.28936394,590.072,1.0,0.1,73301.8585859,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1206.26959235,346.646,1232.9,0.00333333,500.0,1.0,0.00333333,132891.565033,1206.26959235,131.16,1206.26959235,697.161,1.0,0.1,132891.565033,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1254.63435431,352.156,1238.33,0.0025,500.0,1.0,0.0025,136576.252043,1254.63435431,136.21,1254.63435431,771.845,1.0,0.1,136576.252043,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1252.32348854,366.857,1253.83,0.00104149,485.083828184,0.525003,0.00325835,105912.657589,1252.32348854,136.03,1252.32348854,830.227,1.03075,0.1,105912.657589,1.64249,485.527961661,1,100,0.0303573,1.19468e-07,0.002,500,1.00817
1275.24726024,377.663,1275.25,0.01,500.0,1.0,0.01,144070.345052,1275.24726024,138.5,1275.24726024,363.455,1.0,0.1,144070.345052,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1261.36154441,386.911,1268.3,0.005,500.0,1.0,0.005,158257.087041,1261.36154441,137.04,1261.36154441,623.57,1.0,0.1,158257.087041,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
