TimestepsSoFar,EpRewMean,EpLenMean,meankl,entropy,surrgain,EpisodesSoFar,TimeElapsed,optimgain,entloss,EpThisIter,ev_tdlam_before,DiscEpRewMean,Step_size
4960326,1077.1235512469548,108.74,0.00941856,0.4189424,0.0073143975,46500,12579.276641607285,0.0073143975,,100,,251.13905477523804,1.0
4970989,1056.0320288363723,106.63,0.009736632,0.4189424,0.011064033,46600,12595.969475746155,0.011064033,,100,,215.54383543014526,1.0
4982000,1090.8321800355195,110.11,0.009459083,0.4189424,0.0075983107,46700,12616.040486812592,0.0075983107,,100,,227.24306822776794,1.0
4993098,1099.533804492231,110.98,0.0098265875,0.4189424,0.004689878,46800,12636.447456121445,0.004689878,,100,,262.2384606838226,1.0
5004768,1156.7278587581147,116.7,0.010101852,0.4189424,0.008896557,46900,12658.150794029236,0.008896557,,100,,274.43423753738404,1.0
5015591,1072.031085847268,108.23,0.010061189,0.4189424,0.0097011,47000,12671.77629828453,0.0097011,,100,,232.8405293560028,1.0
5026942,1124.827364769959,113.51,0.009941898,0.4189424,0.00626359,47100,12688.188711643219,0.00626359,,100,,249.03798546791077,1.0
5038190,1114.5264813824165,112.48,0.010015484,0.4189424,0.0068455455,47200,12712.559703350067,0.0068455455,,100,,263.8366654682159,1.0
5049029,1073.6316319777582,108.39,0.007628899,0.4189424,0.009644547,47300,12735.481692314148,0.009644547,,100,,221.5393632698059,1.0
5060436,1130.4227532349169,114.07,0.009897539,0.4189424,0.010163214,47400,12748.084355354309,0.010163214,,100,,248.7366734313965,1.0
5071339,1080.032576113442,109.03,0.009626618,0.4189424,0.0058097276,47500,12762.389185905457,0.0058097276,,100,,254.5393964958191,1.0
5082359,1091.7328763541516,110.2,0.00605702,0.4189424,0.004407765,47600,12777.29614019394,0.004407765,,100,,240.54211793899537,1.0
5094264,1180.232673057218,119.05,0.009394027,0.4189424,0.00788994,47700,12793.265266180038,0.00788994,,100,,292.2350335502625,1.0
5105686,1131.9355052118485,114.22,0.0078065693,0.4189424,0.0027972888,47800,12811.706067323685,0.0027972888,,100,,258.0396943283081,1.0
5117305,1151.6384423329293,116.19,0.009712277,0.4189424,0.00908845,47900,12825.908699035645,0.00908845,,100,,281.6379305267334,1.0
5129248,1184.0339253014947,119.43,0.009928968,0.4189424,0.015527666,48000,12839.807606220245,0.015527666,,100,,278.73631244659424,1.0
5140961,1161.0359969376116,117.13,0.00988747,0.4189424,0.010607617,48100,12855.450313091278,0.010607617,,100,,262.5372756767273,1.0
5152813,1174.9312157417746,118.52,0.009190652,0.4189424,0.008638212,48200,12871.029841899872,0.008638212,,100,,288.9348173332214,1.0
5164721,1180.5281479314515,119.08,0.008241692,0.4189424,0.008720351,48300,12884.946124315262,0.008720351,,100,,262.6355131816864,1.0
5176160,1133.6311401341547,114.39,0.009997083,0.4189424,0.015691778,48400,12901.170999288559,0.015691778,,100,,277.23757549285887,1.0
5187808,1154.532064521734,116.48,0.0097926855,0.4189424,0.012172042,48500,12915.959825754166,0.012172042,,100,,252.53619193077088,1.0
5199592,1168.1355717350616,117.84,0.0034969824,0.4189424,0.00488062,48600,12929.382492542267,0.00488062,,100,,266.03747488975523,1.0
5211217,1152.236944674494,116.25,0.0070100506,0.4189424,0.0038252003,48700,12944.419858932495,0.0038252003,,100,,274.83663097381594,1.0
5222498,1117.8359672274628,112.81,0.0069079567,0.4189424,0.0054641548,48800,12958.532334566116,0.0054641548,,100,,272.73839572906496,1.0
5233791,1119.0333815726844,112.93,0.0088074915,0.4189424,0.004770919,48900,12972.3153591156,0.004770919,,100,,262.2393032455444,1.0
5245480,1158.6278789501998,116.89,0.009809544,0.4189424,0.008212671,49000,12986.846942186356,0.008212671,,100,,281.93407541275025,1.0
5256694,1111.1331979220868,112.14,0.009645825,0.4189424,0.008981814,49100,13000.733325719833,0.008981814,,100,,257.93881298065185,1.0
5267521,1072.436968801587,108.27,0.0100205345,0.4189424,0.012568435,49200,13012.812728404999,0.012568435,,100,,244.94078464508056,1.0
5279616,1199.23170029515,120.95,0.008583986,0.4189424,0.010775674,49300,13024.959648609161,0.010775674,,100,,290.43507800102236,1.0
5291541,1182.2346327594862,119.25,0.0032477325,0.4189424,0.0073399707,49400,13038.501788377762,0.0073399707,,100,,263.8365880870819,1.0
5302830,1118.6363015439915,112.89,0.009835162,0.4189424,0.0071266526,49500,13048.121795415878,0.0071266526,,100,,230.64000792503356,1.0
5314207,1127.4347127591477,113.77,0.008194963,0.4189424,0.010856628,49600,13059.98403263092,0.010856628,,100,,256.5396397399902,1.0
5325322,1101.238615011123,111.15,0.00822772,0.4189424,0.0047892854,49700,13069.300981998444,0.0047892854,,100,,257.5406077098846,1.0
5336972,1154.737234293491,116.5,0.009201255,0.4189424,0.003584569,49800,13077.937057495117,0.003584569,,100,,282.03686205863954,1.0
5348815,1174.0374879746732,118.43,0.0073547997,0.4189424,0.012211067,49900,13087.811457395554,0.012211067,,100,,299.0353193569183,1.0
5359207,1028.9371227878655,103.92,0.0097283395,0.4189424,0.0065005957,50000,13096.81481218338,0.0065005957,,100,,208.44568965911864,1.0
