TimestepsSoFar,ev_tdlam_before,EpisodesSoFar,Step_size,EpLenMean,DiscEpRewMean,meankl,optimgain,entloss,TimeElapsed,EpRewMean,EpThisIter,entropy,surrgain
4323043,,40500,1.0,99.99,188.44978183746338,0.00988791,0.007974815,,10093.469383478165,989.6480443338135,100,0.4189424,0.007974815
4333323,,40600,1.0,102.8,200.64618728637694,0.005315858,0.0036657343,,10103.729390144348,1017.7459370586284,100,0.4189424,0.0036657343
4343537,,40700,1.0,102.14,234.94605010032654,0.009882591,0.009132007,,10113.294390678406,1011.1499589612395,100,0.4189424,0.009132007
4353437,,40800,1.0,99.0,213.64862899780275,0.0075354185,0.006520724,,10122.598578929901,979.7546328307576,100,0.4189424,0.006520724
4363579,,40900,1.0,101.42,224.74694165229798,0.009920967,0.012091648,,10131.983297109604,1003.9503359961744,100,0.4189424,0.012091648
4373887,,41000,1.0,103.08,207.7466302871704,0.009163136,0.0024259498,,10141.427718162537,1020.5443524931867,100,0.4189424,0.0024259498
4384734,,41100,1.0,108.47,235.24324427604677,0.010100191,0.009709985,,10150.928204536438,1074.4403877010031,100,0.4189424,0.009709985
4395460,,41200,1.0,107.26,223.64406909942628,0.009053043,0.006447171,,10161.16685295105,1062.3444609633343,100,0.4189424,0.006447171
4406008,,41300,1.0,105.48,228.54655547142028,0.006743986,0.004777119,,10171.92896103859,1044.5495765737023,100,0.4189424,0.004777119
4416242,,41400,1.0,102.34,220.04408500671386,0.010076493,0.006230086,,10182.320132017136,1013.1412312615964,100,0.4189424,0.006230086
4425400,,41500,1.0,91.58,186.55125597953796,0.009592069,0.0072425576,,10192.437757968903,905.5433817822893,100,0.4189424,0.0072425576
4435510,,41600,1.0,101.1,223.64618663787843,0.009545606,0.008076363,,10203.039260864258,1000.7448380574419,100,0.4189424,0.008076363
4445262,,41700,1.0,97.52,200.24976138114928,0.009614441,0.009367804,,10213.58926320076,964.9484668443536,100,0.4189424,0.009367804
4455333,,41800,1.0,100.71,198.94886034965515,0.009950107,0.0034297705,,10224.443781137466,996.8483843850346,100,0.4189424,0.0034297705
4465033,,41900,1.0,97.0,190.2505584526062,0.009041037,0.0070783067,,10235.445801734924,959.7488826391098,100,0.4189424,0.0070783067
4474635,,42000,1.0,96.02,178.34840906143188,0.009177202,0.009405944,,10246.146394729614,949.9422656221373,100,0.4189424,0.009405944
4484805,,42100,1.0,101.7,214.9446507358551,0.009840494,0.011138628,,10256.971560239792,1006.7371575122341,100,0.4189424,0.011138628
4495689,,42200,1.0,108.84,255.84271352767945,0.0013303736,0.003070476,,10267.852692127228,1078.1448393179483,100,0.4189424,0.003070476
4506044,,42300,1.0,103.55,209.14623266220093,0.007460297,0.005376698,,10278.525547266006,1025.2416293667043,100,0.4189424,0.005376698
4515734,,42400,1.0,96.9,207.04779700279235,0.008866072,0.003140426,,10289.294333934784,958.742573810534,100,0.4189424,0.003140426
4525222,,42500,1.0,94.88,184.55029983520507,0.009527067,0.006352369,,10299.939802408218,938.5399637406699,100,0.4189424,0.006352369
4534789,,42600,1.0,95.67,185.14973521232605,0.008900721,0.0040622633,,10310.874231815338,946.4402568828518,100,0.4189424,0.0040622633
4544706,,42700,1.0,99.17,195.24692863464355,0.0100731645,0.01282496,,10321.807023525238,981.4384092363526,100,0.4189424,0.01282496
4554941,,42800,1.0,102.35,221.34529094696046,0.0093461145,0.0068334974,,10332.164834022522,1013.2387602561159,100,0.4189424,0.0068334974
4565093,,42900,1.0,101.52,203.54492025375367,0.0081702415,0.004831228,,10342.229375123978,1004.9394130831008,100,0.4189424,0.004831228
4575283,,43000,1.0,101.9,212.24512364387513,0.009999794,0.0051122783,,10352.406100034714,1008.737385672959,100,0.4189424,0.0051122783
4585971,,43100,1.0,106.88,229.0411720085144,0.009298164,0.0025957916,,10362.182237148285,1058.5340396197225,100,0.4189424,0.0025957916
4596178,,43200,1.0,102.07,216.84400115013122,0.003382951,0.0019262735,,10372.35812664032,1010.435417292878,100,0.4189424,0.0019262735
4606256,,43300,1.0,100.78,211.74449197769164,0.009539836,0.009370037,,10382.299652338028,997.5358060149799,100,0.4189424,0.009370037
4617199,,43400,1.0,109.43,230.34280168533326,0.009119416,0.0056469566,,10392.581267595291,1084.0343425477135,100,0.4189424,0.0056469566
4627966,,43500,1.0,107.67,244.84103769302368,0.009361287,0.008003004,,10403.105756998062,1066.4350213311573,100,0.4189424,0.008003004
4638720,,43600,1.0,107.54,217.74233912467957,0.007772839,0.006454126,,10412.966122627258,1065.1387480070975,100,0.4189424,0.006454126
4650178,,43700,1.0,114.58,270.7377916717529,0.009856971,0.005226936,,10423.150230407715,1135.5331653335843,100,0.4189424,0.005226936
4661070,,43800,1.0,108.92,227.04248788833618,0.008794076,0.004283542,,10432.842769384384,1078.936643850616,100,0.4189424,0.004283542
4671914,,43900,1.0,108.44,225.34218287467957,0.0078566335,0.0044156048,,10442.954216241837,1074.1327820443835,100,0.4189424,0.0044156048
4682748,,44000,1.0,108.34,236.84181361198426,0.009791139,0.0046949214,,10452.5002784729,1073.135349162015,100,0.4189424,0.0046949214
4692983,,44100,1.0,102.35,206.1442257976532,0.0094618425,0.0035446808,,10460.760185956955,1013.234891155817,100,0.4189424,0.0035446808
4703460,,44200,1.0,104.77,204.3454052352905,0.0082852505,0.004330769,,10469.174880027771,1037.4383466789513,100,0.4189424,0.004330769
4714279,,44300,1.0,108.19,237.14275554656982,0.006300313,0.002236051,,10477.642184734344,1071.6373352416838,100,0.4189424,0.002236051
4725639,,44400,1.0,113.6,238.23886978149415,0.009908865,0.0065154857,,10486.484055995941,1125.7332867294267,100,0.4189424,0.0065154857
4736461,,44500,1.0,108.22,235.04154964447022,0.0086587155,0.009073775,,10494.898295402527,1071.9362211390576,100,0.4189424,0.009073775
4747350,,44600,1.0,108.89,233.34119388580322,0.004961735,0.004093988,,10502.54465007782,1078.6325384330717,100,0.4189424,0.004093988
4757928,,44700,1.0,105.78,223.7419768333435,0.009750274,0.008086057,,10510.153389930725,1047.5324613371517,100,0.4189424,0.008086057
4769216,,44800,1.0,112.88,238.93867230415344,0.009674762,0.007178115,,10517.369540214539,1118.5311672574355,100,0.4189424,0.007178115
4780978,,44900,1.0,117.62,263.03639747619627,0.010033208,0.010994929,,10524.598619937897,1165.930254271959,100,0.4189424,0.010994929
4792086,,45000,1.0,111.08,258.63823517799375,0.009074184,0.010872418,,10531.965384244919,1100.5329992052039,100,0.4189424,0.010872418
4803163,,45100,1.0,110.77,226.93951963424684,0.004779399,0.0038339056,,10538.777689695358,1097.4317973479497,100,0.4189424,0.0038339056
4814290,,45200,1.0,111.27,243.13812410354615,0.0016965704,0.0016525048,,10545.663301467896,1102.430858678798,100,0.4189424,0.0016525048
4825516,,45300,1.0,112.26,245.5387537574768,0.0058250134,0.0054141404,,10551.973928451538,1112.329729044211,100,0.4189424,0.0054141404
4836323,,45400,1.0,108.07,238.0410303211212,0.009280173,0.0055071395,,10558.922616004944,1070.4304623299508,100,0.4189424,0.0055071395
4847007,,45500,1.0,106.84,235.23874121665955,0.009905725,0.0032799633,,10565.723588466644,1058.1274677063684,100,0.4189424,0.0032799633
4858304,,45600,1.0,112.97,244.53805068969726,0.00530664,0.002039215,,10573.13109946251,1119.4258846541773,100,0.4189424,0.002039215
4869164,,45700,1.0,108.6,252.63911654472352,0.0077898316,0.0042079627,,10579.975617647171,1075.7295646032435,100,0.4189424,0.0042079627
4880296,,45800,1.0,111.32,241.03847893714905,0.008600099,0.006806151,,10587.033917188644,1102.9283698982651,100,0.4189424,0.006806151
4891286,,45900,1.0,109.9,234.2413215827942,0.0067244926,0.002753175,,10593.259933948517,1088.731909205839,100,0.4189424,0.002753175
4901896,,46000,1.0,106.1,236.24134781837463,0.009725979,0.0060379296,,10600.06047296524,1050.7308037934263,100,0.4189424,0.0060379296
4912361,,46100,1.0,104.65,216.94254918098449,0.009969826,0.011677329,,10606.531624555588,1036.228569108159,100,0.4189424,0.011677329
4922272,,46200,1.0,99.11,202.74684074401856,0.010098086,0.006429893,,10613.231736660004,980.8317264630131,100,0.4189424,0.006429893
4933155,,46300,1.0,108.83,231.74062185287477,0.009906046,0.005557275,,10619.624658584595,1078.025838916442,100,0.4189424,0.005557275
4944189,,46400,1.0,110.34,221.64074192047119,0.01002858,0.0040538283,,10626.429017066956,1093.124408493007,100,0.4189424,0.0040538283
4954613,,46500,1.0,104.24,227.6427804660797,0.009656909,0.010673381,,10633.6656768322,1032.1325727253636,100,0.4189424,0.010673381
4965076,,46600,1.0,104.63,223.14336048126222,0.009898142,0.007289083,,10640.463035821915,1036.028133362905,100,0.4189424,0.007289083
4975435,,46700,1.0,103.59,209.1436896800995,0.0101656355,0.007412843,,10647.39162349701,1025.6313598101501,100,0.4189424,0.007412843
4986040,,46800,1.0,106.05,251.2408124446869,0.001797453,0.0025493226,,10654.236711502075,1050.2326074684916,100,0.4189424,0.0025493226
4997218,,46900,1.0,111.78,239.73907221794127,0.007858344,0.0056113405,,10661.795638561249,1107.529508822515,100,0.4189424,0.0056113405
5007599,,47000,1.0,103.81,214.444591588974,0.006706772,0.004856098,,10668.95703125,1027.834422606551,100,0.4189424,0.004856098
5018787,,47100,1.0,111.88,259.1389629459381,0.0027987305,0.005094719,,10676.605998754501,1108.5317105077784,100,0.4189424,0.005094719
5030411,,47200,1.0,116.24,258.63720258712766,0.00950775,0.0091576,,10684.12922668457,1152.1261109452457,100,0.4189424,0.0091576
5041496,,47300,1.0,110.85,261.2405498886108,0.009478202,0.009249498,,10691.935775756836,1098.2311389077415,100,0.4189424,0.009249498
5052679,,47400,1.0,111.83,246.33861489295958,0.010014092,0.010110573,,10699.359222888947,1108.030507843204,100,0.4189424,0.010110573
5063411,,47500,1.0,107.32,257.8399226951599,0.0054217568,0.000926073,,10706.195174455643,1062.9311494302763,100,0.4189424,0.000926073
5074905,,47600,1.0,114.94,257.8372849464416,0.009624464,0.010901074,,10713.854986667633,1139.1212881775318,100,0.4189424,0.010901074
5085580,,47700,1.0,106.75,235.93949549674988,0.0062926984,0.002299004,,10721.508912324905,1057.2269872157879,100,0.4189424,0.002299004
5096189,,47800,1.0,106.09,230.43950236320495,0.00947753,0.0064203218,,10729.028534412384,1050.6227285264804,100,0.4189424,0.0064203218
5106846,,47900,1.0,106.57,248.03731822013856,0.00266771,0.0021975148,,10736.496340990067,1055.4213726510884,100,0.4189424,0.0021975148
5117892,,48000,1.0,110.46,251.0383031654358,0.009635733,0.0050495244,,10744.03978395462,1094.3200123472416,100,0.4189424,0.0050495244
5128682,,48100,1.0,107.9,232.83964834213256,0.008512264,0.012204721,,10751.771770000458,1068.7211408656597,100,0.4189424,0.012204721
5139343,,48200,1.0,106.61,231.33863007545472,0.0097169615,0.005167314,,10759.219168424606,1055.8224372767606,100,0.4189424,0.005167314
5150822,,48300,1.0,114.79,275.03389827728273,0.009584343,0.008551093,,10766.818807840347,1137.6176430962194,100,0.4189424,0.008551093
5162025,,48400,1.0,112.03,253.9353844642639,0.008341151,0.005806183,,10774.288269281387,1110.0236225118547,100,0.4189424,0.005806183
5173144,,48500,1.0,111.19,264.43611318588256,0.009392729,0.0062924884,,10781.87327504158,1101.622495628668,100,0.4189424,0.0062924884
5184064,,48600,1.0,109.2,269.6373620033264,0.0100812595,0.0043789195,,10789.423947095871,1081.728789647095,100,0.4189424,0.0043789195
5195212,,48700,1.0,111.48,252.53815985679626,0.006461641,0.0063574347,,10796.858399868011,1104.5306716403484,100,0.4189424,0.0063574347
5206597,,48800,1.0,113.85,282.9369842624664,0.009796758,0.0011096875,,10804.144653558731,1128.2324109942085,100,0.4189424,0.0011096875
5217800,,48900,1.0,112.03,245.63844044685365,0.00963788,0.0066202898,,10811.451147794724,1110.0319747530189,100,0.4189424,0.0066202898
5229229,,49000,1.0,114.29,263.6400305557251,0.009903213,0.011872205,,10818.719709396362,1132.636420051427,100,0.4189424,0.011872205
5240846,,49100,1.0,116.17,301.4362547302246,0.008897636,0.0022082154,,10826.018998622894,1151.4363457313202,100,0.4189424,0.0022082154
5252605,,49200,1.0,117.59,305.5340541267395,0.009200791,0.0042925514,,10833.477448940277,1165.6287541161735,100,0.4189424,0.0042925514
5264266,,49300,1.0,116.61,282.03554294586183,0.008918252,0.0032313154,,10840.986054182053,1155.8341073367894,100,0.4189424,0.0032313154
5275521,,49400,1.0,112.55,260.33825815200805,0.006984791,0.005574906,,10848.209572315216,1115.2332434388081,100,0.4189424,0.005574906
5286615,,49500,1.0,110.94,252.8419236278534,0.009782914,0.006933954,,10855.238224744797,1099.1414255575105,100,0.4189424,0.006933954
5297340,,49600,1.0,107.25,229.54250707626343,0.009812556,0.009307624,,10862.238971233368,1062.2375014889894,100,0.4189424,0.009307624
5308107,,49700,1.0,107.67,254.44093556404113,0.009261607,0.008022059,,10869.457535028458,1066.4348816221577,100,0.4189424,0.008022059
5319174,,49800,1.0,110.67,249.23860441207887,0.0078052087,0.005141055,,10876.983679056168,1096.4300513445082,100,0.4189424,0.005141055
5329835,,49900,1.0,106.61,229.94248189926148,0.009964156,0.011638586,,10884.497673511505,1055.8354181752845,100,0.4189424,0.011638586
5340462,,50000,1.0,106.27,243.74161149024962,0.00953713,0.0068583107,,10891.921851158142,1052.4408327749413,100,0.4189424,0.0068583107
