TimestepsSoFar,EpLenMean,optimgain,entropy,surrgain,TimeElapsed,EpRewMean,Step_size,ev_tdlam_before,EpThisIter,entloss,EpisodesSoFar,DiscEpRewMean,meankl
4221163,112.42,0.0044443505,0.4189424,0.0044443505,4144.030309438705,1113.9399971491089,1.0,,100,,40300,258.34061480522155,0.006151941
4233007,118.44,0.0072044665,0.4189424,0.0072044665,4158.069489955902,1174.1365852498604,1.0,,100,,40400,272.13872519493106,0.009449095
4245008,120.01,0.003723003,0.4189424,0.003723003,4173.413793802261,1189.8324311131537,1.0,,100,,40500,252.33647968292237,0.009020309
4256695,116.87,0.0053202086,0.4189424,0.0053202086,4188.6321449279785,1158.4338640479173,1.0,,100,,40600,273.7370806598663,0.0100261755
4268322,116.27,0.004017032,0.4189424,0.004017032,4203.145716667175,1152.4332601400022,1.0,,100,,40700,267.53704971313476,0.009488603
4279815,114.93,0.003706217,0.4189424,0.003706217,4217.199187994003,1139.0290924524793,1.0,,100,,40800,258.33810898780825,0.009836113
4290871,110.56,0.0016269104,0.4189424,0.0016269104,4231.254904508591,1095.332372036145,1.0,,100,,40900,235.0410461807251,0.009941856
4302146,112.75,0.0043194094,0.4189424,0.0043194094,4246.482540130615,1117.2343738489017,1.0,,100,,41000,246.339010181427,0.008642924
4313758,116.12,0.0063342378,0.4189424,0.0063342378,4263.259562969208,1150.9331790069334,1.0,,100,,41100,275.1359834575653,0.010002084
4325164,114.06,0.007127784,0.4189424,0.007127784,4277.894141197205,1130.3342690541465,1.0,,100,,41200,266.0391120052338,0.008553452
4336209,110.45,0.0011325623,0.4189424,0.0011325623,4292.53555727005,1094.2354808354671,1.0,,100,,41300,235.74075618743896,0.0023036012
4347473,112.64,0.0081432285,0.4189424,0.0081432285,4308.822882652283,1116.1341902535835,1.0,,100,,41400,249.53941123962403,0.008893091
4358725,112.52,0.003745869,0.4189424,0.003745869,4324.3556542396545,1114.9370352334936,1.0,,100,,41500,268.9380371952057,0.0020177541
4369380,106.55,0.0070732427,0.4189424,0.0070732427,4340.36624956131,1055.2408028866575,1.0,,100,,41600,244.24303201675414,0.008183611
4379779,103.99,0.004130564,0.4189424,0.004130564,4356.991091489792,1029.6406826774974,1.0,,100,,41700,194.04659121513367,0.0064749573
4390602,108.23,0.009977599,0.4189424,0.009977599,4373.571839570999,1072.0395179526404,1.0,,100,,41800,239.3425426197052,0.010128697
4402001,113.99,0.0029004193,0.4189424,0.0029004193,4389.976551055908,1129.6366253485824,1.0,,100,,41900,272.0387023639679,0.007003364
4413000,109.99,0.0074529164,0.4189424,0.0074529164,4406.328888177872,1089.6387949374584,1.0,,100,,42000,233.74167006492615,0.00864339
4424072,110.72,0.0050844676,0.4189424,0.0050844676,4423.896847724915,1096.9338413743742,1.0,,100,,42100,222.9414881038666,0.0064955927
4434980,109.08,0.0059139845,0.4189424,0.0059139845,4440.464092493057,1080.533431354028,1.0,,100,,42200,256.74013323783873,0.008915917
4445990,110.1,0.004734004,0.4189424,0.004734004,4457.837850570679,1090.7339283544088,1.0,,100,,42300,220.24317880630494,0.009792679
4456604,106.14,0.0077553564,0.4189424,0.0077553564,4474.841612100601,1051.1366478294897,1.0,,100,,42400,221.9422010231018,0.0090538245
4467557,109.53,0.00428626,0.4189424,0.00428626,4491.627355098724,1085.0333703609824,1.0,,100,,42500,239.3412108039856,0.007562959
4478491,109.34,0.009530171,0.4189424,0.009530171,4509.275570631027,1083.1375328900012,1.0,,100,,42600,236.1424433517456,0.010095407
4489361,108.7,0.010958361,0.4189424,0.010958361,4525.013345718384,1076.7347125638328,1.0,,100,,42700,226.24200772285462,0.010133735
4500795,114.34,0.0074306494,0.4189424,0.0074306494,4540.534201622009,1133.1329489103832,1.0,,100,,42800,265.83777379989624,0.009347709
4511768,109.73,0.0031749366,0.4189424,0.0031749366,4555.319514989853,1087.0330209178562,1.0,,100,,42900,238.0415597820282,0.009049294
4523022,112.54,0.0065585254,0.4189424,0.0065585254,4569.830581188202,1115.1293855339222,1.0,,100,,43000,255.3376157093048,0.008374973
4534433,114.11,0.009850558,0.4189424,0.009850558,4584.519419431686,1130.8321403971793,1.0,,100,,43100,246.93872839927673,0.0098946085
4545589,111.56,0.0054417383,0.4189424,0.0054417383,4599.402681112289,1105.3273706773925,1.0,,100,,43200,240.5378982925415,0.009132092
4556501,109.12,0.008861452,0.4189424,0.008861452,4614.770879030228,1080.934973590774,1.0,,100,,43300,239.54346824645995,0.008925753
4566571,100.7,0.009315488,0.4189424,0.009315488,4628.859570264816,996.7357805438526,1.0,,100,,43400,214.6451556110382,0.005758535
4576999,104.28,0.008951095,0.4189424,0.008951095,4643.662143945694,1032.5296883479482,1.0,,100,,43500,211.44398579597473,0.009525212
4588004,110.05,0.008276138,0.4189424,0.008276138,4658.687599897385,1090.231735500018,1.0,,100,,43600,254.84021550178528,0.009562235
4598383,103.79,0.0060119512,0.4189424,0.0060119512,4673.362627983093,1027.6282926257747,1.0,,100,,43700,194.943257522583,0.008710841
4609321,109.38,0.0035897486,0.4189424,0.0035897486,4688.149523973465,1083.5293920053718,1.0,,100,,43800,232.63985409736634,0.0077354885
4620187,108.66,0.0058914516,0.4189424,0.0058914516,4703.9253578186035,1076.3261941497135,1.0,,100,,43900,247.93957571029662,0.008733821
4631647,114.6,0.0037074445,0.4189424,0.0037074445,4719.668748140335,1135.7277817087581,1.0,,100,,44000,260.5382468986511,0.0058048633
4643319,116.72,0.009202821,0.4189424,0.009202821,4735.913454055786,1156.9257303238528,1.0,,100,,44100,275.33460681915284,0.009740288
4654312,109.93,0.010138572,0.4189424,0.010138572,4751.796341180801,1089.0267809873721,1.0,,100,,44200,225.6408440208435,0.01004542
4665366,110.54,0.008523375,0.4189424,0.008523375,4767.994487762451,1095.1247252984426,1.0,,100,,44300,256.3380260658264,0.009881156
4676371,110.05,0.006807489,0.4189424,0.006807489,4784.566214323044,1090.2274330016419,1.0,,100,,44400,252.93934211730956,0.009645611
4687906,115.35,0.0014208477,0.4189424,0.0014208477,4800.908456087112,1143.22656830415,1.0,,100,,44500,270.9362122344971,0.0076168017
4699302,113.96,0.0077240453,0.4189424,0.0077240453,4816.911371469498,1129.328991046568,1.0,,100,,44600,248.23740022659302,0.0100373365
4710959,116.57,0.010109557,0.4189424,0.010109557,4832.364601612091,1155.4301829615254,1.0,,100,,44700,278.23507296562195,0.009911245
4722088,111.29,0.0050405036,0.4189424,0.0050405036,4848.040128946304,1102.6288156869905,1.0,,100,,44800,253.2374239730835,0.007837612
4733496,114.08,0.0018024053,0.4189424,0.0018024053,4863.940377473831,1130.5284458719375,1.0,,100,,44900,267.6359237003326,0.0030750965
4744649,111.53,0.0026396392,0.4189424,0.0026396392,4879.0180785655975,1105.02758873476,1.0,,100,,45000,271.83558035850524,0.0068280445
4755531,108.82,0.0039214185,0.4189424,0.0039214185,4894.728608608246,1077.9285452138,1.0,,100,,45100,223.8417589569092,0.0037885176
4766108,105.77,0.0041624294,0.4189424,0.0041624294,4910.2283437252045,1047.4273890664601,1.0,,100,,45200,224.04317975997924,0.008526765
4776381,102.73,0.012582279,0.4189424,0.012582279,4926.067360639572,1017.029421501287,1.0,,100,,45300,235.8427965927124,0.009812529
4787672,112.91,0.010332494,0.4189424,0.010332494,4942.4865255355835,1118.8221308364677,1.0,,100,,45400,218.03769556999205,0.009813447
4798851,111.79,0.003527702,0.4189424,0.003527702,4959.172024011612,1107.6265717544616,1.0,,100,,45500,257.63733744621277,0.010077245
4810345,114.94,0.007955167,0.4189424,0.007955167,4976.982046842575,1139.1321468437702,1.0,,100,,45600,259.0384809780121,0.010058029
4822149,118.04,0.0037638561,0.4189424,0.0037638561,4994.158416986465,1170.1310392873168,1.0,,100,,45700,312.5329725456238,0.0072435034
4833252,111.03,0.0071506444,0.4189424,0.0071506444,5011.621802806854,1100.0332123346996,1.0,,100,,45800,257.9387786769867,0.010094857
4844492,112.4,0.0044053765,0.4189424,0.0044053765,5029.041624307632,1113.7327098171518,1.0,,100,,45900,256.63860020637514,0.010144466
4856016,115.24,0.0071320543,0.4189424,0.0071320543,5046.300422906876,1142.134082317038,1.0,,100,,46000,237.04004499435425,0.0053455024
4867724,117.08,0.005849899,0.4189424,0.005849899,5062.967529296875,1160.5351135772792,1.0,,100,,46100,278.53551921844485,0.009909125
4879835,121.11,0.008960554,0.4189424,0.008960554,5079.959808588028,1200.832096041732,1.0,,100,,46200,279.53453742027284,0.009912286
4891581,117.46,0.006011647,0.4189424,0.006011647,5096.350276470184,1164.331993292882,1.0,,100,,46300,272.1360057067871,0.009592423
4902968,113.87,0.017366113,0.4189424,0.017366113,5111.708194494247,1128.435827703173,1.0,,100,,46400,255.9393622970581,0.0100582475
4915073,121.05,0.0049393456,0.4189424,0.0049393456,5127.499477863312,1200.2343015796732,1.0,,100,,46500,289.8327289104462,0.00817945
4926722,116.49,0.0030286438,0.4189424,0.0030286438,5141.653753995895,1154.6320304128747,1.0,,100,,46600,286.335644197464,0.008368529
4938566,118.44,0.008508017,0.4189424,0.008508017,5157.133917570114,1174.1365046126757,1.0,,100,,46700,274.836961517334,0.009059393
4950880,123.14,0.0045627197,0.4189424,0.0045627197,5172.905797958374,1221.1247043703606,1.0,,100,,46800,295.43235931396487,0.009710962
4962837,119.57,0.010349009,0.4189424,0.010349009,5187.883300065994,1185.4292896858888,1.0,,100,,46900,292.63554563522337,0.007407649
4975090,122.53,0.0052856416,0.4189424,0.0052856416,5202.544763088226,1215.0254907622902,1.0,,100,,47000,310.1298843574524,0.009309373
4986753,116.63,0.005984551,0.4189424,0.005984551,5218.052860498428,1156.0334073428808,1.0,,100,,47100,290.43594329833985,0.009306609
4998667,119.14,0.0071559255,0.4189424,0.0071559255,5233.622647047043,1181.1307813522913,1.0,,100,,47200,284.0352037906647,0.00885363
5010642,119.75,0.0069420924,0.4189424,0.0069420924,5249.753350496292,1187.225384224105,1.0,,100,,47300,305.033474817276,0.0098977275
5022641,119.99,0.0025254956,0.4189424,0.0025254956,5265.282294750214,1189.6282646064105,1.0,,100,,47400,304.2345715236664,0.0062467223
5035284,126.43,0.0022853478,0.4189424,0.0022853478,5280.885306835175,1254.0256540146574,1.0,,100,,47500,308.1285443592071,0.0019964806
5047617,123.33,0.0035505334,0.4189424,0.0035505334,5297.470064401627,1223.0234042876275,1.0,,100,,47600,299.03076290130616,0.0093345735
5059800,121.83,0.007955479,0.4189424,0.007955479,5314.7819647789,1208.0251460441648,1.0,,100,,47700,309.6319342327118,0.010355009
5071549,117.49,0.009868035,0.4189424,0.009868035,5330.727924108505,1164.6301314279094,1.0,,100,,47800,290.33456721305845,0.010055635
5083471,119.22,0.0052839415,0.4189424,0.0052839415,5346.365953207016,1181.9295546740814,1.0,,100,,47900,287.93568774223326,0.0087276045
5095165,116.94,0.007835004,0.4189424,0.007835004,5361.250133752823,1159.1318743692063,1.0,,100,,48000,277.73555724143984,0.009263188
5106643,114.78,0.008453747,0.4189424,0.008453747,5375.654846191406,1137.5339966456552,1.0,,100,,48100,256.93843707084653,0.008691703
5118676,120.33,0.004458423,0.4189424,0.004458423,5390.13059926033,1193.028405849936,1.0,,100,,48200,280.93442192077634,0.0069468548
5131341,126.65,0.011808738,0.4189424,0.011808738,5405.325570106506,1256.2301420458855,1.0,,100,,48300,328.03011575698855,0.009773398
5143648,123.07,0.010411389,0.4189424,0.010411389,5419.755549669266,1220.4269881034431,1.0,,100,,48400,306.93134205818177,0.009841637
5156014,123.66,0.012741402,0.4189424,0.012741402,5435.504074335098,1226.3288640370276,1.0,,100,,48500,284.53384241104123,0.009995133
5168521,125.07,0.0034307635,0.4189424,0.0034307635,5451.253182649612,1240.4259448969708,1.0,,100,,48600,306.4296709251404,0.0031952783
5180699,121.78,0.0043520886,0.4189424,0.0043520886,5464.598034620285,1207.5291914298252,1.0,,100,,48700,294.1337430667877,0.007820227
5192100,114.01,0.003973686,0.4189424,0.003973686,5478.803680896759,1129.8344458684053,1.0,,100,,48800,263.63876081466674,0.007837071
5204805,127.05,0.0034438083,0.4189424,0.0034438083,5493.488077163696,1260.2303499469535,1.0,,100,,48900,315.43128917694094,0.00646589
5216911,121.06,0.006386705,0.4189424,0.006386705,5507.248809337616,1200.327755941728,1.0,,100,,49000,307.2336848831177,0.007398387
5228767,118.56,0.00084269285,0.4189424,0.00084269285,5521.597685337067,1175.332671735796,1.0,,100,,49100,277.73703868865965,0.009132152
5240745,119.78,0.00938207,0.4189424,0.00938207,5537.028661251068,1187.5319957029471,1.0,,100,,49200,268.03647397994996,0.0104204025
5252671,119.26,0.009164831,0.4189424,0.009164831,5550.921476125717,1182.3324992302796,1.0,,100,,49300,300.4343563079834,0.01000711
5264654,119.83,0.0076942155,0.4189424,0.0076942155,5565.839882135391,1188.0338658208802,1.0,,100,,49400,272.23716396331787,0.00634218
5276725,120.71,0.0050710724,0.4189424,0.0050710724,5580.342162132263,1196.8341896149539,1.0,,100,,49500,301.7352565193176,0.0101634115
5288327,116.02,0.0074404273,0.4189424,0.0074404273,5592.267025709152,1149.9357234258878,1.0,,100,,49600,256.63722105026244,0.010057653
5300066,117.39,0.0065540755,0.4189424,0.0065540755,5602.828597784042,1163.6364451274667,1.0,,100,,49700,273.43693263053893,0.0076528564
5312426,123.6,0.006984723,0.4189424,0.006984723,5613.83069062233,1225.734052853879,1.0,,100,,49800,283.1343383979797,0.009891447
5324410,119.84,0.0038794056,0.4189424,0.0038794056,5623.720285177231,1188.134222742782,1.0,,100,,49900,304.93473779678345,0.009894221
5335834,114.24,0.006723986,0.4189424,0.006723986,5634.211490154266,1132.1382203284008,1.0,,100,,50000,271.73911904335023,0.009932337
