EpLenMean,Step_size,meankl,optimgain,EpThisIter,TimeElapsed,ev_tdlam_before,entropy,DiscEpRewMean,entloss,EpisodesSoFar,EpRewMean,TimestepsSoFar,surrgain
103.89,1.0,0.00911633,0.007551733,100,3786.3705639839172,,0.4189424,222.74614254951476,,20300,1028.6434848416266,1927743,0.007551733
106.89,1.0,0.009025304,0.008010219,100,3806.814219236374,,0.4189424,248.34420409202576,,20400,1058.6475710395205,1938432,0.008010219
110.46,1.0,0.008368228,0.0034266529,100,3827.0456097126007,,0.4189424,249.1426563835144,,20500,1094.343229088382,1949478,0.0034266529
111.85,1.0,0.009788966,0.009580188,100,3850.0306057929993,,0.4189424,231.641471824646,,20600,1108.2405548680579,1960663,0.009580188
105.71,1.0,0.010164841,0.005034442,100,3863.7989456653595,,0.4189424,229.4449231338501,,20700,1046.8447552766434,1971234,0.005034442
112.32,1.0,0.008678923,0.0076175695,100,3885.813359975815,,0.4189424,251.24080775260924,,20800,1112.9449012254086,1982466,0.0076175695
109.07,1.0,0.00995604,0.0061554527,100,3901.7135920524597,,0.4189424,225.34491441726684,,20900,1080.4474077150608,1993373,0.0061554527
108.04,1.0,0.010132927,0.010249048,100,3922.6419172286987,,0.4189424,230.04404093742372,,21000,1070.1448631244245,2004177,0.010249048
109.83,1.0,0.009368332,0.0065708067,100,3939.830361843109,,0.4189424,231.74406344413757,,21100,1088.0466230178886,2015160,0.0065708067
108.72,1.0,0.009833634,0.008175289,100,3960.2473182678223,,0.4189424,223.14459099769593,,21200,1076.9462399183396,2026032,0.008175289
113.51,1.0,0.0084860725,0.012338498,100,3980.2339215278625,,0.4189424,266.74250688552854,,21300,1124.8497073440424,2037383,0.012338498
106.6,1.0,0.009153651,0.0053563635,100,3995.505395889282,,0.4189424,257.34396624565125,,21400,1055.7473853169827,2048043,0.0053563635
112.63,1.0,0.010081165,0.013611688,100,4016.2439274787903,,0.4189424,256.1421266746521,,21500,1116.0503317780926,2059306,0.013611688
116.61,1.0,0.005452523,0.0032848145,100,4035.9737889766693,,0.4189424,275.2392223262787,,21600,1155.84571108729,2070967,0.0032848145
105.83,1.0,0.00969146,0.0040563755,100,4056.93776679039,,0.4189424,213.84861638069154,,21700,1048.0512631558593,2081550,0.0040563755
114.06,1.0,0.0072082668,0.0024617994,100,4075.408906698227,,0.4189424,288.0420761203766,,21800,1130.349461679912,2092956,0.0024617994
108.96,1.0,0.0101343095,0.0118364,100,4095.9257481098175,,0.4189424,239.04390014648436,,21900,1079.345359911895,2103852,0.0118364
109.76,1.0,0.009884771,0.012050187,100,4116.349193572998,,0.4189424,238.14521611213684,,22000,1087.3482045183673,2114828,0.012050187
111.47,1.0,0.0097873295,0.008732013,100,4133.8142557144165,,0.4189424,241.04320920944213,,22100,1104.450361382848,2125975,0.008732013
110.36,1.0,0.009474258,0.00624298,100,4156.004889249802,,0.4189424,243.44343641281128,,22200,1093.3460208562128,2137011,0.00624298
106.62,1.0,0.0065767462,0.004305737,100,4174.589703798294,,0.4189424,217.6451940345764,,22300,1055.9519881749259,2147673,0.004305737
111.65,1.0,0.0052737403,0.005637854,100,4194.251219034195,,0.4189424,258.5425723838806,,22400,1106.2501239806243,2158838,0.005637854
115.6,1.0,0.00972887,0.0072617256,100,4214.445640325546,,0.4189424,260.1410788440704,,22500,1145.7468812216932,2170398,0.0072617256
111.19,1.0,0.009884771,0.007669563,100,4238.177714347839,,0.4189424,264.04217462539674,,22600,1101.649775265619,2181517,0.007669563
113.56,1.0,0.009812093,0.011979969,100,4257.220916748047,,0.4189424,274.54084547042845,,22700,1125.3462620209177,2192873,0.011979969
113.59,1.0,0.00821551,0.003221164,100,4281.260204315186,,0.4189424,252.04152117729188,,22800,1125.649388937522,2204232,0.003221164
116.7,1.0,0.00977973,0.0078852475,100,4300.242297887802,,0.4189424,295.83873070716857,,22900,1156.7471565421104,2215902,0.0078852475
114.07,1.0,0.009596615,0.0092745805,100,4319.058694601059,,0.4189424,263.34086298942566,,23000,1130.4454993690829,2227309,0.0092745805
112.75,1.0,0.009723046,0.007954025,100,4337.202651977539,,0.4189424,264.1395371055603,,23100,1117.2426506117508,2238584,0.007954025
112.39,1.0,0.007894757,0.0034387463,100,4356.904663801193,,0.4189424,258.74172698020936,,23200,1113.646124779243,2249823,0.0034387463
118.09,1.0,0.0059759086,0.0023083081,100,4379.981536149979,,0.4189424,267.140230178833,,23300,1170.6455512913685,2261632,0.0023083081
107.62,1.0,0.009251595,0.004571245,100,4395.96076798439,,0.4189424,244.74472100257873,,23400,1065.947949942078,2272394,0.004571245
109.67,1.0,0.009636597,0.0042421618,100,4413.925160884857,,0.4189424,250.04359270095824,,23500,1086.4456376111823,2283361,0.0042421618
112.35,1.0,0.009644934,0.01113644,100,4435.118403196335,,0.4189424,254.74216104507445,,23600,1113.2474149282311,2294596,0.01113644
112.42,1.0,0.01003533,0.008974663,100,4456.104330778122,,0.4189424,246.64245859146118,,23700,1113.9471090323327,2305838,0.008974663
106.93,1.0,0.009714941,0.005869358,100,4477.593415975571,,0.4189424,214.0440315723419,,23800,1059.0432636702797,2316531,0.005869358
112.16,1.0,0.0099327555,0.0072737522,100,4500.871737241745,,0.4189424,279.33914838790895,,23900,1111.3403087680642,2327747,0.0072737522
113.55,1.0,0.008826223,0.005296352,100,4523.531257867813,,0.4189424,244.64095419883728,,24000,1125.238943457394,2339102,0.005296352
107.29,1.0,0.008412373,0.008559473,100,4544.0572390556335,,0.4189424,243.64354303359985,,24100,1062.6429162349964,2349831,0.008559473
107.3,1.0,0.010084373,0.010323943,100,4562.000707864761,,0.4189424,231.74434036254883,,24200,1062.7421784922071,2360561,0.010323943
103.55,1.0,0.0085822875,0.0057168445,100,4582.499103069305,,0.4189424,201.24716344833374,,24300,1025.2493812724758,2370916,0.0057168445
107.72,1.0,0.010269342,0.008486656,100,4604.965821504593,,0.4189424,236.3439321231842,,24400,1066.9461718556079,2381688,0.008486656
101.0,1.0,0.00976388,0.013444808,100,4626.862855911255,,0.4189424,196.5464261341095,,24500,999.7436996974533,2391788,0.013444808
105.66,1.0,0.008912244,0.005494197,100,4647.343404531479,,0.4189424,230.94311238288878,,24600,1046.3394683805532,2402354,0.005494197
103.48,1.0,0.007751705,0.0056995777,100,4670.421280384064,,0.4189424,219.1448830795288,,24700,1024.5395250669776,2412702,0.0056995777
102.34,1.0,0.009595108,0.0042215455,100,4688.959368944168,,0.4189424,213.34515946388245,,24800,1013.137482581592,2422936,0.0042215455
110.97,1.0,0.009946286,0.010223459,100,4707.539389133453,,0.4189424,234.3409072780609,,24900,1099.4377189611798,2434033,0.010223459
102.07,1.0,0.0071704425,0.0058094584,100,4728.385796785355,,0.4189424,205.8462038230896,,25000,1010.4423049584739,2444240,0.0058094584
104.79,1.0,0.009454981,0.011912501,100,4745.947977781296,,0.4189424,226.24503576278687,,25100,1037.6365041062882,2454719,0.011912501
106.68,1.0,0.009625341,0.007817903,100,4768.719020605087,,0.4189424,223.24263197898864,,25200,1056.5400277217104,2465387,0.007817903
105.94,1.0,0.0072430177,0.0022705146,100,4789.6742968559265,,0.4189424,243.04125005722045,,25300,1049.1337292355704,2475981,0.0022705146
101.94,1.0,0.010010544,0.016411984,100,4806.150055646896,,0.4189424,201.54508448600768,,25400,1009.1356100968521,2486175,0.016411984
107.31,1.0,0.0035680993,0.0037319686,100,4823.365300178528,,0.4189424,246.14154027938844,,25500,1062.834002871593,2496906,0.0037319686
105.43,1.0,0.0066517857,0.0041724104,100,4842.192519426346,,0.4189424,222.24395658493043,,25600,1044.0333331922839,2507449,0.0041724104
106.85,1.0,0.009940236,0.005449994,100,4863.77988243103,,0.4189424,226.34028524398803,,25700,1058.2329528616685,2518134,0.005449994
109.77,1.0,0.0097969975,0.0099412035,100,4883.823491096497,,0.4189424,216.54190106391906,,25800,1087.434923760169,2529111,0.0099412035
111.48,1.0,0.009952718,0.008446471,100,4904.217438697815,,0.4189424,260.0400256538391,,25900,1104.540723179438,2540259,0.008446471
108.31,1.0,0.008840391,0.0024774603,100,4926.683817148209,,0.4189424,232.34157864570616,,26000,1072.8361060226803,2551090,0.0024774603
113.92,1.0,0.0095046945,0.0068405066,100,4944.525488376617,,0.4189424,285.6374555969238,,26100,1128.932747882085,2562482,0.0068405066
106.71,1.0,0.009852206,0.0121217165,100,4962.092345237732,,0.4189424,225.24192468643187,,26200,1056.833409999198,2573153,0.0121217165
113.49,1.0,0.0038120733,0.0029801428,100,4984.68034029007,,0.4189424,273.63824740409854,,26300,1124.6294282002534,2584502,0.0029801428
104.76,1.0,0.0100657325,0.016167443,100,5000.480783224106,,0.4189424,228.34445152282714,,26400,1037.3364085817404,2594978,0.016167443
110.03,1.0,0.010013408,0.008107093,100,5016.112276315689,,0.4189424,242.64110389709472,,26500,1090.0355660908644,2605981,0.008107093
109.76,1.0,0.009210621,0.010536124,100,5041.66096830368,,0.4189424,241.74080669403077,,26600,1087.3320746847285,2616957,0.010536124
112.98,1.0,0.0048931804,0.002183378,100,5062.787473201752,,0.4189424,253.63890370368958,,26700,1119.5340667585408,2628255,0.002183378
111.31,1.0,0.010019498,0.01440156,100,5083.045471668243,,0.4189424,228.54005326271056,,26800,1102.8375375353453,2639386,0.01440156
108.14,1.0,0.005262649,0.0037358264,100,5100.205429792404,,0.4189424,233.8431416130066,,26900,1071.1424467253198,2650200,0.0037358264
113.03,1.0,0.010098953,0.008561303,100,5119.16481089592,,0.4189424,256.9388599872589,,27000,1120.0350466714608,2661503,0.008561303
110.53,1.0,0.009937004,0.008495255,100,5140.246625900269,,0.4189424,240.2417758655548,,27100,1095.036360633561,2672556,0.008495255
110.61,1.0,0.009765535,0.010561152,100,5157.080001115799,,0.4189424,258.6423356056213,,27200,1095.8401436102502,2683617,0.010561152
110.84,1.0,0.010027984,0.006773179,100,5178.093133211136,,0.4189424,244.4411604309082,,27300,1098.1402169933276,2694701,0.006773179
104.32,1.0,0.009701525,0.0069396123,100,5202.616017818451,,0.4189424,216.2457749557495,,27400,1032.940455725254,2705133,0.0069396123
116.14,1.0,0.0100424765,0.0025588898,100,5216.571338176727,,0.4189424,271.13673996925354,,27500,1151.1380469021183,2716747,0.0025588898
111.55,1.0,0.010141361,0.008395263,100,5238.949812412262,,0.4189424,248.2405155658722,,27600,1105.2375443513083,2727902,0.008395263
115.21,1.0,0.009752039,0.0053589274,100,5260.570480585098,,0.4189424,266.3393507289886,,27700,1141.8355268625646,2739423,0.0053589274
110.79,1.0,0.009367036,0.0057672975,100,5281.268002748489,,0.4189424,268.93864272117617,,27800,1097.6355170798229,2750502,0.0057672975
111.52,1.0,0.009755128,0.0103599215,100,5301.015337705612,,0.4189424,272.2387819862366,,27900,1104.938802576394,2761654,0.0103599215
110.39,1.0,0.009622038,0.011850908,100,5322.004109382629,,0.4189424,255.14253878593445,,28000,1093.640722508366,2772693,0.011850908
111.05,1.0,0.008286067,0.0061095576,100,5344.221565008163,,0.4189424,271.8393349266052,,28100,1100.2366277715005,2783798,0.0061095576
109.27,1.0,0.008159699,0.003934038,100,5362.527436971664,,0.4189424,238.7436683368683,,28200,1082.4413394946687,2794725,0.003934038
112.21,1.0,0.010014428,0.0120734265,100,5385.205097913742,,0.4189424,259.14093669891355,,28300,1111.8419167360732,2805946,0.0120734265
111.09,1.0,0.010085041,0.0056686793,100,5404.711443185806,,0.4189424,232.74299533843995,,28400,1100.6414222046926,2817055,0.0056686793
113.7,1.0,0.010106646,0.0049833166,100,5426.445258140564,,0.4189424,250.04045129776,,28500,1126.7383498134081,2828425,0.0049833166
112.48,1.0,0.010164393,0.01383637,100,5444.6385679244995,,0.4189424,254.74138536453248,,28600,1114.5422302084078,2839673,0.01383637
113.12,1.0,0.010152835,0.009259084,100,5465.25340461731,,0.4189424,251.4403809261322,,28700,1120.9413457020332,2850985,0.009259084
115.17,1.0,0.009824723,0.0068367315,100,5478.684143543243,,0.4189424,263.24005516052245,,28800,1141.4391124699753,2862502,0.0068367315
116.6,1.0,0.009253399,0.008474942,100,5500.266772508621,,0.4189424,271.03665618896486,,28900,1155.7395858086516,2874162,0.008474942
114.59,1.0,0.0024531865,0.0026957423,100,5522.38081240654,,0.4189424,239.9397001838684,,29000,1135.636443211555,2885621,0.0026957423
115.39,1.0,0.0056879767,0.0044495654,100,5544.791316270828,,0.4189424,249.4382676887512,,29100,1143.6360723692255,2897160,0.0044495654
109.44,1.0,0.009762155,0.004667987,100,5565.649514913559,,0.4189424,232.64106410980224,,29200,1084.1359594773155,2908104,0.004667987
113.42,1.0,0.009936462,0.013760423,100,5585.701640844345,,0.4189424,259.63853662490845,,29300,1123.9371316878846,2919446,0.013760423
112.74,1.0,0.00926733,0.0068872,100,5602.563444375992,,0.4189424,267.33878929138183,,29400,1117.1374260385326,2930720,0.0068872
120.0,1.0,0.008872863,0.0032169921,100,5624.4899978637695,,0.4189424,292.736598739624,,29500,1189.7344720967442,2942720,0.0032169921
117.38,1.0,0.009670184,0.010898311,100,5643.488991975784,,0.4189424,288.8363921833038,,29600,1163.5366676594085,2954458,0.010898311
122.93,1.0,0.010158428,0.007482572,100,5664.361024618149,,0.4189424,300.5336291980743,,29700,1219.0305648510052,2966751,0.007482572
120.46,1.0,0.009157869,0.0106772855,100,5684.828454256058,,0.4189424,286.2363568687439,,29800,1194.3375712084703,2978797,0.0106772855
118.35,1.0,0.009254483,0.00302643,100,5703.612299442291,,0.4189424,253.43887886047364,,29900,1173.2375203630309,2990632,0.00302643
111.49,1.0,0.004160328,0.0033379674,100,5725.4520037174225,,0.4189424,256.2416972923279,,30000,1104.6455761648128,3001781,0.0033379674
116.9,1.0,0.008700463,0.002154204,100,5743.880694389343,,0.4189424,264.73707597732545,,30100,1158.7379629137886,3013471,0.002154204
118.57,1.0,0.010056545,0.007204036,100,5766.757575750351,,0.4189424,263.3366083812714,,30200,1175.4348370639193,3025328,0.007204036
121.46,1.0,0.010030667,0.0069577647,100,5782.152531862259,,0.4189424,310.63508435249327,,30300,1204.3335980876657,3037474,0.0069577647
122.64,1.0,0.008661953,0.007267703,100,5805.016615867615,,0.4189424,307.83418862342836,,30400,1216.1337091545104,3049738,0.007267703
124.24,1.0,0.010080476,0.0038400274,100,5824.451294660568,,0.4189424,306.33371613502504,,30500,1232.132027563359,3062162,0.0038400274
121.05,1.0,0.009953531,0.0074030603,100,5847.044639825821,,0.4189424,291.03414993286134,,30600,1200.2355824124609,3074267,0.0074030603
119.99,1.0,0.010008692,0.009026799,100,5871.189339876175,,0.4189424,290.33686195373537,,30700,1189.6368517302183,3086266,0.009026799
121.97,1.0,0.009907798,0.008120111,100,5890.895888328552,,0.4189424,299.7352474689484,,30800,1209.4367381348004,3098463,0.008120111
122.79,1.0,0.009880656,0.016125835,100,5911.210034370422,,0.4189424,303.4345025539398,,30900,1217.638401730716,3110742,0.016125835
119.89,1.0,0.010102561,0.0061193584,100,5931.211131811142,,0.4189424,281.6360379695892,,31000,1188.6364216386019,3122731,0.0061193584
120.89,1.0,0.0032357636,0.0029117346,100,5948.647770881653,,0.4189424,308.3363281726837,,31100,1198.6368153718186,3134820,0.0029117346
127.17,1.0,0.009386248,0.016729219,100,5970.440983295441,,0.4189424,322.5320626735687,,31200,1261.43328254079,3147537,0.016729219
123.36,1.0,0.004828746,0.005521641,100,5986.187703371048,,0.4189424,300.83455816268923,,31300,1223.3408921875653,3159873,0.005521641
120.2,1.0,0.00986595,0.0012078906,100,6005.2855525016785,,0.4189424,265.6371178150177,,31400,1191.7380250848566,3171893,0.0012078906
115.3,1.0,0.008857076,0.0031541637,100,6025.286042690277,,0.4189424,258.7386689758301,,31500,1142.7362249237856,3183423,0.0031541637
121.2,1.0,0.0103746485,0.0020652197,100,6043.609483003616,,0.4189424,320.83359276771546,,31600,1201.7363234152808,3195543,0.0020652197
119.68,1.0,0.0015904106,0.0016343109,100,6065.565016746521,,0.4189424,284.8370264434814,,31700,1186.5371705203872,3207511,0.0016343109
120.28,1.0,0.009157922,0.013477318,100,6084.668055057526,,0.4189424,265.13612063407896,,31800,1192.5321195789147,3219539,0.013477318
120.26,1.0,0.009976778,0.013674212,100,6101.205958843231,,0.4189424,298.73501661300656,,31900,1192.3307818043406,3231565,0.013674212
122.1,1.0,0.009672299,0.01541463,100,6125.002932548523,,0.4189424,326.43202836990355,,32000,1210.7311648062894,3243775,0.01541463
120.59,1.0,0.0060622,0.00314107,100,6145.3653819561005,,0.4189424,276.43792517662047,,32100,1195.63298643361,3255834,0.00314107
118.38,1.0,0.0078036585,0.009331453,100,6160.813584089279,,0.4189424,298.63487627029417,,32200,1173.530003849374,3267672,0.009331453
115.58,1.0,0.0077326926,0.0044046105,100,6179.609244346619,,0.4189424,272.43632506370545,,32300,1145.53171476904,3279230,0.0044046105
114.44,1.0,0.006012731,0.0009900586,100,6200.923641204834,,0.4189424,260.6402865219116,,32400,1134.1340547816587,3290674,0.0009900586
113.79,1.0,0.008763783,0.0038669067,100,6221.017013549805,,0.4189424,232.53851788520814,,32500,1127.62894721079,3302053,0.0038669067
116.39,1.0,0.009713583,0.009746225,100,6241.564597129822,,0.4189424,271.0353778457642,,32600,1153.6318029890886,3313692,0.009746225
116.6,1.0,0.0084816115,0.00986644,100,6261.554539442062,,0.4189424,283.8340034866333,,32700,1155.7324530588116,3325352,0.00986644
121.35,1.0,0.009112942,0.010529857,100,6279.9424929618835,,0.4189424,303.532278804779,,32800,1203.228645637687,3337487,0.010529857
117.62,1.0,0.009734726,0.006529866,100,6296.648038864136,,0.4189424,282.83590227127075,,32900,1165.9305900365064,3349249,0.006529866
116.82,1.0,0.0075371754,0.0037343202,100,6316.68025803566,,0.4189424,244.53684787750245,,33000,1157.9300816543023,3360931,0.0037343202
115.17,1.0,0.010044228,0.012189473,100,6335.299417257309,,0.4189424,242.93998123168944,,33100,1141.43285681841,3372448,0.012189473
117.06,1.0,0.009036099,0.005183626,100,6355.8204045295715,,0.4189424,270.03642751693724,,33200,1160.3312186556818,3384154,0.005183626
119.76,1.0,0.008606482,0.012152933,100,6374.03536605835,,0.4189424,287.5380503082275,,33300,1187.3348253876934,3396130,0.012152933
116.76,1.0,0.00971695,0.008541926,100,6395.342267274857,,0.4189424,292.6353066635132,,33400,1157.3332978123312,3407806,0.008541926
114.53,1.0,0.006297817,0.0010623493,100,6419.369744539261,,0.4189424,255.2380406665802,,33500,1135.0346125118301,3419259,0.0010623493
114.77,1.0,0.009194281,0.0034327179,100,6437.193981170654,,0.4189424,254.03969589233398,,33600,1137.4295265172955,3430736,0.0034327179
112.41,1.0,0.009026319,0.008390764,100,6458.815116405487,,0.4189424,251.53770171165468,,33700,1113.8313432904417,3441977,0.008390764
114.52,1.0,0.009942412,0.008861983,100,6476.69163274765,,0.4189424,255.63787886619568,,33800,1134.9293513411471,3453429,0.008861983
109.96,1.0,0.0040242733,0.0026064063,100,6494.424238920212,,0.4189424,257.63971011161806,,33900,1089.328845437387,3464425,0.0026064063
109.94,1.0,0.005877257,0.004825437,100,6511.136789321899,,0.4189424,235.5413573360443,,34000,1089.1311870169282,3475419,0.004825437
109.62,1.0,0.009316218,0.005527512,100,6533.4802486896515,,0.4189424,229.34217123985292,,34100,1085.9327035462625,3486381,0.005527512
104.34,1.0,0.010155281,0.009456189,100,6550.463186979294,,0.4189424,206.64483003616334,,34200,1033.1342426188576,3496815,0.009456189
108.14,1.0,0.009963197,0.007908775,100,6573.555305957794,,0.4189424,228.0407751083374,,34300,1071.1277059102918,3507629,0.007908775
104.01,1.0,0.008705199,0.0039551468,100,6594.082302808762,,0.4189424,209.0443503189087,,34400,1029.8295050664026,3518030,0.0039551468
108.68,1.0,0.00955852,0.008629363,100,6613.013449192047,,0.4189424,255.23918872833252,,34500,1076.5309373785315,3528898,0.008629363
113.54,1.0,0.0099026235,0.006043651,100,6630.6567397117615,,0.4189424,268.737403049469,,34600,1125.1308434825105,3540252,0.006043651
109.94,1.0,0.0063262014,0.004244044,100,6652.376082420349,,0.4189424,236.0407213115692,,34700,1089.1295748027553,3551246,0.004244044
108.78,1.0,0.009582483,0.010314182,100,6670.3905210494995,,0.4189424,249.44098373413087,,34800,1077.5328355629615,3562124,0.010314182
110.76,1.0,0.007933775,0.0052187378,100,6689.642008304596,,0.4189424,250.13985659599305,,34900,1097.333613863394,3573200,0.0052187378
111.27,1.0,0.010052826,0.005387366,100,6711.201635122299,,0.4189424,265.2387754917145,,35000,1102.4356003062492,3584327,0.005387366
105.12,1.0,0.010079913,0.008334024,100,6731.1610951423645,,0.4189424,221.94439687728882,,35100,1040.9385404863103,3594839,0.008334024
112.17,1.0,0.010166346,0.008695534,100,6752.952574491501,,0.4189424,266.73789993286135,,35200,1111.4338622203002,3606056,0.008695534
113.78,1.0,0.008183756,0.0016012402,100,6770.504935741425,,0.4189424,244.63882479667663,,35300,1127.532423827057,3617434,0.0016012402
110.46,1.0,0.009537217,0.016003506,100,6789.240390300751,,0.4189424,240.94144807815553,,35400,1094.3356616779756,3628480,0.016003506
112.99,1.0,0.010147069,0.0040675844,100,6808.587009906769,,0.4189424,252.9391458797455,,35500,1119.632904309069,3639779,0.0040675844
112.66,1.0,0.0009245641,0.0012538331,100,6829.184622049332,,0.4189424,249.53902569770813,,35600,1116.331940385385,3651045,0.0012538331
110.88,1.0,0.009347391,0.0050230487,100,6848.170528173447,,0.4189424,262.74011600494384,,35700,1098.532483681794,3662133,0.0050230487
116.8,1.0,0.00978409,0.0053770435,100,6868.365441560745,,0.4189424,254.33619411468507,,35800,1157.7295267875938,3673813,0.0053770435
111.34,1.0,0.01012374,0.0098873535,100,6885.559561729431,,0.4189424,257.33888741493223,,35900,1103.132459116356,3684947,0.0098873535
115.8,1.0,0.009840739,0.009631769,100,6907.044780731201,,0.4189424,285.1374062728882,,36000,1147.7332490344786,3696527,0.009631769
117.07,1.0,0.0100261085,0.0031829046,100,6927.94908285141,,0.4189424,267.1369936466217,,36100,1160.432386734912,3708234,0.0031829046
115.58,1.0,0.009997704,0.009165838,100,6946.220906257629,,0.4189424,280.13835743904116,,36200,1145.5357569485845,3719792,0.009165838
120.4,1.0,0.008191606,0.006802091,100,6968.376690626144,,0.4189424,299.73542764663694,,36300,1193.735184729924,3731832,0.006802091
120.68,1.0,0.009690519,0.007168138,100,6991.274529218674,,0.4189424,308.0357663536072,,36400,1196.5358804894522,3743900,0.007168138
125.12,1.0,0.009808733,0.007821497,100,7012.058238744736,,0.4189424,316.03416801452636,,36500,1240.937026150205,3756412,0.007821497
116.99,1.0,0.009952593,0.008565863,100,7034.955910682678,,0.4189424,281.63706107139586,,36600,1159.638316941134,3768111,0.008565863
118.6,1.0,0.009700497,0.005377651,100,7056.960794687271,,0.4189424,284.8374630069733,,36700,1175.7358156389873,3779971,0.005377651
120.31,1.0,0.00678547,0.003542992,100,7081.152666807175,,0.4189424,296.2370243358612,,36800,1192.8444454545595,3792002,0.003542992
115.71,1.0,0.00999763,0.015338524,100,7102.200448274612,,0.4189424,265.13948415756226,,36900,1146.8416274912806,3803573,0.015338524
114.22,1.0,0.006056925,0.00043162782,100,7120.824564218521,,0.4189424,259.4414920139313,,37000,1131.9448629393862,3814995,0.00043162782
113.43,1.0,0.010003567,0.0037180975,100,7145.686291217804,,0.4189424,272.640969543457,,37100,1124.0460688335706,3826338,0.0037180975
112.42,1.0,0.009985729,0.013399232,100,7164.451750040054,,0.4189424,270.3400081253052,,37200,1113.944929520993,3837580,0.013399232
111.36,1.0,0.00940007,0.0041681984,100,7184.117616653442,,0.4189424,253.34128350257873,,37300,1103.3447365998943,3848716,0.0041681984
107.0,1.0,0.009098222,0.007996178,100,7203.516649961472,,0.4189424,233.54392803192138,,37400,1059.7438434965627,3859416,0.007996178
107.05,1.0,0.010069366,0.011225825,100,7223.7485320568085,,0.4189424,214.04401178359984,,37500,1060.2387417234902,3870121,0.011225825
108.55,1.0,0.0073640826,0.0034461792,100,7244.300133466721,,0.4189424,244.34280361175536,,37600,1075.2390458699635,3880976,0.0034461792
113.83,1.0,0.009352495,0.008067948,100,7261.677287578583,,0.4189424,253.64014857292176,,37700,1128.0380177970756,3892359,0.008067948
120.7,1.0,0.0094712125,0.005834354,100,7283.148410558701,,0.4189424,304.8343402957916,,37800,1196.7317027846934,3904429,0.005834354
114.02,1.0,0.009684653,0.008810896,100,7299.950325489044,,0.4189424,258.1384208583832,,37900,1129.9325843606268,3915831,0.008810896
115.84,1.0,0.008760437,0.007168556,100,7321.223516225815,,0.4189424,272.23844079971315,,38000,1148.1361578153928,3927415,0.007168556
117.45,1.0,0.009490489,0.009312348,100,7341.205837249756,,0.4189424,284.6346479511261,,38100,1164.23089328832,3939160,0.009312348
114.32,1.0,0.009655965,0.00868471,100,7365.165516376495,,0.4189424,246.93970333099367,,38200,1132.9324104371442,3950592,0.00868471
117.21,1.0,0.008846184,0.0040263734,100,7388.5565819740295,,0.4189424,266.73703995704653,,38300,1161.83517265267,3962313,0.0040263734
118.17,1.0,0.009167257,0.012750644,100,7411.076670408249,,0.4189424,316.03446875572206,,38400,1171.4370186613962,3974130,0.012750644
112.3,1.0,0.0035167462,0.0018085779,100,7432.576438426971,,0.4189424,256.04055158615114,,38500,1112.7370282970928,3985360,0.0018085779
111.62,1.0,0.010000832,0.014185895,100,7448.213681459427,,0.4189424,275.23886366844175,,38600,1105.9378781136675,3996522,0.014185895
113.11,1.0,0.009653803,0.00641626,100,7470.612842082977,,0.4189424,259.8390486049652,,38700,1120.8358502813235,4007833,0.00641626
114.23,1.0,0.0067042005,0.003403779,100,7487.506652355194,,0.4189424,254.0406572628021,,38800,1132.0399724510376,4019256,0.003403779
116.08,1.0,0.009459041,0.006487154,100,7509.066220521927,,0.4189424,267.53674741744993,,38900,1150.5381283285567,4030864,0.006487154
116.32,1.0,0.010177481,0.008852358,100,7528.673732042313,,0.4189424,261.637873134613,,39000,1152.9385512146657,4042496,0.008852358
119.76,1.0,0.0093524875,0.0077082952,100,7546.972976207733,,0.4189424,297.9362135887146,,39100,1187.335160991507,4054472,0.0077082952
114.62,1.0,0.009148833,0.005570841,100,7571.838308572769,,0.4189424,264.2384314918518,,39200,1135.936124801534,4065934,0.005570841
116.99,1.0,0.00994844,0.020366812,100,7589.193685770035,,0.4189424,275.03602887153625,,39300,1159.6328006869212,4077633,0.020366812
120.69,1.0,0.0098230215,0.0034595593,100,7609.225802659988,,0.4189424,298.93504866600034,,39400,1196.6340188540207,4089702,0.0034595593
122.97,1.0,0.008407617,0.008407586,100,7629.170539855957,,0.4189424,291.3354021167755,,39500,1219.4330495051854,4101999,0.008407586
124.76,1.0,0.009394198,0.009748265,100,7650.570067167282,,0.4189424,328.63151113510133,,39600,1237.3319552133653,4114475,0.009748265
116.24,1.0,0.0098215025,0.010635219,100,7666.921766757965,,0.4189424,254.138598985672,,39700,1152.1354317633857,4126099,0.010635219
121.15,1.0,0.008674437,0.007028365,100,7687.346743583679,,0.4189424,301.4354206562042,,39800,1201.233256309529,4138214,0.007028365
116.85,1.0,0.009090191,0.0063334047,100,7711.524496793747,,0.4189424,266.0367786693573,,39900,1158.2361218142305,4149899,0.0063334047
117.53,1.0,0.009141499,0.0030927882,100,7731.808263301849,,0.4189424,278.03571690559386,,40000,1165.0342380479995,4161652,0.0030927882
108.74,1.0,0.008121856,0.0071666944,100,7751.106499195099,,0.4189424,244.24147987365723,,40100,1077.1376679500363,4172526,0.0071666944
110.73,1.0,0.009661187,0.003474812,100,7771.257972002029,,0.4189424,267.74094048500064,,40200,1097.0370933348286,4183599,0.003474812
107.48,1.0,0.0076223793,0.005137074,100,7793.180284500122,,0.4189424,217.7427772140503,,40300,1064.538327690881,4194347,0.005137074
107.06,1.0,0.0087824,0.004474123,100,7810.538316011429,,0.4189424,242.74270614624024,,40400,1060.3367135903707,4205053,0.004474123
