TimestepsSoFar,TimeElapsed,optimgain,EpThisIter,EpRewMean,entloss,Step_size,EpLenMean,EpisodesSoFar,meankl,ev_tdlam_before,entropy,DiscEpRewMean,surrgain
1890727,6692.910665988922,0.0053112535,100,1209.8286296374586,,1.0,122.01,20400,0.010062685,,0.4189424,298.13239753723144,0.0053112535
1903093,6710.148519515991,0.009000086,100,1226.324074710173,,1.0,123.66,20500,0.009882526,,0.4189424,305.8314167976379,0.009000086
1914795,6725.006395339966,0.00706695,100,1159.9280769015686,,1.0,117.02,20600,0.0092579,,0.4189424,275.8353122615814,0.00706695
1926847,6741.280413389206,0.0032819177,100,1194.9289404592041,,1.0,120.52,20700,0.008153753,,0.4189424,295.834260597229,0.0032819177
1939304,6758.062394618988,0.007469972,100,1235.4257644925854,,1.0,124.57,20800,0.0075460696,,0.4189424,297.93192234039304,0.007469972
1951346,6772.960848808289,0.006746156,100,1193.929765077102,,1.0,120.42,20900,0.009242702,,0.4189424,299.2340406036377,0.006746156
1963558,6787.821005344391,0.009968827,100,1210.9241280384338,,1.0,122.12,21000,0.009793248,,0.4189424,293.8310657405853,0.009968827
1975422,6802.040213108063,0.008833693,100,1176.1303996666893,,1.0,118.64,21100,0.01008632,,0.4189424,289.9354706954956,0.008833693
1987090,6816.963654756546,0.010789702,100,1156.531350874737,,1.0,116.68,21200,0.009824288,,0.4189424,267.83521344184874,0.010789702
1998833,6831.973695755005,0.015075072,100,1164.0305017436453,,1.0,117.43,21300,0.009927505,,0.4189424,291.93545908927916,0.015075072
2010951,6847.733667612076,0.0065506687,100,1201.5285342240093,,1.0,121.18,21400,0.009544083,,0.4189424,304.1320258140564,0.0065506687
2022559,6861.72545337677,0.0054173674,100,1150.5303701714315,,1.0,116.08,21500,0.009414638,,0.4189424,263.63537373542783,0.0054173674
2034327,6875.803244113922,0.006112981,100,1166.5299085255122,,1.0,117.68,21600,0.009930653,,0.4189424,281.1345698642731,0.006112981
2046029,6888.6209037303925,0.012959053,100,1159.934553969773,,1.0,117.02,21700,0.0097482065,,0.4189424,294.23489820480347,0.012959053
2057919,6902.903076648712,0.0031442102,100,1178.7289566172826,,1.0,118.9,21800,0.00902724,,0.4189424,277.1356512451172,0.0031442102
2069676,6917.025884151459,0.009163688,100,1165.4253640628342,,1.0,117.57,21900,0.009902656,,0.4189424,269.83316796302796,0.009163688
2082136,6933.532794952393,0.0075126966,100,1235.726815607149,,1.0,124.6,22000,0.009930131,,0.4189424,294.2327140903473,0.0075126966
2094164,6949.121716976166,0.0023394055,100,1192.5294418979372,,1.0,120.28,22100,0.0040091914,,0.4189424,285.9342860889435,0.0023394055
2106142,6964.4794363975525,0.009466624,100,1187.5294701560906,,1.0,119.78,22200,0.010035203,,0.4189424,280.3341412734985,0.009466624
2118376,6980.157295227051,0.007339507,100,1213.133128299418,,1.0,122.34,22300,0.0095832,,0.4189424,305.6335006046295,0.007339507
2130564,6995.534045219421,0.0061292113,100,1208.5331041772997,,1.0,121.88,22400,0.009608966,,0.4189424,297.5331144428253,0.0061292113
2142888,7008.912487745285,0.011034871,100,1222.1312873250843,,1.0,123.24,22500,0.009572415,,0.4189424,309.2329239559174,0.011034871
2155038,7022.7530817985535,0.006122689,100,1204.7334400160266,,1.0,121.5,22600,0.008714416,,0.4189424,298.7325606250763,0.006122689
2167422,7036.463198184967,0.005061644,100,1228.1314900370578,,1.0,123.84,22700,0.008282711,,0.4189424,320.53357377052305,0.005061644
2179745,7049.754010438919,0.008808971,100,1222.0329588610202,,1.0,123.23,22800,0.009366641,,0.4189424,292.33494227409363,0.008808971
2192558,7062.262914180756,0.005594966,100,1271.0292148326382,,1.0,128.13,22900,0.008744645,,0.4189424,321.2293034744263,0.005594966
2204946,7076.787608385086,0.0049929824,100,1228.5316413546125,,1.0,123.88,23000,0.009605579,,0.4189424,315.2334719848633,0.0049929824
2216797,7089.7691860198975,0.0055789026,100,1174.834565998899,,1.0,118.51,23100,0.009711668,,0.4189424,286.03472301483157,0.0055789026
2228472,7103.329354286194,0.008816599,100,1157.2366027732712,,1.0,116.75,23200,0.009832777,,0.4189424,267.13712288856505,0.008816599
2240257,7117.337219715118,0.007919591,100,1168.2355118976268,,1.0,117.85,23300,0.0094398465,,0.4189424,280.73542786598205,0.007919591
2252278,7132.5955691337585,0.0069217235,100,1191.8348808048343,,1.0,120.21,23400,0.010181676,,0.4189424,268.0377188110352,0.0069217235
2264491,7147.750884771347,0.011921755,100,1211.0311371291868,,1.0,122.13,23500,0.009777062,,0.4189424,306.93280102729796,0.011921755
2276454,7162.579010486603,0.0048548225,100,1186.0315959577595,,1.0,119.63,23600,0.009606335,,0.4189424,277.8360971260071,0.0048548225
2287874,7177.425643205643,0.0035282422,100,1131.733691260068,,1.0,114.2,23700,0.009287892,,0.4189424,249.64013741493224,0.0035282422
2299364,7191.722296476364,0.00740176,100,1138.7293172565303,,1.0,114.9,23800,0.009229963,,0.4189424,275.7378600883484,0.00740176
2310930,7208.169499397278,0.008295193,100,1146.332710653348,,1.0,115.66,23900,0.007819009,,0.4189424,253.6391347694397,0.008295193
2322595,7224.423379421234,0.007750192,100,1156.2290633823347,,1.0,116.65,24000,0.009609251,,0.4189424,280.1352747249603,0.007750192
2334719,7239.245966911316,0.005287613,100,1202.1270203106144,,1.0,121.24,24100,0.008462483,,0.4189424,315.23042015075686,0.005287613
2346194,7253.911799430847,0.0063080797,100,1137.2304694725765,,1.0,114.75,24200,0.007996382,,0.4189424,269.9376145839691,0.0063080797
2357804,7266.391926050186,0.0027664318,100,1150.726097333644,,1.0,116.1,24300,0.009947284,,0.4189424,278.03491791725156,0.0027664318
2369481,7279.961311578751,0.007032547,100,1157.4244060026667,,1.0,116.77,24400,0.010011995,,0.4189424,275.73417234420776,0.007032547
2381001,7294.235511064529,0.004565854,100,1141.7222881718621,,1.0,115.2,24500,0.009315127,,0.4189424,259.0359748268127,0.004565854
2391860,7307.629306077957,0.018314438,100,1075.6287359574171,,1.0,108.59,24600,0.009400124,,0.4189424,224.7403575325012,0.018314438
2403553,7321.856716871262,0.01400542,100,1159.024605329133,,1.0,116.93,24700,0.010130855,,0.4189424,293.93369923591615,0.01400542
2415142,7334.807664632797,0.0011995484,100,1148.631475001543,,1.0,115.89,24800,0.008858832,,0.4189424,259.5369736862183,0.0011995484
2426837,7350.711748600006,0.0037389526,100,1159.2300668908338,,1.0,116.95,24900,0.0034948278,,0.4189424,272.6357040977478,0.0037389526
2438363,7365.293109416962,0.008379534,100,1142.3271788604652,,1.0,115.26,25000,0.008781673,,0.4189424,249.6378316783905,0.008379534
2450178,7380.138772249222,0.011762714,100,1171.2282276454773,,1.0,118.15,25100,0.010027829,,0.4189424,285.33601351737974,0.011762714
2462259,7394.458666563034,0.004708093,100,1197.8278148609115,,1.0,120.81,25200,0.008672419,,0.4189424,283.5331690597534,0.004708093
2474070,7408.80518913269,0.008291022,100,1170.8324405149426,,1.0,118.11,25300,0.010154279,,0.4189424,273.73374612808226,0.008291022
2485403,7423.362752914429,0.007527822,100,1123.0316790428521,,1.0,113.33,25400,0.009005641,,0.4189424,248.8385562133789,0.007527822
2497245,7438.021629571915,0.0026364678,100,1173.9299693806638,,1.0,118.42,25500,0.006696698,,0.4189424,281.43538880348206,0.0026364678
2508785,7451.924437761307,0.0043255487,100,1143.735173456528,,1.0,115.4,25600,0.0045525017,,0.4189424,262.03869698524477,0.0043255487
2520473,7466.527871608734,0.00845917,100,1158.53388401002,,1.0,116.88,25700,0.009877124,,0.4189424,282.636364736557,0.00845917
2532129,7481.374364614487,0.007750805,100,1155.3355691637705,,1.0,116.56,25800,0.009391231,,0.4189424,276.9361524105072,0.007750805
2543531,7495.136642217636,0.010316855,100,1129.9358177329723,,1.0,114.02,25900,0.010036852,,0.4189424,259.9405253314972,0.010316855
2555001,7510.5460641384125,0.0084972195,100,1136.7321065533208,,1.0,114.7,26000,0.009785421,,0.4189424,250.93684313774108,0.0084972195
2566110,7526.405080795288,0.0040487903,100,1100.63444902386,,1.0,111.09,26100,0.007973598,,0.4189424,245.9384759426117,0.0040487903
2577912,7541.570654392242,0.00514053,100,1169.9343524054475,,1.0,118.02,26200,0.009267798,,0.4189424,308.13482785224915,0.00514053
2589868,7556.802778244019,0.004219518,100,1185.3356267192282,,1.0,119.56,26300,0.008762423,,0.4189424,281.4368169403076,0.004219518
2601484,7570.580507040024,0.0060178847,100,1151.3366496085337,,1.0,116.16,26400,0.009867737,,0.4189424,293.33556080818175,0.0060178847
2612839,7584.654159545898,0.010651765,100,1125.2336956441218,,1.0,113.55,26500,0.010176088,,0.4189424,275.13866050720213,0.010651765
2624145,7598.788965702057,0.0037314405,100,1120.3305782273944,,1.0,113.06,26600,0.0076095,,0.4189424,267.43866799354555,0.0037314405
2635665,7611.959981679916,0.0040085195,100,1141.729782234848,,1.0,115.2,26700,0.009367316,,0.4189424,254.13699277877808,0.0040085195
2647108,7626.035553455353,0.00230161,100,1134.023322282076,,1.0,114.43,26800,0.0068218117,,0.4189424,260.23742715835573,0.00230161
2658930,7640.712905168533,0.0050316066,100,1171.9254447076082,,1.0,118.22,26900,0.0099110035,,0.4189424,279.03363830566406,0.0050316066
2670318,7655.393225669861,0.006552356,100,1128.5269204395804,,1.0,113.88,27000,0.009550974,,0.4189424,250.93770246505738,0.006552356
2681477,7669.849395751953,0.011583352,100,1105.624577411254,,1.0,111.59,27100,0.01001772,,0.4189424,246.0363808631897,0.011583352
2693384,7685.249345779419,0.001054884,100,1180.4266859942772,,1.0,119.07,27200,0.0074684066,,0.4189424,278.63469535827636,0.001054884
2704963,7702.38142824173,0.005661038,100,1147.6251561809427,,1.0,115.79,27300,0.009053039,,0.4189424,272.7357133102417,0.005661038
2715871,7718.833788156509,0.00653709,100,1080.5249687901974,,1.0,109.08,27400,0.009229123,,0.4189424,232.33971188545226,0.00653709
2726571,7736.549899101257,0.007236592,100,1059.72362481574,,1.0,107.0,27500,0.00975495,,0.4189424,253.73819108009337,0.007236592
2737872,7752.7700164318085,0.0054013263,100,1119.8231706949884,,1.0,113.01,27600,0.0049934145,,0.4189424,258.1351480960846,0.0054013263
2749526,7770.25573348999,0.0029391248,100,1155.119722127882,,1.0,116.54,27700,0.008099083,,0.4189424,274.3327845573425,0.0029391248
2760580,7786.32106590271,0.0014941492,100,1095.1201449195128,,1.0,110.54,27800,0.006168996,,0.4189424,246.13734073638915,0.0014941492
2772140,7804.085284233093,0.005351201,100,1145.7171705280855,,1.0,115.6,27900,0.009454725,,0.4189424,257.2356076431274,0.005351201
2783749,7819.958946466446,0.006824407,100,1150.6176678455606,,1.0,116.09,28000,0.009876466,,0.4189424,262.7332434749603,0.006824407
2795068,7835.935166120529,0.0049903123,100,1121.622534569773,,1.0,113.19,28100,0.009749472,,0.4189424,256.5357466983795,0.0049903123
2806427,7852.315712213516,0.0035682244,100,1125.6165186218836,,1.0,113.59,28200,0.008213032,,0.4189424,266.934594707489,0.0035682244
2817409,7868.720178365707,0.010581372,100,1087.927451932158,,1.0,109.82,28300,0.010050537,,0.4189424,220.0427811050415,0.010581372
2828654,7886.101378202438,0.004043448,100,1114.2206482927556,,1.0,112.45,28400,0.010096975,,0.4189424,244.4358979511261,0.004043448
2839869,7902.077193260193,0.012413682,100,1111.2258471198872,,1.0,112.15,28500,0.009733314,,0.4189424,268.53640397071837,0.012413682
2851323,7918.445243358612,0.008007865,100,1135.1249496609362,,1.0,114.54,28600,0.010119279,,0.4189424,251.33746373176575,0.008007865
2862581,7935.300124406815,0.011926373,100,1115.5229908867002,,1.0,112.58,28700,0.009683718,,0.4189424,257.03723349571226,0.011926373
2873715,7952.201849222183,0.014215672,100,1103.1254210266377,,1.0,111.34,28800,0.010079113,,0.4189424,261.3370215511322,0.014215672
2885310,7968.423807859421,0.007922817,100,1149.225732203965,,1.0,115.95,28900,0.009832686,,0.4189424,277.3359122562408,0.007922817
2896996,7984.37605714798,0.0060239355,100,1158.326350100247,,1.0,116.86,29000,0.010077359,,0.4189424,302.63209144592287,0.0060239355
2908733,7998.9662528038025,0.0077742827,100,1163.4253753197513,,1.0,117.37,29100,0.009490453,,0.4189424,282.93355986595157,0.0077742827
2920959,8014.402470588684,0.0059729908,100,1212.3350378656814,,1.0,122.26,29200,0.008043729,,0.4189424,292.2337171936035,0.0059729908
2932154,8028.957610368729,0.009611909,100,1109.2306450168367,,1.0,111.95,29300,0.0095498655,,0.4189424,243.73884128570558,0.009611909
2943614,8042.96319103241,0.007930643,100,1135.7280838147067,,1.0,114.6,29400,0.008011219,,0.4189424,262.4379409980774,0.007930643
2955146,8056.017334222794,0.005506111,100,1142.9240049395373,,1.0,115.32,29500,0.009664265,,0.4189424,273.1354260635376,0.005506111
2965850,8068.048225641251,0.012438341,100,1060.128168707561,,1.0,107.04,29600,0.010062008,,0.4189424,215.84170744895934,0.012438341
2977454,8077.774746179581,0.0093361605,100,1150.1272889284048,,1.0,116.04,29700,0.010035614,,0.4189424,268.5362661170959,0.0093361605
2988915,8088.781288385391,0.0063176025,100,1135.8278508033777,,1.0,114.61,29800,0.009921479,,0.4189424,235.93772044181824,0.0063176025
3000370,8102.004821062088,0.010504517,100,1135.226336918475,,1.0,114.55,29900,0.009872408,,0.4189424,234.23834342956542,0.010504517
3012282,8117.88240814209,0.008288945,100,1180.924749232526,,1.0,119.12,30000,0.009894527,,0.4189424,298.03380861282346,0.008288945
3023445,8133.5273406505585,0.0063612596,100,1106.0251930437362,,1.0,111.63,30100,0.00897783,,0.4189424,253.13625883102418,0.0063612596
3034562,8147.509002685547,0.0028448633,100,1101.4261226518693,,1.0,111.17,30200,0.009099471,,0.4189424,249.33828948020934,0.0028448633
3046195,8160.5386662483215,0.0042779176,100,1153.0251619740889,,1.0,116.33,30300,0.009745284,,0.4189424,259.13679196357725,0.0042779176
3058002,8175.068573236465,0.0052273036,100,1170.4265840692874,,1.0,118.07,30400,0.0062947096,,0.4189424,274.9344919204712,0.0052273036
3069158,8189.601678848267,0.0075259865,100,1105.3290102415262,,1.0,111.56,30500,0.009580765,,0.4189424,242.93839332580566,0.0075259865
3080645,8202.231119632721,0.006464362,100,1138.4270706660284,,1.0,114.87,30600,0.007488426,,0.4189424,268.2357781124115,0.006464362
3091986,8215.18521308899,0.002228772,100,1123.8270928747013,,1.0,113.41,30700,0.0070514726,,0.4189424,252.93750448226928,0.002228772
3102836,8227.50886797905,0.0036719195,100,1074.7311862434979,,1.0,108.5,30800,0.007273662,,0.4189424,234.4403594493866,0.0036719195
3113427,8236.188877820969,0.004070487,100,1048.828247211547,,1.0,105.91,30900,0.009641533,,0.4189424,221.03988919258117,0.004070487
3123765,8248.296045541763,0.006596924,100,1023.5297060408374,,1.0,103.38,31000,0.009572233,,0.4189424,216.54311613082885,0.006596924
3133989,8261.8478577137,0.0077543217,100,1012.127581593355,,1.0,102.24,31100,0.00963955,,0.4189424,223.84208610534668,0.0077543217
3144743,8276.37276506424,0.0045017344,100,1065.1203143233768,,1.0,107.54,31200,0.0091592595,,0.4189424,238.63682374954223,0.0045017344
3155970,8290.93168759346,0.0043726927,100,1112.418948209586,,1.0,112.27,31300,0.009663258,,0.4189424,264.6344201278687,0.0043726927
3167294,8304.604684591293,0.005083589,100,1122.119965480836,,1.0,113.24,31400,0.00972792,,0.4189424,264.4359722518921,0.005083589
3177902,8317.360214948654,0.0045578675,100,1050.5204184438353,,1.0,106.08,31500,0.008422641,,0.4189424,233.438473405838,0.0045578675
3188013,8328.29436135292,0.007043385,100,1000.8207699489907,,1.0,101.11,31600,0.009948961,,0.4189424,224.04087769508362,0.007043385
3198428,8339.889346837997,0.0067009325,100,1031.2224221495205,,1.0,104.15,31700,0.008699744,,0.4189424,220.14156513214112,0.0067009325
3208650,8352.65475320816,0.003835503,100,1011.9240604498285,,1.0,102.22,31800,0.009968378,,0.4189424,228.84083959579468,0.003835503
3218977,8368.810891151428,0.0023131452,100,1022.4180323267848,,1.0,103.27,31900,0.010042502,,0.4189424,211.940674495697,0.0023131452
3229128,8383.447462320328,0.0046417164,100,1004.8226703585025,,1.0,101.51,32000,0.009396919,,0.4189424,203.74285309791566,0.0046417164
3238994,8398.490911960602,0.0023392225,100,976.3264449495383,,1.0,98.66,32100,0.006823038,,0.4189424,202.34461373329162,0.0023392225
3248652,8412.824996709824,0.005848664,100,955.5290055752993,,1.0,96.58,32200,0.008054798,,0.4189424,192.34698009490967,0.005848664
3258930,8426.278730869293,0.0036623096,100,1017.524331758992,,1.0,102.78,32300,0.0077690585,,0.4189424,214.74132714271545,0.0036623096
3268652,8439.666791677475,0.0036358424,100,961.9268390899751,,1.0,97.22,32400,0.009720313,,0.4189424,185.64610035896303,0.0036358424
3279059,8451.625317335129,0.003494339,100,1030.4265436348412,,1.0,104.07,32500,0.008214881,,0.4189424,204.84376728057862,0.003494339
3289739,8464.898773670197,0.0015021479,100,1057.7284813142471,,1.0,106.8,32600,0.0021901554,,0.4189424,245.8400486946106,0.0015021479
3300394,8477.205853700638,0.008739716,100,1055.2284700591697,,1.0,106.55,32700,0.010104272,,0.4189424,236.4406658935547,0.008739716
3311287,8487.820610046387,0.006187776,100,1079.0308116584356,,1.0,108.93,32800,0.009799051,,0.4189424,234.94180221557616,0.006187776
3321904,8500.650152683258,0.002949771,100,1051.429687165119,,1.0,106.17,32900,0.009965251,,0.4189424,219.0412979221344,0.002949771
3332972,8513.750270366669,0.010275072,100,1096.5286175035599,,1.0,110.68,33000,0.010090114,,0.4189424,248.23859063148498,0.010275072
3343914,8526.532091140747,0.005845404,100,1083.9293968616307,,1.0,109.42,33100,0.010128803,,0.4189424,230.83949598312378,0.005845404
3354945,8539.278276920319,0.0084228935,100,1092.8323221403405,,1.0,110.31,33200,0.00725615,,0.4189424,236.94177225112915,0.0084228935
3366168,8551.93429017067,0.006136098,100,1112.0314966830933,,1.0,112.23,33300,0.009483506,,0.4189424,285.3370917224884,0.006136098
3377820,8567.559731006622,0.008331464,100,1154.933116620395,,1.0,116.52,33400,0.00825917,,0.4189424,258.3363029766083,0.008331464
3389115,8581.9988925457,0.0054804077,100,1119.2306256819597,,1.0,112.95,33500,0.0098787425,,0.4189424,262.33780751228335,0.0054804077
3399940,8596.309098005295,0.0073790723,100,1072.2338766192445,,1.0,108.25,33600,0.00953596,,0.4189424,232.4418671798706,0.0073790723
3411462,8613.692556381226,0.0034370495,100,1141.9294364885127,,1.0,115.22,33700,0.006602793,,0.4189424,248.43792859077453,0.0034370495
3422721,8629.411922931671,0.005449013,100,1115.627093374018,,1.0,112.59,33800,0.008285051,,0.4189424,254.04028569221498,0.005449013
3434205,8645.594910383224,0.0072271163,100,1138.131454899936,,1.0,114.84,33900,0.0074556842,,0.4189424,288.13651493072507,0.0072271163
3445290,8660.22497844696,0.011281726,100,1098.2346059098616,,1.0,110.85,34000,0.009765915,,0.4189424,252.93972047805786,0.011281726
3457156,8675.628501415253,0.0024086132,100,1176.325431180043,,1.0,118.66,34100,0.0074488684,,0.4189424,278.735097026825,0.0024086132
3468387,8689.53586268425,0.005842588,100,1112.8314370563387,,1.0,112.31,34200,0.008295344,,0.4189424,243.53950258255006,0.005842588
3479893,8701.294991254807,0.006574734,100,1140.33075767289,,1.0,115.06,34300,0.009802776,,0.4189424,277.93683574676515,0.006574734
3491139,8713.950332403183,0.003302694,100,1114.3293510792837,,1.0,112.46,34400,0.00844222,,0.4189424,260.93826488494875,0.003302694
3502522,8726.39768743515,0.002924005,100,1128.0268749784896,,1.0,113.83,34500,0.0071767457,,0.4189424,278.2358754825592,0.002924005
3514138,8737.954066753387,0.0042234734,100,1151.3268465238332,,1.0,116.16,34600,0.005488102,,0.4189424,307.3322167301178,0.0042234734
3525602,8749.789826154709,0.007844691,100,1136.1262947086786,,1.0,114.64,34700,0.009961337,,0.4189424,239.83783018112183,0.007844691
3537521,8763.147598028183,0.010530889,100,1181.6252826054106,,1.0,119.19,34800,0.009532685,,0.4189424,283.33277632713316,0.010530889
3548722,8776.265476942062,0.011536494,100,1109.8306428580916,,1.0,112.01,34900,0.010025808,,0.4189424,258.33671732902525,0.011536494
3560330,8790.588040351868,0.0067444984,100,1150.5238925919086,,1.0,116.08,35000,0.010067823,,0.4189424,259.73460065841675,0.0067444984
3572552,8804.388939142227,0.010180815,100,1211.9266120061982,,1.0,122.22,35100,0.010041133,,0.4189424,290.5326907157898,0.010180815
3584128,8817.858812332153,0.0074056056,100,1147.328808764519,,1.0,115.76,35200,0.009216061,,0.4189424,256.23804423332217,0.0074056056
3596006,8832.005622386932,0.0054080603,100,1177.5271009629682,,1.0,118.78,35300,0.009107842,,0.4189424,294.13365986824033,0.0054080603
3607225,8845.795125722885,0.007583369,100,1111.629881939641,,1.0,112.19,35400,0.0075470754,,0.4189424,239.6393618488312,0.007583369
3618330,8860.98436331749,0.011365962,100,1100.2282806722424,,1.0,111.05,35500,0.010041905,,0.4189424,253.53648658752442,0.011365962
3629427,8875.601717233658,0.0036659548,100,1099.4328206979026,,1.0,110.97,35600,0.00999231,,0.4189424,230.43887709617616,0.0036659548
3641066,8890.74562215805,0.0047132457,100,1153.6312875463668,,1.0,116.39,35700,0.008134349,,0.4189424,261.23652696609497,0.0047132457
3652099,8904.680969238281,0.0064141955,100,1093.0327657791097,,1.0,110.33,35800,0.009861583,,0.4189424,236.34120562553406,0.0064141955
3663632,8918.819126605988,0.012844782,100,1143.031015799968,,1.0,115.33,35900,0.010038126,,0.4189424,253.63830519676208,0.012844782
3675354,8932.21389579773,0.0036906463,100,1161.9293753294419,,1.0,117.22,36000,0.0073802355,,0.4189424,270.43565340042113,0.0036906463
3686918,8943.984551429749,0.0116792,100,1146.1352823419093,,1.0,115.64,36100,0.0098413,,0.4189424,287.0369138240814,0.0116792
3698482,8956.098119020462,0.007596142,100,1146.1306018850446,,1.0,115.64,36200,0.010045588,,0.4189424,272.93778186798096,0.007596142
3710061,8967.464545965195,0.0027189173,100,1147.6361964150053,,1.0,115.79,36300,0.009167948,,0.4189424,258.04001001358034,0.0027189173
3721799,8979.140197753906,0.005337732,100,1163.5346688649902,,1.0,117.38,36400,0.008669062,,0.4189424,274.2373327255249,0.005337732
3733034,8991.446050167084,0.0034517029,100,1113.233635923993,,1.0,112.35,36500,0.01011909,,0.4189424,272.33877020835877,0.0034517029
3744764,9004.553784132004,0.00820746,100,1162.7326088167515,,1.0,117.3,36600,0.009457598,,0.4189424,268.4365173625946,0.00820746
3755917,9016.563126564026,0.00795135,100,1105.0369592588424,,1.0,111.53,36700,0.009962285,,0.4189424,253.5381193637848,0.00795135
3767396,9026.560611724854,0.0029790313,100,1137.632715014599,,1.0,114.79,36800,0.009823594,,0.4189424,266.637806596756,0.0029790313
3779002,9036.966673851013,0.0010524292,100,1150.3279936456834,,1.0,116.06,36900,0.003310797,,0.4189424,245.13571472167968,0.0010524292
3790676,9051.612150907516,0.0020281782,100,1157.1282243767057,,1.0,116.74,37000,0.007874831,,0.4189424,306.7336519145966,0.0020281782
3801767,9064.617485761642,0.007961437,100,1098.8325793259867,,1.0,110.91,37100,0.008194352,,0.4189424,269.8378049182892,0.007961437
3813221,9079.191124677658,0.0069221337,100,1135.1354472722917,,1.0,114.54,37200,0.0060846647,,0.4189424,263.23963724136354,0.0069221337
3824569,9093.920723438263,0.0019536335,100,1124.5368357274178,,1.0,113.48,37300,0.009725381,,0.4189424,238.74003794670105,0.0019536335
3835990,9106.607506513596,0.009914034,100,1131.8336099636479,,1.0,114.21,37400,0.009846995,,0.4189424,268.33802444458007,0.009914034
3848216,9120.466419696808,0.009056483,100,1212.3298161626217,,1.0,122.26,37500,0.009969962,,0.4189424,304.03285725593565,0.009056483
3859973,9134.636383533478,0.009396045,100,1165.4348855362232,,1.0,117.57,37600,0.009149,,0.4189424,254.83786534309388,0.009396045
3871210,9149.823780536652,0.009481547,100,1113.4362142668278,,1.0,112.37,37700,0.009551306,,0.4189424,244.939439535141,0.009481547
3882855,9165.635444402695,0.0031109655,100,1154.235005447008,,1.0,116.45,37800,0.009565307,,0.4189424,280.136220703125,0.0031109655
3894667,9181.391518592834,0.0032678088,100,1170.9332662359127,,1.0,118.12,37900,0.006792723,,0.4189424,289.6356704902649,0.0032678088
3906797,9198.72991847992,0.0063442383,100,1202.7256447527848,,1.0,121.3,38000,0.009037196,,0.4189424,299.6326823806763,0.0063442383
3919045,9214.866212129593,0.017332442,100,1214.5284110322211,,1.0,122.48,38100,0.0097996835,,0.4189424,342.829579000473,0.017332442
3931723,9230.527882575989,0.005486244,100,1257.5267846050879,,1.0,126.78,38200,0.009175075,,0.4189424,328.52926505088806,0.005486244
3943652,9244.626280784607,0.010529286,100,1182.6268142436863,,1.0,119.29,38300,0.009911713,,0.4189424,293.6336046695709,0.010529286
3954908,9258.695178508759,0.01489039,100,1115.3308177595948,,1.0,112.56,38400,0.010032235,,0.4189424,248.0375656032562,0.01489039
3966550,9273.960083723068,0.0064043957,100,1153.930317380623,,1.0,116.42,38500,0.008268802,,0.4189424,285.03520741462705,0.0064043957
3978100,9288.623233318329,0.0024753544,100,1144.727703312333,,1.0,115.5,38600,0.007023861,,0.4189424,270.03745121002197,0.0024753544
3989247,9304.376068353653,0.007491332,100,1104.4287146389115,,1.0,111.47,38700,0.009027944,,0.4189424,246.7375672054291,0.007491332
4000842,9319.4478225708,0.005716172,100,1149.222991869594,,1.0,115.95,38800,0.008881298,,0.4189424,291.73493323326113,0.005716172
4012114,9334.809448242188,0.004747726,100,1116.9220457923664,,1.0,112.72,38900,0.009362477,,0.4189424,246.436304397583,0.004747726
4023083,9350.968247890472,0.007602524,100,1086.6227561036158,,1.0,109.69,39000,0.009164273,,0.4189424,253.33825456619263,0.007602524
4033954,9366.876952648163,0.008740544,100,1076.8215192762236,,1.0,108.71,39100,0.008990362,,0.4189424,244.83780205726623,0.008740544
4045055,9382.493618249893,0.005659514,100,1099.824987698332,,1.0,111.01,39200,0.009476131,,0.4189424,263.9385527038574,0.005659514
4056001,9397.549067258835,0.004326312,100,1084.3222076712043,,1.0,109.46,39300,0.00902268,,0.4189424,238.33915559768676,0.004326312
4067188,9413.99682855606,0.008719983,100,1108.4197383131507,,1.0,111.87,39400,0.009269937,,0.4189424,257.0360509490967,0.008719983
4078342,9431.230838775635,0.0082388865,100,1105.1213482999926,,1.0,111.54,39500,0.010104975,,0.4189424,263.53554644584653,0.0082388865
4089877,9447.735470533371,0.008479886,100,1143.2206723514662,,1.0,115.35,39600,0.009784556,,0.4189424,272.7361286354065,0.008479886
4100966,9463.12243270874,0.009736647,100,1098.6243685670222,,1.0,110.89,39700,0.009742681,,0.4189424,251.03840558052062,0.009736647
4112166,9477.984462738037,0.0036467828,100,1109.724288199393,,1.0,112.0,39800,0.006877511,,0.4189424,250.43694286346437,0.0036467828
4123198,9491.25169801712,0.005723114,100,1092.9229793222894,,1.0,110.32,39900,0.0095325075,,0.4189424,246.03887055397033,0.005723114
4134419,9505.260757923126,0.006405017,100,1111.824544379458,,1.0,112.21,40000,0.009788854,,0.4189424,250.1374604034424,0.006405017
4145455,9520.801796913147,0.012812583,100,1093.326863130198,,1.0,110.36,40100,0.010002609,,0.4189424,255.83860874176025,0.012812583
4156588,9536.21257853508,0.008088726,100,1103.0253052647429,,1.0,111.33,40200,0.010050077,,0.4189424,252.23850330352784,0.008088726
4168282,9552.213609695435,0.0068726703,100,1159.1225765009826,,1.0,116.94,40300,0.009850113,,0.4189424,271.5335375022888,0.0068726703
4179571,9568.177859067917,0.0028782275,100,1118.6284329574787,,1.0,112.89,40400,0.0091261,,0.4189424,258.5370709323883,0.0028782275
4190853,9585.051307678223,0.006976338,100,1117.926887367859,,1.0,112.82,40500,0.009201108,,0.4189424,267.43637738227847,0.006976338
