MeanIW,Bound,TimeElapsed,EpLenMean,InitialReturnMean,InitialReturnMin,OptimizationReturnMean,StdIWNorm,MaxIWNorm,LearnableVariance,ReturnMeanIW,Iteration,OptimizationReturnMax,ESSRenyi,EmpiricalD2,TimestepsSoFar,J_sample_variance,OptimizationReturnMin,ReturnStepMaxmin,MinIW,StdIW,InitialReturnStd,MeanEntropy,Weights,InitialReturnMax,MeanIWNorm,MinIWNorm,ESSClassic,MaxIW,EpThisIter,VarianceInit,ReturnStepMax,EpisodesSoFar,EpRewMean,InitialBound
2.6801443,1915.7839,470.940411567688,109.54,1085.168,9.980556,1075.1875,0.163148,1.6293011,True,3455.9019,70,1869.769,2.2345154,44.75243,589884,551197700.0,,10.0,0.00722287,16.3148,270.07767,-0.113001086,[-1.047  1.272 -1.457 -1.776 -1.592],1879.7496,0.026801445,7.22287e-05,2.627774,162.93011,100,-1,10.0,7000,1085.1679961142017,854.9466
1.0510744,808.25574,480.98899269104004,104.87,1038.4489,9.980124,1028.4688,0.0042061876,0.026144532,True,1093.7257,71,2139.7886,85.0656,1.1755633,600371,335553.56,,10.0,0.34014404,0.42061877,286.55038,-0.11798645,[-1.055  1.238 -1.464 -1.813 -1.532],2149.7688,0.010510743,0.0034014403,86.19619,2.6144533,100,-1,10.0,7100,1038.4488919962967,775.157
1.4690154,1176.7173,491.62307572364807,107.73,1067.0515,699.719,367.3326,0.018694552,0.1258869,True,1582.5448,72,1320.0344,37.153957,2.6915033,611144,1564781.4,,10.0,0.06336113,1.8694551,251.76263,-0.11885059,[-1.063  1.236 -1.47  -1.824 -1.537],2019.7534,0.014690153,0.0006336113,38.175415,12.58869,100,-1,10.0,7200,1067.051634913559,819.68335
19.988222,12795.019,501.21755146980286,103.1,1020.7395,709.7807,310.95877,1.8613533,18.700037,True,21809.95,73,1149.9187,0.06383399,1566.5636,621454,5261320700.0,,10.0,2.2586994e-05,186.13533,241.33763,-0.08627229,[-1.092  1.264 -1.469 -1.771 -1.538],1859.6995,0.19988222,2.2586993e-07,1.1400167,1870.0037,100,-1,10.0,7300,1020.7395002954242,792.97375
1.041176,834.59436,512.5262053012848,108.07,1070.4556,689.7118,380.74374,0.005120849,0.02421032,True,1133.0997,74,1490.0219,79.982315,1.2502764,632261,742126.25,,10.0,0.1454524,0.5120849,281.68527,-0.09306781,[-1.016  1.238 -1.476 -1.834 -1.505],2179.7336,0.01041176,0.0014545239,80.521774,2.4210322,100,-1,10.0,7400,1070.4555516954354,803.49365
1.2789959,1116.2258,522.0353484153748,109.08,1080.5679,9.979765,1070.588,0.02498825,0.2427328,True,1534.3455,75,2209.7932,42.277317,2.3653345,643169,16689566.0,,10.0,0.20603587,2.498825,314.21875,-0.05794499,[-1.011  1.245 -1.472 -1.816 -1.512],2219.773,0.012789959,0.0020603586,20.75938,24.27328,100,-1,10.0,7500,1080.5677685166272,808.702
1.3471935,1102.8975,532.9172396659851,108.5,1074.7402,319.77618,754.964,0.020933397,0.14247322,True,1511.2341,76,1689.8413,36.331326,2.7524457,654019,5079190.5,,10.0,0.041301813,2.0933397,261.74838,-0.12840074,[-1.027  1.269 -1.47  -1.776 -1.477],2009.6176,0.013471936,0.00041301813,29.287231,14.247323,100,-1,10.0,7600,1074.7401809031107,828.6132
1.0771221,854.9414,543.1459074020386,110.74,1097.1494,769.5577,327.5917,0.0053945486,0.038137533,True,1235.675,77,1949.9312,76.5285,1.3067027,665093,1289922.2,,10.0,0.22980183,0.5394548,274.33005,-0.13429493,[-1.022  1.259 -1.463 -1.783 -1.547],2719.4888,0.010771221,0.0022980182,79.946884,3.8137534,100,-1,10.0,7700,1097.1494093762878,764.0813
1.0346231,799.1477,552.6510016918182,109.85,1088.2415,9.981685,1078.2596,0.0031753853,0.026721537,True,1133.2808,78,2599.6555,91.49821,1.0929176,676078,258058.73,,10.0,0.5510748,0.3175385,295.89355,-0.121195495,[-1.04   1.286 -1.461 -1.769 -1.553],2609.6372,0.010346231,0.005510748,91.39137,2.6721537,100,-1,10.0,7800,1088.2413847296239,768.6273
1.2654443,1079.5645,562.4145352840424,112.38,1113.534,799.64575,313.8883,0.03204643,0.26154402,True,1611.7383,79,969.95654,16.585762,6.029268,687316,6120421.0,,10.0,0.008775394,3.204643,234.00725,-0.1935528,[-1.047  1.299 -1.456 -1.766 -1.54 ],1769.6023,0.0126544405,8.775394e-05,13.489492,26.154404,100,-1,10.0,7900,1113.5340633389098,896.8029
1.0219142,894.89966,573.3990445137024,119.37,1183.4471,19.961973,1163.4852,0.004372899,0.03536619,True,1231.9532,80,2529.7974,85.840416,1.1649524,699253,854167.75,,10.0,0.45782137,0.43728992,372.1756,-0.17125496,[-1.026  1.301 -1.445 -1.774 -1.612],2549.7593,0.010219143,0.0045782137,84.52305,3.536619,100,-1,10.0,8000,1183.4471719685323,871.1668
1.0555336,891.22314,582.1127173900604,115.96,1149.3368,779.67706,369.6597,0.0041391677,0.023158034,True,1215.3044,81,1680.0554,86.409035,1.1572864,710849,818886.56,,10.0,0.3956384,0.4139168,285.00516,-0.17548431,[-1.028  1.303 -1.445 -1.764 -1.59 ],2459.7324,0.010555334,0.003956384,86.67213,2.3158035,100,-1,10.0,8100,1149.3367429495054,848.08215
1.0982152,931.843,591.7003259658813,115.74,1147.1335,,1147.1335,0.008702039,0.070331,True,1271.89,82,2369.6143,72.83978,1.3728762,722423,1511998.9,,10.0,0.22517873,0.87020385,306.7626,-0.21097875,[-1.03   1.312 -1.44  -1.747 -1.594],2369.6143,0.010982152,0.0022517873,61.43011,7.0331,100,-1,10.0,8200,1147.1335783447214,856.9164
1.0717245,839.93835,601.6756994724274,115.48,1144.5189,9.981333,1134.5376,0.0046455576,0.03278242,True,1222.0078,83,2849.6826,84.030426,1.1900451,733971,390333.25,,10.0,0.44212905,0.4645558,341.34476,-0.1902375,[-1.026  1.312 -1.441 -1.739 -1.63 ],2859.664,0.010717243,0.0044212905,84.18273,3.278242,100,-1,10.0,8300,1144.5189118630342,794.283
1.0097754,782.3544,611.3671681880951,112.79,1117.6252,9.982468,1107.6427,0.000827572,0.012034044,True,1123.991,84,2769.5645,99.29113,1.0071393,745250,94176.41,,10.0,0.8327795,0.0827572,301.35428,-0.18613559,[-1.036  1.327 -1.44  -1.737 -1.609],2779.5469,0.010097753,0.008327795,99.33282,1.2034044,100,-1,10.0,8400,1117.6252758533826,777.20166
1.1362563,1048.3462,620.769716501236,116.57,1155.4363,819.5272,335.90915,0.0111757275,0.095107,True,1365.2698,85,1170.2573,59.128174,1.6912411,756907,2088869.5,,10.0,0.2185413,1.1175727,261.20584,-0.14958905,[-1.036  1.328 -1.436 -1.741 -1.605],1989.7845,0.011362564,0.002185413,50.82891,9.5107,100,-1,10.0,8500,1155.4363438087516,911.7385
1.2947353,1074.3431,630.2085030078888,116.14,1151.1511,,1151.1511,0.01770832,0.11041403,True,1533.0317,86,2249.602,36.080017,2.7716172,768521,5369320.5,,10.0,0.04288166,1.7708323,301.27032,-0.09014135,[-1.03   1.317 -1.436 -1.759 -1.569],2249.602,0.012947352,0.0004288166,34.835308,11.041403,100,-1,10.0,8600,1151.1511914801993,875.6324
1.4199579,1068.4172,639.2210712432861,108.97,1079.4288,309.7627,769.6662,0.020708507,0.14170612,True,1515.8529,87,1639.8235,28.478363,3.511438,779418,3588240.8,,10.0,0.025516856,2.0708508,231.89217,-0.116790764,[-1.034  1.327 -1.455 -1.768 -1.509],1949.5862,0.01419958,0.00025516856,31.980574,14.170612,100,-1,10.0,8700,1079.4289193127256,840.65436
1.0474669,911.3253,648.1509737968445,117.04,1160.1482,619.6763,540.472,0.0039094714,0.021892287,True,1200.4205,88,1589.8555,87.62136,1.1412742,791122,551898.8,,10.0,0.3601101,0.39094713,287.29382,-0.13842788,[-1.046  1.307 -1.46  -1.774 -1.536],2209.5317,0.010474669,0.003601101,87.77309,2.1892288,100,-1,10.0,8800,1160.148229900402,889.5369
1.027142,810.32715,658.4086365699768,119.63,1186.037,729.7881,456.24893,0.004946101,0.026991077,True,1286.4111,89,2819.8179,83.38432,1.1992662,803085,1330208.4,,10.0,0.24359488,0.49461007,402.66077,-0.15556335,[-1.046  1.305 -1.477 -1.785 -1.557],3549.606,0.010271421,0.0024359487,81.17669,2.6991076,100,-1,10.0,8900,1186.0370270268672,751.30066
1.2420402,997.49396,667.9794387817383,112.29,1112.6466,9.980677,1102.6661,0.016715955,0.10110992,True,1385.138,90,2099.7488,44.430244,2.250719,814314,3499231.0,,10.0,0.05613323,1.6715956,310.23758,-0.1728804,[-1.054  1.315 -1.473 -1.769 -1.575],2109.7295,0.0124204,0.0005613323,35.570694,10.110992,100,-1,10.0,9000,1112.6467091664467,854.25867
1.6391304,1456.5226,677.6012036800385,120.02,1189.9493,789.60657,400.34274,0.023860017,0.11902983,True,1955.704,91,1280.1493,25.787708,3.8778164,826316,3446576.5,,10.0,0.08397315,2.3860016,303.00574,-0.1437525,[-1.027  1.299 -1.47  -1.794 -1.592],2069.7559,0.016391303,0.0008397314,32.06238,11.902983,100,-1,10.0,9100,1189.9493227644164,936.45703
5.5870805,1940.7361,688.5261762142181,115.78,1147.5295,659.6918,487.83777,0.45764706,4.591854,True,5071.1675,92,1749.8505,0.8886934,112.52475,837894,95243910.0,,10.0,0.0010463097,45.76471,301.89948,-0.17349918,[-1.055  1.328 -1.473 -1.752 -1.563],2409.5422,0.055870805,1.0463097e-05,1.4685322,459.18542,100,-1,10.0,9200,1147.5295341862293,852.422
1.0675955,798.32135,699.3864917755127,107.95,1069.2317,599.63837,469.59332,0.004362658,0.026589327,True,1139.6986,93,1950.0886,83.67765,1.1950623,848689,556298.7,,10.0,0.3455559,0.4362658,251.02267,-0.16622104,[-1.103  1.324 -1.456 -1.729 -1.592],2549.727,0.010675954,0.003455559,85.69059,2.6589327,100,-1,10.0,9300,1069.2316813485822,756.9552
1.2468517,1002.1294,709.5644071102142,113.03,1120.0409,629.59906,490.44186,0.012627521,0.070026755,True,1438.1315,94,1690.0916,42.459446,2.3551886,859992,1833881.9,,10.0,0.08220804,1.262752,328.3302,-0.16321744,[-1.107  1.317 -1.455 -1.736 -1.585],2319.6907,0.012468517,0.00082208036,49.366447,7.002676,100,-1,10.0,9400,1120.0409456379102,835.9381
1.005687,840.8092,717.9166834354401,110.07,1090.4504,,1090.4504,0.0024024572,0.016981933,True,1110.5757,95,2139.6958,94.36681,1.0596945,870999,233378.84,,10.0,0.6037219,0.24024573,314.24817,-0.16438483,[-1.087  1.314 -1.445 -1.774 -1.582],2139.6958,0.01005687,0.006037219,94.60138,1.6981933,100,-1,10.0,9500,1090.4504514567695,828.3923
1.0048792,900.8252,727.5402064323425,114.37,1133.4463,749.678,383.76828,0.0008216287,0.012297526,True,1139.2175,96,1190.0266,99.30654,1.006983,882436,642692.75,,10.0,0.8004345,0.08216288,256.25436,-0.1686938,[-1.092  1.319 -1.449 -1.76  -1.583],1939.7046,0.010048793,0.008004345,99.33589,1.2297527,100,-1,10.0,9600,1133.4462087448537,895.88184
1.1768236,964.7711,737.664144039154,111.41,1103.8467,739.68616,364.16055,0.007842486,0.05705713,True,1283.4066,97,1480.0492,72.79563,1.3737088,893577,966284.2,,10.0,0.31445742,0.78424853,307.76718,-0.18150333,[-1.094  1.322 -1.457 -1.762 -1.588],2219.7354,0.011768236,0.0031445741,69.24708,5.7057133,100,-1,10.0,9700,1103.8466923232436,831.9857
6.234906,5791.1147,746.5876066684723,112.67,1116.4252,589.7866,526.6385,0.56475925,5.6762967,True,11161.466,98,1619.9084,0.25395137,393.77618,904844,5289244700.0,,10.0,0.00012914206,56.475918,279.00467,-0.14993288,[-1.101  1.341 -1.466 -1.745 -1.6  ],2209.695,0.062349062,1.2914206e-06,1.2041259,567.6297,100,-1,10.0,9800,1116.4251504202282,845.7939
1.1256984,939.90967,758.4447867870331,113.94,1129.0968,539.68933,589.4075,0.013047366,0.12424878,True,1301.6375,99,1739.9923,59.576633,1.6785104,916238,1150566.5,,10.0,0.07338736,1.3047366,272.2292,-0.1477644,[-1.076  1.372 -1.478 -1.695 -1.569],2279.6816,0.011256982,0.00073387363,42.673256,12.424878,100,-1,10.0,9900,1129.096811274202,849.8938
1.0199744,798.1157,768.470959186554,114.85,1138.2102,269.7904,868.41974,0.001973885,0.01503544,True,1150.7039,100,2559.5513,96.58878,1.035317,927723,205112.4,,10.0,0.60024947,0.19738853,333.81473,-0.15743218,[-1.059  1.339 -1.462 -1.701 -1.567],2829.3418,0.010199742,0.0060024946,96.39009,1.5035441,100,-1,10.0,10000,1138.2101792894819,791.688
1.131484,973.6804,777.9580783843994,114.62,1135.9077,289.7638,846.1439,0.0046930453,0.02418625,True,1276.5002,101,1849.805,74.8816,1.3354416,939185,401414.44,,10.0,0.16343856,0.46930453,302.10287,-0.15071301,[-1.055  1.338 -1.453 -1.694 -1.576],2139.5688,0.01131484,0.0016343856,85.32181,2.418625,100,-1,10.0,10100,1135.9076069348912,873.8651
5.6128807,4645.9297,786.1945707798004,116.76,1157.3163,599.6908,557.62555,0.47779253,4.797364,True,9367.523,102,1830.128,0.3972481,251.73186,950861,3003474400.0,,10.0,2.0837364e-05,47.77925,283.04828,-0.23722848,[-1.049  1.326 -1.45  -1.717 -1.57 ],2429.8188,0.05612881,2.0837363e-07,1.361258,479.73642,100,-1,10.0,10200,1157.3163658557964,859.7256
1.0151767,887.9054,796.4861218929291,117.27,1162.43,619.75775,542.6721,0.001132382,0.012777243,True,1179.0642,103,1739.815,98.514015,1.015084,962588,496072.6,,10.0,0.74498296,0.11323819,305.09406,-0.23416165,[-1.002  1.331 -1.451 -1.734 -1.656],2359.5728,0.010151766,0.0074498295,98.77106,1.2777243,100,-1,10.0,10300,1162.429909171785,873.44244
1.1511539,1005.2722,806.4000730514526,120.37,1193.4335,,1193.4335,0.010753416,0.07471913,True,1390.9297,104,2379.7412,57.1146,1.7508658,974625,2096697.5,,10.0,0.21561426,1.0753417,321.5753,-0.20832703,[-1.008  1.335 -1.457 -1.742 -1.653],2379.7412,0.01151154,0.0021561426,53.40105,7.4719133,100,-1,10.0,10400,1193.4334110715474,901.97577
1.1131353,961.65643,816.5575349330902,116.24,1152.1334,789.73615,362.39737,0.013154189,0.09458514,True,1294.4913,105,1349.989,61.99397,1.6130601,986249,1151071.4,,10.0,0.20929518,1.315419,228.94316,-0.20757914,[-0.997  1.336 -1.46  -1.761 -1.627],2139.725,0.011131354,0.0020929517,41.728012,9.458514,100,-1,10.0,10500,1152.1335147040957,890.0718
1.1092223,1002.95264,825.9993243217468,121.1,1200.7147,299.76837,900.9464,0.0070425603,0.037064955,True,1349.0579,106,2079.7913,70.90359,1.4103659,998359,862344.3,,10.0,0.27380055,0.70425606,316.26154,-0.19221626,[-1.004  1.353 -1.459 -1.734 -1.627],2379.5596,0.011092224,0.0027380055,71.27023,3.7064955,100,-1,10.0,10600,1200.7147769034316,909.27936
1.4770314,1128.1389,836.7243466377258,116.92,1158.9014,279.7191,879.18225,0.03430677,0.23236217,True,1727.9305,107,1739.8556,17.006317,5.880168,1010051,11652599.0,,10.0,0.0042638024,3.430677,250.7649,-0.21415602,[-1.008  1.367 -1.46  -1.718 -1.611],2019.5747,0.014770316,4.2638025e-05,15.637557,23.236217,100,-1,10.0,10700,1158.9013840126668,911.555
1.7960052,1773.7322,847.2129199504852,126.8,1257.6915,279.72717,977.9645,0.07365973,0.6842459,True,2947.5034,108,2049.876,5.9086494,16.924341,1022731,191791870.0,,10.0,0.0009004399,7.3659735,346.94598,-0.26394624,[-1.011  1.404 -1.478 -1.709 -1.633],2329.6033,0.017960053,9.004399e-06,5.6114383,68.42459,100,-1,10.0,10800,1257.691596503693,972.3745
1.1849971,1039.3164,858.1517767906189,122.86,1218.3169,289.7235,928.5934,0.0155855,0.09830861,True,1460.815,109,1979.976,43.49464,2.2991338,1035017,3421318.2,,10.0,0.0894483,1.5585499,317.03455,-0.23267715,[-1.001  1.371 -1.477 -1.754 -1.683],2269.6995,0.011849971,0.000894483,36.632137,9.830861,100,-1,10.0,10900,1218.3169256573979,940.33673
1.132619,1062.2046,868.9038031101227,127.61,1265.8075,299.8379,965.9696,0.010763799,0.07068952,True,1539.4574,110,2609.866,55.75605,1.7935274,1047778,2492707.5,,10.0,0.10017592,1.0763799,375.2833,-0.27519235,[-1.01   1.393 -1.475 -1.736 -1.652],2909.7039,0.011326189,0.0010017592,52.544266,7.0689526,100,-1,10.0,11000,1265.8074782161402,909.443
1.1486814,1119.1962,880.2466020584106,125.42,1243.9047,579.6165,664.28815,0.01046484,0.06803834,True,1462.0044,111,1580.1738,59.54043,1.6795311,1060320,1422332.1,,10.0,0.14889966,1.046484,287.64175,-0.24038278,[-1.005  1.398 -1.479 -1.736 -1.694],2159.7903,0.011486814,0.0014889966,54.6455,6.8038335,100,-1,10.0,11100,1243.9046743651738,979.38544
1.3623699,1184.2764,891.9864571094513,126.21,1251.8201,9.980259,1241.8398,0.02434886,0.18007757,True,1716.5728,112,2109.676,23.785656,4.2042146,1072941,9250351.0,,10.0,0.00976386,2.4348865,317.89917,-0.2684481,[-1.     1.403 -1.484 -1.737 -1.659],2119.6562,0.013623699,9.76386e-05,23.842232,18.007757,100,-1,10.0,11200,1251.820055213688,992.21625
2.6973934,2033.989,903.4064836502075,126.95,1259.2114,9.980508,1249.231,0.16611919,1.6573383,True,3567.5095,113,2459.5479,3.889915,25.707502,1085636,428469440.0,,10.0,0.006807318,16.611921,359.99023,-0.26454544,[-1.023  1.401 -1.492 -1.742 -1.687],2469.5283,0.02697393,6.8073175e-05,2.5688965,165.73383,100,-1,10.0,11300,1259.2115439523075,956.7572
1.1512295,1039.6497,913.390115737915,117.59,1165.6118,279.78198,885.82983,0.00885469,0.054772153,True,1351.7776,114,1769.9443,64.68712,1.5459028,1097395,885283.25,,10.0,0.22698042,0.885469,282.2241,-0.293819,[-1.041  1.378 -1.471 -1.7   -1.683],2049.7263,0.0115122935,0.0022698042,62.83015,5.4772153,100,-1,10.0,11400,1165.6118177709016,914.57263
21.72006,15231.523,925.2613501548767,120.16,1191.311,589.5122,601.7989,2.118032,21.290468,True,26113.164,115,1640.0859,0.062973194,1587.9772,1109411,17032666000.0,,10.0,8.258316e-05,211.80316,296.16254,-0.33021855,[-1.049  1.373 -1.468 -1.693 -1.713],2229.5981,0.21720067,8.258316e-07,1.0406721,2129.0469,100,-1,10.0,11500,1191.3110616899567,918.24225
1.0994651,866.7478,935.4478108882904,111.07,1100.3539,,1100.3539,0.005453937,0.030348822,True,1209.7178,116,2469.0696,77.74021,1.2863356,1120518,708851.06,,10.0,0.2616484,0.54539376,443.6229,-0.32707593,[-1.037  1.418 -1.479 -1.645 -1.749],2469.0696,0.010994651,0.0026164837,80.25236,3.0348823,100,-1,10.0,11600,1100.3538651592094,797.9558
1.0369097,933.5142,946.0393035411835,121.05,1200.1544,249.83728,950.3172,0.0024138917,0.016752705,True,1267.7806,117,2379.792,92.83139,1.0772219,1132623,288728.97,,10.0,0.4935045,0.24138919,349.36008,-0.3341517,[-1.033  1.426 -1.488 -1.64  -1.746],2629.6294,0.010369097,0.004935045,94.85917,1.6752706,100,-1,10.0,11700,1200.1544637962581,878.09204
1.117316,1023.9127,957.2414388656616,119.22,1181.8649,119.89895,1061.966,0.0075620245,0.042476404,True,1398.1588,118,2389.553,67.442635,1.4827416,1144545,1626977.8,,10.0,0.12913875,0.75620246,357.53513,-0.36763173,[-1.032  1.424 -1.51  -1.649 -1.753],2509.452,0.011173159,0.0012913875,68.5842,4.2476406,100,-1,10.0,11800,1181.8647519385884,874.5209
1.0600955,911.3109,968.6413731575012,120.78,1197.4435,269.8092,927.6343,0.0038730095,0.026144285,True,1267.4269,119,2449.7476,87.47916,1.1431295,1156623,417947.8,,10.0,0.38905433,0.38730097,364.8934,-0.38640383,[-1.024  1.425 -1.516 -1.652 -1.787],2719.557,0.010600957,0.0038905432,88.22408,2.6144285,100,-1,10.0,11900,1197.4434382754662,864.367
1.0154848,908.12946,978.6199584007263,114.85,1138.1603,129.86469,1008.29565,0.0021306362,0.014790173,True,1155.2202,120,1839.8489,95.3201,1.0490967,1168108,228157.56,,10.0,0.6033661,0.21306363,352.23495,-0.39422303,[-1.028  1.43  -1.52  -1.647 -1.805],1969.7136,0.010154847,0.006033661,95.78341,1.4790173,100,-1,10.0,12000,1138.1603411756957,896.9206
1.0136418,899.30725,989.3904798030853,115.57,1145.3732,129.8816,1015.49164,0.004818541,0.02829412,True,1227.0293,121,2329.903,84.5034,1.1833843,1179665,720845.3,,10.0,0.19647479,0.4818541,412.13974,-0.41558766,[-1.028  1.428 -1.515 -1.639 -1.813],2459.7847,0.010136418,0.001964748,81.56767,2.829412,100,-1,10.0,12100,1145.3732376037165,844.1123
1.4881476,1209.5637,1001.7305119037628,125.13,1240.9596,,1240.9596,0.019654097,0.13244112,True,1929.8109,122,3369.2588,32.824398,3.0465143,1192178,9315764.0,,10.0,0.0080536455,1.9654098,463.9166,-0.46462798,[-1.023  1.426 -1.528 -1.644 -1.835],3369.2588,0.014881476,8.0536454e-05,36.439537,13.244112,100,-1,10.0,12200,1240.95956963006,828.31134
1.0303918,929.46704,1013.9098901748657,120.44,1194.0662,139.88051,1054.1857,0.002331577,0.016943883,True,1235.2283,123,2279.4033,93.90746,1.0648781,1204222,203465.23,,10.0,0.46476156,0.23315768,315.39478,-0.47838572,[-1.044  1.438 -1.554 -1.639 -1.884],2419.284,0.010303918,0.0046476154,95.12911,1.6943884,100,-1,10.0,12300,1194.0661668121681,897.7656
1.0576946,1060.3575,1025.750848531723,128.79,1277.5819,509.51617,768.0656,0.0054358896,0.029454049,True,1391.4163,124,1939.9971,82.11843,1.2177534,1217101,797482.8,,10.0,0.2783286,0.543589,332.16367,-0.46833077,[-1.046  1.438 -1.557 -1.64  -1.897],2449.5132,0.010576945,0.002783286,79.10567,2.945405,100,-1,10.0,12400,1277.581869648733,977.5789
16.485413,21198.549,1036.5205125808716,128.08,1270.466,9.983009,1260.483,1.5973694,16.0577,True,33298.383,125,2329.6414,0.056082156,1783.0984,1229909,106206224000.0,,10.0,5.2970994e-05,159.73694,405.97147,-0.5422995,[-1.047  1.443 -1.607 -1.643 -1.887],2339.6243,0.16485411,5.2970995e-07,1.0538715,1605.7699,100,-1,10.0,12500,1270.465969790344,983.92163
1.2850673,1362.2437,1048.4430253505707,134.46,1334.3386,9.98061,1324.3582,0.011099602,0.058104847,True,1737.9009,126,2349.8542,59.1931,1.6893861,1243355,2753605.8,,10.0,0.14403248,1.1099602,346.4127,-0.50183916,[-1.     1.423 -1.61  -1.684 -1.961],2359.835,0.012850672,0.0014403247,57.272408,5.810485,100,-1,10.0,12600,1334.338616389308,1045.3191
1.2359926,1224.4194,1059.2501649856567,131.69,1306.6218,859.4682,447.1537,0.01733136,0.1493455,True,1632.4402,127,1390.2859,45.603386,2.1928196,1256524,1932275.2,,10.0,0.10957107,1.7331359,268.89294,-0.47524777,[-1.     1.423 -1.619 -1.692 -1.921],2249.7542,0.012359925,0.0010957107,33.71286,14.934551,100,-1,10.0,12700,1306.6218656776086,1031.0844
1.0628171,1074.4832,1069.9266140460968,131.67,1306.3877,129.87561,1176.5122,0.006182507,0.039178126,True,1444.634,128,2469.8354,73.991806,1.351501,1269691,989080.6,,10.0,0.1684381,0.61825067,364.75964,-0.48038754,[-0.999  1.436 -1.629 -1.685 -1.894],2599.711,0.010628172,0.001684381,74.71686,3.9178126,100,-1,10.0,12800,1306.3878029329094,987.9895
1.0553457,1088.3868,1081.5651950836182,132.76,1317.3242,949.34845,367.97583,0.006318798,0.030062145,True,1381.6641,129,1130.367,75.42971,1.3257376,1282967,1145574.9,,10.0,0.1357854,0.6318798,234.36852,-0.49399048,[-0.991  1.424 -1.623 -1.697 -1.899],2079.7153,0.010553458,0.001357854,73.61102,3.0062146,100,-1,10.0,12900,1317.3242505266678,1062.6122
1.3406218,1211.6782,1092.8171434402466,128.93,1279.0256,599.6701,679.35547,0.01618717,0.08123944,True,1629.6428,130,1520.0713,38.5814,2.5919223,1295860,1700779.0,,10.0,0.050199233,1.6187172,263.34198,-0.4750977,[-0.981  1.415 -1.636 -1.706 -1.913],2119.7415,0.013406216,0.0005019923,40.685047,8.123944,100,-1,10.0,13000,1279.0256306250487,1019.41125
1.2779584,1237.685,1103.3450253009796,131.09,1300.6301,9.980228,1290.6499,0.022771358,0.21648464,True,1668.3953,131,2339.79,44.644886,2.2398982,1308969,9047163.0,,10.0,0.17357478,2.2771358,310.27573,-0.47524777,[-0.989  1.406 -1.625 -1.703 -1.894],2349.7703,0.012779584,0.0017357477,23.952065,21.648464,100,-1,10.0,13100,1300.6300843397366,1012.8432
1.012914,1045.515,1114.3383390903473,135.01,1339.8096,289.75226,1050.0573,0.003289712,0.023596656,True,1388.7462,132,2359.9329,89.39357,1.1186486,1322470,474488.56,,10.0,0.3933065,0.32897118,367.70572,-0.4750146,[-1.004  1.418 -1.621 -1.679 -1.894],2649.685,0.010129138,0.0039330646,90.45845,2.3596656,100,-1,10.0,13200,1339.809514496142,1015.2908
6.389522,5719.459,1124.818664073944,126.42,1253.9161,9.980293,1243.9359,0.4810904,4.831819,True,9209.756,133,2229.7395,0.6176663,161.89972,1335112,5387804700.0,,10.0,0.008550533,48.10904,314.84012,-0.37252876,[-1.003  1.423 -1.622 -1.676 -1.894],2239.7197,0.06389521,8.550533e-05,1.7333627,483.18192,100,-1,10.0,13300,1253.9161142266871,979.6075
1.8602315,1482.9498,1136.0218307971954,126.82,1257.9226,,1257.9226,0.045020785,0.2739159,True,2449.48,134,2489.5403,9.951734,10.0485,1347794,41272800.0,,10.0,0.019009752,4.5020785,366.51917,-0.37501806,[-0.999  1.408 -1.612 -1.705 -1.791],2489.5403,0.018602317,0.00019009752,14.583154,27.391588,100,-1,10.0,13400,1257.9225290261713,953.0172
1.0799311,1108.4606,1148.6837117671967,132.5,1314.7299,899.56946,415.1604,0.007713907,0.05130615,True,1476.8613,135,1630.1688,70.729645,1.4138343,1361044,1380591.4,,10.0,0.25386792,0.7713907,311.38467,-0.35425094,[-0.966  1.391 -1.612 -1.734 -1.794],2529.7383,0.010799311,0.0025386792,66.215576,5.130615,100,-1,10.0,13500,1314.7298828682306,1004.9015
1.0270995,1036.3889,1159.7571394443512,138.18,1371.5447,859.5729,511.9717,0.0025866213,0.018370483,True,1397.897,136,2009.995,94.5123,1.0580634,1374862,900579.8,,10.0,0.41521162,0.25866213,342.13385,-0.36574212,[-0.971  1.401 -1.605 -1.719 -1.773],2869.5679,0.010270995,0.004152116,94.03606,1.8370483,100,-1,10.0,13600,1371.5446232462448,1020.0957
1.0578914,1031.58,1169.7229011058807,130.9,1298.7148,829.47217,469.24265,0.0052978476,0.031052731,True,1380.3375,137,1740.1296,81.428375,1.2280731,1387952,972909.3,,10.0,0.30788997,0.52978474,287.74915,-0.3862,[-0.975  1.403 -1.609 -1.72  -1.785],2569.6018,0.010578913,0.0030788996,79.94922,3.1052732,100,-1,10.0,13700,1298.7148241039592,984.004
1.2287463,1201.4673,1179.9005718231201,131.1,1300.7092,859.74,440.9692,0.013962217,0.0952434,True,1630.1293,138,1529.9783,46.618103,2.1450894,1401062,1845497.8,,10.0,0.09191806,1.3962218,280.08026,-0.4026497,[-0.973  1.408 -1.607 -1.713 -1.805],2389.7183,0.012287463,0.0009191806,43.645767,9.524341,100,-1,10.0,13800,1300.7092094380296,1008.02954
