Weights,InitialReturnMax,EpisodesSoFar,MinTargetPdf,ESSRenyiArithmetic,ReturnStepMaxmin,DivergenceHarmonic,EpRewMean,EpLenMean,EmpiricalD2Arithmetic,Inner Iteration,WReturnMean,ReturnMeanIW,MinIW,TimeElapsed,InitialBound,ReturnStepMax,MeanEntropy,ESSRenyiHarmonic,MeanIW,InitialReturnStd,InitialReturnMin,MinBehavPdf,TimestepsSoFar,StdIW,Penalization,EmpiricalD2Harmonic,VarianceInitializer,Bound,MaxIW,StdWReturnMean,InitialReturnMean,Iteration,EpThisIter,LearnableVariance,MeanD2-0
[-0.16   1.764 -3.335 -3.522],4999.6694,29200,-250.22943,100.0,10.0,4.3215033e+21,4914.665138039319,491.67,1.0,1,24219756.0,270068150000.0,0.23318991,13155.574014425278,-25662972.0,10.0,0.4189424,100.0,17547.416,256.55746,3669.3916,-250.22943,11848129,129840.55,True,1.0,-1,-9.4872555e+16,1294149.5,,4914.665,292,100,,1.0
[-0.11   1.738 -3.352 -3.632],4999.655,29300,-248.50389,100.0,10.0,9.775319e+19,4848.215543579896,484.92,1.0,1,24232302.0,1100962400.0,0.08784693,13207.997217416763,-25675506.0,10.0,0.4189424,100.0,45.63663,852.70593,,-248.50389,11896621,326.82022,True,1.0,-1,-1.4268717e+16,3279.742,,4848.2153,293,100,,1.0
[-0.156  1.704 -3.357 -3.657],4999.622,29400,-240.32811,100.0,10.0,1.5221947e+35,4870.3982845405035,487.35,1.0,1,23806252.0,120898560000000.0,0.057651874,13258.780518054962,-25249438.0,10.0,0.4189424,100.0,5200818.0,292.35663,3669.5605,-240.32811,11945356,25641638.0,True,1.0,-1,-5.630524e+23,184569920.0,,4870.398,294,100,,1.0
[-0.085  1.638 -3.359 -3.735],4999.6143,29500,-259.67807,100.0,10.0,409840380000000.0,4853.857341145364,485.48,1.0,1,24244630.0,6923398000.0,0.14149727,13313.51995062828,-25687808.0,10.0,0.4189424,100.0,277.07397,827.4654,,-259.67807,11993904,2094.9702,True,1.0,-1,-29222855000000.0,20598.074,,4853.8574,295,100,,1.0
[-0.04   1.679 -3.356 -3.749],4999.5635,29600,-250.76929,100.0,10.0,7.497751e+16,4899.309415541831,490.02,1.0,1,24493094.0,102662400000.0,0.093712546,13369.935595989227,-25936242.0,10.0,0.4189424,100.0,4107.8887,699.90137,,-250.76929,12042906,19518.533,True,1.0,-1,-395259100000000.0,183101.86,,4899.3096,296,100,,1.0
[-0.036  1.772 -3.351 -3.667],4999.6553,29700,-236.5504,100.0,10.0,121516984.0,4949.348679473873,495.01,1.0,1,24743486.0,452614720.0,0.24586956,13423.769634246826,-26186692.0,10.0,0.4189424,100.0,18.121208,497.4283,,-236.5504,12092407,92.35671,True,1.0,-1,-16361436000.0,695.0869,,4949.3486,297,100,,1.0
[ 0.027  1.772 -3.352 -3.663],4999.6284,29800,-242.05626,100.0,10.0,461488430000000.0,4752.04198558896,475.32,1.0,1,23744074.0,17546357000.0,0.06498215,13470.528601646423,-25187264.0,10.0,0.4189424,100.0,702.0889,1078.0406,,-242.05626,12139939,3198.1472,True,1.0,-1,-31019942000000.0,26563.312,,4752.042,298,100,,1.0
[ 0.09   1.679 -3.354 -3.717],4999.6504,29900,-248.02592,100.0,10.0,1.748762e+18,4949.296458109929,495.02,1.0,1,24741968.0,1063336300000.0,0.009778854,13517.329481840134,-26185168.0,10.0,0.4189424,100.0,42549.887,496.4201,9.979475,-248.02592,12189441,301173.9,True,1.0,-1,-1909527300000000.0,2892214.2,,4949.2964,299,100,,1.0
[ 0.104  1.749 -3.349 -3.615],4999.6133,30000,-254.66753,100.0,10.0,33456971000000.0,4899.365271562031,490.03,1.0,1,24492656.0,22908776000.0,0.14536647,13580.62475848198,-25935836.0,10.0,0.4189424,100.0,916.6792,699.1968,,-254.66753,12238444,3436.6138,True,1.0,-1,-8370390600000.0,23994.293,,4899.365,300,100,,1.0
[ 0.152  1.805 -3.345 -3.514],4999.626,30100,-250.8775,100.0,10.0,3638940000000000.0,4999.290802122872,500.0,1.0,1,24992906.0,22278334000.0,0.006961811,13643.167110204697,-26436098.0,10.0,0.4189424,100.0,891.4586,0.20138328,4998.4766,-250.8775,12288444,3760.2578,True,1.0,-1,-87078910000000.0,30798.941,,4999.2905,301,100,,1.0
[ 0.148  1.858 -3.35  -3.401],4999.627,30200,-239.78615,100.0,10.0,6543140000000000.0,4949.318924487283,495.01,1.0,1,24743190.0,624821400000.0,0.050186742,13696.136189460754,-26186382.0,10.0,0.4189424,100.0,25004.48,497.4253,,-239.78615,12337945,211357.45,True,1.0,-1,-117361590000000.0,2117668.8,,4949.319,302,100,,1.0
[ 0.149  1.94  -3.37  -3.309],4999.6973,30300,-246.7375,100.0,10.0,1.8821715e+18,4785.320855669782,478.65,1.0,1,23816056.0,415448700000.0,0.0013818666,13748.960273981094,-25259288.0,10.0,0.4189424,100.0,17008.008,957.4766,,-246.7375,12385810,123614.055,True,1.0,-1,-1980375200000000.0,1224715.4,,4785.321,303,100,,1.0
[ 0.135  1.849 -3.374 -3.393],4999.6377,30400,-252.9306,100.0,10.0,1173102800000.0,4849.546554226561,485.05,1.0,1,24243470.0,128868590000.0,0.0283021,13795.357751607895,-25686668.0,10.0,0.4189424,100.0,5156.9893,851.6866,,-252.9306,12434315,30239.234,True,1.0,-1,-1691960500000.0,236034.83,,4849.5464,304,100,,1.0
[ 0.067  1.783 -3.396 -3.472],4999.664,30500,-248.98232,100.0,10.0,3.3659944e+16,4853.375360967527,485.43,1.0,1,24244586.0,121553540000.0,0.03216261,13840.877336740494,-25687796.0,10.0,0.4189424,100.0,4864.119,830.26227,,-248.98232,12482858,23207.004,True,1.0,-1,-264897000000000.0,206660.08,,4853.3755,305,100,,1.0
[ 0.087  1.861 -3.391 -3.376],4999.666,30600,-240.4407,100.0,10.0,3.9795164e+17,4849.537722058312,485.05,1.0,1,24243384.0,80009240000.0,0.05031095,13886.484775543213,-25686598.0,10.0,0.4189424,100.0,3201.8289,851.6852,,-240.4407,12531363,18921.559,True,1.0,-1,-910489000000000.0,176221.72,,4849.5376,306,100,,1.0
[ 0.114  1.78  -3.389 -3.467],4999.6006,30700,-247.78528,100.0,10.0,3392018300000000.0,4899.50542052116,490.04,1.0,1,24493062.0,70845370000.0,0.00822332,13937.754426240921,-25936236.0,10.0,0.4189424,100.0,2834.81,698.50366,9.979332,-247.78528,12580367,11605.759,True,1.0,-1,-84121110000000.0,83304.78,,4899.506,307,100,,1.0
[ 0.149  1.85  -3.387 -3.37 ],4999.656,30800,-253.84901,100.0,10.0,7587185400000000.0,4857.787948302944,485.88,1.0,1,24249976.0,58464490000.0,0.040560685,13986.181015491486,-25693184.0,10.0,0.4189424,100.0,2339.3418,807.3877,,-253.84901,12628955,9366.242,True,1.0,-1,-125765590000000.0,84129.99,,4857.788,308,100,,1.0
[ 0.193  1.934 -3.379 -3.288],4999.628,30900,-253.27808,100.0,10.0,4.1336847e+17,4901.369942992544,490.23,1.0,1,24493118.0,147658060000.0,0.23514079,14045.025104045868,-25936312.0,10.0,0.4189424,100.0,5908.2124,685.34033,9.980816,-253.27808,12677978,35744.223,True,1.0,-1,-928009760000000.0,348762.34,,4901.37,309,100,,1.0
[ 0.212  2.022 -3.38  -3.202],4999.5684,31000,-255.17773,100.0,10.0,136415550.0,4801.332610987147,480.25,1.0,1,23992644.0,1221417300.0,0.08412139,14093.175363779068,-25435804.0,10.0,0.4189424,100.0,48.926548,969.4577,9.980571,-255.17773,12726003,162.12093,True,1.0,-1,-18076710000.0,1463.974,,4801.3325,310,100,,1.0
[ 0.263  2.13  -3.343 -3.207],4999.5537,31100,-243.209,100.0,10.0,3.1687582e+19,4928.254792902621,492.93,1.0,1,24575678.0,110548980000.0,0.010276651,14143.942196846008,-26018830.0,10.0,0.4189424,100.0,4424.5796,536.6394,9.980585,-243.209,12775296,20942.627,True,1.0,-1,-8123671000000000.0,192922.52,,4928.255,311,100,,1.0
[ 0.217  2.071 -3.38  -3.3  ],4999.592,31200,-245.36584,100.0,10.0,2.3228835e+18,4771.742039371114,477.3,1.0,1,23771982.0,361852960000.0,0.2730846,14199.147186279297,-25215154.0,10.0,0.4189424,100.0,14483.963,1001.2302,,-245.36584,12823026,87364.17,True,1.0,-1,-2199852900000000.0,831673.4,,4771.742,312,100,,1.0
[ 0.2    2.158 -3.383 -3.212],4999.574,31300,-250.86406,100.0,10.0,2.948373e+19,4757.409463683767,475.87,1.0,1,23744126.0,1146076300000.0,0.013768108,14257.603247404099,-25187288.0,10.0,0.4189424,100.0,45863.71,1054.1259,,-250.86406,12870613,311095.56,True,1.0,-1,-7837186000000000.0,2844855.8,,4757.409,313,100,,1.0
[ 0.178  2.225 -3.382 -3.109],4999.628,31400,-247.1799,100.0,10.0,681318100000000.0,4770.380755616796,477.18,1.0,1,23738704.0,90637660000.0,0.009884768,14309.602997779846,-25181898.0,10.0,0.4189424,100.0,3627.27,991.04517,,-247.1799,12918331,14672.934,True,1.0,-1,-37760128000000.0,104159.69,,4770.381,314,100,,1.0
[ 0.221  2.189 -3.405 -3.218],4999.545,31500,-248.31047,100.0,10.0,9.311603e+26,4800.701767046384,480.19,1.0,1,23992202.0,3140185200000.0,0.037779033,14363.897981882095,-25435348.0,10.0,0.4189424,100.0,125649.76,972.35046,,-248.31047,12966350,1073208.6,True,1.0,-1,-4.403648e+19,10773133.0,,4800.7017,315,100,,1.0
[ 0.219  2.085 -3.403 -3.288],4999.5576,31600,-245.66473,100.0,10.0,1.0913152e+20,4717.982052694231,471.93,1.0,1,23527470.0,95924530000.0,0.0008508758,14424.109831571579,-24970622.0,10.0,0.4189424,100.0,3838.519,1126.1072,,-245.66473,13013543,14965.086,True,1.0,-1,-1.50758e+16,106016.51,,4717.982,316,100,,1.0
[ 0.221  2.186 -3.41  -3.214],4999.618,31700,-253.19847,100.0,10.0,1.5503162e+18,4870.2190351770105,487.13,1.0,1,24280448.0,217165500000.0,0.027275234,14473.507113933563,-25723636.0,10.0,0.4189424,100.0,8691.315,749.2756,9.980262,-253.19847,13062256,69796.17,True,1.0,-1,-1797114300000000.0,701301.6,,4870.2188,317,100,,1.0
[ 0.18   2.277 -3.422 -3.139],4999.584,31800,-237.24554,100.0,10.0,4210042000000000.0,4845.152194144351,484.64,1.0,1,24105038.0,291317400000.0,0.08572819,14536.439765930176,-25548208.0,10.0,0.4189424,100.0,11664.746,793.4338,,-237.24554,13110720,69723.31,True,1.0,-1,-93928930000000.0,599873.4,,4845.1523,318,100,,1.0
[ 0.211  2.345 -3.342 -3.364],4999.579,31900,-245.17918,100.0,10.0,8.345445e+24,4732.689640314184,473.42,1.0,1,23559788.0,3648807800000.0,0.13670093,14603.53412771225,-25002954.0,10.0,0.4189424,100.0,146207.19,1077.7002,,-245.17918,13158062,738480.2,True,1.0,-1,-4.1689954e+18,5881611.5,,4732.6895,319,100,,1.0
[ 0.103  2.354 -3.464 -3.553],4999.6367,32000,-245.40141,100.0,10.0,86695710.0,4799.348225267773,480.04,1.0,1,23993482.0,1081598500.0,0.02227499,14656.352789640427,-25436680.0,10.0,0.4189424,100.0,43.316647,979.6629,,-245.40141,13206066,122.19039,True,1.0,-1,-14518993000.0,842.2303,,4799.348,320,100,,1.0
[ 0.195  2.297 -3.494 -3.61 ],4999.644,32100,-261.733,100.0,10.0,5.7325145e+17,4908.67258831794,490.96,1.0,1,24501596.0,283850380000.0,0.09591731,14714.112920761108,-25944798.0,10.0,0.4189424,100.0,11359.945,637.59424,,-261.733,13255162,66273.41,True,1.0,-1,-1092956600000000.0,624093.3,,4908.6724,321,100,,1.0
[ 0.185  2.398 -3.5   -3.537],4999.6523,32200,-251.47833,100.0,10.0,1.7897396e+26,4763.264572132556,476.45,1.0,1,23754646.0,175477880000.0,0.12266888,14768.33799815178,-25197854.0,10.0,0.4189424,100.0,7021.7637,1032.4519,9.981044,-251.47833,13302807,40085.0,True,1.0,-1,-1.9306962e+19,381535.53,,4763.2646,322,100,,1.0
[ 0.18   2.498 -3.497 -3.462],4999.666,32300,-277.06845,100.0,10.0,5.018671e+19,4756.22578383546,475.76,1.0,1,23704374.0,238239120000.0,0.068098634,14818.276499271393,-25147590.0,10.0,0.4189424,100.0,9533.7,1040.524,,-277.06845,13350383,43086.29,True,1.0,-1,-1.0224118e+16,312447.3,,4756.226,323,100,,1.0
[ 0.132  2.562 -3.488 -3.367],4999.6147,32400,-253.64465,100.0,10.0,1.8533634e+16,4791.697090920713,479.31,1.0,1,23846310.0,302860730000.0,0.029064476,14874.788531064987,-25289496.0,10.0,0.4189424,100.0,12120.594,941.2486,,-253.64465,13398314,49890.426,True,1.0,-1,-196771300000000.0,375070.56,,4791.6973,324,100,,1.0
[ 0.074  2.495 -3.481 -3.456],4999.5674,32500,-256.72913,100.0,10.0,325624250000000.0,4799.429983992852,480.05,1.0,1,23993302.0,38601370000.0,0.028477106,14925.32144856453,-25436462.0,10.0,0.4189424,100.0,1544.6313,979.1706,,-256.72913,13446319,5960.7363,True,1.0,-1,-26079900000000.0,48392.95,,4799.43,325,100,,1.0
[ 0.05   2.452 -3.507 -3.567],4999.635,32600,-255.37198,100.0,10.0,522925420000000.0,4750.8378343013055,475.2,1.0,1,23743590.0,646338400000.0,0.0058731767,14975.648514986038,-25186788.0,10.0,0.4189424,100.0,25862.217,1083.1111,,-255.37198,13493839,242097.94,True,1.0,-1,-33647999000000.0,2432666.0,,4750.838,326,100,,1.0
[ 0.102  2.543 -3.498 -3.5  ],4999.588,32700,-253.94054,100.0,10.0,7.226105e+18,4894.670895736597,489.57,1.0,1,24447932.0,16399692000.0,0.045724843,15036.828001260757,-25891104.0,10.0,0.4189424,100.0,656.26276,700.0931,,-253.94054,13542796,2944.3044,True,1.0,-1,-3879375000000000.0,26029.666,,4894.6714,327,100,,1.0
[ 0.151  2.434 -3.479 -3.531],4999.576,32800,-251.35396,100.0,10.0,3.1873942e+21,4849.4552252261965,485.05,1.0,1,24242558.0,190031920000.0,0.017948778,15093.785408258438,-25685722.0,10.0,0.4189424,100.0,7603.9976,851.6708,,-251.35396,13591301,41184.89,True,1.0,-1,-8.147506e+16,400187.6,,4849.455,328,100,,1.0
[ 0.161  2.527 -3.472 -3.448],4999.5986,32900,-242.98204,100.0,10.0,2077240300000.0,4808.739254438805,480.99,1.0,1,23997044.0,17678248000.0,0.003748745,15150.330514907837,-25440222.0,10.0,0.4189424,100.0,707.6256,934.3831,,-242.98204,13639400,3003.0874,True,1.0,-1,-2097629000000.0,26039.201,,4808.7393,329,100,,1.0
[ 0.085  2.598 -3.487 -3.38 ],4999.592,33000,-244.27547,100.0,10.0,73484820.0,4944.701589593112,494.57,1.0,1,24687574.0,407986100.0,0.1155008,15204.762306928635,-26130750.0,10.0,0.4189424,100.0,16.40325,487.34064,129.89297,-244.27547,13688857,31.265234,True,1.0,-1,-12779056000.0,169.27087,,4944.7017,330,100,,1.0
[ 0.114  2.389 -3.453 -3.251],4999.601,33100,-247.97217,100.0,10.0,8051187300000000.0,4735.259328397556,473.66,1.0,1,23551442.0,146638470000.0,0.1179623,15255.969427108765,-24994622.0,10.0,0.4189424,100.0,5868.824,1062.432,,-247.97217,13736223,43518.27,True,1.0,-1,-129637775000000.0,433181.6,,4735.26,331,100,,1.0
[ 0.057  2.29  -3.456 -3.301],4999.655,33200,-240.29196,100.0,10.0,2.0896923e+22,4702.44812325456,470.37,1.0,1,23493962.0,2875367600000.0,0.00512377,15311.164160966873,-24937170.0,10.0,0.4189424,100.0,115043.36,1175.1362,,-240.29196,13783260,729682.25,True,1.0,-1,-2.086251e+17,6137035.5,,4702.448,332,100,,1.0
[ 0.277  2.386 -3.432 -3.236],4999.5015,33300,-246.36894,100.0,10.0,4.3706225e+19,4712.99499421334,471.45,1.0,1,23496846.0,6413114400000.0,0.11588565,15381.090959787369,-24939968.0,10.0,0.4189424,100.0,256728.12,1133.3695,,-246.36894,13830405,1995760.1,True,1.0,-1,-9546765000000000.0,19039454.0,,4712.995,333,100,,1.0
[ 0.024  2.298 -3.841 -3.13 ],4999.633,33400,-252.99452,100.0,10.0,13820071000.0,4899.63437894895,490.04,1.0,1,24494352.0,6047118000.0,0.0063902717,15443.831367731094,-25937550.0,10.0,0.4189424,100.0,241.96768,698.52216,9.979243,-252.99452,13879409,1044.9379,True,1.0,-1,-175703700000.0,8801.185,,4899.6343,334,100,,1.0
[ 0.106  2.234 -3.849 -3.198],4999.651,33500,-253.26488,100.0,10.0,183392960000000.0,4902.427944070088,490.32,1.0,1,24495204.0,28882362000.0,0.03813581,15497.892564058304,-25938412.0,10.0,0.4189424,100.0,1155.803,679.26807,,-253.26488,13928441,5050.147,True,1.0,-1,-19572728000000.0,41576.254,,4902.428,335,100,,1.0
[ 0.098  2.139 -3.856 -3.278],4999.691,33600,-275.58713,100.0,10.0,993753660.0,4899.449487402528,490.02,1.0,1,24494494.0,3347328800.0,0.049537,15552.715198278427,-25937724.0,10.0,0.4189424,100.0,133.9513,699.9214,,-275.58713,13977443,857.81116,True,1.0,-1,-48842478000.0,8598.617,,4899.4497,336,100,,1.0
[ 0.008  2.199 -3.852 -3.216],4999.672,33700,-248.61592,100.0,10.0,2990575000000.0,4849.564902328997,485.04,1.0,1,24244652.0,9860108000.0,0.17202218,15602.016740560532,-25687872.0,10.0,0.4189424,100.0,394.5172,852.27496,,-248.61592,14025947,1220.4294,True,1.0,-1,-2505602000000.0,10899.566,,4849.565,337,100,,1.0
[ 0.01   2.263 -3.811 -3.117],4999.671,33800,-243.73268,100.0,10.0,1.4145472e+32,4999.4294588871435,500.0,1.0,1,24994294.0,15919250000.0,0.25208455,15662.968916654587,-26437516.0,10.0,0.4189424,100.0,636.92065,0.1453233,4998.829,-243.73268,14075947,2796.866,True,1.0,-1,-1.7164492e+22,19007.713,,4999.4297,338,100,,1.0
[-0.233  2.309 -3.845 -3.11 ],4999.6353,33900,-248.46358,100.0,10.0,6.914075e+19,4765.025547800777,476.65,1.0,1,23671940.0,1265340400000.0,0.025381451,15717.401908636093,-25115140.0,10.0,0.4189424,100.0,54442.13,983.0934,,-248.46358,14123612,381763.2,True,1.0,-1,-1.2001315e+16,3484101.5,,4765.0254,339,100,,1.0
[-0.184  2.247 -3.858 -3.205],4999.715,34000,-245.14767,100.0,10.0,1.3240979e+18,4927.711380137364,492.84,1.0,1,24574096.0,24936667000.0,0.27122417,15777.489180326462,-26017342.0,10.0,0.4189424,100.0,997.65454,540.1468,9.979806,-245.14767,14172896,7476.681,True,1.0,-1,-1660720000000000.0,74555.516,,4927.7114,340,100,,1.0
[-0.122  2.24  -3.857 -3.213],4999.631,34100,-245.72197,100.0,10.0,3.2263087e+27,4799.79029228978,480.07,1.0,1,23994912.0,2769601000000.0,0.054585364,15837.281378030777,-25438108.0,10.0,0.4189424,100.0,110803.93,978.2255,,-245.72197,14220903,916478.6,True,1.0,-1,-8.197251e+19,9166508.0,,4799.79,341,100,,1.0
[-0.029  2.255 -3.78  -3.185],4999.6494,34200,-246.12877,100.0,10.0,179677820000.0,4799.647707883007,480.06,1.0,1,23994482.0,5643132400.0,0.057197984,15885.568961143494,-25437690.0,10.0,0.4189424,100.0,225.80864,978.7059,,-246.12877,14268909,1275.2648,True,1.0,-1,-617381500000.0,12009.253,,4799.648,342,100,,1.0
[ 0.063  2.324 -3.756 -3.143],4999.6465,34300,-248.79062,100.0,10.0,3832407600000000.0,4999.372169476535,500.0,1.0,1,24993722.0,49270830000.0,0.13100743,15954.559538602829,-26436930.0,10.0,0.4189424,100.0,1971.343,0.15628812,4998.8896,-248.79062,14318909,6576.767,True,1.0,-1,-89390890000000.0,54121.5,,4999.3726,343,100,,1.0
[ 0.086  2.39  -3.751 -3.039],4999.6436,34400,-249.28548,100.0,10.0,3.591935e+18,4765.727259955898,476.69,1.0,1,23755126.0,5161957700000.0,0.0074395873,16011.235566616058,-25198330.0,10.0,0.4189424,100.0,206546.06,1021.25964,,-249.28548,14366578,1945152.9,True,1.0,-1,-2740315300000000.0,19549938.0,,4765.727,344,100,,1.0
[ 0.081  2.462 -3.757 -2.938],4999.5645,34500,-246.84995,100.0,10.0,5.519452e+23,4956.89068974019,495.79,1.0,1,24715884.0,31475605000000.0,0.046993814,16071.422178268433,-26159044.0,10.0,0.4189424,100.0,1260265.9,380.94427,1189.4248,-246.84995,14416157,11835378.0,True,1.0,-1,-1.0721719e+18,118989220.0,,4956.8906,345,100,,1.0
[ 0.076  2.364 -3.769 -3.014],4999.56,34600,-252.91855,100.0,10.0,6780270500000000.0,4836.123752948919,483.72,1.0,1,24090524.0,411893470000.0,0.107859194,16126.105521678925,-25533680.0,10.0,0.4189424,100.0,16482.107,838.11237,,-252.91855,14464529,113213.04,True,1.0,-1,-119241990000000.0,1116818.9,,4836.1235,346,100,,1.0
[ 0.105  2.31  -3.754 -3.122],4999.6187,34700,-250.39746,100.0,10.0,6.035414e+18,4849.45848850854,485.04,1.0,1,24243588.0,160657830000.0,0.08318957,16191.123819828033,-25686778.0,10.0,0.4189424,100.0,6428.109,852.2563,,-250.39746,14513033,24530.04,True,1.0,-1,-3545572000000000.0,177235.67,,4849.459,347,100,,1.0
[ 0.128  2.397 -3.751 -3.035],4999.6084,34800,-247.2163,100.0,10.0,1.8605372e+23,4902.57738621478,490.35,1.0,1,24493824.0,258484650000000.0,0.015785214,16232.413381099701,-25937010.0,10.0,0.4189424,100.0,10345663.0,677.17145,9.979796,-247.2163,14562068,102528250.0,True,1.0,-1,-6.227458e+17,1030485440.0,,4902.5776,348,100,,1.0
[ 0.11   2.313 -3.753 -3.126],4999.66,34900,-249.20259,100.0,10.0,2348526500000000.0,4849.655220387085,485.06,1.0,1,24243562.0,101401670000.0,0.09254166,16288.335252285004,-25686776.0,10.0,0.4189424,100.0,4057.5781,851.1201,9.979855,-249.20259,14610574,18321.818,True,1.0,-1,-70040188000000.0,160981.42,,4849.6553,349,100,,1.0
[ 0.082  2.396 -3.724 -3.041],4999.6016,35000,-253.35735,100.0,10.0,14084772000.0,4899.502715820392,490.04,1.0,1,24493032.0,30248247000.0,0.033295143,16347.736949205399,-25936212.0,10.0,0.4189424,100.0,1210.4823,698.5032,9.980398,-253.35735,14659578,11007.345,True,1.0,-1,-201519730000.0,110681.33,,4899.503,350,100,,1.0
[-0.011  2.339 -3.748 -3.097],4999.6562,35100,-258.59354,100.0,10.0,3.0374026e+16,4849.511459737882,485.04,1.0,1,24244120.0,450713580000.0,0.042301472,16401.15346622467,-25687332.0,10.0,0.4189424,100.0,18034.668,852.26556,,-258.59354,14708082,136373.08,True,1.0,-1,-251969760000000.0,1332258.9,,4849.5117,351,100,,1.0
[-0.007  2.432 -3.772 -3.018],4999.5923,35200,-242.14362,100.0,10.0,1.0259863e+36,4751.0545104266,475.22,1.0,1,23743790.0,635189960000000.0,0.019552907,16452.616671323776,-25186964.0,10.0,0.4189424,100.0,25418076.0,1082.2527,,-242.14362,14755604,234225760.0,True,1.0,-1,-1.461771e+24,2352909600.0,,4751.054,352,100,,1.0
[ 0.195  2.308 -3.773 -3.098],4999.6104,35300,-246.89923,100.0,10.0,2.0352606e+18,4821.136126020345,482.22,1.0,1,24028512.0,342888600000.0,0.039623514,16508.288975715637,-25471698.0,10.0,0.4189424,100.0,13720.165,886.09296,,-246.89923,14803826,81419.04,True,1.0,-1,-2059178600000000.0,751033.3,,4821.1357,353,100,,1.0
[ 0.19   2.225 -3.776 -3.191],4999.674,35400,-239.9334,100.0,10.0,5.6155208e+20,4950.9708647070165,495.17,1.0,1,24743976.0,1529518400000.0,0.13978904,16550.854033708572,-26187198.0,10.0,0.4189424,100.0,61199.37,481.52264,159.88145,-239.9334,14853343,526765.4,True,1.0,-1,-3.4200872e+16,5294977.5,,4950.9707,354,100,,1.0
[-0.027  2.131 -3.825 -3.258],4999.6846,35500,-248.30315,100.0,10.0,293084200000.0,4949.573025315384,495.02,1.0,1,24744732.0,8873865000.0,0.012824675,16592.20441699028,-26187960.0,10.0,0.4189424,100.0,355.0414,496.4478,9.979537,-248.30315,14902845,1159.3351,True,1.0,-1,-790179150000.0,8483.411,,4949.573,355,100,,1.0
[ 0.052  2.209 -3.819 -3.2  ],4999.6514,35600,-253.92067,100.0,10.0,85829490000.0,4949.43786066208,495.01,1.0,1,24744378.0,8004879000.0,0.06046107,16623.720872163773,-26187586.0,10.0,0.4189424,100.0,320.28778,497.43723,,-253.92067,14952346,1191.7428,True,1.0,-1,-430806960000.0,11134.571,,4949.438,356,100,,1.0
[-0.009  2.122 -3.824 -3.265],4999.633,35700,-250.12553,100.0,10.0,9414895000000.0,4899.5736157119045,490.03,1.0,1,24494738.0,38425006000.0,0.007882989,16651.096635103226,-25937934.0,10.0,0.4189424,100.0,1537.3638,699.22644,,-250.12553,15001349,9129.568,True,1.0,-1,-4466585600000.0,90032.72,,4899.5737,357,100,,1.0
[ 0.012  2.043 -3.794 -3.355],4999.6406,35800,-248.64767,100.0,10.0,83973850000.0,4899.677616753951,490.04,1.0,1,24494782.0,37659484000.0,0.03389282,16676.99923825264,-25937982.0,10.0,0.4189424,100.0,1506.7529,698.52814,9.980782,-248.64767,15050353,9552.845,True,1.0,-1,-455864250000.0,94339.086,,4899.6777,358,100,,1.0
[-0.038  1.96  -3.775 -3.433],4999.645,35900,-246.26578,100.0,10.0,833266400000.0,4949.5010863778325,495.01,1.0,1,24745010.0,7973169000.0,0.07863261,16702.565831184387,-26188212.0,10.0,0.4189424,100.0,319.00314,497.44357,,-246.26578,15099854,893.7803,True,1.0,-1,-1325348800000.0,7108.084,,4949.5015,359,100,,1.0
[-0.087  1.9   -3.784 -3.53 ],4999.663,36000,-253.1479,100.0,10.0,642324600000000.0,4999.484625668196,500.0,1.0,1,24994848.0,113871576.0,0.09163673,16725.23893928528,-26438060.0,10.0,0.4189424,100.0,4.5558324,0.0955806,4999.2256,-253.1479,15149854,8.844126,True,1.0,-1,-36576273000000.0,71.83584,,4999.485,360,100,,1.0
[-0.149  1.91  -3.784 -3.534],4999.676,36100,-261.74454,100.0,10.0,4.619737e+19,4892.821898023418,489.38,1.0,1,24429570.0,372886200000.0,0.07965668,16747.8867123127,-25872790.0,10.0,0.4189424,100.0,15043.955,699.9039,,-261.74454,15198792,100394.2,True,1.0,-1,-9809530000000000.0,966437.6,,4892.822,361,100,,1.0
[-0.091  1.897 -3.786 -3.553],4999.6846,36200,-246.51624,100.0,10.0,9630675000000.0,4999.490748490389,500.0,1.0,1,24994908.0,32026490000.0,0.008910271,16771.861240148544,-26438134.0,10.0,0.4189424,100.0,1281.3468,0.107129395,4999.176,-246.51624,15248792,4967.7246,True,1.0,-1,-4510737000000.0,35307.93,,4999.4907,362,100,,1.0
[-0.059  1.834 -3.797 -3.655],4999.65,36300,-244.5599,100.0,10.0,19135294000000.0,4849.6910187002795,485.05,1.0,1,24244916.0,20653146000.0,0.043548472,16793.9810090065,-25688118.0,10.0,0.4189424,100.0,826.3356,851.71204,,-244.5599,15297297,3587.3936,True,1.0,-1,-6333658600000.0,29938.94,,4849.6914,363,100,,1.0
[-0.037  1.936 -3.802 -3.586],4999.6846,36400,-250.0841,100.0,10.0,131976180000.0,4999.476759199311,500.0,1.0,1,24994768.0,17680806000.0,0.104946665,16818.719472646713,-26437992.0,10.0,0.4189424,100.0,707.39453,0.10648794,4999.161,-250.0841,15347297,2821.0515,True,1.0,-1,-541971780000.0,20810.371,,4999.477,364,100,,1.0
