InitialReturnMax,InitialReturnStd,MeanEntropy,StdIW,Bound,MinIW,ReturnMeanIW,ESSClassic,TimestepsSoFar,MaxIWNorm,EmpiricalD2,EpThisIter,OptimizationReturnMax,ESSRenyi,Iteration,InitialReturnMin,InitialReturnMean,MinIWNorm,EpisodesSoFar,OptimizationReturnMin,VarianceInit,ReturnStepMax,MaxIW,MeanIW,MeanIWNorm,StdIWNorm,J_sample_variance,EpLenMean,Weights,LearnableVariance,OptimizationReturnMean,EpRewMean,ReturnStepMaxmin,InitialBound,TimeElapsed
3339.6294,415.7356,-0.06267049,0.96770877,1169.8032,0.16622806,1684.0396,60.17354,1309991,0.05540315,1.5806572,100,3049.8823,63.264824,126,289.74695,1439.2281,0.0016622805,12600,,-1,10.0,5.540315,1.1894922,0.011894923,0.009677087,1468206.9,144.96,[-0.869  1.473 -1.614 -1.818 -1.508],True,1149.4812,1439.2281030599052,10.0,1030.2086,1156.9054007530212
3269.0054,472.73383,-0.12115429,5.1355934,2002.3993,0.009127795,3209.0994,13.386807,1324541,0.34513015,9.083981,100,3259.0244,11.008389,127,9.980852,1444.639,9.127794e-05,12700,,-1,10.0,34.513016,2.0190039,0.020190038,0.051355936,71622020.0,145.5,[-0.889  1.495 -1.633 -1.824 -1.482],True,1434.6581,1444.6390033636228,10.0,1044.2693,1169.139872789383
3179.4727,487.85352,-0.16281311,12.914048,2018.9185,0.00016159717,4263.438,3.3216388,1338783,1.2183273,33.223495,100,3049.5813,3.009918,128,129.89136,1413.822,1.6159717e-06,12800,,-1,10.0,121.832726,2.3937232,0.023937233,0.12914048,600853060.0,142.42,[-0.876  1.515 -1.636 -1.811 -1.54 ],True,1283.9305,1413.8219363323358,10.0,1024.4176,1182.5780670642853
3089.4,466.23477,-0.15791923,0.8259791,1346.7996,0.196309,1816.9227,65.919975,1354479,0.052918013,1.5437741,100,2949.5312,64.77631,129,139.86858,1559.195,0.00196309,12900,,-1,10.0,5.2918015,1.1487557,0.011487557,0.008259791,1968988.8,156.96,[-0.829  1.5   -1.63  -1.798 -1.582],True,1419.3263,1559.1948902897886,10.0,1180.8221,1196.4916422367096
3229.5415,500.2032,-0.13705458,0.75379103,1186.8994,0.2012356,1662.3274,68.73225,1369095,0.054202046,1.4447626,100,3109.6484,69.21552,130,119.892975,1451.2289,0.002012356,13000,,-1,10.0,5.4202046,1.1175909,0.011175906,0.00753791,1803687.8,146.16,[-0.815  1.497 -1.64  -1.804 -1.577],True,1331.3359,1451.2287923457855,10.0,1055.6923,1206.8497786521912
3219.04,534.5169,-0.15086533,43.123463,10123.471,0.00033395662,14224.478,1.5617878,1385277,4.316817,108.20244,100,3089.147,0.92419356,131,129.8931,1607.7731,3.339566e-06,13100,,-1,10.0,431.68167,5.4317875,0.054317877,0.4312346,14416763000.0,161.82,[-0.81   1.502 -1.654 -1.822 -1.556],True,1477.8799,1607.7730757908253,10.0,1213.5227,1219.6973965168
3749.4155,637.01935,-0.16043708,3.8265607,1516.5432,0.02341488,2643.3074,14.168724,1398976,0.3320045,6.0207086,100,3749.4155,16.60934,132,,1359.457,0.0002341488,13200,,-1,10.0,33.20045,1.5547165,0.015547165,0.03826561,63025836.0,136.99,[-0.819  1.552 -1.67  -1.794 -1.57 ],True,1359.457,1359.4569122818814,10.0,900.24915,1230.7513720989227
3369.44,634.112,-0.14128697,3.1488698,1475.4341,0.013701071,2345.7815,15.574787,1414330,0.28996173,4.44814,100,3239.5503,22.481306,133,129.88953,1524.9673,0.0001370107,13300,,-1,10.0,28.996174,1.3524764,0.013524762,0.031488694,35207200.0,153.54,[-0.794  1.548 -1.688 -1.825 -1.579],True,1395.0776,1524.967178514914,10.0,1112.2966,1241.9055745601654
4089.593,607.6366,-0.1313758,27.09419,7984.1763,0.00024004426,12667.796,1.8214743,1430288,2.7169213,87.440315,100,3939.743,1.1436372,134,149.85007,1585.371,2.4004426e-06,13400,,-1,10.0,271.69214,3.6904514,0.03690451,0.2709419,11446897000.0,159.58,[-0.809  1.534 -1.691 -1.834 -1.56 ],True,1435.5206,1585.3708595065075,10.0,1084.5,1256.3989098072052
3558.9893,483.30835,-0.14883988,9.683589,2758.834,0.00045135943,5008.1597,6.5465646,1447569,0.6398419,26.629316,100,3399.1316,3.7552598,135,159.85773,1717.6467,4.5135944e-06,13500,,-1,10.0,63.984196,2.5629814,0.025629811,0.09683589,368047650.0,172.81,[-0.788  1.57  -1.789 -1.873 -1.55 ],True,1557.7892,1717.646834319923,10.0,1281.7615,1272.678330898285
3109.4534,556.42615,-0.15076287,0.6553546,1612.3438,0.24281329,2055.9885,73.90232,1466220,0.033259846,1.3570983,100,3099.4724,73.68663,136,9.980836,1854.6842,0.0024281328,13600,,-1,10.0,3.3259847,1.1028196,0.011028196,0.006553545,2039502.2,186.51,[-0.756  1.576 -1.784 -1.894 -1.568],True,1844.7035,1854.6842251622606,10.0,1473.8555,1289.879515171051
3969.4106,625.7149,-0.13274336,5.3190823,1727.9186,0.015142218,3113.743,6.6522164,1482697,0.53134084,8.12593,100,3839.5295,12.306284,137,129.88121,1637.2649,0.00015142218,13700,,-1,10.0,53.134087,1.419933,0.0141993305,0.05319082,233308160.0,164.77,[-0.76   1.596 -1.799 -1.892 -1.57 ],True,1507.3838,1637.2647993354374,10.0,1151.1133,1303.7112011909485
3309.6438,648.23395,-0.13727616,0.3257848,1290.4288,0.448604,1716.0465,91.398384,1499194,0.022890346,1.1025177,100,3299.6626,90.70149,138,9.981233,1639.3025,0.0044860397,13800,,-1,10.0,2.2890346,1.0619653,0.010619654,0.0032578479,696043.6,164.97,[-0.728  1.577 -1.803 -1.906 -1.552],True,1629.3214,1639.3025333186836,10.0,1233.9556,1319.0306556224823
3699.5344,511.60422,-0.15347289,19.130114,2415.423,0.006623421,4677.052,2.2159712,1517323,1.9135271,24.91479,100,3419.7263,4.0136805,139,279.80817,1802.4951,6.6234206e-05,13900,,-1,10.0,191.35272,2.8798218,0.028798217,0.19130114,545068160.0,181.29,[-0.736  1.59  -1.815 -1.906 -1.556],True,1522.687,1802.4952326004268,10.0,1349.3966,1336.2670392990112
2839.536,419.4742,-0.12884521,44.9505,4486.0312,0.0018875093,9689.944,1.2917043,1534412,4.521796,223.9103,100,2829.5547,0.44660744,140,9.981271,1698.5853,1.8875093e-05,14000,,-1,10.0,452.17963,5.1420856,0.051420856,0.44950503,7289935000.0,170.89,[-0.762  1.574 -1.967 -1.901 -1.572],True,1688.604,1698.5852357970389,10.0,1350.8145,1350.4778575897217
3579.6309,431.4769,-0.13775463,0.86081475,1347.3135,0.19558571,1881.4325,62.75151,1551955,0.051322594,1.4842547,100,3449.753,67.37388,141,129.87782,1744.0406,0.001955857,14100,,-1,10.0,5.1322594,1.1172942,0.011172943,0.0086081475,1869614.0,175.43,[-0.789  1.551 -1.964 -1.926 -1.548],True,1614.1626,1744.0406437321735,10.0,1305.6271,1365.8469140529633
3359.748,438.4778,-0.10054706,1.710219,1580.1946,0.049202524,2254.0195,38.68507,1569238,0.103229605,2.6815717,100,2189.937,37.29156,142,1169.8109,1718.0211,0.0004920252,14200,,-1,10.0,10.322961,1.3584394,0.013584396,0.01710219,3492367.5,172.83,[-0.798  1.545 -1.978 -1.916 -1.557],True,548.2102,1718.0211340062867,10.0,1306.5378,1378.9546692371368
3199.6638,444.12222,-0.11084535,79.52281,13367.823,0.0001083415,19904.203,1.1614941,1586708,7.9969296,278.21118,100,3199.6638,0.3594392,143,,1736.7356,1.083415e-06,14300,,-1,10.0,799.693,8.620593,0.08620594,0.79522806,35573820000.0,174.7,[-0.79   1.531 -1.977 -1.939 -1.519],True,1736.7356,1736.7356623451965,10.0,1344.8585,1393.6341106891632
2879.6921,527.7873,-0.16341212,15.854936,4171.4575,0.00012198553,6875.0303,3.463843,1603084,1.5049794,58.761486,100,2879.6921,1.701795,144,,1627.263,1.2198553e-06,14400,,-1,10.0,150.49794,3.0032992,0.030032992,0.15854934,1832928000.0,163.76,[-0.823  1.571 -1.957 -1.853 -1.53 ],True,1627.263,1627.2630046656043,10.0,1274.5741,1406.2664380073547
3279.6753,430.62988,-0.1828104,56.943047,5184.5996,0.0001539473,10797.103,1.4666909,1620475,5.7063255,195.23611,100,2129.8933,0.5122003,145,1149.782,1728.8204,1.539473e-06,14500,,-1,10.0,570.63257,6.947339,0.06947339,0.5694305,492134600.0,173.91,[-0.793  1.544 -1.967 -1.904 -1.582],True,579.03827,1728.820217915308,10.0,1327.1436,1419.2167575359344
3519.6318,513.97296,-0.16005747,8.189159,2533.2874,0.04986721,3775.0647,5.477792,1638386,0.69289845,8.298541,100,3389.754,12.050311,146,129.87785,1780.7639,0.0004986721,14600,,-1,10.0,69.28985,1.9714017,0.019714016,0.08189159,268720700.0,179.11,[-0.767  1.573 -1.971 -1.886 -1.602],True,1650.8861,1780.7640316686925,10.0,1349.699,1434.1334183216095
3099.6558,526.0273,-0.12751955,1.3668549,1437.1633,0.06641524,1983.1058,43.158566,1655155,0.10979843,2.0681193,100,3089.6738,48.35311,147,9.981856,1666.4962,0.00066415244,14700,,-1,10.0,10.979843,1.1910319,0.011910318,0.013668549,9420658.0,167.69,[-0.781  1.598 -1.955 -1.852 -1.579],True,1656.514,1666.4961241004846,10.0,1286.8673,1447.7335135936737
3009.478,486.9677,-0.07792666,7.751739,2491.5728,0.018501306,4106.9106,8.756374,1672900,0.46893325,19.206717,100,2729.7104,5.206512,148,279.76764,1764.0587,0.00018501305,14800,,-1,10.0,46.893326,2.401375,0.024013748,0.07751738,130934070.0,177.45,[-0.777  1.608 -1.958 -1.845 -1.546],True,1484.2913,1764.0587770642949,10.0,1395.4744,1462.8065266609192
3729.56,556.02106,-0.07199122,0.68272597,1347.926,0.28178892,1862.0768,72.29204,1690589,0.057253446,1.2669936,100,3599.685,78.926994,149,129.87503,1758.4773,0.002817889,14900,,-1,10.0,5.7253447,1.1027812,0.011027813,0.0068272594,1005721.9,176.89,[-0.788  1.577 -1.972 -1.833 -1.497],True,1628.6023,1758.4773193314886,10.0,1301.7013,1477.9333930015564
3458.7153,517.4434,-0.055751447,18.155619,2742.7058,0.0005393749,5692.9707,3.2942932,1706984,1.5308355,48.50663,100,3208.9648,2.0615737,150,249.75053,1629.1066,5.393749e-06,15000,,-1,10.0,153.08356,3.350936,0.03350936,0.1815562,675531300.0,163.95,[-0.801  1.588 -1.985 -1.829 -1.491],True,1379.3561,1629.1066514770137,10.0,1205.5022,1491.2467617988586
3749.4336,503.76666,-0.04447173,0.4725601,1333.9177,0.1824774,1834.2551,82.93319,1724662,0.023388585,1.1871437,100,3229.809,84.2358,151,519.6244,1757.3933,0.001824774,15100,,-1,10.0,2.3388586,1.0417058,0.010417058,0.004725601,994516.5,176.78,[-0.76   1.569 -1.997 -1.864 -1.475],True,1237.7689,1757.393334037044,10.0,1298.1833,1508.0065541267395
4019.3828,556.7842,-0.06008942,0.44551858,1297.4441,0.28490883,1835.34,84.70599,1741951,0.026083006,1.1939509,100,3879.483,83.75554,152,139.89984,1718.5504,0.0028490883,15200,,-1,10.0,2.6083007,1.0484849,0.01048485,0.004455186,1107725.4,172.89,[-0.759  1.56  -1.993 -1.872 -1.463],True,1578.6508,1718.5505801885001,10.0,1226.2787,1522.8644351959229
4779.531,537.0819,-0.045452543,0.4597582,1288.2644,0.36059922,1923.8074,83.94656,1760163,0.028046114,1.1787671,100,4209.823,84.834404,153,569.7074,1810.851,0.003605992,15300,,-1,10.0,2.8046114,1.0513489,0.010513489,0.004597582,1291419.5,182.12,[-0.753  1.55  -1.99  -1.879 -1.479],True,1241.1436,1810.8509490209806,10.0,1225.4803,1536.2535996437073
4439.367,546.5663,-0.036955375,0.24485175,1232.8533,0.6453135,1795.2134,94.66003,1777629,0.018701136,1.0697829,100,4429.3857,93.47691,154,9.981442,1736.2639,0.006453135,15400,,-1,10.0,1.8701137,1.0309011,0.01030901,0.0024485174,548365.3,174.66,[-0.747  1.548 -1.999 -1.887 -1.464],True,1726.2823,1736.2638574438724,10.0,1192.5546,1549.8727221488953
3599.4434,463.7798,-0.03708227,0.3997082,1419.7866,0.37050676,1889.9062,87.04197,1796139,0.027143225,1.1372472,100,3309.6167,87.93163,155,289.82672,1840.675,0.0037050676,15500,,-1,10.0,2.7143226,1.0359473,0.0103594735,0.003997082,627896.44,185.1,[-0.743  1.539 -1.996 -1.889 -1.456],True,1550.8483,1840.6750323661818,10.0,1399.835,1564.2683753967285
3199.1753,411.7755,-0.05219304,19.113401,2652.946,0.0036050912,5109.253,2.0419486,1814301,1.9188688,39.300488,100,1909.517,2.5444977,156,1289.6583,1805.8545,3.605091e-05,15600,,-1,10.0,191.88689,2.759563,0.02759563,0.191134,153993870.0,181.62,[-0.733  1.526 -2.005 -1.891 -1.456],True,516.1963,1805.8545933587488,10.0,1414.0371,1577.4258606433868
3829.643,517.24945,-0.09414689,9.925251,2760.2432,0.0021467449,4792.482,2.8703318,1831783,0.9974646,18.773342,100,3559.879,5.326702,157,269.76416,1737.8448,2.1467447e-05,15700,,-1,10.0,99.74646,1.7062066,0.017062066,0.09925251,1060947900.0,174.82,[-0.768  1.536 -1.977 -1.839 -1.471],True,1468.0806,1737.8447422035179,10.0,1268.8112,1590.3804938793182
3209.8354,585.2311,-0.11199256,1.3855784,1839.5972,0.012019229,2500.6548,49.10076,1849609,0.07032049,2.8276246,100,3199.8555,35.365376,158,9.980021,1772.2834,0.000120192286,15800,,-1,10.0,7.032049,1.3608792,0.013608792,0.013855784,9606567.0,178.26,[-0.743  1.544 -2.013 -1.883 -1.513],True,1762.3035,1772.2834447326873,10.0,1379.1604,1604.524365901947
3439.7222,499.1401,-0.15049939,9.980735,2813.622,0.00032806688,4604.534,5.810688,1867770,0.88714725,18.072182,100,3439.7222,5.533366,159,,1805.8345,3.2806686e-06,15900,,-1,10.0,88.71473,2.478994,0.024789937,0.099807344,460563140.0,181.61,[-0.741  1.53  -2.019 -1.921 -1.531],True,1805.8345,1805.8346404604433,10.0,1384.5564,1619.008837223053
4129.532,482.4573,-0.13408646,1.2696162,1524.8925,0.10270122,2256.0623,47.850727,1885679,0.07697756,2.0899866,100,4129.532,47.8472,160,,1780.5913,0.0010270121,16000,,-1,10.0,7.697756,1.2161654,0.012161655,0.012696162,7957039.0,179.09,[-0.773  1.575 -2.024 -1.887 -1.569],True,1780.5913,1780.5913010648758,10.0,1274.829,1634.7005560398102
4999.4224,533.2922,-0.16849488,1.3247536,1366.8306,0.027640484,2197.6738,45.84002,1903687,0.076335475,1.8412265,100,4419.8027,54.311623,161,579.61957,1790.5908,0.00027640484,16100,,-1,10.0,7.633548,1.2187603,0.012187603,0.0132475365,3859488.0,180.08,[-0.756  1.57  -2.026 -1.881 -1.553],True,1210.9712,1790.590728562908,10.0,1178.2891,1651.19877576828
3499.6475,474.83432,-0.19535346,0.80287033,1548.5713,0.08829495,2091.4565,67.49352,1921775,0.040229302,1.604266,100,3229.851,62.3338,162,269.7964,1798.5029,0.0008829495,16200,,-1,10.0,4.02293,1.1568882,0.011568882,0.008028703,2134107.8,180.88,[-0.768  1.578 -2.036 -1.877 -1.587],True,1528.7065,1798.5030286878155,10.0,1369.8854,1668.4684238433838
4999.495,552.5052,-0.186601,0.51345754,1256.7208,0.34437165,1922.5508,81.07212,1940033,0.034770586,1.182451,100,4869.619,84.5701,163,129.87616,1815.5991,0.0034437163,16300,,-1,10.0,3.4770586,1.0626478,0.010626479,0.005134575,1427130.5,182.58,[-0.778  1.582 -2.049 -1.894 -1.614],True,1685.7228,1815.599042150273,10.0,1203.2883,1684.0585820674896
3949.0132,445.93768,-0.19045894,3.6943479,1721.0048,0.017274965,2865.9001,13.847278,1958235,0.3373458,5.603549,100,2789.2678,17.845833,164,1159.7454,1809.8712,0.00017274964,16400,,-1,10.0,33.73458,1.4811035,0.014811036,0.036943477,15992326.0,182.02,[-0.784  1.592 -2.046 -1.886 -1.606],True,650.12604,1809.8713623692377,10.0,1326.218,1696.8428406715393
4759.6016,603.8396,-0.15432537,1.3110282,1676.9126,0.116616525,2520.1145,45.46546,1977810,0.09008763,2.0923328,100,3670.1785,47.793545,165,1089.4231,1947.1613,0.0011661652,16500,,-1,10.0,9.008763,1.1970631,0.011970631,0.013110282,12846695.0,195.75,[-0.765  1.602 -2.048 -1.895 -1.609],True,857.7381,1947.1611684645738,10.0,1364.2313,1713.5900492668152
3409.7634,484.39313,-0.19412078,0.96369505,1611.9695,0.058802832,2166.5288,59.17236,1996281,0.042893585,1.7634217,100,3279.8838,56.707935,166,129.87956,1836.7911,0.0005880283,16600,,-1,10.0,4.2893586,1.1601707,0.011601705,0.009636951,3719299.2,184.71,[-0.76   1.599 -2.058 -1.908 -1.573],True,1706.9116,1836.791119447146,10.0,1419.1821,1727.8380465507507
3949.4573,495.50555,-0.11212156,47.25752,9448.086,0.0073510623,14629.775,2.4928267,2015693,3.9620724,114.756355,100,2709.8037,0.87141144,167,1239.6534,1930.8706,7.351062e-05,16700,,-1,10.0,396.20724,7.556116,0.07556116,0.4725752,1223785500.0,194.12,[-0.758  1.6   -2.069 -1.909 -1.613],True,691.2171,1930.8705638173728,10.0,1447.1628,1744.7914109230042
3419.4846,471.1978,-0.10999832,0.71121126,1536.4441,0.15347156,2044.831,68.24978,2034754,0.042290322,1.4735886,100,3149.703,67.86155,168,269.78174,1895.7288,0.0015347155,16800,,-1,10.0,4.2290325,1.0427394,0.010427393,0.0071121124,2664258.2,190.61,[-0.741  1.598 -2.05  -1.889 -1.531],True,1625.947,1895.7288956923992,10.0,1476.9292,1761.6177759170532
3808.5571,526.26996,-0.119295664,0.32402164,1493.5111,0.3974526,1983.0638,90.92499,2054013,0.019371375,1.1015055,100,3238.9766,90.784836,169,569.58057,1915.48,0.0039745257,16900,,-1,10.0,1.9371376,1.0256337,0.010256338,0.003240216,1030387.1,192.59,[-0.735  1.61  -2.061 -1.893 -1.529],True,1345.8995,1915.4800431264387,10.0,1449.0288,1778.2621674537659
4999.242,712.8732,-0.098548934,0.58001417,1513.5386,0.3109184,2210.4666,77.990944,2074053,0.032234333,1.2956154,100,4849.3857,77.183395,170,149.85666,1993.7181,0.0031091839,17000,,-1,10.0,3.2234335,1.0918425,0.010918425,0.005800142,2450939.2,200.4,[-0.733  1.613 -2.053 -1.887 -1.538],True,1843.8617,1993.7182959951429,10.0,1381.4386,1797.2641744613647
4099.6265,609.84705,-0.11714187,1.1275606,1566.5851,0.05392003,2269.5837,50.054813,2092774,0.06303446,1.9603299,100,3969.7546,51.01182,171,129.87181,1861.6791,0.0005392003,17100,,-1,10.0,6.303446,1.1287972,0.011287971,0.011275605,7644676.0,187.21,[-0.729  1.614 -2.063 -1.893 -1.517],True,1731.8074,1861.6790241879287,10.0,1359.5793,1814.8526685237885
3699.2974,658.9577,-0.1476534,5.5123663,2043.7227,0.0021220886,3493.248,8.553908,2111598,0.42166063,10.235802,100,3579.4255,9.76963,172,119.87175,1871.9418,2.1220885e-05,17200,,-1,10.0,42.166065,1.6859233,0.016859235,0.055123664,138612370.0,188.24,[-0.723  1.625 -2.044 -1.881 -1.536],True,1752.07,1871.9417537963236,10.0,1418.8722,1829.0059702396393
3739.2751,488.22864,-0.14080599,1.6185762,1942.5635,0.080954894,2705.0728,38.53683,2131867,0.111673236,2.7721975,100,3739.2751,36.072468,173,,2016.5071,0.00080954895,17300,,-1,10.0,11.167324,1.281633,0.012816329,0.016185762,14655837.0,202.69,[-0.699  1.611 -2.041 -1.913 -1.567],True,2016.5071,2016.5068713283886,10.0,1558.541,1845.164834022522
3879.1929,580.4443,-0.15672152,0.400851,1561.3928,0.3100948,2064.6738,86.87759,2151819,0.030089015,1.1221402,100,3739.278,89.115425,174,139.91483,1984.7963,0.003100948,17400,,-1,10.0,3.0089016,1.0314074,0.010314073,0.0040085106,1004214.25,199.52,[-0.683  1.614 -2.046 -1.904 -1.56 ],True,1844.8816,1984.7961616141454,10.0,1509.694,1861.3052327632904
3939.3503,601.06244,-0.1534724,2.0623052,1726.0632,0.08407503,2537.8337,26.472824,2171859,0.12037227,2.8309104,100,3939.3503,35.324326,175,,1993.609,0.0008407503,17500,,-1,10.0,12.037228,1.2374542,0.012374542,0.020623052,19004546.0,200.4,[-0.683  1.619 -2.051 -1.911 -1.576],True,1993.609,1993.6090534704908,10.0,1511.139,1878.9401664733887
4059.275,556.8748,-0.15581664,0.48092714,1726.0349,0.32194957,2274.7576,83.38721,2193071,0.031524707,1.2181976,100,3789.496,82.08849,176,269.7788,2110.8335,0.0032194955,17600,,-1,10.0,3.1524706,1.0774761,0.010774761,0.004809271,1263624.5,212.12,[-0.67   1.625 -2.075 -1.937 -1.572],True,1841.0546,2110.8334096530134,10.0,1613.6757,1896.404367685318
4639.444,630.41125,-0.14794974,0.60706747,1582.8901,0.2701049,2234.6816,76.72401,2213314,0.033549275,1.3158138,100,4629.4644,75.9986,177,9.979642,2013.9185,0.0027010487,17700,,-1,10.0,3.3549275,1.1021698,0.011021698,0.0060706744,2169201.5,202.43,[-0.676  1.641 -2.085 -1.932 -1.575],True,2003.9387,2013.918491229399,10.0,1445.705,1913.44282579422
4919.453,638.159,-0.12307183,4.338006,2070.4854,0.023913484,3681.9158,11.749259,2235620,0.30783418,7.153164,100,4649.6196,13.979828,178,269.8335,2220.2236,0.00023913484,17800,,-1,10.0,30.783419,1.5828371,0.01582837,0.04338006,87917840.0,223.06,[-0.682  1.637 -2.091 -1.941 -1.567],True,1950.3903,2220.223662263634,10.0,1617.7161,1932.028088092804
4419.4688,676.66284,-0.16616246,44.131798,4855.0977,3.227342e-05,11318.931,1.9100144,2255615,4.368833,142.6096,100,4409.4883,0.701215,179,9.980708,1989.1501,3.227342e-07,17900,,-1,10.0,436.8833,6.1582546,0.06158255,0.441318,6348032500.0,199.95,[-0.701  1.632 -2.089 -1.922 -1.542],True,1979.1694,1989.1500462640106,10.0,1447.8776,1947.1656997203827
3249.5967,485.71158,-0.15908775,1.3804259,1667.9429,0.014141235,2245.8228,41.1314,2275223,0.09749416,2.108264,100,3119.7083,47.432392,180,129.88847,1950.4497,0.00014141234,18000,,-1,10.0,9.749416,1.153873,0.01153873,0.01380426,6929783.5,196.08,[-0.735  1.621 -2.099 -1.916 -1.585],True,1820.5613,1950.4496063796196,10.0,1552.4568,1963.2825152873993
3189.7102,485.40158,-0.17687318,31.207478,4317.074,0.0011830112,7079.2925,1.5607815,2294207,3.136718,49.994507,100,3059.8499,2.0002198,181,129.86044,1888.1179,1.1830112e-05,18100,,-1,10.0,313.6718,3.9295754,0.03929575,0.31207475,2869525200.0,189.84,[-0.731  1.594 -2.083 -1.923 -1.578],True,1758.2577,1888.1179668617028,10.0,1497.4597,1979.530181646347
3709.1487,497.23965,-0.17498955,0.33037522,1502.7599,0.49741748,1983.1266,91.025185,2313292,0.020937992,1.1181655,100,3309.5173,89.4322,182,399.63144,1898.0955,0.004974175,18200,,-1,10.0,2.0937994,1.0521446,0.010521447,0.0033037523,706960.9,190.85,[-0.758  1.633 -2.074 -1.873 -1.596],True,1498.4639,1898.0953729651335,10.0,1443.8191,1993.7503793239594
4499.2383,565.64874,-0.17165203,0.32814002,1481.1863,0.31531236,2059.0203,90.65437,2333536,0.018253036,1.0996056,100,3829.6372,90.9417,183,669.60095,2013.986,0.0031531234,18300,,-1,10.0,1.8253037,1.0219957,0.010219956,0.0032814,1028166.1,202.44,[-0.75   1.627 -2.072 -1.873 -1.594],True,1344.385,2013.9859931338653,10.0,1462.9441,2009.8271911144257
4369.6226,600.8344,-0.1862891,1.2707444,1602.6658,0.11033505,2419.2373,48.13609,2352395,0.07049353,2.3281407,100,4359.641,42.95273,184,9.9814825,1875.5378,0.0011033505,18400,,-1,10.0,7.0493526,1.2242241,0.01224224,0.012707444,9826704.0,188.59,[-0.749  1.622 -2.069 -1.881 -1.591],True,1865.5564,1875.537767279076,10.0,1340.3704,2024.8905289173126
3519.6626,456.75555,-0.19694003,4.2579083,1767.8685,0.012459077,2837.0083,12.998019,2371111,0.3433431,6.151422,100,3399.7815,16.256403,185,119.88107,1861.2834,0.00012459076,18500,,-1,10.0,34.334312,1.6457744,0.016457742,0.04257908,35560480.0,187.16,[-0.745  1.604 -2.071 -1.902 -1.605],True,1741.4025,1861.2835913894273,10.0,1430.2146,2041.9636311531067
4069.6985,540.47797,-0.23545867,1.0959798,1575.8553,0.11028416,2258.4678,56.12402,2390068,0.06297254,1.8755674,100,3799.832,53.3172,186,269.86633,1885.4158,0.0011028416,18600,,-1,10.0,6.2972536,1.2395484,0.012395484,0.010959798,3268186.8,189.57,[-0.766  1.599 -2.074 -1.917 -1.616],True,1615.5496,1885.41595814317,10.0,1386.9817,2059.1993935108185
3299.8066,394.00787,-0.20794198,4.1042347,2128.142,0.02578634,3067.3542,11.533089,2408358,0.39077657,5.400814,100,2019.968,18.515728,187,1279.8386,1818.7432,0.0002578634,18700,,-1,10.0,39.07766,1.4818852,0.014818852,0.041042347,36635616.0,182.9,[-0.767  1.597 -2.076 -1.931 -1.654],True,538.90436,1818.7430268226742,10.0,1414.6011,2073.6723544597626
3589.5686,470.85062,-0.18843949,45.7785,4068.1492,0.015109877,6494.0596,1.3891538,2427722,4.6052365,30.449047,100,2550.1636,3.284175,188,1039.405,1926.1182,0.00015109876,18800,,-1,10.0,460.52368,5.4334345,0.054334335,0.45778504,37008150.0,193.64,[-0.8    1.655 -2.152 -1.939 -1.627],True,886.7132,1926.1182695870198,10.0,1486.4875,2087.8188779354095
3799.165,585.8578,-0.21763062,2.0448744,1601.1099,0.018142186,2390.2002,23.692944,2446291,0.17922108,2.87598,100,3659.2722,34.770756,189,139.89288,1846.5189,0.00018142186,18900,,-1,10.0,17.922108,1.1394461,0.01139446,0.020448746,35046680.0,185.69,[-0.804  1.675 -2.102 -1.88  -1.607],True,1706.6261,1846.5189204063186,10.0,1381.2181,2102.6057262420654
4089.4292,559.2364,-0.1699978,111.26333,13078.832,0.00091907074,25707.076,1.0931563,2465397,11.186484,635.72504,100,3969.5405,0.15730071,190,119.88859,1900.2465,9.190707e-06,19000,,-1,10.0,1118.6484,11.697149,0.11697147,1.1126333,54620610000.0,191.06,[-0.809  1.666 -2.104 -1.903 -1.637],True,1780.3579,1900.2464887979813,10.0,1399.3958,2118.8607947826385
3659.5188,564.91223,-0.16757356,14.504181,3077.9426,0.008517254,5433.1733,3.0296044,2483794,1.4531174,27.613897,100,3549.6304,3.621365,191,109.888336,1829.2572,8.517254e-05,19100,,-1,10.0,145.31174,2.563696,0.02563696,0.14504181,1075158300.0,183.97,[-0.795  1.7   -2.122 -1.881 -1.589],True,1719.3689,1829.2572077616421,10.0,1381.0593,2134.965587615967
3439.4634,783.53125,-0.17468266,1.1636089,1432.041,0.064338714,2014.719,47.879047,2500117,0.08838512,1.9133067,100,3329.5444,52.265537,192,109.918945,1621.8481,0.00064338715,19200,,-1,10.0,8.838512,1.1152534,0.011152533,0.011636089,4747582.5,163.23,[-0.783  1.73  -2.14  -1.867 -1.587],True,1511.9292,1621.848071048443,10.0,1200.6016,2149.315784931183
3349.0188,703.67487,-0.13492802,202.39337,32306.287,5.6904966e-05,60387.57,1.1086403,2518569,20.347277,4687.1353,100,3339.0388,0.021334993,193,9.98009,1834.7244,5.6904963e-07,19300,,-1,10.0,2034.7278,21.429522,0.2142952,2.023934,336052420000.0,184.52,[-0.788  1.723 -2.155 -1.886 -1.594],True,1824.7445,1834.724584015074,10.0,1424.5552,2164.974261522293
