Iteration,EmpiricalD2,MeanIWNorm,EpLenMean,EpRewMean,VarianceInit,MaxIWNorm,InitialReturnStd,MinIW,ReturnStepMaxmin,InitialReturnMin,LearnableVariance,Bound,J_sample_variance,OptimizationReturnMean,InitialBound,OptimizationReturnMin,ESSClassic,TimeElapsed,StdIWNorm,EpisodesSoFar,MeanIW,ReturnStepMax,MaxIW,EpThisIter,TimestepsSoFar,OptimizationReturnMax,ReturnMeanIW,Weights,MeanEntropy,InitialReturnMean,ESSRenyi,MinIWNorm,StdIW,InitialReturnMax
338,3.3580396,0.0146132335,499.23,4991.5755962444355,-1,0.26156393,55.89466,0.030369135,10.0,4549.0615,True,6032.5566,44982056.0,442.51425,4379.2085,,19.973822,9076.348858833313,0.0292504,33800,1.4613235,10.0,26.156393,100,13044241,450.89453,7154.7163,[-0.139  1.275 -1.92  -1.992 -2.568],-1.1385933,4991.576,29.77928,0.00030369134,2.92504,4999.956
339,2.7976131,0.012198346,497.71,4975.7895043079925,-1,0.07314203,91.47196,0.11308635,10.0,4399.3506,True,5007.3027,29663812.0,576.439,4363.424,,42.134624,9106.824750185013,0.0142952185,33900,1.2198346,10.0,7.3142033,100,13094012,600.59863,6031.551,[-0.144  1.272 -1.919 -1.993 -2.558],-1.1235917,4975.7896,35.744755,0.0011308634,1.4295219,4999.949
340,4.4349236,0.013470238,493.97,4937.783733407978,-1,0.2378072,174.1349,0.024712287,10.0,4199.0435,True,5268.288,34775816.0,738.7405,4325.4185,,17.315693,9136.929153203964,0.029435195,34000,1.347024,10.0,23.78072,100,13143409,800.897,6557.884,[-0.144  1.26  -1.918 -1.996 -2.543],-1.1236428,4937.784,22.548302,0.00024712287,2.9435196,4999.9404
341,1.1602108,0.010574054,494.37,4941.117732724924,-1,0.0286619,148.21635,0.488292,10.0,4279.501,True,4570.648,20775702.0,661.6169,4328.751,,87.10801,9166.775001764297,0.004067921,34100,1.0574055,10.0,2.86619,100,13192846,720.45166,5230.247,[-0.15   1.257 -1.917 -1.997 -2.543],-1.1289107,4941.1177,86.19123,0.00488292,0.4067921,4999.9526
342,42.11595,0.026782077,492.42,4921.580535183344,-1,1.4490281,198.63744,0.00030371652,10.0,4089.2751,True,9372.595,298508160.0,832.30554,4309.214,,3.2089376,9193.28157901764,0.14708938,34200,2.6782076,10.0,144.90282,100,13242088,910.67993,13346.66,[-0.148  1.254 -1.921 -1.998 -2.548],-1.1176136,4921.581,2.3743973,3.037165e-06,14.708936,4999.955
343,2.4804528,0.012184964,498.52,4984.2252931980875,-1,0.08702567,68.85217,0.049896464,10.0,4549.4595,True,5089.1035,31410256.0,434.76602,4371.8584,,40.738964,9222.010541439056,0.014696159,34300,1.2184964,10.0,8.702567,100,13291940,450.49658,6053.548,[-0.14   1.253 -1.917 -2.001 -2.537],-1.1144986,4984.225,40.31522,0.0004989646,1.469616,4999.956
344,7.5435863,0.014076577,498.14,4979.623859655795,-1,0.28767115,66.44854,0.0022521466,10.0,4629.145,True,5342.504,44401012.0,350.47903,4367.258,,14.840234,9252.594437360764,0.033720486,34400,1.4076576,10.0,28.767115,100,13341754,370.79883,7024.402,[-0.145  1.253 -1.917 -2.    -2.533],-1.0961903,4979.624,13.256294,2.2521466e-05,3.3720489,4999.944
345,1.5751239,0.012305248,497.47,4973.172790808125,-1,0.06159291,88.442726,0.28305063,10.0,4519.6333,True,5353.9556,31460204.0,453.53964,4360.806,,61.282803,9284.744681119919,0.009780766,34500,1.2305248,10.0,6.1592913,100,13391501,480.31934,6122.5,[-0.139  1.247 -1.913 -2.002 -2.515],-1.0814033,4973.1733,63.48707,0.0028305063,0.97807664,4999.9526
346,1.183946,0.010838415,496.68,4965.482957234576,-1,0.046113897,125.7468,0.23376769,10.0,4248.8564,True,4723.4463,21639684.0,716.6267,4353.1177,,76.64009,9315.547398328781,0.005983749,34600,1.0838414,10.0,4.6113896,100,13441169,751.08496,5389.757,[-0.14   1.254 -1.911 -1.999 -2.5  ],-1.093401,4965.483,84.46331,0.002337677,0.5983749,4999.9414
347,72.50885,0.035620444,491.91,4917.467003309845,-1,2.0611749,504.92984,0.010805913,10.0,,True,12320.367,10973712000.0,4917.4673,4305.0986,,2.771149,9342.658809423447,0.21099249,34700,3.562045,10.0,206.1175,100,13490360,4999.963,17534.81,[-0.139  1.256 -1.911 -2.002 -2.512],-1.087886,4917.4673,1.379142,0.00010805913,21.099249,4999.963
348,33.224667,0.023260517,497.77,4976.457192350997,-1,1.3656992,91.50466,0.004473795,10.0,4439.2754,True,8098.289,165917010.0,537.182,4364.09,,2.8599,9372.931162595749,0.13556366,34800,2.326052,10.0,136.56992,100,13540137,560.6831,11628.026,[-0.147  1.271 -1.91  -1.994 -2.507],-1.0879344,4976.4575,3.0098119,4.473795e-05,13.556365,4999.9585
349,88.47398,0.035182305,497.75,4976.269575454252,-1,2.402393,88.56335,0.0014002547,10.0,4449.186,True,11829.01,421429980.0,527.0837,4363.9053,,2.1301177,9405.584775924683,0.23847727,34900,3.5182302,10.0,240.23932,100,13589912,550.7471,17588.945,[-0.139  1.271 -1.911 -1.994 -2.507],-1.0980214,4976.2695,1.1302757,1.4002547e-05,23.847727,4999.933
350,2.3011422,0.011035056,494.62,4945.3898373589755,-1,0.1072426,496.7689,0.09802015,10.0,9.980699,True,4530.06,48200868.0,4935.409,4333.022,,39.00126,9434.570260763168,0.013800529,35000,1.1035056,10.0,10.72426,100,13639374,4989.9805,5458.992,[-0.135  1.286 -1.912 -1.981 -2.517],-1.0939802,4945.39,43.45668,0.0009802015,1.3800528,4999.961
351,1.1812751,0.010550379,495.01,4949.619836706103,-1,0.02285025,497.4556,0.3335739,10.0,,True,4559.375,3898336.2,4949.6196,4337.2534,,88.58653,9465.586015701294,0.0037869776,35100,1.0550377,10.0,2.2850251,100,13688875,4999.9487,5224.934,[-0.131  1.291 -1.905 -1.976 -2.513],-1.0932626,4949.6196,84.65428,0.003335739,0.37869775,4999.9487
352,6.2654004,0.013968345,499.81,4997.47453048441,-1,0.34486815,16.089973,0.009667868,10.0,4849.076,True,5450.391,46645516.0,148.39848,4385.11,,12.721453,9497.48848772049,0.036587298,35200,1.3968344,10.0,34.486816,100,13738856,150.8623,6983.1885,[-0.129  1.286 -1.91  -1.979 -2.512],-1.087263,4997.4746,15.960671,9.6678676e-05,3.65873,4999.9385
353,1.1358378,0.010598031,499.86,4998.069238041136,-1,0.021927383,14.940739,0.4662983,10.0,4849.4463,True,4644.978,26684506.0,148.62314,4385.704,,88.10475,9528.37023305893,0.0038941451,35300,1.0598031,10.0,2.1927383,100,13788842,150.49365,5297.6104,[-0.124  1.292 -1.912 -1.974 -2.506],-1.0793307,4998.0693,88.04074,0.004662983,0.38941452,4999.94
354,2.667792,0.013272307,495.01,4949.572307397317,-1,0.07610313,497.45087,0.061620843,10.0,,True,5585.3135,36857756.0,4949.5723,4337.2085,,54.963646,9556.973369598389,0.012014071,35400,1.3272307,10.0,7.610313,100,13838343,4999.9277,6585.51,[-0.122  1.289 -1.92  -1.965 -2.498],-1.0770227,4949.5723,37.48418,0.0006162084,1.2014072,4999.9277
355,5.4214363,0.013284663,500.0,4999.465202102654,-1,0.24857013,0.3339425,0.0061961743,10.0,4998.4,True,5215.7983,44537710.0,1.0654052,4387.1025,,17.753115,9588.285357952118,0.028593874,35500,1.3284663,10.0,24.857014,100,13888343,1.5253906,6641.6235,[-0.128  1.293 -1.922 -1.961 -2.496],-1.0758058,4999.4653,18.445297,6.196174e-05,2.8593872,4999.9253
356,2.1320608,0.010962682,499.93,4998.779049248792,-1,0.1753515,8.05836,0.08435686,10.0,4918.669,True,4586.6616,29390266.0,80.110245,4386.416,,27.56432,9621.235206365585,0.017771307,35600,1.096268,10.0,17.53515,100,13938336,81.25293,5480.808,[-0.125  1.283 -1.921 -1.97  -2.495],-1.0721585,4998.7793,46.902977,0.0008435686,1.7771307,4999.922
357,755.73303,0.081381276,495.13,4950.703306972092,-1,7.1464567,480.53265,0.000111892616,10.0,169.83943,True,23804.932,118939150000.0,4780.8643,4338.336,,1.2948643,9649.932037591934,0.7105297,35700,8.138127,10.0,714.6457,100,13987849,4830.1235,40639.293,[-0.13   1.282 -1.92  -1.971 -2.491],-1.0731165,4950.7036,0.13232186,1.1189261e-06,71.05297,4999.963
358,70.74724,0.03792144,499.78,4997.2438091632675,-1,2.2025707,23.014454,0.005138524,10.0,4768.277,True,13805.882,359216100.0,228.96707,4384.8774,,2.608042,9681.139495372772,0.2317336,35800,3.7921438,10.0,220.25708,100,14037827,231.67627,18956.582,[-0.129  1.302 -1.92  -1.958 -2.492],-1.0444348,4997.2437,1.4134828,5.138524e-05,23.173363,4999.953
359,3.2794714,0.013103705,498.83,4987.512490632009,-1,0.13453478,71.00642,0.024469558,10.0,4458.2324,True,5333.7144,34791050.0,529.28015,4375.1445,,31.657402,9713.515164375305,0.019253166,35900,1.3103704,10.0,13.453478,100,14087710,541.73047,6442.6704,[-0.134  1.288 -1.899 -1.962 -2.463],-1.0355788,4987.5127,30.49272,0.00024469558,1.9253168,4999.963
360,2.4845953,0.011850613,498.87,4987.483233215107,-1,0.077691875,47.270443,0.057858754,10.0,4728.9346,True,4945.6313,31837870.0,258.54874,4375.116,,47.022667,9742.5617415905,0.012578597,36000,1.1850612,10.0,7.769188,100,14137597,271.0205,5910.881,[-0.14   1.292 -1.898 -1.959 -2.455],-1.0292972,4987.4834,40.248005,0.0005785875,1.2578597,4999.955
361,1.5442228,0.010586231,493.43,4933.233796502264,-1,0.060309794,486.6381,0.090695195,10.0,169.83379,True,4445.591,17105168.0,4763.4,4320.871,,60.354362,9771.153117656708,0.008579947,36100,1.0586231,10.0,6.0309796,100,14186940,4830.0854,5206.554,[-0.139  1.285 -1.898 -1.968 -2.448],-1.0297289,4933.234,64.75749,0.0009069519,0.85799485,4999.9194
362,2.7064598,0.0120863095,498.28,4981.411070474436,-1,0.08102169,73.069115,0.019470567,10.0,4429.082,True,5017.1914,29532160.0,552.3292,4369.048,,42.91197,9798.397328615189,0.013940459,36200,1.208631,10.0,8.102169,100,14236768,570.8467,6024.6104,[-0.142  1.285 -1.902 -1.965 -2.449],-1.0327188,4981.411,36.94864,0.00019470566,1.3940461,4999.9287
363,1.3519931,0.011013652,499.54,4994.700528711018,-1,0.033752166,39.111534,0.26009867,10.0,4618.555,True,4791.6177,26185394.0,376.14554,4382.335,,78.850845,9825.751686573029,0.0057039363,36300,1.1013652,10.0,3.3752165,100,14286722,381.39062,5503.6475,[-0.137  1.288 -1.9   -1.964 -2.452],-1.0435228,4994.7007,73.964874,0.0026009865,0.5703936,4999.946
364,2.9801502,0.012125685,498.05,4979.539288269813,-1,0.12555529,97.801216,0.023437802,10.0,4359.3438,True,4971.343,29337276.0,620.1957,4367.173,,34.664448,9855.35517668724,0.01664711,36400,1.2125684,10.0,12.55553,100,14336527,640.605,6028.4775,[-0.139  1.285 -1.898 -1.968 -2.462],-1.0479782,4979.5396,33.555355,0.000234378,1.6647109,4999.9487
365,4.78379,0.012724804,494.35,4942.499733758908,-1,0.2479975,497.04535,0.011270172,10.0,9.980783,True,4973.1216,178678880.0,4932.5195,4330.134,,18.591572,9884.404150247574,0.026627334,36500,1.2724804,10.0,24.79975,100,14385962,4989.9707,6312.482,[-0.138  1.274 -1.896 -1.975 -2.467],-1.0390481,4942.4995,20.903927,0.00011270172,2.6627336,4999.9517
366,2.171576,0.011739019,500.0,4999.582437853901,-1,0.06546454,0.33079073,0.06837905,10.0,4998.185,True,4966.613,34773876.0,1.3975439,4387.216,,48.399357,9915.019952058792,0.012121034,36600,1.173902,10.0,6.546454,100,14435962,1.7675781,5869.0127,[-0.131  1.268 -1.902 -1.974 -2.458],-1.045853,4999.5825,46.049503,0.0006837905,1.2121035,4999.9526
367,1.8540368,0.011062141,499.86,4997.640833502967,-1,0.053228144,10.839089,0.06736508,10.0,4919.481,True,4695.9473,29919178.0,78.159935,4385.2754,,63.374702,9944.45909357071,0.008409533,36700,1.1062142,10.0,5.3228145,100,14485948,80.461914,5529.7627,[-0.136  1.267 -1.896 -1.97  -2.465],-1.0427428,4997.641,53.936363,0.00067365076,0.84095323,4999.943
368,10.74221,0.016551936,499.23,4991.4681375551045,-1,0.2790735,48.4233,0.0023947502,10.0,4598.1475,True,6265.999,61337536.0,393.32077,4379.1025,,13.606972,9972.805675506592,0.041706853,36800,1.6551937,10.0,27.90735,100,14535871,401.79492,8273.046,[-0.132  1.263 -1.891 -1.976 -2.462],-1.0206919,4991.4683,9.309072,2.3947501e-05,4.1706853,4999.9424
369,3.2066824,0.01204016,499.89,4998.323521722325,-1,0.1657965,12.017959,0.035041615,10.0,4878.7866,True,4922.734,34909600.0,119.53705,4385.961,,27.570627,10000.750433206558,0.019514898,36900,1.2040161,10.0,16.57965,100,14585860,121.129395,6019.3037,[-0.128  1.269 -1.891 -1.962 -2.44 ],-1.0198177,4998.3237,31.184877,0.00035041614,1.9514898,4999.916
370,3.0670047,0.0117766615,499.86,4997.980756032734,-1,0.09578655,14.981304,0.02784249,10.0,4848.9775,True,4815.2783,32988828.0,149.0033,4385.619,,38.818275,10031.378932476044,0.014784783,37000,1.1776663,10.0,9.578655,100,14635846,150.93115,5887.698,[-0.126  1.28  -1.891 -1.959 -2.439],-1.02037,4997.981,32.605103,0.0002784249,1.4784784,4999.9087
371,2.0814183,0.012069022,500.0,4999.523553888675,-1,0.048935253,0.3754423,0.115717895,10.0,4998.0513,True,5150.435,36754492.0,1.4723828,4387.1577,,58.99984,10061.29322218895,0.010060961,37100,1.2069023,10.0,4.8935256,100,14685846,1.8984375,6033.9033,[-0.12   1.274 -1.893 -1.967 -2.439],-1.0253896,4999.5234,48.044163,0.0011571789,1.0060961,4999.9497
372,1.8743602,0.011436091,490.2,4901.19746530221,-1,0.068420485,687.4194,0.03854859,10.0,9.979802,True,4766.1904,28579788.0,4891.2173,4288.829,,54.03829,10092.442823648453,0.010546903,37200,1.1436092,10.0,6.8420486,100,14734866,4989.987,5604.5674,[-0.12   1.283 -1.899 -1.961 -2.444],-1.03473,4901.1973,53.35154,0.00038548588,1.0546904,4999.967
373,11.494989,0.016760027,500.0,4999.45299646445,-1,0.40318847,0.41675872,0.01128269,10.0,4997.968,True,6302.7114,70876344.0,1.4852784,4387.0874,,9.689371,10123.01587510109,0.05116775,37300,1.6760026,10.0,40.318848,100,14784866,1.9760742,8378.892,[-0.116  1.277 -1.895 -1.966 -2.454],-1.0456396,4999.4526,8.699443,0.0001128269,5.1167755,4999.944
374,1.6961632,0.011590625,500.0,4999.429721468612,-1,0.04004894,0.40954003,0.16351423,10.0,4998.174,True,4997.1196,33900120.0,1.2559668,4387.0625,,67.80334,10155.13451051712,0.007987056,37400,1.1590625,10.0,4.004894,100,14834866,1.7807617,5794.647,[-0.125  1.288 -1.897 -1.961 -2.465],-1.0414474,4999.4297,58.956593,0.0016351423,0.7987056,4999.9546
375,1.0659288,0.010207566,500.0,4999.481663662254,-1,0.018316247,0.32502002,0.551519,10.0,4998.51,True,4471.0327,26296030.0,0.97201174,4387.1157,,94.78551,10185.40457367897,0.0023941887,37500,1.0207567,10.0,1.8316247,100,14884866,1.434082,5103.262,[-0.119  1.278 -1.915 -1.954 -2.46 ],-1.0452869,4999.482,93.814896,0.00551519,0.23941886,4999.944
376,1.1756831,0.010517111,500.0,4999.451125759098,-1,0.020570308,0.37660012,0.25548095,10.0,4998.302,True,4593.9956,27912754.0,1.1495019,4387.0894,,89.49266,10217.272114992142,0.0036037047,37600,1.0517111,10.0,2.057031,100,14934866,1.6166992,5257.9736,[-0.119  1.276 -1.912 -1.956 -2.464],-1.0406349,4999.451,85.05693,0.0025548094,0.3603705,4999.9185
377,2.558223,0.012451982,500.0,4999.47087283659,-1,0.14848086,0.44628814,0.0898737,10.0,4997.84,True,5245.663,39120690.0,1.6312158,4387.1045,,33.979607,10248.03544998169,0.017356751,37700,1.2451982,10.0,14.848086,100,14984866,2.1079102,6225.1084,[-0.116  1.273 -1.907 -1.954 -2.46 ],-1.0473068,4999.471,39.089634,0.000898737,1.735675,4999.9478
378,1.7111853,0.011024014,500.0,4999.460452877463,-1,0.078873135,0.4335598,0.11825843,10.0,4997.764,True,4710.385,30661670.0,1.6964062,4387.0947,,52.87264,10280.550793886185,0.010407845,37800,1.1024014,10.0,7.887314,100,15034866,2.180664,5511.4346,[-0.114  1.266 -1.879 -1.961 -2.466],-1.0445566,4999.4604,58.439022,0.0011825843,1.0407845,4999.945
379,929.70953,0.06952632,500.0,4999.393088338431,-1,6.0337577,0.47409642,5.8172345e-06,10.0,4997.648,True,16077.791,1219536100.0,1.7452588,4387.0293,,1.3267552,10313.663026094437,0.5995888,37900,6.9526324,10.0,603.3758,100,15084866,2.2817383,34749.46,[-0.12   1.269 -1.878 -1.962 -2.463],-1.0471009,4999.393,0.10756048,5.8172343e-08,59.958885,4999.9297
380,164.28954,0.04019243,500.0,4999.363484564718,-1,2.958554,0.52946705,0.0011530237,10.0,4997.585,True,12243.467,407544640.0,1.7786474,4387.0,,1.8341444,10345.707709789276,0.29404086,38000,4.019243,10.0,295.8554,100,15134866,2.3388672,20092.46,[-0.107  1.268 -1.868 -1.959 -2.466],-1.0373536,4999.3633,0.6086815,1.1530236e-05,29.404083,4999.924
381,3.167466,0.013006734,495.18,4951.152699250687,-1,0.13477954,480.5413,0.020682959,10.0,169.82962,True,5382.56,102286220.0,4781.323,4338.787,,28.105085,10378.665135145187,0.020802949,38100,1.3006734,10.0,13.477955,100,15184384,4830.1167,6472.4106,[-0.112  1.256 -1.863 -1.97  -2.456],-1.0683419,4951.153,31.570978,0.00020682959,2.080295,4999.9463
382,13.556967,0.017003696,500.0,4999.447778487936,-1,0.5252591,0.41750717,0.0015682594,10.0,4997.987,True,6246.2705,72952810.0,1.461123,4387.0825,,7.4313726,10409.50776052475,0.06001235,38200,1.7003696,10.0,52.52591,100,15234384,1.9545898,8500.986,[-0.115  1.259 -1.86  -1.965 -2.487],-1.0665897,4999.4478,7.3762813,1.5682594e-05,6.0012355,4999.9414
383,8.862766,0.014275819,490.58,4905.152135311517,-1,0.22654174,660.924,0.0031198603,10.0,179.83647,True,5221.879,196247340.0,4725.3164,4292.7876,,19.656693,10439.861487865448,0.028861614,38300,1.4275818,10.0,22.654175,100,15283442,4820.106,7044.915,[-0.122  1.25  -1.86  -1.969 -2.486],-1.0818046,4905.1523,11.283159,3.1198604e-05,2.8861616,4999.9424
384,10.3503,0.018056031,495.18,4951.103875866154,-1,0.35040256,480.53766,0.016780948,10.0,169.82886,True,6955.7554,478014880.0,4781.2754,4338.741,,13.864971,10471.281690359116,0.045004167,38400,1.805603,10.0,35.040257,100,15332960,4830.088,8925.84,[-0.118  1.259 -1.859 -1.96  -2.501],-1.0855894,4951.104,9.661556,0.00016780948,4.5004163,4999.9165
385,68.33267,0.042345237,494.86,4947.7686641591445,-1,3.501148,462.30008,0.005601478,10.0,369.65512,True,16065.195,26164685000.0,4578.1133,4335.4014,,1.4614478,10500.533830404282,0.34770906,38500,4.2345243,10.0,350.1148,100,15382446,4630.302,21127.242,[-0.125  1.266 -1.857 -1.954 -2.505],-1.0993042,4947.7686,1.4634287,5.601478e-05,34.77091,4999.957
386,14.478756,0.020242311,500.0,4999.454299711869,-1,0.36454764,0.4677419,0.0044113565,10.0,4997.4834,True,7789.9346,103368536.0,1.9710596,4387.089,,11.336803,10533.064680099487,0.05660913,38600,2.0242312,10.0,36.454765,100,15432446,2.4560547,10120.042,[-0.129  1.28  -1.857 -1.943 -2.518],-1.1323231,4999.4546,6.9066706,4.4113563e-05,5.6609135,4999.9395
387,39.19386,0.026485544,499.6,4995.155473850511,-1,1.8227792,31.084864,0.00068844476,10.0,4719.067,True,8895.048,157862050.0,276.08868,4382.788,,2.1016905,10565.163969516754,0.18076403,38700,2.6485543,10.0,182.27792,100,15482406,280.8921,12728.773,[-0.136  1.282 -1.854 -1.933 -2.551],-1.1302015,4995.1553,2.5514202,6.8844474e-06,18.076406,4999.959
388,2.7877266,0.011849785,489.32,4891.96784414629,-1,0.07870261,642.12476,0.060609337,10.0,339.6734,True,4856.8384,35372096.0,4552.295,4279.601,,46.916813,10598.28906083107,0.012604474,38800,1.1849787,10.0,7.870261,100,15531338,4660.2783,5879.2754,[-0.144  1.281 -1.855 -1.933 -2.549],-1.1337423,4891.9683,35.87152,0.0006060934,1.2604474,4999.9517
389,31.798025,0.022485927,495.9,4958.09881718246,-1,0.979219,354.38675,0.0056746537,10.0,1458.7354,True,7737.4766,1272781800.0,3499.3638,4345.7334,,4.830883,10630.498426437378,0.09980345,38900,2.2485926,10.0,97.921906,100,15580928,3541.2065,11190.589,[-0.14   1.275 -1.86  -1.938 -2.553],-1.1652061,4958.099,3.1448493,5.6746536e-05,9.980345,4999.942
390,6.817215,0.015370878,496.38,4961.771781252166,-1,0.30387244,107.02332,0.023075676,10.0,4428.628,True,6056.3726,50216164.0,533.14404,4349.405,,18.137918,10663.23263001442,0.03265475,39000,1.5370879,10.0,30.387245,100,15630566,571.3281,7655.2505,[-0.148  1.272 -1.85  -1.935 -2.584],-1.1691415,4961.772,14.668747,0.00023075675,3.2654748,4999.956
391,1.8799437,0.011945527,497.25,4970.9146215436385,-1,0.12463909,99.762886,0.09867671,10.0,4408.9053,True,5093.5986,28373556.0,562.0095,4358.5493,,43.764717,10692.884305715561,0.013540902,39100,1.1945525,10.0,12.463909,100,15680291,591.0366,5933.219,[-0.143  1.264 -1.849 -1.941 -2.588],-1.1632862,4970.915,53.19308,0.0009867671,1.3540902,4999.942
392,2.565908,0.012898934,498.31,4981.6060320668785,-1,0.31071195,67.87789,0.13305527,10.0,4528.9287,True,5422.1787,35941628.0,452.67746,4369.2393,,14.5357275,10722.725891828537,0.03127719,39200,1.2898934,10.0,31.071196,100,15730122,471.02588,6403.0957,[-0.142  1.272 -1.848 -1.939 -2.582],-1.1728033,4981.6064,38.97256,0.0013305526,3.1277192,4999.9546
393,1.2289789,0.010338231,497.71,4975.495487269186,-1,0.029212313,84.707054,0.22172739,10.0,4488.3184,True,4474.3003,21814278.0,487.1773,4363.1284,,82.74872,10756.330880641937,0.0047203773,39300,1.0338233,10.0,2.9212313,100,15779893,511.6338,5153.1655,[-0.144  1.266 -1.836 -1.942 -2.592],-1.1738144,4975.4956,81.36836,0.002217274,0.47203773,4999.952
394,1.7150278,0.011460615,498.96,4988.492359455485,-1,0.08339694,59.1015,0.096085474,10.0,4488.017,True,4918.0977,26984862.0,500.4754,4376.128,,57.089508,10787.765841722488,0.009935998,39400,1.1460615,10.0,8.339694,100,15829789,511.91943,5720.045,[-0.144  1.262 -1.836 -1.945 -2.593],-1.1799351,4988.4927,58.308094,0.0009608547,0.9935999,4999.9365
395,1.1815833,0.010680587,485.88,4856.447207500211,-1,0.025411142,682.4848,0.3670538,10.0,169.83543,True,4517.7026,5343275.5,4686.6123,4244.082,,84.37832,10816.173731088638,0.0045956154,39500,1.0680587,10.0,2.5411143,100,15878377,4830.1035,5183.347,[-0.146  1.254 -1.81  -1.944 -2.599],-1.1885828,4856.4473,84.63221,0.003670538,0.4595616,4999.939
396,1.1375561,0.010742978,497.5,4973.100493955385,-1,0.022081792,89.23767,0.38185728,10.0,4498.802,True,4682.02,23628534.0,474.29883,4360.7354,,90.572716,10844.184229135513,0.0034659232,39600,1.0742977,10.0,2.2081792,100,15928127,501.13965,5335.146,[-0.145  1.257 -1.811 -1.941 -2.608],-1.1945802,4973.1006,87.90775,0.0038185727,0.34659234,4999.9414
397,2.0053911,0.011642872,495.91,4956.715415537157,-1,0.105128534,119.63256,0.04009743,10.0,4349.324,True,4836.7383,26058980.0,607.39136,4344.3506,,47.367516,10875.95639872551,0.012272886,39700,1.1642872,10.0,10.512854,100,15977718,650.6157,5703.92,[-0.146  1.255 -1.816 -1.943 -2.614],-1.1952641,4956.716,49.865585,0.0004009743,1.2272887,4999.94
398,3.7851346,0.014226355,492.68,4924.919930433791,-1,0.1325128,501.04147,0.021954507,10.0,,True,5823.599,120063784.0,4924.92,4312.5513,,29.278313,10910.275464057922,0.022110417,39800,1.4226356,10.0,13.251279,100,16026986,4999.9697,7014.9883,[-0.146  1.248 -1.818 -1.949 -2.614],-1.2179569,4924.92,26.41914,0.00021954507,2.2110417,4999.9697
399,170.86076,0.041846838,496.51,4963.103743149057,-1,3.42255,102.785446,0.00079379167,10.0,4528.539,True,12373.284,482727300.0,434.56485,4350.7363,,1.4929234,10942.968014717102,0.3399207,39900,4.1846833,10.0,342.255,100,16076637,471.42188,20377.77,[-0.142  1.255 -1.826 -1.953 -2.637],-1.2231902,4963.1035,0.5852719,7.937916e-06,33.992073,4999.961
400,2.0238793,0.0113105355,497.23,4970.674546976995,-1,0.07968976,100.50165,0.04373631,10.0,4459.159,True,4766.944,25980746.0,511.51553,4358.3066,,57.14336,10977.553045034409,0.00979511,40000,1.1310536,10.0,7.9689765,100,16126360,540.80273,5638.117,[-0.147  1.268 -1.825 -1.943 -2.642],-1.2224892,4970.675,49.41006,0.00043736308,0.97951096,4999.962
401,1.5031248,0.01101305,497.53,4973.6328665458095,-1,0.059319105,106.51803,0.1533623,10.0,4158.1724,True,4729.434,21773726.0,815.46063,4361.2646,,59.776695,11006.123115062714,0.009034008,40100,1.1013049,10.0,5.9319105,100,16176113,841.7905,5480.2095,[-0.144  1.27  -1.827 -1.943 -2.641],-1.207825,4973.6333,66.528076,0.001533623,0.9034007,4999.963
402,1.9434317,0.01090223,498.02,4978.372807916007,-1,0.06846336,72.04283,0.06261422,10.0,4498.6484,True,4578.204,24554472.0,479.72452,4366.0054,,52.71108,11035.45802116394,0.010326287,40200,1.090223,10.0,6.8463364,100,16225915,501.31152,5431.887,[-0.145  1.27  -1.833 -1.947 -2.627],-1.191344,4978.373,51.45537,0.00062614214,1.0326287,4999.96
403,1.3513881,0.010730811,490.85,4906.282750547058,-1,0.031105384,506.9259,0.17301147,10.0,,True,4574.508,7257194.0,4906.283,4293.9194,,80.68538,11064.541588544846,0.0052502295,40300,1.0730813,10.0,3.1105385,100,16275000,4999.9287,5286.376,[-0.149  1.276 -1.825 -1.952 -2.61 ],-1.1870767,4906.283,73.997986,0.0017301147,0.525023,4999.9287
404,9.479794,0.015198929,498.06,4978.991981678581,-1,0.33784586,80.12646,0.011290042,10.0,4488.7075,True,5676.1045,51193444.0,490.28464,4366.6255,,11.558196,11094.092527627945,0.0420433,40400,1.5198932,10.0,33.784588,100,16324806,511.24463,7561.5366,[-0.148  1.281 -1.826 -1.95  -2.606],-1.1843228,4978.9917,10.548753,0.000112900416,4.20433,4999.952
405,4.4808292,0.013381574,494.87,4946.288286895893,-1,0.22386707,137.88676,0.03688535,10.0,4168.6807,True,5205.3916,34233864.0,777.6078,4333.922,,20.236729,11125.267622470856,0.026566759,40500,1.3381575,10.0,22.386707,100,16374293,831.26904,6501.6465,[-0.152  1.291 -1.829 -1.943 -2.603],-1.1774911,4946.2886,22.317297,0.0003688535,2.6566756,4999.9497
406,9.243561,0.015403803,493.55,4932.6157941554175,-1,0.6082829,140.09299,0.0022622263,10.0,4427.5117,True,5571.2124,48891108.0,505.1042,4320.25,,6.0203886,11156.644769191742,0.06086009,40600,1.5403807,10.0,60.828297,100,16423648,572.43945,7433.004,[-0.157  1.289 -1.829 -1.944 -2.596],-1.1926311,4932.616,10.818342,2.2622262e-05,6.0860095,4999.951
