ReturnStepMax,MinIWNorm,ESSClassic,Bound,J_sample_variance,StdIWNorm,LearnableVariance,OptimizationReturnMean,OptimizationReturnMin,InitialReturnMin,VarianceInit,InitialReturnMax,ReturnMeanIW,EpRewMean,MinIW,MaxIW,Weights,EmpiricalD2,MeanIWNorm,OptimizationReturnMax,InitialReturnMean,TimeElapsed,EpThisIter,MeanIW,StdIW,MeanEntropy,ESSRenyi,Iteration,TimestepsSoFar,EpisodesSoFar,ReturnStepMaxmin,InitialBound,EpLenMean,InitialReturnStd,MaxIWNorm
10.0,0.0010005261,73.00354,4343.727,12708221.0,0.0068266788,True,4593.072,,9.979926,-1,4999.5386,5120.573,4603.051714508774,0.10005261,3.2163513,[-0.036  0.89  -2.104 -3.274 -1.118],1.6096042,0.011226077,4989.5586,4603.052,1286.876534461975,100,1.1226077,0.6826679,0.31385776,62.12707,70,1691504,7000,10.0,3990.7358,460.57,1136.9778,0.032163512
10.0,2.6543896e-05,4.15925,8312.439,2764001500.0,0.112490304,True,4461.608,,349.7304,-1,4999.5186,11603.056,4811.338493080913,0.0026543897,108.23659,[-0.026  0.876 -2.114 -3.266 -1.105],28.880638,0.023434062,4649.788,4811.339,1323.696991443634,100,2.343406,11.249031,0.30349755,3.4625273,71,1739638,7100,10.0,4199.025,481.34,807.13403,1.0823659
10.0,0.00015853917,27.533676,4753.245,89716860.0,0.020979285,True,4278.6064,,349.68832,-1,4999.611,5972.1235,4628.294359235352,0.015853917,16.187832,[-0.042  0.911 -2.046 -3.238 -1.115],3.962387,0.012931671,4649.9224,4628.2944,1360.483803987503,100,1.2931672,2.0979288,0.32525322,25.237312,72,1785953,7200,10.0,4015.9697,463.15,975.98785,0.16187832
10.0,0.00010635218,8.862447,4863.8037,511258430.0,0.044944115,True,4507.708,,,-1,4999.588,6400.835,4507.708262068012,0.010635218,45.29339,[-0.031  0.92  -2.054 -3.284 -1.094],6.300945,0.014015253,4999.588,4507.708,1396.8058977127075,100,1.4015253,4.494412,0.33075243,15.870636,73,1831058,7300,10.0,3895.386,451.05,1321.4324,0.45293388
10.0,0.00018466052,8.947895,5591.295,601596300.0,0.051773015,True,4207.121,,299.75137,-1,4999.528,7677.7554,4506.872696599656,0.018466052,46.18092,[-0.01   0.944 -2.068 -3.284 -1.088],11.611036,0.016230013,4699.7764,4506.873,1435.866976737976,100,1.6230015,5.1773014,0.37032828,8.612495,74,1876164,7400,10.0,3894.5583,451.06,1143.206,0.4618092
10.0,4.849192e-05,3.0197263,7187.758,4675138000.0,0.13697731,True,4421.075,,,-1,4999.607,11346.849,4421.07508395347,0.0048491918,135.81343,[-0.01   0.905 -2.079 -3.229 -1.049],46.135353,0.024170782,4999.607,4421.075,1470.707933664322,100,2.4170785,13.697733,0.39627,2.167535,75,1920406,7500,10.0,3808.7505,442.42,1361.1501,1.3581343
10.0,1.6060544e-06,2.1372604,9914.236,11475491000.0,0.21361545,True,4476.876,,9.979608,-1,4999.5806,15512.618,4486.855538396854,0.00016060544,213.53903,[-0.003  0.84  -2.1   -3.192 -1.023],83.592354,0.031568404,4989.601,4486.8555,1508.4036684036255,100,3.1568406,21.361542,0.33970568,1.1962817,76,1965305,7600,10.0,3874.5344,448.99,1327.0151,2.1353903
10.0,0.0020192456,75.4623,3799.6343,10904409.0,0.005856589,True,4320.187,,,-1,4999.524,4493.8643,4320.187236444515,0.20192456,3.4027548,[ 0.013  0.816 -2.117 -3.224 -1.079],1.2854587,0.0102705285,4999.524,4320.187,1546.4745314121246,100,1.027053,0.5856589,0.32411286,77.79324,77,2008544,7700,10.0,3707.8728,432.39,1429.6643,0.034027547
10.0,0.0006568077,52.186584,4005.9236,29059442.0,0.010411487,True,4359.1797,,,-1,4999.6187,4819.7285,4359.179832633039,0.06568077,8.658009,[ 0.014  0.819 -2.127 -3.238 -1.095],1.7663455,0.010877204,4999.6187,4359.1797,1582.4987545013428,100,1.0877204,1.0411487,0.31062222,56.614067,78,2052173,7800,10.0,3746.854,436.29,1358.8342,0.08658008
10.0,1.0059149e-05,1.3291323,21814.723,67961127000.0,0.5200057,True,4623.378,,9.9801,-1,4999.555,29953.865,4633.357535826546,0.0010059149,522.8679,[ 0.018  0.828 -2.133 -3.217 -1.108],176.68645,0.060352836,4989.575,4633.3574,1619.74676156044,100,6.0352845,52.000572,0.33449173,0.56597435,79,2098533,7900,10.0,4021.0396,463.6,1071.0292,5.228679
10.0,0.0001342406,25.74522,4223.6055,93533710.0,0.019026015,True,4382.5986,,,-1,4999.527,5255.577,4382.598207168117,0.01342406,16.90802,[ 1.451e-03  8.091e-01 -2.171e+00 -3.286e+00 -1.084e+00],2.840445,0.01120299,4999.527,4382.5986,1653.0088152885437,100,1.120299,1.9026015,0.3049927,35.20575,80,2142392,8000,10.0,3770.2837,438.59,1369.9406,0.1690802
10.0,0.0010587879,51.383972,4484.057,27711776.0,0.011097772,True,4340.1855,,359.71255,-1,4999.626,5346.4604,4699.897800587717,0.1058788,6.207182,[-0.012  0.817 -2.174 -3.29  -1.114],1.9836017,0.011409325,4639.9136,4699.898,1688.7127735614777,100,1.1409324,1.1097772,0.3084409,50.413345,81,2189413,8100,10.0,4087.5708,470.21,1014.11896,0.06207182
10.0,1.4006225e-06,1.0868956,76166.11,1277012300000.0,2.2491148,True,4543.439,,,-1,4999.5806,117319.05,4543.439124413825,0.00014006226,2261.1936,[-0.007  0.802 -2.194 -3.308 -1.11 ],4516.929,0.23576458,4999.5806,4543.439,1724.5256032943726,100,23.576466,224.9115,0.3825559,0.022138935,82,2234874,8200,10.0,3931.118,454.61,1240.4946,22.611935
10.0,0.00018308924,1.1574005,30090.865,95872540000.0,0.72142977,True,3761.9844,,729.4459,-1,4999.506,38857.566,4491.430173410466,0.018308925,725.59796,[ 0.01   0.761 -2.197 -3.269 -1.036],204.98729,0.07806634,4270.06,4491.4297,1760.4428024291992,100,7.8066344,72.14298,0.37489527,0.48783514,83,2279826,8300,10.0,3879.1182,449.52,1119.1603,7.2559795
10.0,5.0089193e-06,7.1740727,6848.066,1430315300.0,0.0754292,True,4626.083,,9.981445,-1,4999.5186,10199.262,4636.064749082413,0.00050089194,58.489468,[-0.027  0.759 -2.204 -3.296 -1.044],29.953806,0.020969484,4989.537,4636.0645,1798.5530540943146,100,2.0969486,7.5429206,0.33001617,3.338474,84,2326218,8400,10.0,4023.7515,463.92,1062.1769,0.58489466
10.0,7.770487e-06,1.0559448,157574.23,2297888500000.0,3.244496,True,4391.138,,349.6669,-1,4999.5293,167301.86,4740.805313297626,0.00077704876,3261.651,[-0.029  0.791 -2.213 -3.276 -1.089],252.38573,0.33517608,4649.8623,4740.805,1835.836219549179,100,33.517605,324.4496,0.30953977,0.39621893,85,2373650,8500,10.0,4128.49,474.32,913.2125,32.61651
10.0,3.52037e-07,2.716766,15826.58,20612688000.0,0.2874369,True,4646.485,,29.944445,-1,4999.5576,23731.275,4676.428907383752,3.5203702e-05,241.65433,[-0.031  0.735 -2.213 -3.305 -1.109],166.65407,0.048034105,4969.6133,4676.429,1869.8049590587616,100,4.8034096,28.74369,0.23974212,0.6000454,86,2420441,8600,10.0,4064.1104,467.91,949.3116,2.4165432
10.0,0.0002808116,26.563053,5082.282,72942840.0,0.021988846,True,3633.243,,1179.3177,-1,4999.503,6375.0034,4812.560409005767,0.02808116,12.429556,[-0.031  0.746 -2.218 -3.367 -1.179],4.457226,0.01322465,3820.185,4812.5605,1913.888466835022,100,1.322465,2.1988845,0.23541692,22.43548,87,2468592,8700,10.0,4200.249,481.51,594.0504,0.124295555
10.0,2.1945598e-05,6.03999,7720.6924,1639991300.0,0.113462634,True,4670.3516,,,-1,4999.516,11636.619,4670.351461942156,0.00219456,90.25748,[-0.023  0.716 -2.217 -3.372 -1.184],40.899864,0.028767325,4999.516,4670.3516,1951.152657032013,100,2.8767326,11.346265,0.19427367,2.4449959,88,2515324,8800,10.0,4058.0378,467.32,987.7129,0.9025748
10.0,0.00016391647,3.1186583,7752.6206,3019046100.0,0.12786013,True,4637.438,,,-1,4999.533,10170.52,4637.437741660608,0.016391648,127.52876,[-0.037  0.703 -2.208 -3.408 -1.225],15.59287,0.022940295,4999.533,4637.438,1986.5361280441284,100,2.2940292,12.786012,0.23225933,6.4131875,89,2561739,8900,10.0,4025.122,464.15,804.31146,1.2752876
10.0,1.6308662e-05,6.028366,6272.0273,1317904300.0,0.07238067,True,4466.506,,9.979315,-1,4999.5,8929.356,4476.485004419589,0.0016308662,68.34611,[-0.045  0.737 -2.206 -3.428 -1.187],18.834158,0.018332599,4989.5205,4476.485,2023.4520211219788,100,1.8332599,7.2380667,0.26126552,5.309502,90,2606546,9000,10.0,3864.173,448.07,1070.889,0.68346107
10.0,2.9547414e-06,4.5267277,6903.851,1559382900.0,0.105420314,True,4339.5005,,389.69565,-1,4999.616,10336.571,4729.19661804392,0.00029547414,97.76049,[-0.043  0.768 -2.219 -3.41  -1.158],31.427673,0.02295491,4609.9204,4729.197,2059.897114276886,100,2.295491,10.542031,0.22420742,3.181909,91,2653874,9100,10.0,4116.871,473.28,721.1866,0.97760487
10.0,1.9167797e-07,3.266267,17113.176,17714735000.0,0.27294448,True,4608.1187,,,-1,4999.632,24367.896,4608.118471729939,1.9167797e-05,244.20004,[-0.047  0.803 -2.205 -3.393 -1.195],140.36989,0.05015465,4999.632,4608.1187,2094.2150325775146,100,5.015465,27.294447,0.1813046,0.7124035,92,2699990,9200,10.0,3995.7913,461.16,1008.5442,2.4420004
10.0,0.00066181883,45.733448,4608.6196,32466302.0,0.013109831,True,4194.3774,,349.66437,-1,4999.6265,5560.972,4544.04194550912,0.06618188,6.562072,[-0.066  0.86  -2.208 -3.481 -1.238],2.418961,0.0120350495,4649.962,4544.042,2128.749803543091,100,1.2035049,1.3109832,0.17987232,41.34006,93,2745481,9300,10.0,3931.7153,454.91,772.4558,0.06562071
10.0,2.9844847e-05,1.7019646,11055.858,22084788000.0,0.29647273,True,4640.3755,,9.9804325,-1,4999.604,18878.258,4650.355980097984,0.0029844847,298.06525,[-0.057  0.855 -2.214 -3.508 -1.239],163.199,0.039011046,4989.6235,4650.356,2161.6745307445526,100,3.9011047,29.647278,0.20491634,0.61274886,94,2792021,9400,10.0,4038.032,465.4,814.63,2.9806523
10.0,0.00048055142,57.91049,4308.535,23700186.0,0.01055307,True,4151.446,,,-1,4999.585,5135.056,4151.445691691671,0.048055142,7.6356483,[-0.08   0.869 -2.213 -3.479 -1.214],1.8220015,0.01237857,4999.585,4151.446,2193.7561089992523,100,1.2378571,1.055307,0.20700222,54.884697,95,2833601,9500,10.0,3539.1235,415.8,1040.786,0.07635648
10.0,0.00031708382,22.985415,4202.3823,119021464.0,0.022340527,True,4078.689,,9.981419,-1,4999.5884,5488.3193,4088.6705068386555,0.031708382,17.974442,[-0.084  0.904 -2.22  -3.507 -1.212],4.410416,0.01220487,4989.607,4088.6707,2224.090276479721,100,1.220487,2.2340527,0.19835804,22.673597,96,2874560,9600,10.0,3476.3484,409.59,1011.84375,0.17974441
10.0,3.3239477e-05,20.37727,5128.9453,166047890.0,0.027227467,True,4277.7583,,289.73206,-1,4999.583,6652.816,4567.490124571444,0.0033239478,15.871801,[-0.077  0.925 -2.241 -3.483 -1.221],6.1935163,0.013774051,4709.851,4567.49,2262.9532101154327,100,1.3774053,2.7227466,0.180862,16.145918,97,2920285,9700,10.0,3955.169,457.25,770.8599,0.158718
10.0,0.0020904592,73.61042,4339.781,10414648.0,0.006455255,True,4668.438,,9.981049,-1,4999.5303,5039.9517,4678.41910934437,0.20904593,3.7391293,[-0.06   0.92  -2.23  -3.493 -1.238],1.3075501,0.010781194,4989.5493,4678.419,2298.2879412174225,100,1.0781194,0.6455255,0.16697727,76.478905,98,2967111,9800,10.0,4066.104,468.26,698.2336,0.037391294
10.0,2.644717e-07,1.3885899,16453.555,37392630000.0,0.50906575,True,4724.5303,,,-1,4999.615,23533.055,4724.530382657875,2.6447171e-05,512.1218,[-0.061  0.912 -2.224 -3.474 -1.252],133.67207,0.060408406,4999.615,4724.5303,2333.220452785492,100,6.0408397,50.906574,0.14322495,0.7480994,99,3014394,9900,10.0,4112.205,472.83,654.8096,5.121218
10.0,0.0006307076,19.587984,4577.9795,124772550.0,0.025472028,True,3457.2664,,649.4338,-1,4999.5854,5662.0327,4106.70008421843,0.06307076,24.094727,[-0.086  0.912 -2.22  -3.459 -1.276],3.134309,0.012571813,4350.152,4106.7,2364.453383207321,100,1.2571813,2.5472028,0.15578462,31.904959,100,3055531,10000,10.0,3494.378,411.37,983.2692,0.24094726
10.0,1.615968e-05,1.1647295,41050.566,219531350000.0,0.932483,True,4298.8306,,,-1,4999.5747,49919.953,4298.830563736271,0.001615968,937.8127,[-0.077  0.913 -2.225 -3.492 -1.263],209.8118,0.10122725,4999.5747,4298.8306,2399.6880490779877,100,10.1227255,93.24829,0.21659385,0.47661763,101,3098580,10100,10.0,3686.5103,430.49,1012.501,9.378127
10.0,0.0039755255,91.23575,4080.088,3016900.5,0.0032081066,True,4552.448,,,-1,4999.502,4731.485,4552.448511726206,0.39755255,1.9908081,[-0.068  0.919 -2.231 -3.54  -1.202],1.1317406,0.010350788,4999.502,4552.448,2434.0891289711,100,1.0350788,0.32081068,0.22227906,88.359474,102,3144155,10200,10.0,3940.1367,455.75,774.6379,0.019908082
10.0,0.0017194992,84.41205,4136.8994,5381509.0,0.004646296,True,4499.2764,,,-1,4999.609,4825.1494,4499.276322604235,0.17194992,2.6220741,[-0.068  0.93  -2.233 -3.544 -1.197],1.2633659,0.010812212,4999.609,4499.2764,2472.3988349437714,100,1.0812212,0.46462962,0.21347035,79.15363,103,3189193,10300,10.0,3886.9512,450.38,1028.025,0.02622074
10.0,9.768186e-06,3.1351728,10453.984,9042629000.0,0.18929958,True,4644.7114,,,-1,4999.592,16687.281,4644.7112541418155,0.0009768186,179.55878,[-0.073  0.933 -2.238 -3.533 -1.205],103.627556,0.03405629,4999.592,4644.7114,2504.2807927131653,100,3.4056292,18.92996,0.22117753,0.9649943,104,3235683,10400,10.0,4032.389,464.9,748.49786,1.7955878
10.0,0.0018630932,68.28838,4401.9263,14313477.0,0.007478986,True,4554.99,,,-1,4999.5776,5142.1074,4554.9900333323485,0.18630932,4.0377703,[-0.059  0.877 -2.243 -3.539 -1.198],1.4612291,0.01097506,4999.5776,4554.99,2536.908098936081,100,1.097506,0.7478986,0.23199336,68.43554,105,3281282,10500,10.0,3942.669,455.99,894.7983,0.040377703
10.0,0.000110307905,14.661965,6035.3936,224579730.0,0.041427612,True,3600.6968,,1049.2153,-1,4999.5137,7839.5376,4649.9122123553025,0.01103079,28.141235,[-0.054  0.892 -2.258 -3.552 -1.187],8.681515,0.017171752,3950.2983,4649.912,2569.9213297367096,100,1.7171755,4.1427617,0.22592613,11.518727,106,3327822,10600,10.0,4037.599,465.4,725.73425,0.28141233
10.0,5.917694e-05,8.464859,5369.96,545240500.0,0.05800283,True,4238.936,,9.980956,-1,4999.586,7522.0,4248.917210855248,0.005917694,46.87432,[-0.073  0.896 -2.251 -3.53  -1.193],12.352118,0.017638642,4989.605,4248.917,2603.6972239017487,100,1.7638642,5.800284,0.21112174,8.0957775,107,3370372,10700,10.0,3636.5952,425.5,1024.6498,0.4687432
10.0,0.0011571613,47.315422,4423.8315,38016796.0,0.012282647,True,4425.3423,,,-1,4999.586,5311.4575,4425.342696517093,0.11571613,7.787421,[-0.06   0.864 -2.252 -3.55  -1.208],2.1013615,0.011639961,4999.586,4425.3423,2636.712942123413,100,1.1639962,1.2282648,0.20314063,47.588196,108,3414669,10800,10.0,3813.0205,442.97,1145.9926,0.07787421
10.0,3.0860942e-06,2.913323,10731.777,6943460000.0,0.27137813,True,4401.9033,,309.68915,-1,4999.548,17140.691,4711.59223637131,0.00030860942,245.71933,[-0.055  0.888 -2.253 -3.558 -1.216],109.55093,0.0470099,4689.859,4711.5923,2670.618860721588,100,4.70099,27.137815,0.15590101,0.9128175,109,3461820,10900,10.0,4099.275,471.51,696.24536,2.4571931
10.0,2.8371656e-05,3.0286374,6303.1475,3365234400.0,0.1154909,True,4358.6255,,,-1,4999.5483,9970.044,4358.625468837559,0.0028371657,113.53005,[-0.075  0.883 -2.255 -3.583 -1.263],35.86283,0.02041031,4999.5483,4358.6255,2704.3566126823425,100,2.0410311,11.549089,0.12795274,2.7884023,110,3505472,11000,10.0,3746.3088,436.52,857.9206,1.1353005
10.0,0.00050683983,35.69371,4964.0996,75699370.0,0.017160483,True,4598.341,,,-1,4999.5605,6111.3745,4598.340380533407,0.050683983,10.840045,[-0.053  0.846 -2.255 -3.553 -1.291],3.5105886,0.012784937,4999.5605,4598.341,2737.218925476074,100,1.2784938,1.7160484,0.13834563,28.48525,111,3551495,11100,10.0,3986.0222,460.23,947.67065,0.10840045
10.0,9.347266e-05,32.887722,5536.195,108399290.0,0.020664306,True,4614.187,,,-1,4999.5586,6891.073,4614.186639818459,0.0093472665,12.819023,[-0.042  0.831 -2.254 -3.562 -1.281],4.8960533,0.014465608,4999.5586,4614.187,2773.6313326358795,100,1.4465609,2.0664308,0.12326099,20.424614,112,3597667,11200,10.0,4001.8682,461.72,1116.5992,0.12819023
10.0,0.00094233814,44.21085,4655.0347,37151828.0,0.013510066,True,4794.891,,,-1,4999.557,5586.41,4794.891439109269,0.09423382,8.738328,[-0.036  0.858 -2.25  -3.562 -1.296],2.3136375,0.012026716,4999.557,4794.891,2809.736869573593,100,1.2026715,1.3510065,0.13886091,43.22198,113,3645643,11300,10.0,4182.573,479.76,803.4841,0.08738328
10.0,6.74754e-07,1.0062412,511143.62,72141440000000.0,17.724926,True,4782.4087,,,-1,4999.5312,852050.2,4782.40890959552,6.7475405e-05,17814.777,[-0.031  0.867 -2.251 -3.549 -1.28 ],309970.84,1.7870287,4999.5312,4782.4087,2846.8273136615753,100,178.7029,1772.4927,0.13813739,0.00032261098,114,3693493,11400,10.0,4170.094,478.5,828.99005,178.14777
10.0,2.96491e-05,10.762971,5619.093,493346800.0,0.048552904,True,3975.7366,,339.66177,-1,4999.466,7669.9414,4315.398149409958,0.0029649101,42.832455,[-0.061  0.831 -2.253 -3.569 -1.281],11.218342,0.016861986,4659.804,4315.398,2878.538925886154,100,1.6861987,4.8552904,0.13423865,8.913974,115,3736710,11500,10.0,3703.0908,432.17,982.42065,0.42832455
10.0,8.776072e-05,3.9152744,6147.0596,2277124900.0,0.09492153,True,4297.291,,,-1,4999.6206,9357.607,4297.291053131598,0.008776072,92.700966,[-0.068  0.837 -2.26  -3.512 -1.285],27.491152,0.01916102,4999.6206,4297.291,2910.558282852173,100,1.9161022,9.492153,0.16524461,3.637534,116,3779745,11600,10.0,3684.965,430.35,1010.6968,0.92700964
10.0,8.755319e-06,1.465623,13124.472,35231527000.0,0.3736046,True,4340.464,,,-1,4999.626,22076.088,4340.464162189298,0.00087553187,375.75378,[-0.05   0.804 -2.265 -3.488 -1.254],213.71577,0.04556482,4999.626,4340.464,2941.323478937149,100,4.5564804,37.360462,0.22718704,0.46791118,117,3823204,11700,10.0,3728.1377,434.59,1093.9708,3.7575378
10.0,1.3197663e-07,3.1480536,32236.514,68099318000.0,0.5559062,True,4230.4976,,329.70383,-1,4999.4863,49776.613,4560.201100990543,1.3197663e-05,435.30127,[-0.052  0.837 -2.252 -3.502 -1.192],820.58203,0.10022321,4669.7827,4560.201,2977.948058605194,100,10.022322,55.59062,0.14268509,0.12186472,118,3868849,11800,10.0,3947.8916,456.45,892.05963,4.3530126
10.0,0.00018617108,14.437273,5612.4756,274452640.0,0.0360332,True,4250.5225,,379.60724,-1,4999.573,7014.795,4630.129977853109,0.018617108,33.030136,[-0.044  0.805 -2.249 -3.482 -1.276],5.2448926,0.014801409,4619.966,4630.13,3019.6369535923004,100,1.480141,3.60332,0.10881531,19.066168,119,3915190,11900,10.0,4017.8096,463.41,836.74695,0.33030134
10.0,3.8060978e-05,7.358724,8720.839,234786100.0,0.080192514,True,1513.5562,,3299.1104,-1,4999.649,11086.91,4812.666493530776,0.003806098,73.67374,[-0.05   0.833 -2.253 -3.507 -1.31 ],14.930878,0.022601271,1700.5386,4812.666,3054.4920139312744,100,2.260127,8.019251,0.12084766,6.69753,120,3963354,12000,10.0,4200.337,481.64,387.02432,0.7367374
10.0,0.00026409712,12.652756,5197.2607,346494850.0,0.037351612,True,4806.656,,,-1,4999.57,6817.57,4806.656026660491,0.026409712,35.76278,[-0.055  0.885 -2.268 -3.586 -1.298],7.002272,0.014215997,4999.57,4806.656,3090.9864432811737,100,1.4215997,3.735161,0.13710839,14.281078,121,4011448,12100,10.0,4194.3364,480.94,617.9827,0.35762778
10.0,0.00014998997,16.676548,5484.762,114122920.0,0.03324029,True,2819.9668,,1869.1472,-1,4999.5557,6949.3247,4689.113850486156,0.014998998,30.154055,[-0.053  0.852 -2.263 -3.581 -1.282],5.720865,0.014870796,3130.4084,4689.1143,3128.520228624344,100,1.4870795,3.3240285,0.1600205,17.479876,122,4058378,12200,10.0,4076.7957,469.3,653.82153,0.30154055
10.0,0.00021428488,23.1,4792.5283,123479190.0,0.02371874,True,4124.326,,369.66235,-1,4999.498,6268.096,4493.988762453602,0.021428488,15.81125,[-0.049  0.816 -2.254 -3.556 -1.259],5.8073006,0.012999732,4629.836,4493.9893,3168.1710019111633,100,1.2999732,2.371874,0.16827439,17.219704,123,4103371,12300,10.0,3881.6777,449.93,902.1734,0.1581125
10.0,3.5654157e-05,3.60151,7551.9575,3170637300.0,0.112350345,True,4829.4624,,9.980819,-1,4999.6025,10571.135,4839.443420257683,0.0035654157,111.57621,[-0.036  0.826 -2.249 -3.54  -1.251],24.31168,0.02171609,4989.6216,4839.4434,3209.626634836197,100,2.171609,11.235034,0.15574083,4.1132493,124,4151793,12400,10.0,4227.1196,484.22,616.53345,1.1157621
10.0,0.0017165509,65.06777,4612.2944,15793770.0,0.008304712,True,4781.0654,,9.981086,-1,4999.5,5381.75,4791.0465186773345,0.17165509,5.6878242,[-0.028  0.803 -2.248 -3.578 -1.263],1.5791467,0.011334294,4989.519,4791.0464,3250.474163532257,100,1.1334293,0.8304712,0.16740458,63.325336,125,4199730,12500,10.0,4178.7354,479.37,820.132,0.056878243
10.0,0.00041365,30.419893,4561.214,76898140.0,0.017425524,True,4725.406,,,-1,4999.519,5475.6924,4725.40592399111,0.041365,15.022871,[-0.036  0.808 -2.262 -3.586 -1.252],2.2304862,0.011521849,4999.519,4725.406,3288.8690338134766,100,1.152185,1.7425523,0.19274263,44.833275,126,4247019,12600,10.0,4113.0923,472.89,805.86005,0.15022871
10.0,1.1701205e-05,1.7578247,12708.631,21087824000.0,0.28952897,True,4570.2173,,,-1,4999.5103,18795.115,4570.217080517492,0.0011701206,289.91925,[-0.038  0.8   -2.286 -3.567 -1.226],98.80679,0.038728505,4999.5103,4570.2173,3325.1947844028473,100,3.8728514,28.952898,0.16096449,1.0120761,127,4292757,12700,10.0,3957.9048,457.38,1027.722,2.8991923
10.0,2.4702272e-06,2.2982862,7187.059,3385307100.0,0.14832576,True,3737.5134,,1099.191,-1,4999.359,11347.666,4836.704255257678,0.00024702272,148.70076,[-0.023  0.844 -2.274 -3.607 -1.258],46.173573,0.022749273,3900.168,4836.704,3369.4765927791595,100,2.2749276,14.832578,0.11039668,2.165741,128,4341149,12800,10.0,4224.41,483.92,656.3798,1.4870076
10.0,1.4220896e-07,1.2579917,25792.965,120722330000.0,0.7388886,True,4517.836,,319.70685,-1,4999.559,41650.23,4837.542806002642,1.4220896e-05,742.6187,[-0.023  0.879 -2.298 -3.624 -1.309],670.6593,0.08340016,4679.852,4837.543,3406.262695789337,100,8.340015,73.888855,0.040640328,0.14910701,129,4389548,12900,10.0,4225.2246,483.99,713.2097,7.426187
10.0,0.0029858428,84.33834,4549.876,5629349.0,0.004580594,True,4907.4985,,9.98063,-1,4999.4966,5236.801,4917.47889612128,0.29858428,2.906299,[-0.029  0.84  -2.292 -3.607 -1.378],1.2585611,0.010629569,4989.516,4917.479,3441.705973625183,100,1.0629569,0.4580594,0.045177057,79.45582,130,4438743,13000,10.0,4305.168,491.95,516.33777,0.02906299
10.0,7.709142e-06,20.43906,5221.612,199331940.0,0.027901608,True,4592.4873,,,-1,4999.314,6725.2544,4592.487168111427,0.0007709142,20.368734,[-0.026  0.834 -2.289 -3.586 -1.374],6.0308313,0.014141964,4999.314,4592.4873,3480.084704399109,100,1.4141965,2.790161,0.019573212,16.58146,131,4484690,13100,10.0,3980.1987,459.47,1275.9574,0.20368734
10.0,0.0016242354,59.612556,4745.967,21857508.0,0.009215694,True,4915.4766,,,-1,4999.517,5526.493,4915.476415422369,0.16242355,7.7659044,[-0.02   0.849 -2.308 -3.569 -1.399],1.6249036,0.011196282,4999.517,4915.4766,3520.110029935837,100,1.1196282,0.9215695,0.024312988,61.542114,132,4533860,13200,10.0,4303.163,491.7,585.2234,0.07765904
10.0,0.000108457185,42.45498,4948.824,24845020.0,0.014621523,True,2781.1113,,2178.903,-1,4999.5376,6231.005,4960.014009222853,0.010845719,8.313711,[-0.025  0.866 -2.308 -3.578 -1.395],4.384777,0.012558942,2820.6345,4960.014,3562.188378572464,100,1.2558942,1.4621524,0.017691683,22.806177,133,4583474,13300,10.0,4347.6978,496.14,298.75406,0.08313711
10.0,2.4082123e-05,4.550295,6167.2236,1688927000.0,0.08176776,True,4855.9346,,,-1,4999.571,8814.249,4855.934403494888,0.0024082123,79.714714,[-0.01   0.859 -2.305 -3.552 -1.401],18.68786,0.017853139,4999.571,4855.9346,3602.339970588684,100,1.7853138,8.176776,0.039676543,5.3510675,134,4632048,13400,10.0,4243.6143,485.74,814.37006,0.7971471
10.0,0.002633003,58.25045,4588.534,21607066.0,0.009174408,True,4894.85,,9.979511,-1,4999.547,5348.7114,4904.829476921178,0.2633003,6.0653687,[-0.012  0.821 -2.287 -3.533 -1.379],1.5412652,0.010836823,4989.5674,4904.829,3642.2004640102386,100,1.0836822,0.9174409,0.042922623,64.88176,135,4681112,13500,10.0,4292.512,490.64,651.9241,0.060653687
10.0,0.001973743,65.246666,4693.5986,20522212.0,0.007990423,True,931.03815,,4058.2974,-1,4999.603,5463.053,4989.335381452481,0.19737431,5.2588663,[-0.021  0.821 -2.295 -3.541 -1.376],1.5790783,0.010948398,941.30566,4989.3354,3680.5043098926544,100,1.0948399,0.7990423,0.04880902,63.328083,136,4731019,13600,10.0,4377.0117,499.07,93.57409,0.05258866
10.0,5.3005e-07,1.1575813,35944.9,267140140000.0,1.2187245,True,4152.3047,,779.3922,-1,4999.536,65900.055,4931.696573353526,5.3005002e-05,1225.4519,[-0.03   0.83  -2.3   -3.554 -1.37 ],2393.274,0.13188933,4220.144,4931.6963,3722.084396839142,100,13.188931,121.87244,0.01579668,0.04178377,137,4780352,13700,10.0,4319.381,493.33,454.66135,12.2545185
10.0,0.0011521743,61.762253,4465.962,19555412.0,0.008574072,True,4758.6685,,,-1,4999.5405,5253.2446,4758.668119384291,0.11521743,4.922957,[-0.017  0.793 -2.3   -3.583 -1.403],1.6531405,0.010896887,4999.5405,4758.6685,3758.263237953186,100,1.0896889,0.8574072,0.0011888742,60.490925,138,4827960,13800,10.0,4146.3525,476.08,1018.0217,0.04922957
10.0,2.2861199e-05,2.8712971,9157.197,1479241700.0,0.16375078,True,2231.2742,,2709.0361,-1,4999.4844,14041.165,4940.310083227637,0.0022861199,151.31805,[-0.023  0.791 -2.305 -3.594 -1.418],63.6215,0.028154558,2290.4482,4940.3105,3796.9342832565308,100,2.8154557,16.375078,0.042498056,1.5717957,139,4877383,13900,10.0,4328.001,494.23,297.56967,1.5131805
