EpThisIter,MinBehavPdf,EmpiricalD2Harmonic,DivergenceHarmonic,TimeElapsed,StdIW,Penalization,EpRewMean,InitialReturnMean,MinTargetPdf,InitialBound,ESSRenyiHarmonic,Inner Iteration,WReturnMean,InitialReturnMin,InitialReturnMax,Iteration,EpLenMean,TimestepsSoFar,MaxIW,EpisodesSoFar,LearnableVariance,ESSRenyiArithmetic,Bound,ReturnStepMaxmin,StdWReturnMean,MinIW,InitialReturnStd,MeanD2-0,VarianceInitializer,MeanEntropy,Weights,MeanIW,ReturnStepMax,EmpiricalD2Arithmetic,ReturnMeanIW
100,-252.67433,1.0,300987260.0,1570.7508540153503,112.89194,True,4751.512208347058,4751.512,-252.67433,-24915528.0,100.0,1,23472362.0,,4999.5884,146,475.34,5814525,1081.8741,14600,,100.0,-25743962000.0,10.0,,0.06527831,946.3053,1.0,-1,0.4189424,[ 0.082  0.597 -2.519 -2.738],28.971796,10.0,1.0,706982140.0
100,-246.02039,1.0,217417660.0,1584.3863053321838,41.42023,True,4847.38886677846,4847.3887,-246.02039,-25552680.0,100.0,1,24109544.0,,4999.533,147,484.88,5863013,372.2463,14700,,100.0,-21638038000.0,10.0,,0.052289575,782.53735,1.0,-1,0.4189424,[ 0.051  0.546 -2.522 -2.757],14.835152,10.0,1.0,359309700.0
100,-245.58388,1.0,4.5342017e+29,1596.9625735282898,3757982.5,True,4794.806744470113,4794.8066,-245.58388,-25222886.0,100.0,1,23779708.0,,4999.6074,148,479.64,5910977,36765650.0,14800,,100.0,-9.7176576e+20,10.0,,0.03020015,888.5589,1.0,-1,0.4189424,[ 0.005  0.527 -2.52  -2.795],503542.75,10.0,1.0,12580253000000.0
100,-240.76984,1.0,4.0678457e+34,1607.8886547088623,681260.0,True,3839.4419283154984,3839.4421,-240.76984,-17799788.0,100.0,1,16356594.0,9.979949,4999.6484,149,384.61,5949438,6780548.0,14900,,100.0,-2.9107208e+23,10.0,,0.04151368,1270.937,1.0,-1,0.4189424,[-0.03   0.441 -2.527 -2.879],107760.35,10.0,1.0,1011430800000.0
100,-252.91162,1.0,3.638489e+20,1620.5513696670532,247806.22,True,4871.868233858825,4871.868,-252.91162,-25671880.0,100.0,1,24228764.0,19.959991,4999.502,150,487.33,5998171,1896239.5,15000,,100.0,-2.7527682e+16,10.0,,0.027947625,702.611,1.0,-1,0.4189424,[ 0.026  0.468 -2.528 -2.874],41147.96,10.0,1.0,1028166800000.0
100,-251.07555,1.0,453332170000.0,1631.640252828598,623.0632,True,4436.707908325063,4436.708,-251.07555,-22755254.0,100.0,1,21312130.0,29.945103,4999.5234,151,444.01,6042572,5553.379,15100,,100.0,-974643130000.0,10.0,,0.07533462,1275.8352,1.0,-1,0.4189424,[ 0.081  0.445 -2.527 -2.893],150.32733,10.0,1.0,3004379600.0
100,-241.23138,1.0,2.9115993e+35,1645.4238920211792,1002628600.0,True,4839.922271555981,4839.9224,-241.23138,-25449936.0,100.0,1,24006804.0,449.69492,4999.5312,152,484.14,6090986,10076868000.0,15200,,100.0,-7.7868844e+23,10.0,,0.019746596,762.86066,1.0,-1,0.4189424,[ 0.023  0.425 -2.537 -2.899],100839330.0,10.0,1.0,2520006600000000.0
100,-241.73016,1.0,15738089000000.0,1657.5534780025482,351.61713,True,4312.50768914695,4312.5073,-241.73016,-21669128.0,100.0,1,20226038.0,,4999.462,153,431.69,6134155,2212.9624,15300,,100.0,-5726414000000.0,10.0,,0.014255966,1276.0543,1.0,-1,0.4189424,[ 0.084  0.413 -2.535 -2.894],104.18496,10.0,1.0,1593336200.0
100,-255.3421,1.0,1.8694603e+28,1671.1441462039948,1244.0989,True,4816.678626038161,4816.678,-255.3421,-25452552.0,100.0,1,24009380.0,,4999.6,154,481.8,6182335,7720.2275,15400,,100.0,-1.973186e+20,10.0,,0.05567003,899.4368,1.0,-1,0.4189424,[ 0.024  0.411 -2.544 -2.88 ],402.1882,10.0,1.0,10047943000.0
100,-251.27014,1.0,2.8898256e+33,1679.8168241977692,158177.22,True,3098.8885184518604,3098.8884,-251.27014,-13042894.0,100.0,1,11599748.0,369.63205,4999.574,155,310.7,6213405,1357375.0,15500,,100.0,-7.757848e+22,10.0,,0.100376405,1413.0244,1.0,-1,0.4189424,[-0.034  0.395 -2.551 -2.865],29642.832,10.0,1.0,451611700000.0
100,-245.71776,1.0,3.3407242e+18,1693.6278898715973,44307.793,True,4852.721054765591,4852.721,-245.71776,-25525618.0,100.0,1,24082438.0,,4999.6157,156,485.42,6261947,444361.84,15600,,100.0,-2637868000000000.0,10.0,,0.057544652,730.4353,1.0,-1,0.4189424,[ 0.027  0.403 -2.549 -2.873],4894.565,10.0,1.0,122108870000.0
100,-251.08424,1.0,6618543600.0,1705.9334223270416,75.78023,True,4271.5238076501255,4271.524,-251.08424,-21192952.0,100.0,1,19749762.0,459.74576,4999.635,157,427.57,6304704,414.82108,15700,,100.0,-117812140000.0,10.0,,0.14568624,1226.3153,1.0,-1,0.4189424,[-0.016  0.448 -2.551 -2.874],32.643314,10.0,1.0,404283940.0
100,-254.03549,1.0,4906629000.0,1719.7572932243347,8.440999,True,4944.0286935893655,4944.0283,-254.03549,-26098296.0,100.0,1,24655150.0,469.5766,4999.5547,158,494.51,6354155,81.351006,15800,,100.0,-101178600000.0,10.0,,0.08235599,460.14075,1.0,-1,0.4189424,[ 0.014  0.454 -2.551 -2.869],3.6960318,10.0,1.0,91990056.0
100,-241.66112,1.0,517847200000.0,1731.9309334754944,196.8233,True,4387.5726329446925,4387.5723,-241.66112,-21694890.0,100.0,1,20251728.0,1309.3796,4999.5894,159,439.24,6398079,1111.0508,15900,,100.0,-1039619900000.0,10.0,,0.17716889,1000.4673,1.0,-1,0.4189424,[-0.015  0.463 -2.552 -2.862],84.493065,10.0,1.0,1114215700.0
100,-242.4926,1.0,608155840.0,1745.733906030655,53.20704,True,4858.003035792464,4858.003,-242.4926,-25688250.0,100.0,1,24245096.0,,4999.5693,160,485.92,6446671,347.0458,16000,,100.0,-36173308000.0,10.0,,0.029166661,803.05804,1.0,-1,0.4189424,[ 0.016  0.468 -2.552 -2.86 ],23.485641,10.0,1.0,584616770.0
100,-252.26753,1.0,9.60527e+19,1758.4745740890503,344.22656,True,4718.037326918064,4718.037,-252.26753,-24824348.0,100.0,1,23381176.0,,4999.603,161,471.98,6493869,3418.624,16100,,100.0,-1.4143773e+16,10.0,,0.052213036,1058.9149,1.0,-1,0.4189424,[ 0.04   0.523 -2.555 -2.878],68.75802,10.0,1.0,1627142800.0
100,-242.78485,1.0,1.024876e+35,1769.9095487594604,7785878.0,True,4486.312402781056,4486.3125,-242.78485,-22564418.0,100.0,1,21121238.0,,4999.618,162,449.08,6538777,51290760.0,16200,,100.0,-4.620072e+23,10.0,,0.08487178,997.11566,1.0,-1,0.4189424,[-0.022  0.522 -2.557 -2.883],1878614.9,10.0,1.0,28983130000000.0
100,-250.76576,1.0,1.3682691e+16,1783.2713692188263,130.63977,True,4949.132249847411,4949.1323,-250.76576,-26183452.0,100.0,1,24740324.0,9.980932,4999.52,163,495.02,6588279,903.9397,16300,,100.0,-168804510000000.0,10.0,,0.057713486,496.40347,1.0,-1,0.4189424,[ 0.036  0.542 -2.563 -2.89 ],35.816456,10.0,1.0,894585500.0
100,-251.01634,1.0,4656015000.0,1795.057620048523,44.716045,True,4342.854978579187,4342.855,-251.01634,-21595738.0,100.0,1,20152570.0,,4999.598,164,434.7,6631749,212.7121,16400,,100.0,-98824310000.0,10.0,,0.03427874,1136.7422,1.0,-1,0.4189424,[-0.017  0.51  -2.564 -2.89 ],23.938025,10.0,1.0,351393860.0
100,-246.2636,1.0,5.2997433e+35,1807.9889595508575,4931193300.0,True,4937.836212465181,4937.8364,-246.2636,-26002078.0,100.0,1,24558918.0,1698.8207,4999.579,165,493.9,6681139,49563767000.0,16500,,100.0,-1.0505911e+24,10.0,,0.0239538,420.3458,1.0,-1,0.4189424,[ 0.011  0.5   -2.563 -2.899],500034600.0,10.0,1.0,1.2495788e+16
100,-243.4642,1.0,1.5496929e+16,1819.6732556819916,15127.844,True,4386.137354305714,4386.137,-243.4642,-22671160.0,100.0,1,21228052.0,,4999.496,166,438.91,6725030,140376.22,16600,,100.0,-179703380000000.0,10.0,,0.06745332,1410.6202,1.0,-1,0.4189424,[ 0.059  0.401 -2.57  -2.959],2353.508,10.0,1.0,58562093000.0
100,-243.20758,1.0,237464440000.0,1830.5529870986938,175.28386,True,3970.6619230643646,3970.6619,-243.20758,-19458278.0,100.0,1,18015170.0,,4999.496,167,397.62,6764792,1159.9734,16700,,100.0,-704234260000.0,10.0,,0.07441152,1499.671,1.0,-1,0.4189424,[ 0.119  0.435 -2.673 -2.947],65.660995,10.0,1.0,1014372030.0
100,-241.71452,1.0,1610295300000000.0,1843.5781457424164,200.60733,True,4747.1579878863895,4747.1577,-241.71452,-24931686.0,100.0,1,23488536.0,,4999.563,168,474.9,6812282,1724.9829,16800,,100.0,-57911535000000.0,10.0,,0.043418426,976.23096,1.0,-1,0.4189424,[ 0.072  0.475 -2.681 -2.952],57.461132,10.0,1.0,1178209300.0
100,-255.78897,1.0,4.640845e+19,1857.420678138733,450.64932,True,4945.763931358935,4945.7637,-255.78897,-26058892.0,100.0,1,24615772.0,1439.2037,4999.514,169,494.69,6861751,3192.348,16900,,100.0,-9830908000000000.0,10.0,,0.040220484,393.94568,1.0,-1,0.4189424,[ 0.019  0.453 -2.684 -2.975],149.06352,10.0,1.0,3723797200.0
100,-257.92444,1.0,96402950.0,1867.927532196045,72.465096,True,3892.980147815118,3892.98,-257.92444,-18533074.0,100.0,1,17089926.0,,4999.5703,170,389.92,6900743,594.10406,17000,,100.0,-14578919000.0,10.0,,0.0760716,1390.9106,1.0,-1,0.4189424,[-0.023  0.42  -2.685 -3.007],30.046362,10.0,1.0,409569600.0
100,-242.27333,1.0,3063477200.0,1879.9104630947113,345.70618,True,4701.81447377025,4701.814,-242.27333,-24491468.0,100.0,1,23048300.0,,4999.5977,171,470.4,6947783,3433.0515,17100,,100.0,-80795300000.0,10.0,,0.11735549,970.17523,1.0,-1,0.4189424,[ 0.008  0.422 -2.685 -3.008],56.826725,10.0,1.0,919211840.0
100,-245.27026,1.0,1101198500.0,1893.4252984523773,1027.7366,True,4762.796499011977,4762.7964,-245.27026,-25058540.0,100.0,1,23615432.0,29.942547,4999.4976,172,476.44,6995427,9398.881,17200,,100.0,-52794190000.0,10.0,,0.035802327,964.9887,1.0,-1,0.4189424,[ 0.038  0.419 -2.682 -3.012],197.13799,10.0,1.0,4906393600.0
100,-247.15019,1.0,5.418506e+22,1907.3770411014557,1712.0077,True,4770.952800030879,4770.953,-247.15019,-25179220.0,100.0,1,23736084.0,,4999.543,173,477.25,7043152,15051.949,17300,,100.0,-3.3592303e+17,10.0,,0.005713188,986.9621,1.0,-1,0.4189424,[ 0.028  0.48  -2.691 -3.022],361.99777,10.0,1.0,9043641000.0
100,-240.15082,1.0,14088054000.0,1918.7394230365753,89.672,True,4217.936462589484,4217.9365,-240.15082,-20540294.0,100.0,1,19097140.0,1219.547,4999.578,174,422.3,7085382,551.8511,17400,,100.0,-171760760000.0,10.0,,0.112097636,1142.8701,1.0,-1,0.4189424,[-0.026  0.5   -2.692 -3.   ],37.75084,10.0,1.0,470922000.0
100,-250.01987,1.0,3.2272653e+29,1932.7284598350525,4530765.0,True,4875.809895548222,4875.81,-250.01987,-25466494.0,100.0,1,24023332.0,1999.6284,4999.583,175,487.72,7134154,35345310.0,17500,,100.0,-8.1983084e+20,10.0,,0.03233385,499.81046,1.0,-1,0.4189424,[ 0.004  0.507 -2.692 -2.996],669760.5,10.0,1.0,6352280000000.0
100,-240.07907,1.0,4.7633318e+16,1946.2447936534882,57.90164,True,4792.246838712595,4792.247,-240.07907,-25310642.0,100.0,1,23867500.0,,4999.552,176,479.37,7182091,327.53516,17600,,100.0,-314961700000000.0,10.0,,0.20555712,949.66864,1.0,-1,0.4189424,[ 0.049  0.546 -2.697 -3.012],24.853096,10.0,1.0,615360700.0
100,-246.84276,1.0,316509980.0,1960.0271575450897,106.36585,True,4872.480660942479,4872.481,-246.84276,-25378660.0,100.0,1,23935496.0,1978.6842,4999.586,177,487.46,7230837,845.6815,17700,,100.0,-26304879000.0,10.0,,0.0796421,440.9413,1.0,-1,0.4189424,[-0.012  0.557 -2.703 -3.01 ],30.117163,10.0,1.0,630430140.0
100,-276.36304,1.0,7.950845e+27,1972.8023529052734,391135.28,True,4949.103474247721,4949.1035,-276.36304,-26184230.0,100.0,1,24741034.0,,4999.6406,178,495.01,7280338,2830221.2,17800,,100.0,-1.2868372e+20,10.0,,0.033374492,497.40372,1.0,-1,0.4189424,[ 0.015  0.571 -2.702 -3.003],97279.22,10.0,1.0,2430868400000.0
100,-247.4798,1.0,1967607400.0,1986.4423723220825,87.38891,True,4999.091164932545,4999.0913,-247.4798,-26434100.0,100.0,1,24990912.0,4998.304,4999.625,179,500.0,7330338,845.9396,17900,,100.0,-64544944000.0,10.0,,0.10209722,0.29766703,1.0,-1,0.4189424,[ 0.036  0.693 -2.716 -3.003],21.196367,10.0,1.0,529693980.0
100,-253.2936,1.0,6.1245455e+29,1999.3875770568848,46009412.0,True,4836.817331252108,4836.817,-253.2936,-25342026.0,100.0,1,23898840.0,,4999.6245,180,483.86,7378724,462411330.0,18000,,100.0,-1.12940884e+21,10.0,,0.13036135,709.9572,1.0,-1,0.4189424,[ 0.084  0.658 -2.711 -3.02 ],4844205.5,10.0,1.0,120712770000000.0
100,-248.74155,1.0,135182780.0,2013.1051709651947,127.89627,True,4926.8678642854475,4926.868,-248.74155,-25983458.0,100.0,1,24540278.0,29.945827,4999.616,181,492.81,7428005,928.5727,18100,,100.0,-17504707000.0,10.0,,0.11051813,515.9941,1.0,-1,0.4189424,[-0.004  0.572 -2.729 -3.035],31.403877,10.0,1.0,725423100.0
100,-246.60464,1.0,37339963000000.0,2026.5516667366028,151.82965,True,4804.873636794378,4804.8735,-246.60464,-25436638.0,100.0,1,23993506.0,9.979131,4999.5337,182,480.62,7476067,1269.4021,18200,,100.0,-8819528000000.0,10.0,,0.019148989,952.20654,1.0,-1,0.4189424,[ 0.027  0.57  -2.728 -3.037],48.801388,10.0,1.0,1218367900.0
100,-247.37779,1.0,509620400.0,2039.7179245948792,57.578556,True,4763.708216500731,4763.708,-247.37779,-24631096.0,100.0,1,23187922.0,1289.4252,4999.6064,183,476.59,7523726,314.94907,18300,,100.0,-32968036000.0,10.0,,0.05451045,703.56714,1.0,-1,0.4189424,[-0.012  0.526 -2.73  -3.058],24.277687,10.0,1.0,389286800.0
100,-239.40904,1.0,762392300.0,2053.280408859253,5.8643894,True,4893.208875589669,4893.209,-239.40904,-25795504.0,100.0,1,24352342.0,,4999.586,184,489.44,7572670,36.451324,18400,,100.0,-39938347000.0,10.0,,0.10121925,639.4136,1.0,-1,0.4189424,[ 0.018  0.519 -2.731 -3.063],3.666966,10.0,1.0,91246050.0
100,-258.9578,1.0,20532034000.0,2064.725573539734,241.37103,True,4637.7319153018425,4637.732,-258.9578,-23788920.0,100.0,1,22345770.0,,4999.5713,185,464.05,7619075,1637.8228,18500,,100.0,-207921400000.0,10.0,,0.085198745,914.9925,1.0,-1,0.4189424,[-0.011  0.508 -2.732 -3.062],59.69025,10.0,1.0,1135506300.0
100,-256.01486,1.0,1.4065311e+16,2077.4673414230347,9257.537,True,4868.274998774442,4868.2754,-256.01486,-25708080.0,100.0,1,24264882.0,,4999.649,186,486.95,7667770,73728.53,18600,,100.0,-171185120000000.0,10.0,,0.08628727,751.51904,1.0,-1,0.4189424,[ 0.02   0.501 -2.732 -3.063],1821.9011,10.0,1.0,28744565000.0
100,-254.65619,1.0,122344840.0,2090.0166046619415,179.0965,True,4815.284269724569,4815.284,-254.65619,-25325060.0,100.0,1,23881962.0,29.943407,4999.4785,187,481.7,7715940,1769.45,18700,,100.0,-16898623000.0,10.0,,0.031690076,833.6662,1.0,-1,0.4189424,[ 0.071  0.515 -2.728 -3.029],37.932884,10.0,1.0,936833000.0
100,-247.3176,1.0,6.449491e+22,2103.4911093711853,137.46797,True,4899.1251276440125,4899.125,-247.3176,-25934442.0,100.0,1,24491250.0,,4999.6353,188,490.02,7764942,1212.9735,18800,,100.0,-3.66504e+17,10.0,,0.22181304,699.87506,1.0,-1,0.4189424,[ 0.034  0.562 -2.732 -3.011],36.567867,10.0,1.0,913248960.0
100,-244.31764,1.0,5.8802255e+30,2114.904417514801,251029.19,True,4304.467230343821,4304.4673,-244.31764,-21448470.0,100.0,1,20005302.0,,4999.602,189,430.88,7808030,2459839.5,18900,,100.0,-3.49951e+21,10.0,,0.058860764,1215.2633,1.0,-1,0.4189424,[-0.028  0.565 -2.738 -3.017],45386.445,10.0,1.0,629236430000.0
100,-252.11859,1.0,1.3631187e+24,2127.970060110092,327102.84,True,4999.173703477477,4999.174,-252.11859,-26434900.0,100.0,1,24991738.0,4998.5186,4999.5854,190,500.0,7858030,3216863.0,19000,,100.0,-1.6849015e+18,10.0,,0.025273243,0.25542635,1.0,-1,0.4189424,[ 0.022  0.591 -2.753 -2.992],47555.98,10.0,1.0,1188244600000.0
100,-253.45985,1.0,1.7152807e+36,2140.4042212963104,6381691.0,True,4464.31097407157,4464.311,-253.45985,-22075604.0,100.0,1,20632408.0,1929.6604,4999.6445,191,446.88,7902718,64168330.0,19100,,100.0,-1.8901018e+24,10.0,,0.034391902,838.05475,1.0,-1,0.4189424,[-0.041  0.677 -2.818 -2.987],828305.5,10.0,1.0,8015628500000.0
100,-247.32744,1.0,1.0320117e+24,2152.715931892395,371.9068,True,4899.267248959373,4899.267,-247.32744,-25935862.0,100.0,1,24492672.0,,4999.629,192,490.02,7951720,2204.8733,19200,,100.0,-1.4660785e+18,10.0,,0.11662359,699.8954,1.0,-1,0.4189424,[ 0.016  0.698 -2.821 -2.976],143.32166,10.0,1.0,3580967200.0
100,-240.7026,1.0,3.4882865e+23,2165.1162583827972,149046.55,True,4455.818225845765,4455.8184,-240.7026,-22196396.0,100.0,1,20753196.0,9.981313,4999.6514,193,446.0,7996320,930748.06,19300,,100.0,-8.52364e+17,10.0,,0.101637125,948.09314,1.0,-1,0.4189424,[-0.044  0.683 -2.834 -2.868],32512.61,10.0,1.0,413687350000.0
100,-256.05588,1.0,2767089400.0,2178.1383969783783,30.562044,True,4949.268409676213,4949.2686,-256.05588,-26185864.0,100.0,1,24742684.0,,4999.6104,194,495.01,8045821,218.552,19400,,100.0,-76180630000.0,10.0,,0.09663716,497.42026,1.0,-1,0.4189424,[ 0.007  0.691 -2.832 -2.904],10.668505,10.0,1.0,266379860.0
100,-248.22014,1.0,7.6313034e+29,2190.226405143738,6022751.0,True,4921.243568405179,4921.2437,-248.22014,-25747678.0,100.0,1,24304484.0,3178.4082,4999.6343,195,492.29,8095050,60065710.0,19500,,100.0,-1.26071e+21,10.0,,0.10782627,292.99802,1.0,-1,0.4189424,[-0.029  0.742 -2.833 -2.898],811583.75,10.0,1.0,15427161000000.0
100,-268.0778,1.0,9194621000000000.0,2204.136054754257,1483.5459,True,4902.594732648816,4902.5947,-268.0778,-25937244.0,100.0,1,24494064.0,,4999.6094,196,490.35,8144085,12534.609,19600,,100.0,-138391110000000.0,10.0,,0.012257199,677.22186,1.0,-1,0.4189424,[ 0.025  0.763 -2.834 -2.92 ],379.7559,10.0,1.0,9489163000.0
100,-242.28049,1.0,1.613814e+20,2216.857136964798,103455.25,True,4779.5806507627285,4779.581,-242.28049,-24725486.0,100.0,1,23282286.0,9.980628,4999.6484,197,478.19,8191904,1028798.94,19700,,100.0,-1.8333755e+16,10.0,,0.047917765,661.73645,1.0,-1,0.4189424,[-0.025  0.65  -2.851 -2.906],15253.935,10.0,1.0,267784700000.0
100,-240.7405,1.0,3.3947483e+19,2230.288122177124,142.70412,True,4999.254702265639,4999.2544,-240.7405,-26435718.0,100.0,1,24992548.0,4998.66,4999.5923,198,500.0,8241904,1357.14,19800,,100.0,-8408381500000000.0,10.0,,0.14126427,0.20285805,1.0,-1,0.4189424,[ 0.019  0.611 -2.854 -2.928],30.999233,10.0,1.0,774661600.0
100,-247.49841,1.0,1.9320846e+34,2242.6083841323853,97678620.0,True,4809.036166592536,4809.036,-247.49841,-25002078.0,100.0,1,23558888.0,,4999.63,199,481.13,8290017,977283000.0,19900,,100.0,-2.0059872e+23,10.0,,0.010604484,657.31195,1.0,-1,0.4189424,[-0.03   0.65  -2.861 -2.922],11024805.0,10.0,1.0,270271870000000.0
100,-252.67114,1.0,6.9530866e+23,2256.7617506980896,7315.246,True,4999.209716324604,4999.21,-252.67114,-26435286.0,100.0,1,24992096.0,4998.604,4999.627,200,500.0,8340017,67445.8,20000,,100.0,-1.2033817e+18,10.0,,0.07674548,0.24018972,1.0,-1,0.4189424,[ 0.03   0.662 -2.858 -2.908],1165.5658,10.0,1.0,29125364000.0
100,-253.1047,1.0,5.2516836e+27,2270.210007429123,237469.89,True,4860.343080305898,4860.3433,-253.1047,-25691478.0,100.0,1,24248288.0,,4999.629,201,486.15,8388632,2359476.2,20100,,100.0,-1.0458375e+20,10.0,,0.08432959,790.79395,1.0,-1,0.4189424,[ 0.085  0.755 -2.832 -2.965],33583.89,10.0,1.0,839173200000.0
100,-252.31226,1.0,2.0203247e+19,2283.064698934555,13709.878,True,4929.32980693618,4929.3296,-252.31226,-26025690.0,100.0,1,24582556.0,,4999.537,202,493.04,8437936,130514.01,20200,,100.0,-6486547400000000.0,10.0,,0.060332045,533.1638,1.0,-1,0.4189424,[ 0.053  0.638 -2.839 -2.994],2405.1943,10.0,1.0,60060324000.0
100,-256.88925,1.0,9.655089e+16,2296.27773976326,5796.8096,True,4919.318015366647,4919.318,-256.88925,-25908490.0,100.0,1,24465302.0,,4999.621,203,492.06,8487142,55045.98,20300,,100.0,-448447940000000.0,10.0,,0.006409412,515.3756,1.0,-1,0.4189424,[-0.017  0.663 -2.854 -2.895],1008.8386,10.0,1.0,21006733000.0
100,-260.25143,1.0,6.8738605e+25,2310.2514786720276,64.35587,True,4999.249248450218,4999.249,-260.25143,-26435706.0,100.0,1,24992494.0,4998.6855,4999.665,204,500.0,8537142,543.5193,20400,,100.0,-1.1965243e+19,10.0,,0.20644985,0.21798205,1.0,-1,0.4189424,[ 0.023  0.625 -2.855 -2.924],25.893225,10.0,1.0,647081340.0
100,-248.64601,1.0,1.0995424e+26,2323.110550403595,48254.67,True,4409.229248939611,4409.2295,-248.64601,-21871502.0,100.0,1,20428324.0,389.70425,4999.6157,205,441.37,8581279,452131.56,20500,,100.0,-1.5132778e+19,10.0,,0.07148883,993.48956,1.0,-1,0.4189424,[-0.038  0.613 -2.859 -2.928],11926.651,10.0,1.0,152944020000.0
100,-258.50626,1.0,1.5302057e+27,2337.3167731761932,77.52264,True,4899.273167214478,4899.2734,-258.50626,-25935880.0,100.0,1,24492730.0,,4999.5625,206,490.02,8630281,423.26743,20600,,100.0,-5.6451865e+19,10.0,,0.111756064,699.8962,1.0,-1,0.4189424,[ 0.013  0.593 -2.865 -2.956],34.505157,10.0,1.0,861795200.0
100,-244.786,1.0,1.2080031e+32,2348.9785208702087,705752.75,True,4223.166864653672,4223.167,-244.786,-20808802.0,100.0,1,19365636.0,,4999.592,207,422.82,8672563,6580863.5,20700,,100.0,-1.5861435e+22,10.0,,0.042516313,1237.133,1.0,-1,0.4189424,[-0.038  0.61  -2.867 -2.924],153373.23,10.0,1.0,1889938200000.0
100,-264.48087,1.0,1.2677018e+28,2362.0642981529236,5850023.5,True,4899.48196090559,4899.482,-264.48087,-25935992.0,100.0,1,24492826.0,9.979345,4999.5903,208,490.04,8721567,58803350.0,20800,,100.0,-1.6248632e+20,10.0,,0.0027116805,698.50037,1.0,-1,0.4189424,[ 0.021  0.596 -2.871 -2.939],598216.25,10.0,1.0,14950245000000.0
100,-273.59512,1.0,8.417641e+29,2375.4869248867035,426438.16,True,4899.477813887233,4899.478,-273.59512,-25935968.0,100.0,1,24492784.0,9.979493,4999.6157,209,490.04,8770571,2869619.2,20900,,100.0,-1.3240605e+21,10.0,,4.1240084e-05,698.4997,1.0,-1,0.4189424,[ 0.027  0.696 -2.875 -2.865],89202.86,10.0,1.0,2229274400000.0
100,-240.82945,1.0,1.229581e+23,2389.127635717392,837474.25,True,4915.4054888557575,4915.4053,-240.82945,-25904430.0,100.0,1,24461230.0,9.980747,4999.6465,210,491.65,8819736,7897202.0,21000,,100.0,-5.0605624e+17,10.0,,0.09956791,547.74005,1.0,-1,0.4189424,[-0.008  0.595 -2.878 -2.93 ],128448.16,10.0,1.0,2677850500000.0
100,-255.51778,1.0,3.6608197e+16,2403.0207068920135,212.20895,True,4906.604345370879,4906.6045,-255.51778,-25938108.0,100.0,1,24494960.0,289.77277,4999.5566,211,490.76,8868812,2134.82,21100,,100.0,-276116770000000.0,10.0,,0.042227954,648.2246,1.0,-1,0.4189424,[ 0.036  0.638 -2.875 -2.921],32.586212,10.0,1.0,809457200.0
100,-236.61813,1.0,2.885989e+21,2415.406398296356,21037.912,True,4881.348988904639,4881.349,-236.61813,-25435328.0,100.0,1,23992126.0,2449.3833,4999.65,212,488.32,8917644,124138.914,21200,,100.0,-7.7529425e+16,10.0,,0.04658117,405.6592,1.0,-1,0.4189424,[-0.023  0.626 -2.871 -2.937],5197.056,10.0,1.0,114346330000.0
100,-246.5658,1.0,6.0207802e+23,2429.6523168087006,423652.44,True,4968.115560190419,4968.1157,-246.5658,-26221108.0,100.0,1,24777926.0,1889.1909,4999.618,213,496.9,8967334,4115435.0,21300,,100.0,-1.119799e+18,10.0,,0.39441213,309.44363,1.0,-1,0.4189424,[ 0.021  0.593 -2.873 -2.968],65929.445,10.0,1.0,1647213500000.0
100,-237.57788,1.0,101343090.0,2442.958022594452,258.77805,True,4770.18304953306,4770.183,-237.57788,-24711900.0,100.0,1,23268756.0,,4999.5576,214,477.22,9015056,2088.1692,21400,,100.0,-15477795000.0,10.0,,0.07508445,717.01483,1.0,-1,0.4189424,[-0.008  0.515 -2.884 -3.061],68.408936,10.0,1.0,950003140.0
100,-244.05981,1.0,4.3265196e+29,2456.2317192554474,168849.84,True,4830.500342707011,4830.5005,-244.05981,-25531872.0,100.0,1,24088744.0,,4999.53,215,483.17,9063373,1697393.8,21500,,100.0,-9.492203e+20,10.0,,0.002727033,868.91327,1.0,-1,0.4189424,[ 0.022  0.524 -2.884 -3.056],19255.186,10.0,1.0,481113500000.0
100,-238.71242,1.0,81152890.0,2467.8520102500916,61.76965,True,4368.890755010778,4368.8906,-238.71242,-21757170.0,100.0,1,20314002.0,,4999.5996,216,437.36,9107109,416.1588,21600,,100.0,-13435052000.0,10.0,,0.12707366,1107.6086,1.0,-1,0.4189424,[-0.039  0.626 -2.888 -3.096],26.7779,10.0,1.0,434499680.0
100,-254.73827,1.0,493597100.0,2480.650208234787,530.991,True,4817.672964330115,4817.6733,-254.73827,-25328442.0,100.0,1,23885298.0,9.980546,4999.5547,217,481.9,9155299,4876.075,21700,,100.0,-34162788000.0,10.0,,0.08891771,821.78314,1.0,-1,0.4189424,[-0.009  0.632 -2.888 -3.095],118.80385,10.0,1.0,2100956300.0
100,-251.79265,1.0,41368647000000.0,2494.528353691101,21874.121,True,4899.201290432583,4899.201,-251.79265,-25935180.0,100.0,1,24492012.0,,4999.5947,218,490.02,9204301,219894.55,21800,,100.0,-9338500000000.0,10.0,,0.03217832,699.886,1.0,-1,0.4189424,[ 0.016  0.69  -2.892 -3.1  ],2258.5728,10.0,1.0,56434110000.0
