OptimizationReturnMin,EpThisIter,StdIW,Iteration,EpisodesSoFar,EpLenMean,LearnableVariance,TimestepsSoFar,MinIWNorm,EmpiricalD2,InitialReturnStd,EpRewMean,MaxIW,ReturnStepMaxmin,MinIW,ESSClassic,InitialReturnMax,ReturnMeanIW,OptimizationReturnMax,InitialBound,StdIWNorm,OptimizationReturnMean,MaxIWNorm,Weights,ReturnStepMax,Bound,MeanEntropy,MeanIW,ESSRenyi,MeanIWNorm,InitialReturnMin,VarianceInit,InitialReturnMean,J_sample_variance,TimeElapsed
,100,16.006258,71,7100,495.08,,2146733,2.1613238e-05,65.59419,267.47845,4949.604548097869,160.61465,10.0,0.0021613238,2.689273,4999.516,13301.181,2149.8945,4337.292,0.16006255,2099.983,1.6061465,[ 2.458e-03  3.494e-01 -2.567e+00 -1.369e+00],10.0,8342.041,0.4189424,2.6608899,1.5245252,0.026608896,2849.6216,-1.0,4949.6045,1253414300.0,3295.3751454353333
,100,0.8629938,72,7200,495.97,,2196330,0.0018653391,1.6804733,345.349,4958.607512828689,5.2043834,10.0,0.18653391,60.388016,4999.51,5298.4917,3419.9873,4346.295,0.008629937,3379.0852,0.052043833,[ 0.02   0.411 -2.548 -1.355],10.0,4504.7324,0.4189424,1.06554,59.507046,0.0106553985,1579.5226,-1.0,4958.6074,11790213.0,3377.490883588791
,100,15.097002,73,7300,485.35,,2244865,0.00052236766,15.836145,649.9942,4851.933218261288,152.2043,10.0,0.052236766,2.1508064,4999.547,11152.462,3890.1597,4239.616,0.15097,3742.5461,1.522043,[ 0.022  0.452 -2.557 -1.381],10.0,8715.768,0.4189424,2.2382715,6.314668,0.022382712,1109.3872,-1.0,4851.933,3490508300.0,3458.1153581142426
,100,0.23994318,74,7400,468.79,,2291744,0.0052936864,1.0618023,858.0711,4685.052352419552,1.8274999,10.0,0.52936864,94.584,4999.581,4762.68,4989.601,4072.7305,0.0023994315,4675.0723,0.018274998,[-0.014  0.447 -2.57  -1.408],10.0,4131.721,0.4189424,1.002715,94.1795,0.01002715,9.979808,-1.0,4685.0527,2489737.8,3516.9448969364166
,100,1.1460621,75,7500,464.42,,2338186,0.0006032625,2.2768114,1016.2495,4641.835454274009,5.8602734,10.0,0.060326252,53.899174,4999.556,5645.786,4989.575,4029.5173,0.011460621,4631.8545,0.05860273,[-0.01   0.434 -2.578 -1.399],10.0,4721.853,0.4189424,1.2392099,43.921074,0.012392099,9.980973,-1.0,4641.8354,29783502.0,3593.2430169582367
,100,4.7127833,76,7600,445.73,,2382759,0.0001942237,5.701825,1098.7775,4453.379383705664,44.37468,10.0,0.019422371,8.51783,4999.543,6702.528,4989.562,3841.0625,0.047127835,4443.3984,0.44374678,[-0.021  0.469 -2.588 -1.4  ],10.0,5240.408,0.4189424,1.4380493,17.538244,0.014380493,9.980796,-1.0,4453.38,556303700.0,3668.0976090431213
,100,2.419926,77,7700,450.09,,2427768,0.0003202769,4.5775285,1019.7032,4497.6232681041365,16.625338,10.0,0.032027688,29.33025,4999.525,6389.08,4679.7085,3885.3088,0.024199257,4177.8066,0.16625337,[-0.018  0.44  -2.599 -1.444],10.0,5079.024,0.4189424,1.5589894,21.84585,0.015589892,319.81622,-1.0,4497.6235,80005780.0,3743.1413235664368
,100,1.9796296,78,7800,426.31,,2470399,0.0003224472,3.743601,1013.9241,4257.2717603685505,13.770079,10.0,0.03224472,27.232082,4999.448,5329.926,4719.649,3644.9666,0.019796295,3977.4722,0.13770078,[-0.029  0.438 -2.718 -1.381],10.0,4145.215,0.4189424,1.2110287,26.712248,0.012110285,279.7995,-1.0,4257.272,82078056.0,3819.614565372467
,100,1.1079717,79,7900,449.5,,2515349,0.0009251772,2.7330816,894.253,4490.789847946167,6.4277496,10.0,0.09251772,51.832687,4999.596,5404.6064,4160.0225,3878.467,0.011079717,3651.2158,0.06427749,[-0.03   0.468 -2.718 -1.344],10.0,4392.312,0.4189424,1.1493553,36.588737,0.0114935525,839.5738,-1.0,4490.7896,23267682.0,3892.545656681061
,100,0.67287177,80,8000,485.47,,2563896,0.0008614449,1.6503862,544.8868,4852.607568501333,3.7993448,10.0,0.08614449,71.58381,4999.5796,5245.1636,3339.9258,4240.286,0.006728717,3192.9539,0.037993446,[-0.012  0.459 -2.716 -1.344],10.0,4458.5312,0.4189424,1.0679646,60.591877,0.010679646,1659.6538,-1.0,4852.6074,8583372.0,3978.0631997585297
,100,11.826421,81,8100,473.59,,2611255,0.0001633905,16.854132,954.83826,4734.213296141687,118.27632,10.0,0.01633905,3.3814766,4999.5986,10833.212,4999.5986,4121.89,0.1182642,4734.214,1.1827632,[ 1.686e-03  4.564e-01 -2.707e+00 -1.360e+00],10.0,8319.394,0.4189424,2.2124643,5.9332633,0.02212464,,-1.0,4734.214,3533091800.0,4065.031657218933
,100,1.0587444,82,8200,485.13,,2659768,0.00023122817,2.14778,721.3521,4849.838887280555,5.390569,10.0,0.023122817,55.009995,4999.503,5733.934,4989.518,4237.527,0.0105874445,4839.8535,0.053905692,[ 0.023  0.363 -2.648 -1.241],10.0,4836.5728,0.4189424,1.1707225,46.559704,0.011707224,9.985031,-1.0,4849.839,28934506.0,4154.163884162903
,100,17.182568,83,8300,491.21,,2708889,3.0549406e-06,64.976776,453.45734,4910.716991589453,167.42395,10.0,0.00030549406,2.7862785,4999.52,14516.49,3569.9067,4298.4033,0.17182569,3481.1038,1.6742395,[ 0.021  0.417 -2.671 -1.293],10.0,9580.742,0.4189424,2.908952,1.5390114,0.029089522,1429.6133,-1.0,4910.717,3818111700.0,4236.9964191913605
,100,0.56645036,84,8400,485.07,,2757396,0.0023290338,1.3370464,669.4167,4849.189986822208,2.9795637,10.0,0.23290338,78.4573,4999.551,5198.269,4999.551,4236.8726,0.0056645027,4849.19,0.029795637,[ 1.163e-03  3.654e-01 -2.666e+00 -1.331e+00],10.0,4490.242,0.4189424,1.0810068,74.79172,0.010810066,,-1.0,4849.19,7947847.0,4317.436229467392
,100,6.2504582,85,8500,479.01,,2805297,3.418074e-05,17.23813,820.51605,4788.164134406306,48.478996,10.0,0.003418074,7.6739125,4999.5493,8853.9795,4979.585,4175.8467,0.062504575,4768.2,0.48478994,[ 1.532e-03  3.480e-01 -2.681e+00 -1.341e+00],10.0,6311.71,0.4189424,1.8020134,5.801093,0.018020133,19.964462,-1.0,4788.164,980362900.0,4392.956730604172
,100,2.951164,86,8600,489.46,,2854243,0.00014970431,5.917552,378.1872,4892.886453001662,19.02788,10.0,0.014970431,20.590517,4999.5557,7136.992,1919.8965,4280.5684,0.029511634,1813.2273,0.1902788,[ 0.008  0.298 -2.681 -1.376],10.0,5647.4663,0.4189424,1.502764,16.89888,0.015027639,3079.6592,-1.0,4892.8867,42113036.0,4476.3153619766235
,100,0.4585155,87,8700,445.49,,2898792,0.0018680703,1.2497559,1191.6906,4451.446186660291,2.352147,10.0,0.18680704,84.786964,4999.54,4929.6953,4999.54,3839.1301,0.004585155,4451.446,0.02352147,[-0.006  0.331 -2.677 -1.347],10.0,4245.172,0.4189424,1.0824566,80.015625,0.010824566,,-1.0,4451.446,7002835.5,4548.8595588207245
,100,0.78548306,88,8800,461.77,,2944969,0.0010500037,1.6083016,1097.3167,4615.2938770868695,4.33657,10.0,0.10500038,66.79105,4999.6187,5250.8784,4989.638,4002.9683,0.0078548305,4605.313,0.0433657,[-0.004  0.358 -2.671 -1.375],10.0,4474.334,0.4189424,1.1139572,62.17739,0.011139572,9.980472,-1.0,4615.294,17078196.0,4631.452899456024
,100,1.7387859,89,8900,489.5,,2993919,0.00032716503,3.070612,527.89056,4893.64410781457,10.664119,10.0,0.032716505,30.831642,4999.5454,5733.9033,3739.8904,4281.3276,0.017387861,3633.989,0.10664119,[ 0.008  0.338 -2.664 -1.347],10.0,4660.9307,0.4189424,1.1608891,32.5668,0.01160889,1259.655,-1.0,4893.644,45089708.0,4708.090037584305
,100,1.0435734,90,9000,492.11,,3043130,0.00041374675,2.030422,535.36053,4919.974294956321,6.46717,10.0,0.041374676,55.248894,4999.497,5711.805,4959.571,4307.663,0.010435733,4880.0483,0.064671695,[ 0.018  0.327 -2.66  -1.392],10.0,4839.3057,0.4189424,1.1595323,49.250847,0.011595323,39.926098,-1.0,4919.9746,27354656.0,4788.002906560898
,100,3.139984,91,9100,490.49,,3092179,1.113177e-05,7.2660646,667.7681,4903.975763298386,23.830444,10.0,0.001113177,17.081583,4999.6167,7029.871,4989.6367,4291.65,0.03139984,4893.996,0.23830444,[ 0.019  0.361 -2.68  -1.39 ],10.0,5379.3086,0.4189424,1.4251678,13.762609,0.014251678,9.97983,-1.0,4903.976,248761650.0,4860.773283958435
,100,0.3730692,92,9200,480.5,,3140229,0.00306856,1.157088,914.3778,4803.800670067651,2.4204323,10.0,0.306856,88.285576,4999.512,4928.3633,4999.512,4191.4883,0.003730692,4803.801,0.024204323,[ 0.022  0.33  -2.69  -1.436],10.0,4269.7104,0.4189424,1.0241745,86.42384,0.010241744,,-1.0,4803.801,4379644.0,4927.0632972717285
,100,0.8467572,93,9300,500.0,,3190229,0.0012769876,1.7986665,0.17365298,4999.2521955405,4.136415,10.0,0.12769876,64.33973,4999.565,5686.066,0.87646484,4386.933,0.008467572,0.5637305,0.04136415,[ 0.03   0.327 -2.7   -1.449],10.0,4864.858,0.4189424,1.1373813,55.596745,0.011373812,4998.6885,-1.0,4999.2524,32650442.0,4992.072790145874
,100,1.0719043,94,9400,492.15,,3239444,0.0013169423,1.7684864,560.0377,4920.551774607939,5.833968,10.0,0.13169423,52.428917,4999.5337,5447.519,4649.7207,4308.2363,0.010719043,4570.739,0.05833968,[ 0.029  0.304 -2.701 -1.465],10.0,4633.235,0.4189424,1.1253042,56.54553,0.011253042,349.81287,-1.0,4920.552,23638388.0,5060.779743909836
,100,1.5207069,95,9500,497.46,,3289190,0.00046039472,2.9220715,182.63478,4973.667917442319,10.818259,10.0,0.046039473,37.567135,4999.5674,5880.482,1530.3306,4361.3486,0.015207068,1504.4313,0.10818259,[ 0.034  0.269 -2.662 -1.446],10.0,4833.779,0.4189424,1.179622,34.222298,0.01179622,3469.2368,-1.0,4973.668,22423702.0,5137.549681663513
,100,69.108925,96,9600,487.75,,3337965,2.1913966e-05,189.45605,717.257,4876.4610364179935,694.9099,10.0,0.0021913967,1.1951898,4999.5786,18631.512,4989.599,4264.1406,0.6910892,4866.4814,6.949099,[ 0.047  0.265 -2.679 -1.496],10.0,10203.342,0.4189424,7.6008744,0.5278269,0.076008745,9.979735,-1.0,4876.4614,23592985000.0,5204.871616840363
,100,1.3811682,97,9700,453.36,,3383301,0.00030976234,4.420513,1034.6083,4530.6922499054435,7.8360314,10.0,0.030976234,47.7674,4999.571,6511.1973,4489.87,3918.372,0.013811681,4020.9915,0.07836031,[ 0.005  0.227 -2.682 -1.508],10.0,5223.794,0.4189424,1.3208138,22.621807,0.013208138,509.70065,-1.0,4530.6924,40233212.0,5270.163403511047
,100,1.2411824,98,9800,485.73,,3431874,0.0016453237,1.8637623,576.9026,4855.899995704845,8.503204,10.0,0.16453238,43.157833,4999.641,5287.047,3080.2544,4243.572,0.0124118235,2936.5132,0.08503204,[ 0.026  0.23  -2.675 -1.511],10.0,4451.098,0.4189424,1.081509,53.65491,0.010815089,1919.3868,-1.0,4855.9,19408894.0,5351.541356563568
,100,0.43236282,99,9900,491.95,,3481069,0.002239125,1.2106259,416.2091,4918.345382425943,2.393866,10.0,0.2239125,85.32003,4999.598,5172.0186,3519.982,4306.022,0.004323628,3438.729,0.02393866,[ 0.03   0.197 -2.664 -1.493],10.0,4498.289,0.4189424,1.0423446,82.6019,0.010423446,1479.6162,-1.0,4918.345,4895367.0,5430.327808380127
,100,1.0322902,100,10000,488.34,,3529903,0.002493798,1.5532287,634.2848,4882.080734048719,6.880576,10.0,0.24937981,53.37092,4999.6704,5235.671,4569.8887,4269.748,0.010322901,4452.2983,0.06880576,[ 0.032  0.216 -2.678 -1.502],10.0,4472.53,0.4189424,1.1043983,64.38202,0.011043982,429.78198,-1.0,4882.081,20745998.0,5508.449436664581
,100,21.261454,101,10100,463.53,,3576256,7.684621e-07,77.57863,975.17975,4632.768621981957,210.16626,10.0,7.684621e-05,2.316944,4999.533,16243.38,4989.553,4020.4531,0.21261457,4622.789,2.1016626,[ 0.018  0.217 -2.678 -1.499],10.0,10850.185,0.4189424,3.2744706,1.2890148,0.032744706,9.980219,-1.0,4632.7686,11370627000.0,5583.641861200333
,100,0.7325332,102,10200,489.11,,3625167,0.00010922685,1.9001232,496.42566,4889.810200636698,3.8869526,10.0,0.010922685,69.50691,4999.605,5488.233,3489.8076,4277.486,0.0073253317,3380.0132,0.038869526,[ 0.024  0.24  -2.753 -1.397],10.0,4644.1753,0.4189424,1.1059631,52.628166,0.011059631,1509.7974,-1.0,4889.8105,9480470.0,5670.175719499588
,100,4.84149,103,10300,492.77,,3674444,0.00073878665,3.6610062,441.49792,4926.671100754506,45.67804,10.0,0.07387867,9.18585,4999.573,6037.354,3189.8164,4314.351,0.0484149,3116.9143,0.45678037,[ 0.04   0.248 -2.749 -1.422],10.0,4865.7554,0.4189424,1.5397916,27.314896,0.015397916,1809.757,-1.0,4926.671,43232500.0,5758.149104356766
,100,2.2505696,104,10400,484.53,,3722897,0.0002189726,4.174569,791.4927,4844.037549906441,20.571978,10.0,0.02189726,24.881882,4999.6143,6348.8613,4989.6333,4231.7124,0.022505693,4834.056,0.20571977,[ 0.02   0.215 -2.738 -1.371],10.0,5097.773,0.4189424,1.2952743,23.954569,0.012952741,9.981037,-1.0,4844.0376,128318220.0,5839.751471042633
,100,37.617867,105,10500,498.62,,3772759,0.00019527403,56.58535,95.343994,4985.201782441154,377.8747,10.0,0.019527404,1.583973,4999.59,22010.004,830.2012,4372.8794,0.37617868,815.81323,3.7787468,[ 0.024  0.254 -2.739 -1.357],10.0,17403.918,0.4189424,4.7723813,1.7672418,0.047723815,4169.3887,-1.0,4985.2017,577953540.0,5922.999999046326
,100,48.745087,106,10600,423.7,,3815129,3.9310453e-05,155.31918,1152.6919,4232.039861359264,490.4704,10.0,0.0039310455,1.4118539,4999.622,28163.613,4979.6597,3619.7139,0.48745087,4212.0776,4.904704,[-0.006  0.269 -2.75  -1.325],10.0,20532.37,0.4189424,5.8332872,0.6438355,0.058332887,19.96254,-1.0,4232.0396,59534852000.0,6001.640019893646
,100,2.1626515,107,10700,342.94,,3849423,0.00017890503,6.3656993,1629.2965,3423.225880284287,17.490946,10.0,0.017890504,21.926512,4999.5425,5138.9287,4999.5425,2810.9094,0.021626513,3423.2258,0.17490946,[ 0.006  0.154 -2.755 -1.208],10.0,3594.0337,0.4189424,1.1460922,15.709193,0.011460922,,-1.0,3423.2258,122379040.0,6052.929542541504
,100,1.4848329,108,10800,457.66,,3895189,0.00023856554,2.7952878,1080.17,4573.925898721312,8.558525,10.0,0.023856554,41.94306,4999.526,5698.9736,4989.5454,3961.6118,0.014848328,4563.9453,0.08558525,[ 0.027  0.16  -2.749 -1.219],10.0,4675.2383,0.4189424,1.2620616,35.77449,0.012620616,9.980323,-1.0,4573.926,54711300.0,6121.208251476288
,100,2.5690222,109,10900,441.71,,3939360,0.0004920818,4.975809,1185.5636,4413.964281845379,21.94262,10.0,0.04920818,23.228893,4999.615,6660.3916,4589.776,3801.6387,0.025690222,4004.1252,0.21942618,[ 0.014  0.182 -2.75  -1.204],10.0,5294.507,0.4189424,1.4131337,20.097235,0.014131337,409.83942,-1.0,4413.9644,141530130.0,6184.080729722977
,100,0.941978,110,11000,465.87,,3985947,0.000556725,1.888195,1043.0824,4656.784850759027,5.0462995,10.0,0.0556725,57.687073,4999.536,5306.7847,4939.641,4044.4685,0.009419779,4596.89,0.050462995,[ 0.035  0.154 -2.75  -1.204],10.0,4465.392,0.4189424,1.0998753,52.960632,0.010998755,59.895,-1.0,4656.785,22470852.0,6265.167416334152
,100,0.7452999,111,11100,476.75,,4033622,0.0013987193,1.5843818,917.46136,4766.029281113842,3.8734543,10.0,0.13987193,68.82656,4999.5137,5440.2637,4479.7344,4153.716,0.007452999,4246.2495,0.038734544,[ 0.046  0.162 -2.761 -1.178],10.0,4669.5317,0.4189424,1.1074308,63.1161,0.011074308,519.77954,-1.0,4766.0293,12334831.0,6351.175946474075
,100,0.39711782,112,11200,479.47,,4081569,0.0042554885,1.1718287,914.2811,4793.337019598836,2.2680771,10.0,0.42554885,87.16946,4999.509,4998.99,4999.509,4181.024,0.003971178,4793.3374,0.02268077,[ 0.045  0.189 -2.769 -1.221],10.0,4336.156,0.4189424,1.0350925,85.3367,0.010350924,,-1.0,4793.3374,4880367.0,6423.33470582962
,100,178.71588,113,11300,488.49,,4130418,1.6833474e-05,1495.1885,653.4962,4883.614194463222,1796.5128,10.0,0.0016833474,1.0411696,4999.589,85058.984,4999.589,4271.2915,1.7871585,4883.6143,17.965128,[ 0.037  0.194 -2.772 -1.221],10.0,61381.918,0.4189424,18.33144,0.0668812,0.1833144,,-1.0,4883.6143,694419460000.0,6501.34167599678
,100,0.73415315,114,11400,351.68,,4165586,0.0018686207,1.348696,1714.5519,3510.794017089813,4.694421,10.0,0.18686208,65.87783,4999.5747,4057.7449,4579.8984,2898.4736,0.007341532,3091.118,0.04694421,[ 0.019  0.107 -2.761 -1.168],10.0,3346.6367,0.4189424,1.020089,74.14569,0.010200889,419.6762,-1.0,3510.7937,15321662.0,6558.702577114105
,100,2.5440164,115,11500,406.41,,4206227,8.9982874e-05,7.40573,1413.3955,4059.806725992873,13.461073,10.0,0.008998288,23.863874,4999.645,6886.2646,4989.6626,3447.4775,0.025440162,4049.8247,0.13461073,[ 0.026  0.114 -2.767 -1.199],10.0,5219.9053,0.4189424,1.4242787,13.503058,0.014242786,9.9825325,-1.0,4059.807,165331740.0,6625.343859434128
,100,0.83047277,116,11600,465.23,,4252750,0.0009311926,1.6066556,978.1873,4650.078115166478,5.0513396,10.0,0.09311926,61.155598,4999.532,4993.1084,4459.75,4037.763,0.008304728,4110.2954,0.050513394,[ 0.035  0.155 -2.77  -1.205],10.0,4216.975,0.4189424,1.042028,62.241093,0.01042028,539.78204,-1.0,4650.078,15295394.0,6704.221454381943
,100,3.2518048,117,11700,488.28,,4301578,0.0005504876,4.062479,574.20233,4881.41173449454,31.505726,10.0,0.055048764,13.0484,4999.5493,6229.2163,4009.6902,4269.094,0.032518048,3891.5525,0.31505725,[ 0.047  0.147 -2.768 -1.218],10.0,4995.0547,0.4189424,1.2596917,24.61551,0.012596917,989.85913,-1.0,4881.4116,173535330.0,6764.538449525833
,100,4.4199295,118,11800,451.53,,4346731,1.6858463e-05,10.68501,1179.9291,4512.761049553734,29.864197,10.0,0.0016858464,13.720655,4999.434,8493.135,4999.434,3900.4575,0.044199295,4512.7607,0.29864195,[ 0.064  0.122 -2.775 -1.224],10.0,6491.6426,0.4189424,1.7625823,9.358906,0.017625824,,-1.0,4512.7607,495764700.0,6828.244431257248
,100,32.48185,119,11900,487.04,,4395435,1.0124188e-06,163.50876,647.82446,4868.927818569053,326.31158,10.0,0.00010124188,1.7156657,4999.5527,21397.494,4999.5527,4256.61,0.32481855,4868.9277,3.263116,[ 0.071  0.157 -2.772 -1.327],10.0,13567.755,0.4189424,4.2915583,0.61158806,0.042915583,,-1.0,4868.9277,26636995000.0,6889.419549465179
,100,10.5843115,120,12000,493.63,,4444798,1.388741e-06,45.36417,452.241,4935.236619530844,97.051155,10.0,0.00013887411,5.424516,4999.5757,12576.786,3669.896,4322.916,0.10584311,3605.557,0.97051156,[ 0.064  0.193 -2.797 -1.25 ],10.0,8452.629,0.4189424,2.5348594,2.204383,0.025348589,1329.6796,-1.0,4935.2363,1536151900.0,6948.737080812454
,100,3.1923132,121,12100,485.07,,4493305,0.00019885329,6.590805,684.08203,4849.295391729477,22.01234,10.0,0.01988533,16.871822,4999.4507,6861.551,4989.469,4236.99,0.03192313,4839.314,0.2201234,[ 0.053  0.236 -2.782 -1.203],10.0,5289.6064,0.4189424,1.438177,15.172653,0.014381769,9.981592,-1.0,4849.2954,252559490.0,7010.169762372971
,100,1.8586746,122,12200,475.28,,4540833,0.00026580453,4.2501593,896.2976,4751.131903294298,12.545568,10.0,0.026580453,32.788914,4999.5195,6183.7905,4239.889,4138.8184,0.018586744,3991.5015,0.12545568,[ 0.065  0.244 -2.777 -1.137],10.0,4921.45,0.4189424,1.2982143,23.52853,0.012982141,759.6304,-1.0,4751.132,64556652.0,7073.781413793564
,100,1.306797,123,12300,480.54,,4588887,0.00071613153,2.049073,782.80304,4803.715258198377,10.498221,10.0,0.071613155,41.578144,4999.4976,5356.9497,4679.7197,4191.404,0.01306797,4483.9375,0.10498221,[ 0.072  0.294 -2.795 -1.153],10.0,4480.452,0.4189424,1.1024351,48.802555,0.011024351,319.77777,-1.0,4803.7153,38401444.0,7137.647474527359
,100,45.377224,124,12400,486.93,,4637580,1.5630005e-06,190.85742,692.8124,4867.943637910751,456.5128,10.0,0.00015630006,1.4303873,4999.5435,26645.264,4389.635,4255.627,0.4537722,4258.035,4.565128,[ 0.056  0.271 -2.807 -1.16 ],10.0,18186.04,0.4189424,5.466296,0.52395135,0.054662965,609.90857,-1.0,4867.944,40076997000.0,7194.167075872421
,100,68.93156,125,12500,477.26,,4685306,2.0987139e-07,607.4257,860.7608,4770.216784778792,693.1517,10.0,2.098714e-05,1.1679868,4999.3374,37358.03,4999.3374,4157.9253,0.6893156,4770.217,6.9315166,[ 0.087  0.276 -2.778 -1.053],10.0,22267.496,0.4189424,7.493561,0.16462918,0.07493561,,-1.0,4770.217,119942190000.0,7250.6528079509735
,100,1.2973968,126,12600,477.37,,4733043,0.0013960802,1.9882587,892.35004,4771.984014564192,10.763555,10.0,0.13960803,44.089592,4999.478,5562.085,4979.515,4159.675,0.012973968,4752.0215,0.10763554,[ 0.059  0.344 -2.747 -1.238],10.0,4698.6953,0.4189424,1.1521115,50.295265,0.011521115,19.962906,-1.0,4771.984,43252304.0,7307.6669499874115
,100,5.785797,127,12700,494.05,,4782448,8.891016e-05,12.4566,328.89996,4939.2804548576305,55.60671,10.0,0.008891016,6.341665,4999.5566,7510.513,2590.145,4326.962,0.05785797,2529.8687,0.55606705,[ 0.036  0.357 -2.774 -1.224],10.0,5349.4033,0.4189424,1.5055377,8.027873,0.015055379,2409.4116,-1.0,4939.2803,240168210.0,7364.476117372513
,100,841.963,128,12800,492.3,,4831678,8.0570506e-10,75523.81,532.91034,4921.826340039832,8462.596,10.0,8.057051e-08,1.0137279,4999.448,425855.47,4989.467,4309.5215,8.419631,4911.845,84.62595,[ 0.024  0.38  -2.815 -1.163],10.0,257584.33,0.4189424,85.205215,0.0013240858,0.8520519,9.981532,-1.0,4921.826,17820776000000.0,7429.281983613968
,100,0.9574194,129,12900,458.7,,4877548,0.003162139,1.6426167,1095.6427,4584.709603228743,6.683611,10.0,0.3162139,57.376827,4999.4873,5271.054,4479.7695,3972.3994,0.009574194,4064.992,0.06683611,[ 0.027  0.53  -2.786 -1.206],10.0,4486.29,0.4189424,1.11083,60.878475,0.0111083,519.7178,-1.0,4584.7095,20517940.0,7492.745758056641
,100,3.4955535,130,13000,483.24,,4925872,0.0013872966,3.1874957,773.9296,4830.8635746480095,31.515726,10.0,0.13872966,12.396922,4999.455,6446.927,4979.491,4218.5576,0.034955535,4810.9,0.31515726,[ 0.004  0.545 -2.808 -1.232],10.0,5353.743,0.4189424,1.3149621,31.372591,0.013149623,19.964033,-1.0,4830.864,307038660.0,7554.602247238159
,100,5.3073854,131,13100,467.24,,4972596,0.00020594742,10.156979,1097.2383,4669.955751920639,44.9077,10.0,0.020594742,7.870653,4999.4746,6908.6494,4999.4746,4057.647,0.053073857,4669.9556,0.44907698,[-0.019  0.542 -2.806 -1.249],10.0,4957.2227,0.4189424,1.5512686,9.845448,0.015512686,,-1.0,4669.9556,510565950.0,7605.796308517456
,100,0.3724161,132,13200,451.79,,5017775,0.004789971,1.1357955,767.4293,4512.398005167778,2.5109396,10.0,0.4789971,89.12538,4999.481,4746.117,4309.7134,3900.089,0.0037241613,3822.6304,0.025109395,[-0.036  0.514 -2.813 -1.276],10.0,4093.557,0.4189424,1.0661592,88.04402,0.010661591,689.76776,-1.0,4512.398,2673326.5,7659.436930656433
,100,5.6675506,133,13300,448.27,,5062602,6.8719905e-06,25.21018,804.7442,4477.4032528726875,36.0085,10.0,0.00068719906,15.058146,4999.4854,11075.377,4209.769,3865.0933,0.056675505,3687.6868,0.36008498,[-0.04   0.516 -2.83  -1.291],10.0,8000.9873,0.4189424,2.3862739,3.9666514,0.023862738,789.7163,-1.0,4477.404,466759230.0,7711.622056484222
,100,0.3292553,134,13400,424.18,,5105020,0.004386545,1.1070945,1140.007,4236.470115131783,2.1906786,10.0,0.4386545,91.13883,4999.6284,4464.7837,4999.6284,3624.1433,0.0032925531,4236.47,0.021906786,[-0.036  0.48  -2.82  -1.354],10.0,3820.502,0.4189424,1.055938,90.32652,0.01055938,,-1.0,4236.47,3566731.2,7759.450634717941
,100,0.59446853,135,13500,437.72,,5148792,0.0023227388,1.4196942,930.50525,4372.128987638636,2.9207692,10.0,0.23227389,75.628746,4999.571,4819.835,4989.59,3759.809,0.005944685,4362.148,0.029207692,[-0.04   0.505 -2.816 -1.379],10.0,4090.2502,0.4189424,1.0472091,70.437706,0.010472092,9.981199,-1.0,4372.129,10468746.0,7814.927698850632
,100,1.0893036,136,13600,466.62,,5195454,0.0013480849,2.3648674,745.9162,4662.606781850559,5.543256,10.0,0.1348085,55.696327,4999.5527,5955.388,4999.5527,4050.2893,0.010893037,4662.607,0.055432558,[-0.029  0.49  -2.81  -1.38 ],10.0,5013.7583,0.4189424,1.2213562,42.285667,0.012213562,,-1.0,4662.607,31125718.0,7870.791953802109
,100,0.6579114,137,13700,470.61,,5242515,0.0009392993,1.7256218,947.4855,4704.0193013134085,3.7772944,10.0,0.09392993,74.579445,4999.6167,5426.1377,4989.636,4091.6936,0.0065791146,4694.0386,0.037772942,[-0.017  0.474 -2.801 -1.403],10.0,4621.769,0.4189424,1.1268977,57.950127,0.011268976,9.980444,-1.0,4704.0195,11770016.0,7946.028663396835
,100,0.7934971,138,13800,495.02,,5292017,0.00064431987,1.6865932,496.4265,4949.363669746379,3.5639637,10.0,0.06443199,68.36137,4999.5566,5777.2,4989.574,4337.045,0.007934971,4939.3813,0.035639636,[-0.005  0.483 -2.808 -1.391],10.0,4981.9893,0.4189424,1.1663853,59.291122,0.011663854,9.982643,-1.0,4949.364,16168855.0,8026.162582874298
,100,1.8734384,139,13900,496.03,,5341620,0.00028167802,3.8934784,263.09546,4959.245251183446,12.121937,10.0,0.028167801,30.60827,4999.572,6141.763,2030.0684,4346.9253,0.018734382,1989.7418,0.12121937,[ 0.003  0.486 -2.815 -1.358],10.0,4933.5396,0.4189424,1.2442422,25.683975,0.012442422,2969.5034,-1.0,4959.245,28242902.0,8111.08691906929
,100,4.6089025,140,14000,482.06,,5389826,0.00014134236,6.6214967,792.0292,4819.223754803292,39.286465,10.0,0.014134237,15.660787,4999.568,9584.978,4969.621,4206.9043,0.04608902,4789.2773,0.39286464,[-0.005  0.526 -2.839 -1.341],10.0,8009.341,0.4189424,1.9860468,15.102325,0.019860467,29.946774,-1.0,4819.2236,526742300.0,8181.481256008148
,100,1.987557,141,14100,471.52,,5436978,0.00048827706,3.1732588,770.91846,4712.3965725943035,15.761793,10.0,0.048827708,29.177229,4999.496,6078.4355,4249.6475,4100.0864,0.01987557,3962.5479,0.15761793,[-0.016  0.502 -2.836 -1.249],10.0,4987.687,0.4189424,1.2757194,31.513346,0.012757194,749.84863,-1.0,4712.3965,73549290.0,8251.759071111679
