MinTargetPdf,EmpiricalD2Harmonic,InitialReturnMax,InitialReturnStd,Inner Iteration,LearnableVariance,MeanEntropy,EmpiricalD2Arithmetic,Weights,ReturnMeanIW,Penalization,StdWReturnMean,WReturnMean,StdIW,InitialReturnMean,InitialReturnMin,MinBehavPdf,TimeElapsed,TimestepsSoFar,EpRewMean,EpLenMean,ReturnStepMaxmin,MaxIW,VarianceInitializer,Iteration,ReturnStepMax,MeanIW,MeanD2-0,ESSRenyiArithmetic,MinIW,ESSRenyiHarmonic,DivergenceHarmonic,InitialBound,Bound,EpThisIter,EpisodesSoFar
-239.81131,1.0,4999.417,1448.0454,1,,0.4189424,1.0,[-0.047  0.479 -1.77  -1.95 ],52989452000.0,True,,13985686.0,32714.1,3448.021,,-239.81131,375.7365758419037,1301072,3448.0212890989014,345.56,10.0,305512.34,-1,73,10.0,8055.531,1.0,100.0,0.060682885,100.0,1.6318227e+25,-15428750.0,-5.829276e+18,100,7300
-240.96815,1.0,4999.4746,1690.3441,1,,0.4189424,1.0,[ 0.014  0.491 -1.773 -1.954],162996580.0,True,,16645816.0,11.8200035,3713.294,19.963139,-240.96815,386.177050113678,1338265,3713.2937896139406,371.93,10.0,63.94869,-1,74,10.0,9.944942,1.0,100.0,0.0096393,100.0,6.3224036e+22,-18088914.0,-3.6285172e+17,100,7400
-228.77742,1.0,4999.4775,1250.8589,1,,0.4189424,1.0,[-0.042  0.468 -1.781 -1.963],205893070000.0,True,,15476702.0,95746.64,3729.8862,,-228.77742,396.9692952632904,1375643,3729.88653674766,373.78,10.0,839706.9,-1,75,10.0,20793.234,1.0,100.0,0.014258576,100.0,4.666279e+32,-16919802.0,-3.117267e+22,100,7500
-247.65677,1.0,4999.4727,1566.6063,1,,0.4189424,1.0,[ 0.019  0.471 -1.783 -1.972],281780800.0,True,,17987528.0,22.36988,3941.2273,9.980279,-247.65677,408.1646113395691,1415108,3941.227366028597,394.65,10.0,121.164566,-1,76,10.0,15.115551,1.0,100.0,0.5144418,100.0,2.5869699e+19,-19430628.0,-7339787000000000.0,100,7600
-238.18985,1.0,4999.4893,1440.0525,1,,0.4189424,1.0,[-0.042  0.472 -1.795 -1.978],152074260000.0,True,,14130675.0,170364.27,3472.3083,289.73746,-238.18985,418.02994775772095,1449909,3472.308305002339,348.01,10.0,1711176.5,-1,77,10.0,21153.7,1.0,100.0,0.08189983,100.0,2.3054657e+29,-15573781.0,-6.92899e+20,100,7700
-228.9584,1.0,4999.508,1615.5287,1,,0.4189424,1.0,[ 0.019  0.46  -1.796 -1.986],601078300.0,True,,17775900.0,92.105865,3894.3508,9.980022,-228.9584,428.72728991508484,1488908,3894.3509037712047,389.99,10.0,834.4018,-1,78,10.0,31.615429,1.0,100.0,0.021552796,100.0,253080000000.0,-19219020.0,-726577900000.0,100,7800
-249.08176,1.0,4999.5073,1199.5354,1,,0.4189424,1.0,[-0.027  0.423 -1.806 -2.006],1098303000000.0,True,,16488360.0,513363.6,3879.3652,9.979884,-249.08176,439.091078042984,1527771,3879.3651345449434,388.63,10.0,5101229.5,-1,79,10.0,84234.8,1.0,100.0,0.17320743,100.0,1.1302001e+34,-17931480.0,-1.534163e+23,100,7900
-239.57144,1.0,4999.4346,1702.3245,1,,0.4189424,1.0,[ 0.033  0.416 -1.811 -2.021],300991230.0,True,,16051340.0,34.215153,3626.7656,329.75262,-239.57144,448.8366389274597,1564100,3626.765945868662,363.29,10.0,288.5728,-1,80,10.0,16.776817,1.0,100.0,0.28642613,100.0,4495260000000000.0,-17494414.0,-96751990000000.0,100,8000
-248.13455,1.0,4999.605,1572.4941,1,,0.4189424,1.0,[-0.026  0.403 -1.822 -2.015],542573630000.0,True,,14526913.0,198286.22,3471.9126,,-248.13455,458.3385410308838,1598891,3471.9123106320376,347.91,10.0,1993315.8,-1,81,10.0,24287.88,1.0,100.0,0.026955618,100.0,1.2189137e+31,-15970086.0,-5.0384533e+21,100,8100
-248.62697,1.0,4999.4478,1660.531,1,,0.4189424,1.0,[ 0.033  0.392 -1.825 -2.032],1658266400.0,True,,16905150.0,352.8741,3761.3545,19.96353,-248.62697,468.64070677757263,1636562,3761.354488409137,376.71,10.0,3374.6738,-1,82,10.0,83.87527,1.0,100.0,0.10137072,100.0,805358200.0,-18348234.0,-42610536000.0,100,8200
-233.67285,1.0,4999.5713,1469.4727,1,,0.4189424,1.0,[-4.352e-04  4.392e-01 -1.839e+00 -2.012e+00],226990780000.0,True,,19822480.0,157317.08,4202.753,269.78296,-233.67285,480.39655113220215,1678629,4202.7529805321965,420.67,10.0,1543091.0,-1,83,10.0,20021.525,1.0,100.0,0.025824461,100.0,3.6384897e+16,-21265638.0,-275501200000000.0,100,8300
-227.0892,1.0,4999.442,1759.3478,1,,0.4189424,1.0,[ 0.042  0.483 -1.843 -1.998],109172216.0,True,,14910042.0,11.248884,3437.257,,-227.0892,489.785147190094,1713067,3437.2572704595623,344.38,10.0,78.95645,-1,84,10.0,7.967822,1.0,100.0,0.1707356,100.0,72653620.0,-16353120.0,-12409339000.0,100,8400
-254.63089,1.0,4999.4277,1295.976,1,,0.4189424,1.0,[-0.011  0.463 -1.858 -2.02 ],233750340.0,True,,20949026.0,40.112415,4389.7007,279.7992,-254.63089,502.06285786628723,1757001,4389.7008795133315,439.34,10.0,305.00766,-1,85,10.0,12.373945,1.0,100.0,0.06819222,100.0,152644450.0,-22392102.0,-18062483000.0,100,8500
-266.0811,1.0,4999.533,1556.8347,1,,0.4189424,1.0,[ 0.019  0.47  -1.858 -2.016],704675140.0,True,,18400582.0,145.03755,3997.105,,-266.0811,512.7447507381439,1797023,3997.10480329712,400.22,10.0,1433.8629,-1,86,10.0,33.78355,1.0,100.0,0.00054009084,100.0,6.829209e+17,-19843716.0,-1192569600000000.0,100,8600
-249.11382,1.0,4999.5146,1033.1395,1,,0.4189424,1.0,[-0.032  0.446 -1.878 -2.033],317713600000.0,True,,17613738.0,86524.805,4067.7217,739.4878,-249.11382,524.0203356742859,1837770,4067.7218368193994,407.47,10.0,610781.5,-1,87,10.0,28934.074,1.0,100.0,0.05143179,100.0,2.843887e+30,-19056862.0,-2.4336115e+21,100,8700
-261.36664,1.0,4999.2476,1510.5101,1,,0.4189424,1.0,[ 0.027  0.463 -1.879 -2.046],337039170.0,True,,19066568.0,36.597824,4096.9414,,-261.36664,535.1474850177765,1878786,4096.941163689205,410.16,10.0,216.91739,-1,88,10.0,15.682041,1.0,100.0,0.15909451,100.0,50077936.0,-20509538.0,-10548124000.0,100,8800
-243.10126,1.0,4999.5405,1072.8927,1,,0.4189424,1.0,[-0.012  0.434 -1.904 -2.078],507404680000.0,True,,20624160.0,114670.266,4412.829,,-243.10126,547.6296157836914,1922955,4412.829139698397,441.69,10.0,887340.3,-1,89,10.0,33512.785,1.0,100.0,0.02619434,100.0,1.7667278e+20,-22067302.0,-1.9182086e+16,100,8900
-249.93353,1.0,4999.6426,1474.7894,1,,0.4189424,1.0,[ 0.035  0.475 -1.912 -2.08 ],187884430.0,True,,19177936.0,23.195421,4123.4614,,-249.93353,558.9090421199799,1964233,4123.4611410433,412.78,10.0,199.10927,-1,90,10.0,11.744804,1.0,100.0,0.048355523,100.0,2.7081732e+17,-20621134.0,-751027100000000.0,100,9000
-241.4902,1.0,4999.6436,1193.2461,1,,0.4189424,1.0,[-0.026  0.481 -1.918 -2.069],3779673200000.0,True,,19066366.0,1382072.1,4200.3013,59.90267,-241.4902,570.3262829780579,2006287,4200.301296552633,420.54,10.0,12786778.0,-1,91,10.0,254508.12,1.0,100.0,0.067210846,100.0,1.00762154e+34,-20509566.0,-1.448659e+23,100,9100
-251.35204,1.0,4999.451,1614.5309,1,,0.4189424,1.0,[ 0.036  0.475 -1.917 -2.068],128583416.0,True,,18751450.0,10.739533,4018.0515,9.983695,-251.35204,581.5715878009796,2046511,4018.0517933998426,402.24,10.0,83.32849,-1,92,10.0,6.892892,1.0,100.0,0.14811149,100.0,3848722200000.0,-20194536.0,-2831144700000.0,100,9200
-261.63718,1.0,4999.5464,1081.9655,1,,0.4189424,1.0,[-0.021  0.484 -1.932 -2.086],1954809100000.0,True,,20373480.0,582457.4,4382.1035,,-261.63718,593.053141117096,2090377,4382.103637223939,438.66,10.0,4377383.5,-1,93,10.0,110464.03,1.0,100.0,0.09806614,100.0,3.8279384e+34,-21816624.0,-2.8234691e+23,100,9300
-250.86282,1.0,4999.5576,1482.4601,1,,0.4189424,1.0,[ 0.032  0.496 -1.946 -2.112],218804210.0,True,,20855446.0,27.227654,4319.463,,-250.86282,604.8953478336334,2133607,4319.462697004937,432.3,10.0,259.5765,-1,94,10.0,10.289375,1.0,100.0,0.29563552,100.0,2.9256518e+16,-22298596.0,-246839250000000.0,100,9400
-244.86726,1.0,4999.6533,958.4331,1,,0.4189424,1.0,[-0.025  0.49  -1.964 -2.129],338127400.0,True,,21656556.0,61.43132,4553.8955,9.980252,-244.86726,617.656660079956,2179184,4553.89535422722,455.77,10.0,402.2977,-1,95,10.0,24.292637,1.0,100.0,0.16210864,100.0,183141000.0,-23099764.0,-19868561000.0,100,9500
-237.89523,1.0,4999.5933,1006.9017,1,,0.4189424,1.0,[ 0.006  0.497 -1.964 -2.129],813656640.0,True,,22679864.0,91.2102,4654.677,,-237.89523,630.7677991390228,2225758,4654.676522601832,465.74,10.0,611.48694,-1,96,10.0,33.92801,1.0,100.0,0.01887629,100.0,4732777500000000.0,-24123038.0,-99281950000000.0,100,9600
-242.22495,1.0,4999.5913,969.7149,1,,0.4189424,1.0,[-0.031  0.531 -1.962 -2.092],2959002800000.0,True,,20445470.0,756495.1,4416.4604,,-242.22495,642.2329523563385,2269968,4416.460713429654,442.1,10.0,4723412.0,-1,97,10.0,183870.16,1.0,100.0,0.111072645,100.0,9.479461e+30,-21888640.0,-4.4432444e+21,100,9700
-247.24298,1.0,4999.426,1189.1876,1,,0.4189424,1.0,[ 0.028  0.513 -1.971 -2.091],17335348000000.0,True,,21709522.0,3604439.0,4505.036,29.950459,-247.24298,654.3035535812378,2315049,4505.036560958105,450.81,10.0,28706610.0,-1,98,10.0,734164.3,1.0,100.0,0.002344473,100.0,4.1748725e+31,-23152598.0,-9.3239785e+21,100,9800
-241.39346,1.0,4999.5684,1074.312,1,,0.4189424,1.0,[-0.043  0.611 -1.98  -2.06 ],42642460000.0,True,,20116700.0,7270.287,4354.6016,9.982314,-241.39346,666.231431722641,2358648,4354.601491828851,435.99,10.0,55448.934,-1,99,10.0,2732.4812,1.0,100.0,0.025046736,100.0,1.492744e+21,-21559858.0,-5.5756746e+16,100,9900
-236.93158,1.0,4999.5044,1511.3834,1,,0.4189424,1.0,[ 1.052e-03  6.463e-01 -1.980e+00 -2.033e+00],1464838400.0,True,,20907144.0,343.65826,4315.4214,,-236.93158,678.5470767021179,2401833,4315.42153604739,431.85,10.0,2855.67,-1,100,10.0,58.95255,1.0,100.0,0.18359227,100.0,12932116000.0,-22350264.0,-165572210000.0,100,10000
-256.58707,1.0,4999.45,1625.965,1,,0.4189424,1.0,[ 0.039  0.62  -2.004 -2.067],10831860000000.0,True,,18428662.0,3023250.5,3973.0212,39.93097,-256.58707,688.9006667137146,2441611,3973.0215295784246,397.78,10.0,26042918.0,-1,101,10.0,450799.62,1.0,100.0,0.021457633,100.0,4.337051e+32,-19871748.0,-3.0052536e+22,100,10100
-252.2551,1.0,4999.491,1080.0747,1,,0.4189424,1.0,[ 0.012  0.523 -2.031 -2.137],2690306800.0,True,,23024980.0,334.87964,4675.299,,-252.2551,702.4660983085632,2488386,4675.298779787676,467.75,10.0,2144.0261,-1,102,10.0,108.472626,1.0,100.0,0.018000891,100.0,5.780249e+25,-24468094.0,-1.0971456e+19,100,10200
-248.2929,1.0,4999.5557,1023.3886,1,,0.4189424,1.0,[-0.05   0.525 -2.03  -2.141],129610290000.0,True,,16992142.0,103324.02,3993.0962,1269.6655,-248.2929,713.3599195480347,2528385,3993.096297955346,399.99,10.0,1012864.4,-1,103,10.0,17321.883,1.0,100.0,0.016271386,100.0,2.6422373e+29,-18435290.0,-7.418022e+20,100,10300
-242.71782,1.0,4999.4707,1175.2701,1,,0.4189424,1.0,[ 0.01   0.51  -2.03  -2.151],527169300.0,True,,22602446.0,39.06453,4606.646,299.81647,-242.71782,727.2629206180573,2574475,4606.645942024235,460.9,10.0,254.52478,-1,104,10.0,22.176882,1.0,100.0,0.017368969,100.0,5.324987e+24,-24045548.0,-3.330019e+18,100,10400
-248.88768,1.0,4999.588,1153.3335,1,,0.4189424,1.0,[-0.042  0.503 -2.035 -2.184],226263180.0,True,,18004412.0,39.54591,4083.4097,,-248.88768,738.0580940246582,2615373,4083.4096131489287,408.98,10.0,254.0204,-1,105,10.0,20.189444,1.0,100.0,0.1494509,100.0,256730640.0,-19447578.0,-23349395000.0,100,10500
-241.07416,1.0,4999.613,1003.52216,1,,0.4189424,1.0,[-0.012  0.506 -2.036 -2.19 ],78331710000000.0,True,,22236844.0,19402676.0,4607.579,399.69342,-241.07416,750.2910599708557,2661478,4607.579186537182,461.05,10.0,158450200.0,-1,106,10.0,3827126.0,1.0,100.0,0.094831675,100.0,4.0090632e+29,-23680028.0,-9.1376305e+20,100,10600
-247.32411,1.0,4999.497,1535.4896,1,,0.4189424,1.0,[ 0.046  0.495 -2.04  -2.169],232685920.0,True,,19519662.0,23.92569,4142.6963,,-247.32411,761.3731033802032,2702944,4142.696384208774,414.66,10.0,164.45897,-1,107,10.0,12.4823265,1.0,100.0,0.09056084,100.0,1279558500000000.0,-20962776.0,-51620713000000.0,100,10700
-238.25032,1.0,4999.5693,922.806,1,,0.4189424,1.0,[-0.014  0.483 -2.047 -2.178],765291700.0,True,,22211682.0,174.69493,4621.7,,-238.25032,774.4544911384583,2749193,4621.700108055974,462.49,10.0,1513.6755,-1,108,10.0,45.065678,1.0,100.0,0.13538072,100.0,22767340000.0,-23654842.0,-218516590000.0,100,10800
-256.4052,1.0,4999.584,720.9935,1,,0.4189424,1.0,[ 0.016  0.483 -2.049 -2.171],1708248300.0,True,,23991796.0,425.3169,4844.7876,19.96217,-256.4052,787.0121138095856,2797657,4844.787365196015,484.64,10.0,4250.7827,-1,109,10.0,69.76963,1.0,100.0,0.15470876,100.0,1.786577e+17,-25434966.0,-609985000000000.0,100,10900
-244.20444,1.0,4999.5044,1279.2288,1,,0.4189424,1.0,[-0.033  0.446 -2.058 -2.179],158883300.0,True,,16221322.0,27.710371,3819.0178,9.9849415,-244.20444,798.4486763477325,2835916,3819.017754324242,382.59,10.0,171.27533,-1,110,10.0,16.302006,1.0,100.0,0.08370398,100.0,616131000.0,-17664438.0,-35979235000.0,100,11000
-253.22394,1.0,4999.502,648.8448,1,,0.4189424,1.0,[-2.156e-03  4.523e-01 -2.057e+00 -2.177e+00],10241110000.0,True,,23556256.0,2987.8726,4809.912,1159.2272,-253.22394,811.1331965923309,2884038,4809.912467665125,481.22,10.0,28734.941,-1,111,10.0,481.48477,1.0,100.0,0.036226563,100.0,1073342200000.0,-24999376.0,-1505312500000.0,100,11100
-244.76363,1.0,4999.546,1167.1587,1,,0.4189424,1.0,[ 0.027  0.507 -2.058 -2.186],3435001000000.0,True,,22348476.0,513478.38,4581.072,,-244.76363,824.1036846637726,2929875,4581.071550654487,458.37,10.0,3135351.8,-1,112,10.0,152614.2,1.0,100.0,0.10204738,100.0,5.2164202e+35,-23791622.0,-1.0422857e+24,100,11200
-253.7042,1.0,4999.5986,1156.5654,1,,0.4189424,1.0,[-0.023  0.408 -2.085 -2.236],6397039000000.0,True,,17602624.0,2050877.4,4032.9866,1209.7152,-253.7042,835.0352358818054,2970265,4032.9865332241475,403.9,10.0,20053290.0,-1,113,10.0,321258.25,1.0,100.0,0.050168365,100.0,6.1899723e+35,-19045796.0,-1.1354134e+24,100,11300
-263.3972,1.0,4999.478,1340.4358,1,,0.4189424,1.0,[ 0.035  0.427 -2.083 -2.223],319276130.0,True,,21818852.0,20.385513,4474.6045,49.90461,-263.3972,847.5142486095428,3015042,4474.60443115258,447.77,10.0,118.74491,-1,114,10.0,14.473841,1.0,100.0,0.106928416,100.0,1608521600000.0,-23261958.0,-1830534500000.0,100,11400
-239.88278,1.0,4999.4883,813.41327,1,,0.4189424,1.0,[-0.019  0.446 -2.087 -2.197],355044540.0,True,,20960216.0,60.983032,4505.394,1789.4152,-239.88278,860.2039325237274,3060139,4505.394085593027,450.97,10.0,400.6559,-1,115,10.0,26.641691,1.0,100.0,0.11738772,100.0,641385400.0,-22403328.0,-36901900000.0,100,11500
-242.6825,1.0,4999.62,1079.663,1,,0.4189424,1.0,[ 0.009  0.46  -2.088 -2.197],32164471000000.0,True,,22836014.0,10419639.0,4655.1416,,-242.6825,872.8113141059875,3106713,4655.141488580379,465.74,10.0,96128376.0,-1,116,10.0,1461808.8,1.0,100.0,0.031071445,100.0,1.3761022e+20,-24279204.0,-1.6961454e+16,100,11600
-239.26234,1.0,4999.5684,1267.8049,1,,0.4189424,1.0,[ 0.062  0.451 -2.134 -2.301],501428000.0,True,,21433050.0,55.67626,4452.609,329.75732,-239.26234,885.437744140625,3151271,4452.608393338436,445.58,10.0,343.24344,-1,117,10.0,25.449974,1.0,100.0,0.048274428,100.0,6530475500.0,-22876206.0,-117122425000.0,100,11700
-244.43793,1.0,4999.6084,723.78064,1,,0.4189424,1.0,[ 0.003  0.469 -2.141 -2.296],1648513300.0,True,,24171796.0,284.72263,4862.9146,19.96697,-244.43793,898.051825761795,3199913,4862.914571279009,486.42,10.0,2387.8225,-1,118,10.0,66.08223,1.0,100.0,0.47981992,100.0,6.1473775e+22,-25614978.0,-3.5781314e+17,100,11800
-236.11063,1.0,4999.642,1167.9047,1,,0.4189424,1.0,[-0.04   0.464 -2.161 -2.337],123508420000.0,True,,14840196.0,55739.023,3670.9937,989.8806,-236.11063,909.276918888092,3236701,3670.99378620331,367.88,10.0,516051.16,-1,119,10.0,13950.067,1.0,100.0,0.033876278,100.0,2.6558483e+34,-16283390.0,-2.3519002e+23,100,11900
-239.74988,1.0,4999.622,580.9346,1,,0.4189424,1.0,[ 0.018  0.483 -2.159 -2.325],44858950000000.0,True,,24321024.0,12758990.0,4897.3,1219.34,-239.74988,921.7211849689484,3285687,4897.299479289925,489.86,10.0,118048830.0,-1,120,10.0,1795667.9,1.0,100.0,0.060444467,100.0,1.6901023e+35,-25764214.0,-5.932943e+23,100,12000
-257.92172,1.0,4999.5054,876.31946,1,,0.4189424,1.0,[ 0.038  0.362 -2.176 -2.339],27953157000000.0,True,,23239756.0,10988482.0,4740.4453,449.6804,-257.92172,934.6997709274292,3333114,4740.445258100934,474.27,10.0,110450776.0,-1,121,10.0,1119069.2,1.0,100.0,0.08261778,100.0,1.592185e+21,-24682876.0,-5.7610415e+16,100,12100
-249.96533,1.0,4999.5605,1218.1964,1,,0.4189424,1.0,[ 0.063  0.419 -2.184 -2.231],544198400.0,True,,21746590.0,110.65255,4501.399,,-249.96533,946.2784638404846,3378159,4501.398560767202,450.45,10.0,989.8189,-1,122,10.0,30.806963,1.0,100.0,0.02688271,100.0,1.1766237e+16,-23189744.0,-156539280000000.0,100,12200
-245.71777,1.0,4999.574,900.97375,1,,0.4189424,1.0,[ 0.002  0.434 -2.191 -2.231],10130333000000.0,True,,23682910.0,2034187.6,4782.38,29.948063,-245.71777,958.2799744606018,3425998,4782.379834267447,478.39,10.0,17409844.0,-1,123,10.0,408589.16,1.0,100.0,0.24656837,100.0,8.21392e+35,-25126072.0,-1.3079184e+24,100,12300
-251.85948,1.0,4999.5537,910.4698,1,,0.4189424,1.0,[ 0.047  0.337 -2.205 -2.293],2432727600.0,True,,23102212.0,382.5328,4719.455,19.969177,-251.85948,971.5280959606171,3473215,4719.455205056905,472.17,10.0,2502.875,-1,124,10.0,107.30026,1.0,100.0,0.0132531915,100.0,321033960000.0,-24545360.0,-820101300000.0,100,12400
-243.75645,1.0,4999.6016,1327.7184,1,,0.4189424,1.0,[ 0.052  0.394 -2.209 -2.27 ],1740951700.0,True,,21643832.0,568.1107,4458.811,,-243.75645,982.721296787262,3517831,4458.811199103081,446.16,10.0,5464.78,-1,125,10.0,101.78355,1.0,100.0,0.006974783,100.0,815080100000.0,-23087008.0,-1304638700000.0,100,12500
-244.1364,1.0,4999.573,949.10535,1,,0.4189424,1.0,[-0.006  0.373 -2.216 -2.279],448257400.0,True,,21373464.0,64.59798,4524.673,1419.3196,-244.1364,995.8293197154999,3563112,4524.672794842148,452.81,10.0,376.93317,-1,126,10.0,29.46336,1.0,100.0,0.11292513,100.0,597434800.0,-22816624.0,-35721912000.0,100,12600
-241.20013,1.0,4999.6387,864.44006,1,,0.4189424,1.0,[ 0.022  0.386 -2.217 -2.282],3838058500.0,True,,23824860.0,721.995,4803.9155,39.942863,-241.20013,1008.7443311214447,3611166,4803.915384018017,480.54,10.0,6554.072,-1,127,10.0,153.91621,1.0,100.0,0.022580246,100.0,2.2498664e+26,-25268060.0,-2.1646862e+19,100,12700
-244.33287,1.0,4999.6416,1457.5175,1,,0.4189424,1.0,[-0.037  0.387 -2.222 -2.263],106385450.0,True,,11783562.0,37.028336,3107.926,,-244.33287,1017.1010110378265,3642324,3107.926067289186,311.58,10.0,262.78464,-1,128,10.0,16.030365,1.0,100.0,0.118920155,100.0,70591880.0,-13226752.0,-12231741000.0,100,12800
-254.84367,1.0,4999.6147,1052.8146,1,,0.4189424,1.0,[-0.007  0.394 -2.222 -2.262],462794080.0,True,,21770242.0,109.6012,4545.5273,19.963173,-254.84367,1028.5271830558777,3687808,4545.527783657987,454.84,10.0,1024.7513,-1,129,10.0,32.35101,1.0,100.0,0.14697233,100.0,328291700.0,-23213426.0,-26611032000.0,100,12900
-259.5958,1.0,4999.6055,693.2931,1,,0.4189424,1.0,[ 0.022  0.406 -2.223 -2.259],13846900000.0,True,,24304086.0,4890.171,4880.926,309.70813,-259.5958,1042.2966992855072,3736629,4880.925098475972,488.21,10.0,44636.13,-1,130,10.0,714.9199,1.0,100.0,0.05900644,100.0,7807138700000000.0,-25747266.0,-127527540000000.0,100,13000
-246.16708,1.0,4999.583,940.99744,1,,0.4189424,1.0,[ 0.061  0.442 -2.25  -2.241],47677086000000.0,True,,23680216.0,17739806.0,4774.384,,-246.16708,1055.6913135051727,3784390,4774.383758540866,477.61,10.0,178264560.0,-1,131,10.0,1909442.4,1.0,100.0,0.033653706,100.0,5.3461085e+27,-25123384.0,-1.0551787e+20,100,13100
-246.01123,1.0,4999.6113,1174.9287,1,,0.4189424,1.0,[-0.028  0.505 -2.295 -2.201],4978555000000.0,True,,19929476.0,2009188.6,4306.8574,,-246.01123,1067.1342368125916,3827502,4306.85718768718,431.12,10.0,17066336.0,-1,132,10.0,438548.16,1.0,100.0,0.033460155,100.0,1.9652401e+34,-21372656.0,-2.0231108e+23,100,13200
-246.08769,1.0,4999.6074,1055.3225,1,,0.4189424,1.0,[ 0.034  0.509 -2.296 -2.206],113621095000000.0,True,,23585342.0,107752184.0,4740.426,,-246.08769,1079.7031354904175,3874921,4740.425656709609,474.19,10.0,1082975900.0,-1,133,10.0,11634903.0,1.0,100.0,0.12088138,100.0,1.5697405e+29,-25028524.0,-5.7177504e+20,100,13300
-239.77046,1.0,4999.6514,1069.9038,1,,0.4189424,1.0,[-0.013  0.408 -2.307 -2.26 ],5138571300000.0,True,,20819654.0,1813261.4,4435.6465,19.959652,-239.77046,1091.7561705112457,3919319,4435.646510928065,443.98,10.0,14807592.0,-1,134,10.0,309614.8,1.0,100.0,0.0007615572,100.0,9.6488806e+30,-22262858.0,-4.482882e+21,100,13400
-246.48364,1.0,4999.6494,805.31555,1,,0.4189424,1.0,[ 0.009  0.513 -2.316 -2.198],5997300000.0,True,,24102998.0,1080.9014,4842.981,339.79172,-246.48364,1104.9691066741943,3967761,4842.981210637122,484.42,10.0,7669.2705,-1,135,10.0,239.98535,1.0,100.0,0.03345403,100.0,75590710000.0,-25546206.0,-402779960000.0,100,13500
-261.36285,1.0,4999.631,710.4704,1,,0.4189424,1.0,[ 0.048  0.465 -2.311 -2.198],490713860.0,True,,24036344.0,58.486195,4850.9355,709.4069,-261.36285,1118.0337460041046,4016286,4850.9355509370625,485.25,10.0,478.99582,-1,136,10.0,19.722889,1.0,100.0,0.021507459,100.0,164394770.0,-25479540.0,-18994440000.0,100,13600
-250.80077,1.0,4999.571,734.41,1,,0.4189424,1.0,[ 0.062  0.523 -2.315 -2.183],227392740.0,True,,23960178.0,34.446766,4839.506,409.71368,-250.80077,1131.4052288532257,4064696,4839.506085518509,484.1,10.0,337.1288,-1,137,10.0,9.441756,1.0,100.0,0.12114728,100.0,10018212000.0,-25403340.0,-144671520000.0,100,13700
-235.34486,1.0,4999.6216,911.6243,1,,0.4189424,1.0,[ 1.031e-03  5.323e-01 -2.317e+00 -2.173e+00],24068230000000.0,True,,23845426.0,6288274.0,4797.3286,,-235.34486,1144.1101219654083,4112682,4797.329031354931,479.86,10.0,58726240.0,-1,138,10.0,969266.3,1.0,100.0,0.017751042,100.0,1.3262996e+36,-25288616.0,-1.6620132e+24,100,13800
-255.56752,1.0,4999.6143,557.46954,1,,0.4189424,1.0,[ 0.05   0.441 -2.319 -2.243],356437380.0,True,,24547304.0,28.624031,4923.0615,19.96061,-255.56752,1157.476500749588,4161924,4923.061406303151,492.42,10.0,185.2055,-1,139,10.0,14.346104,1.0,100.0,0.068924494,100.0,2697414600000.0,-25990490.0,-2370563200000.0,100,13900
-250.36674,1.0,4999.589,937.4177,1,,0.4189424,1.0,[-0.011  0.43  -2.325 -2.249],715251400.0,True,,22876506.0,158.8556,4690.1763,,-250.36674,1170.0486526489258,4208851,4690.176361179719,469.27,10.0,1097.1353,-1,140,10.0,45.87994,1.0,100.0,0.19312073,100.0,17574408000.0,-24319676.0,-192029930000.0,100,14000
-244.06485,1.0,4999.679,715.0522,1,,0.4189424,1.0,[ 0.02   0.433 -2.325 -2.247],25928774000.0,True,,24291508.0,10065.436,4876.495,9.979749,-244.06485,1182.8937516212463,4257627,4876.49548750348,487.76,10.0,101186.36,-1,141,10.0,1037.9432,1.0,100.0,0.01588864,100.0,2.4259904e+19,-25734730.0,-7108366000000000.0,100,14100
-239.83778,1.0,4999.5474,1217.8516,1,,0.4189424,1.0,[-0.035  0.404 -2.331 -2.25 ],305968800000.0,True,,13625592.0,300455.6,3484.599,419.70245,-239.83778,1192.5543687343597,4292556,3484.598956305958,349.29,10.0,2987804.5,-1,142,10.0,50152.297,1.0,100.0,0.020211788,100.0,1.8468385e+30,-15068730.0,-1.9611697e+21,100,14200
-253.07924,1.0,4999.6514,643.2278,1,,0.4189424,1.0,[ 0.026  0.417 -2.33  -2.25 ],1910857500000.0,True,,24298880.0,544426.56,4887.2427,839.3325,-253.07924,1205.7752478122711,4341440,4887.24233282889,488.84,10.0,5250566.0,-1,143,10.0,76573.99,1.0,100.0,0.17281145,100.0,6.5279573e+22,-25742088.0,-3.687311e+17,100,14300
-241.58829,1.0,4999.559,658.25726,1,,0.4189424,1.0,[-0.016  0.526 -2.357 -2.286],3283789000000.0,True,,23214760.0,947720.4,4772.9927,299.7353,-241.58829,1219.2638399600983,4389194,4772.9927346945415,477.54,10.0,9178264.0,-1,144,10.0,131577.77,1.0,100.0,0.19998208,100.0,1.2130278e+27,-24657914.0,-5.0261817e+19,100,14400
-246.03978,1.0,4999.585,972.3359,1,,0.4189424,1.0,[-0.057  0.603 -2.406 -2.211],61836300000.0,True,,17796816.0,21883.248,4105.043,1949.5826,-246.03978,1230.3627588748932,4430310,4105.0432636867645,411.16,10.0,203189.3,-1,145,10.0,6109.115,1.0,100.0,0.0448555,100.0,1.0310397e+29,-19239980.0,-4.633882e+20,100,14500
