EpLenMean,InitialBound,MaxIWNorm,TimestepsSoFar,InitialReturnMean,VarianceInit,MeanIW,OptimizationReturnMean,ESSRenyi,MeanIWNorm,TimeElapsed,EpRewMean,ReturnMeanIW,ESSClassic,MinIWNorm,StdIWNorm,Iteration,Bound,MaxIW,InitialReturnMin,MeanEntropy,InitialReturnStd,EpThisIter,Weights,LearnableVariance,EpisodesSoFar,StdIW,ReturnStepMaxmin,EmpiricalD2,OptimizationReturnMin,MinIW,InitialReturnMax,ReturnStepMax,OptimizationReturnMax,J_sample_variance
253.25,1909.9683,0.03459594,1004846,2522.286,-1,1.1081555,2302.4775,82.11634,0.011081555,485.8964624404907,2522.2857927547475,2739.5273,82.01557,0.0015088519,0.005189209,69,2063.8152,3.4595942,219.80821,-0.29628333,788.5149,100,[-0.233  0.836 -1.535 -1.56  -1.727],True,6900,0.5189209,10.0,1.2177844,,0.1508852,4999.55,10.0,4779.7417,1675939.4
249.01,1867.513,0.0145250475,1029747,2479.7913,-1,1.0061231,2289.9707,97.67513,0.0100612305,506.6402895450592,2479.791270936086,2516.972,97.69777,0.00671087,0.0015444804,70,1897.45,1.4525048,189.8206,-0.293884,787.37683,100,[-0.234  0.831 -1.568 -1.566 -1.715],True,7000,0.15444806,10.0,1.023802,,0.671087,4999.2295,10.0,4809.4087,942376.25
234.24,1719.8066,2.4176762,1053171,2332.0967,-1,3.5027008,2322.116,1.5843978,0.035027005,525.880893945694,2332.0964502359357,10171.182,2.0673995,6.346119e-05,0.24107629,71,5306.833,241.76762,9.98045,-0.25688142,729.2876,100,[-0.234  0.836 -1.581 -1.574 -1.713],True,7100,24.107628,10.0,63.115463,,0.0063461196,4999.3228,10.0,4989.3423,5659140000.0
269.57,2073.2222,0.11222402,1080128,2685.5493,-1,1.3380209,2675.568,43.81066,0.013380208,549.2587218284607,2685.5490333354282,3650.8853,41.816166,0.00044132315,0.015783088,72,2725.7754,11.222403,9.981035,-0.28188005,923.1609,100,[-0.218  0.855 -1.589 -1.58  -1.676],True,7200,1.5783088,10.0,2.2825494,,0.044132315,4999.6265,10.0,4989.6455,28748320.0
285.77,2235.233,0.04165708,1108705,2847.5137,-1,1.1404003,1228.0964,66.65579,0.011404003,572.9758055210114,2847.513831504407,3326.9014,70.30753,0.0016229802,0.0074110464,73,2576.9526,4.165708,1619.4172,-0.25711152,802.8678,100,[-0.221  0.875 -1.599 -1.571 -1.701],True,7300,0.74110466,10.0,1.5002447,,0.16229802,4999.251,10.0,3379.8337,6716630.0
277.64,2153.7197,0.018708525,1136469,2766.017,-1,1.0686756,1136.5116,90.71911,0.010686756,595.7503705024719,2766.0171912841597,2930.2976,92.30604,0.0048162853,0.0030853627,74,2287.4424,1.8708526,1629.5055,-0.2610474,800.1338,100,[-0.222  0.873 -1.61  -1.572 -1.676],True,7400,0.3085363,10.0,1.1023036,,0.48162857,4999.3887,10.0,3369.8833,3976260.0
274.06,2118.0781,0.25836146,1163875,2730.2334,-1,1.482883,2720.2532,29.474667,0.014828828,618.4560544490814,2730.233340453082,4550.3115,18.49834,5.8296413e-05,0.031126024,75,3422.7578,25.836147,9.980179,-0.30399677,738.0429,100,[-0.229  0.888 -1.612 -1.595 -1.68 ],True,7500,3.1126025,10.0,3.392744,,0.0058296416,4998.227,10.0,4988.247,158918080.0
265.78,2035.2031,0.033374477,1190453,2647.5447,-1,1.085724,2637.5627,77.66747,0.01085724,639.8243460655212,2647.544913126241,2901.9995,80.43575,0.0034360727,0.005354592,76,2207.1768,3.337448,9.982116,-0.30492854,760.62115,100,[-0.225  0.875 -1.609 -1.603 -1.723],True,7600,0.5354592,10.0,1.2875403,,0.34360728,4999.747,10.0,4989.765,3685317.8
258.34,2016.9905,1.3735625,1216287,2572.9214,-1,2.4568818,943.23334,5.4855223,0.024568819,660.5668551921844,2572.9213261465075,8855.462,3.0222304,3.160184e-05,0.13917351,77,6481.839,137.35625,1629.688,-0.3087303,611.1774,100,[-0.228  0.889 -1.607 -1.598 -1.724],True,7700,13.917351,10.0,18.229805,,0.0031601842,4539.1562,10.0,2909.4683,1615873700.0
249.3,1870.505,2.8438613,1241217,2482.8433,-1,3.464467,2482.8433,1.0027611,0.03464467,681.0020070075989,2482.8431333850044,15762.955,1.4817523,8.0901715e-05,0.28249255,78,9648.01,284.38614,,-0.25119397,860.27527,100,[-0.233  0.841 -1.554 -1.556 -1.728],True,7800,28.249254,10.0,99.72465,,0.008090172,4999.7207,10.0,4999.7207,20176286000.0
246.07,1838.073,0.18602401,1265824,2450.2832,-1,1.3922652,2430.3179,27.136065,0.013922653,702.2123956680298,2450.283436930257,3442.609,20.990686,0.0005486764,0.027011443,79,2267.3662,18.602402,19.965631,-0.21267812,769.2307,100,[-0.23   0.86  -1.567 -1.528 -1.67 ],True,7900,2.7011442,10.0,3.6851327,,0.05486764,4998.6797,10.0,4978.714,51182436.0
249.2,1869.3369,0.03166303,1290744,2481.5952,-1,1.0722791,1352.1078,86.0869,0.010722792,721.1449956893921,2481.595158820356,2693.2168,84.96489,0.004040839,0.004510675,80,2033.335,3.1663032,1129.4873,-0.19844174,673.42377,100,[-0.225  0.86  -1.568 -1.503 -1.632],True,8000,0.4510675,10.0,1.1616169,,0.4040839,4999.068,10.0,3869.5806,3332020.2
266.49,2042.2227,0.06656656,1317393,2654.5422,-1,1.1568815,2464.7231,48.786587,0.011568814,745.4336264133453,2654.5422317420757,3222.0266,48.85947,0.00047255395,0.011835786,81,2345.3728,6.656656,189.819,-0.20662078,908.47363,100,[-0.229  0.866 -1.571 -1.516 -1.617],True,8100,1.1835786,10.0,2.0497437,,0.047255397,4999.571,10.0,4809.752,18031570.0
259.51,1972.3309,0.42179114,1343344,2584.6511,-1,1.3141794,2394.8445,28.530516,0.013141793,767.485512971878,2584.6511246826776,3596.8213,8.910485,0.00022787138,0.04201827,82,2450.454,42.179115,189.80672,-0.20423886,773.8495,100,[-0.221  0.856 -1.586 -1.536 -1.626],True,8200,4.201827,10.0,3.505019,,0.022787139,4999.573,10.0,4809.7666,136959420.0
251.52,1943.8153,0.16138774,1368496,2504.5938,-1,1.2488464,2324.7637,36.169506,0.012488464,788.9952003955841,2504.5938344097767,3224.908,28.065485,0.0010024726,0.01999362,83,2292.4702,16.138775,179.83002,-0.19471101,778.60846,100,[-0.229  0.882 -1.592 -1.522 -1.623],True,8300,1.9993621,10.0,2.7647598,,0.10024726,4578.735,10.0,4398.905,38809276.0
253.35,1910.7938,0.39894027,1393831,2523.12,-1,1.6182091,2323.2737,16.408697,0.01618209,809.8048701286316,2523.1201951982275,4259.5386,11.670649,2.787656e-05,0.04451841,84,2747.9072,39.894028,199.84633,-0.24664433,918.589,100,[-0.233  0.904 -1.597 -1.508 -1.614],True,8400,4.451841,10.0,6.0943294,,0.0027876562,4999.623,10.0,4799.777,116246824.0
276.19,2139.204,3.8511932,1421450,2751.53,-1,4.692152,2381.8428,0.97325724,0.04692152,833.2372121810913,2751.5301243753765,13469.973,1.4780382,7.4523364e-06,0.38308555,85,7263.158,385.11932,369.6876,-0.20694928,932.8771,100,[-0.227  0.921 -1.607 -1.531 -1.666],True,8500,38.30856,10.0,102.74776,,0.0007452337,4999.6196,10.0,4629.932,9938326000.0
241.73,1794.579,19.485132,1445623,2406.902,-1,20.891163,2396.92,0.07660036,0.20891161,854.6995282173157,2406.9024071705267,83251.86,1.1490735,2.2809279e-07,1.9376665,86,61127.77,1948.5133,9.982436,-0.24077234,1175.5248,100,[-0.215  0.938 -1.625 -1.506 -1.626],True,8600,193.76668,10.0,1305.4769,,2.280928e-05,4999.599,10.0,4989.6167,640575000000.0
241.49,1792.1816,3.494505,1469772,2404.4575,-1,4.890487,2404.4575,1.4824735,0.048904873,874.6516976356506,2404.4574652127544,12173.401,1.9262382,7.27196e-06,0.3489583,87,7144.7246,349.4505,,-0.2582739,1124.746,100,[-0.242  0.977 -1.634 -1.477 -1.66 ],True,8700,34.895836,10.0,67.454834,,0.000727196,4999.212,10.0,4999.212,7255898000.0
266.99,2047.1799,0.026050385,1496471,2659.365,-1,1.1169021,2649.383,74.22635,0.011169021,896.3669285774231,2659.364892840199,3068.7239,79.496284,0.0025342517,0.005672282,88,2358.1594,2.6050386,9.982022,-0.27041513,1127.7539,100,[-0.226  0.939 -1.642 -1.496 -1.677],True,8800,0.56722826,10.0,1.3472304,,0.25342518,4998.4683,10.0,4988.4863,4423415.5
261.45,1991.8851,0.025564527,1522616,2604.115,-1,1.1140816,2444.2446,80.39837,0.011140815,916.6890981197357,2604.1149232164503,2844.544,83.04228,0.002575292,0.00503444,89,2161.7485,2.5564528,159.87045,-0.2807151,1050.2195,100,[-0.23   0.939 -1.66  -1.509 -1.689],True,8900,0.503444,10.0,1.2438064,,0.2575292,4998.8335,10.0,4838.963,2328472.0
282.94,2206.8057,0.41871116,1550910,2819.081,-1,1.5754095,2459.3857,16.338697,0.015754096,937.7327375411987,2819.0809340251817,4824.324,11.576605,0.00027260042,0.043539796,90,3309.5845,41.871117,359.69543,-0.2525015,862.9903,100,[-0.234  0.934 -1.667 -1.506 -1.7  ],True,9000,4.35398,10.0,6.120439,,0.027260043,4999.2065,10.0,4639.511,205276430.0
290.18,2279.326,0.07187228,1579928,2891.6194,-1,1.2695947,2721.78,47.71089,0.012695948,957.6553523540497,2891.619332535768,3615.4836,54.22519,0.000736035,0.011664814,91,2729.041,7.1872277,169.83931,-0.25570577,967.9684,100,[-0.223  0.943 -1.679 -1.51  -1.671],True,9100,1.1664815,10.0,2.0959575,,0.0736035,4999.353,10.0,4829.5137,10079203.0
271.63,2093.721,0.038678154,1607091,2705.9756,-1,1.1272942,2705.9756,68.84214,0.011272941,980.0600380897522,2705.975877757124,3034.2075,73.827614,0.0015782791,0.0067119612,92,2296.2944,3.8678155,,-0.25166413,876.4559,100,[-0.236  0.957 -1.726 -1.517 -1.675],True,9200,0.67119616,10.0,1.4525986,,0.15782791,4999.0415,10.0,4999.0415,4821900.5
286.23,2239.585,5.75564,1635714,2851.9026,-1,6.875055,2682.0354,1.8667082,0.068750545,1003.9225895404816,2851.902273588389,26466.334,1.4217608,6.43435e-07,0.5724709,93,21984.682,575.564,169.86697,-0.30341715,936.8455,100,[-0.243  0.956 -1.731 -1.523 -1.671],True,9300,57.247093,10.0,53.570236,,6.43435e-05,4999.5474,10.0,4829.68,49564815000.0
288.46,2261.8984,0.033971727,1664560,2874.2195,-1,1.0162183,2524.4602,82.24083,0.010162183,1024.441999912262,2874.2196079573214,3040.7795,81.80132,0.002594357,0.0047932123,94,2365.5745,3.3971727,349.75922,-0.30830383,1045.8677,100,[-0.233  0.974 -1.737 -1.5   -1.722],True,9400,0.47932118,10.0,1.2159411,,0.25943568,4999.5825,10.0,4649.823,3873898.8
307.9,2456.7366,0.80961317,1695350,3069.0623,-1,1.9681041,2879.2324,5.65443,0.01968104,1047.1143202781677,3069.0622693729993,7518.168,5.3059697,3.166118e-05,0.08314325,95,4943.105,80.96132,189.82974,-0.32729724,1093.581,100,[-0.23   0.971 -1.748 -1.51  -1.727],True,9500,8.314325,10.0,17.68525,,0.0031661182,4999.6157,10.0,4809.786,1405023400.0
296.06,2337.7678,8.214981,1724956,2950.0693,-1,9.774207,2950.0693,0.14781083,0.09774206,1072.0542197227478,2950.069398982424,40269.43,1.4034231,3.8023588e-06,0.81925315,96,24343.227,821.49817,,-0.2875977,1063.415,100,[-0.222  0.996 -1.747 -1.498 -1.746],True,9600,81.92533,10.0,676.5404,,0.0003802359,4999.421,10.0,4999.421,127341494000.0
305.15,2429.2913,8.481603,1755471,3041.5952,-1,9.263893,3041.5952,0.22601666,0.092638925,1094.5779457092285,3041.595265704788,40436.883,1.1925895,3.306333e-06,0.84322375,97,27557.45,848.1603,,-0.28831583,1265.3558,100,[-0.198  0.993 -1.756 -1.511 -1.707],True,9700,84.32238,10.0,442.44528,,0.0003306333,4999.4404,10.0,4999.4404,145455430000.0
317.11,2548.9585,1.873992,1787182,3161.269,-1,2.5225625,3161.269,2.2104096,0.02522562,1118.7271251678467,3161.2691691019318,10068.644,1.8059754,2.1224021e-05,0.1860067,98,5950.1797,187.3992,,-0.27900687,1400.1523,100,[-0.172  0.997 -1.762 -1.516 -1.707],True,9800,18.60067,10.0,45.240482,,0.0021224022,4999.4937,10.0,4999.4937,6165588500.0
342.64,2804.4663,0.108639956,1821446,3416.767,-1,1.2574464,3416.767,38.9421,0.012574465,1146.621701002121,3416.766995663062,4527.9385,35.93147,0.00032171674,0.016790915,99,3546.744,10.863996,,-0.31031403,1304.8347,100,[-0.169  0.975 -1.766 -1.542 -1.698],True,9900,1.6790917,10.0,2.567915,,0.032171674,4999.4155,10.0,4999.4155,52247076.0
364.69,3025.4968,0.051556148,1857915,3637.8274,-1,1.1453229,3487.962,63.253387,0.011453229,1176.3532438278198,3637.8274528353136,4247.7847,58.687515,0.0006562445,0.009609386,100,3477.8677,5.155615,149.86563,-0.2926034,1164.8062,100,[-0.174  0.99  -1.782 -1.546 -1.729],True,10000,0.96093875,10.0,1.580943,,0.06562445,4999.657,10.0,4849.7915,19108680.0
343.89,2817.3977,0.4012977,1892304,3429.7068,-1,1.7192414,3419.7263,10.437073,0.017192412,1202.5875160694122,3429.707091705404,5976.539,11.378824,0.00016172808,0.04797963,101,4081.2239,40.12977,9.980626,-0.25545782,1360.621,100,[-0.171  1.    -1.79  -1.554 -1.712],True,10100,4.797963,10.0,9.58123,,0.016172808,4999.484,10.0,4989.5034,318133820.0
328.13,2659.2568,0.03576201,1925117,3271.583,-1,1.0680883,3261.6023,70.024086,0.010680883,1226.9514133930206,3271.583274012171,3767.7244,70.11144,0.001501525,0.006973731,102,3035.9802,3.576201,9.980902,-0.27242666,1397.2645,100,[-0.171  1.013 -1.795 -1.54  -1.674],True,10200,0.6973731,10.0,1.4280801,,0.1501525,4999.6235,10.0,4989.6426,10817592.0
341.02,2788.6716,0.0661486,1959219,3401.0088,-1,1.2287313,3391.026,47.604534,0.012287311,1255.8205633163452,3401.0084959144297,4037.0625,50.539555,0.00064965483,0.012155426,103,3149.567,6.6148605,9.982445,-0.28188998,1350.8479,100,[-0.169  1.01  -1.808 -1.55  -1.691],True,10300,1.2155427,10.0,2.1006403,,0.06496549,4999.71,10.0,4989.7275,22143180.0
311.22,2489.8633,0.30741137,1990341,3102.1843,-1,1.4279436,2922.3518,13.00197,0.014279434,1281.6023144721985,3102.1843689160332,5011.977,13.524001,0.0003231946,0.036108233,104,3313.8337,30.741137,179.8325,-0.25107187,1371.3413,100,[-0.175  1.022 -1.813 -1.539 -1.701],True,10400,3.6108232,10.0,7.691142,,0.03231946,4999.577,10.0,4819.7446,256661840.0
332.07,2698.21,0.22215374,2023548,3310.4846,-1,1.3430777,3300.503,28.608698,0.013430778,1307.3764610290527,3310.484525916763,4272.445,20.701292,0.0003265737,0.026286667,105,3127.7305,22.215374,9.981806,-0.25993827,1251.0266,100,[-0.187  1.023 -1.823 -1.541 -1.67 ],True,10500,2.6286666,10.0,3.4954405,,0.03265737,4999.2007,10.0,4989.2188,59748076.0
327.53,2653.3872,0.039740816,2056301,3265.7234,-1,1.067562,3265.7234,70.649635,0.010675618,1333.7570605278015,3265.7234848156018,3641.641,72.22346,0.0017580163,0.006620534,106,2913.1318,3.9740815,,-0.27819914,1237.387,100,[-0.2    1.023 -1.825 -1.545 -1.679],True,10600,0.6620534,10.0,1.4154354,,0.17580163,4999.7046,10.0,4999.7046,10285309.0
351.67,2894.7373,0.022243371,2091468,3507.055,-1,1.0567675,3497.0718,84.038086,0.0105676735,1361.4881503582,3507.0549748627104,3719.3032,87.289406,0.0034959298,0.0040325704,107,3051.3618,2.224337,9.9831505,-0.26821458,1018.388,100,[-0.199  1.023 -1.835 -1.557 -1.697],True,10700,0.40325704,10.0,1.1899366,,0.34959298,4999.55,10.0,4989.567,3228153.5
364.59,3023.9695,0.08430171,2127927,3636.3013,-1,1.2131256,2916.8516,51.779087,0.012131256,1389.1778583526611,3636.3011549186417,4340.8643,48.53334,0.00066946214,0.012492481,108,3489.9036,8.430171,719.4496,-0.29176003,924.69025,100,[-0.199  1.023 -1.845 -1.568 -1.687],True,10800,1.2492481,10.0,1.9312816,,0.066946216,4999.6665,10.0,4280.217,14806203.0
349.72,2875.0217,1.8705262,2162899,3487.3606,-1,2.8358285,3307.5398,2.0402064,0.028358286,1417.018607378006,3487.3610015578497,10595.908,2.2583573,2.390732e-05,0.1865621,109,6308.894,187.05263,179.82138,-0.28065398,940.34644,100,[-0.206  1.026 -1.857 -1.569 -1.711],True,10900,18.656214,10.0,49.01465,,0.002390732,4999.7275,10.0,4819.9062,4899815000.0
351.42,2892.4746,0.06827258,2198041,3504.7656,-1,1.1951581,3494.7842,35.839203,0.01195158,1446.2195575237274,3504.765463553009,4390.3623,40.264614,0.0003573908,0.014557254,110,3367.5913,6.827258,9.981359,-0.27464643,1201.7716,100,[-0.197  1.045 -1.859 -1.542 -1.7  ],True,11000,1.4557253,10.0,2.7902405,,0.03573908,4999.332,10.0,4989.3506,35593332.0
364.14,3019.8887,6.316525,2234455,3632.2012,-1,7.099607,3472.3508,0.3326935,0.07099606,1476.0531601905823,3632.2009942491,24696.496,1.2622689,7.31356e-06,0.6279136,111,14080.739,631.6525,159.85,-0.24805072,1032.6337,100,[-0.189  1.03  -1.862 -1.553 -1.694],True,11100,62.791363,10.0,300.57697,,0.00073135603,4999.5107,10.0,4839.6606,43890725000.0
358.92,2967.4004,0.09087175,2270347,3579.7324,-1,1.2361165,2690.2805,39.90291,0.012361165,1507.2297739982605,3579.732325008811,4275.857,40.981995,0.00075611006,0.014833893,112,3306.498,9.087175,889.4517,-0.23441051,896.71484,100,[-0.195  1.009 -1.862 -1.589 -1.667],True,11200,1.4833894,10.0,2.506083,,0.07561101,4999.669,10.0,4110.2173,15055383.0
348.19,2859.9407,0.022846643,2305166,3472.2664,-1,1.0497358,3102.5344,87.03036,0.010497358,1534.744439125061,3472.2664187821624,3649.2666,90.69656,0.0040379795,0.0033620622,113,2992.8992,2.2846644,369.7321,-0.23324476,909.7144,100,[-0.2    1.002 -1.861 -1.606 -1.653],True,11300,0.33620623,10.0,1.1490244,,0.40379795,4999.6177,10.0,4629.8857,2235210.8
356.32,2941.2505,0.10234034,2340798,3553.5881,-1,1.2121215,2963.7812,31.725315,0.0121212145,1563.5275287628174,3553.5880449826964,4550.3687,32.21748,0.00075086055,0.017581634,114,3463.2227,10.234035,589.8065,-0.22656387,858.28876,100,[-0.197  1.007 -1.863 -1.608 -1.652],True,11400,1.7581633,10.0,3.152057,,0.07508606,4999.715,10.0,4409.908,39236840.0
362.45,3002.7173,0.049636368,2377043,3615.0696,-1,1.0565729,3605.089,61.268864,0.010565729,1592.1913843154907,3615.0699855412527,3945.2642,59.909527,0.00079435925,0.008643151,115,3162.9492,4.963637,9.980881,-0.23168935,893.8071,100,[-0.185  0.999 -1.863 -1.62  -1.646],True,11500,0.8643151,10.0,1.6321504,,0.07943593,4999.837,10.0,4989.856,12865893.0
383.63,3215.0881,0.11956183,2415406,3827.4248,-1,1.1332911,3827.4248,48.009266,0.0113329105,1623.1291539669037,3827.424581385424,4425.8545,40.324024,0.0009571443,0.01378667,116,3542.1084,11.956183,,-0.25160095,925.92334,100,[-0.177  0.996 -1.867 -1.62  -1.651],True,11600,1.3786671,10.0,2.0829313,,0.095714435,4999.706,10.0,4999.706,36421576.0
385.77,3236.4937,0.039383054,2453983,3848.8289,-1,1.1006751,3848.8289,66.250175,0.011006751,1652.5615775585175,3848.828368284949,4157.429,67.06802,0.0013427056,0.00771277,117,3405.1216,3.9383054,,-0.25201294,952.6703,100,[-0.172  1.008 -1.865 -1.627 -1.671],True,11700,0.7712769,10.0,1.5094299,,0.13427056,4999.693,10.0,4999.693,9549497.0
390.08,3279.6802,6.2427745,2492991,3892.0237,-1,6.7163153,2952.7546,0.5423756,0.067163154,1679.5572652816772,3892.0236595635834,31467.447,1.1571459,3.307995e-06,0.62073994,118,23152.777,624.27747,939.26904,-0.27199164,801.2575,100,[-0.18   1.015 -1.867 -1.627 -1.671],True,11800,62.07399,10.0,184.37407,,0.00033079952,4999.7627,10.0,4060.4937,56251855000.0
405.42,3433.5422,1.5967677,2533533,4045.8853,-1,2.4705238,4035.9043,3.312236,0.024705237,1712.0940907001495,4045.885210934718,11526.92,2.3627846,2.8231725e-05,0.15881246,119,8162.3164,159.67677,9.980762,-0.26174548,1059.466,100,[-0.144  0.927 -1.874 -1.53  -1.691],True,11900,15.881249,10.0,30.191086,,0.0028231726,4999.7573,10.0,4989.7764,6316377000.0
405.68,3437.5278,0.01627439,2574101,4049.8516,-1,1.0207872,3879.9968,95.32208,0.010207871,1744.1306781768799,4049.8517440555656,4190.2715,96.19461,0.0050018504,0.0020302974,120,3563.1028,1.6274391,169.85522,-0.26095128,1230.1534,100,[-0.137  0.949 -1.879 -1.506 -1.681],True,12000,0.20302975,10.0,1.0490749,,0.5001851,4999.602,10.0,4829.747,2692490.8
418.27,3563.178,0.32836795,2615928,4175.496,-1,1.386043,3975.656,21.845425,0.01386043,1780.4741780757904,4175.4962202724655,5795.2236,14.159046,0.0001798615,0.034127686,121,4485.1465,32.836796,199.84032,-0.24575773,1119.3861,100,[-0.135  0.951 -1.891 -1.506 -1.68 ],True,12100,3.4127688,10.0,4.5776176,,0.01798615,4999.556,10.0,4799.716,182580910.0
400.19,3382.62,12.094833,2655947,3994.96,-1,12.721003,3974.9966,0.08136552,0.12721,1812.9748086929321,3994.9596383525513,49505.992,1.1059921,6.506316e-07,1.2029023,122,28038.95,1209.4834,19.963104,-0.281574,1279.6647,100,[-0.131  0.915 -1.878 -1.493 -1.665],True,12200,120.29024,10.0,1229.0219,,6.506316e-05,4999.7324,10.0,4979.7695,221164470000.0
411.86,3497.9634,0.25009808,2697133,4110.302,-1,1.6409333,3750.555,14.019344,0.016409332,1844.4137165546417,4110.30191237855,6813.9375,20.280607,4.7967118e-05,0.032533623,123,5178.524,25.009808,359.74716,-0.27354538,926.9479,100,[-0.157  0.928 -1.889 -1.478 -1.701],True,12300,3.2533624,10.0,7.1330013,,0.0047967117,4999.721,10.0,4639.974,145288350.0
411.46,3493.7795,0.0640007,2738279,4106.1064,-1,1.1945283,3516.5032,37.7089,0.011945283,1877.150749206543,4106.10657476308,5077.846,43.942493,0.0008912097,0.0134918345,124,4080.694,6.40007,589.60364,-0.28477457,742.4336,100,[-0.144  0.91  -1.896 -1.49  -1.692],True,12400,1.3491834,10.0,2.6518939,,0.08912097,4999.628,10.0,4410.0244,28839864.0
405.37,3433.4497,0.25192872,2778816,4045.7888,-1,1.8550577,4035.8083,9.532642,0.018550577,1912.124512910843,4045.78862596442,8052.208,18.566889,0.00019200446,0.038849767,125,6068.9224,25.192871,9.98017,-0.27122062,1081.523,100,[-0.139  0.922 -1.892 -1.483 -1.704],True,12500,3.8849764,10.0,10.490271,,0.019200446,4999.7266,10.0,4989.7466,316774270.0
425.54,3636.2637,2.5106335,2821370,4248.611,-1,3.8554993,4228.646,0.707964,0.038554993,1946.429481267929,4248.610857059525,16579.883,2.2996075,5.87542e-06,0.25130546,126,9302.217,251.06335,19.965189,-0.29064512,1042.2511,100,[-0.124  0.904 -1.888 -1.488 -1.69 ],True,12600,25.130545,10.0,141.25012,,0.000587542,4999.794,10.0,4979.8286,12068013000.0
409.48,3474.224,0.39784092,2862318,4086.5618,-1,1.6548637,3896.7312,7.700191,0.01654864,1982.9158029556274,4086.5617317152264,7238.956,10.345049,4.355358e-05,0.048717286,127,5032.2715,39.784092,189.83057,-0.3274498,768.84015,100,[-0.143  0.896 -1.895 -1.496 -1.71 ],True,12700,4.871729,10.0,12.9866905,,0.004355358,4999.716,10.0,4809.8853,487791040.0
435.92,3739.9146,0.12603341,2905910,4352.244,-1,1.2287593,4342.263,32.97411,0.012287591,2014.2471821308136,4352.244067894813,5256.591,34.391285,0.00038211633,0.01697162,128,4190.243,12.603342,9.981229,-0.3130678,799.49677,100,[-0.131  0.901 -1.889 -1.499 -1.746],True,12800,1.6971619,10.0,3.0326824,,0.038211633,4999.651,10.0,4989.6694,56649212.0
422.19,3602.1199,9.19284,2948129,4214.4546,-1,12.482405,4064.587,0.55315214,0.124824055,2047.143387079239,4214.454632171755,58329.754,1.7468413,3.5769918e-07,0.9361486,129,50096.594,919.28394,149.86783,-0.38653538,916.81537,100,[-0.141  0.901 -1.895 -1.499 -1.732],True,12900,93.61486,10.0,180.78209,,3.5769917e-05,4999.6914,10.0,4849.8237,181911010000.0
413.86,3518.6572,2.5959606,2989515,4131.011,-1,5.413592,3951.1843,0.66787875,0.054135915,2080.487210035324,4131.011491126401,20418.54,2.4812837,1.523548e-05,0.339384,130,12925.573,259.59607,179.82675,-0.33039844,835.17975,100,[-0.148  0.893 -1.903 -1.513 -1.805],True,13000,33.938396,10.0,149.72778,,0.001523548,4999.8496,10.0,4820.023,14625659000.0
397.17,3351.067,3.5188892,3029232,3963.4163,-1,5.4510913,3763.607,0.47078755,0.054510914,2114.507704257965,3963.416118937761,24019.145,2.2738197,1.7143675e-06,0.35736412,131,15094.591,351.88892,199.80923,-0.40935063,928.66956,100,[-0.14   0.863 -1.917 -1.523 -1.749],True,13100,35.73641,10.0,212.41003,,0.00017143675,4999.8086,10.0,4799.9995,28875876000.0
406.68,3446.848,0.15240219,3069900,4059.1995,-1,1.3274717,1619.7219,26.462677,0.013274716,2148.228810071945,4059.199504921857,5736.0146,24.806143,0.0002708752,0.023111966,132,4545.6396,15.24022,2439.4775,-0.40914634,767.6151,100,[-0.137  0.857 -1.906 -1.552 -1.828],True,13200,2.3111963,10.0,3.778907,,0.02708752,4999.8276,10.0,2560.35,31897712.0
402.44,3403.808,0.7330956,3110144,4016.1611,-1,1.8309876,4006.179,12.20417,0.018309874,2177.1162893772125,4016.1612811953196,8312.724,5.6202707,0.00013585642,0.07503193,133,6559.862,73.30956,9.982219,-0.42771485,887.61975,100,[-0.128  0.845 -1.953 -1.498 -1.828],True,13300,7.503194,10.0,8.19392,,0.013585642,4999.8403,10.0,4989.858,1366415900.0
445.05,3831.4536,0.22947899,3154649,4443.801,-1,1.614058,1674.2915,21.101538,0.01614058,2215.0272381305695,4443.800390632289,7001.0234,22.638388,0.0001260365,0.029837271,134,5667.991,22.947899,2769.5088,-0.45209843,585.1249,100,[-0.118  0.853 -1.937 -1.491 -1.847],True,13400,2.9837272,10.0,4.7389913,,0.01260365,4999.793,10.0,2230.2842,37781428.0
431.29,3693.8062,0.039788194,3197778,4306.156,-1,1.1287452,1526.7148,70.34701,0.011287451,2254.2779488563538,4306.155886005417,4750.8696,73.177055,0.0020796116,0.006833791,135,4020.7793,3.9788194,2779.441,-0.45003423,680.44806,100,[-0.115  0.83  -1.936 -1.5   -1.871],True,13500,0.68337905,10.0,1.4215246,,0.20796117,4999.8125,10.0,2220.3716,11219552.0
426.29,3642.6147,1.8955288,3240407,4254.965,-1,2.6056519,1595.2166,2.668289,0.026056519,2290.826444864273,4254.964755526979,11963.605,1.8751097,1.2821927e-05,0.1884919,136,8214.883,189.55289,2659.7483,-0.45237243,674.5721,100,[-0.121  0.837 -1.934 -1.503 -1.869],True,13600,18.849188,10.0,37.4772,,0.0012821928,4999.8164,10.0,2340.068,1412810900.0
468.81,4070.72,0.04075465,3287288,4683.0757,-1,1.0407025,1613.3153,71.87296,0.010407025,2327.838964700699,4683.07591881528,4911.992,70.61984,0.0012217191,0.0067125913,137,4189.6865,4.075465,3069.7607,-0.44599298,474.48438,100,[-0.104  0.802 -1.923 -1.498 -1.871],True,13700,0.67125916,10.0,1.3913438,,0.12217191,4999.864,10.0,1930.103,12189284.0
