ReturnMeanIW,EpThisIter,MeanEntropy,MinIWNorm,Bound,MaxIWNorm,InitialReturnMin,J_sample_variance,EmpiricalD2,Iteration,OptimizationReturnMean,OptimizationReturnMin,InitialBound,TimeElapsed,InitialReturnMax,MinIW,ReturnStepMaxmin,InitialReturnStd,TimestepsSoFar,ESSClassic,EpLenMean,StdIW,VarianceInit,EpRewMean,StdIWNorm,MaxIW,MeanIW,EpisodesSoFar,MeanIWNorm,InitialReturnMean,LearnableVariance,ESSRenyi,ReturnStepMax,Weights,OptimizationReturnMax
11068.381,100,-0.05944695,1.6219655e-06,6932.944,1.1738784,,3700474400.0,45.608677,138,4949.543,,4337.1953,4077.9079174995422,4999.793,0.00016219655,10.0,497.44778,5401956,3.2646549,495.01,12.105021,-1,4949.542675223827,0.121050216,117.38785,2.2237792,13800,0.022237793,4949.543,True,2.1925652,10.0,[ 0.114  0.768 -2.575 -2.081 -1.416],4999.793
6063.8276,100,-0.06673519,0.00019237332,5159.5874,0.08316043,,37253908.0,2.1805613,139,4949.6064,,4337.256,4110.01785492897,4999.8154,0.019237332,10.0,497.45416,5451457,50.624924,495.01,1.2086812,-1,4949.6062637771,0.012086812,8.316043,1.2238836,13900,0.012238836,4949.6064,True,45.859753,10.0,[ 0.103  0.732 -2.527 -2.056 -1.478],4999.8154
5437.921,100,-0.06827193,0.0015633049,4687.622,0.03377915,4998.9966,29864044.0,1.5012977,140,0.521875,,4387.167,4146.703632354736,4999.829,0.1563305,10.0,0.18728958,5501457,71.365326,500.0,0.6889879,-1,4999.518412026137,0.006889879,3.3779154,1.0876999,14000,0.010876999,4999.5186,True,66.60904,10.0,[ 0.141  0.769 -2.535 -2.093 -1.486],0.83251953
20387.64,100,-0.017300587,1.8611636e-05,14055.973,1.5196223,4998.7427,419771100.0,106.91476,141,0.7314404,,4387.1245,4181.376748800278,4999.8125,0.0018611636,10.0,0.22441092,5551457,4.7974873,500.0,18.16688,-1,4999.474084861958,0.1816688,151.96223,4.078149,14100,0.040781487,4999.474,True,0.9353246,10.0,[ 0.169  0.774 -2.522 -2.079 -1.487],1.0698242
7951.746,100,-0.031795494,4.3971304e-05,6540.718,0.24155195,9.980122,322753400.0,5.3097987,142,4892.091,,4289.7256,4214.529388189316,4999.7812,0.0043971306,10.0,681.252,5600486,16.835909,490.29,3.5767431,-1,4902.07070783469,0.03576743,24.155195,1.6093042,14200,0.016093042,4902.071,True,18.833105,10.0,[ 0.21   0.759 -2.525 -2.117 -1.436],4989.8013
14927.916,100,-0.03245548,6.9328607e-06,10836.818,1.5924268,,6469716500.0,44.6363,143,4949.313,,4336.9688,4250.955243587494,4999.7715,0.00069328607,10.0,497.42487,5649987,3.3850248,495.01,16.008772,-1,4949.313220378756,0.16008773,159.24268,2.9965167,14300,0.029965164,4949.313,True,2.240329,10.0,[ 0.219  0.804 -2.534 -2.22  -1.451],4999.7715
7046.1,100,-0.013412111,3.0721985e-05,5091.424,0.37437668,1349.0493,250998340.0,10.189838,144,3613.627,,4350.339,4286.248350381851,4999.718,0.0030721987,10.0,363.18344,5699623,9.769341,496.36,4.286215,-1,4962.676481050473,0.042862147,37.437668,1.4103585,14400,0.014103587,4962.677,True,9.813699,10.0,[ 0.269  0.847 -2.517 -2.214 -1.451],3650.6685
11576.926,100,0.024530396,3.2802105e-05,8367.147,1.1975969,1919.3248,1424446100.0,27.476196,145,3049.1753,,4356.1543,4319.030772447586,4999.783,0.0032802105,10.0,306.4538,5749316,3.935138,496.93,12.667408,-1,4968.500050079635,0.12667409,119.75969,2.5638075,14500,0.025638072,4968.5005,True,3.639514,10.0,[ 0.217  0.849 -2.527 -2.169 -1.432],3080.4585
5491.0063,100,0.025625052,0.00088994636,4717.155,0.04278206,,14031889.0,1.5970863,146,4865.103,,4252.761,4352.401567935944,4999.7446,0.08899464,10.0,713.59735,5797980,69.82484,486.64,0.73178315,-1,4865.102839407428,0.0073178313,4.2782063,1.1131729,14600,0.011131729,4865.103,True,62.614025,10.0,[ 0.272  0.872 -2.506 -2.236 -1.394],4999.7446
6297.5366,100,-0.007830581,0.0002574469,5152.31,0.124803826,249.7799,85687050.0,3.4977756,147,4701.775,,4339.211,4387.452355384827,4999.7676,0.025744691,10.0,472.54633,5847506,30.229422,495.26,1.9344306,-1,4951.5544546504,0.019344306,12.480383,1.2733035,14700,0.012733035,4951.554,True,28.5896,10.0,[ 0.25   0.842 -2.501 -2.204 -1.393],4749.988
4945.3774,100,-0.014745691,0.004917207,4312.803,0.016107976,219.80664,1996157.8,1.067172,148,4650.298,,4257.7617,4422.0567717552185,4999.7554,0.49172074,10.0,738.07166,5896219,94.35711,487.13,0.24960566,-1,4870.104300073246,0.0024960565,1.6107976,1.020682,14800,0.0102068195,4870.1045,True,93.705605,10.0,[ 0.269  0.849 -2.472 -2.214 -1.427],4779.9487
19045.48,100,0.024471285,1.1689639e-05,12064.18,2.7406092,,18899784000.0,129.98161,149,4747.432,,4135.089,4451.550202846527,4999.7666,0.001168964,10.0,1023.2835,5943709,1.9302685,474.9,27.358307,-1,4747.432108397501,0.27358308,274.0609,3.8382263,14900,0.03838226,4747.432,True,0.76933956,10.0,[ 0.277  0.854 -2.482 -2.223 -1.434],4999.7666
7449.354,100,0.060146026,0.000143405,5587.3496,0.4447823,229.79887,490547460.0,9.246566,150,4676.3574,,4293.8193,4484.4516248703,4999.711,0.0143405,10.0,649.06995,5992782,9.6717,490.73,4.6168284,-1,4906.1561769475375,0.046168283,44.47823,1.5107175,15000,0.015107175,4906.1562,True,10.814826,10.0,[ 0.254  0.922 -2.484 -2.291 -1.394],4769.912
7905.815,100,0.10121078,8.70957e-05,6093.1826,0.23046668,229.80392,313594780.0,8.762611,151,4542.6064,,4160.07,4520.909275531769,4999.738,0.00870957,10.0,958.453,6040522,16.823874,477.4,3.6807537,-1,4772.4103142832655,0.036807533,23.046669,1.6553901,15100,0.016553901,4772.41,True,11.412123,10.0,[ 0.274  0.938 -2.483 -2.275 -1.359],4769.934
4923.2534,100,0.11258692,0.0029096766,4229.687,0.034689415,9.979796,9114983.0,1.2829143,152,4751.424,,4149.069,4553.541585922241,4999.6943,0.29096767,10.0,1015.70264,6088151,76.74329,476.29,0.5651494,-1,4761.403954516164,0.0056514945,3.4689415,1.0266191,15200,0.01026619,4761.4043,True,77.94753,10.0,[ 0.254  0.926 -2.525 -2.245 -1.318],4989.7144
5929.376,100,0.14392306,0.0007213525,4821.5913,0.15383917,489.67828,74091180.0,3.2729175,153,4319.0234,,4196.368,4588.626958370209,4999.68,0.072135255,10.0,841.6784,6136252,29.493206,481.01,1.8830163,-1,4808.701572965386,0.018830163,15.383917,1.2178662,15300,0.012178663,4808.7017,True,30.55378,10.0,[ 0.241  0.912 -2.535 -2.221 -1.306],4510.002
12408.819,100,0.17270704,1.4022945e-05,8599.902,1.1590058,529.5639,3083940000.0,38.69136,154,4273.3423,,4190.5645,4622.018198490143,4999.756,0.0014022945,10.0,862.0771,6184294,3.8967872,480.42,12.356452,-1,4802.906373003132,0.12356451,115.90058,2.4881592,15400,0.024881592,4802.9062,True,2.5845563,10.0,[ 0.232  0.894 -2.559 -2.202 -1.275],4470.192
8138.292,100,0.20164452,0.00012148626,6221.5723,0.3017249,4998.774,66888216.0,9.797893,155,0.5682324,,4387.003,4656.732590675354,4999.732,0.012148626,10.0,0.22562139,6234294,12.6768465,500.0,4.272558,-1,4999.342096438041,0.04272558,30.172493,1.6279045,15500,0.016279044,4999.3423,True,10.206277,10.0,[ 0.181  0.915 -2.595 -2.295 -1.246],0.9580078
29751.459,100,0.14062712,1.8513455e-07,19539.277,4.1253486,209.84995,42331087000.0,278.141,156,4709.0137,,4306.5327,4689.7505168914795,4999.659,1.8513456e-05,10.0,542.91986,6283493,1.9086083,491.99,42.741837,-1,4918.86349786784,0.42741838,412.53488,5.9620576,15600,0.05962058,4918.8633,True,0.35952988,10.0,[ 0.169  0.921 -2.613 -2.24  -1.217],4789.809
9608.985,100,0.12491557,2.5425666e-06,6973.872,0.6233226,4998.3936,93223490.0,18.518492,157,0.9796973,,4387.028,4726.5197677612305,4999.779,0.00025425665,10.0,0.2529636,6333493,6.6194663,500.0,7.2188225,-1,4999.37325151379,0.07218821,62.332264,1.9219836,15700,0.019219834,4999.3735,True,5.4000077,10.0,[ 0.177  0.927 -2.622 -2.333 -1.278],1.3852539
21993.697,100,0.13219629,1.1062462e-05,15565.113,2.188018,4998.9785,488551940.0,110.21545,158,0.5499756,,4387.186,4760.170862436295,4999.752,0.0011062463,10.0,0.1494249,6383493,3.1378002,500.0,24.443098,-1,4999.528453691656,0.24443097,218.80182,4.399382,15800,0.04399382,4999.529,True,0.9073138,10.0,[ 0.104  0.87  -2.636 -2.299 -1.294],0.7734375
6789.9316,100,0.16214179,0.00013161791,5262.263,0.26952884,279.78323,218863330.0,6.224138,159,4672.333,,4339.7803,4792.326832294464,4999.699,0.0131617915,10.0,469.5872,6433022,16.184216,495.29,3.1148963,-1,4952.1157875935805,0.031148965,26.952883,1.3687575,15900,0.013687573,4952.1157,True,16.066483,10.0,[ 0.185  0.844 -2.615 -2.364 -1.287],4719.916
7937.2124,100,0.13392697,8.43766e-05,6203.1294,0.21440595,249.82513,228158080.0,8.019746,160,4701.9595,,4339.4487,4825.635583162308,4999.7,0.0084376605,10.0,472.56482,6482548,20.216625,495.26,3.1614857,-1,4951.784936943354,0.03161486,21.440596,1.5914367,16000,0.01591437,4951.785,True,12.469223,10.0,[ 0.187  0.899 -2.622 -2.432 -1.257],4749.875
8245.385,100,0.14734046,0.00018754516,6469.525,0.49745864,,665602900.0,8.410659,161,4902.1245,,4289.783,4860.111776828766,4999.747,0.018754516,10.0,681.3031,6531577,9.510668,490.29,5.1313725,-1,4902.1246685997085,0.05131372,49.745865,1.6635672,16100,0.016635671,4902.1245,True,11.889675,10.0,[ 0.172  0.837 -2.643 -2.389 -1.285],4999.747
7525.108,100,0.12441007,6.297217e-05,5415.116,0.28529683,,376122300.0,11.873674,162,4849.33,,4236.9966,4896.193156719208,4999.683,0.006297217,10.0,852.81836,6580080,13.689401,485.03,3.851987,-1,4849.33013133443,0.03851987,28.529682,1.5340692,16200,0.015340691,4849.33,True,8.421993,10.0,[ 0.21   0.89  -2.646 -2.4   -1.272],4999.683
9690.191,100,0.16446497,0.00011635685,6838.6465,0.8949174,229.81128,1894210200.0,21.685692,163,4721.807,,4339.277,4926.021015405655,4999.7466,0.011635685,10.0,474.5596,6629604,4.39327,495.24,9.07734,-1,4951.618494772858,0.0907734,89.491745,1.9458454,16300,0.019458454,4951.6187,True,4.6113353,10.0,[ 0.198  0.919 -2.67  -2.359 -1.295],4769.9355
12065.388,100,0.19780892,9.072563e-06,8225.92,1.372223,4998.213,147003410.0,39.31483,164,1.0128711,,4386.8853,4962.584340810776,4999.7373,0.0009072564,10.0,0.31542116,6679604,3.0333567,500.0,13.646332,-1,4999.225697565906,0.13646331,137.2223,2.4136066,16400,0.024136066,4999.2256,True,2.5435693,10.0,[ 0.214  0.977 -2.682 -2.458 -1.254],1.5244141
5625.1646,100,0.17511974,0.00021306024,4571.578,0.1073112,9.98131,62717564.0,2.9606109,165,4598.299,,3995.9578,4993.982314825058,4999.5845,0.021306025,10.0,1132.0421,6725711,37.072998,461.07,1.6054803,-1,4608.279838995085,0.016054802,10.73112,1.2322966,16500,0.012322966,4608.28,True,33.776814,10.0,[ 0.293  1.012 -2.645 -2.477 -1.221],4989.603
4884.857,100,0.17401941,0.0017620774,4167.3286,0.02976345,9.981786,10088532.0,1.3731585,166,4446.8013,,3844.4622,5023.683288097382,4999.5757,0.17620775,10.0,1365.7201,6770305,77.890236,445.94,0.56009156,-1,4456.782950541321,0.0056009153,2.976345,1.0512558,16600,0.010512557,4456.7827,True,72.82481,10.0,[ 0.321  1.05  -2.65  -2.509 -1.244],4989.5938
6264.979,100,0.19443633,0.00022059193,4911.147,0.2723595,,216200240.0,4.888252,167,4695.8877,,4083.5542,5056.88561296463,4999.6816,0.022059193,10.0,1120.3,6817281,16.976492,469.76,2.9122906,-1,4695.887798926375,0.0291229,27.23595,1.3169162,16700,0.013169164,4695.8877,True,20.45721,10.0,[ 0.297  1.05  -2.659 -2.485 -1.245],4999.6816
5542.3135,100,0.18357004,0.00035216502,4573.3633,0.0887537,,44959104.0,2.5039375,168,4713.456,,4101.12,5090.675136804581,4999.701,0.035216503,10.0,1131.2903,6864431,44.28735,471.5,1.3184456,-1,4713.456171045948,0.013184457,8.87537,1.1755067,16800,0.011755067,4713.456,True,39.9371,10.0,[ 0.305  1.063 -2.697 -2.448 -1.225],4999.701
11816.085,100,0.12814896,3.4816023e-06,7539.255,1.2412765,2659.0098,945825900.0,48.783623,169,2275.1252,,4321.805,5125.827963113785,4999.6475,0.00034816025,10.0,318.60913,6913788,3.304853,493.57,12.799052,-1,4934.134726681982,0.12799053,124.127655,2.3662004,16900,0.023662003,4934.135,True,2.0498683,10.0,[ 0.328  1.038 -2.703 -2.458 -1.235],2340.6377
32069.186,100,0.051840577,1.00907826e-07,20210.332,5.6026273,259.79144,70440770000.0,375.07166,170,4564.7046,,4212.166,5158.408716201782,4999.6543,1.0090783e-05,10.0,814.20703,6962047,1.3112897,482.59,55.71907,-1,4824.496168328055,0.55719066,560.26276,6.4227266,17000,0.06422727,4824.496,True,0.26661572,10.0,[ 0.332  1.07  -2.703 -2.451 -1.291],4739.863
6614.9346,100,0.06285476,0.00018948317,5131.265,0.26679766,,242434000.0,5.8706203,171,4861.8667,,4249.523,5190.421208381653,4999.764,0.018948317,10.0,785.35596,7010675,15.755157,486.28,3.094324,-1,4861.866510114813,0.03094324,26.679768,1.338152,17100,0.013381519,4861.8667,True,17.033976,10.0,[ 0.267  1.041 -2.708 -2.401 -1.367],4999.764
5661.4316,100,0.051508438,0.00039836072,4741.546,0.08286252,229.81308,36190244.0,2.2567027,172,4721.916,,4339.383,5226.0959305763245,4999.781,0.03983607,10.0,474.57047,7060199,45.442234,495.24,1.2490405,-1,4951.728808284919,0.012490405,8.286252,1.1399298,17200,0.011399296,4951.7285,True,44.31244,10.0,[ 0.208  1.052 -2.706 -2.362 -1.356],4769.968
6077.2817,100,0.0690076,0.0012168657,5241.5654,0.0913994,9.981366,41813090.0,1.8626349,173,4939.576,,4337.214,5258.099812030792,4999.7617,0.12168658,10.0,496.44608,7109701,47.811245,495.02,1.2837284,-1,4949.557182937776,0.012837283,9.13994,1.2287109,17300,0.012287109,4949.557,True,53.687386,10.0,[ 0.217  1.062 -2.747 -2.329 -1.367],4989.7803
146950.53,100,-0.0037372112,2.443098e-09,92368.44,28.892008,4998.8037,21806350000.0,7945.197,174,0.6384033,,4387.0947,5292.243555545807,4999.795,2.443098e-07,10.0,0.19850276,7159701,1.0349337,500.0,287.42685,-1,4999.442104721464,2.874268,2889.201,29.39291,17400,0.29392907,4999.442,True,0.012586221,10.0,[ 0.207  1.101 -2.754 -2.38  -1.35 ],0.99121094
14708.066,100,-0.044956543,1.3150337e-05,9838.64,1.3788812,4998.981,218462660.0,63.235714,175,0.5156348,,4387.1504,5327.305828809738,4999.7812,0.0013150336,10.0,0.18430606,7209701,3.657609,500.0,15.098532,-1,4999.496492873446,0.15098533,137.88812,2.941878,17500,0.029418781,4999.497,True,1.5813849,10.0,[ 0.216  1.093 -2.742 -2.259 -1.423],0.80029297
7226.531,100,-0.052281894,8.60213e-05,5511.3394,0.22749229,4999.09,52739404.0,7.845696,176,0.51205564,,4387.256,5363.324471712112,4999.7837,0.00860213,10.0,0.14035402,7259701,17.89911,500.0,3.0956545,-1,4999.601824472598,0.030956546,22.74923,1.4454207,17600,0.014454205,4999.602,True,12.745842,10.0,[ 0.138  1.054 -2.748 -2.275 -1.464],0.69384766
15779.8125,100,-0.036799863,2.3972284e-06,12105.943,1.3699256,,6215439000.0,35.995373,177,4949.6265,,4337.275,5395.735576629639,4999.824,0.00023972284,10.0,497.45618,7309202,3.9146912,495.01,15.689052,-1,4949.626341449938,0.15689051,136.99257,3.166773,17700,0.031667728,4949.6265,True,2.7781348,10.0,[ 0.122  1.091 -2.743 -2.244 -1.471],4999.824
11948.956,100,-0.09336832,6.523123e-06,8319.465,0.6923245,4998.929,144174530.0,35.130978,178,0.62954104,,4387.207,5431.705720663071,4999.828,0.0006523123,10.0,0.1502327,7359202,7.2171373,500.0,8.569119,-1,4999.558721090007,0.08569119,69.23245,2.3899279,17800,0.02389928,4999.5586,True,2.8464906,10.0,[ 0.169  1.192 -2.71  -2.297 -1.456],0.8989258
35555.465,100,-0.11724092,2.9971183e-08,19087.248,6.284895,4999.184,1276831700.0,723.25104,179,0.44076172,,4387.2715,5460.732419967651,4999.8433,2.9971184e-06,10.0,0.14526248,7409202,1.2758948,500.0,62.558956,-1,4999.624786635263,0.62558943,628.4895,7.111893,17900,0.071118936,4999.625,True,0.13826458,10.0,[ 0.137  1.178 -2.743 -2.318 -1.512],0.6591797
5726.0728,100,-0.09664093,0.00046889743,4782.008,0.06435435,,37708730.0,2.3768284,180,4949.5537,,4337.199,5488.625735998154,4999.8535,0.046889745,10.0,497.4489,7458703,47.415585,495.01,1.2167549,-1,4949.553717148007,0.012167549,6.4354353,1.1554075,18000,0.011554075,4949.5537,True,42.072872,10.0,[ 0.234  1.189 -2.764 -2.228 -1.536],4999.8535
5137.7764,100,-0.106577225,0.0027610608,4481.5454,0.022482362,,3824704.2,1.1484562,181,4949.571,,4337.221,5517.067189693451,4999.813,0.2761061,10.0,497.45062,7508204,88.435715,495.01,0.37525678,-1,4949.5708692050175,0.0037525678,2.2482362,1.0377264,18100,0.010377264,4949.571,True,87.07341,10.0,[ 0.226  1.189 -2.804 -2.256 -1.516],4999.813
50506.133,100,-0.08490777,3.7586964e-05,45732.83,9.469576,4998.9062,2576016000.0,60.762985,182,0.66148925,,4387.2173,5547.358268260956,4999.8164,0.0037586966,10.0,0.16145046,7558204,1.137777,500.0,94.167984,-1,4999.567705592058,0.94167995,946.9576,10.102216,18200,0.10102215,4999.568,True,1.6457387,10.0,[ 0.222  1.202 -2.832 -2.27  -1.526],0.91015625
5507.0107,100,-0.07978439,0.0013969569,4699.1514,0.043368787,,19539500.0,1.7404872,183,4949.6025,,4337.252,5576.556057214737,4999.823,0.13969569,10.0,497.45383,7607705,61.843433,495.01,0.8728315,-1,4949.602598536784,0.008728315,4.336879,1.111201,18300,0.01111201,4949.6025,True,57.455177,10.0,[ 0.211  1.272 -2.882 -2.424 -1.504],4999.823
7074.398,100,-0.11578639,5.090553e-06,5352.399,0.2843377,,297402100.0,7.9079413,184,4949.6104,,4337.2583,5607.164895057678,4999.8335,0.0005090553,10.0,497.4546,7657206,14.728029,495.01,3.429375,-1,4949.610186832273,0.03429375,28.433771,1.4252274,18400,0.014252275,4949.6104,True,12.645516,10.0,[ 0.182  1.279 -2.87  -2.397 -1.499],4999.8335
14683.8955,100,-0.18332891,3.67765e-07,9815.326,1.026668,4999.155,217751150.0,63.211746,185,0.47112304,,4387.271,5638.598605632782,4999.8486,3.6776502e-05,10.0,0.1349191,7707206,4.7466245,500.0,13.156761,-1,4999.6258119757285,0.13156761,102.6668,2.936982,18500,0.029369814,4999.626,True,1.5819844,10.0,[ 0.223  1.28  -2.889 -2.442 -1.535],0.69384766
93538.95,100,-0.26817328,9.896609e-10,33908.94,18.40702,4999.262,8837077000.0,9482.482,186,0.36651367,,4387.2725,5670.77507185936,4999.8643,9.896609e-08,10.0,0.14498806,7757206,1.0331082,500.0,183.12094,-1,4999.628676267967,1.8312094,1840.7021,18.709663,18600,0.1870966,4999.629,True,0.010545761,10.0,[ 0.24   1.292 -2.892 -2.47  -1.602],0.6020508
516974.44,100,-0.20505793,8.3547144e-07,419007.8,102.91658,4999.2974,269902540000.0,25594.355,187,0.4564502,,4387.395,5700.127599954605,4999.8887,8.3547144e-05,10.0,0.115573406,7807206,1.0093733,500.0,1023.9598,-1,4999.753775975618,10.239596,10291.658,103.39792,18700,1.0339793,4999.754,True,0.0039071115,10.0,[ 0.124  1.285 -2.911 -2.511 -1.687],0.5913086
15854.027,100,-0.20906104,2.508295e-06,9866.823,2.450136,4999.517,253864850.0,95.595795,188,0.23441406,,4387.3945,5729.7350730896,4999.874,0.0002508295,10.0,0.07380371,7857206,1.6657935,500.0,24.363096,-1,4999.751462826953,0.24363098,245.0136,3.1709602,18800,0.0317096,4999.7515,True,1.0460712,10.0,[ 1.133e-03  1.274e+00 -2.916e+00 -2.473e+00 -1.624e+00],0.3569336
6432.9634,100,-0.18950425,7.6370496e-05,5187.2046,0.14756009,9.980246,92998300.0,4.138645,189,4939.8823,,4337.505,5757.606776714325,4999.8755,0.0076370495,10.0,496.4768,7906708,31.380486,495.02,1.918758,-1,4949.862647612153,0.01918758,14.756009,1.2975563,18900,0.012975564,4949.863,True,24.162497,10.0,[-0.02   1.19  -2.877 -2.485 -1.628],4989.895
5799.05,100,-0.20110178,0.00011408813,4767.412,0.16958639,4999.3916,33963548.0,2.838214,190,0.36095703,,4387.395,5784.524005889893,4999.872,0.011408813,10.0,0.0873594,7956708,27.271677,500.0,1.8941001,-1,4999.75251047503,0.018941002,16.95864,1.1598638,19000,0.011598637,4999.7524,True,35.233425,10.0,[ 0.005  1.171 -2.858 -2.496 -1.608],0.48046875
6040.006,100,-0.23058979,5.769249e-05,4940.7207,0.113480225,,64587400.0,3.2226276,191,4899.869,,4287.5117,5812.4806270599365,4999.8813,0.005769249,10.0,699.26886,8005711,37.403404,490.03,1.590227,-1,4899.869236282697,0.01590227,11.348022,1.2292475,19100,0.012292474,4899.869,True,31.030579,10.0,[-0.005  1.199 -2.866 -2.476 -1.62 ],4999.8813
5128.9004,100,-0.22227609,0.0019088949,4446.8027,0.02768336,9.981794,6270712.0,1.2407364,192,4939.8813,,4337.5024,5843.761486291885,4999.8994,0.1908895,10.0,496.47678,8055213,81.790436,495.02,0.48861617,-1,4949.863008946017,0.004886162,2.768336,1.035545,19200,0.01035545,4949.8633,True,80.5973,10.0,[ 0.013  1.233 -2.853 -2.5   -1.65 ],4989.9175
5421.3174,100,-0.23655735,0.0008235666,4603.442,0.049729474,4999.4834,29684208.0,1.7838717,193,0.27108887,,4387.396,5873.789182901382,4999.881,0.08235666,10.0,0.084077254,8105213,56.84866,500.0,0.9446965,-1,4999.754429162695,0.009446965,4.9729476,1.0843145,19300,0.010843144,4999.7544,True,56.057846,10.0,[ 0.005  1.242 -2.87  -2.491 -1.641],0.39746094
27714.5,100,-0.17379722,3.0554766e-06,17019.012,3.4745116,4999.4453,775769900.0,305.06348,194,0.30080566,,4387.3877,5902.321737766266,4999.884,0.00030554767,10.0,0.09389153,8155213,2.3035707,500.0,36.099472,-1,4999.746071000656,0.36099467,347.45117,5.543222,19400,0.055432215,4999.746,True,0.32780063,10.0,[ 0.018  1.266 -2.881 -2.49  -1.655],0.43847656
5398.014,100,-0.16653402,0.0016546284,4606.052,0.056989707,4999.389,29428748.0,1.6726271,195,0.34718263,,4387.379,5931.063070297241,4999.878,0.16546285,10.0,0.097096525,8205213,58.0216,500.0,0.9183425,-1,4999.736278406012,0.009183425,5.698971,1.079659,19500,0.010796589,4999.7363,True,59.78619,10.0,[ 0.046  1.256 -2.865 -2.521 -1.593],0.48876953
17292.607,100,-0.17674391,2.5725803e-05,14148.845,2.5754406,4999.5176,302044220.0,26.35684,196,0.20640136,,4387.369,5963.764338970184,4999.8555,0.0025725805,10.0,0.08631096,8255213,1.7889106,500.0,25.627771,-1,4999.723930450725,0.2562777,257.54407,3.4587948,19600,0.03458795,4999.724,True,3.7940814,10.0,[ 0.052  1.26  -2.875 -2.56  -1.585],0.33789062
28585.344,100,-0.1636281,3.8077949e-06,17432.777,5.1046205,4999.388,825258100.0,331.69543,197,0.36366212,,4387.3945,5992.267285108566,4999.8784,0.0003807795,10.0,0.082847476,8305213,1.252855,500.0,50.758347,-1,4999.751750986882,0.5075835,510.46204,5.71736,19700,0.05717361,4999.752,True,0.3014814,10.0,[ 0.024  1.274 -2.868 -2.662 -1.596],0.49023438
12047.304,100,-0.11282417,4.120704e-05,7739.212,1.502507,9.980179,5733098500.0,49.494667,198,4790.1675,,4187.7896,6020.519211769104,4999.886,0.0041207043,10.0,977.78876,8353221,2.5619464,480.08,15.093764,-1,4800.14769545113,0.15093765,150.2507,2.4474752,19800,0.02447475,4800.148,True,2.0204196,10.0,[ 0.012  1.279 -2.941 -2.783 -1.583],4989.9062
6724.0054,100,-0.15411428,0.00013638436,5130.198,0.25396952,4999.473,45663624.0,6.7743,199,0.2630127,,4387.381,6045.227858781815,4999.8613,0.013638437,10.0,0.07821328,8403221,12.944764,500.0,3.487618,-1,4999.7361145024615,0.03487618,25.396952,1.3448645,19900,0.013448646,4999.7363,True,14.761673,10.0,[-0.013  1.263 -2.947 -2.807 -1.532],0.3881836
5161.296,100,-0.16128346,0.0034477576,4510.6724,0.02993547,,4493808.0,1.1288835,200,4949.753,,4337.3955,6070.955850839615,4999.879,0.34477577,10.0,497.4689,8452722,86.66561,495.01,0.40892866,-1,4949.752961372921,0.004089286,2.993547,1.0425196,20000,0.010425196,4949.753,True,88.5831,10.0,[-0.033  1.255 -2.977 -2.797 -1.573],4999.879
6779.4873,100,-0.19148295,3.8243157e-05,5204.042,0.18684451,4999.511,46421172.0,6.61909,201,0.24330078,,4387.3984,6096.674471378326,4999.868,0.0038243157,10.0,0.07310371,8502722,21.43616,500.0,2.5958884,-1,4999.754511610852,0.02595888,18.684452,1.355964,20100,0.01355964,4999.755,True,15.107817,10.0,[-0.031  1.276 -2.955 -2.81  -1.58 ],0.3569336
5252.13,100,-0.2111957,0.00048371404,4417.853,0.059611347,,27219392.0,1.8561472,202,4849.8604,,4237.505,6121.973729610443,4999.865,0.048371404,10.0,852.3269,8551226,52.790123,485.04,1.0218291,-1,4849.860368215318,0.010218292,5.961135,1.0805333,20200,0.010805333,4849.8604,True,53.87504,10.0,[-0.01   1.31  -2.926 -2.808 -1.61 ],4999.865
37756.367,100,-0.18194054,0.00012502873,30296.066,6.620473,4999.52,1439912400.0,148.42387,203,0.24458008,,4387.4077,6147.463041543961,4999.8716,0.012502873,10.0,0.07863981,8601226,1.2998735,500.0,65.80603,-1,4999.764531947962,0.6580604,662.0473,7.55192,20300,0.0755192,4999.7646,True,0.67374605,10.0,[-1.417e-03  1.326e+00 -2.933e+00 -2.801e+00 -1.630e+00],0.3515625
5155.7275,100,-0.18228106,0.00096482446,4469.6455,0.029921716,4999.5464,26847876.0,1.2552934,204,0.20754394,,4387.398,6175.616493701935,4999.8604,0.09648245,10.0,0.07692702,8651226,83.450294,500.0,0.45922258,-1,4999.75383869721,0.0045922254,2.9921718,1.0311978,20400,0.010311978,4999.754,True,79.66265,10.0,[-0.047  1.393 -2.914 -2.87  -1.601],0.31396484
5682.7725,100,-0.17500168,0.0011400844,4890.6934,0.03484176,,15916000.0,1.6731285,205,4899.7344,,4287.3784,6199.105138063431,4999.8647,0.11400844,10.0,699.96204,8700228,68.82709,490.02,0.77772033,-1,4899.734340367672,0.0077772033,3.4841762,1.1556185,20500,0.011556186,4899.7344,True,59.768272,10.0,[-0.033  1.381 -2.899 -2.868 -1.601],4999.8647
5991.905,100,-0.15362535,0.0007282839,5064.147,0.13634326,,73871320.0,2.2954156,206,4899.8467,,4287.4907,6222.683673858643,4999.8657,0.07282839,10.0,699.26544,8749231,33.82411,490.03,1.702364,-1,4899.846422840114,0.01702364,13.634326,1.2170703,20600,0.012170702,4899.8467,True,43.565094,10.0,[-0.037  1.334 -2.885 -2.845 -1.594],4999.8657
