VarVanillaIw,MinNormIw,MaxVanillaIw,eRenyi2,VarRet,Bound,VarDiscRet,AvgDiscRet,ESSRenyi,Delta,AvgRet,MaxNormIw,VanillaAvgRet,IterType,VarJ,VarNormIw,BatchSize,AvgVanillaIw,AvgEpLen,AvgNormIw,MinVanillaIw,ESSClassic,J,EpsThisIter
3.80566,,12.8287,1.0,9.77225980809,-128.251,9.77225980809,-106.470633733,99.9999880791,0.2,-106.470633733,0.239298,-106.470633733,1,7.88578,0.00132418,100,0.536095,19.09,0.01,,7.08749341971,-105.819,100
0.000809871,0.00936136,1.07402,1.00089,5.32137895114,-129.687,5.32137895114,-106.717710524,99.9112083842,0.2,-106.717710524,0.0107296,-106.717710524,1,2.26672,8.08285e-08,100,1.00098,15.54,0.01,0.937054,99.9200939861,-106.697,100
0.000977658,0.00855521,1.04395,1.00095,4.65595028873,-129.63,4.65595028873,-107.003877767,99.9053897362,0.2,-107.003877767,0.0104573,-107.003877767,1,2.10812,9.80988e-08,100,0.998302,15.47,0.01,0.854067,99.9029819219,-106.982,100
0.000816645,0.00921615,1.08158,1.00091,5.82986841171,-129.783,5.82986841171,-107.126006376,99.9091497666,0.2,-107.126006376,0.0107953,-107.126006376,1,2.39948,8.13551e-08,100,1.0019,15.54,0.01,0.923365,99.9195473504,-107.106,100
0.00136661,0.00925265,1.11871,1.00112,5.5435127623,-129.754,5.5435127623,-107.077280456,99.8883184744,0.2,-107.077280456,0.0111338,-107.077280456,1,2.32714,1.35361e-07,100,1.00479,15.33,0.01,0.929697,99.866182168,-107.051,100
0.00103603,0.00862002,1.04835,1.00111,5.71301085789,-129.444,5.71301085789,-106.83009362,99.8895911825,0.2,-106.83009362,0.0105157,-106.83009362,1,2.35051,1.04241e-07,100,0.996937,15.1,0.01,0.859362,99.8969309594,-106.805,100
0.000580704,0.00902425,1.08104,1.00062,4.73622134048,-130.194,4.73622134048,-107.007086925,99.9378590735,0.2,-107.007086925,0.0107803,-107.007086925,1,2.1508,5.77481e-08,100,1.00279,15.61,0.01,0.90494,99.9428527543,-106.992,100
0.0030377,0.00626515,1.06824,1.00215,5.87683994563,-130.062,5.87683994563,-107.067396617,99.7854079295,0.2,-107.067396617,0.0107009,-107.067396617,1,2.34073,3.04821e-07,100,0.998274,15.65,0.01,0.625433,99.6991156127,-107.016,100
0.00101397,0.0094377,1.16439,1.00086,6.70140113601,-130.029,6.70140113601,-106.694303019,99.914183415,0.2,-106.694303019,0.0117047,-106.694303019,1,2.55116,1.02458e-07,100,0.994806,15.86,0.01,0.938868,99.8986515839,-106.675,100
0.00190173,0.00838428,1.07105,1.0017,5.83419615372,-129.833,5.83419615372,-107.197035701,99.8300109058,0.2,-107.197035701,0.0107423,-107.197035701,1,2.38054,1.91303e-07,100,0.997043,15.95,0.01,0.835949,99.810953608,-107.158,100
0.00057099,0.00946117,1.07231,1.00054,5.43425240662,-129.853,5.43425240662,-106.96172766,99.9463726731,0.2,-106.96172766,0.0106951,-106.96172766,1,2.30965,5.68009e-08,100,1.00262,15.66,0.01,0.948597,99.943820275,-106.949,100
0.00215277,0.00878486,1.16937,1.00143,7.97898102573,-130.707,7.97898102573,-107.700454757,99.8575216917,0.2,-107.700454757,0.0117236,-107.700454757,1,2.79151,2.16378e-07,100,0.997451,15.95,0.01,0.876247,99.7862318271,-107.668,100
0.00295698,0.00877445,1.15163,1.00211,6.74321668866,-130.418,6.74321668866,-107.436490213,99.7889927443,0.2,-107.436490213,0.011502,-107.436490213,1,2.55231,2.9496e-07,100,1.00125,16.05,0.01,0.878541,99.7088496845,-107.389,100
0.000164405,0.00979172,1.03885,1.00018,5.80321573183,-129.598,5.80321573183,-107.09312828,99.9823839708,0.2,-107.09312828,0.0103801,-107.09312828,1,2.39243,1.6414e-08,100,1.00081,15.72,0.01,0.979963,99.9837263667,-107.089,100
0.00213325,0.00899642,1.20336,1.00132,5.7918320466,-129.789,5.7918320466,-107.078317216,99.8683637978,0.2,-107.078317216,0.0119491,-107.078317216,1,2.35938,2.10342e-07,100,1.00707,15.7,0.01,0.905999,99.7921776314,-107.052,100
0.000694455,0.00858765,1.03182,1.00059,5.6323063304,-129.708,5.6323063304,-106.833079743,99.9411333633,0.2,-106.833079743,0.0103285,-106.833079743,1,2.346,6.95843e-08,100,0.999003,15.68,0.01,0.857909,99.9311535534,-106.815,100
0.000480903,0.00935586,1.06057,1.00056,5.60118009156,-130.054,5.60118009156,-106.85077798,99.9438720249,0.2,-106.85077798,0.0105773,-106.85077798,1,2.34122,4.78327e-08,100,1.00269,15.32,0.01,0.938102,99.9526626177,-106.838,100
0.000533693,0.00897184,1.06521,1.00059,6.5918642375,-130.327,6.5918642375,-107.461297325,99.941050015,0.2,-107.461297325,0.0106497,-107.461297325,1,2.53513,5.3346e-08,100,1.00022,16.38,0.01,0.89738,99.9471950807,-107.447,100
0.00108779,0.00907966,1.07644,1.00077,4.20978509304,-129.408,4.20978509304,-106.85243662,99.9229548369,0.2,-106.85243662,0.0107804,-106.85243662,1,2.02329,1.09104e-07,100,0.998513,15.5,0.01,0.906616,99.8921081687,-106.835,100
0.00102547,0.00882325,1.04775,1.00106,5.82327185158,-130.142,5.82327185158,-107.159970485,99.8944563191,0.2,-107.159970485,0.0104769,-107.159970485,1,2.38563,1.02534e-07,100,1.00006,15.49,0.01,0.882378,99.8985932861,-107.137,100
0.000645249,0.00866808,1.02895,1.00045,4.58743291458,-129.03,4.58743291458,-106.580210338,99.9545661496,0.2,-106.580210338,0.0102949,-106.580210338,1,2.13105,6.45925e-08,100,0.999476,15.33,0.01,0.866354,99.9361047848,-106.57,100
0.000534409,0.00921563,1.06847,1.0006,5.12241686175,-129.375,5.12241686175,-106.858790197,99.9403594209,0.2,-106.858790197,0.0106642,-106.858790197,1,2.23477,5.32355e-08,100,1.00193,14.75,0.01,0.923339,99.9473041361,-106.845,100
0.00181515,0.00855253,1.15723,1.00189,6.40221370929,-130.708,6.40221370929,-107.257574604,99.8113858594,0.2,-107.257574604,0.0115498,-107.257574604,1,2.43115,1.8081e-07,100,1.00195,16.55,0.01,0.856917,99.8213164172,-107.213,100
0.002056,0.00812978,1.05857,1.00208,5.76940827351,-130.082,5.76940827351,-107.047368833,99.792470973,0.2,-107.047368833,0.0106058,-107.047368833,1,2.32749,2.06381e-07,100,0.998105,15.52,0.01,0.811438,99.7961022569,-107.0,100
0.000916471,0.00869615,1.0512,1.00093,4.34028474871,-129.348,4.34028474871,-106.792826759,99.9067818664,0.2,-106.792826759,0.010523,-106.792826759,1,2.04515,9.18382e-08,100,0.998959,15.96,0.01,0.86871,99.9091393345,-106.774,100
0.00173904,0.00942359,1.16917,1.00143,6.29201327308,-130.188,6.29201327308,-106.981993851,99.8575335786,0.2,-106.981993851,0.0116882,-106.981993851,1,2.46357,1.73801e-07,100,1.0003,15.31,0.01,0.942641,99.8282339856,-106.949,100
0.00188754,0.00814326,1.09755,1.00155,4.91095582169,-129.311,4.91095582169,-106.717719618,99.8454816291,0.2,-106.717719618,0.0110379,-106.717719618,1,2.16084,1.90907e-07,100,0.994346,16.11,0.01,0.809721,99.8113788321,-106.682,100
0.000309521,0.00963992,1.05074,1.00036,4.56264335536,-129.849,4.56264335536,-106.992535685,99.9636901183,0.2,-106.992535685,0.010509,-106.992535685,1,2.12741,3.09615e-08,100,0.999847,16.43,0.01,0.963845,99.969377955,-106.983,100
0.00070028,0.00950458,1.08522,1.00064,5.15274431493,-129.661,5.15274431493,-106.907638348,99.9363232079,0.2,-106.907638348,0.0108153,-106.907638348,1,2.24679,6.95535e-08,100,1.0034,15.41,0.01,0.953695,99.9311858016,-106.893,100
0.00414739,0.00641718,1.07067,1.00317,6.72547246751,-130.056,6.72547246751,-106.904352966,99.6835383998,0.2,-106.904352966,0.0107202,-106.904352966,1,2.42194,4.15784e-07,100,0.998743,15.47,0.01,0.640911,99.5900421744,-106.826,100
0.000587992,0.00918806,1.04362,1.0006,5.28317094364,-129.487,5.28317094364,-106.808267561,99.9397164625,0.2,-106.808267561,0.0104447,-106.808267561,1,2.26906,5.88951e-08,100,0.999186,15.26,0.01,0.918058,99.9417313827,-106.794,100
0.000999697,0.00919633,1.10656,1.00088,6.04696891059,-130.085,6.04696891059,-107.254520253,99.9117676765,0.2,-107.254520253,0.0110374,-107.254520253,1,2.42784,9.94616e-08,100,1.00255,15.52,0.01,0.921979,99.9016716666,-107.234,100
0.00131168,0.00931986,1.20996,1.00114,4.64977617967,-129.449,4.64977617967,-106.827959232,99.8860110302,0.2,-106.827959232,0.0120404,-106.827959232,1,2.1366,1.29887e-07,100,1.00492,15.81,0.01,0.936569,99.8715523312,-106.802,100
0.00286207,0.00827721,1.26147,1.00226,5.20009552646,-129.814,5.20009552646,-106.905358163,99.7749873149,0.2,-106.905358163,0.0125841,-106.905358163,1,2.21212,2.8482e-07,100,1.00243,15.77,0.01,0.829734,99.7188203365,-106.851,100
0.003211,0.00808734,1.04627,1.00215,4.62651923974,-129.584,4.62651923974,-106.884794462,99.7856571964,0.2,-106.884794462,0.0106021,-106.884794462,1,2.07657,3.29718e-07,100,0.986845,15.12,0.01,0.798095,99.6746635011,-106.835,100
0.00269738,0.00719369,1.09195,1.00221,5.62843466765,-129.766,5.62843466765,-106.960115012,99.7797819515,0.2,-106.960115012,0.0109544,-106.960115012,1,2.31146,2.71465e-07,100,0.996813,15.69,0.01,0.717077,99.7319573024,-106.908,100
0.00264871,0.00819448,1.19365,1.00186,4.93409180378,-129.474,4.93409180378,-106.498546489,99.8145568528,0.2,-106.498546489,0.0119166,-106.498546489,1,2.1569,2.63989e-07,100,1.00167,15.47,0.01,0.820816,99.7393194601,-106.455,100
0.000854145,0.00898244,1.13826,1.00072,4.24459568998,-129.577,4.24459568998,-106.885577829,99.9278113202,0.2,-106.885577829,0.0114105,-106.885577829,1,2.03282,8.58342e-08,100,0.997552,15.31,0.01,0.896046,99.9151026433,-106.869,100
0.0020629,0.00825487,1.06867,1.00206,5.07418739223,-129.63,5.07418739223,-106.864080249,99.7941092671,0.2,-106.864080249,0.0106423,-106.864080249,1,2.17351,2.04581e-07,100,1.00417,15.44,0.01,0.828929,99.797877047,-106.816,100
0.000694102,0.00884962,1.06144,1.00052,3.43414636527,-129.15,3.43414636527,-106.746730091,99.9478969391,0.2,-106.746730091,0.0106107,-106.746730091,1,1.83,6.93614e-08,100,1.00035,15.03,0.01,0.885273,99.9313530127,-106.735,100
0.00272993,0.00876862,1.15683,1.00216,4.63581008601,-129.575,4.63581008601,-106.708490318,99.7847313543,0.2,-106.708490318,0.0115726,-106.708490318,1,2.09035,2.73193e-07,100,0.999633,15.58,0.01,0.87654,99.7302718643,-106.662,100
0.00131933,0.00827389,1.10703,1.00084,5.38439563445,-129.458,5.38439563445,-106.7763588,99.9156471952,0.2,-106.7763588,0.0110652,-106.7763588,1,2.29726,1.31812e-07,100,1.00046,15.1,0.01,0.827767,99.8696483138,-106.757,100
0.00118567,0.00907213,1.1133,1.00119,3.62057406746,-129.245,3.62057406746,-106.659547416,99.8814440324,0.2,-106.659547416,0.0110865,-106.659547416,1,1.8657,1.17578e-07,100,1.0042,15.45,0.01,0.911024,99.8837422794,-106.632,100
0.00146978,0.00891449,1.08326,1.00126,4.74700028219,-129.872,4.74700028219,-106.93926689,99.8745467545,0.2,-106.93926689,0.010851,-106.93926689,1,2.14208,1.47478e-07,100,0.9983,14.87,0.01,0.889934,99.8542130107,-106.91,100
0.000894886,0.00881246,1.09683,1.00079,5.61456092557,-130.042,5.61456092557,-107.150206529,99.9212647009,0.2,-107.150206529,0.0109455,-107.150206529,1,2.33197,8.91171e-08,100,1.00208,16.39,0.01,0.883081,99.9118554221,-107.132,100
0.000984973,0.00871007,1.08424,1.00085,4.78576866858,-129.43,4.78576866858,-106.828709073,99.9149688527,0.2,-106.828709073,0.0108946,-106.828709073,1,2.15802,9.94478e-08,100,0.99521,15.67,0.01,0.866835,99.9016013776,-106.81,100
0.00229256,0.00832645,1.15469,1.00273,3.97747927652,-129.176,3.97747927652,-106.629083458,99.7278132101,0.2,-106.629083458,0.0115445,-106.629083458,1,1.95007,2.29162e-07,100,1.0002,15.34,0.01,0.832815,99.7736362487,-106.598,100
0.000495596,0.0093483,1.06463,1.0004,3.21748088448,-129.182,3.21748088448,-106.665623902,99.9602833242,0.2,-106.665623902,0.0106494,-106.665623902,1,1.77897,4.9588e-08,100,0.999714,14.86,0.01,0.934563,99.9509699005,-106.656,100
0.0013876,0.00850542,1.06531,1.00097,5.14490717721,-129.351,5.14490717721,-106.777569274,99.9029625251,0.2,-106.777569274,0.010686,-106.777569274,1,2.23383,1.39618e-07,100,0.996925,15.84,0.01,0.847926,99.8619846839,-106.756,100
0.000762333,0.00928653,1.11176,1.0006,4.51873533427,-129.62,4.51873533427,-106.72865578,99.9401331938,0.2,-106.72865578,0.0111398,-106.72865578,1,2.09277,7.6537e-08,100,0.998014,16.31,0.01,0.926808,99.9242776198,-106.715,100
0.000411133,0.00975382,1.0823,1.00051,6.31409427364,-130.194,6.31409427364,-106.722003049,99.9493497984,0.2,-106.722003049,0.0108542,-106.722003049,1,2.49108,4.13513e-08,100,0.997118,15.17,0.01,0.972571,99.9590734921,-106.711,100
0.00038112,0.00909093,1.02803,1.00035,5.32055632549,-129.823,5.32055632549,-107.105921011,99.964774147,0.2,-107.105921011,0.0102989,-107.105921011,1,2.28908,3.82498e-08,100,0.998197,15.46,0.01,0.907454,99.9621464755,-107.098,100
0.000899831,0.00900191,1.06907,1.00098,4.40114036668,-129.436,4.40114036668,-106.775676172,99.9022843548,0.2,-106.775676172,0.0106746,-106.775676172,1,2.06666,8.97133e-08,100,1.0015,16.79,0.01,0.901544,99.9112909275,-106.751,100
0.000795964,0.00874252,1.07102,1.00062,4.68214946253,-129.427,4.68214946253,-106.585233006,99.9376090457,0.2,-106.585233006,0.0107112,-106.585233006,1,2.13309,7.9612e-08,100,0.999902,15.71,0.01,0.874166,99.9212729112,-106.571,100
0.00199165,0.00814224,1.05866,1.00142,5.53502855448,-130.136,5.53502855448,-106.888588548,99.857795093,0.2,-106.888588548,0.0106205,-106.888588548,1,2.29264,2.00441e-07,100,0.996811,15.65,0.01,0.811627,99.8019272887,-106.855,100
0.00219842,0.00846139,1.09755,1.00167,6.11044844315,-129.81,6.11044844315,-106.986857509,99.8335038758,0.2,-106.986857509,0.0110139,-106.986857509,1,2.41209,2.21383e-07,100,0.996512,15.96,0.01,0.843187,99.7812915314,-106.948,100
0.00121022,0.00905584,1.05906,1.00086,4.41664651326,-129.603,4.41664651326,-106.771115178,99.9144333256,0.2,-106.771115178,0.010638,-106.771115178,1,2.05298,1.22108e-07,100,0.995546,15.44,0.01,0.901551,99.879282416,-106.751,100
0.00202294,0.00857843,1.06039,1.00135,3.85922370117,-129.396,3.85922370117,-106.982614011,99.8652963843,0.2,-106.982614011,0.010636,-106.982614011,1,1.9052,2.03521e-07,100,0.996981,15.47,0.01,0.855253,99.7989015239,-106.947,100
0.00207906,0.00827126,1.10128,1.00139,3.87968694884,-129.753,3.87968694884,-106.913071563,99.8616823093,0.2,-106.913071563,0.0110258,-106.913071563,1,1.91869,2.08398e-07,100,0.998819,15.27,0.01,0.826149,99.7941269983,-106.881,100
0.00150519,0.00869477,1.07433,1.0016,4.68927263554,-129.241,4.68927263554,-106.538947451,99.8403479543,0.2,-106.538947451,0.0107695,-106.538947451,1,2.11075,1.51254e-07,100,0.997567,16.29,0.01,0.867361,99.8504811101,-106.503,100
0.00204051,0.00782051,1.05404,1.00147,5.0144917369,-129.789,5.0144917369,-106.60179658,99.8536466854,0.2,-106.60179658,0.0105182,-106.60179658,1,2.18822,2.03193e-07,100,1.00211,16.07,0.01,0.783699,99.7992532509,-106.567,100
0.000743648,0.00876711,1.06587,1.00066,3.97142074129,-129.062,3.97142074129,-106.580053678,99.9344778504,0.2,-106.580053678,0.0106396,-106.580053678,1,1.96102,7.40995e-08,100,1.00179,15.56,0.01,0.878279,99.9267308762,-106.565,100
0.000689995,0.00934293,1.08526,1.00073,3.7627939281,-129.663,3.7627939281,-106.7153096,99.9271566197,0.2,-106.7153096,0.0108421,-106.7153096,1,1.91163,6.88661e-08,100,1.00097,15.31,0.01,0.935198,99.931882587,-106.698,100
0.000599173,0.00947148,1.07991,1.00073,5.07609247811,-129.774,5.07609247811,-106.575633771,99.9274899207,0.2,-106.575633771,0.0108051,-106.575633771,1,2.21487,5.99842e-08,100,0.999443,15.36,0.01,0.94662,99.9406366541,-106.559,100
0.001792,0.00738466,1.06123,1.00126,4.37664290622,-129.831,4.37664290622,-106.661002759,99.8742256975,0.2,-106.661002759,0.0106118,-106.661002759,1,2.01557,1.79185e-07,100,1.00004,14.66,0.01,0.738495,99.8229316682,-106.631,100
0.000224181,0.0095746,1.04296,1.00027,4.09577933898,-129.285,4.09577933898,-106.695007635,99.9728872396,0.2,-106.695007635,0.0104234,-106.695007635,1,2.01267,2.23911e-08,100,1.0006,15.72,0.01,0.958036,99.9778459772,-106.688,100
0.000264747,0.00932202,1.02696,1.00037,2.87310948288,-128.379,2.87310948288,-106.191923956,99.9628920024,0.2,-106.191923956,0.0102491,-106.191923956,1,1.67574,2.63691e-08,100,1.002,15.41,0.01,0.934066,99.9739075538,-106.183,100
0.00101133,0.00910709,1.08358,1.00106,4.75793965559,-129.28,4.75793965559,-106.603520483,99.8936830994,0.2,-106.603520483,0.0107928,-106.603520483,1,2.15064,1.00332e-07,100,1.00398,15.74,0.01,0.914336,99.9007608328,-106.579,100
0.000440873,0.00928974,1.0314,1.00046,4.55626333834,-129.283,4.55626333834,-106.725026385,99.9542207579,0.2,-106.725026385,0.0103095,-106.725026385,1,2.11374,4.40494e-08,100,1.00043,15.66,0.01,0.929374,99.9564043388,-106.716,100
0.00170456,0.00853086,1.10999,1.00147,3.92210911458,-128.972,3.92210911458,-106.496116114,99.8528384397,0.2,-106.496116114,0.0110926,-106.496116114,1,1.93307,1.7023e-07,100,1.00066,15.0,0.01,0.853652,99.8317491556,-106.461,100
0.00172945,0.00809958,1.06809,1.00143,3.93227568027,-129.387,3.93227568027,-106.59649815,99.8567728173,0.2,-106.59649815,0.0106837,-106.59649815,1,1.9401,1.73034e-07,100,0.999743,15.54,0.01,0.809749,99.8289910789,-106.564,100
0.00110375,0.00887974,1.09607,1.00094,5.20207746487,-129.028,5.20207746487,-106.618105088,99.9061750356,0.2,-106.618105088,0.0109154,-106.618105088,1,2.27631,1.09464e-07,100,1.00415,16.9,0.01,0.89166,99.8917539229,-106.597,100
0.000268681,0.00950341,1.05411,1.00028,4.43454407647,-128.71,4.43454407647,-106.305968846,99.9716600647,0.2,-106.305968846,0.0105429,-106.305968846,1,2.09646,2.68773e-08,100,0.999829,16.48,0.01,0.950178,99.9734046744,-106.3,100
0.00113637,0.00914378,1.11855,1.00082,4.12789581632,-129.549,4.12789581632,-106.705894544,99.9178846006,0.2,-106.705894544,0.0111834,-106.705894544,1,2.00369,1.13595e-07,100,1.00019,15.53,0.01,0.914548,99.8876849919,-106.687,100
0.00114663,0.00953007,1.165,1.00096,4.88220767486,-129.087,4.88220767486,-106.831089468,99.9039143585,0.2,-106.831089468,0.0116376,-106.831089468,1,2.22348,1.14419e-07,100,1.00106,16.89,0.01,0.954021,99.8868589939,-106.81,100
0.000768175,0.0093356,1.07999,1.00059,5.05434711689,-129.649,5.05434711689,-106.855216599,99.9410262013,0.2,-106.855216599,0.0107931,-106.855216599,1,2.23045,7.67207e-08,100,1.00063,15.75,0.01,0.934149,99.9240871385,-106.842,100
0.00191758,0.00802441,1.08078,1.00106,3.62733428418,-128.864,3.62733428418,-106.434238089,99.8938377424,0.2,-106.434238089,0.0108453,-106.434238089,1,1.87461,1.93089e-07,100,0.996548,15.02,0.01,0.799671,99.8091688472,-106.41,100
0.0014267,0.00862919,1.05522,1.00126,4.06291234591,-129.122,4.06291234591,-106.759542531,99.8738689699,0.2,-106.759542531,0.0105673,-106.759542531,1,1.97691,1.43076e-07,100,0.998579,15.57,0.01,0.861693,99.8585572683,-106.738,100
0.000292821,0.0095666,1.04555,1.00027,4.55454195163,-129.231,4.55454195163,-106.580725803,99.9734591373,0.2,-106.580725803,0.0104503,-106.580725803,1,2.12235,2.9253e-08,100,1.0005,15.66,0.01,0.957135,99.9710404384,-106.575,100
0.00651357,0.00738967,1.08376,1.00381,5.01043352632,-129.352,5.01043352632,-106.780387695,99.6209263837,0.2,-106.780387695,0.0109602,-106.780387695,1,2.10623,6.66185e-07,100,0.988808,15.42,0.01,0.730697,99.3448140306,-106.691,100
0.00112631,0.00862079,1.0737,1.00113,5.73132310332,-129.731,5.73132310332,-106.972195211,99.8871052688,0.2,-106.972195211,0.0107639,-106.972195211,1,2.33184,1.13195e-07,100,0.997507,15.63,0.01,0.85993,99.8880899733,-106.946,100
0.000821545,0.00914864,1.07411,1.00075,4.55500189591,-129.671,4.55500189591,-106.772416923,99.9254544385,0.2,-106.772416923,0.0107035,-106.772416923,1,2.11366,8.15807e-08,100,1.00351,15.88,0.01,0.918076,99.9193081811,-106.755,100
0.00088429,0.00935191,1.1008,1.00076,4.21102844092,-129.062,4.21102844092,-106.670059108,99.9244664857,0.2,-106.670059108,0.0110157,-106.670059108,1,2.03172,8.85532e-08,100,0.999299,14.9,0.01,0.934535,99.9124259352,-106.656,100
0.000367439,0.0090586,1.03054,1.00044,4.88203864198,-129.728,4.88203864198,-106.755566322,99.9561978598,0.2,-106.755566322,0.0103053,-106.755566322,1,2.16479,3.67429e-08,100,1.00001,15.45,0.01,0.905873,99.9636563715,-106.745,100
0.00113326,0.00829095,1.0994,1.00076,3.47863563838,-129.002,3.47863563838,-106.692509277,99.9237285097,0.2,-106.692509277,0.0110216,-106.692509277,1,1.84332,1.13896e-07,100,0.997497,15.89,0.01,0.82702,99.8873901814,-106.676,100
0.00027101,0.00958347,1.05622,1.00029,3.50228335937,-129.206,3.50228335937,-106.913108082,99.9711239298,0.2,-106.913108082,0.0105589,-106.913108082,1,1.85992,2.70841e-08,100,1.00031,16.21,0.01,0.958645,99.973181173,-106.907,100
0.000146678,0.00960624,1.03159,1.00017,4.38239806351,-129.662,4.38239806351,-106.850146947,99.9825984724,0.2,-106.850146947,0.0103099,-106.850146947,1,2.08393,1.46506e-08,100,1.00059,15.92,0.01,0.961187,99.9855104025,-106.844,100
0.00115852,0.00890291,1.05317,1.00128,4.88402987068,-129.585,4.88402987068,-106.998642659,99.8724658663,0.2,-106.998642659,0.0105467,-106.998642659,1,2.16733,1.16183e-07,100,0.998577,15.45,0.01,0.889024,99.8851015861,-106.969,100
0.00170096,0.00906928,1.23181,1.0011,4.16633692655,-129.013,4.16633692655,-106.403313589,99.8903286544,0.2,-106.403313589,0.0122743,-106.403313589,1,2.0187,1.6889e-07,100,1.00357,17.21,0.01,0.910163,99.8330465886,-106.379,100
0.00148987,0.0091203,1.19658,1.00111,3.09520560914,-128.786,3.09520560914,-106.582080942,99.8893889744,0.2,-106.582080942,0.011905,-106.582080942,1,1.74163,1.47476e-07,100,1.00511,15.66,0.01,0.91669,99.8541883069,-106.557,100
0.00123045,0.00887674,1.08047,1.00128,5.28459717364,-130.455,5.28459717364,-107.237232948,99.87232318,0.2,-107.237232948,0.0107716,-107.237232948,1,2.25138,1.22292e-07,100,1.00308,15.8,0.01,0.890405,99.879083131,-107.205,100
0.000628791,0.00917369,1.03981,1.00057,3.75922110045,-128.908,3.75922110045,-106.484362267,99.9433004657,0.2,-106.484362267,0.0104159,-106.484362267,1,1.91433,6.30947e-08,100,0.99829,15.46,0.01,0.915801,99.9375636054,-106.471,100
0.000420583,0.00959289,1.09867,1.00047,3.62754184221,-128.766,3.62754184221,-106.480109199,99.9527082087,0.2,-106.480109199,0.0110155,-106.480109199,1,1.8888,4.22793e-08,100,0.997383,15.27,0.01,0.956779,99.9581211624,-106.47,100
0.000447864,0.00897363,1.03409,1.00054,3.68656750255,-128.697,3.68656750255,-106.413647191,99.9460035219,0.2,-106.413647191,0.0103033,-106.413647191,1,1.90472,4.4462e-08,100,1.00364,15.16,0.01,0.90063,99.9560081643,-106.402,100
0.000590744,0.00934485,1.08634,1.0006,4.06846591751,-129.061,4.06846591751,-106.719219006,99.9404546747,0.2,-106.719219006,0.0108376,-106.719219006,1,2.00616,5.87946e-08,100,1.00238,15.96,0.01,0.936706,99.9418635587,-106.705,100
0.000609342,0.00921453,1.04819,1.00074,4.56083888906,-129.374,4.56083888906,-106.638400208,99.9258472444,0.2,-106.638400208,0.0104595,-106.638400208,1,2.10749,6.0675e-08,100,1.00213,16.1,0.01,0.923419,99.9399554641,-106.621,100
0.00253995,0.00798073,1.07006,1.00198,3.78974797108,-129.212,3.78974797108,-106.901828141,99.8025627698,0.2,-106.901828141,0.0106776,-106.901828141,1,1.89621,2.52907e-07,100,1.00215,16.0,0.01,0.799788,99.7502623528,-106.857,100
0.000512953,0.00872364,1.06327,1.00038,4.39871730678,-129.35,4.39871730678,-106.536540135,99.9617603673,0.2,-106.536540135,0.0106464,-106.536540135,1,2.08215,5.1428e-08,100,0.99871,15.63,0.01,0.871239,99.9491190854,-106.528,100
0.000798877,0.00918475,1.10133,1.00055,4.27337745222,-129.668,4.27337745222,-106.718098413,99.9448484536,0.2,-106.718098413,0.0110356,-106.718098413,1,2.02026,8.02117e-08,100,0.997978,15.51,0.01,0.916619,99.9206631262,-106.705,100
0.000194143,0.00943227,1.02548,1.00016,2.75020895789,-129.097,2.75020895789,-106.890764315,99.984231098,0.2,-106.890764315,0.0102534,-106.890764315,1,1.64775,1.94091e-08,100,1.00014,15.4,0.01,0.943355,99.9808174311,-106.887,100
0.00145315,0.00885125,1.1003,1.00115,3.7928250792,-129.223,3.7928250792,-106.684893631,99.8854044518,0.2,-106.684893631,0.0110008,-106.684893631,1,1.90309,1.45255e-07,100,1.00021,15.23,0.01,0.885309,99.8563935896,-106.659,100
0.00164624,0.00859224,1.07303,1.00152,5.04565320997,-129.301,5.04565320997,-106.519762053,99.8482982443,0.2,-106.519762053,0.0106764,-106.519762053,1,2.19966,1.62972e-07,100,1.00505,15.92,0.01,0.863566,99.8389196126,-106.485,100
0.000921536,0.00902434,1.09447,1.0009,3.23095135328,-129.283,3.23095135328,-106.751224661,99.910125517,0.2,-106.751224661,0.0109753,-106.751224661,1,1.77531,9.26701e-08,100,0.99721,15.06,0.01,0.899916,99.9083383187,-106.731,100
0.000385922,0.00968359,1.06424,1.0004,3.43440499148,-129.234,3.43440499148,-106.768693309,99.9596401094,0.2,-106.768693309,0.0106551,-106.768693309,1,1.83686,3.86841e-08,100,0.998811,15.12,0.01,0.967208,99.9617193265,-106.759,100
0.000812579,0.00879571,1.04523,1.00098,4.04194569156,-129.454,4.04194569156,-106.671239502,99.9022962524,0.2,-106.671239502,0.0104274,-106.671239502,1,1.96693,8.087e-08,100,1.00239,15.52,0.01,0.881678,99.9199975881,-106.648,100
0.00198747,0.00858657,1.18054,1.00142,3.72023775566,-129.22,3.72023775566,-106.781310041,99.8585320955,0.2,-106.781310041,0.0117736,-106.781310041,1,1.90953,1.97679e-07,100,1.0027,16.76,0.01,0.860975,99.8046590979,-106.75,100
0.000703062,0.00926943,1.0969,1.00073,4.45797719399,-129.103,4.45797719399,-106.619390923,99.9267995139,0.2,-106.619390923,0.0109726,-106.619390923,1,2.10984,7.03526e-08,100,0.99967,15.78,0.01,0.926637,99.930402766,-106.602,100
0.000695651,0.00909902,1.03729,1.00064,4.90449601612,-129.081,4.90449601612,-106.630877811,99.9361565277,0.2,-106.630877811,0.0103648,-106.630877811,1,2.19214,6.9457e-08,100,1.00078,15.6,0.01,0.91061,99.9313136745,-106.617,100
