LearnableVariance,ReturnStepMaxmin,EpLenMean,StdIW,EpThisIter,OptimizationReturnMin,OptimizationReturnMax,Bound,EmpiricalD2Arithmetic,Epsilon,Iteration,VarianceInitializer,Penalization,TimestepsSoFar,MaxIW,InitialReturnMax,MinTargetPdf,TimeElapsed,ESSRenyiArithmetic,StdWReturnMean,MeanEntropy,InitialReturnMin,OptimizationReturnMean,MinIW,MeanD2-0,ReturnMeanIW,EmpiricalD2Harmonic,Inner Iteration,MeanIW,EpisodesSoFar,EpRewMean,InitialReturnMean,MinBehavPdf,InitialReturnStd,Weights,WReturnMean,ReturnStepMax,InitialBound,DivergenceHarmonic,ESSRenyiHarmonic
,9.99999,500.0,490.7994,11,,0.4736328,-1011279000000.0,1.0,1.0,2272,-1.0,True,9444586,1689.2972,4999.0,-232.59642,29533.61046409607,11.0,,0.41894197,4998.5264,0.32501775,0.32846937,1.0,6846908400.0,1.0,1,274.00546,24992,4998.851402171736,4998.851,-232.59642,0.16466126,[ 1.144  2.468 -9.259 -5.927],24988516.0,9.99999,-29338654.0,53311700000.0,11.0
,9.999998,500.0,1364.4282,11,,0.58691406,-1.2458918e+16,1.0,1.0,2273,-1.0,True,9450086,4217.4453,4999.366,-244.32611,29548.086079120636,11.0,,0.41894197,4998.7793,0.2323331,0.34236807,1.0,32847229000.0,1.0,1,1314.4209,25003,4999.011659397593,4999.0117,-244.32611,0.14655656,[ 1.099  2.483 -9.242 -5.812],24990118.0,9.999998,-29340922.0,8.199975e+18,11.0
,9.999997,500.0,6908.912,11,,0.55810547,-7.992843e+16,1.0,1.0,2274,-1.0,True,9455586,22321.502,4998.955,-234.83012,29563.97262454033,11.0,,0.41894197,4998.397,0.38170278,1.182647,1.0,101515215000.0,1.0,1,4062.7732,25014,4998.77868430986,4998.7783,-234.83012,0.16130826,[ 1.076  2.395 -9.259 -5.895],24987788.0,9.999997,-29337830.0,3.375969e+20,11.0
,9.999996,500.0,49.224968,11,,0.43798828,-106846400000.0,1.0,1.0,2275,-1.0,True,9461086,170.71306,4999.0933,-238.9535,29579.046403884888,11.0,,0.41894197,4998.6553,0.21883878,0.7881975,1.0,835235300.0,1.0,1,33.425644,25025,4998.874142760399,4998.8745,-238.9535,0.1359677,[ 1.088  2.513 -9.252 -5.857],24988744.0,9.999996,-29339026.0,593816400.0,11.0
,9.999997,500.0,3820.017,11,,0.625,-4660242500000000.0,1.0,1.0,2276,-1.0,True,9466586,10728.947,4998.9766,-218.59253,29595.0193297863,11.0,,0.41894197,4998.3516,0.3634144,0.20623575,1.0,68889020000.0,1.0,1,2757.0447,25036,4998.7150828405665,4998.7153,-218.59253,0.14822446,[ 1.323  2.505 -9.172 -5.822],24987152.0,9.999997,-29337288.0,1.14760866e+18,11.0
,9.999997,500.0,10060.082,11,,0.4580078,-818944800000000.0,1.0,1.0,2277,-1.0,True,9472086,31752.37,4999.136,-227.71707,29610.614198207855,11.0,,0.41894197,4998.678,0.27743253,0.14198606,1.0,124493324000.0,1.0,1,4982.1743,25047,4998.9556714388855,4998.955,-227.71707,0.15613642,[ 1.361  2.561 -9.158 -5.718],24989560.0,9.999997,-29339952.0,3.5425111e+16,11.0
,9.999993,500.0,17493.379,11,,0.6147461,-425519120000000.0,1.0,1.0,2278,-1.0,True,9477586,61417.6,4999.079,-237.66412,29624.1105363369,11.0,,0.41894197,4998.4644,0.3602184,0.17537755,1.0,161147830000.0,1.0,1,6449.583,25058,4998.824710472287,4998.8247,-237.66412,0.20776181,[ 1.334  2.511 -9.166 -5.829],24988250.0,9.999993,-29338588.0,9560115000000000.0,11.0
,10.0,500.0,3291.2595,11,,1.0146484,-2.2252316e+16,1.0,1.0,2279,-1.0,True,9483086,11649.361,4999.233,-236.2108,29637.934895277023,11.0,,0.41894197,4998.2183,0.70379084,1.6348428,1.0,31495300000.0,1.0,1,1260.4673,25069,4998.92210169472,4998.922,-236.2108,0.29142186,[ 1.281  2.567 -9.178 -5.73 ],24989222.0,10.0,-29339794.0,2.6160715e+19,11.0
,9.999996,454.6363636363636,8850535.0,11,,4999.1567,-4.5516502e+21,1.0,1.0,2280,-1.0,True,9488087,30878632.0,4999.1567,-237.3884,29651.14408183098,11.0,,0.41894197,,4544.3364,0.9477485,1.0,72325550000000.0,1.0,1,2894546.2,25080,4544.33666148915,4544.3364,-237.3884,1437.0454,[ 1.327  2.482 -9.144 -5.803],22716096.0,9.999996,-27066544.0,1.09462324e+30,11.0
,9.999994,454.6363636363636,44531.312,11,,4999.242,-3001623500000000.0,1.0,1.0,2281,-1.0,True,9493088,135650.98,4999.242,-234.9771,29665.15134191513,11.0,,0.41894197,,4544.647,0.013830012,1.0,520097660000.0,1.0,1,20810.81,25091,4544.647166274266,4544.647,-234.9771,1437.1437,[ 1.188  2.486 -9.198 -5.602],22719198.0,9.999994,-27069822.0,4.758381e+17,11.0
,9.999999,500.0,70459.6,11,,0.53759766,-5.3737536e+16,1.0,1.0,2282,-1.0,True,9498588,245542.27,4999.1445,-226.32674,29680.76239681244,11.0,,0.41894197,4998.607,0.31041372,0.08317688,1.0,568805800000.0,1.0,1,22760.064,25102,4998.917302001769,4998.9175,-226.32674,0.16615467,[ 1.189  2.399 -9.208 -5.691],24989176.0,9.999999,-29339576.0,1.5257293e+20,11.0
,9.999992,500.0,995.0196,11,,0.54248047,-17365456000000.0,1.0,1.0,2283,-1.0,True,9504088,2722.738,4998.9478,-238.84601,29696.66867828369,11.0,,0.41894197,4998.4053,0.35151812,1.4580139,1.0,15895379000.0,1.0,1,636.08685,25113,4998.756748292507,4998.7563,-238.84601,0.16886318,[ 1.18   2.326 -9.213 -5.792],24987570.0,9.999992,-29337628.0,15906572000000.0,11.0
,9.999988,454.72727272727275,3197.7258,11,,4988.575,-1.9850415e+16,1.0,1.0,2284,-1.0,True,9509090,10663.012,4998.556,-247.91136,29709.615604639053,11.0,,0.41894197,9.981043,4534.8535,0.69879526,1.0,43928910000.0,1.0,1,1758.4231,25124,4544.834535355388,4544.8345,-247.91136,1434.0466,[ 1.357  2.382 -9.168 -5.953],22712010.0,9.999988,-27061368.0,2.0829216e+19,11.0
,9.999999,500.0,31037.756,11,,0.56103516,-3.2923053e+19,1.0,1.0,2285,-1.0,True,9514590,108669.81,4998.6797,-228.97057,29723.870477199554,11.0,,0.41894197,4998.1187,0.3244407,0.49663988,1.0,266885660000.0,1.0,1,10682.28,25135,4998.443068421804,4998.443,-228.97057,0.16658577,[ 1.349  2.507 -9.169 -5.953],24984432.0,9.999999,-29333990.0,5.7291865e+25,11.0
,9.999994,454.6363636363636,42862.535,11,,4998.5537,-2.9813323e+22,1.0,1.0,2286,-1.0,True,9519591,152084.25,4998.5537,-247.69247,29735.716648101807,11.0,,0.41894197,,4543.8887,0.99965847,1.0,528542700000.0,1.0,1,21156.348,25146,4543.888227740609,4543.8887,-247.69247,1436.9036,[ 1.355  2.42  -9.166 -6.042],22711614.0,9.999994,-27060986.0,4.6984786e+31,11.0
,10.0,500.0,13947.689,11,,1.0004883,-7.564195e+20,1.0,1.0,2287,-1.0,True,9525091,50817.63,4998.9165,-244.58821,29749.809576034546,11.0,,0.41894197,4997.916,0.5899769,8.287734,1.0,253841560000.0,1.0,1,10160.724,25157,4998.506008333714,4998.506,-244.58821,0.25138646,[ 1.365  2.519 -9.155 -5.968],24985064.0,10.0,-29335110.0,3.0236807e+28,11.0
,9.999992,500.0,43922.23,11,,0.4873047,-6.957682e+17,1.0,1.0,2288,-1.0,True,9530591,153778.39,4998.952,-228.2146,29764.90260410309,11.0,,0.41894197,4998.465,0.2587447,0.19821395,1.0,383039500000.0,1.0,1,15330.655,25168,4998.723662381968,4998.7236,-228.2146,0.17174399,[ 1.382  2.622 -9.145 -5.9  ],24987238.0,9.999992,-29337348.0,2.5581545e+22,11.0
,9.999999,500.0,110311.29,11,,0.57666016,-2.724425e+16,1.0,1.0,2289,-1.0,True,9536091,388135.62,4999.242,-231.02086,29779.21443581581,11.0,,0.41894197,4998.6655,0.31094638,0.05910376,1.0,1038686800000.0,1.0,1,41564.95,25179,4998.9764395057255,4998.9766,-231.02086,0.1877023,[ 1.368  2.721 -9.151 -5.825],24989766.0,9.999999,-29340332.0,3.9211536e+19,11.0
,10.0,500.0,1062.6997,11,,0.5136719,-4765749400000000.0,1.0,1.0,2290,-1.0,True,9541591,3807.5872,4999.324,-240.97664,29794.358097076416,11.0,,0.41894197,4998.8105,0.28315875,13.397013,1.0,12023733000.0,1.0,1,481.13733,25190,4999.09363546608,4999.0938,-240.97664,0.13419887,[ 1.355  2.81  -9.164 -5.739],24990938.0,10.0,-29341714.0,1.1998557e+18,11.0
,9.999999,500.0,808.9379,11,,0.64697266,-191244440000000.0,1.0,1.0,2291,-1.0,True,9547091,2424.0935,4999.254,-231.37592,29810.165169239044,11.0,,0.41894197,4998.607,0.32506216,1.4522854,1.0,17544176000.0,1.0,1,702.0768,25201,4998.931953700928,4998.932,-231.37592,0.17821293,[ 1.35   2.706 -9.168 -5.807],24989322.0,9.999999,-29339912.0,1931928800000000.0,11.0
,10.0,454.72727272727275,203.27698,11,,4989.2007,-14154098000000.0,1.0,1.0,2292,-1.0,True,9552093,663.21606,4999.181,-236.62402,29824.884171962738,11.0,,0.41894197,9.98029,4535.546,1.3444884,1.0,3267205000.0,1.0,1,130.85855,25212,4545.526048712628,4545.5264,-236.62402,1434.2654,[ 1.398  2.754 -9.152 -5.704],22718924.0,10.0,-27069500.0,10579919000000.0,11.0
,9.999992,454.72727272727275,5237.5386,11,,4989.2134,-32460746000000.0,1.0,1.0,2293,-1.0,True,9557095,18447.662,4999.194,-224.27654,29838.31477046013,11.0,,0.41894197,9.980271,4535.3657,0.05427971,1.0,51796808000.0,1.0,1,2072.9702,25223,4545.345807728173,4545.3457,-224.27654,1434.2085,[ 1.405  2.632 -9.152 -5.729],22717124.0,9.999992,-27067652.0,55493725000000.0,11.0
,9.999997,500.0,37431.703,11,,0.5957031,-1.154202e+16,1.0,1.0,2294,-1.0,True,9562595,129375.89,4999.1475,-225.7441,29851.78900718689,11.0,,0.41894197,4998.552,0.25909978,1.3108298,1.0,411401320000.0,1.0,1,16463.88,25234,4998.81092293182,4998.8105,-225.7441,0.18758373,[ 1.432  2.602 -9.146 -5.847],24988112.0,9.999997,-29338512.0,7.03822e+18,11.0
,10.0,500.0,28750712.0,11,,0.8305664,-9.813244e+19,1.0,1.0,2295,-1.0,True,9568095,100250960.0,4999.162,-240.25264,29862.607476711273,11.0,,0.41894197,4998.3315,0.59366125,0.14691404,1.0,234053240000000.0,1.0,1,9368324.0,25245,4998.925318071787,4998.9253,-240.25264,0.22035334,[ 1.443  2.661 -9.146 -5.738],24989252.0,10.0,-29339700.0,5.0880123e+26,11.0
,9.999999,500.0,6054.5664,11,,0.49609375,-1.0781369e+16,1.0,1.0,2296,-1.0,True,9573595,18096.926,4999.293,-218.78467,29876.83859848976,11.0,,0.41894197,4998.797,0.29705256,5.5573335,1.0,73859890000.0,1.0,1,2955.7898,25256,4999.094174548936,4999.0938,-218.78467,0.16993883,[ 1.204  2.377 -9.056 -5.414],24990940.0,9.999999,-29341640.0,6.140751e+18,11.0
,10.0,500.0,3291.5576,11,,0.57421875,-4817898400000000.0,1.0,1.0,2297,-1.0,True,9579095,11642.252,4999.327,-221.63847,29887.731937885284,11.0,,0.41894197,4998.753,0.35933062,0.56285256,1.0,32508990000.0,1.0,1,1300.7941,25267,4999.112156612732,4999.1123,-221.63847,0.15510367,[ 1.198  2.465 -9.051 -5.326],24991124.0,10.0,-29341902.0,1.2262444e+18,11.0
,9.999999,500.0,122573.055,11,,0.54003906,-3.6254723e+17,1.0,1.0,2298,-1.0,True,9584595,434532.12,4999.375,-251.84032,29901.36802506447,11.0,,0.41894197,4998.835,0.25426137,0.568324,1.0,1315392300000.0,1.0,1,52631.598,25278,4999.08923967277,4999.0894,-251.84032,0.16972181,[ 1.216  2.36  -9.044 -5.39 ],24990892.0,9.999999,-29341742.0,6.943479e+21,11.0
,9.999999,500.0,4364.9634,11,,0.6948242,-8255338400000000.0,1.0,1.0,2299,-1.0,True,9590095,15407.954,4999.105,-239.82446,29913.867590904236,11.0,,0.41894197,4998.41,0.49520597,1.0727124,1.0,49591464000.0,1.0,1,1984.4207,25289,4998.905407146404,4998.906,-239.82446,0.19920759,[ 1.277  2.414 -9.02  -5.626],24989056.0,9.999999,-29339398.0,3.6008874e+18,11.0
,9.999986,454.6363636363636,77204.695,11,,4999.0957,-6.338447e+18,1.0,1.0,2300,-1.0,True,9595096,270194.4,4999.0957,-239.95776,29923.965710639954,11.0,,0.41894197,,4544.258,0.99693537,1.0,715070200000.0,1.0,1,28623.525,25300,4544.257859881349,4544.258,-239.95776,1437.0205,[ 1.255  2.359 -9.03  -5.735],22715308.0,9.999986,-27065670.0,2.122823e+24,11.0
,9.999997,500.0,5966.751,11,,0.5605469,-4.7918014e+16,1.0,1.0,2301,-1.0,True,9600596,21246.74,4999.2363,-235.3453,29934.724885463715,11.0,,0.41894197,4998.676,0.23162287,0.9075697,1.0,72259625000.0,1.0,1,2891.826,25311,4998.907502131918,4998.9077,-235.3453,0.14594337,[ 1.281  2.442 -9.019 -5.646],24989076.0,9.999997,-29339688.0,1.2130972e+20,11.0
,10.0,454.72727272727275,6467.466,11,,4989.33,-326818460000000.0,1.0,1.0,2302,-1.0,True,9605598,22612.205,4999.3125,-239.12726,29946.14107775688,11.0,,0.41894197,9.982572,4535.5786,0.04153269,1.0,66644206000.0,1.0,1,2666.8962,25322,4545.561107083305,4545.561,-239.12726,1434.276,[ 1.278  2.529 -9.01  -5.557],22719274.0,10.0,-27070016.0,5640385000000000.0,11.0
,9.999999,500.0,829.9419,11,,0.29492188,-533824170000000.0,1.0,1.0,2303,-1.0,True,9611098,2580.6702,4999.329,-242.51501,29957.819677591324,11.0,,0.41894197,4999.034,0.1451527,4.954877,1.0,14709508000.0,1.0,1,588.5594,25333,4999.179246686791,4999.179,-242.51501,0.10969408,[ 1.25   2.601 -9.02  -5.459],24991796.0,9.999999,-29342524.0,1.5053572e+16,11.0
,9.999998,454.6363636363636,219392.56,11,,4999.226,-1.1257968e+19,1.0,1.0,2304,-1.0,True,9616099,767460.44,4999.226,-234.26587,29968.666841983795,11.0,,0.41894197,,4544.61,1.0449033,1.0,1846830000000.0,1.0,1,73905.69,25344,4544.609522653155,4544.61,-234.26587,1437.1317,[ 1.222  2.509 -9.032 -5.539],22718824.0,9.999998,-27069436.0,6.69611e+24,11.0
,9.999999,500.0,1318.6285,11,,0.30615234,-21600420000000.0,1.0,1.0,2305,-1.0,True,9621599,4378.8965,4999.3906,-236.85493,29980.98575735092,11.0,,0.41894197,4999.0845,0.18030895,0.47575185,1.0,17849688000.0,1.0,1,714.2037,25355,4999.264890157768,4999.2646,-236.85493,0.087589376,[ 1.061  2.698 -9.059 -5.546],24992650.0,9.999999,-29343528.0,24606627000000.0,11.0
,9.999998,500.0,2199.83,11,,0.23388672,-40792350000000.0,1.0,1.0,2306,-1.0,True,9627099,7754.7026,4999.4614,-229.38678,29994.530520915985,11.0,,0.41894197,4999.2275,0.13951527,0.19745928,1.0,20628316000.0,1.0,1,825.35974,25366,4999.366997264659,4999.3667,-229.38678,0.066167556,[ 1.018  2.776 -9.083 -5.461],24993672.0,9.999998,-29344656.0,87809030000000.0,11.0
,10.0,454.6363636363636,681.04846,11,,4999.5146,-44065910000000.0,1.0,1.0,2307,-1.0,True,9632100,2355.902,4999.5146,-223.42307,30006.27542066574,11.0,,0.41894197,,4544.9053,0.88535625,1.0,7402811400.0,1.0,1,296.2838,25377,4544.905224683803,4544.9053,-223.42307,1437.2252,[ 1.001  2.859 -9.093 -5.369],22721780.0,10.0,-27072952.0,102532655000000.0,11.0
,9.999999,500.0,948.5206,11,,0.13085938,-9127872000000.0,1.0,1.0,2308,-1.0,True,9637600,2588.5579,4999.507,-238.26526,30020.518613100052,11.0,,0.41894197,4999.376,0.07515092,0.11583261,1.0,15116158000.0,1.0,1,604.76886,25388,4999.451146880406,4999.451,-238.26526,0.040386442,[ 0.999  2.948 -9.092 -5.282],24994510.0,9.999999,-29345642.0,4386364600000.0,11.0
,9.999999,364.09090909090907,132.698,11,,4999.4546,-519674230000.0,1.0,1.0,2309,-1.0,True,9641605,474.44226,4999.4546,-236.06027,30031.73188471794,11.0,,0.41894197,,3637.7327,1.0473541,1.0,1501034600.0,1.0,1,60.42506,25399,3637.732672868937,3637.7327,-236.06027,2223.5737,[ 0.985  2.857 -9.092 -5.366],18177380.0,9.999999,-22528424.0,14183172000.0,11.0
,9.999999,500.0,3501.161,11,,0.16113281,-16887622000000.0,1.0,1.0,2310,-1.0,True,9647105,12277.921,4999.5117,-239.38693,30046.214595794678,11.0,,0.41894197,4999.3506,0.08855646,0.16305631,1.0,30426974000.0,1.0,1,1217.3615,25410,4999.43909941184,4999.439,-239.38693,0.0555401,[ 0.99   2.876 -9.08  -5.243],24994394.0,9.999999,-29345484.0,15009774000000.0,11.0
,10.0,500.0,423.50558,11,,0.2265625,-1504468300000.0,1.0,1.0,2311,-1.0,True,9652605,1250.6375,4999.608,-234.14642,30060.598217487335,11.0,,0.41894197,4999.3813,0.09201882,0.6136803,1.0,7358365700.0,1.0,1,294.397,25421,4999.473367718896,4999.473,-234.14642,0.06321361,[ 0.993  2.969 -9.083 -5.159],24994736.0,10.0,-29346058.0,118379780000.0,11.0
,10.0,500.0,78955.97,11,,0.14794922,-19558627000000.0,1.0,1.0,2312,-1.0,True,9658105,274784.56,4999.503,-241.85947,30075.32386302948,11.0,,0.41894197,4999.355,0.08939986,0.3581969,1.0,627450000000.0,1.0,1,25104.47,25432,4999.444471473768,4999.445,-241.85947,0.047073405,[ 1.001  2.932 -9.094 -5.278],24994444.0,10.0,-29345556.0,18930492000000.0,11.0
,9.999999,500.0,4469.8228,11,,0.20654297,-5479081700000000.0,1.0,1.0,2313,-1.0,True,9663605,15797.911,4999.463,-240.63182,30089.62457036972,11.0,,0.41894197,4999.2563,0.121715195,0.25138545,1.0,47409330000.0,1.0,1,1896.8339,25443,4999.378141991044,4999.378,-240.63182,0.05580348,[ 1.007  2.846 -9.09  -5.369],24993780.0,9.999999,-29344812.0,1.5857275e+18,11.0
,9.999999,500.0,367.3059,11,,0.109375,-2731693800000.0,1.0,1.0,2314,-1.0,True,9669105,1227.7212,4999.4844,-227.92001,30103.538421869278,11.0,,0.41894197,4999.375,0.060680043,0.637348,1.0,6891734500.0,1.0,1,275.73373,25454,4999.4356004488955,4999.4355,-227.92001,0.037989926,[ 0.651  2.647 -9.104 -5.08 ],24994358.0,9.999999,-29345448.0,392177780000.0,11.0
,9.999998,454.72727272727275,735.07764,11,,4989.5195,-32745519000000.0,1.0,1.0,2315,-1.0,True,9674107,2593.4602,4999.5005,-262.1234,30116.458795785904,11.0,,0.41894197,9.980848,4535.8516,0.47930768,1.0,6874428400.0,1.0,1,275.15543,25465,4545.832745651694,4545.8325,-262.1234,1434.3622,[ 0.667  2.602 -9.085 -5.194],22721990.0,9.999998,-27073068.0,56614657000000.0,11.0
,10.0,500.0,62.734604,11,,0.24853516,-6357516000000.0,1.0,1.0,2316,-1.0,True,9679607,223.96707,4999.5073,-235.75879,30130.91453886032,11.0,,0.41894197,4999.259,0.18235086,1.3622156,1.0,762994940.0,1.0,1,30.526527,25476,4999.441080414138,4999.4414,-235.75879,0.062407687,[ 0.671  2.678 -9.08  -5.094],24994412.0,10.0,-29345524.0,2134399800000.0,11.0
,10.0,500.0,8684.9,11,,0.2211914,-1863838600000.0,1.0,1.0,2317,-1.0,True,9685107,30315.896,4999.51,-231.93953,30142.283319473267,11.0,,0.41894197,4999.2886,0.14692827,0.03932116,1.0,71347640000.0,1.0,1,2854.7124,25487,4999.435491055257,4999.436,-231.93953,0.066380784,[ 1.135  2.793 -8.953 -5.163],24994354.0,10.0,-29345448.0,169714240000.0,11.0
,9.999999,454.72727272727275,789.5015,11,,4989.563,-4759122600000.0,1.0,1.0,2318,-1.0,True,9690109,2807.6245,4999.544,-236.64844,30156.223563432693,11.0,,0.41894197,9.98103,4535.877,0.79843825,1.0,8734724000.0,1.0,1,349.6091,25498,4545.857591672113,4545.8574,-236.64844,1434.3702,[ 1.109  2.835 -8.971 -5.05 ],22722240.0,9.999999,-27073416.0,1191929400000.0,11.0
,10.0,454.6363636363636,411.05243,11,,4999.575,-1502197000000.0,1.0,1.0,2319,-1.0,True,9695110,1468.6726,4999.575,-238.82559,30168.891695022583,11.0,,0.41894197,,4545.0234,0.9942731,1.0,4459148300.0,1.0,1,178.4941,25509,4545.023154138346,4545.0234,-238.82559,1437.2626,[ 1.127  2.888 -8.965 -4.938],22722962.0,10.0,-27074204.0,118482200000.0,11.0
,10.0,500.0,152.70561,11,,0.359375,-4833796000000.0,1.0,1.0,2320,-1.0,True,9700610,460.89886,4999.62,-217.51013,30183.80502986908,11.0,,0.41894197,4999.2607,0.20987216,0.3464461,1.0,2424735700.0,1.0,1,97.01375,25520,4999.470730134018,4999.4707,-217.51013,0.085776694,[ 1.092  2.821 -8.988 -5.035],24994708.0,10.0,-29346048.0,1232839600000.0,11.0
,10.0,500.0,2440.138,11,,0.20605469,-5379458600000.0,1.0,1.0,2321,-1.0,True,9706110,7418.808,4999.579,-239.89864,30200.25930762291,11.0,,0.41894197,4999.373,0.120960586,0.044728372,1.0,29335126000.0,1.0,1,1173.6471,25531,4999.494039544694,4999.494,-239.89864,0.057691813,[ 1.105  2.869 -8.985 -4.92 ],24994942.0,10.0,-29346214.0,1511846600000.0,11.0
,10.0,454.72727272727275,2981.5613,11,,4989.6064,-480126470000.0,1.0,1.0,2322,-1.0,True,9711112,10422.68,4999.587,-235.9775,30216.530677318573,11.0,,0.41894197,9.980459,4535.9263,0.26080987,1.0,24918411000.0,1.0,1,997.0645,25542,4545.906298546563,4545.9067,-235.9775,1434.3857,[ 1.123  2.784 -8.98  -5.011],22722726.0,10.0,-27073994.0,10944535000.0,11.0
,10.0,500.0,31578.86,11,,0.2397461,-2101533800000000.0,1.0,1.0,2323,-1.0,True,9716612,110684.7,4999.6016,-229.35599,30234.195410728455,11.0,,0.41894197,4999.362,0.13924894,1.6290158,1.0,298504600000.0,1.0,1,11942.554,25553,4999.501100367323,4999.501,-229.35599,0.068554096,[ 1.168  2.827 -8.968 -4.902],24995012.0,10.0,-29346326.0,2.3319635e+17,11.0
,10.0,500.0,723038.5,11,,0.1484375,-7.210154e+20,1.0,1.0,2324,-1.0,True,9722112,2536761.8,4999.601,-239.73389,30249.77537727356,11.0,,0.41894197,4999.4526,0.09343927,3.1749883,1.0,7078107000000.0,1.0,1,283172.5,25564,4999.546038356982,4999.5464,-239.73389,0.048245143,[ 1.329  2.997 -8.889 -4.867],24995460.0,10.0,-29346744.0,2.7457539e+28,11.0
,10.0,409.27272727272725,4419.59,11,,4999.591,-3.3090037e+16,1.0,1.0,2325,-1.0,True,9726614,15455.519,4999.591,-229.20496,30262.92543888092,11.0,,0.41894197,,4090.2375,1.0123397,1.0,37068075000.0,1.0,1,1483.3224,25575,4090.237400845105,4090.2375,-229.20496,1928.1565,[ 2.148  2.947 -8.329 -4.981],20447830.0,10.0,-24799094.0,5.78322e+19,11.0
,9.999999,454.72727272727275,98.18346,11,,4989.3853,-159633770000.0,1.0,1.0,2326,-1.0,True,9731616,345.52405,4999.3643,-257.2642,30275.918595314026,11.0,,0.41894197,9.979082,4535.495,0.5055396,1.0,1195105800.0,1.0,1,47.915035,25586,4545.474001067164,4545.474,-257.2642,1434.2495,[ 2.147  2.855 -8.327 -5.066],22718406.0,9.999999,-27069290.0,1326103000.0,11.0
,9.999999,454.6363636363636,485817.8,11,,4999.25,-2.9666646e+18,1.0,1.0,2327,-1.0,True,9736617,1691395.5,4999.25,-238.36957,30289.598788261414,11.0,,0.41894197,,4544.35,0.13317207,1.0,3876134600000.0,1.0,1,155127.19,25597,4544.349846920361,4544.35,-238.36957,1437.0496,[ 2.211  2.75  -8.306 -5.078],22716228.0,9.999999,-27066956.0,4.6497576e+23,11.0
,10.0,500.0,376.47928,11,,1.1962891,-1760249900000.0,1.0,1.0,2328,-1.0,True,9742117,1019.682,4999.212,-236.36172,30306.14208173752,11.0,,0.41894197,4998.0156,0.5401278,0.33787376,1.0,6886357500.0,1.0,1,275.61902,25608,4998.555690606585,4998.5557,-236.36172,0.34187835,[ 2.212  2.666 -8.311 -5.17 ],24985560.0,10.0,-29336156.0,162424570000.0,11.0
,9.999999,500.0,57.99284,11,,1.5878906,-96900170000.0,1.0,1.0,2329,-1.0,True,9747617,186.56128,4998.6396,-231.73088,30320.77108836174,11.0,,0.41894197,4997.052,0.9329723,0.27613503,1.0,811706240.0,1.0,1,32.494015,25619,4997.984720986191,4997.985,-231.73088,0.4495349,[ 2.18   2.662 -8.31  -5.291],24979852.0,9.999999,-29329448.0,488032900.0,11.0
,9.999999,439.8181818181818,23671.055,11,,4129.3555,-2.7225855e+24,1.0,1.0,2330,-1.0,True,9752455,81953.22,4998.7695,-234.4245,30333.68503689766,11.0,,0.41894197,869.4141,3525.2478,0.117991105,1.0,273853560000.0,1.0,1,10962.757,25630,4394.661945089915,4394.662,-234.4245,1325.8401,[ 2.179  2.608 -8.31  -5.323],21070906.0,9.999999,-25420716.0,3.917641e+35,11.0
,9.999998,337.09090909090907,717970.1,11,,4078.9038,-6.861972e+23,1.0,1.0,2331,-1.0,True,9756163,2502010.0,4998.4727,-221.03633,30343.573152542114,11.0,,0.41894197,919.5687,2443.4158,6.2264357,1.0,1930871300000.0,1.0,1,231765.48,25641,3362.9845656524067,3362.9844,-221.03633,1382.9724,[ 2.16   2.507 -8.322 -5.393],13222278.0,9.999998,-17571538.0,2.489216e+34,11.0
,9.999998,472.72727272727275,99743.4,11,,3009.8447,-1.0908089e+18,1.0,1.0,2332,-1.0,True,9761363,348028.72,4998.897,-222.4939,30357.98468852043,11.0,,0.41894197,1989.0524,2735.4377,1.7596401,1.0,816685060000.0,1.0,1,32701.648,25652,4724.490134466482,4724.49,-222.4939,865.02155,[ 2.135  2.614 -8.334 -5.335],23069070.0,9.999998,-27419082.0,6.2880204e+22,11.0
,9.999998,430.72727272727275,24258.693,11,,4989.0103,-1.9313064e+23,1.0,1.0,2333,-1.0,True,9766101,68445.23,4998.991,-236.33911,30371.782822847366,11.0,,0.41894197,9.981121,4294.119,0.6787375,1.0,288677900000.0,1.0,1,11557.933,25663,4304.100394358428,4304.1006,-236.33911,1555.0608,[ 2.205  2.702 -8.296 -5.293],20943494.0,9.999998,-25293726.0,1.9710006e+33,11.0
,9.999997,454.6363636363636,14624.19,11,,4999.1406,-7260824000000000.0,1.0,1.0,2334,-1.0,True,9771102,50356.035,4999.1406,-222.64,30386.14205312729,11.0,,0.41894197,,4544.3105,0.066653214,1.0,183592710000.0,1.0,1,7348.049,25674,4544.3102824702955,4544.3105,-222.64,1437.0371,[ 2.211  2.788 -8.292 -5.203],22715832.0,9.999997,-27066290.0,2.7853675e+18,11.0
,10.0,500.0,30972.893,11,,0.8828125,-2.5758545e+16,1.0,1.0,2335,-1.0,True,9776602,109061.85,4999.365,-227.9966,30401.760241031647,11.0,,0.41894197,4998.4824,0.5385742,0.15154521,1.0,331296000000.0,1.0,1,13258.144,25685,4999.020990468791,4999.021,-227.9966,0.24200396,[ 2.228  2.838 -8.279 -5.091],24990212.0,10.0,-29341090.0,3.504984e+19,11.0
