MaxIW,Iteration,WReturnMean,EmpiricalD2Harmonic,Weights,EmpiricalD2Arithmetic,OptimizationReturnMean,TimeElapsed,InitialBound,LearnableVariance,OptimizationReturnMax,EpThisIter,EpLenMean,ESSRenyiHarmonic,MinIW,MinBehavPdf,DivergenceHarmonic,InitialReturnMean,InitialReturnMax,ESSRenyiArithmetic,OptimizationReturnMin,MeanD2-0,StdIW,StdWReturnMean,VarianceInitializer,MeanIW,MinTargetPdf,InitialReturnMin,ReturnMeanIW,Penalization,EpisodesSoFar,EpRewMean,MeanEntropy,Bound,ReturnStepMax,TimestepsSoFar,InitialReturnStd,Epsilon,Inner Iteration,ReturnStepMaxmin
166685.61,928,20209160.0,1.0,[ 1.082  1.237 -4.508 -2.298],1.0,3431.4072,13453.136126041412,-24560244.0,,4129.9478,11,430.45454545454544,11.0,0.064242736,-243.5936,1.3344636e+20,4300.911,4999.4517,11.0,,1.0,47836.707,,-1.0,15429.902,-243.5936,869.5041,385439300000.0,True,10208,4300.9114358163,0.41894197,-5.026254e+16,9.999999,4096782,1308.1738,1.0,1,9.999999
7780938.5,929,21490108.0,1.0,[ 1.066  1.132 -4.522 -2.363],1.0,3586.532,13470.14525103569,-25840994.0,,4109.7104,11,448.0,11.0,0.0073771877,-239.09917,1.6196459e+24,4476.158,4999.337,11.0,,1.0,2236560.2,,-1.0,708319.9,-239.09917,889.62665,16308840000000.0,True,10219,4476.158179238228,0.41894197,-5.537059e+18,10.0,4101710,1205.8666,1.0,1,10.0
1635.0261,930,18750520.0,1.0,[ 1.064  1.033 -4.523 -2.439],1.0,2434.318,13485.986018896103,-23101538.0,,3300.3027,11,413.8181818181818,11.0,0.13726528,-225.17337,38535770000.0,4133.439,4999.424,11.0,,1.0,554.8721,,-1.0,311.61618,-225.17337,1699.1211,3804244000.0,True,10230,4133.4392008126215,0.41894197,-857916500000.0,10.0,4106262,1290.4265,1.0,1,10.0
4963.9087,931,22871420.0,1.0,[ 0.849  1.05  -4.643 -2.477],1.0,3372.8596,13503.550751209259,-27222540.0,,3710.3757,11,466.3636363636364,11.0,0.23853779,-237.34184,3690704300000000.0,4661.9526,4999.4688,11.0,,1.0,1410.2262,,-1.0,665.90375,-237.34184,1289.093,16489603000.0,True,10241,4661.952564768021,0.41894197,-264345840000000.0,10.0,4111392,1066.5919,1.0,1,10.0
90.22065,932,24992030.0,1.0,[ 0.866  1.133 -4.639 -2.385],1.0,0.40700462,13523.021324157715,-29343108.0,,0.6489258,11,500.0,11.0,0.21122961,-227.09381,655796100.0,4999.203,4999.445,11.0,,1.0,28.902391,,-1.0,21.466509,-227.09381,4998.796,536504260.0,True,10252,4999.203060520489,0.41894197,-111958510000.0,10.0,4116892,0.17893136,1.0,1,10.0
21202.047,933,24990100.0,1.0,[ 0.868  1.01  -4.639 -2.368],1.0,0.49116656,13540.838284254074,-29341464.0,,1.0898438,11,500.0,11.0,0.0787623,-244.10439,3.8498033e+20,4999.01,4999.6084,11.0,,1.0,6034.6675,,-1.0,2168.7058,-244.10439,4998.5186,54192020000.0,True,10263,4999.009517346303,0.41894197,-8.5375755e+16,10.0,4122392,0.33500698,1.0,1,10.0
2635.6685,934,13790275.0,1.0,[ 1.088  0.912 -4.58  -2.398],1.0,1599.4159,13553.329801082611,-18140478.0,,3039.71,11,356.8181818181818,11.0,0.003598757,-224.14133,69194330000000.0,3558.6619,4998.956,11.0,,1.0,785.53754,,-1.0,468.48865,-224.14133,1959.2462,6980517000.0,True,10274,3558.6621373739445,0.41894197,-36192674000000.0,10.0,4126317,1061.2251,1.0,1,10.0
30501.498,935,11099413.0,1.0,[ 1.055  0.883 -4.589 -2.514],1.0,2749.0642,13562.58536028862,-15450046.0,,4999.215,11,275.72727272727275,11.0,0.026365165,-226.27948,1.2443364e+19,2749.0642,4999.215,11.0,,1.0,8755.225,,-1.0,2815.609,-226.27948,,50520530000.0,True,10285,2749.06423338047,0.41894197,-1.534677e+16,10.0,4129350,1882.0359,1.0,1,10.0
20304.12,936,22921284.0,1.0,[ 0.986  0.965 -4.618 -2.457],1.0,3181.5369,13575.870513677597,-27272156.0,,3500.1572,11,468.27272727272725,11.0,0.012746247,-255.12796,3.2287244e+24,4680.712,4999.332,11.0,,1.0,5870.8965,,-1.0,3073.799,-255.12796,1499.1749,61305560000.0,True,10296,4680.71191864586,0.41894197,-7.817763e+18,9.999999,4134501,1006.09033,1.0,1,9.999999
10626.304,937,22736122.0,1.0,[ 0.975  1.083 -4.624 -2.418],1.0,4163.2114,13590.803979158401,-27087378.0,,4579.8706,11,458.45454545454544,11.0,0.31354246,-241.12296,3.8534675e+24,4582.891,4999.55,11.0,,1.0,3018.565,,-1.0,1095.6105,-241.12296,419.67905,27320936000.0,True,10307,4582.890834858317,0.41894197,-8.5414313e+18,10.0,4139544,1316.5232,1.0,1,10.0
412727.16,938,24992094.0,1.0,[ 0.876  0.878 -4.689 -2.339],1.0,0.46062678,13607.971339702606,-29343468.0,,0.87109375,11,500.0,11.0,3.5644011,-237.12415,3.2654492e+30,4999.209,4999.6196,11.0,,1.0,118267.17,,-1.0,38763.016,-237.12415,4998.7485,968594950000.0,True,10318,4999.209220247744,0.41894197,-7.8630023e+21,10.0,4145044,0.25626922,1.0,1,10.0
1629.1985,939,24994038.0,1.0,[ 0.696  0.74  -4.787 -2.376],1.0,0.33322975,13626.727553367615,-29345456.0,,0.57128906,11,500.0,11.0,0.16610494,-223.24774,1176177200000.0,4999.4033,4999.6416,11.0,,1.0,469.4544,,-1.0,197.05946,-223.24774,4999.0703,4924855300.0,True,10329,4999.403532606492,0.41894197,-4724002700000.0,10.0,4150544,0.19202867,1.0,1,10.0
440392.78,940,24993236.0,1.0,[ 0.664  0.857 -4.806 -2.35 ],1.0,0.4123313,13644.691670894623,-29344626.0,,0.70996094,11,500.0,11.0,2.2069821,-242.17284,8.79809e+28,4999.3237,4999.621,11.0,,1.0,126139.83,,-1.0,41602.17,-242.17284,4998.911,1039726350000.0,True,10340,4999.3234911277605,0.41894197,-1.2906588e+21,10.0,4156044,0.18919313,1.0,1,10.0
4049.4463,941,24992660.0,1.0,[ 0.831  1.036 -4.759 -2.361],1.0,0.45157138,13664.23506975174,-29343916.0,,0.734375,11,500.0,11.0,0.7375788,-224.77562,3.2928187e+16,4999.266,4999.549,11.0,,1.0,1139.8579,,-1.0,478.5034,-224.77562,4998.8145,11958731000.0,True,10351,4999.26593768909,0.41894197,-789578200000000.0,10.0,4161544,0.19085263,1.0,1,10.0
35123.082,942,24993164.0,1.0,[ 0.846  0.933 -4.752 -2.43 ],1.0,0.6094194,13682.602865219116,-29344468.0,,0.8676758,11,500.0,11.0,1.1598787,-237.2379,1.0903789e+22,4999.3164,4999.5747,11.0,,1.0,10041.45,,-1.0,3404.2134,-237.2379,4998.707,85062476000.0,True,10362,4999.316401949982,0.41894197,-4.5435775e+17,10.0,4167044,0.23698439,1.0,1,10.0
40474160.0,943,24994940.0,1.0,[ 0.626  1.031 -4.803 -2.386],1.0,0.14710583,13701.015881061554,-29346324.0,,0.2685547,11,500.0,11.0,0.5679253,-232.89505,2.899454e+33,4999.4937,4999.615,11.0,,1.0,11526193.0,,-1.0,5668951.5,-232.89505,4999.3467,141698570000000.0,True,10373,4999.493744992521,0.41894197,-2.3430109e+23,10.0,4172544,0.08856901,1.0,1,10.0
14110834000.0,944,24995234.0,1.0,[ 0.525  0.931 -4.887 -2.574],1.0,0.07887962,13717.856016397476,-29346668.0,,0.2133789,11,500.0,11.0,0.7598318,-239.30165,4.3067855e+35,4999.523,4999.6577,11.0,,1.0,4056242400.0,,-1.0,1283869300.0,-239.30165,4999.4443,3.208969e+16,True,10384,4999.523206061825,0.41894197,-2.8556188e+24,10.0,4178044,0.05758445,1.0,1,10.0
4139.787,945,24994818.0,1.0,[ 0.45   0.708 -4.908 -2.656],1.0,0.18275036,13735.672376394272,-29346180.0,,0.3125,11,500.0,11.0,0.1370811,-231.27863,2290089200000.0,4999.4814,4999.6113,11.0,,1.0,1175.1742,,-1.0,430.23944,-231.27863,4999.299,10753660000.0,True,10395,4999.481718286372,0.41894197,-6595541000000.0,10.0,4183544,0.0954656,1.0,1,10.0
78.41856,946,24993844.0,1.0,[ 0.432  0.597 -4.916 -2.712],1.0,0.5113192,13753.836085319519,-29345170.0,,0.7163086,11,500.0,11.0,0.07646028,-267.75198,4.6082177e+16,4999.3843,4999.5894,11.0,,1.0,26.801964,,-1.0,26.49481,-267.75198,4998.873,662205950.0,True,10406,4999.384408239804,0.41894197,-934068000000000.0,10.0,4189044,0.19217291,1.0,1,10.0
2716.5964,947,24993958.0,1.0,[ 0.373  0.488 -4.917 -2.721],1.0,0.392223,13771.380368471146,-29345200.0,,0.54541016,11,500.0,11.0,0.035388455,-218.86226,1466371300.0,4999.3955,4999.549,11.0,,1.0,776.56476,,-1.0,261.91098,-218.86226,4999.0034,6545210400.0,True,10417,4999.39581596769,0.41894197,-173165020000.0,10.0,4194544,0.16545911,1.0,1,10.0
100998.17,948,24994788.0,1.0,[ 0.263  0.545 -4.928 -2.712],1.0,0.172674,13788.560455560684,-29346128.0,,0.29541016,11,500.0,11.0,0.20510598,-248.36281,4.5330837e+26,4999.479,4999.6016,11.0,,1.0,28647.693,,-1.0,11386.907,-248.36281,4999.306,284621200000.0,True,10428,4999.478802438713,0.41894197,-9.264259e+19,10.0,4200044,0.1092364,1.0,1,10.0
181162.05,949,24994038.0,1.0,[ 0.496  0.583 -4.917 -2.632],1.0,0.32492897,13806.373057603836,-29345340.0,,0.5053711,11,500.0,11.0,2.8120255,-229.81631,1.9245726e+17,4999.404,4999.584,11.0,,1.0,52047.902,,-1.0,16572.78,-229.81631,4999.0786,414167000000.0,True,10439,4999.40353311851,0.41894197,-1909291100000000.0,10.0,4205544,0.16015476,1.0,1,10.0
860669.94,950,24994820.0,1.0,[ 0.322  0.544 -4.945 -2.459],1.0,0.068448156,13825.614628791809,-29346220.0,,0.22314453,11,500.0,11.0,0.1754632,-240.43744,8.521715e+24,4999.482,4999.6367,11.0,,1.0,246296.75,,-1.0,82424.33,-240.43744,4999.4136,2060222900000.0,True,10450,4999.482001089305,0.41894197,-1.2702333e+19,10.0,4211044,0.06748053,1.0,1,10.0
214255170.0,951,20413092.0,1.0,[ 0.536  0.428 -4.927 -2.514],1.0,1746.4355,13842.855122089386,-24764156.0,,2330.7893,11,441.90909090909093,11.0,0.6483931,-227.00241,1.647764e+33,4415.0933,4999.4473,11.0,,1.0,61588624.0,,-1.0,19494910.0,-227.00241,2668.658,487004700000000.0,True,10461,4415.093506290441,0.41894197,-1.7661781e+23,9.999999,4215905,959.18896,1.0,1,9.999999
3215.4229,952,20094610.0,1.0,[ 0.456  0.334 -4.926 -2.493],1.0,2389.667,13859.660441875458,-24445752.0,,3010.6355,11,438.45454545454544,11.0,0.33523417,-237.51523,25506108000000.0,4378.528,4999.496,11.0,,1.0,1129.9791,,-1.0,691.37177,-237.51523,1988.8606,11615202000.0,True,10472,4378.527413296727,0.41894197,-21986047000000.0,9.999999,4220728,960.7843,1.0,1,9.999999
17539.605,953,24990480.0,1.0,[ 0.454  0.392 -4.927 -2.47 ],1.0,1.6073775,13879.66967868805,-29341748.0,,2.1206055,11,500.0,11.0,0.44296256,-220.92946,1.8121182e+23,4999.0474,4999.561,11.0,,1.0,5060.367,,-1.0,1971.2942,-220.92946,4997.4404,49233883000.0,True,10483,4999.047780648775,0.41894197,-1.8522519e+18,10.0,4226228,0.67488873,1.0,1,10.0
678.8402,954,24990848.0,1.0,[ 0.528  0.461 -4.935 -2.543],1.0,0.73939097,13897.490047216415,-29342224.0,,1.2749023,11,500.0,11.0,0.19366372,-245.89075,2.0082388e+20,4999.0845,4999.62,11.0,,1.0,218.77846,,-1.0,146.28725,-245.89075,4998.345,3655360300.0,True,10494,4999.084495816861,0.41894197,-6.1663013e+16,9.999999,4231728,0.3973779,1.0,1,9.999999
65113220.0,955,24989276.0,1.0,[ 0.427  0.406 -4.954 -2.589],1.0,1.2888405,13917.72814488411,-29340402.0,,1.8427734,11,500.0,11.0,0.5687925,-232.67346,9.709157e+24,4998.9277,4999.4814,11.0,,1.0,18718730.0,,-1.0,5919399.5,-232.67346,4997.6387,147893050000000.0,True,10505,4998.927415421518,0.41894197,-1.3557776e+19,10.0,4237228,0.5046318,1.0,1,10.0
9091.378,956,24990978.0,1.0,[ 0.516  0.479 -4.941 -2.635],1.0,0.7548384,13936.47884631157,-29342140.0,,1.1601562,11,500.0,11.0,0.055384077,-237.63617,6.385467e+22,4999.0977,4999.503,11.0,,1.0,2633.2659,,-1.0,1570.8234,-237.63617,4998.343,39255745000.0,True,10516,4999.09757709455,0.41894197,-1.09949445e+18,9.999999,4242728,0.32074186,1.0,1,9.999999
1911.4225,957,24993528.0,1.0,[ 0.442  0.567 -4.956 -2.59 ],1.0,0.32825816,13954.37786245346,-29344826.0,,0.55078125,11,500.0,11.0,0.82245207,-244.35948,1514439800000.0,4999.3525,4999.575,11.0,,1.0,538.5267,,-1.0,244.34108,-244.35948,4999.0244,6106905600.0,True,10527,4999.352586138147,0.41894197,-5360808000000.0,10.0,4248228,0.17003416,1.0,1,10.0
105811820.0,958,24995154.0,1.0,[ 0.374  0.646 -4.973 -2.523],1.0,0.18323864,13971.56658244133,-29346618.0,,0.3334961,11,500.0,11.0,2.8432631,-264.2318,3.6384084e+35,4999.515,4999.6655,11.0,,1.0,30335724.0,,-1.0,9921687.0,-264.2318,4999.332,247989620000000.0,True,10538,4999.515384392869,0.41894197,-2.624706e+24,10.0,4253728,0.09518775,1.0,1,10.0
74.127464,959,24996240.0,1.0,[ 0.256  0.859 -4.967 -2.466],1.0,0.09863281,13985.935107469559,-29347758.0,,0.17578125,11,500.0,11.0,0.5524716,-237.53362,3613319700000000.0,4999.6235,4999.701,11.0,,1.0,21.897312,,-1.0,14.698206,-237.53362,4999.5254,367399740.0,True,10549,4999.624023736878,0.41894197,-261568200000000.0,10.0,4259228,0.056939274,1.0,1,10.0
370391840.0,960,24996448.0,1.0,[ 0.043  0.891 -4.986 -2.591],1.0,0.10768821,14006.111038684845,-29347956.0,,0.15429688,11,500.0,11.0,910.0568,-221.75072,2.2541516e+34,4999.645,4999.6914,11.0,,1.0,106451330.0,,-1.0,33763480.0,-221.75072,4999.537,843982800000000.0,True,10560,4999.644811608109,0.41894197,-6.533125e+23,10.0,4264728,0.04280273,1.0,1,10.0
105.56557,961,24995836.0,1.0,[ 0.044  0.801 -4.992 -2.824],1.0,0.0986772,14026.164386510849,-29347296.0,,0.19189453,11,500.0,11.0,0.16947414,-237.12672,7135388000.0,4999.5835,4999.677,11.0,,1.0,29.637974,,-1.0,14.415791,-237.12672,4999.485,360330100.0,True,10571,4999.583495520568,0.41894197,-367926640000.0,10.0,4270228,0.058318444,1.0,1,10.0
61443230.0,962,24995980.0,1.0,[ 0.134  0.826 -4.985 -2.741],1.0,0.1747603,14046.110828876495,-29347492.0,,0.27490234,11,500.0,11.0,0.21190754,-238.49277,4.4965387e+32,4999.598,4999.698,11.0,,1.0,17606972.0,,-1.0,7506790.0,-238.49277,4999.4233,187628770000000.0,True,10582,4999.598031453734,0.41894197,-9.2271965e+22,10.0,4275728,0.07071011,1.0,1,10.0
1934524.9,963,24996074.0,1.0,[-0.012  0.965 -4.983 -2.592],1.0,0.081853695,14064.986744642258,-29347598.0,,0.1772461,11,500.0,11.0,0.27080238,-229.78685,7.841585e+22,4999.6074,4999.7026,11.0,,1.0,556133.3,,-1.0,175877.05,-229.78685,4999.5254,4396185600000.0,True,10593,4999.60726828814,0.41894197,-1.218526e+18,10.0,4281228,0.047613624,1.0,1,10.0
6134.287,964,24996228.0,1.0,[ 0.074  1.052 -4.978 -2.616],1.0,0.0777255,14082.95750284195,-29347704.0,,0.1303711,11,500.0,11.0,0.18310548,-220.76115,4.892038e+31,4999.6226,4999.6753,11.0,,1.0,1815.4078,,-1.0,989.92615,-220.76115,4999.545,24744106000.0,True,10604,4999.622602624433,0.41894197,-3.0434876e+22,10.0,4286728,0.043336917,1.0,1,10.0
953.1785,965,20251044.0,1.0,[-0.157  1.145 -4.967 -2.604],1.0,914.51373,14098.312251329422,-24602592.0,,1449.9897,11,447.0,11.0,0.05031402,-218.40761,8.459402e+19,4464.2427,4999.7188,11.0,,1.0,302.3594,,-1.0,203.80602,-218.40761,3549.729,3150968300.0,True,10615,4464.242703641204,0.41894197,-4.002249e+16,10.0,4291645,567.0794,1.0,1,10.0
18682.213,966,24649714.0,1.0,[-0.097  1.14  -4.967 -2.619],1.0,224.57887,14115.448074102402,-29001276.0,,260.104,11,496.6363636363636,11.0,0.40848738,-227.53467,366521700000.0,4964.2007,4999.7256,11.0,,1.0,5363.1494,,-1.0,1722.6854,-227.53467,4739.6216,43041460000.0,True,10626,4964.200372181705,0.41894197,-2677462800000.0,10.0,4297108,80.16479,1.0,1,10.0
625.18604,967,24198590.0,1.0,[-0.129  1.23  -4.96  -2.539],1.0,357.23282,14133.184230804443,-28550128.0,,440.01953,11,492.0,11.0,0.056459196,-244.2428,23385705000000.0,4916.9253,4999.712,11.0,,1.0,227.32974,,-1.0,145.77647,-244.2428,4559.6924,3278012000.0,True,10637,4916.925091172374,0.41894197,-21046307000000.0,10.0,4302520,149.78531,1.0,1,10.0
42.67318,968,24540260.0,1.0,[-0.078  1.197 -4.955 -2.555],1.0,481.78488,14151.051656723022,-28891800.0,,530.02783,11,495.27272727272725,11.0,0.85673,-240.68336,3.666038e+16,4951.4688,4999.712,11.0,,1.0,11.741677,,-1.0,10.494712,-240.68336,4469.684,258317400.0,True,10648,4951.468910545539,0.41894197,-833166140000000.0,10.0,4307968,152.35376,1.0,1,10.0
114553110.0,969,17519876.0,1.0,[-0.128  1.158 -4.953 -2.55 ],1.0,3756.1084,14165.010374307632,-21871414.0,,4999.7217,11,376.1818181818182,11.0,0.10548289,-227.24022,3.22768e+28,3756.1084,4999.7217,11.0,,1.0,32902006.0,,-1.0,10509919.0,-227.24022,,262061980000000.0,True,10659,3756.108133792436,0.41894197,-7.81772e+20,10.0,4312106,1847.032,1.0,1,10.0
186.6581,970,12978823.0,1.0,[-0.202  1.218 -4.95  -2.469],1.0,1167.2336,14178.056014537811,-17330168.0,,2669.8362,11,350.6363636363636,11.0,3.221053,-219.96643,3526888000000.0,3497.012,4999.6143,11.0,,1.0,57.2034,,-1.0,42.801186,-219.96643,2329.778,487288350.0,True,10670,3497.011718364383,0.41894197,-8172176700000.0,10.0,4315963,865.87,1.0,1,10.0
4421.8687,971,11683088.0,1.0,[-0.259  1.206 -4.951 -2.49 ],1.0,851.74097,14191.161264419556,-15560808.0,,2229.8474,11,335.1818181818182,11.0,0.10875491,-216.46132,5588777400000.0,3341.5774,4719.684,11.0,,1.0,1247.5665,,-1.0,601.66064,-216.46132,2489.8367,4546823000.0,True,10681,3341.577598145099,0.41894197,-9171548000000.0,10.0,4319650,718.98987,1.0,1,10.0
748.04425,972,17210488.0,1.0,[-0.198  1.215 -4.951 -2.491],1.0,1429.8876,14203.431964159012,-21561996.0,,2379.8645,11,405.6363636363636,11.0,0.08118565,-222.1924,140112720000000.0,4049.7258,4999.7026,11.0,,1.0,252.47736,,-1.0,159.32018,-222.1924,2619.8381,1562570600.0,True,10692,4049.7257281080047,0.41894197,-51509027000000.0,10.0,4324112,900.117,1.0,1,10.0
23379.172,973,22064916.0,1.0,[-0.139  1.234 -4.951 -2.48 ],1.0,1122.6656,14217.081018209457,-26416432.0,,1459.9707,11,466.54545454545456,11.0,0.079732075,-245.90181,673626460000.0,4662.3936,4999.698,11.0,,1.0,6710.039,,-1.0,2162.9548,-245.90181,3539.7275,27138580000.0,True,10703,4662.393134531079,0.41894197,-3598552100000.0,10.0,4329244,571.8445,1.0,1,10.0
4020.632,974,18373394.0,1.0,[-0.189  1.25  -4.955 -2.446],1.0,1211.7599,14230.644636631012,-22724914.0,,2009.9265,11,420.8181818181818,11.0,1.4394891,-215.7066,563037500000000.0,4201.5376,4999.704,11.0,,1.0,1146.6138,,-1.0,400.05646,-215.7066,2989.7776,3806733000.0,True,10714,4201.53758041052,0.41894197,-103256260000000.0,9.999999,4333873,848.80774,1.0,1,9.999999
16654723.0,975,8104026.5,1.0,[-0.249  1.232 -4.956 -2.44 ],1.0,2681.636,14238.97174859047,-10322401.0,,3569.7915,11,269.1818181818182,11.0,0.012225444,-146.32207,3.11449e+31,2681.636,3569.7915,11.0,,1.0,5933539.0,,-1.0,2868740.2,-146.32207,,23883722000000.0,True,10725,2681.6360002867104,0.41894197,-1.2380044e+22,10.0,4336834,955.43414,1.0,1,10.0
5893.0786,976,8659460.0,1.0,[-0.35   1.251 -4.957 -2.37 ],1.0,711.7873,14248.500732421875,-12439186.0,,2509.8398,11,287.1818181818182,11.0,0.0027143299,-200.20886,755773500.0,2861.626,4659.6787,11.0,,1.0,1719.9633,,-1.0,962.3412,-200.20886,2149.8389,5695801000.0,True,10736,2861.626283849741,0.41894197,-109604240000.0,10.0,4339993,685.9707,1.0,1,10.0
143307360.0,977,11023408.0,1.0,[-0.296  1.278 -4.956 -2.357],1.0,3027.0654,14258.59782910347,-15374842.0,,4999.673,11,303.6363636363636,11.0,1.1278522,-208.89798,3.5340542e+32,3027.0654,4999.673,11.0,,1.0,41181280.0,,-1.0,13080924.0,-208.89798,,104895770000000.0,True,10747,3027.065426478765,0.41894197,-8.180179e+22,10.0,4343333,1363.9215,1.0,1,10.0
19446698.0,978,8435238.0,1.0,[-0.409  1.296 -4.959 -2.308],1.0,804.4652,14269.126221179962,-12786714.0,,3029.8242,11,278.3636363636364,11.0,2.5283875,-204.06798,5.9667406e+32,2774.339,4999.698,11.0,,1.0,5561623.0,,-1.0,1925642.0,-204.06798,1969.8739,10482746000000.0,True,10758,2774.33913642687,0.41894197,-1.0629165e+23,10.0,4346395,859.23236,1.0,1,10.0
709810370.0,979,5995319.5,1.0,[-0.489  1.429 -4.953 -2.112],1.0,779.1061,14276.426850795746,-7983824.5,,1779.9824,11,238.9090909090909,11.0,2.0213814,-145.68942,4.1257217e+30,2378.9094,3379.786,11.0,,1.0,204021620.0,,-1.0,64637616.0,-145.68942,1599.8035,224102550000000.0,True,10769,2378.9096250717644,0.41894197,-4.0389773e+21,9.999999,4349023,579.74866,1.0,1,9.999999
43387.1,980,10143228.0,1.0,[-0.37   1.442 -4.962 -2.148],1.0,1036.2875,14284.935020208359,-14494730.0,,2989.8723,11,305.54545454545456,11.0,8.141336,-187.41277,3.7346343e+20,3046.1233,4999.708,11.0,,1.0,12060.256,,-1.0,5921.5806,-187.41277,2009.8357,75864556000.0,True,10780,3046.1230928462055,0.41894197,-8.40924e+16,10.0,4352384,929.7106,1.0,1,10.0
28937498.0,981,6588796.5,1.0,[-0.431  1.355 -4.954 -2.214],1.0,683.67346,14291.456954240799,-9128692.0,,1989.9641,11,252.36363636363637,11.0,19.557188,-177.20078,1.6381149e+35,2513.4473,3819.7378,11.0,,1.0,9248754.0,,-1.0,5166962.5,-177.20078,1829.7737,28697545000000.0,True,10791,2513.4471045959986,0.41894197,-1.0279744e+24,10.0,4355160,520.94086,1.0,1,10.0
106766.52,982,12846044.0,1.0,[-0.308  1.363 -4.957 -2.197],1.0,1106.3501,14302.658750772476,-17197480.0,,2609.9124,11,350.54545454545456,11.0,0.7112952,-213.64514,121954000000.0,3496.1038,4999.666,11.0,,1.0,30688.941,,-1.0,9719.577,-213.64514,2389.7537,88111735000.0,True,10802,3496.1037920547465,0.41894197,-1607689800000.0,10.0,4359016,789.49457,1.0,1,10.0
269091.72,983,16456048.0,1.0,[-0.246  1.371 -4.956 -2.206],1.0,918.25336,14316.97499203682,-20807480.0,,1910.0503,11,401.72727272727275,11.0,0.17456591,-196.14456,2.4329919e+23,4007.8564,4999.6533,11.0,,1.0,81199.32,,-1.0,39255.363,-196.14456,3089.603,656790400000.0,True,10813,4007.8565271021494,0.41894197,-2.1463143e+18,10.0,4363435,627.00397,1.0,1,10.0
97637.18,984,21174704.0,1.0,[-0.189  1.446 -4.952 -2.124],1.0,802.67694,14334.512489080429,-25526156.0,,1219.9648,11,458.90909090909093,11.0,0.2514622,-227.06952,2.9214811e+19,4582.373,4999.6606,11.0,,1.0,28037.973,,-1.0,11298.885,-227.06952,3779.6958,208246490000.0,True,10824,4582.372776723983,0.41894197,-2.3519576e+16,10.0,4368483,420.1949,1.0,1,10.0
1195.189,985,24621924.0,1.0,[-0.13   1.466 -4.957 -2.124],1.0,390.91647,14351.294641256332,-28973354.0,,430.05078,11,496.1818181818182,11.0,1.068237,-233.72775,5.784918e+18,4960.5083,4999.6426,11.0,,1.0,355.9999,,-1.0,212.14613,-233.72775,4569.592,5068172300.0,True,10835,4960.5082950612,0.41894197,-1.0465737e+16,10.0,4373941,123.61865,1.0,1,10.0
29671.525,986,24995396.0,1.0,[-0.096  1.524 -4.955 -2.018],1.0,0.12837358,14367.17357134819,-29346760.0,,0.19628906,11,500.0,11.0,0.6162702,-211.05473,2.9805667e+21,4999.5396,4999.6074,11.0,,1.0,8499.891,,-1.0,2801.7498,-211.05473,4999.411,70032690000.0,True,10846,4999.5395576974925,0.41894197,-2.375551e+17,10.0,4379441,0.04743233,1.0,1,10.0
23787724.0,987,24994740.0,1.0,[-0.012  1.614 -4.941 -2.   ],1.0,0.17382812,14383.43616771698,-29346062.0,,0.2788086,11,500.0,11.0,52.091557,-233.49498,2.6486745e+34,4999.4746,4999.579,11.0,,1.0,6770170.0,,-1.0,2842011.0,-233.49498,4999.3003,71034850000000.0,True,10857,4999.474089613239,0.41894197,-7.081483e+23,10.0,4384941,0.06865914,1.0,1,10.0
86730856.0,988,24991960.0,1.0,[ 0.174  1.695 -4.912 -1.858],1.0,0.22722834,14400.196437120438,-29343080.0,,0.49316406,11,500.0,11.0,0.46949223,-234.12926,1.3508121e+23,4999.196,4999.462,11.0,,1.0,24836598.0,,-1.0,9104422.0,-234.12926,4998.9688,227520220000000.0,True,10868,4999.196034849385,0.41894197,-1.5993695e+18,10.0,4390441,0.1831841,1.0,1,10.0
1194.2411,989,24993948.0,1.0,[ 0.201  1.634 -4.919 -1.964],1.0,0.13503195,14418.283454179764,-29345152.0,,0.25,11,500.0,11.0,0.9578244,-228.59671,1.5553323e+16,4999.395,4999.51,11.0,,1.0,442.1756,,-1.0,383.23907,-228.59671,4999.26,9578650000.0,True,10879,4999.394826889507,0.41894197,-542646640000000.0,10.0,4395941,0.07387232,1.0,1,10.0
6297.414,990,22722840.0,1.0,[ 0.19   1.558 -4.92  -2.062],1.0,4535.937,14434.86014676094,-27074186.0,,4989.618,11,454.72727272727275,11.0,0.00854803,-226.34706,54686570000000.0,4545.9175,4999.5986,11.0,,1.0,1800.824,,-1.0,605.3409,-226.34706,9.980532,15126927000.0,True,10890,4545.917671721115,0.41894197,-32192726000000.0,10.0,4400943,1434.3893,1.0,1,10.0
52754.96,991,24995246.0,1.0,[ 0.189  1.473 -4.924 -2.154],1.0,0.09090909,14453.583864927292,-29346680.0,,0.20898438,11,500.0,11.0,0.9660145,-249.51128,276472660000.0,4999.5244,4999.6426,11.0,,1.0,15197.0205,,-1.0,6017.819,-249.51128,4999.4336,150411530000.0,True,10901,4999.5245143700995,0.41894197,-2438364000000.0,10.0,4406443,0.070378125,1.0,1,10.0
680.5618,992,24995912.0,1.0,[ 0.218  1.418 -4.925 -2.262],1.0,0.08331854,14471.35215306282,-29347434.0,,0.18847656,11,500.0,11.0,0.59264314,-225.29073,11006542000.0,4999.591,4999.6963,11.0,,1.0,193.91696,,-1.0,96.93517,-225.29073,4999.508,2423038700.0,True,10912,4999.591122385444,0.41894197,-458938680000.0,10.0,4411943,0.059820656,1.0,1,10.0
