Bound,Epsilon,WReturnMean,OptimizationReturnMin,EpLenMean,EmpiricalD2Arithmetic,InitialReturnMax,EpisodesSoFar,EmpiricalD2Harmonic,MeanIW,StdWReturnMean,MeanEntropy,Penalization,Inner Iteration,MeanD2-0,TimeElapsed,OptimizationReturnMax,Weights,MinIW,TimestepsSoFar,VarianceInitializer,InitialReturnMean,StdIW,MinTargetPdf,ESSRenyiHarmonic,MinBehavPdf,DivergenceHarmonic,OptimizationReturnMean,InitialBound,ReturnStepMaxmin,Iteration,EpRewMean,InitialReturnStd,LearnableVariance,EpThisIter,InitialReturnMin,ReturnMeanIW,ESSRenyiArithmetic,MaxIW,ReturnStepMax
-4168492800000.0,1.0,5085469.0,,214.8181818181818,1.0,3239.824,35783,1.0,70.09982,,0.41894197,True,1,1.0,45448.77546644211,2149.9045,[ -0.074   0.124 -10.649  -1.73 ],1.7440826,15931906,-1.0,2138.0623,92.89678,-147.91205,11.0,-147.91205,5203590000000.0,1048.1426,-6912687.5,10.0,3253,2138.0620394731945,717.04926,,11,1089.9194,400131070.0,11.0,294.74976,10.0
-4.6573212e+16,1.0,14341286.0,,357.6363636363636,1.0,4999.777,35794,1.0,763.54474,,0.41894197,True,1,1.0,45459.61482357979,3609.9111,[ -0.015   0.145 -10.651  -1.739],0.45543647,15935840,-1.0,3569.811,926.2913,-239.6451,11.0,-239.6451,1.14547e+20,2179.9453,-18692910.0,10.0,3254,3569.8108877201753,1264.0154,,11,1389.8656,9076128000.0,11.0,2672.725,10.0
-5.902982e+20,1.0,24997536.0,,500.0,1.0,4999.78,35805,1.0,165.12201,,0.41894197,True,1,1.0,45475.372997283936,0.056152344,[  0.044   0.147 -10.651  -1.757],0.21981838,15941340,-1.0,4999.7534,391.08322,-231.98543,11.0,-231.98543,1.8401509e+28,0.029873936,-29349200.0,10.0,3255,4999.753409855807,0.017125951,,11,4999.7236,4127637200.0,11.0,1374.1017,10.0
-7.833683e+16,1.0,13197302.0,,348.27272727272725,1.0,4999.786,35816,1.0,15143.687,,0.41894197,True,1,1.0,45486.89269709587,2879.8896,[ -0.015   0.154 -10.653  -1.738],0.67083573,15945171,-1.0,3475.2842,35878.92,-235.5597,11.0,-235.5597,3.240692e+20,1355.3878,-17548940.0,10.0,3256,3475.284206632619,1058.159,,11,2119.8965,216273500000.0,11.0,125675.08,10.0
-8.7800703e+21,1.0,24997404.0,,500.0,1.0,4999.7637,35827,1.0,121369.51,,0.41894197,True,1,1.0,45503.70719575882,0.05810547,[  0.045   0.171 -10.654  -1.732],0.06937398,15950671,-1.0,4999.74,243689.62,-235.54103,11.0,-235.54103,4.071102e+30,0.034845527,-29349032.0,10.0,3257,4999.740533045143,0.019492371,,11,4999.7056,3033889000000.0,11.0,846628.56,10.0
-5.5031305e+18,1.0,24997466.0,,500.0,1.0,4999.7827,35838,1.0,177.64362,,0.41894197,True,1,1.0,45519.86838746071,0.06738281,[  0.13    0.236 -10.656  -1.667],0.23323974,15956171,-1.0,4999.7466,462.89236,-232.1776,11.0,-232.1776,1.5992964e+24,0.031116832,-29349136.0,10.0,3258,4999.746335940257,0.021598576,,11,4999.7153,4440634000.0,11.0,1633.7292,10.0
-1.5763919e+22,1.0,24500796.0,,494.8181818181818,1.0,4999.7607,35849,1.0,76346.164,,0.41894197,True,1,1.0,45538.21249103546,579.9878,[ 9.928e-03  2.055e-01 -1.067e+01 -1.680e+00],0.09642506,15961614,-1.0,4947.019,240619.42,-228.61243,11.0,-228.61243,1.3123372e+31,527.24603,-28852422.0,10.0,3259,4947.018913281256,166.72983,,11,4419.773,1908453900000.0,11.0,837250.4,10.0
-771897000000.0,1.0,9050514.0,,287.09090909090907,1.0,4999.78,35860,1.0,27.48556,,0.41894197,True,1,1.0,45547.46524810791,3289.8877,[ -0.044   0.232 -10.67   -1.664],0.8547582,15964772,-1.0,2861.672,34.81674,-193.43439,11.0,-193.43439,31451740000.0,1151.7799,-13402135.0,10.0,3260,2861.6722122164642,928.08704,,11,1709.8922,163950240.0,11.0,114.7338,10.0
-5.464386e+19,1.0,20611500.0,,441.3636363636364,1.0,4999.7686,35871,1.0,106727.32,,0.41894197,True,1,1.0,45564.27426314354,2899.8875,[-4.769e-03  2.676e-01 -1.067e+01 -1.631e+00],0.09969866,15969627,-1.0,4409.777,251046.45,-231.17633,11.0,-231.17633,1.5768738e+26,2309.896,-24963128.0,10.0,3261,4409.776984373686,1079.5215,,11,2099.881,2380406000000.0,11.0,849734.7,10.0
-1.2453926e+24,1.0,24997520.0,,500.0,1.0,4999.785,35882,1.0,2807841.2,,0.41894197,True,1,1.0,45583.65169405937,0.0625,[  0.048   0.242 -10.665  -1.652],2.9775326,15975127,-1.0,4999.752,8878552.0,-227.68794,11.0,-227.68794,8.1907005e+34,0.029208096,-29349184.0,10.0,3262,4999.751914777373,0.019944144,,11,4999.7227,70188674000000.0,11.0,30884288.0,10.0
-2.6446812e+20,1.0,24997224.0,,500.0,1.0,4999.754,35893,1.0,9117.524,,0.41894197,True,1,1.0,45603.98349356651,0.08251953,[  0.13    0.158 -10.684  -1.691],0.3964274,15980627,-1.0,4999.722,19786.496,-267.96863,11.0,-267.96863,3.6937377e+27,0.05095881,-29348828.0,10.0,3263,4999.722436239471,0.022550503,,11,4999.6714,227909570000.0,11.0,65336.8,10.0
-1.0468199e+24,1.0,24405720.0,,493.72727272727275,1.0,4999.7783,35904,1.0,1796526.1,,0.41894197,True,1,1.0,45623.146988391876,700.02344,[  0.035   0.077 -10.689  -1.694],0.7442717,15986058,-1.0,4936.1143,5585727.0,-219.38031,11.0,-219.38031,5.787018e+34,636.3594,-28757380.0,10.0,3264,4936.114434200711,201.2345,,11,4299.755,44767623000000.0,11.0,19458868.0,10.0
-1.3221904e+25,1.0,24997432.0,,500.0,1.0,4999.769,35915,1.0,380068.44,,0.41894197,True,1,1.0,45639.90763115883,0.053222656,[  0.09    0.15  -10.687  -1.609],0.24559958,15991558,-1.0,4999.743,1045316.1,-236.61447,11.0,-236.61447,9.232136e+36,0.02743253,-29349074.0,10.0,3265,4999.74318763357,0.01860485,,11,4999.716,9500752000000.0,11.0,3650750.0,10.0
-1.588824e+24,1.0,24997450.0,,500.0,1.0,4999.7744,35926,1.0,303742700.0,,0.41894197,True,1,1.0,45659.900780677795,0.08496094,[  0.202   0.19  -10.685  -1.571],0.9141856,15997058,-1.0,4999.744,958146700.0,-245.87259,11.0,-245.87259,1.3331036e+35,0.05530895,-29349102.0,10.0,3266,4999.744788947535,0.0227524,,11,4999.6895,7592860600000000.0,11.0,3333663500.0,10.0
-6.1082133e+24,1.0,24997384.0,,500.0,1.0,4999.7656,35937,1.0,19003016.0,,0.41894197,True,1,1.0,45678.7276096344,0.0625,[  0.312   0.39  -10.684  -1.468],6.41287,16002558,-1.0,4999.7383,59615976.0,-239.5222,11.0,-239.5222,1.9703518e+36,0.035422586,-29349028.0,10.0,3267,4999.7384846504865,0.017326012,,11,4999.703,475025130000000.0,11.0,207523860.0,10.0
-244915470000.0,1.0,24997340.0,,500.0,1.0,4999.7637,35948,1.0,234.12697,,0.41894197,True,1,1.0,45696.48918890953,0.057128906,[  0.211   0.236 -10.683  -1.638],0.06335106,16008058,-1.0,4999.734,721.85223,-248.37755,11.0,-248.37755,3018148000.0,0.02743253,-29348972.0,10.0,3268,4999.734017839506,0.020713925,,11,4999.7065,5852520400.0,11.0,2516.7383,10.0
-110368000000.0,1.0,24997344.0,,500.0,1.0,4999.7656,35959,1.0,410.07736,,0.41894197,True,1,1.0,45714.80012965202,0.08691406,[  0.32    0.257 -10.667  -1.694],0.37929088,16013558,-1.0,4999.734,931.8576,-232.3499,11.0,-232.3499,529337250.0,0.055619672,-29348980.0,10.0,3269,4999.734284052561,0.021721158,,11,4999.6787,10250834000.0,11.0,3295.6948,10.0
-8.912509e+16,1.0,24997316.0,,500.0,1.0,4999.757,35970,1.0,180718.31,,0.41894197,True,1,1.0,45730.056868076324,0.087890625,[  0.288   0.31  -10.672  -1.585],0.008938597,16019058,-1.0,4999.7314,532787.9,-224.3762,11.0,-224.3762,4.1944433e+20,0.062677555,-29348944.0,10.0,3270,4999.731585959396,0.025646282,,11,4999.669,4517451000000.0,11.0,1862800.5,10.0
-6.885381e+17,1.0,24997260.0,,500.0,1.0,4999.753,35981,1.0,46054.723,,0.41894197,True,1,1.0,45744.4886610508,0.059570312,[  0.457   0.328 -10.676  -1.769],16.901335,16024558,-1.0,4999.7256,74837.61,-242.72821,11.0,-242.72821,2.5036535e+22,0.032448508,-29348874.0,10.0,3271,4999.725635112117,0.020904018,,11,4999.6934,1151242600000.0,11.0,224731.66,10.0
-1.05832674e+18,1.0,24997344.0,,500.0,1.0,4999.7646,35992,1.0,28941.242,,0.41894197,True,1,1.0,45762.3254506588,0.067871094,[  0.372   0.343 -10.619  -1.541],0.024273908,16030058,-1.0,4999.7344,74049.02,-239.07358,11.0,-239.07358,5.9149976e+22,0.037420098,-29348982.0,10.0,3272,4999.734247010758,0.020053606,,11,4999.697,723452700000.0,11.0,256354.14,10.0
-321388800000.0,1.0,22724808.0,,454.6363636363636,1.0,4999.7656,36003,1.0,53.086685,,0.41894197,True,1,1.0,45779.3438937664,4999.7656,[  0.604   0.404 -10.607  -1.47 ],0.1488092,16035059,-1.0,4545.2075,77.87824,-234.08891,11.0,-234.08891,5409898000.0,4545.2075,-27076440.0,10.0,3273,4545.207845654156,1437.321,,11,,1324763500.0,11.0,261.868,10.0
-198878100000.0,1.0,24997314.0,,500.0,1.0,4999.768,36014,1.0,1140.8783,,0.41894197,True,1,1.0,45796.492866277695,0.08496094,[  0.592   0.321 -10.61   -1.562],0.03403067,16040559,-1.0,4999.7314,3545.5432,-228.8675,11.0,-228.8675,1532658600.0,0.048162285,-29348956.0,10.0,3274,4999.731384576484,0.024662267,,11,4999.683,28518960000.0,11.0,12352.711,10.0
-3.136814e+20,1.0,24997182.0,,500.0,1.0,4999.7676,36025,1.0,150.7785,,0.41894197,True,1,1.0,45815.9525885582,0.10644531,[  0.575   0.253 -10.623  -1.665],0.5234049,16046059,-1.0,4999.7183,364.9513,-213.17633,11.0,-213.17633,5.196276e+27,0.056818184,-29348822.0,10.0,3275,4999.717936882522,0.031318244,,11,4999.661,3768971000.0,11.0,1299.8224,10.0
-162404060000.0,1.0,24996278.0,,500.0,1.0,4999.7334,36036,1.0,19.419525,,0.41894197,True,1,1.0,45833.775126457214,0.36328125,[  0.409   0.076 -10.635  -1.607],0.31041014,16051559,-1.0,4999.628,39.14436,-223.48827,11.0,-223.48827,1384587800.0,0.25767934,-29347848.0,10.0,3276,4999.627805681174,0.1207549,,11,4999.37,485371840.0,11.0,114.19238,10.0
-236418370000000.0,1.0,24997120.0,,500.0,1.0,4999.763,36047,1.0,105.45469,,0.41894197,True,1,1.0,45850.42611289024,0.114746094,[  0.357   0.098 -10.634  -1.58 ],0.0990527,16057059,-1.0,4999.7124,208.2259,-231.12468,11.0,-231.12468,2951677600000000.0,0.06360973,-29348750.0,10.0,3277,4999.712036445729,0.0326608,,11,4999.6484,2636021000.0,11.0,732.39026,10.0
-2555676700000.0,1.0,24997272.0,,500.0,1.0,4999.7705,36058,1.0,225.36232,,0.41894197,True,1,1.0,45868.482810497284,0.07324219,[  0.24    0.135 -10.636  -1.554],0.69768655,16062559,-1.0,4999.727,555.1853,-219.57228,11.0,-219.57228,343406700000.0,0.029785156,-29348928.0,10.0,3278,4999.727020808553,0.023862738,,11,4999.6973,5633393700.0,11.0,1961.2943,10.0
-7.444974e+21,1.0,24996850.0,,500.0,1.0,4999.765,36069,1.0,453.6298,,0.41894197,True,1,1.0,45886.021296978,0.20800781,[  0.293   0.026 -10.632  -1.583],1.150712,16068059,-1.0,4999.6846,888.595,-240.20306,11.0,-240.20306,2.927129e+30,0.12770773,-29348486.0,10.0,3279,4999.684720115034,0.08098888,,11,4999.557,11338971000.0,11.0,3183.3005,10.0
-1976170400000.0,1.0,20546070.0,,445.90909090909093,1.0,4999.734,36080,1.0,162.59499,,0.41894197,True,1,1.0,45898.72848820686,2570.1108,[  0.369  -0.055 -10.631  -1.64 ],0.013463954,16072964,-1.0,4454.1177,300.91415,-229.72633,11.0,-229.72633,205518950000.0,2024.495,-24897642.0,10.0,3280,4454.11801507025,840.77405,,11,2429.623,3462731800.0,11.0,909.66815,10.0
-3648011600000.0,1.0,21659544.0,,462.6363636363636,1.0,4999.753,36091,1.0,103.43261,,0.41894197,True,1,1.0,45913.88471913338,1510.1553,[  0.412  -0.07  -10.626  -1.524],0.14413841,16078053,-1.0,4620.442,263.2187,-223.11171,11.0,-223.11171,702245600000.0,1130.8439,-26011160.0,10.0,3281,4620.441485661161,557.7301,,11,3489.5977,1440987300.0,11.0,928.09106,10.0
-358969240000000.0,1.0,23928556.0,,488.8181818181818,1.0,4999.6816,36102,1.0,34.84299,,0.41894197,True,1,1.0,45929.21623921394,960.3154,[  0.441  -0.016 -10.625  -1.511],0.44606906,16083430,-1.0,4883.963,62.716408,-228.19803,11.0,-228.19803,6805451000000000.0,844.5971,-28280040.0,10.0,3282,4883.9633721480195,274.69424,,11,4039.3662,855899650.0,11.0,218.552,10.0
-2.9965652e+16,1.0,23748790.0,,486.90909090909093,1.0,4999.723,36113,1.0,488.67258,,0.41894197,True,1,1.0,45944.03565144539,750.23584,[  0.404  -0.061 -10.625  -1.535],0.2351121,16088786,-1.0,4865.864,869.57526,-234.2582,11.0,-234.2582,4.742172e+19,616.3764,-28100350.0,10.0,3283,4865.863664992526,268.62228,,11,4249.4873,11792912000.0,11.0,2726.2302,10.0
-3642327300000.0,1.0,23858056.0,,488.3636363636364,1.0,4999.755,36124,1.0,200.82338,,0.41894197,True,1,1.0,45956.191794633865,520.18945,[  0.343  -0.068 -10.629  -1.546],0.0195368,16094158,-1.0,4880.476,581.254,-234.59528,11.0,-234.59528,698702760000.0,400.91068,-28209664.0,10.0,3284,4880.476120632178,197.50215,,11,4479.5654,4964317000.0,11.0,2036.7489,10.0
-47716990000000.0,1.0,24037718.0,,489.45454545454544,1.0,4999.737,36135,1.0,366.3367,,0.41894197,True,1,1.0,45968.07214808464,1120.0581,[  0.299  -0.033 -10.632  -1.572],0.06637918,16099542,-1.0,4892.328,1084.7408,-226.727,11.0,-226.727,120200600000000.0,1012.6494,-28389296.0,10.0,3285,4892.328177272822,320.68964,,11,3879.6787,9054600000.0,11.0,3795.2898,10.0
-1195539400000000.0,1.0,24950124.0,,499.6363636363636,1.0,4999.67,36146,1.0,1450.7374,,0.41894197,True,1,1.0,45981.09919953346,50.361816,[  0.349  -0.049 -10.631  -1.606],0.27727503,16105038,-1.0,4994.989,3333.5718,-237.53511,11.0,-237.53511,7.548316e+16,45.68075,-29301590.0,10.0,3286,4994.988991197854,14.445643,,11,4949.308,36260830000.0,11.0,11728.91,10.0
-2401609000000000.0,1.0,18943424.0,,427.27272727272725,1.0,4999.6475,36157,1.0,4658.933,,0.41894197,True,1,1.0,45993.42931556702,2550.0564,[  0.408  -0.054 -10.625  -1.625],0.4163789,16109738,-1.0,4265.837,14599.679,-235.1352,11.0,-235.1352,3.0459678e+17,1816.2461,-23294842.0,9.999999,3287,4265.837042720284,863.7465,,11,2449.591,98814200000.0,11.0,50826.93,9.999999
-64305404000000.0,1.0,22625624.0,,472.1818181818182,1.0,4999.677,36168,1.0,50.921513,,0.41894197,True,1,1.0,46007.55312657356,1930.3435,[  0.468  -0.069 -10.624  -1.627],0.032844037,16114932,-1.0,4718.531,131.25537,-249.9481,11.0,-249.9481,218386030000000.0,1649.1971,-26977102.0,10.0,3288,4718.530450992297,600.91016,,11,3069.3333,1202939600.0,11.0,461.1381,10.0
-2951774700000.0,1.0,23630616.0,,483.3636363636364,1.0,4999.74,36179,1.0,51.223,,0.41894197,True,1,1.0,46021.68871974945,1840.4438,[  0.422  -0.028 -10.626  -1.618],1.0430454,16120249,-1.0,4832.26,137.96838,-215.29295,11.0,-215.29295,459751600000.0,1672.9633,-27982202.0,10.0,3289,4832.259636293307,529.0375,,11,3159.2964,1248191600.0,11.0,486.43503,10.0
-1.1394336e+19,1.0,24996238.0,,500.0,1.0,4999.7314,36190,1.0,8983.122,,0.41894197,True,1,1.0,46035.08083510399,0.21533203,[  0.373  -0.012 -10.632  -1.652],0.6682408,16125749,-1.0,4999.6235,26943.086,-243.66177,11.0,-243.66177,6.8565447e+24,0.10768821,-29347816.0,10.0,3290,4999.623844740398,0.07200331,,11,4999.516,224534920000.0,11.0,94140.65,10.0
-1038773100000000.0,1.0,24997014.0,,500.0,1.0,4999.7456,36201,1.0,10.58926,,0.41894197,True,1,1.0,46049.250984191895,0.119140625,[  0.307   0.09  -10.632  -1.622],0.120560855,16131249,-1.0,4999.7017,15.075872,-249.45448,11.0,-249.45448,5.6985377e+16,0.07501776,-29348616.0,10.0,3291,4999.70147426621,0.039231367,,11,4999.6265,264701980.0,11.0,53.6943,10.0
-5.9578966e+23,1.0,22724504.0,,454.72727272727275,1.0,4999.743,36212,1.0,7001880.0,,0.41894197,True,1,1.0,46063.64088201523,4989.7627,[  0.408   0.147 -10.629  -1.576],1.852237,16136251,-1.0,4546.084,22016550.0,-238.28604,11.0,-238.28604,1.8746018e+34,4536.1035,-27076094.0,10.0,3292,4546.08374875683,1434.4419,,11,9.980252,175028520000000.0,11.0,76623850.0,10.0
-479280800000000.0,1.0,24997250.0,,500.0,1.0,4999.78,36223,1.0,1105.2577,,0.41894197,True,1,1.0,46082.092885017395,0.107421875,[  0.533   0.357 -10.612  -1.529],1.140225,16141751,-1.0,4999.7246,1846.3928,-229.76326,11.0,-229.76326,1.2129432e+16,0.052423652,-29348912.0,10.0,3293,4999.724800417404,0.02895306,,11,4999.6724,27628212000.0,11.0,6237.9277,10.0
-2.1236758e+16,1.0,24997262.0,,500.0,1.0,4999.758,36234,1.0,3079.4592,,0.41894197,True,1,1.0,46098.62304544449,0.056640625,[  0.58    0.304 -10.583  -1.291],0.055062193,16147251,-1.0,4999.726,4256.032,-235.0306,11.0,-235.0306,2.3817238e+19,0.024946732,-29348894.0,10.0,3294,4999.726176688923,0.01948959,,11,4999.701,76977816000.0,11.0,12528.872,10.0
-767113700000.0,1.0,24997320.0,,500.0,1.0,4999.7583,36245,1.0,389.43066,,0.41894197,True,1,1.0,46115.43700027466,0.067871094,[  0.401   0.468 -10.602  -1.237],0.2912565,16152751,-1.0,4999.7324,745.51556,-224.27292,11.0,-224.27292,30293146000.0,0.041548297,-29348946.0,10.0,3295,4999.731982254277,0.02036357,,11,4999.6904,9734701000.0,11.0,2566.6897,10.0
-3.905158e+20,1.0,24997284.0,,500.0,1.0,4999.767,36256,1.0,47706.824,,0.41894197,True,1,1.0,46130.199454307556,0.07373047,[  0.392   0.411 -10.615  -1.347],0.8770734,16158251,-1.0,4999.7285,145638.08,-223.87897,11.0,-223.87897,8.053638e+27,0.03497869,-29348930.0,10.0,3296,4999.728344339506,0.020874444,,11,4999.6934,1192549800000.0,11.0,508205.62,10.0
-3.2728853e+16,1.0,24997528.0,,500.0,1.0,4999.7793,36267,1.0,2814.561,,0.41894197,True,1,1.0,46145.24700665474,0.06640625,[  0.22    0.246 -10.622  -1.423],0.18156415,16163751,-1.0,4999.7524,5375.422,-225.49052,11.0,-225.49052,5.656793e+19,0.039861504,-29349196.0,10.0,3297,4999.752819669058,0.021041466,,11,4999.713,70356220000.0,11.0,16094.757,10.0
-811604300000000.0,1.0,24997492.0,,500.0,1.0,4999.7812,36278,1.0,122.620926,,0.41894197,True,1,1.0,46160.1182346344,0.09375,[  0.081   0.158 -10.631  -1.235],0.82491547,16169251,-1.0,4999.7495,143.94159,-221.04082,11.0,-221.04082,3.4785264e+16,0.061523438,-29349158.0,10.0,3298,4999.749071353078,0.027354449,,11,4999.6875,3065211400.0,11.0,391.60175,10.0
-1.2437921e+16,1.0,24997570.0,,500.0,1.0,4999.7705,36289,1.0,505.20596,,0.41894197,True,1,1.0,46176.867203474045,0.029296875,[  0.012   0.236 -10.616  -1.167],0.005333083,16174751,-1.0,4999.7573,937.2811,-238.88348,11.0,-238.88348,8.169742e+18,0.015625,-29349224.0,10.0,3299,4999.7567799261205,0.009462399,,11,4999.741,12628915000.0,11.0,3023.5613,10.0
-3801471000000.0,1.0,24997520.0,,500.0,1.0,4999.7705,36300,1.0,84.5469,,0.41894197,True,1,1.0,46192.400995492935,0.044433594,[  0.056   0.167 -10.624  -1.261],1.1781801,16180251,-1.0,4999.752,111.89544,-223.14514,11.0,-223.14514,762314160000.0,0.025790127,-29349170.0,10.0,3300,4999.751898437978,0.012041671,,11,4999.726,2113462000.0,11.0,394.28787,10.0
-2.6583587e+17,1.0,24997360.0,,500.0,1.0,4999.7646,36311,1.0,374.40125,,0.41894197,True,1,1.0,46209.31267762184,0.059570312,[  0.073   0.24  -10.625  -1.161],2.6857932,16185751,-1.0,4999.736,804.2798,-243.383,11.0,-243.383,3.7320103e+21,0.030939275,-29349004.0,10.0,3301,4999.736069614345,0.020222584,,11,4999.705,9358999000.0,11.0,2766.3748,10.0
-3.3911578e+16,1.0,22766270.0,,474.09090909090907,1.0,4999.7607,36322,1.0,149.17854,,0.41894197,True,1,1.0,46225.36461853981,1569.9402,[ 6.618e-03  2.927e-01 -1.062e+01 -1.070e+00],0.21414387,16190966,-1.0,4738.8457,444.89044,-222.0564,11.0,-222.0564,6.073135e+19,1309.0253,-27117898.0,10.0,3302,4738.845830303255,556.4259,,11,3429.8206,3727174000.0,11.0,1554.8767,10.0
-6.203686e+17,1.0,17605338.0,,408.6363636363636,1.0,4999.768,36333,1.0,194.18634,,0.41894197,True,1,1.0,46238.38602423668,2699.9465,[ -0.042   0.311 -10.618  -1.036],0.02060037,16195461,-1.0,4079.777,273.594,-229.27043,11.0,-229.27043,2.0324232e+22,1779.9554,-21956966.0,10.0,3303,4079.777007970732,980.1817,,11,2299.8215,2779297000.0,11.0,877.62695,10.0
-2.4175584e+17,1.0,24997364.0,,500.0,1.0,4999.7725,36344,1.0,98931.055,,0.41894197,True,1,1.0,46253.56404662132,0.09082031,[  0.011   0.293 -10.619  -1.063],0.15129568,16200961,-1.0,4999.7363,312055.06,-228.99959,11.0,-228.99959,3.0864418e+21,0.054776277,-29349024.0,10.0,3304,4999.7364000463795,0.024461955,,11,4999.6816,2472961600000.0,11.0,1085733.2,10.0
-461045140000.0,1.0,24997404.0,,500.0,1.0,4999.7695,36355,1.0,1289.7738,,0.41894197,True,1,1.0,46266.541704416275,0.060058594,[  0.055   0.269 -10.62   -1.1  ],0.5249245,16206461,-1.0,4999.74,4016.809,-233.79662,11.0,-233.79662,9710277000.0,0.030894887,-29349062.0,10.0,3305,4999.740434876374,0.014653616,,11,4999.7095,32241154000.0,11.0,13991.903,10.0
-4555596600000000.0,1.0,24997020.0,,500.0,1.0,4999.7554,36366,1.0,298939.72,,0.41894197,True,1,1.0,46282.49774503708,0.08642578,[  0.053   0.372 -10.614  -1.03 ],0.13151215,16211961,-1.0,4999.702,945042.1,-239.12453,11.0,-239.12453,1.0924044e+18,0.033069957,-29348640.0,10.0,3306,4999.702091566794,0.024845704,,11,4999.669,7472662000000.0,11.0,3287425.2,10.0
-36461250000000.0,1.0,24996914.0,,500.0,1.0,4999.7476,36377,1.0,10.20098,,0.41894197,True,1,1.0,46296.49220943451,0.107910156,[  0.108   0.464 -10.608  -0.966],0.3825691,16217461,-1.0,4999.691,11.355463,-247.73793,11.0,-247.73793,70206690000000.0,0.051580254,-29348532.0,10.0,3307,4999.6912165544045,0.026800532,,11,4999.6396,254992050.0,11.0,34.05111,10.0
-2.8537736e+24,1.0,23494100.0,,481.09090909090907,1.0,4999.712,36388,1.0,80502.27,,0.41894197,True,1,1.0,46310.00668048859,2089.9087,[-8.962e-03  4.860e-01 -1.060e+01 -9.270e-01],0.898366,16222753,-1.0,4809.6924,232735.98,-224.01173,11.0,-224.01173,4.3010355e+35,1899.8892,-27845642.0,10.0,3308,4809.692496238066,600.7977,,11,2909.8032,2012288100000.0,11.0,814517.75,10.0
-5368239000000000.0,1.0,15634827.0,,383.27272727272725,1.0,4999.726,36399,1.0,274.214,,0.41894197,True,1,1.0,46322.65982031822,2789.8765,[ -0.091   0.437 -10.607  -1.007],0.029082224,16226969,-1.0,3826.1428,254.36191,-228.03552,11.0,-228.03552,1.521922e+18,1616.293,-19986374.0,10.0,3309,3826.142693363965,997.72644,,11,2209.8496,2818862800.0,11.0,695.5007,10.0
-5253602000000000.0,1.0,18435444.0,,418.45454545454544,1.0,4999.7495,36410,1.0,69.033676,,0.41894197,True,1,1.0,46333.74028611183,2469.9082,[ -0.027   0.38  -10.608  -1.099],0.09648687,16231572,-1.0,4179.764,137.93896,-222.34119,11.0,-222.34119,1.4575885e+18,1649.9227,-22787036.0,10.0,3310,4179.763979510852,982.35254,,11,2529.8413,1365488900.0,11.0,464.996,10.0
-3569974200000.0,1.0,14134466.0,,367.72727272727275,1.0,4999.758,36421,1.0,64.0372,,0.41894197,True,1,1.0,46343.457010746,2759.9026,[ -0.086   0.367 -10.609  -1.115],0.3479719,16235617,-1.0,3667.9875,81.84565,-206.08533,11.0,-206.08533,672646370000.0,1428.1327,-18486066.0,10.0,3311,3667.9877462977497,824.82166,,11,2239.8552,1074215200.0,11.0,287.36887,10.0
-1359781100000000.0,1.0,7913180.0,,269.0,1.0,4239.7837,36432,1.0,653.97894,,0.41894197,True,1,1.0,46352.733857154846,2649.9001,[ -0.146   0.368 -10.609  -1.097],4.5434523,16238576,-1.0,2679.8452,799.8648,-164.271,11.0,-164.271,1.8883087e+17,1089.9615,-11042402.0,10.0,3312,2679.8450479530993,855.3419,,11,1589.8835,6397262000.0,11.0,2544.6182,10.0
-314821700000000.0,1.0,11880085.0,,339.0,1.0,4119.751,36443,1.0,694.6539,,0.41894197,True,1,1.0,46363.42104911804,2319.909,[ -0.097   0.451 -10.597  -1.018],1.1071694,16242305,-1.0,3379.789,1181.702,-194.43607,11.0,-194.43607,1.1353904e+16,1579.9473,-14834642.0,10.0,3313,3379.7892348346936,676.098,,11,1799.842,5174224000.0,11.0,4088.2495,10.0
-4986033000000000.0,1.0,22489532.0,,472.45454545454544,1.0,4999.7354,36454,1.0,400.1038,,0.41894197,True,1,1.0,46378.65542459488,1139.9954,[ -0.039   0.475 -10.597  -1.012],0.17480049,16247502,-1.0,4720.6333,522.1564,-216.79636,11.0,-216.79636,1.312909e+18,860.8935,-26841116.0,10.0,3314,4720.633415602814,452.9384,,11,3859.74,8804521000.0,11.0,1509.9846,10.0
-204892180000.0,1.0,24997176.0,,500.0,1.0,4999.746,36465,1.0,4.180504,,0.41894197,True,1,1.0,46393.125993967056,0.06298828,[ 9.981e-03  4.548e-01 -1.060e+01 -1.045e+00],0.30351573,16253002,-1.0,4999.7173,5.35235,-228.59027,11.0,-228.59027,2214775800.0,0.034179688,-29348786.0,10.0,3315,4999.717316035831,0.019031014,,11,4999.683,104500620.0,11.0,18.28251,10.0
-37863470000000.0,1.0,24997068.0,,500.0,1.0,4999.742,36476,1.0,697.0192,,0.41894197,True,1,1.0,46409.58315324783,0.059570312,[  0.069   0.463 -10.593  -1.027],0.29624966,16258502,-1.0,4999.7065,1359.5402,-239.18243,11.0,-239.18243,75642280000000.0,0.024192117,-29348668.0,9.999999,3316,4999.70687763427,0.01892251,,11,4999.6826,17423320000.0,11.0,4639.4556,9.999999
