ReturnStepMaxmin,InitialBound,Penalization,MeanD2-0,StdWReturnMean,EpRewMean,WReturnMean,MaxIW,Iteration,LearnableVariance,OptimizationReturnMin,Epsilon,Inner Iteration,ESSRenyiArithmetic,EmpiricalD2Harmonic,TimestepsSoFar,ESSRenyiHarmonic,MinTargetPdf,ReturnStepMax,TimeElapsed,MeanEntropy,MeanIW,EpLenMean,EpisodesSoFar,EmpiricalD2Arithmetic,Bound,Weights,OptimizationReturnMean,VarianceInitializer,OptimizationReturnMax,DivergenceHarmonic,InitialReturnMean,MinIW,MinBehavPdf,EpThisIter,InitialReturnMax,StdIW,ReturnMeanIW,InitialReturnMin,InitialReturnStd
10.0,-29344252.0,True,1.0,,4999.325159690848,24993252.0,112785.125,2372,,,1.0,1,11.0,1.0,11601149,11.0,-238.73172,10.0,35843.84313607216,0.41894197,11259.484,500.0,26092,1.0,-115824180000000.0,[ 0.521  3.574 -7.805 -5.872],0.16987748,-1.0,0.27392578,705208900000000.0,4999.325,0.9873247,-238.73172,11,4999.429,32246.512,281415480000.0,4999.1553,0.07921506
10.0,-24799668.0,True,1.0,,4091.23661307306,20448756.0,21408.807,2373,,,1.0,1,11.0,1.0,11605652,11.0,-232.86615,10.0,35859.28475022316,0.41894197,2265.3435,409.3636363636364,26103,1.0,-229350950000000.0,[ 0.535  3.479 -7.807 -5.952],4091.2366,-1.0,4999.398,2777345200000000.0,4091.2366,0.98921645,-232.86615,11,4999.398,6094.631,56611893000.0,,1926.276
9.999999,-29344582.0,True,1.0,,4999.357643649667,24993578.0,1471.8134,2374,,,1.0,1,11.0,1.0,11611152,11.0,-238.51974,9.999999,35879.24021911621,0.41894197,425.38126,500.0,26114,1.0,-104927740000000.0,[ 0.534  3.563 -7.821 -5.861],0.14528586,-1.0,0.25146484,581450600000000.0,4999.3574,5.66625,-238.51974,11,4999.464,519.82587,10631697000.0,4999.2124,0.06926306
10.0,-29345400.0,True,1.0,,4999.425778352805,24994260.0,14325.897,2375,,,1.0,1,11.0,1.0,11616652,11.0,-223.43028,10.0,35898.10574769974,0.41894197,1671.4113,500.0,26125,1.0,-23638361000000.0,[ 0.548  3.639 -7.826 -5.763],0.10258345,-1.0,0.20019531,29410191000000.0,4999.4253,0.13829544,-223.43028,11,4999.5234,4082.5938,41775280000.0,4999.323,0.05584522
10.0,-29345890.0,True,1.0,,4999.468505139194,24994686.0,9272.1045,2376,,,1.0,1,11.0,1.0,11622152,11.0,-261.34094,10.0,35918.33566021919,0.41894197,1067.9747,500.0,26136,1.0,-3031464100000.0,[ 0.553  3.707 -7.82  -5.658],0.06711648,-1.0,0.15917969,476880340000.0,4999.4683,0.046446323,-261.34094,11,4999.5605,2620.626,26693075000.0,4999.4014,0.047150005
9.999999,-29346040.0,True,1.0,,4999.481251412238,24994814.0,6298.182,2377,,,1.0,1,11.0,1.0,11627652,11.0,-218.31819,9.999999,35938.12531352043,0.41894197,660.27435,500.0,26147,1.0,-17434102000000.0,[ 0.522  3.766 -7.832 -5.553],0.15900213,-1.0,0.24560547,16023620000000.0,4999.4814,1.5130901,-218.31819,11,4999.568,1788.287,16503435000.0,4999.3223,0.07383989
10.0,-29346098.0,True,1.0,,4999.486988779673,24994872.0,2663.1582,2378,,,1.0,1,11.0,1.0,11633152,11.0,-239.75146,10.0,35958.454551935196,0.41894197,481.0827,500.0,26158,1.0,-2163464600000.0,[ 0.529  3.684 -7.84  -5.647],0.08074396,-1.0,0.16015625,244479800000.0,4999.487,0.5511917,-239.75146,11,4999.5664,889.9019,12024664000.0,4999.4062,0.049923353
9.999999,-29345238.0,True,1.0,,4999.415562199659,24994158.0,412.31577,2379,,,1.0,1,11.0,1.0,11638652,11.0,-220.42578,9.999999,35978.176961660385,0.41894197,108.08172,500.0,26169,1.0,-30731558000000.0,[ 0.492  3.618 -7.868 -5.742],0.10995206,-1.0,0.18017578,49877580000000.0,4999.4155,2.6618035,-220.42578,11,4999.486,140.26569,2701426200.0,4999.3057,0.04920707
9.999999,-29344608.0,True,1.0,,4999.352530645538,24993528.0,4906478.0,2380,,,1.0,1,11.0,1.0,11644152,11.0,-229.74565,9.999999,35995.94916009903,0.41894197,602346.4,500.0,26180,1.0,-2.9668177e+18,[ 0.484  3.544 -7.881 -5.842],0.15971236,-1.0,0.28857422,4.6493415e+23,4999.3525,6.8602967,-229.74565,11,4999.4814,1444977.6,15055264000000.0,4999.193,0.08417939
10.0,-29343024.0,True,1.0,,4999.222705195414,24992228.0,202372.42,2381,,,1.0,1,11.0,1.0,11649652,11.0,-245.82848,10.0,36012.4732067585,0.41894197,22150.941,500.0,26191,1.0,-72794810000000.0,[ 0.686  3.796 -7.846 -6.222],0.17973189,-1.0,0.30419922,275696420000000.0,4999.223,0.5126239,-245.82848,11,4999.347,57965.934,553576370000.0,4999.043,0.10157104
10.0,-24800162.0,True,1.0,,4091.2749039084797,20449140.0,1735.5435,2382,,,1.0,1,11.0,1.0,11654155,11.0,-220.62923,10.0,36025.90762901306,0.41894197,267.6477,409.3636363636364,26202,1.0,-5577318600000.0,[ 0.645  3.863 -7.859 -6.125],4091.275,-1.0,4999.463,1639191400000.0,4091.275,0.3377088,-220.62923,11,4999.463,491.46826,6685283300.0,,1926.2941
10.0,-24800190.0,True,1.0,,4091.2801585761295,20449194.0,16661.496,2383,,,1.0,1,11.0,1.0,11658658,11.0,-223.88472,10.0,36040.811673641205,0.41894197,1844.7421,409.3636363636364,26213,1.0,-75511540000000.0,[ 0.654  3.895 -7.877 -6.006],4091.2798,-1.0,4999.455,300828840000000.0,4091.2798,0.04151495,-223.88472,11,4999.455,4717.7036,46102390000.0,,1926.297
9.999999,-29344108.0,True,1.0,,4999.307569946159,24993078.0,1887.2523,2384,,,1.0,1,11.0,1.0,11664158,11.0,-239.35802,9.999999,36056.63911652565,0.41894197,402.45178,500.0,26224,1.0,-221649670000000.0,[ 0.665  3.82  -7.872 -6.106],0.15904652,-1.0,0.31933594,2594857600000000.0,4999.3076,6.1375318,-239.35802,11,4999.468,583.22125,10058579000.0,4999.1484,0.09782689
9.999999,-29343166.0,True,1.0,,4999.223942551175,24992244.0,7175.43,2385,,,1.0,1,11.0,1.0,11669658,11.0,-246.52881,9.999999,36073.42751073837,0.41894197,1488.045,500.0,26235,1.0,-676617940000000.0,[ 0.665  3.738 -7.879 -6.199],0.14972478,-1.0,0.32714844,2.418139e+16,4999.2236,1.6297121,-246.52881,11,4999.4014,2460.8987,37190234000.0,4999.074,0.100205645
10.0,-27070560.0,True,1.0,,4544.700365398122,22719732.0,1998.8181,2386,,,1.0,1,11.0,1.0,11674659,11.0,-225.6517,10.0,36088.91342973709,0.41894197,616.0537,454.6363636363636,26246,1.0,-1032165700000000.0,[ 0.665  3.643 -7.88  -6.281],4544.7,-1.0,4999.368,5.6278086e+16,4544.7,0.36586416,-225.6517,11,4999.368,751.4201,15394035000.0,,1437.1604
10.0,-27069514.0,True,1.0,,4545.502201678211,22718688.0,48207.223,2387,,,1.0,1,11.0,1.0,11679661,11.0,-236.10007,10.0,36104.871078014374,0.41894197,6343.1167,454.72727272727275,26257,1.0,-2701728200000000.0,[ 0.649  3.545 -7.891 -6.356],4535.5205,-1.0,4989.3823,3.8555595e+17,4545.502,0.1597952,-236.10007,11,4999.364,13809.84,158507300000.0,9.981402,1434.2576
9.999998,-29338884.0,True,1.0,,4998.868307920674,24988686.0,219197.73,2388,,,1.0,1,11.0,1.0,11685161,11.0,-240.26654,9.999998,36122.64262223244,0.41894197,23394.947,500.0,26268,1.0,-2742507300000000.0,[ 0.621  3.454 -7.888 -6.437],0.19153942,-1.0,0.3623047,3.972631e+17,4998.868,3.7078617,-240.26654,11,4999.039,62694.625,584585840000.0,4998.677,0.11649883
9.999999,-29341354.0,True,1.0,,4999.053865385044,24990540.0,40154.684,2389,,,1.0,1,11.0,1.0,11690661,11.0,-235.46306,9.999999,36138.654711961746,0.41894197,4083.16,500.0,26279,1.0,-2.2275401e+16,[ 0.652  3.511 -7.882 -6.33 ],0.28440163,-1.0,0.6254883,2.6211458e+19,4999.0537,1.667596,-235.46306,11,4999.395,11422.963,102052440000.0,4998.7695,0.15478767
9.999999,-29339850.0,True,1.0,,4998.941336491377,24989414.0,14602.21,2390,,,1.0,1,11.0,1.0,11696161,11.0,-244.88016,9.999999,36159.142570734024,0.41894197,1547.577,500.0,26290,1.0,-33522580000000.0,[ 0.65   3.419 -7.888 -6.415],0.24880148,-1.0,0.4736328,59237414000000.0,4998.9414,0.63126975,-244.88016,11,4999.166,4152.456,38669566000.0,4998.6924,0.15714942
9.999998,-27068546.0,True,1.0,,4544.529899123509,22718028.0,22369.236,2391,,,1.0,1,11.0,1.0,11701162,11.0,-243.93164,9.999998,36176.50285291672,0.41894197,3590.7412,454.6363636363636,26301,1.0,-4.883833e+16,[ 0.661  3.543 -7.891 -6.398],4544.53,-1.0,4999.175,1.2602037e+20,4544.53,0.08376276,-243.93164,11,4999.175,6535.8413,89729840000.0,,1437.1066
10.0,-29341448.0,True,1.0,,4999.07478289104,24990750.0,12706.769,2392,,,1.0,1,11.0,1.0,11706662,11.0,-249.6251,10.0,36193.665828228,0.41894197,2009.5726,500.0,26312,1.0,-2904814000000000.0,[ 0.675  3.628 -7.891 -6.308],0.1558505,-1.0,0.36669922,4.4576277e+17,4999.0747,0.05832078,-249.6251,11,4999.2856,3608.4658,50220237000.0,4998.919,0.10089833
9.999998,-29340520.0,True,1.0,,4998.995500752655,24989956.0,46120.54,2393,,,1.0,1,11.0,1.0,11712162,11.0,-228.66188,9.999998,36211.21445083618,0.41894197,4970.899,500.0,26323,1.0,-2292657300000000.0,[ 0.656  3.536 -7.899 -6.389],0.20166016,-1.0,0.44335938,2.7767075e+17,4998.9956,0.27928776,-228.66188,11,4999.2373,13122.223,124224360000.0,4998.794,0.109352015
9.999999,-27070384.0,True,1.0,,4544.685776087224,22719586.0,34871.027,2394,,,1.0,1,11.0,1.0,11717163,11.0,-259.99942,9.999999,36229.05970072746,0.41894197,3782.2617,454.6363636363636,26334,1.0,-501473970000000.0,[ 0.652  3.647 -7.896 -6.333],4544.6855,-1.0,4999.344,1.3279901e+16,4544.6855,0.98515594,-259.99942,11,4999.344,9921.34,94525530000.0,,1437.1558
9.999998,-22526976.0,True,1.0,,3636.7059212032677,18176178.0,10029.207,2395,,,1.0,1,11.0,1.0,11721167,11.0,-242.16267,9.999998,36245.442992687225,0.41894197,1423.9805,364.0,26345,1.0,-129771630000000.0,[ 0.626  3.718 -7.897 -6.233],3636.706,-1.0,4999.33,889176540000000.0,3636.706,0.050413925,-242.16267,11,4999.33,3017.426,35581256000.0,,2224.9827
10.0,-29343428.0,True,1.0,,4999.246901907943,24992472.0,1500.3844,2396,,,1.0,1,11.0,1.0,11726667,11.0,-240.28714,10.0,36265.306384801865,0.41894197,459.48157,500.0,26356,1.0,-167222690000000.0,[ 0.6    3.81  -7.904 -6.153],0.20938388,-1.0,0.3828125,1476951100000000.0,4999.247,1.5277058,-240.28714,11,4999.4204,546.0939,11483322000.0,4999.0376,0.12776253
10.0,-29344684.0,True,1.0,,4999.366513434403,24993666.0,3648486100.0,2397,,,1.0,1,11.0,1.0,11732167,11.0,-224.32152,10.0,36286.0445830822,0.41894197,332671580.0,500.0,26367,1.0,-2.7831199e+23,[ 0.579  3.912 -7.909 -6.085],0.16188742,-1.0,0.2685547,4.0914837e+33,4999.3667,149.70049,-224.32152,11,4999.473,1048555600.0,8314701000000000.0,4999.2046,0.07997995
10.0,-29345028.0,True,1.0,,4999.392420106187,24993924.0,3437315.8,2398,,,1.0,1,11.0,1.0,11737667,11.0,-234.40993,10.0,36305.88829922676,0.41894197,330800.03,500.0,26378,1.0,-2.1119754e+19,[ 0.698  3.938 -7.877 -5.869],0.19136186,-1.0,0.3017578,2.356047e+25,4999.3926,3.2015505,-234.40993,11,4999.503,982791.94,8268055000000.0,4999.201,0.0858084
9.999999,-27073892.0,True,1.0,,4545.899355655057,22722660.0,1466.0753,2399,,,1.0,1,11.0,1.0,11742669,11.0,-227.77745,9.999999,36321.58657121658,0.41894197,240.24722,454.72727272727275,26389,1.0,-1671913100000.0,[ 0.841  4.052 -7.741 -5.766],4535.9204,-1.0,4989.5845,146584700000.0,4545.899,0.08112125,-227.77745,11,4999.5635,420.89282,6003071000.0,9.979074,1434.384
10.0,-29345004.0,True,1.0,,4999.383156576287,24993834.0,1970.4733,2400,,,1.0,1,11.0,1.0,11748169,11.0,-239.98024,10.0,36338.52075266838,0.41894197,292.50705,500.0,26400,1.0,-181770600000000.0,[ 0.841  3.949 -7.773 -5.829],0.22496448,-1.0,0.3725586,1745055500000000.0,4999.383,0.32998648,-239.98024,11,4999.531,587.27167,7310999600.0,4999.158,0.11512034
10.0,-29345576.0,True,1.0,,4999.434549260596,24994346.0,1483.4022,2401,,,1.0,1,11.0,1.0,11753669,11.0,-232.83119,10.0,36357.13343501091,0.41894197,280.26804,500.0,26411,1.0,-9975200000000.0,[ 0.844  4.039 -7.771 -5.743],0.10981889,-1.0,0.2397461,5248295400000.0,4999.4346,0.7298539,-232.83119,11,4999.5645,453.80115,7005183000.0,4999.3247,0.07521217
10.0,-29345234.0,True,1.0,,4999.413874284444,24994138.0,19611.682,2402,,,1.0,1,11.0,1.0,11759169,11.0,-243.9288,10.0,36376.523002147675,0.41894197,3617.2344,500.0,26422,1.0,-817095700000000.0,[ 0.866  3.964 -7.76  -5.84 ],0.14581853,-1.0,0.21923828,3.5258336e+16,4999.414,2.6652174,-243.9288,11,4999.4873,7231.1016,90408530000.0,4999.268,0.074036
10.0,-29344720.0,True,1.0,,4999.365012445287,24993650.0,1286.1697,2403,,,1.0,1,11.0,1.0,11764669,11.0,-232.27396,10.0,36395.41719985008,0.41894197,242.56134,500.0,26433,1.0,-1999304500000.0,[ 1.001  3.754 -7.77  -5.833],0.12863992,-1.0,0.23632812,209863720000.0,4999.3647,4.9437,-232.27396,11,4999.4727,449.2927,6062222000.0,4999.2363,0.08756685
10.0,-29344630.0,True,1.0,,4999.353881637821,24993540.0,19634.436,2404,,,1.0,1,11.0,1.0,11770169,11.0,-254.42189,10.0,36414.23649930954,0.41894197,2559.0708,500.0,26444,1.0,-33615686000000.0,[ 0.982  3.789 -7.795 -5.717],0.11607777,-1.0,0.2602539,59461805000000.0,4999.354,1.3698864,-254.42189,11,4999.498,5823.319,63959106000.0,4999.238,0.08726088
10.0,-27071616.0,True,1.0,,4544.784696862796,22720576.0,61897.414,2405,,,1.0,1,11.0,1.0,11775170,11.0,-234.77956,10.0,36430.795397520065,0.41894197,9123.635,454.6363636363636,26455,1.0,-923193700000000.0,[ 1.007  3.715 -7.788 -5.814],4544.7847,-1.0,4999.4644,4.4997784e+16,4544.7847,0.9981604,-234.77956,11,4999.4644,18620.756,228006350000.0,,1437.1871
9.999999,-27071684.0,True,1.0,,4545.70318254636,22720696.0,1900.3715,2406,,,1.0,1,11.0,1.0,11780172,11.0,-219.77507,9.999999,36450.622433662415,0.41894197,292.06702,454.72727272727275,26466,1.0,-21154081000000.0,[ 1.002  3.641 -7.802 -5.914],4535.723,-1.0,4989.4507,23622205000000.0,4545.703,0.065290265,-219.77507,11,4999.4307,528.84393,7297396000.0,9.980164,1434.3215
9.999999,-29344646.0,True,1.0,,4999.362400847168,24993624.0,98.467026,2407,,,1.0,1,11.0,1.0,11785672,11.0,-228.13521,9.999999,36470.391033411026,0.41894197,31.645086,500.0,26477,1.0,-172325930000.0,[ 0.956  3.724 -7.814 -5.834],0.17884411,-1.0,0.27734375,1554271000.0,4999.3623,2.3606753,-228.13521,11,4999.461,32.014244,790924400.0,4999.1836,0.065309495
10.0,-27072322.0,True,1.0,,4544.853558536676,22721262.0,31081.26,2408,,,1.0,1,11.0,1.0,11790673,11.0,-249.51096,10.0,36489.45585370064,0.41894197,3095.3096,454.6363636363636,26488,1.0,-104396654000000.0,[ 0.919  3.827 -7.858 -5.79 ],4544.8535,-1.0,4999.4673,574841700000000.0,4544.8535,0.11061598,-249.51096,11,4999.4673,8866.813,77358890000.0,,1437.209
9.999999,-29345876.0,True,1.0,,4999.459640907353,24994596.0,6092.3105,2409,,,1.0,1,11.0,1.0,11796173,11.0,-237.90717,9.999999,36506.97820901871,0.41894197,646.4175,500.0,26499,1.0,-4673912700000.0,[ 0.933  3.903 -7.847 -5.693],0.11297052,-1.0,0.2397461,1145858600000.0,4999.4595,1.0075663,-237.90717,11,4999.5864,1726.9229,16156951000.0,4999.3467,0.07076817
10.0,-29345318.0,True,1.0,,4999.418829469093,24994192.0,1736.9211,2410,,,1.0,1,11.0,1.0,11801673,11.0,-235.74162,10.0,36521.631752967834,0.41894197,256.9863,500.0,26510,1.0,-11716509000000.0,[ 0.961  3.846 -7.85  -5.801],0.13383345,-1.0,0.22753906,7243081000000.0,4999.419,0.12598862,-235.74162,11,4999.5127,487.21475,6423097000.0,4999.285,0.06765551
10.0,-29344210.0,True,1.0,,4999.315584387306,24993156.0,3362.9536,2411,,,1.0,1,11.0,1.0,11807173,11.0,-248.57388,10.0,36541.05327916145,0.41894197,467.40167,500.0,26521,1.0,-275226320000000.0,[ 0.785  3.669 -7.844 -5.798],0.18656783,-1.0,0.32763672,4000974600000000.0,4999.3154,0.86764926,-248.57388,11,4999.4565,965.4529,11681737000.0,4999.129,0.106604524
10.0,-27073564.0,True,1.0,,4545.87849506313,22722446.0,13115.327,2412,,,1.0,1,11.0,1.0,11812175,11.0,-217.59155,10.0,36558.76923584938,0.41894197,1362.725,454.72727272727275,26532,1.0,-6206885700000.0,[ 0.773  3.76  -7.842 -5.713],4535.8965,-1.0,4989.5283,2012667700000.0,4545.8784,0.11270134,-217.59155,11,4999.5107,3729.923,34058912000.0,9.982592,1434.3762
10.0,-24800348.0,True,1.0,,4090.3818569104205,20449274.0,463.89044,2413,,,1.0,1,11.0,1.0,11816677,11.0,-242.75719,10.0,36574.36817765236,0.41894197,106.50485,409.27272727272725,26543,1.0,-1066370330000.0,[ 0.757  3.694 -7.855 -5.817],4090.382,-1.0,4999.489,59766854000.0,4090.382,0.9684137,-242.75719,11,4999.489,154.46362,2657431300.0,,1928.2245
10.0,-27072492.0,True,1.0,,4544.865609233582,22721386.0,17011738.0,2414,,,1.0,1,11.0,1.0,11821678,11.0,-227.30542,10.0,36588.91314840317,0.41894197,1560072.5,454.6363636363636,26554,1.0,-1.302137e+22,[ 0.729  3.658 -7.896 -5.926],4544.8657,-1.0,4999.496,8.95617e+30,4544.8657,0.30983284,-227.30542,11,4999.496,4886315.5,38989768000000.0,,1437.2128
9.999999,-29344040.0,True,1.0,,4999.313074350651,24993132.0,213.73697,2415,,,1.0,1,11.0,1.0,11827178,11.0,-226.54161,9.999999,36606.71130275726,0.41894197,78.19451,500.0,26565,1.0,-2208830800000.0,[ 0.406  3.301 -7.95  -5.801],0.13871627,-1.0,0.22949219,257274720000.0,4999.313,0.6867232,-226.54161,11,4999.404,83.571915,1954306200.0,4999.1743,0.078531355
10.0,-29345192.0,True,1.0,,4999.414209916746,24994144.0,135010.84,2416,,,1.0,1,11.0,1.0,11832678,11.0,-247.08173,10.0,36622.38948512077,0.41894197,21095.182,500.0,26576,1.0,-7.448137e+17,[ 0.434  3.415 -7.948 -5.76 ],0.11252663,-1.0,0.15722656,2.9303304e+22,4999.414,0.43658778,-247.08173,11,4999.459,38531.02,527241970000.0,4999.302,0.04459379
10.0,-29344714.0,True,1.0,,4999.369427092678,24993696.0,486.79138,2417,,,1.0,1,11.0,1.0,11838178,11.0,-244.4832,10.0,36639.800870895386,0.41894197,80.86811,500.0,26587,1.0,-604553400000.0,[ 0.339  3.187 -7.98  -5.765],0.13707386,-1.0,0.22509766,19177097000.0,4999.369,3.3177266,-244.4832,11,4999.4575,138.3085,2021189400.0,4999.2324,0.056913953
10.0,-29345156.0,True,1.0,,4999.412548608311,24994128.0,61590.277,2418,,,1.0,1,11.0,1.0,11843678,11.0,-221.59764,10.0,36658.00429749489,0.41894197,5759.0566,500.0,26598,1.0,-17246760000000.0,[ 0.125  3.203 -8.057 -5.662],0.1356978,-1.0,0.203125,15450757000000.0,4999.4126,0.009096276,-221.59764,11,4999.48,17659.941,143946330000.0,4999.277,0.06556156
9.999999,-29344418.0,True,1.0,,4999.345631489656,24993458.0,20855.512,2419,,,1.0,1,11.0,1.0,11849178,11.0,-235.68561,9.999999,36675.45109438896,0.41894197,3248.1523,500.0,26609,1.0,-181075280000000.0,[ 0.141  3.148 -8.056 -5.773],0.17080966,-1.0,0.26171875,1730447800000000.0,4999.3457,0.1312235,-235.68561,11,4999.4365,6220.074,81180110000.0,4999.175,0.08514748
9.999998,-24799628.0,True,1.0,,4091.232100081064,20448714.0,1213.4918,2420,,,1.0,1,11.0,1.0,11853681,11.0,-221.09235,9.999998,36691.60099983215,0.41894197,114.73291,409.3636363636364,26620,1.0,-112241750000000.0,[ 0.126  3.061 -8.059 -5.86 ],4091.232,-1.0,4999.4033,665469100000000.0,4091.232,0.063117556,-221.09235,11,4999.4033,347.4847,2862459100.0,,1926.2742
10.0,-29342622.0,True,1.0,,4999.170111698435,24991702.0,6707.45,2421,,,1.0,1,11.0,1.0,11859181,11.0,-236.67223,10.0,36711.92341256142,0.41894197,1183.2994,500.0,26631,1.0,-5517016600000.0,[ 0.36   3.091 -7.986 -5.824],0.2438299,-1.0,0.50634766,1590637400000.0,4999.17,1.0730399,-236.67223,11,4999.4326,2162.8943,29572846000.0,4998.9263,0.158156
9.999998,-29343428.0,True,1.0,,4999.255089468191,24992554.0,171697150.0,2422,,,1.0,1,11.0,1.0,11864681,11.0,-230.29591,9.999998,36730.85686826706,0.41894197,15925536.0,500.0,26642,1.0,-5.570293e+22,[ 0.293  3.04  -7.97  -5.915],0.058904473,-1.0,0.20605469,1.6390705e+32,4999.255,17.908113,-230.29591,11,4999.4023,49262536.0,398010660000000.0,4999.1963,0.059018534
10.0,-29343388.0,True,1.0,,4999.256647616871,24992568.0,1054.7506,2423,,,1.0,1,11.0,1.0,11870181,11.0,-235.57869,10.0,36751.542701244354,0.41894197,302.48602,500.0,26653,1.0,-27274468000000.0,[ 0.229  2.625 -8.177 -5.738],0.21848367,-1.0,0.33447266,39275680000000.0,4999.2563,0.60412914,-235.57869,11,4999.3726,382.234,7559944700.0,4999.038,0.09222948
9.999999,-29342156.0,True,1.0,,4999.135784438331,24991360.0,28288.584,2424,,,1.0,1,11.0,1.0,11875681,11.0,-231.65083,9.999999,36771.29400086403,0.41894197,3039.6094,500.0,26664,1.0,-1771755600000000.0,[ 0.274  2.529 -8.171 -5.803],0.14648438,-1.0,0.3828125,1.6581448e+17,4999.136,0.03224615,-231.65083,11,4999.372,8028.523,75960656000.0,4998.9893,0.11320671
10.0,-29343300.0,True,1.0,,4999.259679783956,24992596.0,30984.66,2425,,,1.0,1,11.0,1.0,11881181,11.0,-238.60884,10.0,36791.150208711624,0.41894197,2872.3245,500.0,26675,1.0,-245515530000000.0,[ 0.262  2.626 -8.174 -5.726],0.073996805,-1.0,0.14501953,3182514700000000.0,4999.26,0.21076599,-238.60884,11,4999.3306,8890.194,71788250000.0,4999.1855,0.049345404
9.999999,-29341804.0,True,1.0,,4999.130149366813,24991302.0,143195890.0,2426,,,1.0,1,11.0,1.0,11886681,11.0,-250.14871,9.999999,36811.22958755493,0.41894197,13701132.0,500.0,26686,1.0,-6.430787e+22,[ 0.246  2.544 -8.182 -5.818],0.13458806,-1.0,0.23632812,2.184887e+32,4999.1304,3.642698,-250.14871,11,4999.232,40973724.0,342408600000000.0,4998.9956,0.07065537
10.0,-27068232.0,True,1.0,,4544.511284103524,22717840.0,190.88058,2427,,,1.0,1,11.0,1.0,11891682,11.0,-233.33176,10.0,36828.902884960175,0.41894197,20.995617,454.6363636363636,26697,1.0,-1482696800000.0,[ 0.309  2.556 -8.145 -6.057],4544.511,-1.0,4999.131,116073870000.0,4544.511,0.047282964,-233.33176,11,4999.131,53.864075,522389400.0,,1437.1006
9.999996,-27069228.0,True,1.0,,4544.606025047324,22718788.0,17246.088,2428,,,1.0,1,11.0,1.0,11896683,11.0,-225.19861,9.999996,36847.035427093506,0.41894197,2594.9607,454.6363636363636,26708,1.0,-2379730500000000.0,[ 0.102  2.646 -8.184 -6.156],4544.606,-1.0,4999.176,2.9919354e+17,4544.606,0.98074484,-225.19861,11,4999.176,5313.1514,64845697000.0,,1437.1306
9.999995,-27069136.0,True,1.0,,4544.57426497171,22718472.0,54243.863,2429,,,1.0,1,11.0,1.0,11901684,11.0,-237.45056,9.999995,36864.88327550888,0.41894197,5323.1646,454.6363636363636,26719,1.0,-1.2536384e+16,[ 0.075  2.727 -8.181 -6.065],4544.5737,-1.0,4999.31,8.3025014e+18,4544.5737,0.97102374,-237.45056,11,4999.31,15483.956,133032870000.0,,1437.1206
9.999993,-29341506.0,True,1.0,,4999.081145161879,24990812.0,41383.84,2430,,,1.0,1,11.0,1.0,11907184,11.0,-226.25644,9.999993,36883.48759841919,0.41894197,4118.563,500.0,26730,1.0,-3715741600000000.0,[ 0.051  2.647 -8.181 -6.158],0.28710938,-1.0,0.53271484,7.2934805e+17,4999.081,0.53129053,-226.25644,11,4999.3267,11793.718,102932930000.0,4998.794,0.15821025
10.0,-29340276.0,True,1.0,,4998.990585234338,24989906.0,751.0637,2431,,,1.0,1,11.0,1.0,11912684,11.0,-229.15619,10.0,36902.63710618019,0.41894197,131.90695,500.0,26741,1.0,-431707160000.0,[ 0.074  2.58  -8.175 -6.261],0.21129261,-1.0,0.37109375,9697281000.0,4998.99,0.58752894,-229.15619,11,4999.1504,213.81154,3296351500.0,4998.7793,0.099605896
9.999991,-27067980.0,True,1.0,,4545.413603651527,22717800.0,3883.9888,2432,,,1.0,1,11.0,1.0,11917686,11.0,-234.36433,9.999991,36917.25046753883,0.41894197,438.35587,454.72727272727275,26752,1.0,-1787994000000.0,[ 0.038  2.573 -8.211 -6.374],4535.433,-1.0,4989.0737,166862360000.0,4545.4136,0.07397001,-234.36433,11,4999.0547,1096.2527,10950984000.0,9.9810915,1434.2299
9.999991,-29340336.0,True,1.0,,4998.991981434312,24989922.0,3908.7212,2433,,,1.0,1,11.0,1.0,11923186,11.0,-231.62447,9.999991,36936.46798491478,0.41894197,1054.1257,500.0,26763,1.0,-2.8122237e+16,[ 0.107  2.674 -8.184 -6.374],0.47150213,-1.0,0.6699219,4.1784397e+19,4998.9917,0.10849303,-231.62447,11,4999.1904,1293.3549,26342185000.0,4998.5205,0.19878805
9.999997,-27069024.0,True,1.0,,4544.584152570522,22718570.0,21709.477,2434,,,1.0,1,11.0,1.0,11928187,11.0,-230.12224,9.999997,36952.614053726196,0.41894197,2010.2332,454.6363636363636,26774,1.0,-6513080400000.0,[ 0.06   2.767 -8.179 -6.305],4544.584,-1.0,4999.206,2206770700000.0,4544.584,0.806569,-230.12224,11,4999.206,6229.8955,50235494000.0,,1437.1237
9.999999,-27069906.0,True,1.0,,4545.556610982071,22719230.0,13340.579,2435,,,1.0,1,11.0,1.0,11933189,11.0,-235.51842,9.999999,36971.34200882912,0.41894197,1834.2601,454.72727272727275,26785,1.0,-2.9234602e+19,[ 0.075  2.889 -8.201 -6.294],4535.576,-1.0,4989.3013,4.515211e+25,4545.5566,1.0042527,-235.51842,11,4999.2812,3839.7612,45836227000.0,9.9798355,1434.2753
9.999999,-29342424.0,True,1.0,,4999.163300244751,24991636.0,717188.0,2436,,,1.0,1,11.0,1.0,11938689,11.0,-245.57881,9.999999,36992.09434437752,0.41894197,80996.695,500.0,26796,1.0,-2.7314746e+23,[-0.119  3.034 -8.241 -6.34 ],0.20041727,-1.0,0.4091797,3.941363e+33,4999.1636,0.20336083,-245.57881,11,4999.372,207204.39,2024284400000.0,4998.963,0.11312559
