DivergenceHarmonic,VarianceInitializer,Inner Iteration,Weights,StdWReturnMean,InitialReturnMean,EmpiricalD2Arithmetic,MinBehavPdf,Epsilon,StdIW,InitialBound,ESSRenyiHarmonic,MaxIW,ESSRenyiArithmetic,ReturnMeanIW,EpThisIter,TimestepsSoFar,OptimizationReturnMean,EpisodesSoFar,InitialReturnMax,OptimizationReturnMax,MeanD2-0,MinTargetPdf,EpLenMean,ReturnStepMaxmin,MeanIW,InitialReturnMin,WReturnMean,EmpiricalD2Harmonic,MeanEntropy,Bound,InitialReturnStd,OptimizationReturnMin,MinIW,EpRewMean,Iteration,LearnableVariance,TimeElapsed,Penalization,ReturnStepMax
8471257000000000.0,-1.0,1,[-1.499  5.12  -8.598 -4.479],,3274.2952,1.0,-173.77519,1.0,10370.016,-13671080.0,11.0,35691.434,11.0,46331390000.0,11,12637642,594.5147,29139,4019.7288,1339.9485,1.0,-173.77519,328.45454545454544,10.0,4348.9014,2679.7803,10858250.0,1.0,0.41894197,-258933460000000.0,370.46243,,2.613827,3274.2949720266115,2649,,38846.79036617279,True,10.0
6.589259e+29,-1.0,1,[-1.582  5.156 -8.595 -4.393],,3185.1921,1.0,-165.03665,1.0,19805932.0,-13138937.0,11.0,66864130.0,11.0,57034640000000.0,11,12641157,845.4652,29150,3929.7432,1590.0161,1.0,-165.03665,319.54545454545456,10.0,9603608.0,2339.727,10450635.0,1.0,0.41894197,-2.1821754e+21,552.4358,,57.684742,3185.1922427227687,2650,,38857.32391357422,True,10.0
1.3719083e+25,-1.0,1,[-1.482  5.212 -8.604 -4.343],,3150.5952,1.0,-209.04013,1.0,24317.717,-15302401.0,11.0,85533.12,11.0,127980010000.0,11,12644634,3140.6147,29161,4799.462,4789.4814,1.0,-209.04013,316.09090909090907,9.999999,9098.587,9.980282,11292491.0,1.0,0.41894197,-1.4852196e+19,1168.8638,,0.99164176,3150.5950045577997,2651,,38866.74838471413,True,9.999999
1.3379615e+35,-1.0,1,[-1.59   5.228 -8.599 -4.283],,3936.82,1.0,-212.15094,1.0,4871343.0,-20385922.0,11.0,17040834.0,11.0,20204763000000.0,11,12648975,1237.1022,29172,4999.5645,2299.8464,1.0,-212.15094,394.6363636363636,10.0,1648721.1,2699.718,16034654.0,1.0,0.41894197,-1.5915826e+24,732.1886,,78.20347,3936.8200250224286,2652,,38880.16321492195,True,10.0
1.6367525e+32,-1.0,1,[-1.501  5.296 -8.611 -4.23 ],,1778.7797,1.0,-167.95862,1.0,534704.3,-8290286.5,11.0,1859988.8,11.0,2252438000000.0,11,12650943,1668.8594,29183,4109.409,3999.4888,1.0,-167.95862,178.9090909090909,10.0,169105.19,109.92047,5350570.5,1.0,0.41894197,-3.7609135e+22,1478.6864,,0.7623403,1778.7796835675779,2653,,38885.591450214386,True,10.0
7.663412e+31,-1.0,1,[-1.381  5.298 -8.615 -4.268],,3049.5818,1.0,-208.52234,1.0,251244.83,-15823387.0,11.0,887340.3,11.0,1177667100000.0,11,12654307,2989.6272,29194,4999.38,4939.4253,1.0,-208.52234,305.8181818181818,10.0,110797.01,59.954803,11472460.0,1.0,0.41894197,-3.8087847e+22,1473.9437,,1.2517954,3049.5818579475194,2654,,38895.08281970024,True,10.0
2.4461965e+34,-1.0,1,[-1.412  5.22  -8.63  -4.36 ],,3527.8904,1.0,-215.83594,1.0,801188.9,-18065428.0,11.0,2545524.8,11.0,9545955000000.0,11,12658199,3457.958,29205,4849.634,4779.702,1.0,-215.83594,353.8181818181818,10.0,555286.56,69.931885,13971232.0,1.0,0.41894197,-6.4033404e+23,1234.9991,,2.901629,3527.8901929819044,2655,,38905.7249584198,True,10.0
3.388253e+28,-1.0,1,[-1.522  5.176 -8.644 -4.395],,3140.63,1.0,-205.33871,1.0,625174.3,-15009076.0,11.0,2198065.8,11.0,3539236000000.0,11,12661665,3070.6963,29216,4729.6807,4659.7466,1.0,-205.33871,315.09090909090907,10.0,226607.9,69.933914,11114922.0,1.0,0.41894197,-7.167944e+20,1118.6436,,1.6375672,3140.6301936000195,2656,,38916.3588681221,True,10.0
6.8189786e+22,-1.0,1,[-1.409  5.192 -8.658 -4.443],,2817.0466,1.0,-232.43332,1.0,9857547.0,-14279771.0,11.0,34327970.0,11.0,32946396000000.0,11,12664774,2817.0466,29227,4999.592,4999.592,1.0,-232.43332,282.6363636363636,10.0,3156569.8,,9928479.0,1.0,0.41894197,-1.1362773e+18,1411.6399,,1.0099772,2817.046734932591,2657,,38924.17392897606,True,10.0
2.4158987e+29,-1.0,1,[-1.473  5.119 -8.658 -4.521],,3524.2979,1.0,-210.14801,1.0,3338050.0,-18504988.0,11.0,11221447.0,11.0,16935105000000.0,11,12668661,3444.3906,29238,4999.7227,4919.815,1.0,-210.14801,353.3636363636364,9.999999,1460892.6,79.90754,14153458.0,1.0,0.41894197,-2.1388197e+21,1316.3514,,1.1920533,3524.2979598771053,2658,,38934.58348894119,True,9.999999
5.326773e+27,-1.0,1,[-1.354  5.118 -8.659 -4.561],,3406.131,1.0,-214.8645,1.0,11230249.0,-17429586.0,11.0,39127270.0,11.0,30569595000000.0,11,12672418,3406.131,29249,4999.6426,4999.6426,1.0,-214.8645,341.54545454545456,10.0,3616026.5,,13078189.0,1.0,0.41894197,-3.1757995e+20,1215.0966,,1.0332781,3406.13113112013,2659,,38946.400680065155,True,10.0
2.4656565e+30,-1.0,1,[-1.244  5.113 -8.653 -4.62 ],,3910.6343,1.0,-233.13911,1.0,991287.25,-20062964.0,11.0,3458570.8,11.0,7076164000000.0,11,12676730,970.9066,29260,4999.67,2059.9424,1.0,-233.13911,392.0,10.0,480691.53,2939.7275,15711513.0,1.0,0.41894197,-6.832695e+21,646.8798,,13.123865,3910.6341214453028,2660,,38959.54762506485,True,10.0
2074855600.0,-1.0,1,[-1.157  5.181 -8.649 -4.562],,3592.4639,1.0,-214.41493,1.0,34.109303,-18747280.0,11.0,123.396065,11.0,283226300.0,11,12680692,3512.557,29271,4999.6865,4919.78,1.0,-214.41493,360.1818181818182,10.0,20.985487,79.90697,14395800.0,1.0,0.41894197,-198491850000.0,1220.6567,,0.13646752,3592.4638717857833,2661,,38971.91391301155,True,10.0
14910846000.0,-1.0,1,[-1.217  5.179 -8.648 -4.546],,3860.6172,1.0,-205.28024,1.0,3511.947,-19375514.0,11.0,12106.767,11.0,15456522000.0,11,12684950,1030.8958,29282,4879.654,2049.9326,1.0,-205.28024,387.09090909090907,10.0,1498.923,2829.7212,15230462.0,1.0,0.41894197,-521598300000.0,571.0506,,0.4495402,3860.616957421678,2662,,38986.192776203156,True,10.0
7048493600.0,-1.0,1,[-1.156  5.192 -8.649 -4.546],,4249.688,1.0,-200.56023,1.0,187.972,-22750344.0,11.0,656.8711,11.0,1996149500.0,11,12689634,1199.954,29293,4999.6553,1949.9214,1.0,-200.56023,425.8181818181818,10.0,88.818436,3049.734,18398908.0,1.0,0.41894197,-367314340000.0,582.28894,,0.1990444,4249.687700093529,2663,,39000.72617650032,True,10.0
2.1845055e+37,-1.0,1,[-1.218  5.189 -8.645 -4.54 ],,3991.5361,1.0,-226.33759,1.0,28879572.0,-20994242.0,11.0,101270310.0,11.0,103611910000000.0,11,12694032,1081.7617,29304,4999.713,2089.9382,1.0,-226.33759,399.8181818181818,10.0,10229790.0,2909.7747,16642712.0,1.0,0.41894197,-2.0338068e+25,842.82184,,14.68996,3991.536296064957,2664,,39013.90247344971,True,10.0
9.1073885e+31,-1.0,1,[-1.33   5.137 -8.624 -4.535],,3264.3135,1.0,-173.16748,1.0,34139450.0,-15470337.0,11.0,119065496.0,11.0,177873650000000.0,11,12697634,3254.333,29315,4529.7334,4519.753,1.0,-173.16748,327.45454545454544,10.0,13276585.0,9.980681,11898476.0,1.0,0.41894197,-3.4086723e+22,1114.7792,,1.1018786,3264.3135236004823,2665,,39025.16541671753,True,10.0
1.7348982e+34,-1.0,1,[-1.447  5.14  -8.626 -4.49 ],,3351.5845,1.0,-199.19739,1.0,20240988.0,-16514533.0,11.0,70647384.0,11.0,108424630000000.0,11,12701332,3351.5845,29326,4729.6875,4729.6875,1.0,-199.19739,336.1818181818182,10.0,6661165.0,,12620360.0,1.0,0.41894197,-5.1291442e+23,1177.8125,,1.0570062,3351.584424735906,2666,,39036.34121465683,True,10.0
9.770976e+17,-1.0,1,[-1.325  5.167 -8.629 -4.503],,3865.1775,1.0,-220.24165,1.0,14232.467,-19814650.0,11.0,49958.062,11.0,70709666000.0,11,12705593,945.443,29337,4999.679,2079.9448,1.0,-220.24165,387.3636363636364,10.0,5129.8804,2919.7344,15463180.0,1.0,0.41894197,-4301336500000000.0,723.5902,,0.33743063,3865.177394850259,2667,,39049.31816935539,True,10.0
2.078023e+17,-1.0,1,[-1.405  5.194 -8.629 -4.411],,3531.5618,1.0,-171.80215,1.0,1745.3059,-15310551.0,11.0,5150.476,11.0,13447945000.0,11,12709489,471.81277,29348,3969.7083,909.959,1.0,-171.80215,354.1818181818182,10.0,1113.3492,3059.7493,12567283.0,1.0,0.41894197,-1250518400000000.0,308.79147,,12.795228,3531.562033223624,2668,,39061.19206905365,True,10.0
6.2420234e+27,-1.0,1,[-1.445  5.117 -8.632 -4.501],,3622.4844,1.0,-210.93454,1.0,774585.06,-17087380.0,11.0,2721465.2,11.0,4743290000000.0,11,12713485,1022.69867,29359,4549.7153,1949.9297,1.0,-210.93454,363.27272727272725,10.0,294893.88,2599.7856,13483925.0,1.0,0.41894197,-2.8469129e+20,601.2747,,0.45379934,3622.484403955146,2669,,39074.459161281586,True,10.0
1356194300000000.0,-1.0,1,[-1.533  5.05  -8.634 -4.561],,3503.4077,1.0,-208.81482,1.0,2012.4597,-17084580.0,11.0,6931.358,11.0,13874888000.0,11,12717349,923.6182,29370,4999.6807,2419.891,1.0,-208.81482,351.27272727272725,10.0,1247.7976,2579.7896,12733120.0,1.0,0.41894197,-160260360000000.0,677.68207,,0.16017358,3503.407818259181,2670,,39087.082582235336,True,10.0
3.1728212e+32,-1.0,1,[-1.497  5.13  -8.637 -4.471],,3363.3928,1.0,-219.62788,1.0,13579968.0,-17464156.0,11.0,43455576.0,11.0,68853904000000.0,11,12721058,3283.4834,29381,4999.662,4919.7524,1.0,-219.62788,337.1818181818182,10.0,6207744.5,79.90979,13112726.0,1.0,0.41894197,-7.750811e+22,1341.7578,,0.1788202,3363.3928962530586,2671,,39097.840290308,True,10.0
6.9126896e+23,-1.0,1,[-1.373  5.144 -8.625 -4.474],,2887.0466,1.0,-219.87634,1.0,27659.264,-14244625.0,11.0,85589.26,11.0,156822210000.0,11,12724245,2887.0466,29392,4689.617,4689.617,1.0,-219.87634,289.72727272727275,10.0,14455.354,,10416163.0,1.0,0.41894197,-3.183035e+18,1442.6101,,1.0658892,2887.0466566387304,2672,,39107.19204878807,True,10.0
1.1683997e+30,-1.0,1,[-1.478  5.172 -8.626 -4.412],,3456.0908,1.0,-174.58289,1.0,3695060.5,-15692957.0,11.0,12841328.0,11.0,13990144000000.0,11,12728058,1126.3846,29403,4449.67,2119.9636,1.0,-174.58289,346.6363636363636,10.0,1617179.9,2329.7063,12246241.0,1.0,0.41894197,-3.7255837e+21,549.24927,,0.4514718,3456.0909385860095,2673,,39117.6978187561,True,10.0
2.2412265e+26,-1.0,1,[-1.361  5.176 -8.624 -4.456],,3871.5447,1.0,-214.79504,1.0,142430.58,-21122238.0,11.0,448517.22,11.0,1540599000000.0,11,12732328,3871.5447,29414,4969.564,4969.564,1.0,-214.79504,388.1818181818182,10.0,88647.68,,16823032.0,1.0,0.41894197,-6.436095e+19,1354.3168,,0.9558331,3871.5447925352582,2674,,39129.93091273308,True,10.0
1.2747162e+26,-1.0,1,[-1.47   5.194 -8.63  -4.398],,2901.5576,1.0,-198.05592,1.0,2079321.0,-15053034.0,11.0,7251415.0,11.0,6098107000000.0,11,12735530,2901.5576,29425,4999.5923,4999.5923,1.0,-198.05592,291.09090909090907,10.0,677032.1,,10701743.0,1.0,0.41894197,-4.912686e+19,1510.8625,,0.9944458,2901.5577586599475,2675,,39139.56626915932,True,10.0
3.3867156e+26,-1.0,1,[-1.397  5.263 -8.623 -4.324],,3812.3508,1.0,-194.86638,1.0,230697.16,-20602156.0,11.0,755769.6,11.0,2571482700000.0,11,12739733,3732.4353,29436,4999.51,4919.5947,1.0,-194.86638,382.09090909090907,10.0,121598.695,79.91521,16250989.0,1.0,0.41894197,-8.007321e+19,1310.332,,1.8616413,3812.3507621586173,2676,,39151.223826408386,True,10.0
4.468628e+34,-1.0,1,[-1.294  5.251 -8.631 -4.394],,4414.169,1.0,-216.48,1.0,973637.6,-24261844.0,11.0,3112756.5,11.0,8427174600000.0,11,12744597,1224.4661,29447,4999.67,1809.9668,1.0,-216.48,442.1818181818182,10.0,497573.0,3189.7031,19910380.0,1.0,0.41894197,-9.198411e+23,652.2961,,9.083981,4414.169230917242,2677,,39165.42046880722,True,10.0
1.6823687e+36,-1.0,1,[-1.414  5.25  -8.631 -4.359],,3142.4258,1.0,-166.91345,1.0,9127974.0,-14192413.0,11.0,31701706.0,11.0,53289693000000.0,11,12748065,3072.4907,29458,4279.645,4209.71,1.0,-166.91345,315.27272727272725,10.0,3916645.5,69.93508,11004066.0,1.0,0.41894197,-4.1354153e+24,1062.6495,,2.3467786,3142.4259317035176,2678,,39175.245606184006,True,10.0
1.3679266e+34,-1.0,1,[-1.533  5.214 -8.629 -4.364],,2989.7021,1.0,-194.45576,1.0,4479687.5,-14781063.0,11.0,15683907.0,11.0,27443662000000.0,11,12751365,2989.7021,29469,4609.588,4609.588,1.0,-194.45576,300.0,10.0,1951446.0,,11082154.0,1.0,0.41894197,-4.3261207e+23,1464.1844,,0.21164457,2989.702123356018,2679,,39184.185864925385,True,10.0
6.224297e+31,-1.0,1,[-1.418  5.257 -8.625 -4.346],,3697.7979,1.0,-197.19872,1.0,12535717.0,-18110920.0,11.0,39879510.0,11.0,79870120000000.0,11,12755444,508.1078,29480,4899.5215,1709.8313,1.0,-197.19872,370.8181818181818,10.0,7440219.0,3189.6902,13932056.0,1.0,0.41894197,-3.296822e+22,508.27713,,4.9815617,3697.798046398214,2680,,39195.60089969635,True,10.0
9.328401e+23,-1.0,1,[-1.328  5.319 -8.594 -4.291],,3322.2966,1.0,-212.0206,1.0,197590.31,-17725156.0,11.0,691863.25,11.0,1232029200000.0,11,12759110,3252.3767,29491,4849.4014,4779.4814,1.0,-212.0206,333.27272727272725,9.999999,76593.56,69.91992,13631364.0,1.0,0.41894197,-3.953876e+18,1610.4996,,0.21022639,3322.2966007664577,2681,,39205.81067943573,True,9.999999
1890047100.0,-1.0,1,[-1.322  5.239 -8.587 -4.387],,3824.2126,1.0,-204.71475,1.0,1877.1521,-18454336.0,11.0,6581.8325,11.0,6761826000.0,11,12763328,644.4497,29502,4559.585,1379.8218,1.0,-204.71475,383.45454545454544,10.0,650.9157,3179.7632,14835228.0,1.0,0.41894197,-164098500000.0,458.93637,,0.021155287,3824.2128876489437,2682,,39219.58867311478,True,10.0
2520672500.0,-1.0,1,[-1.261  5.251 -8.591 -4.392],,3785.1057,1.0,-210.89963,1.0,718.81195,-20433606.0,11.0,2512.671,11.0,3449099800.0,11,12767500,3715.1672,29513,4999.5996,4929.661,1.0,-210.89963,379.27272727272725,10.0,244.87303,69.938576,16082284.0,1.0,0.41894197,-221908980000.0,1324.8608,,0.0028062237,3785.105738696201,2683,,39232.863533973694,True,10.0
4.602307e+36,-1.0,1,[-1.318  5.226 -8.59  -4.401],,3982.3845,1.0,-238.50168,1.0,22355516.0,-20974868.0,11.0,77992184.0,11.0,93190640000000.0,11,12771889,1862.6978,29524,4999.62,2879.9333,1.0,-238.50168,399.0,10.0,8359864.0,2119.6868,16623501.0,1.0,0.41894197,-9.334796e+24,874.13544,,2.079287,3982.3846840565934,2684,,39246.18399095535,True,10.0
4.3816827e+28,-1.0,1,[-1.425  5.166 -8.601 -4.419],,3477.0015,1.0,-194.37805,1.0,17408970.0,-16270535.0,11.0,58162630.0,11.0,83059390000000.0,11,12775725,487.26135,29535,4729.6255,1739.8853,1.0,-194.37805,348.72727272727275,10.0,7601830.5,2989.7402,12376464.0,1.0,0.41894197,-8.151115e+20,535.652,,11.311408,3477.001582764977,2685,,39258.262702703476,True,10.0
2.3573022e+24,-1.0,1,[-1.511  5.104 -8.598 -4.484],,3502.473,1.0,-205.02274,1.0,960505.56,-17034882.0,11.0,3345723.0,11.0,3598220800000.0,11,12779588,822.71857,29546,4999.6987,2319.9443,1.0,-205.02274,351.1818181818182,10.0,308466.38,2679.7544,12683395.0,1.0,0.41894197,-6.680956e+18,645.04047,,18.060692,3502.4729948220815,2686,,39271.93229007721,True,10.0
8.4371054e+33,-1.0,1,[-1.436  5.175 -8.595 -4.414],,3854.2373,1.0,-226.67023,1.0,525881900.0,-19738608.0,11.0,1829430500.0,11.0,2783137000000000.0,11,12783837,944.42615,29557,4999.6143,2089.8032,1.0,-226.67023,386.27272727272725,10.0,166446510.0,2909.811,15387255.0,1.0,0.41894197,-3.996803e+23,729.45953,,184.97392,3854.2370352389744,2687,,39284.8900744915,True,10.0
1.3927352e+24,-1.0,1,[-1.544  5.119 -8.588 -4.445],,3272.4846,1.0,-237.78818,1.0,1876018.1,-16769814.0,11.0,6550008.0,11.0,5447586000000.0,11,12787446,3262.5056,29568,4999.6055,4989.6265,1.0,-237.78818,328.09090909090907,9.999999,618534.75,9.979171,12418484.0,1.0,0.41894197,-5.1351036e+18,1307.413,,1.9104898,3272.484722982535,2688,,39293.6315870285,True,9.999999
5.674468e+29,-1.0,1,[-1.469  5.19  -8.586 -4.374],,3976.9744,1.0,-209.37009,1.0,3183039.5,-20586506.0,11.0,11169514.0,11.0,14534105000000.0,11,12791830,727.2688,29579,4999.672,1749.9663,1.0,-209.37009,398.54545454545456,10.0,1140448.1,3249.7056,16235044.0,1.0,0.41894197,-3.2778465e+21,647.0849,,0.36893627,3976.9743502243564,2689,,39303.89666032791,True,10.0
3.482954e+31,-1.0,1,[-1.351  5.193 -8.593 -4.415],,3521.5415,1.0,-228.55879,1.0,117437090.0,-18371572.0,11.0,410599940.0,11.0,620464260000000.0,11,12795713,3521.5415,29590,4999.6973,4999.6973,1.0,-228.55879,353.0,10.0,41074828.0,,14020086.0,1.0,0.41894197,-2.568055e+22,1272.3326,,0.034522295,3521.5415036578534,2690,,39313.424025297165,True,10.0
1872078100.0,-1.0,1,[-1.258  5.261 -8.601 -4.366],,3893.2783,1.0,-205.4443,1.0,758.42474,-21109922.0,11.0,2657.7998,11.0,4938181600.0,11,12800005,3673.496,29601,4999.6685,4779.8857,1.0,-205.4443,390.1818181818182,10.0,264.61877,219.78247,16758482.0,1.0,0.41894197,-193210910000.0,1265.2527,,0.011481589,3893.2784682176793,2691,,39321.9024708271,True,10.0
2.485831e+37,-1.0,1,[-1.198  5.266 -8.603 -4.38 ],,4316.8584,1.0,-233.7432,1.0,5904057.0,-23458294.0,11.0,20739792.0,11.0,20896190000000.0,11,12804761,1377.2974,29612,4999.6357,2060.0747,1.0,-233.7432,432.3636363636364,10.0,2143473.5,2939.561,19106888.0,1.0,0.41894197,-2.1694794e+25,686.74725,,19.196777,4316.858222948917,2692,,39334.38952231407,True,10.0
2.2416744e+32,-1.0,1,[-1.1    5.325 -8.605 -4.328],,3364.9734,1.0,-227.53369,1.0,7371714.0,-20111616.0,11.0,25655596.0,11.0,56966820000000.0,11,12808471,3295.0532,29623,4999.396,4929.476,1.0,-227.53369,337.27272727272725,9.999999,2344401.8,69.9198,15760666.0,1.0,0.41894197,-6.514249e+22,2106.5662,,3.6605856,3364.97320818325,2693,,39343.56801223755,True,9.999999
189280600000.0,-1.0,1,[-1.002  5.287 -8.605 -4.395],,3920.5142,1.0,-231.14183,1.0,16.298155,-23211512.0,11.0,44.97705,11.0,215360140.0,11,12812788,3920.5142,29634,4999.5938,4999.5938,1.0,-231.14183,392.45454545454544,10.0,10.531464,,18860198.0,1.0,0.41894197,-1893280400000.0,1868.0917,,0.080708876,3920.5142206287637,2694,,39354.086436748505,True,10.0
1.1782452e+20,-1.0,1,[-1.061  5.268 -8.605 -4.4  ],,4196.8735,1.0,-247.37819,1.0,2106147.5,-23943506.0,11.0,7326712.0,11.0,16656940000000.0,11,12817410,4186.894,29645,4999.5757,4989.596,1.0,-247.37819,420.1818181818182,9.999999,666489.06,9.979437,19592208.0,1.0,0.41894197,-4.724766e+16,1406.5781,,1.0272604,4196.873385747249,2695,,39363.5324485302,True,9.999999
7.043132e+29,-1.0,1,[-1.016  5.206 -8.588 -4.497],,4608.7354,1.0,-230.6354,1.0,20301232.0,-25834954.0,11.0,70653860.0,11.0,159297300000000.0,11,12822487,1208.9668,29656,4999.7,1599.9316,1.0,-230.6354,461.54545454545456,10.0,6456038.5,3399.7686,21483432.0,1.0,0.41894197,-3.6518586e+21,492.94183,,38.71116,4608.735404090775,2696,,39373.68378329277,True,10.0
3.524898e+21,-1.0,1,[-0.919  5.167 -8.582 -4.566],,4255.167,1.0,-230.38832,1.0,2223.563,-24435574.0,11.0,7849.7046,11.0,16443443000.0,11,12827174,4245.1846,29667,4999.6807,4989.698,1.0,-230.38832,426.09090909090907,10.0,865.51654,9.982306,20084094.0,1.0,0.41894197,-2.5834544e+17,1406.2893,,0.6417786,4255.166618211769,2697,,39386.720650196075,True,10.0
3.569857e+35,-1.0,1,[-0.96   5.092 -8.591 -4.657],,3752.4844,1.0,-216.88269,1.0,125362136.0,-21697596.0,11.0,437148030.0,11.0,731677000000000.0,11,12831310,3752.4844,29678,4999.709,4999.709,1.0,-216.88269,376.0,10.0,40779132.0,,17346078.0,1.0,0.41894197,-2.5999075e+24,1806.9141,,0.9799846,3752.484265152863,2698,,39397.199204683304,True,10.0
20880606000000.0,-1.0,1,[-0.854  5.067 -8.587 -4.718],,4857.8716,1.0,-222.2693,1.0,249.4822,-27972494.0,11.0,756.1463,11.0,2714415600.0,11,12836660,228.25377,29689,4999.711,370.09326,1.0,-222.2693,486.3636363636364,10.0,124.48322,4629.6177,23620948.0,1.0,0.41894197,-19886740000000.0,148.44145,,0.66108066,4857.871362834644,2699,,39411.5437939167,True,10.0
3.5761092e+21,-1.0,1,[-0.916  5.058 -8.584 -4.719],,4712.4453,1.0,-232.29854,1.0,30353.123,-26788780.0,11.0,94293.03,11.0,326237600000.0,11,12841848,1062.737,29700,4999.733,1350.0242,1.0,-232.29854,471.6363636363636,10.0,15293.291,3649.7087,22437202.0,1.0,0.41894197,-2.6022116e+17,479.64124,,0.07416893,4712.445735837722,2700,,39427.1318860054,True,10.0
6.7715605e+24,-1.0,1,[-0.968  4.986 -8.584 -4.807],,4242.4565,1.0,-232.02318,1.0,2223398.2,-24261636.0,11.0,7771683.0,11.0,14393389000000.0,11,12846522,4232.477,29711,4999.745,4989.7656,1.0,-232.02318,424.90909090909093,10.0,748979.7,9.979257,19910052.0,1.0,0.41894197,-1.1323579e+19,1382.612,,0.71715844,4242.456525839593,2701,,39440.98880290985,True,10.0
100287540000.0,-1.0,1,[-0.88   4.967 -8.579 -4.894],,4649.7046,1.0,-230.8037,1.0,2929.2761,-26132104.0,11.0,10221.087,11.0,15011415000.0,11,12851645,710.0344,29722,4999.7217,1060.0515,1.0,-230.8037,465.72727272727275,10.0,959.55914,3939.6702,21780558.0,1.0,0.41894197,-1393039800000.0,401.00372,,0.5434749,4649.7046183177745,2702,,39455.99377775192,True,10.0
1.40548805e+26,-1.0,1,[-0.828  4.99  -8.577 -4.87 ],,4338.828,1.0,-253.6322,1.0,462192.9,-25142616.0,11.0,1613202.2,11.0,3283297200000.0,11,12856423,4338.828,29733,4999.7676,4999.7676,1.0,-253.6322,434.3636363636364,10.0,151861.16,,20790988.0,1.0,0.41894197,-5.15889e+19,1401.9835,,0.9506414,4338.8281911679915,2703,,39470.64994764328,True,10.0
1.7819164e+20,-1.0,1,[-0.767  5.059 -8.582 -4.786],,4454.2695,1.0,-227.34605,1.0,4748.697,-26250740.0,11.0,16644.217,11.0,51091530000.0,11,12861325,4444.2896,29744,4999.747,4989.767,1.0,-227.34605,445.6363636363636,10.0,2187.8853,9.980081,21899144.0,1.0,0.41894197,-5.808756e+16,1434.7914,,0.103149496,4454.269534137055,2704,,39483.40499019623,True,10.0
60813595000.0,-1.0,1,[-0.72   5.123 -8.587 -4.689],,4971.5073,1.0,-222.24046,1.0,31.710876,-29075444.0,11.0,88.206024,11.0,561180900.0,11,12866795,281.896,29755,4999.748,310.13672,1.0,-222.24046,497.27272727272725,10.0,22.959898,4689.6113,24723832.0,1.0,0.41894197,-1073659800000.0,89.14334,,0.37727064,4971.5072415132445,2705,,39497.211611032486,True,10.0
23181080000.0,-1.0,1,[-0.768  5.097 -8.6   -4.715],,4991.5176,1.0,-227.71367,1.0,6.86828,-29267536.0,11.0,24.180508,11.0,117114600.0,11,12872287,81.82031,29766,4999.754,90.05664,1.0,-227.71367,499.27272727272725,10.0,4.700173,4909.6973,24915916.0,1.0,0.41894197,-662649500000.0,25.873867,,0.21550092,4991.517629823254,2706,,39511.662137269974,True,10.0
50062890000.0,-1.0,1,[-0.816  5.067 -8.6   -4.742],,4784.249,1.0,-232.37756,1.0,80.76004,-27314656.0,11.0,223.12114,11.0,1282610800.0,11,12877556,574.5422,29777,4999.7446,790.0381,1.0,-232.37756,479.0,10.0,57.21481,4209.7065,22963062.0,1.0,0.41894197,-974918600000.0,272.07745,,0.30250782,4784.248639666134,2707,,39525.47530698776,True,10.0
1.2615103e+21,-1.0,1,[-0.761  5.057 -8.602 -4.769],,4979.682,1.0,-236.15753,1.0,6460.3384,-29152820.0,11.0,22541.928,11.0,52850647000.0,11,12883035,200.06494,29788,4999.7295,220.1123,1.0,-236.15753,498.09090909090907,10.0,2114.4111,4779.617,24801236.0,1.0,0.41894197,-1.5455447e+17,63.26609,,0.21868092,4979.6821276092205,2708,,39542.91601276398,True,10.0
4.2199827e+22,-1.0,1,[-0.718  5.137 -8.596 -4.683],,4544.2544,1.0,-242.1598,1.0,2750.0908,-27004306.0,11.0,9533.791,11.0,27395453000.0,11,12888036,4474.3184,29799,4999.7373,4929.8013,1.0,-242.1598,454.6363636363636,10.0,1102.8405,69.93588,22652726.0,1.0,0.41894197,-8.939078e+17,1415.0886,,0.24368413,4544.254420301608,2709,,39557.8475856781,True,10.0
3.7220176e+21,-1.0,1,[-0.786  5.181 -8.603 -4.588],,4517.8467,1.0,-231.08925,1.0,231320.8,-26808312.0,11.0,797399.7,11.0,2265269000000.0,11,12893009,4517.8467,29810,4999.7075,4999.7075,1.0,-231.08925,452.09090909090907,10.0,92469.164,,22456780.0,1.0,0.41894197,-2.6547593e+17,1430.3287,,0.97295547,4517.846829983927,2710,,39572.947983026505,True,10.0
8207460700000.0,-1.0,1,[-0.725  5.147 -8.595 -4.692],,4970.5747,1.0,-235.11218,1.0,12.417499,-29066668.0,11.0,43.986134,11.0,233209700.0,11,12898478,291.02048,29821,4999.733,320.1787,1.0,-235.11218,497.1818181818182,10.0,9.825387,4679.554,24715084.0,1.0,0.41894197,-12466632000000.0,92.02877,,0.190999,4970.574644597035,2711,,39589.28626346588,True,10.0
3.727472e+16,-1.0,1,[-0.78   5.121 -8.598 -4.708],,4913.3237,1.0,-227.50575,1.0,6548.8096,-28526236.0,11.0,22091.766,11.0,72024910000.0,11,12903885,433.5752,29832,4999.725,519.97656,1.0,-227.50575,491.54545454545456,10.0,2886.7249,4479.7485,24174676.0,1.0,0.41894197,-840194250000000.0,184.19028,,1.2046485,4913.323644045734,2712,,39604.55365109444,True,10.0
