VarVanillaIw,MaxVanillaIw,eRenyi2,MinVanillaIw,AvgDiscRet,MinNormIw,MaxNormIw,Bound,Delta,BatchSize,VarDiscRet,AvgVanillaIw,J,VarJ,EpsThisIter,VarNormIw,VanillaAvgRet,AvgNormIw,ESSRenyi,AvgRet,IterType,ESSClassic,VarRet,AvgEpLen
1.82974e-06,1.00278,1.0,0.995708,-1133.58262872,0.00995778,0.0100285,-1360.75,0.2,100,0.271510208491,0.99993,-1133.58,0.518049,100,1.82998e-10,-1133.58262872,0.01,99.9998807909,-1133.58262872,1,99.9998435866,0.271510208491,500.0
0.000948126,1.03064,1.00055,0.849254,-1134.59527691,0.00853726,0.0103606,-1380.44,0.2,100,92.424086296,0.994762,-1134.45,8.18372,100,9.58138e-08,-1134.59527691,0.01,99.9445745753,-1134.59527691,1,99.905217883,92.424086296,500.0
3.85022e-07,1.00235,1.0,0.998621,-1133.64012845,0.00998572,0.010023,-1360.66,0.2,100,0.325431701107,1.00005,-1133.64,0.567468,100,3.84988e-11,-1133.64012845,0.01,99.9999761581,-1133.64012845,1,99.9999656694,0.325431701107,500.0
1.55843e-06,1.00376,1.0,0.996583,-1133.55801437,0.00996617,0.010038,-1360.59,0.2,100,0.26066055239,0.999965,-1133.56,0.507621,100,1.55854e-10,-1133.55801437,0.01,99.99986887,-1133.55801437,1,99.9998550367,0.26066055239,500.0
0.000699948,1.02447,1.00042,0.853205,-1134.31345726,0.00854911,0.0102651,-1374.77,0.2,100,47.8086216245,0.998004,-1134.21,5.89788,100,7.0275e-08,-1134.31345726,0.01,99.9581273961,-1134.31345726,1,99.9304966894,47.8086216245,500.0
1.69202e-06,1.00493,1.0,0.997741,-1133.72262613,0.00997614,0.010048,-1360.9,0.2,100,0.376894558304,1.00013,-1133.72,0.610581,100,1.69158e-10,-1133.72262613,0.01,99.9999046327,-1133.72262613,1,99.9998016613,0.376894558304,500.0
3.92098e-06,1.00742,1.0,0.996148,-1133.66278079,0.009955,0.0100676,-1360.8,0.2,100,0.374683881126,1.00065,-1133.66,0.608379,100,3.91589e-10,-1133.66278079,0.01,99.9997258194,-1133.66278079,1,99.9995997188,0.374683881126,500.0
3.35907e-06,1.00789,1.0,0.998073,-1133.6917946,0.00997816,0.0100764,-1361.29,0.2,100,0.454582386293,1.00026,-1133.69,0.670233,100,3.35736e-10,-1133.6917946,0.01,99.9997258194,-1133.6917946,1,99.9996415117,0.454582386293,500.0
8.43205e-06,1.01173,1.00001,0.992711,-1133.82547265,0.00992476,0.0101149,-1361.06,0.2,100,0.519422408721,1.00024,-1133.82,0.716271,100,8.42807e-10,-1133.82547265,0.01,99.9994754819,-1133.82547265,1,99.9991342746,0.519422408721,500.0
3.12888e-06,1.00581,1.0,0.992966,-1133.70139642,0.00992917,0.0100576,-1361.31,0.2,100,0.659925046626,1.00005,-1133.7,0.806874,100,3.12857e-10,-1133.70139642,0.01,99.9996900568,-1133.70139642,1,99.9997406139,0.659925046626,500.0
6.34524e-07,1.00365,1.0,0.998527,-1133.69441716,0.00998703,0.0100383,-1361.25,0.2,100,0.537771776294,0.999824,-1133.69,0.729235,100,6.34749e-11,-1133.69441716,0.01,99.9999165536,-1133.69441716,1,99.999927508,0.537771776294,500.0
1.30934e-05,1.0169,1.00001,0.99473,-1133.82041797,0.00994087,0.0101625,-1361.02,0.2,100,0.449797861438,1.00065,-1133.82,0.666707,100,1.30765e-09,-1133.82041797,0.01,99.9992847494,-1133.82041797,1,99.9986771687,0.449797861438,500.0
6.82862e-06,1.00944,1.0,0.992634,-1133.70117526,0.00992423,0.0100922,-1361.04,0.2,100,0.472285645826,1.00021,-1133.7,0.682441,100,6.82571e-10,-1133.70117526,0.01,99.9995231651,-1133.70117526,1,99.9993287596,0.472285645826,500.0
2.25021e-06,1.00303,1.0,0.993797,-1133.65949909,0.00994021,0.0100325,-1360.66,0.2,100,0.259418707351,0.999774,-1133.66,0.506352,100,2.25122e-10,-1133.65949909,0.01,99.9998450282,-1133.65949909,1,99.9997825135,0.259418707351,500.0
,1.0,1.0,1.0,-1133.60231704,0.01,0.01,-1360.68,0.2,100,0.275996785595,1.0,-1133.6,0.522724,100,3.50449e-18,-1133.60231704,0.01,100.0,-1133.60231704,1,100.0,0.275996785595,500.0
2.84394e-06,1.00407,1.0,0.995312,-1133.62603733,0.00995466,0.0100422,-1360.93,0.2,100,0.525107989611,0.999846,-1133.63,0.72118,100,2.84481e-10,-1133.62603733,0.01,99.9997735029,-1133.62603733,1,99.9996909625,0.525107989611,500.0
0.0012839,1.23816,1.00072,0.967104,-1132.98108724,0.00960353,0.0122952,-1360.11,0.2,100,44.3633451484,1.00703,-1132.83,8.11841,100,1.26604e-07,-1132.98108724,0.01,99.9282874715,-1132.98108724,1,99.8748385933,44.3633451484,500.0
6.64782e-07,1.00285,1.0,0.99891,-1133.64302841,0.00998816,0.0100275,-1360.67,0.2,100,0.30075828769,1.00009,-1133.64,0.545513,100,6.64659e-11,-1133.64302841,0.01,99.9999523163,-1133.64302841,1,99.9999275276,0.30075828769,500.0
3.29099e-06,1.00803,1.0,0.996831,-1133.66192495,0.00996691,0.0100789,-1360.95,0.2,100,0.425147535694,1.00014,-1133.66,0.648514,100,3.29004e-10,-1133.66192495,0.01,99.9997496611,-1133.66192495,1,99.9996834254,0.425147535694,500.0
1.69213e-05,1.01347,1.00001,0.978033,-1133.84515223,0.00978172,0.0101362,-1361.92,0.2,100,0.865089470792,0.999858,-1133.84,0.915044,100,1.69261e-09,-1133.84515223,0.01,99.9989748106,-1133.84515223,1,99.9983442062,0.865089470792,500.0
2.67411e-07,1.00191,1.0,0.999158,-1133.71267538,0.00999167,0.0100192,-1360.88,0.2,100,0.41424178418,0.999991,-1133.71,0.64025,100,2.67411e-11,-1133.71267538,0.01,99.9999642372,-1133.71267538,1,99.9999923705,0.41424178418,500.0
5.10666e-07,1.00247,1.0,0.998406,-1133.79884627,0.00998387,0.0100245,-1361.34,0.2,100,0.541769618741,1.00002,-1133.8,0.732062,100,5.10646e-11,-1133.79884627,0.01,99.9999523163,-1133.79884627,1,99.9999732976,0.541769618741,500.0
3.51773e-06,1.00847,1.0,0.995955,-1133.73812265,0.00996074,0.010086,-1361.31,0.2,100,0.497582199548,0.99988,-1133.74,0.700683,100,3.51857e-10,-1133.73812265,0.01,99.9996542943,-1133.73812265,1,99.9996261159,0.497582199548,500.0
1.24435e-06,1.00402,1.0,0.998074,-1133.63987849,0.00998028,0.0100397,-1361.24,0.2,100,0.536868584672,1.00005,-1133.64,0.728579,100,1.24423e-10,-1133.63987849,0.01,99.9999046327,-1133.63987849,1,99.9998855645,0.536868584672,500.0
2.37718e-06,1.00455,1.0,0.994703,-1133.73736041,0.00994564,0.0100441,-1361.21,0.2,100,0.465912634081,1.00014,-1133.74,0.678517,100,2.37652e-10,-1133.73736041,0.01,99.9997735029,-1133.73736041,1,99.999782593,0.465912634081,500.0
4.51986e-06,1.00572,1.0,0.997345,-1133.67576448,0.00996833,0.0100521,-1361.22,0.2,100,0.491525812014,1.00051,-1133.67,0.696667,100,4.51523e-10,-1133.67576448,0.01,99.9996423734,-1133.67576448,1,99.9995348476,0.491525812014,500.0
,1.0,1.0,1.0,-1133.66747032,0.01,0.01,-1360.9,0.2,100,0.343745154424,1.0,-1133.67,0.58336,100,3.50449e-18,-1133.66747032,0.01,100.0,-1133.66747032,1,100.0,0.343745154424,500.0
3.28929e-06,1.00781,1.0,0.996075,-1133.71994701,0.0099599,0.0100772,-1361.11,0.2,100,0.457605360102,1.00009,-1133.72,0.672373,100,3.28874e-10,-1133.71994701,0.01,99.9997973446,-1133.71994701,1,99.9996528931,0.457605360102,500.0
4.44802e-08,1.00057,1.0,0.999598,-1133.78087533,0.00999594,0.0100056,-1361.27,0.2,100,0.527288770654,1.0,-1133.78,0.722401,100,4.44786e-12,-1133.78087533,0.01,99.9999880791,-1133.78087533,1,99.9999847413,0.527288770654,500.0
4.03077e-06,1.00671,1.0,0.996044,-1133.77392565,0.00995978,0.0100664,-1361.46,0.2,100,0.84735031832,1.00007,-1133.77,0.913768,100,4.03023e-10,-1133.77392565,0.01,99.9995112443,-1133.77392565,1,99.9995956702,0.84735031832,500.0
4.00154e-06,1.00731,1.0,0.997197,-1133.68922896,0.0099708,0.0100719,-1361.26,0.2,100,0.456711046481,1.00012,-1133.69,0.671789,100,4.00059e-10,-1133.68922896,0.01,99.9995827692,-1133.68922896,1,99.9995918765,0.456711046481,500.0
5.40564e-06,1.00644,1.0,0.994989,-1133.70158679,0.00994947,0.0100639,-1360.73,0.2,100,0.298575325252,1.00004,-1133.7,0.543059,100,5.40515e-10,-1133.70158679,0.01,99.9996423734,-1133.70158679,1,99.9994468946,0.298575325252,500.0
,1.0,1.0,1.0,-1133.69388348,0.01,0.01,-1360.91,0.2,100,0.372239255819,1.0,-1133.69,0.607059,100,3.50449e-18,-1133.69388348,0.01,100.0,-1133.69388348,1,100.0,0.372239255819,500.0
3.29636e-06,1.00636,1.0,0.995473,-1133.76658133,0.00995614,0.010065,-1361.34,0.2,100,0.556852999015,0.999859,-1133.77,0.741846,100,3.29731e-10,-1133.76658133,0.01,99.9996900568,-1133.76658133,1,99.999698597,0.556852999015,500.0
2.36852e-06,1.00368,1.0,0.996582,-1133.77077809,0.00996693,0.0100379,-1361.63,0.2,100,0.777671688436,0.999889,-1133.77,0.876107,100,2.36904e-10,-1133.77077809,0.01,99.999761582,-1133.77077809,1,99.9997558327,0.777671688436,500.0
,1.0,1.0,1.0,-1133.75158478,0.01,0.01,-1361.21,0.2,100,0.475102766831,1.0,-1133.75,0.685825,100,3.50449e-18,-1133.75158478,0.01,100.0,-1133.75158478,1,100.0,0.475102766831,500.0
2.65194e-05,1.00489,1.00002,0.960484,-1133.76719053,0.00960505,0.0100491,-1363.19,0.2,100,2.12981945498,0.999979,-1133.76,1.40349,100,2.65205e-09,-1133.76719053,0.01,99.997770836,-1133.76719053,1,99.9973831133,2.12981945498,500.0
,1.0,1.0,1.0,-1133.72142796,0.01,0.01,-1360.83,0.2,100,0.306894358435,1.0,-1133.72,0.551209,100,3.50449e-18,-1133.72142796,0.01,100.0,-1133.72142796,1,100.0,0.306894358435,500.0
5.35129e-07,1.00271,1.0,0.998451,-1133.61932775,0.00998393,0.0100266,-1360.63,0.2,100,0.249134140182,1.00006,-1133.62,0.496467,100,5.35062e-11,-1133.61932775,0.01,99.9999761581,-1133.61932775,1,99.999992371,0.249134140182,500.0
5.02762e-06,1.00777,1.0,0.995897,-1133.70944672,0.00995761,0.0100764,-1360.82,0.2,100,0.365242835269,1.00014,-1133.71,0.600784,100,5.02626e-10,-1133.70944672,0.01,99.9995946901,-1133.70944672,1,99.9994927162,0.365242835269,500.0
6.16203e-07,1.00283,1.0,0.997932,-1133.70581582,0.00997923,0.0100282,-1360.73,0.2,100,0.308850757862,1.00001,-1133.71,0.552847,100,6.16194e-11,-1133.70581582,0.01,99.9999642372,-1133.70581582,1,99.9999580387,0.308850757862,500.0
3.0989e-07,1.00186,1.0,0.998745,-1133.66469041,0.00998701,0.0100182,-1361.27,0.2,100,0.429550661382,1.00004,-1133.66,0.651944,100,3.09865e-11,-1133.66469041,0.01,99.9999642372,-1133.66469041,1,99.9999351531,0.429550661382,500.0
,1.0,1.0,1.0,-1133.58083851,0.01,0.01,-1360.63,0.2,100,0.239153053784,1.0,-1133.58,0.48658,100,3.50449e-18,-1133.58083851,0.01,100.0,-1133.58083851,1,100.0,0.239153053784,500.0
1.76101e-06,1.00316,1.0,0.99514,-1133.58739004,0.00994966,0.0100299,-1360.93,0.2,100,0.354858803973,1.00017,-1133.59,0.591945,100,1.76039e-10,-1133.58739004,0.01,99.9998331073,-1133.58739004,1,99.999858881,0.354858803973,500.0
3.3289e-06,1.00442,1.0,0.995749,-1133.6594513,0.00995636,0.0100431,-1360.69,0.2,100,0.305835965301,1.00011,-1133.66,0.549822,100,3.32814e-10,-1133.6594513,0.01,99.9996662151,-1133.6594513,1,99.9996796027,0.305835965301,500.0
1.49267e-06,1.0057,1.0,0.996988,-1133.63624032,0.00997007,0.0100572,-1360.91,0.2,100,0.379175290034,0.999981,-1133.64,0.612131,100,1.49272e-10,-1133.63624032,0.01,99.9998807909,-1133.63624032,1,99.9998359651,0.379175290034,500.0
1.52389e-06,1.00335,1.0,0.996524,-1133.71247348,0.00996601,0.0100343,-1361.05,0.2,100,0.390976006822,0.999922,-1133.71,0.621782,100,1.52413e-10,-1133.71247348,0.01,99.99986887,-1133.71247348,1,99.9998397705,0.390976006822,500.0
4.93116e-07,1.00287,1.0,0.997636,-1133.56919499,0.00997671,0.010029,-1361.11,0.2,100,0.378012995852,0.999965,-1133.57,0.611067,100,4.93151e-11,-1133.56919499,0.01,99.9999523163,-1133.56919499,1,99.9999237034,0.378012995852,500.0
5.64729e-09,1.00018,1.0,0.999704,-1133.73628716,0.00999714,0.0100019,-1360.76,0.2,100,0.342548650327,0.99999,-1133.74,0.582336,100,5.64719e-13,-1133.73628716,0.01,99.9999880791,-1133.73628716,1,100.000019074,0.342548650327,500.0
3.3468e-05,1.00601,1.00002,0.955453,-1133.85199982,0.00955014,0.0100555,-1363.09,0.2,100,1.9952911193,1.00046,-1133.85,1.35699,100,3.34373e-09,-1133.85199982,0.01,99.9979377218,-1133.85199982,1,99.9967400121,1.9952911193,500.0
2.98927e-06,1.00509,1.0,0.997188,-1133.71870711,0.00997113,0.0100501,-1361.37,0.2,100,0.570623147036,1.00008,-1133.72,0.751003,100,2.98881e-10,-1133.71870711,0.01,99.9997138985,-1133.71870711,1,99.9996986622,0.570623147036,500.0
1.21871e-06,1.00279,1.0,0.99691,-1133.57671998,0.00997045,0.0100293,-1360.57,0.2,100,0.249909956847,0.999865,-1133.58,0.49705,100,1.21904e-10,-1133.57671998,0.01,99.9998927118,-1133.57671998,1,99.9998969893,0.249909956847,500.0
,1.0,1.0,1.0,-1133.58181255,0.01,0.01,-1360.6,0.2,100,0.201298502664,1.0,-1133.58,0.446409,100,3.50449e-18,-1133.58181255,0.01,100.0,-1133.58181255,1,100.0,0.201298502664,500.0
7.75371e-06,1.01009,1.00001,0.994746,-1133.7684783,0.00994572,0.0100991,-1361.3,0.2,100,0.554129781729,1.00018,-1133.77,0.739288,100,7.75101e-10,-1133.7684783,0.01,99.9992251456,-1133.7684783,1,99.9992677105,0.554129781729,500.0
0.000267311,1.01367,1.00015,0.892167,-1134.07242006,0.00892858,0.0101445,-1368.05,0.2,100,13.8783781302,0.999226,-1134.03,3.33522,100,2.67726e-08,-1134.07242006,0.01,99.9846362834,-1134.07242006,1,99.9735069337,13.8783781302,500.0
1.07091e-06,1.00364,1.0,0.998035,-1133.73050829,0.00997979,0.0100359,-1361.3,0.2,100,0.611094004916,1.00006,-1133.73,0.777033,100,1.07078e-10,-1133.73050829,0.01,99.9998807909,-1133.73050829,1,99.9998779367,0.611094004916,500.0
2.01237e-06,1.00503,1.0,0.996441,-1133.81008587,0.00996531,0.0100512,-1361.37,0.2,100,0.772552200056,0.999909,-1133.81,0.873699,100,2.01273e-10,-1133.81008587,0.01,99.9998569491,-1133.81008587,1,99.9997939879,0.772552200056,500.0
5.97124e-09,1.00026,1.0,0.999869,-1133.60256478,0.00999869,0.0100026,-1360.59,0.2,100,0.236551821813,1.0,-1133.6,0.483913,100,5.97111e-13,-1133.60256478,0.01,100.0,-1133.60256478,1,99.9999923706,0.236551821813,500.0
9.3557e-08,1.0011,1.0,0.999102,-1133.72814277,0.0099912,0.0100112,-1360.81,0.2,100,0.381718941182,0.999982,-1133.73,0.614667,100,9.35623e-12,-1133.72814277,0.01,99.9999880791,-1133.72814277,1,100.000030518,0.381718941182,500.0
3.22319e-06,1.00647,1.0,0.99577,-1133.74287746,0.00995945,0.0100665,-1361.16,0.2,100,0.38678623386,0.999824,-1133.74,0.618017,100,3.22433e-10,-1133.74287746,0.01,99.9997138985,-1133.74287746,1,99.9996985866,0.38678623386,500.0
9.29884e-07,1.0028,1.0,0.997579,-1133.67603737,0.00997571,0.0100279,-1360.85,0.2,100,0.299950971971,1.00001,-1133.68,0.544633,100,9.29872e-11,-1133.67603737,0.01,99.9999046327,-1133.67603737,1,99.9998893747,0.299950971971,500.0
2.78029e-06,1.00512,1.0,0.997177,-1133.76588301,0.00997148,0.010051,-1361.25,0.2,100,0.434942237152,1.00003,-1133.77,0.655617,100,2.78012e-10,-1133.76588301,0.01,99.9997019777,-1133.76588301,1,99.9997062773,0.434942237152,500.0
7.4587e-06,1.00672,1.00001,0.987102,-1133.70071707,0.00987101,0.0100671,-1361.74,0.2,100,0.741363917189,1.0,-1133.7,0.850168,100,7.45865e-10,-1133.70071707,0.01,99.999356274,-1133.70071707,1,99.9992637688,0.741363917189,500.0
4.76684e-07,1.0023,1.0,0.998999,-1133.72760286,0.00999087,0.0100239,-1360.74,0.2,100,0.339329936103,0.999913,-1133.73,0.579507,100,4.76773e-11,-1133.72760286,0.01,99.9999403954,-1133.72760286,1,99.9999694798,0.339329936103,500.0
4.30824e-06,1.00798,1.0,0.995782,-1133.69879068,0.00995729,0.0100792,-1361.15,0.2,100,0.49191613462,1.00005,-1133.7,0.697165,100,4.30778e-10,-1133.69879068,0.01,99.9996185317,-1133.69879068,1,99.9995765924,0.49191613462,500.0
,1.0,1.0,1.0,-1133.63606673,0.01,0.01,-1360.93,0.2,100,0.366691650627,1.0,-1133.64,0.60251,100,3.50449e-18,-1133.63606673,0.01,100.0,-1133.63606673,1,100.0,0.366691650627,500.0
1.33055e-06,1.00683,1.0,0.997706,-1133.69647671,0.00997632,0.0100676,-1361.07,0.2,100,0.402553854856,1.00007,-1133.7,0.630873,100,1.33035e-10,-1133.69647671,0.01,99.9999165536,-1133.69647671,1,99.9999046398,0.402553854856,500.0
1.39469e-05,1.00608,1.00001,0.982005,-1133.68510562,0.00982162,0.0100624,-1361.88,0.2,100,0.930790323125,0.999841,-1133.68,0.948121,100,1.39514e-09,-1133.68510562,0.01,99.9989509693,-1133.68510562,1,99.9986265041,0.930790323125,500.0
0.000292526,1.12744,1.00016,0.987394,-1133.39968157,0.00987701,0.0112779,-1360.78,0.2,100,8.33931226565,0.999689,-1133.36,3.22109,100,2.92709e-08,-1133.39968157,0.01,99.9841357607,-1133.39968157,1,99.9710475343,8.33931226565,500.0
2.32294e-06,1.00823,1.0,0.996926,-1133.68745783,0.00997132,0.0100844,-1360.67,0.2,100,0.27096612979,0.999794,-1133.69,0.517829,100,2.32389e-10,-1133.68745783,0.01,99.9997973446,-1133.68745783,1,99.9997787023,0.27096612979,500.0
6.09367e-06,1.00763,1.0,0.99532,-1133.7262943,0.00995274,0.0100758,-1361.3,0.2,100,0.565916204054,1.00005,-1133.73,0.74735,100,6.09309e-10,-1133.7262943,0.01,99.9995350859,-1133.7262943,1,99.9993896794,0.565916204054,500.0
6.59576e-06,1.00547,1.0,0.991655,-1133.72684885,0.00991901,0.0100572,-1361.31,0.2,100,0.583297054276,0.999751,-1133.73,0.758166,100,6.59906e-10,-1133.72684885,0.01,99.9995470068,-1133.72684885,1,99.9993437122,0.583297054276,500.0
1.10237e-06,1.00263,1.0,0.996216,-1133.61911025,0.00996156,0.0100257,-1360.77,0.2,100,0.3010776945,1.00006,-1133.62,0.545625,100,1.10225e-10,-1133.61911025,0.01,99.9998927118,-1133.61911025,1,99.999885566,0.3010776945,500.0
2.43913e-06,1.00426,1.0,0.995869,-1133.84218323,0.00995846,0.0100424,-1361.4,0.2,100,0.693681392837,1.00002,-1133.84,0.82752,100,2.43901e-10,-1133.84218323,0.01,99.9997138985,-1133.84218323,1,99.9997558656,0.693681392837,500.0
2.32306e-06,1.00602,1.0,0.997509,-1133.62995217,0.00997448,0.0100596,-1360.7,0.2,100,0.268564039425,1.00006,-1133.63,0.515291,100,2.32277e-10,-1133.62995217,0.01,99.9998450282,-1133.62995217,1,99.9997558746,0.268564039425,500.0
3.326e-06,1.00517,1.0,0.993156,-1133.69815377,0.00993092,0.0100511,-1360.83,0.2,100,0.402448657923,1.00006,-1133.7,0.630864,100,3.32557e-10,-1133.69815377,0.01,99.9997138985,-1133.69815377,1,99.9996643292,0.402448657923,500.0
6.52959e-06,1.01099,1.0,0.995203,-1133.78949293,0.00995263,0.0101106,-1361.62,0.2,100,0.831319773332,0.99994,-1133.79,0.905589,100,6.53037e-10,-1133.78949293,0.01,99.9995231651,-1133.78949293,1,99.9993552806,0.831319773332,500.0
1.31303e-06,1.00482,1.0,0.997693,-1133.77980007,0.00997531,0.0100466,-1361.17,0.2,100,0.695396700699,1.00016,-1133.78,0.829114,100,1.3126e-10,-1133.77980007,0.01,99.9998927118,-1133.77980007,1,99.9998893918,0.695396700699,500.0
,1.0,1.0,1.0,-1133.63257149,0.01,0.01,-1360.75,0.2,100,0.283042526475,1.0,-1133.63,0.529347,100,3.50449e-18,-1133.63257149,0.01,100.0,-1133.63257149,1,100.0,0.283042526475,500.0
3.00974e-06,1.00596,1.0,0.998007,-1133.59639096,0.00997649,0.010056,-1360.67,0.2,100,0.299059426833,1.00036,-1133.6,0.54372,100,3.00757e-10,-1133.59639096,0.01,99.9997854237,-1133.59639096,1,99.9997445075,0.299059426833,500.0
7.53872e-05,1.00878,1.00004,0.962114,-1133.94614992,0.0096326,0.0100998,-1365.02,0.2,100,5.4381625857,0.998811,-1133.94,2.24142,100,7.55669e-09,-1133.94614992,0.01,99.9956132906,-1133.94614992,1,99.992518531,5.4381625857,500.0
4.67628e-06,1.0097,1.00001,0.996645,-1133.65634417,0.00996485,0.0100953,-1361.23,0.2,100,0.431861162299,1.00016,-1133.66,0.652579,100,4.67478e-10,-1133.65634417,0.01,99.9994993235,-1133.65634417,1,99.9995308693,0.431861162299,500.0
3.11983e-06,1.00536,1.0,0.99547,-1133.74178913,0.0099557,0.0100547,-1360.92,0.2,100,0.426235979569,0.999899,-1133.74,0.649142,100,3.12047e-10,-1133.74178913,0.01,99.9997258194,-1133.74178913,1,99.9996986092,0.426235979569,500.0
2.42329e-05,1.00794,1.00001,0.970147,-1133.69161549,0.0097067,0.0100848,-1361.37,0.2,100,0.628107981316,0.999461,-1133.69,0.779604,100,2.4259e-09,-1133.69161549,0.01,99.9987125562,-1133.69161549,1,99.9975993044,0.628107981316,500.0
1.05429e-06,1.00388,1.0,0.99825,-1133.80389851,0.0099832,0.0100395,-1360.92,0.2,100,0.402735789264,0.99993,-1133.8,0.631249,100,1.05443e-10,-1133.80389851,0.01,99.9998927118,-1133.80389851,1,99.9998969961,0.402735789264,500.0
3.09785e-06,1.00722,1.0,0.997521,-1133.75646818,0.00997219,0.0100691,-1361.34,0.2,100,0.708215483791,1.0003,-1133.76,0.836388,100,3.09597e-10,-1133.75646818,0.01,99.9997973446,-1133.75646818,1,99.9996720361,0.708215483791,500.0
3.08728e-06,1.00517,1.0,0.996863,-1133.73210979,0.0099697,0.0100527,-1360.85,0.2,100,0.380717444593,0.999893,-1133.73,0.613597,100,3.08793e-10,-1133.73210979,0.01,99.9997138985,-1133.73210979,1,99.9996986075,0.380717444593,500.0
2.54458e-08,1.00065,1.0,0.999699,-1133.57233013,0.0099969,0.0100064,-1360.61,0.2,100,0.22098568656,1.00001,-1133.57,0.467698,100,2.54454e-12,-1133.57233013,0.01,99.9999880791,-1133.57233013,1,100.000022888,0.22098568656,500.0
2.76035e-06,1.00604,1.0,0.994621,-1133.74333643,0.00994555,0.0100597,-1361.01,0.2,100,0.445911942782,1.00007,-1133.74,0.663543,100,2.75998e-10,-1133.74333643,0.01,99.999761582,-1133.74333643,1,99.9997368039,0.445911942782,500.0
4.04706e-07,1.0017,1.0,0.998645,-1133.63723408,0.00998598,0.0100165,-1360.64,0.2,100,0.341308791947,1.00005,-1133.64,0.581179,100,4.04665e-11,-1133.63723408,0.01,99.9999403954,-1133.63723408,1,99.999992371,0.341308791947,500.0
1.24826e-06,1.00349,1.0,0.997956,-1133.59944313,0.0099811,0.0100365,-1360.71,0.2,100,0.280051771335,0.999846,-1133.6,0.526226,100,1.24864e-10,-1133.59944313,0.01,99.9999165536,-1133.59944313,1,99.999851204,0.280051771335,500.0
4.71468e-06,1.00831,1.0,0.990968,-1133.59133889,0.00990963,0.0100831,-1360.58,0.2,100,0.248695153401,1.00001,-1133.59,0.495405,100,4.71463e-10,-1133.59133889,0.01,99.9996423734,-1133.59133889,1,99.9995498696,0.248695153401,500.0
6.33465e-05,1.04962,1.00006,0.988759,-1133.46398165,0.00989732,0.0105065,-1360.71,0.2,100,6.31370949927,0.999017,-1133.45,2.61731,100,6.34713e-09,-1133.46398165,0.01,99.9944332361,-1133.46398165,1,99.9937418497,6.31370949927,500.0
5.08211e-06,1.00307,1.0,0.990619,-1133.81379551,0.00991069,0.0100352,-1361.63,0.2,100,0.779900436546,0.999546,-1133.81,0.875638,100,5.08672e-10,-1133.81379551,0.01,99.9997377403,-1133.81379551,1,99.9994886005,0.779900436546,500.0
1.2948e-06,1.00262,1.0,0.994815,-1133.66172951,0.00994929,0.0100274,-1361.09,0.2,100,0.512922855373,0.999885,-1133.66,0.71174,100,1.2951e-10,-1133.66172951,0.01,99.9999046327,-1133.66172951,1,99.9998626553,0.512922855373,500.0
1.5436e-06,1.00445,1.0,0.997634,-1133.60173634,0.00997546,0.0100436,-1360.7,0.2,100,0.291309411443,1.00009,-1133.6,0.536707,100,1.54332e-10,-1133.60173634,0.01,99.99986887,-1133.60173634,1,99.999828354,0.291309411443,500.0
3.5982e-07,1.00133,1.0,0.99826,-1133.57779201,0.00998299,0.0100137,-1360.69,0.2,100,0.302898533906,0.999961,-1133.58,0.547396,100,3.59847e-11,-1133.57779201,0.01,99.9999642372,-1133.57779201,1,99.9999656664,0.302898533906,500.0
7.45988e-06,1.01006,1.0,0.988543,-1133.59023166,0.0098818,0.0100969,-1360.6,0.2,100,0.236417128422,1.00037,-1133.59,0.483365,100,7.45439e-10,-1133.59023166,0.01,99.999678136,-1133.59023166,1,99.999244972,0.236417128422,500.0
7.04003e-06,1.01375,1.0,0.996393,-1133.62198584,0.00996119,0.0101347,-1360.78,0.2,100,0.500826472632,1.00028,-1133.62,0.70639,100,7.03616e-10,-1133.62198584,0.01,99.9995231651,-1133.62198584,1,99.9993021062,0.500826472632,500.0
1.42089e-06,1.0046,1.0,0.994481,-1133.61660948,0.00994493,0.0100461,-1360.64,0.2,100,0.243129729179,0.999988,-1133.62,0.490298,100,1.42092e-10,-1133.61660948,0.01,99.99986887,-1133.61660948,1,99.9998779283,0.243129729179,500.0
2.38042e-07,1.00177,1.0,0.998611,-1133.72196787,0.00998649,0.0100181,-1361.12,0.2,100,0.404110862938,0.999962,-1133.72,0.632231,100,2.38061e-11,-1133.72196787,0.01,99.9999642372,-1133.72196787,1,99.9999465922,0.404110862938,500.0
1.19383e-06,1.00406,1.0,0.997608,-1133.67782026,0.00997759,0.0100421,-1360.78,0.2,100,0.340073195087,0.999849,-1133.68,0.579943,100,1.1942e-10,-1133.67782026,0.01,99.9998807909,-1133.67782026,1,99.9998550198,0.340073195087,500.0
6.67875e-07,1.00391,1.0,0.997905,-1133.70424311,0.00997979,0.0100398,-1361.01,0.2,100,0.514515682063,0.999927,-1133.7,0.714313,100,6.6797e-11,-1133.70424311,0.01,99.9999284745,-1133.70424311,1,99.9999542203,0.514515682063,500.0
,1.0,1.0,1.0,-1133.63854145,0.01,0.01,-1360.71,0.2,100,0.294640357313,1.0,-1133.64,0.540086,100,3.50449e-18,-1133.63854145,0.01,100.0,-1133.63854145,1,100.0,0.294640357313,500.0
