EpsThisIter,VarVanillaIw,AvgRet,ESSClassic,MaxNormIw,eRenyi2,AvgEpLen,MinNormIw,Bound,J,IterType,AvgVanillaIw,VanillaAvgRet,MinVanillaIw,MaxVanillaIw,BatchSize,VarNormIw,VarDiscRet,AvgDiscRet,VarRet,VarJ,Delta,AvgNormIw,ESSRenyi
100,,-64.7341403544,299.999969474,0.00333333,1.0,92.53,0.00333333,-66.5029,-66.5029,2,1.0,-64.7341403544,1.0,1.0,500,5.43914e-20,2611.19505699,-64.7341403544,2611.19505699,54.6804,1.0,0.00333333,500.0
100,,-57.7047751899,400.0,0.0025,1.0,84.76,0.0025,-64.3034,-64.3034,2,1.0,-57.7047751899,1.0,1.0,500,5.4346e-20,69.5312213725,-57.7047751899,69.5312213725,47.6884,1.0,0.0025,500.0
100,,-57.4851471196,500.000006643,0.002,1.0,84.55,0.002,-62.9397,-62.9397,1,1.0,-57.4851471196,1.0,1.0,500,5.43187e-20,67.8969788994,-57.4851471196,67.8969788994,42.8979,1.0,0.002,500.0
100,,-62.2941236551,100.0,0.01,1.0,90.38,0.01,-62.2941,-62.2941,2,1.0,-62.2941236551,1.0,1.0,500,3.50449e-18,1335.1929576,-62.2941236551,1335.1929576,36.3571,1.0,0.01,500.0
100,,-66.6965677552,200.000000102,0.005,1.0,95.99,0.005,-64.4953,-64.4953,2,1.0,-66.6965677552,1.0,1.0,500,2.1793e-19,2578.23676426,-66.6965677552,2578.23676426,44.0681,1.0,0.005,500.0
100,,-62.6576094452,299.999969474,0.00333333,1.0,91.1,0.00333333,-63.8828,-63.8828,2,1.0,-62.6576094452,1.0,1.0,500,5.43914e-20,1337.83639699,-62.6576094452,1337.83639699,41.6761,1.0,0.00333333,500.0
100,,-66.5335130866,400.0,0.0025,1.0,95.67,0.0025,-64.5455,-64.5455,2,1.0,-66.5335130866,1.0,1.0,500,5.4346e-20,2580.99875815,-66.5335130866,2580.99875815,44.0771,1.0,0.0025,500.0
100,,-62.683000053,500.000006643,0.002,1.0,90.68,0.002,-64.173,-64.173,1,1.0,-62.683000053,1.0,1.0,500,5.43187e-20,1323.6249321,-62.683000053,1323.6249321,42.6247,1.0,0.002,500.0
100,,-59.3639487088,100.0,0.01,1.0,87.42,0.01,-59.3639,-59.3639,2,1.0,-59.3639487088,1.0,1.0,500,3.50449e-18,54.2674860563,-59.3639487088,54.2674860563,7.32972,1.0,0.01,500.0
100,,-61.5455833834,200.000000102,0.005,1.0,88.83,0.005,-60.4548,-60.4548,2,1.0,-61.5455833834,1.0,1.0,500,2.1793e-19,1327.17394556,-61.5455833834,1327.17394556,26.1726,1.0,0.005,500.0
100,,-61.7652672702,299.999969474,0.00333333,1.0,89.29,0.00333333,-60.8916,-60.8916,2,1.0,-61.7652672702,1.0,1.0,500,5.43914e-20,1335.20718202,-61.7652672702,1335.20718202,29.9611,1.0,0.00333333,500.0
100,,-57.9272749707,400.0,0.0025,1.0,84.65,0.0025,-60.1505,-60.1505,2,1.0,-57.9272749707,1.0,1.0,500,5.4346e-20,52.5117613409,-57.9272749707,52.5117613409,26.2278,1.0,0.0025,500.0
100,,-58.912014008,500.000006643,0.002,1.0,86.23,0.002,-59.9028,-59.9028,1,1.0,-58.912014008,1.0,1.0,500,5.43187e-20,50.2204106965,-58.912014008,50.2204106965,23.675,1.0,0.002,500.0
100,,-57.941476247,100.0,0.01,1.0,84.9,0.01,-57.9415,-57.9415,2,1.0,-57.941476247,1.0,1.0,500,3.50449e-18,35.81273467,-57.941476247,35.81273467,5.95438,1.0,0.01,500.0
100,,-58.5821693499,200.000000102,0.005,1.0,85.98,0.005,-58.2618,-58.2618,2,1.0,-58.5821693499,1.0,1.0,500,2.1793e-19,37.8178794615,-58.5821693499,37.8178794615,6.04564,1.0,0.005,500.0
100,,-58.102376775,299.999969474,0.00333333,1.0,85.48,0.00333333,-58.2087,-58.2087,2,1.0,-58.102376775,1.0,1.0,500,5.43914e-20,41.010478795,-58.102376775,41.010478795,6.15675,1.0,0.00333333,500.0
100,,-57.6185288857,400.0,0.0025,1.0,84.39,0.0025,-58.0611,-58.0611,2,1.0,-57.6185288857,1.0,1.0,500,5.4346e-20,52.4855997424,-57.6185288857,52.4855997424,6.44086,1.0,0.0025,500.0
100,,-61.4992447054,500.000006643,0.002,1.0,89.03,0.002,-58.7488,-58.7488,1,1.0,-61.4992447054,1.0,1.0,500,5.43187e-20,1340.84542881,-61.4992447054,1340.84542881,17.3369,1.0,0.002,500.0
100,,-58.7744237804,100.0,0.01,1.0,86.62,0.01,-58.7744,-58.7744,2,1.0,-58.7744237804,1.0,1.0,500,3.50449e-18,52.6916580174,-58.7744237804,52.6916580174,7.22252,1.0,0.01,500.0
100,,-58.0983636551,200.000000102,0.005,1.0,85.21,0.005,-58.4364,-58.4364,2,1.0,-58.0983636551,1.0,1.0,500,2.1793e-19,42.144890805,-58.0983636551,42.144890805,6.85991,1.0,0.005,500.0
100,,-58.0276367261,299.999969474,0.00333333,1.0,85.21,0.00333333,-58.3001,-58.3001,2,1.0,-58.0276367261,1.0,1.0,500,5.43914e-20,50.5749558443,-58.0276367261,50.5749558443,6.93535,1.0,0.00333333,500.0
100,,-61.6242129451,400.0,0.0025,1.0,89.4,0.0025,-59.1312,-59.1312,2,1.0,-61.6242129451,1.0,1.0,500,5.4346e-20,1341.22181682,-61.6242129451,1341.22181682,19.2379,1.0,0.0025,500.0
100,,-58.7220205182,500.000006643,0.002,1.0,86.27,0.002,-59.0493,-59.0493,1,1.0,-58.7220205182,1.0,1.0,500,5.43187e-20,58.4031921536,-58.7220205182,58.4031921536,17.5405,1.0,0.002,500.0
100,,-63.1496231373,100.0,0.01,1.0,92.04,0.01,-63.1496,-63.1496,2,1.0,-63.1496231373,1.0,1.0,500,3.50449e-18,1323.23451145,-63.1496231373,1323.23451145,36.194,1.0,0.01,500.0
100,,-58.7912298611,200.000000102,0.005,1.0,86.55,0.005,-60.9704,-60.9704,2,1.0,-58.7912298611,1.0,1.0,500,2.1793e-19,50.2967871052,-58.7912298611,50.2967871052,26.1658,1.0,0.005,500.0
100,,-60.582731677,299.999969474,0.00333333,1.0,87.95,0.00333333,-60.8412,-60.8412,2,1.0,-60.582731677,1.0,1.0,500,5.43914e-20,1344.19472676,-60.582731677,1344.19472676,30.0008,1.0,0.00333333,500.0
100,,-57.9811677939,400.0,0.0025,1.0,84.89,0.0025,-60.1262,-60.1262,2,1.0,-57.9811677939,1.0,1.0,500,5.4346e-20,54.5247967029,-57.9811677939,54.5247967029,26.2691,1.0,0.0025,500.0
100,,-58.9109205887,500.000006643,0.002,1.0,86.85,0.002,-59.8831,-59.8831,1,1.0,-58.9109205887,1.0,1.0,500,5.43187e-20,77.2686856651,-58.9109205887,77.2686856651,23.8241,1.0,0.002,500.0
100,,-65.6904331136,100.0,0.01,1.0,94.14,0.01,-65.6904,-65.6904,2,1.0,-65.6904331136,1.0,1.0,500,3.50449e-18,2599.35331221,-65.6904331136,2599.35331221,50.7283,1.0,0.01,500.0
100,,-60.9824103577,200.000000102,0.005,1.0,88.18,0.005,-63.3364,-63.3364,2,1.0,-60.9824103577,1.0,1.0,500,2.1793e-19,1332.06135837,-60.9824103577,1332.06135837,44.1768,1.0,0.005,500.0
100,,-59.6215110229,299.999969474,0.00333333,1.0,87.59,0.00333333,-62.0981,-62.0981,2,1.0,-59.6215110229,1.0,1.0,500,5.43914e-20,46.3512967621,-59.6215110229,46.3512967621,36.3239,1.0,0.00333333,500.0
100,,-59.2470673946,400.0,0.0025,1.0,87.13,0.0025,-61.3854,-61.3854,2,1.0,-59.2470673946,1.0,1.0,500,5.4346e-20,49.4057687198,-59.2470673946,49.4057687198,31.6752,1.0,0.0025,500.0
100,,-57.6558511364,500.000006643,0.002,1.0,84.48,0.002,-60.6395,-60.6395,1,1.0,-57.6558511364,1.0,1.0,500,5.43187e-20,56.629244805,-57.6558511364,56.629244805,28.5674,1.0,0.002,500.0
100,,-62.7722463886,100.0,0.01,1.0,91.35,0.01,-62.7722,-62.7722,2,1.0,-62.7722463886,1.0,1.0,500,3.50449e-18,1335.11160815,-62.7722463886,1335.11160815,36.356,1.0,0.01,500.0
100,,-59.9394414538,200.000000102,0.005,1.0,88.4,0.005,-61.3558,-61.3558,2,1.0,-59.9394414538,1.0,1.0,500,2.1793e-19,68.7859296023,-59.9394414538,68.7859296023,26.3995,1.0,0.005,500.0
100,,-58.0203523548,299.999969474,0.00333333,1.0,85.29,0.00333333,-60.244,-60.244,2,1.0,-58.0203523548,1.0,1.0,500,5.43914e-20,69.8795820134,-58.0203523548,69.8795820134,22.1395,1.0,0.00333333,500.0
100,,-58.7034452848,400.0,0.0025,1.0,86.23,0.0025,-59.8589,-59.8589,2,1.0,-58.7034452848,1.0,1.0,500,5.4346e-20,41.9956210368,-58.7034452848,41.9956210368,19.4539,1.0,0.0025,500.0
100,,-58.7734111455,500.000006643,0.002,1.0,86.28,0.002,-59.6418,-59.6418,1,1.0,-58.7734111455,1.0,1.0,500,5.43187e-20,51.365888053,-58.7734111455,51.365888053,17.6953,1.0,0.002,500.0
100,,-57.0686612637,100.0,0.01,1.0,83.51,0.01,-57.0687,-57.0687,2,1.0,-57.0686612637,1.0,1.0,500,3.50449e-18,50.216354953,-57.0686612637,50.216354953,7.05083,1.0,0.01,500.0
100,,-57.5408493933,200.000000102,0.005,1.0,84.5,0.005,-57.3048,-57.3048,2,1.0,-57.5408493933,1.0,1.0,500,2.1793e-19,43.2769182791,-57.5408493933,43.2769182791,6.80698,1.0,0.005,500.0
100,,-62.4182617281,299.999969474,0.00333333,1.0,90.27,0.00333333,-59.0093,-59.0093,2,1.0,-62.4182617281,1.0,1.0,500,5.43914e-20,1342.74770768,-62.4182617281,1342.74770768,21.9045,1.0,0.00333333,500.0
100,,-58.4326745684,400.0,0.0025,1.0,85.6,0.0025,-58.8651,-58.8651,2,1.0,-58.4326745684,1.0,1.0,500,5.4346e-20,56.7867360352,-58.4326745684,56.7867360352,19.3384,1.0,0.0025,500.0
100,,-58.3353348134,500.000006643,0.002,1.0,85.53,0.002,-58.7592,-58.7592,1,1.0,-58.3353348134,1.0,1.0,500,5.43187e-20,55.7514557183,-58.3353348134,55.7514557183,17.6143,1.0,0.002,500.0
100,,-58.6700001137,100.0,0.01,1.0,86.37,0.01,-58.67,-58.67,2,1.0,-58.6700001137,1.0,1.0,500,3.50449e-18,39.6888568053,-58.6700001137,39.6888568053,6.26833,1.0,0.01,500.0
100,,-61.2931264909,200.000000102,0.005,1.0,88.87,0.005,-59.9816,-59.9816,2,1.0,-61.2931264909,1.0,1.0,500,2.1793e-19,1339.5722239,-61.2931264909,1339.5722239,26.1621,1.0,0.005,500.0
100,,-63.3341666055,299.999969474,0.00333333,1.0,91.9,0.00333333,-61.0991,-61.0991,2,1.0,-63.3341666055,1.0,1.0,500,5.43914e-20,1332.28834005,-63.3341666055,1332.28834005,29.9743,1.0,0.00333333,500.0
100,,-58.9862054126,400.0,0.0025,1.0,86.8,0.0025,-60.5709,-60.5709,2,1.0,-58.9862054126,1.0,1.0,500,5.4346e-20,44.2421462484,-58.9862054126,44.2421462484,26.1845,1.0,0.0025,500.0
100,,-62.8378798212,500.000006643,0.002,1.0,91.59,0.002,-61.0243,-61.0243,1,1.0,-62.8378798212,1.0,1.0,500,5.43187e-20,1330.02689386,-62.8378798212,1330.02689386,28.5074,1.0,0.002,500.0
100,,-66.5999129079,100.0,0.01,1.0,95.58,0.01,-66.5999,-66.5999,2,1.0,-66.5999129079,1.0,1.0,500,3.50449e-18,2586.36538153,-66.5999129079,2586.36538153,50.6014,1.0,0.01,500.0
100,,-58.0068753532,200.000000102,0.005,1.0,85.18,0.005,-62.3034,-62.3034,2,1.0,-58.0068753532,1.0,1.0,500,2.1793e-19,55.6520390038,-58.0068753532,55.6520390038,36.4178,1.0,0.005,500.0
100,,-58.897644908,299.999969474,0.00333333,1.0,86.18,0.00333333,-61.1681,-61.1681,2,1.0,-58.897644908,1.0,1.0,500,5.43914e-20,58.9362795513,-58.897644908,58.9362795513,30.1031,1.0,0.00333333,500.0
100,,-59.1630130622,400.0,0.0025,1.0,86.66,0.0025,-60.6669,-60.6669,2,1.0,-59.1630130622,1.0,1.0,500,5.4346e-20,50.5964049763,-59.1630130622,50.5964049763,26.3235,1.0,0.0025,500.0
100,,-62.0753732359,500.000006643,0.002,1.0,90.12,0.002,-60.9486,-60.9486,1,1.0,-62.0753732359,1.0,1.0,500,5.43187e-20,1338.42276444,-62.0753732359,1338.42276444,28.6298,1.0,0.002,500.0
100,,-69.5842325912,100.0,0.01,1.0,98.96,0.01,-69.5842,-69.5842,2,1.0,-69.5842325912,1.0,1.0,500,3.50449e-18,3823.59512725,-69.5842325912,3823.59512725,61.5253,1.0,0.01,500.0
100,,-61.859143942,200.000000102,0.005,1.0,89.65,0.005,-65.7217,-65.7217,2,1.0,-61.859143942,1.0,1.0,500,2.1793e-19,1335.81147177,-61.859143942,1335.81147177,50.6836,1.0,0.005,500.0
100,,-57.3258955392,299.999969474,0.00333333,1.0,84.15,0.00333333,-62.9231,-62.9231,2,1.0,-57.3258955392,1.0,1.0,500,5.43914e-20,52.076680548,-57.3258955392,52.076680548,41.778,1.0,0.00333333,500.0
100,,-58.4579513454,400.0,0.0025,1.0,86.12,0.0025,-61.8068,-61.8068,2,1.0,-58.4579513454,1.0,1.0,500,5.4346e-20,47.9613375002,-58.4579513454,47.9613375002,36.3959,1.0,0.0025,500.0
100,,-58.0592513749,500.000006643,0.002,1.0,85.37,0.002,-61.0573,-61.0573,1,1.0,-58.0592513749,1.0,1.0,500,5.43187e-20,65.6308955028,-58.0592513749,65.6308955028,32.7867,1.0,0.002,500.0
100,,-67.1823512039,100.0,0.01,1.0,96.76,0.01,-67.1824,-67.1824,2,1.0,-67.1823512039,1.0,1.0,500,3.50449e-18,2582.15586749,-67.1823512039,2582.15586749,50.5602,1.0,0.01,500.0
100,,-59.4097175439,200.000000102,0.005,1.0,87.43,0.005,-63.296,-63.296,2,1.0,-59.4097175439,1.0,1.0,500,2.1793e-19,52.4420112518,-59.4097175439,52.4420112518,36.3212,1.0,0.005,500.0
100,,-59.1114642255,299.999969474,0.00333333,1.0,86.79,0.00333333,-61.9012,-61.9012,2,1.0,-59.1114642255,1.0,1.0,500,5.43914e-20,42.6911886672,-59.1114642255,42.6911886672,29.9577,1.0,0.00333333,500.0
100,,-57.1689613076,400.0,0.0025,1.0,83.71,0.0025,-60.7181,-60.7181,2,1.0,-57.1689613076,1.0,1.0,500,5.4346e-20,55.2047364843,-57.1689613076,55.2047364843,26.2861,1.0,0.0025,500.0
100,,-59.0878780834,500.000006643,0.002,1.0,86.96,0.002,-60.3921,-60.3921,1,1.0,-59.0878780834,1.0,1.0,500,5.43187e-20,66.0546593731,-59.0878780834,66.0546593731,23.7965,1.0,0.002,500.0
100,,-59.1341315301,100.0,0.01,1.0,86.49,0.01,-59.1341,-59.1341,2,1.0,-59.1341315301,1.0,1.0,500,3.50449e-18,46.9619394229,-59.1341315301,46.9619394229,6.81853,1.0,0.01,500.0
100,,-61.1643937662,200.000000102,0.005,1.0,88.54,0.005,-60.1493,-60.1493,2,1.0,-61.1643937662,1.0,1.0,500,2.1793e-19,1348.06127613,-61.1643937662,1348.06127613,26.2977,1.0,0.005,500.0
100,,-59.0203481503,299.999969474,0.00333333,1.0,86.63,0.00333333,-59.773,-59.773,2,1.0,-59.0203481503,1.0,1.0,500,5.43914e-20,47.3734951853,-59.0203481503,47.3734951853,21.8394,1.0,0.00333333,500.0
100,,-62.114182089,400.0,0.0025,1.0,90.2,0.0025,-60.3583,-60.3583,2,1.0,-62.114182089,1.0,1.0,500,5.4346e-20,1345.88461377,-62.114182089,1345.88461377,26.3031,1.0,0.0025,500.0
100,,-58.2905666345,500.000006643,0.002,1.0,86.02,0.002,-59.9447,-59.9447,1,1.0,-58.2905666345,1.0,1.0,500,5.43187e-20,48.8916348802,-58.2905666345,48.8916348802,23.7455,1.0,0.002,500.0
100,,-59.4128255671,100.0,0.01,1.0,87.26,0.01,-59.4128,-59.4128,2,1.0,-59.4128255671,1.0,1.0,500,3.50449e-18,47.7146237145,-59.4128255671,47.7146237145,6.87295,1.0,0.01,500.0
100,,-58.0096955089,200.000000102,0.005,1.0,84.59,0.005,-58.7113,-58.7113,2,1.0,-58.0096955089,1.0,1.0,500,2.1793e-19,44.7240640792,-58.0096955089,44.7240640792,6.80069,1.0,0.005,500.0
100,,-58.1980961272,299.999969474,0.00333333,1.0,85.6,0.00333333,-58.5402,-58.5402,2,1.0,-58.1980961272,1.0,1.0,500,5.43914e-20,59.9451538337,-58.1980961272,59.9451538337,7.11852,1.0,0.00333333,500.0
100,,-58.4430086955,400.0,0.0025,1.0,85.72,0.0025,-58.5159,-58.5159,2,1.0,-58.4430086955,1.0,1.0,500,5.4346e-20,49.4022156981,-58.4430086955,49.4022156981,7.08758,1.0,0.0025,500.0
100,,-63.8153228803,500.000006643,0.002,1.0,91.49,0.002,-59.5758,-59.5758,1,1.0,-63.8153228803,1.0,1.0,500,5.43187e-20,2635.59792396,-63.8153228803,2635.59792396,23.8019,1.0,0.002,500.0
100,,-57.3418432866,100.0,0.01,1.0,84.09,0.01,-57.3418,-57.3418,2,1.0,-57.3418432866,1.0,1.0,500,3.50449e-18,40.1815907347,-57.3418432866,40.1815907347,6.30712,1.0,0.01,500.0
100,,-57.8927502529,200.000000102,0.005,1.0,84.9,0.005,-57.6173,-57.6173,2,1.0,-57.8927502529,1.0,1.0,500,2.1793e-19,51.3944548477,-57.8927502529,51.3944548477,6.7384,1.0,0.005,500.0
100,,-66.5893447138,299.999969474,0.00333333,1.0,96.14,0.00333333,-60.608,-60.608,2,1.0,-66.5893447138,1.0,1.0,500,5.43914e-20,2571.97441013,-66.5893447138,2571.97441013,29.9485,1.0,0.00333333,500.0
100,,-58.2133711715,400.0,0.0025,1.0,85.64,0.0025,-60.0093,-60.0093,2,1.0,-58.2133711715,1.0,1.0,500,5.4346e-20,46.8561826498,-58.2133711715,46.8561826498,26.1793,1.0,0.0025,500.0
100,,-57.2985860041,500.000006643,0.002,1.0,84.05,0.002,-59.4672,-59.4672,1,1.0,-57.2985860041,1.0,1.0,500,5.43187e-20,53.0992376638,-57.2985860041,53.0992376638,23.6638,1.0,0.002,500.0
100,,-58.2463933827,100.0,0.01,1.0,85.74,0.01,-58.2464,-58.2464,2,1.0,-58.2463933827,1.0,1.0,500,3.50449e-18,40.0760953511,-58.2463933827,40.0760953511,6.29884,1.0,0.01,500.0
100,,-62.0276393157,200.000000102,0.005,1.0,89.71,0.005,-60.137,-60.137,2,1.0,-62.0276393157,1.0,1.0,500,2.1793e-19,1326.50853476,-62.0276393157,1326.50853476,26.0775,1.0,0.005,500.0
100,,-61.5261198677,299.999969474,0.00333333,1.0,89.15,0.00333333,-60.6001,-60.6001,2,1.0,-61.5261198677,1.0,1.0,500,5.43914e-20,1340.25849806,-61.5261198677,1340.25849806,29.9344,1.0,0.00333333,500.0
100,,-58.0834113964,400.0,0.0025,1.0,84.63,0.0025,-59.9709,-59.9709,2,1.0,-58.0834113964,1.0,1.0,500,5.4346e-20,48.4660234634,-58.0834113964,48.4660234634,26.177,1.0,0.0025,500.0
100,,-66.3492233837,500.000006643,0.002,1.0,95.43,0.002,-61.2466,-61.2466,1,1.0,-66.3492233837,1.0,1.0,500,5.43187e-20,2588.08581218,-66.3492233837,2588.08581218,32.6671,1.0,0.002,500.0
100,,-56.7398826532,100.0,0.01,1.0,82.73,0.01,-56.7399,-56.7399,2,1.0,-56.7398826532,1.0,1.0,500,3.50449e-18,35.5512840547,-56.7398826532,35.5512840547,5.9326,1.0,0.01,500.0
100,,-58.7114901203,200.000000102,0.005,1.0,86.34,0.005,-57.7257,-57.7257,2,1.0,-58.7114901203,1.0,1.0,500,2.1793e-19,64.3135475576,-58.7114901203,64.3135475576,7.09964,1.0,0.005,500.0
100,,-58.9350554097,299.999969474,0.00333333,1.0,87.39,0.00333333,-58.1288,-58.1288,2,1.0,-58.9350554097,1.0,1.0,500,5.43914e-20,52.255620973,-58.9350554097,52.255620973,7.15351,1.0,0.00333333,500.0
100,,-62.1187108509,400.0,0.0025,1.0,90.41,0.0025,-59.1263,-59.1263,2,1.0,-62.1187108509,1.0,1.0,500,5.4346e-20,1337.97537515,-62.1187108509,1337.97537515,19.3006,1.0,0.0025,500.0
100,,-59.0309296474,500.000006643,0.002,1.0,86.84,0.002,-59.1072,-59.1072,1,1.0,-59.0309296474,1.0,1.0,500,5.43187e-20,52.5151235382,-59.0309296474,52.5151235382,17.5616,1.0,0.002,500.0
100,,-59.1204573032,100.0,0.01,1.0,87.27,0.01,-59.1205,-59.1205,2,1.0,-59.1204573032,1.0,1.0,500,3.50449e-18,53.0550077314,-59.1204573032,53.0550077314,7.24738,1.0,0.01,500.0
100,,-58.8798593009,200.000000102,0.005,1.0,86.64,0.005,-59.0002,-59.0002,2,1.0,-58.8798593009,1.0,1.0,500,2.1793e-19,49.2430789486,-58.8798593009,49.2430789486,7.11702,1.0,0.005,500.0
100,,-62.7229526725,299.999969474,0.00333333,1.0,91.19,0.00333333,-60.2411,-60.2411,2,1.0,-62.7229526725,1.0,1.0,500,5.43914e-20,1330.69148813,-62.7229526725,1330.69148813,21.8169,1.0,0.00333333,500.0
100,,-59.2594911739,400.0,0.0025,1.0,87.02,0.0025,-59.9957,-59.9957,2,1.0,-59.2594911739,1.0,1.0,500,5.4346e-20,58.4577967431,-59.2594911739,58.4577967431,19.2777,1.0,0.0025,500.0
100,,-66.5158207329,500.000006643,0.002,1.0,95.4,0.002,-61.2997,-61.2997,1,1.0,-66.5158207329,1.0,1.0,500,5.43187e-20,2595.92915669,-66.5158207329,2595.92915669,28.6025,1.0,0.002,500.0
100,,-58.1891242546,100.0,0.01,1.0,85.73,0.01,-58.1891,-58.1891,2,1.0,-58.1891242546,1.0,1.0,500,3.50449e-18,71.5122143624,-58.1891242546,71.5122143624,8.4141,1.0,0.01,500.0
100,,-58.3563325429,200.000000102,0.005,1.0,85.75,0.005,-58.2727,-58.2727,2,1.0,-58.3563325429,1.0,1.0,500,2.1793e-19,48.2235085405,-58.3563325429,48.2235085405,7.6991,1.0,0.005,500.0
100,,-62.5457214399,299.999969474,0.00333333,1.0,90.63,0.00333333,-59.6971,-59.6971,2,1.0,-62.5457214399,1.0,1.0,500,5.43914e-20,1317.32677655,-62.5457214399,1317.32677655,21.8699,1.0,0.00333333,500.0
100,,-57.857096626,400.0,0.0025,1.0,84.95,0.0025,-59.2371,-59.2371,2,1.0,-57.857096626,1.0,1.0,500,5.4346e-20,41.6438585002,-57.857096626,41.6438585002,19.2266,1.0,0.0025,500.0
100,,-61.7675405793,500.000006643,0.002,1.0,89.28,0.002,-59.7432,-59.7432,1,1.0,-61.7675405793,1.0,1.0,500,5.43187e-20,1335.7327116,-61.7675405793,1335.7327116,23.6903,1.0,0.002,500.0
100,,-58.573112765,100.0,0.01,1.0,85.91,0.01,-58.5731,-58.5731,2,1.0,-58.573112765,1.0,1.0,500,3.50449e-18,47.4535769203,-58.573112765,47.4535769203,6.85413,1.0,0.01,500.0
100,,-58.7538587292,200.000000102,0.005,1.0,86.29,0.005,-58.6635,-58.6635,2,1.0,-58.7538587292,1.0,1.0,500,2.1793e-19,59.3802754532,-58.7538587292,59.3802754532,7.27261,1.0,0.005,500.0
100,,-61.0364019652,299.999969474,0.00333333,1.0,88.28,0.00333333,-59.4545,-59.4545,2,1.0,-61.0364019652,1.0,1.0,500,5.43914e-20,1346.45842078,-61.0364019652,1346.45842078,21.9281,1.0,0.00333333,500.0
100,,-58.9336519389,400.0,0.0025,1.0,86.33,0.0025,-59.3242,-59.3242,2,1.0,-58.9336519389,1.0,1.0,500,5.4346e-20,42.1801746969,-58.9336519389,42.1801746969,19.2645,1.0,0.0025,500.0
100,,-56.615291478,500.000006643,0.002,1.0,82.79,0.002,-58.7825,-58.7825,1,1.0,-56.615291478,1.0,1.0,500,5.43187e-20,40.8111859277,-56.615291478,40.8111859277,17.4972,1.0,0.002,500.0
100,,-58.5154115131,100.0,0.01,1.0,85.77,0.01,-58.5154,-58.5154,2,1.0,-58.5154115131,1.0,1.0,500,3.50449e-18,51.1022731124,-58.5154115131,51.1022731124,7.11275,1.0,0.01,500.0
100,,-66.0067235576,200.000000102,0.005,1.0,95.05,0.005,-62.2611,-62.2611,2,1.0,-66.0067235576,1.0,1.0,500,2.1793e-19,2597.1261914,-66.0067235576,2597.1261914,36.3992,1.0,0.005,500.0
100,,-59.3562129948,299.999969474,0.00333333,1.0,87.41,0.00333333,-61.2928,-61.2928,2,1.0,-59.3562129948,1.0,1.0,500,5.43914e-20,50.0367999501,-59.3562129948,50.0367999501,30.0276,1.0,0.00333333,500.0
100,,-62.4797987302,400.0,0.0025,1.0,90.47,0.0025,-61.5895,-61.5895,2,1.0,-62.4797987302,1.0,1.0,500,5.4346e-20,1353.83590806,-62.4797987302,1353.83590806,31.8054,1.0,0.0025,500.0
100,,-58.2622862615,500.000006643,0.002,1.0,85.63,0.002,-60.9241,-60.9241,1,1.0,-58.2622862615,1.0,1.0,500,5.43187e-20,60.4637934146,-58.2622862615,60.4637934146,28.6881,1.0,0.002,500.0
100,,-65.4513959867,100.0,0.01,1.0,93.8,0.01,-65.4514,-65.4514,2,1.0,-65.4513959867,1.0,1.0,500,3.50449e-18,2602.71562191,-65.4513959867,2602.71562191,50.7611,1.0,0.01,500.0
100,,-58.0833869649,200.000000102,0.005,1.0,85.33,0.005,-61.7674,-61.7674,2,1.0,-58.0833869649,1.0,1.0,500,2.1793e-19,59.7110536673,-58.0833869649,59.7110536673,36.4894,1.0,0.005,500.0
100,,-60.6995758678,299.999969474,0.00333333,1.0,87.85,0.00333333,-61.4115,-61.4115,2,1.0,-60.6995758678,1.0,1.0,500,5.43914e-20,1367.67508911,-60.6995758678,1367.67508911,36.5956,1.0,0.00333333,500.0
100,,-56.6165604588,400.0,0.0025,1.0,82.81,0.0025,-60.2127,-60.2127,2,1.0,-56.6165604588,1.0,1.0,500,5.4346e-20,45.351187051,-56.6165604588,45.351187051,31.9368,1.0,0.0025,500.0
100,,-61.774922478,500.000006643,0.002,1.0,89.84,0.002,-60.5252,-60.5252,1,1.0,-61.774922478,1.0,1.0,500,5.43187e-20,1341.35517129,-61.774922478,1341.35517129,32.893,1.0,0.002,500.0
100,,-62.9539594889,100.0,0.01,1.0,91.56,0.01,-62.954,-62.954,2,1.0,-62.9539594889,1.0,1.0,500,3.50449e-18,1332.25518844,-62.9539594889,1332.25518844,36.3171,1.0,0.01,500.0
100,,-62.4241853167,200.000000102,0.005,1.0,90.49,0.005,-62.6891,-62.6891,2,1.0,-62.4241853167,1.0,1.0,500,2.1793e-19,1340.95316285,-62.4241853167,1340.95316285,36.3773,1.0,0.005,500.0
100,,-59.2122916137,299.999969474,0.00333333,1.0,86.68,0.00333333,-61.5302,-61.5302,2,1.0,-59.2122916137,1.0,1.0,500,5.43914e-20,62.5093489294,-59.2122916137,62.5093489294,30.0919,1.0,0.00333333,500.0
100,,-59.5182989779,400.0,0.0025,1.0,87.48,0.0025,-61.0272,-61.0272,2,1.0,-59.5182989779,1.0,1.0,500,5.4346e-20,46.7488124489,-59.5182989779,46.7488124489,26.2958,1.0,0.0025,500.0
100,,-59.1686696717,500.000006643,0.002,1.0,86.74,0.002,-60.6555,-60.6555,1,1.0,-59.1686696717,1.0,1.0,500,5.43187e-20,61.454371462,-59.1686696717,61.454371462,23.7886,1.0,0.002,500.0
