renyi2,EpsThisIter,VarVanillaIw,ESSRenyi,AvgRet,IterType,AvgNormIw,VarNormIw,SamplesThisIter,AvgVanillaIw,MinVanillaIw,MinNormIw,VarRet,VarDiscRet,J,VarJ,ESSClassic,MaxVanillaIw,VanillaAvgRet,Bound,MaxNormIw,delta,BatchSize,AvgEpLen,AvgDiscRet
nan,15452,27.7099,nan,22.3448552495,1,3.59536e-07,3.26356e-12,50000,1.04765,2.11333e-27,7.25264e-34,97.6541087497,97.6541087497,4753.03,524.188,80.1453344829,836.725,22.3448552495,31.8461,0.000287152,0.5,100,3.2358270774,22.3448552495
nan,15368,22.6768,nan,22.5244575743,1,3.61502e-07,2.6521e-12,50000,1.05707,9.36178e-26,3.20157e-32,95.260612807,95.260612807,4736.47,477.802,83.8433054744,452.719,22.5244575743,31.5171,0.000154822,0.5,100,3.2535137949,22.5244575743
nan,15484,23.8874,nan,22.2782307854,1,3.58793e-07,2.83842e-12,50000,1.04086,2.68566e-22,9.25773e-29,100.383471711,100.383471711,4733.85,489.461,96.2056290887,374.7,22.2782307854,31.5548,0.000129163,0.5,100,3.22913975717,22.2782307854
nan,15504,25.05,nan,22.2392061109,1,3.58331e-07,2.96711e-12,50000,1.04117,1.33103e-37,4.62428e-44,99.2933344599,99.2933344599,4727.52,511.081,78.2191483713,576.177,22.2392061109,31.4973,0.000198298,0.5,100,3.22497420021,22.2392061109
nan,15468,24.2517,nan,22.3090765138,1,3.59164e-07,2.91129e-12,50000,1.03663,,,101.307357365,101.307357365,4751.32,497.639,88.9373948419,637.94,22.3090765138,31.3777,0.00022103,0.5,100,3.23247995862,22.3090765138
nan,15560,23.0085,nan,22.1205393789,1,3.57041e-07,2.69783e-12,50000,1.04269,,,97.408349033,97.408349033,4675.17,506.936,643.878577889,501.011,22.1205393789,31.5423,0.000171558,0.5,100,3.21336760925,22.1205393789
nan,15472,28.1887,nan,22.3032601153,1,3.59072e-07,3.29069e-12,50000,1.05093,5.88927e-32,2.01218e-38,100.37818694,100.37818694,4758.79,505.183,82.8991344419,820.476,22.3032601153,31.8038,0.000280331,0.5,100,3.2316442606,22.3032601153
nan,15464,51.793,nan,22.32263959,1,3.59258e-07,5.98664e-12,50000,1.0567,1.33975e-29,4.55492e-36,103.829595618,103.829595618,4738.9,527.919,13.1199489902,4393.11,22.32263959,31.4517,0.00149358,0.5,100,3.23331608898,22.32263959
nan,15480,28.0949,nan,22.2866667526,1,3.58886e-07,3.19507e-12,50000,1.06422,1.39905e-28,4.71802e-35,101.019531672,101.019531672,4744.2,506.924,83.9158536111,554.65,22.2866667526,31.4886,0.000187045,0.5,100,3.22997416021,22.2866667526
nan,15412,26.6112,nan,22.4291564157,1,3.60469e-07,3.0913e-12,50000,1.05762,2.34989e-18,8.00914e-25,102.132552182,102.132552182,4788.28,484.779,83.4683481385,422.326,22.4291564157,32.1419,0.000143941,0.5,100,3.244225279,22.4291564157
nan,15516,24.5619,nan,22.2142157035,1,3.58053e-07,2.89938e-12,50000,1.04214,,,98.2686274807,98.2686274807,4738.12,495.074,85.5434623585,529.86,22.2142157035,31.9027,0.000182047,0.5,100,3.22248002062,22.2142157035
nan,15508,25.5373,nan,22.2284973516,1,3.58238e-07,2.9635e-12,50000,1.05161,7.84535e-15,2.67256e-21,96.1742297781,96.1742297781,4702.09,490.243,97.3650580348,761.263,22.2284973516,31.3059,0.000259328,0.5,100,3.22414237813,22.2284973516
nan,15516,25.1642,nan,22.2114718088,1,3.58053e-07,2.92884e-12,50000,1.04952,,,100.053237025,100.053237025,4746.6,491.991,87.1842789765,392.062,22.2114718088,31.1293,0.000133755,0.5,100,3.22248002062,22.2114718088
nan,15488,25.8525,nan,22.2698714042,1,3.58701e-07,3.05364e-12,50000,1.0437,4.72183e-24,1.62281e-30,101.400644009,101.400644009,4738.45,500.215,75.1526443607,386.053,22.2698714042,31.4903,0.00013268,0.5,100,3.22830578512,22.2698714042
nan,15512,24.8773,nan,22.2173991925,1,3.58146e-07,2.90927e-12,50000,1.0473,,,98.5092225688,98.5092225688,4728.02,501.779,144.214631794,399.902,22.2173991925,31.6121,0.000136755,0.5,100,3.22331098504,22.2173991925
nan,15488,24.3514,nan,22.2724122107,1,3.58701e-07,2.81929e-12,50000,1.0542,,,101.107433733,101.107433733,4762.94,497.594,343.501920675,461.585,22.2724122107,31.3894,0.000157058,0.5,100,3.22830578512,22.2724122107
nan,15408,25.4599,nan,22.437561046,1,3.60563e-07,3.02303e-12,50000,1.04638,3.24432e-19,1.11793e-25,98.153384701,98.153384701,4761.22,490.571,85.3349202995,671.131,22.437561046,31.4292,0.00023126,0.5,100,3.2450674974,22.437561046
nan,15540,25.908,nan,22.1644804207,1,3.57501e-07,2.96205e-12,50000,1.0573,,,99.5111884109,99.5111884109,4716.98,496.73,87.2087559669,435.924,22.1644804207,31.2934,0.000147398,0.5,100,3.2175032175,22.1644804207
nan,15552,24.2892,nan,22.1372203871,1,3.57224e-07,2.84873e-12,50000,1.04309,9.29021e-31,3.1816e-37,96.9788759435,96.9788759435,4692.52,503.935,98.6777277093,636.258,22.1372203871,31.2369,0.000217898,0.5,100,3.21502057613,22.1372203871
nan,15368,22.9404,nan,22.5244138678,1,3.61502e-07,2.79926e-12,50000,1.03488,6.05394e-22,2.11475e-28,98.4860501363,98.4860501363,4773.2,486.221,81.3494871539,443.8,22.5244138678,31.4172,0.000155028,0.5,100,3.2535137949,22.5244138678
nan,15340,26.4317,nan,22.581440373,1,3.62161e-07,3.0563e-12,50000,1.06504,4.63476e-16,1.57602e-22,98.8506555352,98.8506555352,4785.07,488.347,89.6956428983,612.463,22.581440373,31.6381,0.000208264,0.5,100,3.25945241199,22.581440373
nan,15500,24.1891,nan,22.2448077002,1,3.58423e-07,2.87306e-12,50000,1.04,2.83739e-21,9.77872e-28,95.066438414,95.066438414,4697.28,507.219,78.8633988733,673.82,22.2448077002,30.9819,0.000232223,0.5,100,3.22580645161,22.2448077002
nan,15556,28.3116,nan,22.1313895378,1,3.57133e-07,3.1993e-12,50000,1.06239,1.1931e-14,4.01071e-21,98.8803905141,98.8803905141,4732.35,508.471,91.5579952225,471.181,22.1313895378,30.8506,0.000158392,0.5,100,3.21419388017,22.1313895378
nan,15324,20.2652,nan,22.6178883753,1,3.6254e-07,2.46773e-12,50000,1.03892,9.82707e-16,3.42924e-22,95.6151883856,95.6151883856,4753.74,463.562,82.083951279,357.729,22.6178883753,31.5408,0.000124833,0.5,100,3.26285565127,22.6178883753
nan,15480,27.4241,nan,22.2891425097,1,3.58886e-07,3.16822e-12,50000,1.05588,2.18433e-15,7.42435e-22,98.2432270405,98.2432270405,4721.95,511.469,69.4781530922,610.031,22.2891425097,31.4146,0.000207345,0.5,100,3.22997416021,22.2891425097
nan,15440,72.9322,nan,22.3701998297,1,3.59816e-07,8.31046e-12,50000,1.06593,5.47903e-37,1.84971e-43,98.9871582801,98.9871582801,4745.79,491.365,10.2258832251,5839.55,22.3701998297,31.5177,0.00197121,0.5,100,3.23834196891,22.3701998297
nan,15464,24.5247,nan,22.3224878994,1,3.59258e-07,2.85172e-12,50000,1.05355,1.1911e-15,4.06161e-22,98.1465115243,98.1465115243,4732.76,491.811,87.1181776945,473.036,22.3224878994,30.9909,0.000161304,0.5,100,3.23331608898,22.3224878994
nan,15396,23.7054,nan,22.4652398438,1,3.60844e-07,2.83652e-12,50000,1.04316,3.18496e-13,1.10173e-19,99.3947278381,99.3947278381,4755.83,493.297,82.6571155513,319.426,22.4652398438,31.7364,0.000110494,0.5,100,3.24759677838,22.4652398438
nan,15544,23.0164,nan,22.1535805216,1,3.57408e-07,2.70764e-12,50000,1.04205,,,101.226312393,101.226312393,4697.88,500.589,79.1156122307,309.891,22.1535805216,30.9353,0.000106288,0.5,100,3.21667524447,22.1535805216
nan,15552,28.0018,nan,22.137164377,1,3.57225e-07,3.15563e-12,50000,1.06412,2.35444e-22,7.90384e-29,97.2408593503,97.2408593503,4695.11,509.96,85.9872084035,1132.32,22.137164377,31.0968,0.00038012,0.5,100,3.21502057613,22.137164377
nan,15624,24.9472,nan,21.9917088164,1,3.55578e-07,2.89581e-12,50000,1.04366,,,101.132494727,101.132494727,4692.75,510.084,86.7163289119,427.199,21.9917088164,31.1743,0.000145548,0.5,100,3.20020481311,21.9917088164
nan,15528,23.1224,nan,22.1843381914,1,3.57777e-07,2.63314e-12,50000,1.06021,,,99.3239157142,99.3239157142,4693.29,495.326,1318.22749724,438.503,22.1843381914,31.0929,0.000147976,0.5,100,3.21998969603,22.1843381914
nan,15364,22.6899,nan,22.5331296756,1,3.61596e-07,2.71894e-12,50000,1.04458,1.19189e-15,4.12589e-22,95.5282225918,95.5282225918,4757.25,484.359,83.1759302739,348.0,22.5331296756,31.7901,0.000120465,0.5,100,3.25436084353,22.5331296756
nan,15384,22.7398,nan,22.4854414135,1,3.61126e-07,2.73867e-12,50000,1.04059,,,98.465800601,98.465800601,4755.03,485.669,93.6730841501,397.386,22.4854414135,32.0417,0.000137908,0.5,100,3.2501300052,22.4854414135
nan,15492,26.2507,nan,22.2589571288,1,3.58608e-07,3.02463e-12,50000,1.05646,7.21285e-23,2.44834e-29,98.0724516832,98.0724516832,4716.39,494.218,78.9214117785,678.768,22.2589571288,31.6439,0.000230402,0.5,100,3.22747224374,22.2589571288
nan,15376,24.8611,nan,22.5025585096,1,3.61313e-07,2.96434e-12,50000,1.04636,,,98.957311576,98.957311576,4768.67,493.818,80.4777061029,431.576,22.5025585096,31.6618,0.000149026,0.5,100,3.25182101977,22.5025585096
nan,15392,23.3526,nan,22.4713423644,1,3.60938e-07,2.86046e-12,50000,1.03129,2.04278e-21,7.14943e-28,96.9026610963,96.9026610963,4768.05,491.27,81.9535079602,632.973,22.4713423644,32.2195,0.000221531,0.5,100,3.24844074844,22.4713423644
